GeographyCode,QS601NI0001,QS601NI0002,QS601NI0003,QS601NI0004,QS601NI0005,QS601NI0006,QS601NI0007,QS601NI0008,QS601NI0009,QS601NI0010,QS601NI0011,QS601NI0012,QS601NI0013,QS601NI0014,QS601NI0015,QS601NI0016
95II05S2,1269,930,184,579,2,14,19,45,40,47,339,157,62,34,54,32
95II06S1,1110,804,155,479,4,36,20,42,23,45,306,153,81,28,31,13
95II06S2,1380,1028,179,660,3,19,21,56,49,41,352,170,81,34,48,19
95II07W1,1477,914,208,514,5,19,13,32,79,44,563,225,66,70,150,52
95II08W1,1721,1243,253,753,4,23,30,62,60,58,478,238,78,45,83,34
95II09S1,1410,1033,195,684,2,19,13,50,37,33,377,213,58,34,52,20
95II09S2,998,763,164,475,0,3,25,32,22,42,235,108,50,23,40,14
95II10W1,1927,1233,283,688,3,19,18,44,101,77,694,312,93,86,151,52
95II11W1,1889,1362,253,882,7,22,34,69,42,53,527,292,106,45,54,30
95II12W1,1691,1200,234,726,3,26,52,58,44,57,491,274,109,44,43,21
95II13W1,1928,1313,294,739,4,23,39,56,98,60,615,298,71,73,140,33
95II14W1,1821,1267,228,798,3,40,45,59,35,59,554,360,95,39,37,23
95II15S1,1314,1060,161,679,6,38,22,68,39,47,254,96,84,37,23,14
95II15S2,1093,706,134,442,2,18,17,26,31,36,387,264,44,30,36,13
95II16W1,1495,1001,223,603,1,12,14,36,61,51,494,242,66,61,94,31
95II17W1,1768,1217,269,703,7,26,31,58,73,50,551,283,78,47,115,28
95II18W1,1603,1030,213,632,1,8,20,35,72,49,573,276,62,62,130,43
95II19S1,1324,963,176,499,6,71,29,87,23,72,361,177,102,34,35,13
95II19S2,1477,1036,216,595,4,46,19,59,38,59,441,238,67,54,60,22
95II20W1,2016,1485,226,999,2,20,35,62,74,67,531,270,95,50,61,55
95II21W1,1748,1122,279,614,3,19,17,42,99,49,626,236,74,93,174,49
95II22W1,1652,1108,250,628,2,28,27,72,50,51,544,308,63,59,76,38
95II23W1,1562,1109,203,673,2,37,29,51,43,71,453,195,96,46,71,45
95JJ01W1,1827,1282,222,644,4,79,54,174,64,41,545,240,107,65,83,50
95JJ02W1,1787,1075,227,516,8,66,49,52,107,50,712,339,111,83,110,69
95JJ03S1,1003,570,160,252,2,5,17,13,87,34,433,97,49,95,140,52
95JJ03S2,757,504,130,243,3,13,12,20,50,33,253,63,38,48,74,30
95JJ04S1,1125,717,136,363,1,33,24,74,63,23,408,191,52,65,60,40
95JJ04S2,1152,726,138,394,4,33,23,48,55,31,426,237,61,35,52,41
95JJ05W1,1346,774,175,413,3,15,20,27,83,38,572,225,63,65,147,72
95JJ06W1,1723,1034,252,553,1,9,25,40,110,44,689,181,88,123,215,82
95JJ07W1,1869,1161,337,563,3,15,22,35,132,54,708,231,106,124,181,66
95JJ08S1,1044,668,133,300,6,38,33,84,43,31,376,187,53,42,69,25
95JJ08S2,1433,968,135,399,9,43,34,53,43,252,465,146,205,38,48,28
95JJ09W1,1488,937,181,420,6,79,41,121,51,38,551,327,66,64,56,38
95JJ10W1,1919,1266,249,583,6,60,42,173,107,46,653,235,92,113,137,76
95JJ11S1,1306,817,193,416,4,43,22,39,59,41,489,243,86,59,71,30
95JJ11S2,1377,887,190,487,5,33,29,64,41,38,490,234,103,64,57,32
95JJ12W1,1905,1267,238,622,14,62,31,143,123,34,638,219,112,124,115,68
95JJ13S1,1536,1135,226,653,2,42,32,56,73,51,401,140,91,86,51,33
95JJ13S2,1335,907,235,506,2,27,25,46,33,33,428,214,97,45,51,21
95JJ14W1,1700,1147,245,536,8,67,38,134,65,54,553,259,72,83,94,45
95JJ15W1,1332,851,174,472,11,33,26,44,72,19,481,262,62,57,54,46
95JJ16W1,1345,798,175,373,5,30,33,49,73,60,547,279,69,53,100,46
95JJ17W1,1747,1175,205,540,6,52,48,203,77,44,572,244,108,79,94,47
95JJ18W1,1522,928,192,458,8,54,29,64,91,32,594,277,82,53,115,67
95JJ19S1,1284,781,130,362,4,45,19,29,40,152,503,247,176,29,29,22
95JJ19S2,1016,661,75,218,2,18,15,35,15,283,355,110,191,21,18,15
95JJ20S1,1580,1123,218,667,6,39,31,49,64,49,457,199,94,61,69,34
95JJ20S2,1457,968,232,519,4,16,18,46,73,60,489,226,89,57,71,46
95JJ21W1,2300,1352,225,479,3,20,27,59,111,428,948,240,389,82,182,55
95JJ22W1,2062,1316,301,711,12,47,44,63,70,68,746,438,151,63,66,28
95KK01W1,1869,1108,233,488,8,47,53,129,109,41,761,212,149,109,210,81
95KK02W1,1450,963,191,490,9,58,40,92,43,40,487,184,78,70,127,28
95KK03W1,1635,1092,210,489,12,59,40,142,80,60,543,134,114,95,134,66
95KK04W1,2061,1320,288,703,6,38,44,59,116,66,741,190,162,108,178,103
95KK05W1,1884,1205,208,573,5,74,37,146,91,71,679,178,164,122,161,54
95KK06W1,1431,876,184,497,3,28,16,38,68,42,555,187,92,68,159,49
95KK07W1,1472,995,188,506,7,44,35,141,40,34,477,186,90,71,82,48
95KK08W1,1807,1231,236,697,2,59,31,103,69,34,576,193,104,90,134,55
95KK09W1,1602,1053,187,616,5,37,23,62,83,40,549,197,69,70,152,61
95KK10W1,1536,1082,215,505,12,87,28,128,40,67,454,157,106,73,77,41
95KK11W1,1725,1115,254,594,2,35,24,48,113,45,610,240,85,71,158,56
95KK12W1,1669,1091,211,513,7,40,40,126,105,49,578,132,136,105,141,64
95KK13W1,1347,863,166,357,11,63,32,113,50,71,484,204,109,43,81,47
95KK14W1,1504,933,182,446,8,40,24,114,71,48,571,191,142,70,105,63
95KK15W1,2047,1440,258,739,8,71,43,171,89,61,607,178,152,103,125,49
95KK16W1,1606,1051,223,546,7,41,22,68,86,58,555,208,93,78,135,41
95LL01S1,1746,1258,233,644,10,54,47,115,80,75,488,176,116,59,109,28
95LL01S2,1705,1261,250,702,2,47,29,91,66,74,444,157,102,65,92,28
95LL02S1,1150,843,166,504,3,26,16,63,35,30,307,135,58,38,51,25
95LL02S2,1100,699,118,431,1,7,9,23,95,15,401,135,26,45,121,74
95LL03W1,1703,1089,200,646,3,19,23,53,106,39,614,217,88,86,164,59
95LL04W1,2136,1370,309,732,5,31,26,73,129,65,766,272,137,106,184,67
95LL05S1,1702,1265,242,700,6,58,42,114,29,74,437,207,93,60,49,28
95LL05S2,1274,866,167,456,11,35,25,68,51,53,408,161,79,51,83,34
95LL06S1,1186,802,140,460,5,23,15,60,56,43,384,159,70,51,68,36
95LL06S2,1288,805,144,514,4,10,16,33,55,29,483,243,47,50,114,29
95LL07W1,1499,889,187,504,2,14,11,18,123,30,610,244,65,83,145,73
95LL08S1,1154,721,156,392,5,13,16,20,78,41,433,85,76,82,131,59
95LL08S2,1247,822,156,482,4,9,3,23,109,36,425,101,61,54,138,71
95LL09S1,1084,629,167,301,2,5,1,11,102,40,455,118,58,65,165,49
95LL09S2,1137,607,112,332,2,11,15,27,73,35,530,213,58,55,156,48
95LL10S1,2230,1573,330,883,4,60,25,80,70,121,657,225,161,59,165,47
95LL10S2,1711,1262,219,672,7,51,34,106,94,79,449,148,116,60,87,38
95LL11S1,1131,800,127,475,2,31,26,71,31,37,331,137,65,50,56,23
95LL11S2,1721,1292,216,744,5,56,42,114,53,62,429,167,95,79,60,28
95LL12S1,2033,1319,287,727,4,18,22,56,133,72,714,177,117,120,235,65
95LL12S2,886,424,111,213,2,4,0,6,63,25,462,87,65,101,162,47
95LL13S1,1016,658,121,397,1,14,8,28,56,33,358,123,58,46,91,40
95LL13S2,985,558,113,306,2,14,12,15,65,31,427,136,52,63,143,33
95LL14S1,950,475,118,210,4,5,5,11,86,36,475,112,56,78,179,50
95LL14S2,1058,635,139,326,3,16,10,26,64,51,423,161,70,54,102,36
95LL15S1,1052,598,129,340,3,19,14,35,33,25,454,222,65,40,84,43
95LL15S2,1174,775,162,493,0,7,18,33,29,33,399,189,54,30,92,34
95LL16S1,2006,1366,248,855,7,63,23,75,43,52,640,332,113,74,90,31
95LL16S2,2439,1856,307,1245,8,38,26,70,89,73,583,189,128,72,133,61
95LL17W1,1846,1180,223,713,4,22,30,58,78,52,666,333,85,67,135,46
95LL18S1,1362,930,188,550,2,35,19,51,46,39,432,229,60,44,69,30
95LL18S2,1049,671,139,419,0,15,14,32,30,22,378,209,68,29,58,14
95LL19S1,1638,1176,231,685,5,37,44,73,58,43,462,219,104,39,76,24
95LL19S2,2079,1511,273,885,9,51,30,111,78,74,568,267,115,64,87,35
95LL20W1,1777,1122,252,609,2,12,17,51,107,72,655,255,83,77,170,70
95LL21W1,2736,1864,362,1123,7,42,34,82,143,71,872,364,115,110,187,96
95LL22W1,2702,1815,421,963,1,25,22,80,185,118,887,266,139,142,264,76
95LL23W1,1559,922,197,560,5,20,14,23,76,27,637,257,65,85,175,55
95LL24S1,1469,1108,206,598,10,63,40,119,44,28,361,110,107,42,68,34
95LL24S2,1211,857,145,474,9,39,21,105,40,24,354,138,53,57,71,35
95LL25S1,1830,1366,230,837,8,49,39,100,53,50,464,209,85,65,74,31
95LL25S2,1465,1078,227,627,7,47,27,52,37,54,387,197,88,20,61,21
95LL26S1,1225,742,114,434,4,7,8,19,123,33,483,131,53,51,176,72
95LL26S2,1610,1150,210,650,2,37,25,73,60,93,460,167,137,43,82,31
95MM01S1,1095,582,156,243,6,6,16,25,110,20,513,162,57,74,144,76
95MM01S2,1247,921,178,559,4,16,23,39,70,32,326,108,82,52,63,21
95MM01S3,1232,817,167,479,1,27,20,35,61,27,415,179,62,56,81,37
95MM02S1,1216,703,133,354,7,47,21,43,58,40,513,277,74,43,94,25
95MM02S2,1300,867,143,469,2,63,27,53,54,56,433,204,119,37,46,27
95MM03W1,2439,1658,293,775,5,76,57,240,155,57,781,224,169,130,151,107
95MM04W1,1646,873,196,409,2,8,20,34,149,55,773,257,109,89,252,66
95MM05W1,1812,859,214,303,1,9,17,39,198,78,953,237,146,117,361,92
95MM06S1,1026,576,152,260,1,11,23,22,66,41,450,179,74,55,121,21
95MM06S2,880,440,135,166,1,5,11,22,77,23,440,130,56,65,140,49
95MM07W1,1863,1108,261,573,7,34,28,40,108,57,755,300,89,80,227,59
95MM08S1,948,500,137,202,5,6,8,27,83,32,448,140,73,59,138,38
95MM08S2,1227,790,135,467,6,32,30,42,45,33,437,199,81,50,77,30
95MM09S1,1109,703,130,357,3,32,13,71,63,34,406,143,64,65,104,30
95MM09S2,1387,880,165,405,10,53,26,104,73,44,507,169,103,84,113,38
95MM10S1,1000,440,117,125,1,2,10,5,125,55,560,89,134,114,153,70
95MM10S2,971,528,139,216,1,5,12,27,97,31,443,88,69,75,169,42
95MM11W1,1594,796,203,286,1,8,17,21,179,81,798,144,131,147,284,92
95MM12S1,1430,898,193,423,3,50,28,48,83,70,532,127,129,96,139,41
95MM12S2,908,436,114,149,1,0,12,11,108,41,472,61,84,96,176,55
95MM12S3,1743,1061,268,449,6,19,38,53,124,104,682,86,195,129,207,65
95MM13S1,876,581,115,320,2,17,23,32,43,29,295,109,64,48,58,16
95MM13S2,878,415,136,126,2,1,6,12,90,42,463,83,70,87,176,47
95MM13S3,1080,645,143,280,2,11,13,29,106,61,435,87,71,100,143,34
95MM13S4,1677,988,237,474,2,21,33,39,109,73,689,191,143,121,173,61
95MM13S5,1521,1130,219,659,6,42,28,63,51,62,391,94,140,66,60,31
95MM14S1,542,303,69,163,1,13,8,20,20,9,239,118,33,24,47,17
95MM14S2,1228,713,142,358,4,5,9,31,130,34,515,151,79,59,146,80
95MM15S1,1299,810,158,422,4,35,22,65,62,42,489,201,92,46,112,38
95MM15S2,1831,1255,237,706,6,41,34,78,88,65,576,192,146,87,102,49
95MM16S1,1692,1088,222,606,2,28,21,44,119,46,604,142,119,101,172,70
95MM16S2,2349,1656,269,949,10,94,41,99,100,94,693,272,141,105,129,46
95MM17S1,1521,1089,213,560,4,30,35,52,98,97,432,132,131,57,85,27
95MM17S2,1364,792,173,390,1,14,23,32,104,55,572,192,93,86,159,42
95MM18S1,1624,1074,213,537,8,50,36,75,97,58,550,167,95,79,145,64
95MM18S2,2078,1451,282,797,6,51,44,85,94,92,627,154,138,86,201,48
95MM19S1,1246,789,160,493,2,12,16,29,46,31,457,222,69,42,88,36
95MM19S2,1117,815,172,468,2,15,15,29,76,38,302,81,48,60,74,39
95MM20S1,1156,647,155,348,4,3,19,25,68,25,509,228,63,52,132,34
95MM20S2,1269,798,175,440,0,12,9,31,94,37,471,220,56,59,99,37
95MM21S1,1193,789,176,427,4,12,16,39,72,43,404,134,56,57,107,50
95MM21S2,1326,896,171,489,7,41,26,57,59,46,430,193,107,49,61,20
95MM22S1,934,524,94,280,1,15,21,21,56,36,410,202,80,39,67,22
95MM22S2,954,554,125,301,1,26,11,20,39,31,400,226,58,34,56,26
95MM23W1,2002,1179,205,538,6,20,26,41,262,81,823,215,157,95,261,95
95MM24W1,1802,852,213,306,4,10,20,32,189,78,950,278,156,149,254,113
95MM25S1,907,455,122,185,2,3,7,7,96,33,452,86,71,88,164,43
95MM25S2,973,506,152,195,2,3,9,13,95,37,467,89,82,106,144,46
95MM25S3,1029,585,152,220,1,11,21,30,103,47,444,69,104,100,130,41
95MM25S4,1405,937,194,483,0,21,29,43,92,75,468,90,122,88,132,36
95MM26S1,1312,751,161,361,2,7,13,25,119,63,561,107,116,103,186,49
95MM26S2,1110,732,143,369,3,24,22,40,62,69,378,151,82,38,85,22
95MM27S1,1638,923,143,333,2,9,18,34,250,134,715,148,130,50,292,95
95MM27S2,1569,910,127,304,8,22,11,27,84,327,659,152,349,27,96,35
95MM28W1,1805,976,229,423,2,5,18,32,210,57,829,211,120,106,302,90
95MM29W1,2504,1610,321,794,7,33,39,73,263,80,894,243,147,127,251,126
95MM30W1,1525,793,161,310,4,23,34,49,172,40,732,190,119,96,240,87
95NN01S1,1060,633,144,292,3,21,24,50,75,24,427,140,70,63,108,46
95NN01S2,1227,800,176,366,11,34,24,94,71,24,427,160,71,47,107,42
95NN02W1,1644,1104,195,664,4,31,23,58,76,53,540,275,92,52,87,34
95NN03S1,959,686,120,397,4,21,18,47,50,29,273,140,33,29,49,22
95NN03S2,1120,731,160,392,4,14,11,55,62,33,389,166,50,39,109,25
95NN04W1,2027,1227,252,638,1,19,21,72,158,66,800,176,114,135,306,69
95NN05W1,1796,1199,253,647,4,34,29,91,89,52,597,230,88,74,148,57
95NN06S1,788,482,91,255,1,14,8,38,54,21,306,103,61,45,66,31
95NN06S2,1632,1127,223,553,6,49,28,120,88,60,505,150,112,83,112,48
95NN07S1,1223,817,199,406,1,17,14,54,76,50,406,114,92,42,107,51
95NN07S2,1130,698,157,355,2,19,20,46,57,42,432,132,59,51,141,49
95NN08S1,1144,782,151,406,7,38,30,73,42,35,362,154,74,49,62,23
95NN08S2,1273,911,187,461,8,53,35,78,41,48,362,160,82,50,45,25
95NN09S1,1240,915,162,483,8,49,34,116,25,38,325,130,96,47,30,22
95NN09S2,962,661,119,314,9,43,17,92,45,22,301,147,52,34,44,24
95NN10S1,1079,616,123,312,4,35,16,47,48,31,463,233,68,35,87,40
95NN10S2,1190,814,183,403,5,43,28,56,47,49,376,171,78,35,67,25
95NN11S1,1306,878,166,449,8,24,26,90,72,43,428,140,85,50,101,52
95NN11S2,1486,1089,181,565,1,60,35,123,56,68,397,152,106,49,62,28
95NN12W1,2041,1402,262,694,6,59,41,146,127,67,639,250,94,85,151,59
95NN13W1,2192,1532,277,776,13,78,60,185,57,86,660,322,114,78,92,54
95NN14S1,1276,826,175,375,8,42,23,83,64,56,450,171,82,61,94,42
95NN14S2,1280,926,131,581,1,25,17,67,69,35,354,113,55,72,66,48
95NN15W1,2130,1412,260,806,4,41,40,81,126,54,718,293,122,92,142,69
95NN16S1,1094,786,139,387,10,44,43,98,18,47,308,172,60,33,23,20
95NN16S2,1242,873,177,423,6,45,35,114,41,32,369,164,96,35,45,29
95NN17W1,1616,988,222,452,9,37,23,89,111,45,628,218,90,83,180,57
95NN18S1,894,546,95,277,3,20,13,26,89,23,348,128,43,39,101,37
95NN18S2,1073,712,127,381,4,44,20,52,38,46,361,165,84,24,67,21
95NN19S1,1229,860,168,534,3,14,22,40,42,37,369,176,71,32,64,26
95NN19S2,1276,901,163,511,6,53,33,67,31,37,375,205,98,24,32,16
95NN20W1,2193,1527,260,719,9,88,69,216,79,87,666,275,120,81,132,58
95NN21W1,1888,1193,244,547,15,80,37,82,112,76,695,325,103,61,146,60
95NN22W1,1968,1349,260,638,8,54,51,184,78,76,619,300,112,63,96,48
95NN23S1,1127,767,158,299,0,41,31,123,79,36,360,95,92,63,83,27
95NN23S2,1333,878,201,399,5,60,27,76,58,52,455,187,80,40,108,40
95OO01W1,1785,1138,227,534,6,66,42,142,73,48,647,178,135,114,159,61
95OO02W1,1617,1170,226,584,4,49,49,145,67,46,447,135,134,69,73,36
95OO03W1,1850,1280,246,671,8,66,43,134,68,44,570,185,113,89,131,52
95OO04W1,1763,1145,217,561,9,60,42,144,66,46,618,210,117,95,136,60
95OO05W1,1977,1291,238,770,4,25,22,49,139,44,686,162,102,99,208,115
95OO06W1,2074,1497,264,762,14,80,57,176,85,59,577,205,118,76,118,60
95OO07W1,1803,1305,258,605,7,69,52,180,71,63,498,187,111,65,100,35
95OO08W1,1942,1337,259,637,7,81,50,151,82,70,605,202,135,91,110,67
95OO09W1,1585,1104,193,551,11,50,30,146,69,54,481,158,101,82,92,48
95OO10W1,2453,1493,259,788,12,57,51,108,151,67,960,218,178,171,287,106
95OO11W1,1799,1031,192,521,3,15,29,58,150,63,768,191,122,149,212,94
95OO12W1,1946,1260,237,688,3,46,34,98,102,52,686,230,137,108,138,73
95OO13W1,2032,1491,292,944,3,21,27,50,91,63,541,209,110,80,87,55
95OO14W1,1837,1247,254,581,2,86,53,136,79,56,590,200,145,95,104,46
95OO15W1,1639,1023,199,563,3,18,18,49,112,61,616,163,100,101,163,89
95OO16W1,1544,1047,185,566,2,48,27,109,72,38,497,216,61,66,107,47
95OO17W1,1966,1381,278,741,8,73,40,119,66,56,585,256,97,71,102,59
95OO18W1,2135,1490,270,904,9,50,37,65,111,44,645,239,132,70,130,74
95OO19W1,2067,1510,278,802,12,96,40,138,84,60,557,166,145,81,114,51
95OO20W1,1525,1056,197,588,8,54,30,57,73,49,469,216,66,56,85,46
95OO21W1,1729,1103,204,625,1,41,23,52,91,66,626,229,106,81,140,70
95OO22W1,2247,1482,276,717,2,68,52,165,115,87,765,188,215,110,184,68
95PP01W1,1850,1298,246,710,5,62,35,123,52,65,552,253,107,67,88,37
95PP02W1,1809,1184,216,566,7,53,56,166,78,42,625,222,123,104,105,71
95PP03W1,1847,1185,219,545,4,72,46,144,112,43,662,239,131,101,102,89
95PP04W1,2258,1570,323,766,10,81,54,213,65,58,688,261,134,111,108,74
95PP05W1,1685,1183,220,560,5,73,48,165,65,47,502,199,95,74,86,48
95PP06S1,1420,977,209,582,0,20,7,46,80,33,443,122,82,75,120,44
95PP06S2,1383,997,200,567,3,52,26,66,43,40,386,166,78,39,69,34
95PP07W1,1988,1380,255,691,6,76,55,171,75,51,608,224,112,102,100,70
95PP08W1,1933,1388,239,769,1,57,37,160,90,35,545,188,109,94,89,65
95PP09W1,1199,713,160,367,3,11,12,27,102,31,486,165,55,55,150,61
95PP10W1,1733,1134,190,582,6,57,31,132,93,43,599,231,133,87,85,63
95PP11W1,1904,1171,266,601,9,48,35,60,102,50,733,268,115,93,179,78
95PP12W1,1841,1280,253,627,7,52,35,162,85,59,561,212,125,78,88,58
95PP13W1,1811,1147,195,646,6,48,25,73,114,40,664,246,97,95,144,82
95PP14S1,1091,715,151,317,3,23,33,94,62,32,376,137,72,66,70,31
95PP14S2,1525,1027,193,533,5,60,23,112,62,39,498,231,67,58,102,40
95PP15W1,2237,1617,328,855,15,75,60,151,70,63,620,244,154,87,89,46
95PP16W1,1414,936,167,494,8,50,36,95,47,39,478,260,86,43,56,33
95PP17W1,1863,1137,204,618,4,49,25,55,127,55,726,230,103,123,174,96
95PP18W1,2286,1614,283,836,13,78,42,213,92,57,672,239,160,105,106,62
95PP19W1,1792,1093,230,513,6,41,33,120,107,43,699,200,124,117,162,96
95PP20W1,2346,1573,304,890,13,65,39,88,115,59,773,330,114,105,146,78
95PP21W1,1583,1071,191,510,5,47,48,139,94,37,512,176,93,107,82,54
95PP22W1,1793,1186,273,638,4,50,28,73,79,41,607,282,91,74,99,61
95PP23W1,1874,1276,227,607,8,79,49,175,82,49,598,233,103,80,115,67
95QQ01W1,1093,623,129,355,1,20,15,15,69,19,470,232,46,50,108,34
95QQ02W1,1938,1406,269,782,8,64,45,112,53,73,532,290,88,54,74,26
95QQ03W1,788,466,125,262,0,2,6,12,53,6,322,133,31,41,72,45
95QQ04W1,1208,786,186,434,1,15,14,23,84,29,422,176,61,63,91,31
95QQ05W1,2128,1469,270,861,8,59,52,81,64,74,659,386,91,63,75,44
95QQ06W1,1467,929,180,475,6,41,26,89,74,38,538,223,84,77,114,40
95QQ07W1,1362,831,177,441,3,24,19,45,79,43,531,264,52,43,129,43
95QQ08W1,1070,611,143,361,2,0,5,23,52,25,459,222,52,45,117,23
95QQ09W1,1363,819,160,476,2,29,24,37,53,38,544,317,65,36,95,31
95QQ10W1,1326,939,181,468,7,41,17,149,41,35,387,181,70,55,58,23
95QQ11W1,1481,1055,209,564,2,48,35,109,45,43,426,216,73,43,64,30
95QQ12W1,1321,877,163,511,2,35,16,35,74,41,444,223,56,39,100,26
95QQ13W1,1949,1346,238,751,8,60,49,121,66,53,603,330,88,72,81,32
95QQ14S1,2578,2093,370,1361,15,45,43,83,91,85,485,158,108,91,85,43
95QQ14S2,1314,951,171,495,10,62,32,115,32,34,363,187,66,34,59,17
95QQ15W1,1179,761,163,447,4,16,15,29,57,30,418,213,42,43,74,46
95RR01S1,1724,1213,240,663,5,36,18,74,106,71,511,145,128,88,111,39
95RR01S2,1354,940,181,482,4,55,28,86,76,28,414,144,96,65,72,37
95RR02W1,1321,810,149,387,2,38,23,68,97,46,511,199,85,62,112,53
95RR03W1,1089,539,134,227,0,11,9,22,115,21,550,120,90,73,168,99
95RR04W1,1467,839,156,370,4,27,14,105,130,33,628,161,142,106,138,81
95RR05S1,973,613,123,331,1,14,18,32,61,33,360,144,74,46,64,32
95RR05S2,857,459,106,223,2,2,10,24,70,22,398,95,65,69,120,49
95RR06W1,1603,997,177,420,2,60,27,147,121,43,606,166,127,99,131,83
95RR07W1,1828,1181,234,584,10,52,39,116,104,42,647,241,147,78,122,59
95RR08W1,1545,1010,185,478,10,59,31,127,83,37,535,179,95,78,121,62
95RR09S1,1585,1010,174,537,4,35,9,88,100,63,575,179,101,77,162,56
95RR09S2,1123,861,129,519,5,25,20,40,100,23,262,43,61,61,59,38
95RR10W1,982,487,105,211,1,4,7,19,123,17,495,154,65,67,133,76
95RR11W1,1823,904,178,450,3,48,39,93,67,26,919,209,91,53,170,396
95RR12W1,1151,646,133,351,2,17,19,39,64,21,505,254,74,48,92,37
95RR13W1,1042,555,117,282,6,18,10,22,89,11,487,201,59,38,145,44
95RR14W1,1427,890,156,426,3,44,21,117,85,38,537,170,110,89,103,65
95RR15W1,1716,1113,214,490,2,53,28,179,107,40,603,144,156,129,110,64
95SS01S1,1792,1095,205,560,13,81,44,113,38,41,697,216,86,51,68,276
95SS01S2,2029,1526,265,956,10,59,41,98,41,56,503,197,96,72,98,40
95SS02S1,1555,984,226,546,3,25,30,43,53,58,571,311,78,82,70,30
95SS02S2,1511,1150,236,678,9,40,26,58,24,79,361,191,118,21,21,10
95SS03S1,1154,790,147,363,8,76,32,105,23,36,364,213,78,36,26,11
95SS03S2,1351,953,196,436,10,78,36,117,20,60,398,238,70,35,36,19
95SS04S1,1604,1123,243,668,2,22,21,50,61,56,481,136,87,60,167,31
95SS04S2,1450,1109,216,712,5,15,16,37,54,54,341,132,72,46,70,21
95SS04S3,2487,1941,360,1192,7,70,44,100,82,86,546,205,117,75,115,34
95SS05S1,1190,812,168,475,4,8,15,41,72,29,378,183,43,44,72,36
95SS05S2,1348,991,173,600,5,51,32,57,31,42,357,219,59,31,28,20
95SS06S1,1073,576,148,214,3,15,11,30,98,57,497,66,120,110,148,53
95SS06S2,1505,704,193,236,2,8,15,21,159,70,801,54,183,189,282,93
95SS06S3,1364,680,190,277,2,7,15,26,107,56,684,79,132,137,246,90
95SS07S1,2348,1729,452,900,11,34,51,64,121,96,619,61,170,160,172,56
95SS07S2,1141,852,228,410,7,13,28,45,60,61,289,45,109,46,63,26
95SS07S3,2814,1990,357,1235,9,47,46,91,117,88,824,363,121,91,188,61
95SS08S1,1427,1003,216,550,2,50,25,84,33,43,424,214,106,56,32,16
95SS08S2,1936,1386,250,731,13,69,51,156,68,48,550,248,102,74,78,48
95SS09S1,1261,892,139,494,3,79,45,74,28,30,369,213,77,42,22,15
95SS09S2,1193,852,168,420,6,84,36,75,26,37,341,171,75,51,26,18
95SS10S1,1611,1172,214,702,8,31,34,48,77,58,439,176,105,52,79,27
95SS10S2,1646,1230,217,721,6,46,18,53,45,124,416,151,161,44,44,16
95SS11S1,1987,1491,287,845,6,42,37,114,82,78,496,187,117,65,86,41
95SS11S2,1991,1544,291,812,7,75,48,140,60,111,447,192,94,66,69,26
95SS12W1,2225,1489,308,872,10,39,33,74,80,73,736,414,140,81,71,30
95SS13S1,1159,802,156,479,3,12,13,38,78,23,357,142,55,45,77,38
95SS13S2,999,652,134,406,1,0,11,20,51,29,347,128,51,47,85,36
95SS14S1,1051,607,150,341,3,1,6,32,61,13,444,178,65,54,107,40
95SS14S2,1067,730,137,428,7,31,18,42,33,34,337,179,44,44,48,22
95SS15S1,1327,879,166,503,6,48,32,50,37,37,448,273,79,40,40,16
95SS15S2,1398,973,179,471,9,98,51,91,37,37,425,231,85,52,34,23
95SS16S1,1135,753,151,424,5,18,8,34,52,61,382,123,91,34,100,34
95SS16S2,1262,658,153,306,0,6,14,21,102,56,604,168,91,79,221,45
95SS17S1,2001,1442,266,925,5,40,22,71,70,43,559,254,81,78,101,45
95SS17S2,1188,760,172,441,3,5,16,42,45,36,428,179,62,54,104,29
95SS18S1,1017,645,150,361,2,6,15,18,56,37,372,147,47,59,90,29
95SS18S2,1045,674,133,413,0,16,12,26,49,25,371,158,52,37,92,32
95SS19S1,1017,752,147,443,2,21,20,38,57,24,265,121,52,28,52,12
95SS19S2,1008,698,141,410,1,9,17,34,57,29,310,129,43,56,55,27
95SS20W1,1978,1240,289,720,9,22,36,66,40,58,738,492,94,56,61,35
95SS21S1,1676,1327,246,817,7,48,39,76,38,56,349,157,69,45,58,20
95SS21S2,1741,1287,234,694,5,82,46,122,38,66,454,228,73,65,60,28
95SS22S1,1105,794,152,505,1,14,8,36,44,34,311,133,40,81,26,31
95SS22S2,1226,795,174,477,4,15,12,37,29,47,431,255,74,41,45,16
95SS23S1,1581,1127,185,698,11,66,24,64,45,34,454,285,60,48,43,18
95SS23S2,1237,884,159,494,7,42,22,67,54,39,353,152,64,46,64,27
95SS24S1,1962,1504,294,898,2,57,41,117,46,49,458,222,92,62,56,26
95SS24S2,1671,1198,215,726,4,33,27,81,54,58,473,238,83,67,50,35
95SS25W1,1773,1050,269,528,3,4,26,27,142,51,723,234,107,130,195,57
95SS26S1,1380,774,236,313,7,5,7,21,121,64,606,101,83,128,238,56
95SS26S2,1340,880,227,428,4,10,34,33,80,64,460,168,108,58,89,37
95SS27W1,1851,1199,266,695,3,10,28,43,84,70,652,298,119,70,125,40
95SS28W1,1827,1185,274,700,4,11,22,40,72,62,642,257,76,88,154,67
95SS29S1,881,467,121,204,1,7,3,17,73,41,414,98,76,69,137,34
95SS29S2,956,478,119,206,1,8,10,28,83,23,478,139,70,70,154,45
