Geography,GeographyCode,PopulationDensity
Banbridge_D7,N20000622,52.53451067953167
Banbridge_J1,N20000623,30.79572839207243
Banbridge_G1,N20000624,15.614620295942759
Banbridge_H2,N20000625,61.87966055264023
Banbridge_J2,N20000626,25.03165583740867
Banbridge_H3,N20000627,26.789682101974336
Banbridge_J3,N20000628,29.365166475560144
Banbridge_F3,N20000629,0.5710451442450172
Banbridge_G2,N20000630,23.469251351885863
Banbridge_E6,N20000631,50.139345102741
Banbridge_G3,N20000632,36.94654492807058
Banbridge_J4,N20000633,19.643646761038475
Banbridge_G4,N20000634,63.310937149795905
Banbridge_J5,N20000635,11.404352763035858
Banbridge_H4,N20000636,41.79530146343469
Banbridge_K1,N20000637,18.38080464999962
Banbridge_K2,N20000638,26.68655832879996
Banbridge_H5,N20000639,42.67971690376731
Banbridge_K3,N20000640,18.051594248787367
Banbridge_K4,N20000641,5.379237528088913
Banbridge_F4,N20000642,0.49935652755313015
Banbridge_K5,N20000643,30.08556483671783
Banbridge_F5,N20000644,17.701316406082977
Banbridge_L2,N20000645,0.41176071031716116
Banbridge_N1,N20000646,25.31365954395025
Banbridge_N2,N20000647,1.1074313684732644
Banbridge_L3,N20000648,0.29329223155193407
Banbridge_N3,N20000649,0.6447875101249352
Banbridge_P1,N20000650,0.7741650072569514
Banbridge_P2,N20000651,0.6199869455560558
Banbridge_N4,N20000652,0.3690150527816259
Banbridge_L4,N20000653,0.4153262963211225
Banbridge_N5,N20000654,1.1089154411075859
Banbridge_P3,N20000655,0.43048130372277327
Banbridge_P4,N20000656,0.2884453636634471
Banbridge_L5,N20000657,0.44889652886169384
Banbridge_P5,N20000658,0.5293134945270447
Banbridge_Q1,N20000659,41.40290264258249
Banbridge_Q2,N20000660,22.653423371225802
Banbridge_Q3,N20000661,25.51315781956588
Banbridge_Q4,N20000662,23.84579335892117
Banbridge_Q5,N20000663,50.06041389371988
Cusher_E1,N20000664,1.7360893858192803
Cusher_E2,N20000665,0.5679219873563208
Cusher_B1,N20000666,26.525067579777257
Cusher_A1,N20000667,7.673705222729672
Cusher_B2,N20000668,32.372430785045516
Cusher_B3,N20000669,15.122782494209565
Cusher_A2,N20000670,21.276318793379403
Cusher_B4,N20000671,27.133550277487007
Cusher_D1,N20000672,0.48584667199113135
Cusher_B5,N20000673,41.28782029884659
Cusher_E3,N20000674,0.36821101965910213
Cusher_A3,N20000675,25.455715889432415
Cusher_D2,N20000676,0.6685682161724741
Cusher_B6,N20000677,35.19285770978295
Cusher_C1,N20000678,35.47888792046921
Cusher_C2,N20000679,35.829717137089276
Cusher_C3,N20000680,48.56656501013129
Cusher_E4,N20000681,0.4794313916031134
Cusher_F1,N20000682,14.633227710516802
Cusher_F2,N20000683,20.672409511773452
Cusher_F3,N20000684,18.37431041342364
Cusher_D3,N20000685,0.45973544530559723
Cusher_F4,N20000686,16.786478401508212
Cusher_G1,N20000687,49.89356271394097
Cusher_E5,N20000688,0.5679243129230132
Cusher_G2,N20000689,0.4418341005446275
Cusher_G3,N20000690,3.2016141339422206
Cusher_G4,N20000691,0.38898476741813587
Cusher_H1,N20000692,0.394532967815979
Cusher_K1,N20000693,0.5716172639033541
Cusher_H2,N20000694,0.31314180990541546
Cusher_K2,N20000695,0.48740867698961965
Cusher_J1,N20000696,13.651537443544862
Cusher_J2,N20000697,33.83465960541792
Cusher_J3,N20000698,30.957027198884028
Cusher_K3,N20000699,0.39765627624123384
Cusher_J4,N20000700,16.98953542573207
Cusher_L1,N20000701,0.5492639023223238
Cusher_K4,N20000702,0.6849062436996254
Cusher_K5,N20000703,0.3445460517368963
Cusher_H3,N20000704,0.8937473076592782
Cusher_L2,N20000705,2.0709678120539534
Cusher_L3,N20000706,0.5896284743707428
Cusher_L4,N20000707,1.200792375673913
Cusher_H4,N20000708,0.5805658071366518
Cusher_K6,N20000709,0.22476404363472263
Cusher_L5,N20000710,0.5227366147388988
Oldpark_A1,N20000711,1.8907264167994244
Oldpark_A2,N20000712,1.5573777286075525
Oldpark_A3,N20000713,10.074650839687008
Oldpark_B1,N20000714,54.1470762171924
Oldpark_D1,N20000715,46.479014438155254
Oldpark_C1,N20000716,68.90489463916424
Oldpark_B2,N20000717,63.928222563650706
Oldpark_B3,N20000718,59.51054599121034
Oldpark_A4,N20000719,66.74630393553161
Oldpark_B4,N20000720,68.75764072353657
Oldpark_A5,N20000721,56.47366198461993
Oldpark_C2,N20000722,52.297031398255754
Oldpark_C3,N20000723,83.15668884338214
Oldpark_D2,N20000724,57.946647707837684
Oldpark_D3,N20000725,26.057810768479587
Oldpark_E1,N20000726,40.491329424150415
Oldpark_C4,N20000727,71.66534492886709
Oldpark_F1,N20000728,34.038963274339274
Oldpark_E2,N20000729,81.53759536725904
Oldpark_F2,N20000730,54.5671632959717
Oldpark_D4,N20000731,26.534689228242613
Oldpark_E3,N20000732,46.98089623798475
Oldpark_E4,N20000733,18.891187193483596
Oldpark_G1,N20000734,12.852436969046924
Oldpark_G2,N20000735,39.28159186976595
Oldpark_F3,N20000736,76.8172357332378
Oldpark_K1,N20000737,65.44773862740406
Oldpark_G3,N20000738,93.67704600406273
Oldpark_E5,N20000739,39.15545272724528
Oldpark_H1,N20000740,56.93539582693447
Oldpark_G4,N20000741,61.4793025222422
Oldpark_K2,N20000742,37.4915426069581
Oldpark_J1,N20000743,73.79334917720915
Oldpark_J2,N20000744,69.13918980328125
Oldpark_G5,N20000745,44.91065745984801
Oldpark_N1,N20000746,100.55083382175322
Oldpark_L1,N20000747,125.84848616004822
Oldpark_H2,N20000748,106.75742351919325
Oldpark_N2,N20000749,142.4380396787612
Oldpark_L2,N20000750,52.97091991112555
Oldpark_H3,N20000751,100.14585206949896
Oldpark_J3,N20000752,137.1229150445927
Oldpark_K3,N20000753,124.15599614246351
Oldpark_R1,N20000754,140.3249300794376
Oldpark_N3,N20000755,70.58775408944096
Oldpark_K4,N20000756,59.23324438753107
Oldpark_L3,N20000757,194.25498322539727
Oldpark_Q1,N20000758,141.08810681100007
Oldpark_R2,N20000759,88.71094328562653
Oldpark_P1,N20000760,137.7259459621551
Oldpark_L4,N20000761,84.59060417477922
Oldpark_P2,N20000762,143.25143851703842
Oldpark_L5,N20000763,98.21232362394514
Oldpark_R3,N20000764,59.98794926112846
Oldpark_Q2,N20000765,80.52888346079244
Oldpark_R4,N20000766,129.5428558584229
Oldpark_N4,N20000767,53.01853344238291
Oldpark_P3,N20000768,89.76919781448743
Oldpark_R5,N20000769,221.0435954786268
Oldpark_Q3,N20000770,36.59859994069798
Oldpark_S1,N20000771,139.46070835241972
Oldpark_U1,N20000772,192.35670508739526
Oldpark_T1,N20000773,88.03862938546929
Oldpark_U2,N20000774,109.11411145291764
Oldpark_R6,N20000775,17.681502698638376
Oldpark_Q4,N20000776,65.02654722719602
Oldpark_S2,N20000777,111.63538049504203
Oldpark_S3,N20000778,178.67104677434142
Oldpark_T2,N20000779,113.11936114210695
Oldpark_S4,N20000780,216.8153930124987
Oldpark_T3,N20000781,29.617079882296505
Oldpark_S5,N20000782,106.17270306812046
Oldpark_U3,N20000783,56.498136996794344
Oldpark_T4,N20000784,60.81647429551872
Oldpark_U4,N20000785,63.06944976701751
Oldpark_U5,N20000786,22.194772024646603
Castle_A1,N20000787,8.204799698956196
Castle_A2,N20000788,48.27855087507628
Castle_A3,N20000789,8.84341628161707
Castle_B1,N20000790,57.48501303615372
Castle_B2,N20000791,35.031275733221875
Castle_B3,N20000792,73.02909178380239
Castle_B4,N20000793,67.52208993660767
Castle_C1,N20000794,64.06333985948004
Castle_C2,N20000795,69.13078288726427
Castle_D1,N20000796,2.388967189435913
Castle_C3,N20000797,8.489673939431746
Castle_E1,N20000798,69.50738332878096
Castle_D2,N20000799,35.159087873089454
Castle_E2,N20000800,64.20993046195784
Castle_E3,N20000801,56.35570794582216
Castle_F1,N20000802,42.82389126735499
Castle_F2,N20000803,42.91281831567515
Castle_H1,N20000804,63.542800805894395
Castle_G1,N20000805,48.004917480757655
Castle_G2,N20000806,32.10231205925228
Castle_J1,N20000807,51.505715811094966
Castle_D3,N20000808,27.881345463748648
Castle_G3,N20000809,39.504302913819124
Castle_H2,N20000810,62.62295476258203
Castle_H3,N20000811,45.06531596399876
Castle_F3,N20000812,25.893935335774685
Castle_H4,N20000813,53.55225872389353
Castle_J2,N20000814,84.69706600804686
Castle_J3,N20000815,63.50557427106434
Castle_J4,N20000816,49.83318398647578
Castle_H5,N20000817,32.26123471771894
Castle_L1,N20000818,61.084255207784835
Castle_G4,N20000819,47.68017115578534
Castle_G5,N20000820,65.86492997108513
Castle_K1,N20000821,29.880219323501308
Castle_L2,N20000822,28.908926494564827
Castle_K2,N20000823,44.22533834360291
Castle_L3,N20000824,72.76693541508219
Castle_Q1,N20000825,0.3995078913869749
Castle_N1,N20000826,29.94638311177224
Castle_J5,N20000827,10.94297992153276
Castle_K3,N20000828,69.08937487924545
Castle_K4,N20000829,56.425034990661956
Castle_L4,N20000830,66.70388141613793
Castle_N2,N20000831,68.24675583063802
Castle_N3,N20000832,66.0609722389787
Castle_R1,N20000833,92.83537804809946
Castle_L5,N20000834,97.03411536528601
Castle_P1,N20000835,65.13048686443432
Castle_R2,N20000836,114.20259356471662
Castle_P2,N20000837,84.59663337548244
Castle_R3,N20000838,132.7339986434773
Castle_R4,N20000839,42.130841882177855
Castle_R5,N20000840,111.08641921162565
Castle_S1,N20000841,97.76693205329609
Castle_T1,N20000842,10.91968306278722
Castle_S2,N20000843,26.793257312834953
Castle_T2,N20000844,74.2853590393315
Castle_S3,N20000845,113.05202723287857
Castle_U1,N20000846,140.80016676543576
Castle_T3,N20000847,97.78884523282275
Castle_U2,N20000848,57.01897925021929
Castle_U3,N20000849,120.55163930381171
Castle_T4,N20000850,71.82826067293276
Castle_U4,N20000851,72.50188083684522
Castle_U5,N20000852,55.073758258409605
Castle_T5,N20000853,46.14786774455512
Castle_Q2,N20000854,18.326837014236364
Castle_Q3,N20000855,35.677672800083734
Titanic_A1,N20000856,0.8935141042673486
Titanic_B1,N20000857,1.9869565123212043
Titanic_A2,N20000858,8.673470235379519
Titanic_A3,N20000859,86.87023985630081
Titanic_C1,N20000860,14.844558913744255
Titanic_C2,N20000861,72.58387425202449
Titanic_C3,N20000862,71.86777038234162
Titanic_C4,N20000863,49.37340306264653
Titanic_C5,N20000864,108.86079884977788
Titanic_D1,N20000865,86.42067739385212
Titanic_D2,N20000866,123.19715183697939
Titanic_E1,N20000867,33.27966891510998
Titanic_D3,N20000868,92.1474646947
Titanic_D4,N20000869,49.44487515153764
Titanic_F1,N20000870,60.55950893042587
Titanic_E2,N20000871,82.44130300036976
Titanic_D5,N20000872,169.02060280470246
Titanic_F2,N20000873,46.36804948281036
Titanic_F3,N20000874,91.96934746708777
Titanic_E3,N20000875,112.2081995880193
Titanic_G1,N20000876,59.04916245134144
Titanic_F4,N20000877,83.02964764279379
Titanic_J1,N20000878,96.29927719088508
Titanic_E4,N20000879,51.176301418558296
Titanic_F5,N20000880,40.05232659398072
Titanic_G2,N20000881,59.566720447461954
Titanic_B2,N20000882,34.762719886941746
Titanic_G3,N20000883,60.59990402997581
Titanic_B3,N20000884,61.35931131367592
Titanic_B4,N20000885,16.075207584521312
Titanic_H1,N20000886,77.3802745942305
Titanic_H2,N20000887,73.13852529702334
Titanic_J2,N20000888,130.97059192784727
Titanic_K1,N20000889,87.40789325909648
Titanic_K2,N20000890,71.35128828401085
Titanic_J3,N20000891,30.346213369668106
Titanic_N1,N20000892,99.41480540797036
Titanic_L1,N20000893,128.16443813304474
Titanic_H3,N20000894,108.35918599369734
Titanic_K3,N20000895,105.12840575905176
Titanic_H4,N20000896,148.615573805641
Titanic_K4,N20000897,48.189499534770164
Titanic_Q1,N20000898,115.3106942124274
Titanic_J4,N20000899,44.965518919619875
Titanic_N2,N20000900,20.978707428895223
Titanic_L2,N20000901,154.75162008742953
Titanic_R1,N20000902,45.72606735284057
Titanic_N3,N20000903,121.83904667493816
Titanic_P1,N20000904,40.092635641475106
Titanic_L3,N20000905,56.58876802096136
Titanic_J5,N20000906,74.35297324453538
Titanic_Q2,N20000907,117.60499826364712
Titanic_S1,N20000908,86.72703474782733
Titanic_R2,N20000909,54.5507926782135
Titanic_L4,N20000910,117.71517391665449
Titanic_N4,N20000911,65.76220857319929
Titanic_P2,N20000912,28.693661799037972
Titanic_S2,N20000913,122.46222342963746
Titanic_T1,N20000914,138.16024548940683
Titanic_T2,N20000915,147.18412864457022
Titanic_Q3,N20000916,187.2513480004802
Titanic_Q4,N20000917,132.79913786999964
Titanic_P3,N20000918,109.79442318772136
Titanic_T3,N20000919,88.82476620530234
Titanic_Q5,N20000920,149.77897392714118
Titanic_T4,N20000921,77.62360103336054
Titanic_S3,N20000922,93.72268802253247
Titanic_R3,N20000923,88.70436749222758
Titanic_P4,N20000924,197.36488197424177
Titanic_U1,N20000925,116.79891714157438
Titanic_X1,N20000926,146.1855575937753
Titanic_W1,N20000927,113.44699979757812
Titanic_S4,N20000928,155.42287972447434
Titanic_R4,N20000929,117.65308338807968
Titanic_U2,N20000930,78.313592637688
Titanic_T5,N20000931,111.28713483638796
Titanic_W2,N20000932,161.7825170594267
Titanic_U3,N20000933,162.15471418229725
Titanic_Y1,N20000934,135.61827525578667
Titanic_X2,N20000935,40.00436595354689
Titanic_W3,N20000936,79.76884573186496
Titanic_X3,N20000937,24.904564706299087
Titanic_U4,N20000938,151.13597202318033
Titanic_Y2,N20000939,87.9048859004277
Titanic_Z1,N20000940,173.53328615936428
Titanic_Z2,N20000941,117.82931683174101
Titanic_Y3,N20000942,117.31542146450344
Titanic_Z3,N20000943,133.79256311166688
Titanic_Y4,N20000944,147.46047631911514
Ormiston_B1,N20000945,13.960844698184323
Ormiston_A1,N20000946,43.731980035009656
Ormiston_A2,N20000947,63.702411298231866
Ormiston_B2,N20000948,30.94263567827523
Ormiston_A3,N20000949,54.009360729459736
Ormiston_B3,N20000950,53.075013770679746
Ormiston_A4,N20000951,24.698497594248238
Ormiston_C1,N20000952,4.782118706852019
Ormiston_C2,N20000953,22.318075211040895
Ormiston_A5,N20000954,28.78113051438984
Ormiston_C3,N20000955,5.750964428583703
Ormiston_B4,N20000956,19.030141816550795
Ormiston_D1,N20000957,61.443901992369604
Ormiston_D2,N20000958,60.849800557761306
Ormiston_F1,N20000959,25.15456104680331
Ormiston_C4,N20000960,1.4869324296298454
Ormiston_D3,N20000961,34.31586026309342
Ormiston_D4,N20000962,37.73103692080868
Ormiston_F2,N20000963,12.335109720459892
Ormiston_E1,N20000964,44.053327164205356
Ormiston_C5,N20000965,27.42865553784514
Ormiston_E2,N20000966,77.53528661251005
Ormiston_F3,N20000967,8.865632010531678
Ormiston_E3,N20000968,57.23320830103534
Ormiston_E4,N20000969,48.29082713926731
Ormiston_G1,N20000970,79.1876549509807
Ormiston_F4,N20000971,25.886996993412527
Ormiston_H1,N20000972,20.914364397207247
Ormiston_H2,N20000973,37.371597032900915
Ormiston_G2,N20000974,48.889624200571376
Ormiston_G3,N20000975,34.2990589540517
Ormiston_H3,N20000976,73.84459169957194
Ormiston_J1,N20000977,45.079845327269915
Ormiston_J2,N20000978,41.80885776574533
Ormiston_N1,N20000979,53.009416442728146
Ormiston_L1,N20000980,22.773694824633157
Ormiston_J3,N20000981,54.46004647090181
Ormiston_F5,N20000982,37.110365201960164
Ormiston_G4,N20000983,24.565871641073056
Ormiston_H4,N20000984,56.394436252186516
Ormiston_H5,N20000985,40.26758066429911
Ormiston_J4,N20000986,53.58669188548686
Ormiston_K1,N20000987,70.90775247030723
Ormiston_N2,N20000988,38.696425378321564
Ormiston_L2,N20000989,44.24465143058179
Ormiston_K2,N20000990,82.42484834769137
Ormiston_J5,N20000991,54.7366217854995
Ormiston_P1,N20000992,30.648917472120292
Ormiston_K3,N20000993,55.66415540579737
Ormiston_K4,N20000994,77.1858727943644
Ormiston_R1,N20000995,36.685859769099025
Ormiston_L3,N20000996,47.4829035107041
Ormiston_N3,N20000997,38.4942987939657
Ormiston_P2,N20000998,29.957778587848296
Ormiston_L4,N20000999,32.94463637970559
Ormiston_Q1,N20001000,54.335378039886024
Ormiston_N4,N20001001,40.42621639668684
Ormiston_P3,N20001002,34.12707439401596
Ormiston_Q2,N20001003,30.578011477236714
Ormiston_L5,N20001004,66.41507239255222
Ormiston_R2,N20001005,32.38490409369918
Ormiston_P4,N20001006,25.707051582950363
Ormiston_S1,N20001007,15.680603695407601
Ormiston_P5,N20001008,35.072349289157295
Ormiston_Q3,N20001009,28.404862910178565
Ormiston_R3,N20001010,7.893793851928653
Ormiston_S2,N20001011,53.10068818817239
Ormiston_T1,N20001012,90.34737122416263
Ormiston_S3,N20001013,10.917055044500378
Ormiston_T2,N20001014,67.53233616612269
Ormiston_T3,N20001015,36.64941281867578
Ormiston_T4,N20001016,8.109911119489354
Lisnasharragh_B1,N20001017,75.51607209986688
Lisnasharragh_A1,N20001018,80.86209191804915
Lisnasharragh_A2,N20001019,79.55968153978594
Lisnasharragh_B2,N20001020,10.731322376991171
Lisnasharragh_D1,N20001021,127.70081537982965
Lisnasharragh_B3,N20001022,58.4876260558123
Lisnasharragh_A3,N20001023,72.62530830115726
Lisnasharragh_C1,N20001024,71.42376865241107
Lisnasharragh_B4,N20001025,59.13547363108069
Lisnasharragh_D2,N20001026,85.44120593203856
Lisnasharragh_C2,N20001027,90.82497803756839
Lisnasharragh_A4,N20001028,42.604058270082355
Lisnasharragh_D3,N20001029,137.63662908250012
Lisnasharragh_C3,N20001030,66.27205040272499
Lisnasharragh_B5,N20001031,65.20832907682716
Lisnasharragh_D4,N20001032,103.89411400347417
Lisnasharragh_E1,N20001033,68.03983762515531
Lisnasharragh_B6,N20001034,18.969805067764668
Lisnasharragh_F1,N20001035,60.483647660726305
Lisnasharragh_F2,N20001036,61.22941186923362
Lisnasharragh_F3,N20001037,20.58895799215592
Lisnasharragh_E2,N20001038,9.432472553485628
Lisnasharragh_G1,N20001039,40.62527097338614
Lisnasharragh_N1,N20001040,59.05539680940596
Lisnasharragh_H1,N20001041,85.74242095985916
Lisnasharragh_F4,N20001042,18.045745157021805
Lisnasharragh_J1,N20001043,60.15279600297406
Lisnasharragh_H2,N20001044,37.87395943449671
Lisnasharragh_G2,N20001045,46.33871558554479
Lisnasharragh_E3,N20001046,71.64068278243022
Lisnasharragh_G3,N20001047,44.01384680237884
Lisnasharragh_J2,N20001048,69.42314824826923
Lisnasharragh_N2,N20001049,48.54618528645987
Lisnasharragh_N3,N20001050,42.32383094427998
Lisnasharragh_J3,N20001051,43.70014052835759
Lisnasharragh_N4,N20001052,53.237033588490085
Lisnasharragh_L1,N20001053,69.46947055004625
Lisnasharragh_J4,N20001054,76.9365086112327
Lisnasharragh_H3,N20001055,80.56321837038796
Lisnasharragh_P1,N20001056,58.89580011746757
Lisnasharragh_K1,N20001057,18.05873287787567
Lisnasharragh_L2,N20001058,89.41294206892077
Lisnasharragh_K2,N20001059,56.6377415895375
Lisnasharragh_J5,N20001060,55.50585252028592
Lisnasharragh_K3,N20001061,80.3237391402875
Lisnasharragh_K4,N20001062,60.98854569237915
Lisnasharragh_P2,N20001063,57.01492415831892
Lisnasharragh_K5,N20001064,81.6099533769731
Lisnasharragh_L3,N20001065,69.58370457433968
Lisnasharragh_Q1,N20001066,67.21466170322806
Lisnasharragh_N5,N20001067,8.555380838809604
Lisnasharragh_P3,N20001068,33.309760423638934
Lisnasharragh_P4,N20001069,55.19035816375829
Lisnasharragh_Q2,N20001070,34.37974996114708
Lisnasharragh_R1,N20001071,71.26146054537608
Lisnasharragh_Q3,N20001072,53.79747958691184
Lisnasharragh_R2,N20001073,73.95444460773808
Lisnasharragh_N6,N20001074,4.453448966390876
Lisnasharragh_P5,N20001075,35.212831552318995
Lisnasharragh_R3,N20001076,40.077297464320964
Lisnasharragh_R4,N20001077,14.068299738021091
Lisnasharragh_R5,N20001078,28.902223371577954
Botanic_A1,N20001079,8.662545347154161
Botanic_A2,N20001080,165.44266931298546
Botanic_B1,N20001081,11.41477571035431
Botanic_B2,N20001082,134.57827699563276
Botanic_B3,N20001083,57.308616311901076
Botanic_A3,N20001084,17.87090353524333
Botanic_A4,N20001085,151.23024650459388
Botanic_B4,N20001086,144.25155001082425
Botanic_C1,N20001087,79.79372011580273
Botanic_C2,N20001088,109.19969428667815
Botanic_A5,N20001089,92.45958604227741
Botanic_C3,N20001090,89.14955540575637
Botanic_D1,N20001091,42.21780558894596
Botanic_E1,N20001092,86.07757207491433
Botanic_F1,N20001093,85.18129208221184
Botanic_D2,N20001094,17.0201285883588
Botanic_F2,N20001095,62.07262189852597
Botanic_E2,N20001096,48.462909697472426
Botanic_C4,N20001097,49.941080245994954
Botanic_E3,N20001098,90.76134423199775
Botanic_H1,N20001099,167.89517753572548
Botanic_F3,N20001100,143.33479550082578
Botanic_D3,N20001101,67.8648929881379
Botanic_F4,N20001102,178.67266126817876
Botanic_H2,N20001103,61.445774577360545
Botanic_G1,N20001104,104.0723945443149
Botanic_H3,N20001105,130.44991929230486
Botanic_E4,N20001106,95.15856645232942
Botanic_H4,N20001107,249.85403575846456
Botanic_F5,N20001108,9.598644879519126
Botanic_D4,N20001109,132.03036064844704
Botanic_H5,N20001110,107.37884645543457
Botanic_G2,N20001111,143.34240771501211
Botanic_H6,N20001112,109.20828893505916
Botanic_J1,N20001113,186.62396203485287
Botanic_J2,N20001114,150.22768917387526
Botanic_K1,N20001115,195.0897617413686
Botanic_G3,N20001116,96.6716965572936
Botanic_G4,N20001117,118.9515690833164
Botanic_N1,N20001118,157.16606946911412
Botanic_J3,N20001119,87.48784378096367
Botanic_J4,N20001120,255.27845791451819
Botanic_P1,N20001121,8.170369029090871
Botanic_L1,N20001122,218.96286969564494
Botanic_H7,N20001123,53.42311305499981
Botanic_L2,N20001124,121.37824291505089
Botanic_K2,N20001125,100.26898943492353
Botanic_K3,N20001126,139.5854563286365
Botanic_N2,N20001127,98.49323731813847
Botanic_U1,N20001128,132.30353448665278
Botanic_K4,N20001129,114.23830768282312
Botanic_N3,N20001130,236.58295979938015
Botanic_N4,N20001131,165.64090872512105
Botanic_L3,N20001132,68.2775077996432
Botanic_L4,N20001133,189.34092046484895
Botanic_N5,N20001134,97.93996330428482
Botanic_R1,N20001135,108.96931165250845
Botanic_Q1,N20001136,20.459966144156958
Botanic_R2,N20001137,102.55797343608724
Botanic_T1,N20001138,68.14961426945626
Botanic_R3,N20001139,84.18804025149188
Botanic_S1,N20001140,101.71199095560323
Botanic_T2,N20001141,120.69990580808835
Botanic_Q2,N20001142,59.43436041090078
Botanic_R4,N20001143,155.36181498313462
Botanic_S2,N20001144,169.71723313293427
Botanic_P2,N20001145,206.97446228552133
Botanic_T3,N20001146,102.8113390078971
Botanic_T4,N20001147,42.657299251941595
Botanic_R5,N20001148,37.73881861986765
Botanic_U2,N20001149,4.306466425539621
Botanic_W1,N20001150,171.37242226616272
Botanic_Q3,N20001151,71.5383753562446
Botanic_S3,N20001152,119.66416490751315
Botanic_Q4,N20001153,66.81032796684335
Botanic_W2,N20001154,209.5809803386442
Botanic_W3,N20001155,143.82473996849544
Botanic_S4,N20001156,51.51221605759073
Botanic_Q5,N20001157,105.11656529697404
Botanic_P3,N20001158,54.14036242968007
Botanic_W4,N20001159,106.7131974080376
Botanic_W5,N20001160,146.2266038672297
Botanic_U3,N20001161,92.96751007932227
Botanic_X1,N20001162,135.3586557818424
Botanic_T5,N20001163,60.978500660977865
Botanic_W6,N20001164,68.38390241130024
Botanic_P4,N20001165,98.33109875431416
Botanic_P5,N20001166,84.26499854377879
Botanic_X2,N20001167,27.806106893332476
Botanic_Y1,N20001168,27.542965743424595
Botanic_X3,N20001169,29.403295498503013
Botanic_Y2,N20001170,70.2750565128813
Botanic_X4,N20001171,31.288029818043086
Botanic_Y3,N20001172,30.626998856558956
Botanic_Y4,N20001173,68.68707647193094
Botanic_Y5,N20001174,56.535269982465685
Botanic_Z1,N20001175,38.65880276857196
Botanic_Z2,N20001176,21.593979552517933
Botanic_Z3,N20001177,27.0745723142694
Botanic_Z4,N20001178,7.150964232880849
Balmoral_A1,N20001179,103.82028390051072
Balmoral_A2,N20001180,40.51630428901391
Balmoral_A3,N20001181,84.62608687671039
Balmoral_A4,N20001182,41.13338256159463
Balmoral_A5,N20001183,31.53303598332037
Balmoral_B1,N20001184,8.817367226310235
Balmoral_A6,N20001185,18.15896072798134
Balmoral_B2,N20001186,30.919082996652946
Balmoral_F1,N20001187,10.316324883399735
Balmoral_F2,N20001188,36.74885555385056
Balmoral_E1,N20001189,26.529908584596164
Balmoral_D1,N20001190,42.9153199325559
Balmoral_C1,N20001191,23.933693179626996
Balmoral_D2,N20001192,43.90142572359877
Balmoral_E2,N20001193,26.63905086735116
Balmoral_C2,N20001194,7.388304092650401
Balmoral_D3,N20001195,51.04522280211012
Balmoral_E3,N20001196,33.123200739352555
Balmoral_D4,N20001197,30.740881040395703
Balmoral_E4,N20001198,19.92454803274348
Balmoral_E5,N20001199,16.90125108978811
Balmoral_F3,N20001200,3.371750244812498
Balmoral_C3,N20001201,53.91448025993207
Balmoral_H1,N20001202,50.61422294344598
Balmoral_G1,N20001203,76.37259136428443
Balmoral_H2,N20001204,60.03780745457099
Balmoral_G2,N20001205,32.349228706949695
Balmoral_G3,N20001206,152.3455681414112
Balmoral_C4,N20001207,79.05307700713367
Balmoral_J1,N20001208,68.9026552725604
Balmoral_H3,N20001209,63.48677633226359
Balmoral_G4,N20001210,77.86371951002013
Balmoral_J2,N20001211,62.01840835005256
Balmoral_H4,N20001212,20.98661621295509
Balmoral_G5,N20001213,67.07119177298735
Balmoral_J3,N20001214,70.14848489286737
Balmoral_N1,N20001215,38.38271369729468
Balmoral_J4,N20001216,53.83949603151055
Balmoral_F4,N20001217,4.185718030504881
Balmoral_L1,N20001218,6.0552691498716005
Balmoral_J5,N20001219,52.629783115424615
Balmoral_N2,N20001220,75.55751072113249
Balmoral_N3,N20001221,56.24267464205377
Balmoral_K1,N20001222,77.22430344492938
Balmoral_K2,N20001223,44.921182874539916
Balmoral_F5,N20001224,62.99268575974995
Balmoral_K3,N20001225,37.122823655494294
Balmoral_L2,N20001226,21.83063570771556
Balmoral_K4,N20001227,47.23092828006086
Balmoral_P1,N20001228,36.79052828534964
Balmoral_P2,N20001229,40.1839850499975
Balmoral_L3,N20001230,27.56872691618357
Balmoral_L4,N20001231,2.947683799636151
Balmoral_P3,N20001232,15.747829302467812
Balmoral_N4,N20001233,1.7311349716532727
Balmoral_P4,N20001234,4.2043177086957755
Collin_A1,N20001235,79.51068123146582
Collin_A2,N20001236,60.36150767564613
Collin_D1,N20001237,61.45012583479178
Collin_A3,N20001238,14.06832949705317
Collin_B1,N20001239,3.5119200293304607
Collin_C1,N20001240,61.68501639376721
Collin_E1,N20001241,53.53517332559337
Collin_C2,N20001242,73.05471710625555
Collin_E2,N20001243,75.87642676680484
Collin_D2,N20001244,60.42202315213685
Collin_A4,N20001245,49.96291937214106
Collin_F1,N20001246,29.59850816009449
Collin_D3,N20001247,40.96096322843272
Collin_E3,N20001248,48.69221940615386
Collin_C3,N20001249,55.4627394584913
Collin_F2,N20001250,77.35783610569052
Collin_D4,N20001251,81.96865179365093
Collin_E4,N20001252,66.91356673825578
Collin_J1,N20001253,27.551722478717142
Collin_F3,N20001254,33.35910151926305
Collin_B2,N20001255,31.85419677962892
Collin_G1,N20001256,32.51523327516165
Collin_G2,N20001257,87.77685976766391
Collin_H1,N20001258,20.499314993297304
Collin_K1,N20001259,29.639225642376022
Collin_J2,N20001260,41.79515623611016
Collin_B3,N20001261,44.747848502831744
Collin_G3,N20001262,63.85760162522748
Collin_G4,N20001263,47.50209514395075
