Geography,GeographyCode,PopulationDensity
Magherafelt_D,N21000654,0.29087246291347235
Magherafelt_E,N21000655,0.4001746185909595
Magherafelt_F,N21000656,18.85661352526802
Magherafelt_G,N21000657,0.8776662475208961
Cookstown_A,N21000658,0.2861127891970133
Cookstown_B,N21000659,13.01392591103643
Cookstown_C,N21000660,31.94012125010724
Cookstown_D,N21000661,21.201610297298686
Cookstown_E,N21000662,1.1276038689986154
Cookstown_F,N21000663,38.87191558677433
Cookstown_G,N21000664,0.5373838793929341
Cookstown_H,N21000665,9.732707046564
Cookstown_J,N21000666,0.41926042579861494
Cookstown_K,N21000667,0.7197114342025295
Torrent_A,N21000668,1.3373287907416311
Torrent_B,N21000669,0.41142836065858723
Torrent_C,N21000670,1.376470807473724
Torrent_D,N21000671,0.7477242732992853
Torrent_E,N21000672,0.5582542965883996
Torrent_F,N21000673,12.277272403987075
Torrent_G,N21000674,1.9591867783173451
Torrent_H,N21000675,28.959259158585922
Dungannon_A,N21000676,12.6065258065557
Dungannon_B,N21000677,14.742662276157736
Dungannon_C,N21000678,20.672379866986628
Dungannon_D,N21000679,1.7802117393480907
Dungannon_E,N21000680,29.36223854376056
Dungannon_F,N21000681,8.82369759012586
Dungannon_G,N21000682,0.7767696916917113
Dungannon_H,N21000683,10.735017633786935
Dungannon_J,N21000684,19.374655937121485
Dungannon_K,N21000685,0.6150523345922334
Clogher_Valley_A,N21000686,1.3815087170106657
Clogher_Valley_B,N21000687,0.4815322765023114
Clogher_Valley_C,N21000688,0.5858503568559542
Clogher_Valley_D,N21000689,0.3010188884678873
Clogher_Valley_E,N21000690,0.39521273345148816
Clogher_Valley_F,N21000691,0.17838244732879485
Clogher_Valley_G,N21000692,0.5457321933542827
Clogher_Valley_H,N21000693,7.940558008194201
Slieve_Gullion_A,N21000694,0.4642722819241418
Slieve_Gullion_B,N21000695,0.5927144170104808
Slieve_Gullion_C,N21000696,7.216620937884296
Slieve_Gullion_D,N21000697,20.92445239724723
Slieve_Gullion_E,N21000698,6.000732336485602
Slieve_Gullion_F,N21000699,0.5931737923158515
Slieve_Gullion_G,N21000700,0.5194120509350595
Slieve_Gullion_H,N21000701,0.4892010768721537
Slieve_Gullion_J,N21000702,1.4949871644636463
Slieve_Gullion_K,N21000703,0.6962864914076321
Slieve_Gullion_L,N21000704,0.8982257188845554
Slieve_Gullion_N,N21000705,20.399290270706008
Newry_A,N21000706,20.71092466443666
Newry_B,N21000707,23.569386136925143
Newry_C,N21000708,26.057150766062243
Newry_D,N21000709,24.248763197385898
Newry_E,N21000710,19.959465232833754
Newry_F,N21000711,15.414535898358485
Newry_G,N21000712,17.01635874438904
Newry_H,N21000713,40.70543149225858
Newry_J,N21000714,13.7588994407556
Newry_K,N21000715,19.750518350776925
Newry_L,N21000716,11.007563886585878
Newry_N,N21000717,0.739959684330019
Newry_P,N21000718,2.8689382554893057
Crotlieve_A,N21000719,0.5268298995810089
Crotlieve_B,N21000720,0.6502435399935508
Crotlieve_C,N21000721,1.151504103026777
Crotlieve_D,N21000722,22.31636871116167
Crotlieve_E,N21000723,2.440811582522631
Crotlieve_F,N21000724,1.5543565352725985
Crotlieve_G,N21000725,0.3741161504562084
Crotlieve_H,N21000726,18.939664343993524
Crotlieve_J,N21000727,12.580090070175245
Crotlieve_K,N21000728,18.30374192501492
Crotlieve_L,N21000729,12.229952430473404
The_Mournes_A,N21000730,0.8052686627353176
The_Mournes_B,N21000731,35.99211148377666
The_Mournes_C,N21000732,23.514344985878157
The_Mournes_D,N21000733,9.710906099126428
The_Mournes_E,N21000734,15.574294198120748
The_Mournes_F,N21000735,0.22783520678653643
The_Mournes_G,N21000736,0.3118444586006
The_Mournes_H,N21000737,14.436748382213352
The_Mournes_J,N21000738,1.9600741251167624
The_Mournes_K,N21000739,0.4137777644523493
The_Mournes_L,N21000740,10.136467295577285
The_Mournes_N,N21000741,21.915437701067106
The_Mournes_P,N21000742,16.578724247264784
Slieve_Croob_A,N21000743,0.8905893088492725
Slieve_Croob_B,N21000744,26.35409113403339
Slieve_Croob_C,N21000745,0.3836480146702934
Slieve_Croob_D,N21000746,0.4963271131688913
Slieve_Croob_E,N21000747,0.3204411549625312
Slieve_Croob_F,N21000748,0.7203340819284518
Slieve_Croob_G,N21000749,0.8505743680997442
Slieve_Croob_H,N21000750,26.07422132346735
Slieve_Croob_J,N21000751,32.575487143676014
Rowallane_A,N21000752,23.169378376125085
Rowallane_B,N21000753,16.845946697750563
Rowallane_C,N21000754,0.4382206879593035
Rowallane_D,N21000755,0.47790208821548075
Rowallane_E,N21000756,0.5704058667887525
Rowallane_F,N21000757,16.569377757472413
Rowallane_G,N21000758,20.14490737610103
Rowallane_H,N21000759,30.64854359347726
Rowallane_J,N21000760,23.808778780224486
Downpatrick_A,N21000761,0.42945782018722034
Downpatrick_B,N21000762,0.8594557773305456
Downpatrick_C,N21000763,14.28450500056376
Downpatrick_D,N21000764,10.654052420661007
Downpatrick_E,N21000765,25.444399942538475
Downpatrick_F,N21000766,14.914841290034351
Downpatrick_G,N21000767,19.44101651131649
Downpatrick_H,N21000768,0.3642760335146807
Downpatrick_J,N21000769,19.38689423378019
Downpatrick_K,N21000770,0.6804371128367022
Comber_A,N21000771,27.578498166023564
Comber_B,N21000772,30.850390579526792
Comber_C,N21000773,24.7404339488838
Comber_D,N21000774,21.582003449073408
Comber_E,N21000775,0.43687971421095106
Comber_F,N21000776,0.7545087017679191
Comber_G,N21000777,32.128944835619784
Comber_H,N21000778,0.692129204953755
Newtownards_A,N21000779,1.9962329004530552
Newtownards_B,N21000780,26.16056479004779
Newtownards_C,N21000781,23.389464862741185
Newtownards_D,N21000782,61.931865429746985
Newtownards_E,N21000783,28.506807847019886
Newtownards_F,N21000784,53.99073313886999
Newtownards_G,N21000785,43.61274963354701
Newtownards_H,N21000786,35.20264820014265
Newtownards_J,N21000787,41.7619242157713
Newtownards_K,N21000788,48.48913113535979
Newtownards_L,N21000789,22.468631090119583
Newtownards_N,N21000790,1.4754473115505315
Newtownards_P,N21000791,30.481009845534626
Newtownards_Q,N21000792,23.453361536421234
Newtownards_R,N21000793,7.377035192042622
Newtownards_S,N21000794,44.4803553700353
Holywood_and_Clandeboye_A,N21000795,14.32026731720099
Holywood_and_Clandeboye_B,N21000796,11.469550139305005
Holywood_and_Clandeboye_C,N21000797,2.331576068799419
Holywood_and_Clandeboye_D,N21000798,8.49992851069657
Holywood_and_Clandeboye_E,N21000799,19.28715795478951
Holywood_and_Clandeboye_F,N21000800,0.637059488061576
Holywood_and_Clandeboye_G,N21000801,47.07641890925512
Holywood_and_Clandeboye_H,N21000802,23.086988116253632
Holywood_and_Clandeboye_J,N21000803,37.88593788516736
Holywood_and_Clandeboye_K,N21000804,14.283044360147748
Holywood_and_Clandeboye_L,N21000805,17.125711366448574
Bangor_West_A,N21000806,26.928122768810702
Bangor_West_B,N21000807,35.49686287953474
Bangor_West_C,N21000808,37.68434102900103
Bangor_West_D,N21000809,56.33470169359437
Bangor_West_E,N21000810,21.195816406817855
Bangor_West_F,N21000811,55.275956404485896
Bangor_West_G,N21000812,48.68897562690384
Bangor_West_H,N21000813,41.97202346680578
Bangor_West_J,N21000814,28.74392368321131
Bangor_Central_A,N21000815,34.73649119042302
Bangor_Central_B,N21000816,32.2832390585596
Bangor_Central_C,N21000817,45.81273134406476
Bangor_Central_D,N21000818,35.20508409318407
Bangor_Central_E,N21000819,46.20991256060169
Bangor_Central_F,N21000820,19.74079691083508
Bangor_Central_G,N21000821,18.23630846727915
Bangor_Central_H,N21000822,15.152846793644601
Bangor_Central_J,N21000823,27.547957987475893
Bangor_Central_K,N21000824,36.0557552264584
Bangor_Central_L,N21000825,60.64069435034062
Bangor_Central_N,N21000826,15.122803296846008
Bangor_Central_P,N21000827,7.930471342498459
Bangor_Central_Q,N21000828,7.524863223406449
Bangor_East_and_Donaghadee_A,N21000829,29.730605285952
Bangor_East_and_Donaghadee_B,N21000830,36.13239887179707
Bangor_East_and_Donaghadee_C,N21000831,16.149873101486126
Bangor_East_and_Donaghadee_D,N21000832,36.202937028187684
Bangor_East_and_Donaghadee_E,N21000833,0.5760066547782481
Bangor_East_and_Donaghadee_F,N21000834,31.552103023059246
Bangor_East_and_Donaghadee_G,N21000835,52.17255869930982
Bangor_East_and_Donaghadee_H,N21000836,49.84608984197136
Bangor_East_and_Donaghadee_J,N21000837,23.573180684245678
Bangor_East_and_Donaghadee_K,N21000838,31.747384779467872
Ards_Peninsula_A,N21000839,30.851712271803514
Ards_Peninsula_B,N21000840,13.9681627746388
Ards_Peninsula_C,N21000841,0.4425886030369086
Ards_Peninsula_D,N21000842,0.836463997489647
Ards_Peninsula_E,N21000843,34.130201347901234
Ards_Peninsula_F,N21000844,0.7591281678656683
Ards_Peninsula_G,N21000845,22.317857730573625
Ards_Peninsula_H,N21000846,0.6577566235724528
Ards_Peninsula_J,N21000847,19.255767842353507
Ards_Peninsula_K,N21000848,15.181378483531752
Ards_Peninsula_L,N21000849,0.3905384897327342
Ards_Peninsula_N,N21000850,25.08572291240093
