Geography,GeographyCode,AverageHouseholdSize
Banbridge_D5,N20000616,2.0176470588235293
Banbridge_E3,N20000617,2.22972972972973
Banbridge_E4,N20000618,1.926605504587156
Banbridge_D6,N20000619,2.280701754385965
Banbridge_E5,N20000620,1.7923976608187135
Banbridge_H1,N20000621,2.8105263157894735
Banbridge_D7,N20000622,2.277227722772277
Banbridge_J1,N20000623,2.9608938547486034
Banbridge_G1,N20000624,1.5815217391304348
Banbridge_H2,N20000625,2.3100436681222707
Banbridge_J2,N20000626,2.3
Banbridge_H3,N20000627,2.5410628019323673
Banbridge_J3,N20000628,2.3134328358208953
Banbridge_F3,N20000629,2.744186046511628
Banbridge_G2,N20000630,1.869767441860465
Banbridge_E6,N20000631,2.2046783625730995
Banbridge_G3,N20000632,2.2751322751322753
Banbridge_J4,N20000633,2.4023668639053253
Banbridge_G4,N20000634,2.206703910614525
Banbridge_J5,N20000635,2.6475409836065573
Banbridge_H4,N20000636,2.7804878048780486
Banbridge_K1,N20000637,2.2868525896414345
Banbridge_K2,N20000638,2.4292929292929295
Banbridge_H5,N20000639,2.535885167464115
Banbridge_K3,N20000640,2.7595419847328246
Banbridge_K4,N20000641,2.541501976284585
Banbridge_F4,N20000642,2.8
Banbridge_K5,N20000643,2.6700507614213196
Banbridge_F5,N20000644,2.3154761904761907
Banbridge_L2,N20000645,2.92
Banbridge_N1,N20000646,2.3016528925619837
Banbridge_N2,N20000647,2.4679802955665027
Banbridge_L3,N20000648,2.951219512195122
Banbridge_N3,N20000649,2.867158671586716
Banbridge_P1,N20000650,2.641891891891892
Banbridge_P2,N20000651,2.9765625
Banbridge_N4,N20000652,2.871287128712871
Banbridge_L4,N20000653,3.1131221719457014
Banbridge_N5,N20000654,2.642857142857143
Banbridge_P3,N20000655,2.9066666666666667
Banbridge_P4,N20000656,2.720720720720721
Banbridge_L5,N20000657,2.995515695067265
Banbridge_P5,N20000658,2.953216374269006
Banbridge_Q1,N20000659,2.335195530726257
Banbridge_Q2,N20000660,1.939622641509434
Banbridge_Q3,N20000661,2.7783251231527095
Banbridge_Q4,N20000662,2.3692307692307693
Banbridge_Q5,N20000663,2.4
Cusher_E1,N20000664,2.4246031746031744
Cusher_E2,N20000665,2.9107142857142856
Cusher_B1,N20000666,2.440677966101695
Cusher_A1,N20000667,2.4
Cusher_B2,N20000668,2.1538461538461537
Cusher_B3,N20000669,2.1266968325791855
Cusher_A2,N20000670,2.7657142857142856
Cusher_B4,N20000671,2.4833948339483394
Cusher_D1,N20000672,2.6666666666666665
Cusher_B5,N20000673,2.477272727272727
Cusher_E3,N20000674,2.7515151515151515
Cusher_A3,N20000675,2.48068669527897
Cusher_D2,N20000676,2.616279069767442
Cusher_B6,N20000677,2.5035971223021583
Cusher_C1,N20000678,2.467479674796748
Cusher_C2,N20000679,2.9204545454545454
Cusher_C3,N20000680,2.5795454545454546
Cusher_E4,N20000681,2.824786324786325
Cusher_F1,N20000682,2.066945606694561
Cusher_F2,N20000683,2.384180790960452
Cusher_F3,N20000684,2.054054054054054
Cusher_D3,N20000685,2.7777777777777777
Cusher_F4,N20000686,2.2717391304347827
Cusher_G1,N20000687,2.4444444444444446
Cusher_E5,N20000688,2.7149122807017543
Cusher_G2,N20000689,2.8852459016393444
Cusher_G3,N20000690,2.8365384615384617
Cusher_G4,N20000691,2.604878048780488
Cusher_H1,N20000692,3.00711743772242
Cusher_K1,N20000693,2.38
Cusher_H2,N20000694,2.9545454545454546
Cusher_K2,N20000695,3.1569506726457397
Cusher_J1,N20000696,2.107142857142857
Cusher_J2,N20000697,2.3518518518518516
Cusher_J3,N20000698,2.2142857142857144
Cusher_K3,N20000699,3.2674418604651163
Cusher_J4,N20000700,2.7906976744186047
Cusher_L1,N20000701,3.142857142857143
Cusher_K4,N20000702,3.048780487804878
Cusher_K5,N20000703,2.9238095238095236
Cusher_H3,N20000704,2.293103448275862
Cusher_L2,N20000705,2.7291666666666665
Cusher_L3,N20000706,3.192468619246862
Cusher_L4,N20000707,2.881720430107527
Cusher_H4,N20000708,2.88265306122449
Cusher_K6,N20000709,3.376146788990826
Cusher_L5,N20000710,2.88255033557047
Oldpark_A1,N20000711,3.0931174089068825
Oldpark_A2,N20000712,2.950310559006211
Oldpark_A3,N20000713,2.891089108910891
Oldpark_B1,N20000714,2.361904761904762
Oldpark_D1,N20000715,2.640909090909091
Oldpark_C1,N20000716,1.9936305732484076
Oldpark_B2,N20000717,2.576419213973799
Oldpark_B3,N20000718,2.5112359550561796
Oldpark_A4,N20000719,2.369369369369369
Oldpark_B4,N20000720,2.3865030674846626
Oldpark_A5,N20000721,2.601449275362319
Oldpark_C2,N20000722,2.019607843137255
Oldpark_C3,N20000723,2.159090909090909
Oldpark_D2,N20000724,2.770186335403727
Oldpark_D3,N20000725,2.125714285714286
Oldpark_E1,N20000726,2.2148760330578514
Oldpark_C4,N20000727,2.191011235955056
Oldpark_F1,N20000728,2.0829268292682928
Oldpark_E2,N20000729,2.301282051282051
Oldpark_F2,N20000730,2.1655405405405403
Oldpark_D4,N20000731,2.935483870967742
Oldpark_E3,N20000732,2.4
Oldpark_E4,N20000733,2.43801652892562
Oldpark_G1,N20000734,2.732824427480916
Oldpark_G2,N20000735,2.6979166666666665
Oldpark_F3,N20000736,1.7974683544303798
Oldpark_K1,N20000737,2.1822222222222223
Oldpark_G3,N20000738,2.3206521739130435
Oldpark_E5,N20000739,2.1164383561643834
Oldpark_H1,N20000740,2.4971428571428573
Oldpark_G4,N20000741,2.357894736842105
Oldpark_K2,N20000742,2.1028571428571428
Oldpark_J1,N20000743,2.251256281407035
Oldpark_J2,N20000744,2.2660550458715596
Oldpark_G5,N20000745,1.9310344827586208
Oldpark_N1,N20000746,2.3780918727915195
Oldpark_L1,N20000747,2.031578947368421
Oldpark_H2,N20000748,2.6423076923076922
Oldpark_N2,N20000749,2.8421052631578947
Oldpark_L2,N20000750,2.133603238866397
Oldpark_H3,N20000751,2.135
Oldpark_J3,N20000752,2.00507614213198
Oldpark_K3,N20000753,2.2442396313364057
Oldpark_R1,N20000754,1.6296296296296295
Oldpark_N3,N20000755,2.5876288659793816
Oldpark_K4,N20000756,2.4497354497354498
Oldpark_L3,N20000757,2.8636363636363638
Oldpark_Q1,N20000758,2.0661764705882355
Oldpark_R2,N20000759,2.1320754716981134
Oldpark_P1,N20000760,2.1015228426395938
Oldpark_L4,N20000761,2.2320675105485233
Oldpark_P2,N20000762,2.0489130434782608
Oldpark_L5,N20000763,2.6153846153846154
Oldpark_R3,N20000764,1.79874213836478
Oldpark_Q2,N20000765,1.8226600985221675
Oldpark_R4,N20000766,2.195945945945946
Oldpark_N4,N20000767,2.0698529411764706
Oldpark_P3,N20000768,2.151111111111111
Oldpark_R5,N20000769,2.683333333333333
Oldpark_Q3,N20000770,2.7836538461538463
Oldpark_S1,N20000771,2.254054054054054
Oldpark_U1,N20000772,2.145631067961165
Oldpark_T1,N20000773,2.361111111111111
Oldpark_U2,N20000774,1.8015873015873016
Oldpark_R6,N20000775,2.0511627906976746
Oldpark_Q4,N20000776,1.903914590747331
Oldpark_S2,N20000777,2.2058823529411766
Oldpark_S3,N20000778,1.6821192052980132
Oldpark_T2,N20000779,1.751269035532995
Oldpark_S4,N20000780,1.1666666666666667
Oldpark_T3,N20000781,2.228723404255319
Oldpark_S5,N20000782,1.9371980676328502
Oldpark_U3,N20000783,2.251937984496124
Oldpark_T4,N20000784,2.2934131736526946
Oldpark_U4,N20000785,2.1266968325791855
Oldpark_U5,N20000786,1.7006802721088434
Castle_A1,N20000787,2.438679245283019
Castle_A2,N20000788,2.474747474747475
Castle_A3,N20000789,1.8672199170124482
Castle_B1,N20000790,2.185185185185185
Castle_B2,N20000791,2.423076923076923
Castle_B3,N20000792,2.0956937799043063
Castle_B4,N20000793,2.2925764192139737
Castle_C1,N20000794,2.235294117647059
Castle_C2,N20000795,1.960725075528701
Castle_D1,N20000796,2.696969696969697
Castle_C3,N20000797,2.074688796680498
Castle_E1,N20000798,1.7695035460992907
Castle_D2,N20000799,2.86734693877551
Castle_E2,N20000800,2.3372549019607844
Castle_E3,N20000801,2.1459227467811157
Castle_F1,N20000802,2.64321608040201
Castle_F2,N20000803,2.542056074766355
Castle_H1,N20000804,2.5073529411764706
Castle_G1,N20000805,2.5720720720720722
Castle_G2,N20000806,2.597826086956522
Castle_J1,N20000807,2.6375545851528384
Castle_D3,N20000808,3.1197604790419162
Castle_G3,N20000809,2.6121495327102804
Castle_H2,N20000810,2.502923976608187
Castle_H3,N20000811,2.4864864864864864
Castle_F3,N20000812,2.6065573770491803
Castle_H4,N20000813,1.3571428571428572
Castle_J2,N20000814,1.8469945355191257
Castle_J3,N20000815,2.5944055944055946
Castle_J4,N20000816,2.68859649122807
Castle_H5,N20000817,2.434959349593496
Castle_L1,N20000818,2.351063829787234
Castle_G4,N20000819,2.421768707482993
Castle_G5,N20000820,2.221105527638191
Castle_K1,N20000821,1.718918918918919
Castle_L2,N20000822,2.2803738317757007
Castle_K2,N20000823,2.3087557603686637
Castle_L3,N20000824,2.607929515418502
Castle_Q1,N20000825,1.871345029239766
Castle_N1,N20000826,1.9214285714285715
Castle_J5,N20000827,2.8351648351648353
Castle_K3,N20000828,2.0118343195266273
Castle_K4,N20000829,1.8166666666666667
Castle_L4,N20000830,2.278787878787879
Castle_N2,N20000831,2.273913043478261
Castle_N3,N20000832,1.794701986754967
Castle_R1,N20000833,2.004166666666667
Castle_L5,N20000834,2.1049382716049383
Castle_P1,N20000835,2.022408963585434
Castle_R2,N20000836,1.710344827586207
Castle_P2,N20000837,2.0872727272727274
Castle_R3,N20000838,2.3989637305699483
Castle_R4,N20000839,2.1265060240963853
Castle_R5,N20000840,2.317073170731707
Castle_S1,N20000841,2.7446153846153845
Castle_T1,N20000842,1.893491124260355
Castle_S2,N20000843,1.7538461538461538
Castle_T2,N20000844,2.2127659574468086
Castle_S3,N20000845,2.4225352112676055
Castle_U1,N20000846,2.4523809523809526
Castle_T3,N20000847,1.8520710059171597
Castle_U2,N20000848,2.471502590673575
Castle_U3,N20000849,2.342857142857143
Castle_T4,N20000850,1.9183673469387754
Castle_U4,N20000851,2.202830188679245
Castle_U5,N20000852,2.1782178217821784
Castle_T5,N20000853,1.8876811594202898
Castle_Q2,N20000854,1.7135416666666667
Castle_Q3,N20000855,1.5299145299145298
Titanic_A1,N20000856,2.108910891089109
Titanic_B1,N20000857,1.7917981072555205
Titanic_A2,N20000858,1.8364485981308412
Titanic_A3,N20000859,1.7819905213270142
Titanic_C1,N20000860,2.231818181818182
Titanic_C2,N20000861,2.157068062827225
Titanic_C3,N20000862,2.1121076233183858
Titanic_C4,N20000863,1.9929577464788732
Titanic_C5,N20000864,1.8640776699029127
Titanic_D1,N20000865,1.8632075471698113
Titanic_D2,N20000866,2
Titanic_E1,N20000867,2.159340659340659
Titanic_D3,N20000868,1.963350785340314
Titanic_D4,N20000869,2.1920903954802258
Titanic_F1,N20000870,2.065989847715736
Titanic_E2,N20000871,2.0050251256281406
Titanic_D5,N20000872,1.9742489270386265
Titanic_F2,N20000873,2.031055900621118
Titanic_F3,N20000874,2.2941176470588234
Titanic_E3,N20000875,2.0538116591928253
Titanic_G1,N20000876,1.7902097902097902
Titanic_F4,N20000877,2.112
Titanic_J1,N20000878,2.4893617021276597
Titanic_E4,N20000879,1.778523489932886
Titanic_F5,N20000880,2.064039408866995
Titanic_G2,N20000881,1.7961538461538462
Titanic_B2,N20000882,2.0534979423868314
Titanic_G3,N20000883,1.784688995215311
Titanic_B3,N20000884,1.6888888888888889
Titanic_B4,N20000885,1.8701923076923077
Titanic_H1,N20000886,2.275
Titanic_H2,N20000887,2.29136690647482
Titanic_J2,N20000888,2.1004016064257027
Titanic_K1,N20000889,2.517857142857143
Titanic_K2,N20000890,2.481865284974093
Titanic_J3,N20000891,1.6787330316742082
Titanic_N1,N20000892,1.964705882352941
Titanic_L1,N20000893,1.973384030418251
Titanic_H3,N20000894,2.382608695652174
Titanic_K3,N20000895,1.901639344262295
Titanic_H4,N20000896,2.56140350877193
Titanic_K4,N20000897,2.1235955056179776
Titanic_Q1,N20000898,1.7647058823529411
Titanic_J4,N20000899,2.253807106598985
Titanic_N2,N20000900,1.9833333333333334
Titanic_L2,N20000901,2.238993710691824
Titanic_R1,N20000902,2.3024193548387095
Titanic_N3,N20000903,2.1557788944723617
Titanic_P1,N20000904,1.896678966789668
Titanic_L3,N20000905,1.9047619047619047
Titanic_J5,N20000906,1.9636363636363636
Titanic_Q2,N20000907,1.8571428571428572
Titanic_S1,N20000908,1.903225806451613
Titanic_R2,N20000909,2.521072796934866
Titanic_L4,N20000910,2.0157068062827226
Titanic_N4,N20000911,1.910344827586207
Titanic_P2,N20000912,1.8465608465608465
Titanic_S2,N20000913,1.99375
Titanic_T1,N20000914,1.7628865979381443
Titanic_T2,N20000915,1.8791946308724832
Titanic_Q3,N20000916,2.0406091370558377
Titanic_Q4,N20000917,1.9078947368421053
Titanic_P3,N20000918,1.7914438502673797
Titanic_T3,N20000919,2.053658536585366
Titanic_Q5,N20000920,1.5339805825242718
Titanic_T4,N20000921,2.0878378378378377
Titanic_S3,N20000922,2.142857142857143
Titanic_R3,N20000923,1.9175257731958764
Titanic_P4,N20000924,2.2816901408450705
Titanic_U1,N20000925,2.106194690265487
Titanic_X1,N20000926,1.8238636363636365
Titanic_W1,N20000927,2.316205533596838
Titanic_S4,N20000928,1.929936305732484
Titanic_R4,N20000929,1.7679558011049723
Titanic_U2,N20000930,1.7686567164179106
Titanic_T5,N20000931,2.073469387755102
Titanic_W2,N20000932,1.5784753363228698
Titanic_U3,N20000933,2.051546391752577
Titanic_Y1,N20000934,1.894941634241245
Titanic_X2,N20000935,2.2676767676767677
Titanic_W3,N20000936,2.019455252918288
Titanic_X3,N20000937,2.0085470085470085
Titanic_U4,N20000938,1.8214285714285714
Titanic_Y2,N20000939,2.1219512195121952
Titanic_Z1,N20000940,1.9938271604938271
Titanic_Z2,N20000941,2.0827814569536423
Titanic_Y3,N20000942,2.3591160220994474
Titanic_Z3,N20000943,1.8258706467661692
Titanic_Y4,N20000944,1.7596153846153846
Ormiston_B1,N20000945,2.1270718232044197
Ormiston_A1,N20000946,1.8505747126436782
Ormiston_A2,N20000947,2.0216216216216214
Ormiston_B2,N20000948,2.4901960784313726
Ormiston_A3,N20000949,2.218390804597701
Ormiston_B3,N20000950,2.108695652173913
Ormiston_A4,N20000951,2.223076923076923
Ormiston_C1,N20000952,2.3125
Ormiston_C2,N20000953,2.3734439834024896
Ormiston_A5,N20000954,2.3496503496503496
Ormiston_C3,N20000955,2.6986301369863015
Ormiston_B4,N20000956,2.4271844660194173
Ormiston_D1,N20000957,2.0660377358490565
Ormiston_D2,N20000958,2.1346153846153846
Ormiston_F1,N20000959,2.316279069767442
Ormiston_C4,N20000960,2.4454545454545453
Ormiston_D3,N20000961,2.7515151515151515
Ormiston_D4,N20000962,2.4477611940298507
Ormiston_F2,N20000963,2.268965517241379
Ormiston_E1,N20000964,1.8177570093457944
Ormiston_C5,N20000965,2.593137254901961
Ormiston_E2,N20000966,2.11
Ormiston_F3,N20000967,2.06508875739645
Ormiston_E3,N20000968,2.263888888888889
Ormiston_E4,N20000969,2.399193548387097
Ormiston_G1,N20000970,2.1769911504424777
Ormiston_F4,N20000971,2.557788944723618
Ormiston_H1,N20000972,2
Ormiston_H2,N20000973,2.653225806451613
Ormiston_G2,N20000974,2.441340782122905
Ormiston_G3,N20000975,2.132142857142857
Ormiston_H3,N20000976,1.7206896551724138
Ormiston_J1,N20000977,2.043269230769231
Ormiston_J2,N20000978,1.902061855670103
Ormiston_N1,N20000979,2.310344827586207
Ormiston_L1,N20000980,2.0836653386454183
Ormiston_J3,N20000981,2.034188034188034
Ormiston_F5,N20000982,2.484
Ormiston_G4,N20000983,1.9446254071661238
Ormiston_H4,N20000984,2.411255411255411
Ormiston_H5,N20000985,2.193798449612403
Ormiston_J4,N20000986,2.22972972972973
Ormiston_K1,N20000987,2.261467889908257
Ormiston_N2,N20000988,2.0625
Ormiston_L2,N20000989,2.056338028169014
Ormiston_K2,N20000990,2.458064516129032
Ormiston_J5,N20000991,2.4482758620689653
Ormiston_P1,N20000992,2.4671052631578947
Ormiston_K3,N20000993,2.2520661157024793
Ormiston_K4,N20000994,2.2529644268774702
Ormiston_R1,N20000995,2.6241610738255035
Ormiston_L3,N20000996,1.8903508771929824
Ormiston_N3,N20000997,2.2296819787985864
Ormiston_P2,N20000998,2.2289156626506026
Ormiston_L4,N20000999,2.373913043478261
Ormiston_Q1,N20001000,1.7684729064039408
Ormiston_N4,N20001001,2.080357142857143
Ormiston_P3,N20001002,2.2393162393162394
Ormiston_Q2,N20001003,2.080246913580247
Ormiston_L5,N20001004,2.433862433862434
Ormiston_R2,N20001005,2.526315789473684
Ormiston_P4,N20001006,2.323843416370107
Ormiston_S1,N20001007,2.6156462585034013
Ormiston_P5,N20001008,2.482300884955752
Ormiston_Q3,N20001009,2.1717171717171717
Ormiston_R3,N20001010,2.466292134831461
Ormiston_S2,N20001011,2.1156716417910446
Ormiston_T1,N20001012,1.6571428571428573
Ormiston_S3,N20001013,2.2551440329218106
Ormiston_T2,N20001014,1.992063492063492
Ormiston_T3,N20001015,2.2693726937269374
Ormiston_T4,N20001016,2.494296577946768
Lisnasharragh_B1,N20001017,1.839080459770115
Lisnasharragh_A1,N20001018,2.0661157024793386
Lisnasharragh_A2,N20001019,2.094650205761317
Lisnasharragh_B2,N20001020,2.5772357723577235
Lisnasharragh_D1,N20001021,1.8346774193548387
Lisnasharragh_B3,N20001022,2.3626943005181347
Lisnasharragh_A3,N20001023,2.251256281407035
Lisnasharragh_C1,N20001024,2.0174216027874565
Lisnasharragh_B4,N20001025,2.2
Lisnasharragh_D2,N20001026,1.8681818181818182
Lisnasharragh_C2,N20001027,2
Lisnasharragh_A4,N20001028,2.1058823529411765
Lisnasharragh_D3,N20001029,1.702020202020202
Lisnasharragh_C3,N20001030,2.3046357615894038
Lisnasharragh_B5,N20001031,2.3120567375886525
Lisnasharragh_D4,N20001032,1.9751552795031055
Lisnasharragh_E1,N20001033,2.2295081967213113
Lisnasharragh_B6,N20001034,2.557077625570776
Lisnasharragh_F1,N20001035,2.7794117647058822
Lisnasharragh_F2,N20001036,2.478527607361963
Lisnasharragh_F3,N20001037,2.5053763440860215
Lisnasharragh_E2,N20001038,1.962686567164179
Lisnasharragh_G1,N20001039,2.077777777777778
Lisnasharragh_N1,N20001040,2.4738955823293174
Lisnasharragh_H1,N20001041,2.2301587301587302
Lisnasharragh_F4,N20001042,2.7669172932330826
Lisnasharragh_J1,N20001043,2.5
Lisnasharragh_H2,N20001044,1.3475409836065573
Lisnasharragh_G2,N20001045,1.9108910891089108
Lisnasharragh_E3,N20001046,2.116531165311653
Lisnasharragh_G3,N20001047,2.138996138996139
Lisnasharragh_J2,N20001048,2.4126984126984126
Lisnasharragh_N2,N20001049,2.4195804195804196
Lisnasharragh_N3,N20001050,2.550218340611354
Lisnasharragh_J3,N20001051,2.425414364640884
Lisnasharragh_N4,N20001052,2.2941176470588234
Lisnasharragh_L1,N20001053,2.167155425219941
Lisnasharragh_J4,N20001054,2.5691489361702127
Lisnasharragh_H3,N20001055,2.4206349206349205
Lisnasharragh_P1,N20001056,2.597457627118644
Lisnasharragh_K1,N20001057,1.963855421686747
Lisnasharragh_L2,N20001058,2.2892561983471076
Lisnasharragh_K2,N20001059,1.8828451882845187
Lisnasharragh_J5,N20001060,2.607142857142857
Lisnasharragh_K3,N20001061,2.0737327188940093
Lisnasharragh_K4,N20001062,2.360655737704918
Lisnasharragh_P2,N20001063,2.24468085106383
Lisnasharragh_K5,N20001064,1.6287128712871286
Lisnasharragh_L3,N20001065,2.2285714285714286
Lisnasharragh_Q1,N20001066,2.345864661654135
Lisnasharragh_N5,N20001067,2.556338028169014
Lisnasharragh_P3,N20001068,2.697674418604651
Lisnasharragh_P4,N20001069,2.3604060913705585
Lisnasharragh_Q2,N20001070,2.5992217898832686
Lisnasharragh_R1,N20001071,2.432098765432099
Lisnasharragh_Q3,N20001072,2.255813953488372
Lisnasharragh_R2,N20001073,2.424778761061947
Lisnasharragh_N6,N20001074,2.633136094674556
Lisnasharragh_P5,N20001075,2.394871794871795
Lisnasharragh_R3,N20001076,2.170818505338078
Lisnasharragh_R4,N20001077,2.2652329749103943
Lisnasharragh_R5,N20001078,2.05
Botanic_A1,N20001079,1.8064516129032258
Botanic_A2,N20001080,1.98125
Botanic_B1,N20001081,1.879396984924623
Botanic_B2,N20001082,2.3625730994152048
Botanic_B3,N20001083,2.1279620853080567
Botanic_A3,N20001084,1.9937888198757765
Botanic_A4,N20001085,2.176470588235294
Botanic_B4,N20001086,1.9558823529411764
Botanic_C1,N20001087,1.8615384615384616
Botanic_C2,N20001088,2.004424778761062
Botanic_A5,N20001089,1.8225806451612903
Botanic_C3,N20001090,1.7317073170731707
Botanic_D1,N20001091,2.015873015873016
Botanic_E1,N20001092,2.317073170731707
Botanic_F1,N20001093,1.8564814814814814
Botanic_D2,N20001094,2.111731843575419
Botanic_F2,N20001095,1.8841698841698842
Botanic_E2,N20001096,2.004424778761062
Botanic_C4,N20001097,1.8
Botanic_E3,N20001098,2
Botanic_H1,N20001099,1.6146341463414635
Botanic_F3,N20001100,1.9702970297029703
Botanic_D3,N20001101,2.356807511737089
Botanic_F4,N20001102,1.9607843137254901
Botanic_H2,N20001103,1.935
Botanic_G1,N20001104,1.995850622406639
Botanic_H3,N20001105,2.198675496688742
Botanic_E4,N20001106,1.972762645914397
Botanic_H4,N20001107,2.25531914893617
Botanic_F5,N20001108,1.5923076923076922
Botanic_D4,N20001109,2.676328502415459
Botanic_H5,N20001110,1.7378048780487805
Botanic_G2,N20001111,1.8634146341463416
Botanic_H6,N20001112,2.2634146341463413
Botanic_J1,N20001113,2.0929203539823007
Botanic_J2,N20001114,2.1457286432160805
Botanic_K1,N20001115,2.7972972972972974
Botanic_G3,N20001116,1.867403314917127
Botanic_G4,N20001117,1.9814814814814814
Botanic_N1,N20001118,2.18018018018018
Botanic_J3,N20001119,2.458064516129032
Botanic_J4,N20001120,2.9356435643564356
Botanic_P1,N20001121,2.5324675324675323
Botanic_L1,N20001122,1.9384615384615385
Botanic_H7,N20001123,2.4397590361445785
Botanic_L2,N20001124,2.285185185185185
Botanic_K2,N20001125,2.1346153846153846
Botanic_K3,N20001126,2.3321428571428573
Botanic_N2,N20001127,2.6206896551724137
Botanic_U1,N20001128,1.8814814814814815
Botanic_K4,N20001129,1.8716814159292035
Botanic_N3,N20001130,2.6633663366336635
Botanic_N4,N20001131,2.9029126213592233
Botanic_L3,N20001132,1.9196787148594376
Botanic_L4,N20001133,2.8436363636363637
Botanic_N5,N20001134,2.405857740585774
Botanic_R1,N20001135,2.236162361623616
Botanic_Q1,N20001136,2.751412429378531
Botanic_R2,N20001137,2.0042194092827006
Botanic_T1,N20001138,2.1232876712328768
Botanic_R3,N20001139,2.289285714285714
Botanic_S1,N20001140,2.331932773109244
Botanic_T2,N20001141,1.8579881656804733
Botanic_Q2,N20001142,2.6425531914893616
Botanic_R4,N20001143,2.52073732718894
Botanic_S2,N20001144,2.0711462450592886
Botanic_P2,N20001145,1.5673758865248226
Botanic_T3,N20001146,1.9090909090909092
Botanic_T4,N20001147,1.9439252336448598
Botanic_R5,N20001148,1.9886363636363635
Botanic_U2,N20001149,2.2214532871972317
Botanic_W1,N20001150,2.202247191011236
Botanic_Q3,N20001151,2.6881188118811883
Botanic_S3,N20001152,1.9770114942528736
Botanic_Q4,N20001153,2.9305555555555554
Botanic_W2,N20001154,2.1702127659574466
Botanic_W3,N20001155,2.023474178403756
Botanic_S4,N20001156,2.148014440433213
Botanic_Q5,N20001157,2.6842105263157894
Botanic_P3,N20001158,1.715415019762846
Botanic_W4,N20001159,2.185
Botanic_W5,N20001160,1.7351351351351352
Botanic_U3,N20001161,1.7792207792207793
Botanic_X1,N20001162,2.155844155844156
Botanic_T5,N20001163,2.1298701298701297
Botanic_W6,N20001164,2.096
Botanic_P4,N20001165,2.1179245283018866
Botanic_P5,N20001166,2.204
Botanic_X2,N20001167,2.6070038910505837
Botanic_Y1,N20001168,1.8830188679245283
Botanic_X3,N20001169,2.5960591133004924
Botanic_Y2,N20001170,2.230769230769231
Botanic_X4,N20001171,1.7321428571428572
Botanic_Y3,N20001172,2.9547169811320755
Botanic_Y4,N20001173,2.361581920903955
Botanic_Y5,N20001174,2.5605381165919283
Botanic_Z1,N20001175,2.263157894736842
Botanic_Z2,N20001176,2.6646341463414633
Botanic_Z3,N20001177,2.633879781420765
Botanic_Z4,N20001178,2.6519607843137254
Balmoral_A1,N20001179,1.576470588235294
Balmoral_A2,N20001180,2.691588785046729
Balmoral_A3,N20001181,1.8791946308724832
Balmoral_A4,N20001182,2.6820809248554913
Balmoral_A5,N20001183,2.5885714285714285
Balmoral_B1,N20001184,2.0994152046783627
Balmoral_A6,N20001185,2.6321243523316062
Balmoral_B2,N20001186,1.9814814814814814
Balmoral_F1,N20001187,1.9097744360902256
Balmoral_F2,N20001188,2.074074074074074
Balmoral_E1,N20001189,2.443820224719101
Balmoral_D1,N20001190,2.5454545454545454
Balmoral_C1,N20001191,2.6770186335403725
Balmoral_D2,N20001192,2.6395939086294415
Balmoral_E2,N20001193,2.410958904109589
Balmoral_C2,N20001194,2.3175675675675675
Balmoral_D3,N20001195,2.4532374100719423
Balmoral_E3,N20001196,2.5569620253164556
Balmoral_D4,N20001197,2.477272727272727
Balmoral_E4,N20001198,2.6956521739130435
Balmoral_E5,N20001199,2.356521739130435
Balmoral_F3,N20001200,2.3488372093023258
Balmoral_C3,N20001201,2.4659685863874348
Balmoral_H1,N20001202,2.2457142857142856
Balmoral_G1,N20001203,2.7251461988304095
Balmoral_H2,N20001204,2.7062146892655368
Balmoral_G2,N20001205,2.056179775280899
Balmoral_G3,N20001206,1.4666666666666666
Balmoral_C4,N20001207,2.025
Balmoral_J1,N20001208,2.3430962343096233
Balmoral_H3,N20001209,2.0542168674698793
Balmoral_G4,N20001210,2.5153061224489797
Balmoral_J2,N20001211,2.0714285714285716
Balmoral_H4,N20001212,2.7184466019417477
Balmoral_G5,N20001213,2.2051282051282053
Balmoral_J3,N20001214,1.9454545454545455
Balmoral_N1,N20001215,2.273356401384083
Balmoral_J4,N20001216,2.248062015503876
Balmoral_F4,N20001217,2.1737451737451736
Balmoral_L1,N20001218,2.473333333333333
Balmoral_J5,N20001219,2.4508670520231215
Balmoral_N2,N20001220,2.3421052631578947
Balmoral_N3,N20001221,2.283505154639175
Balmoral_K1,N20001222,2.1340782122905027
Balmoral_K2,N20001223,2.062913907284768
Balmoral_F5,N20001224,1.7657657657657657
Balmoral_K3,N20001225,2.2037037037037037
Balmoral_L2,N20001226,2.342541436464088
Balmoral_K4,N20001227,1.4491978609625669
Balmoral_P1,N20001228,1.805
Balmoral_P2,N20001229,1.981042654028436
Balmoral_L3,N20001230,2.6709401709401708
Balmoral_L4,N20001231,2.423963133640553
Balmoral_P3,N20001232,2.356589147286822
Balmoral_N4,N20001233,2.6451612903225805
Balmoral_P4,N20001234,2.3168316831683167
Collin_A1,N20001235,2.031847133757962
Collin_A2,N20001236,2.626865671641791
Collin_D1,N20001237,2.432584269662921
Collin_A3,N20001238,2.0703125
Collin_B1,N20001239,3.0593607305936072
Collin_C1,N20001240,2.3333333333333335
Collin_E1,N20001241,2.6973684210526314
Collin_C2,N20001242,2.329073482428115
Collin_E2,N20001243,2.6204379562043796
Collin_D2,N20001244,2.443076923076923
Collin_A4,N20001245,2.4858757062146895
Collin_F1,N20001246,2.4931034482758623
Collin_D3,N20001247,2.323671497584541
Collin_E3,N20001248,2.325
