GeographyCode,LC4404NI0001,LC4404NI0002,LC4404NI0003,LC4404NI0004,LC4404NI0005,LC4404NI0006,LC4404NI0007,LC4404NI0008,LC4404NI0009,LC4404NI0010,LC4404NI0011,LC4404NI0012,LC4404NI0013,LC4404NI0014,LC4404NI0015,LC4404NI0016,LC4404NI0017,LC4404NI0018,LC4404NI0019,LC4404NI0020,LC4404NI0021,LC4404NI0022,LC4404NI0023,LC4404NI0024,LC4404NI0025,LC4404NI0026,LC4404NI0027,LC4404NI0028,LC4404NI0029,LC4404NI0030,LC4404NI0031,LC4404NI0032,LC4404NI0033,LC4404NI0034,LC4404NI0035,LC4404NI0036,LC4404NI0037,LC4404NI0038,LC4404NI0039,LC4404NI0040,LC4404NI0041,LC4404NI0042,LC4404NI0043,LC4404NI0044,LC4404NI0045,LC4404NI0046,LC4404NI0047,LC4404NI0048,LC4404NI0049,LC4404NI0050,LC4404NI0051,LC4404NI0052,LC4404NI0053,LC4404NI0054,LC4404NI0055,LC4404NI0056,LC4404NI0057,LC4404NI0058,LC4404NI0059,LC4404NI0060
95EE14,1016,1011,5,736,733,3,266,264,2,13,13,0,1,1,0,748,745,3,553,552,1,190,188,2,5,5,0,0,0,0,83,83,0,51,51,0,28,28,0,3,3,0,1,1,0,185,183,2,132,130,2,48,48,0,5,5,0,0,0,0
95EE15,606,605,1,413,412,1,181,181,0,11,11,0,1,1,0,478,477,1,321,320,1,149,149,0,7,7,0,1,1,0,63,63,0,41,41,0,19,19,0,3,3,0,0,0,0,65,65,0,51,51,0,13,13,0,1,1,0,0,0,0
95EE16,709,705,4,474,473,1,214,213,1,17,16,1,4,3,1,575,571,4,380,379,1,180,179,1,13,12,1,2,1,1,45,45,0,32,32,0,9,9,0,3,3,0,1,1,0,89,89,0,62,62,0,25,25,0,1,1,0,1,1,0
95FF01,1740,1706,34,1295,1264,31,434,431,3,10,10,0,1,1,0,1414,1407,7,1062,1056,6,344,343,1,7,7,0,1,1,0,13,11,2,7,5,2,6,6,0,0,0,0,0,0,0,313,288,25,226,203,23,84,82,2,3,3,0,0,0,0
95FF02,923,903,20,600,587,13,306,300,6,16,15,1,1,1,0,781,769,12,494,488,6,274,268,6,12,12,0,1,1,0,25,25,0,19,19,0,6,6,0,0,0,0,0,0,0,117,109,8,87,80,7,26,26,0,4,3,1,0,0,0
95FF03,1169,1132,37,769,741,28,377,369,8,18,18,0,5,4,1,771,763,8,498,491,7,260,259,1,11,11,0,2,2,0,118,99,19,77,60,17,38,36,2,3,3,0,0,0,0,280,270,10,194,190,4,79,74,5,4,4,0,3,2,1
95FF04,862,856,6,615,612,3,238,235,3,9,9,0,0,0,0,755,752,3,549,548,1,200,198,2,6,6,0,0,0,0,36,35,1,23,22,1,12,12,0,1,1,0,0,0,0,71,69,2,43,42,1,26,25,1,2,2,0,0,0,0
95FF05,1119,1059,60,835,785,50,272,263,9,11,10,1,1,1,0,718,710,8,543,538,5,170,167,3,5,5,0,0,0,0,192,162,30,130,101,29,60,59,1,2,2,0,0,0,0,209,187,22,162,146,16,42,37,5,4,3,1,1,1,0
95FF06,1540,1457,83,1091,1022,69,437,424,13,9,8,1,3,3,0,1216,1198,18,847,831,16,361,359,2,6,6,0,2,2,0,91,53,38,72,40,32,17,11,6,1,1,0,1,1,0,233,206,27,172,151,21,59,54,5,2,1,1,0,0,0
95FF07,1154,1012,142,755,636,119,383,361,22,15,14,1,1,1,0,610,585,25,383,360,23,217,215,2,9,9,0,1,1,0,310,230,80,219,148,71,87,78,9,4,4,0,0,0,0,234,197,37,153,128,25,79,68,11,2,1,1,0,0,0
95FF08,993,868,125,735,626,109,255,239,16,3,3,0,0,0,0,667,635,32,487,458,29,179,176,3,1,1,0,0,0,0,187,121,66,144,88,56,43,33,10,0,0,0,0,0,0,139,112,27,104,80,24,33,30,3,2,2,0,0,0,0
95FF09,1000,955,45,696,659,37,286,279,7,15,14,1,3,3,0,677,674,3,461,459,2,201,201,0,12,11,1,3,3,0,143,123,20,107,89,18,35,33,2,1,1,0,0,0,0,180,158,22,128,111,17,50,45,5,2,2,0,0,0,0
95FF10,1216,1197,19,859,846,13,340,335,5,12,12,0,5,4,1,1040,1026,14,737,727,10,292,288,4,8,8,0,3,3,0,48,46,2,28,27,1,16,16,0,2,2,0,2,1,1,128,125,3,94,92,2,32,31,1,2,2,0,0,0,0
95FF11,873,861,12,617,609,8,246,242,4,9,9,0,1,1,0,760,748,12,532,524,8,222,218,4,6,6,0,0,0,0,30,30,0,23,23,0,6,6,0,0,0,0,1,1,0,83,83,0,62,62,0,18,18,0,3,3,0,0,0,0
95FF12,1018,1011,7,717,713,4,293,292,1,7,5,2,1,1,0,804,800,4,550,548,2,247,246,1,6,5,1,1,1,0,73,72,1,65,65,0,7,7,0,1,0,1,0,0,0,141,139,2,102,100,2,39,39,0,0,0,0,0,0,0
95FF13,977,964,13,706,696,10,256,254,2,12,11,1,3,3,0,794,786,8,556,551,5,227,225,2,10,9,1,1,1,0,49,49,0,43,43,0,5,5,0,1,1,0,0,0,0,134,129,5,107,102,5,24,24,0,1,1,0,2,2,0
95FF14,862,858,4,690,687,3,167,166,1,4,4,0,1,1,0,770,767,3,622,620,2,143,142,1,4,4,0,1,1,0,11,10,1,8,7,1,3,3,0,0,0,0,0,0,0,81,81,0,60,60,0,21,21,0,0,0,0,0,0,0
95FF15,1073,1034,39,739,706,33,315,311,4,16,15,1,3,2,1,648,644,4,442,438,4,197,197,0,8,8,0,1,1,0,185,165,20,139,119,20,42,42,0,4,4,0,0,0,0,240,225,15,158,149,9,76,72,4,4,3,1,2,1,1
95FF16,927,852,75,721,654,67,199,192,7,5,5,0,2,1,1,711,698,13,570,557,13,137,137,0,3,3,0,1,1,0,107,63,44,73,31,42,33,31,2,1,1,0,0,0,0,109,91,18,78,66,12,29,24,5,1,1,0,1,0,1
95FF17,857,729,128,648,540,108,197,178,19,10,9,1,2,2,0,409,384,25,297,276,21,108,104,4,3,3,0,1,1,0,188,137,51,152,103,49,35,33,2,0,0,0,1,1,0,260,208,52,199,161,38,54,41,13,7,6,1,0,0,0
95GG01,2004,1770,234,1367,1184,183,594,545,49,32,31,1,11,10,1,1361,1268,93,920,844,76,414,397,17,20,20,0,7,7,0,329,245,84,230,161,69,88,74,14,9,8,1,2,2,0,314,257,57,217,179,38,92,74,18,3,3,0,2,1,1
95GG02,2568,2320,248,1616,1411,205,867,829,38,71,69,2,14,11,3,952,932,20,584,569,15,335,331,4,29,28,1,4,4,0,1136,953,183,701,551,150,391,361,30,38,37,1,6,4,2,480,435,45,331,291,40,141,137,4,4,4,0,4,3,1
95GG03,2667,2183,484,2119,1720,399,515,433,82,19,17,2,14,13,1,1871,1713,158,1520,1378,142,336,320,16,10,10,0,5,5,0,229,76,153,171,45,126,54,27,27,1,1,0,3,3,0,567,394,173,428,297,131,125,86,39,8,6,2,6,5,1
95GG04,2297,1688,609,1568,1107,461,674,539,135,45,35,10,10,7,3,716,618,98,458,382,76,236,214,22,19,19,0,3,3,0,1158,818,340,798,531,267,338,269,69,19,15,4,3,3,0,423,252,171,312,194,118,100,56,44,7,1,6,4,1,3
95GG05,2800,2247,553,2069,1658,411,676,553,123,42,27,15,13,9,4,1227,1150,77,998,934,64,219,208,11,9,7,2,1,1,0,566,274,292,399,168,231,152,98,54,13,8,5,2,0,2,1007,823,184,672,556,116,305,247,58,20,12,8,10,8,2
95GG06,2381,2318,63,1669,1623,46,664,652,12,39,35,4,9,8,1,1526,1517,9,1083,1076,7,423,421,2,18,18,0,2,2,0,476,436,40,306,274,32,153,149,4,12,9,3,5,4,1,379,365,14,280,273,7,88,82,6,9,8,1,2,2,0
95GG07,2269,2005,264,1370,1211,159,797,715,82,75,66,9,27,13,14,1155,1129,26,722,706,16,401,391,10,27,27,0,5,5,0,525,428,97,287,216,71,207,181,26,26,26,0,5,5,0,589,448,141,361,289,72,189,143,46,22,13,9,17,3,14
95GG08,2151,1864,287,1512,1308,204,596,520,76,33,28,5,10,8,2,1332,1251,81,951,897,54,356,332,24,21,19,2,4,3,1,433,331,102,289,210,79,135,115,20,7,5,2,2,1,1,386,282,104,272,201,71,105,73,32,5,4,1,4,4,0
95GG09,2604,2342,262,1896,1707,189,669,601,68,33,29,4,6,5,1,1776,1696,80,1360,1298,62,402,384,18,11,11,0,3,3,0,487,424,63,293,242,51,179,167,12,13,13,0,2,2,0,341,222,119,243,167,76,88,50,38,9,5,4,1,0,1
95GG10,2017,1880,137,1478,1382,96,491,454,37,40,38,2,8,6,2,667,657,10,498,493,5,154,150,4,11,11,0,4,3,1,622,554,68,445,388,57,160,150,10,16,16,0,1,0,1,728,669,59,535,501,34,177,154,23,13,11,2,3,3,0
95GG11,2686,2316,370,2096,1812,284,545,468,77,28,25,3,17,11,6,1453,1416,37,1164,1134,30,274,267,7,10,10,0,5,5,0,419,246,173,330,176,154,82,64,18,6,6,0,1,0,1,814,654,160,602,502,100,189,137,52,12,9,3,11,6,5
95GG12,3429,1921,1508,1888,1065,823,1376,766,610,108,68,40,57,22,35,584,485,99,445,375,70,127,99,28,8,8,0,4,3,1,705,478,227,436,260,176,212,175,37,41,35,6,16,8,8,2140,958,1182,1007,430,577,1037,492,545,59,25,34,37,11,26
95GG13,2116,1647,469,1558,1174,384,529,454,75,23,15,8,6,4,2,1272,1161,111,943,845,98,322,309,13,6,6,0,1,1,0,555,329,226,422,226,196,124,94,30,7,7,0,2,2,0,289,157,132,193,103,90,83,51,32,10,2,8,3,1,2
95GG14,1817,1736,81,1326,1269,57,481,458,23,7,6,1,3,3,0,1625,1603,22,1202,1185,17,417,412,5,4,4,0,2,2,0,54,24,30,30,11,19,23,12,11,0,0,0,1,1,0,138,109,29,94,73,21,41,34,7,3,2,1,0,0,0
95GG15,2544,2120,424,2008,1639,369,517,467,50,11,10,1,8,4,4,1975,1783,192,1588,1410,178,379,367,12,5,4,1,3,2,1,260,137,123,197,90,107,57,42,15,3,3,0,3,2,1,309,200,109,223,139,84,81,58,23,3,3,0,2,0,2
95GG16,2230,1699,531,1612,1203,409,585,479,106,24,12,12,9,5,4,1342,1220,122,980,883,97,350,328,22,8,6,2,4,3,1,404,215,189,278,127,151,118,82,36,5,4,1,3,2,1,484,264,220,354,193,161,117,69,48,11,2,9,2,0,2
95GG17,2137,2041,96,1426,1361,65,668,638,30,33,32,1,10,10,0,1274,1262,12,855,848,7,397,392,5,19,19,0,3,3,0,517,450,67,316,271,45,184,163,21,11,10,1,6,6,0,346,329,17,255,242,13,87,83,4,3,3,0,1,1,0
95GG18,2143,1825,318,1335,1121,214,721,627,94,76,66,10,11,11,0,855,828,27,546,532,14,281,270,11,27,25,2,1,1,0,784,609,175,475,336,139,268,237,31,34,29,5,7,7,0,504,388,116,314,253,61,172,120,52,15,12,3,3,3,0
95GG19,2239,1904,335,1599,1311,288,602,558,44,33,31,2,5,4,1,513,484,29,313,296,17,191,179,12,7,7,0,2,2,0,1352,1105,247,1001,779,222,330,305,25,20,20,0,1,1,0,374,315,59,285,236,49,81,74,7,6,4,2,2,1,1
95GG20,2359,1649,710,1623,1159,464,663,454,209,41,22,19,32,14,18,607,512,95,419,357,62,179,148,31,7,5,2,2,2,0,1162,834,328,835,583,252,292,230,62,17,13,4,18,8,10,590,303,287,369,219,150,192,76,116,17,4,13,12,4,8
95GG21,2262,1750,512,1428,1071,357,746,620,126,69,50,19,19,9,10,654,621,33,404,383,21,233,221,12,14,14,0,3,3,0,1258,933,325,808,546,262,408,351,57,36,33,3,6,3,3,350,196,154,216,142,74,105,48,57,19,3,16,10,3,7
95GG22,2208,1946,262,1492,1292,200,667,610,57,41,38,3,8,6,2,1566,1528,38,1054,1028,26,483,472,11,25,24,1,4,4,0,364,184,180,241,104,137,108,68,40,12,11,1,3,1,2,278,234,44,197,160,37,76,70,6,4,3,1,1,1,0
95GG23,1821,1667,154,1366,1243,123,433,404,29,18,16,2,4,4,0,1545,1484,61,1175,1125,50,353,342,11,13,13,0,4,4,0,84,40,44,64,30,34,19,10,9,1,0,1,0,0,0,192,143,49,127,88,39,61,52,9,4,3,1,0,0,0
95GG24,1945,1741,204,1445,1271,174,461,435,26,30,27,3,9,8,1,1425,1359,66,1066,1009,57,340,331,9,15,15,0,4,4,0,145,44,101,116,26,90,23,14,9,2,1,1,4,3,1,375,338,37,263,236,27,98,90,8,13,11,2,1,1,0
95GG25,2194,1742,452,1394,1068,326,734,619,115,50,42,8,16,13,3,1464,1321,143,904,798,106,516,482,34,35,32,3,9,9,0,494,295,199,322,176,146,154,106,48,12,9,3,6,4,2,236,126,110,168,94,74,64,31,33,3,1,2,1,0,1
95GG26,1654,1550,104,1134,1045,89,493,478,15,24,24,0,3,3,0,846,842,4,572,569,3,261,260,1,10,10,0,3,3,0,542,466,76,385,316,69,150,143,7,7,7,0,0,0,0,266,242,24,177,160,17,82,75,7,7,7,0,0,0,0
95GG27,2467,1973,494,1459,1103,356,922,792,130,65,60,5,21,18,3,1550,1412,138,885,796,89,615,567,48,40,39,1,10,10,0,693,425,268,433,221,212,230,180,50,22,19,3,8,5,3,224,136,88,141,86,55,77,45,32,3,2,1,3,3,0
95GG28,2325,2124,201,1534,1379,155,757,715,42,29,25,4,5,5,0,1435,1363,72,945,896,49,473,451,22,13,12,1,4,4,0,631,547,84,413,341,72,205,195,10,12,10,2,1,1,0,259,214,45,176,142,34,79,69,10,4,3,1,0,0,0
95GG29,2430,1805,625,1641,1244,397,725,526,199,53,26,27,11,9,2,834,728,106,630,551,79,194,169,25,7,5,2,3,3,0,821,617,204,530,366,164,271,232,39,17,16,1,3,3,0,775,460,315,481,327,154,260,125,135,29,5,24,5,3,2
95GG30,2083,1781,302,1567,1305,262,498,459,39,14,14,0,4,3,1,1586,1526,60,1193,1137,56,380,376,4,11,11,0,2,2,0,282,108,174,222,68,154,58,38,20,1,1,0,1,1,0,215,147,68,152,100,52,60,45,15,2,2,0,1,0,1
95GG31,2463,2185,278,1524,1319,205,888,820,68,37,34,3,14,12,2,1653,1595,58,1035,993,42,589,576,13,20,18,2,9,8,1,576,408,168,347,218,129,213,175,38,12,11,1,4,4,0,234,182,52,142,108,34,86,69,17,5,5,0,1,0,1
95GG32,2649,2508,141,1765,1660,105,824,792,32,44,41,3,16,15,1,1487,1462,25,1007,992,15,451,442,9,21,20,1,8,8,0,694,614,80,454,388,66,214,203,11,19,17,2,7,6,1,468,432,36,304,280,24,159,147,12,4,4,0,1,1,0
95GG33,2195,1762,433,1760,1438,322,414,309,105,14,11,3,7,4,3,1651,1454,197,1370,1199,171,272,246,26,6,6,0,3,3,0,58,21,37,36,11,25,19,8,11,2,2,0,1,0,1,486,287,199,354,228,126,123,55,68,6,3,3,3,1,2
95GG34,1999,1716,283,1395,1193,202,581,507,74,16,14,2,7,2,5,1453,1378,75,1014,956,58,428,412,16,10,9,1,1,1,0,218,138,80,169,96,73,44,38,6,3,3,0,2,1,1,328,200,128,212,141,71,109,57,52,3,2,1,4,0,4
95GG35,2244,1580,664,1504,968,536,677,566,111,51,38,13,12,8,4,650,603,47,409,372,37,217,210,7,17,14,3,7,7,0,1292,787,505,881,459,422,383,308,75,23,19,4,5,1,4,302,190,112,214,137,77,77,48,29,11,5,6,0,0,0
95GG36,2481,2305,176,1820,1688,132,635,595,40,21,19,2,5,3,2,1949,1908,41,1433,1402,31,503,493,10,11,11,0,2,2,0,222,128,94,164,92,72,55,34,21,2,2,0,1,0,1,310,269,41,223,194,29,77,68,9,8,6,2,2,1,1
95GG37,2687,2209,478,2032,1721,311,633,471,162,15,12,3,7,5,2,1719,1577,142,1389,1274,115,323,296,27,6,6,0,1,1,0,138,93,45,89,58,31,48,34,14,1,1,0,0,0,0,830,539,291,554,389,165,262,141,121,8,5,3,6,4,2
95GG38,2915,2045,870,2212,1562,650,674,467,207,20,12,8,9,4,5,1911,1599,312,1505,1253,252,393,338,55,11,7,4,2,1,1,326,112,214,241,70,171,78,38,40,6,4,2,1,0,1,678,334,344,466,239,227,203,91,112,3,1,2,6,3,3
95GG39,3616,1963,1653,2411,1303,1108,1068,590,478,96,54,42,41,16,25,875,553,322,623,373,250,216,154,62,26,21,5,10,5,5,1561,969,592,1136,641,495,381,297,84,30,24,6,14,7,7,1180,441,739,652,289,363,471,139,332,40,9,31,17,4,13
95GG40,1861,1605,256,1335,1125,210,488,446,42,30,27,3,8,7,1,395,376,19,231,217,14,155,150,5,8,8,0,1,1,0,1165,998,167,876,733,143,268,246,22,16,15,1,5,4,1,301,231,70,228,175,53,65,50,15,6,4,2,2,2,0
95GG41,2173,1888,285,1796,1547,249,368,335,33,6,4,2,3,2,1,1856,1712,144,1561,1430,131,289,278,11,5,3,2,1,1,0,98,61,37,66,35,31,30,24,6,1,1,0,1,1,0,219,115,104,169,82,87,49,33,16,0,0,0,1,0,1
95GG42,2606,2135,471,1897,1566,331,678,551,127,17,11,6,14,7,7,1679,1490,189,1382,1213,169,290,270,20,4,4,0,3,3,0,52,38,14,21,15,6,26,18,8,5,5,0,0,0,0,875,607,268,494,338,156,362,263,99,8,2,6,11,4,7
95GG43,2316,2002,314,1723,1459,264,568,522,46,20,17,3,5,4,1,1366,1308,58,1027,980,47,328,318,10,11,10,1,0,0,0,438,268,170,325,171,154,108,92,16,4,4,0,1,1,0,512,426,86,371,308,63,132,112,20,5,3,2,4,3,1
95GG44,2705,2067,638,1847,1416,431,765,580,185,74,60,14,19,11,8,755,679,76,582,524,58,167,149,18,5,5,0,1,1,0,1078,776,302,733,486,247,294,246,48,42,39,3,9,5,4,872,612,260,532,406,126,304,185,119,27,16,11,9,5,4
95GG45,2129,1819,310,1596,1333,263,502,457,45,24,23,1,7,6,1,1373,1249,124,1089,980,109,274,259,15,6,6,0,4,4,0,489,379,110,327,236,91,146,128,18,14,14,0,2,1,1,267,191,76,180,117,63,82,70,12,4,3,1,1,1,0
95GG46,1932,1798,134,1095,994,101,754,729,25,64,57,7,19,18,1,981,965,16,567,553,14,384,382,2,22,22,0,8,8,0,809,712,97,438,367,71,323,305,18,38,31,7,10,9,1,142,121,21,90,74,16,47,42,5,4,4,0,1,1,0
95GG47,2641,1680,961,1876,1113,763,694,519,175,48,39,9,23,9,14,958,885,73,694,643,51,243,224,19,16,14,2,5,4,1,1049,529,520,727,287,440,289,216,73,22,22,0,11,4,7,634,266,368,455,183,272,162,79,83,10,3,7,7,1,6
95GG48,2051,1910,141,1056,957,99,868,832,36,104,100,4,23,21,2,804,780,24,429,416,13,321,312,9,43,41,2,11,11,0,981,905,76,465,407,58,452,437,15,55,53,2,9,8,1,266,225,41,162,134,28,95,83,12,6,6,0,3,2,1
95GG49,3351,2108,1243,2136,1407,729,1052,618,434,99,50,49,64,33,31,911,718,193,775,610,165,127,101,26,7,5,2,2,2,0,303,126,177,224,83,141,69,37,32,6,5,1,4,1,3,2137,1264,873,1137,714,423,856,480,376,86,40,46,58,30,28
95GG50,2653,2347,306,1908,1705,203,680,586,94,50,46,4,15,10,5,904,872,32,711,691,20,182,171,11,9,9,0,2,1,1,921,774,147,615,497,118,272,246,26,28,27,1,6,4,2,828,701,127,582,517,65,226,169,57,13,10,3,7,5,2
95GG51,2081,1912,169,1580,1439,141,468,443,25,29,28,1,4,2,2,701,697,4,490,487,3,204,203,1,7,7,0,0,0,0,863,735,128,673,563,110,176,160,16,13,12,1,1,0,1,517,480,37,417,389,28,88,80,8,9,9,0,3,2,1
95HH01,890,766,124,696,590,106,191,174,17,3,2,1,0,0,0,622,579,43,478,443,35,144,136,8,0,0,0,0,0,0,128,92,36,111,77,34,17,15,2,0,0,0,0,0,0,140,95,45,107,70,37,30,23,7,3,2,1,0,0,0
95HH02,1063,1055,8,767,764,3,290,285,5,4,4,0,2,2,0,982,982,0,716,716,0,261,261,0,3,3,0,2,2,0,7,6,1,2,2,0,5,4,1,0,0,0,0,0,0,74,67,7,49,46,3,24,20,4,1,1,0,0,0,0
95HH03,726,706,20,587,570,17,134,131,3,4,4,0,1,1,0,617,603,14,501,488,13,112,111,1,4,4,0,0,0,0,46,46,0,39,39,0,6,6,0,0,0,0,1,1,0,63,57,6,47,43,4,16,14,2,0,0,0,0,0,0
95HH04,1160,1116,44,828,789,39,329,324,5,3,3,0,0,0,0,1058,1053,5,752,749,3,304,302,2,2,2,0,0,0,0,32,3,29,28,2,26,4,1,3,0,0,0,0,0,0,70,60,10,48,38,10,21,21,0,1,1,0,0,0,0
95HH05,908,813,95,590,521,69,308,283,25,9,8,1,1,1,0,507,491,16,321,310,11,184,179,5,1,1,0,1,1,0,224,161,63,159,107,52,60,49,11,5,5,0,0,0,0,177,161,16,110,104,6,64,55,9,3,2,1,0,0,0
95HH06,1682,1630,52,1190,1147,43,481,473,8,9,9,0,2,1,1,1433,1403,30,1030,1005,25,396,392,4,5,5,0,2,1,1,87,82,5,56,51,5,30,30,0,1,1,0,0,0,0,162,145,17,104,91,13,55,51,4,3,3,0,0,0,0
95HH07,733,497,236,567,358,209,162,135,27,4,4,0,0,0,0,364,329,35,267,236,31,95,91,4,2,2,0,0,0,0,256,100,156,202,63,139,53,36,17,1,1,0,0,0,0,113,68,45,98,59,39,14,8,6,1,1,0,0,0,0
95HH08,1083,908,175,843,715,128,230,186,44,8,5,3,2,2,0,820,742,78,660,599,61,154,138,16,4,3,1,2,2,0,97,62,35,74,44,30,22,17,5,1,1,0,0,0,0,166,104,62,109,72,37,54,31,23,3,1,2,0,0,0
95HH09,1423,827,596,1134,634,500,275,182,93,12,10,2,2,1,1,699,463,236,555,363,192,137,95,42,6,4,2,1,1,0,298,129,169,257,100,157,38,27,11,2,2,0,1,0,1,426,235,191,322,171,151,100,60,40,4,4,0,0,0,0
95HH10,945,919,26,764,745,19,177,170,7,3,3,0,1,1,0,833,827,6,672,668,4,157,155,2,3,3,0,1,1,0,33,21,12,25,16,9,8,5,3,0,0,0,0,0,0,79,71,8,67,61,6,12,10,2,0,0,0,0,0,0
95HH11,655,538,117,462,366,96,189,169,20,2,2,0,2,1,1,306,290,16,216,204,12,88,84,4,2,2,0,0,0,0,268,180,88,195,118,77,71,61,10,0,0,0,2,1,1,81,68,13,51,44,7,30,24,6,0,0,0,0,0,0
95HH12,626,620,6,425,423,2,192,188,4,9,9,0,0,0,0,491,489,2,343,342,1,142,141,1,6,6,0,0,0,0,71,69,2,39,38,1,31,30,1,1,1,0,0,0,0,64,62,2,43,43,0,19,17,2,2,2,0,0,0,0
95HH13,614,579,35,417,390,27,189,181,8,6,6,0,2,2,0,336,332,4,231,229,2,100,98,2,5,5,0,0,0,0,166,144,22,112,95,17,53,48,5,0,0,0,1,1,0,112,103,9,74,66,8,36,35,1,1,1,0,1,1,0
95HH14,764,606,158,587,442,145,171,158,13,5,5,0,1,1,0,402,355,47,308,262,46,92,91,1,2,2,0,0,0,0,232,151,81,183,109,74,47,40,7,2,2,0,0,0,0,130,100,30,96,71,25,32,27,5,1,1,0,1,1,0
95HH15,1083,929,154,808,695,113,263,223,40,10,9,1,2,2,0,760,711,49,569,536,33,184,168,16,7,7,0,0,0,0,165,112,53,137,93,44,26,17,9,1,1,0,1,1,0,158,106,52,102,66,36,53,38,15,2,1,1,1,1,0
95HH16,917,824,93,750,675,75,162,145,17,4,3,1,1,1,0,708,681,27,584,561,23,122,118,4,2,2,0,0,0,0,74,41,33,67,35,32,7,6,1,0,0,0,0,0,0,135,102,33,99,79,20,33,21,12,2,1,1,1,1,0
95HH17,928,904,24,659,639,20,259,256,3,9,8,1,1,1,0,809,801,8,581,574,7,220,219,1,7,7,0,1,1,0,30,20,10,21,11,10,9,9,0,0,0,0,0,0,0,89,83,6,57,54,3,30,28,2,2,1,1,0,0,0
95II01,1260,1186,74,979,914,65,275,267,8,4,4,0,2,1,1,1105,1058,47,876,832,44,226,223,3,2,2,0,1,1,0,56,54,2,32,31,1,23,22,1,1,1,0,0,0,0,99,74,25,71,51,20,26,22,4,1,1,0,1,0,1
95II02,1911,1552,359,1481,1174,307,414,364,50,12,10,2,4,4,0,1295,1220,75,985,926,59,299,283,16,7,7,0,4,4,0,444,210,234,363,154,209,78,54,24,3,2,1,0,0,0,172,122,50,133,94,39,37,27,10,2,1,1,0,0,0
95II03,1304,1258,46,902,859,43,381,378,3,16,16,0,5,5,0,1170,1139,31,815,785,30,339,338,1,12,12,0,4,4,0,11,8,3,6,3,3,4,4,0,1,1,0,0,0,0,123,111,12,81,71,10,38,36,2,3,3,0,1,1,0
95II04,1672,1513,159,1115,991,124,532,500,32,20,19,1,5,3,2,1275,1235,40,859,830,29,405,395,10,8,8,0,3,2,1,226,142,84,146,77,69,71,57,14,9,8,1,0,0,0,171,136,35,110,84,26,56,48,8,3,3,0,2,1,1
95II05,1301,1214,87,920,845,75,357,345,12,17,17,0,7,7,0,1074,1036,38,747,716,31,311,304,7,12,12,0,4,4,0,95,57,38,81,46,35,13,10,3,0,0,0,1,1,0,132,121,11,92,83,9,33,31,2,5,5,0,2,2,0
95II06,1285,1222,63,881,844,37,389,363,26,11,11,0,4,4,0,1123,1086,37,783,759,24,328,315,13,11,11,0,1,1,0,11,10,1,3,2,1,5,5,0,0,0,0,3,3,0,151,126,25,95,83,12,56,43,13,0,0,0,0,0,0
95II07,991,679,312,724,452,272,247,209,38,16,14,2,4,4,0,458,408,50,329,287,42,121,113,8,6,6,0,2,2,0,403,190,213,311,120,191,81,60,21,9,8,1,2,2,0,130,81,49,84,45,39,45,36,9,1,0,1,0,0,0
95II08,1073,858,215,757,582,175,305,266,39,10,9,1,1,1,0,792,742,50,553,520,33,232,215,17,7,7,0,0,0,0,166,29,137,141,18,123,24,10,14,0,0,0,1,1,0,115,87,28,63,44,19,49,41,8,3,2,1,0,0,0
95II09,1417,1259,158,1016,890,126,380,360,20,16,8,8,5,1,4,1101,1069,32,782,753,29,313,310,3,5,5,0,1,1,0,95,26,69,84,18,66,9,8,1,1,0,1,1,0,1,221,164,57,150,119,31,58,42,16,10,3,7,3,0,3
95II10,1144,943,201,806,641,165,322,290,32,15,11,4,1,1,0,665,610,55,461,412,49,196,190,6,7,7,0,1,1,0,377,277,100,268,188,80,102,86,16,7,3,4,0,0,0,102,56,46,77,41,36,24,14,10,1,1,0,0,0,0
95II11,1055,994,61,802,754,48,246,233,13,5,5,0,2,2,0,884,855,29,684,659,25,196,192,4,3,3,0,1,1,0,31,14,17,23,11,12,8,3,5,0,0,0,0,0,0,140,125,15,95,84,11,42,38,4,2,2,0,1,1,0
95II12,1007,938,69,765,707,58,235,224,11,4,4,0,3,3,0,928,876,52,710,666,44,213,205,8,3,3,0,2,2,0,11,7,4,7,3,4,3,3,0,0,0,0,1,1,0,68,55,13,48,38,10,19,16,3,1,1,0,0,0,0
95II13,1253,919,334,950,678,272,282,222,60,18,17,1,3,2,1,685,631,54,519,477,42,159,147,12,7,7,0,0,0,0,380,155,225,299,111,188,74,37,37,6,6,0,1,1,0,188,133,55,132,90,42,49,38,11,5,4,1,2,1,1
95II14,1026,1010,16,794,784,10,230,224,6,2,2,0,0,0,0,939,935,4,742,739,3,195,194,1,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,85,73,12,52,45,7,33,28,5,0,0,0,0,0,0
95II15,1319,1278,41,997,966,31,306,297,9,14,13,1,2,2,0,1162,1140,22,896,877,19,257,254,3,9,9,0,0,0,0,33,29,4,21,19,2,9,7,2,2,2,0,1,1,0,124,109,15,80,70,10,40,36,4,3,2,1,1,1,0
95II16,890,837,53,623,577,46,259,252,7,8,8,0,0,0,0,660,655,5,479,475,4,178,177,1,3,3,0,0,0,0,158,116,42,97,59,38,57,53,4,4,4,0,0,0,0,72,66,6,47,43,4,24,22,2,1,1,0,0,0,0
