GeographyCode,LC2111NI0001,LC2111NI0002,LC2111NI0003,LC2111NI0004,LC2111NI0005,LC2111NI0006,LC2111NI0007,LC2111NI0008,LC2111NI0009,LC2111NI0010,LC2111NI0011,LC2111NI0012,LC2111NI0013,LC2111NI0014,LC2111NI0015,LC2111NI0016,LC2111NI0017,LC2111NI0018,LC2111NI0019,LC2111NI0020,LC2111NI0021,LC2111NI0022,LC2111NI0023,LC2111NI0024
95DD08,2126,709,883,483,205,195,534,255,1044,340,414,225,94,95,290,159,1082,369,469,258,111,100,244,96
95DD09,2590,154,2100,1509,186,405,336,207,1337,70,1079,779,92,208,188,122,1253,84,1021,730,94,197,148,85
95DD10,2805,79,2297,1406,305,586,429,267,1343,40,1093,676,145,272,210,129,1462,39,1204,730,160,314,219,138
95DD11,2363,1225,609,330,164,115,529,237,1098,559,279,143,86,50,260,106,1265,666,330,187,78,65,269,131
95DD12,2610,373,1904,1230,192,482,333,201,1355,184,976,634,103,239,195,117,1255,189,928,596,89,243,138,84
95DD13,1784,878,481,283,89,109,425,183,883,424,223,127,46,50,236,111,901,454,258,156,43,59,189,72
95DD14,3277,197,2564,1519,433,612,516,336,1590,96,1219,749,190,280,275,179,1687,101,1345,770,243,332,241,157
95DD15,3451,1981,1127,795,138,194,343,149,1728,947,590,422,74,94,191,79,1723,1034,537,373,64,100,152,70
95DD16,2981,349,2207,1503,277,427,425,260,1526,178,1121,747,140,234,227,150,1455,171,1086,756,137,193,198,110
95DD17,3461,1318,1746,1174,209,363,397,226,1715,643,858,581,101,176,214,131,1746,675,888,593,108,187,183,95
95DD18,1885,112,1394,962,184,248,379,183,928,66,651,454,80,117,211,99,957,46,743,508,104,131,168,84
95DD19,3364,147,2715,1794,569,352,502,351,1654,71,1310,860,277,173,273,197,1710,76,1405,934,292,179,229,154
95DD20,1746,91,1283,790,289,204,372,196,852,51,607,365,152,90,194,111,894,40,676,425,137,114,178,85
95DD21,2139,663,1004,607,203,194,472,261,1031,306,469,281,102,86,256,143,1108,357,535,326,101,108,216,118
95DD22,3136,1042,1782,1309,205,268,312,130,1574,522,879,649,105,125,173,78,1562,520,903,660,100,143,139,52
95DD23,2509,266,1873,1415,177,281,370,245,1283,135,950,724,83,143,198,126,1226,131,923,691,94,138,172,119
95DD24,2711,1714,634,359,125,150,363,220,1325,833,293,165,58,70,199,125,1386,881,341,194,67,80,164,95
95EE01,1895,1668,111,69,16,26,116,44,961,830,65,41,10,14,66,25,934,838,46,28,6,12,50,19
95EE02,2095,87,1695,933,540,222,313,193,1051,43,840,460,272,108,168,110,1044,44,855,473,268,114,145,83
95EE03,1999,292,1368,790,341,237,339,205,959,138,648,366,162,120,173,112,1040,154,720,424,179,117,166,93
95EE04,1993,741,987,608,212,167,265,160,987,360,482,301,94,87,145,89,1006,381,505,307,118,80,120,71
95EE05,1509,143,1147,753,251,143,219,133,760,75,564,375,119,70,121,69,749,68,583,378,132,73,98,64
95EE06,2278,1806,307,236,24,47,165,67,1138,898,154,119,11,24,86,38,1140,908,153,117,13,23,79,29
95EE07,1798,272,1255,771,271,213,271,173,843,121,580,356,129,95,142,94,955,151,675,415,142,118,129,79
95EE08,1719,245,1185,748,264,173,289,175,795,121,532,334,123,75,142,94,924,124,653,414,141,98,147,81
95EE09,1890,602,1029,697,146,186,259,145,954,287,525,356,66,103,142,83,936,315,504,341,80,83,117,62
95EE10,1797,1011,607,426,59,122,179,75,908,510,303,212,35,56,95,43,889,501,304,214,24,66,84,32
95EE11,1677,561,926,621,158,147,190,118,862,283,487,325,93,69,92,57,815,278,439,296,65,78,98,61
95EE12,2507,285,1802,997,539,266,420,261,1169,135,821,453,255,113,213,134,1338,150,981,544,284,153,207,127
95EE13,1529,307,972,548,224,200,250,152,752,164,449,253,107,89,139,88,777,143,523,295,117,111,111,64
95EE14,2684,343,1888,1118,448,322,453,296,1329,164,934,564,218,152,231,154,1355,179,954,554,230,170,222,142
95EE15,1728,337,1137,739,282,116,254,166,889,175,577,371,146,60,137,92,839,162,560,368,136,56,117,74
95EE16,2126,552,1301,843,199,259,273,156,1085,272,665,424,98,143,148,83,1041,280,636,419,101,116,125,73
95FF01,4796,1353,2671,1274,931,466,772,534,2391,690,1293,630,437,226,408,299,2405,663,1378,644,494,240,364,235
95FF02,2817,1519,1025,642,230,153,273,152,1467,805,509,324,114,71,153,74,1350,714,516,318,116,82,120,78
95FF03,3006,1038,1439,636,558,245,529,356,1462,497,695,303,282,110,270,191,1544,541,744,333,276,135,259,165
95FF04,2629,926,1391,923,246,222,312,174,1318,445,707,477,120,110,166,95,1311,481,684,446,126,112,146,79
95FF05,2563,419,1626,720,508,398,518,338,1225,187,761,351,232,178,277,188,1338,232,865,369,276,220,241,150
95FF06,4116,500,2767,1250,859,658,849,583,2000,253,1313,585,402,326,434,305,2116,247,1454,665,457,332,415,278
95FF07,2769,1232,1061,428,477,156,476,274,1308,552,506,202,222,82,250,150,1461,680,555,226,255,74,226,124
95FF08,2364,591,1450,697,496,257,323,203,1140,279,687,349,226,112,174,123,1224,312,763,348,270,145,149,80
95FF09,2522,913,1224,408,583,233,385,212,1256,455,591,206,282,103,210,127,1266,458,633,202,301,130,175,85
95FF10,3473,434,2438,1428,503,507,601,430,1760,211,1234,735,250,249,315,236,1713,223,1204,693,253,258,286,194
95FF11,2582,725,1565,1109,204,252,292,187,1313,381,775,549,107,119,157,100,1269,344,790,560,97,133,135,87
95FF12,2724,1373,981,393,361,227,370,203,1360,676,479,198,169,112,205,116,1364,697,502,195,192,115,165,87
95FF13,2708,890,1473,772,436,265,345,192,1352,413,743,394,222,127,196,108,1356,477,730,378,214,138,149,84
95FF14,2432,310,1764,856,497,411,358,221,1262,146,912,446,265,201,204,124,1170,164,852,410,232,210,154,97
95FF15,2740,983,1414,999,227,188,343,175,1327,484,662,468,109,85,181,96,1413,499,752,531,118,103,162,79
95FF16,2374,476,1548,712,608,228,350,239,1214,241,760,335,311,114,213,154,1160,235,788,377,297,114,137,85
95FF17,1724,553,878,376,336,166,293,184,821,242,416,190,157,69,163,106,903,311,462,186,179,97,130,78
95GG01,4907,4244,41,14,14,13,622,163,2259,1915,21,7,11,3,323,96,2648,2329,20,7,3,10,299,67
95GG02,5987,4872,91,19,30,42,1024,144,2759,2186,44,14,9,21,529,93,3228,2686,47,5,21,21,495,51
95GG03,5939,755,3295,1369,984,942,1889,1421,2812,305,1490,606,447,437,1017,770,3127,450,1805,763,537,505,872,651
95GG04,4908,2154,1636,674,594,368,1118,467,2323,973,752,320,285,147,598,258,2585,1181,884,354,309,221,520,209
95GG05,5928,2628,1092,413,369,310,2208,1476,3001,1221,546,206,192,148,1234,844,2927,1407,546,207,177,162,974,632
95GG06,5626,251,4047,1647,1378,1022,1328,748,2656,109,1884,755,656,473,663,387,2970,142,2163,892,722,549,665,361
95GG07,5485,4538,135,31,52,52,812,215,2544,2060,59,15,16,28,425,124,2941,2478,76,16,36,24,387,91
95GG08,4910,2790,1094,459,304,331,1026,521,2406,1341,491,209,144,138,574,299,2504,1449,603,250,160,193,452,222
95GG09,6165,392,4208,1808,1333,1067,1565,1151,2927,176,1907,809,610,488,844,642,3238,216,2301,999,723,579,721,509
95GG10,3998,399,2384,863,921,600,1215,705,2017,212,1129,405,446,278,676,407,1981,187,1255,458,475,322,539,298
95GG11,5453,584,2980,1232,918,830,1889,1184,2662,274,1396,594,429,373,992,633,2791,310,1584,638,489,457,897,551
95GG12,8945,4484,1238,514,389,335,3223,1811,4608,2082,587,228,202,157,1939,1140,4337,2402,651,286,187,178,1284,671
95GG13,4722,1561,2171,941,630,600,990,601,2224,711,1003,433,289,281,510,338,2498,850,1168,508,341,319,480,263
95GG14,4820,2459,1531,771,423,337,830,477,2321,1156,703,360,189,154,462,293,2499,1303,828,411,234,183,368,184
95GG15,5920,653,3781,1887,1044,850,1486,1130,2667,273,1617,825,438,354,777,621,3253,380,2164,1062,606,496,709,509
95GG16,5452,3471,626,243,210,173,1355,732,2752,1692,298,115,106,77,762,419,2700,1779,328,128,104,96,593,313
95GG17,5330,3367,985,368,376,241,978,421,2526,1532,481,177,185,119,513,244,2804,1835,504,191,191,122,465,177
95GG18,4975,4004,83,14,24,45,888,174,2376,1858,40,6,10,24,478,104,2599,2146,43,8,14,21,410,70
95GG19,4582,320,3357,1391,1379,587,905,397,2116,149,1505,631,624,250,462,202,2466,171,1852,760,755,337,443,195
95GG20,4901,817,2650,1315,701,634,1434,764,2519,433,1281,615,341,325,805,446,2382,384,1369,700,360,309,629,318
95GG21,5184,3962,145,53,32,60,1077,203,2488,1877,63,23,13,27,548,119,2696,2085,82,30,19,33,529,84
95GG22,5343,4604,59,16,20,23,680,226,2462,2066,35,11,11,13,361,130,2881,2538,24,5,9,10,319,96
95GG23,4555,1995,1711,666,504,541,849,514,2135,934,758,311,226,221,443,280,2420,1061,953,355,278,320,406,234
95GG24,4561,1616,1972,986,532,454,973,603,2085,695,894,446,251,197,496,319,2476,921,1078,540,281,257,477,284
95GG25,5573,4867,44,11,15,18,662,155,2698,2309,25,5,9,11,364,100,2875,2558,19,6,6,7,298,55
95GG26,3749,503,2456,888,1170,398,790,328,1777,228,1112,414,513,185,437,191,1972,275,1344,474,657,213,353,137
95GG27,6498,5484,77,31,18,28,937,183,3197,2667,45,20,10,15,485,115,3301,2817,32,11,8,13,452,68
95GG28,5651,390,4207,1722,1769,716,1054,623,2679,186,1956,818,819,319,537,326,2972,204,2251,904,950,397,517,297
95GG29,5014,498,2843,1101,1003,739,1673,990,2376,245,1261,496,441,324,870,532,2638,253,1582,605,562,415,803,458
95GG30,4827,303,3262,1401,855,1006,1262,919,2296,125,1511,654,397,460,660,492,2531,178,1751,747,458,546,602,427
95GG31,6519,5026,527,125,268,134,966,340,3086,2343,252,62,125,65,491,207,3433,2683,275,63,143,69,475,133
95GG32,6409,2722,2462,1032,901,529,1225,595,3021,1229,1158,476,427,255,634,330,3388,1493,1304,556,474,274,591,265
95GG33,5555,3050,1282,617,464,201,1223,817,2691,1452,585,286,212,87,654,458,2864,1598,697,331,252,114,569,359
95GG34,4927,2712,1348,474,441,433,867,510,2381,1315,589,201,201,187,477,299,2546,1397,759,273,240,246,390,211
95GG35,4950,3843,129,45,50,34,978,143,2393,1780,70,22,33,15,543,100,2557,2063,59,23,17,19,435,43
95GG36,5619,461,3590,1632,911,1047,1568,1194,2687,191,1644,744,420,480,852,666,2932,270,1946,888,491,567,716,528
95GG37,6041,1934,2127,823,653,651,1980,1444,2908,899,951,347,299,305,1058,804,3133,1035,1176,476,354,346,922,640
95GG38,6564,3377,1492,577,504,411,1695,1204,3070,1514,629,225,226,178,927,696,3494,1863,863,352,278,233,768,508
95GG39,7214,2058,2641,935,1054,652,2515,1215,3740,990,1286,457,514,315,1464,738,3474,1068,1355,478,540,337,1051,477
95GG40,3816,183,2755,1133,1195,427,878,345,1787,73,1261,520,565,176,453,184,2029,110,1494,613,630,251,425,161
95GG41,5548,541,3522,1800,980,742,1485,1143,2674,245,1587,822,423,342,842,679,2874,296,1935,978,557,400,643,464
95GG42,8139,3364,2504,1075,815,614,2271,1680,3875,1461,1134,513,354,267,1280,984,4264,1903,1370,562,461,347,991,696
95GG43,4874,326,3057,1111,988,958,1491,1028,2342,143,1413,524,456,433,786,555,2532,183,1644,587,532,525,705,473
95GG44,5591,603,3022,1434,906,682,1966,1154,2842,312,1455,711,436,308,1075,629,2749,291,1567,723,470,374,891,525
95GG45,4841,1218,2469,1135,881,453,1154,708,2258,559,1104,527,386,191,595,386,2583,659,1365,608,495,262,559,322
95GG46,5250,4446,76,23,26,27,728,145,2458,2043,34,14,9,11,381,91,2792,2403,42,9,17,16,347,54
95GG47,5829,4452,244,93,71,80,1133,490,2963,2180,125,51,32,42,658,296,2866,2272,119,42,39,38,475,194
95GG48,5694,4887,94,32,24,38,713,113,2660,2234,51,17,15,19,375,67,3034,2653,43,15,9,19,338,46
95GG49,8141,2601,2565,1041,758,766,2975,1892,3993,1171,1103,446,353,304,1719,1156,4148,1430,1462,595,405,462,1256,736
95GG50,5445,805,2779,1300,863,616,1861,1230,2627,382,1280,613,385,282,965,663,2818,423,1499,687,478,334,896,567
95GG51,4088,138,3033,1178,1291,564,917,403,1953,58,1410,565,609,236,485,215,2135,80,1623,613,682,328,432,188
95HH01,2059,236,1189,566,326,297,634,470,997,111,558,268,145,145,328,250,1062,125,631,298,181,152,306,220
95HH02,2962,160,2152,951,589,612,650,523,1480,72,1053,466,287,300,355,289,1482,88,1099,485,302,312,295,234
95HH03,1663,153,1166,565,316,285,344,246,787,73,541,264,146,131,173,130,876,80,625,301,170,154,171,116
95HH04,3067,171,2210,954,677,579,686,528,1503,68,1045,445,328,272,390,312,1564,103,1165,509,349,307,296,216
95HH05,2171,93,1508,668,471,369,570,372,1035,46,693,299,218,176,296,200,1136,47,815,369,253,193,274,172
95HH06,4797,268,3447,1519,956,972,1082,815,2389,124,1668,732,463,473,597,453,2408,144,1779,787,493,499,485,362
95HH07,1493,80,1010,305,369,336,403,259,725,28,480,139,183,158,217,145,768,52,530,166,186,178,186,114
95HH08,2619,308,1588,748,410,430,723,567,1250,138,721,346,184,191,391,314,1369,170,867,402,226,239,332,253
95HH09,2620,335,1542,659,439,444,743,510,1250,166,684,293,210,181,400,274,1370,169,858,366,229,263,343,236
95HH10,2489,209,1686,779,468,439,594,506,1221,91,808,378,231,199,322,275,1268,118,878,401,237,240,272,231
95HH11,1417,70,964,457,284,223,383,254,634,25,417,197,124,96,192,127,783,45,547,260,160,127,191,127
95HH12,1552,60,1044,429,260,355,448,350,741,25,491,199,126,166,225,176,811,35,553,230,134,189,223,174
95HH13,1407,44,976,378,286,312,387,274,669,20,471,188,143,140,178,131,738,24,505,190,143,172,209,143
95HH14,1530,105,1008,414,296,298,417,264,727,49,444,181,132,131,234,142,803,56,564,233,164,167,183,122
95HH15,2630,206,1800,787,500,513,624,468,1194,92,769,326,226,217,333,253,1436,114,1031,461,274,296,291,215
95HH16,2159,346,1184,561,355,268,629,504,1027,144,548,287,151,110,335,274,1132,202,636,274,204,158,294,230
95HH17,2479,114,1810,928,421,461,555,386,1222,48,878,452,203,223,296,217,1257,66,932,476,218,238,259,169
95II01,3084,120,2256,1052,580,624,708,561,1516,58,1076,512,278,286,382,314,1568,62,1180,540,302,338,326,247
95II02,4961,1517,2327,890,830,607,1117,756,2461,761,1086,417,372,297,614,434,2500,756,1241,473,458,310,503,322
95II03,3523,1492,1274,523,398,353,757,539,1704,670,623,252,196,175,411,300,1819,822,651,271,202,178,346,239
95II04,4317,137,3104,1366,928,810,1076,789,2075,60,1442,638,431,373,573,427,2242,77,1662,728,497,437,503,362
95II05,3546,1586,1310,598,388,324,650,415,1685,745,588,272,167,149,352,241,1861,841,722,326,221,175,298,174
95II06,3398,1486,1217,515,368,334,695,489,1628,683,574,229,194,151,371,284,1770,803,643,286,174,183,324,205
95II07,2090,128,1322,649,377,296,640,425,989,59,601,300,169,132,329,223,1101,69,721,349,208,164,311,202
95II08,2417,201,1600,617,464,519,616,475,1143,93,728,285,213,230,322,256,1274,108,872,332,251,289,294,219
95II09,3363,242,2333,960,732,641,788,579,1618,116,1071,442,326,303,431,335,1745,126,1262,518,406,338,357,244
95II10,2592,68,1908,796,634,478,616,449,1238,31,888,378,301,209,319,244,1354,37,1020,418,333,269,297,205
95II11,2567,1092,929,385,304,240,546,398,1207,488,418,178,134,106,301,232,1360,604,511,207,170,134,245,166
95II12,2512,172,1689,739,459,491,651,484,1215,74,793,354,198,241,348,281,1297,98,896,385,261,250,303,203
95II13,2702,132,1802,742,538,522,768,498,1284,68,805,343,227,235,411,270,1418,64,997,399,311,287,357,228
95II14,2561,658,1415,619,347,449,488,361,1219,291,657,298,151,208,271,205,1342,367,758,321,196,241,217,156
95II15,3357,1416,1138,486,307,345,803,563,1639,655,543,235,139,169,441,316,1718,761,595,251,168,176,362,247
95II16,2126,63,1600,635,417,548,463,311,1032,29,751,310,190,251,252,181,1094,34,849,325,227,297,211,130
95II17,2493,93,1802,830,453,519,598,410,1196,36,843,396,213,234,317,218,1297,57,959,434,240,285,281,192
95II18,2226,106,1556,548,615,393,564,326,1045,47,697,250,274,173,301,185,1181,59,859,298,341,220,263,141
95II19,3770,410,2668,1607,474,587,692,497,1911,206,1308,804,225,279,397,296,1859,204,1360,803,249,308,295,201
95II20,2780,955,1111,445,377,289,714,491,1287,438,478,197,167,114,371,274,1493,517,633,248,210,175,343,217
95II21,2419,43,1754,837,535,382,622,394,1123,19,781,376,232,173,323,212,1296,24,973,461,303,209,299,182
95II22,2248,114,1610,729,378,503,524,414,1049,51,743,335,177,231,255,209,1199,63,867,394,201,272,269,205
95II23,2190,870,792,354,217,221,528,378,1023,390,349,160,91,98,284,204,1167,480,443,194,126,123,244,174
95JJ01,2499,546,1645,991,432,222,308,200,1266,276,824,501,213,110,166,110,1233,270,821,490,219,112,142,90
95JJ02,2374,609,1183,529,453,201,582,337,1155,291,547,240,222,85,317,194,1219,318,636,289,231,116,265,143
95JJ03,2470,263,1629,648,765,216,578,381,1197,119,778,317,365,96,300,204,1273,144,851,331,400,120,278,177
95JJ04,3111,472,2180,1261,772,147,459,284,1535,227,1080,628,384,68,228,148,1576,245,1100,633,388,79,231,136
95JJ05,1835,438,986,421,410,155,411,229,880,228,427,174,193,60,225,119,955,210,559,247,217,95,186,110
95JJ06,2472,909,1050,368,563,119,513,253,1191,425,486,173,257,56,280,145,1281,484,564,195,306,63,233,108
95JJ07,2665,525,1633,632,829,172,507,274,1225,222,738,297,371,70,265,149,1440,303,895,335,458,102,242,125
95JJ08,3276,688,1968,963,710,295,620,410,1573,291,956,466,365,125,326,230,1703,397,1012,497,345,170,294,180
95JJ09,1990,82,1572,917,500,155,336,189,1013,42,788,470,243,75,183,100,977,40,784,447,257,80,153,89
95JJ10,2795,1269,1260,732,434,94,266,115,1412,663,604,361,201,42,145,69,1383,606,656,371,233,52,121,46
95JJ11,3770,714,2240,1036,926,278,816,498,1801,314,1060,479,450,131,427,275,1969,400,1180,557,476,147,389,223
95JJ12,2724,1737,698,427,182,89,289,145,1383,868,361,213,100,48,154,84,1341,869,337,214,82,41,135,61
95JJ13,3895,627,2520,1169,901,450,748,492,1940,301,1202,546,441,215,437,287,1955,326,1318,623,460,235,311,205
95JJ14,2325,218,1776,1017,557,202,331,215,1158,110,877,500,277,100,171,114,1167,108,899,517,280,102,160,101
95JJ15,1879,501,971,433,357,181,407,229,899,235,459,197,170,92,205,121,980,266,512,236,187,89,202,108
95JJ16,1799,507,831,374,330,127,461,255,866,226,390,170,161,59,250,146,933,281,441,204,169,68,211,109
95JJ17,2455,1152,1038,695,233,110,265,156,1272,591,538,364,120,54,143,83,1183,561,500,331,113,56,122,73
95JJ18,2032,482,1064,489,425,150,486,302,982,228,493,223,202,68,261,164,1050,254,571,266,223,82,225,138
95JJ19,2942,1045,1324,651,411,262,573,362,1385,489,582,290,176,116,314,213,1557,556,742,361,235,146,259,149
