GeographyCode,LC2120NI0001,LC2120NI0002,LC2120NI0003,LC2120NI0004,LC2120NI0005,LC2120NI0006,LC2120NI0007,LC2120NI0008,LC2120NI0009,LC2120NI0010,LC2120NI0011,LC2120NI0012,LC2120NI0013,LC2120NI0014,LC2120NI0015,LC2120NI0016,LC2120NI0017,LC2120NI0018,LC2120NI0019,LC2120NI0020,LC2120NI0021,LC2120NI0022,LC2120NI0023,LC2120NI0024,LC2120NI0025,LC2120NI0026,LC2120NI0027,LC2120NI0028,LC2120NI0029,LC2120NI0030,LC2120NI0031,LC2120NI0032,LC2120NI0033,LC2120NI0034,LC2120NI0035,LC2120NI0036
95XX03,2240,207,1830,203,1060,96,866,98,1180,111,964,105,1528,139,1273,116,762,70,632,60,766,69,641,56,712,68,557,87,298,26,234,38,414,42,323,49
95XX04,2871,319,2299,253,1375,153,1080,142,1496,166,1219,111,1850,224,1516,110,922,105,760,57,928,119,756,53,1021,95,783,143,453,48,320,85,568,47,463,58
95XX05,2238,232,1768,238,1054,116,814,124,1184,116,954,114,1240,139,986,115,620,74,483,63,620,65,503,52,998,93,782,123,434,42,331,61,564,51,451,62
95XX06,2916,262,2303,351,1322,104,1045,173,1594,158,1258,178,1588,143,1275,170,791,64,633,94,797,79,642,76,1328,119,1028,181,531,40,412,79,797,79,616,102
95XX07,2409,263,1935,211,1123,114,897,112,1286,149,1038,99,1484,165,1210,109,743,73,609,61,741,92,601,48,925,98,725,102,380,41,288,51,545,57,437,51
95XX08,2221,636,1449,136,1040,284,681,75,1181,352,768,61,1342,397,883,62,669,186,451,32,673,211,432,30,879,239,566,74,371,98,230,43,508,141,336,31
95XX09,2270,247,1870,153,1032,110,840,82,1238,137,1030,71,1318,155,1090,73,659,69,547,43,659,86,543,30,952,92,780,80,373,41,293,39,579,51,487,41
95XX10,3532,328,2810,394,1664,132,1324,208,1868,196,1486,186,2092,189,1703,200,1043,79,849,115,1049,110,854,85,1440,139,1107,194,621,53,475,93,819,86,632,101
95XX11,4781,383,3766,632,2221,159,1723,339,2560,224,2043,293,2804,228,2246,330,1398,97,1111,190,1406,131,1135,140,1977,155,1520,302,823,62,612,149,1154,93,908,153
95XX12,2064,279,1601,184,1038,130,788,120,1026,149,813,64,1386,193,1087,106,693,91,542,60,693,102,545,46,678,86,514,78,345,39,246,60,333,47,268,18
95XX13,2277,250,1820,207,1072,118,847,107,1205,132,973,100,1592,176,1299,117,797,89,646,62,795,87,653,55,685,74,521,90,275,29,201,45,410,45,320,45
95XX14,1987,427,1401,159,953,184,681,88,1034,243,720,71,1332,284,951,97,669,118,492,59,663,166,459,38,655,143,450,62,284,66,189,29,371,77,261,33
95XX15,2032,161,1664,207,940,68,757,115,1092,93,907,92,988,88,819,81,497,41,408,48,491,47,411,33,1044,73,845,126,443,27,349,67,601,46,496,59
95XX16,2636,193,2252,191,1266,83,1083,100,1370,110,1169,91,1723,107,1504,112,864,46,760,58,859,61,744,54,913,86,748,79,402,37,323,42,511,49,425,37
95XX17,2522,545,1570,407,1303,260,777,266,1219,285,793,141,1194,275,750,169,603,125,374,104,591,150,376,65,1328,270,820,238,700,135,403,162,628,135,417,76
95XX18,2374,701,1411,262,1093,333,618,142,1281,368,793,120,1198,367,716,115,599,177,358,64,599,190,358,51,1176,334,695,147,494,156,260,78,682,178,435,69
95XX19,2134,453,1509,172,1041,193,752,96,1093,260,757,76,1356,292,978,86,677,125,506,46,679,167,472,40,778,161,531,86,364,68,246,50,414,93,285,36
95XX20,2393,490,1593,310,1072,228,697,147,1321,262,896,163,1284,251,834,199,637,124,417,96,647,127,417,103,1109,239,759,111,435,104,280,51,674,135,479,60
95XX21,2277,385,1692,200,1076,165,795,116,1201,220,897,84,1468,247,1109,112,734,102,565,67,734,145,544,45,809,138,583,88,342,63,230,49,467,75,353,39
95XX22,1887,227,1484,176,903,103,699,101,984,124,785,75,1112,136,890,86,557,60,449,48,555,76,441,38,775,91,594,90,346,43,250,53,429,48,344,37
95XX23,2543,407,1846,290,1215,193,864,158,1328,214,982,132,1348,227,972,149,680,108,487,85,668,119,485,64,1195,180,874,141,535,85,377,73,660,95,497,68
95XX24,2270,280,1805,185,1054,125,828,101,1216,155,977,84,1450,168,1179,103,722,72,593,57,728,96,586,46,820,112,626,82,332,53,235,44,488,59,391,38
95XX25,1957,240,1475,242,926,103,690,133,1031,137,785,109,928,118,701,109,458,49,348,61,470,69,353,48,1029,122,774,133,468,54,342,72,561,68,432,61
95YY01,1874,830,997,47,949,402,521,26,925,428,476,21,1106,460,620,26,551,228,309,14,555,232,311,12,768,370,377,21,398,174,212,12,370,196,165,9
95YY02,1741,946,723,72,820,445,337,38,921,501,386,34,852,467,350,35,426,234,174,18,426,233,176,17,889,479,373,37,394,211,163,20,495,268,210,17
95YY03,2279,1472,767,40,1177,763,392,22,1102,709,375,18,1406,917,469,20,703,453,238,12,703,464,231,8,873,555,298,20,474,310,154,10,399,245,144,10
95YY04,2598,2200,331,67,1253,1059,152,42,1345,1141,179,25,1446,1213,188,45,720,598,96,26,726,615,92,19,1152,987,143,22,533,461,56,16,619,526,87,6
95YY05,1376,856,463,57,684,426,227,31,692,430,236,26,694,408,252,34,348,198,133,17,346,210,119,17,682,448,211,23,336,228,94,14,346,220,117,9
95YY06,1836,1477,321,38,911,732,155,24,925,745,166,14,936,750,166,20,469,375,82,12,467,375,84,8,900,727,155,18,442,357,73,12,458,370,82,6
95YY07,2174,1750,406,18,1090,862,219,9,1084,888,187,9,1238,984,242,12,620,486,127,7,618,498,115,5,936,766,164,6,470,376,92,2,466,390,72,4
95YY08,1712,1174,513,25,890,587,285,18,822,587,228,7,920,624,281,15,463,303,150,10,457,321,131,5,792,550,232,10,427,284,135,8,365,266,97,2
95YY09,1917,431,1398,88,973,245,676,52,944,186,722,36,981,180,762,39,491,90,378,23,490,90,384,16,936,251,636,49,482,155,298,29,454,96,338,20
95YY10,1717,774,923,20,883,394,476,13,834,380,447,7,1034,402,617,15,518,194,315,9,516,208,302,6,683,372,306,5,365,200,161,4,318,172,145,1
95YY11,1637,1147,466,24,808,561,234,13,829,586,232,11,811,563,241,7,406,275,127,4,405,288,114,3,826,584,225,17,402,286,107,9,424,298,118,8
95YY12,2037,1111,891,35,1002,542,444,16,1035,569,447,19,1242,658,565,19,621,327,282,12,621,331,283,7,795,453,326,16,381,215,162,4,414,238,164,12
95YY13,2197,1986,180,31,1038,929,88,21,1159,1057,92,10,1114,975,118,21,559,483,62,14,555,492,56,7,1083,1011,62,10,479,446,26,7,604,565,36,3
95YY14,2336,2062,227,47,1068,946,95,27,1268,1116,132,20,1196,1037,132,27,598,515,68,15,598,522,64,12,1140,1025,95,20,470,431,27,12,670,594,68,8
95YY15,1530,1139,350,41,712,516,179,17,818,623,171,24,638,452,164,22,321,215,95,11,317,237,69,11,892,687,186,19,391,301,84,6,501,386,102,13
95YY16,1836,1171,648,17,939,585,345,9,897,586,303,8,1046,641,396,9,523,314,204,5,523,327,192,4,790,530,252,8,416,271,141,4,374,259,111,4
95YY17,1770,1601,149,20,910,818,80,12,860,783,69,8,952,860,81,11,476,426,40,10,476,434,41,1,818,741,68,9,434,392,40,2,384,349,28,7
95YY18,1755,1344,397,14,895,678,211,6,860,666,186,8,966,738,226,2,484,364,119,1,482,374,107,1,789,606,171,12,411,314,92,5,378,292,79,7
95YY19,1244,915,298,31,627,455,152,20,617,460,146,11,564,387,158,19,282,189,83,10,282,198,75,9,680,528,140,12,345,266,69,10,335,262,71,2
95YY20,1815,1736,68,11,906,866,32,8,909,870,36,3,982,933,43,6,491,466,22,3,491,467,21,3,833,803,25,5,415,400,10,5,418,403,15,0
95YY21,1834,1232,578,24,948,637,297,14,886,595,281,10,1040,692,334,14,519,348,163,8,521,344,171,6,794,540,244,10,429,289,134,6,365,251,110,4
95ZZ01,2140,945,1155,40,1054,459,575,20,1086,486,580,20,1224,523,679,22,610,247,352,11,614,276,327,11,916,422,476,18,444,212,223,9,472,210,253,9
95ZZ02,1440,1355,77,8,624,586,36,2,816,769,41,6,581,549,28,4,289,273,14,2,292,276,14,2,859,806,49,4,335,313,22,0,524,493,27,4
95ZZ03,1689,1036,642,11,824,507,310,7,865,529,332,4,760,448,308,4,377,221,153,3,383,227,155,1,929,588,334,7,447,286,157,4,482,302,177,3
95ZZ04,2057,547,1491,19,1089,286,793,10,968,261,698,9,1080,255,811,14,542,127,409,6,538,128,402,8,977,292,680,5,547,159,384,4,430,133,296,1
95ZZ05,1699,796,891,12,870,392,473,5,829,404,418,7,888,415,470,3,440,203,236,1,448,212,234,2,811,381,421,9,430,189,237,4,381,192,184,5
95ZZ06,1363,1282,69,12,675,632,37,6,688,650,32,6,412,385,24,3,206,191,14,1,206,194,10,2,951,897,45,9,469,441,23,5,482,456,22,4
95ZZ07,2154,1547,583,24,1055,759,283,13,1099,788,300,11,1138,791,329,18,565,383,173,9,573,408,156,9,1016,756,254,6,490,376,110,4,526,380,144,2
95ZZ08,2016,1399,598,19,1042,725,306,11,974,674,292,8,979,684,285,10,487,341,142,4,492,343,143,6,1037,715,313,9,555,384,164,7,482,331,149,2
95ZZ09,1753,783,950,20,848,372,462,14,905,411,488,6,842,344,489,9,420,167,245,8,422,177,244,1,911,439,461,11,428,205,217,6,483,234,244,5
95ZZ10,2433,2117,281,35,1150,984,148,18,1283,1133,133,17,1208,1032,160,16,599,502,88,9,609,530,72,7,1225,1085,121,19,551,482,60,9,674,603,61,10
95ZZ11,1726,1171,540,15,914,615,292,7,812,556,248,8,930,608,312,10,463,299,159,5,467,309,153,5,796,563,228,5,451,316,133,2,345,247,95,3
95ZZ12,1730,1031,686,13,843,484,352,7,887,547,334,6,924,527,392,5,462,247,211,4,462,280,181,1,806,504,294,8,381,237,141,3,425,267,153,5
95ZZ13,1970,394,1535,41,1011,191,798,22,959,203,737,19,1114,203,896,15,557,96,454,7,557,107,442,8,856,191,639,26,454,95,344,15,402,96,295,11
95ZZ14,2394,2235,135,24,1146,1057,76,13,1248,1178,59,11,1276,1189,78,9,638,589,44,5,638,600,34,4,1118,1046,57,15,508,468,32,8,610,578,25,7
95ZZ15,1798,898,875,25,950,462,473,15,848,436,402,10,1020,495,509,16,510,244,256,10,510,251,253,6,778,403,366,9,440,218,217,5,338,185,149,4
95ZZ16,2411,2178,199,34,1109,992,101,16,1302,1186,98,18,1208,1087,104,17,601,532,59,10,607,555,45,7,1203,1091,95,17,508,460,42,6,695,631,53,11
