GeographyCode,LC2201NI0001,LC2201NI0002,LC2201NI0003,LC2201NI0004,LC2201NI0005,LC2201NI0006,LC2201NI0007,LC2201NI0008,LC2201NI0009,LC2201NI0010,LC2201NI0011,LC2201NI0012,LC2201NI0013,LC2201NI0014,LC2201NI0015,LC2201NI0016,LC2201NI0017,LC2201NI0018,LC2201NI0019,LC2201NI0020,LC2201NI0021,LC2201NI0022,LC2201NI0023,LC2201NI0024,LC2201NI0025
95JJ17,2455,1152,1038,265,156,1026,145,769,112,60,533,483,21,29,6,626,452,105,69,49,270,72,143,55,41
95JJ18,2032,482,1064,486,302,1062,131,718,213,126,174,113,19,42,27,418,145,158,115,75,378,93,169,116,74
95JJ19,2942,1045,1324,573,362,1062,146,720,196,113,660,528,45,87,56,748,249,332,167,113,472,122,227,123,80
95JJ20,4092,787,2629,676,461,2299,198,1756,345,217,272,202,25,45,29,816,276,401,139,105,705,111,447,147,110
95JJ21,2873,582,1657,634,430,1429,110,1078,241,151,323,227,40,56,32,595,174,272,149,116,526,71,267,188,131
95JJ22,2794,621,1670,503,358,1418,120,1090,208,141,249,188,32,29,18,590,204,250,136,101,537,109,298,130,98
95KK01,2578,2360,71,147,21,154,95,28,31,3,1342,1288,10,44,9,935,871,14,50,4,147,106,19,22,5
95KK02,2029,651,1102,276,117,973,76,794,103,35,348,288,26,34,11,480,255,139,86,32,228,32,143,53,39
95KK03,2357,2059,125,173,29,200,68,87,45,6,1306,1239,5,62,8,732,659,21,52,11,119,93,12,14,4
95KK04,2787,1949,380,458,202,551,187,243,121,47,1018,915,10,93,21,778,613,62,103,34,440,234,65,141,100
95KK05,2616,2084,287,245,41,360,81,200,79,20,1188,1108,9,71,5,880,785,30,65,6,188,110,48,30,10
95KK06,1885,940,692,253,103,694,98,496,100,33,467,411,11,45,11,472,330,95,47,27,252,101,90,61,32
95KK07,2045,832,1077,136,52,943,58,822,63,24,446,405,21,20,5,500,326,130,44,16,156,43,104,9,7
95KK08,2646,994,1364,288,133,1270,102,1032,136,68,519,455,22,42,9,582,358,166,58,29,275,79,144,52,27
95KK09,2187,819,1034,334,178,939,72,737,130,58,290,248,16,26,11,453,248,130,75,39,505,251,151,103,70
95KK10,2181,852,1142,187,65,939,32,849,58,17,530,460,23,47,16,479,296,125,58,24,233,64,145,24,8
95KK11,2373,669,1363,341,185,1241,62,1010,169,99,320,245,22,53,8,435,224,158,53,31,377,138,173,66,47
95KK12,2309,1742,361,206,58,379,67,268,44,10,1038,944,10,84,25,667,587,35,45,7,225,144,48,33,16
95KK13,1817,252,1328,237,126,1096,37,974,85,34,162,94,32,36,13,339,99,164,76,54,220,22,158,40,25
95KK14,2041,856,999,186,52,845,52,730,63,15,494,433,21,40,12,537,331,148,58,14,165,40,100,25,11
95KK15,2946,1862,858,226,76,806,92,640,74,28,1140,1064,15,61,8,760,604,106,50,25,240,102,97,41,15
95KK16,2216,1458,385,373,154,455,102,247,106,45,788,690,14,84,22,631,467,68,96,27,342,199,56,87,60
95LL01,4931,3923,436,572,315,782,316,265,201,107,2287,2140,8,139,71,1459,1227,81,151,91,403,240,82,81,46
95LL02,3042,651,1718,673,359,1565,78,1211,276,140,174,106,30,38,17,425,107,216,102,48,878,360,261,257,154
95LL03,2436,198,1768,470,279,1526,26,1294,206,106,108,47,31,30,7,295,51,165,79,39,507,74,278,155,127
95LL04,2985,2229,404,352,114,633,243,274,116,20,1125,1022,15,88,16,855,723,52,80,42,372,241,63,68,36
95LL05,4119,739,2712,668,375,2443,92,2006,345,195,387,318,28,41,9,675,256,277,142,84,614,73,401,140,87
95LL06,3372,331,2445,596,352,2098,36,1775,287,165,170,75,37,58,15,454,54,284,116,78,650,166,349,135,94
95LL07,2131,217,1422,492,297,1291,16,1034,241,144,52,13,17,22,4,309,16,196,97,56,479,172,175,132,93
95LL08,3320,2352,276,692,230,555,203,149,203,32,1193,1068,8,117,27,748,570,51,127,30,824,511,68,245,141
95LL09,3150,2453,312,385,154,569,266,206,97,26,1340,1228,13,99,27,895,721,52,122,56,346,238,41,67,45
95LL10,5475,4598,441,436,177,760,346,294,120,36,2774,2610,20,144,66,1507,1332,74,101,37,434,310,53,71,38
95LL11,3989,307,2989,693,453,2546,48,2111,387,235,191,121,35,35,16,658,99,415,144,111,594,39,428,127,91
95LL12,4212,3381,210,621,270,741,408,136,197,85,1679,1549,8,122,45,1340,1129,44,167,64,452,295,22,135,76
95LL13,2745,1462,612,671,350,894,229,427,238,117,604,473,16,115,36,699,464,86,149,94,548,296,83,169,103
95LL14,2651,2350,42,259,38,223,126,27,70,7,1495,1407,4,84,10,775,694,5,76,10,158,123,6,29,11
95LL15,3048,193,2269,586,327,1914,34,1626,254,132,70,25,21,24,11,411,27,264,120,81,653,107,358,188,103
95LL16,6107,1247,3641,1219,812,3179,194,2501,484,314,451,318,56,77,35,977,253,451,273,201,1500,482,633,385,262
95LL17,2539,191,1880,468,317,1643,41,1346,256,163,44,10,21,13,3,359,24,261,74,53,493,116,252,125,98
95LL18,3351,157,2633,561,388,2211,23,1882,306,204,81,15,36,30,18,440,41,300,99,75,619,78,415,126,91
95LL19,5148,1135,3179,834,515,2757,173,2164,420,229,533,421,46,66,30,982,343,438,201,143,876,198,531,147,113
95LL20,2401,928,1145,328,168,1086,93,840,153,95,580,496,34,50,18,436,247,134,55,23,299,92,137,70,32
95LL21,3983,1980,1332,671,338,1347,136,961,250,123,1170,1021,44,105,29,821,499,158,164,87,645,324,169,152,99
95LL22,3728,3173,104,451,165,378,225,37,116,34,2018,1861,7,150,51,969,819,38,112,41,363,268,22,73,39
95LL23,2157,239,1505,413,246,1320,18,1108,194,112,85,37,12,36,13,309,42,188,79,46,443,142,197,104,75
95LL24,3769,1180,2161,428,200,1925,78,1642,205,116,697,621,26,50,7,654,383,205,66,38,493,98,288,107,39
95LL25,4536,322,3446,768,501,2697,64,2281,352,219,195,121,34,40,17,798,80,548,170,111,846,57,583,206,154
95LL26,3698,3202,108,388,136,392,242,57,93,26,1923,1807,4,112,38,996,865,17,114,36,387,288,30,69,36
95MM01,4862,1714,2412,736,286,2129,189,1687,253,102,1183,930,82,171,23,877,419,305,153,67,673,176,338,159,94
95MM02,3244,2771,97,376,116,204,91,31,82,10,2232,2030,23,179,71,606,513,17,76,19,202,137,26,39,16
95MM03,3508,2291,938,279,118,917,161,686,70,37,1494,1364,21,109,33,823,636,127,60,21,274,130,104,40,27
95MM04,2151,1888,29,234,68,97,57,4,36,10,1541,1377,12,152,44,412,370,9,33,7,101,84,4,13,7
95MM05,2495,2108,46,341,50,133,61,14,58,2,1836,1613,20,203,37,424,358,10,56,4,102,76,2,24,7
95MM06,2603,2176,42,385,47,172,83,15,74,5,1677,1490,7,180,27,642,521,13,108,11,112,82,7,23,4
95MM07,2601,385,1868,348,183,1543,58,1334,151,89,317,183,61,73,16,390,99,240,51,30,351,45,233,73,48
95MM08,2947,1728,836,383,123,818,146,558,114,44,1280,1102,31,147,29,565,379,111,75,29,284,101,136,47,21
95MM09,3562,2415,826,321,112,890,198,609,83,24,1486,1335,42,109,20,932,732,109,91,42,254,150,66,38,26
95MM10,2750,2378,35,337,35,160,84,17,59,8,2006,1799,10,197,14,494,426,4,64,3,90,69,4,17,10
95MM11,2277,2040,16,221,27,102,62,7,33,3,1661,1523,7,131,17,423,381,1,41,4,91,74,1,16,3
95MM12,5858,4944,294,620,135,473,209,178,86,20,3942,3569,28,345,75,1184,994,54,136,27,259,172,34,53,13
95MM13,8872,7633,317,922,258,624,314,150,160,35,6004,5466,48,490,137,1716,1483,69,164,42,528,370,50,108,44
95MM14,2569,988,1139,442,177,995,107,776,112,54,699,497,50,152,40,463,218,157,88,40,412,166,156,90,43
95MM15,4401,2101,1761,539,310,1682,300,1180,202,122,1147,960,63,124,50,1081,666,279,136,83,491,175,239,77,55
95MM16,5745,3504,1352,889,425,1511,341,877,293,136,2262,1964,63,235,75,1247,839,221,187,100,725,360,191,174,114
95MM17,3749,3190,152,407,138,189,68,54,67,14,2654,2411,39,204,81,689,563,33,93,33,217,148,26,43,10
95MM18,5180,3193,1453,534,255,1407,248,997,162,72,2195,1997,50,148,40,1089,746,212,131,74,489,202,194,93,69
95MM19,3044,963,1612,469,236,1417,136,1118,163,81,600,439,51,110,40,598,262,231,105,69,429,126,212,91,46
95MM20,3366,592,2260,514,268,1926,106,1602,218,118,453,289,61,103,25,499,114,282,103,73,488,83,315,90,52
95MM21,3406,1142,1851,413,187,1559,85,1319,155,60,816,680,61,75,36,609,285,214,110,52,422,92,257,73,39
95MM22,2492,2119,59,314,111,159,88,20,51,8,1693,1504,13,176,61,495,421,15,59,27,145,106,11,28,15
95MM23,2521,1881,111,529,183,180,83,39,58,12,1573,1309,19,245,83,485,366,19,100,27,283,123,34,126,61
95MM24,2503,2275,28,200,48,117,99,7,11,1,1732,1609,9,114,23,542,477,11,54,15,112,90,1,21,9
95MM25,6363,5457,95,811,109,331,185,32,114,8,4490,4003,16,471,65,1229,1060,18,151,13,313,209,29,75,23
95MM26,3131,2821,39,271,90,137,91,21,25,5,2319,2151,6,162,47,523,454,9,60,18,152,125,3,24,20
95MM27,3833,2542,282,1009,375,359,133,83,143,51,2143,1665,51,427,126,778,516,69,193,84,553,228,79,246,114
95MM28,2351,1591,292,468,121,317,66,186,65,13,1357,1117,19,221,42,468,331,35,102,31,209,77,52,80,35
95MM29,3410,2136,689,585,215,711,161,450,100,38,1698,1378,43,277,83,624,392,113,119,45,377,205,83,89,49
95MM30,2083,1782,28,273,79,110,61,12,37,4,1459,1315,7,137,51,403,340,6,57,11,111,66,3,42,13
95NN01,3178,2529,249,400,156,643,373,144,126,54,1151,1020,10,121,39,1100,972,44,84,17,284,164,51,69,46
95NN02,2211,1860,127,224,104,458,304,76,78,39,958,890,7,61,20,633,555,23,55,23,162,111,21,30,22
95NN03,2896,448,1898,550,363,1737,102,1347,288,192,213,146,23,44,14,524,119,279,126,83,422,81,249,92,74
95NN04,2934,2211,142,581,157,606,375,64,167,52,1091,898,8,185,31,952,754,43,155,39,285,184,27,74,35
95NN05,2497,1205,851,441,252,1075,314,576,185,117,455,376,5,74,13,599,354,134,111,70,368,161,136,71,52
95NN06,3542,2897,276,369,152,600,307,196,97,38,1721,1584,11,126,49,900,762,52,86,26,321,244,17,60,39
95NN07,3258,2761,167,330,120,693,527,88,78,36,1282,1192,9,81,19,1050,887,42,121,40,233,155,28,50,25
95NN08,3269,1636,1063,570,359,1199,302,708,189,120,759,602,24,133,69,905,559,196,150,97,406,173,135,98,73
95NN09,3021,875,1620,526,365,1507,164,1096,247,161,409,332,36,41,18,724,308,263,153,116,381,71,225,85,70
95NN10,3193,1892,763,538,347,911,274,497,140,100,973,826,36,111,51,913,622,137,154,100,396,170,93,133,96
95NN11,3876,2955,441,480,283,921,490,264,167,100,1265,1172,7,86,28,1355,1110,101,144,91,335,183,69,83,64
95NN12,2851,1617,826,408,282,946,227,582,137,103,819,722,18,79,50,782,552,117,113,74,304,116,109,79,55
95NN13,3058,1112,1443,503,365,1428,160,1012,256,181,561,492,26,43,31,680,375,194,111,82,389,85,211,93,71
95NN14,3559,2270,631,658,361,1024,444,330,250,142,985,880,20,85,27,973,737,92,144,65,577,209,189,179,127
95NN15,2994,948,1436,610,417,1558,339,952,267,191,308,218,37,53,26,655,292,213,150,96,473,99,234,140,104
95NN16,3294,755,1949,590,424,1727,154,1304,269,187,348,258,39,51,35,650,243,288,119,81,569,100,318,151,121
95NN17,2256,1531,383,342,169,648,235,267,146,58,728,650,16,62,35,651,514,63,74,38,229,132,37,60,38
95NN18,2702,1843,464,395,205,739,318,295,126,78,966,855,19,92,36,701,530,59,112,53,296,140,91,65,38
95NN19,3381,759,1928,694,529,1715,163,1260,292,215,363,256,41,66,38,715,243,299,173,136,588,97,328,163,140
95NN20,3001,1554,1042,405,236,1091,226,742,123,70,786,678,27,81,43,826,546,144,136,81,298,104,129,65,42
95NN21,2687,1781,545,361,204,694,241,342,111,70,860,761,22,77,25,811,607,109,95,59,322,172,72,78,50
95NN22,2686,2056,240,390,228,534,268,129,137,86,1048,945,15,88,44,859,714,42,103,49,245,129,54,62,49
95NN23,3387,2573,426,388,194,602,188,279,135,58,1632,1514,28,90,45,856,680,66,110,57,297,191,53,53,34
95OO01,2592,1920,430,242,46,411,61,312,38,16,1454,1322,11,121,7,572,455,60,57,11,155,82,47,26,12
95OO02,2166,1143,800,223,52,704,46,596,62,11,734,656,17,61,6,514,368,93,53,15,214,73,94,47,20
95OO03,2651,929,1457,265,87,1182,47,1038,97,44,594,475,57,62,6,473,197,226,50,18,402,210,136,56,19
95OO04,2515,1699,598,218,55,561,74,426,61,17,1086,1004,22,60,8,675,508,104,63,16,193,113,46,34,14
95OO05,2730,1913,315,502,123,348,95,189,64,12,931,732,18,181,9,550,424,39,87,20,901,662,69,170,82
95OO06,2860,1527,951,382,116,849,44,670,135,35,909,798,16,95,17,687,441,160,86,29,415,244,105,66,35
95OO07,2510,1217,1031,262,114,922,63,757,102,49,829,755,24,50,6,533,322,140,71,35,226,77,110,39,24
95OO08,2713,1454,1031,228,95,875,66,756,53,18,988,893,33,62,11,597,400,125,72,36,253,95,117,41,30
95OO09,2252,1350,730,172,48,658,71,537,50,13,849,778,11,60,4,534,393,106,35,14,211,108,76,27,17
95OO10,3530,3088,135,307,64,221,88,77,56,6,2126,1992,11,123,15,902,799,29,74,24,281,209,18,54,19
95OO11,2485,2125,103,257,57,182,99,49,34,11,1330,1215,11,104,15,643,561,22,60,5,330,250,21,59,26
95OO12,2803,1872,627,304,87,568,69,426,73,28,1193,1105,12,76,4,681,489,100,92,33,361,209,89,63,22
95OO13,2716,986,1271,459,259,1043,39,869,135,80,308,214,30,64,24,375,101,209,65,37,990,632,163,195,118
95OO14,2588,1676,652,260,94,591,68,467,56,32,1047,950,22,75,18,680,516,88,76,21,270,142,75,53,23
95OO15,2357,1807,208,342,99,262,83,117,62,13,837,721,17,99,15,615,521,31,63,18,643,482,43,118,53
95OO16,2114,451,1426,237,117,1200,82,1011,107,57,227,175,32,20,4,397,150,210,37,15,290,44,173,73,41
95OO17,2724,517,1944,263,112,1607,23,1452,132,52,360,288,35,37,13,415,134,224,57,20,342,72,233,37,27
95OO18,2891,1389,1070,432,183,854,54,705,95,33,605,489,31,85,12,454,238,151,65,40,978,608,183,187,98
95OO19,3009,1679,871,459,138,793,67,590,136,45,1039,933,28,78,17,625,404,112,109,40,552,275,141,136,36
95OO20,2189,564,1336,289,145,1101,17,978,106,48,333,255,38,40,7,336,115,170,51,33,419,177,150,92,57
95OO21,2351,1859,175,317,101,226,78,91,57,10,1007,920,18,69,19,570,467,26,77,15,548,394,40,114,57
95OO22,3106,2816,77,213,50,180,86,51,43,6,1858,1783,6,69,27,876,782,13,81,14,192,165,7,20,3
95PP01,2586,515,1854,217,129,1445,72,1294,79,38,315,242,43,30,9,492,163,268,61,46,334,38,249,47,36
95PP02,2541,2051,272,218,116,333,145,133,55,27,1324,1226,20,78,39,687,563,89,35,12,197,117,30,50,38
95PP03,2540,1712,565,263,130,552,117,370,65,34,1116,1004,25,87,42,660,499,97,64,27,212,92,73,47,27
95PP04,3185,1644,1175,366,207,1013,142,753,118,64,1062,890,72,100,41,801,530,191,80,49,309,82,159,68,53
95PP05,2367,962,1231,174,90,1038,120,855,63,27,602,522,49,31,10,487,272,168,47,29,240,48,159,33,24
95PP06,3876,1816,1446,614,294,1290,186,913,191,86,1025,877,49,99,29,878,499,246,133,63,683,254,238,191,116
95PP07,2812,1620,872,320,191,831,133,602,96,62,967,860,34,73,34,697,480,141,76,50,317,147,95,75,45
95PP08,2678,2047,382,249,76,409,72,293,44,23,1408,1279,17,112,16,603,517,35,51,13,258,179,37,42,24
95PP09,1707,1194,172,341,71,378,184,98,96,12,608,508,13,87,18,498,378,34,86,17,223,124,27,72,24
95PP10,2387,1820,448,119,43,460,108,319,33,12,1093,1049,23,21,4,670,568,65,37,11,164,95,41,28,16
95PP11,2627,1709,526,392,156,646,239,299,108,43,929,800,17,112,33,677,489,116,72,35,375,181,94,100,45
95PP12,2630,1715,740,175,70,694,98,542,54,24,1131,1060,25,46,12,588,426,112,50,16,217,131,61,25,18
95PP13,2588,1771,542,275,73,699,254,372,73,19,789,696,28,65,7,835,657,87,91,22,265,164,55,46,25
95PP14,3652,1285,2033,334,160,1823,166,1496,161,67,715,582,70,63,28,758,465,221,72,40,356,72,246,38,25
95PP15,3190,901,1926,363,211,1622,103,1370,149,85,555,421,59,75,28,671,321,278,72,43,342,56,219,67,55
95PP16,1908,540,1137,231,121,908,58,774,76,36,388,282,57,49,20,352,158,133,61,36,260,42,173,45,29
95PP17,2580,1853,507,220,88,538,171,296,71,30,1050,959,33,58,13,726,549,120,57,24,266,174,58,34,21
95PP18,3131,1242,1625,264,137,1414,141,1176,97,57,720,634,47,39,13,660,363,221,76,26,337,104,181,52,41
95PP19,2502,1817,492,193,69,460,117,298,45,26,1260,1132,46,82,20,649,501,117,31,6,133,67,31,35,17
95PP20,3117,1565,963,589,256,992,156,631,205,96,900,742,43,115,35,719,428,154,137,48,506,239,135,132,77
95PP21,2167,1723,296,148,41,291,65,181,45,17,1189,1109,21,59,12,547,468,47,32,5,140,81,47,12,7
95PP22,2444,1233,818,393,189,839,156,552,131,57,751,629,41,81,35,544,326,114,104,48,310,122,111,77,49
95PP23,2590,1216,1164,210,87,1054,105,843,106,42,738,674,28,36,8,600,394,164,42,18,198,43,129,26,19
95QQ01,1483,274,888,321,149,886,112,604,170,82,96,45,11,40,4,300,93,154,53,24,201,24,119,58,39
95QQ02,2582,78,1979,525,387,1613,20,1347,246,175,70,21,22,27,14,449,23,303,123,93,450,14,307,129,105
95QQ03,1096,196,657,243,149,678,102,465,111,62,42,25,7,10,2,221,56,101,64,34,155,13,84,58,51
95QQ04,1635,400,994,241,167,1007,158,721,128,89,122,99,12,11,5,271,107,105,59,42,235,36,156,43,31
95QQ05,2875,725,1667,483,337,1614,255,1087,272,180,232,184,21,27,8,546,204,244,98,79,483,82,315,86,70
95QQ06,2041,1509,358,174,69,602,309,226,67,24,614,564,11,39,16,634,527,65,42,16,191,109,56,26,13
95QQ07,1817,452,968,397,210,1049,161,686,202,105,111,81,7,23,7,406,167,158,81,39,251,43,117,91,59
95QQ08,1455,342,875,238,130,875,130,616,129,83,77,56,7,14,5,333,137,132,64,26,170,19,120,31,16
95QQ09,1916,603,982,331,219,1037,198,674,165,107,190,160,10,20,5,437,181,161,95,71,252,64,137,51,36
95QQ10,1851,692,894,265,150,954,159,683,112,57,288,228,11,49,25,441,263,108,70,49,168,42,92,34,19
95QQ11,2027,110,1533,384,290,1361,42,1090,229,171,51,22,18,11,1,290,28,189,73,56,325,18,236,71,62
95QQ12,1811,296,1131,384,235,1100,119,774,207,133,104,53,14,37,7,284,72,148,64,41,323,52,195,76,54
95QQ13,2568,80,1847,641,521,1503,25,1202,276,205,63,12,17,34,25,525,20,333,172,148,477,23,295,159,143
95QQ14,5430,805,3590,1035,688,3300,334,2460,506,324,263,155,41,67,24,916,212,470,234,167,951,104,619,228,173
95QQ15,1593,447,843,303,170,929,183,600,146,77,132,85,13,34,14,314,122,115,77,47,218,57,115,46,32
95RR01,4367,1703,2175,489,261,2134,371,1547,216,114,691,592,36,63,26,1039,624,308,107,57,503,116,284,103,64
95RR02,1753,827,749,177,104,856,232,538,86,46,313,269,20,24,10,446,277,128,41,33,138,49,63,26,15
95RR03,1422,860,431,131,69,584,226,296,62,32,287,257,15,15,5,438,332,74,32,15,113,45,46,22,17
95RR04,2022,1830,56,136,40,145,79,37,29,10,1293,1222,11,60,15,428,391,5,32,10,156,138,3,15,5
95RR05,2487,896,1269,322,210,1262,209,903,150,114,362,315,19,28,10,581,298,196,87,54,282,74,151,57,32
95RR06,2206,1811,221,174,48,284,91,145,48,7,1182,1100,15,67,16,604,523,37,44,11,136,97,24,15,14
95RR07,2449,1192,982,275,127,1052,212,710,130,61,582,520,21,41,5,599,398,133,68,38,216,62,118,36,23
95RR08,2106,1249,686,171,82,759,212,484,63,35,533,491,19,23,8,626,468,106,52,17,188,78,77,33,22
95RR09,3671,2618,655,398,173,956,409,438,109,63,1377,1248,25,104,18,1032,807,115,110,50,306,154,77,75,42
95RR10,1338,646,581,111,72,676,200,438,38,21,210,186,11,13,8,324,207,81,36,28,128,53,51,24,15
95RR11,2407,1235,921,251,144,960,244,632,84,56,567,482,32,53,19,627,410,152,65,31,253,99,105,49,38
95RR12,1452,512,815,125,85,733,103,570,60,45,234,201,18,15,9,310,167,120,23,12,175,41,107,27,19
95RR13,1429,518,759,152,100,658,117,478,63,43,207,168,22,17,5,341,170,130,41,29,223,63,129,31,23
95RR14,1969,880,910,179,68,878,57,737,84,39,600,544,20,36,7,377,261,81,35,14,114,18,72,24,8
95RR15,2458,2007,279,172,32,358,95,211,52,11,1387,1307,8,72,9,591,508,45,38,8,122,97,15,10,4
95SS01,5128,1001,3177,950,734,2774,200,2123,451,346,523,380,69,74,53,1021,310,468,243,194,810,111,517,182,141
95SS02,4287,838,2629,820,548,2326,158,1760,408,260,466,363,40,63,32,786,205,384,197,147,709,112,445,152,109
95SS03,3372,276,2506,590,425,2061,59,1699,303,210,214,115,62,37,23,540,81,331,128,105,557,21,414,122,87
95SS04,7572,1204,4687,1681,1238,4256,217,3180,859,660,664,457,72,135,56,1342,325,658,359,260,1310,205,777,328,262
95SS05,3375,465,2151,759,506,2019,117,1511,391,264,223,125,43,55,24,570,143,275,152,103,563,80,322,161,115
95SS06,5899,4940,94,865,111,626,372,44,210,26,3768,3340,16,412,55,1175,1020,16,139,15,330,208,18,104,15
95SS07,9464,6147,1708,1609,675,2093,369,1177,547,246,4789,4269,64,456,150,1821,1153,265,403,185,761,356,202,203,94
95SS08,4698,482,3301,915,643,2773,91,2207,475,332,331,189,61,81,44,785,148,460,177,137,809,54,573,182,130
95SS09,3364,571,2053,740,557,1681,79,1297,305,220,390,265,51,74,42,649,139,324,186,156,644,88,381,175,139
95SS10,4379,3260,499,620,386,697,225,311,161,91,2363,2154,18,191,103,864,632,78,154,113,455,249,92,114,79
95SS11,5697,3181,1740,776,457,1791,297,1178,316,194,1987,1828,31,128,49,1283,835,256,192,115,636,221,275,140,99
95SS12,3054,788,1674,592,416,1561,159,1105,297,191,413,333,30,50,32,583,209,238,136,96,497,87,301,109,97
95SS13,2904,618,1622,664,424,1669,208,1145,316,182,212,122,34,56,16,524,163,216,145,120,499,125,227,147,106
95SS14,2905,240,1971,694,440,1774,47,1343,384,259,150,66,28,56,13,497,52,322,123,76,484,75,278,131,92
95SS15,3758,355,2763,640,446,2187,72,1817,298,187,259,139,77,43,33,654,102,399,153,112,658,42,470,146,114
95SS16,3164,2695,61,408,125,334,204,32,98,23,1975,1794,7,174,69,671,572,10,89,20,184,125,12,47,13
95SS17,4298,879,2432,987,662,2465,272,1694,499,336,287,191,34,62,24,816,235,356,225,154,730,181,348,201,148
95SS18,3053,510,1758,785,445,1719,153,1180,386,209,185,91,41,53,27,558,113,269,176,96,591,153,268,170,113
95SS19,2737,198,1800,739,500,1705,39,1300,366,263,137,64,24,49,14,474,50,260,164,96,421,45,216,160,127
95SS20,2605,346,1744,515,357,1507,94,1158,255,170,172,109,38,25,14,402,76,211,115,78,524,67,337,120,95
95SS21,4716,467,3392,857,624,2797,97,2238,462,331,208,124,37,47,33,867,175,497,195,136,844,71,620,153,124
95SS22,3290,852,1635,803,620,1586,147,1029,410,305,451,394,22,35,21,582,212,230,140,114,671,99,354,218,180
95SS23,3816,282,2787,747,538,2377,60,1923,394,273,153,83,45,25,8,615,85,367,163,131,671,54,452,165,126
95SS24,5139,889,3196,1054,764,2714,167,2113,434,290,478,307,77,94,62,992,267,431,294,237,955,148,575,232,175
95SS25,2589,582,1318,689,419,1511,209,926,376,241,175,100,13,62,11,525,161,215,149,87,378,112,164,102,80
95SS26,3781,3337,71,373,87,349,210,37,102,17,2429,2278,7,144,40,797,716,10,71,12,206,133,17,56,18
95SS27,2502,221,1685,596,392,1445,35,1111,299,200,181,86,44,51,21,446,51,277,118,85,430,49,253,128,86
95SS28,2594,959,1129,506,317,1353,328,764,261,170,271,214,25,32,13,561,271,167,123,76,409,146,173,90,58
95SS29,2647,2201,58,388,100,266,139,16,111,19,1588,1439,12,137,42,632,534,16,82,19,161,89,14,58,20
95SS30,3378,618,1965,795,598,1682,108,1196,378,286,302,232,27,43,23,495,137,216,142,114,899,141,526,232,175
95TT01,2748,2005,538,205,90,500,70,374,56,34,1216,1144,12,60,19,830,690,81,59,24,202,101,71,30,13
95TT02,2685,2122,391,172,41,388,70,273,45,11,1394,1313,12,69,9,721,635,49,37,8,182,104,57,21,13
95TT03,3329,1663,1296,370,170,1280,137,1001,142,55,900,805,30,65,20,815,577,135,103,51,334,144,130,60,44
95TT04,2984,2584,119,281,65,266,120,73,73,18,1710,1581,16,113,18,733,662,17,54,9,275,221,13,41,20
95TT05,3079,1886,815,378,149,747,130,541,76,34,1049,934,21,94,28,767,569,99,99,49,516,253,154,109,38
95TT06,2723,1799,737,187,86,702,84,551,67,24,1078,1035,12,31,15,710,566,83,61,28,233,114,91,28,19
95TT07,2747,1284,1185,278,145,1055,60,885,110,62,797,720,19,58,15,593,405,121,67,41,302,99,160,43,27
95TT08,2724,1235,1254,235,125,1127,71,944,112,60,780,711,42,27,10,582,389,131,62,30,235,64,137,34,25
95TT09,2917,2607,148,162,35,180,69,80,31,11,1780,1704,12,64,3,759,681,36,42,6,198,153,20,25,15
95TT10,2852,2102,466,284,137,489,94,340,55,11,1357,1248,24,85,34,707,567,70,70,37,299,193,32,74,55
95TT11,3291,2786,333,172,42,330,62,232,36,10,2055,1975,10,70,9,683,602,40,41,9,223,147,51,25,14
95TT12,2641,919,1508,214,106,1273,40,1142,91,46,591,524,33,34,7,496,288,156,52,27,281,67,177,37,26
95TT13,2918,1449,1062,407,203,1031,119,771,141,74,810,707,20,83,16,667,437,144,86,39,410,186,127,97,74
95TT14,2211,1089,802,320,148,775,81,579,115,52,587,512,26,49,9,493,310,96,87,50,356,186,101,69,37
95TT15,2498,753,1456,289,140,1286,54,1094,138,70,537,457,33,47,12,466,200,193,73,38,209,42,136,31,20
95TT16,2691,1805,657,229,99,614,69,461,84,35,1064,978,25,61,22,759,641,73,45,17,254,117,98,39,25
95UU01,1097,447,504,146,101,520,94,343,83,61,171,147,7,17,4,295,178,93,24,18,111,28,61,22,18
95UU02,1043,23,873,147,85,668,2,595,71,42,36,9,9,18,4,187,11,144,32,19,152,1,125,26,20
95UU03,879,517,199,163,79,225,71,117,37,17,307,260,14,33,20,222,138,41,43,18,125,48,27,50,24
95UU04,738,22,602,114,49,484,6,424,54,23,35,5,11,19,2,142,6,113,23,13,77,5,54,18,11
95UU05,993,44,824,125,65,632,8,552,72,42,34,7,20,7,2,191,24,138,29,15,136,5,114,17,6
95UU06,1452,1091,159,202,109,267,112,89,66,32,656,589,11,56,21,385,309,35,41,24,144,81,24,39,32
95UU07,813,46,611,156,86,487,3,418,66,46,65,22,18,25,6,161,17,105,39,18,100,4,70,26,16
95UU08,1205,1021,18,166,28,159,106,10,43,4,619,563,3,53,7,360,310,3,47,11,67,42,2,23,6
95UU09,1690,1478,69,143,48,188,113,45,30,11,861,817,3,41,17,505,456,10,39,4,136,92,11,33,16
95UU10,1216,1071,50,95,25,157,110,24,23,7,581,540,12,29,10,383,351,6,26,3,95,70,8,17,5
95UU11,993,839,63,91,24,112,63,29,20,6,455,418,5,32,9,357,306,28,23,4,69,52,1,16,5
95UU12,1354,1002,166,186,90,282,130,100,52,24,529,476,9,44,21,386,300,35,51,12,157,96,22,39,33
