GeographyCode,KS207NI0001,KS207NI0002,KS207NI0003,KS207NI0004,KS207NI0005,KS207NI0006,KS207NI0007,KS207NI0008,KS207NI0009,KS207NI0010,KS207NI0011,KS207NI0012,KS207NI0013,KS207NI0014,KS207NI0015,KS207NI0016,KS207NI0017,KS207NI0018,KS207NI0019,KS207NI0020,KS207NI0021,KS207NI0022,KS207NI0023,KS207NI0024,KS207NI0025,KS207NI0026,KS207NI0027
95KK02,1927,1897,14,3,1,4,1,2,0,0,1,0,0,4,98.44,0.73,0.16,0.05,0.21,0.05,0.10,0,0,0.05,0,0,0.21
95KK03,2228,2213,2,5,6,0,0,0,0,0,0,0,0,2,99.33,0.09,0.22,0.27,0,0,0,0,0,0,0,0,0.09
95KK04,2634,2388,55,33,3,38,55,3,1,16,20,0,7,15,90.66,2.09,1.25,0.11,1.44,2.09,0.11,0.04,0.61,0.76,0,0.27,0.57
95KK05,2505,2476,0,0,7,1,0,1,0,0,0,6,0,14,98.84,0,0,0.28,0.04,0,0.04,0,0,0,0.24,0,0.56
95KK06,1812,1706,4,17,4,26,30,2,0,7,0,0,6,10,94.15,0.22,0.94,0.22,1.43,1.66,0.11,0,0.39,0,0,0.33,0.55
95KK07,1989,1975,5,0,0,1,0,0,0,0,6,0,0,2,99.30,0.25,0,0,0.05,0,0,0,0,0.30,0,0,0.10
95KK08,2494,2433,25,6,1,0,0,5,2,0,3,0,3,16,97.55,1.00,0.24,0.04,0,0,0.20,0.08,0,0.12,0,0.12,0.64
95KK09,2088,1787,37,27,0,75,88,6,0,7,12,2,5,42,85.58,1.77,1.29,0,3.59,4.21,0.29,0,0.34,0.57,0.10,0.24,2.01
95KK10,2086,2082,0,1,2,0,0,0,0,0,0,0,0,1,99.81,0,0.05,0.10,0,0,0,0,0,0,0,0,0.05
95KK11,2272,2149,32,15,1,33,22,0,0,4,2,0,7,7,94.59,1.41,0.66,0.04,1.45,0.97,0,0,0.18,0.09,0,0.31,0.31
95KK12,2199,2111,34,14,8,20,2,0,0,6,1,0,0,3,96.00,1.55,0.64,0.36,0.91,0.09,0,0,0.27,0.05,0,0,0.14
95KK13,1756,1751,0,0,1,1,0,0,0,0,2,0,0,1,99.72,0,0,0.06,0.06,0,0,0,0,0.11,0,0,0.06
95KK14,1977,1970,3,0,0,0,0,0,0,0,1,0,0,3,99.65,0.15,0,0,0,0,0,0,0,0.05,0,0,0.15
95KK15,2767,2752,1,0,5,0,3,2,0,0,0,0,1,3,99.46,0.04,0,0.18,0,0.11,0.07,0,0,0,0,0.04,0.11
95KK16,2151,1980,24,8,4,41,58,8,0,7,11,0,4,6,92.05,1.12,0.37,0.19,1.91,2.70,0.37,0,0.33,0.51,0,0.19,0.28
95LL01,4688,4626,22,14,3,0,10,0,0,0,0,0,0,13,98.68,0.47,0.30,0.06,0,0.21,0,0,0,0,0,0,0.28
95LL02,2878,2383,217,88,0,74,10,17,16,13,9,3,8,40,82.80,7.54,3.06,0,2.57,0.35,0.59,0.56,0.45,0.31,0.10,0.28,1.39
95LL03,2285,2129,29,57,3,28,0,0,5,12,9,0,0,13,93.17,1.27,2.49,0.13,1.23,0,0,0.22,0.53,0.39,0,0,0.57
95LL04,2837,2675,53,15,5,71,2,0,6,0,0,0,0,10,94.29,1.87,0.53,0.18,2.50,0.07,0,0.21,0,0,0,0,0.35
95LL05,3970,3878,9,6,2,10,1,8,5,4,1,0,0,46,97.68,0.23,0.15,0.05,0.25,0.03,0.20,0.13,0.10,0.03,0,0,1.16
95LL06,3214,2983,97,79,1,21,2,3,4,5,3,0,5,11,92.81,3.02,2.46,0.03,0.65,0.06,0.09,0.12,0.16,0.09,0,0.16,0.34
95LL07,2034,1806,149,19,0,10,1,3,3,1,7,0,0,35,88.79,7.33,0.93,0,0.49,0.05,0.15,0.15,0.05,0.34,0,0,1.72
95LL08,3176,2563,146,83,6,297,7,0,6,18,6,7,0,37,80.70,4.60,2.61,0.19,9.35,0.22,0,0.19,0.57,0.19,0.22,0,1.16
95LL09,3031,2829,112,15,9,14,1,0,1,17,2,3,0,28,93.34,3.70,0.49,0.30,0.46,0.03,0,0.03,0.56,0.07,0.10,0,0.92
95LL10,5242,5123,76,6,6,10,4,1,0,0,0,0,2,14,97.73,1.45,0.11,0.11,0.19,0.08,0.02,0,0,0,0,0.04,0.27
95LL11,3775,3735,6,0,2,4,0,3,2,3,0,4,0,16,98.94,0.16,0,0.05,0.11,0,0.08,0.05,0.08,0,0.11,0,0.42
95LL12,3920,3662,104,48,11,19,10,6,2,8,3,0,5,42,93.42,2.65,1.22,0.28,0.48,0.26,0.15,0.05,0.20,0.08,0,0.13,1.07
95LL13,2601,2284,102,106,5,34,8,4,7,7,6,3,3,32,87.81,3.92,4.08,0.19,1.31,0.31,0.15,0.27,0.27,0.23,0.12,0.12,1.23
95LL14,2566,2510,25,8,10,7,0,0,0,0,0,0,0,6,97.82,0.97,0.31,0.39,0.27,0,0,0,0,0,0,0,0.23
95LL15,2949,2746,47,59,0,17,3,2,8,7,10,7,0,43,93.12,1.59,2.00,0,0.58,0.10,0.07,0.27,0.24,0.34,0.24,0,1.46
95LL16,5755,5114,175,200,3,73,23,13,43,12,2,5,12,80,88.86,3.04,3.48,0.05,1.27,0.40,0.23,0.75,0.21,0.03,0.09,0.21,1.39
95LL17,2450,2266,56,27,0,8,9,1,11,22,3,12,0,35,92.49,2.29,1.10,0,0.33,0.37,0.04,0.45,0.90,0.12,0.49,0,1.43
95LL18,3198,3097,52,8,1,10,2,0,0,2,5,4,0,17,96.84,1.63,0.25,0.03,0.31,0.06,0,0,0.06,0.16,0.13,0,0.53
95LL19,4920,4805,61,9,1,8,3,4,0,0,4,0,0,25,97.66,1.24,0.18,0.02,0.16,0.06,0.08,0,0,0.08,0,0,0.51
95LL20,2289,2197,51,12,7,6,0,2,0,0,0,0,6,8,95.98,2.23,0.52,0.31,0.26,0,0.09,0,0,0,0,0.26,0.35
95LL21,3753,3462,170,36,5,10,19,3,4,7,0,0,2,35,92.25,4.53,0.96,0.13,0.27,0.51,0.08,0.11,0.19,0,0,0.05,0.93
95LL22,3502,3330,96,12,11,8,12,3,5,0,3,0,0,22,95.09,2.74,0.34,0.31,0.23,0.34,0.09,0.14,0,0.09,0,0,0.63
95LL23,2058,1882,84,41,0,27,0,1,0,7,5,0,0,11,91.45,4.08,1.99,0,1.31,0,0.05,0,0.34,0.24,0,0,0.53
95LL24,3574,3461,33,8,14,18,1,0,7,1,3,0,3,25,96.84,0.92,0.22,0.39,0.50,0.03,0,0.20,0.03,0.08,0,0.08,0.70
95LL25,4341,4281,29,1,0,0,2,2,0,0,5,1,0,20,98.62,0.67,0.02,0,0,0.05,0.05,0,0,0.12,0.02,0,0.46
95LL26,3559,3376,90,11,10,15,14,3,0,3,2,0,0,35,94.86,2.53,0.31,0.28,0.42,0.39,0.08,0,0.08,0.06,0,0,0.98
95MM01,4620,4502,24,5,11,0,1,11,2,1,0,22,4,37,97.45,0.52,0.11,0.24,0,0.02,0.24,0.04,0.02,0,0.48,0.09,0.80
95MM02,3167,3136,0,1,16,0,0,2,0,2,0,0,0,10,99.02,0,0.03,0.51,0,0,0.06,0,0.06,0,0,0,0.32
95MM03,3338,3305,2,2,14,0,0,0,6,0,0,0,0,9,99.01,0.06,0.06,0.42,0,0,0,0.18,0,0,0,0,0.27
95MM04,2091,2069,2,0,10,0,0,0,0,0,0,0,0,10,98.95,0.10,0,0.48,0,0,0,0,0,0,0,0,0.48
95MM05,2399,2376,3,1,10,0,0,0,0,0,0,0,0,9,99.04,0.13,0.04,0.42,0,0,0,0,0,0,0,0,0.38
95MM06,2500,2484,0,0,11,0,0,0,0,0,0,0,0,5,99.36,0,0,0.44,0,0,0,0,0,0,0,0,0.20
95MM07,2491,2459,11,5,1,1,0,2,0,0,0,0,0,12,98.72,0.44,0.20,0.04,0.04,0,0.08,0,0,0,0,0,0.48
95MM08,2855,2833,9,1,2,0,1,1,0,0,0,0,0,8,99.23,0.32,0.04,0.07,0,0.04,0.04,0,0,0,0,0,0.28
95MM09,3412,3402,0,0,3,0,0,1,0,0,0,0,0,6,99.71,0,0,0.09,0,0,0.03,0,0,0,0,0,0.18
95MM10,2633,2609,0,0,16,0,0,0,0,0,0,0,0,8,99.09,0,0,0.61,0,0,0,0,0,0,0,0,0.30
95MM11,2188,2170,0,0,16,0,0,0,0,0,1,0,0,1,99.18,0,0,0.73,0,0,0,0,0,0.05,0,0,0.05
95MM12,5563,5518,4,6,13,0,0,0,1,0,0,0,3,18,99.19,0.07,0.11,0.23,0,0,0,0.02,0,0,0,0.05,0.32
95MM13,8451,8357,12,0,44,0,0,0,7,0,6,0,0,25,98.89,0.14,0,0.52,0,0,0,0.08,0,0.07,0,0,0.30
95MM14,2459,2296,60,12,3,4,2,4,9,0,0,36,0,33,93.37,2.44,0.49,0.12,0.16,0.08,0.16,0.37,0,0,1.46,0,1.34
95MM15,4234,4181,30,0,3,0,0,1,1,0,0,0,0,18,98.75,0.71,0,0.07,0,0,0.02,0.02,0,0,0,0,0.43
95MM16,5397,5181,117,0,15,1,0,15,1,0,3,4,2,58,96.00,2.17,0,0.28,0.02,0,0.28,0.02,0,0.06,0.07,0.04,1.07
95MM17,3622,3591,5,1,6,0,1,0,0,0,0,0,0,18,99.14,0.14,0.03,0.17,0,0.03,0,0,0,0,0,0,0.50
95MM18,4932,4868,14,0,6,0,1,9,0,0,0,0,0,34,98.70,0.28,0,0.12,0,0.02,0.18,0,0,0,0,0,0.69
95MM19,2904,2813,46,0,2,0,0,0,6,0,0,4,0,33,96.87,1.58,0,0.07,0,0,0,0.21,0,0,0.14,0,1.14
95MM20,3259,3174,28,0,3,0,2,5,23,0,2,7,0,15,97.39,0.86,0,0.09,0,0.06,0.15,0.71,0,0.06,0.21,0,0.46
95MM21,3277,3245,5,0,0,0,0,4,0,1,7,1,0,14,99.02,0.15,0,0,0,0,0.12,0,0.03,0.21,0.03,0,0.43
95MM22,2424,2402,3,0,10,0,0,0,0,0,0,0,0,9,99.09,0.12,0,0.41,0,0,0,0,0,0,0,0,0.37
95MM23,2442,2349,7,5,11,0,2,4,0,2,6,0,0,56,96.19,0.29,0.20,0.45,0,0.08,0.16,0,0.08,0.25,0,0,2.29
95MM24,2406,2390,0,0,10,1,0,0,0,0,0,0,0,5,99.33,0,0,0.42,0.04,0,0,0,0,0,0,0,0.21
95MM25,6022,5950,1,1,42,1,0,0,0,0,0,0,0,27,98.80,0.02,0.02,0.70,0.02,0,0,0,0,0,0,0,0.45
95MM26,3021,2985,0,0,13,0,0,1,0,0,1,0,0,21,98.81,0,0,0.43,0,0,0.03,0,0,0.03,0,0,0.70
95MM27,3724,3478,52,11,28,7,0,25,7,0,2,1,3,110,93.39,1.40,0.30,0.75,0.19,0,0.67,0.19,0,0.05,0.03,0.08,2.95
95MM28,2276,2226,5,2,7,3,0,0,0,0,0,0,0,33,97.80,0.22,0.09,0.31,0.13,0,0,0,0,0,0,0,1.45
95MM29,3214,3070,77,8,8,0,4,2,0,3,1,18,0,23,95.52,2.40,0.25,0.25,0,0.12,0.06,0,0.09,0.03,0.56,0,0.72
95MM30,2020,1990,3,2,8,2,0,0,0,0,0,0,0,15,98.51,0.15,0.10,0.40,0.10,0,0,0,0,0,0,0,0.74
95NN01,3047,3019,3,9,3,2,0,2,0,0,1,0,0,8,99.08,0.10,0.30,0.10,0.07,0,0.07,0,0,0.03,0,0,0.26
95NN02,2143,2125,0,0,5,0,0,3,1,0,0,0,0,9,99.16,0,0,0.23,0,0,0.14,0.05,0,0,0,0,0.42
95NN03,2763,2684,33,5,5,1,0,7,0,2,0,5,5,16,97.14,1.19,0.18,0.18,0.04,0,0.25,0,0.07,0,0.18,0.18,0.58
95NN04,2755,2694,14,3,7,1,0,4,2,6,0,6,1,17,97.79,0.51,0.11,0.25,0.04,0,0.15,0.07,0.22,0,0.22,0.04,0.62
95NN05,2381,2298,41,5,1,0,0,0,0,4,3,14,2,13,96.51,1.72,0.21,0.04,0,0,0,0,0.17,0.13,0.59,0.08,0.55
95NN06,3337,3230,46,24,25,1,0,2,0,2,0,0,0,7,96.79,1.38,0.72,0.75,0.03,0,0.06,0,0.06,0,0,0,0.21
95NN07,3096,3038,10,9,11,0,0,0,0,2,3,12,0,11,98.13,0.32,0.29,0.36,0,0,0,0,0.06,0.10,0.39,0,0.36
95NN08,3166,3076,27,24,4,0,12,1,1,9,1,0,0,11,97.16,0.85,0.76,0.13,0,0.38,0.03,0.03,0.28,0.03,0,0,0.35
95NN09,2921,2902,3,0,1,1,0,0,2,0,0,2,0,10,99.35,0.10,0,0.03,0.03,0,0,0.07,0,0,0.07,0,0.34
95NN10,3090,3039,12,6,5,2,2,0,0,4,1,0,4,15,98.35,0.39,0.19,0.16,0.06,0.06,0,0,0.13,0.03,0,0.13,0.49
95NN11,3711,3675,12,4,9,1,0,1,0,0,0,0,0,9,99.03,0.32,0.11,0.24,0.03,0,0.03,0,0,0,0,0,0.24
95NN12,2718,2682,11,2,10,0,0,1,0,0,1,0,0,11,98.68,0.40,0.07,0.37,0,0,0.04,0,0,0.04,0,0,0.40
95NN13,2942,2903,18,2,2,0,0,6,0,0,1,0,0,10,98.67,0.61,0.07,0.07,0,0,0.20,0,0,0.03,0,0,0.34
95NN14,3388,3338,7,0,14,0,0,0,1,0,1,0,2,25,98.52,0.21,0,0.41,0,0,0,0.03,0,0.03,0,0.06,0.74
95NN15,2867,2804,13,3,3,3,11,4,0,7,5,0,0,14,97.80,0.45,0.10,0.10,0.10,0.38,0.14,0,0.24,0.17,0,0,0.49
95NN16,3181,3153,1,3,0,0,3,0,0,0,0,6,0,15,99.12,0.03,0.09,0,0,0.09,0,0,0,0,0.19,0,0.47
95NN17,2163,2108,19,10,5,0,3,0,0,4,0,4,3,7,97.46,0.88,0.46,0.23,0,0.14,0,0,0.18,0,0.18,0.14,0.32
95NN18,2613,2558,7,3,11,0,0,0,4,14,0,4,0,12,97.90,0.27,0.11,0.42,0,0,0,0.15,0.54,0,0.15,0,0.46
95NN19,3278,3246,1,6,1,0,0,0,5,1,0,9,0,9,99.02,0.03,0.18,0.03,0,0,0,0.15,0.03,0,0.27,0,0.27
95NN20,2885,2864,4,0,5,0,0,0,1,2,0,0,2,7,99.27,0.14,0,0.17,0,0,0,0.03,0.07,0,0,0.07,0.24
95NN21,2593,2516,21,2,3,0,6,6,5,8,0,0,0,26,97.03,0.81,0.08,0.12,0,0.23,0.23,0.19,0.31,0,0,0,1.00
95NN22,2584,2572,5,0,3,0,0,0,0,0,0,0,0,4,99.54,0.19,0,0.12,0,0,0,0,0,0,0,0,0.15
95NN23,3260,3224,17,0,9,1,0,1,0,0,0,0,0,8,98.90,0.52,0,0.28,0.03,0,0.03,0,0,0,0,0,0.25
95OO01,2458,2403,2,20,17,6,1,0,1,1,2,0,0,5,97.76,0.08,0.81,0.69,0.24,0.04,0,0.04,0.04,0.08,0,0,0.20
95OO02,2088,2046,12,6,4,1,3,0,0,3,2,0,4,7,97.99,0.57,0.29,0.19,0.05,0.14,0,0,0.14,0.10,0,0.19,0.34
95OO03,2514,2347,112,26,1,9,5,2,0,2,5,0,0,5,93.36,4.46,1.03,0.04,0.36,0.20,0.08,0,0.08,0.20,0,0,0.20
95OO04,2401,2319,19,28,5,0,8,0,0,5,7,0,3,7,96.58,0.79,1.17,0.21,0,0.33,0,0,0.21,0.29,0,0.12,0.29
95OO05,2564,1848,240,228,14,104,2,3,1,11,18,4,0,91,72.07,9.36,8.89,0.55,4.06,0.08,0.12,0.04,0.43,0.70,0.16,0,3.55
95OO06,2731,2546,59,52,1,15,32,0,0,5,1,0,0,20,93.23,2.16,1.90,0.04,0.55,1.17,0,0,0.18,0.04,0,0,0.73
95OO07,2401,2345,14,11,6,4,2,3,0,0,0,0,8,8,97.67,0.58,0.46,0.25,0.17,0.08,0.12,0,0,0,0,0.33,0.33
95OO08,2601,2542,30,5,1,7,4,0,0,0,0,0,0,12,97.73,1.15,0.19,0.04,0.27,0.15,0,0,0,0,0,0,0.46
95OO09,2162,2094,40,4,6,4,0,0,2,1,1,0,0,10,96.85,1.85,0.19,0.28,0.19,0,0,0.09,0.05,0.05,0,0,0.46
95OO10,3329,3124,29,76,39,9,3,0,0,9,18,0,7,15,93.84,0.87,2.28,1.17,0.27,0.09,0,0,0.27,0.54,0,0.21,0.45
95OO11,2363,2157,27,94,4,13,12,1,0,10,18,0,6,21,91.28,1.14,3.98,0.17,0.55,0.51,0.04,0,0.42,0.76,0,0.25,0.89
95OO12,2665,2477,40,74,13,11,7,0,0,9,16,0,6,12,92.95,1.50,2.78,0.49,0.41,0.26,0,0,0.34,0.60,0,0.23,0.45
95OO13,2584,1839,162,288,6,112,1,10,4,5,25,3,11,118,71.17,6.27,11.15,0.23,4.33,0.04,0.39,0.15,0.19,0.97,0.12,0.43,4.57
95OO14,2466,2375,46,16,2,3,8,0,0,5,2,0,0,9,96.31,1.87,0.65,0.08,0.12,0.32,0,0,0.20,0.08,0,0,0.36
95OO15,2239,1729,147,151,14,87,6,0,0,12,20,0,1,72,77.22,6.57,6.74,0.63,3.89,0.27,0,0,0.54,0.89,0,0.04,3.22
95OO16,2025,1954,13,23,0,2,0,0,0,25,4,0,0,4,96.49,0.64,1.14,0,0.10,0,0,0,1.23,0.20,0,0,0.20
95OO17,2577,2512,6,21,0,5,0,0,0,4,13,4,7,5,97.48,0.23,0.81,0,0.19,0,0,0,0.16,0.50,0.16,0.27,0.19
95OO18,2737,2059,111,294,12,146,21,0,3,10,14,2,6,59,75.23,4.06,10.74,0.44,5.33,0.77,0,0.11,0.37,0.51,0.07,0.22,2.16
95OO19,2843,2573,92,85,5,10,4,0,0,19,11,6,14,24,90.50,3.24,2.99,0.18,0.35,0.14,0,0,0.67,0.39,0.21,0.49,0.84
95OO20,2094,1888,50,65,4,31,2,3,0,11,4,4,1,31,90.16,2.39,3.10,0.19,1.48,0.10,0.14,0,0.53,0.19,0.19,0.05,1.48
95OO21,2260,1849,76,116,15,70,6,4,7,10,8,1,1,97,81.81,3.36,5.13,0.66,3.10,0.27,0.18,0.31,0.44,0.35,0.04,0.04,4.29
95OO22,2973,2909,4,22,18,0,3,0,2,0,7,0,0,8,97.85,0.13,0.74,0.61,0,0.10,0,0.07,0,0.24,0,0,0.27
95PP01,2478,2444,6,0,3,0,3,0,0,5,0,0,5,12,98.63,0.24,0,0.12,0,0.12,0,0,0.20,0,0,0.20,0.48
95PP02,2465,2434,0,14,8,0,0,0,0,0,0,0,0,9,98.74,0,0.57,0.32,0,0,0,0,0,0,0,0,0.37
95PP03,2452,2426,4,2,6,0,0,1,0,0,0,4,0,9,98.94,0.16,0.08,0.24,0,0,0.04,0,0,0,0.16,0,0.37
95PP04,3048,3022,5,6,1,0,0,4,2,0,0,0,0,8,99.15,0.16,0.20,0.03,0,0,0.13,0.07,0,0,0,0,0.26
95PP05,2282,2278,1,1,1,0,0,0,0,0,0,0,0,1,99.82,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0.04
95PP06,3714,3437,85,76,6,4,4,1,3,27,13,12,11,35,92.54,2.29,2.05,0.16,0.11,0.11,0.03,0.08,0.73,0.35,0.32,0.30,0.94
95PP07,2684,2622,14,0,0,4,0,0,0,4,0,0,4,36,97.69,0.52,0,0,0.15,0,0,0,0.15,0,0,0.15,1.34
95PP08,2543,2423,86,20,3,0,0,0,0,0,2,0,0,9,95.28,3.38,0.79,0.12,0,0,0,0,0,0.08,0,0,0.35
95PP09,1646,1530,34,44,1,1,1,1,9,2,5,11,0,7,92.95,2.07,2.67,0.06,0.06,0.06,0.06,0.55,0.12,0.30,0.67,0,0.43
95PP10,2293,2254,13,5,8,0,2,0,1,0,0,2,0,8,98.30,0.57,0.22,0.35,0,0.09,0,0.04,0,0,0.09,0,0.35
95PP11,2529,2381,48,32,14,0,1,0,3,14,11,3,0,22,94.15,1.90,1.27,0.55,0,0.04,0,0.12,0.55,0.43,0.12,0,0.87
95PP12,2536,2507,14,3,6,0,0,0,0,0,0,0,0,6,98.86,0.55,0.12,0.24,0,0,0,0,0,0,0,0,0.24
95PP13,2455,2375,49,9,2,0,0,3,0,0,1,0,6,10,96.74,2.00,0.37,0.08,0,0,0.12,0,0,0.04,0,0.24,0.41
95PP14,3503,3463,15,0,4,0,0,0,0,2,0,0,0,19,98.86,0.43,0,0.11,0,0,0,0,0.06,0,0,0,0.54
95PP15,3041,3012,11,11,1,0,0,0,2,0,0,0,0,4,99.05,0.36,0.36,0.03,0,0,0,0.07,0,0,0,0,0.13
95PP16,1848,1834,5,3,0,0,0,3,0,0,1,0,0,2,99.24,0.27,0.16,0,0,0,0.16,0,0,0.05,0,0,0.11
95PP17,2461,2347,65,11,7,0,8,0,7,2,1,5,0,8,95.37,2.64,0.45,0.28,0,0.33,0,0.28,0.08,0.04,0.20,0,0.33
95PP18,3012,2966,11,14,2,0,1,5,0,0,3,0,3,7,98.47,0.37,0.46,0.07,0,0.03,0.17,0,0,0.10,0,0.10,0.23
95PP19,2385,2357,6,8,8,0,1,0,0,1,0,0,0,4,98.83,0.25,0.34,0.34,0,0.04,0,0,0.04,0,0,0,0.17
95PP20,2981,2745,69,49,6,2,4,4,6,19,6,4,2,65,92.08,2.31,1.64,0.20,0.07,0.13,0.13,0.20,0.64,0.20,0.13,0.07,2.18
95PP21,2075,2045,15,1,3,4,0,1,0,0,3,0,0,3,98.55,0.72,0.05,0.14,0.19,0,0.05,0,0,0.14,0,0,0.14
95PP22,2359,2276,45,11,1,0,0,5,0,7,0,0,0,14,96.48,1.91,0.47,0.04,0,0,0.21,0,0.30,0,0,0,0.59
95PP23,2492,2474,0,2,1,0,0,0,0,4,1,0,2,8,99.28,0,0.08,0.04,0,0,0,0,0.16,0.04,0,0.08,0.32
95QQ01,1428,1421,0,0,0,4,0,2,0,0,0,0,0,1,99.51,0,0,0,0.28,0,0.14,0,0,0,0,0,0.07
95QQ02,2473,2459,0,0,0,0,4,0,0,0,0,0,0,10,99.43,0,0,0,0,0.16,0,0,0,0,0,0,0.40
95QQ03,1047,1037,0,0,0,7,0,0,0,0,0,0,0,3,99.04,0,0,0,0.67,0,0,0,0,0,0,0,0.29
95QQ04,1583,1577,0,0,0,1,0,2,0,0,0,0,0,3,99.62,0,0,0,0.06,0,0.13,0,0,0,0,0,0.19
95QQ05,2796,2787,0,0,0,0,0,3,0,0,1,0,0,5,99.68,0,0,0,0,0,0.11,0,0,0.04,0,0,0.18
95QQ06,1966,1948,9,0,5,0,0,0,0,0,0,2,0,2,99.08,0.46,0,0.25,0,0,0,0,0,0,0.10,0,0.10
95QQ07,1768,1743,2,3,0,5,0,2,0,7,0,0,0,6,98.59,0.11,0.17,0,0.28,0,0.11,0,0.40,0,0,0,0.34
95QQ08,1416,1410,2,0,0,2,1,0,0,0,0,0,0,1,99.58,0.14,0,0,0.14,0.07,0,0,0,0,0,0,0.07
95QQ09,1875,1865,0,0,0,3,0,2,0,0,0,0,0,5,99.47,0,0,0,0.16,0,0.11,0,0,0,0,0,0.27
95QQ10,1793,1788,0,0,0,0,0,0,0,4,0,0,0,1,99.72,0,0,0,0,0,0,0,0.22,0,0,0,0.06
95QQ11,1968,1964,3,0,0,0,0,0,0,0,0,0,0,1,99.80,0.15,0,0,0,0,0,0,0,0,0,0,0.05
95QQ12,1765,1736,5,0,2,2,0,0,0,0,0,4,0,16,98.36,0.28,0,0.11,0.11,0,0,0,0,0,0.23,0,0.91
95QQ13,2507,2488,1,0,2,5,0,0,0,0,1,0,0,10,99.24,0.04,0,0.08,0.20,0,0,0,0,0.04,0,0,0.40
95QQ14,5142,5101,10,4,0,5,5,0,1,0,2,0,3,11,99.20,0.19,0.08,0,0.10,0.10,0,0.02,0,0.04,0,0.06,0.21
95QQ15,1538,1495,2,3,2,4,3,9,1,0,1,5,0,13,97.20,0.13,0.20,0.13,0.26,0.20,0.59,0.07,0,0.07,0.33,0,0.85
95RR01,4166,4131,10,9,0,1,1,3,0,0,4,0,0,7,99.16,0.24,0.22,0,0.02,0.02,0.07,0,0,0.10,0,0,0.17
95RR02,1690,1677,4,1,1,0,1,0,0,3,0,0,0,3,99.23,0.24,0.06,0.06,0,0.06,0,0,0.18,0,0,0,0.18
95RR03,1370,1356,1,0,0,0,0,3,2,3,0,0,0,5,98.98,0.07,0,0,0,0,0.22,0.15,0.22,0,0,0,0.36
95RR04,1952,1909,33,0,3,0,0,0,2,0,0,0,0,5,97.80,1.69,0,0.15,0,0,0,0.10,0,0,0,0,0.26
95RR05,2398,2368,6,0,4,0,0,2,0,0,3,0,1,14,98.75,0.25,0,0.17,0,0,0.08,0,0,0.13,0,0.04,0.58
95RR06,2124,2123,0,0,0,0,0,0,0,0,0,0,0,1,99.95,0,0,0,0,0,0,0,0,0,0,0,0.05
95RR07,2343,2338,0,0,0,0,0,2,0,0,0,0,0,3,99.79,0,0,0,0,0,0.09,0,0,0,0,0,0.13
95RR08,2035,2025,6,0,2,0,0,0,0,0,0,0,0,2,99.51,0.29,0,0.10,0,0,0,0,0,0,0,0,0.10
95RR09,3452,3390,18,3,0,0,0,2,13,0,0,4,0,22,98.20,0.52,0.09,0,0,0,0.06,0.38,0,0,0.12,0,0.64
95RR10,1266,1240,9,0,2,0,0,0,8,1,0,0,0,6,97.95,0.71,0,0.16,0,0,0,0.63,0.08,0,0,0,0.47
95RR11,2340,2308,10,4,4,2,0,0,0,0,3,0,0,9,98.63,0.43,0.17,0.17,0.09,0,0,0,0,0.13,0,0,0.38
95RR12,1420,1411,4,3,1,0,0,0,0,0,0,0,0,1,99.37,0.28,0.21,0.07,0,0,0,0,0,0,0,0,0.07
95RR13,1401,1345,30,4,4,0,0,2,6,5,5,0,0,0,96.00,2.14,0.29,0.29,0,0,0.14,0.43,0.36,0.36,0,0,0
95RR14,1884,1877,2,0,0,0,0,0,0,0,0,0,0,5,99.63,0.11,0,0,0,0,0,0,0,0,0,0,0.27
95RR15,2309,2289,13,0,4,1,0,0,0,0,0,0,0,2,99.13,0.56,0,0.17,0.04,0,0,0,0,0,0,0,0.09
95SS01,4931,4876,10,12,3,2,1,1,0,0,1,0,7,18,98.88,0.20,0.24,0.06,0.04,0.02,0.02,0,0,0.02,0,0.14,0.37
95SS02,4121,4057,19,13,3,0,1,5,0,0,3,0,0,20,98.45,0.46,0.32,0.07,0,0.02,0.12,0,0,0.07,0,0,0.49
95SS03,3276,3262,1,0,5,0,0,3,0,0,0,0,0,5,99.57,0.03,0,0.15,0,0,0.09,0,0,0,0,0,0.15
95SS04,7171,6988,69,16,4,1,2,21,0,3,1,16,1,49,97.45,0.96,0.22,0.06,0.01,0.03,0.29,0,0.04,0.01,0.22,0.01,0.68
95SS05,3231,3144,33,18,0,0,2,2,2,0,4,3,4,19,97.31,1.02,0.56,0,0,0.06,0.06,0.06,0,0.12,0.09,0.12,0.59
95SS06,5573,5492,9,4,55,0,0,0,0,0,0,2,0,11,98.55,0.16,0.07,0.99,0,0,0,0,0,0,0.04,0,0.20
95SS07,8852,8660,27,4,82,1,8,8,10,2,1,3,1,45,97.83,0.31,0.05,0.93,0.01,0.09,0.09,0.11,0.02,0.01,0.03,0.01,0.51
95SS08,4535,4498,5,2,2,8,0,0,0,0,4,0,0,16,99.18,0.11,0.04,0.04,0.18,0,0,0,0,0.09,0,0,0.35
95SS09,3261,3211,7,0,5,1,0,5,1,0,0,0,4,27,98.47,0.21,0,0.15,0.03,0,0.15,0.03,0,0,0,0.12,0.83
95SS10,4231,4144,12,8,37,0,6,0,0,0,0,0,3,21,97.94,0.28,0.19,0.87,0,0.14,0,0,0,0,0,0.07,0.50
