GeographyCode,KS605NI0001,KS605NI0002,KS605NI0003,KS605NI0004,KS605NI0005,KS605NI0006,KS605NI0007,KS605NI0008,KS605NI0009,KS605NI0010,KS605NI0011,KS605NI0012,KS605NI0013,KS605NI0014,KS605NI0015,KS605NI0016,KS605NI0017,KS605NI0018,KS605NI0019,KS605NI0020,KS605NI0021,KS605NI0022,KS605NI0023,KS605NI0024,KS605NI0025,KS605NI0026,KS605NI0027,KS605NI0028,KS605NI0029,KS605NI0030,KS605NI0031,KS605NI0032,KS605NI0033,KS605NI0034,KS605NI0035,KS605NI0036,KS605NI0037
95KK02,913,45,2,125,2,9,116,155,38,44,15,19,5,53,22,53,61,122,27,4.93,0.22,13.69,0.22,0.99,12.71,16.98,4.16,4.82,1.64,2.08,0.55,5.81,2.41,5.81,6.68,13.36,2.96
95KK03,991,78,13,128,5,5,194,174,35,33,3,12,4,22,22,45,96,94,28,7.87,1.31,12.92,0.50,0.50,19.58,17.56,3.53,3.33,0.30,1.21,0.40,2.22,2.22,4.54,9.69,9.49,2.83
95KK04,1183,13,6,249,1,7,113,236,29,84,16,14,6,49,40,50,88,131,51,1.10,0.51,21.05,0.08,0.59,9.55,19.95,2.45,7.10,1.35,1.18,0.51,4.14,3.38,4.23,7.44,11.07,4.31
95KK05,1104,79,7,156,3,7,182,185,29,35,4,20,7,39,25,47,111,123,45,7.16,0.63,14.13,0.27,0.63,16.49,16.76,2.63,3.17,0.36,1.81,0.63,3.53,2.26,4.26,10.05,11.14,4.08
95KK06,794,12,3,181,3,3,66,172,22,47,8,16,5,27,19,24,57,82,47,1.51,0.38,22.80,0.38,0.38,8.31,21.66,2.77,5.92,1.01,2.02,0.63,3.40,2.39,3.02,7.18,10.33,5.92
95KK07,950,78,9,121,3,7,130,183,35,25,13,19,3,40,28,51,77,95,33,8.21,0.95,12.74,0.32,0.74,13.68,19.26,3.68,2.63,1.37,2.00,0.32,4.21,2.95,5.37,8.11,10.00,3.47
95KK08,1161,38,3,168,3,9,150,204,57,43,18,20,4,44,36,55,112,136,61,3.27,0.26,14.47,0.26,0.78,12.92,17.57,4.91,3.70,1.55,1.72,0.34,3.79,3.10,4.74,9.65,11.71,5.25
95KK09,958,15,2,235,2,10,69,199,28,58,10,23,5,39,27,38,73,77,48,1.57,0.21,24.53,0.21,1.04,7.20,20.77,2.92,6.05,1.04,2.40,0.52,4.07,2.82,3.97,7.62,8.04,5.01
95KK10,1033,94,9,143,4,9,129,210,39,49,12,16,4,49,29,30,70,105,32,9.10,0.87,13.84,0.39,0.87,12.49,20.33,3.78,4.74,1.16,1.55,0.39,4.74,2.81,2.90,6.78,10.16,3.10
95KK11,994,10,1,186,1,3,84,241,28,45,12,33,6,43,37,47,66,110,41,1.01,0.10,18.71,0.10,0.30,8.45,24.25,2.82,4.53,1.21,3.32,0.60,4.33,3.72,4.73,6.64,11.07,4.12
95KK12,976,65,3,159,0,3,153,158,27,42,15,13,1,19,29,51,76,134,28,6.66,0.31,16.29,0,0.31,15.68,16.19,2.77,4.30,1.54,1.33,0.10,1.95,2.97,5.23,7.79,13.73,2.87
95KK13,806,74,1,105,3,2,83,168,33,34,10,14,2,31,29,30,71,72,44,9.18,0.12,13.03,0.37,0.25,10.30,20.84,4.09,4.22,1.24,1.74,0.25,3.85,3.60,3.72,8.81,8.93,5.46
95KK14,854,72,1,140,3,2,96,148,28,29,10,11,3,36,18,32,88,102,35,8.43,0.12,16.39,0.35,0.23,11.24,17.33,3.28,3.40,1.17,1.29,0.35,4.22,2.11,3.75,10.30,11.94,4.10
95KK15,1344,85,3,178,1,9,195,205,34,38,20,35,9,55,43,71,145,172,46,6.32,0.22,13.24,0.07,0.67,14.51,15.25,2.53,2.83,1.49,2.60,0.67,4.09,3.20,5.28,10.79,12.80,3.42
95KK16,948,10,4,178,4,5,81,202,22,57,16,21,2,43,18,33,96,101,55,1.05,0.42,18.78,0.42,0.53,8.54,21.31,2.32,6.01,1.69,2.22,0.21,4.54,1.90,3.48,10.13,10.65,5.80
95LL01,2345,64,6,276,9,21,253,416,93,101,37,50,24,120,67,194,224,305,85,2.73,0.26,11.77,0.38,0.90,10.79,17.74,3.97,4.31,1.58,2.13,1.02,5.12,2.86,8.27,9.55,13.01,3.62
95LL02,1402,11,3,317,2,10,87,247,62,83,34,27,15,49,64,68,100,155,68,0.78,0.21,22.61,0.14,0.71,6.21,17.62,4.42,5.92,2.43,1.93,1.07,3.50,4.56,4.85,7.13,11.06,4.85
95LL03,969,20,1,182,5,3,80,202,51,44,21,7,9,49,43,45,51,124,32,2.06,0.10,18.78,0.52,0.31,8.26,20.85,5.26,4.54,2.17,0.72,0.93,5.06,4.44,4.64,5.26,12.80,3.30
95LL04,1228,21,1,193,3,6,85,231,61,82,19,32,11,43,53,62,116,161,48,1.71,0.08,15.72,0.24,0.49,6.92,18.81,4.97,6.68,1.55,2.61,0.90,3.50,4.32,5.05,9.45,13.11,3.91
95LL05,2030,33,2,282,15,9,188,398,57,70,52,49,17,86,67,139,202,286,78,1.63,0.10,13.89,0.74,0.44,9.26,19.61,2.81,3.45,2.56,2.41,0.84,4.24,3.30,6.85,9.95,14.09,3.84
95LL06,1477,22,1,265,4,14,96,304,61,75,19,15,14,53,78,86,91,217,62,1.49,0.07,17.94,0.27,0.95,6.50,20.58,4.13,5.08,1.29,1.02,0.95,3.59,5.28,5.82,6.16,14.69,4.20
95LL07,756,4,0,189,1,12,45,145,33,45,11,11,5,32,46,34,27,91,25,0.53,0,25.00,0.13,1.59,5.95,19.18,4.37,5.95,1.46,1.46,0.66,4.23,6.08,4.50,3.57,12.04,3.31
95LL08,1339,16,1,329,1,12,69,221,55,120,14,16,12,32,78,59,92,169,43,1.19,0.07,24.57,0.07,0.90,5.15,16.50,4.11,8.96,1.05,1.19,0.90,2.39,5.83,4.41,6.87,12.62,3.21
95LL09,1041,8,0,207,2,11,76,213,38,73,16,17,7,27,36,52,69,145,44,0.77,0,19.88,0.19,1.06,7.30,20.46,3.65,7.01,1.54,1.63,0.67,2.59,3.46,5.00,6.63,13.93,4.23
95LL10,2640,41,3,385,15,31,226,480,88,124,63,72,28,105,77,187,254,354,107,1.55,0.11,14.58,0.57,1.17,8.56,18.18,3.33,4.70,2.39,2.73,1.06,3.98,2.92,7.08,9.62,13.41,4.05
95LL11,1990,57,3,221,6,14,172,384,78,63,55,48,11,91,114,146,172,270,85,2.86,0.15,11.11,0.30,0.70,8.64,19.30,3.92,3.17,2.76,2.41,0.55,4.57,5.73,7.34,8.64,13.57,4.27
95LL12,1521,15,2,247,1,20,96,336,76,118,21,33,7,48,62,77,117,184,61,0.99,0.13,16.24,0.07,1.31,6.31,22.09,5.00,7.76,1.38,2.17,0.46,3.16,4.08,5.06,7.69,12.10,4.01
95LL13,1076,9,3,235,4,14,55,232,34,65,10,17,3,26,54,50,78,155,32,0.84,0.28,21.84,0.37,1.30,5.11,21.56,3.16,6.04,0.93,1.58,0.28,2.42,5.02,4.65,7.25,14.41,2.97
95LL14,939,6,2,175,2,9,69,196,29,67,16,22,5,26,44,60,59,109,43,0.64,0.21,18.64,0.21,0.96,7.35,20.87,3.09,7.14,1.70,2.34,0.53,2.77,4.69,6.39,6.28,11.61,4.58
95LL15,1302,10,1,216,6,7,70,253,53,50,27,35,18,69,48,81,108,205,45,0.77,0.08,16.59,0.46,0.54,5.38,19.43,4.07,3.84,2.07,2.69,1.38,5.30,3.69,6.22,8.29,15.75,3.46
95LL16,3068,35,3,547,9,10,154,533,115,162,78,75,25,129,116,192,301,492,92,1.14,0.10,17.83,0.29,0.33,5.02,17.37,3.75,5.28,2.54,2.44,0.81,4.20,3.78,6.26,9.81,16.04,3.00
95LL17,1097,9,0,189,1,6,66,187,35,52,24,17,10,39,49,67,95,201,50,0.82,0,17.23,0.09,0.55,6.02,17.05,3.19,4.74,2.19,1.55,0.91,3.56,4.47,6.11,8.66,18.32,4.56
95LL18,1518,7,3,202,4,15,107,336,47,45,38,30,14,72,63,129,137,205,64,0.46,0.20,13.31,0.26,0.99,7.05,22.13,3.10,2.96,2.50,1.98,0.92,4.74,4.15,8.50,9.03,13.50,4.22
95LL19,2535,40,1,309,12,15,196,443,98,104,75,79,29,119,94,205,230,378,108,1.58,0.04,12.19,0.47,0.59,7.73,17.48,3.87,4.10,2.96,3.12,1.14,4.69,3.71,8.09,9.07,14.91,4.26
95LL20,998,4,1,209,1,6,97,238,35,49,10,19,4,26,41,52,44,123,39,0.40,0.10,20.94,0.10,0.60,9.72,23.85,3.51,4.91,1.00,1.90,0.40,2.61,4.11,5.21,4.41,12.32,3.91
95LL21,1703,16,1,278,6,12,121,339,61,95,32,42,16,63,54,103,145,246,73,0.94,0.06,16.32,0.35,0.70,7.11,19.91,3.58,5.58,1.88,2.47,0.94,3.70,3.17,6.05,8.51,14.45,4.29
95LL22,1605,4,1,273,0,16,122,337,64,94,22,34,11,60,43,89,132,227,76,0.25,0.06,17.01,0,1.00,7.60,21.00,3.99,5.86,1.37,2.12,0.69,3.74,2.68,5.55,8.22,14.14,4.74
95LL23,843,2,1,192,1,10,57,190,38,61,12,10,3,19,34,49,43,78,43,0.24,0.12,22.78,0.12,1.19,6.76,22.54,4.51,7.24,1.42,1.19,0.36,2.25,4.03,5.81,5.10,9.25,5.10
95LL24,1878,101,7,228,5,19,201,329,84,62,30,35,16,81,65,113,197,233,72,5.38,0.37,12.14,0.27,1.01,10.70,17.52,4.47,3.30,1.60,1.86,0.85,4.31,3.46,6.02,10.49,12.41,3.83
95LL25,2329,26,3,311,10,7,159,458,60,64,58,60,12,119,102,216,247,322,95,1.12,0.13,13.35,0.43,0.30,6.83,19.67,2.58,2.75,2.49,2.58,0.52,5.11,4.38,9.27,10.61,13.83,4.08
95LL26,1691,12,2,282,10,10,135,298,71,96,30,55,22,90,39,123,140,190,86,0.71,0.12,16.68,0.59,0.59,7.98,17.62,4.20,5.68,1.77,3.25,1.30,5.32,2.31,7.27,8.28,11.24,5.09
95MM01,2059,16,3,184,11,21,99,390,71,119,73,62,19,67,101,125,204,395,99,0.78,0.15,8.94,0.53,1.02,4.81,18.94,3.45,5.78,3.55,3.01,0.92,3.25,4.91,6.07,9.91,19.18,4.81
95MM02,1436,5,3,90,5,4,62,229,43,70,45,62,28,105,40,85,271,229,60,0.35,0.21,6.27,0.35,0.28,4.32,15.95,2.99,4.87,3.13,4.32,1.95,7.31,2.79,5.92,18.87,15.95,4.18
95MM03,1493,68,3,132,6,7,271,228,44,48,36,43,10,51,50,93,138,218,47,4.55,0.20,8.84,0.40,0.47,18.15,15.27,2.95,3.22,2.41,2.88,0.67,3.42,3.35,6.23,9.24,14.60,3.15
95MM04,711,4,0,55,2,7,25,145,26,40,29,21,12,22,51,29,101,112,30,0.56,0,7.74,0.28,0.98,3.52,20.39,3.66,5.63,4.08,2.95,1.69,3.09,7.17,4.08,14.21,15.75,4.22
95MM05,642,4,2,59,2,3,43,118,29,51,18,21,13,18,43,37,53,87,41,0.62,0.31,9.19,0.31,0.47,6.70,18.38,4.52,7.94,2.80,3.27,2.02,2.80,6.70,5.76,8.26,13.55,6.39
95MM06,856,8,0,64,5,4,58,157,45,66,35,23,12,23,53,40,97,105,61,0.93,0,7.48,0.58,0.47,6.78,18.34,5.26,7.71,4.09,2.69,1.40,2.69,6.19,4.67,11.33,12.27,7.13
95MM07,985,5,0,85,3,15,45,158,38,70,20,33,11,39,64,76,102,169,52,0.51,0,8.63,0.30,1.52,4.57,16.04,3.86,7.11,2.03,3.35,1.12,3.96,6.50,7.72,10.36,17.16,5.28
95MM08,1144,6,2,85,8,18,47,232,49,63,27,31,10,39,54,66,138,219,50,0.52,0.17,7.43,0.70,1.57,4.11,20.28,4.28,5.51,2.36,2.71,0.87,3.41,4.72,5.77,12.06,19.14,4.37
95MM09,1434,41,4,151,6,6,187,253,47,67,34,43,20,41,56,85,130,209,54,2.86,0.28,10.53,0.42,0.42,13.04,17.64,3.28,4.67,2.37,3.00,1.39,2.86,3.91,5.93,9.07,14.57,3.77
95MM10,717,2,0,62,0,7,42,149,34,60,23,17,6,20,59,50,60,88,38,0.28,0,8.65,0,0.98,5.86,20.78,4.74,8.37,3.21,2.37,0.84,2.79,8.23,6.97,8.37,12.27,5.30
95MM11,585,0,1,35,0,6,35,117,24,54,15,17,3,15,57,32,55,88,31,0,0.17,5.98,0,1.03,5.98,20.00,4.10,9.23,2.56,2.91,0.51,2.56,9.74,5.47,9.40,15.04,5.30
95MM12,2014,28,2,159,5,12,113,431,78,146,63,72,17,63,110,89,236,281,109,1.39,0.10,7.89,0.25,0.60,5.61,21.40,3.87,7.25,3.13,3.57,0.84,3.13,5.46,4.42,11.72,13.95,5.41
95MM13,3276,15,0,298,6,23,193,581,133,169,114,100,40,133,160,205,453,505,148,0.46,0,9.10,0.18,0.70,5.89,17.74,4.06,5.16,3.48,3.05,1.22,4.06,4.88,6.26,13.83,15.42,4.52
95MM14,859,2,1,83,2,16,34,148,31,65,34,23,5,25,56,60,63,182,29,0.23,0.12,9.66,0.23,1.86,3.96,17.23,3.61,7.57,3.96,2.68,0.58,2.91,6.52,6.98,7.33,21.19,3.38
95MM15,1876,36,3,184,13,15,116,300,59,90,43,60,21,75,103,168,234,301,55,1.92,0.16,9.81,0.69,0.80,6.18,15.99,3.14,4.80,2.29,3.20,1.12,4.00,5.49,8.96,12.47,16.04,2.93
95MM16,2487,27,3,283,15,32,114,395,88,179,73,66,29,106,105,179,266,431,96,1.09,0.12,11.38,0.60,1.29,4.58,15.88,3.54,7.20,2.94,2.65,1.17,4.26,4.22,7.20,10.70,17.33,3.86
95MM17,1639,5,1,130,5,15,95,291,65,82,53,60,17,86,70,117,226,234,87,0.31,0.06,7.93,0.31,0.92,5.80,17.75,3.97,5.00,3.23,3.66,1.04,5.25,4.27,7.14,13.79,14.28,5.31
95MM18,2289,56,1,217,13,26,204,400,98,101,78,61,24,77,90,141,230,375,97,2.45,0.04,9.48,0.57,1.14,8.91,17.47,4.28,4.41,3.41,2.66,1.05,3.36,3.93,6.16,10.05,16.38,4.24
95MM19,1467,3,3,138,5,13,80,265,54,71,47,34,16,41,96,111,127,322,41,0.20,0.20,9.41,0.34,0.89,5.45,18.06,3.68,4.84,3.20,2.32,1.09,2.79,6.54,7.57,8.66,21.95,2.79
95MM20,1257,5,2,106,7,9,74,254,39,78,39,27,16,30,69,96,97,261,48,0.40,0.16,8.43,0.56,0.72,5.89,20.21,3.10,6.21,3.10,2.15,1.27,2.39,5.49,7.64,7.72,20.76,3.82
95MM21,1535,9,1,152,1,18,112,280,51,76,40,50,19,62,79,100,166,253,66,0.59,0.07,9.90,0.07,1.17,7.30,18.24,3.32,4.95,2.61,3.26,1.24,4.04,5.15,6.51,10.81,16.48,4.30
95MM22,964,0,1,71,4,6,44,154,29,60,47,34,15,43,53,64,151,139,49,0,0.10,7.37,0.41,0.62,4.56,15.98,3.01,6.22,4.88,3.53,1.56,4.46,5.50,6.64,15.66,14.42,5.08
95MM23,901,4,0,85,0,1,47,162,34,75,53,23,10,36,44,49,115,127,36,0.44,0,9.43,0,0.11,5.22,17.98,3.77,8.32,5.88,2.55,1.11,4.00,4.88,5.44,12.76,14.10,4.00
95MM24,640,5,2,45,3,7,44,147,26,36,27,20,2,15,41,28,66,93,33,0.78,0.31,7.03,0.47,1.09,6.88,22.97,4.06,5.63,4.22,3.13,0.31,2.34,6.41,4.38,10.31,14.53,5.16
95MM25,2033,8,5,169,9,7,121,397,80,148,91,84,26,59,133,102,197,280,117,0.39,0.25,8.31,0.44,0.34,5.95,19.53,3.94,7.28,4.48,4.13,1.28,2.90,6.54,5.02,9.69,13.77,5.76
95MM26,1264,3,1,129,7,8,66,240,42,78,47,50,13,41,68,88,167,160,56,0.24,0.08,10.21,0.55,0.63,5.22,18.99,3.32,6.17,3.72,3.96,1.03,3.24,5.38,6.96,13.21,12.66,4.43
95MM27,1372,12,3,113,2,11,57,299,29,177,47,32,24,43,87,76,146,134,80,0.87,0.22,8.24,0.15,0.80,4.15,21.79,2.11,12.90,3.43,2.33,1.75,3.13,6.34,5.54,10.64,9.77,5.83
95MM28,749,4,0,59,8,9,35,138,32,56,38,25,11,20,47,26,70,140,31,0.53,0,7.88,1.07,1.20,4.67,18.42,4.27,7.48,5.07,3.34,1.47,2.67,6.28,3.47,9.35,18.69,4.14
95MM29,1321,11,2,105,3,15,72,235,31,102,41,48,16,30,77,74,131,249,79,0.83,0.15,7.95,0.23,1.14,5.45,17.79,2.35,7.72,3.10,3.63,1.21,2.27,5.83,5.60,9.92,18.85,5.98
95MM30,607,5,0,39,0,6,35,98,37,44,30,14,12,20,39,35,56,73,64,0.82,0,6.43,0,0.99,5.77,16.14,6.10,7.25,4.94,2.31,1.98,3.29,6.43,5.77,9.23,12.03,10.54
95NN01,1284,65,2,91,2,12,120,216,41,73,25,29,10,40,41,103,111,232,71,5.06,0.16,7.09,0.16,0.93,9.35,16.82,3.19,5.69,1.95,2.26,0.78,3.12,3.19,8.02,8.64,18.07,5.53
95NN02,1021,7,0,39,2,9,83,148,15,54,13,46,10,38,34,109,126,244,44,0.69,0,3.82,0.20,0.88,8.13,14.50,1.47,5.29,1.27,4.51,0.98,3.72,3.33,10.68,12.34,23.90,4.31
95NN03,1287,7,4,108,4,5,134,235,54,67,29,43,12,35,68,100,85,223,74,0.54,0.31,8.39,0.31,0.39,10.41,18.26,4.20,5.21,2.25,3.34,0.93,2.72,5.28,7.77,6.60,17.33,5.75
95NN04,1054,4,2,52,1,11,107,168,43,64,21,31,8,37,45,96,85,231,48,0.38,0.19,4.93,0.09,1.04,10.15,15.94,4.08,6.07,1.99,2.94,0.76,3.51,4.27,9.11,8.06,21.92,4.55
95NN05,1102,8,1,77,1,13,145,184,35,61,23,31,7,46,50,110,81,171,58,0.73,0.09,6.99,0.09,1.18,13.16,16.70,3.18,5.54,2.09,2.81,0.64,4.17,4.54,9.98,7.35,15.52,5.26
95NN06,1462,13,1,102,3,9,244,204,51,113,25,38,8,50,35,128,147,225,66,0.89,0.07,6.98,0.21,0.62,16.69,13.95,3.49,7.73,1.71,2.60,0.55,3.42,2.39,8.76,10.05,15.39,4.51
95NN07,1361,12,1,58,4,13,137,217,43,83,19,28,11,44,53,140,119,308,71,0.88,0.07,4.26,0.29,0.96,10.07,15.94,3.16,6.10,1.40,2.06,0.81,3.23,3.89,10.29,8.74,22.63,5.22
95NN08,1597,38,2,99,5,6,198,265,35,80,38,51,13,74,85,143,160,239,66,2.38,0.13,6.20,0.31,0.38,12.40,16.59,2.19,5.01,2.38,3.19,0.81,4.63,5.32,8.95,10.02,14.97,4.13
95NN09,1497,70,2,125,5,7,175,200,30,57,48,43,12,83,55,145,144,216,80,4.68,0.13,8.35,0.33,0.47,11.69,13.36,2.00,3.81,3.21,2.87,0.80,5.54,3.67,9.69,9.62,14.43,5.34
95NN10,1319,7,4,64,4,4,116,180,37,125,26,42,18,71,29,101,164,238,89,0.53,0.30,4.85,0.30,0.30,8.79,13.65,2.81,9.48,1.97,3.18,1.36,5.38,2.20,7.66,12.43,18.04,6.75
95NN11,1826,41,4,88,10,22,275,311,39,90,31,60,11,80,57,162,162,307,76,2.25,0.22,4.82,0.55,1.20,15.06,17.03,2.14,4.93,1.70,3.29,0.60,4.38,3.12,8.87,8.87,16.81,4.16
95NN12,1259,31,0,69,5,10,157,182,31,88,28,34,12,59,50,93,142,195,73,2.46,0,5.48,0.40,0.79,12.47,14.46,2.46,6.99,2.22,2.70,0.95,4.69,3.97,7.39,11.28,15.49,5.80
95NN13,1461,44,4,103,7,10,224,218,23,75,39,37,9,72,56,123,147,203,67,3.01,0.27,7.05,0.48,0.68,15.33,14.92,1.57,5.13,2.67,2.53,0.62,4.93,3.83,8.42,10.06,13.89,4.59
95NN14,1617,75,1,55,4,18,146,209,44,76,26,21,8,50,167,251,116,275,75,4.64,0.06,3.40,0.25,1.11,9.03,12.93,2.72,4.70,1.61,1.30,0.49,3.09,10.33,15.52,7.17,17.01,4.64
95NN15,1275,14,3,139,8,11,120,183,35,60,25,37,20,56,62,167,100,185,50,1.10,0.24,10.90,0.63,0.86,9.41,14.35,2.75,4.71,1.96,2.90,1.57,4.39,4.86,13.10,7.84,14.51,3.92
95NN16,1587,71,6,95,10,6,151,246,40,74,41,58,22,106,71,129,171,217,73,4.47,0.38,5.99,0.63,0.38,9.51,15.50,2.52,4.66,2.58,3.65,1.39,6.68,4.47,8.13,10.78,13.67,4.60
95NN17,863,23,1,58,1,6,86,151,27,128,13,14,11,25,23,57,69,117,53,2.67,0.12,6.72,0.12,0.70,9.97,17.50,3.13,14.83,1.51,1.62,1.27,2.90,2.67,6.60,8.00,13.56,6.14
95NN18,1116,14,0,42,3,6,102,192,26,62,25,37,22,60,30,106,129,204,56,1.25,0,3.76,0.27,0.54,9.14,17.20,2.33,5.56,2.24,3.32,1.97,5.38,2.69,9.50,11.56,18.28,5.02
95NN19,1668,31,9,112,7,9,116,269,39,65,52,81,20,107,69,183,175,254,70,1.86,0.54,6.71,0.42,0.54,6.95,16.13,2.34,3.90,3.12,4.86,1.20,6.41,4.14,10.97,10.49,15.23,4.20
95NN20,1434,63,4,84,7,10,204,216,37,73,29,38,10,85,50,92,131,231,70,4.39,0.28,5.86,0.49,0.70,14.23,15.06,2.58,5.09,2.02,2.65,0.70,5.93,3.49,6.42,9.14,16.11,4.88
95NN21,1068,13,1,60,3,4,112,149,23,141,22,36,7,47,33,102,97,137,81,1.22,0.09,5.62,0.28,0.37,10.49,13.95,2.15,13.20,2.06,3.37,0.66,4.40,3.09,9.55,9.08,12.83,7.58
95NN22,1258,72,2,56,7,13,166,164,34,57,28,39,9,66,38,100,148,190,69,5.72,0.16,4.45,0.56,1.03,13.20,13.04,2.70,4.53,2.23,3.10,0.72,5.25,3.02,7.95,11.76,15.10,5.48
95NN23,1494,56,2,79,3,5,260,215,42,110,28,36,13,85,33,88,170,186,83,3.75,0.13,5.29,0.20,0.33,17.40,14.39,2.81,7.36,1.87,2.41,0.87,5.69,2.21,5.89,11.38,12.45,5.56
95OO01,1058,82,7,148,3,4,180,148,46,27,15,16,9,42,17,50,110,123,31,7.75,0.66,13.99,0.28,0.38,17.01,13.99,4.35,2.55,1.42,1.51,0.85,3.97,1.61,4.73,10.40,11.63,2.93
95OO02,1094,93,2,171,3,5,109,127,37,50,14,20,7,46,26,52,129,164,39,8.50,0.18,15.63,0.27,0.46,9.96,11.61,3.38,4.57,1.28,1.83,0.64,4.20,2.38,4.75,11.79,14.99,3.56
95OO03,1205,101,6,193,5,8,116,230,44,45,13,11,4,55,35,56,109,132,42,8.38,0.50,16.02,0.41,0.66,9.63,19.09,3.65,3.73,1.08,0.91,0.33,4.56,2.90,4.65,9.05,10.95,3.49
95OO04,1070,78,7,156,2,5,119,140,52,42,14,24,2,49,22,38,129,153,38,7.29,0.65,14.58,0.19,0.47,11.12,13.08,4.86,3.93,1.31,2.24,0.19,4.58,2.06,3.55,12.06,14.30,3.55
95OO05,1140,28,4,387,2,3,61,179,41,53,8,14,4,35,34,43,89,105,50,2.46,0.35,33.95,0.18,0.26,5.35,15.70,3.60,4.65,0.70,1.23,0.35,3.07,2.98,3.77,7.81,9.21,4.39
95OO06,1400,97,2,237,6,9,188,229,45,39,17,27,2,69,36,68,134,146,49,6.93,0.14,16.93,0.43,0.64,13.43,16.36,3.21,2.79,1.21,1.93,0.14,4.93,2.57,4.86,9.57,10.43,3.50
95OO07,1226,132,4,187,7,5,150,184,44,32,18,8,5,44,27,46,115,173,45,10.77,0.33,15.25,0.57,0.41,12.23,15.01,3.59,2.61,1.47,0.65,0.41,3.59,2.20,3.75,9.38,14.11,3.67
95OO08,1245,66,6,192,10,3,130,207,50,44,14,24,2,60,34,62,135,144,62,5.30,0.48,15.42,0.80,0.24,10.44,16.63,4.02,3.53,1.12,1.93,0.16,4.82,2.73,4.98,10.84,11.57,4.98
95OO09,1021,93,14,156,3,3,119,143,38,26,16,16,5,28,19,47,96,166,33,9.11,1.37,15.28,0.29,0.29,11.66,14.01,3.72,2.55,1.57,1.57,0.49,2.74,1.86,4.60,9.40,16.26,3.23
95OO10,1328,37,7,228,3,11,162,209,43,45,22,19,1,67,29,66,138,181,60,2.79,0.53,17.17,0.23,0.83,12.20,15.74,3.24,3.39,1.66,1.43,0.08,5.05,2.18,4.97,10.39,13.63,4.52
95OO11,868,21,2,164,2,7,98,136,29,48,8,15,7,36,23,30,85,120,37,2.42,0.23,18.89,0.23,0.81,11.29,15.67,3.34,5.53,0.92,1.73,0.81,4.15,2.65,3.46,9.79,13.82,4.26
95OO12,1152,25,2,204,2,8,132,183,50,50,13,26,5,52,41,49,122,123,65,2.17,0.17,17.71,0.17,0.69,11.46,15.89,4.34,4.34,1.13,2.26,0.43,4.51,3.56,4.25,10.59,10.68,5.64
95OO13,1393,31,2,477,2,7,75,190,53,53,15,27,6,33,66,60,92,148,56,2.23,0.14,34.24,0.14,0.50,5.38,13.64,3.80,3.80,1.08,1.94,0.43,2.37,4.74,4.31,6.60,10.62,4.02
95OO14,1157,58,1,151,4,5,155,185,35,36,22,23,7,67,32,56,113,152,55,5.01,0.09,13.05,0.35,0.43,13.40,15.99,3.03,3.11,1.90,1.99,0.61,5.79,2.77,4.84,9.77,13.14,4.75
95OO15,901,14,3,256,3,4,65,143,27,47,7,21,4,26,38,46,74,94,29,1.55,0.33,28.41,0.33,0.44,7.21,15.87,3.00,5.22,0.78,2.33,0.44,2.89,4.22,5.11,8.21,10.43,3.22
95OO16,972,74,14,200,5,4,73,144,39,40,9,23,7,39,30,43,88,108,32,7.61,1.44,20.58,0.51,0.41,7.51,14.81,4.01,4.12,0.93,2.37,0.72,4.01,3.09,4.42,9.05,11.11,3.29
95OO17,1305,73,7,208,6,12,101,238,72,43,24,24,9,64,46,53,108,165,52,5.59,0.54,15.94,0.46,0.92,7.74,18.24,5.52,3.30,1.84,1.84,0.69,4.90,3.52,4.06,8.28,12.64,3.98
95OO18,1375,25,3,392,5,8,71,208,38,62,19,20,13,65,73,58,124,134,57,1.82,0.22,28.51,0.36,0.58,5.16,15.13,2.76,4.51,1.38,1.45,0.95,4.73,5.31,4.22,9.02,9.75,4.15
95OO19,1409,67,3,242,5,12,108,235,80,53,26,28,13,71,39,62,155,155,55,4.76,0.21,17.18,0.35,0.85,7.67,16.68,5.68,3.76,1.85,1.99,0.92,5.04,2.77,4.40,11.00,11.00,3.90
95OO20,973,31,4,202,1,12,55,198,48,46,9,24,5,42,37,37,91,107,24,3.19,0.41,20.76,0.10,1.23,5.65,20.35,4.93,4.73,0.92,2.47,0.51,4.32,3.80,3.80,9.35,11.00,2.47
95OO21,1002,17,0,231,2,5,77,170,30,57,23,17,5,46,36,53,105,97,31,1.70,0,23.05,0.20,0.50,7.68,16.97,2.99,5.69,2.30,1.70,0.50,4.59,3.59,5.29,10.48,9.68,3.09
95OO22,1352,43,10,222,4,11,234,193,50,47,17,18,3,56,25,61,135,172,51,3.18,0.74,16.42,0.30,0.81,17.31,14.28,3.70,3.48,1.26,1.33,0.22,4.14,1.85,4.51,9.99,12.72,3.77
95PP01,1239,59,4,145,4,10,93,243,38,53,14,50,6,51,46,100,129,156,38,4.76,0.32,11.70,0.32,0.81,7.51,19.61,3.07,4.28,1.13,4.04,0.48,4.12,3.71,8.07,10.41,12.59,3.07
95PP02,1094,81,15,103,7,4,164,138,38,51,21,46,2,41,11,60,111,159,42,7.40,1.37,9.41,0.64,0.37,14.99,12.61,3.47,4.66,1.92,4.20,0.18,3.75,1.01,5.48,10.15,14.53,3.84
