GeographyCode,KS613NI0001,KS613NI0002,KS613NI0003,KS613NI0004,KS613NI0005,KS613NI0006,KS613NI0007,KS613NI0008,KS613NI0009,KS613NI0010,KS613NI0011,KS613NI0012,KS613NI0013,KS613NI0014,KS613NI0015,KS613NI0016,KS613NI0017,KS613NI0018,KS613NI0019,KS613NI0020,KS613NI0021,KS613NI0022,KS613NI0023
95HH14,578,2,10,84,90,7,32,168,107,34,12,32,0.35,1.73,14.53,15.57,1.21,5.54,29.07,18.51,5.88,2.08,5.54
95HH15,1026,4,30,243,204,26,57,184,112,36,15,115,0.39,2.92,23.68,19.88,2.53,5.56,17.93,10.92,3.51,1.46,11.21
95HH16,801,10,52,223,164,47,28,122,44,27,9,75,1.25,6.49,27.84,20.47,5.87,3.50,15.23,5.49,3.37,1.12,9.36
95HH17,943,13,42,186,234,40,32,198,73,21,10,94,1.38,4.45,19.72,24.81,4.24,3.39,21.00,7.74,2.23,1.06,9.97
95II01,1184,23,67,334,282,58,32,181,60,25,5,117,1.94,5.66,28.21,23.82,4.90,2.70,15.29,5.07,2.11,0.42,9.88
95II02,1750,39,170,519,303,68,50,249,103,78,14,157,2.23,9.71,29.66,17.31,3.89,2.86,14.23,5.89,4.46,0.80,8.97
95II03,1371,27,134,428,315,48,42,144,47,31,9,146,1.97,9.77,31.22,22.98,3.50,3.06,10.50,3.43,2.26,0.66,10.65
95II04,1653,15,79,357,365,45,71,320,205,39,17,140,0.91,4.78,21.60,22.08,2.72,4.30,19.36,12.40,2.36,1.03,8.47
95II05,1290,21,90,397,270,47,36,176,52,33,13,155,1.63,6.98,30.78,20.93,3.64,2.79,13.64,4.03,2.56,1.01,12.02
95II06,1307,21,125,388,302,53,44,161,68,21,13,111,1.61,9.56,29.69,23.11,4.06,3.37,12.32,5.20,1.61,0.99,8.49
95II07,762,11,21,100,138,15,35,214,122,41,12,53,1.44,2.76,13.12,18.11,1.97,4.59,28.08,16.01,5.38,1.57,6.96
95II08,890,7,35,205,205,31,37,205,73,18,8,66,0.79,3.93,23.03,23.03,3.48,4.16,23.03,8.20,2.02,0.90,7.42
95II09,1235,9,69,342,317,41,39,214,90,17,9,88,0.73,5.59,27.69,25.67,3.32,3.16,17.33,7.29,1.38,0.73,7.13
95II10,1005,7,22,143,210,18,39,269,176,33,14,74,0.70,2.19,14.23,20.90,1.79,3.88,26.77,17.51,3.28,1.39,7.36
95II11,991,13,112,341,199,23,28,140,37,24,5,69,1.31,11.30,34.41,20.08,2.32,2.83,14.13,3.73,2.42,0.50,6.96
95II12,870,16,64,285,201,45,22,109,25,14,3,86,1.84,7.36,32.76,23.10,5.17,2.53,12.53,2.87,1.61,0.34,9.89
95II13,1011,7,34,197,223,29,41,227,138,30,14,71,0.69,3.36,19.49,22.06,2.87,4.06,22.45,13.65,2.97,1.38,7.02
95II14,933,12,90,283,235,34,30,119,33,15,4,78,1.29,9.65,30.33,25.19,3.64,3.22,12.75,3.54,1.61,0.43,8.36
95II15,1247,30,131,455,244,44,33,123,42,32,9,104,2.41,10.51,36.49,19.57,3.53,2.65,9.86,3.37,2.57,0.72,8.34
95II16,772,3,34,149,181,19,34,172,94,18,10,58,0.39,4.40,19.30,23.45,2.46,4.40,22.28,12.18,2.33,1.30,7.51
95II17,898,12,43,169,207,31,36,212,80,24,10,74,1.34,4.79,18.82,23.05,3.45,4.01,23.61,8.91,2.67,1.11,8.24
95II18,836,5,35,172,160,15,44,215,100,31,9,50,0.60,4.19,20.57,19.14,1.79,5.26,25.72,11.96,3.71,1.08,5.98
95II19,1379,23,90,365,331,85,40,207,64,24,3,147,1.67,6.53,26.47,24.00,6.16,2.90,15.01,4.64,1.74,0.22,10.66
95II20,1086,25,125,362,187,23,34,144,59,26,17,84,2.30,11.51,33.33,17.22,2.12,3.13,13.26,5.43,2.39,1.57,7.73
95II21,949,5,19,132,169,19,42,258,167,50,20,68,0.53,2.00,13.91,17.81,2.00,4.43,27.19,17.60,5.27,2.11,7.17
95II22,865,12,30,184,213,31,25,181,91,26,10,62,1.39,3.47,21.27,24.62,3.58,2.89,20.92,10.52,3.01,1.16,7.17
95II23,830,14,80,257,129,21,27,140,65,17,9,71,1.69,9.64,30.96,15.54,2.53,3.25,16.87,7.83,2.05,1.08,8.55
95JJ01,884,13,48,221,159,69,48,172,46,29,4,75,1.47,5.43,25.00,17.99,7.81,5.43,19.46,5.20,3.28,0.45,8.48
95JJ02,919,10,46,256,140,57,40,138,84,50,15,83,1.09,5.01,27.86,15.23,6.20,4.35,15.02,9.14,5.44,1.63,9.03
95JJ03,940,2,13,112,109,28,43,269,150,97,32,85,0.21,1.38,11.91,11.60,2.98,4.57,28.62,15.96,10.32,3.40,9.04
95JJ04,1154,11,67,244,209,65,60,240,105,50,18,85,0.95,5.81,21.14,18.11,5.63,5.20,20.80,9.10,4.33,1.56,7.37
95JJ05,657,3,11,75,72,26,39,188,130,51,15,47,0.46,1.67,11.42,10.96,3.96,5.94,28.61,19.79,7.76,2.28,7.15
95JJ06,882,2,8,112,128,29,36,252,153,72,20,70,0.23,0.91,12.70,14.51,3.29,4.08,28.57,17.35,8.16,2.27,7.94
95JJ07,1033,4,11,108,132,28,60,288,217,72,25,88,0.39,1.06,10.45,12.78,2.71,5.81,27.88,21.01,6.97,2.42,8.52
95JJ08,1298,10,65,284,161,87,46,188,80,43,15,319,0.77,5.01,21.88,12.40,6.70,3.54,14.48,6.16,3.31,1.16,24.58
95JJ09,723,6,34,189,108,64,37,136,64,24,7,54,0.83,4.70,26.14,14.94,8.85,5.12,18.81,8.85,3.32,0.97,7.47
95JJ10,935,14,27,173,152,66,40,205,111,65,11,71,1.50,2.89,18.50,16.26,7.06,4.28,21.93,11.87,6.95,1.18,7.59
95JJ11,1427,16,79,361,243,106,72,228,90,68,20,144,1.12,5.54,25.30,17.03,7.43,5.05,15.98,6.31,4.77,1.40,10.09
95JJ12,957,5,36,175,162,60,58,200,106,68,18,69,0.52,3.76,18.29,16.93,6.27,6.06,20.90,11.08,7.11,1.88,7.21
95JJ13,1486,16,65,364,309,70,52,293,120,47,16,134,1.08,4.37,24.50,20.79,4.71,3.50,19.72,8.08,3.16,1.08,9.02
95JJ14,860,4,56,174,151,71,30,170,76,56,11,61,0.47,6.51,20.23,17.56,8.26,3.49,19.77,8.84,6.51,1.28,7.09
95JJ15,668,6,40,195,120,32,30,117,54,28,10,36,0.90,5.99,29.19,17.96,4.79,4.49,17.51,8.08,4.19,1.50,5.39
95JJ16,680,4,30,155,83,35,40,156,63,46,11,57,0.59,4.41,22.79,12.21,5.15,5.88,22.94,9.26,6.76,1.62,8.38
95JJ17,836,6,45,184,142,63,30,141,79,49,14,83,0.72,5.38,22.01,16.99,7.54,3.59,16.87,9.45,5.86,1.67,9.93
95JJ18,758,7,28,144,112,66,47,156,58,60,11,69,0.92,3.69,19.00,14.78,8.71,6.20,20.58,7.65,7.92,1.45,9.10
95JJ19,1196,9,71,282,138,50,26,109,38,20,13,440,0.75,5.94,23.58,11.54,4.18,2.17,9.11,3.18,1.67,1.09,36.79
95JJ20,1592,9,63,371,303,50,81,349,132,55,23,156,0.57,3.96,23.30,19.03,3.14,5.09,21.92,8.29,3.45,1.44,9.80
95JJ21,1237,4,25,127,117,31,37,196,109,83,17,491,0.32,2.02,10.27,9.46,2.51,2.99,15.84,8.81,6.71,1.37,39.69
95JJ22,1074,12,52,322,210,51,41,164,66,37,14,105,1.12,4.84,29.98,19.55,4.75,3.82,15.27,6.15,3.45,1.30,9.78
95KK01,921,5,19,178,129,50,30,185,94,107,12,112,0.54,2.06,19.33,14.01,5.43,3.26,20.09,10.21,11.62,1.30,12.16
95KK02,727,6,22,147,114,52,38,159,85,40,5,59,0.83,3.03,20.22,15.68,7.15,5.23,21.87,11.69,5.50,0.69,8.12
95KK03,810,3,20,172,141,47,21,157,72,69,8,100,0.37,2.47,21.23,17.41,5.80,2.59,19.38,8.89,8.52,0.99,12.35
95KK04,1081,7,26,185,132,33,62,239,173,86,20,118,0.65,2.41,17.11,12.21,3.05,5.74,22.11,16.00,7.96,1.85,10.92
95KK05,913,5,24,212,132,37,34,155,80,96,18,120,0.55,2.63,23.22,14.46,4.05,3.72,16.98,8.76,10.51,1.97,13.14
95KK06,753,4,14,105,99,30,36,199,122,58,12,74,0.53,1.86,13.94,13.15,3.98,4.78,26.43,16.20,7.70,1.59,9.83
95KK07,696,3,18,154,111,47,34,150,77,40,4,58,0.43,2.59,22.13,15.95,6.75,4.89,21.55,11.06,5.75,0.57,8.33
95KK08,916,12,31,192,135,53,28,216,110,55,14,70,1.31,3.38,20.96,14.74,5.79,3.06,23.58,12.01,6.00,1.53,7.64
95KK09,795,7,17,127,105,53,46,190,127,59,12,52,0.88,2.14,15.97,13.21,6.67,5.79,23.90,15.97,7.42,1.51,6.54
95KK10,728,5,31,138,107,53,28,143,90,38,5,90,0.69,4.26,18.96,14.70,7.28,3.85,19.64,12.36,5.22,0.69,12.36
95KK11,888,7,16,135,131,41,45,242,125,57,20,69,0.79,1.80,15.20,14.75,4.62,5.07,27.25,14.08,6.42,2.25,7.77
95KK12,836,9,28,168,111,40,27,156,100,78,19,100,1.08,3.35,20.10,13.28,4.78,3.23,18.66,11.96,9.33,2.27,11.96
95KK13,659,6,24,141,92,52,30,107,60,28,14,105,0.91,3.64,21.40,13.96,7.89,4.55,16.24,9.10,4.25,2.12,15.93
95KK14,774,8,23,137,112,49,25,148,82,69,16,105,1.03,2.97,17.70,14.47,6.33,3.23,19.12,10.59,8.91,2.07,13.57
95KK15,1029,10,44,252,171,52,39,153,106,58,12,132,0.97,4.28,24.49,16.62,5.05,3.79,14.87,10.30,5.64,1.17,12.83
95KK16,796,7,21,171,91,36,29,203,111,44,21,62,0.88,2.64,21.48,11.43,4.52,3.64,25.50,13.94,5.53,2.64,7.79
95LL01,1708,28,94,373,323,92,70,285,165,66,23,189,1.64,5.50,21.84,18.91,5.39,4.10,16.69,9.66,3.86,1.35,11.07
95LL02,1089,13,42,202,185,47,59,257,151,56,19,58,1.19,3.86,18.55,16.99,4.32,5.42,23.60,13.87,5.14,1.74,5.33
95LL03,871,11,13,128,116,24,58,230,155,60,18,58,1.26,1.49,14.70,13.32,2.76,6.66,26.41,17.80,6.89,2.07,6.66
95LL04,1116,6,33,191,168,33,54,261,179,65,25,101,0.54,2.96,17.11,15.05,2.96,4.84,23.39,16.04,5.82,2.24,9.05
95LL05,1489,21,86,398,283,97,65,228,106,41,12,152,1.41,5.78,26.73,19.01,6.51,4.37,15.31,7.12,2.75,0.81,10.21
95LL06,1275,9,23,231,241,46,75,326,173,42,21,88,0.71,1.80,18.12,18.90,3.61,5.88,25.57,13.57,3.29,1.65,6.90
95LL07,757,5,8,65,109,21,40,213,173,56,16,51,0.66,1.06,8.59,14.40,2.77,5.28,28.14,22.85,7.40,2.11,6.74
95LL08,1216,4,16,145,167,26,65,300,226,118,32,117,0.33,1.32,11.92,13.73,2.14,5.35,24.67,18.59,9.70,2.63,9.62
95LL09,1130,6,8,149,164,24,51,264,238,100,24,102,0.53,0.71,13.19,14.51,2.12,4.51,23.36,21.06,8.85,2.12,9.03
95LL10,1957,30,74,445,370,74,90,347,214,58,24,231,1.53,3.78,22.74,18.91,3.78,4.60,17.73,10.94,2.96,1.23,11.80
95LL11,1411,19,90,362,281,85,55,238,102,33,18,128,1.35,6.38,25.66,19.91,6.02,3.90,16.87,7.23,2.34,1.28,9.07
95LL12,1538,12,37,205,220,28,73,389,252,158,35,129,0.78,2.41,13.33,14.30,1.82,4.75,25.29,16.38,10.27,2.28,8.39
95LL13,1022,10,22,147,146,34,65,254,154,77,18,95,0.98,2.15,14.38,14.29,3.33,6.36,24.85,15.07,7.53,1.76,9.30
95LL14,1019,7,16,120,127,23,47,235,213,99,22,110,0.69,1.57,11.78,12.46,2.26,4.61,23.06,20.90,9.72,2.16,10.79
95LL15,1117,8,41,255,215,41,62,231,120,50,9,85,0.72,3.67,22.83,19.25,3.67,5.55,20.68,10.74,4.48,0.81,7.61
95LL16,2303,32,107,633,436,98,117,412,193,68,23,184,1.39,4.65,27.49,18.93,4.26,5.08,17.89,8.38,2.95,1.00,7.99
95LL17,972,10,26,213,188,40,48,208,101,47,11,80,1.03,2.67,21.91,19.34,4.12,4.94,21.40,10.39,4.84,1.13,8.23
95LL18,1263,22,47,291,293,56,53,262,94,28,15,102,1.74,3.72,23.04,23.20,4.43,4.20,20.74,7.44,2.22,1.19,8.08
95LL19,1897,29,105,518,365,92,72,334,154,47,20,161,1.53,5.54,27.31,19.24,4.85,3.80,17.61,8.12,2.48,1.05,8.49
95LL20,887,14,10,105,131,20,60,240,163,50,14,80,1.58,1.13,11.84,14.77,2.25,6.76,27.06,18.38,5.64,1.58,9.02
95LL21,1401,14,57,284,219,52,83,319,198,61,27,87,1.00,4.07,20.27,15.63,3.71,5.92,22.77,14.13,4.35,1.93,6.21
95LL22,1348,13,35,215,226,29,75,315,209,68,30,133,0.96,2.60,15.95,16.77,2.15,5.56,23.37,15.50,5.04,2.23,9.87
95LL23,765,4,12,89,101,28,48,203,174,40,22,44,0.52,1.57,11.63,13.20,3.66,6.27,26.54,22.75,5.23,2.88,5.75
95LL24,1317,12,69,330,245,89,63,228,115,51,15,100,0.91,5.24,25.06,18.60,6.76,4.78,17.31,8.73,3.87,1.14,7.59
95LL25,1674,27,80,482,394,73,65,270,104,23,11,145,1.61,4.78,28.79,23.54,4.36,3.88,16.13,6.21,1.37,0.66,8.66
95LL26,1394,8,53,279,244,47,50,272,180,69,22,170,0.57,3.80,20.01,17.50,3.37,3.59,19.51,12.91,4.95,1.58,12.20
95MM01,1824,13,66,379,290,70,84,375,228,136,43,140,0.71,3.62,20.78,15.90,3.84,4.61,20.56,12.50,7.46,2.36,7.68
95MM02,1280,27,77,377,201,53,44,175,94,53,20,159,2.11,6.02,29.45,15.70,4.14,3.44,13.67,7.34,4.14,1.56,12.42
95MM03,1196,12,58,249,202,62,38,218,142,69,27,119,1.00,4.85,20.82,16.89,5.18,3.18,18.23,11.87,5.77,2.26,9.95
95MM04,849,2,16,112,109,18,35,185,187,75,22,88,0.24,1.88,13.19,12.84,2.12,4.12,21.79,22.03,8.83,2.59,10.37
95MM05,934,4,9,88,97,16,46,181,183,154,35,121,0.43,0.96,9.42,10.39,1.71,4.93,19.38,19.59,16.49,3.75,12.96
95MM06,1029,5,18,130,109,21,50,221,220,119,24,112,0.49,1.75,12.63,10.59,2.04,4.86,21.48,21.38,11.56,2.33,10.88
95MM07,984,6,37,170,159,21,37,219,152,82,19,82,0.61,3.76,17.28,16.16,2.13,3.76,22.26,15.45,8.33,1.93,8.33
95MM08,1086,12,42,206,169,38,51,228,147,72,19,102,1.10,3.87,18.97,15.56,3.50,4.70,20.99,13.54,6.63,1.75,9.39
95MM09,1231,13,47,273,199,53,50,227,153,81,23,112,1.06,3.82,22.18,16.17,4.31,4.06,18.44,12.43,6.58,1.87,9.10
95MM10,1080,2,8,101,101,20,54,237,200,159,37,161,0.19,0.74,9.35,9.35,1.85,5.00,21.94,18.52,14.72,3.43,14.91
95MM11,857,1,11,70,90,12,42,197,169,129,29,107,0.12,1.28,8.17,10.50,1.40,4.90,22.99,19.72,15.05,3.38,12.49
95MM12,2215,14,34,340,256,58,93,489,278,268,62,323,0.63,1.53,15.35,11.56,2.62,4.20,22.08,12.55,12.10,2.80,14.58
95MM13,3226,32,112,682,448,84,135,603,401,265,83,381,0.99,3.47,21.14,13.89,2.60,4.18,18.69,12.43,8.21,2.57,11.81
95MM14,887,3,27,170,109,26,36,173,142,83,39,79,0.34,3.04,19.17,12.29,2.93,4.06,19.50,16.01,9.36,4.40,8.91
95MM15,1560,29,84,391,266,78,57,261,127,79,30,158,1.86,5.38,25.06,17.05,5.00,3.65,16.73,8.14,5.06,1.92,10.13
95MM16,2101,22,142,519,322,89,88,363,201,118,34,203,1.05,6.76,24.70,15.33,4.24,4.19,17.28,9.57,5.62,1.62,9.66
95MM17,1448,11,43,299,269,42,59,255,159,88,21,202,0.76,2.97,20.65,18.58,2.90,4.07,17.61,10.98,6.08,1.45,13.95
95MM18,1890,28,85,382,338,78,71,330,205,128,32,213,1.48,4.50,20.21,17.88,4.13,3.76,17.46,10.85,6.77,1.69,11.27
95MM19,1209,8,37,304,242,29,55,234,132,57,19,92,0.66,3.06,25.14,20.02,2.40,4.55,19.35,10.92,4.71,1.57,7.61
95MM20,1262,7,19,243,243,24,66,277,179,78,26,100,0.55,1.51,19.26,19.26,1.90,5.23,21.95,14.18,6.18,2.06,7.92
95MM21,1306,14,60,303,215,60,52,245,157,56,12,132,1.07,4.59,23.20,16.46,4.59,3.98,18.76,12.02,4.29,0.92,10.11
95MM22,967,6,39,253,182,30,37,167,94,53,14,92,0.62,4.03,26.16,18.82,3.10,3.83,17.27,9.72,5.48,1.45,9.51
95MM23,912,1,33,147,134,16,41,183,122,77,49,109,0.11,3.62,16.12,14.69,1.75,4.50,20.07,13.38,8.44,5.37,11.95
95MM24,967,3,19,104,92,16,41,189,186,145,40,132,0.31,1.96,10.75,9.51,1.65,4.24,19.54,19.23,14.99,4.14,13.65
95MM25,2357,17,55,317,331,47,80,535,347,261,89,278,0.72,2.33,13.45,14.04,1.99,3.39,22.70,14.72,11.07,3.78,11.79
95MM26,1264,8,34,229,200,37,54,228,179,100,39,156,0.63,2.69,18.12,15.82,2.93,4.27,18.04,14.16,7.91,3.09,12.34
95MM27,1490,5,41,190,166,37,39,178,144,109,36,545,0.34,2.75,12.75,11.14,2.48,2.62,11.95,9.66,7.32,2.42,36.58
95MM28,812,1,18,108,105,10,27,185,146,87,35,90,0.12,2.22,13.30,12.93,1.23,3.33,22.78,17.98,10.71,4.31,11.08
95MM29,1251,12,41,231,159,46,52,259,186,106,41,118,0.96,3.28,18.47,12.71,3.68,4.16,20.70,14.87,8.47,3.28,9.43
95MM30,757,4,14,89,79,28,31,160,136,104,30,82,0.53,1.85,11.76,10.44,3.70,4.10,21.14,17.97,13.74,3.96,10.83
95NN01,1127,11,29,263,188,61,39,257,104,71,16,88,0.98,2.57,23.34,16.68,5.41,3.46,22.80,9.23,6.30,1.42,7.81
95NN02,868,10,33,277,165,32,25,132,70,37,9,78,1.15,3.80,31.91,19.01,3.69,2.88,15.21,8.06,4.26,1.04,8.99
95NN03,1072,12,22,213,197,58,51,257,119,50,14,79,1.12,2.05,19.87,18.38,5.41,4.76,23.97,11.10,4.66,1.31,7.37
95NN04,1045,7,26,191,160,32,44,236,142,85,28,94,0.67,2.49,18.28,15.31,3.06,4.21,22.58,13.59,8.13,2.68,9.00
95NN05,935,8,29,167,191,44,42,228,109,44,12,61,0.86,3.10,17.86,20.43,4.71,4.49,24.39,11.66,4.71,1.28,6.52
95NN06,1220,14,38,248,200,66,52,245,156,67,18,116,1.15,3.11,20.33,16.39,5.41,4.26,20.08,12.79,5.49,1.48,9.51
95NN07,1226,4,20,273,207,39,52,252,136,93,13,137,0.33,1.63,22.27,16.88,3.18,4.24,20.55,11.09,7.59,1.06,11.17
95NN08,1212,11,55,303,216,91,44,205,101,49,13,124,0.91,4.54,25.00,17.82,7.51,3.63,16.91,8.33,4.04,1.07,10.23
95NN09,1086,19,62,287,221,83,33,159,84,20,10,108,1.75,5.71,26.43,20.35,7.64,3.04,14.64,7.73,1.84,0.92,9.94
95NN10,1152,12,64,340,177,52,67,181,72,53,19,115,1.04,5.56,29.51,15.36,4.51,5.82,15.71,6.25,4.60,1.65,9.98
95NN11,1403,17,50,341,257,86,56,254,118,51,14,159,1.21,3.56,24.31,18.32,6.13,3.99,18.10,8.41,3.64,1.00,11.33
95NN12,1041,8,38,273,168,59,55,191,101,46,16,86,0.77,3.65,26.22,16.14,5.67,5.28,18.35,9.70,4.42,1.54,8.26
95NN13,1091,17,76,276,201,81,45,179,74,36,3,103,1.56,6.97,25.30,18.42,7.42,4.12,16.41,6.78,3.30,0.27,9.44
95NN14,1175,13,44,273,206,60,34,244,100,69,14,118,1.11,3.74,23.23,17.53,5.11,2.89,20.77,8.51,5.87,1.19,10.04
95NN15,1089,14,33,187,238,58,45,224,129,45,18,98,1.29,3.03,17.17,21.85,5.33,4.13,20.57,11.85,4.13,1.65,9.00
95NN16,1162,15,69,312,240,110,35,163,62,29,7,120,1.29,5.94,26.85,20.65,9.47,3.01,14.03,5.34,2.50,0.60,10.33
95NN17,845,3,17,144,128,47,53,206,92,60,22,73,0.36,2.01,17.04,15.15,5.56,6.27,24.38,10.89,7.10,2.60,8.64
95NN18,984,16,53,258,167,40,30,166,82,60,14,98,1.63,5.39,26.22,16.97,4.07,3.05,16.87,8.33,6.10,1.42,9.96
95NN19,1294,13,84,397,270,64,54,173,72,21,18,128,1.00,6.49,30.68,20.87,4.95,4.17,13.37,5.56,1.62,1.39,9.89
95NN20,1051,11,43,293,211,75,37,161,81,44,5,90,1.05,4.09,27.88,20.08,7.14,3.52,15.32,7.71,4.19,0.48,8.56
95NN21,984,14,33,243,146,77,50,169,84,58,16,94,1.42,3.35,24.70,14.84,7.83,5.08,17.17,8.54,5.89,1.63,9.55
95NN22,978,13,58,271,185,66,42,139,55,27,8,114,1.33,5.93,27.71,18.92,6.75,4.29,14.21,5.62,2.76,0.82,11.66
95NN23,1219,12,68,263,200,75,41,245,105,60,18,132,0.98,5.58,21.58,16.41,6.15,3.36,20.10,8.61,4.92,1.48,10.83
95OO01,855,7,28,182,132,38,25,180,82,81,5,95,0.82,3.27,21.29,15.44,4.44,2.92,21.05,9.59,9.47,0.58,11.11
95OO02,772,5,25,190,129,49,28,131,63,43,7,102,0.65,3.24,24.61,16.71,6.35,3.63,16.97,8.16,5.57,0.91,13.21
95OO03,888,8,29,159,135,73,30,206,94,59,10,85,0.90,3.27,17.91,15.20,8.22,3.38,23.20,10.59,6.64,1.13,9.57
95OO04,877,6,33,188,135,68,32,145,84,87,9,90,0.68,3.76,21.44,15.39,7.75,3.65,16.53,9.58,9.92,1.03,10.26
95OO05,961,3,18,124,94,24,59,253,174,120,25,67,0.31,1.87,12.90,9.78,2.50,6.14,26.33,18.11,12.49,2.60,6.97
95OO06,999,6,42,196,173,71,47,191,102,51,16,104,0.60,4.20,19.62,17.32,7.11,4.70,19.12,10.21,5.11,1.60,10.41
95OO07,878,11,36,186,167,60,36,167,63,47,9,96,1.25,4.10,21.18,19.02,6.83,4.10,19.02,7.18,5.35,1.03,10.93
95OO08,941,11,38,216,161,63,26,160,95,43,15,113,1.17,4.04,22.95,17.11,6.70,2.76,17.00,10.10,4.57,1.59,12.01
95OO09,779,3,37,170,99,54,19,175,59,61,16,86,0.39,4.75,21.82,12.71,6.93,2.44,22.46,7.57,7.83,2.05,11.04
95OO10,1226,11,41,255,187,57,40,230,115,139,19,132,0.90,3.34,20.80,15.25,4.65,3.26,18.76,9.38,11.34,1.55,10.77
95OO11,918,5,22,122,119,36,45,205,137,104,24,99,0.54,2.40,13.29,12.96,3.92,4.90,22.33,14.92,11.33,2.61,10.78
95OO12,994,13,42,218,142,39,42,177,133,77,20,91,1.31,4.23,21.93,14.29,3.92,4.23,17.81,13.38,7.75,2.01,9.15
95OO13,1000,10,35,174,137,37,55,248,154,43,17,90,1.00,3.50,17.40,13.70,3.70,5.50,24.80,15.40,4.30,1.70,9.00
95OO14,920,11,35,219,151,64,36,149,87,49,12,107,1.20,3.80,23.80,16.41,6.96,3.91,16.20,9.46,5.33,1.30,11.63
95OO15,819,6,14,135,95,26,36,178,139,91,19,80,0.73,1.71,16.48,11.60,3.17,4.40,21.73,16.97,11.11,2.32,9.77
95OO16,766,5,23,113,124,53,42,195,95,54,10,52,0.65,3.00,14.75,16.19,6.92,5.48,25.46,12.40,7.05,1.31,6.79
95OO17,973,11,49,225,186,58,37,197,87,34,6,83,1.13,5.04,23.12,19.12,5.96,3.80,20.25,8.94,3.49,0.62,8.53
95OO18,1045,9,59,207,145,49,57,241,131,57,23,67,0.86,5.65,19.81,13.88,4.69,5.45,23.06,12.54,5.45,2.20,6.41
95OO19,1039,8,58,278,146,63,49,170,106,49,8,104,0.77,5.58,26.76,14.05,6.06,4.72,16.36,10.20,4.72,0.77,10.01
95OO20,786,7,36,170,128,31,40,157,102,37,13,65,0.89,4.58,21.63,16.28,3.94,5.09,19.97,12.98,4.71,1.65,8.27
95OO21,855,9,29,169,114,40,42,187,95,72,14,84,1.05,3.39,19.77,13.33,4.68,4.91,21.87,11.11,8.42,1.64,9.82
95OO22,1080,9,46,254,172,49,33,195,80,76,14,152,0.83,4.26,23.52,15.93,4.54,3.06,18.06,7.41,7.04,1.30,14.07
95PP01,897,7,32,189,193,63,42,185,72,29,9,76,0.78,3.57,21.07,21.52,7.02,4.68,20.62,8.03,3.23,1.00,8.47
95PP02,850,7,33,201,148,57,31,153,71,68,14,67,0.82,3.88,23.65,17.41,6.71,3.65,18.00,8.35,8.00,1.65,7.88
95PP03,919,10,31,175,137,60,42,183,102,79,21,79,1.09,3.37,19.04,14.91,6.53,4.57,19.91,11.10,8.60,2.29,8.60
95PP04,1113,7,40,248,202,81,31,259,88,54,6,97,0.63,3.59,22.28,18.15,7.28,2.79,23.27,7.91,4.85,0.54,8.72
95PP05,812,7,32,162,142,69,34,167,81,36,7,75,0.86,3.94,19.95,17.49,8.50,4.19,20.57,9.98,4.43,0.86,9.24
95PP06,1491,21,52,344,260,57,83,336,138,64,23,113,1.41,3.49,23.07,17.44,3.82,5.57,22.54,9.26,4.29,1.54,7.58
95PP07,978,11,48,231,167,60,36,192,72,66,7,88,1.12,4.91,23.62,17.08,6.13,3.68,19.63,7.36,6.75,0.72,9.00
95PP08,904,6,37,200,143,56,40,212,79,57,11,63,0.66,4.09,22.12,15.82,6.19,4.42,23.45,8.74,6.31,1.22,6.97
95PP09,605,3,9,74,65,15,34,165,130,42,18,50,0.50,1.49,12.23,10.74,2.48,5.62,27.27,21.49,6.94,2.98,8.26
95PP10,834,9,32,159,109,40,34,192,95,62,9,93,1.08,3.84,19.06,13.07,4.80,4.08,23.02,11.39,7.43,1.08,11.15
95PP11,988,7,31,175,141,49,52,229,116,100,10,78,0.71,3.14,17.71,14.27,4.96,5.26,23.18,11.74,10.12,1.01,7.89
95PP12,873,6,23,184,136,43,36,197,80,58,12,98,0.69,2.63,21.08,15.58,4.93,4.12,22.57,9.16,6.64,1.37,11.23
95PP13,922,3,31,178,120,53,48,207,106,94,17,65,0.33,3.36,19.31,13.02,5.75,5.21,22.45,11.50,10.20,1.84,7.05
95PP14,1275,9,40,237,219,109,62,267,118,92,22,100,0.71,3.14,18.59,17.18,8.55,4.86,20.94,9.25,7.22,1.73,7.84
95PP15,1117,10,42,226,219,76,52,254,99,27,9,103,0.90,3.76,20.23,19.61,6.80,4.66,22.74,8.86,2.42,0.81,9.22
95PP16,685,6,17,162,117,67,24,139,48,27,6,72,0.88,2.48,23.65,17.08,9.78,3.50,20.29,7.01,3.94,0.88,10.51
95PP17,957,3,25,121,103,45,53,258,151,95,22,81,0.31,2.61,12.64,10.76,4.70,5.54,26.96,15.78,9.93,2.30,8.46
95PP18,1109,12,42,210,185,87,56,255,92,54,6,110,1.08,3.79,18.94,16.68,7.84,5.05,22.99,8.30,4.87,0.54,9.92
95PP19,880,7,21,140,109,54,44,216,116,77,14,82,0.80,2.39,15.91,12.39,6.14,5.00,24.55,13.18,8.75,1.59,9.32
95PP20,1199,8,53,273,180,48,75,261,125,66,18,92,0.67,4.42,22.77,15.01,4.00,6.26,21.77,10.43,5.50,1.50,7.67
95PP21,729,6,21,134,104,52,25,169,78,76,12,52,0.82,2.88,18.38,14.27,7.13,3.43,23.18,10.70,10.43,1.65,7.13
