GeographyCode,KS609NI0001,KS609NI0002,KS609NI0003,KS609NI0004,KS609NI0005,KS609NI0006,KS609NI0007,KS609NI0008,KS609NI0009,KS609NI0010,KS609NI0011,KS609NI0012,KS609NI0013,KS609NI0014,KS609NI0015,KS609NI0016,KS609NI0017,KS609NI0018,KS609NI0019
95JJ12,625,75,70,31,24,249,9,26,91,50,12.00,11.20,4.96,3.84,39.84,1.44,4.16,14.56,8.00
95JJ13,993,119,173,115,103,151,26,87,131,88,11.98,17.42,11.58,10.37,15.21,2.62,8.76,13.19,8.86
95JJ14,569,49,63,44,49,195,7,33,59,70,8.61,11.07,7.73,8.61,34.27,1.23,5.80,10.37,12.30
95JJ15,407,60,89,40,40,56,11,27,39,45,14.74,21.87,9.83,9.83,13.76,2.70,6.63,9.58,11.06
95JJ16,376,43,64,33,24,64,20,30,30,68,11.44,17.02,8.78,6.38,17.02,5.32,7.98,7.98,18.09
95JJ17,624,48,64,48,33,282,16,21,61,51,7.69,10.26,7.69,5.29,45.19,2.56,3.37,9.78,8.17
95JJ18,448,63,76,44,41,84,9,28,47,56,14.06,16.96,9.82,9.15,18.75,2.01,6.25,10.49,12.50
95JJ19,650,75,152,69,56,79,18,94,41,66,11.54,23.38,10.62,8.62,12.15,2.77,14.46,6.31,10.15
95JJ20,962,103,123,104,126,169,33,64,114,126,10.71,12.79,10.81,13.10,17.57,3.43,6.65,11.85,13.10
95JJ21,518,35,61,50,32,74,11,56,86,113,6.76,11.78,9.65,6.18,14.29,2.12,10.81,16.60,21.81
95JJ22,617,87,111,81,70,85,20,49,61,53,14.10,17.99,13.13,11.35,13.78,3.24,7.94,9.89,8.59
95KK01,542,40,41,34,18,251,11,20,78,49,7.38,7.56,6.27,3.32,46.31,2.03,3.69,14.39,9.04
95KK02,495,48,45,35,24,195,6,23,76,43,9.70,9.09,7.07,4.85,39.39,1.21,4.65,15.35,8.69
95KK03,529,36,39,17,8,244,3,23,101,58,6.81,7.37,3.21,1.51,46.12,0.57,4.35,19.09,10.96
95KK04,610,58,58,47,34,182,10,47,99,75,9.51,9.51,7.70,5.57,29.84,1.64,7.70,16.23,12.30
95KK05,616,47,67,31,21,283,13,17,84,53,7.63,10.88,5.03,3.41,45.94,2.11,2.76,13.64,8.60
95KK06,406,37,27,34,14,106,11,34,82,61,9.11,6.65,8.37,3.45,26.11,2.71,8.37,20.20,15.02
95KK07,552,49,50,23,15,211,12,24,113,55,8.88,9.06,4.17,2.72,38.22,2.17,4.35,20.47,9.96
95KK08,630,69,64,52,18,218,12,24,121,52,10.95,10.16,8.25,2.86,34.60,1.90,3.81,19.21,8.25
95KK09,531,48,47,35,27,141,15,33,112,73,9.04,8.85,6.59,5.08,26.55,2.82,6.21,21.09,13.75
95KK10,600,47,70,30,17,255,10,24,93,54,7.83,11.67,5.00,2.83,42.50,1.67,4.00,15.50,9.00
95KK11,513,48,46,36,32,135,6,35,93,82,9.36,8.97,7.02,6.24,26.32,1.17,6.82,18.13,15.98
95KK12,530,32,44,39,16,230,2,24,87,56,6.04,8.30,7.36,3.02,43.40,0.38,4.53,16.42,10.57
95KK13,454,54,35,31,14,156,5,30,82,47,11.89,7.71,6.83,3.08,34.36,1.10,6.61,18.06,10.35
95KK14,436,29,41,28,16,174,8,14,72,54,6.65,9.40,6.42,3.67,39.91,1.83,3.21,16.51,12.39
95KK15,710,62,72,43,27,287,7,31,115,66,8.73,10.14,6.06,3.80,40.42,0.99,4.37,16.20,9.30
95KK16,506,54,59,29,22,141,19,31,90,61,10.67,11.66,5.73,4.35,27.87,3.75,6.13,17.79,12.06
95LL01,1256,133,189,106,80,342,35,70,172,129,10.59,15.05,8.44,6.37,27.23,2.79,5.57,13.69,10.27
95LL02,775,76,79,69,41,149,28,45,185,103,9.81,10.19,8.90,5.29,19.23,3.61,5.81,23.87,13.29
95LL03,509,27,28,47,33,119,13,28,139,75,5.30,5.50,9.23,6.48,23.38,2.55,5.50,27.31,14.73
95LL04,620,44,60,44,42,144,26,41,123,96,7.10,9.68,7.10,6.77,23.23,4.19,6.61,19.84,15.48
95LL05,1093,154,169,128,65,239,20,88,136,94,14.09,15.46,11.71,5.95,21.87,1.83,8.05,12.44,8.60
95LL06,754,52,58,72,51,182,23,63,150,103,6.90,7.69,9.55,6.76,24.14,3.05,8.36,19.89,13.66
95LL07,419,17,16,21,22,93,11,27,126,86,4.06,3.82,5.01,5.25,22.20,2.63,6.44,30.07,20.53
95LL08,667,31,34,35,34,106,19,47,210,151,4.65,5.10,5.25,5.10,15.89,2.85,7.05,31.48,22.64
95LL09,530,39,32,28,28,114,13,27,162,87,7.36,6.04,5.28,5.28,21.51,2.45,5.09,30.57,16.42
95LL10,1393,168,173,117,93,288,35,101,257,161,12.06,12.42,8.40,6.68,20.67,2.51,7.25,18.45,11.56
95LL11,1074,142,151,130,62,256,23,69,152,89,13.22,14.06,12.10,5.77,23.84,2.14,6.42,14.15,8.29
95LL12,747,47,39,46,48,135,18,62,210,142,6.29,5.22,6.16,6.43,18.07,2.41,8.30,28.11,19.01
95LL13,552,37,46,51,24,96,13,42,146,97,6.70,8.33,9.24,4.35,17.39,2.36,7.61,26.45,17.57
95LL14,483,24,38,29,32,111,12,35,117,85,4.97,7.87,6.00,6.63,22.98,2.48,7.25,24.22,17.60
95LL15,697,65,92,66,56,123,17,56,120,102,9.33,13.20,9.47,8.03,17.65,2.44,8.03,17.22,14.63
95LL16,1564,169,271,145,98,268,28,104,295,186,10.81,17.33,9.27,6.27,17.14,1.79,6.65,18.86,11.89
95LL17,563,49,68,54,46,118,18,35,103,72,8.70,12.08,9.59,8.17,20.96,3.20,6.22,18.29,12.79
95LL18,778,101,97,88,69,161,16,51,121,74,12.98,12.47,11.31,8.87,20.69,2.06,6.56,15.55,9.51
95LL19,1318,150,230,168,94,283,22,74,183,114,11.38,17.45,12.75,7.13,21.47,1.67,5.61,13.88,8.65
95LL20,539,29,30,42,29,137,13,31,142,86,5.38,5.57,7.79,5.38,25.42,2.41,5.75,26.35,15.96
95LL21,879,73,90,81,69,159,24,55,210,118,8.30,10.24,9.22,7.85,18.09,2.73,6.26,23.89,13.42
95LL22,822,47,78,60,69,180,24,60,188,116,5.72,9.49,7.30,8.39,21.90,2.92,7.30,22.87,14.11
95LL23,463,30,22,28,31,90,14,33,123,92,6.48,4.75,6.05,6.70,19.44,3.02,7.13,26.57,19.87
95LL24,1026,102,109,68,61,376,11,49,152,98,9.94,10.62,6.63,5.95,36.65,1.07,4.78,14.81,9.55
95LL25,1194,136,180,171,122,262,27,53,148,95,11.39,15.08,14.32,10.22,21.94,2.26,4.44,12.40,7.96
95LL26,900,78,119,76,76,174,8,69,191,109,8.67,13.22,8.44,8.44,19.33,0.89,7.67,21.22,12.11
95MM01,1063,88,172,123,73,181,38,101,151,136,8.28,16.18,11.57,6.87,17.03,3.57,9.50,14.21,12.79
95MM02,747,117,230,82,48,87,19,58,65,41,15.66,30.79,10.98,6.43,11.65,2.54,7.76,8.70,5.49
95MM03,801,66,100,61,34,283,12,27,149,69,8.24,12.48,7.62,4.24,35.33,1.50,3.37,18.60,8.61
95MM04,358,22,54,39,27,60,24,47,48,37,6.15,15.08,10.89,7.54,16.76,6.70,13.13,13.41,10.34
95MM05,309,8,28,27,27,62,16,42,52,47,2.59,9.06,8.74,8.74,20.06,5.18,13.59,16.83,15.21
95MM06,415,32,41,49,21,83,19,51,62,57,7.71,9.88,11.81,5.06,20.00,4.58,12.29,14.94,13.73
95MM07,495,46,68,54,26,70,15,38,82,96,9.29,13.74,10.91,5.25,14.14,3.03,7.68,16.57,19.39
95MM08,588,63,93,68,50,93,26,68,83,44,10.71,15.82,11.56,8.50,15.82,4.42,11.56,14.12,7.48
95MM09,774,100,83,64,34,227,19,42,130,75,12.92,10.72,8.27,4.39,29.33,2.45,5.43,16.80,9.69
95MM10,319,20,29,26,20,54,10,49,58,53,6.27,9.09,8.15,6.27,16.93,3.13,15.36,18.18,16.61
95MM11,260,16,20,14,16,35,12,49,49,49,6.15,7.69,5.38,6.15,13.46,4.62,18.85,18.85,18.85
95MM12,985,80,140,95,56,192,43,123,155,101,8.12,14.21,9.64,5.69,19.49,4.37,12.49,15.74,10.25
95MM13,1622,164,313,151,94,286,44,177,244,149,10.11,19.30,9.31,5.80,17.63,2.71,10.91,15.04,9.19
95MM14,448,30,69,44,27,72,15,56,66,69,6.70,15.40,9.82,6.03,16.07,3.35,12.50,14.73,15.40
95MM15,975,125,179,95,101,187,21,76,116,75,12.82,18.36,9.74,10.36,19.18,2.15,7.79,11.90,7.69
95MM16,1239,137,239,134,74,225,39,88,182,121,11.06,19.29,10.82,5.97,18.16,3.15,7.10,14.69,9.77
95MM17,873,90,157,119,56,127,33,110,108,73,10.31,17.98,13.63,6.41,14.55,3.78,12.60,12.37,8.36
95MM18,1197,114,151,146,54,272,29,87,201,143,9.52,12.61,12.20,4.51,22.72,2.42,7.27,16.79,11.95
95MM19,743,49,99,82,63,147,36,77,102,88,6.59,13.32,11.04,8.48,19.78,4.85,10.36,13.73,11.84
95MM20,647,38,58,76,45,125,42,66,89,108,5.87,8.96,11.75,6.96,19.32,6.49,10.20,13.76,16.69
95MM21,789,71,110,82,49,159,32,74,120,92,9.00,13.94,10.39,6.21,20.15,4.06,9.38,15.21,11.66
95MM22,491,66,98,62,48,62,11,60,54,30,13.44,19.96,12.63,9.78,12.63,2.24,12.22,11.00,6.11
95MM23,487,32,62,68,30,83,29,57,59,67,6.57,12.73,13.96,6.16,17.04,5.95,11.70,12.11,13.76
95MM24,314,24,26,32,19,67,10,49,49,38,7.64,8.28,10.19,6.05,21.34,3.18,15.61,15.61,12.10
95MM25,998,85,130,104,59,190,29,127,158,116,8.52,13.03,10.42,5.91,19.04,2.91,12.73,15.83,11.62
95MM26,630,47,78,83,52,115,22,86,86,61,7.46,12.38,13.17,8.25,18.25,3.49,13.65,13.65,9.68
95MM27,705,55,127,58,48,95,37,92,84,109,7.80,18.01,8.23,6.81,13.48,5.25,13.05,11.91,15.46
95MM28,403,26,48,38,32,71,17,60,55,56,6.45,11.91,9.43,7.94,17.62,4.22,14.89,13.65,13.90
95MM29,656,41,84,62,47,115,38,70,95,104,6.25,12.80,9.45,7.16,17.53,5.79,10.67,14.48,15.85
95MM30,318,22,55,22,30,55,13,40,43,38,6.92,17.30,6.92,9.43,17.30,4.09,12.58,13.52,11.95
95NN01,653,66,71,47,39,224,15,33,80,78,10.11,10.87,7.20,5.97,34.30,2.30,5.05,12.25,11.94
95NN02,490,52,94,32,71,100,25,33,30,53,10.61,19.18,6.53,14.49,20.41,5.10,6.73,6.12,10.82
95NN03,646,61,71,59,68,167,17,35,101,67,9.44,10.99,9.13,10.53,25.85,2.63,5.42,15.63,10.37
95NN04,513,36,67,27,45,128,33,31,62,84,7.02,13.06,5.26,8.77,24.95,6.43,6.04,12.09,16.37
95NN05,525,41,47,46,43,160,22,24,88,54,7.81,8.95,8.76,8.19,30.48,4.19,4.57,16.76,10.29
95NN06,726,70,89,53,40,240,22,53,90,69,9.64,12.26,7.30,5.51,33.06,3.03,7.30,12.40,9.50
95NN07,674,43,63,57,61,166,43,46,91,104,6.38,9.35,8.46,9.05,24.63,6.38,6.82,13.50,15.43
95NN08,843,101,135,77,55,253,19,35,84,84,11.98,16.01,9.13,6.52,30.01,2.25,4.15,9.96,9.96
95NN09,811,99,123,77,57,275,16,24,85,55,12.21,15.17,9.49,7.03,33.91,1.97,2.96,10.48,6.78
95NN10,678,82,129,72,54,164,25,35,45,72,12.09,19.03,10.62,7.96,24.19,3.69,5.16,6.64,10.62
95NN11,936,106,126,78,64,313,29,48,98,74,11.32,13.46,8.33,6.84,33.44,3.10,5.13,10.47,7.91
95NN12,628,69,94,50,40,211,16,30,63,55,10.99,14.97,7.96,6.37,33.60,2.55,4.78,10.03,8.76
95NN13,777,78,107,75,64,249,17,41,82,64,10.04,13.77,9.65,8.24,32.05,2.19,5.28,10.55,8.24
95NN14,936,98,82,132,172,244,31,36,66,75,10.47,8.76,14.10,18.38,26.07,3.31,3.85,7.05,8.01
95NN15,637,62,51,60,55,189,10,34,113,63,9.73,8.01,9.42,8.63,29.67,1.57,5.34,17.74,9.89
95NN16,844,106,154,86,69,234,18,40,86,51,12.56,18.25,10.19,8.18,27.73,2.13,4.74,10.19,6.04
95NN17,437,45,35,36,32,136,26,30,53,44,10.30,8.01,8.24,7.32,31.12,5.95,6.86,12.13,10.07
95NN18,578,83,109,72,46,123,27,30,31,57,14.36,18.86,12.46,7.96,21.28,4.67,5.19,5.36,9.86
95NN19,835,132,158,102,107,155,13,43,75,50,15.81,18.92,12.22,12.81,18.56,1.56,5.15,8.98,5.99
95NN20,775,63,106,65,32,286,27,44,84,68,8.13,13.68,8.39,4.13,36.90,3.48,5.68,10.84,8.77
95NN21,530,82,92,39,41,128,29,25,43,51,15.47,17.36,7.36,7.74,24.15,5.47,4.72,8.11,9.62
95NN22,664,84,92,54,36,241,18,21,60,58,12.65,13.86,8.13,5.42,36.30,2.71,3.16,9.04,8.73
95NN23,782,68,119,50,35,301,19,33,79,78,8.70,15.22,6.39,4.48,38.49,2.43,4.22,10.10,9.97
95OO01,606,47,50,41,12,285,4,18,104,45,7.76,8.25,6.77,1.98,47.03,0.66,2.97,17.16,7.43
95OO02,613,45,77,48,17,235,17,14,99,61,7.34,12.56,7.83,2.77,38.34,2.77,2.28,16.15,9.95
95OO03,690,64,70,57,22,266,7,35,113,56,9.28,10.14,8.26,3.19,38.55,1.01,5.07,16.38,8.12
95OO04,595,45,81,39,12,231,11,20,105,51,7.56,13.61,6.55,2.02,38.82,1.85,3.36,17.65,8.57
95OO05,610,34,49,21,24,154,19,32,180,97,5.57,8.03,3.44,3.93,25.25,3.11,5.25,29.51,15.90
95OO06,784,74,87,53,26,306,11,25,140,62,9.44,11.10,6.76,3.32,39.03,1.40,3.19,17.86,7.91
95OO07,667,51,59,32,13,305,25,30,100,52,7.65,8.85,4.80,1.95,45.73,3.75,4.50,14.99,7.80
95OO08,683,61,81,54,27,240,14,34,113,59,8.93,11.86,7.91,3.95,35.14,2.05,4.98,16.54,8.64
95OO09,572,38,48,34,12,245,17,20,109,49,6.64,8.39,5.94,2.10,42.83,2.97,3.50,19.06,8.57
95OO10,721,56,95,63,27,254,19,42,115,50,7.77,13.18,8.74,3.74,35.23,2.64,5.83,15.95,6.93
95OO11,437,27,38,26,11,153,15,21,91,55,6.18,8.70,5.95,2.52,35.01,3.43,4.81,20.82,12.59
95OO12,615,53,79,37,28,219,11,22,104,62,8.62,12.85,6.02,4.55,35.61,1.79,3.58,16.91,10.08
95OO13,770,47,66,39,34,172,19,27,235,131,6.10,8.57,5.06,4.42,22.34,2.47,3.51,30.52,17.01
95OO14,627,79,73,67,24,232,17,17,68,50,12.60,11.64,10.69,3.83,37.00,2.71,2.71,10.85,7.97
95OO15,501,30,41,37,21,135,11,25,133,68,5.99,8.18,7.39,4.19,26.95,2.20,4.99,26.55,13.57
95OO16,524,47,44,40,18,163,4,17,129,62,8.97,8.40,7.63,3.44,31.11,0.76,3.24,24.62,11.83
95OO17,708,81,71,52,28,222,16,31,132,75,11.44,10.03,7.34,3.95,31.36,2.26,4.38,18.64,10.59
95OO18,729,63,98,70,23,158,19,32,181,85,8.64,13.44,9.60,3.16,21.67,2.61,4.39,24.83,11.66
95OO19,748,96,108,44,28,197,9,29,168,69,12.83,14.44,5.88,3.74,26.34,1.20,3.88,22.46,9.22
95OO20,506,61,52,51,23,118,5,25,115,56,12.06,10.28,10.08,4.55,23.32,0.99,4.94,22.73,11.07
95OO21,522,45,59,30,28,124,21,25,126,64,8.62,11.30,5.75,5.36,23.75,4.02,4.79,24.14,12.26
95OO22,727,76,97,47,17,292,15,23,114,46,10.45,13.34,6.46,2.34,40.17,2.06,3.16,15.68,6.33
95PP01,666,69,51,58,61,204,16,52,98,57,10.36,7.66,8.71,9.16,30.63,2.40,7.81,14.71,8.56
95PP02,620,54,61,35,28,254,19,21,97,51,8.71,9.84,5.65,4.52,40.97,3.06,3.39,15.65,8.23
95PP03,567,49,63,39,21,216,12,35,78,54,8.64,11.11,6.88,3.70,38.10,2.12,6.17,13.76,9.52
95PP04,814,80,79,55,37,285,20,59,129,70,9.83,9.71,6.76,4.55,35.01,2.46,7.25,15.85,8.60
95PP05,603,40,47,34,22,260,3,34,100,63,6.63,7.79,5.64,3.65,43.12,0.50,5.64,16.58,10.45
95PP06,880,99,118,75,64,166,30,95,120,113,11.25,13.41,8.52,7.27,18.86,3.41,10.80,13.64,12.84
95PP07,698,76,91,41,34,257,17,35,75,72,10.89,13.04,5.87,4.87,36.82,2.44,5.01,10.74,10.32
95PP08,730,56,56,36,23,267,12,28,171,81,7.67,7.67,4.93,3.15,36.58,1.64,3.84,23.42,11.10
95PP09,310,11,22,19,22,82,4,45,48,57,3.55,7.10,6.13,7.10,26.45,1.29,14.52,15.48,18.39
95PP10,571,37,41,43,19,218,5,28,122,58,6.48,7.18,7.53,3.33,38.18,0.88,4.90,21.37,10.16
95PP11,535,42,69,37,27,103,23,74,81,79,7.85,12.90,6.92,5.05,19.25,4.30,13.83,15.14,14.77
95PP12,652,44,67,45,19,268,15,27,108,59,6.75,10.28,6.90,2.91,41.10,2.30,4.14,16.56,9.05
95PP13,543,61,54,58,17,149,8,45,87,64,11.23,9.94,10.68,3.13,27.44,1.47,8.29,16.02,11.79
95PP14,856,83,65,54,54,261,31,52,149,107,9.70,7.59,6.31,6.31,30.49,3.62,6.07,17.41,12.50
95PP15,801,75,75,66,61,251,16,48,103,106,9.36,9.36,8.24,7.62,31.34,2.00,5.99,12.86,13.23
95PP16,480,53,49,40,29,154,13,24,78,40,11.04,10.21,8.33,6.04,32.08,2.71,5.00,16.25,8.33
95PP17,524,49,42,39,23,134,10,32,119,76,9.35,8.02,7.44,4.39,25.57,1.91,6.11,22.71,14.50
95PP18,823,75,61,56,37,303,30,46,135,80,9.11,7.41,6.80,4.50,36.82,3.65,5.59,16.40,9.72
95PP19,535,51,44,33,17,169,9,37,105,70,9.53,8.22,6.17,3.18,31.59,1.68,6.92,19.63,13.08
95PP20,752,68,105,56,53,162,34,72,82,120,9.04,13.96,7.45,7.05,21.54,4.52,9.57,10.90,15.96
95PP21,564,24,43,27,19,247,13,27,96,68,4.26,7.62,4.79,3.37,43.79,2.30,4.79,17.02,12.06
95PP22,563,59,61,45,35,117,23,70,76,77,10.48,10.83,7.99,6.22,20.78,4.09,12.43,13.50,13.68
95PP23,662,56,51,49,42,255,14,34,94,67,8.46,7.70,7.40,6.34,38.52,2.11,5.14,14.20,10.12
95QQ01,295,24,20,23,21,66,17,24,47,53,8.14,6.78,7.80,7.12,22.37,5.76,8.14,15.93,17.97
95QQ02,678,71,71,75,46,208,12,43,95,57,10.47,10.47,11.06,6.78,30.68,1.77,6.34,14.01,8.41
95QQ03,188,6,9,14,10,52,4,12,40,41,3.19,4.79,7.45,5.32,27.66,2.13,6.38,21.28,21.81
95QQ04,333,26,18,26,37,67,5,16,77,61,7.81,5.41,7.81,11.11,20.12,1.50,4.80,23.12,18.32
95QQ05,717,90,133,94,71,153,10,22,77,67,12.55,18.55,13.11,9.90,21.34,1.39,3.07,10.74,9.34
95QQ06,464,33,27,29,19,177,9,11,85,74,7.11,5.82,6.25,4.09,38.15,1.94,2.37,18.32,15.95
95QQ07,392,27,33,42,35,86,6,35,59,69,6.89,8.42,10.71,8.93,21.94,1.53,8.93,15.05,17.60
95QQ08,274,17,22,16,17,69,6,24,62,41,6.20,8.03,5.84,6.20,25.18,2.19,8.76,22.63,14.96
95QQ09,398,44,35,54,31,88,10,15,66,55,11.06,8.79,13.57,7.79,22.11,2.51,3.77,16.58,13.82
95QQ10,483,39,47,29,20,187,4,15,92,50,8.07,9.73,6.00,4.14,38.72,0.83,3.11,19.05,10.35
95QQ11,538,60,47,49,38,169,15,29,77,54,11.15,8.74,9.11,7.06,31.41,2.79,5.39,14.31,10.04
95QQ12,409,48,39,36,33,103,15,28,50,57,11.74,9.54,8.80,8.07,25.18,3.67,6.85,12.22,13.94
95QQ13,658,74,68,97,54,179,20,27,85,54,11.25,10.33,14.74,8.21,27.20,3.04,4.10,12.92,8.21
95QQ14,1475,149,166,139,113,419,24,68,259,138,10.10,11.25,9.42,7.66,28.41,1.63,4.61,17.56,9.36
95QQ15,393,19,31,33,40,100,6,18,85,61,4.83,7.89,8.40,10.18,25.45,1.53,4.58,21.63,15.52
95RR01,997,96,113,117,126,253,23,46,112,111,9.63,11.33,11.74,12.64,25.38,2.31,4.61,11.23,11.13
95RR02,377,31,21,26,35,116,15,19,48,66,8.22,5.57,6.90,9.28,30.77,3.98,5.04,12.73,17.51
95RR03,209,9,12,13,13,55,12,9,45,41,4.31,5.74,6.22,6.22,26.32,5.74,4.31,21.53,19.62
95RR04,364,17,43,33,21,124,7,13,74,32,4.67,11.81,9.07,5.77,34.07,1.92,3.57,20.33,8.79
95RR05,467,30,34,43,60,91,22,40,85,62,6.42,7.28,9.21,12.85,19.49,4.71,8.57,18.20,13.28
95RR06,491,38,31,31,18,216,8,18,91,40,7.74,6.31,6.31,3.67,43.99,1.63,3.67,18.53,8.15
95RR07,552,45,50,38,47,175,15,30,91,61,8.15,9.06,6.88,8.51,31.70,2.72,5.43,16.49,11.05
95RR08,520,46,42,36,22,210,16,22,76,50,8.85,8.08,6.92,4.23,40.38,3.08,4.23,14.62,9.62
95RR09,866,71,100,78,79,229,39,52,139,79,8.20,11.55,9.01,9.12,26.44,4.50,6.00,16.05,9.12
95RR10,188,14,12,14,12,41,7,10,40,38,7.45,6.38,7.45,6.38,21.81,3.72,5.32,21.28,20.21
95RR11,480,47,48,35,32,154,6,12,75,71,9.79,10.00,7.29,6.67,32.08,1.25,2.50,15.63,14.79
95RR12,295,25,38,32,40,51,14,23,41,31,8.47,12.88,10.85,13.56,17.29,4.75,7.80,13.90,10.51
95RR13,239,27,29,30,20,46,8,11,37,31,11.30,12.13,12.55,8.37,19.25,3.35,4.60,15.48,12.97
95RR14,431,28,36,22,24,184,7,13,67,50,6.50,8.35,5.10,5.57,42.69,1.62,3.02,15.55,11.60
95RR15,534,40,62,43,18,235,9,11,85,31,7.49,11.61,8.05,3.37,44.01,1.69,2.06,15.92,5.81
95SS01,1386,213,217,158,122,334,19,69,161,93,15.37,15.66,11.40,8.80,24.10,1.37,4.98,11.62,6.71
95SS02,1038,148,199,146,132,158,21,70,82,82,14.26,19.17,14.07,12.72,15.22,2.02,6.74,7.90,7.90
95SS03,938,185,181,90,47,241,15,63,56,60,19.72,19.30,9.59,5.01,25.69,1.60,6.72,5.97,6.40
95SS04,1950,210,262,246,199,362,46,147,253,225,10.77,13.44,12.62,10.21,18.56,2.36,7.54,12.97,11.54
95SS05,885,115,162,85,93,158,18,62,91,101,12.99,18.31,9.60,10.51,17.85,2.03,7.01,10.28,11.41
95SS06,698,38,42,45,65,123,26,110,139,110,5.44,6.02,6.45,9.31,17.62,3.72,15.76,19.91,15.76
95SS07,2014,198,286,230,164,371,78,190,297,200,9.83,14.20,11.42,8.14,18.42,3.87,9.43,14.75,9.93
95SS08,1199,146,199,161,111,304,21,63,106,88,12.18,16.60,13.43,9.26,25.35,1.75,5.25,8.84,7.34
95SS09,857,169,257,99,42,151,12,35,45,47,19.72,29.99,11.55,4.90,17.62,1.40,4.08,5.25,5.48
95SS10,1125,121,285,128,111,144,43,118,91,84,10.76,25.33,11.38,9.87,12.80,3.82,10.49,8.09,7.47
95SS11,1499,201,196,141,96,384,27,100,235,119,13.41,13.08,9.41,6.40,25.62,1.80,6.67,15.68,7.94
95SS12,695,99,125,99,73,108,13,57,66,55,14.24,17.99,14.24,10.50,15.54,1.87,8.20,9.50,7.91
95SS13,679,50,60,53,51,130,21,56,125,133,7.36,8.84,7.81,7.51,19.15,3.09,8.25,18.41,19.59
95SS14,638,61,99,58,47,128,16,52,89,88,9.56,15.52,9.09,7.37,20.06,2.51,8.15,13.95,13.79
95SS15,937,202,232,107,84,145,16,35,53,63,21.56,24.76,11.42,8.96,15.47,1.71,3.74,5.66,6.72
95SS16,611,61,89,64,64,111,24,68,79,51,9.98,14.57,10.47,10.47,18.17,3.93,11.13,12.93,8.35
95SS17,1033,104,103,112,113,200,21,68,176,136,10.07,9.97,10.84,10.94,19.36,2.03,6.58,17.04,13.17
95SS18,612,50,65,62,46,109,22,61,88,109,8.17,10.62,10.13,7.52,17.81,3.59,9.97,14.38,17.81
95SS19,669,65,67,74,45,144,21,67,93,93,9.72,10.01,11.06,6.73,21.52,3.14,10.01,13.90,13.90
95SS20,629,56,90,70,73,118,23,46,86,67,8.90,14.31,11.13,11.61,18.76,3.66,7.31,13.67,10.65
95SS21,1333,172,188,148,140,318,31,76,134,126,12.90,14.10,11.10,10.50,23.86,2.33,5.70,10.05,9.45
95SS22,803,65,145,146,137,113,15,58,71,53,8.09,18.06,18.18,17.06,14.07,1.87,7.22,8.84,6.60
95SS23,1000,139,185,116,86,205,18,47,111,93,13.90,18.50,11.60,8.60,20.50,1.80,4.70,11.10,9.30
95SS24,1340,197,295,196,146,198,29,64,115,100,14.70,22.01,14.63,10.90,14.78,2.16,4.78,8.58,7.46
95SS25,446,15,20,37,19,98,11,40,98,108,3.36,4.48,8.30,4.26,21.97,2.47,8.97,21.97,24.22
95SS26,667,33,70,47,82,138,27,66,101,103,4.95,10.49,7.05,12.29,20.69,4.05,9.90,15.14,15.44
95SS27,548,42,63,65,36,102,20,50,79,91,7.66,11.50,11.86,6.57,18.61,3.65,9.12,14.42,16.61
95SS28,564,33,48,42,54,128,26,44,97,92,5.85,8.51,7.45,9.57,22.70,4.61,7.80,17.20,16.31
95SS29,363,15,21,36,17,85,24,36,72,57,4.13,5.79,9.92,4.68,23.42,6.61,9.92,19.83,15.70
95SS30,1055,147,167,264,214,95,12,50,45,61,13.93,15.83,25.02,20.28,9.00,1.14,4.74,4.27,5.78
95TT01,693,67,76,50,33,295,7,16,82,67,9.67,10.97,7.22,4.76,42.57,1.01,2.31,11.83,9.67
95TT02,664,47,77,47,23,292,4,15,84,75,7.08,11.60,7.08,3.46,43.98,0.60,2.26,12.65,11.30
95TT03,802,63,97,68,32,278,9,31,143,81,7.86,12.09,8.48,3.99,34.66,1.12,3.87,17.83,10.10
95TT04,702,63,77,41,23,303,8,16,106,65,8.97,10.97,5.84,3.28,43.16,1.14,2.28,15.10,9.26
95TT05,676,75,96,48,34,174,16,27,109,97,11.09,14.20,7.10,5.03,25.74,2.37,3.99,16.12,14.35
95TT06,684,56,87,39,26,281,15,22,87,71,8.19,12.72,5.70,3.80,41.08,2.19,3.22,12.72,10.38
95TT07,724,75,71,63,32,270,12,30,114,57,10.36,9.81,8.70,4.42,37.29,1.66,4.14,15.75,7.87
95TT08,758,52,68,56,21,326,12,22,126,75,6.86,8.97,7.39,2.77,43.01,1.58,2.90,16.62,9.89
95TT09,751,46,94,47,19,319,9,23,113,81,6.13,12.52,6.26,2.53,42.48,1.20,3.06,15.05,10.79
95TT10,636,47,76,37,34,218,17,27,115,65,7.39,11.95,5.82,5.35,34.28,2.67,4.25,18.08,10.22
95TT11,836,67,102,47,35,379,11,20,101,74,8.01,12.20,5.62,4.19,45.33,1.32,2.39,12.08,8.85
95TT12,659,60,66,42,34,258,7,17,106,69,9.10,10.02,6.37,5.16,39.15,1.06,2.58,16.08,10.47
95TT13,677,59,66,71,39,186,16,34,105,101,8.71,9.75,10.49,5.76,27.47,2.36,5.02,15.51,14.92
95TT14,494,47,74,36,31,129,17,26,66,68,9.51,14.98,7.29,6.28,26.11,3.44,5.26,13.36,13.77
95TT15,594,49,53,33,30,244,9,18,90,68,8.25,8.92,5.56,5.05,41.08,1.52,3.03,15.15,11.45
