GeographyCode,KS403NI0001,KS403NI0002,KS403NI0003,KS403NI0004,KS403NI0005,KS403NI0006,KS403NI0007,KS403NI0008,KS403NI0009,KS403NI0010,KS403NI0011,KS403NI0012,KS403NI0013,KS403NI0014,KS403NI0015,KS403NI0016,KS403NI0017,KS403NI0018
95UU15,360,99,111,51,53,31,9,1,5,2.63,27.50,30.83,14.17,14.72,8.61,2.50,0.28,1.39
95VV01,1171,297,334,188,174,112,51,12,3,2.74,25.36,28.52,16.05,14.86,9.56,4.36,1.02,0.26
95VV02,985,393,274,138,111,50,12,3,4,2.22,39.90,27.82,14.01,11.27,5.08,1.22,0.30,0.41
95VV03,996,289,296,166,126,71,35,11,2,2.55,29.02,29.72,16.67,12.65,7.13,3.51,1.10,0.20
95VV04,1052,214,284,167,182,127,61,12,5,2.98,20.34,27.00,15.87,17.30,12.07,5.80,1.14,0.48
95VV05,1364,195,309,231,308,206,93,15,7,3.29,14.30,22.65,16.94,22.58,15.10,6.82,1.10,0.51
95VV06,1153,255,279,181,194,144,79,16,5,3.02,22.12,24.20,15.70,16.83,12.49,6.85,1.39,0.43
95VV07,1657,472,441,256,265,152,51,17,3,2.65,28.49,26.61,15.45,15.99,9.17,3.08,1.03,0.18
95VV08,1006,233,245,164,139,112,83,20,10,3.03,23.16,24.35,16.30,13.82,11.13,8.25,1.99,0.99
95VV09,967,252,283,155,116,93,43,12,13,2.76,26.06,29.27,16.03,12.00,9.62,4.45,1.24,1.34
95VV10,1186,280,377,217,173,84,40,7,8,2.66,23.61,31.79,18.30,14.59,7.08,3.37,0.59,0.67
95VV11,1484,281,403,250,276,184,71,15,4,2.98,18.94,27.16,16.85,18.60,12.40,4.78,1.01,0.27
95VV12,1164,283,333,211,176,104,45,5,7,2.73,24.31,28.61,18.13,15.12,8.93,3.87,0.43,0.60
95VV13,1054,171,232,187,202,158,78,16,10,3.29,16.22,22.01,17.74,19.17,14.99,7.40,1.52,0.95
95VV14,1287,360,345,256,187,83,40,14,2,2.59,27.97,26.81,19.89,14.53,6.45,3.11,1.09,0.16
95VV15,1140,288,301,219,186,94,43,8,1,2.71,25.26,26.40,19.21,16.32,8.25,3.77,0.70,0.09
95VV16,1043,218,264,178,183,124,58,14,4,2.98,20.90,25.31,17.07,17.55,11.89,5.56,1.34,0.38
95VV17,1410,270,364,228,245,171,106,13,13,3.09,19.15,25.82,16.17,17.38,12.13,7.52,0.92,0.92
95VV18,1402,401,384,234,224,105,37,11,6,2.60,28.60,27.39,16.69,15.98,7.49,2.64,0.78,0.43
95VV19,1172,333,361,210,128,85,43,9,3,2.53,28.41,30.80,17.92,10.92,7.25,3.67,0.77,0.26
95VV20,925,166,228,160,149,117,64,22,19,3.23,17.95,24.65,17.30,16.11,12.65,6.92,2.38,2.05
95VV21,1253,216,291,189,268,171,87,25,6,3.22,17.24,23.22,15.08,21.39,13.65,6.94,2.00,0.48
95VV22,956,227,236,168,128,104,64,19,10,2.97,23.74,24.69,17.57,13.39,10.88,6.69,1.99,1.05
95VV23,1123,320,347,160,157,97,30,9,3,2.56,28.50,30.90,14.25,13.98,8.64,2.67,0.80,0.27
95VV24,1258,440,335,200,155,91,32,3,2,2.40,34.98,26.63,15.90,12.32,7.23,2.54,0.24,0.16
95VV25,1227,261,295,190,214,160,75,20,12,3.07,21.27,24.04,15.48,17.44,13.04,6.11,1.63,0.98
95VV26,1172,237,285,205,206,137,75,18,9,3.06,20.22,24.32,17.49,17.58,11.69,6.40,1.54,0.77
95VV27,912,292,246,175,118,46,24,7,4,2.45,32.02,26.97,19.19,12.94,5.04,2.63,0.77,0.44
95VV28,1343,394,366,243,194,86,47,8,5,2.56,29.34,27.25,18.09,14.45,6.40,3.50,0.60,0.37
95VV29,1071,194,272,181,173,148,77,20,6,3.14,18.11,25.40,16.90,16.15,13.82,7.19,1.87,0.56
95VV30,1098,272,330,198,166,92,28,10,2,2.65,24.77,30.05,18.03,15.12,8.38,2.55,0.91,0.18
95WW01,1257,457,412,174,149,50,12,3,0,2.18,36.36,32.78,13.84,11.85,3.98,0.95,0.24,0
95WW02,1533,413,488,283,247,72,23,5,2,2.46,26.94,31.83,18.46,16.11,4.70,1.50,0.33,0.13
95WW03,1583,513,502,277,209,60,16,3,3,2.29,32.41,31.71,17.50,13.20,3.79,1.01,0.19,0.19
95WW04,1098,200,405,235,166,71,17,3,1,2.61,18.21,36.89,21.40,15.12,6.47,1.55,0.27,0.09
95WW05,1157,354,360,202,158,65,11,6,1,2.38,30.60,31.11,17.46,13.66,5.62,0.95,0.52,0.09
95WW06,1198,244,413,224,224,73,18,1,1,2.61,20.37,34.47,18.70,18.70,6.09,1.50,0.08,0.08
95WW07,1602,337,541,290,308,96,26,3,1,2.61,21.04,33.77,18.10,19.23,5.99,1.62,0.19,0.06
95WW08,1037,232,405,174,151,62,11,1,1,2.47,22.37,39.05,16.78,14.56,5.98,1.06,0.10,0.10
95WW09,1111,313,441,165,138,41,9,1,3,2.28,28.17,39.69,14.85,12.42,3.69,0.81,0.09,0.27
95WW10,1176,291,386,220,197,63,15,2,2,2.51,24.74,32.82,18.71,16.75,5.36,1.28,0.17,0.17
95WW11,1106,203,358,215,186,104,33,6,1,2.78,18.35,32.37,19.44,16.82,9.40,2.98,0.54,0.09
95WW12,1100,395,371,176,99,42,14,2,1,2.16,35.91,33.73,16.00,9.00,3.82,1.27,0.18,0.09
95WW13,1433,318,477,285,249,82,20,0,2,2.56,22.19,33.29,19.89,17.38,5.72,1.40,0,0.14
95WW14,1043,400,326,172,86,42,12,5,0,2.14,38.35,31.26,16.49,8.25,4.03,1.15,0.48,0
95WW15,1229,253,401,242,220,89,20,4,0,2.65,20.59,32.63,19.69,17.90,7.24,1.63,0.33,0
95WW16,1260,385,427,218,146,59,19,4,2,2.33,30.56,33.89,17.30,11.59,4.68,1.51,0.32,0.16
95WW17,991,308,357,148,112,49,13,3,1,2.29,31.08,36.02,14.93,11.30,4.94,1.31,0.30,0.10
95WW18,1000,349,330,153,112,37,11,5,3,2.23,34.90,33.00,15.30,11.20,3.70,1.10,0.50,0.30
95WW19,2204,374,693,389,500,206,32,5,5,2.82,16.97,31.44,17.65,22.69,9.35,1.45,0.23,0.23
95WW20,2974,513,941,581,593,270,62,9,5,2.80,17.25,31.64,19.54,19.94,9.08,2.08,0.30,0.17
95WW21,1481,485,417,269,205,77,24,1,3,2.37,32.75,28.16,18.16,13.84,5.20,1.62,0.07,0.20
95WW22,1228,330,402,232,189,59,12,1,3,2.43,26.87,32.74,18.89,15.39,4.80,0.98,0.08,0.24
95WW23,1455,439,477,240,191,88,17,3,0,2.36,30.17,32.78,16.49,13.13,6.05,1.17,0.21,0
95WW24,1578,584,510,241,159,55,19,8,2,2.17,37.01,32.32,15.27,10.08,3.49,1.20,0.51,0.13
95WW25,1137,575,338,120,76,17,7,3,1,1.82,50.57,29.73,10.55,6.68,1.50,0.62,0.26,0.09
95XX01,1849,271,573,411,405,156,26,6,1,2.84,14.66,30.99,22.23,21.90,8.44,1.41,0.32,0.05
95XX02,1066,303,363,170,147,63,15,1,4,2.41,28.42,34.05,15.95,13.79,5.91,1.41,0.09,0.38
95XX03,1057,204,404,183,194,53,15,3,1,2.57,19.30,38.22,17.31,18.35,5.01,1.42,0.28,0.09
95XX04,1402,306,469,271,249,82,19,4,2,2.58,21.83,33.45,19.33,17.76,5.85,1.36,0.29,0.14
95XX05,1238,436,467,170,124,33,7,0,1,2.09,35.22,37.72,13.73,10.02,2.67,0.57,0,0.08
95XX06,1598,495,482,291,232,73,22,3,0,2.36,30.98,30.16,18.21,14.52,4.57,1.38,0.19,0
95XX07,1278,419,461,166,165,57,9,1,0,2.23,32.79,36.07,12.99,12.91,4.46,0.70,0.08,0
95XX08,1173,395,424,150,140,49,13,2,0,2.21,33.67,36.15,12.79,11.94,4.18,1.11,0.17,0
95XX09,1255,454,420,180,141,50,9,1,0,2.16,36.18,33.47,14.34,11.24,3.98,0.72,0.08,0
95XX10,1842,424,557,358,350,122,23,5,3,2.62,23.02,30.24,19.44,19.00,6.62,1.25,0.27,0.16
95XX11,2621,733,912,442,376,114,27,10,7,2.38,27.97,34.80,16.86,14.35,4.35,1.03,0.38,0.27
95XX12,1002,238,408,138,143,62,11,2,0,2.43,23.75,40.72,13.77,14.27,6.19,1.10,0.20,0
95XX13,1176,297,496,165,153,52,12,1,0,2.33,25.26,42.18,14.03,13.01,4.42,1.02,0.09,0
95XX14,955,222,364,145,135,62,21,6,0,2.52,23.25,38.12,15.18,14.14,6.49,2.20,0.63,0
95XX15,1192,481,383,186,103,25,11,1,2,2.04,40.35,32.13,15.60,8.64,2.10,0.92,0.08,0.17
95XX16,1392,420,610,160,147,46,6,3,0,2.15,30.17,43.82,11.49,10.56,3.30,0.43,0.22,0
95XX17,1425,583,424,214,127,58,13,2,4,2.10,40.91,29.75,15.02,8.91,4.07,0.91,0.14,0.28
95XX18,1348,553,414,165,139,54,17,5,1,2.11,41.02,30.71,12.24,10.31,4.01,1.26,0.37,0.07
95XX19,1106,340,361,164,141,86,13,1,0,2.38,30.74,32.64,14.83,12.75,7.78,1.18,0.09,0
95XX20,1363,480,389,235,170,74,13,2,0,2.28,35.22,28.54,17.24,12.47,5.43,0.95,0.15,0
95XX21,1176,339,471,141,137,71,14,2,1,2.31,28.83,40.05,11.99,11.65,6.04,1.19,0.17,0.09
95XX22,1010,328,374,148,114,39,5,2,0,2.19,32.48,37.03,14.65,11.29,3.86,0.50,0.20,0
95XX23,1451,536,474,241,148,47,4,1,0,2.11,36.94,32.67,16.61,10.20,3.24,0.28,0.07,0
95XX24,1184,329,447,221,134,38,12,3,0,2.28,27.79,37.75,18.67,11.32,3.21,1.01,0.25,0
95XX25,1096,406,313,181,134,50,5,3,4,2.23,37.04,28.56,16.51,12.23,4.56,0.46,0.27,0.36
95YY01,861,195,231,129,160,81,47,14,4,2.91,22.65,26.83,14.98,18.58,9.41,5.46,1.63,0.46
95YY02,883,275,264,142,125,58,11,4,4,2.44,31.14,29.90,16.08,14.16,6.57,1.25,0.45,0.45
95YY03,991,187,224,165,202,138,52,12,11,3.14,18.87,22.60,16.65,20.38,13.93,5.25,1.21,1.11
95YY04,1270,295,377,233,208,106,42,6,3,2.70,23.23,29.69,18.35,16.38,8.35,3.31,0.47,0.24
95YY05,745,281,244,93,79,30,12,5,1,2.19,37.72,32.75,12.48,10.60,4.03,1.61,0.67,0.13
95YY06,858,234,220,132,128,84,45,9,6,2.78,27.27,25.64,15.38,14.92,9.79,5.24,1.05,0.70
95YY07,912,169,208,143,185,114,68,17,8,3.20,18.53,22.81,15.68,20.29,12.50,7.46,1.86,0.88
95YY08,789,215,184,119,131,87,44,6,3,2.83,27.25,23.32,15.08,16.60,11.03,5.58,0.76,0.38
95YY09,1014,363,304,168,128,44,6,1,0,2.22,35.80,29.98,16.57,12.62,4.34,0.59,0.10,0
95YY10,705,124,205,101,136,90,39,6,4,3.04,17.59,29.08,14.33,19.29,12.77,5.53,0.85,0.57
95YY11,820,273,227,110,104,71,28,6,1,2.50,33.29,27.68,13.41,12.68,8.66,3.41,0.73,0.12
95YY12,932,203,246,147,163,100,59,7,7,2.95,21.78,26.39,15.77,17.49,10.73,6.33,0.75,0.75
95YY13,1118,315,323,207,162,69,37,4,1,2.53,28.18,28.89,18.52,14.49,6.17,3.31,0.36,0.09
95YY14,1147,305,299,194,194,108,41,3,3,2.70,26.59,26.07,16.91,16.91,9.42,3.57,0.26,0.26
95YY15,889,354,218,141,105,41,18,9,3,2.29,39.82,24.52,15.86,11.81,4.61,2.02,1.01,0.34
95YY16,798,164,207,125,142,105,43,10,2,2.99,20.55,25.94,15.66,17.79,13.16,5.39,1.25,0.25
95YY17,746,143,175,128,124,99,60,14,3,3.15,19.17,23.46,17.16,16.62,13.27,8.04,1.88,0.40
95YY18,746,168,153,102,129,117,54,16,7,3.18,22.52,20.51,13.67,17.29,15.68,7.24,2.14,0.94
95YY19,707,300,204,96,62,37,6,2,0,2.09,42.43,28.85,13.58,8.77,5.23,0.85,0.28,0
95YY20,721,149,161,98,124,105,60,16,8,3.23,20.67,22.33,13.59,17.20,14.56,8.32,2.22,1.11
95YY21,791,180,167,126,139,110,55,5,9,3.08,22.76,21.11,15.93,17.57,13.91,6.95,0.63,1.14
95ZZ01,994,221,288,175,179,83,36,7,5,2.78,22.23,28.97,17.61,18.01,8.35,3.62,0.70,0.50
95ZZ02,751,194,250,173,82,34,15,1,2,2.43,25.83,33.29,23.04,10.92,4.53,2.00,0.13,0.27
95ZZ03,884,332,238,130,92,61,19,10,2,2.35,37.56,26.92,14.71,10.41,6.90,2.15,1.13,0.23
95ZZ04,911,209,230,157,159,102,40,10,4,2.88,22.94,25.25,17.23,17.45,11.20,4.39,1.10,0.44
95ZZ05,769,210,167,126,142,70,38,9,7,2.84,27.31,21.72,16.38,18.47,9.10,4.94,1.17,0.91
95ZZ06,786,318,224,106,86,29,21,1,1,2.18,40.46,28.50,13.49,10.94,3.69,2.67,0.13,0.13
95ZZ07,1010,247,253,181,186,99,38,4,2,2.78,24.46,25.05,17.92,18.42,9.80,3.76,0.40,0.20
95ZZ08,934,270,230,139,140,83,53,16,3,2.77,28.91,24.63,14.88,14.99,8.89,5.67,1.71,0.32
95ZZ09,881,252,256,149,126,69,23,5,1,2.55,28.60,29.06,16.91,14.30,7.83,2.61,0.57,0.11
95ZZ10,1262,398,325,222,182,98,28,6,3,2.51,31.54,25.75,17.59,14.42,7.77,2.22,0.48,0.24
95ZZ11,745,183,174,95,141,87,51,10,4,2.98,24.56,23.36,12.75,18.93,11.68,6.85,1.34,0.54
95ZZ12,868,242,269,154,113,60,20,4,6,2.52,27.88,30.99,17.74,13.02,6.91,2.30,0.46,0.69
95ZZ13,879,182,264,133,153,94,37,11,5,2.88,20.71,30.03,15.13,17.41,10.69,4.21,1.25,0.57
95ZZ14,1111,215,327,211,209,106,38,2,3,2.82,19.35,29.43,18.99,18.81,9.54,3.42,0.18,0.27
95ZZ15,804,165,235,125,165,75,33,3,3,2.85,20.52,29.23,15.55,20.52,9.33,4.10,0.37,0.37
95ZZ16,1228,343,310,228,199,105,40,1,2,2.63,27.93,25.24,18.57,16.21,8.55,3.26,0.08,0.16
