GeographyCode,KS406NI0001,KS406NI0002,KS406NI0003,KS406NI0004,KS406NI0005,KS406NI0006,KS406NI0007,KS406NI0008,KS406NI0009,KS406NI0010,KS406NI0011,KS406NI0012,KS406NI0013
95NN12,1128,63,71,2,1,0,1004,5.59,6.29,0.18,0.09,0,89.01
95NN13,1064,107,47,0,1,0,917,10.06,4.42,0,0.09,0,86.18
95NN14,1205,111,58,2,6,2,1046,9.21,4.81,0.17,0.50,0.17,86.80
95NN15,1230,45,77,6,4,1,1116,3.66,6.26,0.49,0.33,0.08,90.73
95NN16,1128,71,43,1,4,2,1018,6.29,3.81,0.09,0.35,0.18,90.25
95NN17,928,50,80,5,6,1,799,5.39,8.62,0.54,0.65,0.11,86.10
95NN18,1023,47,70,5,11,3,912,4.59,6.84,0.49,1.08,0.29,89.15
95NN19,1336,62,59,0,7,1,1224,4.64,4.42,0,0.52,0.07,91.62
95NN20,1073,121,66,1,2,2,909,11.28,6.15,0.09,0.19,0.19,84.72
95NN21,1151,48,61,4,2,1,1041,4.17,5.30,0.35,0.17,0.09,90.44
95NN22,1003,78,46,3,5,1,882,7.78,4.59,0.30,0.50,0.10,87.94
95NN23,1159,90,56,2,3,0,1026,7.77,4.83,0.17,0.26,0,88.52
95OO01,809,125,38,3,7,0,651,15.45,4.70,0.37,0.87,0,80.47
95OO02,703,89,39,3,3,1,586,12.66,5.55,0.43,0.43,0.14,83.36
95OO03,914,142,60,2,7,1,730,15.54,6.56,0.22,0.77,0.11,79.87
95OO04,877,112,71,1,6,0,710,12.77,8.10,0.11,0.68,0,80.96
95OO05,1021,55,65,2,5,1,904,5.39,6.37,0.20,0.49,0.10,88.54
95OO06,941,95,39,1,2,0,817,10.10,4.14,0.11,0.21,0,86.82
95OO07,854,100,48,1,2,0,710,11.71,5.62,0.12,0.23,0,83.14
95OO08,887,91,51,2,3,0,758,10.26,5.75,0.23,0.34,0,85.46
95OO09,744,101,50,1,6,0,605,13.58,6.72,0.13,0.81,0,81.32
95OO10,1163,76,82,2,6,2,1013,6.53,7.05,0.17,0.52,0.17,87.10
95OO11,956,56,88,2,5,0,823,5.86,9.21,0.21,0.52,0,86.09
95OO12,999,54,50,1,5,3,897,5.41,5.01,0.10,0.50,0.30,89.79
95OO13,976,25,49,1,5,0,907,2.56,5.02,0.10,0.51,0,92.93
95OO14,866,82,57,1,5,2,731,9.47,6.58,0.12,0.58,0.23,84.41
95OO15,870,49,65,9,7,1,756,5.63,7.47,1.03,0.80,0.11,86.90
95OO16,853,74,51,1,4,2,737,8.68,5.98,0.12,0.47,0.23,86.40
95OO17,978,117,48,1,4,0,825,11.96,4.91,0.10,0.41,0,84.36
95OO18,1099,78,62,13,14,0,978,7.10,5.64,1.18,1.27,0,88.99
95OO19,1046,114,69,6,8,2,876,10.90,6.60,0.57,0.76,0.19,83.75
95OO20,854,47,66,0,4,0,746,5.50,7.73,0,0.47,0,87.35
95OO21,904,52,80,3,5,3,791,5.75,8.85,0.33,0.55,0.33,87.50
95OO22,956,125,49,1,5,0,789,13.08,5.13,0.10,0.52,0,82.53
95PP01,950,74,54,2,6,1,833,7.79,5.68,0.21,0.63,0.11,87.68
95PP02,933,129,43,1,2,1,770,13.83,4.61,0.11,0.21,0.11,82.53
95PP03,971,153,54,1,4,0,783,15.76,5.56,0.10,0.41,0,80.64
95PP04,1081,145,41,1,5,1,906,13.41,3.79,0.09,0.46,0.09,83.81
95PP05,822,127,35,2,4,1,670,15.45,4.26,0.24,0.49,0.12,81.51
95PP06,1554,79,70,5,1,0,1422,5.08,4.50,0.32,0.06,0,91.51
95PP07,987,136,58,2,1,0,812,13.78,5.88,0.20,0.10,0,82.27
95PP08,960,132,54,0,2,2,787,13.75,5.63,0,0.21,0.21,81.98
95PP09,757,26,64,0,1,0,675,3.43,8.45,0,0.13,0,89.17
95PP10,798,117,38,2,1,0,656,14.66,4.76,0.25,0.13,0,82.21
95PP11,1040,60,60,6,5,2,925,5.77,5.77,0.58,0.48,0.19,88.94
95PP12,891,149,37,1,2,0,719,16.72,4.15,0.11,0.22,0,80.70
95PP13,1060,71,76,0,1,1,924,6.70,7.17,0,0.09,0.09,87.17
95PP14,1347,149,80,4,3,2,1131,11.06,5.94,0.30,0.22,0.15,83.96
95PP15,1089,109,40,3,5,0,954,10.01,3.67,0.28,0.46,0,87.60
95PP16,705,72,32,3,3,0,611,10.21,4.54,0.43,0.43,0,86.67
95PP17,1028,64,52,3,5,2,912,6.23,5.06,0.29,0.49,0.19,88.72
95PP18,1093,155,54,1,5,0,901,14.18,4.94,0.09,0.46,0,82.43
95PP19,933,135,49,3,5,1,760,14.47,5.25,0.32,0.54,0.11,81.46
95PP20,1379,106,71,5,6,15,1202,7.69,5.15,0.36,0.44,1.09,87.16
95PP21,783,113,32,1,3,3,642,14.43,4.09,0.13,0.38,0.38,81.99
95PP22,1010,78,44,3,18,1,894,7.72,4.36,0.30,1.78,0.10,88.51
95PP23,898,111,37,1,3,5,758,12.36,4.12,0.11,0.33,0.56,84.41
95QQ01,707,36,51,3,5,1,627,5.09,7.21,0.42,0.71,0.14,88.68
95QQ02,996,55,38,0,2,3,909,5.52,3.82,0,0.20,0.30,91.27
95QQ03,507,16,33,0,0,3,457,3.16,6.51,0,0,0.59,90.14
95QQ04,692,21,37,3,0,3,634,3.03,5.35,0.43,0,0.43,91.62
95QQ05,1127,32,43,0,2,3,1053,2.84,3.82,0,0.18,0.27,93.43
95QQ06,754,51,47,0,3,0,659,6.76,6.23,0,0.40,0,87.40
95QQ07,919,55,62,1,6,11,801,5.98,6.75,0.11,0.65,1.20,87.16
95QQ08,698,28,78,2,4,2,596,4.01,11.17,0.29,0.57,0.29,85.39
95QQ09,838,33,65,8,6,6,744,3.94,7.76,0.95,0.72,0.72,88.78
95QQ10,688,55,31,1,1,1,614,7.99,4.51,0.15,0.15,0.15,89.24
95QQ11,776,35,30,1,0,3,711,4.51,3.87,0.13,0,0.39,91.62
95QQ12,758,22,41,7,6,7,692,2.90,5.41,0.92,0.79,0.92,91.29
95QQ13,1031,39,39,2,3,6,955,3.78,3.78,0.19,0.29,0.58,92.63
95QQ14,2045,133,78,3,1,3,1853,6.50,3.81,0.15,0.05,0.15,90.61
95QQ15,761,16,57,3,0,3,690,2.10,7.49,0.39,0,0.39,90.67
95RR01,1502,155,48,2,6,1,1310,10.32,3.20,0.13,0.40,0.07,87.22
95RR02,647,43,36,1,1,0,575,6.65,5.56,0.15,0.15,0,88.87
95RR03,617,27,47,1,6,0,551,4.38,7.62,0.16,0.97,0,89.30
95RR04,752,55,42,4,8,1,659,7.31,5.59,0.53,1.06,0.13,87.63
95RR05,966,74,57,0,2,1,849,7.66,5.90,0,0.21,0.10,87.89
95RR06,708,62,33,0,1,1,616,8.76,4.66,0,0.14,0.14,87.01
95RR07,859,58,34,0,6,1,767,6.75,3.96,0,0.70,0.12,89.29
95RR08,713,81,38,1,2,0,604,11.36,5.33,0.14,0.28,0,84.71
95RR09,1381,83,41,3,7,2,1256,6.01,2.97,0.22,0.51,0.14,90.95
95RR10,582,22,41,2,2,1,521,3.78,7.04,0.34,0.34,0.17,89.52
95RR11,652,51,38,1,3,0,570,7.82,5.83,0.15,0.46,0,87.42
95RR12,606,17,38,3,6,0,555,2.81,6.27,0.50,0.99,0,91.58
95RR13,657,52,54,2,3,1,561,7.91,8.22,0.30,0.46,0.15,85.39
95RR14,654,77,33,2,6,1,542,11.77,5.05,0.31,0.92,0.15,82.87
95RR15,802,72,34,1,1,0,703,8.98,4.24,0.12,0.12,0,87.66
95SS01,1681,146,65,2,3,0,1496,8.69,3.87,0.12,0.18,0,88.99
95SS02,1530,28,41,1,2,2,1464,1.83,2.68,0.07,0.13,0.13,95.69
95SS03,1189,83,54,3,1,0,1064,6.98,4.54,0.25,0.08,0,89.49
95SS04,2935,230,167,3,11,5,2586,7.84,5.69,0.10,0.37,0.17,88.11
95SS05,1441,55,82,2,4,2,1307,3.82,5.69,0.14,0.28,0.14,90.70
95SS06,1935,243,207,9,13,5,1532,12.56,10.70,0.47,0.67,0.26,79.17
95SS07,3406,271,173,3,9,3,3001,7.96,5.08,0.09,0.26,0.09,88.11
95SS08,1670,115,54,3,3,2,1509,6.89,3.23,0.18,0.18,0.12,90.36
95SS09,1334,63,48,3,4,1,1228,4.72,3.60,0.22,0.30,0.07,92.05
95SS10,1607,56,66,2,7,6,1492,3.48,4.11,0.12,0.44,0.37,92.84
95SS11,1863,131,72,3,7,2,1664,7.03,3.86,0.16,0.38,0.11,89.32
95SS12,1251,50,68,7,10,5,1133,4.00,5.44,0.56,0.80,0.40,90.57
95SS13,1336,54,92,7,5,3,1196,4.04,6.89,0.52,0.37,0.22,89.52
95SS14,1246,54,84,5,9,0,1112,4.33,6.74,0.40,0.72,0,89.25
95SS15,1516,117,63,4,6,3,1349,7.72,4.16,0.26,0.40,0.20,88.98
95SS16,1152,57,101,3,19,4,1000,4.95,8.77,0.26,1.65,0.35,86.81
95SS17,1749,131,121,4,10,1,1525,7.49,6.92,0.23,0.57,0.06,87.19
95SS18,1342,87,142,6,12,7,1136,6.48,10.58,0.45,0.89,0.52,84.65
95SS19,1236,40,73,3,4,2,1129,3.24,5.91,0.24,0.32,0.16,91.34
95SS20,1096,29,60,4,8,3,1002,2.65,5.47,0.36,0.73,0.27,91.42
95SS21,1656,93,48,1,6,0,1517,5.62,2.90,0.06,0.36,0,91.61
95SS22,1254,30,47,5,6,2,1174,2.39,3.75,0.40,0.48,0.16,93.62
95SS23,1532,65,57,1,5,1,1414,4.24,3.72,0.07,0.33,0.07,92.30
95SS24,1914,98,81,0,10,0,1745,5.12,4.23,0,0.52,0,91.17
95SS25,1117,92,115,4,3,4,945,8.24,10.30,0.36,0.27,0.36,84.60
95SS26,1314,118,108,8,14,3,1115,8.98,8.22,0.61,1.07,0.23,84.86
95SS27,1194,57,99,2,2,2,1047,4.77,8.29,0.17,0.17,0.17,87.69
95SS28,1071,63,89,2,3,1,933,5.88,8.31,0.19,0.28,0.09,87.11
95SS29,1031,39,101,2,6,1,891,3.78,9.80,0.19,0.58,0.10,86.42
95SS30,1125,27,38,0,0,3,1060,2.40,3.38,0,0,0.27,94.22
95TT01,838,104,44,4,0,0,703,12.41,5.25,0.48,0,0,83.89
95TT02,857,81,49,5,4,2,731,9.45,5.72,0.58,0.47,0.23,85.30
95TT03,1175,74,48,2,1,3,1062,6.30,4.09,0.17,0.09,0.26,90.38
95TT04,1018,123,75,4,6,1,832,12.08,7.37,0.39,0.59,0.10,81.73
95TT05,1129,67,86,4,5,3,986,5.93,7.62,0.35,0.44,0.27,87.33
95TT06,886,92,44,2,1,2,761,10.38,4.97,0.23,0.11,0.23,85.89
95TT07,874,88,46,0,1,2,743,10.07,5.26,0,0.11,0.23,85.01
95TT08,851,117,47,0,3,0,697,13.75,5.52,0,0.35,0,81.90
95TT09,874,112,42,3,4,0,735,12.81,4.81,0.34,0.46,0,84.10
95TT10,1056,59,62,5,0,3,942,5.59,5.87,0.47,0,0.28,89.20
95TT11,945,109,51,4,8,2,785,11.53,5.40,0.42,0.85,0.21,83.07
95TT12,898,89,44,5,4,1,770,9.91,4.90,0.56,0.45,0.11,85.75
95TT13,1107,44,81,4,4,3,990,3.97,7.32,0.36,0.36,0.27,89.43
95TT14,830,59,62,1,3,1,721,7.11,7.47,0.12,0.36,0.12,86.87
95TT15,833,85,49,3,5,0,707,10.20,5.88,0.36,0.60,0,84.87
95TT16,866,83,49,1,4,0,741,9.58,5.66,0.12,0.46,0,85.57
95UU01,384,41,23,0,0,0,326,10.68,5.99,0,0,0,84.90
95UU02,439,24,30,1,2,0,386,5.47,6.83,0.23,0.46,0,87.93
95UU03,381,24,25,1,5,3,333,6.30,6.56,0.26,1.31,0.79,87.40
95UU04,350,26,34,3,5,2,293,7.43,9.71,0.86,1.43,0.57,83.71
95UU05,373,44,24,0,1,1,306,11.80,6.43,0,0.27,0.27,82.04
95UU06,569,31,34,2,2,0,508,5.45,5.98,0.35,0.35,0,89.28
95UU07,307,30,9,0,1,0,271,9.77,2.93,0,0.33,0,88.27
95UU08,461,38,33,3,1,1,393,8.24,7.16,0.65,0.22,0.22,85.25
95UU09,594,33,30,1,3,0,533,5.56,5.05,0.17,0.51,0,89.73
95UU10,420,52,31,1,1,1,345,12.38,7.38,0.24,0.24,0.24,82.14
95UU11,355,34,19,0,0,0,302,9.58,5.35,0,0,0,85.07
95UU12,564,24,35,2,0,3,506,4.26,6.21,0.35,0,0.53,89.72
95UU13,333,29,26,1,0,0,282,8.71,7.81,0.30,0,0,84.68
95UU14,718,37,51,0,3,1,635,5.15,7.10,0,0.42,0.14,88.44
95UU15,360,31,38,2,1,1,296,8.61,10.56,0.56,0.28,0.28,82.22
95VV01,1171,105,83,3,10,5,1001,8.97,7.09,0.26,0.85,0.43,85.48
95VV02,985,66,87,3,7,1,843,6.70,8.83,0.30,0.71,0.10,85.58
95VV03,996,59,69,3,7,3,872,5.92,6.93,0.30,0.70,0.30,87.55
95VV04,1052,122,69,1,3,1,876,11.60,6.56,0.10,0.29,0.10,83.27
95VV05,1364,99,41,2,6,2,1225,7.26,3.01,0.15,0.44,0.15,89.81
95VV06,1153,114,50,2,8,3,994,9.89,4.34,0.17,0.69,0.26,86.21
95VV07,1657,116,78,4,15,3,1474,7.00,4.71,0.24,0.91,0.18,88.96
95VV08,1006,105,43,0,1,2,869,10.44,4.27,0,0.10,0.20,86.38
95VV09,967,129,72,2,7,2,780,13.34,7.45,0.21,0.72,0.21,80.66
95VV10,1186,53,70,2,7,2,1070,4.47,5.90,0.17,0.59,0.17,90.22
95VV11,1484,96,47,2,4,1,1351,6.47,3.17,0.13,0.27,0.07,91.04
95VV12,1164,82,79,2,10,6,1010,7.04,6.79,0.17,0.86,0.52,86.77
95VV13,1054,150,48,2,5,2,866,14.23,4.55,0.19,0.47,0.19,82.16
95VV14,1287,64,87,11,17,2,1137,4.97,6.76,0.85,1.32,0.16,88.34
95VV15,1140,76,104,7,9,4,966,6.67,9.12,0.61,0.79,0.35,84.74
95VV16,1043,100,47,2,7,2,907,9.59,4.51,0.19,0.67,0.19,86.96
95VV17,1410,145,65,2,3,2,1211,10.28,4.61,0.14,0.21,0.14,85.89
95VV18,1402,115,88,4,13,2,1214,8.20,6.28,0.29,0.93,0.14,86.59
95VV19,1172,78,73,4,7,0,1025,6.66,6.23,0.34,0.60,0,87.46
95VV20,925,164,53,3,4,1,722,17.73,5.73,0.32,0.43,0.11,78.05
95VV21,1253,187,59,4,7,4,1022,14.92,4.71,0.32,0.56,0.32,81.56
95VV22,956,100,46,4,6,2,818,10.46,4.81,0.42,0.63,0.21,85.56
95VV23,1123,81,48,1,12,4,991,7.21,4.27,0.09,1.07,0.36,88.25
95VV24,1258,75,104,3,14,4,1091,5.96,8.27,0.24,1.11,0.32,86.72
95VV25,1227,156,69,2,8,3,1018,12.71,5.62,0.16,0.65,0.24,82.97
95VV26,1172,115,51,1,3,2,1015,9.81,4.35,0.09,0.26,0.17,86.60
95VV27,912,54,84,4,7,2,787,5.92,9.21,0.44,0.77,0.22,86.29
95VV28,1343,73,68,9,14,4,1209,5.44,5.06,0.67,1.04,0.30,90.02
95VV29,1071,137,68,2,2,2,883,12.79,6.35,0.19,0.19,0.19,82.45
95VV30,1098,56,63,2,7,5,986,5.10,5.74,0.18,0.64,0.46,89.80
95WW01,1257,46,91,9,9,0,1133,3.66,7.24,0.72,0.72,0,90.14
95WW02,1533,87,120,8,11,1,1354,5.68,7.83,0.52,0.72,0.07,88.32
95WW03,1583,78,85,2,4,1,1424,4.93,5.37,0.13,0.25,0.06,89.96
95WW04,1098,12,72,6,8,1,1007,1.09,6.56,0.55,0.73,0.09,91.71
95WW05,1157,28,80,3,10,6,1047,2.42,6.91,0.26,0.86,0.52,90.49
95WW06,1198,48,42,4,2,0,1113,4.01,3.51,0.33,0.17,0,92.90
95WW07,1602,34,69,2,8,0,1499,2.12,4.31,0.12,0.50,0,93.57
95WW08,1037,21,57,2,7,4,954,2.03,5.50,0.19,0.68,0.39,92.00
95WW09,1111,41,77,6,7,3,992,3.69,6.93,0.54,0.63,0.27,89.29
95WW10,1176,16,112,1,10,1,1045,1.36,9.52,0.09,0.85,0.09,88.86
95WW11,1106,25,45,0,3,0,1039,2.26,4.07,0,0.27,0,93.94
95WW12,1100,40,122,4,4,0,956,3.64,11.09,0.36,0.36,0,86.91
95WW13,1433,61,65,3,4,4,1310,4.26,4.54,0.21,0.28,0.28,91.42
95WW14,1043,72,94,5,12,2,890,6.90,9.01,0.48,1.15,0.19,85.33
95WW15,1229,45,56,1,9,0,1132,3.66,4.56,0.08,0.73,0,92.11
95WW16,1260,54,112,4,8,5,1105,4.29,8.89,0.32,0.63,0.40,87.70
95WW17,991,51,81,4,10,2,872,5.15,8.17,0.40,1.01,0.20,87.99
95WW18,1000,16,61,4,6,1,924,1.60,6.10,0.40,0.60,0.10,92.40
95WW19,2204,71,108,2,5,1,2038,3.22,4.90,0.09,0.23,0.05,92.47
95WW20,2974,151,90,2,5,5,2739,5.08,3.03,0.07,0.17,0.17,92.10
95WW21,1481,32,105,5,9,6,1347,2.16,7.09,0.34,0.61,0.41,90.95
95WW22,1228,55,96,1,5,1,1089,4.48,7.82,0.08,0.41,0.08,88.68
95WW23,1455,58,65,4,9,3,1340,3.99,4.47,0.27,0.62,0.21,92.10
95WW24,1578,97,172,8,12,2,1331,6.15,10.90,0.51,0.76,0.13,84.35
95WW25,1137,72,119,2,5,2,960,6.33,10.47,0.18,0.44,0.18,84.43
95XX01,1849,37,56,4,6,1,1764,2.00,3.03,0.22,0.32,0.05,95.40
95XX02,1066,37,55,1,9,4,977,3.47,5.16,0.09,0.84,0.38,91.65
95XX03,1057,18,34,1,5,1,1002,1.70,3.22,0.09,0.47,0.09,94.80
95XX04,1402,25,58,1,4,1,1322,1.78,4.14,0.07,0.29,0.07,94.29
95XX05,1238,43,92,8,12,4,1110,3.47,7.43,0.65,0.97,0.32,89.66
95XX06,1598,66,120,7,14,8,1428,4.13,7.51,0.44,0.88,0.50,89.36
95XX07,1278,75,119,2,5,11,1109,5.87,9.31,0.16,0.39,0.86,86.78
95XX08,1173,44,61,2,5,5,1070,3.75,5.20,0.17,0.43,0.43,91.22
95XX09,1255,74,125,10,14,8,1075,5.90,9.96,0.80,1.12,0.64,85.66
95XX10,1842,37,93,2,9,0,1710,2.01,5.05,0.11,0.49,0,92.83
95XX11,2621,279,208,3,3,3,2206,10.64,7.94,0.11,0.11,0.11,84.17
95XX12,1002,42,49,1,2,0,920,4.19,4.89,0.10,0.20,0,91.82
95XX13,1176,32,44,1,2,1,1101,2.72,3.74,0.09,0.17,0.09,93.62
95XX14,955,23,27,1,1,0,911,2.41,2.83,0.10,0.10,0,95.39
95XX15,1192,94,133,1,5,3,988,7.89,11.16,0.08,0.42,0.25,82.89
95XX16,1392,72,96,1,4,3,1250,5.17,6.90,0.07,0.29,0.22,89.80
95XX17,1425,20,68,1,4,3,1334,1.40,4.77,0.07,0.28,0.21,93.61
95XX18,1348,81,98,6,9,14,1183,6.01,7.27,0.45,0.67,1.04,87.76
95XX19,1106,61,66,2,4,1,995,5.52,5.97,0.18,0.36,0.09,89.96
95XX20,1363,80,111,3,4,2,1194,5.87,8.14,0.22,0.29,0.15,87.60
95XX21,1176,60,59,2,9,3,1076,5.10,5.02,0.17,0.77,0.26,91.50
95XX22,1010,22,53,1,4,4,937,2.18,5.25,0.10,0.40,0.40,92.77
95XX23,1451,74,95,6,6,6,1298,5.10,6.55,0.41,0.41,0.41,89.46
95XX24,1184,26,69,2,8,2,1088,2.20,5.83,0.17,0.68,0.17,91.89
95XX25,1096,51,102,3,7,3,955,4.65,9.31,0.27,0.64,0.27,87.14
95YY01,861,109,34,0,3,0,730,12.66,3.95,0,0.35,0,84.79
95YY02,883,55,64,1,2,0,772,6.23,7.25,0.11,0.23,0,87.43
95YY03,991,134,39,1,4,0,829,13.52,3.94,0.10,0.40,0,83.65
95YY04,1270,72,69,0,5,2,1137,5.67,5.43,0,0.39,0.16,89.53
95YY05,745,34,45,2,7,0,665,4.56,6.04,0.27,0.94,0,89.26
95YY06,858,78,62,4,6,1,729,9.09,7.23,0.47,0.70,0.12,84.97
95YY07,912,116,49,2,7,0,764,12.72,5.37,0.22,0.77,0,83.77
95YY08,789,105,42,3,2,1,654,13.31,5.32,0.38,0.25,0.13,82.89
95YY09,1014,38,41,5,5,0,938,3.75,4.04,0.49,0.49,0,92.50
95YY10,705,90,34,1,2,1,590,12.77,4.82,0.14,0.28,0.14,83.69
95YY11,820,69,43,0,5,0,714,8.41,5.24,0,0.61,0,87.07
95YY12,932,115,36,3,1,0,791,12.34,3.86,0.32,0.11,0,84.87
95YY13,1118,73,79,4,6,1,979,6.53,7.07,0.36,0.54,0.09,87.57
95YY14,1147,52,31,6,6,0,1071,4.53,2.70,0.52,0.52,0,93.37
95YY15,889,55,76,7,7,2,772,6.19,8.55,0.79,0.79,0.22,86.84
95YY16,798,105,37,1,7,0,660,13.16,4.64,0.13,0.88,0,82.71
95YY17,746,75,35,0,2,2,643,10.05,4.69,0,0.27,0.27,86.19
95YY18,746,94,42,1,2,2,619,12.60,5.63,0.13,0.27,0.27,82.98
95YY19,707,55,54,3,7,2,607,7.78,7.64,0.42,0.99,0.28,85.86
95YY20,721,81,41,5,2,0,605,11.23,5.69,0.69,0.28,0,83.91
95YY21,791,118,42,0,3,2,647,14.92,5.31,0,0.38,0.25,81.80
95ZZ01,994,74,46,2,9,0,872,7.44,4.63,0.20,0.91,0,87.73
95ZZ02,751,29,70,2,10,0,657,3.86,9.32,0.27,1.33,0,87.48
95ZZ03,884,71,78,5,11,1,741,8.03,8.82,0.57,1.24,0.11,83.82
95ZZ04,911,118,40,2,6,0,760,12.95,4.39,0.22,0.66,0,83.42
95ZZ05,769,77,50,0,9,1,648,10.01,6.50,0,1.17,0.13,84.27
95ZZ06,786,64,66,5,7,2,666,8.14,8.40,0.64,0.89,0.25,84.73
95ZZ07,1010,95,59,2,5,2,867,9.41,5.84,0.20,0.50,0.20,85.84
95ZZ08,934,101,43,1,3,1,794,10.81,4.60,0.11,0.32,0.11,85.01
95ZZ09,881,85,52,0,1,3,748,9.65,5.90,0,0.11,0.34,84.90
95ZZ10,1262,63,49,3,5,0,1155,4.99,3.88,0.24,0.40,0,91.52
95ZZ11,745,83,37,4,7,0,633,11.14,4.97,0.54,0.94,0,84.97
95ZZ12,868,62,56,1,3,0,756,7.14,6.45,0.12,0.35,0,87.10
95ZZ13,879,92,35,0,7,0,754,10.47,3.98,0,0.80,0,85.78
95ZZ14,1111,65,60,2,6,0,989,5.85,5.40,0.18,0.54,0,89.02
95ZZ15,804,76,41,1,3,0,696,9.45,5.10,0.12,0.37,0,86.57
95ZZ16,1228,60,83,4,10,2,1095,4.89,6.76,0.33,0.81,0.16,89.17
