GeographyCode,KS212NI0001,KS212NI0002,KS212NI0003,KS212NI0004,KS212NI0005,KS212NI0006,KS212NI0007,KS212NI0008,KS212NI0009
95SS13,2904,721,1870,39,274,24.83,64.39,1.34,9.44
95SS14,2905,339,2266,33,267,11.67,78.00,1.14,9.19
95SS15,3758,403,3134,35,186,10.72,83.40,0.93,4.95
95SS16,3164,2931,163,11,59,92.64,5.15,0.35,1.86
95SS17,4298,1006,2855,29,408,23.41,66.43,0.67,9.49
95SS18,3053,624,2096,44,289,20.44,68.65,1.44,9.47
95SS19,2737,270,2158,43,266,9.86,78.85,1.57,9.72
95SS20,2605,399,1977,24,205,15.32,75.89,0.92,7.87
95SS21,4716,521,3818,34,343,11.05,80.96,0.72,7.27
95SS22,3290,907,1939,39,405,27.57,58.94,1.19,12.31
95SS23,3816,333,3128,43,312,8.73,81.97,1.13,8.18
95SS24,5139,1002,3683,54,400,19.50,71.67,1.05,7.78
95SS25,2589,701,1556,27,305,27.08,60.10,1.04,11.78
95SS26,3781,3555,170,2,54,94.02,4.50,0.05,1.43
95SS27,2502,289,1951,52,210,11.55,77.98,2.08,8.39
95SS28,2594,1048,1318,17,211,40.40,50.81,0.66,8.13
95SS29,2647,2376,207,3,61,89.76,7.82,0.11,2.30
95SS30,3378,691,2287,35,365,20.46,67.70,1.04,10.81
95TT01,2748,2097,589,10,52,76.31,21.43,0.36,1.89
95TT02,2685,2214,441,0,30,82.46,16.42,0,1.12
95TT03,3329,1779,1447,24,79,53.44,43.47,0.72,2.37
95TT04,2984,2755,192,8,29,92.33,6.43,0.27,0.97
95TT05,3079,2062,915,28,74,66.97,29.72,0.91,2.40
95TT06,2723,1861,813,4,45,68.34,29.86,0.15,1.65
95TT07,2747,1369,1295,15,68,49.84,47.14,0.55,2.48
95TT08,2724,1293,1353,16,62,47.47,49.67,0.59,2.28
95TT09,2917,2709,190,4,14,92.87,6.51,0.14,0.48
95TT10,2852,2231,544,6,71,78.23,19.07,0.21,2.49
95TT11,3291,2889,378,9,15,87.78,11.49,0.27,0.46
95TT12,2641,970,1603,22,46,36.73,60.70,0.83,1.74
95TT13,2918,1581,1177,29,131,54.18,40.34,0.99,4.49
95TT14,2211,1207,889,27,88,54.59,40.21,1.22,3.98
95TT15,2498,814,1596,9,79,32.59,63.89,0.36,3.16
95TT16,2691,1897,757,1,36,70.49,28.13,0.04,1.34
95UU01,1097,481,551,2,63,43.85,50.23,0.18,5.74
95UU02,1043,50,953,4,36,4.79,91.37,0.38,3.45
95UU03,879,576,259,12,32,65.53,29.47,1.37,3.64
95UU04,738,43,669,4,22,5.83,90.65,0.54,2.98
95UU05,993,70,883,5,35,7.05,88.92,0.50,3.52
95UU06,1452,1186,209,7,50,81.68,14.39,0.48,3.44
95UU07,813,90,675,12,36,11.07,83.03,1.48,4.43
95UU08,1205,1118,70,3,14,92.78,5.81,0.25,1.16
95UU09,1690,1551,113,7,19,91.78,6.69,0.41,1.12
95UU10,1216,1131,68,4,13,93.01,5.59,0.33,1.07
95UU11,993,894,85,2,12,90.03,8.56,0.20,1.21
95UU12,1354,1077,222,7,48,79.54,16.40,0.52,3.55
95UU13,897,403,470,0,24,44.93,52.40,0,2.68
95UU14,1732,1316,359,8,49,75.98,20.73,0.46,2.83
95UU15,948,169,724,1,54,17.83,76.37,0.11,5.70
95VV01,3211,1382,1692,22,115,43.04,52.69,0.69,3.58
95VV02,2192,1969,125,34,64,89.83,5.70,1.55,2.92
95VV03,2579,1705,792,11,71,66.11,30.71,0.43,2.75
95VV04,3138,1415,1616,16,91,45.09,51.50,0.51,2.90
95VV05,4506,4145,278,15,68,91.99,6.17,0.33,1.51
95VV06,3482,3325,111,6,40,95.49,3.19,0.17,1.15
95VV07,4393,3841,440,11,101,87.43,10.02,0.25,2.30
95VV08,3088,2886,172,1,29,93.46,5.57,0.03,0.94
95VV09,2665,2543,97,1,24,95.42,3.64,0.04,0.90
95VV10,3155,2925,128,27,75,92.71,4.06,0.86,2.38
95VV11,4458,3899,467,23,69,87.46,10.48,0.52,1.55
95VV12,3195,2865,256,12,62,89.67,8.01,0.38,1.94
95VV13,3473,2248,1164,15,46,64.73,33.52,0.43,1.32
95VV14,3352,3081,162,23,86,91.92,4.83,0.69,2.57
95VV15,3098,2727,273,22,76,88.02,8.81,0.71,2.45
95VV16,3110,2955,124,4,27,95.02,3.99,0.13,0.87
95VV17,4356,4121,174,9,52,94.61,3.99,0.21,1.19
95VV18,3687,943,2514,25,205,25.58,68.19,0.68,5.56
95VV19,2983,1703,1181,10,89,57.09,39.59,0.34,2.98
95VV20,2990,1927,969,11,83,64.45,32.41,0.37,2.78
95VV21,4037,3395,564,8,70,84.10,13.97,0.20,1.73
95VV22,2836,1770,986,16,64,62.41,34.77,0.56,2.26
95VV23,2893,2507,275,19,92,86.66,9.51,0.66,3.18
95VV24,3067,2609,351,8,99,85.07,11.44,0.26,3.23
95VV25,3770,3563,131,14,62,94.51,3.47,0.37,1.64
95VV26,3583,3046,496,9,32,85.01,13.84,0.25,0.89
95VV27,2284,2085,136,10,53,91.29,5.95,0.44,2.32
95VV28,3530,3147,282,15,86,89.15,7.99,0.42,2.44
95VV29,3366,2008,1308,10,40,59.66,38.86,0.30,1.19
95VV30,3003,2218,637,45,103,73.86,21.21,1.50,3.43
95WW01,2814,615,1840,58,301,21.86,65.39,2.06,10.70
95WW02,3851,187,3337,22,305,4.86,86.65,0.57,7.92
95WW03,3638,236,3019,20,363,6.49,82.99,0.55,9.98
95WW04,2866,320,2229,17,300,11.17,77.77,0.59,10.47
95WW05,2772,822,1683,53,214,29.65,60.71,1.91,7.72
95WW06,3147,134,2782,26,205,4.26,88.40,0.83,6.51
95WW07,4255,216,3721,24,294,5.08,87.45,0.56,6.91
95WW08,2559,486,1835,24,214,18.99,71.71,0.94,8.36
95WW09,2534,342,1973,30,189,13.50,77.86,1.18,7.46
95WW10,2946,250,2370,28,298,8.49,80.45,0.95,10.12
95WW11,3078,2342,590,25,121,76.09,19.17,0.81,3.93
95WW12,2409,102,2028,19,260,4.23,84.18,0.79,10.79
95WW13,3674,111,3245,18,300,3.02,88.32,0.49,8.17
95WW14,2262,64,1919,14,265,2.83,84.84,0.62,11.72
95WW15,3316,2093,986,47,190,63.12,29.73,1.42,5.73
95WW16,2965,1298,1420,18,229,43.78,47.89,0.61,7.72
95WW17,2266,201,1865,13,187,8.87,82.30,0.57,8.25
95WW18,2237,721,1326,35,155,32.23,59.28,1.56,6.93
95WW19,6225,885,4659,85,596,14.22,74.84,1.37,9.57
95WW20,8338,3724,3928,111,575,44.66,47.11,1.33,6.90
95WW21,3543,345,2736,53,409,9.74,77.22,1.50,11.54
95WW22,2985,236,2429,34,286,7.91,81.37,1.14,9.58
95WW23,4894,1591,2563,184,556,32.51,52.37,3.76,11.36
95WW24,3494,1769,1463,22,240,50.63,41.87,0.63,6.87
95WW25,2071,114,1742,26,189,5.50,84.11,1.26,9.13
95XX01,5294,509,4184,57,544,9.61,79.03,1.08,10.28
95XX02,2652,303,2031,18,300,11.43,76.58,0.68,11.31
95XX03,2721,237,2129,41,314,8.71,78.24,1.51,11.54
95XX04,3682,406,2845,38,393,11.03,77.27,1.03,10.67
95XX05,2627,273,1989,29,336,10.39,75.71,1.10,12.79
95XX06,3778,339,2828,31,580,8.97,74.85,0.82,15.35
95XX07,2845,301,2189,19,336,10.58,76.94,0.67,11.81
95XX08,2590,768,1607,25,190,29.65,62.05,0.97,7.34
95XX09,2817,285,2248,14,270,10.12,79.80,0.50,9.58
95XX10,4894,443,3723,45,683,9.05,76.07,0.92,13.96
95XX11,6263,513,4741,56,953,8.19,75.70,0.89,15.22
95XX12,2540,368,1866,22,284,14.49,73.46,0.87,11.18
95XX13,2770,318,2129,35,288,11.48,76.86,1.26,10.40
95XX14,2477,536,1676,48,217,21.64,67.66,1.94,8.76
95XX15,2449,190,1948,21,290,7.76,79.54,0.86,11.84
95XX16,3005,228,2491,35,251,7.59,82.90,1.16,8.35
95XX17,3022,644,1802,63,513,21.31,59.63,2.08,16.98
95XX18,3012,838,1715,40,419,27.82,56.94,1.33,13.91
95XX19,2675,606,1790,17,262,22.65,66.92,0.64,9.79
95XX20,3434,636,2142,78,578,18.52,62.38,2.27,16.83
95XX21,2846,516,2022,40,268,18.13,71.05,1.41,9.42
95XX22,2215,280,1672,23,240,12.64,75.49,1.04,10.84
95XX23,3155,501,2201,53,400,15.88,69.76,1.68,12.68
95XX24,2705,350,2086,39,230,12.94,77.12,1.44,8.50
95XX25,2469,293,1755,27,394,11.87,71.08,1.09,15.96
95YY01,2508,1107,1335,16,50,44.14,53.23,0.64,1.99
95YY02,2283,1260,920,29,74,55.19,40.30,1.27,3.24
95YY03,3177,2092,1000,17,68,65.85,31.48,0.54,2.14
95YY04,3489,2894,470,17,108,82.95,13.47,0.49,3.10
95YY05,1675,1080,520,17,58,64.48,31.04,1.01,3.46
95YY06,2394,1938,397,13,46,80.95,16.58,0.54,1.92
95YY07,2916,2367,520,3,26,81.17,17.83,0.10,0.89
95YY08,2231,1543,652,8,28,69.16,29.22,0.36,1.26
95YY09,2315,537,1665,37,76,23.20,71.92,1.60,3.28
95YY10,2142,965,1147,3,27,45.05,53.55,0.14,1.26
95YY11,2046,1473,544,7,22,71.99,26.59,0.34,1.08
95YY12,2836,1558,1215,13,50,54.94,42.84,0.46,1.76
95YY13,2833,2542,246,4,41,89.73,8.68,0.14,1.45
95YY14,3096,2732,295,21,48,88.24,9.53,0.68,1.55
95YY15,2033,1552,418,5,58,76.34,20.56,0.25,2.85
95YY16,2392,1539,829,5,19,64.34,34.66,0.21,0.79
95YY17,2350,2132,195,2,21,90.72,8.30,0.09,0.89
95YY18,2374,1840,511,2,21,77.51,21.52,0.08,0.88
95YY19,1496,1099,351,5,41,73.46,23.46,0.33,2.74
95YY20,2330,2229,88,3,10,95.67,3.78,0.13,0.43
95YY21,2440,1643,762,17,18,67.34,31.23,0.70,0.74
95ZZ01,2760,1296,1409,16,39,46.96,51.05,0.58,1.41
95ZZ02,1827,1726,88,2,11,94.47,4.82,0.11,0.60
95ZZ03,2109,1323,768,1,17,62.73,36.42,0.05,0.81
95ZZ04,2670,676,1960,17,17,25.32,73.41,0.64,0.64
95ZZ05,2187,1028,1131,3,25,47.01,51.71,0.14,1.14
95ZZ06,1714,1606,89,7,12,93.70,5.19,0.41,0.70
95ZZ07,2807,2037,734,1,35,72.57,26.15,0.04,1.25
95ZZ08,2593,1764,803,5,21,68.03,30.97,0.19,0.81
95ZZ09,2269,1046,1185,2,36,46.10,52.23,0.09,1.59
95ZZ10,3179,2808,329,15,27,88.33,10.35,0.47,0.85
95ZZ11,2223,1554,650,4,15,69.91,29.24,0.18,0.67
95ZZ12,2190,1331,836,2,21,60.78,38.17,0.09,0.96
95ZZ13,2533,529,1925,12,67,20.88,76.00,0.47,2.65
95ZZ14,3232,3010,194,7,21,93.13,6.00,0.22,0.65
95ZZ15,2288,1188,1065,10,25,51.92,46.55,0.44,1.09
95ZZ16,3262,2949,256,13,44,90.40,7.85,0.40,1.35
