GeographyCode,KS604NI0001,KS604NI0002,KS604NI0003,KS604NI0004,KS604NI0005,KS604NI0006,KS604NI0007,KS604NI0008,KS604NI0009,KS604NI0010,KS604NI0011,KS604NI0012,KS604NI0013,KS604NI0014,KS604NI0015,KS604NI0016,KS604NI0017,KS604NI0018,KS604NI0019,KS604NI0020,KS604NI0021,KS604NI0022,KS604NI0023,KS604NI0024,KS604NI0025,KS604NI0026,KS604NI0027
95GG40,1057,82,324,603,48,506,20,62,383,41,551,62,262,220,7,7.76,30.65,57.05,4.54,3.95,12.25,75.69,8.10,11.25,47.55,39.93,1.27
95GG41,2471,220,444,1471,336,1284,69,97,862,256,1187,151,347,609,80,8.90,17.97,59.53,13.60,5.37,7.55,67.13,19.94,12.72,29.23,51.31,6.74
95GG42,4117,1035,623,1961,498,2064,384,225,1088,367,2053,651,398,873,131,25.14,15.13,47.63,12.10,18.60,10.90,52.71,17.78,31.71,19.39,42.52,6.38
95GG43,2383,157,475,1575,176,1207,49,110,903,145,1176,108,365,672,31,6.59,19.93,66.09,7.39,4.06,9.11,74.81,12.01,9.18,31.04,57.14,2.64
95GG44,2305,177,465,1521,142,1184,61,128,885,110,1121,116,337,636,32,7.68,20.17,65.99,6.16,5.15,10.81,74.75,9.29,10.35,30.06,56.74,2.85
95GG45,2000,163,356,1217,264,996,45,65,700,186,1004,118,291,517,78,8.15,17.80,60.85,13.20,4.52,6.53,70.28,18.67,11.75,28.98,51.49,7.77
95GG46,1532,159,536,776,61,701,66,129,452,54,831,93,407,324,7,10.38,34.99,50.65,3.98,9.42,18.40,64.48,7.70,11.19,48.98,38.99,0.84
95GG47,1937,167,463,1213,94,1013,73,136,738,66,924,94,327,475,28,8.62,23.90,62.62,4.85,7.21,13.43,72.85,6.52,10.17,35.39,51.41,3.03
95GG48,1478,135,559,740,44,651,48,125,444,34,827,87,434,296,10,9.13,37.82,50.07,2.98,7.37,19.20,68.20,5.22,10.52,52.48,35.79,1.21
95GG49,4321,981,613,2377,350,2151,349,249,1334,219,2170,632,364,1043,131,22.70,14.19,55.01,8.10,16.23,11.58,62.02,10.18,29.12,16.77,48.06,6.04
95GG50,2415,144,441,1659,171,1217,52,110,929,126,1198,92,331,730,45,5.96,18.26,68.70,7.08,4.27,9.04,76.34,10.35,7.68,27.63,60.93,3.76
95GG51,1286,107,388,721,70,659,45,88,466,60,627,62,300,255,10,8.32,30.17,56.07,5.44,6.83,13.35,70.71,9.10,9.89,47.85,40.67,1.59
95HH01,848,62,177,530,79,442,18,40,314,70,406,44,137,216,9,7.31,20.87,62.50,9.32,4.07,9.05,71.04,15.84,10.84,33.74,53.20,2.22
95HH02,1523,130,326,948,119,773,44,58,567,104,750,86,268,381,15,8.54,21.41,62.25,7.81,5.69,7.50,73.35,13.45,11.47,35.73,50.80,2.00
95HH03,676,46,141,440,49,354,14,27,270,43,322,32,114,170,6,6.80,20.86,65.09,7.25,3.95,7.63,76.27,12.15,9.94,35.40,52.80,1.86
95HH04,1593,137,324,1028,104,816,39,64,625,88,777,98,260,403,16,8.60,20.34,64.53,6.53,4.78,7.84,76.59,10.78,12.61,33.46,51.87,2.06
95HH05,882,67,201,567,47,434,19,40,339,36,448,48,161,228,11,7.60,22.79,64.29,5.33,4.38,9.22,78.11,8.29,10.71,35.94,50.89,2.46
95HH06,2494,224,484,1593,193,1289,66,71,985,167,1205,158,413,608,26,8.98,19.41,63.87,7.74,5.12,5.51,76.42,12.96,13.11,34.27,50.46,2.16
95HH07,635,34,153,399,49,326,7,29,252,38,309,27,124,147,11,5.35,24.09,62.83,7.72,2.15,8.90,77.30,11.66,8.74,40.13,47.57,3.56
95HH08,1311,98,233,847,133,662,32,49,481,100,649,66,184,366,33,7.48,17.77,64.61,10.14,4.83,7.40,72.66,15.11,10.17,28.35,56.39,5.08
95HH09,1091,83,196,719,93,575,25,60,414,76,516,58,136,305,17,7.61,17.97,65.90,8.52,4.35,10.43,72.00,13.22,11.24,26.36,59.11,3.29
95HH10,1221,86,256,743,136,617,37,48,427,105,604,49,208,316,31,7.04,20.97,60.85,11.14,6.00,7.78,69.21,17.02,8.11,34.44,52.32,5.13
95HH11,548,35,141,351,21,258,8,27,204,19,290,27,114,147,2,6.39,25.73,64.05,3.83,3.10,10.47,79.07,7.36,9.31,39.31,50.69,0.69
95HH12,705,48,146,459,52,346,15,24,263,44,359,33,122,196,8,6.81,20.71,65.11,7.38,4.34,6.94,76.01,12.72,9.19,33.98,54.60,2.23
95HH13,536,28,152,328,28,273,2,31,216,24,263,26,121,112,4,5.22,28.36,61.19,5.22,0.73,11.36,79.12,8.79,9.89,46.01,42.59,1.52
95HH14,556,37,128,367,24,280,11,29,219,21,276,26,99,148,3,6.65,23.02,66.01,4.32,3.93,10.36,78.21,7.50,9.42,35.87,53.62,1.09
95HH15,1273,134,266,782,91,608,35,52,448,73,665,99,214,334,18,10.53,20.90,61.43,7.15,5.76,8.55,73.68,12.01,14.89,32.18,50.23,2.71
95HH16,958,83,169,601,105,479,20,36,342,81,479,63,133,259,24,8.66,17.64,62.73,10.96,4.18,7.52,71.40,16.91,13.15,27.77,54.07,5.01
95HH17,1254,117,233,783,121,657,32,47,469,109,597,85,186,314,12,9.33,18.58,62.44,9.65,4.87,7.15,71.39,16.59,14.24,31.16,52.60,2.01
95II01,1518,146,311,906,155,799,40,76,551,132,719,106,235,355,23,9.62,20.49,59.68,10.21,5.01,9.51,68.96,16.52,14.74,32.68,49.37,3.20
95II02,2228,170,428,1403,227,1143,55,101,814,173,1085,115,327,589,54,7.63,19.21,62.97,10.19,4.81,8.84,71.22,15.14,10.60,30.14,54.29,4.98
95II03,1936,127,352,1288,169,951,38,59,726,128,985,89,293,562,41,6.56,18.18,66.53,8.73,4.00,6.20,76.34,13.46,9.04,29.75,57.06,4.16
95II04,2162,163,458,1379,162,1074,42,94,809,129,1088,121,364,570,33,7.54,21.18,63.78,7.49,3.91,8.75,75.33,12.01,11.12,33.46,52.39,3.03
95II05,1673,140,346,1033,154,820,55,69,584,112,853,85,277,449,42,8.37,20.68,61.75,9.21,6.71,8.41,71.22,13.66,9.96,32.47,52.64,4.92
95II06,1751,115,328,1151,157,863,47,68,628,120,888,68,260,523,37,6.57,18.73,65.73,8.97,5.45,7.88,72.77,13.90,7.66,29.28,58.90,4.17
95II07,822,51,203,516,52,424,15,40,324,45,398,36,163,192,7,6.20,24.70,62.77,6.33,3.54,9.43,76.42,10.61,9.05,40.95,48.24,1.76
95II08,1176,77,247,785,67,589,26,57,448,58,587,51,190,337,9,6.55,21.00,66.75,5.70,4.41,9.68,76.06,9.85,8.69,32.37,57.41,1.53
95II09,1727,114,344,1137,132,878,37,77,663,101,849,77,267,474,31,6.60,19.92,65.84,7.64,4.21,8.77,75.51,11.50,9.07,31.45,55.83,3.65
95II10,1119,86,266,711,56,539,23,52,418,46,580,63,214,293,10,7.69,23.77,63.54,5.00,4.27,9.65,77.55,8.53,10.86,36.90,50.52,1.72
95II11,1310,87,245,859,119,641,33,46,472,90,669,54,199,387,29,6.64,18.70,65.57,9.08,5.15,7.18,73.63,14.04,8.07,29.75,57.85,4.33
95II12,1148,88,237,730,93,582,28,46,438,70,566,60,191,292,23,7.67,20.64,63.59,8.10,4.81,7.90,75.26,12.03,10.60,33.75,51.59,4.06
95II13,1200,92,282,753,73,591,26,71,438,56,609,66,211,315,17,7.67,23.50,62.75,6.08,4.40,12.01,74.11,9.48,10.84,34.65,51.72,2.79
95II14,1223,97,222,791,113,627,37,42,462,86,596,60,180,329,27,7.93,18.15,64.68,9.24,5.90,6.70,73.68,13.72,10.07,30.20,55.20,4.53
95II15,1675,118,279,1116,162,833,37,49,631,116,842,81,230,485,46,7.04,16.66,66.63,9.67,4.44,5.88,75.75,13.93,9.62,27.32,57.60,5.46
95II16,926,66,207,594,59,457,16,43,350,48,469,50,164,244,11,7.13,22.35,64.15,6.37,3.50,9.41,76.59,10.50,10.66,34.97,52.03,2.35
95II17,1132,73,269,696,94,586,21,57,431,77,546,52,212,265,17,6.45,23.76,61.48,8.30,3.58,9.73,73.55,13.14,9.52,38.83,48.53,3.11
95II18,943,63,201,623,56,462,15,51,359,37,481,48,150,264,19,6.68,21.31,66.07,5.94,3.25,11.04,77.71,8.01,9.98,31.19,54.89,3.95
95II19,1917,185,358,1123,251,1018,63,68,684,203,899,122,290,439,48,9.65,18.68,58.58,13.09,6.19,6.68,67.19,19.94,13.57,32.26,48.83,5.34
95II20,1406,77,232,993,104,663,29,57,497,80,743,48,175,496,24,5.48,16.50,70.63,7.40,4.37,8.60,74.96,12.07,6.46,23.55,66.76,3.23
95II21,1016,77,254,633,52,486,18,53,372,43,530,59,201,261,9,7.58,25.00,62.30,5.12,3.70,10.91,76.54,8.85,11.13,37.92,49.25,1.70
95II22,1049,73,239,650,87,520,21,60,372,67,529,52,179,278,20,6.96,22.78,61.96,8.29,4.04,11.54,71.54,12.88,9.83,33.84,52.55,3.78
95II23,1059,93,195,691,80,509,35,56,357,61,550,58,139,334,19,8.78,18.41,65.25,7.55,6.88,11.00,70.14,11.98,10.55,25.27,60.73,3.45
95JJ01,1210,81,224,718,187,654,22,53,421,158,556,59,171,297,29,6.69,18.51,59.34,15.45,3.36,8.10,64.37,24.16,10.61,30.76,53.42,5.22
95JJ02,964,85,233,542,104,508,34,65,330,79,456,51,168,212,25,8.82,24.17,56.22,10.79,6.69,12.80,64.96,15.55,11.18,36.84,46.49,5.48
95JJ03,917,83,278,498,58,469,20,75,320,54,448,63,203,178,4,9.05,30.32,54.31,6.32,4.26,15.99,68.23,11.51,14.06,45.31,39.73,0.89
95JJ04,1316,102,259,804,151,689,37,61,477,114,627,65,198,327,37,7.75,19.68,61.09,11.47,5.37,8.85,69.23,16.55,10.37,31.58,52.15,5.90
95JJ05,678,64,155,415,44,376,25,48,264,39,302,39,107,151,5,9.44,22.86,61.21,6.49,6.65,12.77,70.21,10.37,12.91,35.43,50.00,1.66
95JJ06,910,74,232,562,42,477,26,69,347,35,433,48,163,215,7,8.13,25.49,61.76,4.62,5.45,14.47,72.75,7.34,11.09,37.64,49.65,1.62
95JJ07,1013,98,293,575,47,476,32,66,337,41,537,66,227,238,6,9.67,28.92,56.76,4.64,6.72,13.87,70.80,8.61,12.29,42.27,44.32,1.12
95JJ08,1498,251,312,759,176,756,83,81,449,143,742,168,231,310,33,16.76,20.83,50.67,11.75,10.98,10.71,59.39,18.92,22.64,31.13,41.78,4.45
95JJ09,886,81,177,474,154,487,20,56,277,134,399,61,121,197,20,9.14,19.98,53.50,17.38,4.11,11.50,56.88,27.52,15.29,30.33,49.37,5.01
95JJ10,1147,96,227,670,154,663,24,66,443,130,484,72,161,227,24,8.37,19.79,58.41,13.43,3.62,9.95,66.82,19.61,14.88,33.26,46.90,4.96
95JJ11,1576,133,350,931,162,778,40,93,534,111,798,93,257,397,51,8.44,22.21,59.07,10.28,5.14,11.95,68.64,14.27,11.65,32.21,49.75,6.39
95JJ12,1142,89,226,697,130,625,27,59,426,113,517,62,167,271,17,7.79,19.79,61.03,11.38,4.32,9.44,68.16,18.08,11.99,32.30,52.42,3.29
95JJ13,1917,157,421,1166,173,993,40,122,697,134,924,117,299,469,39,8.19,21.96,60.82,9.02,4.03,12.29,70.19,13.49,12.66,32.36,50.76,4.22
95JJ14,1073,89,237,595,152,569,31,65,348,125,504,58,172,247,27,8.29,22.09,55.45,14.17,5.45,11.42,61.16,21.97,11.51,34.13,49.01,5.36
95JJ15,778,62,157,477,82,407,18,42,285,62,371,44,115,192,20,7.97,20.18,61.31,10.54,4.42,10.32,70.02,15.23,11.86,31.00,51.75,5.39
95JJ16,712,79,177,381,75,376,26,69,226,55,336,53,108,155,20,11.10,24.86,53.51,10.53,6.91,18.35,60.11,14.63,15.77,32.14,46.13,5.95
95JJ17,1091,81,205,629,176,624,26,41,399,158,467,55,164,230,18,7.42,18.79,57.65,16.13,4.17,6.57,63.94,25.32,11.78,35.12,49.25,3.85
95JJ18,833,90,165,489,89,448,39,48,294,67,385,51,117,195,22,10.80,19.81,58.70,10.68,8.71,10.71,65.63,14.96,13.25,30.39,50.65,5.71
95JJ19,1346,364,240,591,151,650,120,75,348,107,696,244,165,243,44,27.04,17.83,43.91,11.22,18.46,11.54,53.54,16.46,35.06,23.71,34.91,6.32
95JJ20,1915,137,429,1206,143,962,37,101,705,119,953,100,328,501,24,7.15,22.40,62.98,7.47,3.85,10.50,73.28,12.37,10.49,34.42,52.57,2.52
95JJ21,1127,305,248,507,67,518,81,77,305,55,609,224,171,202,12,27.06,22.01,44.99,5.94,15.64,14.86,58.88,10.62,36.78,28.08,33.17,1.97
95JJ22,1223,123,270,720,110,617,37,69,422,89,606,86,201,298,21,10.06,22.08,58.87,8.99,6.00,11.18,68.40,14.42,14.19,33.17,49.17,3.47
95KK01,987,72,244,597,74,542,17,79,381,65,445,55,165,216,9,7.29,24.72,60.49,7.50,3.14,14.58,70.30,11.99,12.36,37.08,48.54,2.02
95KK02,913,74,195,521,123,495,20,50,324,101,418,54,145,197,22,8.11,21.36,57.06,13.47,4.04,10.10,65.45,20.40,12.92,34.69,47.13,5.26
95KK03,991,78,217,569,127,529,25,74,322,108,462,53,143,247,19,7.87,21.90,57.42,12.82,4.73,13.99,60.87,20.42,11.47,30.95,53.46,4.11
95KK04,1183,105,267,740,71,610,29,77,442,62,573,76,190,298,9,8.88,22.57,62.55,6.00,4.75,12.62,72.46,10.16,13.26,33.16,52.01,1.57
95KK05,1104,92,204,681,127,616,32,59,415,110,488,60,145,266,17,8.33,18.48,61.68,11.50,5.19,9.58,67.37,17.86,12.30,29.71,54.51,3.48
95KK06,794,68,153,515,58,406,17,28,315,46,388,51,125,200,12,8.56,19.27,64.86,7.30,4.19,6.90,77.59,11.33,13.14,32.22,51.55,3.09
95KK07,950,84,171,542,153,552,24,45,350,133,398,60,126,192,20,8.84,18.00,57.05,16.11,4.35,8.15,63.41,24.09,15.08,31.66,48.24,5.03
95KK08,1161,80,211,681,189,630,19,58,394,159,531,61,153,287,30,6.89,18.17,58.66,16.28,3.02,9.21,62.54,25.24,11.49,28.81,54.05,5.65
95KK09,958,66,172,628,92,531,22,42,391,76,427,44,130,237,16,6.89,17.95,65.55,9.60,4.14,7.91,73.63,14.31,10.30,30.44,55.50,3.75
95KK10,1033,89,212,567,165,600,30,54,369,147,433,59,158,198,18,8.62,20.52,54.89,15.97,5.00,9.00,61.50,24.50,13.63,36.49,45.73,4.16
95KK11,994,87,222,614,71,513,19,58,381,55,481,68,164,233,16,8.75,22.33,61.77,7.14,3.70,11.31,74.27,10.72,14.14,34.10,48.44,3.33
95KK12,976,76,215,557,128,530,27,65,329,109,446,49,150,228,19,7.79,22.03,57.07,13.11,5.09,12.26,62.08,20.57,10.99,33.63,51.12,4.26
95KK13,806,88,177,405,136,454,25,45,266,118,352,63,132,139,18,10.92,21.96,50.25,16.87,5.51,9.91,58.59,25.99,17.90,37.50,39.49,5.11
95KK14,854,77,171,485,121,436,15,42,276,103,418,62,129,209,18,9.02,20.02,56.79,14.17,3.44,9.63,63.30,23.62,14.83,30.86,50.00,4.31
95KK15,1344,99,252,820,173,710,22,64,474,150,634,77,188,346,23,7.37,18.75,61.01,12.87,3.10,9.01,66.76,21.13,12.15,29.65,54.57,3.63
95KK16,948,102,184,558,104,506,33,53,340,80,442,69,131,218,24,10.76,19.41,58.86,10.97,6.52,10.47,67.19,15.81,15.61,29.64,49.32,5.43
95LL01,2345,208,463,1442,232,1256,67,106,886,197,1089,141,357,556,35,8.87,19.74,61.49,9.89,5.33,8.44,70.54,15.68,12.95,32.78,51.06,3.21
95LL02,1402,87,249,965,101,775,33,64,594,84,627,54,185,371,17,6.21,17.76,68.83,7.20,4.26,8.26,76.65,10.84,8.61,29.51,59.17,2.71
95LL03,969,67,176,664,62,509,18,38,399,54,460,49,138,265,8,6.91,18.16,68.52,6.40,3.54,7.47,78.39,10.61,10.65,30.00,57.61,1.74
95LL04,1228,105,277,768,78,620,32,56,466,66,608,73,221,302,12,8.55,22.56,62.54,6.35,5.16,9.03,75.16,10.65,12.01,36.35,49.67,1.97
95LL05,2030,169,413,1255,193,1093,50,104,784,155,937,119,309,471,38,8.33,20.34,61.82,9.51,4.57,9.52,71.73,14.18,12.70,32.98,50.27,4.06
95LL06,1477,99,269,1000,109,754,19,58,580,97,723,80,211,420,12,6.70,18.21,67.70,7.38,2.52,7.69,76.92,12.86,11.07,29.18,58.09,1.66
95LL07,756,66,150,498,42,419,21,32,333,33,337,45,118,165,9,8.73,19.84,65.87,5.56,5.01,7.64,79.47,7.88,13.35,35.01,48.96,2.67
95LL08,1339,103,282,887,67,667,27,73,517,50,672,76,209,370,17,7.69,21.06,66.24,5.00,4.05,10.94,77.51,7.50,11.31,31.10,55.06,2.53
95LL09,1041,75,268,650,48,530,19,53,413,45,511,56,215,237,3,7.20,25.74,62.44,4.61,3.58,10.00,77.92,8.49,10.96,42.07,46.38,0.59
95LL10,2640,247,514,1650,229,1393,74,108,1020,191,1247,173,406,630,38,9.36,19.47,62.50,8.67,5.31,7.75,73.22,13.71,13.87,32.56,50.52,3.05
95LL11,1990,135,348,1260,247,1074,42,80,749,203,916,93,268,511,44,6.78,17.49,63.32,12.41,3.91,7.45,69.74,18.90,10.15,29.26,55.79,4.80
95LL12,1521,111,366,970,74,747,41,74,575,57,774,70,292,395,17,7.30,24.06,63.77,4.87,5.49,9.91,76.97,7.63,9.04,37.73,51.03,2.20
95LL13,1076,77,215,716,68,552,21,51,423,57,524,56,164,293,11,7.16,19.98,66.54,6.32,3.80,9.24,76.63,10.33,10.69,31.30,55.92,2.10
95LL14,939,93,247,563,36,483,28,60,367,28,456,65,187,196,8,9.90,26.30,59.96,3.83,5.80,12.42,75.98,5.80,14.25,41.01,42.98,1.75
95LL15,1302,106,259,844,93,697,41,69,512,75,605,65,190,332,18,8.14,19.89,64.82,7.14,5.88,9.90,73.46,10.76,10.74,31.40,54.88,2.98
95LL16,3068,174,525,2106,263,1564,48,99,1208,209,1504,126,426,898,54,5.67,17.11,68.64,8.57,3.07,6.33,77.24,13.36,8.38,28.32,59.71,3.59
95LL17,1097,80,212,730,75,563,25,46,425,67,534,55,166,305,8,7.29,19.33,66.55,6.84,4.44,8.17,75.49,11.90,10.30,31.09,57.12,1.50
95LL18,1518,107,297,978,136,778,28,56,588,106,740,79,241,390,30,7.05,19.57,64.43,8.96,3.60,7.20,75.58,13.62,10.68,32.57,52.70,4.05
95LL19,2535,183,496,1575,281,1318,54,97,943,224,1217,129,399,632,57,7.22,19.57,62.13,11.08,4.10,7.36,71.55,17.00,10.60,32.79,51.93,4.68
95LL20,998,82,233,640,43,539,24,45,434,36,459,58,188,206,7,8.22,23.35,64.13,4.31,4.45,8.35,80.52,6.68,12.64,40.96,44.88,1.53
95LL21,1703,111,336,1146,110,879,30,95,666,88,824,81,241,480,22,6.52,19.73,67.29,6.46,3.41,10.81,75.77,10.01,9.83,29.25,58.25,2.67
95LL22,1605,137,388,990,90,822,42,88,618,74,783,95,300,372,16,8.54,24.17,61.68,5.61,5.11,10.71,75.18,9.00,12.13,38.31,47.51,2.04
95LL23,843,56,180,541,66,463,16,40,354,53,380,40,140,187,13,6.64,21.35,64.18,7.83,3.46,8.64,76.46,11.45,10.53,36.84,49.21,3.42
95LL24,1878,122,345,1187,224,1026,37,83,715,191,852,85,262,472,33,6.50,18.37,63.21,11.93,3.61,8.09,69.69,18.62,9.98,30.75,55.40,3.87
95LL25,2329,182,424,1489,234,1194,50,76,880,188,1135,132,348,609,46,7.81,18.21,63.93,10.05,4.19,6.37,73.70,15.75,11.63,30.66,53.66,4.05
95LL26,1691,145,310,1125,111,900,47,78,683,92,791,98,232,442,19,8.57,18.33,66.53,6.56,5.22,8.67,75.89,10.22,12.39,29.33,55.88,2.40
95MM01,2059,133,486,1319,121,1063,47,145,774,97,996,86,341,545,24,6.46,23.60,64.06,5.88,4.42,13.64,72.81,9.13,8.63,34.24,54.72,2.41
95MM02,1436,128,261,912,135,747,32,73,531,111,689,96,188,381,24,8.91,18.18,63.51,9.40,4.28,9.77,71.08,14.86,13.93,27.29,55.30,3.48
95MM03,1493,100,284,937,172,801,21,62,574,144,692,79,222,363,28,6.70,19.02,62.76,11.52,2.62,7.74,71.66,17.98,11.42,32.08,52.46,4.05
95MM04,711,77,179,415,40,358,29,56,240,33,353,48,123,175,7,10.83,25.18,58.37,5.63,8.10,15.64,67.04,9.22,13.60,34.84,49.58,1.98
95MM05,642,77,205,340,20,309,32,63,200,14,333,45,142,140,6,11.99,31.93,52.96,3.12,10.36,20.39,64.72,4.53,13.51,42.64,42.04,1.80
95MM06,856,97,265,454,40,415,27,75,282,31,441,70,190,172,9,11.33,30.96,53.04,4.67,6.51,18.07,67.95,7.47,15.87,43.08,39.00,2.04
95MM07,985,92,236,585,72,495,27,71,344,53,490,65,165,241,19,9.34,23.96,59.39,7.31,5.45,14.34,69.49,10.71,13.27,33.67,49.18,3.88
95MM08,1144,99,262,703,80,588,27,83,412,66,556,72,179,291,14,8.65,22.90,61.45,6.99,4.59,14.12,70.07,11.22,12.95,32.19,52.34,2.52
95MM09,1434,116,280,872,166,774,35,75,530,134,660,81,205,342,32,8.09,19.53,60.81,11.58,4.52,9.69,68.48,17.31,12.27,31.06,51.82,4.85
95MM10,717,75,250,370,22,319,20,69,213,17,398,55,181,157,5,10.46,34.87,51.60,3.07,6.27,21.63,66.77,5.33,13.82,45.48,39.45,1.26
95MM11,585,72,184,309,20,260,24,43,177,16,325,48,141,132,4,12.31,31.45,52.82,3.42,9.23,16.54,68.08,6.15,14.77,43.38,40.62,1.23
95MM12,2014,195,600,1109,110,985,66,186,651,82,1029,129,414,458,28,9.68,29.79,55.06,5.46,6.70,18.88,66.09,8.32,12.54,40.23,44.51,2.72
95MM13,3276,317,806,1950,203,1622,123,222,1125,152,1654,194,584,825,51,9.68,24.60,59.52,6.20,7.58,13.69,69.36,9.37,11.73,35.31,49.88,3.08
95MM14,859,58,201,546,54,448,21,64,316,47,411,37,137,230,7,6.75,23.40,63.56,6.29,4.69,14.29,70.54,10.49,9.00,33.33,55.96,1.70
95MM15,1876,134,392,1161,189,975,54,112,668,141,901,80,280,493,48,7.14,20.90,61.89,10.07,5.54,11.49,68.51,14.46,8.88,31.08,54.72,5.33
95MM16,2487,181,468,1608,230,1239,61,126,868,184,1248,120,342,740,46,7.28,18.82,64.66,9.25,4.92,10.17,70.06,14.85,9.62,27.40,59.29,3.69
95MM17,1639,150,390,1007,92,873,63,141,597,72,766,87,249,410,20,9.15,23.79,61.44,5.61,7.22,16.15,68.38,8.25,11.36,32.51,53.52,2.61
95MM18,2289,175,506,1411,197,1197,51,143,840,163,1092,124,363,571,34,7.65,22.11,61.64,8.61,4.26,11.95,70.18,13.62,11.36,33.24,52.29,3.11
95MM19,1467,121,292,982,72,743,37,100,547,59,724,84,192,435,13,8.25,19.90,66.94,4.91,4.98,13.46,73.62,7.94,11.60,26.52,60.08,1.80
95MM20,1257,92,300,806,59,647,25,95,475,52,610,67,205,331,7,7.32,23.87,64.12,4.69,3.86,14.68,73.42,8.04,10.98,33.61,54.26,1.15
95MM21,1535,125,333,970,107,789,40,82,578,89,746,85,251,392,18,8.14,21.69,63.19,6.97,5.07,10.39,73.26,11.28,11.39,33.65,52.55,2.41
95MM22,964,93,203,607,61,491,32,74,341,44,473,61,129,266,17,9.65,21.06,62.97,6.33,6.52,15.07,69.45,8.96,12.90,27.27,56.24,3.59
95MM23,901,97,190,565,49,487,34,65,354,34,414,63,125,211,15,10.77,21.09,62.71,5.44,6.98,13.35,72.69,6.98,15.22,30.19,50.97,3.62
95MM24,640,67,213,333,27,314,23,71,205,15,326,44,142,128,12,10.47,33.28,52.03,4.22,7.32,22.61,65.29,4.78,13.50,43.56,39.26,3.68
95MM25,2033,162,634,1144,93,998,54,191,675,78,1035,108,443,469,15,7.97,31.19,56.27,4.57,5.41,19.14,67.64,7.82,10.43,42.80,45.31,1.45
95MM26,1264,118,304,776,66,630,37,91,454,48,634,81,213,322,18,9.34,24.05,61.39,5.22,5.87,14.44,72.06,7.62,12.78,33.60,50.79,2.84
95MM27,1372,278,311,691,92,705,72,143,424,66,667,206,168,267,26,20.26,22.67,50.36,6.71,10.21,20.28,60.14,9.36,30.88,25.19,40.03,3.90
95MM28,749,69,214,428,38,403,26,73,275,29,346,43,141,153,9,9.21,28.57,57.14,5.07,6.45,18.11,68.24,7.20,12.43,40.75,44.22,2.60
95MM29,1321,90,313,833,85,656,31,90,463,72,665,59,223,370,13,6.81,23.69,63.06,6.43,4.73,13.72,70.58,10.98,8.87,33.53,55.64,1.95
95MM30,607,58,165,322,62,318,24,60,185,49,289,34,105,137,13,9.56,27.18,53.05,10.21,7.55,18.87,58.18,15.41,11.76,36.33,47.40,4.50
95NN01,1284,111,307,725,141,653,40,84,403,126,631,71,223,322,15,8.64,23.91,56.46,10.98,6.13,12.86,61.72,19.30,11.25,35.34,51.03,2.38
95NN02,1021,82,181,680,78,490,27,48,360,55,531,55,133,320,23,8.03,17.73,66.60,7.64,5.51,9.80,73.47,11.22,10.36,25.05,60.26,4.33
95NN03,1287,97,258,826,106,646,25,45,490,86,641,72,213,336,20,7.54,20.05,64.18,8.24,3.87,6.97,75.85,13.31,11.23,33.23,52.42,3.12
95NN04,1054,83,232,678,61,513,33,45,387,48,541,50,187,291,13,7.87,22.01,64.33,5.79,6.43,8.77,75.44,9.36,9.24,34.57,53.79,2.40
95NN05,1102,95,227,697,83,525,25,44,388,68,577,70,183,309,15,8.62,20.60,63.25,7.53,4.76,8.38,73.90,12.95,12.13,31.72,53.55,2.60
95NN06,1462,136,283,929,114,726,34,65,530,97,736,102,218,399,17,9.30,19.36,63.54,7.80,4.68,8.95,73.00,13.36,13.86,29.62,54.21,2.31
95NN07,1361,115,336,839,71,674,45,90,479,60,687,70,246,360,11,8.45,24.69,61.65,5.22,6.68,13.35,71.07,8.90,10.19,35.81,52.40,1.60
95NN08,1597,149,323,942,183,843,47,72,579,145,754,102,251,363,38,9.33,20.23,58.99,11.46,5.58,8.54,68.68,17.20,13.53,33.29,48.14,5.04
95NN09,1497,113,279,901,204,811,31,57,560,163,686,82,222,341,41,7.55,18.64,60.19,13.63,3.82,7.03,69.05,20.10,11.95,32.36,49.71,5.98
95NN10,1319,104,307,772,136,678,40,71,464,103,641,64,236,308,33,7.88,23.28,58.53,10.31,5.90,10.47,68.44,15.19,9.98,36.82,48.05,5.15
95NN11,1826,150,345,1159,172,936,38,83,680,135,890,112,262,479,37,8.21,18.89,63.47,9.42,4.06,8.87,72.65,14.42,12.58,29.44,53.82,4.16
95NN12,1259,121,234,771,133,628,39,49,429,111,631,82,185,342,22,9.61,18.59,61.24,10.56,6.21,7.80,68.31,17.68,13.00,29.32,54.20,3.49
95NN13,1461,123,285,860,193,777,45,67,512,153,684,78,218,348,40,8.42,19.51,58.86,13.21,5.79,8.62,65.89,19.69,11.40,31.87,50.88,5.85
95NN14,1617,110,309,890,308,936,35,75,548,278,681,75,234,342,30,6.80,19.11,55.04,19.05,3.74,8.01,58.55,29.70,11.01,34.36,50.22,4.41
95NN15,1275,88,250,841,96,637,18,58,487,74,638,70,192,354,22,6.90,19.61,65.96,7.53,2.83,9.11,76.45,11.62,10.97,30.09,55.49,3.45
95NN16,1587,158,310,898,221,844,40,61,556,187,743,118,249,342,34,9.96,19.53,56.58,13.93,4.74,7.23,65.88,22.16,15.88,33.51,46.03,4.58
95NN17,863,72,209,503,79,437,24,54,298,61,426,48,155,205,18,8.34,24.22,58.29,9.15,5.49,12.36,68.19,13.96,11.27,36.38,48.12,4.23
