GeographyCode,KS105NI0001,KS105NI0002,KS105NI0003,KS105NI0004,KS105NI0005,KS105NI0006,KS105NI0007,KS105NI0008,KS105NI0009,KS105NI0010,KS105NI0011,KS105NI0012,KS105NI0013,KS105NI0014,KS105NI0015,KS105NI0016,KS105NI0017,KS105NI0018,KS105NI0019,KS105NI0020,KS105NI0021,KS105NI0022,KS105NI0023,KS105NI0024,KS105NI0025,KS105NI0026,KS105NI0027,KS105NI0028,KS105NI0029,KS105NI0030,KS105NI0031
95FF08,993,184,167,84,96,185,85,23,33,2,63,36,12,0,5,18,18.53,16.82,8.46,9.67,18.63,8.56,2.32,3.32,0.20,6.34,3.63,1.21,0,0.50,1.81
95FF09,1000,111,189,57,108,215,75,30,36,4,78,37,17,0,9,34,11.10,18.90,5.70,10.80,21.50,7.50,3.00,3.60,0.40,7.80,3.70,1.70,0,0.90,3.40
95FF10,1216,69,159,75,158,371,119,50,39,2,64,57,21,0,4,28,5.67,13.08,6.17,12.99,30.51,9.79,4.11,3.21,0.16,5.26,4.69,1.73,0,0.33,2.30
95FF11,873,85,72,53,124,279,105,15,8,5,22,54,17,0,7,27,9.74,8.25,6.07,14.20,31.96,12.03,1.72,0.92,0.57,2.52,6.19,1.95,0,0.80,3.09
95FF12,1018,86,143,59,129,235,120,36,19,3,67,60,24,0,6,31,8.45,14.05,5.80,12.67,23.08,11.79,3.54,1.87,0.29,6.58,5.89,2.36,0,0.59,3.05
95FF13,977,89,129,68,120,247,122,33,19,0,53,45,20,0,2,30,9.11,13.20,6.96,12.28,25.28,12.49,3.38,1.94,0,5.42,4.61,2.05,0,0.20,3.07
95FF14,862,68,81,76,137,261,110,20,7,2,16,36,7,0,8,33,7.89,9.40,8.82,15.89,30.28,12.76,2.32,0.81,0.23,1.86,4.18,0.81,0,0.93,3.83
95FF15,1073,170,165,58,98,203,87,26,29,2,100,69,26,0,7,33,15.84,15.38,5.41,9.13,18.92,8.11,2.42,2.70,0.19,9.32,6.43,2.42,0,0.65,3.08
95FF16,927,104,151,86,112,207,96,16,16,2,60,37,15,0,4,21,11.22,16.29,9.28,12.08,22.33,10.36,1.73,1.73,0.22,6.47,3.99,1.62,0,0.43,2.27
95FF17,857,143,235,58,82,85,46,32,29,0,67,44,6,0,4,26,16.69,27.42,6.77,9.57,9.92,5.37,3.73,3.38,0,7.82,5.13,0.70,0,0.47,3.03
95GG01,2004,340,309,163,101,221,219,32,25,7,202,193,78,2,23,89,16.97,15.42,8.13,5.04,11.03,10.93,1.60,1.25,0.35,10.08,9.63,3.89,0.10,1.15,4.44
95GG02,2568,307,578,74,80,141,108,39,51,5,686,206,129,2,16,146,11.95,22.51,2.88,3.12,5.49,4.21,1.52,1.99,0.19,26.71,8.02,5.02,0.08,0.62,5.69
95GG03,2667,358,621,171,294,449,150,123,57,4,143,100,41,2,20,134,13.42,23.28,6.41,11.02,16.84,5.62,4.61,2.14,0.15,5.36,3.75,1.54,0.07,0.75,5.02
95GG04,2297,323,637,71,98,155,97,62,49,5,425,176,79,1,10,109,14.06,27.73,3.09,4.27,6.75,4.22,2.70,2.13,0.22,18.50,7.66,3.44,0.04,0.44,4.75
95GG05,2800,225,853,52,167,266,79,197,76,12,210,106,53,16,9,479,8.04,30.46,1.86,5.96,9.50,2.82,7.04,2.71,0.43,7.50,3.79,1.89,0.57,0.32,17.11
95GG06,2381,289,434,144,218,352,152,68,79,10,322,163,55,1,10,84,12.14,18.23,6.05,9.16,14.78,6.38,2.86,3.32,0.42,13.52,6.85,2.31,0.04,0.42,3.53
95GG07,2269,217,525,77,81,218,152,52,49,3,448,170,135,6,10,126,9.56,23.14,3.39,3.57,9.61,6.70,2.29,2.16,0.13,19.74,7.49,5.95,0.26,0.44,5.55
95GG08,2151,253,482,132,153,292,132,95,58,3,283,108,56,5,13,86,11.76,22.41,6.14,7.11,13.58,6.14,4.42,2.70,0.14,13.16,5.02,2.60,0.23,0.60,4.00
95GG09,2604,321,481,229,293,446,183,92,57,9,203,122,57,2,11,98,12.33,18.47,8.79,11.25,17.13,7.03,3.53,2.19,0.35,7.80,4.69,2.19,0.08,0.42,3.76
95GG10,2017,227,656,66,117,111,68,111,57,7,208,96,37,38,6,212,11.25,32.52,3.27,5.80,5.50,3.37,5.50,2.83,0.35,10.31,4.76,1.83,1.88,0.30,10.51
95GG11,2686,315,847,110,241,261,92,162,73,7,239,104,50,1,15,169,11.73,31.53,4.10,8.97,9.72,3.43,6.03,2.72,0.26,8.90,3.87,1.86,0.04,0.56,6.29
95GG12,3429,142,998,28,101,150,48,195,53,4,206,112,82,690,3,617,4.14,29.10,0.82,2.95,4.37,1.40,5.69,1.55,0.12,6.01,3.27,2.39,20.12,0.09,17.99
95GG13,2116,339,480,131,175,307,148,57,40,9,199,125,36,0,13,57,16.02,22.68,6.19,8.27,14.51,6.99,2.69,1.89,0.43,9.40,5.91,1.70,0,0.61,2.69
95GG14,1817,227,213,179,217,426,190,38,29,4,101,86,40,0,13,54,12.49,11.72,9.85,11.94,23.45,10.46,2.09,1.60,0.22,5.56,4.73,2.20,0,0.72,2.97
95GG15,2544,455,434,251,300,504,149,96,41,6,111,83,26,0,10,78,17.89,17.06,9.87,11.79,19.81,5.86,3.77,1.61,0.24,4.36,3.26,1.02,0,0.39,3.07
95GG16,2230,248,528,88,148,299,156,72,55,12,275,134,82,4,7,122,11.12,23.68,3.95,6.64,13.41,7.00,3.23,2.47,0.54,12.33,6.01,3.68,0.18,0.31,5.47
95GG17,2137,255,381,114,151,307,145,41,47,5,377,146,73,0,12,83,11.93,17.83,5.33,7.07,14.37,6.79,1.92,2.20,0.23,17.64,6.83,3.42,0,0.56,3.88
95GG18,2143,221,525,58,72,146,82,52,62,4,444,191,97,1,11,177,10.31,24.50,2.71,3.36,6.81,3.83,2.43,2.89,0.19,20.72,8.91,4.53,0.05,0.51,8.26
95GG19,2239,424,580,113,130,126,90,38,56,5,399,143,52,0,6,77,18.94,25.90,5.05,5.81,5.63,4.02,1.70,2.50,0.22,17.82,6.39,2.32,0,0.27,3.44
