GeographyCode,KS106NI0001,KS106NI0002,KS106NI0003,KS106NI0004,KS106NI0005,KS106NI0006,KS106NI0007,KS106NI0008,KS106NI0009,KS106NI0010,KS106NI0011,KS106NI0012,KS106NI0013
95NN10,1290,58,467,379,126,99,412,4.50,36.20,29.38,9.77,7.67,31.94
95NN11,1297,59,292,552,207,162,365,4.55,22.51,42.56,15.96,12.49,28.14
95NN12,1128,62,333,377,165,93,350,5.50,29.52,33.42,14.63,8.24,31.03
95NN13,1064,37,246,391,143,127,288,3.48,23.12,36.75,13.44,11.94,27.07
95NN14,1205,71,330,479,221,123,354,5.89,27.39,39.75,18.34,10.21,29.38
95NN15,1230,68,401,401,151,100,366,5.53,32.60,32.60,12.28,8.13,29.76
95NN16,1128,26,263,429,145,91,282,2.30,23.32,38.03,12.85,8.07,25.00
95NN17,928,88,331,292,115,103,348,9.48,35.67,31.47,12.39,11.10,37.50
95NN18,1023,57,331,324,116,94,329,5.57,32.36,31.67,11.34,9.19,32.16
95NN19,1336,31,367,451,134,87,346,2.32,27.47,33.76,10.03,6.51,25.90
95NN20,1073,32,300,382,146,98,346,2.98,27.96,35.60,13.61,9.13,32.25
95NN21,1151,60,473,328,122,107,427,5.21,41.09,28.50,10.60,9.30,37.10
95NN22,1003,23,290,338,133,90,333,2.29,28.91,33.70,13.26,8.97,33.20
95NN23,1159,75,311,449,175,139,351,6.47,26.83,38.74,15.10,11.99,30.28
95OO01,809,45,187,337,147,94,264,5.56,23.11,41.66,18.17,11.62,32.63
95OO02,703,13,159,254,96,57,219,1.85,22.62,36.13,13.66,8.11,31.15
95OO03,914,53,224,368,168,84,286,5.80,24.51,40.26,18.38,9.19,31.29
95OO04,877,55,252,352,136,94,288,6.27,28.73,40.14,15.51,10.72,32.84
95OO05,1021,99,290,392,198,98,306,9.70,28.40,38.39,19.39,9.60,29.97
95OO06,941,38,202,381,163,87,259,4.04,21.47,40.49,17.32,9.25,27.52
95OO07,854,27,199,312,130,93,254,3.16,23.30,36.53,15.22,10.89,29.74
95OO08,887,31,210,352,136,93,271,3.49,23.68,39.68,15.33,10.48,30.55
95OO09,744,28,196,281,112,75,240,3.76,26.34,37.77,15.05,10.08,32.26
95OO10,1163,121,296,521,250,178,387,10.40,25.45,44.80,21.50,15.31,33.28
95OO11,956,119,310,380,155,127,365,12.45,32.43,39.75,16.21,13.28,38.18
95OO12,999,99,241,416,186,124,271,9.91,24.12,41.64,18.62,12.41,27.13
95OO13,976,42,226,371,166,72,235,4.30,23.16,38.01,17.01,7.38,24.08
95OO14,866,39,219,346,156,79,249,4.50,25.29,39.95,18.01,9.12,28.75
95OO15,870,81,271,357,163,102,293,9.31,31.15,41.03,18.74,11.72,33.68
95OO16,853,26,294,249,108,57,295,3.05,34.47,29.19,12.66,6.68,34.58
95OO17,978,26,251,367,168,85,294,2.66,25.66,37.53,17.18,8.69,30.06
95OO18,1099,40,321,393,186,80,295,3.64,29.21,35.76,16.92,7.28,26.84
95OO19,1046,38,218,453,202,128,256,3.63,20.84,43.31,19.31,12.24,24.47
95OO20,854,32,263,281,121,64,286,3.75,30.80,32.90,14.17,7.49,33.49
95OO21,904,35,301,306,116,76,308,3.87,33.30,33.85,12.83,8.41,34.07
95OO22,956,60,205,422,159,132,286,6.28,21.44,44.14,16.63,13.81,29.92
95PP01,950,17,248,348,136,91,284,1.79,26.11,36.63,14.32,9.58,29.89
95PP02,933,28,308,285,103,92,312,3.00,33.01,30.55,11.04,9.86,33.44
95PP03,971,54,305,314,117,93,314,5.56,31.41,32.34,12.05,9.58,32.34
95PP04,1081,37,238,414,174,94,319,3.42,22.02,38.30,16.10,8.70,29.51
95PP05,822,24,200,273,108,76,263,2.92,24.33,33.21,13.14,9.25,32.00
95PP06,1554,79,415,548,216,132,413,5.08,26.71,35.26,13.90,8.49,26.58
95PP07,987,34,256,346,150,85,281,3.44,25.94,35.06,15.20,8.61,28.47
95PP08,960,24,255,322,145,73,272,2.50,26.56,33.54,15.10,7.60,28.33
95PP09,757,59,313,190,79,59,323,7.79,41.35,25.10,10.44,7.79,42.67
95PP10,798,25,216,290,111,75,258,3.13,27.07,36.34,13.91,9.40,32.33
95PP11,1040,81,333,334,125,105,334,7.79,32.02,32.12,12.02,10.10,32.12
95PP12,891,28,234,321,132,86,259,3.14,26.26,36.03,14.81,9.65,29.07
95PP13,1060,74,370,345,159,96,378,6.98,34.91,32.55,15.00,9.06,35.66
95PP14,1347,43,436,458,182,123,438,3.19,32.37,34.00,13.51,9.13,32.52
95PP15,1089,32,238,448,182,96,272,2.94,21.85,41.14,16.71,8.82,24.98
95PP16,705,16,198,214,72,65,222,2.27,28.09,30.35,10.21,9.22,31.49
95PP17,1028,78,346,317,148,76,334,7.59,33.66,30.84,14.40,7.39,32.49
95PP18,1093,40,246,405,148,106,315,3.66,22.51,37.05,13.54,9.70,28.82
95PP19,933,69,301,343,143,101,320,7.40,32.26,36.76,15.33,10.83,34.30
95PP20,1379,71,427,374,162,101,427,5.15,30.96,27.12,11.75,7.32,30.96
95PP21,783,43,217,260,108,60,270,5.49,27.71,33.21,13.79,7.66,34.48
95PP22,1010,44,321,285,110,68,340,4.36,31.78,28.22,10.89,6.73,33.66
95PP23,898,48,220,321,118,96,271,5.35,24.50,35.75,13.14,10.69,30.18
95QQ01,707,47,305,170,75,65,282,6.65,43.14,24.05,10.61,9.19,39.89
95QQ02,996,24,233,341,125,89,238,2.41,23.39,34.24,12.55,8.94,23.90
95QQ03,507,40,194,157,64,44,174,7.89,38.26,30.97,12.62,8.68,34.32
95QQ04,692,54,216,225,86,72,230,7.80,31.21,32.51,12.43,10.40,33.24
95QQ05,1127,19,337,361,104,76,310,1.69,29.90,32.03,9.23,6.74,27.51
95QQ06,754,52,227,274,93,84,255,6.90,30.11,36.34,12.33,11.14,33.82
95QQ07,919,43,423,172,58,44,376,4.68,46.03,18.72,6.31,4.79,40.91
95QQ08,698,27,305,154,45,56,306,3.87,43.70,22.06,6.45,8.02,43.84
95QQ09,838,23,387,186,50,43,333,2.74,46.18,22.20,5.97,5.13,39.74
95QQ10,688,20,180,240,73,59,191,2.91,26.16,34.88,10.61,8.58,27.76
95QQ11,776,19,203,257,84,63,235,2.45,26.16,33.12,10.82,8.12,30.28
95QQ12,758,36,258,208,67,55,222,4.75,34.04,27.44,8.84,7.26,29.29
95QQ13,1031,28,271,329,95,77,289,2.72,26.29,31.91,9.21,7.47,28.03
95QQ14,2045,80,320,864,389,164,412,3.91,15.65,42.25,19.02,8.02,20.15
95QQ15,761,44,289,178,73,48,270,5.78,37.98,23.39,9.59,6.31,35.48
95RR01,1502,120,274,724,266,175,343,7.99,18.24,48.20,17.71,11.65,22.84
95RR02,647,45,186,237,85,79,206,6.96,28.75,36.63,13.14,12.21,31.84
95RR03,617,82,262,187,65,65,252,13.29,42.46,30.31,10.53,10.53,40.84
95RR04,752,94,249,281,111,93,292,12.50,33.11,37.37,14.76,12.37,38.83
95RR05,966,112,283,366,138,113,309,11.59,29.30,37.89,14.29,11.70,31.99
95RR06,708,57,205,290,104,89,219,8.05,28.95,40.96,14.69,12.57,30.93
95RR07,859,47,201,338,126,98,249,5.47,23.40,39.35,14.67,11.41,28.99
95RR08,713,32,183,273,98,66,214,4.49,25.67,38.29,13.74,9.26,30.01
95RR09,1381,110,283,556,262,156,342,7.97,20.49,40.26,18.97,11.30,24.76
95RR10,582,87,256,188,83,55,223,14.95,43.99,32.30,14.26,9.45,38.32
95RR11,652,27,185,225,86,76,196,4.14,28.37,34.51,13.19,11.66,30.06
95RR12,606,27,233,141,49,45,232,4.46,38.45,23.27,8.09,7.43,38.28
95RR13,657,36,335,123,46,39,285,5.48,50.99,18.72,7.00,5.94,43.38
95RR14,654,50,179,271,111,80,198,7.65,27.37,41.44,16.97,12.23,30.28
95RR15,802,69,182,368,168,115,220,8.60,22.69,45.89,20.95,14.34,27.43
95SS01,1681,30,312,664,249,156,398,1.78,18.56,39.50,14.81,9.28,23.68
95SS02,1530,62,392,613,216,120,318,4.05,25.62,40.07,14.12,7.84,20.78
95SS03,1189,8,299,405,137,101,326,0.67,25.15,34.06,11.52,8.49,27.42
95SS04,2935,128,556,1164,502,276,669,4.36,18.94,39.66,17.10,9.40,22.79
95SS05,1441,39,441,383,166,91,418,2.71,30.60,26.58,11.52,6.32,29.01
95SS06,1935,590,435,1159,439,545,532,30.49,22.48,59.90,22.69,28.17,27.49
95SS07,3406,260,657,1636,786,442,682,7.63,19.29,48.03,23.08,12.98,20.02
95SS08,1670,43,377,634,236,148,443,2.57,22.57,37.96,14.13,8.86,26.53
95SS09,1334,14,351,383,128,71,300,1.05,26.31,28.71,9.60,5.32,22.49
95SS10,1607,47,344,609,199,153,378,2.92,21.41,37.90,12.38,9.52,23.52
95SS11,1863,69,318,852,350,229,462,3.70,17.07,45.73,18.79,12.29,24.80
95SS12,1251,30,414,357,108,83,365,2.40,33.09,28.54,8.63,6.63,29.18
95SS13,1336,72,466,351,167,90,444,5.39,34.88,26.27,12.50,6.74,33.23
95SS14,1246,66,443,376,171,102,418,5.30,35.55,30.18,13.72,8.19,33.55
95SS15,1516,23,486,427,153,70,399,1.52,32.06,28.17,10.09,4.62,26.32
95SS16,1152,121,374,432,151,158,438,10.50,32.47,37.50,13.11,13.72,38.02
95SS17,1749,74,441,582,258,145,476,4.23,25.21,33.28,14.75,8.29,27.22
95SS18,1342,77,505,387,174,109,507,5.74,37.63,28.84,12.97,8.12,37.78
95SS19,1236,63,350,353,149,87,359,5.10,28.32,28.56,12.06,7.04,29.05
95SS20,1096,14,410,238,85,70,380,1.28,37.41,21.72,7.76,6.39,34.67
95SS21,1656,24,298,665,268,149,369,1.45,18.00,40.16,16.18,9.00,22.28
95SS22,1254,28,352,450,215,80,328,2.23,28.07,35.89,17.15,6.38,26.16
95SS23,1532,33,405,487,211,107,378,2.15,26.44,31.79,13.77,6.98,24.67
95SS24,1914,37,431,715,308,115,441,1.93,22.52,37.36,16.09,6.01,23.04
95SS25,1117,155,364,435,203,131,394,13.88,32.59,38.94,18.17,11.73,35.27
95SS26,1314,217,296,642,250,251,396,16.51,22.53,48.86,19.03,19.10,30.14
95SS27,1194,41,475,279,119,75,445,3.43,39.78,23.37,9.97,6.28,37.27
95SS28,1071,70,353,350,163,104,387,6.54,32.96,32.68,15.22,9.71,36.13
95SS29,1031,160,364,425,187,173,414,15.52,35.31,41.22,18.14,16.78,40.16
95SS30,1125,7,373,356,118,67,262,0.62,33.16,31.64,10.49,5.96,23.29
95TT01,838,28,171,359,155,87,240,3.34,20.41,42.84,18.50,10.38,28.64
95TT02,857,55,188,383,178,118,262,6.42,21.94,44.69,20.77,13.77,30.57
95TT03,1175,69,273,448,220,103,336,5.87,23.23,38.13,18.72,8.77,28.60
95TT04,1018,52,242,398,191,120,315,5.11,23.77,39.10,18.76,11.79,30.94
95TT05,1129,73,328,435,162,114,340,6.47,29.05,38.53,14.35,10.10,30.12
95TT06,886,28,209,345,149,94,282,3.16,23.59,38.94,16.82,10.61,31.83
95TT07,874,17,189,339,128,85,261,1.95,21.62,38.79,14.65,9.73,29.86
95TT08,851,21,159,358,111,111,252,2.47,18.68,42.07,13.04,13.04,29.61
95TT09,874,29,192,358,147,90,255,3.32,21.97,40.96,16.82,10.30,29.18
95TT10,1056,99,289,406,195,123,319,9.38,27.37,38.45,18.47,11.65,30.21
95TT11,945,35,195,416,180,108,270,3.70,20.63,44.02,19.05,11.43,28.57
95TT12,898,23,219,357,170,100,288,2.56,24.39,39.76,18.93,11.14,32.07
95TT13,1107,93,295,416,157,116,340,8.40,26.65,37.58,14.18,10.48,30.71
95TT14,830,53,240,276,126,78,276,6.39,28.92,33.25,15.18,9.40,33.25
95TT15,833,39,225,337,147,102,288,4.68,27.01,40.46,17.65,12.24,34.57
95TT16,866,43,208,362,141,104,246,4.97,24.02,41.80,16.28,12.01,28.41
95UU01,384,29,103,148,61,33,129,7.55,26.82,38.54,15.89,8.59,33.59
95UU02,439,31,155,126,46,27,146,7.06,35.31,28.70,10.48,6.15,33.26
95UU03,381,9,179,66,25,12,142,2.36,46.98,17.32,6.56,3.15,37.27
95UU04,350,31,156,89,30,27,127,8.86,44.57,25.43,8.57,7.71,36.29
95UU05,373,16,110,133,48,31,126,4.29,29.49,35.66,12.87,8.31,33.78
95UU06,569,37,186,180,56,40,180,6.50,32.69,31.63,9.84,7.03,31.63
95UU07,307,9,89,81,38,15,109,2.93,28.99,26.38,12.38,4.89,35.50
95UU08,461,27,162,129,55,34,174,5.86,35.14,27.98,11.93,7.38,37.74
95UU09,594,30,164,226,88,50,175,5.05,27.61,38.05,14.81,8.42,29.46
95UU10,420,17,117,137,53,49,124,4.05,27.86,32.62,12.62,11.67,29.52
95UU11,355,8,106,108,38,26,120,2.25,29.86,30.42,10.70,7.32,33.80
95UU12,564,51,197,199,96,51,201,9.04,34.93,35.28,17.02,9.04,35.64
95UU13,333,12,105,98,30,32,123,3.60,31.53,29.43,9.01,9.61,36.94
95UU14,718,56,258,241,87,64,240,7.80,35.93,33.57,12.12,8.91,33.43
95UU15,360,23,108,114,47,37,124,6.39,30.00,31.67,13.06,10.28,34.44
95VV01,1171,49,371,404,173,118,401,4.18,31.68,34.50,14.77,10.08,34.24
95VV02,985,98,442,289,128,108,414,9.95,44.87,29.34,12.99,10.96,42.03
95VV03,996,109,353,356,152,119,369,10.94,35.44,35.74,15.26,11.95,37.05
95VV04,1052,49,275,427,190,134,280,4.66,26.14,40.59,18.06,12.74,26.62
95VV05,1364,68,241,678,275,156,287,4.99,17.67,49.71,20.16,11.44,21.04
95VV06,1153,108,301,504,218,152,343,9.37,26.11,43.71,18.91,13.18,29.75
95VV07,1657,121,463,625,222,175,469,7.30,27.94,37.72,13.40,10.56,28.30
95VV08,1006,124,276,434,180,129,316,12.33,27.44,43.14,17.89,12.82,31.41
95VV09,967,118,341,349,142,113,370,12.20,35.26,36.09,14.68,11.69,38.26
95VV10,1186,151,346,478,186,196,392,12.73,29.17,40.30,15.68,16.53,33.05
95VV11,1484,82,303,661,260,153,363,5.53,20.42,44.54,17.52,10.31,24.46
95VV12,1164,123,336,451,210,141,359,10.57,28.87,38.75,18.04,12.11,30.84
95VV13,1054,41,198,474,190,117,295,3.89,18.79,44.97,18.03,11.10,27.99
95VV14,1287,82,380,433,199,107,411,6.37,29.53,33.64,15.46,8.31,31.93
95VV15,1140,117,326,458,177,138,380,10.26,28.60,40.18,15.53,12.11,33.33
95VV16,1043,62,271,419,132,124,322,5.94,25.98,40.17,12.66,11.89,30.87
95VV17,1410,129,325,671,284,195,369,9.15,23.05,47.59,20.14,13.83,26.17
95VV18,1402,85,440,473,211,141,454,6.06,31.38,33.74,15.05,10.06,32.38
95VV19,1172,99,382,403,192,132,391,8.45,32.59,34.39,16.38,11.26,33.36
95VV20,925,43,216,380,154,120,272,4.65,23.35,41.08,16.65,12.97,29.41
95VV21,1253,60,218,588,271,145,315,4.79,17.40,46.93,21.63,11.57,25.14
95VV22,956,81,229,402,183,124,287,8.47,23.95,42.05,19.14,12.97,30.02
95VV23,1123,65,353,354,151,113,362,5.79,31.43,31.52,13.45,10.06,32.24
95VV24,1258,60,473,356,131,87,451,4.77,37.60,28.30,10.41,6.92,35.85
95VV25,1227,113,318,559,247,139,367,9.21,25.92,45.56,20.13,11.33,29.91
95VV26,1172,93,248,522,248,163,329,7.94,21.16,44.54,21.16,13.91,28.07
95VV27,912,66,327,247,92,85,353,7.24,35.86,27.08,10.09,9.32,38.71
95VV28,1343,79,414,473,196,131,431,5.88,30.83,35.22,14.59,9.75,32.09
95VV29,1071,48,218,482,216,144,264,4.48,20.35,45.00,20.17,13.45,24.65
95VV30,1098,46,299,365,148,106,303,4.19,27.23,33.24,13.48,9.65,27.60
95WW01,1257,62,454,324,146,81,453,4.93,36.12,25.78,11.61,6.44,36.04
95WW02,1533,87,461,565,217,117,442,5.68,30.07,36.86,14.16,7.63,28.83
95WW03,1583,64,439,506,229,117,455,4.04,27.73,31.96,14.47,7.39,28.74
95WW04,1098,42,276,416,178,107,317,3.83,25.14,37.89,16.21,9.74,28.87
95WW05,1157,39,359,324,143,70,405,3.37,31.03,28.00,12.36,6.05,35.00
95WW06,1198,16,260,406,162,73,278,1.34,21.70,33.89,13.52,6.09,23.21
95WW07,1602,31,391,567,218,120,392,1.94,24.41,35.39,13.61,7.49,24.47
95WW08,1037,29,331,325,128,65,325,2.80,31.92,31.34,12.34,6.27,31.34
95WW09,1111,66,461,282,103,83,411,5.94,41.49,25.38,9.27,7.47,36.99
95WW10,1176,60,361,415,181,108,391,5.10,30.70,35.29,15.39,9.18,33.25
95WW11,1106,28,269,410,135,90,305,2.53,24.32,37.07,12.21,8.14,27.58
95WW12,1100,87,419,312,132,87,439,7.91,38.09,28.36,12.00,7.91,39.91
95WW13,1433,28,314,521,193,99,345,1.95,21.91,36.36,13.47,6.91,24.08
95WW14,1043,116,395,326,140,103,412,11.12,37.87,31.26,13.42,9.88,39.50
95WW15,1229,41,274,457,177,106,327,3.34,22.29,37.18,14.40,8.62,26.61
95WW16,1260,56,395,393,164,94,409,4.44,31.35,31.19,13.02,7.46,32.46
95WW17,991,30,357,254,99,71,387,3.03,36.02,25.63,9.99,7.16,39.05
95WW18,1000,29,363,264,111,61,364,2.90,36.30,26.40,11.10,6.10,36.40
95WW19,2204,38,500,926,309,186,471,1.72,22.69,42.01,14.02,8.44,21.37
95WW20,2974,59,372,1314,602,248,483,1.98,12.51,44.18,20.24,8.34,16.24
95WW21,1481,107,418,534,246,145,454,7.22,28.22,36.06,16.61,9.79,30.65
95WW22,1228,93,330,426,149,116,400,7.57,26.87,34.69,12.13,9.45,32.57
95WW23,1455,50,437,425,166,67,388,3.44,30.03,29.21,11.41,4.60,26.67
95WW24,1578,130,552,483,205,142,536,8.24,34.98,30.61,12.99,9.00,33.97
95WW25,1137,62,541,225,90,66,514,5.45,47.58,19.79,7.92,5.80,45.21
95XX01,1849,42,291,796,241,168,356,2.27,15.74,43.05,13.03,9.09,19.25
95XX02,1066,15,331,316,108,46,281,1.41,31.05,29.64,10.13,4.32,26.36
95XX03,1057,18,299,328,110,74,283,1.70,28.29,31.03,10.41,7.00,26.77
95XX04,1402,44,305,500,185,122,330,3.14,21.75,35.66,13.20,8.70,23.54
95XX05,1238,36,509,266,88,58,455,2.91,41.11,21.49,7.11,4.68,36.75
95XX06,1598,103,444,564,255,127,443,6.45,27.78,35.29,15.96,7.95,27.72
95XX07,1278,17,548,295,107,55,463,1.33,42.88,23.08,8.37,4.30,36.23
95XX08,1173,17,488,261,89,58,383,1.45,41.60,22.25,7.59,4.94,32.65
95XX09,1255,28,533,284,118,54,473,2.23,42.47,22.63,9.40,4.30,37.69
95XX10,1842,121,324,809,317,188,383,6.57,17.59,43.92,17.21,10.21,20.79
95XX11,2621,145,530,974,453,201,583,5.53,20.22,37.16,17.28,7.67,22.24
95XX12,1002,8,366,257,71,54,253,0.80,36.53,25.65,7.09,5.39,25.25
95XX13,1176,11,447,281,105,51,332,0.94,38.01,23.89,8.93,4.34,28.23
95XX14,955,18,314,260,88,43,204,1.88,32.88,27.23,9.21,4.50,21.36
95XX15,1192,58,466,270,114,65,445,4.87,39.09,22.65,9.56,5.45,37.33
95XX16,1392,12,593,248,89,49,492,0.86,42.60,17.82,6.39,3.52,35.34
95XX17,1425,46,444,322,144,52,377,3.23,31.16,22.60,10.11,3.65,26.46
95XX18,1348,28,458,316,104,56,411,2.08,33.98,23.44,7.72,4.15,30.49
95XX19,1106,18,385,302,94,48,304,1.63,34.81,27.31,8.50,4.34,27.49
95XX20,1363,62,389,453,229,92,393,4.55,28.54,33.24,16.80,6.75,28.83
95XX21,1176,17,504,284,98,54,341,1.45,42.86,24.15,8.33,4.59,29.00
95XX22,1010,29,338,239,105,49,323,2.87,33.47,23.66,10.40,4.85,31.98
95XX23,1451,56,370,397,192,84,404,3.86,25.50,27.36,13.23,5.79,27.84
95XX24,1184,21,444,298,105,61,393,1.77,37.50,25.17,8.87,5.15,33.19
95XX25,1096,66,396,314,134,82,365,6.02,36.13,28.65,12.23,7.48,33.30
95YY01,861,40,232,332,131,102,294,4.65,26.95,38.56,15.21,11.85,34.15
95YY02,883,59,310,282,99,94,336,6.68,35.11,31.94,11.21,10.65,38.05
95YY03,991,37,191,436,202,122,274,3.73,19.27,44.00,20.38,12.31,27.65
95YY04,1270,101,319,512,218,152,371,7.95,25.12,40.31,17.17,11.97,29.21
95YY05,745,23,315,151,50,34,292,3.09,42.28,20.27,6.71,4.56,39.19
95YY06,858,60,287,318,130,102,300,6.99,33.45,37.06,15.15,11.89,34.97
95YY07,912,46,239,403,166,131,325,5.04,26.21,44.19,18.20,14.36,35.64
95YY08,789,51,220,297,110,95,260,6.46,27.88,37.64,13.94,12.04,32.95
95YY09,1014,48,368,253,87,75,375,4.73,36.29,24.95,8.58,7.40,36.98
95YY10,705,18,171,252,67,60,233,2.55,24.26,35.74,9.50,8.51,33.05
95YY11,820,54,304,243,98,79,321,6.59,37.07,29.63,11.95,9.63,39.15
95YY12,932,44,205,403,149,106,252,4.72,22.00,43.24,15.99,11.37,27.04
95YY13,1118,100,358,407,162,135,400,8.94,32.02,36.40,14.49,12.08,35.78
95YY14,1147,114,256,464,169,152,319,9.94,22.32,40.45,14.73,13.25,27.81
95YY15,889,115,340,309,163,117,320,12.94,38.25,34.76,18.34,13.16,36.00
95YY16,798,29,178,311,108,84,270,3.63,22.31,38.97,13.53,10.53,33.83
95YY17,746,43,168,309,127,89,253,5.76,22.52,41.42,17.02,11.93,33.91
95YY18,746,49,188,317,129,110,240,6.57,25.20,42.49,17.29,14.75,32.17
95YY19,707,30,296,164,79,47,311,4.24,41.87,23.20,11.17,6.65,43.99
95YY20,721,38,183,276,105,109,258,5.27,25.38,38.28,14.56,15.12,35.78
95YY21,791,25,184,319,139,78,238,3.16,23.26,40.33,17.57,9.86,30.09
95ZZ01,994,67,273,389,133,122,335,6.74,27.46,39.13,13.38,12.27,33.70
95ZZ02,751,129,285,274,89,115,305,17.18,37.95,36.48,11.85,15.31,40.61
95ZZ03,884,94,400,255,96,99,420,10.63,45.25,28.85,10.86,11.20,47.51
95ZZ04,911,42,240,330,130,95,350,4.61,26.34,36.22,14.27,10.43,38.42
95ZZ05,769,45,240,281,101,106,283,5.85,31.21,36.54,13.13,13.78,36.80
95ZZ06,786,117,401,235,88,82,351,14.89,51.02,29.90,11.20,10.43,44.66
95ZZ07,1010,95,295,404,176,122,341,9.41,29.21,40.00,17.43,12.08,33.76
95ZZ08,934,90,301,334,138,131,341,9.64,32.23,35.76,14.78,14.03,36.51
95ZZ09,881,88,303,299,108,114,340,9.99,34.39,33.94,12.26,12.94,38.59
95ZZ10,1262,105,441,478,182,132,385,8.32,34.94,37.88,14.42,10.46,30.51
95ZZ11,745,24,223,282,90,89,282,3.22,29.93,37.85,12.08,11.95,37.85
95ZZ12,868,77,301,289,107,109,364,8.87,34.68,33.29,12.33,12.56,41.94
95ZZ13,879,57,219,339,150,120,282,6.48,24.91,38.57,17.06,13.65,32.08
95ZZ14,1111,99,297,480,177,143,344,8.91,26.73,43.20,15.93,12.87,30.96
95ZZ15,804,50,245,288,114,99,298,6.22,30.47,35.82,14.18,12.31,37.06
95ZZ16,1228,104,395,488,188,154,403,8.47,32.17,39.74,15.31,12.54,32.82
