GeographyCode,KS103NI0001,KS103NI0002,KS103NI0003,KS103NI0004,KS103NI0005,KS103NI0006,KS103NI0007,KS103NI0008,KS103NI0009,KS103NI0010,KS103NI0011,KS103NI0012,KS103NI0013
95NN06,2653,1001,1268,2,93,113,176,37.73,47.79,0.08,3.51,4.26,6.63
95NN07,2498,1041,1011,2,129,158,157,41.67,40.47,0.08,5.16,6.33,6.29
95NN08,2612,872,1402,5,92,102,139,33.38,53.68,0.19,3.52,3.91,5.32
95NN09,2404,727,1372,2,62,92,149,30.24,57.07,0.08,2.58,3.83,6.20
95NN10,2574,810,1305,5,97,141,216,31.47,50.70,0.19,3.77,5.48,8.39
95NN11,2951,1043,1570,0,93,104,141,35.34,53.20,0,3.15,3.52,4.78
95NN12,2204,771,1093,1,87,124,128,34.98,49.59,0.05,3.95,5.63,5.81
95NN13,2390,647,1443,0,49,85,166,27.07,60.38,0,2.05,3.56,6.95
95NN14,2712,1069,1275,3,124,117,124,39.42,47.01,0.11,4.57,4.31,4.57
95NN15,2381,860,1039,10,104,183,185,36.12,43.64,0.42,4.37,7.69,7.77
95NN16,2599,732,1520,3,62,99,183,28.16,58.48,0.12,2.39,3.81,7.04
95NN17,1782,684,782,0,82,108,126,38.38,43.88,0,4.60,6.06,7.07
95NN18,2181,811,1013,0,103,88,166,37.18,46.45,0,4.72,4.03,7.61
95NN19,2723,828,1504,0,92,128,171,30.41,55.23,0,3.38,4.70,6.28
95NN20,2367,767,1304,1,58,93,144,32.40,55.09,0.04,2.45,3.93,6.08
95NN21,2181,717,1039,6,71,136,212,32.87,47.64,0.28,3.26,6.24,9.72
95NN22,2145,721,1128,2,66,88,140,33.61,52.59,0.09,3.08,4.10,6.53
95NN23,2647,954,1388,3,63,105,134,36.04,52.44,0.11,2.38,3.97,5.06
95OO01,1936,685,1035,0,46,33,137,35.38,53.46,0,2.38,1.70,7.08
95OO02,1731,650,918,0,25,34,104,37.55,53.03,0,1.44,1.96,6.01
95OO03,2028,684,1089,0,56,64,135,33.73,53.70,0,2.76,3.16,6.66
95OO04,1905,662,997,0,55,63,128,34.75,52.34,0,2.89,3.31,6.72
95OO05,2100,916,786,4,106,136,152,43.62,37.43,0.19,5.05,6.48,7.24
95OO06,2190,760,1196,0,59,73,102,34.70,54.61,0,2.69,3.33,4.66
95OO07,1950,694,1053,0,36,58,109,35.59,54.00,0,1.85,2.97,5.59
95OO08,2111,726,1169,0,36,55,125,34.39,55.38,0,1.71,2.61,5.92
95OO09,1739,659,867,1,44,50,118,37.90,49.86,0.06,2.53,2.88,6.79
95OO10,2649,1010,1259,0,135,87,158,38.13,47.53,0,5.10,3.28,5.96
95OO11,1889,776,755,0,111,126,121,41.08,39.97,0,5.88,6.67,6.41
95OO12,2081,729,1033,0,89,115,115,35.03,49.64,0,4.28,5.53,5.53
95OO13,2137,784,1022,3,65,148,115,36.69,47.82,0.14,3.04,6.93,5.38
95OO14,1961,661,1078,0,47,67,108,33.71,54.97,0,2.40,3.42,5.51
95OO15,1774,750,713,1,77,108,125,42.28,40.19,0.06,4.34,6.09,7.05
95OO16,1695,582,832,0,71,79,131,34.34,49.09,0,4.19,4.66,7.73
95OO17,2105,636,1230,1,52,66,120,30.21,58.43,0.05,2.47,3.14,5.70
95OO18,2291,881,1060,3,89,127,131,38.45,46.27,0.13,3.88,5.54,5.72
95OO19,2239,760,1194,1,53,81,150,33.94,53.33,0.04,2.37,3.62,6.70
95OO20,1708,509,899,1,55,94,150,29.80,52.63,0.06,3.22,5.50,8.78
95OO21,1870,769,797,0,62,100,142,41.12,42.62,0,3.32,5.35,7.59
95OO22,2378,929,1177,0,74,62,136,39.07,49.50,0,3.11,2.61,5.72
95PP01,1998,627,1101,0,54,71,145,31.38,55.11,0,2.70,3.55,7.26
95PP02,2029,702,1068,0,58,58,143,34.60,52.64,0,2.86,2.86,7.05
95PP03,2026,732,1008,0,61,74,151,36.13,49.75,0,3.01,3.65,7.45
95PP04,2460,853,1317,1,60,76,153,34.67,53.54,0.04,2.44,3.09,6.22
95PP05,1865,635,1013,1,26,49,141,34.05,54.32,0.05,1.39,2.63,7.56
95PP06,3059,1115,1368,1,131,213,231,36.45,44.72,0.03,4.28,6.96,7.55
95PP07,2205,747,1158,0,66,78,156,33.88,52.52,0,2.99,3.54,7.07
95PP08,2108,765,1113,1,50,44,135,36.29,52.80,0.05,2.37,2.09,6.40
95PP09,1437,662,424,0,64,95,192,46.07,29.51,0,4.45,6.61,13.36
95PP10,1884,648,1039,1,38,47,111,34.39,55.15,0.05,2.02,2.49,5.89
95PP11,2072,830,873,2,83,122,162,40.06,42.13,0.10,4.01,5.89,7.82
95PP12,2046,711,1106,5,50,43,131,34.75,54.06,0.24,2.44,2.10,6.40
95PP13,1980,724,912,0,76,109,159,36.57,46.06,0,3.84,5.51,8.03
95PP14,2850,944,1491,1,88,120,206,33.12,52.32,0.04,3.09,4.21,7.23
95PP15,2385,759,1336,1,65,88,136,31.82,56.02,0.04,2.73,3.69,5.70
95PP16,1555,457,897,0,44,46,111,29.39,57.68,0,2.83,2.96,7.14
95PP17,2071,791,867,2,107,101,203,38.19,41.86,0.10,5.17,4.88,9.80
95PP18,2452,836,1317,4,70,77,148,34.09,53.71,0.16,2.85,3.14,6.04
95PP19,1927,713,951,2,83,67,111,37.00,49.35,0.10,4.31,3.48,5.76
95PP20,2529,1013,1061,1,101,179,174,40.06,41.95,0.04,3.99,7.08,6.88
95PP21,1722,656,849,0,65,45,107,38.10,49.30,0,3.77,2.61,6.21
95PP22,1977,668,959,1,77,125,147,33.79,48.51,0.05,3.89,6.32,7.44
95PP23,2027,667,1103,2,51,73,131,32.91,54.42,0.10,2.52,3.60,6.46
95QQ01,1227,465,483,0,70,101,108,37.90,39.36,0,5.70,8.23,8.80
95QQ02,2044,592,1165,6,67,116,98,28.96,57.00,0.29,3.28,5.68,4.79
95QQ03,870,346,314,0,40,85,85,39.77,36.09,0,4.60,9.77,9.77
95QQ04,1302,459,578,2,73,103,87,35.25,44.39,0.15,5.61,7.91,6.68
95QQ05,2345,555,1470,4,57,114,145,23.67,62.69,0.17,2.43,4.86,6.18
95QQ06,1603,592,744,0,80,57,130,36.93,46.41,0,4.99,3.56,8.11
95QQ07,1594,563,607,5,75,169,175,35.32,38.08,0.31,4.71,10.60,10.98
95QQ08,1238,451,474,3,64,105,141,36.43,38.29,0.24,5.17,8.48,11.39
95QQ09,1669,485,828,0,49,95,212,29.06,49.61,0,2.94,5.69,12.70
95QQ10,1449,450,821,0,38,56,84,31.06,56.66,0,2.62,3.86,5.80
95QQ11,1621,458,941,1,44,77,100,28.25,58.05,0.06,2.71,4.75,6.17
95QQ12,1524,553,648,0,65,98,160,36.29,42.52,0,4.27,6.43,10.50
95QQ13,2093,604,1166,0,71,125,127,28.86,55.71,0,3.39,5.97,6.07
95QQ14,4081,1345,2223,1,173,188,151,32.96,54.47,0.02,4.24,4.61,3.70
95QQ15,1339,478,575,2,59,100,125,35.70,42.94,0.15,4.41,7.47,9.34
95RR01,3200,1030,1794,4,94,158,120,32.19,56.06,0.13,2.94,4.94,3.75
95RR02,1420,507,701,2,51,76,83,35.70,49.37,0.14,3.59,5.35,5.85
95RR03,1154,510,387,1,62,112,82,44.19,33.54,0.09,5.37,9.71,7.11
95RR04,1597,640,734,0,78,61,84,40.08,45.96,0,4.88,3.82,5.26
95RR05,1942,690,895,7,73,149,128,35.53,46.09,0.36,3.76,7.67,6.59
95RR06,1697,654,884,0,53,31,75,38.54,52.09,0,3.12,1.83,4.42
95RR07,1923,604,1101,0,53,72,93,31.41,57.25,0,2.76,3.74,4.84
95RR08,1648,554,912,0,45,44,93,33.62,55.34,0,2.73,2.67,5.64
95RR09,2796,1251,1185,0,119,123,118,44.74,42.38,0,4.26,4.40,4.22
95RR10,1055,424,406,1,53,84,87,40.19,38.48,0.09,5.02,7.96,8.25
95RR11,2037,735,898,4,84,149,167,36.08,44.08,0.20,4.12,7.31,8.20
95RR12,1257,368,704,0,32,63,90,29.28,56.01,0,2.55,5.01,7.16
95RR13,1242,451,514,0,46,96,135,36.31,41.38,0,3.70,7.73,10.87
95RR14,1510,542,822,0,48,31,67,35.89,54.44,0,3.18,2.05,4.44
95RR15,1815,673,932,1,50,62,97,37.08,51.35,0.06,2.75,3.42,5.34
95SS01,4073,1270,2285,4,102,232,180,31.18,56.10,0.10,2.50,5.70,4.42
95SS02,3343,927,2001,0,79,123,213,27.73,59.86,0,2.36,3.68,6.37
95SS03,2743,664,1834,1,43,74,127,24.21,66.86,0.04,1.57,2.70,4.63
95SS04,5754,2064,2831,10,247,371,231,35.87,49.20,0.17,4.29,6.45,4.01
95SS05,2830,857,1527,9,70,176,191,30.28,53.96,0.32,2.47,6.22,6.75
95SS06,4021,2166,1030,3,406,272,144,53.87,25.62,0.07,10.10,6.76,3.58
95SS07,6692,2680,2871,5,445,367,324,40.05,42.90,0.07,6.65,5.48,4.84
95SS08,3660,944,2258,3,85,161,209,25.79,61.69,0.08,2.32,4.40,5.71
95SS09,2732,727,1646,0,60,132,167,26.61,60.25,0,2.20,4.83,6.11
95SS10,3488,1362,1677,5,145,128,171,39.05,48.08,0.14,4.16,3.67,4.90
95SS11,4212,1358,2381,4,133,143,193,32.24,56.53,0.09,3.16,3.40,4.58
95SS12,2515,703,1408,6,78,117,203,27.95,55.98,0.24,3.10,4.65,8.07
95SS13,2383,923,948,2,126,199,185,38.73,39.78,0.08,5.29,8.35,7.76
95SS14,2314,742,1131,2,81,179,179,32.07,48.88,0.09,3.50,7.74,7.74
95SS15,3103,744,1921,1,51,122,264,23.98,61.91,0.03,1.64,3.93,8.51
95SS16,2519,1069,971,2,153,148,176,42.44,38.55,0.08,6.07,5.88,6.99
95SS17,3425,1138,1660,4,150,243,230,33.23,48.47,0.12,4.38,7.09,6.72
95SS18,2460,833,981,5,121,218,302,33.86,39.88,0.20,4.92,8.86,12.28
95SS19,2221,804,960,0,124,173,160,36.20,43.22,0,5.58,7.79,7.20
95SS20,2234,570,1322,2,49,97,194,25.51,59.18,0.09,2.19,4.34,8.68
95SS21,3622,970,2260,2,75,165,150,26.78,62.40,0.06,2.07,4.56,4.14
95SS22,2605,605,1608,2,76,106,208,23.22,61.73,0.08,2.92,4.07,7.98
95SS23,3051,838,1790,2,91,172,158,27.47,58.67,0.07,2.98,5.64,5.18
95SS24,3966,1066,2346,4,112,189,249,26.88,59.15,0.10,2.82,4.77,6.28
95SS25,1907,785,619,4,136,194,169,41.16,32.46,0.21,7.13,10.17,8.86
95SS26,2791,1301,1008,3,210,146,123,46.61,36.12,0.11,7.52,5.23,4.41
95SS27,2106,732,897,2,88,182,205,34.76,42.59,0.09,4.18,8.64,9.73
95SS28,2068,799,806,2,102,150,209,38.64,38.97,0.10,4.93,7.25,10.11
95SS29,1956,910,565,1,178,143,159,46.52,28.89,0.05,9.10,7.31,8.13
95SS30,2831,894,1528,0,74,115,220,31.58,53.97,0,2.61,4.06,7.77
95TT01,2064,724,1118,2,53,41,126,35.08,54.17,0.10,2.57,1.99,6.10
95TT02,2020,715,1085,0,48,53,119,35.40,53.71,0,2.38,2.62,5.89
95TT03,2513,868,1283,2,80,125,155,34.54,51.05,0.08,3.18,4.97,6.17
95TT04,2215,833,1131,0,75,54,122,37.61,51.06,0,3.39,2.44,5.51
95TT05,2412,950,1067,4,123,128,140,39.39,44.24,0.17,5.10,5.31,5.80
95TT06,2048,685,1152,3,44,46,118,33.45,56.25,0.15,2.15,2.25,5.76
95TT07,2141,701,1218,0,43,52,127,32.74,56.89,0,2.01,2.43,5.93
95TT08,2130,749,1177,4,35,51,114,35.16,55.26,0.19,1.64,2.39,5.35
95TT09,2264,828,1237,1,34,31,133,36.57,54.64,0.04,1.50,1.37,5.87
95TT10,2234,903,994,0,101,113,123,40.42,44.49,0,4.52,5.06,5.51
95TT11,2447,864,1357,0,52,36,138,35.31,55.46,0,2.13,1.47,5.64
95TT12,1996,611,1153,4,54,60,114,30.61,57.77,0.20,2.71,3.01,5.71
95TT13,2269,869,1016,2,96,164,122,38.30,44.78,0.09,4.23,7.23,5.38
95TT14,1760,600,886,0,66,94,114,34.09,50.34,0,3.75,5.34,6.48
95TT15,1858,573,1054,2,51,60,118,30.84,56.73,0.11,2.74,3.23,6.35
95TT16,2090,738,1122,2,43,58,127,35.31,53.68,0.10,2.06,2.78,6.08
95UU01,848,303,436,0,30,34,45,35.73,51.42,0,3.54,4.01,5.31
95UU02,819,235,440,0,29,48,67,28.69,53.72,0,3.54,5.86,8.18
95UU03,774,263,345,0,21,48,97,33.98,44.57,0,2.71,6.20,12.53
95UU04,596,213,254,0,29,44,56,35.74,42.62,0,4.87,7.38,9.40
95UU05,767,228,423,0,27,31,58,29.73,55.15,0,3.52,4.04,7.56
95UU06,1180,401,604,0,45,59,71,33.98,51.19,0,3.81,5.00,6.02
95UU07,674,214,370,2,19,24,45,31.75,54.90,0.30,2.82,3.56,6.68
95UU08,988,360,482,1,39,34,72,36.44,48.79,0.10,3.95,3.44,7.29
95UU09,1282,423,686,4,56,46,67,33.00,53.51,0.31,4.37,3.59,5.23
95UU10,989,384,462,2,14,43,84,38.83,46.71,0.20,1.42,4.35,8.49
95UU11,805,295,425,0,20,19,46,36.65,52.80,0,2.48,2.36,5.71
95UU12,1036,395,430,0,50,78,83,38.13,41.51,0,4.83,7.53,8.01
95UU13,727,258,355,0,20,38,56,35.49,48.83,0,2.75,5.23,7.70
95UU14,1357,525,568,0,73,113,78,38.69,41.86,0,5.38,8.33,5.75
95UU15,761,259,390,2,26,36,48,34.03,51.25,0.26,3.42,4.73,6.31
95VV01,2519,816,1366,0,80,87,170,32.39,54.23,0,3.18,3.45,6.75
95VV02,1763,730,600,2,104,151,176,41.41,34.03,0.11,5.90,8.56,9.98
95VV03,1990,763,831,2,81,143,170,38.34,41.76,0.10,4.07,7.19,8.54
95VV04,2369,761,1375,0,46,68,119,32.12,58.04,0,1.94,2.87,5.02
95VV05,3214,1098,1852,0,55,99,110,34.16,57.62,0,1.71,3.08,3.42
95VV06,2565,945,1267,1,94,102,156,36.84,49.40,0.04,3.66,3.98,6.08
95VV07,3362,1263,1579,8,139,211,162,37.57,46.97,0.24,4.13,6.28,4.82
95VV08,2291,886,1073,0,101,89,142,38.67,46.84,0,4.41,3.88,6.20
95VV09,2097,885,856,2,112,107,135,42.20,40.82,0.10,5.34,5.10,6.44
95VV10,2419,1089,874,2,137,169,148,45.02,36.13,0.08,5.66,6.99,6.12
95VV11,3366,1199,1772,2,101,134,158,35.62,52.64,0.06,3.00,3.98,4.69
95VV12,2413,956,1051,0,102,164,140,39.62,43.56,0,4.23,6.80,5.80
95VV13,2555,834,1493,2,58,56,112,32.64,58.43,0.08,2.27,2.19,4.38
95VV14,2680,1078,1176,2,104,146,174,40.22,43.88,0.07,3.88,5.45,6.49
95VV15,2436,1014,1044,2,92,145,139,41.63,42.86,0.08,3.78,5.95,5.71
95VV16,2431,892,1232,2,74,93,138,36.69,50.68,0.08,3.04,3.83,5.68
95VV17,3166,1174,1593,2,129,110,158,37.08,50.32,0.06,4.07,3.47,4.99
95VV18,2936,1058,1372,3,91,162,250,36.04,46.73,0.10,3.10,5.52,8.51
95VV19,2315,824,1105,5,69,119,193,35.59,47.73,0.22,2.98,5.14,8.34
95VV20,2277,846,1226,0,41,48,116,37.15,53.84,0,1.80,2.11,5.09
95VV21,2921,967,1676,1,77,76,124,33.11,57.38,0.03,2.64,2.60,4.25
95VV22,2096,795,1016,1,74,75,135,37.93,48.47,0.05,3.53,3.58,6.44
95VV23,2312,853,1073,0,110,112,164,36.89,46.41,0,4.76,4.84,7.09
95VV24,2504,875,1150,1,100,151,227,34.94,45.93,0.04,3.99,6.03,9.07
95VV25,2703,934,1416,1,94,103,155,34.55,52.39,0.04,3.48,3.81,5.73
95VV26,2630,979,1348,0,92,73,138,37.22,51.25,0,3.50,2.78,5.25
95VV27,1905,769,773,0,82,130,151,40.37,40.58,0,4.30,6.82,7.93
95VV28,2824,1092,1219,6,115,174,218,38.67,43.17,0.21,4.07,6.16,7.72
95VV29,2442,783,1394,4,52,70,139,32.06,57.08,0.16,2.13,2.87,5.69
95VV30,2461,889,1217,1,97,110,147,36.12,49.45,0.04,3.94,4.47,5.97
95WW01,2339,806,1009,4,101,158,261,34.46,43.14,0.17,4.32,6.76,11.16
95WW02,2990,975,1475,0,121,198,221,32.61,49.33,0,4.05,6.62,7.39
95WW03,2892,988,1355,6,122,195,226,34.16,46.85,0.21,4.22,6.74,7.81
95WW04,2237,659,1267,2,87,117,105,29.46,56.64,0.09,3.89,5.23,4.69
95WW05,2281,739,1150,1,84,125,182,32.40,50.42,0.04,3.68,5.48,7.98
95WW06,2527,626,1582,0,65,99,155,24.77,62.60,0,2.57,3.92,6.13
95WW07,3386,897,2040,0,85,134,230,26.49,60.25,0,2.51,3.96,6.79
95WW08,2085,566,1187,2,75,92,163,27.15,56.93,0.10,3.60,4.41,7.82
95WW09,2096,574,1150,0,74,127,171,27.39,54.87,0,3.53,6.06,8.16
95WW10,2284,706,1187,2,86,132,171,30.91,51.97,0.09,3.77,5.78,7.49
95WW11,2439,789,1339,0,95,81,135,32.35,54.90,0,3.90,3.32,5.54
95WW12,1923,758,663,0,128,179,195,39.42,34.48,0,6.66,9.31,10.14
95WW13,2894,781,1710,2,77,145,179,26.99,59.09,0.07,2.66,5.01,6.19
95WW14,1791,736,590,2,106,156,201,41.09,32.94,0.11,5.92,8.71,11.22
95WW15,2625,864,1380,1,104,101,175,32.91,52.57,0.04,3.96,3.85,6.67
95WW16,2374,874,1016,3,117,148,216,36.82,42.80,0.13,4.93,6.23,9.10
95WW17,1886,586,930,0,87,128,155,31.07,49.31,0,4.61,6.79,8.22
95WW18,1845,574,917,0,66,99,189,31.11,49.70,0,3.58,5.37,10.24
95WW19,4777,1176,3089,2,104,164,242,24.62,64.66,0.04,2.18,3.43,5.07
95WW20,6289,2053,3616,7,205,236,172,32.64,57.50,0.11,3.26,3.75,2.73
95WW21,2682,992,1141,4,139,237,169,36.99,42.54,0.15,5.18,8.84,6.30
95WW22,2357,802,1099,8,119,190,139,34.03,46.63,0.34,5.05,8.06,5.90
95WW23,4231,2192,1527,2,93,151,266,51.81,36.09,0.05,2.20,3.57,6.29
95WW24,2794,1200,922,3,187,218,264,42.95,33.00,0.11,6.69,7.80,9.45
95WW25,1768,596,638,2,126,211,195,33.71,36.09,0.11,7.13,11.93,11.03
95XX01,4122,1126,2508,3,108,230,147,27.32,60.84,0.07,2.62,5.58,3.57
95XX02,2154,473,1251,5,63,129,233,21.96,58.08,0.23,2.92,5.99,10.82
95XX03,2240,519,1438,0,53,108,122,23.17,64.20,0,2.37,4.82,5.45
95XX04,2932,771,1711,0,80,197,173,26.30,58.36,0,2.73,6.72,5.90
95XX05,2274,677,1112,2,99,179,205,29.77,48.90,0.09,4.35,7.87,9.01
95XX06,2916,939,1364,1,148,265,199,32.20,46.78,0.03,5.08,9.09,6.82
95XX07,2409,581,1377,0,71,129,251,24.12,57.16,0,2.95,5.35,10.42
95XX08,2221,552,1256,4,52,136,221,24.85,56.55,0.18,2.34,6.12,9.95
95XX09,2378,583,1213,7,76,152,347,24.52,51.01,0.29,3.20,6.39,14.59
95XX10,3597,1196,1786,0,172,276,167,33.25,49.65,0,4.78,7.67,4.64
95XX11,4796,1745,2224,4,236,395,192,36.38,46.37,0.08,4.92,8.24,4.00
95XX12,2157,575,1300,6,56,95,125,26.66,60.27,0.28,2.60,4.40,5.80
95XX13,2312,425,1528,0,38,102,219,18.38,66.09,0,1.64,4.41,9.47
95XX14,2060,470,1271,2,42,94,181,22.82,61.70,0.10,2.04,4.56,8.79
95XX15,2048,717,841,1,121,212,156,35.01,41.06,0.05,5.91,10.35,7.62
95XX16,2646,534,1626,6,63,181,236,20.18,61.45,0.23,2.38,6.84,8.92
95XX17,2548,1010,961,5,135,280,157,39.64,37.72,0.20,5.30,10.99,6.16
95XX18,2536,976,1019,4,91,200,246,38.49,40.18,0.16,3.59,7.89,9.70
95XX19,2173,523,1298,2,46,142,162,24.07,59.73,0.09,2.12,6.53,7.46
95XX20,2722,1001,1181,12,105,227,196,36.77,43.39,0.44,3.86,8.34,7.20
95XX21,2410,568,1410,0,64,127,241,23.57,58.51,0,2.66,5.27,10.00
95XX22,1887,579,980,2,62,142,122,30.68,51.93,0.11,3.29,7.53,6.47
95XX23,2633,1029,1106,2,98,210,188,39.08,42.01,0.08,3.72,7.98,7.14
95XX24,2270,546,1352,1,54,137,180,24.05,59.56,0.04,2.38,6.04,7.93
95XX25,1981,721,761,4,80,228,187,36.40,38.41,0.20,4.04,11.51,9.44
95YY01,1879,574,1057,1,60,69,118,30.55,56.25,0.05,3.19,3.67,6.28
95YY02,1873,703,809,0,69,105,187,37.53,43.19,0,3.68,5.61,9.98
95YY03,2336,718,1358,2,81,72,105,30.74,58.13,0.09,3.47,3.08,4.49
95YY04,2654,979,1328,2,94,121,130,36.89,50.04,0.08,3.54,4.56,4.90
95YY05,1421,528,627,0,46,89,131,37.16,44.12,0,3.24,6.26,9.22
95YY06,1839,680,898,0,67,64,130,36.98,48.83,0,3.64,3.48,7.07
95YY07,2174,741,1207,4,52,52,118,34.08,55.52,0.18,2.39,2.39,5.43
95YY08,1712,619,890,2,54,45,102,36.16,51.99,0.12,3.15,2.63,5.96
95YY09,1982,739,906,0,71,105,161,37.29,45.71,0,3.58,5.30,8.12
95YY10,1718,546,1012,0,37,39,84,31.78,58.91,0,2.15,2.27,4.89
95YY11,1637,608,740,1,68,76,144,37.14,45.20,0.06,4.15,4.64,8.80
95YY12,2125,673,1201,0,43,81,127,31.67,56.52,0,2.02,3.81,5.98
95YY13,2197,849,987,0,95,138,128,38.64,44.92,0,4.32,6.28,5.83
95YY14,2338,934,1079,0,95,113,117,39.95,46.15,0,4.06,4.83,5.00
95YY15,1530,647,540,3,110,121,109,42.29,35.29,0.20,7.19,7.91,7.12
95YY16,1838,629,1026,2,28,48,105,34.22,55.82,0.11,1.52,2.61,5.71
95YY17,1770,671,923,0,50,38,88,37.91,52.15,0,2.82,2.15,4.97
95YY18,1755,653,922,1,36,47,96,37.21,52.54,0.06,2.05,2.68,5.47
95YY19,1259,506,477,2,60,76,138,40.19,37.89,0.16,4.77,6.04,10.96
95YY20,1815,705,968,0,25,25,92,38.84,53.33,0,1.38,1.38,5.07
95YY21,1837,641,1010,2,42,49,93,34.89,54.98,0.11,2.29,2.67,5.06
95ZZ01,2140,697,1167,1,67,83,125,32.57,54.53,0.05,3.13,3.88,5.84
95ZZ02,1440,609,531,0,106,92,102,42.29,36.88,0,7.36,6.39,7.08
95ZZ03,1724,680,699,1,89,97,158,39.44,40.55,0.06,5.16,5.63,9.16
95ZZ04,2099,771,1033,0,57,86,152,36.73,49.21,0,2.72,4.10,7.24
95ZZ05,1699,627,842,0,38,69,123,36.90,49.56,0,2.24,4.06,7.24
95ZZ06,1363,623,407,0,91,90,152,45.71,29.86,0,6.68,6.60,11.15
95ZZ07,2154,829,1039,0,95,82,109,38.49,48.24,0,4.41,3.81,5.06
95ZZ08,2022,793,960,0,71,85,113,39.22,47.48,0,3.51,4.20,5.59
95ZZ09,1779,690,800,0,64,75,150,38.79,44.97,0,3.60,4.22,8.43
95ZZ10,2443,910,1122,2,136,134,139,37.25,45.93,0.08,5.57,5.49,5.69
95ZZ11,1726,612,902,2,39,49,122,35.46,52.26,0.12,2.26,2.84,7.07
95ZZ12,1730,604,852,0,68,95,111,34.91,49.25,0,3.93,5.49,6.42
95ZZ13,1970,674,1038,3,53,97,105,34.21,52.69,0.15,2.69,4.92,5.33
95ZZ14,2491,884,1222,1,102,135,147,35.49,49.06,0.04,4.09,5.42,5.90
95ZZ15,1798,609,978,0,68,46,97,33.87,54.39,0,3.78,2.56,5.39
95ZZ16,2442,920,1105,1,123,130,163,37.67,45.25,0.04,5.04,5.32,6.67
