GeographyCode,KS302NI0001,KS302NI0002,KS302NI0003,KS302NI0004,KS302NI0005,KS302NI0006,KS302NI0007,KS302NI0008,KS302NI0009,KS302NI0010,KS302NI0011,KS302NI0012,KS302NI0013,KS302NI0014,KS302NI0015,KS302NI0016,KS302NI0017,KS302NI0018,KS302NI0019,KS302NI0020,KS302NI0021,KS302NI0022,KS302NI0023,KS302NI0024,KS302NI0025
95OO09,2252,106,46,45,231,36,84,208,151,55,142,100,1650,4.71,2.04,2.00,10.26,1.60,3.73,9.24,6.71,2.44,6.31,4.44,73.27
95OO10,3530,129,69,73,480,63,269,397,334,89,206,200,2404,3.65,1.95,2.07,13.60,1.78,7.62,11.25,9.46,2.52,5.84,5.67,68.10
95OO11,2485,89,50,41,342,45,219,305,240,55,135,135,1683,3.58,2.01,1.65,13.76,1.81,8.81,12.27,9.66,2.21,5.43,5.43,67.73
95OO12,2803,115,32,36,282,54,151,240,219,44,150,137,2018,4.10,1.14,1.28,10.06,1.93,5.39,8.56,7.81,1.57,5.35,4.89,71.99
95OO13,2716,99,32,24,192,33,130,190,171,23,102,113,2100,3.65,1.18,0.88,7.07,1.22,4.79,7.00,6.30,0.85,3.76,4.16,77.32
95OO14,2588,98,31,36,243,43,115,200,172,32,141,104,1914,3.79,1.20,1.39,9.39,1.66,4.44,7.73,6.65,1.24,5.45,4.02,73.96
95OO15,2357,84,48,42,294,59,181,247,200,43,147,128,1640,3.56,2.04,1.78,12.47,2.50,7.68,10.48,8.49,1.82,6.24,5.43,69.58
95OO16,2114,106,41,29,222,58,110,221,189,31,148,84,1469,5.01,1.94,1.37,10.50,2.74,5.20,10.45,8.94,1.47,7.00,3.97,69.49
95OO17,2724,119,43,33,256,41,118,258,175,32,189,122,1967,4.37,1.58,1.21,9.40,1.51,4.33,9.47,6.42,1.17,6.94,4.48,72.21
95OO18,2891,119,33,27,247,41,137,208,167,42,157,137,2165,4.12,1.14,0.93,8.54,1.42,4.74,7.19,5.78,1.45,5.43,4.74,74.89
95OO19,3009,138,57,43,275,62,117,235,196,47,154,127,2258,4.59,1.89,1.43,9.14,2.06,3.89,7.81,6.51,1.56,5.12,4.22,75.04
95OO20,2189,117,41,38,290,30,126,231,189,39,149,131,1488,5.34,1.87,1.74,13.25,1.37,5.76,10.55,8.63,1.78,6.81,5.98,67.98
95OO21,2351,101,42,38,264,44,160,232,206,45,151,123,1647,4.30,1.79,1.62,11.23,1.87,6.81,9.87,8.76,1.91,6.42,5.23,70.06
95OO22,3106,100,43,46,298,69,164,271,233,39,156,158,2284,3.22,1.38,1.48,9.59,2.22,5.28,8.73,7.50,1.26,5.02,5.09,73.54
95PP01,2586,188,45,23,231,52,108,235,161,21,163,132,1804,7.27,1.74,0.89,8.93,2.01,4.18,9.09,6.23,0.81,6.30,5.10,69.76
95PP02,2541,143,43,41,269,50,103,208,213,51,127,126,1786,5.63,1.69,1.61,10.59,1.97,4.05,8.19,8.38,2.01,5.00,4.96,70.29
95PP03,2540,119,45,57,291,63,119,270,171,57,132,139,1781,4.69,1.77,2.24,11.46,2.48,4.69,10.63,6.73,2.24,5.20,5.47,70.12
95PP04,3185,161,56,35,283,58,104,265,229,40,192,141,2330,5.05,1.76,1.10,8.89,1.82,3.27,8.32,7.19,1.26,6.03,4.43,73.16
95PP05,2367,104,34,44,247,49,66,208,175,33,164,99,1680,4.39,1.44,1.86,10.44,2.07,2.79,8.79,7.39,1.39,6.93,4.18,70.98
95PP06,3876,189,66,111,410,117,286,343,277,110,237,214,2720,4.88,1.70,2.86,10.58,3.02,7.38,8.85,7.15,2.84,6.11,5.52,70.18
95PP07,2812,135,56,55,281,70,128,210,193,67,173,136,2012,4.80,1.99,1.96,9.99,2.49,4.55,7.47,6.86,2.38,6.15,4.84,71.55
95PP08,2678,97,43,38,228,60,84,193,166,34,146,102,2017,3.62,1.61,1.42,8.51,2.24,3.14,7.21,6.20,1.27,5.45,3.81,75.32
95PP09,1707,117,56,50,300,58,164,248,226,86,145,128,947,6.85,3.28,2.93,17.57,3.40,9.61,14.53,13.24,5.04,8.49,7.50,55.48
95PP10,2387,98,38,19,217,42,90,205,178,24,142,85,1741,4.11,1.59,0.80,9.09,1.76,3.77,8.59,7.46,1.01,5.95,3.56,72.94
95PP11,2627,135,59,74,348,108,200,271,260,59,185,163,1705,5.14,2.25,2.82,13.25,4.11,7.61,10.32,9.90,2.25,7.04,6.20,64.90
95PP12,2630,133,45,52,249,77,93,210,178,52,130,115,1893,5.06,1.71,1.98,9.47,2.93,3.54,7.98,6.77,1.98,4.94,4.37,71.98
95PP13,2588,126,55,59,324,57,166,279,247,59,161,143,1761,4.87,2.13,2.28,12.52,2.20,6.41,10.78,9.54,2.28,6.22,5.53,68.04
95PP14,3652,199,67,69,391,95,194,336,265,53,217,196,2520,5.45,1.83,1.89,10.71,2.60,5.31,9.20,7.26,1.45,5.94,5.37,69.00
95PP15,3190,185,46,36,261,58,96,261,224,29,165,131,2337,5.80,1.44,1.13,8.18,1.82,3.01,8.18,7.02,0.91,5.17,4.11,73.26
95PP16,1908,156,38,37,222,43,88,185,143,32,139,109,1272,8.18,1.99,1.94,11.64,2.25,4.61,9.70,7.49,1.68,7.29,5.71,66.67
95PP17,2580,115,51,67,336,79,166,315,241,69,191,144,1710,4.46,1.98,2.60,13.02,3.06,6.43,12.21,9.34,2.67,7.40,5.58,66.28
95PP18,3131,156,49,46,288,70,117,290,210,35,173,127,2274,4.98,1.56,1.47,9.20,2.24,3.74,9.26,6.71,1.12,5.53,4.06,72.63
95PP19,2502,98,53,37,277,63,155,266,205,45,156,109,1721,3.92,2.12,1.48,11.07,2.52,6.20,10.63,8.19,1.80,6.24,4.36,68.78
95PP20,3117,183,53,48,336,69,193,303,259,49,220,155,2095,5.87,1.70,1.54,10.78,2.21,6.19,9.72,8.31,1.57,7.06,4.97,67.21
95PP21,2167,93,32,21,183,33,103,173,133,23,121,89,1590,4.29,1.48,0.97,8.44,1.52,4.75,7.98,6.14,1.06,5.58,4.11,73.37
95PP22,2444,140,40,43,278,72,140,226,210,37,180,107,1655,5.73,1.64,1.76,11.37,2.95,5.73,9.25,8.59,1.51,7.36,4.38,67.72
95PP23,2590,142,41,50,238,72,108,232,199,44,162,104,1823,5.48,1.58,1.93,9.19,2.78,4.17,8.96,7.68,1.70,6.25,4.02,70.39
95QQ01,1483,121,37,29,219,40,101,194,180,32,137,97,872,8.16,2.49,1.96,14.77,2.70,6.81,13.08,12.14,2.16,9.24,6.54,58.80
95QQ02,2582,137,38,22,221,39,82,229,199,30,172,126,1842,5.31,1.47,0.85,8.56,1.51,3.18,8.87,7.71,1.16,6.66,4.88,71.34
95QQ03,1096,63,22,34,146,43,68,150,128,24,103,69,663,5.75,2.01,3.10,13.32,3.92,6.20,13.69,11.68,2.19,9.40,6.30,60.49
95QQ04,1635,101,30,32,201,54,97,208,197,31,122,113,1013,6.18,1.83,1.96,12.29,3.30,5.93,12.72,12.05,1.90,7.46,6.91,61.96
95QQ05,2875,182,38,28,286,37,93,259,213,23,209,145,1988,6.33,1.32,0.97,9.95,1.29,3.23,9.01,7.41,0.80,7.27,5.04,69.15
95QQ06,2041,101,38,35,237,46,118,204,172,44,124,117,1390,4.95,1.86,1.71,11.61,2.25,5.78,10.00,8.43,2.16,6.08,5.73,68.10
95QQ07,1817,167,74,37,283,36,147,281,231,54,186,142,1036,9.19,4.07,2.04,15.58,1.98,8.09,15.47,12.71,2.97,10.24,7.82,57.02
95QQ08,1455,106,37,39,275,55,109,239,194,39,160,109,806,7.29,2.54,2.68,18.90,3.78,7.49,16.43,13.33,2.68,11.00,7.49,55.40
95QQ09,1916,158,63,47,319,38,119,252,204,83,204,125,1120,8.25,3.29,2.45,16.65,1.98,6.21,13.15,10.65,4.33,10.65,6.52,58.46
95QQ10,1851,87,31,17,150,39,68,157,123,19,104,94,1354,4.70,1.67,0.92,8.10,2.11,3.67,8.48,6.65,1.03,5.62,5.08,73.15
95QQ11,2027,102,23,22,209,33,78,198,155,30,154,107,1392,5.03,1.13,1.09,10.31,1.63,3.85,9.77,7.65,1.48,7.60,5.28,68.67
95QQ12,1811,105,36,27,234,56,118,184,171,42,126,83,1181,5.80,1.99,1.49,12.92,3.09,6.52,10.16,9.44,2.32,6.96,4.58,65.21
95QQ13,2568,152,35,32,250,41,112,238,200,23,192,146,1782,5.92,1.36,1.25,9.74,1.60,4.36,9.27,7.79,0.90,7.48,5.69,69.39
95QQ14,5430,200,43,47,386,78,175,408,402,45,254,216,4105,3.68,0.79,0.87,7.11,1.44,3.22,7.51,7.40,0.83,4.68,3.98,75.60
95QQ15,1593,105,43,17,195,21,90,186,182,31,147,83,1004,6.59,2.70,1.07,12.24,1.32,5.65,11.68,11.42,1.95,9.23,5.21,63.03
95RR01,4367,191,56,48,346,72,177,338,297,34,229,199,3238,4.37,1.28,1.10,7.92,1.65,4.05,7.74,6.80,0.78,5.24,4.56,74.15
95RR02,1753,104,21,41,216,43,94,196,178,20,134,87,1151,5.93,1.20,2.34,12.32,2.45,5.36,11.18,10.15,1.14,7.64,4.96,65.66
95RR03,1422,85,24,24,224,36,146,196,180,46,121,79,852,5.98,1.69,1.69,15.75,2.53,10.27,13.78,12.66,3.23,8.51,5.56,59.92
95RR04,2022,75,27,32,233,41,125,216,172,46,119,102,1395,3.71,1.34,1.58,11.52,2.03,6.18,10.68,8.51,2.27,5.89,5.04,68.99
95RR05,2487,136,29,53,305,64,179,263,209,57,204,158,1655,5.47,1.17,2.13,12.26,2.57,7.20,10.57,8.40,2.29,8.20,6.35,66.55
95RR06,2206,85,22,35,205,57,109,210,131,26,130,111,1585,3.85,1.00,1.59,9.29,2.58,4.94,9.52,5.94,1.18,5.89,5.03,71.85
95RR07,2449,132,36,37,226,46,120,233,171,25,153,105,1734,5.39,1.47,1.51,9.23,1.88,4.90,9.51,6.98,1.02,6.25,4.29,70.80
95RR08,2106,75,25,19,217,36,81,195,174,26,128,90,1521,3.56,1.19,0.90,10.30,1.71,3.85,9.26,8.26,1.23,6.08,4.27,72.22
95RR09,3671,124,37,44,322,62,214,298,257,54,201,162,2691,3.38,1.01,1.20,8.77,1.69,5.83,8.12,7.00,1.47,5.48,4.41,73.30
95RR10,1338,67,25,16,193,21,133,174,154,29,103,77,844,5.01,1.87,1.20,14.42,1.57,9.94,13.00,11.51,2.17,7.70,5.75,63.08
95RR11,2407,137,57,123,399,87,235,336,238,166,218,184,1460,5.69,2.37,5.11,16.58,3.61,9.76,13.96,9.89,6.90,9.06,7.64,60.66
95RR12,1452,116,32,17,201,28,87,178,123,15,123,102,932,7.99,2.20,1.17,13.84,1.93,5.99,12.26,8.47,1.03,8.47,7.02,64.19
95RR13,1429,115,45,42,267,52,101,205,152,45,130,77,831,8.05,3.15,2.94,18.68,3.64,7.07,14.35,10.64,3.15,9.10,5.39,58.15
95RR14,1969,80,20,20,175,40,72,158,118,25,108,97,1438,4.06,1.02,1.02,8.89,2.03,3.66,8.02,5.99,1.27,5.49,4.93,73.03
95RR15,2458,77,36,30,200,41,110,182,202,28,126,108,1797,3.13,1.46,1.22,8.14,1.67,4.48,7.40,8.22,1.14,5.13,4.39,73.11
95SS01,5128,225,63,98,480,149,257,476,355,83,274,259,3667,4.39,1.23,1.91,9.36,2.91,5.01,9.28,6.92,1.62,5.34,5.05,71.51
95SS02,4287,242,44,60,336,67,136,341,291,67,258,204,3103,5.64,1.03,1.40,7.84,1.56,3.17,7.95,6.79,1.56,6.02,4.76,72.38
95SS03,3372,189,44,34,304,50,101,267,221,31,229,170,2413,5.60,1.30,1.01,9.02,1.48,3.00,7.92,6.55,0.92,6.79,5.04,71.56
95SS04,7572,260,81,111,658,181,396,664,610,89,381,392,5477,3.43,1.07,1.47,8.69,2.39,5.23,8.77,8.06,1.18,5.03,5.18,72.33
95SS05,3375,191,46,44,342,73,172,333,288,50,234,165,2284,5.66,1.36,1.30,10.13,2.16,5.10,9.87,8.53,1.48,6.93,4.89,67.67
95SS06,5899,183,83,180,746,285,682,652,737,145,329,375,3807,3.10,1.41,3.05,12.65,4.83,11.56,11.05,12.49,2.46,5.58,6.36,64.54
95SS07,9464,308,106,144,848,210,485,757,782,139,447,456,6924,3.25,1.12,1.52,8.96,2.22,5.12,8.00,8.26,1.47,4.72,4.82,73.16
95SS08,4698,250,52,54,416,86,167,397,334,55,298,225,3384,5.32,1.11,1.15,8.85,1.83,3.55,8.45,7.11,1.17,6.34,4.79,72.03
95SS09,3364,173,36,30,243,30,83,220,193,33,231,157,2502,5.14,1.07,0.89,7.22,0.89,2.47,6.54,5.74,0.98,6.87,4.67,74.38
95SS10,4379,188,48,56,416,87,194,329,321,56,232,202,3178,4.29,1.10,1.28,9.50,1.99,4.43,7.51,7.33,1.28,5.30,4.61,72.57
95SS11,5697,239,47,63,479,125,198,448,386,49,275,271,4210,4.20,0.82,1.11,8.41,2.19,3.48,7.86,6.78,0.86,4.83,4.76,73.90
95SS12,3054,191,61,38,319,46,108,291,242,48,214,162,2119,6.25,2.00,1.24,10.45,1.51,3.54,9.53,7.92,1.57,7.01,5.30,69.38
95SS13,2904,139,62,47,369,71,190,330,294,53,224,163,1885,4.79,2.13,1.62,12.71,2.44,6.54,11.36,10.12,1.83,7.71,5.61,64.91
95SS14,2905,141,48,45,372,72,132,346,297,48,221,160,1926,4.85,1.65,1.55,12.81,2.48,4.54,11.91,10.22,1.65,7.61,5.51,66.30
95SS15,3758,230,67,41,368,41,103,323,264,65,278,171,2690,6.12,1.78,1.09,9.79,1.09,2.74,8.59,7.03,1.73,7.40,4.55,71.58
95SS16,3164,162,60,77,505,101,344,416,361,125,214,208,2012,5.12,1.90,2.43,15.96,3.19,10.87,13.15,11.41,3.95,6.76,6.57,63.59
95SS17,4298,231,100,82,472,108,233,436,388,118,279,236,2916,5.37,2.33,1.91,10.98,2.51,5.42,10.14,9.03,2.75,6.49,5.49,67.85
95SS18,3053,240,87,84,525,103,236,420,301,142,263,188,1825,7.86,2.85,2.75,17.20,3.37,7.73,13.76,9.86,4.65,8.61,6.16,59.78
95SS19,2737,133,42,47,293,69,128,274,264,52,196,154,1864,4.86,1.53,1.72,10.71,2.52,4.68,10.01,9.65,1.90,7.16,5.63,68.10
95SS20,2605,184,42,38,299,41,97,297,214,28,242,170,1679,7.06,1.61,1.46,11.48,1.57,3.72,11.40,8.21,1.07,9.29,6.53,64.45
95SS21,4716,212,48,50,321,68,186,367,356,38,252,230,3458,4.50,1.02,1.06,6.81,1.44,3.94,7.78,7.55,0.81,5.34,4.88,73.32
95SS22,3290,204,61,48,335,64,120,293,228,59,211,162,2321,6.20,1.85,1.46,10.18,1.95,3.65,8.91,6.93,1.79,6.41,4.92,70.55
95SS23,3816,173,50,36,324,66,138,335,303,39,248,177,2747,4.53,1.31,0.94,8.49,1.73,3.62,8.78,7.94,1.02,6.50,4.64,71.99
95SS24,5139,262,73,78,459,79,153,391,333,104,295,224,3773,5.10,1.42,1.52,8.93,1.54,2.98,7.61,6.48,2.02,5.74,4.36,73.42
95SS25,2589,106,40,60,344,97,215,353,324,63,167,158,1598,4.09,1.54,2.32,13.29,3.75,8.30,13.63,12.51,2.43,6.45,6.10,61.72
95SS26,3781,136,46,62,462,123,311,399,399,64,237,251,2556,3.60,1.22,1.64,12.22,3.25,8.23,10.55,10.55,1.69,6.27,6.64,67.60
95SS27,2502,160,50,29,358,49,172,319,276,52,204,152,1547,6.39,2.00,1.16,14.31,1.96,6.87,12.75,11.03,2.08,8.15,6.08,61.83
95SS28,2594,149,52,52,366,63,179,327,262,99,187,149,1629,5.74,2.00,2.00,14.11,2.43,6.90,12.61,10.10,3.82,7.21,5.74,62.80
95SS29,2647,144,43,58,483,92,294,415,367,96,207,166,1635,5.44,1.62,2.19,18.25,3.48,11.11,15.68,13.86,3.63,7.82,6.27,61.77
95SS30,3378,199,55,51,320,49,94,246,191,63,207,159,2468,5.89,1.63,1.51,9.47,1.45,2.78,7.28,5.65,1.87,6.13,4.71,73.06
95TT01,2748,112,42,27,214,33,86,209,191,30,146,130,2040,4.08,1.53,0.98,7.79,1.20,3.13,7.61,6.95,1.09,5.31,4.73,74.24
95TT02,2685,89,24,22,232,40,98,206,164,34,160,105,1985,3.31,0.89,0.82,8.64,1.49,3.65,7.67,6.11,1.27,5.96,3.91,73.93
95TT03,3329,138,32,43,284,96,137,241,256,45,160,162,2414,4.15,0.96,1.29,8.53,2.88,4.12,7.24,7.69,1.35,4.81,4.87,72.51
95TT04,2984,105,40,54,281,70,161,272,244,47,158,167,2123,3.52,1.34,1.81,9.42,2.35,5.40,9.12,8.18,1.58,5.29,5.60,71.15
95TT05,3079,162,64,80,355,90,203,269,263,71,166,163,2125,5.26,2.08,2.60,11.53,2.92,6.59,8.74,8.54,2.31,5.39,5.29,69.02
95TT06,2723,118,37,31,254,52,117,240,215,33,159,105,1959,4.33,1.36,1.14,9.33,1.91,4.30,8.81,7.90,1.21,5.84,3.86,71.94
95TT07,2747,119,40,52,243,58,114,219,167,56,163,132,1993,4.33,1.46,1.89,8.85,2.11,4.15,7.97,6.08,2.04,5.93,4.81,72.55
95TT08,2724,116,32,30,243,55,118,237,184,32,139,120,1992,4.26,1.17,1.10,8.92,2.02,4.33,8.70,6.75,1.17,5.10,4.41,73.13
95TT09,2917,116,34,36,256,36,92,223,180,23,111,133,2186,3.98,1.17,1.23,8.78,1.23,3.15,7.64,6.17,0.79,3.81,4.56,74.94
95TT10,2852,105,52,32,277,53,168,248,275,43,147,125,2024,3.68,1.82,1.12,9.71,1.86,5.89,8.70,9.64,1.51,5.15,4.38,70.97
95TT11,3291,124,38,68,309,60,135,232,187,64,156,141,2481,3.77,1.15,2.07,9.39,1.82,4.10,7.05,5.68,1.94,4.74,4.28,75.39
95TT12,2641,141,29,25,251,40,91,259,210,39,167,138,1890,5.34,1.10,0.95,9.50,1.51,3.45,9.81,7.95,1.48,6.32,5.23,71.56
95TT13,2918,118,48,55,307,72,186,269,277,38,176,126,2022,4.04,1.64,1.88,10.52,2.47,6.37,9.22,9.49,1.30,6.03,4.32,69.29
95TT14,2211,108,39,30,253,45,119,209,211,42,149,129,1483,4.88,1.76,1.36,11.44,2.04,5.38,9.45,9.54,1.90,6.74,5.83,67.07
95TT15,2498,133,43,32,265,43,138,259,250,52,176,132,1726,5.32,1.72,1.28,10.61,1.72,5.52,10.37,10.01,2.08,7.05,5.28,69.10
95TT16,2691,94,36,33,226,43,99,199,188,30,122,164,1982,3.49,1.34,1.23,8.40,1.60,3.68,7.40,6.99,1.11,4.53,6.09,73.65
95UU01,1097,48,10,10,110,16,61,114,89,11,81,56,777,4.38,0.91,0.91,10.03,1.46,5.56,10.39,8.11,1.00,7.38,5.10,70.83
95UU02,1043,59,18,10,118,14,40,103,79,17,67,50,715,5.66,1.73,0.96,11.31,1.34,3.84,9.88,7.57,1.63,6.42,4.79,68.55
95UU03,879,88,32,37,165,16,64,117,87,42,86,57,527,10.01,3.64,4.21,18.77,1.82,7.28,13.31,9.90,4.78,9.78,6.48,59.95
95UU04,738,49,13,15,90,21,37,84,73,8,50,42,477,6.64,1.76,2.03,12.20,2.85,5.01,11.38,9.89,1.08,6.78,5.69,64.63
95UU05,993,58,19,19,121,11,40,105,83,16,65,49,706,5.84,1.91,1.91,12.19,1.11,4.03,10.57,8.36,1.61,6.55,4.93,71.10
95UU06,1452,80,25,26,159,33,76,159,105,27,97,88,978,5.51,1.72,1.79,10.95,2.27,5.23,10.95,7.23,1.86,6.68,6.06,67.36
95UU07,813,50,18,8,77,25,24,73,54,5,55,35,585,6.15,2.21,0.98,9.47,3.08,2.95,8.98,6.64,0.62,6.77,4.31,71.96
95UU08,1205,65,25,16,137,20,50,113,118,17,84,61,824,5.39,2.07,1.33,11.37,1.66,4.15,9.38,9.79,1.41,6.97,5.06,68.38
95UU09,1690,73,26,25,163,20,67,147,145,26,122,59,1230,4.32,1.54,1.48,9.64,1.18,3.96,8.70,8.58,1.54,7.22,3.49,72.78
95UU10,1216,58,22,35,140,36,46,128,85,29,97,48,836,4.77,1.81,2.88,11.51,2.96,3.78,10.53,6.99,2.38,7.98,3.95,68.75
95UU11,993,55,20,12,98,23,25,90,68,12,54,44,697,5.54,2.01,1.21,9.87,2.32,2.52,9.06,6.85,1.21,5.44,4.43,70.19
95UU12,1354,85,32,20,177,21,98,160,132,28,88,88,885,6.28,2.36,1.48,13.07,1.55,7.24,11.82,9.75,2.07,6.50,6.50,65.36
95UU13,897,46,9,7,113,29,46,106,68,11,58,49,590,5.13,1.00,0.78,12.60,3.23,5.13,11.82,7.58,1.23,6.47,5.46,65.77
95UU14,1732,82,25,37,199,51,108,183,164,32,107,88,1176,4.73,1.44,2.14,11.49,2.94,6.24,10.57,9.47,1.85,6.18,5.08,67.90
95UU15,948,40,15,23,112,15,62,93,74,21,67,44,646,4.22,1.58,2.43,11.81,1.58,6.54,9.81,7.81,2.22,7.07,4.64,68.14
95VV01,3211,166,52,39,369,56,178,336,294,51,199,181,2204,5.17,1.62,1.21,11.49,1.74,5.54,10.46,9.16,1.59,6.20,5.64,68.64
95VV02,2192,125,51,45,378,64,208,325,283,75,200,114,1305,5.70,2.33,2.05,17.24,2.92,9.49,14.83,12.91,3.42,9.12,5.20,59.53
95VV03,2579,110,59,58,356,93,196,296,255,69,164,175,1651,4.27,2.29,2.25,13.80,3.61,7.60,11.48,9.89,2.68,6.36,6.79,64.02
95VV04,3138,130,46,41,275,50,105,258,213,41,142,169,2289,4.14,1.47,1.31,8.76,1.59,3.35,8.22,6.79,1.31,4.53,5.39,72.94
95VV05,4506,136,64,52,294,84,130,266,274,40,207,196,3509,3.02,1.42,1.15,6.52,1.86,2.89,5.90,6.08,0.89,4.59,4.35,77.87
95VV06,3482,134,41,43,347,72,183,285,266,57,147,163,2563,3.85,1.18,1.23,9.97,2.07,5.26,8.18,7.64,1.64,4.22,4.68,73.61
95VV07,4393,165,79,66,428,107,225,361,357,64,247,224,3126,3.76,1.80,1.50,9.74,2.44,5.12,8.22,8.13,1.46,5.62,5.10,71.16
95VV08,3088,124,40,51,285,75,152,272,228,42,134,183,2193,4.02,1.30,1.65,9.23,2.43,4.92,8.81,7.38,1.36,4.34,5.93,71.02
95VV09,2665,134,62,54,335,73,192,280,208,71,136,124,1847,5.03,2.33,2.03,12.57,2.74,7.20,10.51,7.80,2.66,5.10,4.65,69.31
95VV10,3155,122,61,77,391,114,280,352,335,61,186,168,2099,3.87,1.93,2.44,12.39,3.61,8.87,11.16,10.62,1.93,5.90,5.32,66.53
95VV11,4458,154,54,50,362,66,174,311,317,56,210,219,3382,3.45,1.21,1.12,8.12,1.48,3.90,6.98,7.11,1.26,4.71,4.91,75.86
95VV12,3195,148,73,41,342,90,219,287,286,59,206,156,2217,4.63,2.28,1.28,10.70,2.82,6.85,8.98,8.95,1.85,6.45,4.88,69.39
95VV13,3473,143,40,39,289,55,112,265,222,33,178,141,2594,4.12,1.15,1.12,8.32,1.58,3.22,7.63,6.39,0.95,5.13,4.06,74.69
95VV14,3352,173,49,45,381,58,206,318,268,68,183,164,2360,5.16,1.46,1.34,11.37,1.73,6.15,9.49,8.00,2.03,5.46,4.89,70.41
95VV15,3098,124,59,48,392,79,214,346,273,56,180,185,2147,4.00,1.90,1.55,12.65,2.55,6.91,11.17,8.81,1.81,5.81,5.97,69.30
95VV16,3110,106,43,55,312,69,149,244,195,35,147,158,2300,3.41,1.38,1.77,10.03,2.22,4.79,7.85,6.27,1.13,4.73,5.08,73.95
95VV17,4356,157,87,53,397,81,176,375,301,53,211,213,3197,3.60,2.00,1.22,9.11,1.86,4.04,8.61,6.91,1.22,4.84,4.89,73.39
95VV18,3687,189,78,64,456,85,188,375,281,64,263,186,2514,5.13,2.12,1.74,12.37,2.31,5.10,10.17,7.62,1.74,7.13,5.04,68.19
95VV19,2983,129,52,59,396,67,177,336,257,61,182,167,2007,4.32,1.74,1.98,13.28,2.25,5.93,11.26,8.62,2.04,6.10,5.60,67.28
95VV20,2990,116,38,66,302,82,146,239,177,53,151,135,2229,3.88,1.27,2.21,10.10,2.74,4.88,7.99,5.92,1.77,5.05,4.52,74.55
95VV21,4037,127,47,52,296,64,156,270,259,45,178,155,3104,3.15,1.16,1.29,7.33,1.59,3.86,6.69,6.42,1.11,4.41,3.84,76.89
95VV22,2836,98,53,56,273,68,135,219,242,39,151,138,2040,3.46,1.87,1.97,9.63,2.40,4.76,7.72,8.53,1.38,5.32,4.87,71.93
95VV23,2893,151,53,55,303,56,154,251,237,46,192,123,2012,5.22,1.83,1.90,10.47,1.94,5.32,8.68,8.19,1.59,6.64,4.25,69.55
95VV24,3067,181,43,65,411,62,182,360,246,84,196,151,2070,5.90,1.40,2.12,13.40,2.02,5.93,11.74,8.02,2.74,6.39,4.92,67.49
95VV25,3770,135,53,53,365,71,170,311,269,53,167,162,2800,3.58,1.41,1.41,9.68,1.88,4.51,8.25,7.14,1.41,4.43,4.30,74.27
95VV26,3583,112,42,51,330,66,156,291,238,45,167,155,2670,3.13,1.17,1.42,9.21,1.84,4.35,8.12,6.64,1.26,4.66,4.33,74.52
95VV27,2284,125,39,54,366,52,167,265,223,53,150,130,1487,5.47,1.71,2.36,16.02,2.28,7.31,11.60,9.76,2.32,6.57,5.69,65.11
95VV28,3530,158,85,84,443,67,254,343,300,121,240,200,2431,4.48,2.41,2.38,12.55,1.90,7.20,9.72,8.50,3.43,6.80,5.67,68.87
95VV29,3366,122,40,43,288,56,108,242,217,41,163,126,2546,3.62,1.19,1.28,8.56,1.66,3.21,7.19,6.45,1.22,4.84,3.74,75.64
95VV30,3003,145,75,110,359,87,186,265,225,88,197,164,2074,4.83,2.50,3.66,11.95,2.90,6.19,8.82,7.49,2.93,6.56,5.46,69.06
95WW01,2814,196,66,61,435,77,181,348,294,87,270,177,1763,6.97,2.35,2.17,15.46,2.74,6.43,12.37,10.45,3.09,9.59,6.29,62.65
95WW02,3851,210,69,83,425,107,218,348,356,64,258,173,2648,5.45,1.79,2.16,11.04,2.78,5.66,9.04,9.24,1.66,6.70,4.49,68.76
95WW03,3638,197,47,52,350,74,183,332,347,59,249,195,2463,5.42,1.29,1.43,9.62,2.03,5.03,9.13,9.54,1.62,6.84,5.36,67.70
95WW04,2866,170,38,58,330,60,154,313,250,37,199,173,1932,5.93,1.33,2.02,11.51,2.09,5.37,10.92,8.72,1.29,6.94,6.04,67.41
95WW05,2772,191,67,57,367,59,151,305,272,48,236,167,1802,6.89,2.42,2.06,13.24,2.13,5.45,11.00,9.81,1.73,8.51,6.02,65.01
95WW06,3147,164,32,28,251,45,91,225,227,30,213,136,2294,5.21,1.02,0.89,7.98,1.43,2.89,7.15,7.21,0.95,6.77,4.32,72.89
95WW07,4255,255,67,57,410,67,137,341,340,71,273,217,3013,5.99,1.57,1.34,9.64,1.57,3.22,8.01,7.99,1.67,6.42,5.10,70.81
95WW08,2559,139,32,24,279,26,93,263,241,25,205,145,1749,5.43,1.25,0.94,10.90,1.02,3.63,10.28,9.42,0.98,8.01,5.67,68.35
95WW09,2534,211,65,31,372,49,149,333,281,52,269,148,1530,8.33,2.57,1.22,14.68,1.93,5.88,13.14,11.09,2.05,10.62,5.84,60.38
95WW10,2946,159,49,42,377,53,154,346,302,48,234,183,1960,5.40,1.66,1.43,12.80,1.80,5.23,11.74,10.25,1.63,7.94,6.21,66.53
95WW11,3078,141,28,29,291,44,126,269,240,25,175,153,2175,4.58,0.91,0.94,9.45,1.43,4.09,8.74,7.80,0.81,5.69,4.97,70.66
95WW12,2409,155,60,65,410,67,198,369,305,89,217,168,1458,6.43,2.49,2.70,17.02,2.78,8.22,15.32,12.66,3.69,9.01,6.97,60.52
