GeographyCode,KS208NI0001,KS208NI0002,KS208NI0003,KS208NI0004,KS208NI0005,KS208NI0006,KS208NI0007,KS208NI0008,KS208NI0009
95TT03,1175,1136,22,2,15,96.68,1.87,0.17,1.28
95TT04,1018,978,8,3,29,96.07,0.79,0.29,2.85
95TT05,1129,1035,18,7,69,91.67,1.59,0.62,6.11
95TT06,886,871,8,1,6,98.31,0.90,0.11,0.68
95TT07,874,860,6,0,8,98.40,0.69,0,0.92
95TT08,851,842,6,1,2,98.94,0.71,0.12,0.24
95TT09,874,855,12,1,6,97.83,1.37,0.11,0.69
95TT10,1056,985,22,1,48,93.28,2.08,0.09,4.55
95TT11,945,914,17,1,13,96.72,1.80,0.11,1.38
95TT12,898,879,12,1,6,97.88,1.34,0.11,0.67
95TT13,1107,1046,20,2,39,94.49,1.81,0.18,3.52
95TT14,830,781,15,3,31,94.10,1.81,0.36,3.73
95TT15,833,825,5,0,3,99.04,0.60,0,0.36
95TT16,866,847,9,1,9,97.81,1.04,0.12,1.04
95UU01,384,383,1,0,0,99.74,0.26,0,0
95UU02,439,434,4,0,1,98.86,0.91,0,0.23
95UU03,381,370,7,0,4,97.11,1.84,0,1.05
95UU04,350,348,0,0,2,99.43,0,0,0.57
95UU05,373,370,1,0,2,99.20,0.27,0,0.54
95UU06,569,549,9,3,8,96.49,1.58,0.53,1.41
95UU07,307,301,6,0,0,98.05,1.95,0,0
95UU08,461,451,4,0,6,97.83,0.87,0,1.30
95UU09,594,584,4,1,5,98.32,0.67,0.17,0.84
95UU10,420,413,1,0,6,98.33,0.24,0,1.43
95UU11,355,347,3,0,5,97.75,0.85,0,1.41
95UU12,564,545,11,0,8,96.63,1.95,0,1.42
95UU13,333,327,3,1,2,98.20,0.90,0.30,0.60
95UU14,718,711,3,0,4,99.03,0.42,0,0.56
95UU15,360,357,0,1,2,99.17,0,0.28,0.56
95VV01,1171,1151,9,2,9,98.29,0.77,0.17,0.77
95VV02,985,930,13,4,38,94.42,1.32,0.41,3.86
95VV03,996,963,15,2,16,96.69,1.51,0.20,1.61
95VV04,1052,1036,5,0,11,98.48,0.48,0,1.05
95VV05,1364,1322,14,4,24,96.92,1.03,0.29,1.76
95VV06,1153,1123,12,3,15,97.40,1.04,0.26,1.30
95VV07,1657,1576,24,4,53,95.11,1.45,0.24,3.20
95VV08,1006,992,3,2,9,98.61,0.30,0.20,0.89
95VV09,967,946,6,1,14,97.83,0.62,0.10,1.45
95VV10,1186,1067,34,6,79,89.97,2.87,0.51,6.66
95VV11,1484,1412,25,1,46,95.15,1.68,0.07,3.10
95VV12,1164,1114,16,3,31,95.70,1.37,0.26,2.66
95VV13,1054,1039,8,0,7,98.58,0.76,0,0.66
95VV14,1287,1151,30,10,96,89.43,2.33,0.78,7.46
95VV15,1140,1042,25,6,67,91.40,2.19,0.53,5.88
95VV16,1043,995,15,2,31,95.40,1.44,0.19,2.97
95VV17,1410,1368,25,1,16,97.02,1.77,0.07,1.13
95VV18,1402,1309,27,4,62,93.37,1.93,0.29,4.42
95VV19,1172,1122,14,2,34,95.73,1.19,0.17,2.90
95VV20,925,907,11,0,7,98.05,1.19,0,0.76
95VV21,1253,1223,14,3,13,97.61,1.12,0.24,1.04
95VV22,956,921,9,1,25,96.34,0.94,0.10,2.62
95VV23,1123,1073,27,3,20,95.55,2.40,0.27,1.78
95VV24,1258,1182,25,2,49,93.96,1.99,0.16,3.90
95VV25,1227,1189,16,3,19,96.90,1.30,0.24,1.55
95VV26,1172,1150,15,0,7,98.12,1.28,0,0.60
95VV27,912,817,14,2,79,89.58,1.54,0.22,8.66
95VV28,1343,1207,29,6,101,89.87,2.16,0.45,7.52
95VV29,1071,1059,6,1,5,98.88,0.56,0.09,0.47
95VV30,1098,999,21,1,77,90.98,1.91,0.09,7.01
95WW01,1257,1191,20,12,34,94.75,1.59,0.95,2.70
95WW02,1533,1521,7,1,4,99.22,0.46,0.07,0.26
95WW03,1583,1558,11,2,12,98.42,0.69,0.13,0.76
95WW04,1098,1072,15,3,8,97.63,1.37,0.27,0.73
95WW05,1157,1122,17,4,14,96.97,1.47,0.35,1.21
95WW06,1198,1179,16,0,3,98.41,1.34,0,0.25
95WW07,1602,1588,8,1,5,99.13,0.50,0.06,0.31
95WW08,1037,1018,10,1,8,98.17,0.96,0.10,0.77
95WW09,1111,1094,9,2,6,98.47,0.81,0.18,0.54
95WW10,1176,1157,12,1,6,98.38,1.02,0.09,0.51
95WW11,1106,1082,10,2,12,97.83,0.90,0.18,1.08
95WW12,1100,1082,5,1,12,98.36,0.45,0.09,1.09
95WW13,1433,1419,11,0,3,99.02,0.77,0,0.21
95WW14,1043,1028,3,3,9,98.56,0.29,0.29,0.86
95WW15,1229,1186,17,4,22,96.50,1.38,0.33,1.79
95WW16,1260,1215,12,1,32,96.43,0.95,0.08,2.54
95WW17,991,978,7,0,6,98.69,0.71,0,0.61
95WW18,1000,977,7,0,16,97.70,0.70,0,1.60
95WW19,2204,2156,29,5,14,97.82,1.32,0.23,0.64
95WW20,2974,2875,40,5,54,96.67,1.34,0.17,1.82
95WW21,1481,1430,18,8,25,96.56,1.22,0.54,1.69
95WW22,1228,1212,11,1,4,98.70,0.90,0.08,0.33
95WW23,1455,1383,33,8,31,95.05,2.27,0.55,2.13
95WW24,1578,1523,23,4,28,96.51,1.46,0.25,1.77
95WW25,1137,1121,6,1,9,98.59,0.53,0.09,0.79
95XX01,1849,1826,11,3,9,98.76,0.59,0.16,0.49
95XX02,1066,1057,7,0,2,99.16,0.66,0,0.19
95XX03,1057,1042,13,0,2,98.58,1.23,0,0.19
95XX04,1402,1385,8,3,6,98.79,0.57,0.21,0.43
95XX05,1238,1211,13,1,13,97.82,1.05,0.08,1.05
95XX06,1598,1563,18,4,13,97.81,1.13,0.25,0.81
95XX07,1278,1255,19,0,4,98.20,1.49,0,0.31
95XX08,1173,1162,6,0,5,99.06,0.51,0,0.43
95XX09,1255,1238,5,1,11,98.65,0.40,0.08,0.88
95XX10,1842,1803,19,6,14,97.88,1.03,0.33,0.76
95XX11,2621,2583,21,6,11,98.55,0.80,0.23,0.42
95XX12,1002,990,9,0,3,98.80,0.90,0,0.30
95XX13,1176,1159,12,1,4,98.55,1.02,0.09,0.34
95XX14,955,940,11,1,3,98.43,1.15,0.10,0.31
95XX15,1192,1182,6,0,4,99.16,0.50,0,0.34
95XX16,1392,1375,13,0,4,98.78,0.93,0,0.29
95XX17,1425,1308,24,4,89,91.79,1.68,0.28,6.25
95XX18,1348,1308,13,4,23,97.03,0.96,0.30,1.71
95XX19,1106,1083,16,0,7,97.92,1.45,0,0.63
95XX20,1363,1326,18,2,17,97.29,1.32,0.15,1.25
95XX21,1176,1163,11,0,2,98.89,0.94,0,0.17
95XX22,1010,981,11,3,15,97.13,1.09,0.30,1.49
95XX23,1451,1382,18,11,40,95.24,1.24,0.76,2.76
95XX24,1184,1163,15,1,5,98.23,1.27,0.08,0.42
95XX25,1096,1071,11,2,12,97.72,1.00,0.18,1.09
95YY01,861,837,10,1,13,97.21,1.16,0.12,1.51
95YY02,883,843,12,2,26,95.47,1.36,0.23,2.94
95YY03,991,981,3,2,5,98.99,0.30,0.20,0.50
95YY04,1270,1173,23,4,70,92.36,1.81,0.31,5.51
95YY05,745,689,16,0,40,92.48,2.15,0,5.37
95YY06,858,839,7,2,10,97.79,0.82,0.23,1.17
95YY07,912,890,7,1,14,97.59,0.77,0.11,1.54
95YY08,789,772,7,2,8,97.85,0.89,0.25,1.01
95YY09,1014,948,6,1,59,93.49,0.59,0.10,5.82
95YY10,705,701,3,0,1,99.43,0.43,0,0.14
95YY11,820,797,5,0,18,97.20,0.61,0,2.20
95YY12,932,902,10,2,18,96.78,1.07,0.21,1.93
95YY13,1118,1071,10,0,37,95.80,0.89,0,3.31
95YY14,1147,1108,13,1,25,96.60,1.13,0.09,2.18
95YY15,889,831,9,2,47,93.48,1.01,0.22,5.29
95YY16,798,790,2,0,6,99.00,0.25,0,0.75
95YY17,746,739,3,2,2,99.06,0.40,0.27,0.27
95YY18,746,730,5,0,11,97.86,0.67,0,1.47
95YY19,707,641,14,0,52,90.66,1.98,0,7.36
95YY20,721,706,6,0,9,97.92,0.83,0,1.25
95YY21,791,784,3,2,2,99.12,0.38,0.25,0.25
95ZZ01,994,976,13,0,5,98.19,1.31,0,0.50
95ZZ02,751,744,3,0,4,99.07,0.40,0,0.53
95ZZ03,884,844,14,3,23,95.48,1.58,0.34,2.60
95ZZ04,911,898,9,1,3,98.57,0.99,0.11,0.33
95ZZ05,769,767,1,0,1,99.74,0.13,0,0.13
95ZZ06,786,775,6,0,5,98.60,0.76,0,0.64
95ZZ07,1010,1004,2,0,4,99.41,0.20,0,0.40
95ZZ08,934,924,5,0,5,98.93,0.54,0,0.54
95ZZ09,881,867,4,1,9,98.41,0.45,0.11,1.02
95ZZ10,1262,1236,16,1,9,97.94,1.27,0.08,0.71
95ZZ11,745,736,6,0,3,98.79,0.81,0,0.40
95ZZ12,868,863,2,0,3,99.42,0.23,0,0.35
95ZZ13,879,867,7,0,5,98.63,0.80,0,0.57
95ZZ14,1111,1051,12,1,47,94.60,1.08,0.09,4.23
95ZZ15,804,800,3,0,1,99.50,0.37,0,0.12
95ZZ16,1228,1217,5,0,6,99.10,0.41,0,0.49
