GeographyCode,KS407NI0001,KS407NI0002,KS407NI0003,KS407NI0004,KS407NI0005,KS407NI0006,KS407NI0007,KS407NI0008,KS407NI0009,KS407NI0010,KS407NI0011,KS407NI0012,KS407NI0013,KS407NI0014,KS407NI0015,KS407NI0016,KS407NI0017,KS407NI0018,KS407NI0019,KS407NI0020,KS407NI0021,KS407NI0022,KS407NI0023,KS407NI0024,KS407NI0025,KS407NI0026,KS407NI0027,KS407NI0028,KS407NI0029,KS407NI0030
95II03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II04,2,72,0,0,0,0,0,59,0,13,0,0,67,4,0,0,0,0,0,0,0,81.94,0,18.06,0,0,93.06,5.56,0,0
95II05,5,134,0,48,26,0,22,38,0,0,0,0,99,27,0,0,0,35.82,19.40,0,16.42,28.36,0,0,0,0,73.88,20.15,0,0
95II06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II07,1,13,0,0,0,13,0,0,0,0,0,0,10,2,0,0,0,0,0,100.00,0,0,0,0,0,0,76.92,15.38,0,0
95II08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II09,4,16,0,4,12,0,0,0,0,0,0,0,2,1,0,0,0,25.00,75.00,0,0,0,0,0,0,0,12.50,6.25,0,0
95II10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II11,1,12,0,0,12,0,0,0,0,0,0,0,10,2,0,0,0,0,100.00,0,0,0,0,0,0,0,83.33,16.67,0,0
95II12,1,31,0,0,0,0,31,0,0,0,0,0,30,1,0,0,0,0,0,0,100.00,0,0,0,0,0,96.77,3.23,0,0
95II13,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100.00,0,0,0,0,0,0,0,100.00,0,0,0
95II14,2,40,0,0,0,0,22,18,0,0,0,0,34,6,0,0,0,0,0,0,55.00,45.00,0,0,0,0,85.00,15.00,0,0
95II15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II19,1,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,20.00,0
95II20,2,37,0,0,24,0,0,0,0,0,0,13,21,2,2,3,0,0,64.86,0,0,0,0,0,0,35.14,56.76,5.41,5.41,8.11
95II21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95II23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ01,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,25.00
95JJ02,7,7,0,0,5,0,0,0,0,0,0,2,0,1,1,1,0,0,71.43,0,0,0,0,0,0,28.57,0,14.29,14.29,14.29
95JJ03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ05,1,60,0,60,0,0,0,0,0,0,0,0,53,7,0,0,0,100.00,0,0,0,0,0,0,0,0,88.33,11.67,0,0
95JJ06,1,40,0,0,0,40,0,0,0,0,0,0,6,27,0,0,0,0,0,100.00,0,0,0,0,0,0,15.00,67.50,0,0
95JJ07,2,69,0,0,0,69,0,0,0,0,0,0,55,14,0,0,0,0,0,100.00,0,0,0,0,0,0,79.71,20.29,0,0
95JJ08,4,179,0,0,0,0,26,0,0,0,146,7,25,1,1,3,0,0,0,0,14.53,0,0,0,81.56,3.91,13.97,0.56,0.56,1.68
95JJ09,6,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,0
95JJ10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ11,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95JJ12,3,15,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95JJ13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ15,7,117,0,0,0,0,102,0,0,13,0,2,93,11,0,0,0,0,0,0,87.18,0,0,11.11,0,1.71,79.49,9.40,0,0
95JJ16,6,44,0,0,0,0,36,0,0,0,0,8,35,0,0,1,0,0,0,0,81.82,0,0,0,0,18.18,79.55,0,0,2.27
95JJ17,3,12,0,0,0,0,0,7,0,0,0,5,4,1,3,1,0,0,0,0,0,58.33,0,0,0,41.67,33.33,8.33,25.00,8.33
95JJ18,19,95,0,0,0,0,0,71,0,0,0,24,34,28,4,2,0,0,0,0,0,74.74,0,0,0,25.26,35.79,29.47,4.21,2.11
95JJ19,4,46,0,0,0,0,40,0,0,0,0,6,32,5,0,1,0,0,0,0,86.96,0,0,0,0,13.04,69.57,10.87,0,2.17
95JJ20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95JJ21,2,581,0,0,0,0,0,0,0,0,581,0,0,0,7,16,0,0,0,0,0,0,0,0,100.00,0,0,0,1.20,2.75
95JJ22,3,27,0,0,0,0,0,14,0,0,0,13,7,7,0,5,0,0,0,0,0,51.85,0,0,0,48.15,25.93,25.93,0,18.52
95KK01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK02,1,29,0,0,0,0,29,0,0,0,0,0,16,13,0,0,0,0,0,0,100.00,0,0,0,0,0,55.17,44.83,0,0
95KK03,1,13,0,0,0,0,13,0,0,0,0,0,12,1,0,0,0,0,0,0,100.00,0,0,0,0,0,92.31,7.69,0,0
95KK04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK05,1,29,0,0,0,0,29,0,0,0,0,0,19,10,0,0,0,0,0,0,100.00,0,0,0,0,0,65.52,34.48,0,0
95KK06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK08,1,34,0,0,0,0,34,0,0,0,0,0,33,1,0,0,0,0,0,0,100.00,0,0,0,0,0,97.06,2.94,0,0
95KK09,3,33,0,0,0,0,0,0,0,0,0,33,0,0,6,6,0,0,0,0,0,0,0,0,0,100.00,0,0,18.18,18.18
95KK10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK13,2,48,0,0,0,0,0,0,0,0,48,0,0,0,2,1,0,0,0,0,0,0,0,0,100.00,0,0,0,4.17,2.08
95KK14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95KK15,1,28,0,0,0,0,28,0,0,0,0,0,21,7,0,0,0,0,0,0,100.00,0,0,0,0,0,75.00,25.00,0,0
95KK16,8,88,0,0,23,0,65,0,0,0,0,0,30,58,0,0,0,0,26.14,0,73.86,0,0,0,0,0,34.09,65.91,0,0
95LL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL02,3,19,0,0,0,0,0,0,0,0,0,19,0,0,7,6,0,0,0,0,0,0,0,0,0,100.00,0,0,36.84,31.58
95LL03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL04,1,47,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95LL05,1,38,0,0,0,0,38,0,0,0,0,0,35,3,0,0,0,0,0,0,100.00,0,0,0,0,0,92.11,7.89,0,0
95LL06,1,44,0,0,0,0,44,0,0,0,0,0,32,11,0,0,0,0,0,0,100.00,0,0,0,0,0,72.73,25.00,0,0
95LL07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL08,1,20,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,100.00,0,0,0,0,0,100.00,0,0,0
95LL09,6,137,0,0,6,45,67,0,0,0,0,19,103,9,1,2,0,0,4.38,32.85,48.91,0,0,0,0,13.87,75.18,6.57,0.73,1.46
95LL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL11,1,23,0,0,0,0,23,0,0,0,0,0,22,1,0,0,0,0,0,0,100.00,0,0,0,0,0,95.65,4.35,0,0
95LL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL15,2,62,0,0,59,0,0,3,0,0,0,0,38,24,0,0,0,0,95.16,0,0,4.84,0,0,0,0,61.29,38.71,0,0
95LL16,5,62,0,0,2,0,60,0,0,0,0,0,43,17,0,0,0,0,3.23,0,96.77,0,0,0,0,0,69.35,27.42,0,0
95LL17,2,10,0,0,0,0,0,10,0,0,0,0,8,1,0,0,0,0,0,0,0,100.00,0,0,0,0,80.00,10.00,0,0
95LL18,1,20,0,0,0,0,0,20,0,0,0,0,16,4,0,0,0,0,0,0,0,100.00,0,0,0,0,80.00,20.00,0,0
95LL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL24,2,26,0,0,0,0,25,0,0,0,0,1,21,4,0,0,0,0,0,0,96.15,0,0,0,0,3.85,80.77,15.38,0,0
95LL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95LL26,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,100.00,0,0,50.00,0
95MM01,3,87,15,0,0,28,44,0,0,0,0,0,73,4,0,0,17.24,0,0,32.18,50.57,0,0,0,0,0,83.91,4.60,0,0
95MM02,2,52,0,0,0,0,0,52,0,0,0,0,38,7,0,0,0,0,0,0,0,100.00,0,0,0,0,73.08,13.46,0,0
95MM03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM05,2,22,0,0,0,2,0,0,0,0,0,20,1,1,11,5,0,0,0,9.09,0,0,0,0,0,90.91,4.55,4.55,50.00,22.73
95MM06,2,51,0,12,0,0,39,0,0,0,0,0,48,3,0,0,0,23.53,0,0,76.47,0,0,0,0,0,94.12,5.88,0,0
95MM07,1,23,0,23,0,0,0,0,0,0,0,0,21,2,0,0,0,100.00,0,0,0,0,0,0,0,0,91.30,8.70,0,0
95MM08,2,5,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,80.00,20.00,0,0,0,0,0,0,20.00,0,0,0
95MM09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM14,10,125,0,0,38,43,26,0,0,0,0,18,73,31,4,8,0,0,30.40,34.40,20.80,0,0,0,0,14.40,58.40,24.80,3.20,6.40
95MM15,4,72,0,0,0,0,68,0,0,0,0,4,52,16,0,0,0,0,0,0,94.44,0,0,0,0,5.56,72.22,22.22,0,0
95MM16,7,67,11,41,11,0,0,0,0,0,0,4,52,2,1,0,16.42,61.19,16.42,0,0,0,0,0,0,5.97,77.61,2.99,1.49,0
95MM17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM18,6,64,0,0,0,0,33,26,0,0,0,5,56,3,0,0,0,0,0,0,51.56,40.63,0,0,0,7.81,87.50,4.69,0,0
95MM19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM20,1,8,0,0,0,0,0,8,0,0,0,0,6,1,0,0,0,0,0,0,0,100.00,0,0,0,0,75.00,12.50,0,0
95MM21,1,25,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95MM22,3,20,0,0,6,14,0,0,0,0,0,0,14,0,0,0,0,0,30.00,70.00,0,0,0,0,0,0,70.00,0,0,0
95MM23,1,45,0,0,0,0,0,0,0,0,0,45,0,0,15,10,0,0,0,0,0,0,0,0,0,100.00,0,0,33.33,22.22
95MM24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95MM25,2,9,0,0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,77.78,0,0,0,0,0,0,22.22,0,0,0,11.11
95MM26,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,50.00
95MM27,27,616,0,0,25,17,0,46,0,0,507,21,48,33,10,22,0,0,4.06,2.76,0,7.47,0,0,82.31,3.41,7.79,5.36,1.62,3.57
95MM28,6,82,0,0,0,0,0,59,0,4,0,19,52,7,13,5,0,0,0,0,0,71.95,0,4.88,0,23.17,63.41,8.54,15.85,6.10
95MM29,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0
95MM30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN01,2,44,0,0,14,0,30,0,0,0,0,0,37,6,0,0,0,0,31.82,0,68.18,0,0,0,0,0,84.09,13.64,0,0
95NN02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN03,2,96,0,0,0,0,60,36,0,0,0,0,76,14,0,0,0,0,0,0,62.50,37.50,0,0,0,0,79.17,14.58,0,0
95NN04,5,73,0,52,21,0,0,0,0,0,0,0,50,8,0,0,0,71.23,28.77,0,0,0,0,0,0,0,68.49,10.96,0,0
95NN05,1,25,0,0,0,0,25,0,0,0,0,0,20,3,0,0,0,0,0,0,100.00,0,0,0,0,0,80.00,12.00,0,0
95NN06,6,92,0,0,0,0,84,8,0,0,0,0,79,12,0,0,0,0,0,0,91.30,8.70,0,0,0,0,85.87,13.04,0,0
95NN07,4,30,0,0,0,0,0,17,0,11,0,2,25,3,0,0,0,0,0,0,0,56.67,0,36.67,0,6.67,83.33,10.00,0,0
95NN08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN09,2,39,0,0,0,0,0,39,0,0,0,0,26,12,0,0,0,0,0,0,0,100.00,0,0,0,0,66.67,30.77,0,0
95NN10,8,82,0,0,0,0,32,41,0,0,9,0,62,10,0,0,0,0,0,0,39.02,50.00,0,0,10.98,0,75.61,12.20,0,0
95NN11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN13,4,46,0,0,0,0,46,0,0,0,0,0,43,3,0,0,0,0,0,0,100.00,0,0,0,0,0,93.48,6.52,0,0
95NN14,1,217,0,0,0,0,0,0,0,0,0,217,0,0,2,9,0,0,0,0,0,0,0,0,0,100.00,0,0,0.92,4.15
95NN15,2,50,0,0,0,0,48,0,0,0,0,2,47,1,0,0,0,0,0,0,96.00,0,0,0,0,4.00,94.00,2.00,0,0
95NN16,2,56,0,0,0,0,30,26,0,0,0,0,55,1,0,0,0,0,0,0,53.57,46.43,0,0,0,0,98.21,1.79,0,0
95NN17,3,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,100.00,0,0,25.00,25.00
95NN18,2,84,0,0,84,0,0,0,0,0,0,0,65,16,0,0,0,0,100.00,0,0,0,0,0,0,0,77.38,19.05,0,0
95NN19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95NN20,2,21,0,0,0,0,0,17,0,0,0,4,16,1,0,2,0,0,0,0,0,80.95,0,0,0,19.05,76.19,4.76,0,9.52
95NN21,4,7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,14.29
95NN22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95NN23,5,50,0,0,0,0,39,0,0,0,0,11,29,8,1,0,0,0,0,0,78.00,0,0,0,0,22.00,58.00,16.00,2.00,0
95OO01,1,46,0,0,0,0,46,0,0,0,0,0,38,8,0,0,0,0,0,0,100.00,0,0,0,0,0,82.61,17.39,0,0
95OO02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO03,1,30,0,0,0,0,30,0,0,0,0,0,28,2,0,0,0,0,0,0,100.00,0,0,0,0,0,93.33,6.67,0,0
95OO04,2,8,0,0,0,0,0,8,0,0,0,0,7,1,0,0,0,0,0,0,0,100.00,0,0,0,0,87.50,12.50,0,0
95OO05,1,42,0,0,0,0,42,0,0,0,0,0,28,13,0,0,0,0,0,0,100.00,0,0,0,0,0,66.67,30.95,0,0
95OO06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO08,2,39,0,0,0,0,35,4,0,0,0,0,33,5,0,0,0,0,0,0,89.74,10.26,0,0,0,0,84.62,12.82,0,0
95OO09,2,29,0,0,29,0,0,0,0,0,0,0,20,8,0,0,0,0,100.00,0,0,0,0,0,0,0,68.97,27.59,0,0
95OO10,2,70,0,0,25,0,45,0,0,0,0,0,53,14,0,0,0,0,35.71,0,64.29,0,0,0,0,0,75.71,20.00,0,0
95OO11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO12,1,15,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95OO13,2,49,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,2.04
95OO14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO15,1,4,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,100.00,0,0,0,0,0,0,0,25.00,25.00,0,0
95OO16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO19,2,20,0,0,20,0,0,0,0,0,0,0,14,6,0,0,0,0,100.00,0,0,0,0,0,0,0,70.00,30.00,0,0
95OO20,1,34,0,0,0,0,34,0,0,0,0,0,29,5,0,0,0,0,0,0,100.00,0,0,0,0,0,85.29,14.71,0,0
95OO21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95OO22,1,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,100.00,0,0,0,0,0,0,0,0,100.00,0,0
95PP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP03,6,28,0,0,26,0,0,0,0,0,0,2,20,6,1,0,0,0,92.86,0,0,0,0,0,0,7.14,71.43,21.43,3.57,0
95PP04,4,14,0,0,0,6,0,0,0,0,0,8,5,1,0,1,0,0,0,42.86,0,0,0,0,0,57.14,35.71,7.14,0,7.14
95PP05,3,38,0,0,0,0,21,11,0,0,0,6,23,8,0,0,0,0,0,0,55.26,28.95,0,0,0,15.79,60.53,21.05,0,0
95PP06,6,83,0,0,0,0,83,0,0,0,0,0,74,7,0,0,0,0,0,0,100.00,0,0,0,0,0,89.16,8.43,0,0
95PP07,6,84,0,0,0,0,67,17,0,0,0,0,52,32,0,0,0,0,0,0,79.76,20.24,0,0,0,0,61.90,38.10,0,0
95PP08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP09,5,100,3,0,0,0,80,0,0,0,0,17,74,4,3,3,3.00,0,0,0,80.00,0,0,0,0,17.00,74.00,4.00,3.00,3.00
95PP10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP11,5,74,0,0,20,0,49,0,0,0,1,4,57,8,0,1,0,0,27.03,0,66.22,0,0,0,1.35,5.41,77.03,10.81,0,1.35
95PP12,1,28,0,0,0,0,28,0,0,0,0,0,25,3,0,0,0,0,0,0,100.00,0,0,0,0,0,89.29,10.71,0,0
95PP13,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,100.00,0,0,0,0,33.33
95PP14,9,51,0,0,35,2,0,9,0,0,0,5,27,16,0,0,0,0,68.63,3.92,0,17.65,0,0,0,9.80,52.94,31.37,0,0
95PP15,3,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0
95PP16,5,31,0,0,0,0,20,8,0,0,0,3,19,8,0,0,0,0,0,0,64.52,25.81,0,0,0,9.68,61.29,25.81,0,0
95PP17,23,94,0,0,0,19,54,20,0,0,0,1,61,27,0,1,0,0,0,20.21,57.45,21.28,0,0,0,1.06,64.89,28.72,0,1.06
95PP18,5,14,0,0,6,0,0,0,0,0,0,8,6,0,1,0,0,0,42.86,0,0,0,0,0,0,57.14,42.86,0,7.14,0
95PP19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP20,2,14,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95PP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95PP22,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,100.00,0,0,0,50.00
95PP23,2,75,0,0,8,0,0,0,0,0,0,67,6,1,12,6,0,0,10.67,0,0,0,0,0,0,89.33,8.00,1.33,16.00,8.00
95QQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ05,2,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,100.00,0,0,0,0,100.00,0,0,0
95QQ06,5,36,0,0,0,0,0,32,0,0,0,4,32,0,0,0,0,0,0,0,0,88.89,0,0,0,11.11,88.89,0,0,0
95QQ07,3,42,0,0,31,0,0,0,0,0,0,11,31,0,2,2,0,0,73.81,0,0,0,0,0,0,26.19,73.81,0,4.76,4.76
95QQ08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ09,3,70,0,0,13,0,26,31,0,0,0,0,58,11,0,0,0,0,18.57,0,37.14,44.29,0,0,0,0,82.86,15.71,0,0
95QQ10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ12,6,114,0,0,110,0,0,0,0,0,0,4,88,13,0,0,0,0,96.49,0,0,0,0,0,0,3.51,77.19,11.40,0,0
95QQ13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95QQ14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
