GeographyCode,KS701NI0001,KS701NI0002,KS701NI0003,KS701NI0004,KS701NI0005,KS701NI0006,KS701NI0007,KS701NI0008,KS701NI0009,KS701NI0010,KS701NI0011,KS701NI0012,KS701NI0013,KS701NI0014,KS701NI0015,KS701NI0016,KS701NI0017,KS701NI0018,KS701NI0019,KS701NI0020,KS701NI0021,KS701NI0022,KS701NI0023,KS701NI0024,KS701NI0025,KS701NI0026,KS701NI0027,KS701NI0028,KS701NI0029
95GG29,2138,117,26,332,8,848,92,163,32,54,455,11,1583,191,555,167,5.47,1.22,15.53,0.37,39.66,4.30,7.62,1.50,2.53,21.28,0.51,12.07,30.09
95GG30,2147,175,10,206,21,1223,84,202,20,47,138,21,1975,162,172,54,8.15,0.47,9.59,0.98,56.96,3.91,9.41,0.93,2.19,6.43,0.98,8.20,31.40
95GG31,2338,169,31,431,11,1070,120,206,109,20,157,14,2030,339,308,123,7.23,1.33,18.43,0.47,45.77,5.13,8.81,4.66,0.86,6.72,0.60,16.70,39.94
95GG32,2298,162,10,390,30,1063,162,248,46,15,163,9,1953,265,345,135,7.05,0.44,16.97,1.31,46.26,7.05,10.79,2.00,0.65,7.09,0.39,13.57,39.13
95GG33,2568,258,50,231,3,1428,57,232,19,60,217,13,2365,208,193,72,10.05,1.95,9.00,0.12,55.61,2.22,9.03,0.74,2.34,8.45,0.51,8.79,37.31
95GG34,2237,149,105,275,8,1158,96,198,25,49,160,14,2050,309,187,71,6.66,4.69,12.29,0.36,51.77,4.29,8.85,1.12,2.19,7.15,0.63,15.07,37.97
95GG35,1291,115,10,161,6,359,63,75,64,21,413,4,698,64,588,107,8.91,0.77,12.47,0.46,27.81,4.88,5.81,4.96,1.63,31.99,0.31,9.17,18.20
95GG36,2758,177,4,307,21,1525,118,227,24,75,268,12,2551,251,207,60,6.42,0.15,11.13,0.76,55.29,4.28,8.23,0.87,2.72,9.72,0.44,9.84,28.99
95GG37,3304,216,28,286,15,1598,99,276,35,171,569,11,2901,216,402,98,6.54,0.85,8.66,0.45,48.37,3.00,8.35,1.06,5.18,17.22,0.33,7.45,24.38
95GG38,3393,245,14,298,13,1811,97,314,32,147,404,18,3106,227,276,81,7.22,0.41,8.78,0.38,53.37,2.86,9.25,0.94,4.33,11.91,0.53,7.31,29.35
95GG39,2735,202,49,312,8,667,73,129,33,46,1198,18,1594,135,1140,225,7.39,1.79,11.41,0.29,24.39,2.67,4.72,1.21,1.68,43.80,0.66,8.47,19.74
95GG40,973,76,8,110,9,335,52,73,30,13,264,3,616,41,356,77,7.81,0.82,11.31,0.92,34.43,5.34,7.50,3.08,1.34,27.13,0.31,6.66,21.63
95GG41,2341,225,16,185,11,1477,55,203,12,41,96,20,2240,174,96,27,9.61,0.68,7.90,0.47,63.09,2.35,8.67,0.51,1.75,4.10,0.85,7.77,28.13
95GG42,2918,245,27,201,6,1496,96,277,23,99,420,28,2603,168,287,60,8.40,0.93,6.89,0.21,51.27,3.29,9.49,0.79,3.39,14.39,0.96,6.45,20.91
95GG43,2238,143,89,308,25,1032,114,180,34,47,252,14,1870,272,367,125,6.39,3.98,13.76,1.12,46.11,5.09,8.04,1.52,2.10,11.26,0.63,14.55,34.06
95GG44,2125,138,33,362,18,729,108,144,48,56,471,18,1340,179,785,216,6.49,1.55,17.04,0.85,34.31,5.08,6.78,2.26,2.64,22.16,0.85,13.36,27.52
95GG45,1857,147,12,259,14,979,80,165,22,32,137,10,1624,174,233,97,7.92,0.65,13.95,0.75,52.72,4.31,8.89,1.18,1.72,7.38,0.54,10.71,41.63
95GG46,1371,116,4,141,6,441,77,103,230,16,231,6,947,82,424,63,8.46,0.29,10.28,0.44,32.17,5.62,7.51,16.78,1.17,16.85,0.44,8.66,14.86
95GG47,1754,155,5,326,5,566,110,114,80,37,349,7,1134,151,613,180,8.84,0.29,18.59,0.29,32.27,6.27,6.50,4.56,2.11,19.90,0.40,13.32,29.36
95GG48,1330,108,2,147,3,348,64,87,188,14,359,10,779,69,551,80,8.12,0.15,11.05,0.23,26.17,4.81,6.54,14.14,1.05,26.99,0.75,8.86,14.52
95GG49,3094,228,82,383,10,945,66,198,52,92,1022,16,2160,232,932,233,7.37,2.65,12.38,0.32,30.54,2.13,6.40,1.68,2.97,33.03,0.52,10.74,25.00
95GG50,2271,133,35,263,22,806,111,156,41,111,584,9,1550,135,721,163,5.86,1.54,11.58,0.97,35.49,4.89,6.87,1.81,4.89,25.72,0.40,8.71,22.61
95GG51,1182,84,4,266,8,444,92,67,18,10,182,7,777,126,405,144,7.11,0.34,22.50,0.68,37.56,7.78,5.67,1.52,0.85,15.40,0.59,16.22,35.56
95HH01,799,51,94,9,20,433,27,90,4,7,51,13,754,90,45,13,6.38,11.76,1.13,2.50,54.19,3.38,11.26,0.50,0.88,6.38,1.63,11.94,28.89
95HH02,1424,104,83,28,12,925,64,142,6,6,39,15,1399,105,25,6,7.30,5.83,1.97,0.84,64.96,4.49,9.97,0.42,0.42,2.74,1.05,7.51,24.00
95HH03,647,57,50,11,10,399,29,62,3,5,19,2,626,57,21,4,8.81,7.73,1.70,1.55,61.67,4.48,9.58,0.46,0.77,2.94,0.31,9.11,19.05
95HH04,1484,78,77,28,14,991,67,170,11,8,30,10,1456,99,28,6,5.26,5.19,1.89,0.94,66.78,4.51,11.46,0.74,0.54,2.02,0.67,6.80,21.43
95HH05,834,52,72,17,8,399,69,81,22,17,95,2,693,64,141,25,6.24,8.63,2.04,0.96,47.84,8.27,9.71,2.64,2.04,11.39,0.24,9.24,17.73
95HH06,2345,176,114,48,31,1514,109,252,17,7,57,20,2279,151,66,11,7.51,4.86,2.05,1.32,64.56,4.65,10.75,0.72,0.30,2.43,0.85,6.63,16.67
95HH07,597,27,48,45,9,308,45,55,9,5,42,4,497,59,100,34,4.52,8.04,7.54,1.51,51.59,7.54,9.21,1.51,0.84,7.04,0.67,11.87,34.00
95HH08,1203,80,54,44,13,771,51,119,14,7,43,7,1154,78,49,20,6.65,4.49,3.66,1.08,64.09,4.24,9.89,1.16,0.58,3.57,0.58,6.76,40.82
95HH09,1034,88,104,30,11,503,53,79,11,9,135,11,834,78,200,56,8.51,10.06,2.90,1.06,48.65,5.13,7.64,1.06,0.87,13.06,1.06,9.35,28.00
95HH10,1143,86,99,8,10,751,30,104,9,9,27,10,1113,93,29,14,7.52,8.66,0.70,0.87,65.70,2.62,9.10,0.79,0.79,2.36,0.87,8.36,48.28
95HH11,514,39,34,12,9,223,56,49,25,5,61,1,396,23,118,23,7.59,6.61,2.33,1.75,43.39,10.89,9.53,4.86,0.97,11.87,0.19,5.81,19.49
95HH12,678,44,40,27,7,371,40,84,11,3,46,5,619,52,59,15,6.49,5.90,3.98,1.03,54.72,5.90,12.39,1.62,0.44,6.78,0.74,8.40,25.42
95HH13,510,26,45,10,9,244,39,48,13,4,67,5,405,40,105,15,5.10,8.82,1.96,1.76,47.84,7.65,9.41,2.55,0.78,13.14,0.98,9.88,14.29
95HH14,523,27,40,12,8,251,35,55,15,5,73,2,429,29,94,23,5.16,7.65,2.29,1.53,47.99,6.69,10.52,2.87,0.96,13.96,0.38,6.76,24.47
95HH15,1168,66,72,31,2,673,70,117,19,9,98,11,1059,80,109,23,5.65,6.16,2.65,0.17,57.62,5.99,10.02,1.63,0.77,8.39,0.94,7.55,21.10
95HH16,903,95,116,10,10,499,38,73,3,3,45,11,847,106,56,20,10.52,12.85,1.11,1.11,55.26,4.21,8.08,0.33,0.33,4.98,1.22,12.51,35.71
95HH17,1166,90,58,20,10,768,61,111,12,4,22,10,1140,70,25,8,7.72,4.97,1.72,0.86,65.87,5.23,9.52,1.03,0.34,1.89,0.86,6.14,32.00
95II01,1426,145,1,85,13,912,55,128,8,14,59,6,1389,80,37,6,10.17,0.07,5.96,0.91,63.96,3.86,8.98,0.56,0.98,4.14,0.42,5.76,16.22
95II02,2088,152,7,154,9,1362,62,210,11,33,79,9,1990,128,93,32,7.28,0.34,7.38,0.43,65.23,2.97,10.06,0.53,1.58,3.78,0.43,6.43,34.41
95II03,1811,102,6,186,7,1197,57,194,10,14,33,5,1763,171,48,21,5.63,0.33,10.27,0.39,66.10,3.15,10.71,0.55,0.77,1.82,0.28,9.70,43.75
95II04,2025,137,1,184,15,1245,99,183,22,10,123,6,1876,136,145,47,6.77,0.05,9.09,0.74,61.48,4.89,9.04,1.09,0.49,6.07,0.30,7.25,32.41
95II05,1539,115,4,126,5,977,60,165,5,9,64,9,1495,115,44,15,7.47,0.26,8.19,0.32,63.48,3.90,10.72,0.32,0.58,4.16,0.58,7.69,34.09
95II06,1649,129,3,146,6,1072,57,175,6,10,27,18,1604,136,45,13,7.82,0.18,8.85,0.36,65.01,3.46,10.61,0.36,0.61,1.64,1.09,8.48,28.89
95II07,766,51,2,93,2,357,43,74,20,19,102,3,625,56,141,39,6.66,0.26,12.14,0.26,46.61,5.61,9.66,2.61,2.48,13.32,0.39,8.96,27.66
95II08,1107,76,5,112,9,613,62,95,9,30,90,6,1013,86,94,31,6.87,0.45,10.12,0.81,55.37,5.60,8.58,0.81,2.71,8.13,0.54,8.49,32.98
95II09,1632,111,3,138,16,975,53,170,8,15,137,6,1544,122,75,17,6.80,0.18,8.46,0.98,59.74,3.25,10.42,0.49,0.92,8.39,0.37,7.90,22.67
95II10,1040,59,1,153,9,540,61,85,10,14,102,6,917,100,123,54,5.67,0.10,14.71,0.87,51.92,5.87,8.17,0.96,1.35,9.81,0.58,10.91,43.90
95II11,1248,100,2,146,6,760,41,123,4,19,41,6,1186,127,62,21,8.01,0.16,11.70,0.48,60.90,3.29,9.86,0.32,1.52,3.29,0.48,10.71,33.87
95II12,1077,76,3,81,8,701,33,112,4,15,35,9,1057,76,20,8,7.06,0.28,7.52,0.74,65.09,3.06,10.40,0.37,1.39,3.25,0.84,7.19,40.00
95II13,1133,91,2,128,15,572,56,76,29,13,146,5,988,93,145,37,8.03,0.18,11.30,1.32,50.49,4.94,6.71,2.56,1.15,12.89,0.44,9.41,25.52
95II14,1162,91,4,92,4,750,40,108,5,15,46,7,1143,92,19,4,7.83,0.34,7.92,0.34,64.54,3.44,9.29,0.43,1.29,3.96,0.60,8.05,21.05
95II15,1596,109,7,152,5,1056,63,141,7,16,31,9,1565,148,31,11,6.83,0.44,9.52,0.31,66.17,3.95,8.83,0.44,1.00,1.94,0.56,9.46,35.48
95II16,874,56,3,76,8,479,53,84,11,11,91,2,799,63,75,16,6.41,0.34,8.70,0.92,54.81,6.06,9.61,1.26,1.26,10.41,0.23,7.88,21.33
95II17,1069,79,1,125,6,656,43,84,5,10,56,4,991,97,78,29,7.39,0.09,11.69,0.56,61.37,4.02,7.86,0.47,0.94,5.24,0.37,9.79,37.18
95II18,888,47,3,99,13,509,41,73,19,20,61,3,793,79,95,23,5.29,0.34,11.15,1.46,57.32,4.62,8.22,2.14,2.25,6.87,0.34,9.96,24.21
95II19,1768,241,1,93,7,1129,60,174,3,9,36,15,1725,86,40,8,13.63,0.06,5.26,0.40,63.86,3.39,9.84,0.17,0.51,2.04,0.85,4.99,20.00
95II20,1322,92,5,157,9,778,50,110,10,32,70,9,1250,133,70,28,6.96,0.38,11.88,0.68,58.85,3.78,8.32,0.76,2.42,5.30,0.68,10.64,40.00
95II21,951,66,2,140,9,479,61,77,14,12,86,5,822,101,129,41,6.94,0.21,14.72,0.95,50.37,6.41,8.10,1.47,1.26,9.04,0.53,12.29,31.78
95II22,984,69,1,127,8,568,47,91,10,14,36,13,912,95,72,33,7.01,0.10,12.91,0.81,57.72,4.78,9.25,1.02,1.42,3.66,1.32,10.42,45.83
95II23,978,77,2,121,11,498,40,99,12,41,74,3,893,100,85,23,7.87,0.20,12.37,1.12,50.92,4.09,10.12,1.23,4.19,7.57,0.31,11.20,27.06
95JJ01,1150,210,10,12,1,747,26,112,2,3,18,9,1131,22,15,0,18.26,0.87,1.04,0.09,64.96,2.26,9.74,0.17,0.26,1.57,0.78,1.95,0
95JJ02,890,92,15,26,2,545,35,97,9,5,57,7,817,30,72,11,10.34,1.69,2.92,0.22,61.24,3.93,10.90,1.01,0.56,6.40,0.79,3.67,15.28
95JJ03,845,60,15,31,6,435,52,89,28,12,113,4,707,26,138,20,7.10,1.78,3.67,0.71,51.48,6.15,10.53,3.31,1.42,13.37,0.47,3.68,14.49
95JJ04,1236,130,42,11,2,796,54,132,5,2,42,20,1175,43,61,10,10.52,3.40,0.89,0.16,64.40,4.37,10.68,0.40,0.16,3.40,1.62,3.66,16.39
95JJ05,635,48,18,13,5,249,35,49,11,15,187,5,439,13,195,18,7.56,2.83,2.05,0.79,39.21,5.51,7.72,1.73,2.36,29.45,0.79,2.96,9.23
95JJ06,856,62,11,17,9,395,56,99,22,12,170,3,708,18,148,10,7.24,1.29,1.99,1.05,46.14,6.54,11.57,2.57,1.40,19.86,0.35,2.54,6.76
95JJ07,950,88,19,29,7,412,78,92,19,7,197,2,747,22,203,26,9.26,2.00,3.05,0.74,43.37,8.21,9.68,2.00,0.74,20.74,0.21,2.95,12.81
95JJ08,1241,195,14,24,4,755,48,142,12,4,34,9,1173,32,64,6,15.71,1.13,1.93,0.32,60.84,3.87,11.44,0.97,0.32,2.74,0.73,2.73,9.38
95JJ09,826,168,9,9,0,490,36,76,4,2,28,4,795,16,28,2,20.34,1.09,1.09,0,59.32,4.36,9.20,0.48,0.24,3.39,0.48,2.01,7.14
95JJ10,1079,159,7,20,1,658,48,115,3,4,53,11,1032,24,47,3,14.74,0.65,1.85,0.09,60.98,4.45,10.66,0.28,0.37,4.91,1.02,2.33,6.38
95JJ11,1492,148,35,34,10,970,61,114,10,18,75,17,1394,46,94,23,9.92,2.35,2.28,0.67,65.01,4.09,7.64,0.67,1.21,5.03,1.14,3.30,24.47
95JJ12,1081,144,6,14,0,670,46,121,3,2,62,13,1038,20,43,0,13.32,0.56,1.30,0,61.98,4.26,11.19,0.28,0.19,5.74,1.20,1.93,0
95JJ13,1817,159,25,24,9,1153,113,193,16,29,84,12,1748,39,69,10,8.75,1.38,1.32,0.50,63.46,6.22,10.62,0.88,1.60,4.62,0.66,2.23,14.49
95JJ14,993,174,4,24,4,611,44,82,12,1,21,16,956,23,37,5,17.52,0.40,2.42,0.40,61.53,4.43,8.26,1.21,0.10,2.11,1.61,2.41,13.51
95JJ15,745,78,6,13,2,391,22,74,7,10,140,2,656,14,83,5,10.47,0.81,1.74,0.27,52.48,2.95,9.93,0.94,1.34,18.79,0.27,2.13,6.02
95JJ16,643,78,5,32,3,330,25,63,4,8,93,2,541,22,96,15,12.13,0.78,4.98,0.47,51.32,3.89,9.80,0.62,1.24,14.46,0.31,4.07,15.63
95JJ17,1011,194,2,4,1,631,34,105,3,3,20,14,992,6,15,0,19.19,0.20,0.40,0.10,62.41,3.36,10.39,0.30,0.30,1.98,1.38,0.60,0
95JJ18,786,91,18,24,6,398,35,79,9,3,114,9,634,19,139,23,11.58,2.29,3.05,0.76,50.64,4.45,10.05,1.15,0.38,14.50,1.15,3.00,16.55
95JJ19,925,105,21,31,2,577,27,97,3,9,47,6,878,42,40,10,11.35,2.27,3.35,0.22,62.38,2.92,10.49,0.32,0.97,5.08,0.65,4.78,25.00
95JJ20,1823,151,29,24,6,1136,97,208,14,17,131,10,1740,43,83,10,8.28,1.59,1.32,0.33,62.31,5.32,11.41,0.77,0.93,7.19,0.55,2.47,12.05
95JJ21,792,62,20,19,5,404,38,72,14,10,142,6,669,22,120,17,7.83,2.53,2.40,0.63,51.01,4.80,9.09,1.77,1.26,17.93,0.76,3.29,14.17
95JJ22,1161,109,11,11,3,702,38,154,4,9,111,9,1117,18,42,3,9.39,0.95,0.95,0.26,60.47,3.27,13.26,0.34,0.78,9.56,0.78,1.61,7.14
95KK01,910,138,0,13,0,586,47,91,2,2,20,11,892,11,18,2,15.16,0,1.43,0,64.40,5.16,10.00,0.22,0.22,2.20,1.21,1.23,11.11
95KK02,856,133,1,6,0,563,32,80,0,1,24,16,835,6,21,1,15.54,0.12,0.70,0,65.77,3.74,9.35,0,0.12,2.80,1.87,0.72,4.76
95KK03,922,173,0,10,0,549,34,125,1,4,12,14,903,10,19,0,18.76,0,1.08,0,59.54,3.69,13.56,0.11,0.43,1.30,1.52,1.11,0
95KK04,1098,107,2,14,3,620,80,114,7,6,139,6,1002,10,96,6,9.74,0.18,1.28,0.27,56.47,7.29,10.38,0.64,0.55,12.66,0.55,1.00,6.25
95KK05,1015,179,2,6,1,641,34,111,1,3,24,13,1000,8,15,0,17.64,0.20,0.59,0.10,63.15,3.35,10.94,0.10,0.30,2.36,1.28,0.80,0
95KK06,743,71,0,5,2,399,67,99,3,6,88,3,684,4,59,1,9.56,0,0.67,0.27,53.70,9.02,13.32,0.40,0.81,11.84,0.40,0.58,1.69
95KK07,889,164,3,4,1,568,34,83,0,2,11,19,882,7,7,0,18.45,0.34,0.45,0.11,63.89,3.82,9.34,0,0.22,1.24,2.14,0.79,0
95KK08,1095,111,2,17,1,721,51,135,0,2,44,11,1051,15,44,4,10.14,0.18,1.55,0.09,65.84,4.66,12.33,0,0.18,4.02,1.00,1.43,9.09
95KK09,905,103,4,4,1,473,56,81,5,16,159,3,750,4,153,4,11.38,0.44,0.44,0.11,52.27,6.19,8.95,0.55,1.77,17.57,0.33,0.53,2.61
95KK10,945,161,1,3,1,620,25,97,1,1,19,16,929,4,16,0,17.04,0.11,0.32,0.11,65.61,2.65,10.26,0.11,0.11,2.01,1.69,0.43,0
95KK11,928,70,2,1,1,529,64,104,2,7,142,6,817,2,111,1,7.54,0.22,0.11,0.11,57.00,6.90,11.21,0.22,0.75,15.30,0.65,0.24,0.90
95KK12,908,129,2,17,0,611,29,85,1,2,26,6,872,15,36,4,14.21,0.22,1.87,0,67.29,3.19,9.36,0.11,0.22,2.86,0.66,1.72,11.11
95KK13,716,141,0,4,3,437,22,80,2,2,15,10,703,3,13,1,19.69,0,0.56,0.42,61.03,3.07,11.17,0.28,0.28,2.09,1.40,0.43,7.69
95KK14,791,142,1,8,1,494,32,71,5,1,26,10,763,3,28,6,17.95,0.13,1.01,0.13,62.45,4.05,8.98,0.63,0.13,3.29,1.26,0.39,21.43
95KK15,1258,203,1,14,1,801,37,154,3,0,26,18,1239,15,19,0,16.14,0.08,1.11,0.08,63.67,2.94,12.24,0.24,0,2.07,1.43,1.21,0
95KK16,883,82,3,9,0,489,51,103,2,8,132,4,806,11,77,1,9.29,0.34,1.02,0,55.38,5.78,11.66,0.23,0.91,14.95,0.45,1.36,1.30
95LL01,2166,228,67,34,8,1383,86,254,15,15,54,22,2142,99,24,2,10.53,3.09,1.57,0.37,63.85,3.97,11.73,0.69,0.69,2.49,1.02,4.62,8.33
95LL02,1334,124,45,43,13,720,112,127,28,12,99,11,1109,60,224,28,9.30,3.37,3.22,0.97,53.97,8.40,9.52,2.10,0.90,7.42,0.82,5.41,12.50
95LL03,911,87,18,23,10,496,76,88,20,13,74,6,781,26,130,15,9.55,1.98,2.52,1.10,54.45,8.34,9.66,2.20,1.43,8.12,0.66,3.33,11.54
95LL04,1143,100,39,38,4,606,106,127,19,5,87,12,1029,59,114,18,8.75,3.41,3.32,0.35,53.02,9.27,11.11,1.66,0.44,7.61,1.05,5.73,15.79
95LL05,1893,195,40,14,3,1299,90,191,20,8,22,11,1855,52,38,2,10.30,2.11,0.74,0.16,68.62,4.75,10.09,1.06,0.42,1.16,0.58,2.80,5.26
95LL06,1387,117,30,27,2,802,117,159,25,9,90,9,1283,48,104,9,8.44,2.16,1.95,0.14,57.82,8.44,11.46,1.80,0.65,6.49,0.65,3.74,8.65
95LL07,710,43,15,27,6,352,79,67,20,12,85,4,583,24,127,18,6.06,2.11,3.80,0.85,49.58,11.13,9.44,2.82,1.69,11.97,0.56,4.12,14.17
95LL08,1239,103,47,82,5,534,135,130,41,12,143,7,910,67,329,62,8.31,3.79,6.62,0.40,43.10,10.90,10.49,3.31,0.97,11.54,0.56,7.36,18.84
95LL09,957,85,37,42,5,388,114,94,25,23,140,4,744,44,210,35,8.88,3.87,4.39,0.52,40.54,11.91,9.82,2.61,2.40,14.63,0.42,5.91,16.67
95LL10,2416,207,87,40,13,1563,137,246,19,19,73,12,2350,120,66,7,8.57,3.60,1.66,0.54,64.69,5.67,10.18,0.79,0.79,3.02,0.50,5.11,10.61
95LL11,1870,220,17,19,11,1321,72,147,2,5,39,17,1835,33,35,3,11.76,0.91,1.02,0.59,70.64,3.85,7.86,0.11,0.27,2.09,0.91,1.80,8.57
95LL12,1406,103,41,73,8,729,140,158,56,15,78,5,1212,77,194,37,7.33,2.92,5.19,0.57,51.85,9.96,11.24,3.98,1.07,5.55,0.36,6.35,19.07
95LL13,996,74,18,37,10,520,82,111,30,35,73,6,855,33,141,22,7.43,1.81,3.71,1.00,52.21,8.23,11.14,3.01,3.51,7.33,0.60,3.86,15.60
95LL14,833,59,44,32,5,390,74,87,21,11,104,6,720,52,113,24,7.08,5.28,3.84,0.60,46.82,8.88,10.44,2.52,1.32,12.48,0.72,7.22,21.24
95LL15,1221,99,22,24,8,716,92,121,17,16,96,10,1090,33,131,13,8.11,1.80,1.97,0.66,58.64,7.53,9.91,1.39,1.31,7.86,0.82,3.03,9.92
95LL16,2927,260,77,63,20,1801,168,284,21,48,173,12,2785,119,141,21,8.88,2.63,2.15,0.68,61.53,5.74,9.70,0.72,1.64,5.91,0.41,4.27,14.89
95LL17,1031,85,17,21,9,596,68,97,18,16,102,2,948,29,81,9,8.24,1.65,2.04,0.87,57.81,6.60,9.41,1.75,1.55,9.89,0.19,3.06,11.11
95LL18,1438,95,43,29,10,934,66,157,10,15,74,5,1401,66,37,6,6.61,2.99,2.02,0.70,64.95,4.59,10.92,0.70,1.04,5.15,0.35,4.71,16.22
95LL19,2365,198,65,54,14,1590,92,254,7,12,60,19,2322,106,43,13,8.37,2.75,2.28,0.59,67.23,3.89,10.74,0.30,0.51,2.54,0.80,4.57,30.23
95LL20,905,63,27,26,5,494,88,92,22,17,64,7,821,42,84,11,6.96,2.98,2.87,0.55,54.59,9.72,10.17,2.43,1.88,7.07,0.77,5.12,13.10
95LL21,1610,123,60,40,18,901,114,166,21,20,144,3,1410,66,200,34,7.64,3.73,2.48,1.12,55.96,7.08,10.31,1.30,1.24,8.94,0.19,4.68,17.00
95LL22,1484,129,42,62,7,739,145,167,40,29,117,7,1316,76,168,28,8.69,2.83,4.18,0.47,49.80,9.77,11.25,2.70,1.95,7.88,0.47,5.78,16.67
95LL23,792,55,16,30,7,388,68,78,16,14,110,10,651,32,141,14,6.94,2.02,3.79,0.88,48.99,8.59,9.85,2.02,1.77,13.89,1.26,4.92,9.93
95LL24,1791,277,33,28,7,1131,64,183,8,4,39,17,1748,53,42,8,15.47,1.84,1.56,0.39,63.15,3.57,10.22,0.45,0.22,2.18,0.95,3.03,19.05
95LL25,2212,190,63,30,4,1583,67,216,8,9,31,11,2185,88,27,5,8.59,2.85,1.36,0.18,71.56,3.03,9.76,0.36,0.41,1.40,0.50,4.03,18.52
95LL26,1540,126,110,50,5,743,115,158,31,26,165,11,1337,125,202,35,8.18,7.14,3.25,0.32,48.25,7.47,10.26,2.01,1.69,10.71,0.71,9.35,17.33
95MM01,1948,169,3,92,5,1134,137,205,47,9,138,9,1799,66,141,29,8.68,0.15,4.72,0.26,58.21,7.03,10.52,2.41,0.46,7.08,0.46,3.67,20.57
95MM02,1325,120,10,38,1,844,68,144,34,4,57,5,1271,37,54,11,9.06,0.75,2.87,0.08,63.70,5.13,10.87,2.57,0.30,4.30,0.38,2.91,20.37
95MM03,1403,186,0,33,3,878,67,196,10,2,19,9,1358,30,45,3,13.26,0,2.35,0.21,62.58,4.78,13.97,0.71,0.14,1.35,0.64,2.21,6.67
95MM04,655,63,5,29,0,280,46,64,31,3,132,2,535,21,120,13,9.62,0.76,4.43,0,42.75,7.02,9.77,4.73,0.46,20.15,0.31,3.93,10.83
95MM05,561,64,1,18,0,213,31,56,36,6,135,1,412,14,149,5,11.41,0.18,3.21,0,37.97,5.53,9.98,6.42,1.07,24.06,0.18,3.40,3.36
95MM06,787,71,5,47,3,348,59,78,42,6,124,4,661,41,126,11,9.02,0.64,5.97,0.38,44.22,7.50,9.91,5.34,0.76,15.76,0.51,6.20,8.73
95MM07,912,95,4,63,1,491,73,79,18,3,78,7,761,30,151,37,10.42,0.44,6.91,0.11,53.84,8.00,8.66,1.97,0.33,8.55,0.77,3.94,24.50
95MM08,1064,91,4,38,3,608,62,114,26,1,112,5,973,30,91,12,8.55,0.38,3.57,0.28,57.14,5.83,10.71,2.44,0.09,10.53,0.47,3.08,13.19
95MM09,1321,173,4,32,4,812,63,154,10,0,53,16,1276,32,45,4,13.10,0.30,2.42,0.30,61.47,4.77,11.66,0.76,0,4.01,1.21,2.51,8.89
95MM10,636,45,3,26,0,270,60,58,71,2,97,4,475,23,161,6,7.08,0.47,4.09,0,42.45,9.43,9.12,11.16,0.31,15.25,0.63,4.84,3.73
95MM11,516,55,4,33,1,202,33,49,54,6,77,2,371,17,145,20,10.66,0.78,6.40,0.19,39.15,6.40,9.50,10.47,1.16,14.92,0.39,4.58,13.79
95MM12,1801,187,5,79,5,968,106,188,121,10,128,4,1561,45,240,39,10.38,0.28,4.39,0.28,53.75,5.89,10.44,6.72,0.56,7.11,0.22,2.88,16.25
95MM13,3021,242,24,170,9,1788,188,320,113,13,145,9,2753,140,268,54,8.01,0.79,5.63,0.30,59.19,6.22,10.59,3.74,0.43,4.80,0.30,5.09,20.15
95MM14,797,60,5,41,2,377,53,85,31,6,133,4,617,21,179,25,7.53,0.63,5.14,0.25,47.30,6.65,10.66,3.89,0.75,16.69,0.50,3.40,13.97
95MM15,1764,163,1,36,2,1179,72,208,17,8,62,16,1712,29,49,8,9.24,0.06,2.04,0.11,66.84,4.08,11.79,0.96,0.45,3.51,0.91,1.69,16.33
95MM16,2315,228,9,72,6,1456,107,248,30,8,137,14,2141,60,162,21,9.85,0.39,3.11,0.26,62.89,4.62,10.71,1.30,0.35,5.92,0.60,2.80,12.96
95MM17,1490,130,8,66,2,821,93,159,72,7,128,4,1367,59,123,15,8.72,0.54,4.43,0.13,55.10,6.24,10.67,4.83,0.47,8.59,0.27,4.32,12.20
95MM18,2134,208,3,65,1,1323,127,252,27,11,102,15,2041,52,91,15,9.75,0.14,3.05,0.05,62.00,5.95,11.81,1.27,0.52,4.78,0.70,2.55,16.48
95MM19,1383,94,5,65,10,824,88,146,44,4,97,6,1259,53,124,17,6.80,0.36,4.70,0.72,59.58,6.36,10.56,3.18,0.29,7.01,0.43,4.21,13.71
95MM20,1200,97,2,48,7,637,87,124,34,8,149,7,1055,31,144,19,8.08,0.17,4.00,0.58,53.08,7.25,10.33,2.83,0.67,12.42,0.58,2.94,13.19
95MM21,1425,114,6,51,3,884,93,157,28,7,73,9,1346,43,79,14,8.00,0.42,3.58,0.21,62.04,6.53,11.02,1.96,0.49,5.12,0.63,3.19,17.72
95MM22,894,57,8,45,1,497,58,95,24,11,90,8,809,39,85,14,6.38,0.89,5.03,0.11,55.59,6.49,10.63,2.68,1.23,10.07,0.89,4.82,16.47
95MM23,814,90,2,47,3,296,39,73,48,2,210,4,591,23,220,26,11.06,0.25,5.77,0.37,36.36,4.79,8.97,5.90,0.25,25.80,0.49,3.89,11.82
95MM24,577,68,1,48,1,264,42,52,27,4,68,2,475,20,102,29,11.79,0.17,8.32,0.17,45.75,7.28,9.01,4.68,0.69,11.79,0.35,4.21,28.43
95MM25,1869,155,4,143,3,923,109,214,104,14,187,13,1580,92,288,55,8.29,0.21,7.65,0.16,49.38,5.83,11.45,5.56,0.75,10.01,0.70,5.82,19.10
