GeographyCode,KS702NI0001,KS702NI0002,KS702NI0003,KS702NI0004,KS702NI0005,KS702NI0006,KS702NI0007,KS702NI0008,KS702NI0009,KS702NI0010,KS702NI0011,KS702NI0012,KS702NI0013,KS702NI0014,KS702NI0015,KS702NI0016,KS702NI0017,KS702NI0018,KS702NI0019,KS702NI0020,KS702NI0021,KS702NI0022,KS702NI0023,KS702NI0024,KS702NI0025,KS702NI0026,KS702NI0027,KS702NI0028,KS702NI0029
95GG28,3365,342,4,646,17,1102,512,209,83,23,421,6,2688,407,676,243,10.16,0.12,19.20,0.51,32.75,15.22,6.21,2.47,0.68,12.51,0.18,15.14,35.95
95GG29,2986,245,33,518,9,875,310,166,48,59,710,13,2080,289,906,262,8.20,1.11,17.35,0.30,29.30,10.38,5.56,1.61,1.98,23.78,0.44,13.89,28.92
95GG30,3031,255,14,350,23,1267,433,220,28,53,367,21,2779,290,252,74,8.41,0.46,11.55,0.76,41.80,14.29,7.26,0.92,1.75,12.11,0.69,10.44,29.37
95GG31,3923,377,47,812,14,1131,530,228,157,27,584,16,3216,638,707,221,9.61,1.20,20.70,0.36,28.83,13.51,5.81,4.00,0.69,14.89,0.41,19.84,31.26
95GG32,3669,359,18,696,33,1113,587,258,80,17,494,14,2934,465,735,249,9.78,0.49,18.97,0.90,30.34,16.00,7.03,2.18,0.46,13.46,0.38,15.85,33.88
95GG33,3859,383,60,520,5,1500,584,263,36,71,421,16,3577,489,237,87,9.92,1.55,13.47,0.13,38.87,15.13,6.82,0.93,1.84,10.91,0.41,13.67,36.71
95GG34,3215,275,131,503,10,1200,380,211,33,54,402,16,2947,535,268,99,8.55,4.07,15.65,0.31,37.33,11.82,6.56,1.03,1.68,12.50,0.50,18.15,36.94
95GG35,2274,289,21,462,8,383,169,82,98,24,730,8,1096,190,1172,293,12.71,0.92,20.32,0.35,16.84,7.43,3.61,4.31,1.06,32.10,0.35,17.34,25.00
95GG36,3658,256,12,469,24,1573,423,239,28,82,539,13,3385,402,273,79,7.00,0.33,12.82,0.66,43.00,11.56,6.53,0.77,2.24,14.73,0.36,11.88,28.94
95GG37,4229,289,34,458,17,1636,357,291,46,198,892,11,3668,358,560,134,6.83,0.80,10.83,0.40,38.69,8.44,6.88,1.09,4.68,21.09,0.26,9.76,23.93
95GG38,4484,375,19,496,16,1873,399,335,41,180,732,18,4085,401,366,102,8.36,0.42,11.06,0.36,41.77,8.90,7.47,0.91,4.01,16.32,0.40,9.82,27.87
95GG39,4168,479,66,648,10,724,200,144,53,51,1771,22,2320,303,1846,410,11.49,1.58,15.55,0.24,17.37,4.80,3.45,1.27,1.22,42.49,0.53,13.06,22.21
95GG40,1714,206,15,331,10,347,183,76,60,17,465,4,968,145,745,201,12.02,0.88,19.31,0.58,20.25,10.68,4.43,3.50,0.99,27.13,0.23,14.98,26.98
95GG41,3478,382,30,323,13,1543,544,227,18,48,324,26,3196,308,163,43,10.98,0.86,9.29,0.37,44.36,15.64,6.53,0.52,1.38,9.32,0.75,9.64,26.38
95GG42,6463,960,71,576,9,1728,508,344,33,144,2055,35,4323,434,625,94,14.85,1.10,8.91,0.14,26.74,7.86,5.32,0.51,2.23,31.80,0.54,10.04,15.04
95GG43,2941,245,114,421,26,1056,291,184,43,49,498,14,2400,375,540,160,8.33,3.88,14.31,0.88,35.91,9.89,6.26,1.46,1.67,16.93,0.48,15.63,29.63
95GG44,3159,300,36,657,25,758,236,154,81,68,824,20,1866,334,1293,359,9.50,1.14,20.80,0.79,23.99,7.47,4.87,2.56,2.15,26.08,0.63,17.90,27.76
95GG45,2803,260,16,515,15,1031,362,179,38,37,334,16,2371,372,431,158,9.28,0.57,18.37,0.54,36.78,12.91,6.39,1.36,1.32,11.92,0.57,15.69,36.66
95GG46,2658,336,12,332,6,473,299,118,382,19,671,10,1619,186,1038,158,12.64,0.45,12.49,0.23,17.80,11.25,4.44,14.37,0.71,25.24,0.38,11.49,15.22
95GG47,3010,409,12,666,5,609,255,123,116,43,761,11,1769,300,1228,378,13.59,0.40,22.13,0.17,20.23,8.47,4.09,3.85,1.43,25.28,0.37,16.96,30.78
95GG48,2926,432,3,384,3,376,284,97,303,24,1003,17,1492,167,1434,220,14.76,0.10,13.12,0.10,12.85,9.71,3.32,10.36,0.82,34.28,0.58,11.19,15.34
95GG49,6526,776,123,674,11,1266,209,271,73,136,2963,24,4173,412,2288,372,11.89,1.88,10.33,0.17,19.40,3.20,4.15,1.12,2.08,45.40,0.37,9.87,16.26
95GG50,3173,279,44,512,22,842,242,163,56,124,879,10,2036,278,1137,278,8.79,1.39,16.14,0.69,26.54,7.63,5.14,1.76,3.91,27.70,0.32,13.65,24.45
95GG51,1837,194,7,467,10,459,230,70,33,14,345,8,1120,229,717,245,10.56,0.38,25.42,0.54,24.99,12.52,3.81,1.80,0.76,18.78,0.44,20.45,34.17
95HH01,1137,80,154,80,20,456,109,91,4,7,121,15,1049,206,88,28,7.04,13.54,7.04,1.76,40.11,9.59,8.00,0.35,0.62,10.64,1.32,19.64,31.82
95HH02,2160,146,157,80,13,968,422,157,13,6,181,17,2108,220,52,17,6.76,7.27,3.70,0.60,44.81,19.54,7.27,0.60,0.28,8.38,0.79,10.44,32.69
95HH03,911,87,71,35,11,412,145,65,6,7,70,2,868,96,43,10,9.55,7.79,3.84,1.21,45.23,15.92,7.14,0.66,0.77,7.68,0.22,11.06,23.26
95HH04,2128,130,137,89,14,1032,350,181,17,9,156,13,2081,212,47,14,6.11,6.44,4.18,0.66,48.50,16.45,8.51,0.80,0.42,7.33,0.61,10.19,29.79
95HH05,1326,99,118,65,8,414,228,83,36,22,250,3,1066,123,260,60,7.47,8.90,4.90,0.60,31.22,17.19,6.26,2.71,1.66,18.85,0.23,11.54,23.08
95HH06,3570,254,203,144,32,1571,810,272,26,11,222,25,3437,321,133,26,7.11,5.69,4.03,0.90,44.01,22.69,7.62,0.73,0.31,6.22,0.70,9.34,19.55
95HH07,847,51,90,91,10,320,88,56,11,6,120,4,690,126,157,55,6.02,10.63,10.74,1.18,37.78,10.39,6.61,1.30,0.71,14.17,0.47,18.26,35.03
95HH08,1698,118,111,109,16,816,235,137,20,7,122,7,1616,190,82,30,6.95,6.54,6.42,0.94,48.06,13.84,8.07,1.18,0.41,7.18,0.41,11.76,36.59
95HH09,1331,117,136,80,11,518,134,84,15,9,215,12,1046,134,285,82,8.79,10.22,6.01,0.83,38.92,10.07,6.31,1.13,0.68,16.15,0.90,12.81,28.77
95HH10,1712,123,163,68,12,792,195,111,13,10,213,12,1667,214,44,17,7.18,9.52,3.97,0.70,46.26,11.39,6.48,0.76,0.58,12.44,0.70,12.84,38.64
95HH11,745,75,51,20,9,227,121,49,30,6,155,2,553,40,192,31,10.07,6.85,2.68,1.21,30.47,16.24,6.58,4.03,0.81,20.81,0.27,7.23,16.15
95HH12,946,70,49,43,8,379,133,85,15,3,155,6,830,70,116,22,7.40,5.18,4.55,0.85,40.06,14.06,8.99,1.59,0.32,16.38,0.63,8.43,18.97
95HH13,815,68,63,49,9,249,95,49,26,4,198,5,600,75,215,37,8.34,7.73,6.01,1.10,30.55,11.66,6.01,3.19,0.49,24.29,0.61,12.50,17.21
95HH14,771,55,70,33,8,263,109,61,19,5,146,2,600,66,171,37,7.13,9.08,4.28,1.04,34.11,14.14,7.91,2.46,0.65,18.94,0.26,11.00,21.64
95HH15,1734,109,127,77,4,723,248,126,30,11,266,13,1564,165,166,38,6.29,7.32,4.44,0.23,41.70,14.30,7.27,1.73,0.63,15.34,0.75,10.55,22.89
95HH16,1321,133,195,106,11,518,136,79,3,3,123,14,1237,268,84,33,10.07,14.76,8.02,0.83,39.21,10.30,5.98,0.23,0.23,9.31,1.06,21.67,39.29
95HH17,1739,142,111,109,14,799,334,124,13,4,77,12,1697,205,41,15,8.17,6.38,6.27,0.81,45.95,19.21,7.13,0.75,0.23,4.43,0.69,12.08,36.59
95II01,1989,187,3,210,13,962,329,140,12,17,110,6,1938,199,51,14,9.40,0.15,10.56,0.65,48.37,16.54,7.04,0.60,0.85,5.53,0.30,10.27,27.45
95II02,3127,244,10,399,11,1420,554,229,15,36,196,13,2988,361,133,47,7.80,0.32,12.76,0.35,45.41,17.72,7.32,0.48,1.15,6.27,0.42,12.08,35.34
95II03,2630,180,7,426,8,1252,404,208,14,17,109,5,2570,409,60,24,6.84,0.27,16.20,0.30,47.60,15.36,7.91,0.53,0.65,4.14,0.19,15.91,40.00
95II04,2952,224,2,402,18,1304,494,199,30,12,257,10,2694,319,253,83,7.59,0.07,13.62,0.61,44.17,16.73,6.74,1.02,0.41,8.71,0.34,11.84,32.81
95II05,2338,173,5,436,6,1034,337,187,10,12,126,12,2276,415,62,26,7.40,0.21,18.65,0.26,44.23,14.41,8.00,0.43,0.51,5.39,0.51,18.23,41.94
95II06,2379,180,3,437,7,1111,343,192,9,11,67,19,2301,421,78,19,7.57,0.13,18.37,0.29,46.70,14.42,8.07,0.38,0.46,2.82,0.80,18.30,24.36
95II07,1141,92,5,164,3,368,144,76,22,26,238,3,888,105,253,64,8.06,0.44,14.37,0.26,32.25,12.62,6.66,1.93,2.28,20.86,0.26,11.82,25.30
95II08,1539,115,8,194,10,629,246,100,10,36,185,6,1407,162,132,40,7.47,0.52,12.61,0.65,40.87,15.98,6.50,0.65,2.34,12.02,0.39,11.51,30.30
95II09,2271,158,7,317,17,1015,331,174,11,16,217,8,2157,294,101,28,6.96,0.31,13.96,0.75,44.69,14.58,7.66,0.48,0.70,9.56,0.35,13.63,27.72
95II10,1531,111,3,306,10,565,216,89,14,14,197,6,1331,229,200,80,7.25,0.20,19.99,0.65,36.90,14.11,5.81,0.91,0.91,12.87,0.39,17.21,40.00
95II11,1719,148,3,258,6,779,283,129,7,19,81,6,1618,223,101,38,8.61,0.17,15.01,0.35,45.32,16.46,7.50,0.41,1.11,4.71,0.35,13.78,37.62
95II12,1586,110,8,181,8,735,257,121,8,18,129,11,1553,177,33,12,6.94,0.50,11.41,0.50,46.34,16.20,7.63,0.50,1.13,8.13,0.69,11.40,36.36
95II13,1581,145,4,244,16,596,167,87,36,16,265,5,1363,189,218,59,9.17,0.25,15.43,1.01,37.70,10.56,5.50,2.28,1.01,16.76,0.32,13.87,27.06
95II14,1614,120,6,171,4,778,265,120,5,16,122,7,1588,173,26,4,7.43,0.37,10.59,0.25,48.20,16.42,7.43,0.31,0.99,7.56,0.43,10.89,15.38
95II15,2261,155,11,351,5,1086,370,153,14,18,89,9,2207,345,54,17,6.86,0.49,15.52,0.22,48.03,16.36,6.77,0.62,0.80,3.94,0.40,15.63,31.48
95II16,1258,80,6,170,9,498,172,86,16,15,204,2,1111,137,147,39,6.36,0.48,13.51,0.72,39.59,13.67,6.84,1.27,1.19,16.22,0.16,12.33,26.53
95II17,1495,130,2,200,6,679,228,94,6,11,134,5,1374,154,121,48,8.70,0.13,13.38,0.40,45.42,15.25,6.29,0.40,0.74,8.96,0.33,11.21,39.67
95II18,1253,97,3,194,13,528,143,75,22,28,147,3,1089,158,164,39,7.74,0.24,15.48,1.04,42.14,11.41,5.99,1.76,2.23,11.73,0.24,14.51,23.78
95II19,2621,289,2,365,9,1197,412,196,4,10,122,15,2549,358,68,9,11.03,0.08,13.93,0.34,45.67,15.72,7.48,0.15,0.38,4.65,0.57,14.04,13.24
95II20,1791,150,10,277,11,809,227,114,18,33,129,13,1662,240,127,46,8.38,0.56,15.47,0.61,45.17,12.67,6.37,1.01,1.84,7.20,0.73,14.44,36.22
95II21,1420,122,3,289,9,497,184,83,24,22,181,6,1166,204,254,88,8.59,0.21,20.35,0.63,35.00,12.96,5.85,1.69,1.55,12.75,0.42,17.50,34.65
95II22,1358,94,1,220,8,594,187,99,14,14,110,17,1249,177,109,44,6.92,0.07,16.20,0.59,43.74,13.77,7.29,1.03,1.03,8.10,1.25,14.17,40.37
95II23,1403,119,4,195,11,521,158,105,17,46,222,5,1279,170,124,29,8.48,0.29,13.90,0.78,37.13,11.26,7.48,1.21,3.28,15.82,0.36,13.29,23.39
95JJ01,1660,263,20,221,1,774,186,119,19,3,43,11,1636,238,20,3,15.84,1.20,13.31,0.06,46.63,11.20,7.17,1.14,0.18,2.59,0.66,14.55,15.00
95JJ02,1348,149,24,167,2,580,160,103,20,8,126,9,1180,138,162,52,11.05,1.78,12.39,0.15,43.03,11.87,7.64,1.48,0.59,9.35,0.67,11.69,32.10
95JJ03,1448,155,18,145,7,447,228,100,38,13,291,6,1100,96,348,67,10.70,1.24,10.01,0.48,30.87,15.75,6.91,2.62,0.90,20.10,0.41,8.73,19.25
95JJ04,1825,190,55,247,2,822,229,139,12,17,92,20,1689,265,136,37,10.41,3.01,13.53,0.11,45.04,12.55,7.62,0.66,0.93,5.04,1.10,15.69,27.21
95JJ05,887,79,23,57,5,268,103,49,12,15,271,5,598,35,288,45,8.91,2.59,6.43,0.56,30.21,11.61,5.52,1.35,1.69,30.55,0.56,5.85,15.63
95JJ06,1357,128,14,93,9,414,202,102,28,20,340,7,1069,67,288,40,9.43,1.03,6.85,0.66,30.51,14.89,7.52,2.06,1.47,25.06,0.52,6.27,13.89
95JJ07,1520,165,27,147,8,428,245,106,29,10,353,2,1124,96,396,78,10.86,1.78,9.67,0.53,28.16,16.12,6.97,1.91,0.66,23.22,0.13,8.54,19.70
95JJ08,2210,388,29,247,6,895,355,183,17,7,70,13,1915,213,145,35,17.56,1.31,11.18,0.27,40.50,16.06,8.28,0.77,0.32,3.17,0.59,11.12,24.14
95JJ09,1149,204,16,90,0,508,183,84,5,3,51,5,1114,103,32,3,17.75,1.39,7.83,0,44.21,15.93,7.31,0.44,0.26,4.44,0.44,9.25,9.38
95JJ10,1699,232,10,281,1,682,228,119,14,5,116,11,1605,268,94,23,13.66,0.59,16.54,0.06,40.14,13.42,7.00,0.82,0.29,6.83,0.65,16.70,24.47
95JJ11,2355,239,54,365,11,1013,345,123,19,19,147,20,2142,342,207,75,10.15,2.29,15.50,0.47,43.01,14.65,5.22,0.81,0.81,6.24,0.85,15.97,36.23
95JJ12,1670,217,7,270,0,683,194,130,19,4,133,13,1581,260,89,17,12.99,0.42,16.17,0,40.90,11.62,7.78,1.14,0.24,7.96,0.78,16.45,19.10
95JJ13,2705,243,40,221,11,1192,573,214,27,34,134,16,2581,231,124,30,8.98,1.48,8.17,0.41,44.07,21.18,7.91,1.00,1.26,4.95,0.59,8.95,24.19
95JJ14,1474,246,10,188,4,634,206,92,15,2,60,17,1405,181,69,17,16.69,0.68,12.75,0.27,43.01,13.98,6.24,1.02,0.14,4.07,1.15,12.88,24.64
95JJ15,1004,110,8,60,2,402,121,78,11,13,196,3,876,56,121,11,10.96,0.80,5.98,0.20,40.04,12.05,7.77,1.10,1.29,19.52,0.30,6.39,9.09
95JJ16,923,133,8,101,3,368,74,67,6,11,149,3,749,69,168,40,14.41,0.87,10.94,0.33,39.87,8.02,7.26,0.65,1.19,16.14,0.33,9.21,23.81
95JJ17,1585,239,6,323,1,658,171,113,8,5,46,15,1551,323,30,6,15.08,0.38,20.38,0.06,41.51,10.79,7.13,0.50,0.32,2.90,0.95,20.83,20.00
95JJ18,1090,128,33,155,7,407,99,85,10,4,152,10,877,136,198,52,11.74,3.03,14.22,0.64,37.34,9.08,7.80,0.92,0.37,13.94,0.92,15.51,26.26
95JJ19,1979,313,58,261,2,798,219,174,30,18,96,10,1798,250,173,69,15.82,2.93,13.19,0.10,40.32,11.07,8.79,1.52,0.91,4.85,0.51,13.90,39.88
95JJ20,2725,230,35,156,8,1192,622,223,22,20,206,11,2566,158,159,33,8.44,1.28,5.72,0.29,43.74,22.83,8.18,0.81,0.73,7.56,0.40,6.16,20.75
95JJ21,1884,455,75,135,5,508,196,108,20,17,358,7,1073,112,232,25,24.15,3.98,7.17,0.27,26.96,10.40,5.73,1.06,0.90,19.00,0.37,10.44,10.78
95JJ22,1779,168,18,76,3,734,282,162,4,10,313,9,1699,89,78,4,9.44,1.01,4.27,0.17,41.26,15.85,9.11,0.22,0.56,17.59,0.51,5.24,5.13
95KK01,1496,239,4,245,0,619,202,101,9,2,60,15,1458,236,38,13,15.98,0.27,16.38,0,41.38,13.50,6.75,0.60,0.13,4.01,1.00,16.19,34.21
95KK02,1245,171,4,123,0,591,191,84,6,3,53,19,1210,117,34,10,13.73,0.32,9.88,0,47.47,15.34,6.75,0.48,0.24,4.26,1.53,9.67,29.41
95KK03,1491,256,0,351,0,579,121,132,6,4,28,14,1463,349,28,2,17.17,0,23.54,0,38.83,8.12,8.85,0.40,0.27,1.88,0.94,23.86,7.14
95KK04,1757,200,4,181,3,647,294,121,16,8,276,7,1562,155,195,30,11.38,0.23,10.30,0.17,36.82,16.73,6.89,0.91,0.46,15.71,0.40,9.92,15.38
95KK05,1655,259,5,311,1,687,188,130,6,4,50,14,1625,311,30,5,15.65,0.30,18.79,0.06,41.51,11.36,7.85,0.36,0.24,3.02,0.85,19.14,16.67
95KK06,1107,118,0,87,2,425,185,109,14,7,155,5,1007,81,100,6,10.66,0,7.86,0.18,38.39,16.71,9.85,1.26,0.63,14.00,0.45,8.04,6.00
95KK07,1369,220,3,210,1,591,191,96,1,2,34,20,1356,210,13,3,16.07,0.22,15.34,0.07,43.17,13.95,7.01,0.07,0.15,2.48,1.46,15.49,23.08
95KK08,1646,191,2,188,1,746,270,142,8,4,83,11,1570,179,76,11,11.60,0.12,11.42,0.06,45.32,16.40,8.63,0.49,0.24,5.04,0.67,11.40,14.47
95KK09,1278,152,4,69,1,491,202,86,13,18,238,4,1058,59,214,14,11.89,0.31,5.40,0.08,38.42,15.81,6.73,1.02,1.41,18.62,0.31,5.58,6.54
95KK10,1492,236,2,268,1,648,165,109,11,2,34,16,1470,270,22,0,15.82,0.13,17.96,0.07,43.43,11.06,7.31,0.74,0.13,2.28,1.07,18.37,0
95KK11,1406,127,2,91,1,564,274,108,6,9,214,10,1234,77,172,16,9.03,0.14,6.47,0.07,40.11,19.49,7.68,0.43,0.64,15.22,0.71,6.24,9.30
95KK12,1454,201,4,298,0,648,130,95,8,2,62,6,1390,285,64,17,13.82,0.28,20.50,0,44.57,8.94,6.53,0.55,0.14,4.26,0.41,20.50,26.56
95KK13,1142,217,4,156,3,472,154,91,8,2,23,12,1066,149,30,9,19.00,0.35,13.66,0.26,41.33,13.49,7.97,0.70,0.18,2.01,1.05,13.98,30.00
95KK14,1298,196,3,227,1,527,167,87,12,2,63,13,1236,210,62,20,15.10,0.23,17.49,0.08,40.60,12.87,6.70,0.92,0.15,4.85,1.00,16.99,32.26
95KK15,1955,300,1,334,3,841,216,179,9,0,52,20,1918,329,36,6,15.35,0.05,17.08,0.15,43.02,11.05,9.16,0.46,0,2.66,1.02,17.15,16.67
95KK16,1327,162,4,122,1,511,191,110,8,10,203,5,1197,114,130,12,12.21,0.30,9.19,0.08,38.51,14.39,8.29,0.60,0.75,15.30,0.38,9.52,9.23
95LL01,3405,375,111,361,8,1436,582,280,21,19,188,24,3350,465,55,7,11.01,3.26,10.60,0.23,42.17,17.09,8.22,0.62,0.56,5.52,0.70,13.88,12.73
95LL02,1811,171,53,152,15,736,322,141,38,12,160,11,1503,151,307,54,9.44,2.93,8.39,0.83,40.64,17.78,7.79,2.10,0.66,8.83,0.61,10.05,17.59
95LL03,1367,167,24,100,10,510,224,95,27,14,190,6,1149,94,218,30,12.22,1.76,7.32,0.73,37.31,16.39,6.95,1.98,1.02,13.90,0.44,8.18,13.76
95LL04,1765,184,64,230,5,622,267,135,26,6,213,13,1545,249,220,45,10.42,3.63,13.03,0.28,35.24,15.13,7.65,1.47,0.34,12.07,0.74,16.12,20.45
95LL05,2866,315,64,167,3,1357,614,219,34,8,71,14,2804,222,62,9,10.99,2.23,5.83,0.10,47.35,21.42,7.64,1.19,0.28,2.48,0.49,7.92,14.52
95LL06,1957,173,43,141,3,835,351,170,36,12,180,13,1789,156,168,28,8.84,2.20,7.20,0.15,42.67,17.94,8.69,1.84,0.61,9.20,0.66,8.72,16.67
95LL07,1049,90,22,77,6,360,144,73,30,14,228,5,814,65,235,34,8.58,2.10,7.34,0.57,34.32,13.73,6.96,2.86,1.33,21.73,0.48,7.99,14.47
95LL08,1970,216,66,290,6,560,312,136,50,15,312,7,1419,221,551,135,10.96,3.35,14.72,0.30,28.43,15.84,6.90,2.54,0.76,15.84,0.36,15.57,24.50
95LL09,1544,208,56,154,5,409,214,102,44,26,321,5,1159,133,371,72,13.47,3.63,9.97,0.32,26.49,13.86,6.61,2.85,1.68,20.79,0.32,11.48,19.41
95LL10,3851,367,139,461,13,1648,683,270,41,24,189,16,3721,575,130,25,9.53,3.61,11.97,0.34,42.79,17.74,7.01,1.06,0.62,4.91,0.42,15.45,19.23
95LL11,2755,307,31,279,11,1391,418,160,12,6,122,18,2697,303,58,7,11.14,1.13,10.13,0.40,50.49,15.17,5.81,0.44,0.22,4.43,0.65,11.23,12.07
95LL12,2445,286,64,169,8,767,406,169,82,18,467,9,2009,162,436,71,11.70,2.62,6.91,0.33,31.37,16.61,6.91,3.35,0.74,19.10,0.37,8.06,16.28
95LL13,1594,172,35,122,12,544,259,115,41,40,247,7,1317,116,277,41,10.79,2.20,7.65,0.75,34.13,16.25,7.21,2.57,2.51,15.50,0.44,8.81,14.80
95LL14,1417,151,72,137,5,410,179,95,29,18,312,9,1142,149,275,60,10.66,5.08,9.67,0.35,28.93,12.63,6.70,2.05,1.27,22.02,0.64,13.05,21.82
95LL15,1750,158,37,87,10,736,304,130,22,17,232,17,1561,100,189,24,9.03,2.11,4.97,0.57,42.06,17.37,7.43,1.26,0.97,13.26,0.97,6.41,12.70
95LL16,4143,388,111,201,20,1855,750,305,30,53,415,15,3923,273,218,39,9.37,2.68,4.85,0.48,44.77,18.10,7.36,0.72,1.28,10.02,0.36,6.96,17.89
95LL17,1455,151,29,64,9,628,186,101,23,17,244,3,1326,78,127,15,10.38,1.99,4.40,0.62,43.16,12.78,6.94,1.58,1.17,16.77,0.21,5.88,11.81
95LL18,2030,154,66,123,11,972,294,166,22,18,199,5,1956,176,74,13,7.59,3.25,6.06,0.54,47.88,14.48,8.18,1.08,0.89,9.80,0.25,9.00,17.57
95LL19,3487,297,87,360,14,1640,602,271,15,18,162,21,3389,413,98,34,8.52,2.49,10.32,0.40,47.03,17.26,7.77,0.43,0.52,4.65,0.60,12.19,34.69
95LL20,1386,131,36,96,5,513,238,98,29,21,211,8,1238,107,148,25,9.45,2.60,6.93,0.36,37.01,17.17,7.07,2.09,1.52,15.22,0.58,8.64,16.89
95LL21,2354,210,79,171,20,928,385,172,28,25,329,7,2065,195,289,55,8.92,3.36,7.26,0.85,39.42,16.36,7.31,1.19,1.06,13.98,0.30,9.44,19.03
95LL22,2290,239,71,177,7,767,405,183,49,38,338,16,1978,187,312,61,10.44,3.10,7.73,0.31,33.49,17.69,7.99,2.14,1.66,14.76,0.70,9.45,19.55
95LL23,1156,99,21,76,9,400,151,85,21,14,269,11,911,70,245,27,8.56,1.82,6.57,0.78,34.60,13.06,7.35,1.82,1.21,23.27,0.95,7.68,11.02
95LL24,2565,369,52,312,7,1165,326,193,15,5,97,24,2500,350,64,14,14.39,2.03,12.16,0.27,45.42,12.71,7.52,0.58,0.19,3.78,0.94,14.00,21.88
95LL25,3143,265,91,246,6,1640,454,229,22,13,160,17,3094,328,49,9,8.43,2.90,7.83,0.19,52.18,14.44,7.29,0.70,0.41,5.09,0.54,10.60,18.37
95LL26,2358,251,152,199,6,787,326,174,44,30,375,14,2058,290,299,61,10.64,6.45,8.44,0.25,33.38,13.83,7.38,1.87,1.27,15.90,0.59,14.09,20.40
95MM01,2919,299,5,439,6,1174,456,213,61,12,241,13,2596,351,312,93,10.24,0.17,15.04,0.21,40.22,15.62,7.30,2.09,0.41,8.26,0.45,13.52,29.81
95MM02,1994,201,12,162,1,884,372,161,38,4,149,10,1906,156,88,18,10.08,0.60,8.12,0.05,44.33,18.66,8.07,1.91,0.20,7.47,0.50,8.18,20.45
95MM03,2248,279,2,473,3,911,269,208,31,2,60,10,2159,451,89,24,12.41,0.09,21.04,0.13,40.52,11.97,9.25,1.38,0.09,2.67,0.44,20.89,26.97
95MM04,1054,127,6,119,0,293,115,76,44,4,264,6,835,86,219,39,12.05,0.57,11.29,0,27.80,10.91,7.21,4.17,0.38,25.05,0.57,10.30,17.81
95MM05,1158,198,3,113,0,235,113,61,64,6,362,3,731,63,427,53,17.10,0.26,9.76,0,20.29,9.76,5.27,5.53,0.52,31.26,0.26,8.62,12.41
95MM06,1395,172,9,191,4,367,182,86,50,6,323,5,1089,140,306,60,12.33,0.65,13.69,0.29,26.31,13.05,6.16,3.58,0.43,23.15,0.36,12.86,19.61
95MM07,1368,161,7,249,1,514,185,84,30,3,124,10,1089,153,279,103,11.77,0.51,18.20,0.07,37.57,13.52,6.14,2.19,0.22,9.06,0.73,14.05,36.92
95MM08,1681,204,11,204,5,633,252,118,34,2,211,7,1484,186,193,28,12.14,0.65,12.14,0.30,37.66,14.99,7.02,2.02,0.12,12.55,0.42,12.53,14.51
95MM09,2225,289,6,352,5,847,321,172,19,0,195,19,2124,337,101,21,12.99,0.27,15.82,0.22,38.07,14.43,7.73,0.85,0,8.76,0.85,15.87,20.79
95MM10,1446,196,7,218,0,284,175,64,105,2,391,4,916,148,530,77,13.55,0.48,15.08,0,19.64,12.10,4.43,7.26,0.14,27.04,0.28,16.16,14.53
95MM11,1116,169,5,137,1,221,157,56,84,7,274,5,688,72,428,70,15.14,0.45,12.28,0.09,19.80,14.07,5.02,7.53,0.63,24.55,0.45,10.47,16.36
95MM12,3623,492,11,594,5,1032,656,218,178,13,418,6,2868,395,755,210,13.58,0.30,16.40,0.14,28.48,18.11,6.02,4.91,0.36,11.54,0.17,13.77,27.81
95MM13,5698,599,34,773,11,1868,1288,345,172,21,575,12,4958,633,740,174,10.51,0.60,13.57,0.19,32.78,22.60,6.05,3.02,0.37,10.09,0.21,12.77,23.51
95MM14,1258,128,8,184,2,395,149,91,39,13,245,4,904,112,353,80,10.17,0.64,14.63,0.16,31.40,11.84,7.23,3.10,1.03,19.48,0.32,12.39,22.66
95MM15,2861,272,10,547,2,1220,373,226,22,27,142,20,2742,507,116,50,9.51,0.35,19.12,0.07,42.64,13.04,7.90,0.77,0.94,4.96,0.70,18.49,43.10
95MM16,3711,398,14,542,7,1514,604,267,62,14,273,16,3328,458,371,98,10.72,0.38,14.61,0.19,40.80,16.28,7.19,1.67,0.38,7.36,0.43,13.76,26.42
95MM17,2398,287,11,261,2,866,416,177,91,8,275,4,2175,229,223,43,11.97,0.46,10.88,0.08,36.11,17.35,7.38,3.79,0.33,11.47,0.17,10.53,19.28
95MM18,3455,376,8,511,1,1380,599,262,45,13,244,16,3233,467,220,51,10.88,0.23,14.79,0.03,39.94,17.34,7.58,1.30,0.38,7.06,0.46,14.44,23.18
95MM19,1929,158,9,206,11,851,290,156,58,6,176,8,1719,168,210,47,8.19,0.47,10.68,0.57,44.12,15.03,8.09,3.01,0.31,9.12,0.41,9.77,22.38
95MM20,1806,165,4,198,7,670,307,129,38,11,266,11,1545,145,260,57,9.14,0.22,10.96,0.39,37.10,17.00,7.14,2.10,0.61,14.73,0.61,9.39,21.92
95MM21,2159,186,12,337,3,915,310,169,43,7,167,10,2008,308,151,41,8.62,0.56,15.61,0.14,42.38,14.36,7.83,1.99,0.32,7.74,0.46,15.34,27.15
95MM22,1361,120,11,136,2,526,206,108,32,15,197,8,1200,119,157,28,8.82,0.81,9.99,0.15,38.65,15.14,7.94,2.35,1.10,14.47,0.59,9.92,17.83
95MM23,1306,174,9,131,4,320,102,78,63,3,414,8,891,76,410,64,13.32,0.69,10.03,0.31,24.50,7.81,5.97,4.82,0.23,31.70,0.61,8.53,15.61
