GeographyCode,KS209NI0001,KS209NI0002,KS209NI0003,KS209NI0004,KS209NI0005,KS209NI0006,KS209NI0007,KS209NI0008,KS209NI0009,KS209NI0010,KS209NI0011,KS209NI0012,KS209NI0013,KS209NI0014,KS209NI0015
95LL20,2289,91,20,11,68,15,205,2084,3.98,0.87,0.48,2.97,0.66,8.96,91.04
95LL21,3753,186,57,21,144,37,445,3308,4.96,1.52,0.56,3.84,0.99,11.86,88.14
95LL22,3502,230,90,29,240,65,654,2848,6.57,2.57,0.83,6.85,1.86,18.68,81.32
95LL23,2058,43,8,3,34,4,92,1966,2.09,0.39,0.15,1.65,0.19,4.47,95.53
95LL24,3574,130,49,22,114,37,352,3222,3.64,1.37,0.62,3.19,1.04,9.85,90.15
95LL25,4341,28,10,6,35,17,96,4245,0.65,0.23,0.14,0.81,0.39,2.21,97.79
95LL26,3559,305,98,34,305,103,845,2714,8.57,2.75,0.96,8.57,2.89,23.74,76.26
95MM01,4620,144,47,27,119,27,364,4256,3.12,1.02,0.58,2.58,0.58,7.88,92.12
95MM02,3167,238,76,19,328,70,731,2436,7.51,2.40,0.60,10.36,2.21,23.08,76.92
95MM03,3338,194,73,21,173,53,514,2824,5.81,2.19,0.63,5.18,1.59,15.40,84.60
95MM04,2091,127,59,20,145,30,381,1710,6.07,2.82,0.96,6.93,1.43,18.22,81.78
95MM05,2399,165,58,17,141,44,425,1974,6.88,2.42,0.71,5.88,1.83,17.72,82.28
95MM06,2500,161,45,11,100,29,346,2154,6.44,1.80,0.44,4.00,1.16,13.84,86.16
95MM07,2491,48,12,3,44,16,123,2368,1.93,0.48,0.12,1.77,0.64,4.94,95.06
95MM08,2855,133,47,11,127,31,349,2506,4.66,1.65,0.39,4.45,1.09,12.22,87.78
95MM09,3412,151,37,13,141,42,384,3028,4.43,1.08,0.38,4.13,1.23,11.25,88.75
95MM10,2633,126,66,9,165,44,410,2223,4.79,2.51,0.34,6.27,1.67,15.57,84.43
95MM11,2188,118,51,15,133,19,336,1852,5.39,2.33,0.69,6.08,0.87,15.36,84.64
95MM12,5563,277,107,44,335,89,852,4711,4.98,1.92,0.79,6.02,1.60,15.32,84.68
95MM13,8451,476,185,63,581,147,1452,6999,5.63,2.19,0.75,6.87,1.74,17.18,82.82
95MM14,2459,80,31,12,66,33,222,2237,3.25,1.26,0.49,2.68,1.34,9.03,90.97
95MM15,4234,141,37,8,112,41,339,3895,3.33,0.87,0.19,2.65,0.97,8.01,91.99
95MM16,5397,236,77,26,187,68,594,4803,4.37,1.43,0.48,3.46,1.26,11.01,88.99
95MM17,3622,228,86,23,266,62,665,2957,6.29,2.37,0.64,7.34,1.71,18.36,81.64
95MM18,4932,246,57,16,206,52,577,4355,4.99,1.16,0.32,4.18,1.05,11.70,88.30
95MM19,2904,81,20,6,63,28,198,2706,2.79,0.69,0.21,2.17,0.96,6.82,93.18
95MM20,3259,61,13,2,38,14,128,3131,1.87,0.40,0.06,1.17,0.43,3.93,96.07
95MM21,3277,86,42,13,108,22,271,3006,2.62,1.28,0.40,3.30,0.67,8.27,91.73
95MM22,2424,171,50,20,188,49,478,1946,7.05,2.06,0.83,7.76,2.02,19.72,80.28
95MM23,2442,141,63,19,158,38,419,2023,5.77,2.58,0.78,6.47,1.56,17.16,82.84
95MM24,2406,131,47,19,173,30,400,2006,5.44,1.95,0.79,7.19,1.25,16.63,83.37
95MM25,6022,325,177,46,413,83,1044,4978,5.40,2.94,0.76,6.86,1.38,17.34,82.66
95MM26,3021,187,75,27,229,57,575,2446,6.19,2.48,0.89,7.58,1.89,19.03,80.97
95MM27,3724,265,103,26,326,82,802,2922,7.12,2.77,0.70,8.75,2.20,21.54,78.46
95MM28,2276,120,54,14,130,30,348,1928,5.27,2.37,0.62,5.71,1.32,15.29,84.71
95MM29,3214,174,72,22,193,37,498,2716,5.41,2.24,0.68,6.00,1.15,15.49,84.51
95MM30,2020,121,46,10,159,44,380,1640,5.99,2.28,0.50,7.87,2.18,18.81,81.19
95NN01,3047,192,52,11,106,32,393,2654,6.30,1.71,0.36,3.48,1.05,12.90,87.10
95NN02,2143,109,42,14,95,42,302,1841,5.09,1.96,0.65,4.43,1.96,14.09,85.91
95NN03,2763,35,12,3,25,7,82,2681,1.27,0.43,0.11,0.90,0.25,2.97,97.03
95NN04,2755,160,52,11,106,27,356,2399,5.81,1.89,0.40,3.85,0.98,12.92,87.08
95NN05,2381,59,19,6,47,23,154,2227,2.48,0.80,0.25,1.97,0.97,6.47,93.53
95NN06,3337,238,107,30,279,51,705,2632,7.13,3.21,0.90,8.36,1.53,21.13,78.87
95NN07,3096,174,45,14,119,32,384,2712,5.62,1.45,0.45,3.84,1.03,12.40,87.60
95NN08,3166,119,25,17,82,27,270,2896,3.76,0.79,0.54,2.59,0.85,8.53,91.47
95NN09,2921,61,22,12,36,16,147,2774,2.09,0.75,0.41,1.23,0.55,5.03,94.97
95NN10,3090,173,47,26,159,43,448,2642,5.60,1.52,0.84,5.15,1.39,14.50,85.50
95NN11,3711,167,59,21,124,43,414,3297,4.50,1.59,0.57,3.34,1.16,11.16,88.84
95NN12,2718,136,50,14,95,35,330,2388,5.00,1.84,0.52,3.50,1.29,12.14,87.86
95NN13,2942,95,22,8,66,18,209,2733,3.23,0.75,0.27,2.24,0.61,7.10,92.90
95NN14,3388,148,69,15,121,38,391,2997,4.37,2.04,0.44,3.57,1.12,11.54,88.46
95NN15,2867,45,22,6,51,11,135,2732,1.57,0.77,0.21,1.78,0.38,4.71,95.29
95NN16,3181,65,12,9,53,9,148,3033,2.04,0.38,0.28,1.67,0.28,4.65,95.35
95NN17,2163,101,34,8,76,33,252,1911,4.67,1.57,0.37,3.51,1.53,11.65,88.35
95NN18,2613,150,53,16,103,24,346,2267,5.74,2.03,0.61,3.94,0.92,13.24,86.76
95NN19,3278,66,25,6,51,18,166,3112,2.01,0.76,0.18,1.56,0.55,5.06,94.94
95NN20,2885,122,35,10,97,18,282,2603,4.23,1.21,0.35,3.36,0.62,9.77,90.23
95NN21,2593,131,44,21,114,40,350,2243,5.05,1.70,0.81,4.40,1.54,13.50,86.50
95NN22,2584,136,44,15,91,32,318,2266,5.26,1.70,0.58,3.52,1.24,12.31,87.69
95NN23,3260,239,88,30,211,57,625,2635,7.33,2.70,0.92,6.47,1.75,19.17,80.83
95OO01,2458,211,68,16,182,48,525,1933,8.58,2.77,0.65,7.40,1.95,21.36,78.64
95OO02,2088,130,51,25,142,39,387,1701,6.23,2.44,1.20,6.80,1.87,18.53,81.47
95OO03,2514,115,25,13,108,18,279,2235,4.57,0.99,0.52,4.30,0.72,11.10,88.90
95OO04,2401,189,69,16,179,53,506,1895,7.87,2.87,0.67,7.46,2.21,21.07,78.93
95OO05,2564,173,64,15,166,45,463,2101,6.75,2.50,0.59,6.47,1.76,18.06,81.94
95OO06,2731,190,56,18,158,40,462,2269,6.96,2.05,0.66,5.79,1.46,16.92,83.08
95OO07,2401,118,56,17,179,37,407,1994,4.91,2.33,0.71,7.46,1.54,16.95,83.05
95OO08,2601,158,57,30,156,37,438,2163,6.07,2.19,1.15,6.00,1.42,16.84,83.16
95OO09,2162,169,52,22,184,45,472,1690,7.82,2.41,1.02,8.51,2.08,21.83,78.17
95OO10,3329,368,129,44,346,93,980,2349,11.05,3.88,1.32,10.39,2.79,29.44,70.56
95OO11,2363,239,87,32,179,62,599,1764,10.11,3.68,1.35,7.58,2.62,25.35,74.65
95OO12,2665,223,72,24,222,54,595,2070,8.37,2.70,0.90,8.33,2.03,22.33,77.67
95OO13,2584,93,21,9,67,22,212,2372,3.60,0.81,0.35,2.59,0.85,8.20,91.80
95OO14,2466,193,67,36,189,53,538,1928,7.83,2.72,1.46,7.66,2.15,21.82,78.18
95OO15,2239,165,49,18,167,44,443,1796,7.37,2.19,0.80,7.46,1.97,19.79,80.21
95OO16,2025,34,14,2,33,4,87,1938,1.68,0.69,0.10,1.63,0.20,4.30,95.70
95OO17,2577,54,20,5,50,15,144,2433,2.10,0.78,0.19,1.94,0.58,5.59,94.41
95OO18,2737,129,54,20,159,24,386,2351,4.71,1.97,0.73,5.81,0.88,14.10,85.90
95OO19,2843,154,77,24,180,46,481,2362,5.42,2.71,0.84,6.33,1.62,16.92,83.08
95OO20,2094,63,29,6,77,14,189,1905,3.01,1.38,0.29,3.68,0.67,9.03,90.97
95OO21,2260,161,64,27,222,43,517,1743,7.12,2.83,1.19,9.82,1.90,22.88,77.12
95OO22,2973,300,149,53,351,87,940,2033,10.09,5.01,1.78,11.81,2.93,31.62,68.38
95PP01,2478,49,24,3,35,18,129,2349,1.98,0.97,0.12,1.41,0.73,5.21,94.79
95PP02,2465,193,66,17,169,59,504,1961,7.83,2.68,0.69,6.86,2.39,20.45,79.55
95PP03,2452,153,59,22,125,46,405,2047,6.24,2.41,0.90,5.10,1.88,16.52,83.48
95PP04,3048,164,35,14,106,43,362,2686,5.38,1.15,0.46,3.48,1.41,11.88,88.12
95PP05,2282,83,17,6,69,23,198,2084,3.64,0.74,0.26,3.02,1.01,8.68,91.32
95PP06,3714,184,32,24,143,49,432,3282,4.95,0.86,0.65,3.85,1.32,11.63,88.37
95PP07,2684,146,45,10,85,53,339,2345,5.44,1.68,0.37,3.17,1.97,12.63,87.37
95PP08,2543,170,57,15,152,48,442,2101,6.69,2.24,0.59,5.98,1.89,17.38,82.62
95PP09,1646,87,26,14,53,17,197,1449,5.29,1.58,0.85,3.22,1.03,11.97,88.03
95PP10,2293,143,59,17,152,45,416,1877,6.24,2.57,0.74,6.63,1.96,18.14,81.86
95PP11,2529,126,35,19,119,49,348,2181,4.98,1.38,0.75,4.71,1.94,13.76,86.24
95PP12,2536,163,58,16,148,51,436,2100,6.43,2.29,0.63,5.84,2.01,17.19,82.81
95PP13,2455,117,41,13,93,37,301,2154,4.77,1.67,0.53,3.79,1.51,12.26,87.74
95PP14,3503,111,20,11,94,40,276,3227,3.17,0.57,0.31,2.68,1.14,7.88,92.12
95PP15,3041,80,24,4,68,27,203,2838,2.63,0.79,0.13,2.24,0.89,6.68,93.32
95PP16,1848,30,25,7,50,12,124,1724,1.62,1.35,0.38,2.71,0.65,6.71,93.29
95PP17,2461,122,75,14,132,52,395,2066,4.96,3.05,0.57,5.36,2.11,16.05,83.95
95PP18,3012,128,32,20,97,29,306,2706,4.25,1.06,0.66,3.22,0.96,10.16,89.84
95PP19,2385,164,71,21,167,44,467,1918,6.88,2.98,0.88,7.00,1.84,19.58,80.42
95PP20,2981,170,41,17,122,43,393,2588,5.70,1.38,0.57,4.09,1.44,13.18,86.82
95PP21,2075,191,75,20,143,46,475,1600,9.20,3.61,0.96,6.89,2.22,22.89,77.11
95PP22,2359,150,51,9,109,28,347,2012,6.36,2.16,0.38,4.62,1.19,14.71,85.29
95PP23,2492,125,43,9,67,27,271,2221,5.02,1.73,0.36,2.69,1.08,10.87,89.13
95QQ01,1428,43,8,1,12,7,71,1357,3.01,0.56,0.07,0.84,0.49,4.97,95.03
95QQ02,2473,19,8,0,12,9,48,2425,0.77,0.32,0,0.49,0.36,1.94,98.06
95QQ03,1047,20,0,1,11,3,35,1012,1.91,0,0.10,1.05,0.29,3.34,96.66
95QQ04,1583,26,8,1,19,3,57,1526,1.64,0.51,0.06,1.20,0.19,3.60,96.40
95QQ05,2796,67,23,6,34,13,143,2653,2.40,0.82,0.21,1.22,0.46,5.11,94.89
95QQ06,1966,111,31,10,82,27,261,1705,5.65,1.58,0.51,4.17,1.37,13.28,86.72
95QQ07,1768,49,7,4,25,5,90,1678,2.77,0.40,0.23,1.41,0.28,5.09,94.91
95QQ08,1416,17,9,2,14,4,46,1370,1.20,0.64,0.14,0.99,0.28,3.25,96.75
95QQ09,1875,44,16,1,33,8,102,1773,2.35,0.85,0.05,1.76,0.43,5.44,94.56
95QQ10,1793,64,22,6,38,8,138,1655,3.57,1.23,0.33,2.12,0.45,7.70,92.30
95QQ11,1968,24,4,0,6,7,41,1927,1.22,0.20,0,0.30,0.36,2.08,97.92
95QQ12,1765,29,5,2,28,3,67,1698,1.64,0.28,0.11,1.59,0.17,3.80,96.20
95QQ13,2507,18,8,1,8,7,42,2465,0.72,0.32,0.04,0.32,0.28,1.68,98.32
95QQ14,5142,84,11,2,42,20,159,4983,1.63,0.21,0.04,0.82,0.39,3.09,96.91
95QQ15,1538,37,7,6,10,5,65,1473,2.41,0.46,0.39,0.65,0.33,4.23,95.77
95RR01,4166,120,36,14,70,26,266,3900,2.88,0.86,0.34,1.68,0.62,6.39,93.61
95RR02,1690,49,21,2,38,14,124,1566,2.90,1.24,0.12,2.25,0.83,7.34,92.66
95RR03,1370,35,15,5,34,12,101,1269,2.55,1.09,0.36,2.48,0.88,7.37,92.63
95RR04,1952,189,44,22,139,55,449,1503,9.68,2.25,1.13,7.12,2.82,23.00,77.00
95RR05,2398,52,17,5,39,22,135,2263,2.17,0.71,0.21,1.63,0.92,5.63,94.37
95RR06,2124,133,27,18,98,32,308,1816,6.26,1.27,0.85,4.61,1.51,14.50,85.50
95RR07,2343,77,31,6,61,11,186,2157,3.29,1.32,0.26,2.60,0.47,7.94,92.06
95RR08,2035,79,32,7,54,20,192,1843,3.88,1.57,0.34,2.65,0.98,9.43,90.57
95RR09,3452,139,50,9,80,50,328,3124,4.03,1.45,0.26,2.32,1.45,9.50,90.50
95RR10,1266,38,17,6,24,5,90,1176,3.00,1.34,0.47,1.90,0.39,7.11,92.89
95RR11,2340,107,27,13,63,26,236,2104,4.57,1.15,0.56,2.69,1.11,10.09,89.91
95RR12,1420,37,9,5,33,10,94,1326,2.61,0.63,0.35,2.32,0.70,6.62,93.38
95RR13,1401,34,7,4,35,9,89,1312,2.43,0.50,0.29,2.50,0.64,6.35,93.65
95RR14,1884,75,25,11,67,11,189,1695,3.98,1.33,0.58,3.56,0.58,10.03,89.97
95RR15,2309,188,83,23,161,28,483,1826,8.14,3.59,1.00,6.97,1.21,20.92,79.08
95SS01,4931,105,30,6,79,36,256,4675,2.13,0.61,0.12,1.60,0.73,5.19,94.81
95SS02,4121,77,25,9,50,11,172,3949,1.87,0.61,0.22,1.21,0.27,4.17,95.83
95SS03,3276,34,6,0,26,15,81,3195,1.04,0.18,0,0.79,0.46,2.47,97.53
95SS04,7171,107,49,10,66,15,247,6924,1.49,0.68,0.14,0.92,0.21,3.44,96.56
95SS05,3231,43,6,1,49,14,113,3118,1.33,0.19,0.03,1.52,0.43,3.50,96.50
95SS06,5573,387,192,34,391,103,1107,4466,6.94,3.45,0.61,7.02,1.85,19.86,80.14
95SS07,8852,540,301,57,653,128,1679,7173,6.10,3.40,0.64,7.38,1.45,18.97,81.03
95SS08,4535,64,19,2,54,20,159,4376,1.41,0.42,0.04,1.19,0.44,3.51,96.49
95SS09,3261,55,22,6,71,27,181,3080,1.69,0.67,0.18,2.18,0.83,5.55,94.45
95SS10,4231,386,140,33,346,83,988,3243,9.12,3.31,0.78,8.18,1.96,23.35,76.65
95SS11,5432,250,125,16,275,36,702,4730,4.60,2.30,0.29,5.06,0.66,12.92,87.08
95SS12,2966,74,14,3,43,14,148,2818,2.49,0.47,0.10,1.45,0.47,4.99,95.01
95SS13,2764,33,7,6,22,11,79,2685,1.19,0.25,0.22,0.80,0.40,2.86,97.14
95SS14,2763,26,9,2,22,7,66,2697,0.94,0.33,0.07,0.80,0.25,2.39,97.61
95SS15,3622,39,9,3,36,7,94,3528,1.08,0.25,0.08,0.99,0.19,2.60,97.40
95SS16,3057,248,103,24,283,58,716,2341,8.11,3.37,0.79,9.26,1.90,23.42,76.58
95SS17,4087,57,13,2,36,9,117,3970,1.39,0.32,0.05,0.88,0.22,2.86,97.14
95SS18,2929,40,18,4,44,6,112,2817,1.37,0.61,0.14,1.50,0.20,3.82,96.18
95SS19,2613,21,11,3,34,7,76,2537,0.80,0.42,0.11,1.30,0.27,2.91,97.09
95SS20,2537,27,6,2,15,4,54,2483,1.06,0.24,0.08,0.59,0.16,2.13,97.87
95SS21,4507,46,11,8,34,12,111,4396,1.02,0.24,0.18,0.75,0.27,2.46,97.54
95SS22,3126,104,27,6,62,15,214,2912,3.33,0.86,0.19,1.98,0.48,6.85,93.15
95SS23,3649,30,9,3,29,23,94,3555,0.82,0.25,0.08,0.79,0.63,2.58,97.42
95SS24,4890,79,18,15,61,19,192,4698,1.62,0.37,0.31,1.25,0.39,3.93,96.07
95SS25,2429,44,5,0,28,2,79,2350,1.81,0.21,0,1.15,0.08,3.25,96.75
95SS26,3597,304,104,33,276,51,768,2829,8.45,2.89,0.92,7.67,1.42,21.35,78.65
95SS27,2396,40,11,6,23,10,90,2306,1.67,0.46,0.25,0.96,0.42,3.76,96.24
95SS28,2468,55,19,2,28,8,112,2356,2.23,0.77,0.08,1.13,0.32,4.54,95.46
95SS29,2516,160,75,8,205,29,477,2039,6.36,2.98,0.32,8.15,1.15,18.96,81.04
95SS30,3295,63,10,3,39,12,127,3168,1.91,0.30,0.09,1.18,0.36,3.85,96.15
95TT01,2623,226,73,12,161,47,519,2104,8.62,2.78,0.46,6.14,1.79,19.79,80.21
95TT02,2543,212,82,21,170,44,529,2014,8.34,3.22,0.83,6.69,1.73,20.80,79.20
95TT03,3135,202,73,9,131,46,461,2674,6.44,2.33,0.29,4.18,1.47,14.70,85.30
95TT04,2828,297,100,26,240,63,726,2102,10.50,3.54,0.92,8.49,2.23,25.67,74.33
95TT05,2958,190,75,12,201,52,530,2428,6.42,2.54,0.41,6.80,1.76,17.92,82.08
95TT06,2595,194,61,28,192,48,523,2072,7.48,2.35,1.08,7.40,1.85,20.15,79.85
95TT07,2629,127,53,14,111,18,323,2306,4.83,2.02,0.53,4.22,0.68,12.29,87.71
95TT08,2634,132,48,17,105,23,325,2309,5.01,1.82,0.65,3.99,0.87,12.34,87.66
95TT09,2795,274,123,42,315,65,819,1976,9.80,4.40,1.50,11.27,2.33,29.30,70.70
95TT10,2679,221,74,29,207,51,582,2097,8.25,2.76,1.08,7.73,1.90,21.72,78.28
95TT11,3134,341,140,42,371,76,970,2164,10.88,4.47,1.34,11.84,2.43,30.95,69.05
95TT12,2500,125,46,11,118,19,319,2181,5.00,1.84,0.44,4.72,0.76,12.76,87.24
95TT13,2792,152,56,11,146,36,401,2391,5.44,2.01,0.39,5.23,1.29,14.36,85.64
95TT14,2095,123,29,9,74,25,260,1835,5.87,1.38,0.43,3.53,1.19,12.41,87.59
95TT15,2362,100,30,11,71,18,230,2132,4.23,1.27,0.47,3.01,0.76,9.74,90.26
95TT16,2581,171,64,14,126,32,407,2174,6.63,2.48,0.54,4.88,1.24,15.77,84.23
95UU01,1045,47,16,3,39,6,111,934,4.50,1.53,0.29,3.73,0.57,10.62,89.38
95UU02,999,13,3,1,9,1,27,972,1.30,0.30,0.10,0.90,0.10,2.70,97.30
95UU03,856,55,23,6,70,13,167,689,6.43,2.69,0.70,8.18,1.52,19.51,80.49
95UU04,714,21,0,0,11,4,36,678,2.94,0,0,1.54,0.56,5.04,94.96
95UU05,950,14,6,0,12,2,34,916,1.47,0.63,0,1.26,0.21,3.58,96.42
95UU06,1413,110,28,9,132,29,308,1105,7.78,1.98,0.64,9.34,2.05,21.80,78.20
95UU07,780,11,6,0,11,6,34,746,1.41,0.77,0,1.41,0.77,4.36,95.64
95UU08,1158,104,53,13,84,29,283,875,8.98,4.58,1.12,7.25,2.50,24.44,75.56
95UU09,1626,139,60,11,150,33,393,1233,8.55,3.69,0.68,9.23,2.03,24.17,75.83
95UU10,1186,128,27,8,87,31,281,905,10.79,2.28,0.67,7.34,2.61,23.69,76.31
95UU11,967,96,40,11,100,15,262,705,9.93,4.14,1.14,10.34,1.55,27.09,72.91
95UU12,1279,90,43,6,83,29,251,1028,7.04,3.36,0.47,6.49,2.27,19.62,80.38
95UU13,876,37,15,3,32,16,103,773,4.22,1.71,0.34,3.65,1.83,11.76,88.24
95UU14,1667,130,43,9,120,23,325,1342,7.80,2.58,0.54,7.20,1.38,19.50,80.50
95UU15,907,19,10,3,18,8,58,849,2.09,1.10,0.33,1.98,0.88,6.39,93.61
95VV01,3067,135,59,15,125,30,364,2703,4.40,1.92,0.49,4.08,0.98,11.87,88.13
95VV02,2116,126,40,11,117,42,336,1780,5.95,1.89,0.52,5.53,1.98,15.88,84.12
95VV03,2453,127,60,10,109,32,338,2115,5.18,2.45,0.41,4.44,1.30,13.78,86.22
95VV04,2979,137,66,12,104,40,359,2620,4.60,2.22,0.40,3.49,1.34,12.05,87.95
95VV05,4271,378,123,38,398,97,1034,3237,8.85,2.88,0.89,9.32,2.27,24.21,75.79
95VV06,3310,306,137,32,346,79,900,2410,9.24,4.14,0.97,10.45,2.39,27.19,72.81
95VV07,4220,336,100,43,327,102,908,3312,7.96,2.37,1.02,7.75,2.42,21.52,78.48
95VV08,2932,347,99,31,298,79,854,2078,11.83,3.38,1.06,10.16,2.69,29.13,70.87
95VV09,2552,233,81,20,197,66,597,1955,9.13,3.17,0.78,7.72,2.59,23.39,76.61
95VV10,3016,209,78,30,223,55,595,2421,6.93,2.59,0.99,7.39,1.82,19.73,80.27
95VV11,4252,369,106,41,359,98,973,3279,8.68,2.49,0.96,8.44,2.30,22.88,77.12
95VV12,3025,230,76,26,172,69,573,2452,7.60,2.51,0.86,5.69,2.28,18.94,81.06
95VV13,3320,207,62,16,224,60,569,2751,6.23,1.87,0.48,6.75,1.81,17.14,82.86
95VV14,3196,253,91,33,320,86,783,2413,7.92,2.85,1.03,10.01,2.69,24.50,75.50
95VV15,2955,207,76,35,208,55,581,2374,7.01,2.57,1.18,7.04,1.86,19.66,80.34
95VV16,3000,233,75,32,253,84,677,2323,7.77,2.50,1.07,8.43,2.80,22.57,77.43
95VV17,4128,461,137,35,386,97,1116,3012,11.17,3.32,0.85,9.35,2.35,27.03,72.97
95VV18,3522,62,41,17,51,13,184,3338,1.76,1.16,0.48,1.45,0.37,5.22,94.78
95VV19,2831,132,78,17,95,28,350,2481,4.66,2.76,0.60,3.36,0.99,12.36,87.64
95VV20,2863,227,74,32,170,48,551,2312,7.93,2.58,1.12,5.94,1.68,19.25,80.75
95VV21,3819,264,95,25,253,67,704,3115,6.91,2.49,0.65,6.62,1.75,18.43,81.57
95VV22,2695,160,44,20,148,32,404,2291,5.94,1.63,0.74,5.49,1.19,14.99,85.01
95VV23,2762,264,72,36,218,70,660,2102,9.56,2.61,1.30,7.89,2.53,23.90,76.10
95VV24,2968,259,57,28,228,62,634,2334,8.73,1.92,0.94,7.68,2.09,21.36,78.64
95VV25,3588,373,149,42,403,79,1046,2542,10.40,4.15,1.17,11.23,2.20,29.15,70.85
95VV26,3369,313,99,32,215,66,725,2644,9.29,2.94,0.95,6.38,1.96,21.52,78.48
95VV27,2205,153,58,15,124,32,382,1823,6.94,2.63,0.68,5.62,1.45,17.32,82.68
95VV28,3370,236,59,30,234,46,605,2765,7.00,1.75,0.89,6.94,1.36,17.95,82.05
95VV29,3187,161,51,36,225,54,527,2660,5.05,1.60,1.13,7.06,1.69,16.54,83.46
95VV30,2868,184,53,28,170,52,487,2381,6.42,1.85,0.98,5.93,1.81,16.98,83.02
95WW01,2692,46,20,3,35,14,118,2574,1.71,0.74,0.11,1.30,0.52,4.38,95.62
95WW02,3701,23,16,4,23,6,72,3629,0.62,0.43,0.11,0.62,0.16,1.95,98.05
95WW03,3451,36,7,1,18,7,69,3382,1.04,0.20,0.03,0.52,0.20,2.00,98.00
95WW04,2735,28,13,2,29,5,77,2658,1.02,0.48,0.07,1.06,0.18,2.82,97.18
95WW05,2651,70,20,9,55,18,172,2479,2.64,0.75,0.34,2.07,0.68,6.49,93.51
95WW06,3029,12,5,1,18,4,40,2989,0.40,0.17,0.03,0.59,0.13,1.32,98.68
95WW07,4094,41,7,3,24,3,78,4016,1.00,0.17,0.07,0.59,0.07,1.91,98.09
95WW08,2455,34,9,6,22,10,81,2374,1.38,0.37,0.24,0.90,0.41,3.30,96.70
95WW09,2458,26,11,7,27,11,82,2376,1.06,0.45,0.28,1.10,0.45,3.34,96.66
95WW10,2806,15,4,1,33,3,56,2750,0.53,0.14,0.04,1.18,0.11,2.00,98.00
95WW11,2970,202,65,26,175,41,509,2461,6.80,2.19,0.88,5.89,1.38,17.14,82.86
95WW12,2316,15,6,1,16,2,40,2276,0.65,0.26,0.04,0.69,0.09,1.73,98.27
95WW13,3522,25,5,2,20,3,55,3467,0.71,0.14,0.06,0.57,0.09,1.56,98.44
95WW14,2160,22,2,3,7,4,38,2122,1.02,0.09,0.14,0.32,0.19,1.76,98.24
95WW15,3171,186,59,28,123,55,451,2720,5.87,1.86,0.88,3.88,1.73,14.22,85.78
95WW16,2837,95,29,11,74,20,229,2608,3.35,1.02,0.39,2.61,0.70,8.07,91.93
95WW17,2181,27,3,2,13,7,52,2129,1.24,0.14,0.09,0.60,0.32,2.38,97.62
95WW18,2147,49,24,3,53,15,144,2003,2.28,1.12,0.14,2.47,0.70,6.71,93.29
95WW19,6005,96,15,13,65,14,203,5802,1.60,0.25,0.22,1.08,0.23,3.38,96.62
95WW20,7849,286,123,44,301,71,825,7024,3.64,1.57,0.56,3.83,0.90,10.51,89.49
95WW21,3366,33,7,3,26,6,75,3291,0.98,0.21,0.09,0.77,0.18,2.23,97.77
95WW22,2871,22,3,2,12,5,44,2827,0.77,0.10,0.07,0.42,0.17,1.53,98.47
95WW23,4771,169,53,17,200,61,500,4271,3.54,1.11,0.36,4.19,1.28,10.48,89.52
95WW24,3333,106,58,11,111,17,303,3030,3.18,1.74,0.33,3.33,0.51,9.09,90.91
95WW25,2007,19,2,4,21,2,48,1959,0.95,0.10,0.20,1.05,0.10,2.39,97.61
95XX01,5103,44,15,2,24,12,97,5006,0.86,0.29,0.04,0.47,0.24,1.90,98.10
95XX02,2580,30,8,4,17,7,66,2514,1.16,0.31,0.16,0.66,0.27,2.56,97.44
95XX03,2626,25,4,1,16,5,51,2575,0.95,0.15,0.04,0.61,0.19,1.94,98.06
95XX04,3562,33,7,3,18,7,68,3494,0.93,0.20,0.08,0.51,0.20,1.91,98.09
95XX05,2552,32,14,5,25,14,90,2462,1.25,0.55,0.20,0.98,0.55,3.53,96.47
95XX06,3580,36,6,4,16,8,70,3510,1.01,0.17,0.11,0.45,0.22,1.96,98.04
95XX07,2761,31,6,1,21,7,66,2695,1.12,0.22,0.04,0.76,0.25,2.39,97.61
95XX08,2533,52,18,13,47,14,144,2389,2.05,0.71,0.51,1.86,0.55,5.68,94.32
95XX09,2728,30,0,2,30,3,65,2663,1.10,0,0.07,1.10,0.11,2.38,97.62
95XX10,4652,55,7,1,15,6,84,4568,1.18,0.15,0.02,0.32,0.13,1.81,98.19
95XX11,5896,65,10,8,29,17,129,5767,1.10,0.17,0.14,0.49,0.29,2.19,97.81
95XX12,2492,47,17,2,18,21,105,2387,1.89,0.68,0.08,0.72,0.84,4.21,95.79
95XX13,2689,44,12,2,18,8,84,2605,1.64,0.45,0.07,0.67,0.30,3.12,96.88
95XX14,2413,45,16,7,38,15,121,2292,1.86,0.66,0.29,1.57,0.62,5.01,94.99
95XX15,2367,48,5,3,10,6,72,2295,2.03,0.21,0.13,0.42,0.25,3.04,96.96
95XX16,2939,33,4,3,22,6,68,2871,1.12,0.14,0.10,0.75,0.20,2.31,97.69
95XX17,2900,53,14,3,46,15,131,2769,1.83,0.48,0.10,1.59,0.52,4.52,95.48
95XX18,2917,75,16,5,62,22,180,2737,2.57,0.55,0.17,2.13,0.75,6.17,93.83
95XX19,2605,59,14,5,38,20,136,2469,2.26,0.54,0.19,1.46,0.77,5.22,94.78
95XX20,3255,130,12,4,34,14,194,3061,3.99,0.37,0.12,1.04,0.43,5.96,94.04
95XX21,2778,36,13,5,39,12,105,2673,1.30,0.47,0.18,1.40,0.43,3.78,96.22
