GeographyCode,KS201NI0001,KS201NI0002,KS201NI0003,KS201NI0004,KS201NI0005,KS201NI0006,KS201NI0007,KS201NI0008,KS201NI0009,KS201NI0010,KS201NI0011,KS201NI0012,KS201NI0013,KS201NI0014,KS201NI0015,KS201NI0016,KS201NI0017,KS201NI0018,KS201NI0019,KS201NI0020,KS201NI0021,KS201NI0022,KS201NI0023,KS201NI0024,KS201NI0025
95HH17,2479,2465,2,1,1,2,0,0,0,1,0,7,0,99.44,0.08,0.04,0.04,0.08,0,0,0,0.04,0,0.28,0
95II01,3084,3017,7,1,9,0,1,35,2,2,1,8,1,97.83,0.23,0.03,0.29,0,0.03,1.13,0.06,0.06,0.03,0.26,0.03
95II02,4961,4745,66,5,30,9,6,36,0,13,0,34,17,95.65,1.33,0.10,0.60,0.18,0.12,0.73,0,0.26,0,0.69,0.34
95II03,3523,3362,77,0,32,8,1,11,0,7,0,19,6,95.43,2.19,0,0.91,0.23,0.03,0.31,0,0.20,0,0.54,0.17
95II04,4317,4189,44,0,18,0,0,35,0,10,0,14,7,97.03,1.02,0,0.42,0,0,0.81,0,0.23,0,0.32,0.16
95II05,3546,3422,27,0,30,19,1,25,0,2,0,12,8,96.50,0.76,0,0.85,0.54,0.03,0.71,0,0.06,0,0.34,0.23
95II06,3398,3310,28,0,13,9,7,2,0,9,0,15,5,97.41,0.82,0,0.38,0.26,0.21,0.06,0,0.26,0,0.44,0.15
95II07,2090,2050,9,1,2,0,1,5,0,4,0,15,3,98.09,0.43,0.05,0.10,0,0.05,0.24,0,0.19,0,0.72,0.14
95II08,2417,2373,3,0,7,0,0,0,0,5,4,14,11,98.18,0.12,0,0.29,0,0,0,0,0.21,0.17,0.58,0.46
95II09,3363,3165,20,0,36,8,0,95,0,2,0,27,10,94.11,0.59,0,1.07,0.24,0,2.82,0,0.06,0,0.80,0.30
95II10,2592,2548,0,0,0,3,6,8,4,5,0,8,10,98.30,0,0,0,0.12,0.23,0.31,0.15,0.19,0,0.31,0.39
95II11,2567,2494,18,1,11,0,5,13,1,7,0,17,0,97.16,0.70,0.04,0.43,0,0.19,0.51,0.04,0.27,0,0.66,0
95II12,2512,2489,1,0,0,0,0,1,1,3,1,13,3,99.08,0.04,0,0,0,0,0.04,0.04,0.12,0.04,0.52,0.12
95II13,2702,2535,2,0,29,3,0,108,0,13,0,11,1,93.82,0.07,0,1.07,0.11,0,4.00,0,0.48,0,0.41,0.04
95II14,2561,2523,9,0,3,0,0,4,0,3,0,9,10,98.52,0.35,0,0.12,0,0,0.16,0,0.12,0,0.35,0.39
95II15,3357,3211,73,0,18,12,0,3,0,9,0,29,2,95.65,2.17,0,0.54,0.36,0,0.09,0,0.27,0,0.86,0.06
95II16,2126,2112,6,0,1,1,0,0,0,0,0,5,1,99.34,0.28,0,0.05,0.05,0,0,0,0,0,0.24,0.05
95II17,2493,2437,26,0,1,23,0,3,0,1,0,1,1,97.75,1.04,0,0.04,0.92,0,0.12,0,0.04,0,0.04,0.04
95II18,2226,2157,17,1,15,0,0,18,0,10,0,6,2,96.90,0.76,0.04,0.67,0,0,0.81,0,0.45,0,0.27,0.09
95II19,3770,3730,10,0,0,0,2,7,1,0,0,12,8,98.94,0.27,0,0,0,0.05,0.19,0.03,0,0,0.32,0.21
95II20,2780,2639,21,0,59,1,1,28,2,0,0,19,10,94.93,0.76,0,2.12,0.04,0.04,1.01,0.07,0,0,0.68,0.36
95II21,2419,2395,8,0,1,0,0,8,0,2,0,3,2,99.01,0.33,0,0.04,0,0,0.33,0,0.08,0,0.12,0.08
95II22,2248,2220,13,1,2,0,0,2,0,1,2,7,0,98.75,0.58,0.04,0.09,0,0,0.09,0,0.04,0.09,0.31,0
95II23,2190,2143,11,0,0,0,7,16,0,2,0,10,1,97.85,0.50,0,0,0,0.32,0.73,0,0.09,0,0.46,0.05
95JJ01,2499,2477,0,0,0,0,0,10,1,1,0,8,2,99.12,0,0,0,0,0,0.40,0.04,0.04,0,0.32,0.08
95JJ02,2374,2362,0,0,0,0,1,0,0,2,0,6,3,99.49,0,0,0,0,0.04,0,0,0.08,0,0.25,0.13
95JJ03,2470,2440,21,0,0,0,0,1,0,0,0,4,4,98.79,0.85,0,0,0,0,0.04,0,0,0,0.16,0.16
95JJ04,3111,3075,9,0,5,0,0,4,0,1,1,10,6,98.84,0.29,0,0.16,0,0,0.13,0,0.03,0.03,0.32,0.19
95JJ05,1835,1776,33,0,3,0,0,9,0,2,0,11,1,96.78,1.80,0,0.16,0,0,0.49,0,0.11,0,0.60,0.05
95JJ06,2472,2454,12,1,1,1,0,1,0,1,0,1,0,99.27,0.49,0.04,0.04,0.04,0,0.04,0,0.04,0,0.04,0
95JJ07,2665,2630,1,0,0,1,0,11,0,2,4,14,2,98.69,0.04,0,0,0.04,0,0.41,0,0.08,0.15,0.53,0.08
95JJ08,3276,3252,3,3,3,0,0,9,0,1,0,4,1,99.27,0.09,0.09,0.09,0,0,0.27,0,0.03,0,0.12,0.03
95JJ09,1990,1968,1,0,2,5,1,1,0,1,2,8,1,98.89,0.05,0,0.10,0.25,0.05,0.05,0,0.05,0.10,0.40,0.05
95JJ10,2795,2775,0,0,1,0,0,3,0,1,1,13,1,99.28,0,0,0.04,0,0,0.11,0,0.04,0.04,0.47,0.04
95JJ11,3770,3717,17,2,8,0,1,3,0,2,0,17,3,98.59,0.45,0.05,0.21,0,0.03,0.08,0,0.05,0,0.45,0.08
95JJ12,2724,2699,10,1,4,0,0,0,0,4,0,3,3,99.08,0.37,0.04,0.15,0,0,0,0,0.15,0,0.11,0.11
95JJ13,3895,3801,11,1,22,7,1,23,0,1,2,15,11,97.59,0.28,0.03,0.56,0.18,0.03,0.59,0,0.03,0.05,0.39,0.28
95JJ14,2325,2310,4,0,0,0,0,3,0,0,0,8,0,99.35,0.17,0,0,0,0,0.13,0,0,0,0.34,0
95JJ15,1879,1811,10,0,9,11,3,12,1,13,0,8,1,96.38,0.53,0,0.48,0.59,0.16,0.64,0.05,0.69,0,0.43,0.05
95JJ16,1799,1768,0,0,0,1,1,9,1,5,0,12,2,98.28,0,0,0,0.06,0.06,0.50,0.06,0.28,0,0.67,0.11
95JJ17,2455,2441,1,0,3,0,0,3,2,1,0,3,1,99.43,0.04,0,0.12,0,0,0.12,0.08,0.04,0,0.12,0.04
95JJ18,2032,1998,13,0,5,0,0,6,0,1,0,6,3,98.33,0.64,0,0.25,0,0,0.30,0,0.05,0,0.30,0.15
95JJ19,2942,2895,2,1,8,4,0,9,0,2,0,18,3,98.40,0.07,0.03,0.27,0.14,0,0.31,0,0.07,0,0.61,0.10
95JJ20,4092,4056,10,0,5,5,0,1,0,0,0,5,10,99.12,0.24,0,0.12,0.12,0,0.02,0,0,0,0.12,0.24
95JJ21,2873,2746,52,2,23,1,0,5,0,19,0,11,14,95.58,1.81,0.07,0.80,0.03,0,0.17,0,0.66,0,0.38,0.49
95JJ22,2794,2717,12,0,29,0,0,9,0,1,0,14,12,97.24,0.43,0,1.04,0,0,0.32,0,0.04,0,0.50,0.43
95KK01,2578,2571,2,0,0,2,0,1,0,0,0,2,0,99.73,0.08,0,0,0.08,0,0.04,0,0,0,0.08,0
95KK02,2029,2022,4,0,0,0,0,0,0,0,0,3,0,99.66,0.20,0,0,0,0,0,0,0,0,0.15,0
95KK03,2357,2352,0,1,0,0,0,1,0,0,0,1,2,99.79,0,0.04,0,0,0,0.04,0,0,0,0.04,0.08
95KK04,2787,2744,15,2,2,0,0,3,0,8,6,3,4,98.46,0.54,0.07,0.07,0,0,0.11,0,0.29,0.22,0.11,0.14
95KK05,2616,2599,7,0,7,0,0,0,0,2,1,0,0,99.35,0.27,0,0.27,0,0,0,0,0.08,0.04,0,0
95KK06,1885,1874,6,0,0,0,0,1,0,2,0,2,0,99.42,0.32,0,0,0,0,0.05,0,0.11,0,0.11,0
95KK07,2045,2043,0,0,0,0,0,0,0,1,0,1,0,99.90,0,0,0,0,0,0,0,0.05,0,0.05,0
95KK08,2646,2613,11,0,0,12,0,2,1,4,1,0,2,98.75,0.42,0,0,0.45,0,0.08,0.04,0.15,0.04,0,0.08
95KK09,2187,2101,22,1,3,0,0,3,6,25,15,10,1,96.07,1.01,0.05,0.14,0,0,0.14,0.27,1.14,0.69,0.46,0.05
95KK10,2181,2181,0,0,0,0,0,0,0,0,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0
95KK11,2373,2343,3,0,2,1,0,1,0,12,0,10,1,98.74,0.13,0,0.08,0.04,0,0.04,0,0.51,0,0.42,0.04
95KK12,2309,2296,0,0,0,0,0,3,0,3,0,7,0,99.44,0,0,0,0,0,0.13,0,0.13,0,0.30,0
95KK13,1817,1809,1,0,2,0,0,0,0,2,0,3,0,99.56,0.06,0,0.11,0,0,0,0,0.11,0,0.17,0
95KK14,2041,2033,0,2,0,0,0,0,0,2,0,4,0,99.61,0,0.10,0,0,0,0,0,0.10,0,0.20,0
95KK15,2946,2927,5,0,3,0,0,1,1,1,0,8,0,99.36,0.17,0,0.10,0,0,0.03,0.03,0.03,0,0.27,0
95KK16,2216,2189,13,0,1,0,0,1,0,0,5,7,0,98.78,0.59,0,0.05,0,0,0.05,0,0,0.23,0.32,0
95LL01,4931,4897,1,0,0,14,0,2,2,0,0,15,0,99.31,0.02,0,0,0.28,0,0.04,0.04,0,0,0.30,0
95LL02,3042,2886,31,3,13,1,1,37,0,22,7,30,11,94.87,1.02,0.10,0.43,0.03,0.03,1.22,0,0.72,0.23,0.99,0.36
95LL03,2436,2401,1,0,0,2,0,15,2,1,0,11,3,98.56,0.04,0,0,0.08,0,0.62,0.08,0.04,0,0.45,0.12
95LL04,2985,2948,0,2,7,0,0,4,6,8,0,8,2,98.76,0,0.07,0.23,0,0,0.13,0.20,0.27,0,0.27,0.07
95LL05,4119,3975,32,1,6,46,6,28,0,5,0,11,9,96.50,0.78,0.02,0.15,1.12,0.15,0.68,0,0.12,0,0.27,0.22
95LL06,3372,3314,11,0,7,3,0,4,0,10,5,11,7,98.28,0.33,0,0.21,0.09,0,0.12,0,0.30,0.15,0.33,0.21
95LL07,2131,2091,11,0,7,5,1,7,0,1,0,8,0,98.12,0.52,0,0.33,0.23,0.05,0.33,0,0.05,0,0.38,0
95LL08,3320,3123,10,2,17,1,0,45,0,46,32,28,16,94.07,0.30,0.06,0.51,0.03,0,1.36,0,1.39,0.96,0.84,0.48
95LL09,3150,3106,2,6,5,8,0,1,3,1,10,4,4,98.60,0.06,0.19,0.16,0.25,0,0.03,0.10,0.03,0.32,0.13,0.13
95LL10,5475,5454,8,0,1,1,0,5,0,3,0,3,0,99.62,0.15,0,0.02,0.02,0,0.09,0,0.05,0,0.05,0
95LL11,3989,3935,18,0,17,0,0,15,0,1,1,2,0,98.65,0.45,0,0.43,0,0,0.38,0,0.03,0.03,0.05,0
95LL12,4212,4098,33,11,2,25,2,10,0,4,4,22,1,97.29,0.78,0.26,0.05,0.59,0.05,0.24,0,0.09,0.09,0.52,0.02
95LL13,2745,2660,17,1,9,0,3,8,1,0,8,30,8,96.90,0.62,0.04,0.33,0,0.11,0.29,0.04,0,0.29,1.09,0.29
95LL14,2651,2614,2,0,0,10,0,1,0,8,4,11,1,98.60,0.08,0,0,0.38,0,0.04,0,0.30,0.15,0.41,0.04
95LL15,3048,2953,24,1,23,2,1,16,1,8,1,16,2,96.88,0.79,0.03,0.75,0.07,0.03,0.52,0.03,0.26,0.03,0.52,0.07
95LL16,6107,5819,65,1,41,17,0,87,1,23,17,29,7,95.28,1.06,0.02,0.67,0.28,0,1.42,0.02,0.38,0.28,0.47,0.11
95LL17,2539,2427,14,1,59,0,0,22,0,3,0,12,1,95.59,0.55,0.04,2.32,0,0,0.87,0,0.12,0,0.47,0.04
95LL18,3351,3322,4,0,3,13,0,1,0,0,0,5,3,99.13,0.12,0,0.09,0.39,0,0.03,0,0,0,0.15,0.09
95LL19,5148,5078,16,1,3,5,0,5,2,2,1,25,10,98.64,0.31,0.02,0.06,0.10,0,0.10,0.04,0.04,0.02,0.49,0.19
95LL20,2401,2393,2,0,1,0,0,1,0,0,1,3,0,99.67,0.08,0,0.04,0,0,0.04,0,0,0.04,0.12,0
95LL21,3983,3902,14,0,10,1,1,5,0,2,3,31,14,97.97,0.35,0,0.25,0.03,0.03,0.13,0,0.05,0.08,0.78,0.35
95LL22,3728,3646,5,18,0,0,0,13,0,7,0,29,10,97.80,0.13,0.48,0,0,0,0.35,0,0.19,0,0.78,0.27
95LL23,2157,2126,1,0,3,0,0,4,0,15,0,8,0,98.56,0.05,0,0.14,0,0,0.19,0,0.70,0,0.37,0
95LL24,3769,3736,1,0,1,0,0,7,1,9,2,7,5,99.12,0.03,0,0.03,0,0,0.19,0.03,0.24,0.05,0.19,0.13
95LL25,4536,4485,10,0,1,7,0,9,2,1,0,16,5,98.88,0.22,0,0.02,0.15,0,0.20,0.04,0.02,0,0.35,0.11
95LL26,3698,3654,3,2,1,1,0,0,0,2,4,13,18,98.81,0.08,0.05,0.03,0.03,0,0,0,0.05,0.11,0.35,0.49
95MM01,4862,4720,26,1,68,1,0,8,7,10,1,17,3,97.08,0.53,0.02,1.40,0.02,0,0.16,0.14,0.21,0.02,0.35,0.06
95MM02,3244,3194,6,2,24,0,0,0,0,0,0,11,7,98.46,0.18,0.06,0.74,0,0,0,0,0,0,0.34,0.22
95MM03,3508,3488,5,0,0,0,0,9,0,1,1,4,0,99.43,0.14,0,0,0,0,0.26,0,0.03,0.03,0.11,0
95MM04,2151,2140,5,1,1,0,0,0,0,0,0,3,1,99.49,0.23,0.05,0.05,0,0,0,0,0,0,0.14,0.05
95MM05,2495,2476,0,1,0,0,0,0,0,5,1,11,1,99.24,0,0.04,0,0,0,0,0,0.20,0.04,0.44,0.04
95MM06,2603,2580,3,3,3,2,0,0,0,0,0,8,4,99.12,0.12,0.12,0.12,0.08,0,0,0,0,0,0.31,0.15
95MM07,2601,2570,9,0,1,5,0,7,1,1,1,5,1,98.81,0.35,0,0.04,0.19,0,0.27,0.04,0.04,0.04,0.19,0.04
95MM08,2947,2923,2,4,9,0,0,4,0,0,1,2,2,99.19,0.07,0.14,0.31,0,0,0.14,0,0,0.03,0.07,0.07
95MM09,3562,3535,2,3,5,1,0,0,0,1,4,10,1,99.24,0.06,0.08,0.14,0.03,0,0,0,0.03,0.11,0.28,0.03
95MM10,2750,2739,0,1,1,0,0,5,0,0,1,2,1,99.60,0,0.04,0.04,0,0,0.18,0,0,0.04,0.07,0.04
95MM11,2277,2270,1,0,0,0,0,1,1,0,3,1,0,99.69,0.04,0,0,0,0,0.04,0.04,0,0.13,0.04,0
95MM12,5858,5793,3,13,8,0,0,3,5,0,1,28,4,98.89,0.05,0.22,0.14,0,0,0.05,0.09,0,0.02,0.48,0.07
95MM13,8872,8761,8,17,19,0,0,17,3,8,5,27,7,98.75,0.09,0.19,0.21,0,0,0.19,0.03,0.09,0.06,0.30,0.08
95MM14,2569,2416,11,2,80,5,0,27,1,8,2,4,13,94.04,0.43,0.08,3.11,0.19,0,1.05,0.04,0.31,0.08,0.16,0.51
95MM15,4401,4356,13,2,10,3,0,3,1,0,0,11,2,98.98,0.30,0.05,0.23,0.07,0,0.07,0.02,0,0,0.25,0.05
95MM16,5745,5535,49,3,81,2,6,18,3,2,0,37,9,96.34,0.85,0.05,1.41,0.03,0.10,0.31,0.05,0.03,0,0.64,0.16
95MM17,3749,3715,0,0,4,8,0,0,3,1,0,15,3,99.09,0,0,0.11,0.21,0,0,0.08,0.03,0,0.40,0.08
95MM18,5180,5105,19,2,12,0,0,3,5,9,0,15,10,98.55,0.37,0.04,0.23,0,0,0.06,0.10,0.17,0,0.29,0.19
95MM19,3044,2954,4,1,44,2,4,15,1,0,0,12,7,97.04,0.13,0.03,1.45,0.07,0.13,0.49,0.03,0,0,0.39,0.23
95MM20,3366,3258,10,0,42,2,0,32,0,0,0,19,3,96.79,0.30,0,1.25,0.06,0,0.95,0,0,0,0.56,0.09
95MM21,3406,3353,11,0,26,0,0,1,1,1,0,13,0,98.44,0.32,0,0.76,0,0,0.03,0.03,0.03,0,0.38,0
95MM22,2492,2454,2,0,10,0,0,1,0,2,1,19,3,98.48,0.08,0,0.40,0,0,0.04,0,0.08,0.04,0.76,0.12
95MM23,2521,2450,6,0,3,1,0,19,10,9,2,14,7,97.18,0.24,0,0.12,0.04,0,0.75,0.40,0.36,0.08,0.56,0.28
95MM24,2503,2486,0,3,0,1,0,1,0,0,1,11,0,99.32,0,0.12,0,0.04,0,0.04,0,0,0.04,0.44,0
95MM25,6363,6277,4,9,15,6,0,2,3,4,4,28,11,98.65,0.06,0.14,0.24,0.09,0,0.03,0.05,0.06,0.06,0.44,0.17
95MM26,3131,3106,2,0,2,0,0,0,0,2,1,12,6,99.20,0.06,0,0.06,0,0,0,0,0.06,0.03,0.38,0.19
95MM27,3833,3640,37,3,69,7,2,10,6,13,4,29,13,94.96,0.97,0.08,1.80,0.18,0.05,0.26,0.16,0.34,0.10,0.76,0.34
95MM28,2351,2327,2,1,4,1,0,0,0,2,2,8,4,98.98,0.09,0.04,0.17,0.04,0,0,0,0.09,0.09,0.34,0.17
95MM29,3410,3308,17,1,67,0,0,1,0,2,1,12,1,97.01,0.50,0.03,1.96,0,0,0.03,0,0.06,0.03,0.35,0.03
95MM30,2083,2076,1,1,0,0,0,2,0,1,1,0,1,99.66,0.05,0.05,0,0,0,0.10,0,0.05,0.05,0,0.05
95NN01,3178,3164,2,3,0,0,0,2,1,1,0,3,2,99.56,0.06,0.09,0,0,0,0.06,0.03,0.03,0,0.09,0.06
95NN02,2211,2189,14,0,1,0,0,1,0,0,1,5,0,99.00,0.63,0,0.05,0,0,0.05,0,0,0.05,0.23,0
95NN03,2896,2847,22,0,14,0,0,0,1,1,3,6,2,98.31,0.76,0,0.48,0,0,0,0.03,0.03,0.10,0.21,0.07
95NN04,2934,2866,14,6,13,1,0,6,1,0,6,15,6,97.68,0.48,0.20,0.44,0.03,0,0.20,0.03,0,0.20,0.51,0.20
95NN05,2497,2459,2,3,19,0,1,1,0,4,5,2,1,98.48,0.08,0.12,0.76,0,0.04,0.04,0,0.16,0.20,0.08,0.04
95NN06,3542,3498,2,0,0,2,1,5,0,2,1,20,11,98.76,0.06,0,0,0.06,0.03,0.14,0,0.06,0.03,0.56,0.31
95NN07,3258,3198,0,1,21,0,12,0,0,3,4,14,5,98.16,0,0.03,0.64,0,0.37,0,0,0.09,0.12,0.43,0.15
95NN08,3269,3252,0,0,1,0,0,3,0,2,0,10,1,99.48,0,0,0.03,0,0,0.09,0,0.06,0,0.31,0.03
95NN09,3021,3003,4,0,4,0,0,3,0,2,0,3,2,99.40,0.13,0,0.13,0,0,0.10,0,0.07,0,0.10,0.07
95NN10,3193,3150,0,1,3,0,0,2,1,5,2,25,4,98.65,0,0.03,0.09,0,0,0.06,0.03,0.16,0.06,0.78,0.13
95NN11,3876,3866,1,0,1,0,0,0,3,1,0,2,2,99.74,0.03,0,0.03,0,0,0,0.08,0.03,0,0.05,0.05
95NN12,2851,2831,2,0,0,0,0,0,0,1,1,6,10,99.30,0.07,0,0,0,0,0,0,0.04,0.04,0.21,0.35
95NN13,3058,3034,13,0,2,0,0,1,0,1,0,5,2,99.22,0.43,0,0.07,0,0,0.03,0,0.03,0,0.16,0.07
95NN14,3559,3468,1,0,2,0,0,6,14,21,23,16,8,97.44,0.03,0,0.06,0,0,0.17,0.39,0.59,0.65,0.45,0.22
95NN15,2994,2960,6,1,0,0,1,3,0,6,2,11,4,98.86,0.20,0.03,0,0,0.03,0.10,0,0.20,0.07,0.37,0.13
95NN16,3294,3274,2,0,7,0,0,0,0,1,0,8,2,99.39,0.06,0,0.21,0,0,0,0,0.03,0,0.24,0.06
95NN17,2256,2237,2,0,4,0,0,0,0,0,0,12,1,99.16,0.09,0,0.18,0,0,0,0,0,0,0.53,0.04
95NN18,2702,2647,13,0,18,0,0,8,3,0,3,10,0,97.96,0.48,0,0.67,0,0,0.30,0.11,0,0.11,0.37,0
95NN19,3381,3328,16,2,11,1,0,5,1,1,0,11,5,98.43,0.47,0.06,0.33,0.03,0,0.15,0.03,0.03,0,0.33,0.15
95NN20,3001,2997,0,2,0,0,0,1,0,0,0,1,0,99.87,0,0.07,0,0,0,0.03,0,0,0,0.03,0
95NN21,2687,2629,13,0,0,0,6,13,0,4,9,12,1,97.84,0.48,0,0,0,0.22,0.48,0,0.15,0.33,0.45,0.04
95NN22,2686,2676,0,0,0,0,0,2,0,0,1,4,3,99.63,0,0,0,0,0,0.07,0,0,0.04,0.15,0.11
95NN23,3387,3356,8,1,2,0,0,2,1,2,0,13,2,99.08,0.24,0.03,0.06,0,0,0.06,0.03,0.06,0,0.38,0.06
95OO01,2592,2569,1,2,2,1,0,2,0,9,0,3,3,99.11,0.04,0.08,0.08,0.04,0,0.08,0,0.35,0,0.12,0.12
95OO02,2166,2156,1,0,0,0,2,0,0,2,0,4,1,99.54,0.05,0,0,0,0.09,0,0,0.09,0,0.18,0.05
95OO03,2651,2623,5,3,0,0,0,5,0,2,1,3,9,98.94,0.19,0.11,0,0,0,0.19,0,0.08,0.04,0.11,0.34
95OO04,2515,2507,0,1,0,0,0,4,0,0,0,1,2,99.68,0,0.04,0,0,0,0.16,0,0,0,0.04,0.08
95OO05,2730,2506,3,28,8,0,0,7,0,32,48,43,55,91.79,0.11,1.03,0.29,0,0,0.26,0,1.17,1.76,1.58,2.01
95OO06,2860,2841,2,2,5,0,0,3,0,2,0,3,2,99.34,0.07,0.07,0.17,0,0,0.10,0,0.07,0,0.10,0.07
95OO07,2510,2496,3,2,1,1,0,1,0,0,0,0,6,99.44,0.12,0.08,0.04,0.04,0,0.04,0,0,0,0,0.24
95OO08,2713,2696,0,2,5,0,0,1,0,0,0,6,3,99.37,0,0.07,0.18,0,0,0.04,0,0,0,0.22,0.11
95OO09,2252,2235,1,0,1,0,0,8,0,0,0,5,2,99.25,0.04,0,0.04,0,0,0.36,0,0,0,0.22,0.09
95OO10,3530,3419,1,90,2,0,0,0,0,4,1,1,12,96.86,0.03,2.55,0.06,0,0,0,0,0.11,0.03,0.03,0.34
95OO11,2485,2437,1,23,0,0,0,1,1,8,2,10,2,98.07,0.04,0.93,0,0,0,0.04,0.04,0.32,0.08,0.40,0.08
95OO12,2803,2735,2,38,0,0,1,0,1,5,2,16,3,97.57,0.07,1.36,0,0,0.04,0,0.04,0.18,0.07,0.57,0.11
95OO13,2716,2525,38,0,9,0,0,24,0,11,47,39,23,92.97,1.40,0,0.33,0,0,0.88,0,0.41,1.73,1.44,0.85
95OO14,2588,2569,0,1,0,1,0,4,0,1,0,10,2,99.27,0,0.04,0,0.04,0,0.15,0,0.04,0,0.39,0.08
95OO15,2357,2181,5,30,0,0,0,26,0,30,26,33,26,92.53,0.21,1.27,0,0,0,1.10,0,1.27,1.10,1.40,1.10
95OO16,2114,2101,6,0,1,0,0,0,0,0,1,1,4,99.39,0.28,0,0.05,0,0,0,0,0,0.05,0.05,0.19
95OO17,2724,2705,0,0,11,0,0,0,0,0,0,5,3,99.30,0,0,0.40,0,0,0,0,0,0,0.18,0.11
95OO18,2891,2753,2,4,19,3,0,10,7,16,32,21,24,95.23,0.07,0.14,0.66,0.10,0,0.35,0.24,0.55,1.11,0.73,0.83
95OO19,3009,2981,0,1,12,0,0,5,0,3,2,5,0,99.07,0,0.03,0.40,0,0,0.17,0,0.10,0.07,0.17,0
95OO20,2189,2112,12,0,13,0,0,6,0,1,21,2,22,96.48,0.55,0,0.59,0,0,0.27,0,0.05,0.96,0.09,1.01
95OO21,2351,2168,11,2,12,1,2,33,0,9,43,26,44,92.22,0.47,0.09,0.51,0.04,0.09,1.40,0,0.38,1.83,1.11,1.87
95OO22,3106,3090,0,1,0,0,0,4,0,0,0,7,4,99.48,0,0.03,0,0,0,0.13,0,0,0,0.23,0.13
95PP01,2586,2567,2,0,1,5,1,2,1,2,0,4,1,99.27,0.08,0,0.04,0.19,0.04,0.08,0.04,0.08,0,0.15,0.04
95PP02,2541,2532,0,1,0,0,0,0,1,0,0,5,2,99.65,0,0.04,0,0,0,0,0.04,0,0,0.20,0.08
95PP03,2540,2511,2,1,8,0,0,2,0,0,1,9,6,98.86,0.08,0.04,0.31,0,0,0.08,0,0,0.04,0.35,0.24
95PP04,3185,3161,5,5,2,1,0,4,0,0,0,6,1,99.25,0.16,0.16,0.06,0.03,0,0.13,0,0,0,0.19,0.03
95PP05,2367,2355,0,2,0,1,0,1,0,0,0,1,7,99.49,0,0.08,0,0.04,0,0.04,0,0,0,0.04,0.30
95PP06,3876,3826,6,4,25,0,0,3,2,0,0,3,7,98.71,0.15,0.10,0.64,0,0,0.08,0.05,0,0,0.08,0.18
95PP07,2812,2787,3,1,0,0,0,5,1,5,0,8,2,99.11,0.11,0.04,0,0,0,0.18,0.04,0.18,0,0.28,0.07
95PP08,2678,2658,2,4,0,0,0,7,0,1,0,4,2,99.25,0.07,0.15,0,0,0,0.26,0,0.04,0,0.15,0.07
95PP09,1707,1651,7,1,22,0,0,10,0,0,1,15,0,96.72,0.41,0.06,1.29,0,0,0.59,0,0,0.06,0.88,0
95PP10,2387,2373,0,0,4,6,0,2,0,0,0,1,1,99.41,0,0,0.17,0.25,0,0.08,0,0,0,0.04,0.04
95PP11,2627,2579,0,2,13,3,0,13,0,1,0,8,8,98.17,0,0.08,0.49,0.11,0,0.49,0,0.04,0,0.30,0.30
95PP12,2630,2620,5,1,0,1,0,0,0,0,0,1,2,99.62,0.19,0.04,0,0.04,0,0,0,0,0,0.04,0.08
95PP13,2588,2553,11,2,0,1,1,2,1,1,1,12,3,98.65,0.43,0.08,0,0.04,0.04,0.08,0.04,0.04,0.04,0.46,0.12
95PP14,3652,3612,2,1,6,0,1,9,0,0,1,14,6,98.90,0.05,0.03,0.16,0,0.03,0.25,0,0,0.03,0.38,0.16
95PP15,3190,3177,1,0,0,1,0,5,0,2,0,3,1,99.59,0.03,0,0,0.03,0,0.16,0,0.06,0,0.09,0.03
95PP16,1908,1899,5,0,0,0,0,0,0,0,1,2,1,99.53,0.26,0,0,0,0,0,0,0,0.05,0.10,0.05
95PP17,2580,2537,0,2,21,0,1,9,1,1,1,7,0,98.33,0,0.08,0.81,0,0.04,0.35,0.04,0.04,0.04,0.27,0
95PP18,3131,3121,7,1,0,2,0,0,0,0,0,0,0,99.68,0.22,0.03,0,0.06,0,0,0,0,0,0,0
95PP19,2502,2496,0,2,0,0,0,0,0,0,2,1,1,99.76,0,0.08,0,0,0,0,0,0,0.08,0.04,0.04
95PP20,3117,3037,8,0,23,15,1,13,1,0,0,6,13,97.43,0.26,0,0.74,0.48,0.03,0.42,0.03,0,0,0.19,0.42
95PP21,2167,2158,1,0,1,0,0,2,0,0,0,4,1,99.58,0.05,0,0.05,0,0,0.09,0,0,0,0.18,0.05
95PP22,2444,2410,7,0,10,0,0,4,0,0,0,7,6,98.61,0.29,0,0.41,0,0,0.16,0,0,0,0.29,0.25
95PP23,2590,2575,1,7,0,1,0,1,0,0,0,4,1,99.42,0.04,0.27,0,0.04,0,0.04,0,0,0,0.15,0.04
95QQ01,1483,1478,3,0,0,0,0,0,0,0,1,0,1,99.66,0.20,0,0,0,0,0,0,0,0.07,0,0.07
95QQ02,2582,2551,5,1,0,2,0,2,1,1,0,17,2,98.80,0.19,0.04,0,0.08,0,0.08,0.04,0.04,0,0.66,0.08
95QQ03,1096,1084,6,0,1,0,0,0,0,0,0,5,0,98.91,0.55,0,0.09,0,0,0,0,0,0,0.46,0
95QQ04,1635,1621,4,0,0,0,0,4,0,0,0,6,0,99.14,0.24,0,0,0,0,0.24,0,0,0,0.37,0
