GeographyCode,KS610NI0001,KS610NI0002,KS610NI0003,KS610NI0004,KS610NI0005,KS610NI0006,KS610NI0007,KS610NI0008,KS610NI0009,KS610NI0010,KS610NI0011,KS610NI0012,KS610NI0013,KS610NI0014,KS610NI0015,KS610NI0016,KS610NI0017,KS610NI0018,KS610NI0019
95JJ12,517,29,114,22,100,29,101,57,6,59,5.61,22.05,4.26,19.34,5.61,19.54,11.03,1.16,11.41
95JJ13,924,77,190,66,218,22,132,121,15,83,8.33,20.56,7.14,23.59,2.38,14.29,13.10,1.62,8.98
95JJ14,504,26,123,25,108,30,58,63,11,60,5.16,24.40,4.96,21.43,5.95,11.51,12.50,2.18,11.90
95JJ15,371,28,93,30,66,4,61,47,8,34,7.55,25.07,8.09,17.79,1.08,16.44,12.67,2.16,9.16
95JJ16,336,22,64,22,57,6,55,64,3,43,6.55,19.05,6.55,16.96,1.79,16.37,19.05,0.89,12.80
95JJ17,467,23,135,27,99,31,79,35,3,35,4.93,28.91,5.78,21.20,6.64,16.92,7.49,0.64,7.49
95JJ18,385,37,66,23,69,29,63,51,5,42,9.61,17.14,5.97,17.92,7.53,16.36,13.25,1.30,10.91
95JJ19,696,41,166,33,82,24,64,194,7,85,5.89,23.85,4.74,11.78,3.45,9.20,27.87,1.01,12.21
95JJ20,953,56,187,57,241,19,128,161,8,96,5.88,19.62,5.98,25.29,1.99,13.43,16.89,0.84,10.07
95JJ21,609,21,68,31,84,19,89,193,17,87,3.45,11.17,5.09,13.79,3.12,14.61,31.69,2.79,14.29
95JJ22,606,47,161,41,136,20,78,70,11,42,7.76,26.57,6.77,22.44,3.30,12.87,11.55,1.82,6.93
95KK01,445,17,104,31,92,10,88,49,9,45,3.82,23.37,6.97,20.67,2.25,19.78,11.01,2.02,10.11
95KK02,418,27,75,32,88,21,78,47,13,37,6.46,17.94,7.66,21.05,5.02,18.66,11.24,3.11,8.85
95KK03,462,30,92,28,105,24,78,59,8,38,6.49,19.91,6.06,22.73,5.19,16.88,12.77,1.73,8.23
95KK04,573,24,85,29,98,38,90,88,27,94,4.19,14.83,5.06,17.10,6.63,15.71,15.36,4.71,16.40
95KK05,488,29,131,26,97,16,78,53,10,48,5.94,26.84,5.33,19.88,3.28,15.98,10.86,2.05,9.84
95KK06,388,26,52,13,58,13,77,51,29,69,6.70,13.40,3.35,14.95,3.35,19.85,13.14,7.47,17.78
95KK07,398,22,86,26,83,21,68,62,7,23,5.53,21.61,6.53,20.85,5.28,17.09,15.58,1.76,5.78
95KK08,531,32,105,39,105,17,97,69,16,51,6.03,19.77,7.34,19.77,3.20,18.27,12.99,3.01,9.60
95KK09,427,30,60,12,73,31,54,66,29,72,7.03,14.05,2.81,17.10,7.26,12.65,15.46,6.79,16.86
95KK10,433,26,89,20,90,19,62,74,5,48,6.00,20.55,4.62,20.79,4.39,14.32,17.09,1.15,11.09
95KK11,481,26,67,17,84,18,71,122,17,59,5.41,13.93,3.53,17.46,3.74,14.76,25.36,3.53,12.27
95KK12,446,25,109,24,79,22,82,49,8,48,5.61,24.44,5.38,17.71,4.93,18.39,10.99,1.79,10.76
95KK13,352,30,64,26,46,24,57,55,13,37,8.52,18.18,7.39,13.07,6.82,16.19,15.63,3.69,10.51
95KK14,418,25,82,22,78,23,87,55,15,31,5.98,19.62,5.26,18.66,5.50,20.81,13.16,3.59,7.42
95KK15,634,29,181,40,127,22,112,56,9,58,4.57,28.55,6.31,20.03,3.47,17.67,8.83,1.42,9.15
95KK16,442,30,74,40,68,22,74,67,17,50,6.79,16.74,9.05,15.38,4.98,16.74,15.16,3.85,11.31
95LL01,1089,79,258,72,247,35,156,131,24,87,7.25,23.69,6.61,22.68,3.21,14.33,12.03,2.20,7.99
95LL02,627,33,108,43,112,16,90,67,85,73,5.26,17.22,6.86,17.86,2.55,14.35,10.69,13.56,11.64
95LL03,460,35,58,26,59,17,79,76,51,59,7.61,12.61,5.65,12.83,3.70,17.17,16.52,11.09,12.83
95LL04,608,23,103,30,98,19,115,106,36,78,3.78,16.94,4.93,16.12,3.13,18.91,17.43,5.92,12.83
95LL05,937,79,227,81,191,26,157,111,23,42,8.43,24.23,8.64,20.38,2.77,16.76,11.85,2.45,4.48
95LL06,723,36,106,54,145,18,120,102,54,88,4.98,14.66,7.47,20.06,2.49,16.60,14.11,7.47,12.17
95LL07,337,14,25,9,47,17,69,66,31,59,4.15,7.42,2.67,13.95,5.04,20.47,19.58,9.20,17.51
95LL08,672,26,70,30,96,24,104,87,107,128,3.87,10.42,4.46,14.29,3.57,15.48,12.95,15.92,19.05
95LL09,511,28,44,22,90,12,93,105,26,91,5.48,8.61,4.31,17.61,2.35,18.20,20.55,5.09,17.81
95LL10,1247,78,268,85,266,36,201,161,35,117,6.26,21.49,6.82,21.33,2.89,16.12,12.91,2.81,9.38
95LL11,916,56,234,85,189,31,151,96,14,60,6.11,25.55,9.28,20.63,3.38,16.48,10.48,1.53,6.55
95LL12,774,46,89,39,136,20,160,140,45,99,5.94,11.50,5.04,17.57,2.58,20.67,18.09,5.81,12.79
95LL13,524,24,75,23,77,20,85,85,57,78,4.58,14.31,4.39,14.69,3.82,16.22,16.22,10.88,14.89
95LL14,456,24,45,27,88,10,85,83,30,64,5.26,9.87,5.92,19.30,2.19,18.64,18.20,6.58,14.04
95LL15,605,32,126,39,125,21,89,78,45,50,5.29,20.83,6.45,20.66,3.47,14.71,12.89,7.44,8.26
95LL16,1504,88,383,120,298,38,188,134,122,133,5.85,25.47,7.98,19.81,2.53,12.50,8.91,8.11,8.84
95LL17,534,25,102,39,108,15,89,59,44,53,4.68,19.10,7.30,20.22,2.81,16.67,11.05,8.24,9.93
95LL18,740,53,144,54,176,15,123,97,28,50,7.16,19.46,7.30,23.78,2.03,16.62,13.11,3.78,6.76
95LL19,1217,89,299,105,271,34,174,134,32,79,7.31,24.57,8.63,22.27,2.79,14.30,11.01,2.63,6.49
95LL20,459,29,34,20,66,21,95,96,31,67,6.32,7.41,4.36,14.38,4.58,20.70,20.92,6.75,14.60
95LL21,824,50,154,74,136,28,143,108,41,90,6.07,18.69,8.98,16.50,3.40,17.35,13.11,4.98,10.92
95LL22,783,45,101,41,146,17,151,133,42,107,5.75,12.90,5.24,18.65,2.17,19.28,16.99,5.36,13.67
95LL23,380,22,22,19,64,17,78,54,42,62,5.79,5.79,5.00,16.84,4.47,20.53,14.21,11.05,16.32
95LL24,852,53,224,51,169,42,136,80,24,73,6.22,26.29,5.99,19.84,4.93,15.96,9.39,2.82,8.57
95LL25,1135,78,285,98,286,23,143,135,32,55,6.87,25.11,8.63,25.20,2.03,12.60,11.89,2.82,4.85
95LL26,791,41,141,54,184,13,116,117,41,84,5.18,17.83,6.83,23.26,1.64,14.66,14.79,5.18,10.62
95MM01,996,52,223,62,182,36,170,165,14,92,5.22,22.39,6.22,18.27,3.61,17.07,16.57,1.41,9.24
95MM02,689,59,230,51,130,16,74,99,3,27,8.56,33.38,7.40,18.87,2.32,10.74,14.37,0.44,3.92
95MM03,692,36,173,53,152,22,112,88,9,47,5.20,25.00,7.66,21.97,3.18,16.18,12.72,1.30,6.79
95MM04,353,17,54,21,60,11,63,84,7,36,4.82,15.30,5.95,17.00,3.12,17.85,23.80,1.98,10.20
95MM05,333,14,30,19,58,12,58,77,8,57,4.20,9.01,5.71,17.42,3.60,17.42,23.12,2.40,17.12
95MM06,441,27,55,25,74,23,66,87,8,76,6.12,12.47,5.67,16.78,5.22,14.97,19.73,1.81,17.23
95MM07,490,23,95,27,84,11,75,77,11,87,4.69,19.39,5.51,17.14,2.24,15.31,15.71,2.24,17.76
95MM08,556,38,117,32,95,16,89,110,14,45,6.83,21.04,5.76,17.09,2.88,16.01,19.78,2.52,8.09
95MM09,660,49,163,38,139,24,93,77,12,65,7.42,24.70,5.76,21.06,3.64,14.09,11.67,1.82,9.85
95MM10,398,16,38,23,59,12,67,100,17,66,4.02,9.55,5.78,14.82,3.02,16.83,25.13,4.27,16.58
95MM11,325,10,37,17,35,11,73,79,12,51,3.08,11.38,5.23,10.77,3.38,22.46,24.31,3.69,15.69
95MM12,1029,64,151,64,164,34,171,223,19,139,6.22,14.67,6.22,15.94,3.30,16.62,21.67,1.85,13.51
95MM13,1654,98,392,129,293,46,243,290,17,146,5.93,23.70,7.80,17.71,2.78,14.69,17.53,1.03,8.83
95MM14,411,21,89,32,63,7,55,69,12,63,5.11,21.65,7.79,15.33,1.70,13.38,16.79,2.92,15.33
95MM15,901,70,261,58,178,20,133,106,16,59,7.77,28.97,6.44,19.76,2.22,14.76,11.76,1.78,6.55
95MM16,1248,78,359,102,193,33,174,178,25,106,6.25,28.77,8.17,15.46,2.64,13.94,14.26,2.00,8.49
95MM17,766,36,155,62,161,16,109,163,13,51,4.70,20.23,8.09,21.02,2.09,14.23,21.28,1.70,6.66
95MM18,1092,77,235,66,237,40,187,149,12,89,7.05,21.52,6.04,21.70,3.66,17.12,13.64,1.10,8.15
95MM19,724,45,146,58,142,17,123,110,9,74,6.22,20.17,8.01,19.61,2.35,16.99,15.19,1.24,10.22
95MM20,610,28,97,37,148,7,100,105,6,82,4.59,15.90,6.07,24.26,1.15,16.39,17.21,0.98,13.44
95MM21,746,42,170,51,133,26,110,123,9,82,5.63,22.79,6.84,17.83,3.49,14.75,16.49,1.21,10.99
95MM22,473,23,134,41,102,15,59,63,5,31,4.86,28.33,8.67,21.56,3.17,12.47,13.32,1.06,6.55
95MM23,414,18,96,30,66,13,63,71,6,51,4.35,23.19,7.25,15.94,3.14,15.22,17.15,1.45,12.32
95MM24,326,15,47,19,52,4,63,80,8,38,4.60,14.42,5.83,15.95,1.23,19.33,24.54,2.45,11.66
95MM25,1035,51,137,74,188,43,178,233,21,110,4.93,13.24,7.15,18.16,4.15,17.20,22.51,2.03,10.63
95MM26,634,34,114,39,131,20,95,127,16,58,5.36,17.98,6.15,20.66,3.15,14.98,20.03,2.52,9.15
95MM27,667,32,110,48,79,24,74,185,9,106,4.80,16.49,7.20,11.84,3.60,11.09,27.74,1.35,15.89
95MM28,346,18,49,22,49,9,58,74,4,63,5.20,14.16,6.36,14.16,2.60,16.76,21.39,1.16,18.21
95MM29,665,44,123,46,105,24,114,119,16,74,6.62,18.50,6.92,15.79,3.61,17.14,17.89,2.41,11.13
95MM30,289,13,32,24,47,8,55,60,10,40,4.50,11.07,8.30,16.26,2.77,19.03,20.76,3.46,13.84
95NN01,631,44,106,37,129,22,156,68,9,60,6.97,16.80,5.86,20.44,3.49,24.72,10.78,1.43,9.51
95NN02,531,35,149,38,112,8,92,62,2,33,6.59,28.06,7.16,21.09,1.51,17.33,11.68,0.38,6.21
95NN03,641,42,99,31,122,23,162,79,21,62,6.55,15.44,4.84,19.03,3.59,25.27,12.32,3.28,9.67
95NN04,541,34,99,33,101,13,122,66,10,63,6.28,18.30,6.10,18.67,2.40,22.55,12.20,1.85,11.65
95NN05,577,20,79,36,138,17,118,82,9,78,3.47,13.69,6.24,23.92,2.95,20.45,14.21,1.56,13.52
95NN06,736,50,147,37,142,21,145,85,16,93,6.79,19.97,5.03,19.29,2.85,19.70,11.55,2.17,12.64
95NN07,687,41,105,41,147,17,166,85,8,77,5.97,15.28,5.97,21.40,2.47,24.16,12.37,1.16,11.21
95NN08,754,47,172,59,160,34,135,78,12,57,6.23,22.81,7.82,21.22,4.51,17.90,10.34,1.59,7.56
95NN09,686,55,168,54,161,32,124,39,10,43,8.02,24.49,7.87,23.47,4.66,18.08,5.69,1.46,6.27
95NN10,641,56,172,42,132,17,115,47,7,53,8.74,26.83,6.55,20.59,2.65,17.94,7.33,1.09,8.27
95NN11,890,57,199,58,181,26,190,105,10,64,6.40,22.36,6.52,20.34,2.92,21.35,11.80,1.12,7.19
95NN12,631,36,135,51,118,30,119,59,8,75,5.71,21.39,8.08,18.70,4.75,18.86,9.35,1.27,11.89
95NN13,684,41,164,55,149,30,116,59,10,60,5.99,23.98,8.04,21.78,4.39,16.96,8.63,1.46,8.77
95NN14,681,40,124,47,137,27,162,77,7,60,5.87,18.21,6.90,20.12,3.96,23.79,11.31,1.03,8.81
95NN15,638,37,79,54,172,29,131,70,15,51,5.80,12.38,8.46,26.96,4.55,20.53,10.97,2.35,7.99
95NN16,743,61,172,63,171,37,127,53,7,52,8.21,23.15,8.48,23.01,4.98,17.09,7.13,0.94,7.00
95NN17,426,26,55,22,95,18,89,69,8,44,6.10,12.91,5.16,22.30,4.23,20.89,16.20,1.88,10.33
95NN18,538,38,147,33,99,12,92,68,6,43,7.06,27.32,6.13,18.40,2.23,17.10,12.64,1.12,7.99
95NN19,833,47,237,83,190,21,127,75,6,47,5.64,28.45,9.96,22.81,2.52,15.25,9.00,0.72,5.64
95NN20,659,50,164,47,151,23,111,56,10,47,7.59,24.89,7.13,22.91,3.49,16.84,8.50,1.52,7.13
95NN21,538,53,105,34,118,19,75,67,8,59,9.85,19.52,6.32,21.93,3.53,13.94,12.45,1.49,10.97
95NN22,594,42,138,56,128,19,123,51,3,34,7.07,23.23,9.43,21.55,3.20,20.71,8.59,0.51,5.72
95NN23,712,60,166,35,130,24,142,67,11,77,8.43,23.31,4.92,18.26,3.37,19.94,9.41,1.54,10.81
95OO01,452,19,117,28,86,18,94,42,14,34,4.20,25.88,6.19,19.03,3.98,20.80,9.29,3.10,7.52
95OO02,481,23,127,27,96,24,99,32,7,46,4.78,26.40,5.61,19.96,4.99,20.58,6.65,1.46,9.56
95OO03,515,25,101,23,89,27,99,67,19,65,4.85,19.61,4.47,17.28,5.24,19.22,13.01,3.69,12.62
95OO04,475,30,132,34,84,23,99,29,7,37,6.32,27.79,7.16,17.68,4.84,20.84,6.11,1.47,7.79
95OO05,530,16,64,21,63,20,74,68,85,119,3.02,12.08,3.96,11.89,3.77,13.96,12.83,16.04,22.45
95OO06,616,38,119,41,122,22,104,71,32,67,6.17,19.32,6.66,19.81,3.57,16.88,11.53,5.19,10.88
95OO07,559,36,123,34,104,29,111,62,11,49,6.44,22.00,6.08,18.60,5.19,19.86,11.09,1.97,8.77
95OO08,562,47,136,34,106,20,86,71,13,49,8.36,24.20,6.05,18.86,3.56,15.30,12.63,2.31,8.72
95OO09,449,22,128,20,70,22,98,39,14,36,4.90,28.51,4.45,15.59,4.90,21.83,8.69,3.12,8.02
95OO10,607,41,137,47,114,25,112,58,24,49,6.75,22.57,7.74,18.78,4.12,18.45,9.56,3.95,8.07
95OO11,431,15,64,29,66,14,103,58,16,66,3.48,14.85,6.73,15.31,3.25,23.90,13.46,3.71,15.31
95OO12,537,36,133,26,94,17,82,53,16,80,6.70,24.77,4.84,17.50,3.17,15.27,9.87,2.98,14.90
95OO13,623,28,90,36,88,23,83,65,97,113,4.49,14.45,5.78,14.13,3.69,13.32,10.43,15.57,18.14
95OO14,530,26,148,32,105,20,89,52,9,49,4.91,27.92,6.04,19.81,3.77,16.79,9.81,1.70,9.25
95OO15,400,13,59,26,50,13,64,49,42,84,3.25,14.75,6.50,12.50,3.25,16.00,12.25,10.50,21.00
95OO16,448,28,71,21,64,27,95,52,43,47,6.25,15.85,4.69,14.29,6.03,21.21,11.61,9.60,10.49
95OO17,597,45,136,51,112,24,104,60,26,39,7.54,22.78,8.54,18.76,4.02,17.42,10.05,4.36,6.53
95OO18,646,35,132,27,101,31,82,51,87,100,5.42,20.43,4.18,15.63,4.80,12.69,7.89,13.47,15.48
95OO19,661,41,193,63,88,26,86,67,27,70,6.20,29.20,9.53,13.31,3.93,13.01,10.14,4.08,10.59
95OO20,467,29,91,30,90,22,52,62,29,62,6.21,19.49,6.42,19.27,4.71,11.13,13.28,6.21,13.28
95OO21,480,22,84,32,75,12,62,56,68,69,4.58,17.50,6.67,15.63,2.50,12.92,11.67,14.17,14.38
95OO22,625,38,161,46,123,16,117,66,19,39,6.08,25.76,7.36,19.68,2.56,18.72,10.56,3.04,6.24
95PP01,573,40,112,33,124,33,100,75,11,45,6.98,19.55,5.76,21.64,5.76,17.45,13.09,1.92,7.85
95PP02,474,29,123,31,83,24,92,43,9,40,6.12,25.95,6.54,17.51,5.06,19.41,9.07,1.90,8.44
95PP03,496,34,103,33,96,18,97,69,3,43,6.85,20.77,6.65,19.35,3.63,19.56,13.91,0.60,8.67
95PP04,688,45,134,48,119,34,125,110,11,62,6.54,19.48,6.98,17.30,4.94,18.17,15.99,1.60,9.01
95PP05,505,28,104,29,91,30,108,56,15,44,5.54,20.59,5.74,18.02,5.94,21.39,11.09,2.97,8.71
95PP06,952,59,207,51,144,39,166,158,38,90,6.20,21.74,5.36,15.13,4.10,17.44,16.60,3.99,9.45
95PP07,593,45,154,39,100,27,108,70,6,44,7.59,25.97,6.58,16.86,4.55,18.21,11.80,1.01,7.42
95PP08,565,21,126,29,111,33,118,57,20,50,3.72,22.30,5.13,19.65,5.84,20.88,10.09,3.54,8.85
95PP09,292,9,37,8,38,12,37,63,13,75,3.08,12.67,2.74,13.01,4.11,12.67,21.58,4.45,25.68
95PP10,464,37,89,33,80,17,96,55,16,41,7.97,19.18,7.11,17.24,3.66,20.69,11.85,3.45,8.84
95PP11,523,26,99,31,77,19,84,95,20,72,4.97,18.93,5.93,14.72,3.63,16.06,18.16,3.82,13.77
95PP12,539,25,93,33,102,29,121,71,11,54,4.64,17.25,6.12,18.92,5.38,22.45,13.17,2.04,10.02
95PP13,488,31,93,30,84,16,107,73,2,52,6.35,19.06,6.15,17.21,3.28,21.93,14.96,0.41,10.66
95PP14,754,50,130,44,148,32,176,91,17,66,6.63,17.24,5.84,19.63,4.24,23.34,12.07,2.25,8.75
95PP15,738,36,143,32,149,35,134,120,20,69,4.88,19.38,4.34,20.19,4.74,18.16,16.26,2.71,9.35
95PP16,400,33,75,24,80,21,64,60,11,32,8.25,18.75,6.00,20.00,5.25,16.00,15.00,2.75,8.00
95PP17,476,17,59,24,63,20,113,70,42,68,3.57,12.39,5.04,13.24,4.20,23.74,14.71,8.82,14.29
95PP18,691,50,136,32,127,37,122,108,13,66,7.24,19.68,4.63,18.38,5.35,17.66,15.63,1.88,9.55
95PP19,447,18,80,27,69,26,92,68,19,48,4.03,17.90,6.04,15.44,5.82,20.58,15.21,4.25,10.74
95PP20,693,42,148,53,100,19,117,117,18,79,6.06,21.36,7.65,14.43,2.74,16.88,16.88,2.60,11.40
95PP21,407,26,77,23,74,13,103,37,15,39,6.39,18.92,5.65,18.18,3.19,25.31,9.09,3.69,9.58
95PP22,542,46,100,29,84,18,97,114,8,46,8.49,18.45,5.35,15.50,3.32,17.90,21.03,1.48,8.49
95PP23,525,49,116,35,90,25,86,62,14,48,9.33,22.10,6.67,17.14,4.76,16.38,11.81,2.67,9.14
95QQ01,256,21,33,11,44,14,40,31,11,51,8.20,12.89,4.30,17.19,5.47,15.63,12.11,4.30,19.92
95QQ02,665,49,119,62,161,18,112,65,14,65,7.37,17.89,9.32,24.21,2.71,16.84,9.77,2.11,9.77
95QQ03,223,8,6,13,45,8,54,37,15,37,3.59,2.69,5.83,20.18,3.59,24.22,16.59,6.73,16.59
95QQ04,367,13,42,20,87,9,79,51,7,59,3.54,11.44,5.45,23.71,2.45,21.53,13.90,1.91,16.08
95QQ05,672,56,165,55,153,16,119,65,10,33,8.33,24.55,8.18,22.77,2.38,17.71,9.67,1.49,4.91
95QQ06,387,25,52,23,78,16,113,40,5,35,6.46,13.44,5.94,20.16,4.13,29.20,10.34,1.29,9.04
95QQ07,350,22,38,21,74,13,63,52,7,60,6.29,10.86,6.00,21.14,3.71,18.00,14.86,2.00,17.14
95QQ08,277,10,21,17,49,13,60,45,18,44,3.61,7.58,6.14,17.69,4.69,21.66,16.25,6.50,15.88
95QQ09,360,21,67,22,88,6,53,53,13,37,5.83,18.61,6.11,24.44,1.67,14.72,14.72,3.61,10.28
95QQ10,411,17,85,32,79,31,76,39,9,43,4.14,20.68,7.79,19.22,7.54,18.49,9.49,2.19,10.46
95QQ11,467,33,90,35,124,17,66,55,7,40,7.07,19.27,7.49,26.55,3.64,14.13,11.78,1.50,8.57
95QQ12,384,33,64,22,91,15,54,50,9,46,8.59,16.67,5.73,23.70,3.91,14.06,13.02,2.34,11.98
95QQ13,610,53,100,55,159,24,108,63,8,40,8.69,16.39,9.02,26.07,3.93,17.70,10.33,1.31,6.56
95QQ14,1427,111,251,106,348,39,247,174,36,115,7.78,17.59,7.43,24.39,2.73,17.31,12.19,2.52,8.06
95QQ15,310,19,32,21,74,6,53,52,12,41,6.13,10.32,6.77,23.87,1.94,17.10,16.77,3.87,13.23
95RR01,952,57,188,61,242,28,152,116,10,98,5.99,19.75,6.41,25.42,2.94,15.97,12.18,1.05,10.29
95RR02,326,27,49,15,63,10,71,44,5,42,8.28,15.03,4.60,19.33,3.07,21.78,13.50,1.53,12.88
95RR03,204,5,22,7,31,9,38,42,5,45,2.45,10.78,3.43,15.20,4.41,18.63,20.59,2.45,22.06
95RR04,339,17,65,18,86,11,55,51,11,25,5.01,19.17,5.31,25.37,3.24,16.22,15.04,3.24,7.37
95RR05,464,23,76,22,97,13,90,63,7,73,4.96,16.38,4.74,20.91,2.80,19.40,13.58,1.51,15.73
95RR06,376,17,80,23,98,11,73,34,3,37,4.52,21.28,6.12,26.06,2.93,19.41,9.04,0.80,9.84
95RR07,513,26,90,41,115,12,97,51,13,68,5.07,17.54,7.99,22.42,2.34,18.91,9.94,2.53,13.26
95RR08,401,16,95,31,90,16,82,28,5,38,3.99,23.69,7.73,22.44,3.99,20.45,6.98,1.25,9.48
95RR09,782,36,158,63,175,31,128,101,11,79,4.60,20.20,8.06,22.38,3.96,16.37,12.92,1.41,10.10
95RR10,165,7,18,8,22,3,33,31,0,43,4.24,10.91,4.85,13.33,1.82,20.00,18.79,0,26.06
95RR11,353,23,64,24,88,9,53,46,7,39,6.52,18.13,6.80,24.93,2.55,15.01,13.03,1.98,11.05
95RR12,281,13,52,17,69,9,44,36,4,37,4.63,18.51,6.05,24.56,3.20,15.66,12.81,1.42,13.17
95RR13,222,12,39,11,54,11,33,21,3,38,5.41,17.57,4.95,24.32,4.95,14.86,9.46,1.35,17.12
95RR14,366,27,64,21,88,16,72,29,6,43,7.38,17.49,5.74,24.04,4.37,19.67,7.92,1.64,11.75
95RR15,463,30,118,49,92,11,81,42,4,36,6.48,25.49,10.58,19.87,2.38,17.49,9.07,0.86,7.78
95SS01,1139,105,273,101,249,28,163,142,11,67,9.22,23.97,8.87,21.86,2.46,14.31,12.47,0.97,5.88
95SS02,1002,68,233,97,227,18,130,160,7,62,6.79,23.25,9.68,22.65,1.80,12.97,15.97,0.70,6.19
95SS03,749,80,208,73,167,19,88,65,10,39,10.68,27.77,9.75,22.30,2.54,11.75,8.68,1.34,5.21
95SS04,1999,104,406,158,503,33,330,282,26,157,5.20,20.31,7.90,25.16,1.65,16.51,14.11,1.30,7.85
95SS05,805,61,176,74,177,21,99,109,12,76,7.58,21.86,9.19,21.99,2.61,12.30,13.54,1.49,9.44
95SS06,845,31,60,46,148,28,182,201,12,137,3.67,7.10,5.44,17.51,3.31,21.54,23.79,1.42,16.21
95SS07,2208,155,393,188,573,35,400,281,14,169,7.02,17.80,8.51,25.95,1.59,18.12,12.73,0.63,7.65
95SS08,1074,86,272,106,269,35,142,103,6,55,8.01,25.33,9.87,25.05,3.26,13.22,9.59,0.56,5.12
95SS09,818,81,286,76,173,12,93,48,9,40,9.90,34.96,9.29,21.15,1.47,11.37,5.87,1.10,4.89
95SS10,1134,81,318,113,271,14,130,138,6,63,7.14,28.04,9.96,23.90,1.23,11.46,12.17,0.53,5.56
95SS11,1354,114,295,104,297,35,209,178,22,100,8.42,21.79,7.68,21.94,2.58,15.44,13.15,1.62,7.39
95SS12,694,42,157,68,171,17,94,97,6,42,6.05,22.62,9.80,24.64,2.45,13.54,13.98,0.86,6.05
95SS13,632,32,67,54,113,15,140,115,10,86,5.06,10.60,8.54,17.88,2.37,22.15,18.20,1.58,13.61
95SS14,592,37,106,40,124,16,110,68,13,78,6.25,17.91,6.76,20.95,2.70,18.58,11.49,2.20,13.18
95SS15,837,83,257,77,182,18,97,86,4,33,9.92,30.70,9.20,21.74,2.15,11.59,10.27,0.48,3.94
95SS16,619,37,106,46,144,8,102,94,7,75,5.98,17.12,7.43,23.26,1.29,16.48,15.19,1.13,12.12
95SS17,1036,62,143,84,238,22,186,173,23,105,5.98,13.80,8.11,22.97,2.12,17.95,16.70,2.22,10.14
95SS18,589,31,92,35,99,21,114,95,14,88,5.26,15.62,5.94,16.81,3.57,19.35,16.13,2.38,14.94
95SS19,660,41,113,58,134,12,132,91,9,70,6.21,17.12,8.79,20.30,1.82,20.00,13.79,1.36,10.61
95SS20,562,33,100,32,153,15,74,94,6,55,5.87,17.79,5.69,27.22,2.67,13.17,16.73,1.07,9.79
95SS21,1188,74,254,92,316,36,183,149,12,72,6.23,21.38,7.74,26.60,3.03,15.40,12.54,1.01,6.06
95SS22,702,33,135,75,181,9,105,110,5,49,4.70,19.23,10.68,25.78,1.28,14.96,15.67,0.71,6.98
95SS23,904,70,241,80,206,16,132,95,4,60,7.74,26.66,8.85,22.79,1.77,14.60,10.51,0.44,6.64
95SS24,1250,86,383,127,252,24,151,139,14,74,6.88,30.64,10.16,20.16,1.92,12.08,11.12,1.12,5.92
95SS25,450,21,28,19,61,17,98,87,15,104,4.67,6.22,4.22,13.56,3.78,21.78,19.33,3.33,23.11
95SS26,757,37,81,43,202,19,154,117,7,97,4.89,10.70,5.68,26.68,2.51,20.34,15.46,0.92,12.81
95SS27,545,26,108,37,129,9,91,79,14,52,4.77,19.82,6.79,23.67,1.65,16.70,14.50,2.57,9.54
95SS28,537,22,71,22,87,19,109,105,14,88,4.10,13.22,4.10,16.20,3.54,20.30,19.55,2.61,16.39
95SS29,404,13,29,24,91,15,103,81,6,42,3.22,7.18,5.94,22.52,3.71,25.50,20.05,1.49,10.40
95SS30,666,57,186,57,154,8,82,79,2,41,8.56,27.93,8.56,23.12,1.20,12.31,11.86,0.30,6.16
95TT01,588,28,150,45,132,16,107,55,14,41,4.76,25.51,7.65,22.45,2.72,18.20,9.35,2.38,6.97
95TT02,497,18,130,21,100,21,103,55,10,39,3.62,26.16,4.23,20.12,4.23,20.72,11.07,2.01,7.85
95TT03,695,47,177,43,129,26,112,72,21,68,6.76,25.47,6.19,18.56,3.74,16.12,10.36,3.02,9.78
95TT04,564,21,138,44,108,18,99,73,9,54,3.72,24.47,7.80,19.15,3.19,17.55,12.94,1.60,9.57
95TT05,641,45,144,54,93,18,106,77,14,90,7.02,22.46,8.42,14.51,2.81,16.54,12.01,2.18,14.04
95TT06,538,25,147,38,116,25,95,45,10,37,4.65,27.32,7.06,21.56,4.65,17.66,8.36,1.86,6.88
95TT07,601,41,164,43,126,24,88,53,11,51,6.82,27.29,7.15,20.97,3.99,14.64,8.82,1.83,8.49
95TT08,565,25,135,41,112,20,91,74,16,51,4.42,23.89,7.26,19.82,3.54,16.11,13.10,2.83,9.03
95TT09,592,29,174,29,119,21,101,58,11,50,4.90,29.39,4.90,20.10,3.55,17.06,9.80,1.86,8.45
95TT10,551,23,104,35,88,20,117,67,20,77,4.17,18.87,6.35,15.97,3.63,21.23,12.16,3.63,13.97
95TT11,610,25,168,39,142,27,106,49,11,43,4.10,27.54,6.39,23.28,4.43,17.38,8.03,1.80,7.05
95TT12,507,33,110,29,89,36,83,69,13,45,6.51,21.70,5.72,17.55,7.10,16.37,13.61,2.56,8.88
95TT13,591,36,114,26,115,22,108,82,19,69,6.09,19.29,4.40,19.46,3.72,18.27,13.87,3.21,11.68
95TT14,474,29,99,34,84,13,79,69,8,59,6.12,20.89,7.17,17.72,2.74,16.67,14.56,1.69,12.45
95TT15,433,21,87,37,91,17,79,39,19,43,4.85,20.09,8.55,21.02,3.93,18.24,9.01,4.39,9.93
