GeographyCode,KS107NI0001,KS107NI0002,KS107NI0003,KS107NI0004,KS107NI0005,KS107NI0006,KS107NI0007,KS107NI0008,KS107NI0009,KS107NI0010,KS107NI0011,KS107NI0012,KS107NI0013,KS107NI0014,KS107NI0015,KS107NI0016,KS107NI0017,KS107NI0018,KS107NI0019,KS107NI0020,KS107NI0021
95SS25,243,70,37,136,27,7,9,11,216,63,28,125,28.81,15.23,55.97,25.93,33.33,40.74,29.17,12.96,57.87
95SS26,352,122,45,185,22,3,5,14,330,119,40,171,34.66,12.78,52.56,13.64,22.73,63.64,36.06,12.12,51.82
95SS27,84,35,18,31,8,2,3,3,76,33,15,28,41.67,21.43,36.90,25.00,37.50,37.50,43.42,19.74,36.84
95SS28,121,39,29,53,10,2,4,4,111,37,25,49,32.23,23.97,43.80,20.00,40.00,40.00,33.33,22.52,44.14
95SS29,244,77,40,127,25,3,8,14,219,74,32,113,31.56,16.39,52.05,12.00,32.00,56.00,33.79,14.61,51.60
95SS30,41,14,22,5,4,0,3,1,37,14,19,4,34.15,53.66,12.20,0,75.00,25.00,37.84,51.35,10.81
95TT01,26,6,8,12,3,0,3,0,23,6,5,12,23.08,30.77,46.15,0,100.00,0,26.09,21.74,52.17
95TT02,63,14,6,43,6,3,2,1,57,11,4,42,22.22,9.52,68.25,50.00,33.33,16.67,19.30,7.02,73.68
95TT03,87,23,23,41,10,1,3,6,77,22,20,35,26.44,26.44,47.13,10.00,30.00,60.00,28.57,25.97,45.45
95TT04,61,13,15,33,6,0,4,2,55,13,11,31,21.31,24.59,54.10,0,66.67,33.33,23.64,20.00,56.36
95TT05,104,28,26,50,9,1,4,4,95,27,22,46,26.92,25.00,48.08,11.11,44.44,44.44,28.42,23.16,48.42
95TT06,43,11,15,17,6,0,4,2,37,11,11,15,25.58,34.88,39.53,0,66.67,33.33,29.73,29.73,40.54
95TT07,26,8,9,9,1,0,1,0,25,8,8,9,30.77,34.62,34.62,0,100.00,0,32.00,32.00,36.00
95TT08,29,10,5,14,3,1,1,1,26,9,4,13,34.48,17.24,48.28,33.33,33.33,33.33,34.62,15.38,50.00
95TT09,21,6,5,10,2,0,1,1,19,6,4,9,28.57,23.81,47.62,0,50.00,50.00,31.58,21.05,47.37
95TT10,122,33,22,67,7,1,2,4,115,32,20,63,27.05,18.03,54.92,14.29,28.57,57.14,27.83,17.39,54.78
95TT11,37,16,10,11,4,1,3,0,33,15,7,11,43.24,27.03,29.73,25.00,75.00,0,45.45,21.21,33.33
95TT12,39,14,12,13,7,4,1,2,32,10,11,11,35.90,30.77,33.33,57.14,14.29,28.57,31.25,34.38,34.38
95TT13,120,31,25,64,9,0,4,5,111,31,21,59,25.83,20.83,53.33,0,44.44,55.56,27.93,18.92,53.15
95TT14,62,15,11,36,3,1,0,2,59,14,11,34,24.19,17.74,58.06,33.33,0,66.67,23.73,18.64,57.63
95TT15,41,9,8,24,5,0,2,3,36,9,6,21,21.95,19.51,58.54,0,40.00,60.00,25.00,16.67,58.33
95TT16,45,11,10,24,6,0,3,3,39,11,7,21,24.44,22.22,53.33,0,50.00,50.00,28.21,17.95,53.85
95UU01,33,4,7,22,6,0,2,4,27,4,5,18,12.12,21.21,66.67,0,33.33,66.67,14.81,18.52,66.67
95UU02,46,14,5,27,3,0,0,3,43,14,5,24,30.43,10.87,58.70,0,0,100.00,32.56,11.63,55.81
95UU03,11,2,2,7,1,1,0,0,10,1,2,7,18.18,18.18,63.64,100.00,0,0,10.00,20.00,70.00
95UU04,42,13,6,23,1,0,0,1,41,13,6,22,30.95,14.29,54.76,0,0,100.00,31.71,14.63,53.66
95UU05,20,5,5,10,2,0,2,0,18,5,3,10,25.00,25.00,50.00,0,100.00,0,27.78,16.67,55.56
95UU06,49,11,10,28,6,0,2,4,43,11,8,24,22.45,20.41,57.14,0,33.33,66.67,25.58,18.60,55.81
95UU07,10,3,3,4,0,0,0,0,10,3,3,4,30.00,30.00,40.00,0,0,0,30.00,30.00,40.00
95UU08,26,7,1,18,1,0,0,1,25,7,1,17,26.92,3.85,69.23,0,0,100.00,28.00,4.00,68.00
95UU09,46,17,7,22,3,0,0,3,43,17,7,19,36.96,15.22,47.83,0,0,100.00,39.53,16.28,44.19
95UU10,19,6,3,10,2,2,0,0,17,4,3,10,31.58,15.79,52.63,100.00,0,0,23.53,17.65,58.82
95UU11,12,5,5,2,1,0,1,0,11,5,4,2,41.67,41.67,16.67,0,100.00,0,45.45,36.36,18.18
95UU12,67,21,12,34,6,0,3,3,61,21,9,31,31.34,17.91,50.75,0,50.00,50.00,34.43,14.75,50.82
95UU13,13,4,1,8,1,0,0,1,12,4,1,7,30.77,7.69,61.54,0,0,100.00,33.33,8.33,58.33
95UU14,86,23,16,47,5,0,1,4,81,23,15,43,26.74,18.60,54.65,0,20.00,80.00,28.40,18.52,53.09
95UU15,16,7,3,6,2,0,2,0,14,7,1,6,43.75,18.75,37.50,0,100.00,0,50.00,7.14,42.86
95VV01,75,22,22,31,13,2,4,7,62,20,18,24,29.33,29.33,41.33,15.38,30.77,53.85,32.26,29.03,38.71
95VV02,120,27,17,76,15,3,5,7,105,24,12,69,22.50,14.17,63.33,20.00,33.33,46.67,22.86,11.43,65.71
95VV03,113,22,20,71,13,1,3,9,100,21,17,62,19.47,17.70,62.83,7.69,23.08,69.23,21.00,17.00,62.00
95VV04,52,12,14,26,9,0,4,5,43,12,10,21,23.08,26.92,50.00,0,44.44,55.56,27.91,23.26,48.84
95VV05,86,17,29,40,10,0,8,2,76,17,21,38,19.77,33.72,46.51,0,80.00,20.00,22.37,27.63,50.00
95VV06,120,30,15,75,10,2,1,7,110,28,14,68,25.00,12.50,62.50,20.00,10.00,70.00,25.45,12.73,61.82
95VV07,185,56,36,93,17,2,7,8,168,54,29,85,30.27,19.46,50.27,11.76,41.18,47.06,32.14,17.26,50.60
95VV08,122,18,15,89,15,2,5,8,107,16,10,81,14.75,12.30,72.95,13.33,33.33,53.33,14.95,9.35,75.70
95VV09,125,24,24,77,16,1,6,9,109,23,18,68,19.20,19.20,61.60,6.25,37.50,56.25,21.10,16.51,62.39
95VV10,204,43,36,125,22,0,8,14,182,43,28,111,21.08,17.65,61.27,0,36.36,63.64,23.63,15.38,60.99
95VV11,131,31,35,65,13,1,5,7,118,30,30,58,23.66,26.72,49.62,7.69,38.46,53.85,25.42,25.42,49.15
95VV12,145,33,22,90,19,2,4,13,126,31,18,77,22.76,15.17,62.07,10.53,21.05,68.42,24.60,14.29,61.11
95VV13,38,10,12,16,8,1,5,2,30,9,7,14,26.32,31.58,42.11,12.50,62.50,25.00,30.00,23.33,46.67
95VV14,103,29,21,53,8,2,1,5,95,27,20,48,28.16,20.39,51.46,25.00,12.50,62.50,28.42,21.05,50.53
95VV15,161,44,29,88,16,1,3,12,145,43,26,76,27.33,18.01,54.66,6.25,18.75,75.00,29.66,17.93,52.41
95VV16,87,22,19,46,11,0,4,7,76,22,15,39,25.29,21.84,52.87,0,36.36,63.64,28.95,19.74,51.32
95VV17,158,52,33,73,15,1,6,8,143,51,27,65,32.91,20.89,46.20,6.67,40.00,53.33,35.66,18.88,45.45
95VV18,112,30,24,58,9,2,3,4,103,28,21,54,26.79,21.43,51.79,22.22,33.33,44.44,27.18,20.39,52.43
95VV19,126,38,29,59,15,3,4,8,111,35,25,51,30.16,23.02,46.83,20.00,26.67,53.33,31.53,22.52,45.95
95VV20,41,14,10,17,6,1,1,4,35,13,9,13,34.15,24.39,41.46,16.67,16.67,66.67,37.14,25.71,37.14
95VV21,78,24,20,34,11,2,6,3,67,22,14,31,30.77,25.64,43.59,18.18,54.55,27.27,32.84,20.90,46.27
95VV22,98,32,12,54,18,2,4,12,80,30,8,42,32.65,12.24,55.10,11.11,22.22,66.67,37.50,10.00,52.50
95VV23,95,28,28,39,16,3,8,5,79,25,20,34,29.47,29.47,41.05,18.75,50.00,31.25,31.65,25.32,43.04
95VV24,80,21,10,49,4,0,1,3,76,21,9,46,26.25,12.50,61.25,0,25.00,75.00,27.63,11.84,60.53
95VV25,120,30,26,64,18,3,6,9,102,27,20,55,25.00,21.67,53.33,16.67,33.33,50.00,26.47,19.61,53.92
95VV26,99,24,14,61,11,1,3,7,88,23,11,54,24.24,14.14,61.62,9.09,27.27,63.64,26.14,12.50,61.36
95VV27,79,12,14,53,11,0,2,9,68,12,12,44,15.19,17.72,67.09,0,18.18,81.82,17.65,17.65,64.71
95VV28,126,29,27,70,15,1,6,8,111,28,21,62,23.02,21.43,55.56,6.67,40.00,53.33,25.23,18.92,55.86
95VV29,67,21,18,28,10,1,5,4,57,20,13,24,31.34,26.87,41.79,10.00,50.00,40.00,35.09,22.81,42.11
95VV30,63,14,19,30,9,1,4,4,54,13,15,26,22.22,30.16,47.62,11.11,44.44,44.44,24.07,27.78,48.15
95WW01,115,25,35,55,5,0,2,3,110,25,33,52,21.74,30.43,47.83,0,40.00,60.00,22.73,30.00,47.27
95WW02,174,60,41,73,12,2,6,4,162,58,35,69,34.48,23.56,41.95,16.67,50.00,33.33,35.80,21.60,42.59
95WW03,150,54,41,55,18,1,12,5,132,53,29,50,36.00,27.33,36.67,5.56,66.67,27.78,40.15,21.97,37.88
95WW04,105,42,34,29,9,0,7,2,96,42,27,27,40.00,32.38,27.62,0,77.78,22.22,43.75,28.13,28.13
95WW05,82,26,28,28,4,0,3,1,78,26,25,27,31.71,34.15,34.15,0,75.00,25.00,33.33,32.05,34.62
95WW06,44,16,16,12,7,0,5,2,37,16,11,10,36.36,36.36,27.27,0,71.43,28.57,43.24,29.73,27.03
95WW07,98,33,44,21,12,2,8,2,86,31,36,19,33.67,44.90,21.43,16.67,66.67,16.67,36.05,41.86,22.09
95WW08,76,28,24,24,9,3,4,2,67,25,20,22,36.84,31.58,31.58,33.33,44.44,22.22,37.31,29.85,32.84
95WW09,99,25,18,56,8,1,4,3,91,24,14,53,25.25,18.18,56.57,12.50,50.00,37.50,26.37,15.38,58.24
95WW10,120,41,36,43,10,4,5,1,110,37,31,42,34.17,30.00,35.83,40.00,50.00,10.00,33.64,28.18,38.18
95WW11,94,45,30,19,8,1,6,1,86,44,24,18,47.87,31.91,20.21,12.50,75.00,12.50,51.16,27.91,20.93
95WW12,162,60,27,75,15,6,3,6,147,54,24,69,37.04,16.67,46.30,40.00,20.00,40.00,36.73,16.33,46.94
95WW13,82,36,26,20,7,1,6,0,75,35,20,20,43.90,31.71,24.39,14.29,85.71,0,46.67,26.67,26.67
95WW14,178,48,36,94,12,1,4,7,166,47,32,87,26.97,20.22,52.81,8.33,33.33,58.33,28.31,19.28,52.41
95WW15,129,54,36,39,11,0,6,5,118,54,30,34,41.86,27.91,30.23,0,54.55,45.45,45.76,25.42,28.81
95WW16,156,64,46,46,13,2,9,2,143,62,37,44,41.03,29.49,29.49,15.38,69.23,15.38,43.36,25.87,30.77
95WW17,88,34,26,28,9,1,6,2,79,33,20,26,38.64,29.55,31.82,11.11,66.67,22.22,41.77,25.32,32.91
95WW18,68,25,25,18,6,1,5,0,62,24,20,18,36.76,36.76,26.47,16.67,83.33,0,38.71,32.26,29.03
95WW19,104,35,47,22,12,0,11,1,92,35,36,21,33.65,45.19,21.15,0,91.67,8.33,38.04,39.13,22.83
95WW20,257,113,99,45,19,2,15,2,238,111,84,43,43.97,38.52,17.51,10.53,78.95,10.53,46.64,35.29,18.07
95WW21,210,78,39,93,15,3,4,8,195,75,35,85,37.14,18.57,44.29,20.00,26.67,53.33,38.46,17.95,43.59
95WW22,169,56,36,77,15,1,8,6,154,55,28,71,33.14,21.30,45.56,6.67,53.33,40.00,35.71,18.18,46.10
95WW23,102,30,34,38,18,1,8,9,84,29,26,29,29.41,33.33,37.25,5.56,44.44,50.00,34.52,30.95,34.52
95WW24,264,102,54,108,18,1,6,11,246,101,48,97,38.64,20.45,40.91,5.56,33.33,61.11,41.06,19.51,39.43
95WW25,109,23,27,59,13,1,7,5,96,22,20,54,21.10,24.77,54.13,7.69,53.85,38.46,22.92,20.83,56.25
95XX01,121,52,49,20,16,2,11,3,105,50,38,17,42.98,40.50,16.53,12.50,68.75,18.75,47.62,36.19,16.19
95XX02,40,20,13,7,4,2,2,0,36,18,11,7,50.00,32.50,17.50,50.00,50.00,0,50.00,30.56,19.44
95XX03,45,16,19,10,6,2,3,1,39,14,16,9,35.56,42.22,22.22,33.33,50.00,16.67,35.90,41.03,23.08
95XX04,114,39,42,33,15,2,8,5,99,37,34,28,34.21,36.84,28.95,13.33,53.33,33.33,37.37,34.34,28.28
95XX05,83,28,26,29,12,0,6,6,71,28,20,23,33.73,31.33,34.94,0,50.00,50.00,39.44,28.17,32.39
95XX06,188,80,29,79,21,7,5,9,167,73,24,70,42.55,15.43,42.02,33.33,23.81,42.86,43.71,14.37,41.92
95XX07,50,22,17,11,2,0,2,0,48,22,15,11,44.00,34.00,22.00,0,100.00,0,45.83,31.25,22.92
95XX08,38,12,15,11,8,3,2,3,30,9,13,8,31.58,39.47,28.95,37.50,25.00,37.50,30.00,43.33,26.67
95XX09,63,20,27,16,6,2,4,0,57,18,23,16,31.75,42.86,25.40,33.33,66.67,0,31.58,40.35,28.07
95XX10,232,91,51,90,23,4,13,6,209,87,38,84,39.22,21.98,38.79,17.39,56.52,26.09,41.63,18.18,40.19
95XX11,311,114,83,114,23,3,11,9,288,111,72,105,36.66,26.69,36.66,13.04,47.83,39.13,38.54,25.00,36.46
95XX12,33,16,11,6,8,0,6,2,25,16,5,4,48.48,33.33,18.18,0,75.00,25.00,64.00,20.00,16.00
95XX13,24,9,9,6,1,0,0,1,23,9,9,5,37.50,37.50,25.00,0,0,100.00,39.13,39.13,21.74
95XX14,22,9,4,9,3,3,0,0,19,6,4,9,40.91,18.18,40.91,100.00,0,0,31.58,21.05,47.37
95XX15,104,43,15,46,9,1,3,5,95,42,12,41,41.35,14.42,44.23,11.11,33.33,55.56,44.21,12.63,43.16
95XX16,27,8,10,9,5,1,1,3,22,7,9,6,29.63,37.04,33.33,20.00,20.00,60.00,31.82,40.91,27.27
95XX17,77,23,20,34,8,0,4,4,69,23,16,30,29.87,25.97,44.16,0,50.00,50.00,33.33,23.19,43.48
95XX18,81,30,29,22,3,1,2,0,78,29,27,22,37.04,35.80,27.16,33.33,66.67,0,37.18,34.62,28.21
95XX19,40,9,19,12,6,0,5,1,34,9,14,11,22.50,47.50,30.00,0,83.33,16.67,26.47,41.18,32.35
95XX20,117,39,30,48,11,2,6,3,106,37,24,45,33.33,25.64,41.03,18.18,54.55,27.27,34.91,22.64,42.45
95XX21,39,20,9,10,5,1,2,2,34,19,7,8,51.28,23.08,25.64,20.00,40.00,40.00,55.88,20.59,23.53
95XX22,54,15,18,21,4,1,2,1,50,14,16,20,27.78,33.33,38.89,25.00,50.00,25.00,28.00,32.00,40.00
95XX23,114,38,32,44,10,0,5,5,104,38,27,39,33.33,28.07,38.60,0,50.00,50.00,36.54,25.96,37.50
95XX24,60,23,21,16,4,2,2,0,56,21,19,16,38.33,35.00,26.67,50.00,50.00,0,37.50,33.93,28.57
95XX25,109,34,27,48,12,0,7,5,97,34,20,43,31.19,24.77,44.04,0,58.33,41.67,35.05,20.62,44.33
95YY01,51,17,13,21,8,1,3,4,43,16,10,17,33.33,25.49,41.18,12.50,37.50,50.00,37.21,23.26,39.53
95YY02,81,16,23,42,5,0,2,3,76,16,21,39,19.75,28.40,51.85,0,40.00,60.00,21.05,27.63,51.32
95YY03,39,9,9,21,6,0,1,5,33,9,8,16,23.08,23.08,53.85,0,16.67,83.33,27.27,24.24,48.48
95YY04,130,35,29,66,14,0,7,7,116,35,22,59,26.92,22.31,50.77,0,50.00,50.00,30.17,18.97,50.86
95YY05,38,11,15,12,4,2,2,0,34,9,13,12,28.95,39.47,31.58,50.00,50.00,0,26.47,38.24,35.29
95YY06,70,18,11,41,7,1,1,5,63,17,10,36,25.71,15.71,58.57,14.29,14.29,71.43,26.98,15.87,57.14
95YY07,37,9,6,22,2,0,1,1,35,9,5,21,24.32,16.22,59.46,0,50.00,50.00,25.71,14.29,60.00
95YY08,40,6,6,28,2,0,0,2,38,6,6,26,15.00,15.00,70.00,0,0,100.00,15.79,15.79,68.42
95YY09,74,21,24,29,8,2,4,2,66,19,20,27,28.38,32.43,39.19,25.00,50.00,25.00,28.79,30.30,40.91
95YY10,18,7,3,8,2,0,1,1,16,7,2,7,38.89,16.67,44.44,0,50.00,50.00,43.75,12.50,43.75
95YY11,52,13,9,30,2,0,0,2,50,13,9,28,25.00,17.31,57.69,0,0,100.00,26.00,18.00,56.00
95YY12,55,8,24,23,10,0,5,5,45,8,19,18,14.55,43.64,41.82,0,50.00,50.00,17.78,42.22,40.00
95YY13,138,33,32,73,7,1,3,3,131,32,29,70,23.91,23.19,52.90,14.29,42.86,42.86,24.43,22.14,53.44
95YY14,143,23,38,82,12,1,5,6,131,22,33,76,16.08,26.57,57.34,8.33,41.67,50.00,16.79,25.19,58.02
95YY15,130,33,11,86,9,3,3,3,121,30,8,83,25.38,8.46,66.15,33.33,33.33,33.33,24.79,6.61,68.60
95YY16,36,13,6,17,6,1,2,3,30,12,4,14,36.11,16.67,47.22,16.67,33.33,50.00,40.00,13.33,46.67
95YY17,44,10,7,27,5,0,0,5,39,10,7,22,22.73,15.91,61.36,0,0,100.00,25.64,17.95,56.41
95YY18,35,8,5,22,2,0,1,1,33,8,4,21,22.86,14.29,62.86,0,50.00,50.00,24.24,12.12,63.64
95YY19,48,16,9,23,4,0,1,3,44,16,8,20,33.33,18.75,47.92,0,25.00,75.00,36.36,18.18,45.45
95YY20,14,2,3,9,2,0,0,2,12,2,3,7,14.29,21.43,64.29,0,0,100.00,16.67,25.00,58.33
95YY21,34,9,11,14,6,0,6,0,28,9,5,14,26.47,32.35,41.18,0,100.00,0,32.14,17.86,50.00
95ZZ01,77,15,18,44,6,0,2,4,71,15,16,40,19.48,23.38,57.14,0,33.33,66.67,21.13,22.54,56.34
95ZZ02,153,39,13,101,3,0,0,3,150,39,13,98,25.49,8.50,66.01,0,0,100.00,26.00,8.67,65.33
95ZZ03,88,7,17,64,5,0,3,2,83,7,14,62,7.95,19.32,72.73,0,60.00,40.00,8.43,16.87,74.70
95ZZ04,64,23,12,29,12,2,5,5,52,21,7,24,35.94,18.75,45.31,16.67,41.67,41.67,40.38,13.46,46.15
95ZZ05,50,8,15,27,6,0,5,1,44,8,10,26,16.00,30.00,54.00,0,83.33,16.67,18.18,22.73,59.09
95ZZ06,132,30,12,90,10,2,0,8,122,28,12,82,22.73,9.09,68.18,20.00,0,80.00,22.95,9.84,67.21
95ZZ07,109,22,21,66,7,0,5,2,102,22,16,64,20.18,19.27,60.55,0,71.43,28.57,21.57,15.69,62.75
95ZZ08,84,11,12,61,10,0,4,6,74,11,8,55,13.10,14.29,72.62,0,40.00,60.00,14.86,10.81,74.32
95ZZ09,94,21,14,59,10,1,3,6,84,20,11,53,22.34,14.89,62.77,10.00,30.00,60.00,23.81,13.10,63.10
95ZZ10,150,47,21,82,10,1,4,5,140,46,17,77,31.33,14.00,54.67,10.00,40.00,50.00,32.86,12.14,55.00
95ZZ11,25,8,5,12,4,2,1,1,21,6,4,11,32.00,20.00,48.00,50.00,25.00,25.00,28.57,19.05,52.38
95ZZ12,86,23,15,48,2,0,0,2,84,23,15,46,26.74,17.44,55.81,0,0,100.00,27.38,17.86,54.76
95ZZ13,63,18,5,40,13,3,2,8,50,15,3,32,28.57,7.94,63.49,23.08,15.38,61.54,30.00,6.00,64.00
95ZZ14,158,43,35,80,4,0,1,3,154,43,34,77,27.22,22.15,50.63,0,25.00,75.00,27.92,22.08,50.00
95ZZ15,55,12,4,39,9,0,2,7,46,12,2,32,21.82,7.27,70.91,0,22.22,77.78,26.09,4.35,69.57
95ZZ16,148,50,21,77,7,3,2,2,141,47,19,75,33.78,14.19,52.03,42.86,28.57,28.57,33.33,13.48,53.19
