GeographyCode,DC2251NI0001,DC2251NI0002,DC2251NI0003,DC2251NI0004,DC2251NI0005,DC2251NI0006,DC2251NI0007,DC2251NI0008,DC2251NI0009,DC2251NI0010,DC2251NI0011,DC2251NI0012,DC2251NI0013,DC2251NI0014,DC2251NI0015,DC2251NI0016,DC2251NI0017,DC2251NI0018,DC2251NI0019,DC2251NI0020,DC2251NI0021,DC2251NI0022,DC2251NI0023,DC2251NI0024,DC2251NI0025,DC2251NI0026,DC2251NI0027,DC2251NI0028,DC2251NI0029,DC2251NI0030,DC2251NI0031,DC2251NI0032,DC2251NI0033,DC2251NI0034,DC2251NI0035,DC2251NI0036,DC2251NI0037,DC2251NI0038,DC2251NI0039,DC2251NI0040,DC2251NI0041,DC2251NI0042,DC2251NI0043,DC2251NI0044,DC2251NI0045,DC2251NI0046,DC2251NI0047,DC2251NI0048,DC2251NI0049,DC2251NI0050,DC2251NI0051,DC2251NI0052,DC2251NI0053,DC2251NI0054,DC2251NI0055,DC2251NI0056,DC2251NI0057,DC2251NI0058,DC2251NI0059,DC2251NI0060,DC2251NI0061,DC2251NI0062,DC2251NI0063,DC2251NI0064,DC2251NI0065,DC2251NI0066,DC2251NI0067,DC2251NI0068,DC2251NI0069,DC2251NI0070,DC2251NI0071,DC2251NI0072,DC2251NI0073,DC2251NI0074,DC2251NI0075,DC2251NI0076,DC2251NI0077,DC2251NI0078,DC2251NI0079,DC2251NI0080,DC2251NI0081,DC2251NI0082,DC2251NI0083,DC2251NI0084,DC2251NI0085,DC2251NI0086,DC2251NI0087,DC2251NI0088,DC2251NI0089,DC2251NI0090
95DD02,3888,179,3163,2007,582,70,504,27,337,182,774,32,630,405,110,11,104,5,60,47,2955,80,2465,1571,453,57,384,20,264,126,95,54,32,17,7,2,6,0,3,6,27,3,21,11,9,0,1,0,2,1,6,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7,0,0,0,7,0,3,0,16,3,4,2,1,0,1,2,5,2
95DD03,3503,501,2270,1363,423,59,425,40,462,230,480,53,322,184,52,11,75,2,57,46,2593,260,1853,1133,349,45,326,24,322,134,177,98,48,28,11,3,6,0,20,11,53,9,28,16,9,0,3,2,7,7,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,172,76,14,1,2,0,11,1,50,31,24,5,5,1,0,0,4,10,4,0
95DD04,1926,95,1397,841,334,39,183,18,207,209,613,33,461,268,114,9,70,2,72,45,1238,47,895,550,213,29,103,12,125,159,44,12,27,16,6,1,4,1,2,2,11,3,5,4,1,0,0,0,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,1,0,0,4,2,7,0,4,0,2,0,0,0,2,1,1,0
95DD05,1739,67,1244,704,371,29,140,27,221,180,564,17,391,232,118,7,34,4,86,66,1135,46,840,469,250,22,99,17,125,107,20,2,6,3,2,0,1,3,6,3,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,1,12,1,6,0,0,0,6,3,0,2
95DD06,2588,476,1684,1044,298,91,251,19,262,147,418,66,298,187,62,10,39,0,17,37,1890,265,1304,825,227,79,173,18,206,97,118,71,27,20,3,2,2,0,16,4,50,14,23,10,6,0,7,0,6,7,3,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,101,58,29,0,0,0,29,0,12,2,7,2,1,1,0,0,0,1,3,0
95DD07,3363,153,2690,1674,631,54,331,10,362,148,659,22,528,366,104,6,52,3,66,40,2518,101,2049,1268,489,46,246,4,269,95,105,22,64,25,25,0,14,0,11,8,36,4,25,10,10,2,3,1,4,2,12,0,9,3,3,0,3,0,0,3,2,0,2,1,0,0,1,0,0,0,17,4,3,1,0,0,2,1,9,0,14,0,10,0,0,0,10,1,3,0
95DD08,2126,709,883,483,205,26,169,23,255,256,487,135,267,153,62,13,39,0,40,45,1081,261,524,315,132,12,65,10,141,145,139,90,15,6,8,0,1,2,10,22,28,15,6,4,1,1,0,0,4,3,4,0,2,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,343,192,61,0,0,0,61,2,51,37,42,15,8,4,2,0,2,9,8,2
95DD09,2590,154,2100,1509,186,87,318,18,207,111,566,30,462,363,21,12,66,8,40,26,1893,82,1581,1118,156,71,236,7,138,85,73,30,26,14,6,4,2,0,17,0,19,3,12,9,1,0,2,2,2,0,11,0,6,2,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,21,9,9,2,2,0,5,0,3,0,7,0,4,1,0,0,3,1,2,0
95DD10,2805,79,2297,1406,305,250,336,34,267,128,712,8,593,369,89,64,71,8,71,32,1962,34,1643,1015,213,175,240,22,178,85,49,6,31,15,2,8,6,0,8,4,21,1,11,4,1,3,3,1,4,4,5,1,3,0,0,0,3,0,1,0,3,0,3,3,0,0,0,0,0,0,47,29,10,0,0,0,10,1,5,2,6,0,3,0,0,0,3,2,0,1
95DD11,2363,1225,609,330,164,16,99,11,237,281,617,318,165,102,36,4,23,1,71,62,1262,544,409,214,121,11,63,8,136,165,213,165,19,12,4,0,3,1,6,22,30,20,6,1,3,0,2,0,2,2,2,0,2,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,4,224,173,5,0,0,0,5,0,21,25,10,4,3,1,0,1,1,1,1,1
95DD12,2610,373,1904,1230,192,139,343,13,201,119,696,96,526,345,42,39,100,4,39,31,1656,115,1303,845,142,97,219,9,149,80,206,147,47,28,5,2,12,0,7,5,36,12,18,9,1,1,7,0,3,3,5,3,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,4,0,0,0,4,0,3,0,3,0,3,2,1,0,0,0,0,0
95DD13,1784,878,481,283,89,13,96,13,183,229,417,183,143,99,25,5,14,7,34,50,952,413,289,181,63,8,37,2,120,128,196,152,3,2,1,0,0,0,12,29,27,20,1,0,0,0,1,0,3,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,171,100,41,0,0,0,41,0,11,19,18,9,3,1,0,0,2,3,3,0
95DD14,3277,197,2564,1519,433,98,514,38,336,142,475,14,393,231,79,17,66,7,29,32,2590,128,2060,1231,341,76,412,25,285,92,94,34,46,28,3,0,15,4,5,5,60,13,41,22,6,2,11,1,4,1,19,0,14,6,2,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,24,7,2,0,2,0,0,0,6,9,15,1,8,1,0,0,7,1,5,0
95DD15,3451,1981,1127,795,138,22,172,23,149,171,810,427,296,200,39,4,53,5,35,47,1870,871,796,575,93,17,111,13,101,89,677,608,23,13,4,1,5,1,12,33,63,53,10,7,2,0,1,0,0,0,5,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,1,10,5,1,0,0,0,1,3,0,1
95DD16,2981,349,2207,1503,277,54,373,33,260,132,638,96,469,355,50,7,57,4,39,30,2103,137,1666,1124,215,44,283,16,190,94,146,95,33,8,7,2,16,5,10,3,44,8,22,10,5,1,6,0,12,2,15,3,8,2,0,0,6,1,0,3,1,0,1,1,0,0,0,0,0,0,17,10,2,1,0,0,1,1,4,0,17,0,6,2,0,0,4,6,5,0
95DD17,3461,1318,1746,1174,209,33,330,14,226,157,763,251,428,312,30,5,81,3,36,45,2086,549,1267,828,170,26,243,9,163,98,526,473,25,17,4,2,2,0,15,13,65,38,18,12,4,0,2,1,7,1,6,1,3,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,10,3,5,2,1,0,2,1,1,0
95DD18,1885,112,1394,962,184,36,212,27,183,169,516,24,398,266,57,13,62,5,38,51,1214,34,950,674,116,22,138,11,124,95,40,1,21,14,6,0,1,0,3,15,12,0,8,6,1,1,0,1,1,2,7,1,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,73,43,7,0,1,0,6,5,12,6,23,9,7,1,3,0,3,3,4,0
95DD19,3364,147,2715,1794,569,52,300,20,351,131,681,23,547,389,110,3,45,4,72,35,2510,75,2087,1360,441,48,238,13,248,87,79,24,36,22,9,0,5,0,11,8,50,1,37,20,9,1,7,1,10,1,7,1,4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,32,20,3,0,0,0,3,0,9,0,5,3,1,1,0,0,0,1,0,0
95DD20,1746,91,1283,790,289,50,154,8,196,168,478,23,352,226,83,6,37,5,53,45,1168,41,886,541,196,43,106,3,129,109,57,13,29,19,6,1,3,0,7,8,10,3,7,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,5,0,0,0,5,0,6,6,5,0,4,1,0,0,3,0,1,0
95DD21,2139,663,1004,607,203,40,154,23,261,188,384,76,195,130,36,9,20,6,56,51,1321,319,723,453,160,26,84,12,166,101,167,133,15,8,4,2,1,0,10,9,38,17,17,11,3,1,2,1,1,2,6,1,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,200,110,47,3,0,1,43,0,26,17,22,7,5,0,0,1,4,4,1,5
95DD22,3136,1042,1782,1309,205,20,248,11,130,171,900,254,587,444,67,10,66,1,19,39,1793,431,1146,830,133,10,173,9,88,119,358,313,27,21,3,0,3,0,9,9,46,20,14,12,0,0,2,0,9,3,13,4,5,0,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,1,0,8,3,3,2,1,0,0,0,2,0
95DD23,2509,266,1873,1415,177,10,271,15,245,110,553,55,424,346,31,3,44,4,44,26,1801,134,1397,1038,141,7,211,11,182,77,116,71,26,18,3,0,5,0,12,7,22,4,15,12,1,0,2,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,5,0,0,0,5,0,4,0,3,0,3,1,1,0,1,0,0,0
95DD24,2711,1714,634,359,125,28,122,8,220,135,493,296,122,70,16,5,31,1,52,22,1494,821,464,276,105,23,60,5,114,90,523,465,19,13,2,0,4,0,21,18,40,32,2,0,0,0,2,0,5,1,5,2,1,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,133,90,19,0,0,0,19,1,19,4,21,6,7,0,1,0,6,1,7,0
95EE01,1895,1668,111,69,16,3,23,0,44,72,534,464,40,25,4,1,10,0,12,18,701,586,65,40,11,2,12,0,22,28,630,594,6,4,1,0,1,0,7,23,22,17,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
95EE02,2095,87,1695,933,540,15,207,9,193,111,529,15,453,244,166,1,42,3,33,25,1474,45,1201,666,361,12,162,6,151,71,64,25,19,7,9,2,1,0,6,14,21,1,16,12,4,0,0,0,3,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,2,1,0,0,1,0,0,0
95EE03,1999,292,1368,790,341,35,202,9,205,125,533,62,369,226,91,7,45,1,63,38,1309,146,950,544,248,26,132,6,130,77,74,38,23,11,2,1,9,1,4,8,24,7,12,7,0,1,4,0,3,2,3,0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,49,36,9,0,0,0,9,0,4,0,6,3,2,0,0,0,2,1,0,0
95EE04,1993,741,987,608,212,15,152,5,160,100,518,159,297,179,58,7,53,2,34,26,1212,352,672,423,152,8,89,3,116,69,227,206,10,5,1,0,4,0,6,5,23,19,4,0,1,0,3,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,7,2,2,0,0,0,2,0,3,0
95EE05,1509,143,1147,753,251,13,130,11,133,75,351,38,265,195,47,0,23,3,25,20,1075,75,850,538,197,13,102,7,98,45,48,24,17,9,5,0,3,1,4,2,15,2,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1,0,1,0,0,0,6,7,2,0,2,0,0,0,2,0,0,0
95EE06,2278,1806,307,236,24,0,47,4,67,94,601,490,80,68,6,0,6,0,13,18,890,579,224,168,17,0,39,4,42,41,686,646,2,0,0,0,2,0,9,29,44,37,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,55,52,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
95EE07,1798,272,1255,771,271,13,200,17,173,81,555,80,392,230,90,7,65,2,59,22,1163,145,841,531,178,5,127,14,107,56,67,43,19,9,3,1,6,0,4,1,8,3,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0
95EE08,1719,245,1185,748,264,16,157,21,175,93,385,47,291,189,69,6,27,1,26,20,1201,128,861,543,187,10,121,16,127,69,67,40,20,10,4,0,6,0,6,1,32,10,12,6,4,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,0,0,7,2,5,0,1,0,0,0,1,4,0,0
95EE09,1890,602,1029,697,146,7,179,10,145,104,553,148,298,196,61,4,37,3,56,48,1039,231,690,485,80,3,122,7,74,37,254,205,26,15,2,0,9,0,6,17,22,13,5,0,3,0,2,0,3,1,6,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,0,0,4,0,5,1,1,0,0,0,0,0,0,0,1,0
95EE10,1797,1011,607,426,59,5,117,9,75,95,462,229,200,158,12,1,29,0,7,26,821,330,390,263,43,3,81,8,43,50,407,365,10,5,4,1,0,1,14,17,17,14,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,66,4,0,0,0,4,0,2,2,16,7,2,0,0,0,2,0,7,0
95EE11,1677,561,926,621,158,5,142,9,118,63,462,167,240,179,38,0,23,3,41,11,1001,223,661,426,119,5,111,5,72,40,196,160,21,14,1,0,6,0,3,12,11,8,3,2,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
95EE12,2507,285,1802,997,539,18,248,11,261,148,664,69,461,246,163,2,50,1,89,44,1725,147,1314,741,366,16,191,10,160,94,50,22,21,9,8,0,4,0,3,4,15,5,4,1,2,0,1,0,0,6,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,42,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,1,0
95EE13,1529,307,972,548,224,17,183,12,152,86,462,120,264,178,50,5,31,3,46,29,953,140,661,350,155,12,144,6,95,51,74,34,31,13,15,0,3,0,5,4,13,3,5,2,3,0,0,0,3,2,4,0,3,2,0,0,1,0,1,0,3,1,2,2,0,0,0,0,0,0,15,9,6,1,1,0,4,0,0,0,5,0,0,0,0,0,0,3,2,0
95EE14,2684,343,1888,1118,448,15,307,24,296,133,686,98,475,283,130,2,60,7,60,46,1844,193,1341,801,305,13,222,14,224,72,101,39,43,25,10,0,8,0,6,13,25,3,16,7,2,0,7,0,4,2,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,11,10,1,0,1,0,0,0,0,0,14,0,11,2,0,0,9,3,0,0
95EE15,1728,337,1137,739,282,4,112,12,166,76,482,75,332,213,89,0,30,1,45,29,1094,166,775,514,186,4,71,11,102,40,119,84,20,8,6,0,6,0,10,5,18,9,6,4,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,10,0,4,0,0,0,4,0,5,1,3,2,0,0,0,0,0,0,1,0
95EE16,2126,552,1301,843,199,21,238,10,156,107,606,159,377,258,64,3,52,3,44,23,1290,210,903,575,130,16,182,5,105,67,207,175,10,4,4,1,1,2,3,17,13,5,5,2,1,1,1,0,3,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,3,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0
95FF01,4796,1353,2671,1274,931,92,374,40,534,198,545,128,318,140,130,3,45,2,76,21,3452,683,2207,1080,757,83,287,28,382,152,571,431,81,27,28,6,20,2,39,18,104,48,41,20,7,0,14,1,12,2,16,1,10,3,4,0,3,1,4,0,4,1,0,0,0,0,0,0,3,0,78,56,5,4,0,0,1,0,12,5,26,5,9,0,5,0,4,6,6,0
95FF02,2817,1519,1025,642,230,19,134,5,152,116,728,371,301,215,53,1,32,0,27,29,1414,553,697,414,170,18,95,3,97,64,594,533,21,11,5,0,5,0,22,18,32,27,5,2,2,0,1,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,39,31,0,0,0,0,0,0,3,5,7,3,1,0,0,0,1,1,2,0
95FF03,3006,1038,1439,636,558,52,193,18,356,155,559,199,250,94,108,5,43,4,76,30,2005,519,1137,527,433,41,136,8,234,107,326,262,24,10,8,1,5,2,26,12,38,17,12,2,7,1,2,0,5,4,7,3,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,0,56,35,9,1,0,4,4,0,10,2,13,1,7,2,2,0,3,1,4,0
95FF04,2629,926,1391,923,246,26,196,15,174,123,533,193,282,193,42,6,41,3,26,29,1646,395,1051,700,187,18,146,6,130,64,388,313,34,16,11,2,5,2,10,29,41,16,20,13,4,0,3,1,3,1,6,1,3,0,2,0,1,2,0,0,3,3,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,5,0,3,1,1,1,0,0,0,1,0,0
95FF05,2563,419,1626,720,508,94,304,28,338,152,550,81,357,169,128,21,39,4,61,47,1751,202,1184,518,364,60,242,23,249,93,152,76,49,19,10,10,10,0,20,7,38,5,26,13,5,3,5,0,6,1,5,0,3,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,53,49,3,1,0,0,2,0,0,1,13,5,4,0,1,0,3,1,1,2
95FF06,4116,500,2767,1250,859,152,506,36,583,230,684,88,441,211,140,18,72,8,91,56,3095,258,2224,1004,695,124,401,18,443,152,195,101,59,21,16,5,17,2,15,18,49,12,26,13,7,2,4,1,8,2,10,0,4,1,0,2,1,0,6,0,1,1,0,0,0,0,0,0,0,0,51,31,0,0,0,0,0,0,18,2,31,9,13,0,1,1,11,7,2,0
95FF07,2769,1232,1061,428,477,45,111,11,274,191,635,281,232,80,99,20,33,1,81,40,1670,601,783,335,355,23,70,7,164,115,373,287,37,10,22,2,3,1,20,28,31,21,3,2,1,0,0,1,4,2,7,6,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,33,28,2,0,0,0,2,0,0,3,18,7,3,1,0,0,2,1,5,2
95FF08,2364,591,1450,697,496,59,198,8,203,112,421,94,252,115,89,17,31,1,41,33,1672,315,1138,554,392,42,150,6,145,68,210,149,41,24,9,0,8,1,9,10,25,15,7,2,3,0,2,0,2,1,6,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,12,3,0,1,0,2,0,2,0,13,5,5,0,0,0,5,0,3,0
95FF09,2522,913,1224,408,583,44,189,17,212,156,547,188,289,98,147,19,25,5,43,22,1593,446,887,300,415,24,148,6,148,106,308,247,34,8,17,1,8,1,10,16,29,16,8,2,4,0,2,1,1,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,28,11,6,0,0,0,6,0,4,7,15,4,0,0,0,0,0,4,5,2
95FF10,3473,434,2438,1428,503,57,450,21,430,150,659,87,484,303,83,7,91,1,67,20,2531,199,1878,1087,404,49,338,10,336,108,187,125,31,16,8,0,7,0,14,17,61,15,33,18,7,1,7,6,4,3,9,0,6,2,1,0,3,0,2,1,3,1,1,0,0,0,1,0,1,0,13,5,4,2,0,0,2,1,3,0,10,2,1,0,0,0,1,3,3,1
95FF11,2582,725,1565,1109,204,6,246,25,187,80,624,184,396,289,43,1,63,2,24,18,1606,271,1121,793,147,5,176,19,140,55,300,244,33,17,13,0,3,1,17,5,21,11,3,2,1,0,0,2,4,1,7,1,6,4,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,2,1,12,5,6,4,0,0,2,1,0,0
95FF12,2724,1373,981,393,361,52,175,21,203,146,459,261,152,74,47,9,22,2,23,21,1683,655,780,302,294,40,144,17,135,96,500,416,27,12,11,2,2,0,31,26,53,34,13,5,4,0,4,0,4,2,7,1,4,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,10,4,1,0,1,0,0,0,4,1,11,2,4,0,1,0,3,2,3,0
95FF13,2708,890,1473,772,436,25,240,16,192,137,472,151,273,143,88,3,39,0,22,26,1766,393,1149,609,335,16,189,13,125,86,378,311,22,7,5,5,5,3,27,15,52,21,18,11,1,0,6,0,8,5,2,1,1,1,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,21,7,3,0,3,0,0,0,8,3,15,6,5,1,2,1,1,0,2,2
95FF14,2432,310,1764,856,497,59,352,21,221,116,409,77,274,131,82,7,54,0,26,32,1842,167,1414,699,392,48,275,18,171,72,103,53,34,9,14,2,9,1,8,7,50,8,29,12,9,0,8,1,7,5,9,0,6,2,0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,0,11,5,2,1,0,0,1,0,4,0,7,0,5,2,0,1,2,0,2,0
95FF15,2740,983,1414,999,227,8,180,18,175,150,808,237,487,346,81,2,58,5,40,39,1474,381,875,635,133,6,101,11,112,95,336,280,24,12,5,0,7,2,15,15,31,14,16,5,8,0,3,0,1,0,4,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,69,8,0,0,0,8,0,2,1,7,1,1,0,0,0,1,0,5,0
95FF16,2374,476,1548,712,608,59,169,7,239,104,413,75,278,118,129,2,29,1,36,23,1714,252,1208,571,459,54,124,5,180,69,175,128,28,12,10,2,4,1,8,10,37,11,19,6,8,1,4,0,5,2,5,1,4,0,0,0,4,0,0,0,5,4,0,0,0,0,0,0,1,0,15,3,4,0,1,0,3,0,8,0,10,2,7,5,1,0,1,0,1,0
95FF17,1724,553,878,376,336,39,127,14,184,95,427,100,243,94,101,12,36,5,43,36,1079,296,603,276,221,26,80,7,118,55,153,114,21,6,11,1,3,2,12,4,22,14,4,0,3,0,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,31,22,3,0,0,0,3,0,6,0,10,6,3,0,0,0,3,0,1,0
95GG01,4907,4244,41,14,14,0,13,12,163,447,838,721,9,3,5,0,1,0,15,93,1517,1236,25,10,6,0,9,6,57,193,2397,2164,2,0,1,0,1,2,81,148,124,110,3,1,2,0,0,0,0,11,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,11,4,0,0,0,0,0,0,5,2,16,8,2,0,0,0,2,3,3,0
95GG02,5987,4872,91,19,30,17,25,10,144,870,1532,1302,13,2,6,4,1,3,27,187,2439,1899,59,13,20,12,14,3,62,416,1847,1556,12,4,4,1,3,1,43,235,111,86,2,0,0,0,2,1,3,19,10,5,1,0,0,0,1,0,0,4,5,2,1,0,0,0,1,0,0,2,26,18,0,0,0,0,0,0,5,3,17,4,3,0,0,0,3,2,4,4
95GG03,5939,755,3295,1369,984,309,633,98,1421,370,670,62,371,186,119,30,36,9,178,50,4332,361,2665,1098,829,258,480,58,1015,233,454,207,93,29,15,10,39,7,84,63,165,18,91,40,17,9,25,1,45,10,39,4,23,11,3,0,9,1,9,2,7,0,3,0,1,1,1,0,3,1,99,46,7,1,0,0,6,4,35,7,173,57,42,4,0,1,37,18,52,4
95GG04,4908,2154,1636,674,594,192,176,63,467,588,1086,465,421,180,152,48,41,2,99,99,2539,769,1154,482,423,136,113,20,268,328,1004,815,21,6,9,4,2,3,37,128,67,31,16,5,6,1,4,0,7,13,13,1,5,1,3,0,1,0,6,1,2,2,0,0,0,0,0,0,0,0,119,66,10,0,1,0,9,1,32,10,78,5,9,0,0,3,6,37,18,9
95GG05,5928,2628,1092,413,369,109,201,135,1476,597,774,274,254,101,93,39,21,18,169,59,2914,1024,708,286,244,66,112,64,764,354,1360,901,42,17,12,4,9,11,290,116,171,91,14,4,8,0,2,1,37,28,28,2,9,1,2,0,6,1,15,1,30,16,2,0,0,0,2,0,11,1,379,255,16,2,0,0,14,8,83,17,272,65,47,2,10,0,35,32,107,21
95GG06,5626,251,4047,1647,1378,533,489,71,748,509,950,35,645,254,246,65,80,10,164,96,4294,114,3289,1358,1100,455,376,34,532,325,219,60,59,21,20,9,9,10,20,70,50,7,28,10,10,3,5,0,5,10,15,0,6,0,1,1,4,4,3,2,1,0,0,0,0,0,0,0,1,0,64,31,12,1,0,0,11,1,15,5,33,4,8,3,1,0,4,12,8,1
95GG07,5485,4538,135,31,52,1,51,31,215,566,1039,870,20,4,12,0,4,10,59,80,1998,1517,80,23,34,1,22,9,81,311,2160,1926,14,4,5,0,5,4,58,158,98,84,1,0,0,0,1,0,6,7,25,21,1,0,1,0,0,1,0,2,14,13,0,0,0,0,0,0,0,1,46,28,6,0,0,0,6,3,4,5,105,79,13,0,0,0,13,4,7,2
95GG08,4910,2790,1094,459,304,162,169,45,521,460,760,400,205,78,58,44,25,6,86,63,2689,1224,832,372,235,116,109,23,311,299,1162,983,22,4,10,2,6,1,69,87,117,85,7,3,1,0,3,1,16,8,14,5,1,0,0,0,1,5,2,1,4,3,0,0,0,0,0,0,1,0,129,81,16,0,0,0,16,1,29,2,35,9,11,2,0,0,9,8,7,0
95GG09,6165,392,4208,1808,1333,450,617,54,1151,360,810,55,541,233,175,54,79,4,144,66,4832,183,3474,1504,1107,377,486,33,893,249,258,85,99,34,26,11,28,5,42,27,104,13,61,29,16,6,10,0,22,8,22,2,11,3,6,1,1,2,4,3,5,1,0,0,0,0,0,3,1,0,73,40,3,1,0,0,2,1,25,4,61,13,19,4,3,1,11,6,20,3
95GG10,3998,399,2384,863,921,338,262,66,705,444,738,46,473,174,189,76,34,6,140,73,2585,105,1797,666,705,256,170,26,383,274,202,72,36,15,10,3,8,2,45,47,73,13,28,4,13,1,10,2,20,10,23,3,4,1,3,0,0,3,7,6,9,5,2,0,0,1,1,1,1,0,296,151,24,1,1,0,22,8,84,29,72,4,20,2,0,1,17,18,25,5
95GG11,5453,584,2980,1232,918,287,543,71,1184,634,976,65,617,256,178,55,128,8,185,101,3632,172,2214,934,702,217,361,31,819,396,324,122,64,24,24,6,10,8,55,75,104,20,37,14,11,3,9,5,31,11,20,1,8,2,0,0,6,1,6,4,1,1,0,0,0,0,0,0,0,0,322,195,23,0,1,0,22,8,62,34,74,8,17,2,2,6,7,10,26,13
95GG12,8945,4484,1238,514,389,86,249,305,1811,1107,987,579,114,40,33,14,27,35,127,132,3971,1470,930,416,299,59,156,80,916,575,2845,2093,109,42,41,7,19,37,356,250,196,101,20,12,6,0,2,2,52,21,45,13,5,0,3,1,1,14,10,3,25,17,3,0,1,0,2,1,4,0,413,153,27,0,1,0,26,12,148,73,463,58,30,4,5,5,16,124,198,53
95GG13,4722,1561,2171,941,630,359,241,46,601,343,655,117,403,196,115,56,36,3,75,57,2953,599,1701,724,500,291,186,29,420,204,870,698,37,13,9,11,4,2,72,61,100,68,13,7,4,1,1,1,13,5,11,7,2,0,1,0,1,0,0,2,7,3,1,0,0,0,1,1,2,0,81,46,10,0,1,0,9,1,14,10,45,23,4,1,0,0,3,9,5,4
