GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95SS29,1031,858,20,8,7,0,5,3,37,113,541,461,9,5,3,0,1,2,15,54,150,129,2,1,0,0,1,2,1,16,391,332,7,4,3,0,0,0,14,38,6,5,0,0,0,0,0,0,1,0,401,326,8,1,4,0,3,0,17,50,363,295,8,1,4,0,3,0,17,43,38,31,0,0,0,0,0,0,0,7,48,38,2,1,0,0,1,0,4,4,40,32,2,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,35,28,1,1,0,0,0,1,0,5
95SS30,1125,191,710,297,237,52,124,11,152,61,911,155,594,271,216,45,62,9,102,51,535,56,394,192,143,24,35,7,43,35,376,99,200,79,73,21,27,2,59,16,3,0,3,2,0,0,1,0,0,0,24,4,12,4,5,2,1,1,4,3,4,1,1,0,1,0,0,1,1,0,20,3,11,4,4,2,1,0,3,3,170,29,87,14,13,3,57,1,46,7,70,16,32,6,11,2,13,0,19,3,74,10,39,4,1,0,34,0,22,3,6,0,4,1,1,1,1,1,1,0,20,3,12,3,0,0,9,0,4,1,17,3,14,6,3,2,3,0,0,0
95TT01,838,591,183,77,71,4,31,3,22,39,731,525,153,64,61,4,24,3,18,32,415,284,102,36,46,3,17,2,7,20,316,241,51,28,15,1,7,1,11,12,1,0,1,0,1,0,0,0,0,0,12,7,4,1,2,0,1,0,0,1,11,7,3,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,73,47,17,8,4,0,5,0,4,5,57,37,12,5,4,0,3,0,4,4,1,1,0,0,0,0,0,0,0,0,14,8,5,3,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,21,12,8,4,3,0,1,0,0,1
95TT02,857,656,134,70,43,2,19,0,16,51,655,500,109,63,34,1,11,0,9,37,361,251,82,43,28,1,10,0,0,28,294,249,27,20,6,0,1,0,9,9,1,1,0,0,0,0,0,0,0,0,54,47,2,1,1,0,0,0,2,3,49,42,2,1,1,0,0,0,2,3,5,5,0,0,0,0,0,0,0,0,117,87,16,5,4,0,7,0,5,9,99,77,12,4,3,0,5,0,4,6,1,1,0,0,0,0,0,0,0,0,16,9,4,1,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,1,30,21,7,1,4,1,1,0,0,2
95TT03,1175,526,513,233,194,12,74,7,61,68,789,353,346,170,121,5,50,6,44,40,396,145,204,105,71,2,26,5,19,23,393,208,142,65,50,3,24,1,25,17,8,3,3,2,1,0,0,0,1,1,91,31,54,20,24,2,8,0,3,3,89,31,52,19,23,2,8,0,3,3,2,0,2,1,1,0,0,0,0,0,251,128,91,36,39,5,11,0,13,19,234,116,89,35,39,5,10,0,11,18,5,5,0,0,0,0,0,0,0,0,10,5,2,1,0,0,1,0,2,1,2,2,0,0,0,0,0,0,0,0,36,11,19,5,9,0,5,1,0,5
95TT04,1018,875,48,20,12,1,15,1,29,65,741,638,38,19,8,1,10,1,14,50,384,332,22,12,4,0,6,0,6,24,357,306,16,7,4,1,4,1,8,26,4,4,0,0,0,0,0,0,0,0,98,86,1,0,0,0,1,0,4,7,73,65,1,0,0,0,1,0,1,6,25,21,0,0,0,0,0,0,3,1,153,127,8,0,4,0,4,0,11,7,127,106,7,0,3,0,4,0,9,5,1,1,0,0,0,0,0,0,0,0,20,16,1,0,1,0,0,0,1,2,5,4,0,0,0,0,0,0,1,0,22,20,1,1,0,0,0,0,0,1
95TT05,1129,662,316,98,134,13,71,13,62,76,604,354,176,64,71,4,37,8,25,41,290,155,104,40,44,3,17,6,8,17,314,199,72,24,27,1,20,2,17,24,7,5,2,2,0,0,0,0,0,0,168,99,50,13,22,2,13,0,8,11,136,82,39,9,18,1,11,0,5,10,32,17,11,4,4,1,2,0,3,1,308,183,72,13,35,7,17,4,28,21,288,168,71,13,34,7,17,3,27,19,5,4,0,0,0,0,0,1,0,0,13,9,1,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,42,21,16,6,6,0,4,1,1,3
95TT06,886,532,289,165,106,1,17,2,23,40,683,453,182,116,57,0,9,2,15,31,357,229,99,68,30,0,1,1,9,19,326,224,83,48,27,0,8,1,6,12,2,1,1,1,0,0,0,0,0,0,93,23,63,24,34,1,4,0,2,5,74,20,47,16,27,1,3,0,2,5,19,3,16,8,7,0,1,0,0,0,73,41,24,15,5,0,4,0,6,2,65,37,21,13,4,0,4,0,6,1,0,0,0,0,0,0,0,0,0,0,8,4,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,14,19,9,10,0,0,0,0,2
95TT07,874,372,414,215,125,11,63,7,40,41,749,342,347,180,103,10,54,6,26,28,451,193,224,124,65,7,28,5,11,18,298,149,123,56,38,3,26,1,15,10,1,0,1,0,1,0,0,0,0,0,21,2,16,9,6,0,1,0,1,2,21,2,16,9,6,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,81,22,36,18,12,0,6,0,13,10,69,20,32,16,11,0,5,0,9,8,4,0,0,0,0,0,0,0,4,0,6,2,2,2,0,0,0,0,0,2,2,0,2,0,1,0,1,0,0,0,22,6,14,8,3,1,2,1,0,1
95TT08,851,339,428,196,138,4,90,5,46,33,735,310,359,171,108,4,76,5,37,24,411,152,226,119,63,1,43,5,13,15,324,158,133,52,45,3,33,0,24,9,1,1,0,0,0,0,0,0,0,0,26,1,21,6,9,0,6,0,2,2,26,1,21,6,9,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,81,25,44,18,19,0,7,0,6,6,67,22,35,15,13,0,7,0,6,4,0,0,0,0,0,0,0,0,0,0,13,3,8,2,6,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,8,2,4,1,2,0,1,0,1,1
95TT09,874,765,51,27,7,0,17,1,14,43,785,691,41,23,6,0,12,1,12,40,471,415,28,16,4,0,8,1,3,24,314,276,13,7,2,0,4,0,9,16,2,2,0,0,0,0,0,0,0,0,18,15,1,0,1,0,0,0,0,2,18,15,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,46,37,7,2,0,0,5,0,2,0,36,31,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,23,20,2,2,0,0,0,0,0,1
95TT10,1056,751,203,101,83,2,17,3,43,56,557,403,111,62,44,0,5,1,18,24,252,168,68,40,25,0,3,1,6,9,305,235,43,22,19,0,2,0,12,15,4,4,0,0,0,0,0,0,0,0,184,139,29,13,13,1,2,0,5,11,162,120,29,13,13,1,2,0,5,8,22,19,0,0,0,0,0,0,0,3,265,176,48,21,17,1,9,2,19,20,245,161,45,20,15,1,9,2,18,19,2,2,0,0,0,0,0,0,0,0,16,13,3,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,46,29,15,5,9,0,1,0,1,1
95TT11,945,780,114,59,18,6,31,1,16,34,783,649,93,51,12,6,24,1,11,29,457,368,63,42,5,1,15,1,7,18,326,281,30,9,7,5,9,0,4,11,1,1,0,0,0,0,0,0,0,0,38,34,1,1,0,0,0,0,1,2,35,31,1,1,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,84,65,12,2,5,0,5,0,4,3,72,55,11,2,5,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,12,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39,31,8,5,1,0,2,0,0,0
95TT12,898,254,552,179,250,9,114,8,46,38,743,238,436,145,187,9,95,6,30,33,439,137,264,92,113,3,56,3,11,24,304,101,172,53,74,6,39,3,19,9,4,0,3,3,0,0,0,0,1,0,54,0,45,14,27,0,4,1,4,4,52,0,45,14,27,0,4,1,3,3,2,0,0,0,0,0,0,0,1,1,76,11,53,14,29,0,10,1,10,1,70,9,49,12,27,0,10,1,10,1,1,1,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,21,5,15,3,7,0,5,0,1,0
95TT13,1107,508,440,146,186,13,95,12,72,75,631,303,257,93,101,6,57,7,34,30,291,116,143,52,60,4,27,2,14,16,340,187,114,41,41,2,30,5,20,14,8,4,1,1,0,0,0,0,3,0,176,54,100,26,49,1,24,0,8,14,174,53,99,26,48,1,24,0,8,14,2,1,1,0,1,0,0,0,0,0,256,128,71,23,32,5,11,4,26,27,238,119,66,22,29,5,10,3,25,25,1,0,1,0,0,0,1,0,0,0,15,8,4,1,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,36,19,11,3,4,1,3,1,1,4
95TT14,830,389,320,111,139,5,65,8,53,60,543,249,221,83,88,5,45,8,33,32,285,112,136,51,54,3,28,5,13,19,258,137,85,32,34,2,17,3,20,13,3,1,2,0,2,0,0,0,0,0,120,53,46,13,26,0,7,0,5,16,95,42,38,10,22,0,6,0,3,12,25,11,8,3,4,0,1,0,2,4,140,80,36,9,17,0,10,0,15,9,126,75,30,7,14,0,9,0,14,7,0,0,0,0,0,0,0,0,0,0,11,3,6,2,3,0,1,0,1,1,3,2,0,0,0,0,0,0,0,1,24,6,15,6,6,0,3,0,0,3
95TT15,833,205,520,292,170,0,58,4,42,62,635,179,378,225,105,0,48,3,31,44,338,78,215,139,52,0,24,2,14,29,297,101,163,86,53,0,24,1,17,15,6,1,5,4,1,0,0,0,0,0,69,0,61,28,29,0,4,0,5,3,67,0,59,27,28,0,4,0,5,3,2,0,2,1,1,0,0,0,0,0,74,18,46,20,21,0,5,1,2,7,65,16,39,16,18,0,5,1,2,7,0,0,0,0,0,0,0,0,0,0,9,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,30,15,14,0,1,0,4,8
95TT16,866,545,238,122,89,2,25,0,37,46,687,442,181,93,64,2,22,0,28,36,389,233,124,63,46,0,15,0,10,22,298,209,57,30,18,2,7,0,18,14,2,2,0,0,0,0,0,0,0,0,56,32,21,9,12,0,0,0,0,3,51,29,20,8,12,0,0,0,0,2,5,3,1,1,0,0,0,0,0,1,93,59,23,13,8,0,2,0,7,4,80,50,22,12,8,0,2,0,5,3,1,1,0,0,0,0,0,0,0,0,11,8,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,28,10,13,7,5,0,1,0,2,3
95UU01,384,154,187,75,102,2,8,0,24,19,254,117,112,46,58,2,6,0,13,12,133,64,55,29,20,1,5,0,4,10,121,53,57,17,38,1,1,0,9,2,1,0,1,0,1,0,0,0,0,0,63,16,41,14,27,0,0,0,4,2,57,15,36,12,24,0,0,0,4,2,6,1,5,2,3,0,0,0,0,0,56,17,27,14,13,0,0,0,7,5,48,14,23,12,11,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,7,3,3,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,10,4,6,1,3,0,2,0,0,0
95UU02,439,5,369,173,177,3,16,1,35,29,293,5,241,114,115,1,11,0,25,22,177,1,142,71,65,0,6,0,19,15,116,4,99,43,50,1,5,0,6,7,2,0,2,2,0,0,0,0,0,0,74,0,69,30,35,1,3,0,3,2,72,0,68,30,34,1,3,0,2,2,2,0,1,0,1,0,0,0,1,0,59,0,46,22,21,1,2,1,7,5,52,0,40,18,19,1,2,1,7,4,0,0,0,0,0,0,0,0,0,0,7,0,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,11,5,6,0,0,0,0,0
95UU03,381,207,87,44,37,0,6,4,45,38,264,150,66,34,29,0,3,1,25,22,195,102,55,29,24,0,2,0,18,20,69,48,11,5,5,0,1,1,7,2,1,1,0,0,0,0,0,0,0,0,31,16,6,4,0,0,2,1,5,3,11,4,3,2,0,0,1,1,2,1,20,12,3,2,0,0,1,0,3,2,76,35,12,4,7,0,1,2,14,13,69,32,10,4,5,0,1,2,12,13,1,0,0,0,0,0,0,0,1,0,6,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,3,2,1,0,0,0,1,0
95UU04,350,8,285,128,145,1,11,1,25,31,146,3,117,67,42,1,7,0,12,14,107,0,88,49,32,1,6,0,9,10,39,3,29,18,10,0,1,0,3,4,2,1,1,1,0,0,0,0,0,0,146,0,125,40,82,0,3,1,6,14,133,0,114,36,75,0,3,0,5,14,13,0,11,4,7,0,0,1,1,0,42,2,30,13,16,0,1,0,7,3,34,1,26,12,14,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,7,0,4,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,14,2,12,7,5,0,0,0,0,0
95UU05,373,15,308,187,92,0,29,1,25,24,285,13,238,147,66,0,25,0,18,16,174,7,152,103,36,0,13,0,6,9,111,6,86,44,30,0,12,0,12,7,1,0,1,0,1,0,0,0,0,0,44,0,37,22,12,0,3,0,2,5,44,0,37,22,12,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0,30,1,21,9,11,0,1,1,4,3,25,1,16,7,8,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,4,0,4,2,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,13,1,11,9,2,0,0,0,1,0
95UU06,569,398,81,35,36,2,8,2,52,36,407,295,59,27,24,2,6,1,30,22,228,152,44,20,18,2,4,1,13,18,179,143,15,7,6,0,2,0,17,4,2,2,0,0,0,0,0,0,0,0,51,32,7,4,3,0,0,0,6,6,49,31,7,4,3,0,0,0,5,6,2,1,0,0,0,0,0,0,1,0,93,59,11,3,7,0,1,1,16,6,86,54,9,3,5,0,1,1,16,6,0,0,0,0,0,0,0,0,0,0,7,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,4,1,2,0,1,0,0,2
95UU07,307,18,232,117,77,3,35,6,31,20,248,8,195,107,60,3,25,4,26,15,163,3,137,79,41,2,15,4,7,12,85,5,58,28,19,1,10,0,19,3,3,0,2,1,1,0,0,0,0,1,15,0,13,2,5,0,6,0,1,1,15,0,13,2,5,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,32,7,16,6,9,0,1,2,4,3,31,7,16,6,9,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,6,1,2,0,3,0,0,0
95UU08,461,376,12,4,6,0,2,1,14,58,330,274,5,2,2,0,1,1,8,42,219,182,3,1,1,0,1,1,2,31,111,92,2,1,1,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,63,46,5,2,2,0,1,0,3,9,43,33,3,1,1,0,1,0,1,6,20,13,2,1,1,0,0,0,2,3,52,40,2,0,2,0,0,0,3,7,43,36,1,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
95UU09,594,507,23,12,10,0,1,2,22,40,444,385,16,9,6,0,1,1,13,29,245,211,11,6,4,0,1,0,5,18,199,174,5,3,2,0,0,1,8,11,4,3,0,0,0,0,0,0,0,1,34,28,1,0,1,0,0,0,3,2,32,27,1,0,1,0,0,0,2,2,2,1,0,0,0,0,0,0,1,0,94,78,5,3,2,0,0,1,5,5,83,68,5,3,2,0,0,1,4,5,1,0,0,0,0,0,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,1,0,1,0,0,0,1,3
95UU10,420,361,17,2,9,0,6,1,13,28,316,275,13,1,7,0,5,0,11,17,220,194,10,0,5,0,5,0,4,12,96,81,3,1,2,0,0,0,7,5,1,1,0,0,0,0,0,0,0,0,19,16,1,0,1,0,0,0,1,1,14,12,0,0,0,0,0,0,1,1,5,4,1,0,1,0,0,0,0,0,68,56,2,0,1,0,1,1,1,8,51,41,2,0,1,0,1,1,1,6,2,2,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,16,13,1,1,0,0,0,0,0,2
95UU11,355,289,25,7,15,1,2,1,12,28,272,232,11,3,6,1,1,1,8,20,181,156,5,1,3,1,0,1,4,15,91,76,6,2,3,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,1,16,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,29,13,4,8,0,1,0,4,4,46,27,12,3,8,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,13,1,0,1,0,0,0,0,3
95UU12,564,398,83,29,44,1,9,2,33,48,292,211,43,15,23,1,4,1,16,21,154,101,30,13,15,0,2,1,7,15,138,110,13,2,8,1,2,0,9,6,4,2,2,0,2,0,0,0,0,0,94,66,13,8,4,0,1,0,4,11,81,61,9,6,3,0,0,0,2,9,13,5,4,2,1,0,1,0,2,2,156,107,20,3,13,0,4,1,13,15,143,99,19,3,12,0,4,1,11,13,0,0,0,0,0,0,0,0,0,0,13,8,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,18,12,5,3,2,0,0,0,0,1
95UU13,333,119,165,65,92,0,8,0,24,25,247,82,128,54,68,0,6,0,16,21,160,47,88,42,42,0,4,0,8,17,87,35,40,12,26,0,2,0,8,4,0,0,0,0,0,0,0,0,0,0,32,14,17,4,13,0,0,0,0,1,30,12,17,4,13,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,45,18,16,4,10,0,2,0,8,3,36,17,13,4,7,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,9,1,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,9,5,4,3,1,0,0,0,0,0
95UU14,718,476,138,55,74,0,9,2,43,59,413,276,79,34,41,0,4,0,24,34,184,113,50,23,25,0,2,0,5,16,229,163,29,11,16,0,2,0,19,18,1,0,1,0,1,0,0,0,0,0,150,98,34,9,22,0,3,0,8,10,107,71,26,6,18,0,2,0,4,6,43,27,8,3,4,0,1,0,4,4,144,95,21,11,8,0,2,2,11,15,132,84,21,11,8,0,2,2,11,14,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,7,3,1,2,0,0,0,0,0
95UU15,360,46,266,162,84,2,18,0,27,21,242,33,177,113,49,1,14,0,22,10,139,22,102,74,25,0,3,0,8,7,103,11,75,39,24,1,11,0,14,3,2,1,1,0,1,0,0,0,0,0,58,5,45,28,15,0,2,0,1,7,58,5,45,28,15,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,45,7,31,12,16,1,2,0,4,3,36,7,24,9,12,1,2,0,3,2,2,0,1,1,0,0,0,0,0,1,6,0,6,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,12,9,3,0,0,0,0,1
95VV01,1171,441,589,304,203,11,71,3,64,74,835,293,458,241,158,9,50,2,41,41,452,140,262,146,85,6,25,1,22,27,383,153,196,95,73,3,25,1,19,14,13,1,10,6,4,0,0,0,2,0,99,63,19,8,8,1,2,0,7,10,87,55,18,8,8,0,2,0,5,9,12,8,1,0,0,1,0,0,2,1,179,64,86,39,30,1,16,1,13,15,160,59,72,33,24,1,14,1,13,15,1,0,1,1,0,0,0,0,0,0,18,5,13,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,16,10,3,0,3,0,1,8
95VV02,985,776,35,19,4,3,9,14,49,111,460,376,19,14,3,2,0,2,13,50,253,200,14,11,2,1,0,1,7,31,207,176,5,3,1,1,0,1,6,19,4,4,0,0,0,0,0,0,0,0,274,222,8,3,0,1,4,2,14,28,225,184,8,3,0,1,4,0,12,21,49,38,0,0,0,0,0,2,2,7,213,146,8,2,1,0,5,10,22,27,198,134,7,2,1,0,4,10,21,26,2,1,1,0,0,0,1,0,0,0,9,7,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,0,6
95VV03,996,562,300,130,119,27,24,4,42,88,599,328,193,88,69,24,12,2,25,51,296,126,129,62,44,15,8,1,10,30,303,202,64,26,25,9,4,1,15,21,1,1,0,0,0,0,0,0,0,0,170,114,42,21,15,1,5,0,5,9,166,112,40,19,15,1,5,0,5,9,4,2,2,2,0,0,0,0,0,0,196,102,56,15,32,2,7,2,11,25,179,98,50,12,29,2,7,2,8,21,0,0,0,0,0,0,0,0,0,0,14,3,5,2,3,0,0,0,2,4,3,1,1,1,0,0,0,0,1,0,30,17,9,6,3,0,0,0,1,3
95VV04,1052,445,493,306,82,0,105,4,48,62,861,350,430,261,75,0,94,4,28,49,497,180,265,162,48,0,55,2,14,36,364,170,165,99,27,0,39,2,14,13,1,1,0,0,0,0,0,0,0,0,25,17,3,2,0,0,1,0,2,3,25,17,3,2,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,137,67,42,36,2,0,4,0,18,10,120,60,36,31,2,0,3,0,15,9,1,0,0,0,0,0,0,0,1,0,16,7,6,5,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,28,10,18,7,5,0,6,0,0,0
95VV05,1364,1133,61,30,13,3,15,6,47,117,1114,949,48,23,8,3,14,3,31,83,506,419,25,12,5,1,7,1,18,43,608,530,23,11,3,2,7,2,13,40,2,2,0,0,0,0,0,0,0,0,33,26,2,2,0,0,0,0,2,3,32,25,2,2,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,189,135,8,3,4,0,1,3,14,29,164,115,7,3,3,0,1,2,14,26,3,1,0,0,0,0,0,0,0,2,21,19,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,26,21,3,2,1,0,0,0,0,2
95VV06,1153,1002,22,13,3,1,5,1,31,97,856,757,12,8,3,0,1,0,16,71,408,367,4,3,1,0,0,0,5,32,448,390,8,5,2,0,1,0,11,39,0,0,0,0,0,0,0,0,0,0,82,70,2,1,0,0,1,0,2,8,72,62,2,1,0,0,1,0,2,6,10,8,0,0,0,0,0,0,0,2,178,151,6,2,0,1,3,1,10,10,155,133,5,1,0,1,3,1,7,9,1,1,0,0,0,0,0,0,0,0,21,16,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,37,24,2,2,0,0,0,0,3,8
95VV07,1657,1286,145,53,36,7,49,6,81,139,1080,868,90,27,26,5,32,2,37,83,473,355,56,18,17,3,18,0,18,44,607,513,34,9,9,2,14,2,19,39,9,6,1,0,0,0,1,0,2,0,193,145,10,6,4,0,0,2,11,25,124,93,7,3,4,0,0,1,7,16,69,52,3,3,0,0,0,1,4,9,342,242,40,17,5,2,16,2,30,28,307,217,37,17,4,2,14,2,27,24,1,1,0,0,0,0,0,0,0,0,27,20,2,0,1,0,1,0,1,4,7,4,1,0,0,0,1,0,2,0,33,25,4,3,1,0,0,0,1,3
95VV08,1006,841,27,18,8,0,1,1,23,114,784,659,20,15,4,0,1,0,12,93,447,377,12,9,2,0,1,0,4,54,337,282,8,6,2,0,0,0,8,39,1,1,0,0,0,0,0,0,0,0,82,72,2,0,2,0,0,0,0,8,51,46,1,0,1,0,0,0,0,4,31,26,1,0,1,0,0,0,0,4,115,86,5,3,2,0,0,1,11,12,91,67,5,3,2,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,2,24,23,0,0,0,0,0,0,0,1
95VV09,967,790,9,1,3,0,5,1,14,153,649,529,4,0,3,0,1,0,7,109,396,316,3,0,2,0,1,0,5,72,253,213,1,0,1,0,0,0,2,37,3,3,0,0,0,0,0,0,0,0,159,135,1,0,0,0,1,0,3,20,106,85,1,0,0,0,1,0,3,17,53,50,0,0,0,0,0,0,0,3,120,91,3,1,0,0,2,1,4,21,107,80,2,0,0,0,2,1,4,20,0,0,0,0,0,0,0,0,0,0,10,9,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,36,32,1,0,0,0,1,0,0,3
95VV10,1186,948,27,10,3,2,12,10,58,143,590,489,6,4,0,0,2,2,25,68,256,217,2,1,0,0,1,0,6,31,334,272,4,3,0,0,1,2,19,37,7,7,0,0,0,0,0,0,0,0,284,226,10,3,1,0,6,1,8,39,248,198,9,3,1,0,5,0,8,33,36,28,1,0,0,0,1,1,0,6,266,193,11,3,2,2,4,6,23,33,242,173,10,2,2,2,4,6,22,31,0,0,0,0,0,0,0,0,0,0,18,16,1,1,0,0,0,0,0,1,6,4,0,0,0,0,0,0,1,1,39,33,0,0,0,0,0,1,2,3
95VV11,1484,1151,149,79,35,10,25,7,67,110,1193,938,120,64,28,8,20,6,41,88,492,368,65,38,14,5,8,0,19,40,701,570,55,26,14,3,12,6,22,48,4,4,0,0,0,0,0,0,0,0,33,20,6,4,1,1,0,0,1,6,32,20,6,4,1,1,0,0,1,5,1,0,0,0,0,0,0,0,0,1,226,169,18,7,5,1,5,1,25,13,201,151,13,5,3,1,4,0,25,12,0,0,0,0,0,0,0,0,0,0,21,15,5,2,2,0,1,0,0,1,4,3,0,0,0,0,0,1,0,0,28,20,5,4,1,0,0,0,0,3
