GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95LL26,3696,3410,200,27,59,1984,1848,97,12,27,852,787,48,3,14,507,467,26,2,12,353,308,29,10,6,2724,2549,131,11,33,1692,1584,79,9,20,542,504,32,2,4,324,307,9,0,8,166,154,11,0,1,71,66,2,1,2,15,14,0,0,1,26,24,2,0,0,24,22,0,1,1,6,6,0,0,0,104,97,5,1,1,13,13,0,0,0,34,32,1,0,1,22,18,3,1,0,35,34,1,0,0,797,698,62,14,23,264,237,18,3,6,250,227,13,1,9,137,120,14,0,3,146,114,17,10,5
95MM01,4775,1917,2644,68,146,2064,719,1249,30,66,1345,598,684,20,43,869,395,436,12,26,497,205,275,6,11,3074,1135,1840,35,64,1672,551,1060,22,39,719,288,408,8,15,419,193,216,4,6,264,103,156,1,4,755,334,396,2,23,121,54,64,0,3,267,119,134,2,12,245,110,128,0,7,122,51,70,0,1,27,16,7,2,2,3,1,1,0,1,9,7,2,0,0,9,6,0,2,1,6,2,4,0,0,919,432,401,29,57,268,113,124,8,23,350,184,140,10,16,196,86,92,6,12,105,49,45,5,6
95MM02,3192,2987,153,24,28,2198,2076,96,9,17,527,484,24,15,4,274,244,24,0,6,193,183,9,0,1,2796,2650,103,20,23,2057,1956,79,9,13,414,381,19,11,3,208,197,5,0,6,117,116,0,0,1,107,103,4,0,0,21,21,0,0,0,26,24,2,0,0,35,33,2,0,0,25,25,0,0,0,13,3,10,0,0,3,0,3,0,0,3,3,0,0,0,1,0,1,0,0,6,0,6,0,0,276,231,36,4,5,117,99,14,0,4,84,76,3,4,1,30,14,16,0,0,45,42,3,0,0
95MM03,3508,2416,1003,17,72,2162,1456,655,5,46,660,458,189,3,10,406,284,102,9,11,280,218,57,0,5,2912,2012,843,11,46,1961,1329,593,5,34,490,329,155,2,4,266,197,60,4,5,195,157,35,0,3,177,124,42,5,6,37,21,16,0,0,56,47,9,0,0,53,26,16,5,6,31,30,1,0,0,23,23,0,0,0,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,14,14,0,0,0,396,257,118,1,20,161,103,46,0,12,108,76,25,1,6,87,61,26,0,0,40,17,21,0,2
95MM04,2151,2062,55,3,31,792,753,19,3,17,535,505,22,0,8,475,461,8,0,6,349,343,6,0,0,1437,1381,35,3,18,624,594,14,3,13,330,311,14,0,5,284,278,6,0,0,199,198,1,0,0,319,302,7,0,10,61,56,1,0,4,98,93,4,0,1,73,67,1,0,5,87,86,1,0,0,92,87,5,0,0,12,12,0,0,0,14,14,0,0,0,46,45,1,0,0,20,16,4,0,0,303,292,8,0,3,95,91,4,0,0,93,87,4,0,2,72,71,0,0,1,43,43,0,0,0
95MM05,2473,2342,106,2,23,441,416,24,1,0,579,547,24,0,8,798,756,30,1,11,655,623,28,0,4,948,903,34,0,11,245,234,11,0,0,222,211,7,0,4,212,201,7,0,4,269,257,9,0,3,808,770,33,0,5,100,96,4,0,0,187,178,8,0,1,343,326,13,0,4,178,170,8,0,0,437,412,20,1,4,43,40,2,1,0,83,79,3,0,1,155,147,6,0,2,156,146,9,0,1,280,257,19,1,3,53,46,7,0,0,87,79,6,0,2,88,82,4,1,1,52,50,2,0,0
95MM06,2552,2405,115,12,20,547,533,9,2,3,656,628,25,0,3,735,691,31,9,4,614,553,50,1,10,1500,1414,63,10,13,402,391,6,2,3,330,316,13,0,1,376,360,9,7,0,392,347,35,1,9,596,565,28,0,3,65,65,0,0,0,159,153,6,0,0,221,211,8,0,2,151,136,14,0,1,100,88,9,1,2,5,5,0,0,0,42,36,4,0,2,30,24,5,1,0,23,23,0,0,0,356,338,15,1,2,75,72,3,0,0,125,123,2,0,0,108,96,9,1,2,48,47,1,0,0
95MM07,2578,461,2001,22,94,1017,264,718,10,25,796,92,658,9,37,505,59,425,3,18,260,46,200,0,14,1357,299,1022,9,27,782,224,534,9,15,315,51,255,0,9,188,14,171,0,3,72,10,62,0,0,762,67,656,8,31,111,5,104,1,1,338,22,292,5,19,192,21,165,2,4,121,19,95,0,7,88,14,71,1,2,11,0,10,0,1,20,1,19,0,0,42,9,31,1,1,15,4,11,0,0,371,81,252,4,34,113,35,70,0,8,123,18,92,4,9,83,15,58,0,10,52,13,32,0,7
95MM08,2942,1939,946,10,47,1456,824,603,9,20,617,443,162,1,11,563,418,134,0,11,306,254,47,0,5,1952,1212,705,9,26,1235,683,530,8,14,354,244,107,1,2,238,182,46,0,10,125,103,22,0,0,349,314,30,0,5,43,37,4,0,2,101,89,12,0,0,124,111,12,0,1,81,77,2,0,2,232,145,86,0,1,8,7,1,0,0,59,40,18,0,1,117,67,50,0,0,48,31,17,0,0,409,268,125,1,15,170,97,68,1,4,103,70,25,0,8,84,58,26,0,0,52,43,6,0,3
95MM09,3562,2582,909,13,58,2104,1530,540,8,26,717,499,200,3,15,435,324,102,1,8,306,229,67,1,9,2944,2177,714,10,43,1915,1406,478,8,23,494,350,134,1,9,317,247,64,0,6,218,174,38,1,5,153,123,24,1,5,25,20,5,0,0,63,46,14,0,3,33,25,5,1,2,32,32,0,0,0,72,53,15,0,4,8,4,4,0,0,21,16,5,0,0,23,22,1,0,0,20,11,5,0,4,393,229,156,2,6,156,100,53,0,3,139,87,47,2,3,62,30,32,0,0,36,12,24,0,0
95MM10,2750,2638,90,2,20,539,517,11,0,11,627,619,5,2,1,808,785,19,0,4,776,717,55,0,4,1072,1021,41,0,10,312,293,10,0,9,215,211,4,0,0,271,265,6,0,0,274,252,21,0,1,993,958,30,0,5,135,133,1,0,1,229,229,0,0,0,324,313,8,0,3,305,283,21,0,1,396,383,10,0,3,40,39,0,0,1,82,81,1,0,0,147,143,3,0,1,127,120,6,0,1,289,276,9,2,2,52,52,0,0,0,101,98,0,2,1,66,64,2,0,0,70,62,7,0,1
95MM11,2277,2215,50,1,11,404,389,11,0,4,624,611,9,1,3,697,678,16,0,3,552,537,14,0,1,1020,991,26,0,3,224,220,2,0,2,269,263,5,0,1,252,246,6,0,0,275,262,13,0,0,914,899,10,0,5,120,114,4,0,2,271,268,2,0,1,295,290,4,0,1,228,227,0,0,1,150,145,4,0,1,6,6,0,0,0,37,37,0,0,0,93,88,4,0,1,14,14,0,0,0,193,180,10,1,2,54,49,5,0,0,47,43,2,1,1,57,54,2,0,1,35,34,1,0,0
95MM12,5858,5393,383,17,65,1806,1596,167,11,32,1457,1350,95,2,10,1409,1333,63,1,12,1186,1114,58,3,11,3072,2775,252,13,32,1429,1250,143,11,25,710,649,56,1,4,447,419,28,0,0,486,457,25,1,3,1149,1089,50,1,9,126,120,6,0,0,329,296,28,0,5,426,414,9,0,3,268,259,7,1,1,834,791,32,1,10,71,70,1,0,0,198,191,6,0,1,360,336,15,1,8,205,194,10,0,1,803,738,49,2,14,180,156,17,0,7,220,214,5,1,0,176,164,11,0,1,227,204,16,1,6
95MM13,8872,8285,464,32,91,3742,3460,229,7,46,2279,2150,86,13,30,1808,1718,75,6,9,1043,957,74,6,6,5590,5252,265,23,50,3077,2865,173,6,33,1273,1204,44,13,12,768,732,34,0,2,472,451,14,4,3,1354,1295,48,2,9,170,161,7,0,2,362,351,10,0,1,499,476,15,2,6,323,307,16,0,0,718,660,52,1,5,124,113,10,0,1,218,200,16,0,2,291,277,14,0,0,85,70,12,1,2,1210,1078,99,6,27,371,321,39,1,10,426,395,16,0,15,250,233,12,4,1,163,129,32,1,1
95MM14,2444,1131,1195,54,64,820,440,348,16,16,668,255,389,5,19,572,242,284,23,23,384,194,174,10,6,1166,548,591,6,21,599,318,264,6,11,282,108,171,0,3,195,88,102,0,5,90,34,54,0,2,416,163,236,11,6,62,34,25,1,2,134,41,92,0,1,120,35,76,6,3,100,53,43,4,0,104,40,62,1,1,6,6,0,0,0,18,4,14,0,0,48,18,28,1,1,32,12,20,0,0,758,380,306,36,36,153,82,59,9,3,234,102,112,5,15,209,101,78,16,14,162,95,57,6,4
95MM15,4329,2268,1898,20,143,2916,1430,1379,15,92,719,401,286,1,31,452,290,155,0,7,242,147,78,4,13,3414,1728,1567,14,105,2585,1232,1258,13,82,438,252,171,0,15,254,161,92,0,1,137,83,46,1,7,151,86,61,1,3,29,21,8,0,0,49,23,24,1,1,49,28,19,0,2,24,14,10,0,0,126,71,51,0,4,20,6,14,0,0,38,25,13,0,0,44,27,14,0,3,24,13,10,0,1,638,383,219,5,31,282,171,99,2,10,194,101,78,0,15,105,74,30,0,1,57,37,12,3,5
95MM16,5678,3786,1563,104,225,3248,1923,1109,70,146,1166,861,239,25,41,749,596,133,5,15,515,406,82,4,23,3796,2429,1167,81,119,2614,1520,938,56,100,609,442,133,21,13,346,273,68,1,4,227,194,28,3,2,596,480,93,2,21,134,101,29,1,3,187,153,25,1,8,172,147,21,0,4,103,79,18,0,6,24,23,1,0,0,4,4,0,0,0,4,4,0,0,0,8,7,1,0,0,8,8,0,0,0,1262,854,302,21,85,496,298,142,13,43,366,262,81,3,20,223,169,43,4,7,177,125,36,1,15
95MM17,3749,3456,234,14,45,1459,1345,93,10,11,974,901,57,3,13,738,695,32,1,10,578,515,52,0,11,2837,2663,138,5,31,1286,1206,67,3,10,669,624,34,2,9,505,487,15,0,3,377,346,22,0,9,317,269,44,0,4,41,26,15,0,0,100,88,11,0,1,79,71,5,0,3,97,84,13,0,0,77,72,2,2,1,0,0,0,0,0,12,11,0,1,0,39,36,2,1,0,26,25,0,0,1,518,452,50,7,9,132,113,11,7,1,193,178,12,0,3,115,101,10,0,4,78,60,17,0,1
95MM18,5116,3361,1578,34,143,3138,1903,1123,20,92,999,688,271,8,32,623,470,137,1,15,356,300,47,5,4,4134,2655,1345,20,114,2761,1630,1033,16,82,740,509,205,3,23,413,321,82,1,9,220,195,25,0,0,262,238,11,8,5,48,43,2,1,2,70,58,5,4,3,72,71,1,0,0,72,66,3,3,0,16,12,3,0,1,1,0,0,0,1,12,9,3,0,0,3,3,0,0,0,0,0,0,0,0,704,456,219,6,23,328,230,88,3,7,177,112,58,1,6,135,75,54,0,6,64,39,19,2,4
95MM19,3044,1112,1764,57,111,1499,461,978,16,44,829,341,426,26,36,495,194,264,9,28,221,116,96,6,3,2303,792,1408,32,71,1303,382,871,14,36,576,232,314,11,19,289,109,157,7,16,135,69,66,0,0,21,11,10,0,0,0,0,0,0,0,8,5,3,0,0,8,6,2,0,0,5,0,5,0,0,11,2,9,0,0,0,0,0,0,0,3,0,3,0,0,8,2,6,0,0,0,0,0,0,0,709,307,337,25,40,196,79,107,2,8,242,104,106,15,17,190,77,99,2,12,81,47,25,6,3
95MM20,3358,725,2464,31,138,1531,318,1151,12,50,878,168,660,15,35,623,159,414,3,47,326,80,239,1,6,2207,468,1654,13,72,1201,255,906,4,36,550,104,424,9,13,311,73,218,0,20,145,36,106,0,3,470,86,367,2,15,93,8,82,0,3,164,29,128,1,6,151,31,113,1,6,62,18,44,0,0,70,12,56,0,2,10,3,7,0,0,22,1,19,0,2,18,4,14,0,0,20,4,16,0,0,611,159,387,16,49,227,52,156,8,11,142,34,89,5,14,143,51,69,2,21,99,22,73,1,3
95MM21,3381,1282,1984,25,90,1879,798,1006,22,53,727,214,493,2,18,539,198,323,1,17,236,72,162,0,2,2800,1123,1587,24,66,1701,741,889,22,49,558,184,365,2,7,393,159,226,0,8,148,39,107,0,2,275,44,220,1,10,45,5,39,0,1,86,7,76,0,3,93,12,74,1,6,51,20,31,0,0,12,9,3,0,0,0,0,0,0,0,2,2,0,0,0,3,0,3,0,0,7,7,0,0,0,294,106,174,0,14,133,52,78,0,3,81,21,52,0,8,50,27,20,0,3,30,6,24,0,0
95MM22,2472,2325,97,12,38,1353,1278,45,7,23,510,482,20,3,5,423,399,15,2,7,186,166,17,0,3,1980,1891,60,9,20,1174,1125,28,6,15,387,364,17,1,5,287,281,4,2,0,132,121,11,0,0,27,27,0,0,0,2,2,0,0,0,6,6,0,0,0,14,14,0,0,0,5,5,0,0,0,68,67,0,1,0,7,7,0,0,0,9,8,0,1,0,42,42,0,0,0,10,10,0,0,0,397,340,37,2,18,170,144,17,1,8,108,104,3,1,0,80,62,11,0,7,39,30,6,0,3
95MM23,2476,2160,205,35,76,867,758,73,13,23,578,525,33,3,17,534,473,33,10,18,497,404,66,9,18,1206,1090,90,7,19,545,484,46,4,11,297,274,21,0,2,214,202,8,0,4,150,130,15,3,2,268,253,10,5,0,50,47,2,1,0,79,76,3,0,0,69,61,4,4,0,70,69,1,0,0,88,81,3,0,4,4,4,0,0,0,21,21,0,0,0,46,41,1,0,4,17,15,2,0,0,914,736,102,23,53,268,223,25,8,12,181,154,9,3,15,205,169,20,6,10,260,190,48,6,16
95MM24,2503,2448,38,4,13,631,616,8,4,3,698,687,9,0,2,608,596,6,0,6,566,549,15,0,2,1273,1258,14,0,1,466,460,6,0,0,314,312,1,0,1,264,261,3,0,0,229,225,4,0,0,729,704,17,0,8,90,87,1,0,2,221,214,7,0,0,200,193,1,0,6,218,210,8,0,0,228,226,0,0,2,11,11,0,0,0,85,84,0,0,1,65,65,0,0,0,67,66,0,0,1,273,260,7,4,2,64,58,1,4,1,78,77,1,0,0,79,77,2,0,0,52,48,3,0,1
95MM25,6354,6083,195,33,43,1575,1505,51,5,14,1654,1599,34,5,16,1826,1717,79,18,12,1299,1262,31,5,1,2974,2851,90,14,19,1203,1147,42,5,9,691,668,16,0,7,642,610,20,9,3,438,426,12,0,0,1651,1585,54,4,8,155,152,2,0,1,495,474,14,3,4,567,536,28,0,3,434,423,10,1,0,1050,1003,34,7,6,66,66,0,0,0,244,240,1,1,2,467,430,28,6,3,273,267,5,0,1,679,644,17,8,10,151,140,7,0,4,224,217,3,1,3,150,141,3,3,3,154,146,4,4,0
95MM26,3129,3033,61,7,28,1141,1100,26,3,12,782,756,17,1,8,690,678,10,0,2,516,499,8,3,6,2317,2254,38,6,19,972,942,17,3,10,530,519,7,1,3,449,441,7,0,1,366,352,7,2,5,427,421,3,0,3,44,44,0,0,0,146,143,1,0,2,140,138,2,0,0,97,96,0,0,1,58,57,0,0,1,7,7,0,0,0,18,17,0,0,1,22,22,0,0,0,11,11,0,0,0,327,301,20,1,5,118,107,9,0,2,88,77,9,0,2,79,77,1,0,1,42,40,1,1,0
95MM27,3217,2751,283,72,111,1078,958,84,8,28,554,464,57,15,18,683,565,63,23,32,902,764,79,26,33,1225,1109,77,21,18,727,660,49,5,13,200,178,15,4,3,142,134,3,4,1,156,137,10,8,1,445,414,20,5,6,67,62,4,0,1,85,75,7,3,0,131,123,4,1,3,162,154,5,1,2,314,264,28,9,13,27,22,5,0,0,40,36,2,2,0,70,56,9,2,3,177,150,12,5,10,1233,964,158,37,74,257,214,26,3,14,229,175,33,6,15,340,252,47,16,25,407,323,52,12,20
95MM28,2269,1830,360,15,64,569,449,96,4,20,611,482,115,3,11,615,492,106,1,16,474,407,43,7,17,1057,929,96,7,25,343,290,38,4,11,275,248,25,0,2,244,214,26,0,4,195,177,7,3,8,434,269,161,1,3,71,38,33,0,0,128,70,57,0,1,155,94,60,1,0,80,67,11,0,2,126,104,15,0,7,3,2,1,0,0,15,13,2,0,0,65,52,9,0,4,43,37,3,0,3,652,528,88,7,29,152,119,24,0,9,193,151,31,3,8,151,132,11,0,8,156,126,22,4,4
95MM29,3408,2501,780,36,91,1286,984,244,21,37,940,659,246,11,24,670,467,184,3,16,512,391,106,1,14,1907,1388,450,27,42,928,707,182,21,18,470,324,135,3,8,282,187,81,3,11,227,170,52,0,5,395,232,156,1,6,51,36,14,0,1,132,78,53,1,0,134,71,62,0,1,78,47,27,0,4,85,74,11,0,0,11,9,2,0,0,18,17,1,0,0,30,27,3,0,0,26,21,5,0,0,1021,807,163,8,43,296,232,46,0,18,320,240,57,7,16,224,182,38,0,4,181,153,22,1,5
95MM30,2083,1966,71,13,33,652,603,27,7,15,517,495,16,0,6,479,445,22,2,10,435,423,6,4,2,1185,1125,37,5,18,499,468,15,5,11,283,275,6,0,2,212,196,12,0,4,191,186,4,0,1,358,349,6,0,3,40,40,0,0,0,93,86,5,0,2,133,131,1,0,1,92,92,0,0,0,133,126,7,0,0,11,11,0,0,0,18,17,1,0,0,55,49,6,0,0,49,49,0,0,0,407,366,21,8,12,102,84,12,2,4,123,117,4,0,2,79,69,3,2,5,103,96,2,4,1
95NN01,3134,2702,344,11,77,1599,1322,229,7,41,648,579,48,2,19,551,497,39,1,14,336,304,28,1,3,2283,1959,268,7,49,1344,1112,196,5,31,420,379,31,1,9,306,274,24,1,7,213,194,17,0,2,268,237,27,1,3,35,30,5,0,0,69,59,8,0,2,96,89,6,0,1,68,59,8,1,0,87,81,3,0,3,17,17,0,0,0,11,11,0,0,0,45,39,3,0,3,14,14,0,0,0,496,425,46,3,22,203,163,28,2,10,148,130,9,1,8,104,95,6,0,3,41,37,3,0,1
95NN02,2211,1952,190,9,60,1368,1239,99,0,30,428,353,54,6,15,280,240,25,2,13,135,120,12,1,2,1838,1648,141,5,44,1284,1171,86,0,27,319,261,43,5,10,160,143,10,0,7,75,73,2,0,0,133,122,8,1,2,18,18,0,0,0,45,41,3,0,1,48,42,4,1,1,22,21,1,0,0,59,54,1,1,3,3,3,0,0,0,14,14,0,0,0,29,27,1,0,1,13,10,0,1,2,181,128,40,2,11,63,47,13,0,3,50,37,8,1,4,43,28,10,1,4,25,16,9,0,0
95NN03,2800,524,2043,18,215,1437,256,1072,16,93,696,115,526,1,54,475,105,313,1,56,192,48,132,0,12,2049,334,1557,17,141,1244,210,943,16,75,472,65,373,1,33,267,51,187,0,29,66,8,54,0,4,272,39,204,0,29,29,9,20,0,0,93,6,76,0,11,99,14,72,0,13,51,10,36,0,5,46,5,40,0,1,0,0,0,0,0,4,2,2,0,0,20,1,18,0,1,22,2,20,0,0,433,146,242,1,44,164,37,109,0,18,127,42,75,0,10,89,39,36,1,13,53,28,22,0,3
95NN04,2861,2531,226,19,85,921,811,76,2,32,866,775,54,7,30,714,624,63,9,18,360,321,33,1,5,1480,1330,109,5,36,657,582,49,2,24,369,330,27,1,11,293,265,25,2,1,161,153,8,0,0,620,563,45,5,7,59,57,1,0,1,193,173,13,3,4,240,215,23,1,1,128,118,8,1,1,16,11,2,0,3,0,0,0,0,0,7,6,1,0,0,4,4,0,0,0,5,1,1,0,3,745,627,70,9,39,205,172,26,0,7,297,266,13,3,15,177,140,15,6,16,66,49,16,0,1
95NN05,2472,1324,985,15,148,1086,487,534,9,56,667,382,233,2,50,439,272,133,3,31,280,183,85,1,11,1631,797,747,7,80,858,367,450,5,36,385,210,153,1,21,222,118,86,0,18,166,102,58,1,5,303,211,75,3,14,27,18,5,0,4,126,90,31,1,4,111,76,28,2,5,39,27,11,0,1,56,40,14,0,2,6,4,2,0,0,13,8,3,0,2,32,28,4,0,0,5,0,5,0,0,482,276,149,5,52,195,98,77,4,16,143,74,46,0,23,74,50,15,1,8,70,54,11,0,5
95NN06,3450,3035,316,22,77,1450,1256,166,12,16,975,873,68,6,28,641,562,54,4,21,384,344,28,0,12,2463,2179,243,15,26,1251,1081,150,10,10,615,565,39,3,8,374,334,32,2,6,223,199,22,0,2,160,146,10,1,3,13,11,2,0,0,67,60,6,0,1,48,46,0,1,1,32,29,2,0,1,186,171,0,1,14,4,4,0,0,0,43,38,0,1,4,77,74,0,0,3,62,55,0,0,7,641,539,63,5,34,182,160,14,2,6,250,210,23,2,15,142,108,22,1,11,67,61,4,0,2
95NN07,3228,2925,209,25,69,1250,1122,100,8,20,898,825,40,4,29,683,617,48,6,12,397,361,21,7,8,2127,1958,123,14,32,1005,902,85,6,12,576,536,24,0,16,341,322,10,6,3,205,198,4,2,1,306,293,10,0,3,32,27,3,0,2,103,102,0,0,1,107,100,7,0,0,64,64,0,0,0,142,95,34,4,9,12,10,2,0,0,26,18,6,0,2,67,49,16,0,2,37,18,10,4,5,653,579,42,7,25,201,183,10,2,6,193,169,10,4,10,168,146,15,0,7,91,81,7,1,2
95NN08,3269,1812,1256,34,167,2113,1032,957,21,103,506,320,145,8,33,373,245,109,4,15,277,215,45,1,16,2651,1436,1068,21,126,1916,938,879,16,83,319,200,96,4,19,222,148,61,0,13,194,150,32,1,11,155,98,47,0,10,13,2,11,0,0,47,31,12,0,4,65,40,23,0,2,30,25,1,0,4,6,2,4,0,0,4,1,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,457,276,137,13,31,180,91,64,5,20,138,88,36,4,10,86,57,25,4,0,53,40,12,0,1
95NN09,2982,972,1802,18,190,1978,556,1293,13,116,603,233,316,4,50,309,133,163,1,12,92,50,30,0,12,2493,779,1555,13,146,1822,503,1205,12,102,431,162,236,1,32,191,82,101,0,8,49,32,13,0,4,142,61,73,1,7,18,10,8,0,0,61,24,33,1,3,51,23,26,0,2,12,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,132,174,4,37,138,43,80,1,14,111,47,47,2,15,67,28,36,1,2,31,14,11,0,6
95NN10,3111,2060,855,20,176,1732,1121,533,13,65,637,429,151,1,56,503,371,105,5,22,239,139,66,1,33,2381,1596,657,16,112,1527,997,464,10,56,464,319,110,1,34,321,239,68,4,10,69,41,15,1,12,30,26,3,0,1,11,11,0,0,0,0,0,0,0,0,10,8,1,0,1,9,7,2,0,0,125,68,54,1,2,11,4,7,0,0,10,5,5,0,0,56,35,20,1,0,48,24,22,0,2,575,370,141,3,61,183,109,62,3,9,163,105,36,0,22,116,89,16,0,11,113,67,27,0,19
95NN11,3876,3144,563,14,155,2375,1855,428,5,87,726,619,75,4,28,513,445,39,2,27,262,225,21,3,13,3268,2655,481,10,122,2176,1698,391,5,82,531,451,54,1,25,379,344,25,1,9,182,162,11,3,6,149,136,10,0,3,20,17,1,0,2,47,46,1,0,0,51,46,4,0,1,31,27,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,455,353,68,4,30,179,140,36,0,3,148,122,20,3,3,79,55,6,1,17,49,36,6,0,7
95NN12,2851,1738,972,14,127,1461,802,596,8,55,692,448,207,4,33,415,281,112,0,22,283,207,57,2,17,2045,1188,781,5,71,1239,672,527,5,35,410,260,138,0,12,219,130,75,0,14,177,126,41,0,10,271,205,55,3,8,13,7,4,1,1,97,68,27,1,1,99,82,13,0,4,62,48,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,345,136,6,48,209,123,65,2,19,185,120,42,3,20,97,69,24,0,4,44,33,5,1,5
95NN13,3012,1191,1602,31,188,2200,779,1251,29,141,437,187,222,1,27,221,147,60,1,13,154,78,69,0,7,2730,1050,1483,22,175,2062,725,1186,20,131,356,146,185,1,24,191,123,54,1,13,121,56,58,0,7,51,31,16,0,4,8,4,2,0,2,23,11,10,0,2,10,10,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,110,103,9,9,130,50,63,9,8,58,30,27,0,1,20,14,6,0,0,23,16,7,0,0
95NN14,3342,2419,725,19,179,1968,1345,496,17,110,721,539,137,2,43,393,325,51,0,17,260,210,41,0,9,2414,1885,461,9,59,1534,1138,350,8,38,448,364,69,1,14,235,211,18,0,6,197,172,24,0,1,149,116,21,0,12,30,24,1,0,5,50,37,10,0,3,51,41,8,0,2,18,14,2,0,2,4,3,1,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,775,415,242,10,108,402,181,145,9,67,221,137,57,1,26,107,73,25,0,9,45,24,15,0,6
95NN15,2944,1072,1642,13,217,1121,336,718,4,63,879,325,478,4,72,627,255,320,0,52,317,156,126,5,30,1854,669,1056,8,121,914,275,587,3,49,493,204,255,2,32,315,139,151,0,25,132,51,63,3,15,449,189,237,4,19,45,17,27,0,1,152,55,87,2,8,169,64,96,0,9,83,53,27,2,1,23,6,13,0,4,0,0,0,0,0,14,4,6,0,4,7,0,7,0,0,2,2,0,0,0,618,208,336,1,73,162,44,104,1,13,220,62,130,0,28,136,52,66,0,18,100,50,36,0,14
95NN16,3238,834,2161,16,227,2335,524,1637,10,164,497,146,317,2,32,268,98,153,0,17,138,66,54,4,14,2829,685,1972,11,161,2178,476,1558,9,135,397,116,263,2,16,175,46,121,0,8,79,47,30,0,2,39,18,19,0,2,8,2,6,0,0,8,3,5,0,0,11,6,3,0,2,12,7,5,0,0,13,1,2,4,6,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,11,1,1,4,5,357,130,168,1,58,149,46,73,1,29,90,27,48,0,15,82,46,29,0,7,36,11,18,0,7
95NN17,2252,1650,490,3,109,1028,707,276,2,43,560,432,102,1,25,407,311,68,0,28,257,200,44,0,13,1419,1015,355,1,48,808,544,239,1,24,302,232,64,0,6,168,126,33,0,9,141,113,19,0,9,232,200,20,0,12,39,36,3,0,0,85,71,9,0,5,82,69,8,0,5,26,24,0,0,2,44,30,11,0,3,0,0,0,0,0,7,5,1,0,1,12,3,7,0,2,25,22,3,0,0,557,405,104,2,46,181,127,34,1,19,166,124,28,1,13,145,113,20,0,12,65,41,22,0,2
95NN18,2618,1940,546,17,115,1743,1232,424,14,73,381,307,48,0,26,333,282,38,0,13,161,119,36,3,3,1946,1451,405,10,80,1499,1072,359,9,59,243,206,24,0,13,129,110,13,0,6,75,63,9,1,2,132,102,28,0,2,23,19,4,0,0,44,31,11,0,2,55,44,11,0,0,10,8,2,0,0,73,57,13,0,3,23,15,5,0,3,4,3,1,0,0,37,35,2,0,0,9,4,5,0,0,467,330,100,7,30,198,126,56,5,11,90,67,12,0,11,112,93,12,0,7,67,44,20,2,1
