GeographyCode,DC2120NI0001,DC2120NI0002,DC2120NI0003,DC2120NI0004,DC2120NI0005,DC2120NI0006,DC2120NI0007,DC2120NI0008,DC2120NI0009,DC2120NI0010,DC2120NI0011,DC2120NI0012,DC2120NI0013,DC2120NI0014,DC2120NI0015,DC2120NI0016,DC2120NI0017,DC2120NI0018,DC2120NI0019,DC2120NI0020,DC2120NI0021,DC2120NI0022,DC2120NI0023,DC2120NI0024,DC2120NI0025,DC2120NI0026,DC2120NI0027,DC2120NI0028,DC2120NI0029,DC2120NI0030,DC2120NI0031,DC2120NI0032,DC2120NI0033,DC2120NI0034,DC2120NI0035,DC2120NI0036,DC2120NI0037,DC2120NI0038,DC2120NI0039,DC2120NI0040,DC2120NI0041,DC2120NI0042,DC2120NI0043,DC2120NI0044,DC2120NI0045,DC2120NI0046,DC2120NI0047,DC2120NI0048,DC2120NI0049,DC2120NI0050,DC2120NI0051,DC2120NI0052,DC2120NI0053,DC2120NI0054,DC2120NI0055,DC2120NI0056,DC2120NI0057,DC2120NI0058,DC2120NI0059,DC2120NI0060,DC2120NI0061,DC2120NI0062,DC2120NI0063,DC2120NI0064,DC2120NI0065,DC2120NI0066,DC2120NI0067,DC2120NI0068,DC2120NI0069,DC2120NI0070,DC2120NI0071,DC2120NI0072,DC2120NI0073,DC2120NI0074,DC2120NI0075,DC2120NI0076,DC2120NI0077,DC2120NI0078,DC2120NI0079,DC2120NI0080,DC2120NI0081,DC2120NI0082,DC2120NI0083,DC2120NI0084,DC2120NI0085,DC2120NI0086,DC2120NI0087,DC2120NI0088,DC2120NI0089,DC2120NI0090,DC2120NI0091,DC2120NI0092,DC2120NI0093,DC2120NI0094,DC2120NI0095,DC2120NI0096,DC2120NI0097,DC2120NI0098,DC2120NI0099,DC2120NI0100,DC2120NI0101,DC2120NI0102,DC2120NI0103,DC2120NI0104,DC2120NI0105,DC2120NI0106,DC2120NI0107,DC2120NI0108,DC2120NI0109,DC2120NI0110
95MM20,1469,300,1120,12,37,480,100,366,3,11,240,38,200,1,1,240,62,166,2,10,914,186,697,9,22,139,22,115,1,1,482,89,373,8,12,140,23,108,3,6,216,52,155,4,5,126,14,110,1,1,81,24,55,0,2,42,14,28,0,0,29,6,21,0,2,10,4,6,0,0,212,51,154,0,7,136,39,91,0,6,76,12,63,0,1,75,14,57,0,4,25,6,18,0,1,0,0,0,0,0,13,1,12,0,0,37,7,27,0,3
95MM21,1254,453,774,7,20,267,94,169,0,4,101,36,65,0,0,166,58,104,0,4,917,332,565,7,13,89,37,52,0,0,587,218,352,6,11,160,46,109,1,4,282,117,154,4,7,145,55,89,1,0,47,13,34,0,0,21,8,13,0,0,24,4,20,0,0,2,1,1,0,0,194,64,127,1,2,125,40,83,1,1,69,24,44,0,1,70,27,40,0,3,30,11,17,0,2,0,0,0,0,0,2,2,0,0,0,38,14,23,0,1
95MM22,973,911,45,7,10,275,257,14,2,2,153,145,8,0,0,122,112,6,2,2,618,578,27,5,8,113,112,1,0,0,342,318,15,3,6,73,67,5,0,1,138,126,7,1,4,131,125,3,2,1,35,32,2,1,0,20,18,1,1,0,12,11,1,0,0,3,3,0,0,0,128,116,9,1,2,68,62,5,0,1,60,54,4,1,1,80,76,4,0,0,44,44,0,0,0,0,0,0,0,0,6,5,1,0,0,30,27,3,0,0
95MM23,1074,936,94,12,32,379,334,35,3,7,98,87,11,0,0,281,247,24,3,7,492,437,36,9,10,36,32,4,0,0,208,186,15,6,1,55,50,4,1,0,85,73,7,4,1,68,63,4,1,0,68,57,6,1,4,49,42,4,0,3,18,14,2,1,1,1,1,0,0,0,180,162,11,2,5,106,97,3,2,4,74,65,8,0,1,203,165,23,0,15,51,43,6,0,2,11,7,3,0,1,9,8,1,0,0,132,107,13,0,12
95MM24,892,864,23,3,2,187,179,5,2,1,73,71,2,0,0,114,108,3,2,1,590,572,16,1,1,52,52,0,0,0,231,225,6,0,0,38,38,0,0,0,102,97,5,0,0,91,90,1,0,0,25,22,3,0,0,10,8,2,0,0,14,13,1,0,0,1,1,0,0,0,282,273,7,1,1,190,184,4,1,1,92,89,3,0,0,115,113,2,0,0,68,66,2,0,0,0,0,0,0,0,2,2,0,0,0,45,45,0,0,0
95MM25,2188,2094,66,12,16,454,433,13,3,5,91,87,3,0,1,363,346,10,3,4,1513,1448,45,9,11,36,35,1,0,0,624,591,23,6,4,101,96,3,1,1,364,340,16,5,3,159,155,4,0,0,88,84,1,0,3,30,30,0,0,0,55,51,1,0,3,3,3,0,0,0,765,738,20,3,4,628,610,12,3,3,137,128,8,0,1,221,213,8,0,0,137,130,7,0,0,1,1,0,0,0,5,5,0,0,0,78,77,1,0,0
95MM26,1056,1021,22,3,10,196,192,2,0,2,56,56,0,0,0,140,136,2,0,2,742,714,18,3,7,41,41,0,0,0,450,432,11,3,4,100,96,4,0,0,214,207,2,2,3,136,129,5,1,1,33,31,0,0,2,16,16,0,0,0,15,13,0,0,2,2,2,0,0,0,218,210,7,0,1,151,144,6,0,1,67,66,1,0,0,118,115,2,0,1,61,59,1,0,1,1,1,0,0,0,4,4,0,0,0,52,51,1,0,0
95MM27,1614,1398,130,35,51,808,717,52,9,30,168,153,13,0,2,640,564,39,9,28,544,481,43,16,4,58,55,3,0,0,234,196,23,11,4,61,52,4,5,0,103,75,18,6,4,70,69,1,0,0,64,54,7,3,0,51,43,5,3,0,12,10,2,0,0,1,1,0,0,0,188,176,10,2,0,114,106,7,1,0,74,70,3,1,0,262,200,35,10,17,41,36,2,1,2,31,19,5,0,7,10,10,0,0,0,180,135,28,9,8
95MM28,1095,881,182,3,29,525,419,87,1,18,132,102,27,1,2,393,317,60,0,16,442,356,79,1,6,27,16,11,0,0,186,153,31,1,1,36,28,8,0,0,97,76,19,1,1,53,49,4,0,0,41,28,9,0,4,19,12,4,0,3,20,14,5,0,1,2,2,0,0,0,188,159,28,0,1,124,106,18,0,0,64,53,10,0,1,128,106,16,1,5,34,29,5,0,0,2,2,0,0,0,5,3,2,0,0,87,72,9,1,5
95MM29,1490,1028,410,18,34,550,342,191,3,14,121,50,69,0,2,429,292,122,3,12,766,547,195,9,15,47,27,19,1,0,331,233,86,6,6,80,54,24,2,0,200,152,40,3,5,51,27,22,1,1,96,64,26,2,4,43,26,13,1,3,49,35,12,1,1,4,3,1,0,0,292,223,64,0,5,197,157,37,0,3,95,66,27,0,2,174,139,24,6,5,46,36,9,1,0,0,0,0,0,0,6,5,1,0,0,122,98,14,5,5
95MM30,903,860,30,3,10,351,337,11,0,3,148,146,2,0,0,203,191,9,0,3,424,401,14,3,6,39,39,0,0,0,182,168,8,3,3,41,38,1,1,1,81,75,3,1,2,60,55,4,1,0,26,23,1,0,2,11,10,1,0,0,14,12,0,0,2,1,1,0,0,0,177,171,5,0,1,116,114,2,0,0,61,57,3,0,1,128,122,5,0,1,47,43,3,0,1,2,2,0,0,0,11,11,0,0,0,68,66,2,0,0
95NN01,1201,1015,154,9,23,339,276,53,3,7,117,89,26,2,0,222,187,27,1,7,786,672,95,6,13,83,64,16,2,1,447,386,54,2,5,105,82,21,0,2,222,194,24,2,2,120,110,9,0,1,67,54,9,1,3,29,23,4,1,1,35,29,4,0,2,3,2,1,0,0,189,168,16,1,4,117,103,9,1,4,72,65,7,0,0,76,67,6,0,3,31,30,1,0,0,0,0,0,0,0,7,5,1,0,1,38,32,4,0,2
95NN02,836,738,84,3,11,194,172,19,1,2,88,78,8,0,2,106,94,11,1,0,602,530,61,2,9,77,72,5,0,0,350,312,35,0,3,81,72,9,0,0,161,141,19,0,1,108,99,7,0,2,39,32,5,0,2,21,18,2,0,1,16,12,3,0,1,2,2,0,0,0,136,114,16,2,4,77,63,8,2,4,59,51,8,0,0,40,36,4,0,0,20,19,1,0,0,0,0,0,0,0,4,4,0,0,0,16,13,3,0,0
95NN03,1133,202,877,4,50,325,49,269,2,5,148,8,139,1,0,177,41,130,1,5,740,134,565,2,39,85,10,75,0,0,461,76,356,2,27,129,14,111,1,3,234,45,170,1,18,98,17,75,0,6,64,16,41,0,7,31,10,18,0,3,30,6,20,0,4,3,0,3,0,0,130,32,93,0,5,79,19,57,0,3,51,13,36,0,2,68,19,43,0,6,29,9,20,0,0,0,0,0,0,0,2,0,2,0,0,37,10,21,0,6
95NN04,1175,1047,96,9,23,363,327,30,2,4,115,102,11,0,2,248,225,19,2,2,705,628,57,6,14,39,36,1,0,2,276,240,26,2,8,58,50,5,1,2,160,137,17,1,5,58,53,4,0,1,79,73,5,0,1,41,37,4,0,0,35,33,1,0,1,3,3,0,0,0,311,279,25,4,3,223,201,18,2,2,88,78,7,2,1,107,92,9,1,5,42,34,5,1,2,1,0,1,0,0,11,10,1,0,0,53,48,2,0,3
95NN05,1075,543,475,10,47,371,177,178,3,13,126,43,83,0,0,245,134,95,3,13,645,336,277,6,26,70,27,43,0,0,332,166,157,3,6,98,36,58,2,2,168,90,73,1,4,66,40,26,0,0,81,45,23,1,12,38,17,13,1,7,40,26,9,0,5,3,2,1,0,0,162,98,54,2,8,117,67,41,1,8,45,31,13,1,0,59,30,20,1,8,28,13,12,0,3,0,0,0,0,0,5,2,2,0,1,26,15,6,1,4
95NN06,1237,1076,126,12,23,325,283,33,4,5,123,105,17,1,0,202,178,16,3,5,825,723,81,7,14,57,44,11,1,1,523,465,46,6,6,95,82,10,1,2,309,275,25,5,4,119,108,11,0,0,44,37,5,0,2,23,18,3,0,2,19,17,2,0,0,2,2,0,0,0,201,177,19,0,5,140,124,11,0,5,61,53,8,0,0,87,70,12,1,4,40,31,7,1,1,0,0,0,0,0,9,9,0,0,0,38,30,5,0,3
95NN07,1246,1090,127,5,24,354,291,58,0,5,141,102,39,0,0,213,189,19,0,5,807,723,65,4,15,41,36,5,0,0,442,399,35,2,6,105,89,15,0,1,229,208,14,2,5,108,102,6,0,0,76,65,9,1,1,26,22,4,0,0,47,40,5,1,1,3,3,0,0,0,248,223,16,1,8,181,162,13,0,6,67,61,3,1,2,85,76,4,1,4,39,37,0,1,1,0,0,0,0,0,3,3,0,0,0,43,36,4,0,3
95NN08,1196,613,535,16,32,253,123,118,5,7,116,44,70,2,0,137,79,48,3,7,860,437,390,11,22,89,33,56,0,0,566,291,251,10,14,142,60,78,1,3,296,162,115,8,11,128,69,58,1,0,68,34,30,0,4,35,14,19,0,2,31,18,11,0,2,2,2,0,0,0,137,79,53,1,4,75,45,27,1,2,62,34,26,0,2,83,53,27,0,3,26,18,7,0,1,0,0,0,0,0,7,4,3,0,0,50,31,17,0,2
95NN09,1092,345,701,8,38,222,73,139,2,8,108,29,78,0,1,114,44,61,2,7,805,249,524,6,26,84,14,69,0,1,561,164,374,2,21,149,39,105,1,4,286,102,167,1,16,126,23,102,0,1,51,24,24,1,2,24,8,15,0,1,24,15,7,1,1,3,1,2,0,0,109,47,57,3,2,53,32,19,0,2,56,15,38,3,0,65,23,38,0,4,26,10,13,0,3,1,1,0,0,0,11,2,9,0,0,27,10,16,0,1
95NN10,1290,800,435,11,44,406,238,152,4,12,208,112,91,2,3,198,126,61,2,9,812,519,259,6,28,119,60,59,0,0,489,316,152,4,17,154,85,59,3,7,239,160,69,1,9,96,71,24,0,1,50,34,10,1,5,28,21,5,1,1,21,12,5,0,4,1,1,0,0,0,154,109,38,1,6,97,73,18,1,5,57,36,20,0,1,72,43,24,1,4,22,13,8,0,1,0,0,0,0,0,6,2,4,0,0,44,28,12,1,3
95NN11,1297,1040,223,7,27,227,189,34,1,3,111,91,18,1,1,116,98,16,0,2,985,790,168,6,21,62,47,11,0,4,669,531,124,4,10,146,108,34,1,3,372,300,63,3,6,151,123,27,0,1,87,67,15,0,5,42,34,5,0,3,41,31,8,0,2,4,2,2,0,0,167,145,18,2,2,100,86,10,2,2,67,59,8,0,0,85,61,21,0,3,39,27,12,0,0,0,0,0,0,0,10,8,2,0,0,36,26,7,0,3
95NN12,1128,671,421,7,29,330,200,117,3,10,114,57,55,1,1,216,143,62,2,9,732,423,288,4,17,78,25,49,2,2,432,254,170,1,7,126,65,58,1,2,221,131,85,0,5,85,58,27,0,0,65,39,22,0,4,36,22,11,0,3,28,16,11,0,1,1,1,0,0,0,157,105,47,1,4,104,75,24,1,4,53,30,23,0,0,66,48,16,0,2,24,16,8,0,0,0,0,0,0,0,4,4,0,0,0,38,28,8,0,2
95NN13,1064,399,611,13,41,197,62,122,2,11,117,31,82,1,3,80,31,40,1,8,804,316,454,10,24,84,23,58,2,1,585,231,333,5,16,158,49,101,3,5,304,136,160,2,6,123,46,72,0,5,43,24,17,0,2,21,11,8,0,2,17,11,6,0,0,5,2,3,0,0,92,38,46,3,5,36,16,17,1,2,56,22,29,2,3,63,21,35,1,6,34,12,19,0,3,0,0,0,0,0,5,2,3,0,0,24,7,13,1,3
95NN14,1205,842,305,14,44,291,202,72,7,10,116,78,36,0,2,175,124,36,7,8,834,585,210,7,32,72,51,20,0,1,512,340,142,5,25,131,75,45,2,9,288,189,81,3,15,93,76,16,0,1,72,48,19,1,4,24,16,7,1,0,43,27,12,0,4,5,5,0,0,0,178,146,29,1,2,113,91,20,0,2,65,55,9,1,0,80,55,23,0,2,35,25,10,0,0,0,0,0,0,0,4,3,1,0,0,41,27,12,0,2
95NN15,1230,392,769,6,63,393,121,256,1,15,169,41,125,0,3,224,80,131,1,12,768,238,482,5,43,83,18,62,0,3,395,121,256,3,15,125,30,87,1,7,194,65,122,0,7,76,26,47,2,1,116,38,61,1,16,50,14,32,0,4,57,20,24,1,12,9,4,5,0,0,174,61,103,1,9,114,42,66,1,5,60,19,37,0,4,69,33,31,0,5,36,18,14,0,4,0,0,0,0,0,4,2,2,0,0,29,13,15,0,1
95NN16,1128,267,807,7,47,201,38,149,2,12,112,12,93,2,5,89,26,56,0,7,855,208,611,5,31,105,8,95,0,2,593,141,428,2,22,154,26,122,0,6,320,87,220,1,12,119,28,86,1,4,43,15,23,1,4,27,12,12,0,3,14,3,10,0,1,2,0,1,1,0,114,44,65,2,3,54,25,26,1,2,60,19,39,1,1,72,21,47,0,4,41,11,27,0,3,0,0,0,0,0,7,3,4,0,0,24,7,16,0,1
95NN17,928,671,223,2,32,299,216,72,1,10,119,90,26,0,3,180,126,46,1,7,564,407,138,1,18,67,39,28,0,0,286,214,65,1,6,81,59,21,0,1,120,88,26,1,5,85,67,18,0,0,52,35,12,0,5,23,15,5,0,3,25,16,7,0,2,4,4,0,0,0,159,119,33,0,7,120,89,26,0,5,39,30,7,0,2,65,48,13,0,4,27,21,5,0,1,0,0,0,0,0,5,5,0,0,0,33,22,8,0,3
95NN18,1023,707,278,7,31,295,184,103,2,6,110,56,53,0,1,185,128,50,2,5,658,480,154,4,20,80,47,32,0,1,388,279,92,4,13,97,65,27,1,4,194,142,42,3,7,97,72,23,0,2,39,36,1,0,2,20,18,1,0,1,19,18,0,0,1,0,0,0,0,0,151,118,29,0,4,84,68,14,0,2,67,50,15,0,2,70,43,21,1,5,27,21,5,1,0,0,0,0,0,0,5,1,4,0,0,38,21,12,0,5
95NN19,1336,331,942,10,53,331,80,237,6,8,158,32,122,2,2,173,48,115,4,6,953,240,668,4,41,117,11,103,0,3,603,156,422,1,24,173,35,132,0,6,324,96,215,1,12,106,25,75,0,6,84,23,53,1,7,50,11,35,1,3,29,11,15,0,3,5,1,3,0,1,149,50,90,2,7,79,28,44,1,6,70,22,46,1,1,52,11,37,0,4,19,3,15,0,1,0,0,0,0,0,6,2,4,0,0,27,6,18,0,3
95NN20,1073,579,457,8,29,248,117,123,1,7,127,52,73,1,1,121,65,50,0,6,744,415,305,6,18,71,38,32,1,0,525,292,216,5,12,132,70,56,2,4,278,151,118,2,7,115,71,42,1,1,35,21,12,0,2,18,11,6,0,1,14,8,5,0,1,3,2,1,0,0,113,64,45,0,4,60,33,23,0,4,53,31,22,0,0,81,47,29,1,4,30,22,6,0,2,0,0,0,0,0,6,3,3,0,0,45,22,20,1,2
95NN21,1151,764,350,6,31,404,251,145,2,6,202,113,86,1,2,202,138,59,1,4,667,463,180,4,20,106,62,44,0,0,373,264,95,2,12,111,68,38,1,4,188,141,40,1,6,74,55,17,0,2,51,33,11,0,7,24,12,10,0,2,22,16,1,0,5,5,5,0,0,0,137,104,30,2,1,81,63,15,2,1,56,41,15,0,0,80,50,25,0,5,37,25,8,0,4,0,0,0,0,0,9,3,6,0,0,34,22,11,0,1
95NN22,1003,796,178,7,22,249,188,57,1,3,120,86,32,0,2,129,102,25,1,1,681,549,108,6,18,83,59,22,0,2,440,363,63,4,10,97,69,23,0,5,233,200,26,3,4,110,94,14,1,1,49,34,12,0,3,29,20,7,0,2,20,14,5,0,1,0,0,0,0,0,109,93,11,2,3,54,49,3,1,1,55,44,8,1,2,73,59,13,0,1,31,28,2,0,1,0,0,0,0,0,8,7,1,0,0,34,24,10,0,0
95NN23,1159,942,189,6,22,271,214,49,2,6,92,74,17,0,1,179,140,32,2,5,815,675,122,3,15,72,49,23,0,0,574,481,78,3,12,119,94,23,1,1,312,268,34,1,9,143,119,21,1,2,33,23,8,0,2,17,10,5,0,2,14,12,2,0,0,2,1,1,0,0,136,122,13,0,1,83,78,5,0,0,53,44,8,0,1,73,53,18,1,1,40,28,11,1,0,0,0,0,0,0,6,2,4,0,0,27,23,3,0,1
95OO01,809,644,154,2,9,167,125,38,0,4,84,64,20,0,0,83,61,18,0,4,584,475,105,1,3,45,36,9,0,0,437,354,82,0,1,86,64,21,0,1,259,219,40,0,0,92,71,21,0,0,23,18,3,0,2,10,8,2,0,0,12,9,1,0,2,1,1,0,0,0,79,67,11,1,0,39,36,2,1,0,40,31,9,0,0,58,44,11,1,2,26,21,4,1,0,0,0,0,0,0,3,2,1,0,0,29,21,6,0,2
95OO02,703,399,292,5,7,149,87,59,2,1,75,38,37,0,0,74,49,22,2,1,502,278,218,3,3,35,11,24,0,0,380,212,165,2,1,81,40,39,1,1,204,120,84,0,0,95,52,42,1,0,20,10,7,1,2,15,7,5,1,2,5,3,2,0,0,0,0,0,0,0,67,45,22,0,0,24,18,6,0,0,43,27,16,0,0,52,34,15,0,3,21,14,5,0,2,1,1,0,0,0,1,0,1,0,0,29,19,9,0,1
95OO03,914,351,546,5,12,206,69,131,0,6,105,25,77,0,3,101,44,54,0,3,648,260,379,5,4,56,12,43,1,0,437,163,267,4,3,85,21,63,0,1,254,108,141,3,2,98,34,63,1,0,44,32,12,0,0,23,18,5,0,0,20,14,6,0,0,1,0,1,0,0,111,53,57,0,1,62,34,27,0,1,49,19,30,0,0,60,22,36,0,2,31,11,19,0,1,0,0,0,0,0,3,1,2,0,0,26,10,15,0,1
95OO04,877,618,247,3,9,216,144,69,0,3,111,71,39,0,1,105,73,30,0,2,601,436,160,2,3,52,34,18,0,0,413,298,111,1,3,75,51,24,0,0,256,191,64,0,1,82,56,23,1,2,28,22,6,0,0,13,10,3,0,0,12,9,3,0,0,3,3,0,0,0,108,82,25,1,0,66,54,12,0,0,42,28,13,1,0,60,38,18,1,3,18,13,4,0,1,0,0,0,0,0,3,3,0,0,0,39,22,14,1,2
95OO05,1021,816,168,12,25,285,210,65,6,4,71,47,23,0,1,214,163,42,6,3,586,472,94,6,14,35,23,12,0,0,273,216,48,2,7,70,50,17,0,3,150,125,19,2,4,53,41,12,0,0,76,59,10,2,5,32,25,4,2,1,41,32,5,0,4,3,2,1,0,0,202,174,24,2,2,135,118,14,1,2,67,56,10,1,0,150,134,9,0,7,66,58,3,0,5,0,0,0,0,0,4,3,1,0,0,80,73,5,0,2
95OO06,941,541,381,7,12,178,98,77,1,2,71,38,31,1,1,107,60,46,0,1,687,394,278,6,9,56,22,34,0,0,496,289,195,6,6,96,50,43,2,1,280,173,98,4,5,120,66,54,0,0,34,22,10,0,2,15,10,3,0,2,18,11,7,0,0,1,1,0,0,0,101,61,39,0,1,57,36,20,0,1,44,25,19,0,0,76,49,26,0,1,26,17,8,0,1,0,0,0,0,0,7,2,5,0,0,43,30,13,0,0
95OO07,854,396,439,4,15,202,86,112,2,2,97,38,58,1,0,105,48,54,1,2,598,281,302,2,13,48,17,31,0,0,438,216,212,1,9,85,30,53,1,1,232,121,104,0,7,121,65,55,0,1,30,11,17,0,2,14,5,7,0,2,14,6,8,0,0,2,0,2,0,0,82,37,42,1,2,43,24,16,1,2,39,13,26,0,0,54,29,25,0,0,23,16,7,0,0,0,0,0,0,0,9,3,6,0,0,22,10,12,0,0
95OO08,887,482,383,6,16,179,84,90,1,4,94,42,52,0,0,85,42,38,1,4,646,357,276,5,8,56,23,33,0,0,486,270,206,5,5,84,38,41,3,2,271,160,108,1,2,131,72,57,1,1,28,14,12,0,2,14,7,7,0,0,10,6,2,0,2,4,1,3,0,0,76,50,25,0,1,43,30,12,0,1,33,20,13,0,0,62,41,17,0,4,28,17,9,0,2,0,0,0,0,0,7,4,3,0,0,27,20,5,0,2
95OO09,744,440,293,3,8,181,103,75,1,2,89,51,38,0,0,92,52,37,1,2,501,295,199,1,6,38,20,18,0,0,351,210,136,1,4,64,30,33,1,0,201,129,68,0,4,86,51,35,0,0,23,11,11,0,1,9,4,5,0,0,12,6,5,0,1,2,1,1,0,0,89,54,34,0,1,43,28,14,0,1,46,26,20,0,0,62,42,19,1,0,25,17,7,1,0,1,1,0,0,0,8,7,1,0,0,28,17,11,0,0
95OO10,1163,1080,71,5,7,238,221,14,1,2,85,77,8,0,0,153,144,6,1,2,834,780,45,4,5,49,45,4,0,0,524,488,28,4,4,94,83,9,2,0,301,281,16,1,3,129,124,3,1,1,49,45,3,0,1,20,19,1,0,0,29,26,2,0,1,0,0,0,0,0,212,202,10,0,0,145,139,6,0,0,67,63,4,0,0,91,79,12,0,0,46,40,6,0,0,0,0,0,0,0,7,7,0,0,0,38,32,6,0,0
95OO11,956,874,66,5,11,288,263,22,1,2,81,69,11,0,1,207,194,11,1,1,569,521,37,4,7,27,21,6,0,0,309,287,16,3,3,74,67,4,2,1,168,156,10,0,2,67,64,2,1,0,38,30,5,0,3,17,14,0,0,3,18,14,4,0,0,3,2,1,0,0,195,183,10,1,1,140,133,6,0,1,55,50,4,1,0,99,90,7,0,2,54,48,5,0,1,0,0,0,0,0,4,4,0,0,0,41,38,2,0,1
95OO12,999,679,310,3,7,216,128,87,0,1,79,39,40,0,0,137,89,47,0,1,700,492,200,2,6,41,24,17,0,0,441,300,137,1,3,100,47,52,1,0,238,172,64,0,2,103,81,21,0,1,44,27,15,1,1,23,12,11,0,0,20,14,4,1,1,1,1,0,0,0,174,141,31,0,2,129,107,21,0,1,45,34,10,0,1,83,59,23,1,0,29,25,4,0,0,0,0,0,0,0,12,10,2,0,0,42,24,17,1,0
95OO13,976,338,593,7,38,231,48,180,0,3,100,11,89,0,0,131,37,91,0,3,594,185,379,5,25,55,8,47,0,0,365,114,236,3,12,101,27,71,1,2,193,73,111,1,8,71,14,54,1,2,59,30,22,2,5,20,10,8,1,1,37,19,13,1,4,2,1,1,0,0,115,33,74,0,8,82,28,46,0,8,33,5,28,0,0,151,105,34,2,10,59,48,8,0,3,0,0,0,0,0,6,1,5,0,0,86,56,21,2,7
95OO14,866,582,262,7,15,182,125,56,1,0,90,57,33,0,0,92,68,23,1,0,613,413,187,4,9,60,37,21,1,1,437,292,138,2,5,95,59,32,0,4,255,176,77,1,1,87,57,29,1,0,33,19,10,1,3,17,8,5,1,3,15,11,4,0,0,1,0,1,0,0,83,65,18,0,0,44,36,8,0,0,39,29,10,0,0,71,44,19,2,6,32,18,9,2,3,0,0,0,0,0,4,1,3,0,0,35,25,7,0,3
95OO15,870,726,122,7,15,231,191,37,1,2,90,72,17,1,0,141,119,20,0,2,523,434,76,5,8,43,29,12,2,0,269,229,33,2,5,49,39,10,0,0,160,134,19,2,5,60,56,4,0,0,42,36,3,1,2,17,15,2,0,0,21,17,1,1,2,4,4,0,0,0,169,140,28,0,1,114,92,21,0,1,55,48,7,0,0,116,101,9,1,5,62,55,4,0,3,1,1,0,0,0,6,6,0,0,0,47,39,5,1,2
95OO16,853,205,622,6,20,249,69,176,2,2,126,34,91,1,0,123,35,85,1,2,559,122,419,4,14,56,11,45,0,0,343,69,267,2,5,89,16,73,0,0,171,36,128,2,5,83,17,66,0,0,56,19,30,0,7,34,9,20,0,5,18,9,7,0,2,4,1,3,0,0,104,23,77,2,2,50,10,38,1,1,54,13,39,1,1,45,14,27,0,4,10,4,6,0,0,0,0,0,0,0,1,1,0,0,0,34,9,21,0,4
95OO17,978,172,771,19,16,204,25,169,5,5,83,7,72,4,0,121,18,97,1,5,719,133,565,11,10,71,7,62,2,0,507,97,395,9,6,137,16,115,4,2,268,67,195,3,3,102,14,85,2,1,41,10,27,0,4,20,6,14,0,0,20,4,12,0,4,1,0,1,0,0,100,19,81,0,0,54,14,40,0,0,46,5,41,0,0,55,14,37,3,1,25,11,14,0,0,0,0,0,0,0,6,0,5,1,0,24,3,18,2,1
95OO18,1099,544,510,11,34,306,131,162,2,11,115,39,76,0,0,191,92,86,2,11,643,300,319,6,18,68,24,42,2,0,375,168,198,2,7,82,26,52,1,3,213,105,104,1,3,80,37,42,0,1,67,43,16,1,7,32,22,6,0,4,35,21,10,1,3,0,0,0,0,0,133,65,63,1,4,80,41,36,1,2,53,24,27,0,2,150,113,29,3,5,65,50,11,1,3,1,0,1,0,0,7,7,0,0,0,77,56,17,2,2
95OO19,1046,630,394,5,17,246,147,96,0,3,99,43,56,0,0,147,104,40,0,3,717,436,269,3,9,50,16,34,0,0,495,313,179,0,3,87,42,44,0,1,328,226,101,0,1,80,45,34,0,1,53,35,12,3,3,32,24,6,1,1,18,9,5,2,2,3,2,1,0,0,119,72,44,0,3,69,45,21,0,3,50,27,23,0,0,83,47,29,2,5,38,19,12,2,5,0,0,0,0,0,4,0,4,0,0,41,28,13,0,0
95OO20,854,201,618,4,31,254,37,206,1,10,115,8,106,1,0,139,29,100,0,10,547,139,390,3,15,72,6,66,0,0,338,96,233,2,7,93,18,73,0,2,181,63,113,1,4,64,15,47,1,1,48,21,22,1,4,25,11,9,1,4,22,9,13,0,0,1,1,0,0,0,89,16,69,0,4,50,10,38,0,2,39,6,31,0,2,53,25,22,0,6,28,13,13,0,2,0,0,0,0,0,4,2,2,0,0,21,10,7,0,4
95OO21,904,754,120,6,24,279,209,65,0,5,112,82,30,0,0,167,127,35,0,5,513,449,45,5,14,60,56,4,0,0,286,260,19,2,5,69,62,4,1,2,163,147,14,0,2,54,51,1,1,1,52,38,9,1,4,21,15,5,1,0,28,22,4,0,2,3,1,0,0,2,115,95,13,2,5,71,55,9,2,5,44,40,4,0,0,112,96,10,1,5,44,37,5,1,1,0,0,0,0,0,3,3,0,0,0,65,56,5,0,4
95OO22,956,900,50,2,4,169,154,11,2,2,56,51,5,0,0,113,103,6,2,2,718,681,36,0,1,36,35,1,0,0,509,487,21,0,1,79,73,6,0,0,306,296,9,0,1,124,118,6,0,0,29,27,2,0,0,14,13,1,0,0,13,13,0,0,0,2,1,1,0,0,144,132,12,0,0,70,64,6,0,0,74,68,6,0,0,69,65,3,0,1,33,30,3,0,0,0,0,0,0,0,9,9,0,0,0,27,26,0,0,1
95PP01,950,182,743,10,15,243,50,187,3,3,102,14,87,1,0,141,36,100,2,3,646,117,511,7,11,63,6,56,1,0,451,83,358,4,6,113,14,96,1,2,258,54,198,2,4,80,15,64,1,0,39,11,24,0,4,18,5,11,0,2,19,4,13,0,2,2,2,0,0,0,93,17,73,2,1,42,8,33,0,1,51,9,40,2,0,61,15,45,0,1,29,9,20,0,0,1,0,1,0,0,5,1,4,0,0,26,5,20,0,1
