GeographyCode,DC2252NI0001,DC2252NI0002,DC2252NI0003,DC2252NI0004,DC2252NI0005,DC2252NI0006,DC2252NI0007,DC2252NI0008,DC2252NI0009,DC2252NI0010,DC2252NI0011,DC2252NI0012,DC2252NI0013,DC2252NI0014,DC2252NI0015,DC2252NI0016,DC2252NI0017,DC2252NI0018,DC2252NI0019,DC2252NI0020,DC2252NI0021,DC2252NI0022,DC2252NI0023,DC2252NI0024,DC2252NI0025,DC2252NI0026,DC2252NI0027,DC2252NI0028,DC2252NI0029,DC2252NI0030,DC2252NI0031,DC2252NI0032,DC2252NI0033,DC2252NI0034,DC2252NI0035,DC2252NI0036,DC2252NI0037,DC2252NI0038,DC2252NI0039,DC2252NI0040,DC2252NI0041,DC2252NI0042,DC2252NI0043,DC2252NI0044,DC2252NI0045
95LL20,2401,998,1282,18,103,493,208,250,2,33,1400,367,972,8,53,393,347,39,1,6,27,15,10,2,0,2,0,1,1,0,0,0,0,0,0,81,61,9,0,11,5,0,1,4,0
95LL21,3983,2156,1579,30,218,775,361,353,9,52,1985,718,1152,16,99,850,802,33,0,15,55,36,18,0,1,6,3,2,1,0,8,8,0,0,0,277,216,13,1,47,27,12,8,3,4
95LL22,3728,3382,221,20,105,666,608,38,0,20,1416,1216,143,8,49,1394,1354,25,0,15,67,62,3,0,2,11,6,0,4,1,0,0,0,0,0,159,129,5,7,18,15,7,7,1,0
95LL23,2157,302,1684,11,160,616,58,509,1,48,1272,77,1119,5,71,79,43,29,1,6,15,5,9,0,1,2,0,1,0,1,0,0,0,0,0,158,118,9,0,31,15,1,8,4,2
95LL24,3769,1287,2334,12,136,819,278,511,1,29,2226,395,1743,2,86,545,512,30,0,3,57,40,15,1,1,12,1,9,1,1,0,0,0,0,0,91,55,15,6,15,19,6,11,1,1
95LL25,4536,397,3823,56,260,565,58,461,3,43,3622,184,3208,42,188,206,99,89,5,13,65,15,47,0,3,10,0,6,1,3,2,1,0,0,1,51,40,7,0,4,15,0,5,5,5
95LL26,3698,3412,200,27,59,530,481,40,2,7,1409,1236,139,9,25,1478,1454,8,8,8,82,79,1,2,0,7,5,1,1,0,3,3,0,0,0,168,141,11,0,16,21,13,0,5,3
95MM01,4862,1969,2678,69,146,1007,401,573,1,32,2681,610,1973,21,77,969,859,92,12,6,55,29,24,0,2,12,4,6,0,2,6,4,2,0,0,48,30,5,6,7,84,32,3,29,20
95MM02,3244,3009,179,24,32,307,245,52,0,10,747,631,89,16,11,2073,2034,30,1,8,80,77,2,1,0,0,0,0,0,0,14,12,1,0,1,9,6,3,0,0,14,4,2,6,2
95MM03,3508,2416,1003,17,72,958,628,303,0,27,1301,589,668,13,31,1138,1102,22,4,10,72,67,5,0,0,7,4,3,0,0,11,9,0,0,2,9,7,0,0,2,12,10,2,0,0
95MM04,2151,2062,55,3,31,409,400,5,0,4,437,387,37,2,11,1268,1242,11,1,14,29,29,0,0,0,0,0,0,0,0,1,1,0,0,0,6,2,2,0,2,1,1,0,0,0
95MM05,2495,2359,111,2,23,612,575,28,0,9,541,481,56,0,4,1297,1262,25,2,8,26,25,1,0,0,0,0,0,0,0,1,1,0,0,0,15,13,0,0,2,3,2,1,0,0
95MM06,2603,2443,128,12,20,579,533,32,0,14,585,497,78,5,5,1395,1374,15,5,1,25,24,1,0,0,0,0,0,0,0,6,6,0,0,0,4,3,1,0,0,9,6,1,2,0
95MM07,2601,473,2012,22,94,544,77,437,1,29,1695,173,1460,13,49,291,188,95,3,5,30,16,13,0,1,4,0,0,4,0,4,2,2,0,0,21,15,0,0,6,12,2,5,1,4
95MM08,2947,1943,947,10,47,510,354,146,0,10,1334,580,722,4,28,1017,958,53,0,6,44,29,14,0,1,2,0,2,0,0,5,5,0,0,0,12,10,2,0,0,23,7,8,6,2
95MM09,3562,2582,909,13,58,760,548,199,1,12,1512,819,645,9,39,1210,1150,53,2,5,69,59,9,0,1,5,4,1,0,0,0,0,0,0,0,2,1,1,0,0,4,1,1,1,1
95MM10,2750,2638,90,2,20,691,648,37,0,6,562,513,43,0,6,1456,1440,10,0,6,27,27,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,11,9,0,2,0
95MM11,2277,2215,50,1,11,593,584,7,0,2,431,397,30,0,4,1221,1207,10,0,4,21,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,9,5,2,1,1
95MM12,5858,5393,383,17,65,1251,1152,81,0,18,1410,1130,239,12,29,3075,3017,42,0,16,63,54,8,0,1,7,5,2,0,0,10,9,1,0,0,16,14,2,0,0,26,12,8,5,1
95MM13,8872,8285,464,32,91,1433,1314,103,0,16,2029,1693,281,18,37,5186,5084,60,11,31,137,132,4,1,0,9,7,2,0,0,19,19,0,0,0,34,23,9,0,2,25,13,5,2,5
95MM14,2569,1194,1255,54,66,650,272,352,3,23,1172,325,803,14,30,536,456,66,7,7,33,23,9,0,1,5,0,4,1,0,6,6,0,0,0,80,68,2,8,2,87,44,19,21,3
95MM15,4401,2298,1939,20,144,761,437,294,0,30,2507,881,1517,14,95,981,883,81,1,16,72,42,30,0,0,7,1,6,0,0,13,11,1,1,0,44,39,3,0,2,16,4,7,4,1
95MM16,5745,3829,1582,106,228,963,690,232,6,35,2644,1226,1224,55,139,1785,1668,82,9,26,107,77,23,5,2,12,1,6,5,0,12,12,0,0,0,145,130,5,1,9,77,25,10,25,17
95MM17,3749,3456,234,14,45,437,379,50,2,6,818,638,151,4,25,2392,2343,32,5,12,60,59,0,0,1,2,2,0,0,0,14,14,0,0,0,16,15,0,0,1,10,6,1,3,0
95MM18,5180,3403,1600,34,143,813,547,235,3,28,2385,1018,1257,23,87,1825,1725,81,5,14,88,78,9,0,1,4,1,3,0,0,9,4,2,1,2,37,27,7,0,3,19,3,6,2,8
95MM19,3044,1112,1764,57,111,486,169,278,2,37,1874,429,1367,28,50,531,431,87,4,9,46,19,25,2,0,3,0,3,0,0,3,1,0,0,2,58,49,2,0,7,43,14,2,21,6
95MM20,3366,731,2466,31,138,652,106,508,2,36,2197,285,1819,11,82,374,267,94,0,13,44,21,23,0,0,11,8,2,1,0,1,0,0,1,0,34,24,8,0,2,53,20,12,16,5
95MM21,3406,1291,2000,25,90,531,135,377,1,18,2022,431,1517,21,53,744,652,77,1,14,64,46,17,0,1,7,4,1,0,2,3,2,1,0,0,18,11,7,0,0,17,10,3,2,2
95MM22,2492,2340,102,12,38,287,262,18,0,7,611,533,59,8,11,1524,1486,19,0,19,43,42,1,0,0,3,3,0,0,0,2,2,0,0,0,9,7,1,0,1,13,5,4,4,0
95MM23,2521,2202,206,35,78,470,420,34,0,16,678,532,120,9,17,1218,1164,23,2,29,38,35,2,0,1,3,0,0,3,0,5,4,0,0,1,57,38,8,1,10,52,9,19,20,4
95MM24,2503,2448,38,4,13,666,655,10,0,1,478,451,20,2,5,1318,1303,7,1,7,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,3,1,1,0
95MM25,6363,6089,198,33,43,1374,1326,43,0,5,1418,1263,122,13,20,3443,3399,22,5,17,77,74,3,0,0,8,2,6,0,0,11,10,0,1,0,9,6,1,1,1,23,9,1,13,0
95MM26,3131,3034,62,7,28,493,474,14,0,5,605,559,35,5,6,1953,1934,11,0,8,45,41,1,0,3,2,1,0,1,0,9,9,0,0,0,14,13,0,0,1,10,3,1,1,5
95MM27,3833,3139,434,103,157,673,582,76,3,12,1104,745,255,22,82,1737,1631,71,6,29,52,47,3,0,2,5,4,1,0,0,14,13,0,1,0,120,99,7,3,11,128,18,21,68,21
95MM28,2351,1908,364,15,64,550,444,96,1,9,696,429,241,4,22,1013,972,21,4,16,30,28,1,0,1,4,1,1,1,1,7,4,0,0,3,37,27,2,0,8,14,3,2,5,4
95MM29,3410,2502,781,36,91,718,496,206,2,14,1221,646,511,21,43,1263,1201,39,3,20,44,40,3,0,1,4,3,0,0,1,1,1,0,0,0,113,92,13,2,6,46,23,9,8,6
95MM30,2083,1966,71,13,33,507,479,20,1,7,419,358,45,7,9,1090,1072,4,0,14,29,28,0,1,0,0,0,0,0,0,7,3,1,0,3,20,19,1,0,0,11,7,0,4,0
95NN01,3178,2739,351,11,77,773,678,73,0,22,1476,1179,254,6,37,834,806,14,3,11,56,49,7,0,0,4,3,0,1,0,6,3,0,0,3,23,18,2,0,3,6,3,1,1,1
95NN02,2211,1952,190,9,60,361,310,33,1,17,1010,835,140,4,31,769,744,14,3,8,54,51,2,0,1,2,2,0,0,0,4,3,0,1,0,6,5,0,0,1,5,2,1,0,2
95NN03,2896,544,2116,18,218,600,108,432,6,54,2002,255,1605,7,135,167,113,38,1,15,37,15,18,3,1,11,4,6,1,0,2,2,0,0,0,53,41,4,0,8,24,6,13,0,5
95NN04,2934,2557,269,19,89,856,773,59,2,22,1358,1125,183,13,37,622,590,16,3,13,44,38,6,0,0,6,2,2,1,1,3,1,1,0,1,28,17,0,0,11,17,11,2,0,4
95NN05,2497,1329,1005,15,148,574,300,233,4,37,1520,673,743,7,97,276,254,15,1,6,32,23,8,1,0,5,2,0,0,3,6,6,0,0,0,67,59,4,0,4,17,12,2,2,1
95NN06,3542,3085,358,22,77,829,696,106,5,22,1383,1110,229,9,35,1170,1139,14,2,15,61,55,5,1,0,8,7,1,0,0,5,4,0,0,1,74,71,1,0,2,12,3,2,5,2
95NN07,3258,2945,217,26,70,747,670,53,2,22,1624,1432,145,15,32,783,764,12,0,7,38,36,0,1,1,4,3,0,1,0,0,0,0,0,0,35,23,4,0,8,27,17,3,7,0
95NN08,3269,1812,1256,34,167,604,319,255,3,27,1818,781,918,24,95,651,587,43,1,20,85,52,28,1,4,10,6,1,0,3,0,0,0,0,0,88,64,9,1,14,13,3,2,4,4
95NN09,3021,984,1829,18,190,590,196,352,5,37,1976,444,1392,9,131,346,299,36,0,11,69,29,38,1,1,15,3,8,1,3,1,0,1,0,0,9,6,0,1,2,15,7,2,1,5
95NN10,3193,2101,892,21,179,467,284,146,1,36,1775,1011,641,16,107,776,703,57,2,14,97,65,28,0,4,5,0,3,0,2,0,0,0,0,0,44,25,7,0,12,29,13,10,2,4
95NN11,3876,3144,563,14,155,744,630,78,2,34,2036,1481,447,7,101,953,920,18,4,11,93,81,12,0,0,7,6,0,0,1,2,2,0,0,0,24,18,3,0,3,17,6,5,1,5
95NN12,2851,1738,972,14,127,662,426,204,0,32,1512,732,697,10,73,578,517,47,3,11,51,32,17,1,1,2,1,1,0,0,10,6,0,0,4,26,21,2,0,3,10,3,4,0,3
95NN13,3058,1198,1639,31,190,586,272,283,7,24,1944,496,1281,19,148,423,380,33,1,9,64,26,35,1,2,2,0,1,0,1,1,0,0,1,0,27,23,0,0,4,11,1,6,2,2
95NN14,3559,2463,824,23,249,671,516,103,0,52,1999,1161,644,13,181,732,704,21,2,5,67,50,13,3,1,9,6,0,0,3,6,6,0,0,0,12,8,2,0,2,63,12,41,5,5
95NN15,2994,1084,1680,13,217,637,219,375,0,43,1959,611,1199,8,141,263,197,54,3,9,50,19,29,1,1,12,5,6,0,1,1,1,0,0,0,54,31,6,0,17,18,1,11,1,5
95NN16,3294,842,2208,17,227,518,137,344,2,35,2364,442,1747,12,163,278,203,61,0,14,77,31,42,1,3,12,7,2,1,2,5,3,0,1,1,21,10,6,0,5,19,9,6,0,4
95NN17,2256,1650,492,4,110,503,395,72,0,36,1230,771,395,2,62,423,399,17,1,6,39,35,3,0,1,2,1,1,0,0,7,7,0,0,0,44,37,2,0,5,8,5,2,1,0
95NN18,2702,1992,577,17,116,554,420,114,1,19,1315,821,425,8,61,674,642,12,0,20,84,74,9,0,1,8,0,8,0,0,8,8,0,0,0,33,18,3,0,12,26,9,6,8,3
95NN19,3381,890,2214,18,259,439,116,292,1,30,2528,506,1812,13,197,285,210,58,1,16,74,29,41,0,4,10,5,3,0,2,4,2,0,1,1,15,9,1,0,5,26,13,7,2,4
95NN20,3001,1673,1175,23,130,599,329,231,7,32,1672,709,877,14,72,630,574,40,1,15,71,46,22,1,2,4,0,4,0,0,3,3,0,0,0,17,9,0,0,8,5,3,1,0,1
95NN21,2687,1912,650,14,111,418,294,107,2,15,1502,947,476,6,73,630,583,39,2,6,57,40,15,0,2,1,1,0,0,0,10,6,3,0,1,50,33,6,0,11,19,8,4,4,3
95NN22,2686,2198,374,17,97,530,465,47,2,16,1252,891,285,11,65,788,756,23,2,7,79,67,10,1,1,8,0,6,0,2,2,2,0,0,0,11,8,1,0,2,16,9,2,1,4
95NN23,3387,2759,521,11,96,691,569,103,2,17,1451,1020,371,3,57,1135,1088,29,4,14,64,44,14,2,4,6,5,0,0,1,6,5,0,0,1,23,22,1,0,0,11,6,3,0,2
95OO01,2592,2087,467,11,27,676,501,160,3,12,752,456,285,0,11,1061,1044,15,1,1,43,40,3,0,0,2,0,1,0,1,9,8,1,0,0,40,32,2,4,2,9,6,0,3,0
95OO02,2166,1271,856,11,28,540,287,246,2,5,920,337,566,4,13,626,589,32,2,3,33,28,5,0,0,4,1,1,2,0,1,1,0,0,0,35,25,2,1,7,7,3,4,0,0
95OO03,2651,1029,1560,21,41,724,251,454,9,10,1310,242,1032,9,27,419,359,58,0,2,23,12,11,0,0,3,0,0,3,0,2,2,0,0,0,162,158,3,0,1,8,5,2,0,1
95OO04,2515,1818,660,5,32,625,412,205,1,7,958,519,424,2,13,802,778,21,0,3,41,38,3,0,0,2,2,0,0,0,1,1,0,0,0,82,66,7,1,8,4,2,0,1,1
95OO05,2730,2216,391,26,97,641,509,109,0,23,710,465,230,6,9,610,590,13,4,3,30,28,2,0,0,1,0,1,0,0,1,1,0,0,0,701,603,28,12,58,36,20,8,4,4
95OO06,2860,1687,1082,30,61,576,271,289,3,13,1254,466,742,20,26,769,730,32,2,5,45,44,1,0,0,5,1,1,0,3,9,9,0,0,0,194,165,15,1,13,8,1,2,4,1
95OO07,2510,1303,1123,15,69,617,265,322,2,28,1118,351,728,8,31,663,612,47,2,2,24,15,9,0,0,8,6,1,0,1,13,7,6,0,0,47,34,8,1,4,20,13,2,2,3
95OO08,2713,1544,1091,13,65,574,290,267,2,15,1277,497,747,8,25,756,676,67,2,11,32,28,3,0,1,6,4,1,0,1,7,6,0,1,0,55,41,2,0,12,6,2,4,0,0
95OO09,2252,1429,791,9,23,653,411,237,0,5,947,428,498,4,17,554,521,32,1,0,27,15,11,0,1,1,1,0,0,0,4,2,2,0,0,56,48,5,3,0,10,3,6,1,0
95OO10,3530,3289,201,7,33,745,686,51,0,8,1068,942,116,1,9,1452,1431,16,2,3,72,71,0,1,0,2,2,0,0,0,7,7,0,0,0,167,142,14,0,11,17,8,4,3,2
95OO11,2485,2299,144,8,34,586,549,31,0,6,896,794,94,4,4,746,737,5,1,3,34,33,1,0,0,2,2,0,0,0,4,4,0,0,0,211,177,13,0,21,6,3,0,3,0
95OO12,2803,2037,713,6,47,538,364,158,0,16,1182,672,490,2,18,838,809,29,0,0,50,43,5,0,2,3,1,2,0,0,8,8,0,0,0,179,140,25,3,11,5,0,4,1,0
95OO13,2716,1121,1405,27,163,407,100,285,3,19,1283,175,1038,7,63,263,198,50,5,10,21,12,9,0,0,10,2,4,0,4,1,0,1,0,0,697,616,16,12,53,34,18,2,0,14
95OO14,2588,1821,704,15,48,535,365,157,2,11,1127,580,518,9,20,763,733,22,1,7,49,45,4,0,0,4,1,1,2,0,8,8,0,0,0,87,76,1,0,10,15,13,1,1,0
95OO15,2357,1999,275,10,73,503,419,67,1,16,695,513,158,5,19,618,587,22,1,8,32,30,2,0,0,3,1,2,0,0,10,8,2,0,0,483,430,21,3,29,13,11,1,0,1
95OO16,2114,498,1539,11,66,557,153,395,1,8,1295,191,1073,5,26,156,106,48,0,2,24,8,16,0,0,1,0,0,0,1,4,4,0,0,0,72,34,5,4,29,5,2,2,1,0
95OO17,2724,568,2058,38,60,619,117,473,9,20,1757,178,1533,28,18,244,217,24,1,2,39,12,21,0,6,0,0,0,0,0,3,3,0,0,0,60,40,7,0,13,2,1,0,0,1
95OO18,2891,1581,1179,16,115,399,180,195,2,22,1237,329,872,9,27,511,450,50,3,8,37,25,12,0,0,3,0,2,0,1,6,4,2,0,0,661,574,28,2,57,37,19,18,0,0
95OO19,3009,1875,1036,19,79,566,306,238,2,20,1355,582,722,5,46,750,719,29,2,0,70,47,23,0,0,2,2,0,0,0,1,1,0,0,0,259,213,24,10,12,6,5,0,0,1
95OO20,2189,632,1463,10,84,421,73,338,1,9,1284,187,1047,6,44,249,198,49,1,1,21,10,10,0,1,6,2,4,0,0,0,0,0,0,0,194,158,9,0,27,14,4,6,2,2
95OO21,2351,2025,241,14,71,420,339,56,3,22,676,515,143,4,14,793,766,17,3,7,52,50,2,0,0,3,3,0,0,0,3,3,0,0,0,365,328,14,1,22,39,21,9,3,6
95OO22,3106,2958,132,2,14,621,590,29,0,2,981,888,90,0,3,1380,1360,10,2,8,65,63,2,0,0,0,0,0,0,0,8,8,0,0,0,42,40,1,0,1,9,9,0,0,0
95PP01,2586,561,1944,21,60,578,170,390,4,14,1676,183,1450,13,30,266,179,77,3,7,21,6,15,0,0,8,1,7,0,0,3,2,1,0,0,27,19,3,0,5,7,1,1,1,4
95PP02,2541,2161,315,15,50,636,529,96,2,9,769,555,177,11,26,1060,1012,35,1,12,38,33,4,1,0,3,0,2,0,1,4,4,0,0,0,24,22,1,0,1,7,6,0,0,1
95PP03,2540,1836,636,8,60,640,441,182,2,15,956,526,391,3,36,883,818,55,1,9,27,22,5,0,0,3,2,1,0,0,10,10,0,0,0,11,9,2,0,0,10,8,0,2,0
95PP04,3185,1759,1313,17,96,771,456,281,2,32,1487,528,899,10,50,840,734,97,2,7,60,31,29,0,0,1,0,1,0,0,3,1,2,0,0,16,6,2,1,7,7,3,2,2,0
95PP05,2367,1006,1309,8,44,718,303,397,3,15,1184,317,842,3,22,419,361,50,2,6,23,13,10,0,0,7,0,7,0,0,7,7,0,0,0,4,3,0,0,1,5,2,3,0,0
95PP06,3876,2019,1657,23,177,752,355,350,0,47,1931,699,1160,16,56,802,717,72,1,12,66,40,22,1,3,7,4,3,0,0,2,2,0,0,0,279,184,39,3,53,37,18,11,2,6
95PP07,2812,1723,968,26,95,739,498,206,9,26,1238,507,680,7,44,686,621,47,1,17,44,26,16,0,2,10,3,7,0,0,11,10,1,0,0,55,49,1,0,5,29,9,10,9,1
95PP08,2678,2202,426,18,32,604,487,104,1,12,704,403,284,6,11,1209,1166,27,10,6,35,29,6,0,0,4,4,0,0,0,2,2,0,0,0,119,110,5,1,3,1,1,0,0,0
95PP09,1707,1376,282,18,31,633,517,110,2,4,585,435,137,3,10,340,322,13,0,5,16,14,2,0,0,0,0,0,0,0,1,1,0,0,0,104,75,18,0,11,28,12,2,13,1
95PP10,2387,1872,478,9,28,602,447,152,1,2,864,548,296,2,18,846,823,21,0,2,36,31,4,0,1,4,1,0,1,2,0,0,0,0,0,23,19,3,0,1,12,3,2,5,2
95PP11,2627,1888,645,18,76,609,437,153,4,15,1072,614,420,9,29,760,708,41,4,7,26,19,7,0,0,3,2,1,0,0,4,4,0,0,0,132,87,20,1,24,21,17,3,0,1
95PP12,2630,1783,810,3,34,635,429,204,0,2,959,381,554,3,21,953,908,38,0,7,37,29,6,0,2,2,0,2,0,0,15,10,4,0,1,21,20,0,0,1,8,6,2,0,0
95PP13,2588,1927,596,17,48,762,542,199,2,19,1101,722,349,8,22,594,553,35,3,3,36,30,6,0,0,5,4,1,0,0,3,3,0,0,0,77,70,3,1,3,10,3,3,3,1
95PP14,3652,1374,2172,26,80,1079,389,657,5,28,1945,490,1395,17,43,548,452,91,0,5,28,16,12,0,0,9,0,6,3,0,4,3,1,0,0,32,21,8,0,3,7,3,2,1,1
95PP15,3190,1004,2071,12,103,719,202,490,1,26,1926,388,1476,4,58,465,379,71,4,11,40,12,25,1,2,3,2,1,0,0,5,2,3,0,0,24,17,2,0,5,8,2,3,2,1
95PP16,1908,604,1238,14,52,372,116,244,2,10,1223,260,923,8,32,274,207,56,4,7,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0,12,9,2,0,1,4,0,2,0,2
95PP17,2580,1949,586,7,38,708,527,168,2,11,1008,640,347,5,16,698,639,56,0,3,32,22,7,0,3,3,2,0,0,1,7,6,1,0,0,98,90,5,0,3,26,23,2,0,1
95PP18,3131,1324,1717,10,80,708,269,428,3,8,1738,490,1194,1,53,599,508,82,0,9,28,17,11,0,0,1,1,0,0,0,2,2,0,0,0,45,33,1,4,7,10,4,1,2,3
95PP19,2502,1939,527,5,31,651,479,162,0,10,783,463,302,2,16,1001,942,56,1,2,31,27,4,0,0,3,1,1,0,1,0,0,0,0,0,26,22,1,1,2,7,5,1,1,0
95PP20,3117,1796,1139,39,143,618,322,275,0,21,1444,601,759,19,65,743,673,59,4,7,50,30,20,0,0,6,1,5,0,0,10,7,0,3,0,203,135,17,4,47,43,27,4,9,3
95PP21,2167,1805,332,4,26,630,511,114,0,5,524,329,181,2,12,965,924,34,1,6,17,16,1,0,0,7,7,0,0,0,1,0,0,1,0,21,17,1,0,3,2,1,1,0,0
95PP22,2444,1375,930,21,118,464,227,202,3,32,1193,470,654,14,55,660,594,51,2,13,38,29,9,0,0,3,3,0,0,0,2,1,0,0,1,72,45,14,1,12,12,6,0,1,5
95PP23,2590,1280,1259,14,37,736,366,360,4,6,1275,415,830,8,22,521,467,53,0,1,34,22,11,1,0,1,0,1,0,0,2,0,2,0,0,18,8,1,1,8,3,2,1,0,0
95QQ01,1483,357,1028,4,94,417,83,315,2,17,954,203,678,2,71,77,58,16,0,3,28,9,17,0,2,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,2,1,1,0,0
95QQ02,2582,120,2235,24,203,399,16,338,6,39,2046,70,1814,13,149,73,25,38,2,8,32,1,29,0,2,9,1,4,1,3,1,0,1,0,0,11,2,7,0,2,11,5,4,2,0
95QQ03,1096,243,767,5,81,330,70,228,3,29,706,141,520,1,44,41,26,14,1,0,7,4,3,0,0,0,0,0,0,0,1,0,1,0,0,11,2,1,0,8,0,0,0,0,0
95QQ04,1635,440,1092,12,91,389,124,231,2,32,1127,228,835,9,55,94,75,17,0,2,10,6,4,0,0,1,1,0,0,0,0,0,0,0,0,4,2,2,0,0,10,4,3,1,2
95QQ05,2875,805,1905,15,150,403,93,282,2,26,2166,516,1529,10,111,218,164,46,2,6,62,24,36,0,2,7,1,6,0,0,0,0,0,0,0,7,6,0,0,1,12,1,6,1,4
95QQ06,2041,1578,425,2,36,535,388,134,0,13,1057,767,268,1,21,394,377,14,1,2,34,29,5,0,0,4,3,1,0,0,2,2,0,0,0,13,10,3,0,0,2,2,0,0,0
95QQ07,1817,541,1153,24,99,505,160,308,6,31,1174,287,817,15,55,78,66,11,0,1,19,8,10,1,0,10,5,5,0,0,1,1,0,0,0,23,10,1,0,12,7,4,1,2,0
95QQ08,1455,384,984,7,80,422,119,279,1,23,936,193,682,5,56,77,58,18,1,0,13,9,4,0,0,2,1,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,1
95QQ09,1916,659,1135,5,117,398,120,252,0,26,1325,395,844,5,81,136,121,13,0,2,38,22,14,0,2,8,0,8,0,0,1,1,0,0,0,6,0,1,0,5,4,0,3,0,1
95QQ10,1851,765,1015,10,61,485,225,245,0,15,1152,370,733,8,41,175,147,21,2,5,26,18,8,0,0,7,3,4,0,0,0,0,0,0,0,5,1,4,0,0,1,1,0,0,0
95QQ11,2027,151,1716,8,152,349,27,282,1,39,1579,80,1386,7,106,60,30,27,0,3,29,5,20,0,4,3,2,1,0,0,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0
95QQ12,1811,368,1323,7,113,412,62,323,1,26,1238,207,951,2,78,101,77,20,0,4,11,3,8,0,0,6,3,3,0,0,0,0,0,0,0,31,11,15,0,5,12,5,3,4,0
95QQ13,2568,125,2142,22,279,352,18,288,5,41,2069,81,1763,15,210,72,20,43,0,9,45,1,32,0,12,9,1,7,1,0,1,1,0,0,0,16,3,5,1,7,4,0,4,0,0
95QQ14,5430,953,4047,30,400,907,139,674,1,93,4186,625,3254,26,281,208,136,57,0,15,63,21,38,1,3,13,1,7,0,5,3,0,2,0,1,33,27,5,0,1,17,4,10,2,1
95QQ15,1593,514,967,9,103,358,116,222,2,18,1071,287,710,6,68,104,85,14,0,5,11,8,3,0,0,2,0,2,0,0,3,3,0,0,0,25,8,8,0,9,19,7,8,1,3
95RR01,4367,1819,2391,16,141,792,377,383,1,31,2967,932,1933,10,92,515,450,51,3,11,53,30,21,0,2,1,0,0,0,1,4,3,1,0,0,28,23,0,1,4,7,4,2,1,0
95RR02,1753,873,833,8,39,478,244,222,0,12,1074,459,582,6,27,150,129,21,0,0,29,23,6,0,0,0,0,0,0,0,0,0,0,0,0,14,11,1,2,0,8,7,1,0,0
95RR03,1422,913,471,4,34,522,335,175,3,9,704,406,282,1,15,161,147,11,0,3,8,6,2,0,0,1,0,1,0,0,1,1,0,0,0,7,3,0,0,4,18,15,0,0,3
95RR04,2022,1914,83,1,24,526,486,29,0,11,621,566,41,1,13,799,787,12,0,0,35,34,1,0,0,1,1,0,0,0,1,1,0,0,0,31,31,0,0,0,8,8,0,0,0
95RR05,2487,986,1364,14,123,616,256,312,2,46,1553,466,1011,4,72,268,235,32,0,1,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,14,7,2,5,0,9,1,1,3,4
95RR06,2206,1924,264,2,16,540,476,58,0,6,840,635,197,1,7,775,768,6,0,1,28,24,3,0,1,3,2,0,0,1,11,11,0,0,0,0,0,0,0,0,9,8,0,1,0
95RR07,2449,1285,1092,6,66,549,317,223,0,9,1479,590,835,6,48,388,361,24,0,3,16,10,6,0,0,8,1,2,0,5,3,2,0,0,1,2,2,0,0,0,4,2,2,0,0
95RR08,2106,1321,727,6,52,473,319,139,0,15,1179,584,565,4,26,413,387,20,0,6,19,17,2,0,0,5,4,1,0,0,2,2,0,0,0,7,7,0,0,0,8,1,0,2,5
95RR09,3671,2791,776,11,93,867,700,145,0,22,1761,1106,593,2,60,926,895,25,1,5,45,38,5,0,2,8,4,1,0,3,5,5,0,0,0,36,31,1,4,0,23,12,6,4,1
95RR10,1338,672,620,3,43,550,268,253,3,26,621,271,338,0,12,128,102,24,0,2,9,8,1,0,0,0,0,0,0,0,5,2,2,0,1,12,12,0,0,0,13,9,2,0,2
95RR11,2407,1328,1010,11,58,701,417,271,3,10,1288,556,686,6,40,347,315,30,0,2,27,17,9,1,0,2,0,2,0,0,0,0,0,0,0,23,16,4,1,2,19,7,8,0,4
95RR12,1452,546,875,3,28,312,131,175,0,6,943,265,660,2,16,165,129,29,1,6,13,5,8,0,0,1,1,0,0,0,1,1,0,0,0,11,11,0,0,0,6,3,3,0,0
95RR13,1429,558,822,7,42,407,157,228,2,20,808,251,537,3,17,146,110,34,1,1,15,10,5,0,0,1,0,0,1,0,0,0,0,0,0,42,27,13,0,2,10,3,5,0,2
95RR14,1969,967,965,8,29,571,275,286,1,9,978,307,648,5,18,376,352,22,2,0,25,21,4,0,0,2,1,1,0,0,0,0,0,0,0,6,3,1,0,2,11,8,3,0,0
95RR15,2458,2117,332,3,6,647,561,86,0,0,891,655,230,2,4,843,830,12,0,1,44,41,3,0,0,5,4,1,0,0,9,9,0,0,0,12,12,0,0,0,7,5,0,1,1
95SS01,5128,1113,3628,33,354,870,195,591,5,79,3651,540,2846,22,243,438,320,97,2,19,94,26,66,0,2,15,3,8,0,4,3,1,2,0,0,42,27,7,1,7,15,1,11,3,0
95SS02,4287,953,3008,44,282,515,88,347,2,78,3236,507,2506,32,191,357,277,73,1,6,89,35,53,0,1,9,1,6,2,0,5,2,3,0,0,48,39,6,0,3,28,4,14,7,3
