GeographyCode,DC2248NI0001,DC2248NI0002,DC2248NI0003,DC2248NI0004,DC2248NI0005,DC2248NI0006,DC2248NI0007,DC2248NI0008,DC2248NI0009,DC2248NI0010,DC2248NI0011,DC2248NI0012,DC2248NI0013,DC2248NI0014,DC2248NI0015,DC2248NI0016,DC2248NI0017,DC2248NI0018,DC2248NI0019,DC2248NI0020,DC2248NI0021,DC2248NI0022,DC2248NI0023,DC2248NI0024,DC2248NI0025,DC2248NI0026,DC2248NI0027,DC2248NI0028,DC2248NI0029,DC2248NI0030,DC2248NI0031,DC2248NI0032,DC2248NI0033,DC2248NI0034,DC2248NI0035,DC2248NI0036,DC2248NI0037,DC2248NI0038,DC2248NI0039,DC2248NI0040,DC2248NI0041,DC2248NI0042,DC2248NI0043,DC2248NI0044,DC2248NI0045,DC2248NI0046,DC2248NI0047,DC2248NI0048,DC2248NI0049,DC2248NI0050,DC2248NI0051,DC2248NI0052,DC2248NI0053,DC2248NI0054,DC2248NI0055,DC2248NI0056,DC2248NI0057,DC2248NI0058,DC2248NI0059,DC2248NI0060,DC2248NI0061,DC2248NI0062,DC2248NI0063,DC2248NI0064,DC2248NI0065,DC2248NI0066,DC2248NI0067,DC2248NI0068,DC2248NI0069,DC2248NI0070,DC2248NI0071,DC2248NI0072,DC2248NI0073,DC2248NI0074,DC2248NI0075,DC2248NI0076,DC2248NI0077,DC2248NI0078,DC2248NI0079,DC2248NI0080
95DD10,2805,107,2494,37,167,2796,104,2489,36,167,2796,104,2489,36,167,0,0,0,0,0,9,3,5,1,0,1,0,1,0,0,7,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD11,2363,1336,826,11,190,2343,1328,824,5,186,2304,1290,824,5,185,39,38,0,0,1,15,5,1,6,3,3,0,1,0,2,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,5,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0
95DD12,2610,407,2082,13,108,2606,405,2081,13,107,2606,405,2081,13,107,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0
95DD13,1784,1001,654,15,114,1751,984,652,10,105,1722,959,648,10,105,29,25,4,0,0,25,16,0,5,4,4,0,0,0,4,9,8,0,1,0,2,2,0,0,0,0,0,0,0,0,10,6,0,4,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,4,0,0,0,4,1,0,1,0,0
95DD14,3277,239,2820,40,178,3218,236,2796,29,157,3218,236,2796,29,157,0,0,0,0,0,42,2,11,9,20,24,1,3,0,20,7,0,7,0,0,5,0,0,5,0,0,0,0,0,0,6,1,1,4,0,3,0,3,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,13,0,10,2,1,1,1,0,0,0
95DD15,3451,2087,1265,23,76,3443,2082,1265,21,75,3443,2082,1265,21,75,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,1,0,0,0
95DD16,2981,372,2458,33,118,2963,372,2453,24,114,2962,372,2452,24,114,1,0,1,0,0,14,0,4,7,3,3,0,1,1,1,3,0,3,0,0,0,0,0,0,0,5,0,0,3,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,1,1,0
95DD17,3461,1380,1953,17,111,3451,1376,1950,15,110,3448,1375,1948,15,110,3,1,2,0,0,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,3,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,1,1,1,0,0,0
95DD18,1885,164,1572,28,121,1827,148,1544,20,115,1825,147,1544,19,115,2,1,0,1,0,23,12,0,6,5,2,0,0,0,2,1,0,0,0,1,6,0,0,5,1,0,0,0,0,0,14,12,0,1,1,10,1,9,0,0,0,0,0,0,0,7,1,6,0,0,3,0,3,0,0,12,1,8,2,1,13,2,11,0,0
95DD19,3364,177,2987,23,177,3344,169,2980,22,173,3343,168,2980,22,173,1,1,0,0,0,12,8,3,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,0,3,0,1,1,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,2,0,1,0,1,3,0,2,0,1
95DD20,1746,124,1486,12,124,1743,124,1485,12,122,1743,124,1485,12,122,0,0,0,0,0,3,0,1,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95DD21,2139,744,1216,29,150,2098,727,1207,16,148,2098,727,1207,16,148,0,0,0,0,0,23,11,1,11,0,0,0,0,0,0,2,0,0,2,0,9,0,0,9,0,0,0,0,0,0,12,11,1,0,0,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,4,3,1,0,0,5,2,1,0,2,8,1,5,2,0
95DD22,3136,1102,1957,14,63,3119,1098,1954,8,59,3119,1098,1954,8,59,0,0,0,0,0,7,1,2,4,0,2,0,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,6,3,0,2,1
95DD23,2509,306,2052,15,136,2500,305,2045,14,136,2500,305,2045,14,136,0,0,0,0,0,2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0
95DD24,2711,1802,769,9,131,2684,1796,768,5,115,2684,1796,768,5,115,0,0,0,0,0,23,6,1,4,12,15,0,1,2,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
95EE01,1895,1732,141,0,22,1892,1732,140,0,20,1892,1732,140,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0
95EE02,2095,126,1839,10,120,2087,124,1833,10,120,2087,124,1833,10,120,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,5,0,0,0,0,0,0,0
95EE03,1999,335,1531,11,122,1991,331,1529,11,120,1991,331,1529,11,120,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
95EE04,1993,769,1141,6,77,1979,766,1138,6,69,1979,766,1138,6,69,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,0,3,2,0,1,0,1
95EE05,1509,157,1263,12,77,1501,156,1258,10,77,1501,156,1258,10,77,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,1,0,0,1,0
95EE06,2278,1875,373,5,25,2265,1872,369,2,22,2262,1869,369,2,22,3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,2,3,2,0,0,1
95EE07,1798,299,1371,18,110,1787,296,1371,17,103,1787,296,1371,17,103,0,0,0,0,0,7,0,0,1,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0
95EE08,1719,278,1323,21,97,1693,277,1319,8,89,1693,277,1319,8,89,0,0,0,0,0,23,0,3,13,7,9,0,2,0,7,14,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1
95EE09,1890,662,1131,10,87,1889,662,1131,10,86,1888,661,1131,10,86,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE10,1797,1069,677,11,40,1793,1066,676,11,40,1788,1061,676,11,40,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
95EE11,1677,589,1015,11,62,1673,589,1014,10,60,1673,589,1014,10,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2
95EE12,2507,327,2015,12,153,2490,325,2012,10,143,2490,325,2012,10,143,0,0,0,0,0,13,1,1,2,9,10,0,0,1,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0
95EE13,1529,349,1088,15,77,1516,349,1086,12,69,1516,349,1086,12,69,0,0,0,0,0,12,0,1,3,8,9,0,1,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95EE14,2684,394,2100,25,165,2662,393,2085,23,161,2662,393,2085,23,161,0,0,0,0,0,16,0,10,2,4,6,0,0,2,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0
95EE15,1728,362,1257,12,97,1725,361,1256,12,96,1725,361,1256,12,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
95EE16,2126,605,1422,12,87,2120,603,1422,12,83,2120,603,1422,12,83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,1,0,0,0,1
95FF01,4796,1473,2978,44,301,4726,1459,2964,23,280,4723,1458,2962,23,280,3,1,2,0,0,40,6,5,14,15,16,1,2,1,12,1,1,0,0,0,9,0,1,8,0,1,0,1,0,0,13,4,1,5,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23,3,8,6,6,6,4,1,1,0
95FF02,2817,1593,1130,7,87,2808,1588,1129,5,86,2808,1588,1129,5,86,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,2,0,0,2,0
95FF03,3006,1156,1645,20,185,2977,1151,1634,15,177,2977,1151,1634,15,177,0,0,0,0,0,13,1,0,4,8,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,8,0,7,1,0
95FF04,2629,988,1528,16,97,2615,984,1525,10,96,2609,978,1525,10,96,6,6,0,0,0,9,2,1,6,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1
95FF05,2563,469,1894,29,171,2530,461,1879,21,169,2530,461,1879,21,169,0,0,0,0,0,19,5,7,7,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,5,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,3,6,1,2,1,0,1,0,0
95FF06,4116,587,3171,37,321,4082,574,3163,28,317,4082,574,3163,28,317,0,0,0,0,0,20,9,4,7,0,1,0,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,14,8,3,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,1,3,4,1,1,1,1
95FF07,2769,1345,1254,14,156,2751,1343,1242,13,153,2750,1343,1241,13,153,1,0,1,0,0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,2,7,0,3,2,0,2,0,0
95FF08,2364,649,1583,16,116,2345,643,1577,14,111,2345,643,1577,14,111,0,0,0,0,0,10,2,1,2,5,5,0,1,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,2,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0
95FF09,2522,992,1376,22,132,2507,991,1373,13,130,2507,991,1373,13,130,0,0,0,0,0,12,0,1,9,2,2,0,0,0,2,2,0,1,1,0,3,0,0,3,0,4,0,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
95FF10,3473,482,2758,23,210,3435,476,2733,20,206,3435,476,2733,20,206,0,0,0,0,0,13,0,9,0,4,11,0,7,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,10,3,5,2,0,12,2,9,1,0
95FF11,2582,769,1682,26,105,2571,769,1680,18,104,2571,769,1680,18,104,0,0,0,0,0,5,0,0,4,1,1,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,4,0
95FF12,2724,1460,1142,22,100,2709,1457,1132,20,100,2709,1457,1132,20,100,0,0,0,0,0,5,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,7,2,5,0,0,0,0,0,0,0
95FF13,2708,949,1643,17,99,2691,947,1638,7,99,2691,947,1638,7,99,0,0,0,0,0,6,0,1,5,0,1,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,1,2,5,0,2,0,2,0,0
95FF14,2432,351,1947,22,112,2430,350,1946,22,112,2429,350,1945,22,112,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
95FF15,2740,1056,1557,19,108,2719,1051,1555,13,100,2719,1051,1555,13,100,0,0,0,0,0,13,0,1,4,8,11,0,1,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,3,3,0,0,0
95FF16,2374,544,1705,11,114,2361,541,1703,10,107,2361,541,1703,10,107,0,0,0,0,0,9,1,0,1,7,9,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0
95FF17,1724,616,986,16,106,1698,606,974,14,104,1698,606,974,14,104,0,0,0,0,0,19,9,6,2,2,8,0,5,1,2,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,6,0,0,0,0,0,0,0
95GG01,4907,4639,176,13,79,4874,4616,173,9,76,4867,4609,173,9,76,7,7,0,0,0,28,23,0,4,1,3,2,0,0,1,21,21,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2
95GG02,5987,5558,306,15,108,5942,5531,303,9,99,5939,5528,303,9,99,3,3,0,0,0,13,5,1,4,3,4,1,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,5,4,1,0,0,15,11,2,0,2,2,0,1,0,1,6,5,1,0,0,7,6,0,0,1,12,9,0,0,3,5,2,0,2,1
95GG03,5939,1024,4048,113,754,5643,916,3992,67,668,5642,915,3992,67,668,1,1,0,0,0,219,92,27,33,67,65,0,3,5,57,49,36,0,7,6,10,0,0,10,0,8,0,0,8,0,87,56,24,3,4,23,3,17,1,2,4,0,3,0,1,18,3,13,1,1,1,0,1,0,0,40,11,8,9,12,14,2,4,3,5
95GG04,4908,2522,2020,69,297,4770,2499,1983,14,274,4769,2498,1983,14,274,1,1,0,0,0,73,6,13,41,13,17,2,1,1,13,38,2,4,32,0,2,0,0,2,0,2,0,0,2,0,14,2,8,4,0,28,5,16,2,5,2,0,1,0,1,22,4,14,0,4,4,1,1,2,0,20,9,7,1,3,17,3,1,11,2
95GG05,5928,3376,1607,169,776,5452,3265,1543,42,602,5451,3264,1543,42,602,1,1,0,0,0,351,72,29,99,151,173,3,18,9,143,68,14,6,47,1,1,0,0,1,0,39,0,1,35,3,70,55,4,7,4,61,14,25,16,6,3,0,3,0,0,54,12,22,14,6,4,2,0,2,0,43,16,6,5,16,21,9,4,7,1
95GG06,5626,438,4687,77,424,5502,416,4655,34,397,5502,416,4655,34,397,0,0,0,0,0,80,18,8,38,16,24,1,4,4,15,3,0,0,3,0,10,0,0,10,0,3,0,0,3,0,40,17,4,18,1,8,0,6,1,1,2,0,2,0,0,4,0,2,1,1,2,0,2,0,0,24,3,17,1,3,12,1,1,3,7
95GG07,5485,4981,334,35,135,5178,4767,298,12,101,5170,4760,298,12,100,8,7,0,0,1,264,190,24,18,32,42,5,5,2,30,21,14,0,6,1,1,1,0,0,0,1,0,0,1,0,199,170,19,9,1,19,6,11,2,0,2,2,0,0,0,14,3,9,2,0,3,1,2,0,0,23,18,1,2,2,1,0,0,1,0
95GG08,4910,3127,1436,53,294,4821,3091,1416,30,284,4819,3089,1416,30,284,2,2,0,0,0,46,22,6,12,6,2,1,0,1,0,11,5,0,3,3,3,0,0,2,1,0,0,0,0,0,30,16,6,6,2,23,5,10,6,2,4,2,1,0,1,18,3,8,6,1,1,0,1,0,0,10,3,4,2,1,10,6,0,3,1
95GG09,6165,531,4971,61,602,6038,506,4935,39,558,6035,504,4934,39,558,3,2,1,0,0,74,18,8,15,33,40,1,6,5,28,19,7,2,6,4,0,0,0,0,0,0,0,0,0,0,15,10,0,4,1,22,1,16,1,4,2,0,2,0,0,15,1,12,1,1,5,0,2,0,3,20,3,10,1,6,11,3,2,5,1
95GG10,3998,600,2859,73,466,3867,564,2832,46,425,3867,564,2832,46,425,0,0,0,0,0,55,10,7,12,26,30,1,5,3,21,12,5,0,3,4,1,0,0,1,0,0,0,0,0,0,12,4,2,5,1,33,8,13,9,3,1,0,1,0,0,30,6,12,9,3,2,2,0,0,0,22,10,3,1,8,21,8,4,5,4
95GG11,5453,878,3802,92,681,5296,851,3760,47,638,5292,847,3760,47,638,4,4,0,0,0,68,4,11,21,32,49,0,10,10,29,7,0,0,5,2,1,0,0,0,1,3,0,0,3,0,8,4,1,3,0,35,8,13,12,2,1,0,1,0,0,34,8,12,12,2,0,0,0,0,0,37,11,8,11,7,17,4,10,1,2
95GG12,8945,5441,2080,349,1075,8182,5301,2011,70,800,8153,5278,2005,70,800,29,23,6,0,0,505,37,28,204,236,282,8,22,43,209,98,6,0,80,12,36,0,0,35,1,12,0,0,12,0,77,23,6,34,14,143,57,18,54,14,6,3,2,0,1,124,50,16,48,10,13,4,0,6,3,69,27,12,14,16,46,19,11,7,9
95GG13,4722,1801,2559,56,306,4639,1763,2546,41,289,4637,1763,2544,41,289,2,0,2,0,0,58,29,5,13,11,13,2,1,0,10,22,16,0,6,0,1,0,0,1,0,0,0,0,0,0,22,11,4,6,1,4,0,3,0,1,0,0,0,0,0,2,0,2,0,0,2,0,1,0,1,19,8,5,1,5,2,1,0,1,0
95GG14,4820,2754,1817,42,207,4773,2737,1807,29,200,4769,2733,1807,29,200,4,4,0,0,0,15,2,3,8,2,1,1,0,0,0,8,0,0,7,1,1,1,0,0,0,0,0,0,0,0,5,0,3,1,1,9,4,1,0,4,2,1,0,0,1,4,2,1,0,1,3,1,0,0,2,9,5,3,1,0,14,6,3,4,1
95GG15,5920,856,4456,50,558,5800,815,4434,30,521,5799,815,4433,30,521,1,0,1,0,0,75,32,10,13,20,19,0,2,0,17,14,9,0,4,1,0,0,0,0,0,0,0,0,0,0,42,23,8,9,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,4,8,1,14,17,5,4,5,3
95GG16,5452,4053,938,86,375,5300,3985,926,43,346,5298,3983,926,43,346,2,2,0,0,0,90,38,2,35,15,1,0,0,0,1,64,28,1,23,12,6,0,0,6,0,1,0,1,0,0,18,10,0,6,2,26,8,4,6,8,3,0,3,0,0,20,6,1,5,8,3,2,0,1,0,34,21,6,1,6,2,1,0,1,0
95GG17,5330,3785,1258,36,251,5266,3759,1254,20,233,5266,3759,1254,20,233,0,0,0,0,0,23,5,0,14,4,4,0,0,0,4,11,4,0,7,0,1,0,0,1,0,3,0,0,3,0,4,1,0,3,0,13,4,2,0,7,0,0,0,0,0,10,4,2,0,4,3,0,0,0,3,27,17,2,1,7,1,0,0,1,0
95GG18,4975,4500,316,32,127,4839,4424,297,9,109,4834,4419,297,9,109,5,5,0,0,0,100,55,12,20,13,15,3,1,5,6,33,20,3,6,4,1,0,0,1,0,2,0,0,2,0,49,32,8,6,3,10,6,2,2,0,0,0,0,0,0,10,6,2,2,0,0,0,0,0,0,23,13,5,0,5,3,2,0,1,0
95GG19,4582,519,3770,25,268,4539,515,3757,22,245,4538,514,3757,22,245,1,1,0,0,0,19,0,2,3,14,15,0,1,0,14,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,1,4,0,5,2,0,2,0,0,4,1,1,0,2,4,0,1,0,3,12,3,6,0,3,2,0,1,0,1
95GG20,4901,1155,3131,110,505,4694,1113,3092,46,443,4693,1112,3092,46,443,1,1,0,0,0,120,14,21,42,43,40,4,5,2,29,59,3,12,34,10,0,0,0,0,0,2,0,0,1,1,19,7,4,5,3,43,10,11,20,2,1,1,0,0,0,41,8,11,20,2,1,1,0,0,0,30,11,6,0,13,14,7,1,2,4
95GG21,5184,4539,390,120,135,4980,4499,359,13,109,4979,4498,359,13,109,1,1,0,0,0,161,20,19,96,26,22,2,2,5,13,108,4,2,90,12,0,0,0,0,0,0,0,0,0,0,31,14,15,1,1,12,6,3,3,0,1,0,1,0,0,5,2,2,1,0,6,4,0,2,0,21,10,9,2,0,10,4,0,6,0
95GG22,5343,5044,175,39,85,5228,4994,164,10,60,5228,4994,164,10,60,0,0,0,0,0,66,24,6,16,20,23,3,2,0,18,21,17,3,0,1,8,0,0,8,0,1,0,0,1,0,13,4,1,7,1,20,3,4,10,3,5,1,4,0,0,15,2,0,10,3,0,0,0,0,0,22,16,1,3,2,7,7,0,0,0
95GG23,4555,2240,1942,120,253,4299,2181,1900,29,189,4299,2181,1900,29,189,0,0,0,0,0,214,42,27,84,61,66,2,8,2,54,97,21,14,57,5,9,0,0,9,0,0,0,0,0,0,42,19,5,16,2,4,1,2,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,30,11,11,6,2,8,5,2,0,1
95GG24,4561,1883,2296,53,329,4374,1780,2262,26,306,4372,1778,2262,26,306,2,2,0,0,0,130,79,22,19,10,11,0,1,1,9,19,8,5,6,0,4,0,0,3,1,4,0,1,3,0,92,71,15,6,0,11,2,4,1,4,2,0,1,0,1,6,1,3,0,2,3,1,0,1,1,32,16,5,6,5,14,6,3,1,4
95GG25,5573,5302,181,29,61,5497,5248,178,11,60,5488,5239,178,11,60,9,9,0,0,0,63,44,1,17,1,3,2,0,0,1,33,29,0,4,0,4,0,0,4,0,9,1,1,7,0,14,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,2,1,0,1,1,0,0,0
95GG26,3749,655,2832,32,230,3714,651,2819,21,223,3713,651,2819,21,222,1,0,0,0,1,10,0,1,8,1,2,0,0,1,1,3,0,1,2,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,17,0,11,1,5,1,0,0,1,0,16,0,11,0,5,0,0,0,0,0,2,1,0,0,1,6,3,1,2,0
95GG27,6498,6053,332,13,100,6459,6027,329,7,96,6454,6024,327,7,96,5,3,2,0,0,14,9,2,2,1,1,1,0,0,0,4,3,0,0,1,0,0,0,0,0,1,1,0,0,0,8,4,2,2,0,7,3,1,1,2,2,2,0,0,0,2,1,0,0,1,3,0,1,1,1,13,12,0,0,1,5,2,0,3,0
95GG28,5651,536,4667,50,398,5532,495,4624,35,378,5532,495,4624,35,378,0,0,0,0,0,69,33,18,9,9,11,1,1,0,9,4,0,1,3,0,1,0,0,1,0,0,0,0,0,0,53,32,16,5,0,18,1,10,4,3,0,0,0,0,0,18,1,10,4,3,0,0,0,0,0,25,5,14,0,6,7,2,1,2,2
95GG29,5014,696,3499,228,591,4670,653,3439,36,542,4664,647,3439,36,542,6,6,0,0,0,273,30,21,183,39,27,1,3,3,20,206,18,15,158,15,8,0,0,7,1,5,0,0,5,0,27,11,3,10,3,38,9,20,8,1,1,0,1,0,0,35,8,18,8,1,2,1,1,0,0,33,4,19,1,9,0,0,0,0,0
