GeographyCode,DC2506NI0001,DC2506NI0002,DC2506NI0003,DC2506NI0004,DC2506NI0005,DC2506NI0006,DC2506NI0007,DC2506NI0008,DC2506NI0009,DC2506NI0010,DC2506NI0011,DC2506NI0012,DC2506NI0013,DC2506NI0014,DC2506NI0015,DC2506NI0016,DC2506NI0017,DC2506NI0018,DC2506NI0019,DC2506NI0020,DC2506NI0021,DC2506NI0022,DC2506NI0023,DC2506NI0024,DC2506NI0025,DC2506NI0026,DC2506NI0027,DC2506NI0028,DC2506NI0029,DC2506NI0030,DC2506NI0031,DC2506NI0032,DC2506NI0033,DC2506NI0034,DC2506NI0035,DC2506NI0036,DC2506NI0037,DC2506NI0038,DC2506NI0039,DC2506NI0040,DC2506NI0041,DC2506NI0042,DC2506NI0043,DC2506NI0044,DC2506NI0045,DC2506NI0046,DC2506NI0047,DC2506NI0048,DC2506NI0049,DC2506NI0050,DC2506NI0051,DC2506NI0052,DC2506NI0053,DC2506NI0054,DC2506NI0055,DC2506NI0056,DC2506NI0057,DC2506NI0058,DC2506NI0059,DC2506NI0060,DC2506NI0061,DC2506NI0062,DC2506NI0063,DC2506NI0064,DC2506NI0065,DC2506NI0066,DC2506NI0067,DC2506NI0068,DC2506NI0069,DC2506NI0070,DC2506NI0071,DC2506NI0072,DC2506NI0073,DC2506NI0074,DC2506NI0075,DC2506NI0076,DC2506NI0077,DC2506NI0078,DC2506NI0079,DC2506NI0080,DC2506NI0081,DC2506NI0082,DC2506NI0083,DC2506NI0084,DC2506NI0085,DC2506NI0086,DC2506NI0087,DC2506NI0088,DC2506NI0089,DC2506NI0090,DC2506NI0091,DC2506NI0092,DC2506NI0093,DC2506NI0094,DC2506NI0095,DC2506NI0096,DC2506NI0097,DC2506NI0098,DC2506NI0099,DC2506NI0100,DC2506NI0101,DC2506NI0102,DC2506NI0103,DC2506NI0104,DC2506NI0105,DC2506NI0106,DC2506NI0107,DC2506NI0108,DC2506NI0109,DC2506NI0110,DC2506NI0111,DC2506NI0112
95CC10,2101,2056,8,10,0,0,2,0,0,2,4,0,7,12,562,556,3,0,0,0,0,0,0,0,2,0,0,1,202,200,0,1,0,0,0,0,0,1,0,0,0,0,333,323,1,1,0,0,0,0,0,0,1,0,6,1,103,101,0,2,0,0,0,0,0,0,0,0,0,0,216,211,2,3,0,0,0,0,0,0,0,0,0,0,603,594,1,1,0,0,0,0,0,0,1,0,0,6,82,71,1,2,0,0,2,0,0,1,0,0,1,4
95CC11,1482,1401,13,31,4,0,9,0,0,16,1,1,0,6,597,585,2,6,0,0,1,0,0,1,0,0,0,2,142,136,0,4,0,0,0,0,0,2,0,0,0,0,218,212,1,2,0,0,2,0,0,1,0,0,0,0,54,52,0,0,1,0,1,0,0,0,0,0,0,0,141,136,0,3,0,0,1,0,0,0,0,0,0,1,231,221,0,2,3,0,1,0,0,0,1,1,0,2,99,59,10,14,0,0,3,0,0,12,0,0,0,1
95CC12,2119,2096,7,4,1,0,0,0,0,0,0,0,0,11,664,658,0,3,0,0,0,0,0,0,0,0,0,3,228,226,1,0,0,0,0,0,0,0,0,0,0,1,356,355,0,0,0,0,0,0,0,0,0,0,0,1,102,102,0,0,0,0,0,0,0,0,0,0,0,0,262,262,0,0,0,0,0,0,0,0,0,0,0,0,423,414,2,0,1,0,0,0,0,0,0,0,0,6,84,79,4,1,0,0,0,0,0,0,0,0,0,0
95CC13,1923,1894,4,3,1,0,0,0,0,7,0,0,7,7,577,574,1,1,0,0,0,0,0,0,0,0,0,1,227,222,1,0,0,0,0,0,0,2,0,0,0,2,323,320,0,0,0,0,0,0,0,3,0,0,0,0,79,78,0,0,0,0,0,0,0,0,0,0,1,0,231,229,1,0,0,0,0,0,0,0,0,0,0,1,422,415,1,0,1,0,0,0,0,2,0,0,1,2,64,56,0,2,0,0,0,0,0,0,0,0,5,1
95CC14,2328,2305,9,5,0,0,0,0,0,1,2,0,1,5,659,654,2,0,0,0,0,0,0,0,0,0,0,3,281,279,0,0,0,0,0,0,0,1,0,0,1,0,384,383,0,1,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,311,310,0,0,0,0,0,0,0,0,0,0,0,1,508,501,3,1,0,0,0,0,0,0,2,0,0,1,87,80,4,3,0,0,0,0,0,0,0,0,0,0
95CC15,2228,2165,11,33,2,0,2,0,1,2,2,0,6,4,673,658,2,12,1,0,0,0,0,0,0,0,0,0,254,251,0,2,0,0,0,0,0,0,0,0,1,0,340,335,0,0,0,0,0,0,0,1,0,0,4,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,234,230,1,0,1,0,1,0,1,0,0,0,0,0,544,529,3,7,0,0,0,0,0,1,0,0,0,4,81,60,5,12,0,0,1,0,0,0,2,0,1,0
95CC16,2155,2093,30,5,0,4,0,0,0,9,4,0,0,10,779,759,12,1,0,1,0,0,0,2,1,0,0,3,246,242,1,1,0,0,0,0,0,0,1,0,0,1,318,316,0,0,0,0,0,0,0,1,0,0,0,1,80,79,0,0,0,0,0,0,0,0,0,0,0,1,258,255,0,1,0,0,0,0,0,1,0,0,0,1,385,379,1,1,0,1,0,0,0,0,0,0,0,3,89,63,16,1,0,2,0,0,0,5,2,0,0,0
95CC17,2117,2075,14,6,8,0,1,0,0,2,0,1,1,9,595,584,8,2,0,0,0,0,0,0,0,0,0,1,217,216,0,0,0,0,0,0,0,0,0,0,1,0,334,328,1,0,5,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,258,257,0,1,0,0,0,0,0,0,0,0,0,0,532,520,1,2,3,0,1,0,0,1,0,1,0,3,81,70,4,1,0,0,0,0,0,1,0,0,0,5
95CC18,1899,1745,38,64,2,0,2,0,1,11,3,4,2,27,474,436,3,28,0,0,0,0,0,0,1,0,0,6,164,153,5,4,1,0,0,0,0,0,0,0,0,1,275,261,5,2,0,0,0,0,0,0,0,1,0,6,51,48,2,0,0,0,0,0,0,0,0,0,0,1,198,193,1,3,0,0,0,0,0,0,0,0,0,1,614,590,5,5,1,0,0,0,1,2,0,3,0,7,123,64,17,22,0,0,2,0,0,9,2,0,2,5
95CC19,2070,2034,16,1,2,3,1,0,0,3,0,0,0,10,602,587,9,0,0,1,1,0,0,2,0,0,0,2,224,223,1,0,0,0,0,0,0,0,0,0,0,0,325,325,0,0,0,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,233,230,0,1,0,0,0,0,0,0,0,0,0,2,510,496,4,0,2,2,0,0,0,1,0,0,0,5,79,76,2,0,0,0,0,0,0,0,0,0,0,1
95CC20,2342,2230,37,34,0,1,4,0,1,6,3,0,0,26,581,552,8,10,0,0,0,0,0,2,0,0,0,9,280,273,3,0,0,0,1,0,0,1,0,0,0,2,395,392,0,2,0,0,1,0,0,0,0,0,0,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,286,281,1,1,0,1,1,0,0,0,0,0,0,1,556,540,1,5,0,0,0,0,0,0,2,0,0,8,137,85,24,16,0,0,1,0,1,3,1,0,0,6
95CC21,2289,2251,17,0,0,0,1,4,0,2,3,0,0,11,689,677,6,0,0,0,0,0,0,1,0,0,0,5,294,292,1,0,0,0,0,0,0,0,0,0,0,1,344,344,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,270,268,2,0,0,0,0,0,0,0,0,0,0,0,486,475,1,0,0,0,1,4,0,0,2,0,0,3,117,106,7,0,0,0,0,0,0,1,1,0,0,2
95CC22,1466,1319,32,50,0,0,0,6,5,10,10,0,2,32,517,490,9,6,0,0,0,2,0,1,2,0,0,7,169,159,1,5,0,0,0,0,0,0,1,0,0,3,202,189,0,5,0,0,0,0,0,0,0,0,0,8,37,37,0,0,0,0,0,0,0,0,0,0,0,0,152,147,2,2,0,0,0,0,0,0,0,0,0,1,261,236,5,6,0,0,0,4,5,1,1,0,1,2,128,61,15,26,0,0,0,0,0,8,6,0,1,11
95DD01,1765,1673,24,4,0,1,21,1,1,0,0,2,0,38,500,486,6,0,0,0,5,1,0,0,0,0,0,2,143,134,0,1,0,1,2,0,0,0,0,0,0,5,252,240,3,2,0,0,4,0,0,0,0,1,0,2,62,61,1,0,0,0,0,0,0,0,0,0,0,0,175,173,0,0,0,0,0,0,0,0,0,0,0,2,538,521,4,0,0,0,1,0,1,0,0,1,0,10,95,58,10,1,0,0,9,0,0,0,0,0,0,17
95DD02,3041,3011,6,0,0,0,0,2,2,0,1,0,0,19,853,850,0,0,0,0,0,0,0,0,0,0,0,3,377,377,0,0,0,0,0,0,0,0,0,0,0,0,489,489,0,0,0,0,0,0,0,0,0,0,0,0,167,166,0,0,0,0,0,0,0,0,0,0,0,1,401,397,1,0,0,0,0,1,0,0,0,0,0,2,632,625,1,0,0,0,0,1,1,0,0,0,0,4,122,107,4,0,0,0,0,0,1,0,1,0,0,9
95DD03,2779,2597,40,17,1,3,62,2,2,4,1,0,1,49,583,551,4,3,1,2,10,1,0,2,0,0,0,9,251,245,0,2,0,0,2,0,0,0,0,0,0,2,426,403,4,1,0,0,13,0,1,0,0,0,0,4,108,103,0,2,0,0,1,0,0,0,0,0,0,2,341,327,1,2,0,0,4,0,1,0,0,0,0,6,921,879,8,5,0,1,8,1,0,2,1,0,0,16,149,89,23,2,0,0,24,0,0,0,0,0,1,10
95DD04,1512,1500,0,0,0,0,7,0,0,0,1,0,1,3,752,750,0,0,0,0,0,0,0,0,0,0,0,2,209,208,0,0,0,0,1,0,0,0,0,0,0,0,221,218,0,0,0,0,2,0,0,0,0,0,0,1,41,41,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,101,100,0,0,0,0,0,0,0,0,1,0,0,0,49,44,0,0,0,0,4,0,0,0,0,0,1,0
95DD05,1330,1317,1,0,0,2,2,0,0,0,0,0,0,8,599,593,1,0,0,2,0,0,0,0,0,0,0,3,188,187,0,0,0,0,0,0,0,0,0,0,0,1,214,214,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,105,102,0,0,0,0,0,0,0,0,0,0,0,3,53,50,0,0,0,0,2,0,0,0,0,0,0,1
95DD06,2216,2119,43,0,0,0,14,6,0,0,0,0,0,34,618,591,16,0,0,0,1,4,0,0,0,0,0,6,189,187,0,0,0,0,0,1,0,0,0,0,0,1,342,339,0,0,0,0,1,0,0,0,0,0,0,2,86,85,1,0,0,0,0,0,0,0,0,0,0,0,250,249,0,0,0,0,0,0,0,0,0,0,0,1,587,580,2,0,0,0,0,1,0,0,0,0,0,4,144,88,24,0,0,0,12,0,0,0,0,0,0,20
95DD07,2710,2695,1,0,0,0,0,0,1,0,0,0,0,13,897,893,0,0,0,0,0,0,1,0,0,0,0,3,278,277,0,0,0,0,0,0,0,0,0,0,0,1,380,379,0,0,0,0,0,0,0,0,0,0,0,1,125,125,0,0,0,0,0,0,0,0,0,0,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,615,612,1,0,0,0,0,0,0,0,0,0,0,2,112,106,0,0,0,0,0,0,0,0,0,0,0,6
95DD08,1842,1500,135,4,1,3,70,10,8,4,1,6,1,99,766,696,20,0,0,1,18,10,2,0,0,0,0,19,244,222,10,0,0,0,4,0,0,0,0,0,0,8,204,188,7,0,0,0,3,0,0,0,1,0,0,5,69,60,1,0,0,0,3,0,0,0,0,1,0,4,119,109,4,0,1,0,2,0,0,0,0,0,0,3,235,174,19,0,0,0,8,0,4,1,0,3,1,25,205,51,74,4,0,2,32,0,2,3,0,2,0,35
95DD09,2059,2042,7,0,1,0,0,2,0,0,0,0,0,7,619,617,2,0,0,0,0,0,0,0,0,0,0,0,189,187,0,0,1,0,0,0,0,0,0,0,0,1,302,301,0,0,0,0,0,0,0,0,0,0,0,1,104,104,0,0,0,0,0,0,0,0,0,0,0,0,264,262,1,0,0,0,0,0,0,0,0,0,0,1,517,510,3,0,0,0,0,0,0,0,0,0,0,4,64,61,1,0,0,0,0,2,0,0,0,0,0,0
95DD10,2297,2249,13,1,2,0,8,0,0,5,2,2,0,15,833,827,3,0,1,0,0,0,0,0,0,0,0,2,274,267,1,1,0,0,3,0,0,0,0,0,0,2,323,319,0,0,1,0,0,0,0,0,0,0,0,3,114,113,0,0,0,0,0,0,0,0,0,0,0,1,286,283,0,0,0,0,1,0,0,0,0,0,0,2,376,368,1,0,0,0,1,0,0,0,0,2,0,4,91,72,8,0,0,0,3,0,0,5,2,0,0,1
95DD11,1718,1526,137,8,1,2,13,2,3,5,4,0,0,17,613,574,26,0,0,2,6,2,0,0,0,0,0,3,253,235,13,0,0,0,1,0,0,1,2,0,0,1,221,209,6,1,0,0,1,0,0,1,1,0,0,2,67,64,1,0,0,0,2,0,0,0,0,0,0,0,169,158,4,3,0,0,0,0,0,0,0,0,0,4,250,219,21,2,1,0,3,0,3,0,0,0,0,1,145,67,66,2,0,0,0,0,0,3,1,0,0,6
95DD12,2069,2062,0,0,0,0,2,0,0,0,0,0,0,5,648,645,0,0,0,0,0,0,0,0,0,0,0,3,204,203,0,0,0,0,0,0,0,0,0,0,0,1,318,318,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,453,452,0,0,0,0,0,0,0,0,0,0,0,1,71,69,0,0,0,0,2,0,0,0,0,0,0,0
95DD13,1435,1280,71,2,1,0,25,5,3,4,0,2,0,42,536,506,11,2,0,0,9,2,0,0,0,0,0,6,150,138,8,0,0,0,0,0,0,0,0,0,0,4,196,177,11,0,0,0,3,1,1,1,0,0,0,2,48,47,0,0,0,0,0,0,0,1,0,0,0,0,132,130,2,0,0,0,0,0,0,0,0,0,0,0,272,248,7,0,1,0,1,2,1,1,0,1,0,10,101,34,32,0,0,0,12,0,1,1,0,1,0,20
95DD14,2600,2562,2,0,1,2,8,6,1,0,0,0,0,18,604,592,0,0,1,0,0,2,1,0,0,0,0,8,255,251,0,0,0,0,3,1,0,0,0,0,0,0,405,401,0,0,0,0,0,1,0,0,0,0,0,3,117,117,0,0,0,0,0,0,0,0,0,0,0,0,332,331,0,0,0,0,1,0,0,0,0,0,0,0,824,817,1,0,0,0,0,2,0,0,0,0,0,4,63,53,1,0,0,2,4,0,0,0,0,0,0,3
95DD15,2606,2590,11,0,3,0,0,0,0,0,0,0,0,2,657,653,2,0,1,0,0,0,0,0,0,0,0,1,284,284,0,0,0,0,0,0,0,0,0,0,0,0,396,395,1,0,0,0,0,0,0,0,0,0,0,0,130,129,1,0,0,0,0,0,0,0,0,0,0,0,366,366,0,0,0,0,0,0,0,0,0,0,0,0,681,677,1,0,2,0,0,0,0,0,0,0,0,1,92,86,6,0,0,0,0,0,0,0,0,0,0,0
95DD16,2368,2343,8,0,0,0,0,2,0,1,0,0,0,14,624,617,3,0,0,0,0,2,0,0,0,0,0,2,263,263,0,0,0,0,0,0,0,0,0,0,0,0,370,367,0,0,0,0,0,0,0,1,0,0,0,2,129,129,0,0,0,0,0,0,0,0,0,0,0,0,307,306,0,0,0,0,0,0,0,0,0,0,0,1,579,572,1,0,0,0,0,0,0,0,0,0,0,6,96,89,4,0,0,0,0,0,0,0,0,0,0,3
95DD17,2658,2645,0,0,3,0,0,1,0,1,0,0,0,8,727,724,0,0,1,0,0,0,0,0,0,0,0,2,239,238,0,0,0,0,0,0,0,0,0,0,0,1,411,410,0,0,1,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,317,316,0,0,1,0,0,0,0,0,0,0,0,0,748,743,0,0,0,0,0,1,0,0,0,0,0,4,75,73,0,0,0,0,0,0,0,1,0,0,0,1
95DD18,1635,1561,38,1,0,2,8,0,6,0,0,0,1,18,698,682,9,0,0,0,0,0,0,0,0,0,1,6,166,163,0,0,0,0,0,0,0,0,0,0,0,3,187,185,1,0,0,1,0,0,0,0,0,0,0,0,76,75,0,0,0,0,0,0,0,0,0,0,0,1,166,161,2,1,0,0,1,0,0,0,0,0,0,1,254,235,7,0,0,0,2,0,6,0,0,0,0,4,88,60,19,0,0,1,5,0,0,0,0,0,0,3
95DD19,2661,2628,18,0,0,0,2,0,2,0,0,0,0,11,794,792,0,0,0,0,0,0,0,0,0,0,0,2,315,315,0,0,0,0,0,0,0,0,0,0,0,0,431,431,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,331,327,0,0,0,0,0,0,0,0,0,0,0,4,548,538,4,0,0,0,0,0,2,0,0,0,0,4,100,83,14,0,0,0,2,0,0,0,0,0,0,1
95DD20,1442,1414,5,0,0,0,3,0,0,1,2,0,0,17,678,675,0,0,0,0,0,0,0,0,0,0,0,3,213,204,2,0,0,0,2,0,0,0,0,0,0,5,224,218,2,0,0,0,0,0,0,0,0,0,0,4,57,55,0,0,0,0,0,0,0,0,0,0,0,2,116,116,0,0,0,0,0,0,0,0,0,0,0,0,107,102,1,0,0,0,0,0,0,1,2,0,0,1,47,44,0,0,0,0,1,0,0,0,0,0,0,2
95DD21,1744,1555,79,0,1,1,39,0,6,0,0,0,1,62,501,464,19,0,0,0,12,0,0,0,0,0,1,5,206,189,3,0,0,0,2,0,0,0,0,0,0,12,284,271,10,0,0,0,1,0,0,0,0,0,0,2,71,69,0,0,0,0,1,0,0,0,0,0,0,1,183,173,4,0,0,0,2,0,0,0,0,0,0,4,354,330,9,0,1,0,4,0,0,0,0,0,0,10,145,59,34,0,0,1,17,0,6,0,0,0,0,28
95DD22,2519,2500,6,1,0,0,3,0,0,1,1,0,0,7,860,852,3,0,0,0,1,0,0,0,0,0,0,4,213,210,1,0,0,0,0,0,0,1,0,0,0,1,380,380,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,0,0,0,0,0,0,0,0,318,318,0,0,0,0,0,0,0,0,0,0,0,0,547,546,1,0,0,0,0,0,0,0,0,0,0,0,79,72,1,1,0,0,2,0,0,0,1,0,0,2
95DD23,2027,2013,0,0,0,2,2,0,0,0,0,0,0,10,608,604,0,0,0,0,2,0,0,0,0,0,0,2,193,192,0,0,0,0,0,0,0,0,0,0,0,1,292,291,0,0,0,0,0,0,0,0,0,0,0,1,117,116,0,0,0,0,0,0,0,0,0,0,0,1,258,257,0,0,0,0,0,0,0,0,0,0,0,1,493,491,0,0,0,0,0,0,0,0,0,0,0,2,66,62,0,0,0,2,0,0,0,0,0,0,0,2
95DD24,2152,2013,82,2,0,0,22,2,3,0,0,0,0,28,548,534,11,0,0,0,0,1,0,0,0,0,0,2,244,236,5,0,0,0,0,0,0,0,0,0,0,3,327,312,7,0,0,0,3,0,1,0,0,0,0,4,96,91,2,1,0,0,2,0,0,0,0,0,0,0,263,253,6,1,0,0,0,0,0,0,0,0,0,3,526,508,9,0,0,0,4,0,1,0,0,0,0,4,148,79,42,0,0,0,13,1,1,0,0,0,0,12
95EE01,1421,1415,2,0,0,0,0,0,0,0,0,0,1,3,443,442,0,0,0,0,0,0,0,0,0,0,1,0,160,158,0,0,0,0,0,0,0,0,0,0,0,2,251,251,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0,0,0,0,241,240,0,0,0,0,0,0,0,0,0,0,0,1,46,44,2,0,0,0,0,0,0,0,0,0,0,0
95EE02,1644,1640,0,0,0,0,0,0,0,0,0,0,0,4,552,551,0,0,0,0,0,0,0,0,0,0,0,1,193,193,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,341,338,0,0,0,0,0,0,0,0,0,0,0,3,47,47,0,0,0,0,0,0,0,0,0,0,0,0
95EE03,1605,1559,28,0,0,2,0,0,0,4,4,2,1,5,549,536,8,0,0,1,0,0,0,1,0,0,0,3,208,207,1,0,0,0,0,0,0,0,0,0,0,0,246,245,0,0,0,0,0,0,0,1,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,169,167,1,0,0,0,0,0,0,0,0,0,0,1,292,285,2,0,0,0,0,0,0,0,2,2,0,1,75,53,16,0,0,1,0,0,0,2,2,0,1,0
95EE04,1602,1592,3,0,0,0,0,1,0,0,0,0,1,5,564,557,3,0,0,0,0,1,0,0,0,0,1,2,174,173,0,0,0,0,0,0,0,0,0,0,0,1,260,260,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,199,199,0,0,0,0,0,0,0,0,0,0,0,0,274,272,0,0,0,0,0,0,0,0,0,0,0,2,49,49,0,0,0,0,0,0,0,0,0,0,0,0
95EE05,1243,1228,1,0,1,0,0,0,0,0,6,0,0,7,421,421,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,245,238,1,0,1,0,0,0,0,0,0,0,0,5,43,35,0,0,0,0,0,0,0,0,6,0,0,2
95EE06,1700,1658,27,4,4,2,2,0,2,0,0,0,0,1,527,515,12,0,0,0,0,0,0,0,0,0,0,0,195,190,2,0,1,0,1,0,0,0,0,0,0,1,283,279,2,1,1,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,227,226,0,0,0,0,1,0,0,0,0,0,0,0,294,291,0,0,2,0,0,0,1,0,0,0,0,0,73,56,11,3,0,2,0,0,1,0,0,0,0,0
95EE07,1407,1398,6,0,1,0,0,1,0,0,0,0,0,1,536,532,2,0,1,0,0,1,0,0,0,0,0,0,198,198,0,0,0,0,0,0,0,0,0,0,0,0,240,239,1,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,171,168,2,0,0,0,0,0,0,0,0,0,0,1,49,48,1,0,0,0,0,0,0,0,0,0,0,0
95EE08,1457,1428,14,0,0,1,3,1,0,0,0,0,0,10,468,462,3,0,0,0,0,1,0,0,0,0,0,2,145,145,0,0,0,0,0,0,0,0,0,0,0,0,203,200,1,0,0,0,0,0,0,0,0,0,0,2,61,59,0,0,0,0,0,0,0,0,0,0,0,2,160,159,0,0,0,0,0,0,0,0,0,0,0,1,357,354,0,0,0,1,0,0,0,0,0,0,0,2,63,49,10,0,0,0,3,0,0,0,0,0,0,1
95EE09,1500,1485,5,0,2,0,0,0,0,3,0,0,0,5,494,492,1,0,1,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,161,160,0,0,1,0,0,0,0,0,0,0,0,0,288,285,0,0,0,0,0,0,0,0,0,0,0,3,62,53,4,0,0,0,0,0,0,3,0,0,0,2
95EE10,1388,1329,49,0,0,3,2,0,0,0,3,0,0,2,483,469,13,0,0,0,1,0,0,0,0,0,0,0,145,138,4,0,0,3,0,0,0,0,0,0,0,0,213,208,5,0,0,0,0,0,0,0,0,0,0,0,75,74,1,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,239,236,0,0,0,0,0,0,0,0,3,0,0,0,70,41,26,0,0,0,1,0,0,0,0,0,0,2
95EE11,1339,1335,2,0,0,0,0,0,0,0,0,0,0,2,420,420,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,157,156,1,0,0,0,0,0,0,0,0,0,0,0,288,286,1,0,0,0,0,0,0,0,0,0,0,1,65,64,0,0,0,0,0,0,0,0,0,0,0,1
95EE12,1968,1922,24,0,0,0,0,2,0,3,2,0,0,15,705,691,7,0,0,0,0,2,0,1,0,0,0,4,302,300,0,0,0,0,0,0,0,0,0,0,0,2,318,313,1,0,0,0,0,0,0,0,0,0,0,4,82,79,1,0,0,0,0,0,0,0,0,0,0,2,224,223,1,0,0,0,0,0,0,0,0,0,0,0,272,270,2,0,0,0,0,0,0,0,0,0,0,0,65,46,12,0,0,0,0,0,0,2,2,0,0,3
95EE13,1280,1261,9,0,1,1,0,0,0,0,0,0,0,8,506,502,2,0,0,0,0,0,0,0,0,0,0,2,126,125,0,0,0,0,0,0,0,0,0,0,0,1,195,195,0,0,0,0,0,0,0,0,0,0,0,0,44,43,0,0,1,0,0,0,0,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,52,39,7,0,0,1,0,0,0,0,0,0,0,5
95EE14,2083,2064,6,0,0,0,0,0,0,0,2,2,0,9,614,612,0,0,0,0,0,0,0,0,0,0,0,2,254,251,0,0,0,0,0,0,0,0,0,0,0,3,352,352,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,277,273,3,0,0,0,0,0,0,0,0,0,0,1,442,438,1,0,0,0,0,0,0,0,2,1,0,0,51,45,2,0,0,0,0,0,0,0,0,1,0,3
95EE15,1357,1352,1,0,0,0,0,0,0,0,0,0,0,4,458,458,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,245,240,1,0,0,0,0,0,0,0,0,0,0,4,45,45,0,0,0,0,0,0,0,0,0,0,0,0
95EE16,1614,1604,0,0,0,0,0,0,0,2,0,0,1,7,489,487,0,0,0,0,0,0,0,0,0,0,0,2,207,206,0,0,0,0,0,0,0,0,0,0,0,1,297,297,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,189,188,0,0,0,0,0,0,0,0,0,0,0,1,298,296,0,0,0,0,0,0,0,0,0,0,1,1,51,47,0,0,0,0,0,0,0,2,0,0,0,2
95FF01,3660,3581,40,8,0,0,1,3,0,0,3,0,0,24,666,654,7,0,0,0,0,1,0,0,1,0,0,3,437,432,3,0,0,0,0,0,0,0,1,0,0,1,600,597,2,1,0,0,0,0,0,0,0,0,0,0,123,122,0,0,0,0,0,0,0,0,0,0,0,1,535,529,2,1,0,0,0,0,0,0,0,0,0,3,1174,1156,9,1,0,0,0,1,0,0,0,0,0,7,125,91,17,5,0,0,1,1,0,0,1,0,0,9
95FF02,2105,2061,33,1,3,0,0,0,1,0,0,0,0,6,576,575,0,1,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,323,322,0,0,1,0,0,0,0,0,0,0,0,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,275,274,1,0,0,0,0,0,0,0,0,0,0,0,456,446,3,0,2,0,0,0,1,0,0,0,0,4,109,78,29,0,0,0,0,0,0,0,0,0,0,2
95FF03,2304,2248,32,0,0,0,0,0,0,0,0,0,0,24,583,576,2,0,0,0,0,0,0,0,0,0,0,5,360,353,5,0,0,0,0,0,0,0,0,0,0,2,402,401,0,0,0,0,0,0,0,0,0,0,0,1,103,100,1,0,0,0,0,0,0,0,0,0,0,2,335,330,2,0,0,0,0,0,0,0,0,0,0,3,432,419,7,0,0,0,0,0,0,0,0,0,0,6,89,69,15,0,0,0,0,0,0,0,0,0,0,5
