GeographyCode,DC2108NI0001,DC2108NI0002,DC2108NI0003,DC2108NI0004,DC2108NI0005,DC2108NI0006,DC2108NI0007,DC2108NI0008,DC2108NI0009,DC2108NI0010,DC2108NI0011,DC2108NI0012,DC2108NI0013,DC2108NI0014,DC2108NI0015,DC2108NI0016,DC2108NI0017,DC2108NI0018,DC2108NI0019,DC2108NI0020,DC2108NI0021,DC2108NI0022,DC2108NI0023,DC2108NI0024,DC2108NI0025,DC2108NI0026,DC2108NI0027,DC2108NI0028,DC2108NI0029,DC2108NI0030,DC2108NI0031,DC2108NI0032,DC2108NI0033,DC2108NI0034,DC2108NI0035,DC2108NI0036,DC2108NI0037,DC2108NI0038,DC2108NI0039,DC2108NI0040,DC2108NI0041,DC2108NI0042,DC2108NI0043,DC2108NI0044,DC2108NI0045,DC2108NI0046,DC2108NI0047,DC2108NI0048,DC2108NI0049,DC2108NI0050,DC2108NI0051,DC2108NI0052,DC2108NI0053,DC2108NI0054,DC2108NI0055,DC2108NI0056,DC2108NI0057,DC2108NI0058,DC2108NI0059,DC2108NI0060,DC2108NI0061,DC2108NI0062,DC2108NI0063,DC2108NI0064,DC2108NI0065,DC2108NI0066,DC2108NI0067,DC2108NI0068,DC2108NI0069,DC2108NI0070,DC2108NI0071,DC2108NI0072,DC2108NI0073,DC2108NI0074,DC2108NI0075,DC2108NI0076,DC2108NI0077,DC2108NI0078,DC2108NI0079,DC2108NI0080,DC2108NI0081,DC2108NI0082,DC2108NI0083,DC2108NI0084,DC2108NI0085,DC2108NI0086,DC2108NI0087,DC2108NI0088,DC2108NI0089,DC2108NI0090
95DD01,1702,1471,58,17,1,23,12,80,40,1114,968,39,15,0,16,5,46,25,1022,913,38,14,0,15,3,18,21,92,55,1,1,0,1,2,28,4,588,503,19,2,1,7,7,34,15,375,323,10,1,1,1,5,25,9,13,10,1,0,0,0,0,2,0,34,25,4,1,0,1,1,2,0,55,46,1,0,0,0,0,5,3,111,99,3,0,0,5,1,0,3
95DD02,3025,2796,108,36,3,8,18,11,45,1872,1723,64,22,3,6,14,8,32,1678,1557,52,15,3,5,12,4,30,194,166,12,7,0,1,2,4,2,1153,1073,44,14,0,2,4,3,13,721,686,21,5,0,0,1,0,8,24,20,1,0,0,1,0,2,0,112,99,10,1,0,0,1,0,1,126,114,4,4,0,0,1,0,3,170,154,8,4,0,1,1,1,1
95DD03,2750,2326,111,29,6,31,17,166,64,1732,1475,77,19,3,22,13,79,44,1542,1343,69,18,3,20,9,40,40,190,132,8,1,0,2,4,39,4,1018,851,34,10,3,9,4,87,20,645,532,24,7,1,3,1,66,11,27,13,0,0,0,0,0,12,2,78,70,3,2,0,1,0,1,1,104,88,2,0,1,1,1,7,4,164,148,5,1,1,4,2,1,2
95DD04,1512,1378,60,25,5,13,6,11,14,646,585,31,8,4,3,2,6,7,504,456,21,7,3,3,2,6,6,142,129,10,1,1,0,0,0,1,866,793,29,17,1,10,4,5,7,507,479,14,5,0,3,1,4,1,12,9,0,0,0,0,1,1,1,88,80,3,3,0,1,0,0,1,125,107,6,5,1,2,1,0,3,134,118,6,4,0,4,1,0,1
95DD05,1330,1217,50,20,2,7,12,3,19,636,564,33,11,1,6,7,0,14,522,464,25,9,1,5,4,0,14,114,100,8,2,0,1,3,0,0,694,653,17,9,1,1,5,3,5,467,445,10,6,0,0,2,2,2,9,7,0,0,0,0,0,1,1,60,55,2,1,1,0,1,0,0,94,89,3,0,0,1,0,0,1,64,57,2,2,0,0,2,0,1
95DD06,2055,1812,75,22,2,27,4,91,22,1326,1161,54,17,2,20,4,53,15,1234,1099,49,15,1,18,3,38,11,92,62,5,2,1,2,1,15,4,729,651,21,5,0,7,0,38,7,481,436,11,3,0,0,0,29,2,25,21,1,0,0,0,0,3,0,35,29,3,0,0,2,0,0,1,56,46,2,0,0,2,0,4,2,132,119,4,2,0,3,0,2,2
95DD07,2710,2505,81,27,5,25,20,10,37,1652,1509,61,18,2,18,11,9,24,1474,1355,54,17,2,17,6,2,21,178,154,7,1,0,1,5,7,3,1058,996,20,9,3,7,9,1,13,619,582,11,4,1,3,6,1,11,31,29,0,0,1,0,0,0,1,95,91,2,1,0,0,1,0,0,106,98,4,2,0,0,2,0,0,207,196,3,2,1,4,0,0,1
95DD08,1799,1301,56,20,0,29,11,328,54,718,452,20,8,0,9,5,187,37,488,346,14,4,0,7,4,79,34,230,106,6,4,0,2,1,108,3,1081,849,36,12,0,20,6,141,17,618,488,18,1,0,10,5,88,8,30,10,2,0,0,0,0,16,2,73,59,5,2,0,0,0,5,2,164,123,5,4,0,2,1,27,2,196,169,6,5,0,8,0,5,3
95DD09,2041,1930,49,11,1,13,9,12,16,1324,1247,38,8,1,8,6,5,11,1268,1197,35,8,1,8,6,2,11,56,50,3,0,0,0,0,3,0,717,683,11,3,0,5,3,7,5,521,501,7,1,0,1,3,6,2,11,8,1,0,0,0,0,0,2,31,31,0,0,0,0,0,0,0,47,43,2,1,0,1,0,0,0,107,100,1,1,0,3,0,1,1
95DD10,2297,2145,49,29,5,7,11,34,17,1251,1152,37,13,3,5,5,25,11,1112,1033,32,11,3,3,5,16,9,139,119,5,2,0,2,0,9,2,1046,993,12,16,2,2,6,9,6,663,635,7,7,2,2,2,4,4,15,13,0,1,0,0,0,1,0,83,70,3,3,0,0,2,4,1,98,96,1,1,0,0,0,0,0,187,179,1,4,0,0,2,0,1
95DD11,1718,1350,69,17,5,24,16,209,28,778,555,40,9,3,10,5,140,16,582,436,31,5,2,9,3,84,12,196,119,9,4,1,1,2,56,4,940,795,29,8,2,14,11,69,12,602,516,13,5,1,6,6,49,6,19,9,0,0,0,0,0,9,1,85,70,3,2,0,3,4,1,2,142,116,10,1,1,2,1,9,2,92,84,3,0,0,3,0,1,1
95DD12,2041,1930,51,14,1,21,2,6,16,1296,1213,38,11,1,16,2,5,10,1252,1179,34,11,1,16,2,0,9,44,34,4,0,0,0,0,5,1,745,717,13,3,0,5,0,1,6,541,522,9,2,0,2,0,1,5,14,13,1,0,0,0,0,0,0,21,18,1,0,0,1,0,0,1,58,56,1,0,0,1,0,0,0,111,108,1,1,0,1,0,0,0
95DD13,1396,1121,43,13,3,24,10,160,22,640,494,23,7,2,10,5,85,14,552,438,20,6,2,10,3,60,13,88,56,3,1,0,0,2,25,1,756,627,20,6,1,14,5,75,8,479,399,11,3,1,3,2,59,1,18,8,0,0,0,1,0,8,1,75,66,3,1,0,1,1,0,3,82,70,3,2,0,0,2,4,1,102,84,3,0,0,9,0,4,2
95DD14,2591,2360,71,46,3,18,15,17,61,1650,1489,52,39,2,14,6,10,38,1556,1410,47,37,2,14,4,5,37,94,79,5,2,0,0,2,5,1,941,871,19,7,1,4,9,7,23,627,578,13,5,1,1,8,6,15,16,14,0,0,0,0,0,1,1,70,63,2,1,0,1,0,0,3,88,82,3,0,0,0,1,0,2,140,134,1,1,0,2,0,0,2
95DD15,2606,2453,53,32,2,33,1,14,18,1532,1428,33,24,1,28,0,7,11,1404,1316,28,24,1,25,0,0,10,128,112,5,0,0,3,0,7,1,1074,1025,20,8,1,5,1,7,7,802,772,12,5,1,2,0,6,4,25,24,1,0,0,0,0,0,0,53,50,1,0,0,0,1,1,0,78,69,5,0,0,2,0,0,2,116,110,1,3,0,1,0,0,1
95DD16,2330,2166,74,19,1,24,7,9,30,1460,1335,59,15,1,16,3,6,25,1374,1266,50,13,1,14,1,6,23,86,69,9,2,0,2,2,0,2,870,831,15,4,0,8,4,3,5,644,621,9,2,0,4,3,1,4,23,21,1,0,0,0,0,1,0,43,39,1,0,0,1,0,1,1,57,52,3,1,0,0,1,0,0,103,98,1,1,0,3,0,0,0
95DD17,2658,2517,71,19,1,24,3,1,22,1672,1567,56,16,1,14,3,0,15,1574,1477,51,16,0,14,3,0,13,98,90,5,0,1,0,0,0,2,986,950,15,3,0,10,0,1,7,755,734,8,0,0,7,0,1,5,23,22,0,0,0,1,0,0,0,44,41,2,0,0,1,0,0,0,47,45,2,0,0,0,0,0,0,117,108,3,3,0,1,0,0,2
95DD18,1565,1401,35,16,1,7,8,63,34,822,724,20,8,0,6,2,42,20,702,627,15,6,0,6,2,28,18,120,97,5,2,0,0,0,14,2,743,677,15,8,1,1,6,21,14,418,383,11,1,0,0,3,14,6,18,12,0,0,0,0,0,2,4,67,62,2,2,0,0,0,0,1,114,99,2,2,1,0,3,5,2,126,121,0,3,0,1,0,0,1
95DD19,2612,2411,93,26,7,7,16,25,27,1612,1474,67,18,6,2,5,20,20,1476,1363,59,16,4,1,5,10,18,136,111,8,2,2,1,0,10,2,1000,937,26,8,1,5,11,5,7,622,587,11,5,1,2,10,2,4,18,16,1,0,0,0,0,0,1,99,90,8,0,0,0,1,0,0,106,97,1,3,0,1,0,3,1,155,147,5,0,0,2,0,0,1
95DD20,1438,1305,46,22,2,9,10,34,10,608,536,24,13,2,8,6,15,4,492,439,19,10,2,8,3,7,4,116,97,5,3,0,0,3,8,0,830,769,22,9,0,1,4,19,6,484,444,14,5,0,0,3,13,5,12,9,0,0,0,0,0,3,0,76,72,3,0,0,0,0,1,0,149,140,3,1,0,1,1,2,1,109,104,2,3,0,0,0,0,0
95DD21,1735,1372,74,15,1,21,11,204,37,936,724,41,5,1,13,4,129,19,790,646,37,5,1,13,2,68,18,146,78,4,0,0,0,2,61,1,799,648,33,10,0,8,7,75,18,518,426,18,7,0,3,6,51,7,35,20,0,1,0,0,0,10,4,60,44,6,0,0,3,0,3,4,73,56,5,0,0,1,0,10,1,113,102,4,2,0,1,1,1,2
95DD22,2501,2347,56,19,4,16,1,29,29,1414,1320,35,12,3,13,1,12,18,1332,1251,33,12,3,12,0,9,12,82,69,2,0,0,1,1,3,6,1087,1027,21,7,1,3,0,17,11,756,718,13,5,0,1,0,12,7,34,30,1,0,1,0,0,2,0,53,49,0,0,0,0,0,1,3,89,81,6,1,0,0,0,1,0,155,149,1,1,0,2,0,1,1
95DD23,2008,1900,51,14,4,9,6,7,17,1248,1166,38,9,3,7,6,4,15,1160,1090,29,9,3,6,4,4,15,88,76,9,0,0,1,2,0,0,760,734,13,5,1,2,0,3,2,543,528,9,2,0,1,0,2,1,23,22,1,0,0,0,0,0,0,26,23,1,1,1,0,0,0,0,47,45,2,0,0,0,0,0,0,121,116,0,2,0,1,0,1,1
95DD24,2133,1801,77,29,2,45,5,142,32,1224,1022,44,18,2,25,4,90,19,1096,936,41,16,2,24,4,57,16,128,86,3,2,0,1,0,33,3,909,779,33,11,0,20,1,52,13,616,531,22,6,0,11,1,37,8,25,17,1,0,0,0,0,7,0,76,60,6,3,0,4,0,0,3,83,73,2,1,0,1,0,6,0,109,98,2,1,0,4,0,2,2
95EE01,1421,1349,37,5,0,22,2,3,3,846,790,32,3,0,15,1,2,3,780,734,25,3,0,12,1,2,3,66,56,7,0,0,3,0,0,0,575,559,5,2,0,7,1,1,0,449,440,3,2,0,3,0,1,0,14,14,0,0,0,0,0,0,0,22,20,0,0,0,1,1,0,0,27,25,2,0,0,0,0,0,0,63,60,0,0,0,3,0,0,0
95EE02,1644,1542,56,19,1,6,5,0,15,982,912,39,13,0,4,4,0,10,862,802,33,10,0,3,4,0,10,120,110,6,3,0,1,0,0,0,662,630,17,6,1,2,1,0,5,459,443,9,2,1,0,1,0,3,18,17,0,0,0,0,0,0,1,41,39,1,1,0,0,0,0,0,60,55,2,2,0,1,0,0,0,84,76,5,1,0,1,0,0,1
95EE03,1589,1424,73,20,2,12,8,36,14,888,782,48,10,2,5,8,24,9,770,679,42,10,2,5,7,16,9,118,103,6,0,0,0,1,8,0,701,642,25,10,0,7,0,12,5,432,406,9,6,0,3,0,6,2,17,15,0,0,0,0,0,1,1,40,36,2,0,0,0,0,1,1,113,99,8,4,0,0,0,2,0,99,86,6,0,0,4,0,2,1
95EE04,1599,1505,39,14,1,15,6,5,14,918,856,25,9,1,12,3,2,10,810,758,21,8,0,12,2,0,9,108,98,4,1,1,0,1,2,1,681,649,14,5,0,3,3,3,4,471,445,12,5,0,1,3,2,3,18,17,0,0,0,0,0,1,0,37,35,1,0,0,0,0,0,1,58,58,0,0,0,0,0,0,0,97,94,1,0,0,2,0,0,0
95EE05,1231,1129,47,9,13,10,5,10,8,740,668,32,8,7,9,4,5,7,646,586,27,7,7,9,4,0,6,94,82,5,1,0,0,0,5,1,491,461,15,1,6,1,1,5,1,315,302,10,1,0,0,0,2,0,15,12,1,0,0,0,0,1,1,25,22,2,0,1,0,0,0,0,56,49,2,0,2,1,1,1,0,80,76,0,0,3,0,0,1,0
95EE06,1700,1590,20,8,3,30,4,36,9,964,895,8,5,2,20,2,25,7,892,835,7,4,0,17,2,20,7,72,60,1,1,2,3,0,5,0,736,695,12,3,1,10,2,11,2,569,545,7,3,0,3,2,7,2,21,17,2,0,1,1,0,0,0,36,33,0,0,0,2,0,1,0,33,27,3,0,0,1,0,2,0,77,73,0,0,0,3,0,1,0
95EE07,1407,1330,33,11,1,17,3,6,6,805,754,23,7,1,9,1,6,4,712,670,19,7,1,9,1,2,3,93,84,4,0,0,0,0,4,1,602,576,10,4,0,8,2,0,2,358,349,5,0,0,3,1,0,0,10,9,0,0,0,0,0,0,1,37,33,0,2,0,1,1,0,0,84,78,4,1,0,1,0,0,0,113,107,1,1,0,3,0,0,1
95EE08,1371,1233,44,16,1,19,7,27,24,780,710,23,9,0,10,5,12,11,704,648,18,9,0,10,3,8,8,76,62,5,0,0,0,2,4,3,591,523,21,7,1,9,2,15,13,376,338,11,5,1,2,2,12,5,15,10,1,0,0,0,0,1,3,35,33,1,0,0,1,0,0,0,63,56,3,1,0,0,0,2,1,102,86,5,1,0,6,0,0,4
95EE09,1469,1381,37,17,1,14,1,12,6,868,806,30,10,1,9,1,7,4,776,725,29,6,1,9,1,2,3,92,81,1,4,0,0,0,5,1,601,575,7,7,0,5,0,5,2,453,434,5,5,0,4,0,3,2,17,15,0,1,0,1,0,0,0,15,14,1,0,0,0,0,0,0,34,33,1,0,0,0,0,0,0,82,79,0,1,0,0,0,2,0
95EE10,1388,1250,38,4,0,20,3,61,12,808,716,26,3,0,11,3,38,11,702,634,18,3,0,9,3,26,9,106,82,8,0,0,2,0,12,2,580,534,12,1,0,9,0,23,1,437,404,7,0,0,5,0,20,1,25,22,0,0,0,1,0,2,0,25,22,1,0,0,1,0,1,0,26,22,4,0,0,0,0,0,0,67,64,0,1,0,2,0,0,0
95EE11,1339,1261,40,14,2,8,3,3,8,796,743,28,9,2,5,2,1,6,730,687,24,6,2,5,1,0,5,66,56,4,3,0,0,1,1,1,543,518,12,5,0,3,1,2,2,403,385,11,3,0,1,1,1,1,9,8,0,0,0,0,0,1,0,24,24,0,0,0,0,0,0,0,35,34,0,0,0,0,0,0,1,72,67,1,2,0,2,0,0,0
95EE12,1961,1767,98,24,6,12,6,39,9,1026,905,61,14,4,8,1,27,6,824,729,45,12,3,5,1,23,6,202,176,16,2,1,3,0,4,0,935,862,37,10,2,4,5,12,3,584,544,21,5,1,1,3,7,2,27,25,0,0,0,0,0,2,0,72,68,3,0,0,0,1,0,0,155,141,5,4,1,0,1,2,1,97,84,8,1,0,3,0,1,0
95EE13,1280,1148,61,13,1,20,2,16,19,634,552,41,4,1,11,1,8,16,564,494,36,2,1,10,1,6,14,70,58,5,2,0,1,0,2,2,646,596,20,9,0,9,1,8,3,384,365,9,3,0,2,0,4,1,16,11,1,0,0,1,0,2,1,49,46,2,0,0,0,0,1,0,63,56,5,1,0,0,0,1,0,134,118,3,5,0,6,1,0,1
95EE14,2083,1891,104,26,3,22,6,10,21,1296,1154,69,22,3,17,4,10,17,1126,1008,57,20,3,16,3,2,17,170,146,12,2,0,1,1,8,0,787,737,35,4,0,5,2,0,4,519,493,17,2,0,2,2,0,3,25,24,1,0,0,0,0,0,0,48,46,1,1,0,0,0,0,0,79,71,7,0,0,1,0,0,0,116,103,9,1,0,2,0,0,1
95EE15,1357,1272,49,11,2,7,6,1,9,820,758,33,9,2,4,5,1,8,750,695,30,9,1,4,4,0,7,70,63,3,0,1,0,1,1,1,537,514,16,2,0,3,1,0,1,383,370,10,1,0,1,0,0,1,18,18,0,0,0,0,0,0,0,22,21,1,0,0,0,0,0,0,34,30,3,0,0,1,0,0,0,80,75,2,1,0,1,1,0,0
95EE16,1599,1469,72,22,2,14,5,4,11,998,902,53,16,2,12,2,4,7,918,828,51,12,2,12,2,4,7,80,74,2,4,0,0,0,0,0,601,567,19,6,0,2,3,0,4,421,398,18,3,0,0,2,0,0,16,15,0,0,0,0,0,0,1,35,33,0,1,0,0,1,0,0,52,50,0,0,0,0,0,0,2,77,71,1,2,0,2,0,0,1
95FF01,3617,3144,183,33,6,86,18,59,88,2342,2033,127,24,5,52,9,37,55,2078,1813,113,22,5,47,7,26,45,264,220,14,2,0,5,2,11,10,1275,1111,56,9,1,34,9,22,33,895,788,33,7,1,16,5,18,27,27,19,4,0,0,0,1,3,0,96,84,5,0,0,4,0,0,3,122,104,11,0,0,3,3,1,0,135,116,3,2,0,11,0,0,3
95FF02,2105,1968,47,14,1,21,5,34,15,1260,1183,31,10,1,15,4,4,12,1186,1128,23,9,1,10,3,2,10,74,55,8,1,0,5,1,2,2,845,785,16,4,0,6,1,30,3,601,580,10,4,0,1,0,5,1,38,16,2,0,0,1,0,18,1,37,32,2,0,0,1,0,2,0,37,35,0,0,0,0,1,0,1,132,122,2,0,0,3,0,5,0
95FF03,2304,2052,107,21,6,27,13,43,35,1332,1168,62,14,2,23,6,32,25,1136,1000,49,12,2,20,6,26,21,196,168,13,2,0,3,0,6,4,972,884,45,7,4,4,7,11,10,678,624,25,2,4,2,5,8,8,10,9,0,1,0,0,0,0,0,73,59,9,1,0,0,1,1,2,108,95,7,2,0,1,1,2,0,103,97,4,1,0,1,0,0,0
95FF04,2038,1908,60,13,5,26,2,4,20,1286,1181,43,13,4,23,2,3,17,1214,1121,39,11,3,21,1,1,17,72,60,4,2,1,2,1,2,0,752,727,17,0,1,3,0,1,3,568,558,8,0,0,0,0,1,1,18,17,1,0,0,0,0,0,0,25,22,2,0,0,1,0,0,0,33,29,2,0,0,0,0,0,2,108,101,4,0,1,2,0,0,0
95FF05,2045,1814,84,19,3,33,10,49,33,1116,966,52,16,2,23,5,33,19,978,855,42,13,2,20,2,26,18,138,111,10,3,0,3,3,7,1,929,848,32,3,1,10,5,16,14,554,506,11,1,0,9,5,12,10,20,12,3,1,0,0,0,2,2,88,81,5,0,0,1,0,1,0,108,100,6,1,0,0,0,1,0,159,149,7,0,1,0,0,0,2
95FF06,3031,2712,117,40,6,42,19,49,46,1958,1740,84,30,4,24,13,29,34,1750,1564,75,25,4,19,11,19,33,208,176,9,5,0,5,2,10,1,1073,972,33,10,2,18,6,20,12,709,644,22,5,1,9,5,14,9,36,31,1,0,0,3,0,1,0,73,64,4,0,0,1,0,2,2,125,110,4,5,0,1,1,3,1,130,123,2,0,1,4,0,0,0
95FF07,2085,1857,89,12,1,49,13,21,43,999,889,43,6,0,29,5,12,15,844,764,35,3,0,20,4,8,10,155,125,8,3,0,9,1,4,5,1086,968,46,6,1,20,8,9,28,675,614,23,2,1,5,5,5,20,15,12,0,0,0,1,0,1,1,93,82,3,1,0,3,2,1,1,182,156,15,2,0,2,1,2,4,121,104,5,1,0,9,0,0,2
95FF08,1905,1723,83,19,4,29,11,13,23,1034,921,56,11,1,18,10,9,8,916,824,47,7,1,17,7,7,6,118,97,9,4,0,1,3,2,2,871,802,27,8,3,11,1,4,15,526,493,15,2,1,5,0,3,7,22,19,1,1,0,0,0,0,1,54,48,1,1,1,2,0,0,1,103,92,4,2,1,0,0,1,3,166,150,6,2,0,4,1,0,3
95FF09,1934,1723,88,24,2,30,11,30,26,1102,986,53,11,2,22,6,11,11,952,864,45,10,1,18,2,2,10,150,122,8,1,1,4,4,9,1,832,737,35,13,0,8,5,19,15,533,477,17,9,0,3,3,14,10,15,13,0,0,0,0,0,0,2,74,66,7,0,0,0,0,0,1,96,76,8,2,0,3,2,5,0,114,105,3,2,0,2,0,0,2
95FF10,2625,2441,93,10,2,20,14,5,40,1698,1554,76,8,1,13,7,5,34,1508,1402,57,3,0,11,2,4,29,190,152,19,5,1,2,5,1,5,927,887,17,2,1,7,7,0,6,687,664,11,1,0,5,4,0,2,19,18,0,0,0,1,0,0,0,49,44,2,0,1,0,0,0,2,70,63,2,1,0,0,2,0,2,102,98,2,0,0,1,1,0,0
95FF11,2014,1863,70,16,3,23,7,6,26,1268,1153,53,12,2,18,6,3,21,1202,1099,49,11,2,15,5,2,19,66,54,4,1,0,3,1,1,2,746,710,17,4,1,5,1,3,5,555,535,11,2,0,2,1,1,3,12,10,0,0,0,1,0,1,0,26,22,3,0,0,0,0,1,0,38,35,0,1,1,0,0,0,1,115,108,3,1,0,2,0,0,1
95FF12,2181,2013,72,19,4,36,5,5,27,1258,1150,46,14,3,23,2,4,16,1132,1036,41,10,3,22,1,4,15,126,114,5,4,0,1,1,0,1,923,863,26,5,1,13,3,1,11,664,628,17,2,0,7,3,1,6,16,12,0,1,0,2,0,0,1,53,44,4,1,0,2,0,0,2,66,62,1,0,1,1,0,0,1,124,117,4,1,0,1,0,0,1
95FF13,2087,1921,72,16,0,38,11,9,20,1282,1174,44,10,0,31,7,3,13,1168,1076,42,8,0,28,3,0,11,114,98,2,2,0,3,4,3,2,805,747,28,6,0,7,4,6,7,546,516,17,3,0,1,2,2,5,25,23,1,0,0,1,0,0,0,36,30,4,0,0,0,1,1,0,82,72,2,2,0,1,1,3,1,116,106,4,1,0,4,0,0,1
95FF14,1898,1779,50,14,4,25,5,6,15,1276,1187,41,9,3,16,4,5,11,1206,1126,37,9,3,15,4,1,11,70,61,4,0,0,1,0,4,0,622,592,9,5,1,9,1,1,4,438,418,7,3,0,6,1,0,3,14,13,0,0,1,0,0,0,0,22,21,0,1,0,0,0,0,0,44,41,1,0,0,0,0,1,1,104,99,1,1,0,3,0,0,0
95FF15,2084,1864,70,19,4,31,4,64,28,1074,944,44,7,2,17,2,39,19,934,829,31,6,2,14,2,32,18,140,115,13,1,0,3,0,7,1,1010,920,26,12,2,14,2,25,9,624,573,16,7,0,5,1,18,4,12,8,0,0,0,0,0,3,1,88,77,4,4,0,2,0,1,0,118,105,4,0,1,3,1,3,1,168,157,2,1,1,4,0,0,3
95FF16,1853,1686,68,27,8,29,6,8,21,1106,1004,42,20,5,17,2,1,15,1032,937,39,18,5,16,2,1,14,74,67,3,2,0,1,0,0,1,747,682,26,7,3,12,4,7,6,476,440,16,5,2,2,4,6,1,12,9,0,0,0,0,0,0,3,55,48,0,0,1,3,0,1,2,87,83,3,0,0,1,0,0,0,117,102,7,2,0,6,0,0,0
95FF17,1427,1271,69,8,1,24,3,29,22,680,598,33,7,0,9,3,18,12,552,486,25,4,0,9,1,16,11,128,112,8,3,0,0,2,2,1,747,673,36,1,1,15,0,11,10,427,392,19,0,1,4,0,5,6,12,8,0,0,0,0,0,2,2,75,70,3,0,0,0,0,2,0,103,87,10,1,0,2,0,2,1,130,116,4,0,0,9,0,0,1
95GG01,4089,3865,54,13,3,95,9,8,42,1682,1581,20,5,2,38,4,3,29,1532,1444,17,4,2,35,4,2,24,150,137,3,1,0,3,0,1,5,2407,2284,34,8,1,57,5,5,13,1534,1457,20,7,0,30,5,4,11,45,39,1,0,0,4,0,0,1,207,197,3,0,0,6,0,1,0,175,167,6,0,0,1,0,0,1,446,424,4,1,1,16,0,0,0
95GG02,4454,4213,96,20,2,55,10,12,46,1118,1037,28,10,0,16,4,7,16,888,826,21,8,0,12,2,7,12,230,211,7,2,0,4,2,0,4,3336,3176,68,10,2,39,6,5,30,2182,2087,44,2,1,22,5,3,18,51,48,1,0,0,0,0,0,2,433,414,7,3,1,3,1,0,4,295,272,10,4,0,4,0,1,4,375,355,6,1,0,10,0,1,2
95GG03,4815,4030,241,62,11,104,56,58,253,2615,2115,153,38,8,64,33,36,168,2208,1805,118,32,6,58,22,23,144,407,310,35,6,2,6,11,13,24,2200,1915,88,24,3,40,23,22,85,1412,1249,48,12,1,20,17,17,48,54,29,7,0,0,2,0,3,13,146,130,2,2,1,3,2,2,4,255,215,19,5,0,0,0,0,16,333,292,12,5,1,15,4,0,4
95GG04,3862,3426,84,33,4,58,36,102,119,1182,982,25,12,1,18,14,53,77,910,769,16,9,0,10,8,29,69,272,213,9,3,1,8,6,24,8,2680,2444,59,21,3,40,22,49,42,1690,1537,34,13,2,30,17,32,25,58,45,0,0,0,1,2,7,3,292,266,8,4,1,3,3,2,5,312,279,13,2,0,2,0,7,9,328,317,4,2,0,4,0,1,0
95GG05,5007,3621,250,52,9,252,86,275,462,1834,1200,96,25,3,88,30,143,249,1196,793,59,12,2,40,10,82,198,638,407,37,13,1,48,20,61,51,3173,2421,154,27,6,164,56,132,213,2488,1925,120,18,4,136,48,92,145,80,27,7,1,0,4,0,14,27,168,124,10,2,0,4,3,5,20,233,172,12,5,2,5,4,17,16,204,173,5,1,0,15,1,4,5
95GG06,4444,4075,119,36,10,22,22,45,115,2130,1930,63,23,1,11,5,26,71,1782,1623,52,17,1,10,2,15,62,348,307,11,6,0,1,3,11,9,2314,2145,56,13,9,11,17,19,44,1495,1395,36,10,3,4,10,13,24,42,33,2,0,0,2,1,1,3,172,154,6,0,1,0,3,0,8,250,235,6,1,1,1,1,4,1,355,328,6,2,4,4,2,1,8
95GG07,4224,3761,67,12,3,100,7,45,229,1408,1183,22,3,2,24,3,21,150,1170,983,12,2,2,19,3,13,136,238,200,10,1,0,5,0,8,14,2816,2578,45,9,1,76,4,24,79,1929,1770,26,4,0,53,2,22,52,48,32,1,0,0,3,0,1,11,329,301,9,2,0,7,0,0,10,229,213,3,1,1,6,1,1,3,281,262,6,2,0,7,1,0,3
95GG08,3870,3392,141,35,8,73,16,116,89,1816,1552,69,19,6,37,10,73,50,1478,1277,51,14,6,31,4,53,42,338,275,18,5,0,6,6,20,8,2054,1840,72,16,2,36,6,43,39,1354,1221,41,12,2,18,6,33,21,29,23,0,0,0,2,0,0,4,204,180,11,1,0,0,0,5,7,219,201,8,1,0,1,0,5,3,248,215,12,2,0,15,0,0,4
95GG09,4914,4350,195,63,9,57,32,66,142,2726,2373,122,43,4,34,17,33,100,2362,2069,99,35,3,30,16,16,94,364,304,23,8,1,4,1,17,6,2188,1977,73,20,5,23,15,33,42,1375,1246,41,11,2,12,9,27,27,42,29,1,0,1,1,1,4,5,143,131,5,1,1,1,1,1,2,263,231,14,4,0,4,3,1,6,365,340,12,4,1,5,1,0,2
95GG10,3387,2663,165,43,8,25,47,267,169,1164,868,62,13,5,3,18,122,73,746,586,43,7,1,1,11,54,43,418,282,19,6,4,2,7,68,30,2223,1795,103,30,3,22,29,145,96,1566,1252,83,17,1,20,26,103,64,40,21,3,1,0,0,1,7,7,157,125,6,4,0,0,1,11,10,245,194,4,7,2,1,0,23,14,215,203,7,1,0,1,1,1,1
95GG11,4484,3661,192,57,10,68,48,303,145,2012,1577,100,22,7,34,25,168,79,1478,1215,63,13,4,26,15,78,64,534,362,37,9,3,8,10,90,15,2472,2084,92,35,3,34,23,135,66,1615,1355,61,19,2,21,19,97,41,47,24,2,1,0,0,0,13,7,176,145,6,8,0,1,0,9,7,321,267,16,6,1,6,3,13,9,313,293,7,1,0,6,1,3,2
95GG12,7855,5891,422,64,17,364,156,271,670,1337,826,71,23,4,63,37,93,220,736,438,36,3,2,30,7,48,172,601,388,35,20,2,33,30,45,48,6518,5065,351,41,13,301,119,178,450,5854,4596,334,37,9,276,109,140,353,96,26,2,2,0,5,5,11,45,171,140,5,1,0,2,3,2,18,247,182,6,1,2,7,2,23,24,150,121,4,0,2,11,0,2,10
