GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95LL14,2651,2507,104,15,25,556,524,27,0,5,2136,2025,76,15,20,923,826,71,14,12,1180,1172,5,0,3,14,12,0,1,1,8,5,0,0,3,11,10,0,0,1,11,8,1,1,1
95LL15,3048,268,2538,45,197,562,30,479,7,46,2478,224,2084,29,141,2167,72,1975,23,97,146,38,94,2,12,48,43,1,0,4,62,49,1,1,11,55,22,13,3,17,62,21,17,10,14
95LL16,6107,1457,4067,73,510,822,172,583,2,65,5284,1280,3530,50,424,4254,565,3340,47,302,484,305,153,2,24,180,152,8,0,20,221,173,3,0,45,145,85,26,1,33,100,27,23,25,25
95LL17,2539,238,2101,24,176,446,14,401,1,30,2072,192,1724,15,141,1827,84,1634,15,94,109,17,81,0,11,58,49,1,0,8,26,23,2,0,1,52,19,6,0,27,69,35,16,10,8
95LL18,3351,208,2896,33,214,533,34,424,3,72,2859,178,2516,24,141,2620,89,2387,22,122,150,30,112,2,6,52,45,6,0,1,8,7,0,0,1,29,7,11,0,11,36,5,22,8,1
95LL19,5148,1239,3581,51,277,747,209,489,1,48,4469,1057,3124,54,234,3756,532,2977,43,204,606,434,139,10,23,65,64,1,0,0,13,13,0,0,0,29,14,7,1,7,31,4,21,1,5
95LL20,2401,998,1282,18,103,493,208,250,2,33,1930,805,1041,14,70,1429,382,983,11,53,420,362,49,3,6,53,47,5,0,1,11,7,0,0,4,17,7,4,0,6,7,0,2,5,0
95LL21,3983,2156,1579,30,218,775,361,353,9,52,3241,1824,1236,18,163,2046,757,1172,17,100,913,846,51,0,16,182,167,2,0,13,43,31,2,0,10,57,23,9,1,24,36,18,10,4,4
95LL22,3728,3382,221,20,105,666,608,38,0,20,3115,2830,179,19,87,1494,1284,146,12,52,1461,1416,28,0,17,99,98,0,0,1,14,6,0,0,8,47,26,5,7,9,25,12,7,5,1
95LL23,2157,302,1684,11,160,616,58,509,1,48,1542,248,1176,6,112,1289,82,1129,5,73,94,48,38,1,7,73,63,0,0,10,43,34,2,0,7,43,21,7,0,15,16,1,9,4,2
95LL24,3769,1287,2334,12,136,819,278,511,1,29,2990,1044,1827,11,108,2295,436,1767,4,88,602,552,45,1,4,24,21,0,0,3,11,9,2,0,0,58,26,13,6,13,29,6,20,2,1
95LL25,4536,397,3823,56,260,565,58,461,3,43,4021,354,3404,48,215,3697,199,3261,43,194,273,115,136,5,17,39,35,1,0,3,1,1,0,0,0,11,4,6,0,1,27,1,11,6,9
95LL26,3698,3412,200,27,59,530,481,40,2,7,3232,2999,161,23,49,1499,1321,141,12,25,1564,1537,9,10,8,95,95,0,0,0,11,10,0,0,1,63,36,11,1,15,30,21,1,5,3
95MM01,4862,1969,2678,69,146,1007,401,573,1,32,3826,1565,2126,39,96,2748,643,2003,21,81,1030,892,118,12,8,21,17,1,1,2,5,5,0,0,0,22,8,4,5,5,102,40,11,29,22
95MM02,3244,3009,179,24,32,307,245,52,0,10,3005,2839,127,19,20,828,709,91,17,11,2168,2124,33,2,9,0,0,0,0,0,1,0,1,0,0,8,6,2,0,0,28,16,3,6,3
95MM03,3508,2416,1003,17,72,958,628,303,0,27,2618,1853,703,17,45,1384,664,676,13,31,1225,1182,27,4,12,3,2,0,0,1,2,2,0,0,0,4,3,0,0,1,30,23,5,0,2
95MM04,2151,2062,55,3,31,409,400,5,0,4,1770,1690,50,3,27,466,416,37,2,11,1298,1272,11,1,14,2,2,0,0,0,0,0,0,0,0,4,0,2,0,2,2,2,0,0,0
95MM05,2495,2359,111,2,23,612,575,28,0,9,1906,1807,83,2,14,567,506,57,0,4,1324,1288,26,2,8,3,3,0,0,0,1,1,0,0,0,11,9,0,0,2,4,3,1,0,0
95MM06,2603,2443,128,12,20,579,533,32,0,14,2040,1928,96,10,6,610,521,79,5,5,1426,1404,16,5,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,15,12,1,2,0
95MM07,2601,473,2012,22,94,544,77,437,1,29,2075,410,1583,20,62,1729,189,1473,17,50,325,206,110,3,6,14,14,0,0,0,5,1,0,0,4,2,0,0,0,2,20,4,7,5,4
95MM08,2947,1943,947,10,47,510,354,146,0,10,2458,1611,807,4,36,1380,609,738,4,29,1066,992,67,0,7,7,7,0,0,0,2,2,0,0,0,3,1,2,0,0,30,12,10,6,2
95MM09,3562,2582,909,13,58,760,548,199,1,12,2869,2094,718,11,46,1587,883,655,9,40,1280,1210,62,2,6,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,9,5,2,1,1
95MM10,2750,2638,90,2,20,691,648,37,0,6,2075,2008,53,0,14,589,540,43,0,6,1484,1468,10,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,12,10,0,2,0
95MM11,2277,2215,50,1,11,593,584,7,0,2,1696,1647,41,0,8,453,418,31,0,4,1242,1228,10,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,5,3,1,1
95MM12,5858,5393,383,17,65,1251,1152,81,0,18,4648,4287,302,12,47,1480,1189,249,12,30,3148,3080,51,0,17,0,0,0,0,0,6,6,0,0,0,14,12,2,0,0,39,22,11,5,1
95MM13,8872,8285,464,32,91,1433,1314,103,0,16,7555,7094,360,31,70,2176,1833,287,19,37,5343,5236,64,12,31,12,11,1,0,0,0,0,0,0,0,24,14,8,0,2,51,37,7,2,5
95MM14,2569,1194,1255,54,66,650,272,352,3,23,1865,901,893,30,41,1210,348,816,15,31,575,485,75,7,8,54,45,2,7,0,12,12,0,0,0,14,11,0,1,2,98,50,23,22,3
95MM15,4401,2298,1939,20,144,761,437,294,0,30,3696,1899,1668,16,113,2586,924,1553,14,95,1066,936,112,2,16,29,29,0,0,0,0,0,0,0,0,15,10,3,0,2,36,16,14,5,1
95MM16,5745,3829,1582,106,228,963,690,232,6,35,4816,3195,1363,80,178,2765,1306,1253,65,141,1906,1759,105,14,28,125,123,0,0,2,0,0,0,0,0,20,7,5,1,7,101,38,16,30,17
95MM17,3749,3456,234,14,45,437,379,50,2,6,3367,3135,183,9,40,882,701,151,4,26,2468,2418,32,5,13,5,5,0,0,0,1,1,0,0,0,11,10,0,0,1,25,21,1,3,0
95MM18,5180,3403,1600,34,143,813,547,235,3,28,4437,2931,1369,29,108,2477,1097,1269,23,88,1922,1807,92,6,17,14,12,0,0,2,0,0,0,0,0,24,15,8,0,1,31,8,10,3,10
95MM19,3044,1112,1764,57,111,486,169,278,2,37,2563,948,1511,36,68,1923,448,1395,30,50,580,451,112,6,11,47,45,1,0,1,0,0,0,0,0,13,4,3,0,6,47,15,3,21,8
95MM20,3366,731,2466,31,138,652,106,508,2,36,2707,626,1969,15,97,2253,314,1844,13,82,420,288,117,2,13,28,19,7,0,2,0,0,0,0,0,6,5,1,0,0,65,28,14,18,5
95MM21,3406,1291,2000,25,90,531,135,377,1,18,2924,1194,1637,22,71,2094,482,1535,21,56,812,701,95,1,15,4,4,0,0,0,0,0,0,0,0,14,7,7,0,0,27,16,5,2,4
95MM22,2492,2340,102,12,38,287,262,18,0,7,2235,2115,81,8,31,657,578,60,8,11,1569,1530,20,0,19,3,3,0,0,0,0,0,0,0,0,6,4,1,0,1,18,10,4,4,0
95MM23,2521,2202,206,35,78,470,420,34,0,16,2039,1809,155,15,60,719,567,122,12,18,1261,1203,25,2,31,7,7,0,0,0,5,1,0,0,4,47,31,8,1,7,58,12,19,23,4
95MM24,2503,2448,38,4,13,666,655,10,0,1,1864,1822,27,3,12,510,483,20,2,5,1350,1335,7,1,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,3,1,1,0
95MM25,6363,6089,198,33,43,1374,1326,43,0,5,5043,4828,157,20,38,1503,1339,131,13,20,3531,3483,25,6,17,1,1,0,0,0,1,0,0,0,1,7,5,1,1,0,42,21,7,14,0
95MM26,3131,3034,62,7,28,493,474,14,0,5,2676,2601,48,6,21,653,602,36,6,9,2008,1985,12,0,11,1,1,0,0,0,0,0,0,0,0,14,13,0,0,1,20,12,1,2,5
95MM27,3833,3139,434,103,157,673,582,76,3,12,3084,2586,340,32,126,1161,796,259,22,84,1803,1691,74,7,31,51,47,1,1,2,12,12,0,0,0,57,40,6,2,9,147,35,22,69,21
95MM28,2351,1908,364,15,64,550,444,96,1,9,1817,1489,267,9,52,730,458,243,5,24,1050,1004,22,4,20,5,4,0,0,1,3,2,0,0,1,29,21,2,0,6,25,8,3,6,8
95MM29,3410,2502,781,36,91,718,496,206,2,14,2691,2024,569,26,72,1269,689,514,21,45,1308,1242,42,3,21,83,79,4,0,0,4,2,0,1,1,27,12,9,1,5,50,26,9,8,7
95MM30,2083,1966,71,13,33,507,479,20,1,7,1596,1510,51,9,26,449,387,45,8,9,1127,1104,5,1,17,3,3,0,0,0,5,5,0,0,0,12,11,1,0,0,18,10,1,4,3
95NN01,3178,2739,351,11,77,773,678,73,0,22,2455,2107,284,10,54,1536,1231,261,7,37,896,858,21,3,14,3,3,0,0,0,12,10,1,0,1,8,5,1,0,2,16,9,1,2,4
95NN02,2211,1952,190,9,60,361,310,33,1,17,1899,1691,158,8,42,1066,888,142,4,32,827,798,16,4,9,0,0,0,0,0,3,3,0,0,0,3,2,0,0,1,11,7,1,1,2
95NN03,2896,544,2116,18,218,600,108,432,6,54,2311,445,1691,15,160,2050,274,1629,11,136,206,130,56,4,16,34,34,0,0,0,6,5,0,0,1,15,2,6,0,7,35,12,17,1,5
95NN04,2934,2557,269,19,89,856,773,59,2,22,2106,1811,215,17,63,1408,1165,191,14,38,669,629,23,3,14,15,15,0,0,0,4,1,1,0,2,10,1,0,0,9,25,14,4,1,6
95NN05,2497,1329,1005,15,148,574,300,233,4,37,1940,1040,778,10,112,1557,698,751,8,100,314,283,23,2,6,47,46,1,0,0,5,5,0,0,0,17,8,3,0,6,26,20,2,2,2
95NN06,3542,3085,358,22,77,829,696,106,5,22,2762,2441,255,13,53,1452,1172,235,10,35,1236,1198,19,3,16,44,42,1,0,1,25,25,0,0,0,5,4,0,0,1,25,14,3,5,3
95NN07,3258,2945,217,26,70,747,670,53,2,22,2524,2294,161,20,49,1667,1471,145,18,33,822,800,12,2,8,10,8,0,0,2,11,6,2,0,3,14,9,2,0,3,31,20,3,8,0
95NN08,3269,1812,1256,34,167,604,319,255,3,27,2738,1543,1027,28,140,1913,839,947,25,102,736,639,71,2,24,25,25,0,0,0,27,23,1,0,3,37,17,8,1,11,22,8,3,4,7
95NN09,3021,984,1829,18,190,590,196,352,5,37,2489,810,1513,13,153,2062,476,1438,11,137,418,328,75,1,14,4,4,0,0,0,0,0,0,0,0,5,2,0,1,2,31,10,11,2,8
95NN10,3193,2101,892,21,179,467,284,146,1,36,2800,1873,766,18,143,1879,1078,672,16,113,875,770,85,2,18,12,11,1,0,0,10,6,3,0,1,24,8,5,0,11,32,13,11,2,6
95NN11,3876,3144,563,14,155,744,630,78,2,34,3216,2593,492,11,120,2140,1570,459,7,104,1052,1005,30,4,13,14,14,0,0,0,5,3,2,0,0,5,1,1,0,3,26,14,5,1,6
95NN12,2851,1738,972,14,127,662,426,204,0,32,2233,1341,781,15,96,1565,765,715,11,74,639,555,64,4,16,9,9,0,0,0,2,2,0,0,0,18,10,2,0,6,19,10,5,0,4
95NN13,3058,1198,1639,31,190,586,272,283,7,24,2529,953,1387,23,166,2012,523,1318,20,151,490,407,69,3,11,18,18,0,0,0,5,5,0,0,0,4,0,0,0,4,14,1,7,3,3
95NN14,3559,2463,824,23,249,671,516,103,0,52,2892,1985,693,21,193,2075,1217,657,16,185,805,760,34,5,6,7,6,0,0,1,0,0,0,0,0,5,2,2,0,1,78,24,41,5,8
95NN15,2994,1084,1680,13,217,637,219,375,0,43,2391,885,1323,13,170,2021,635,1234,9,143,314,217,83,4,10,17,17,0,0,0,4,4,0,0,0,35,12,6,0,17,29,5,17,1,6
95NN16,3294,842,2208,17,227,518,137,344,2,35,2842,733,1900,16,193,2455,481,1791,14,169,362,238,103,2,19,1,0,0,0,1,3,0,1,0,2,21,14,5,0,2,32,15,8,2,7
95NN17,2256,1650,492,4,110,503,395,72,0,36,1784,1285,421,3,75,1271,807,399,2,63,469,441,20,1,7,21,20,0,0,1,9,8,0,0,1,14,9,2,0,3,17,13,3,1,0
95NN18,2702,1992,577,17,116,554,420,114,1,19,2206,1637,466,8,95,1407,895,442,8,62,766,724,21,0,21,5,5,0,0,0,3,3,0,0,0,25,10,3,0,12,42,17,14,8,3
95NN19,3381,890,2214,18,259,439,116,292,1,30,2990,790,1956,15,229,2612,540,1856,13,203,363,241,99,2,21,1,1,0,0,0,6,5,1,0,0,8,3,0,0,5,40,20,10,3,7
95NN20,3001,1673,1175,23,130,599,329,231,7,32,2468,1387,965,17,99,1747,755,903,15,74,704,623,62,2,17,5,4,0,0,1,0,0,0,0,0,12,5,0,0,7,12,6,5,0,1
95NN21,2687,1912,650,14,111,418,294,107,2,15,2309,1650,556,8,95,1561,988,492,6,75,698,629,58,2,9,23,22,0,0,1,2,1,0,0,1,25,10,6,0,9,30,15,7,4,4
95NN22,2686,2198,374,17,97,530,465,47,2,16,2228,1799,336,15,78,1343,962,301,12,68,873,829,33,3,8,6,6,0,0,0,0,0,0,0,0,6,2,2,0,2,25,11,7,1,6
95NN23,3387,2759,521,11,96,691,569,103,2,17,2751,2230,429,11,81,1522,1070,385,5,62,1206,1138,43,6,19,18,18,0,0,0,0,0,0,0,0,5,4,1,0,0,23,16,3,0,4
95OO01,2592,2087,467,11,27,676,501,160,3,12,1950,1620,310,5,15,797,496,289,0,12,1113,1092,19,1,1,3,3,0,0,0,27,27,0,0,0,10,2,2,4,2,20,14,2,3,1
95OO02,2166,1271,856,11,28,540,287,246,2,5,1654,1010,612,9,23,957,366,572,6,13,660,618,37,2,3,14,14,0,0,0,10,8,0,0,2,13,4,3,1,5,10,4,4,2,0
95OO03,2651,1029,1560,21,41,724,251,454,9,10,1942,785,1115,12,30,1336,254,1043,12,27,444,373,69,0,2,107,107,0,0,0,36,35,1,0,0,19,16,2,0,1,13,7,2,3,1
95OO04,2515,1818,660,5,32,625,412,205,1,7,1927,1442,458,3,24,1001,559,427,2,13,844,817,24,0,3,19,19,0,0,0,32,30,0,0,2,31,17,7,1,6,7,5,0,1,1
95OO05,2730,2216,391,26,97,641,509,109,0,23,2083,1715,276,22,70,741,493,233,6,9,641,619,15,4,3,237,231,3,0,3,238,202,4,1,31,226,170,21,11,24,38,21,9,4,4
95OO06,2860,1687,1082,30,61,576,271,289,3,13,2321,1459,792,23,47,1304,511,744,20,29,823,783,33,2,5,65,60,5,0,0,55,53,1,0,1,74,52,9,1,12,22,11,3,4,4
95OO07,2510,1303,1123,15,69,617,265,322,2,28,1901,1042,809,11,39,1150,372,738,8,32,700,634,62,2,2,16,14,0,1,1,11,11,0,0,0,24,11,9,0,4,37,24,8,2,3
95OO08,2713,1544,1091,13,65,574,290,267,2,15,2165,1280,823,11,51,1315,529,751,8,27,795,710,70,3,12,29,27,0,0,2,6,6,0,0,0,20,8,2,0,10,19,12,5,1,1
95OO09,2252,1429,791,9,23,653,411,237,0,5,1617,1031,559,8,19,975,444,509,4,18,585,538,45,1,1,40,40,0,0,0,4,4,0,0,0,13,5,5,3,0,14,5,8,1,0
95OO10,3530,3289,201,7,33,745,686,51,0,8,2840,2666,146,5,23,1142,1015,116,2,9,1531,1509,16,3,3,27,26,1,0,0,89,80,1,0,8,51,36,12,0,3,26,17,4,3,2
95OO11,2485,2299,144,8,34,586,549,31,0,6,1929,1782,114,5,28,932,829,95,4,4,784,774,6,1,3,27,27,0,0,0,108,100,3,0,5,78,52,10,0,16,10,7,0,3,0
95OO12,2803,2037,713,6,47,538,364,158,0,16,2310,1716,556,5,33,1235,716,497,2,20,896,860,34,0,2,37,36,1,0,0,86,73,7,0,6,56,31,17,3,5,16,9,6,1,0
95OO13,2716,1121,1405,27,163,407,100,285,3,19,2302,1015,1131,24,132,1317,189,1052,7,69,286,210,61,5,10,150,145,4,0,1,318,285,5,1,27,231,186,9,11,25,41,20,5,0,16
95OO14,2588,1821,704,15,48,535,365,157,2,11,2093,1494,550,12,37,1183,629,523,11,20,823,789,26,1,7,47,47,0,0,0,18,17,0,0,1,22,12,1,0,9,27,22,2,3,0
95OO15,2357,1999,275,10,73,503,419,67,1,16,1873,1599,209,9,56,730,544,162,5,19,660,625,26,1,8,124,120,0,1,3,173,154,6,0,13,186,156,15,2,13,26,20,5,0,1
95OO16,2114,498,1539,11,66,557,153,395,1,8,1576,351,1158,9,58,1320,199,1089,5,27,184,118,64,0,2,13,12,0,1,0,27,19,1,0,7,32,3,4,3,22,10,6,2,1,1
95OO17,2724,568,2058,38,60,619,117,473,9,20,2144,462,1606,29,47,1797,190,1554,28,25,287,232,45,1,9,5,5,0,0,0,22,17,0,0,5,33,18,7,0,8,5,4,0,0,1
95OO18,2891,1581,1179,16,115,399,180,195,2,22,2495,1409,979,14,93,1278,355,886,9,28,555,480,64,3,8,118,113,1,0,4,329,305,17,0,7,215,156,11,2,46,45,23,21,0,1
95OO19,3009,1875,1036,19,79,566,306,238,2,20,2507,1611,821,17,58,1427,631,745,5,46,821,767,52,2,0,94,88,0,4,2,92,91,1,0,0,73,34,23,6,10,9,8,0,0,1
95OO20,2189,632,1463,10,84,421,73,338,1,9,1778,565,1129,10,74,1312,199,1061,7,45,271,208,59,2,2,53,51,2,0,0,72,58,0,0,14,70,49,7,1,13,19,6,10,1,2
95OO21,2351,2025,241,14,71,420,339,56,3,22,1946,1717,178,8,43,731,568,145,4,14,848,819,19,3,7,72,70,1,0,1,131,115,8,0,8,164,145,5,1,13,43,25,9,3,6
95OO22,3106,2958,132,2,14,621,590,29,0,2,2543,2424,105,2,12,1047,952,92,0,3,1454,1432,12,2,8,4,4,0,0,0,29,27,1,0,1,9,9,0,0,0,17,17,0,0,0
95PP01,2586,561,1944,21,60,578,170,390,4,14,2022,396,1568,16,42,1705,190,1472,13,30,290,187,93,3,7,7,7,0,0,0,0,0,0,0,0,20,12,3,0,5,18,4,9,1,4
95PP02,2541,2161,315,15,50,636,529,96,2,9,1938,1660,224,14,40,810,588,183,12,27,1102,1049,39,2,12,0,0,0,0,0,16,16,0,0,0,10,7,2,0,1,12,9,1,0,2
95PP03,2540,1836,636,8,60,640,441,182,2,15,1921,1413,459,4,45,986,550,397,3,36,920,850,60,1,9,4,4,0,0,0,2,2,0,0,0,9,7,2,0,0,19,16,1,2,0
95PP04,3185,1759,1313,17,96,771,456,281,2,32,2467,1331,1059,13,64,1548,559,929,10,50,903,766,128,2,7,3,3,0,0,0,7,0,0,0,7,6,3,2,1,0,11,4,5,2,0
95PP05,2367,1006,1309,8,44,718,303,397,3,15,1667,714,919,5,29,1214,330,859,3,22,449,381,60,2,6,1,1,0,0,0,1,1,0,0,0,2,1,0,0,1,19,9,10,0,0
95PP06,3876,2019,1657,23,177,752,355,350,0,47,3161,1694,1318,22,127,2007,746,1185,17,59,873,762,94,2,15,101,89,9,1,2,93,51,13,0,29,87,46,17,2,22,44,22,14,2,6
95PP07,2812,1723,968,26,95,739,498,206,9,26,2094,1246,770,8,70,1293,536,704,7,46,742,657,65,1,19,15,15,0,0,0,0,0,0,0,0,44,38,1,0,5,46,18,18,9,1
95PP08,2678,2202,426,18,32,604,487,104,1,12,2110,1745,328,17,20,743,436,290,6,11,1246,1197,33,10,6,95,93,1,0,1,13,13,0,0,0,13,6,4,1,2,5,5,0,0,0
95PP09,1707,1376,282,18,31,633,517,110,2,4,1062,861,172,3,26,601,449,139,3,10,357,337,15,0,5,36,31,5,0,0,54,37,8,0,9,14,7,5,0,2,29,13,2,13,1
95PP10,2387,1872,478,9,28,602,447,152,1,2,1809,1453,328,3,25,904,580,300,3,21,882,854,25,0,3,11,11,0,0,0,4,4,0,0,0,8,4,3,0,1,16,4,2,6,4
95PP11,2627,1888,645,18,76,609,437,153,4,15,2024,1453,497,14,60,1101,635,428,9,29,790,731,48,4,7,53,46,4,1,2,37,21,7,0,9,43,20,10,0,13,27,23,3,0,1
95PP12,2630,1783,810,3,34,635,429,204,0,2,2028,1378,612,3,35,999,410,563,3,23,1006,947,49,0,10,15,15,0,0,0,3,3,0,0,0,5,3,0,0,2,23,15,8,0,0
95PP13,2588,1927,596,17,48,762,542,199,2,19,1856,1412,402,12,30,1144,756,357,8,23,635,586,42,3,4,51,49,0,1,1,12,11,1,0,0,14,10,2,0,2,18,10,4,3,1
95PP14,3652,1374,2172,26,80,1079,389,657,5,28,2596,998,1525,22,51,1982,506,1413,20,43,580,471,104,0,5,16,16,0,0,0,0,0,0,0,0,18,5,8,2,3,18,6,9,2,1
95PP15,3190,1004,2071,12,103,719,202,490,1,26,2503,812,1603,10,78,1969,402,1502,5,60,510,393,99,5,13,11,8,1,0,2,11,8,0,0,3,2,1,1,0,0,16,6,7,2,1
95PP16,1908,604,1238,14,52,372,116,244,2,10,1555,500,1003,12,40,1246,272,934,8,32,297,219,67,4,7,5,5,0,0,0,4,3,1,0,0,3,1,1,0,1,4,0,2,0,2
95PP17,2580,1949,586,7,38,708,527,168,2,11,1879,1421,423,5,30,1043,664,354,5,20,737,667,64,0,6,66,66,0,0,0,11,9,0,0,2,22,15,5,0,2,35,31,3,0,1
95PP18,3131,1324,1717,10,80,708,269,428,3,8,2444,1068,1302,5,69,1768,508,1206,1,53,630,527,94,0,9,12,12,0,0,0,16,16,0,0,0,18,5,2,4,7,12,7,0,2,3
95PP19,2502,1939,527,5,31,651,479,162,0,10,1882,1488,369,4,21,820,494,307,2,17,1035,972,60,1,2,7,7,0,0,0,10,10,0,0,0,10,5,2,1,2,9,6,1,1,1
95PP20,3117,1796,1139,39,143,618,322,275,0,21,2506,1477,880,30,119,1500,632,784,19,65,803,710,79,7,7,74,69,2,0,3,60,49,3,4,4,69,17,12,0,40,59,35,9,12,3
95PP21,2167,1805,332,4,26,630,511,114,0,5,1552,1309,218,4,21,548,352,182,2,12,983,940,35,2,6,13,13,0,0,0,1,0,0,0,1,7,4,1,0,2,10,8,1,1,0
95PP22,2444,1375,930,21,118,464,227,202,3,32,2007,1172,737,17,81,1234,502,663,14,55,700,624,60,2,14,48,33,11,1,3,10,6,0,0,4,15,7,3,0,5,16,9,0,1,6
95PP23,2590,1280,1259,14,37,736,366,360,4,6,1885,934,909,11,31,1310,437,842,9,22,557,489,66,1,1,0,0,0,0,0,4,4,0,0,0,14,4,1,1,8,6,2,4,0,0
95QQ01,1483,357,1028,4,94,417,83,315,2,17,1092,282,729,2,79,982,212,695,2,73,105,67,33,0,5,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,2,1,1,0,0
95QQ02,2582,120,2235,24,203,399,16,338,6,39,2206,100,1924,16,166,2087,72,1847,14,154,106,26,68,2,10,0,0,0,0,0,0,0,0,0,0,13,2,9,0,2,19,6,7,3,3
95QQ03,1096,243,767,5,81,330,70,228,3,29,773,177,542,2,52,713,145,523,1,44,49,30,18,1,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,8,1,0,1,0,0
95QQ04,1635,440,1092,12,91,389,124,231,2,32,1247,319,862,9,57,1138,235,839,9,55,104,81,21,0,2,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,10,4,3,1,2
95QQ05,2875,805,1905,15,150,403,93,282,2,26,2527,738,1655,12,122,2237,542,1572,10,113,282,189,83,2,8,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,18,1,12,1,4
95QQ06,2041,1578,425,2,36,535,388,134,0,13,1539,1217,297,2,23,1095,799,274,1,21,430,408,19,1,2,10,10,0,0,0,0,0,0,0,0,4,0,4,0,0,7,7,0,0,0
95QQ07,1817,541,1153,24,99,505,160,308,6,31,1324,385,854,17,68,1203,300,832,16,55,98,75,21,1,1,4,4,0,0,0,3,3,0,0,0,16,3,1,0,12,18,10,6,2,0
95QQ08,1455,384,984,7,80,422,119,279,1,23,1045,274,709,6,56,951,203,687,5,56,90,67,22,1,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,1,0,1
95QQ09,1916,659,1135,5,117,398,120,252,0,26,1553,561,895,5,92,1371,417,866,5,83,175,144,27,0,4,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,12,1,10,0,1
95QQ10,1851,765,1015,10,61,485,225,245,0,15,1391,557,778,10,46,1185,391,745,8,41,201,165,29,2,5,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,8,4,4,0,0
95QQ11,2027,151,1716,8,152,349,27,282,1,39,1709,131,1454,7,117,1611,87,1407,7,110,92,38,47,0,7,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,1,0,0
95QQ12,1811,368,1323,7,113,412,62,323,1,26,1398,304,1005,2,87,1255,213,962,2,78,112,80,28,0,4,5,4,0,0,1,0,0,0,0,0,26,7,15,0,4,18,8,6,4,0
95QQ13,2568,125,2142,22,279,352,18,288,5,41,2259,108,1883,18,250,2123,83,1802,16,222,118,22,75,0,21,2,0,0,0,2,0,0,0,0,0,16,3,6,2,5,12,2,10,0,0
95QQ14,5430,953,4047,30,400,907,139,674,1,93,4576,831,3407,28,310,4265,647,3302,27,289,277,157,100,1,19,10,10,0,0,0,4,4,0,0,0,20,13,5,0,2,32,5,19,2,6
95QQ15,1593,514,967,9,103,358,116,222,2,18,1227,399,740,6,82,1084,295,715,6,68,118,96,17,0,5,2,2,0,0,0,3,0,0,0,3,20,6,8,0,6,24,10,10,1,3
95RR01,4367,1819,2391,16,141,792,377,383,1,31,3624,1470,2027,14,113,3022,963,1954,10,95,573,484,73,3,13,12,12,0,0,0,9,6,0,0,3,8,5,0,1,2,11,7,3,1,0
95RR02,1753,873,833,8,39,478,244,222,0,12,1296,645,616,8,27,1103,482,588,6,27,179,152,27,0,0,4,4,0,0,0,1,0,0,1,0,9,7,1,1,0,8,7,1,0,0
95RR03,1422,913,471,4,34,522,335,175,3,9,890,569,298,1,22,713,412,285,1,15,170,154,13,0,3,1,1,0,0,0,0,0,0,0,0,6,2,0,0,4,20,16,1,0,3
95RR04,2022,1914,83,1,24,526,486,29,0,11,1523,1454,55,1,13,657,601,42,1,13,835,822,13,0,0,30,30,0,0,0,0,0,0,0,0,1,1,0,0,0,10,10,0,0,0
95RR05,2487,986,1364,14,123,616,256,312,2,46,1889,750,1057,9,73,1580,487,1017,4,72,295,256,38,0,1,6,6,0,0,0,0,0,0,0,0,8,1,2,5,0,9,1,1,3,4
95RR06,2206,1924,264,2,16,540,476,58,0,6,1685,1464,209,1,11,871,661,200,1,9,814,803,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,1,1
95RR07,2449,1285,1092,6,66,549,317,223,0,9,1913,977,873,6,57,1503,601,843,6,53,407,373,30,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,4,4,0,6
95RR08,2106,1321,727,6,52,473,319,139,0,15,1650,1018,590,4,38,1206,605,568,4,29,437,406,22,0,9,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,15,7,1,2,5
