GeographyCode,LC2201NI0001,LC2201NI0002,LC2201NI0003,LC2201NI0004,LC2201NI0005,LC2201NI0006,LC2201NI0007,LC2201NI0008,LC2201NI0009,LC2201NI0010,LC2201NI0011,LC2201NI0012,LC2201NI0013,LC2201NI0014,LC2201NI0015,LC2201NI0016,LC2201NI0017,LC2201NI0018,LC2201NI0019,LC2201NI0020,LC2201NI0021,LC2201NI0022,LC2201NI0023,LC2201NI0024,LC2201NI0025
95GG23S3,1585,516,720,349,201,629,45,462,122,72,385,308,20,57,26,287,117,107,63,46,284,46,131,107,57
95GG24S1,1388,724,438,226,147,494,88,328,78,48,459,386,17,56,30,257,160,41,56,38,178,90,52,36,31
95GG24S2,1540,120,1037,383,226,952,36,764,152,90,100,28,11,61,8,226,17,113,96,66,262,39,149,74,62
95GG24S3,1633,772,497,364,230,566,85,336,145,100,518,439,13,66,25,294,144,86,64,39,255,104,62,89,66
95GG25S1,2158,1889,24,245,37,188,98,13,77,5,1464,1347,7,110,24,394,349,2,43,5,112,95,2,15,3
95GG25S2,1839,1618,8,213,62,128,69,6,53,8,1319,1206,0,113,44,281,252,1,28,6,111,91,1,19,4
95GG25S3,1576,1360,12,204,56,87,51,6,30,6,1162,1050,5,107,28,256,217,0,39,14,71,42,1,28,8
95GG26S1,1995,60,1471,464,205,1370,6,1109,255,141,139,24,33,82,4,216,11,140,65,27,270,19,189,62,33
95GG26S2,1754,443,985,326,123,964,49,750,165,61,367,289,27,51,9,226,83,100,43,13,197,22,108,67,40
95GG27S1,1548,1331,20,197,39,108,47,7,54,3,1081,996,3,82,23,273,223,7,43,8,86,65,3,18,5
95GG27S2,1614,1386,17,211,35,146,75,10,61,6,1075,973,2,100,16,337,297,2,38,9,56,41,3,12,4
95GG27S3,1705,1451,18,236,61,118,79,9,30,3,1179,1046,3,130,36,310,265,4,41,12,98,61,2,35,10
95GG27S4,1631,1316,22,293,48,157,66,17,74,5,1130,999,2,129,30,274,225,0,49,7,70,26,3,41,6
95GG28S1,2149,51,1648,450,288,1571,7,1316,248,164,69,15,17,37,1,207,5,124,78,57,302,24,191,87,66
95GG28S2,1733,248,1182,303,185,1070,37,859,174,103,190,130,21,39,20,251,53,156,42,25,222,28,146,48,37
95GG28S3,1769,91,1377,301,150,1261,18,1085,158,92,114,60,16,38,5,188,5,138,45,17,206,8,138,60,36
95GG29S1,2257,181,1352,724,377,1354,16,1034,304,183,146,66,21,59,18,302,40,162,100,67,455,59,135,261,109
95GG29S2,2757,317,1491,949,613,1428,40,972,416,238,140,50,19,71,30,485,48,247,190,153,704,179,253,272,192
95GG30S1,1604,82,1096,426,299,999,14,767,218,163,78,34,19,25,5,267,15,145,107,82,260,19,165,76,49
95GG30S2,1685,183,1036,466,365,877,22,640,215,171,138,77,20,41,26,320,50,156,114,90,350,34,220,96,78
95GG30S3,1538,38,1130,370,255,1013,10,819,184,132,53,10,17,26,5,209,8,119,82,67,263,10,175,78,51
95GG31S1,2227,1946,39,242,78,159,100,18,41,10,1511,1371,3,137,45,450,393,12,45,16,107,82,6,19,7
95GG31S2,2032,1259,407,366,184,489,78,276,135,80,972,865,7,100,36,391,235,79,77,40,180,81,45,54,28
95GG31S3,2260,1821,81,358,78,233,95,60,78,20,1516,1339,0,177,30,405,326,9,70,16,106,61,12,33,12
95GG32S1,3232,2077,574,581,246,970,372,369,229,84,1196,1045,20,131,45,710,498,83,129,60,356,162,102,92,57
95GG32S2,1553,202,1018,333,161,939,63,741,135,56,132,71,12,49,8,221,39,110,72,40,261,29,155,77,57
95GG32S3,1624,443,870,311,188,802,50,629,123,81,313,236,18,59,24,253,97,92,64,31,256,60,131,65,52
95GG33S1,1951,1238,401,312,195,412,117,219,76,39,850,758,20,72,36,366,232,65,69,51,323,131,97,95,69
95GG33S2,1639,927,396,316,216,410,111,209,90,55,584,480,23,81,53,337,204,62,71,51,308,132,102,74,57
95GG33S3,1965,885,485,595,406,491,85,219,187,126,639,493,18,128,71,420,207,93,120,91,415,100,155,160,118
95GG34S1,1452,218,898,336,187,841,53,639,149,86,133,70,20,43,14,228,43,116,69,44,250,52,123,75,43
95GG34S2,1590,1432,37,121,64,74,41,14,19,4,1031,975,1,55,38,350,312,11,27,11,135,104,11,20,11
95GG34S3,1885,1062,413,410,259,413,77,233,103,63,739,609,25,105,59,455,267,77,111,72,278,109,78,91,65
95GG35S1,1970,1487,79,404,70,391,224,55,112,12,940,804,4,132,29,480,372,16,92,6,159,87,4,68,23
95GG35S2,1478,1198,23,257,32,178,121,11,46,3,843,727,4,112,13,339,297,3,39,7,118,53,5,60,9
95GG35S3,1502,1158,27,317,41,157,69,13,75,6,863,730,7,126,14,359,292,2,65,13,123,67,5,51,8
95GG36S1,1794,195,1005,594,418,904,15,631,258,169,137,68,16,53,25,363,36,180,147,124,390,76,178,136,100
95GG36S2,1926,144,1305,477,380,1127,22,882,223,173,116,52,27,37,27,355,33,196,126,108,328,37,200,91,72
95GG36S3,1899,122,1280,497,396,1130,13,880,237,179,102,49,17,36,21,322,22,164,136,118,345,38,219,88,78
95GG37S1,2082,903,558,621,469,561,76,314,171,128,656,502,25,129,93,479,209,95,175,134,386,116,124,146,114
95GG37S2,1826,367,801,658,447,759,21,517,221,139,256,149,13,94,59,385,71,133,181,134,426,126,138,162,115
95GG37S3,2133,664,768,701,528,718,36,493,189,129,488,349,15,124,84,410,122,129,159,139,517,157,131,229,176
95GG38S1,3099,1498,732,869,612,800,139,412,249,177,1059,845,34,180,112,681,343,136,202,142,559,171,150,238,181
95GG38S2,1880,884,491,505,344,484,84,267,133,71,611,481,18,112,78,441,210,103,128,97,344,109,103,132,98
95GG38S3,1585,995,269,321,248,336,95,157,84,59,623,525,18,80,60,363,259,44,60,50,263,116,50,97,79
95GG39S1,2409,1184,369,856,312,552,125,240,187,92,821,688,14,119,55,438,278,51,109,43,598,93,64,441,122
95GG39S2,2711,710,1040,961,589,1223,97,703,423,243,499,334,45,120,64,399,133,139,127,88,590,146,153,291,194
95GG39S3,2094,164,1232,698,314,1128,18,839,271,121,185,60,40,85,18,311,32,166,113,63,470,54,187,229,112
95GG40S1,1697,78,1277,342,124,1251,7,1043,201,76,86,52,12,22,2,188,14,117,57,16,172,5,105,62,30
95GG40S2,2119,105,1478,536,221,1501,18,1173,310,114,119,40,27,52,12,246,27,135,84,43,253,20,143,90,52
95GG41S1,1926,127,1371,428,337,1046,19,839,188,137,101,49,20,32,26,384,42,228,114,97,395,17,284,94,77
95GG41S2,1524,152,963,409,294,838,37,604,197,138,101,48,18,35,25,284,42,145,97,76,301,25,196,80,55
95GG41S3,2098,262,1188,648,512,1028,44,724,260,205,182,90,29,63,37,414,75,182,157,127,474,53,253,168,143
95GG42S1,1826,831,551,444,321,619,94,348,177,118,518,420,25,73,47,371,192,81,98,80,318,125,97,96,76
95GG42S2,1784,780,517,487,367,354,58,188,108,83,580,471,42,67,50,329,129,127,73,65,521,122,160,239,169
95GG42S3,2261,851,786,624,491,524,81,318,125,95,643,493,36,114,94,511,165,197,149,124,583,112,235,236,178
95GG42S4,2268,902,650,716,501,637,77,345,215,149,670,502,30,138,94,429,173,111,145,106,532,150,164,218,152
95GG43S1,1480,89,941,450,295,929,12,684,233,158,70,25,16,29,12,233,20,135,78,51,248,32,106,110,74
95GG43S2,1670,102,1105,463,351,935,9,715,211,157,62,24,17,21,12,309,19,176,114,101,364,50,197,117,81
95GG43S3,1724,135,1011,578,382,976,19,682,275,174,85,31,13,41,15,308,14,162,132,102,355,71,154,130,91
95GG44S1,2864,304,1575,985,585,1643,23,1162,458,282,148,50,27,71,22,439,27,223,189,116,634,204,163,267,165
95GG44S2,2727,299,1447,981,569,1429,33,961,435,250,182,70,30,82,21,505,48,232,225,142,611,148,224,239,156
95GG45S1,1670,674,652,344,192,642,83,416,143,75,432,369,15,48,23,306,152,90,64,45,290,70,131,89,49
95GG45S2,1554,102,1057,395,246,968,17,765,186,106,100,41,20,39,14,234,14,126,94,71,252,30,146,76,55
95GG45S3,1617,442,760,415,270,752,59,514,179,108,285,228,13,44,29,284,84,108,92,63,296,71,125,100,70
95GG46S1,1712,1444,14,254,38,199,132,7,60,3,1138,1008,3,127,24,300,255,1,44,7,75,49,3,23,4
95GG46S2,1874,1630,46,198,56,188,87,29,72,16,1198,1119,4,75,22,419,386,3,30,6,69,38,10,21,12
95GG46S3,1664,1372,16,276,51,147,88,7,52,8,1073,926,3,144,21,379,327,6,46,13,65,31,0,34,9
95GG47S1,2314,1723,115,476,180,316,175,58,83,29,1152,945,8,199,66,590,463,21,106,38,256,140,28,88,47
95GG47S2,1717,1421,56,240,108,234,162,14,58,21,945,854,11,80,34,365,304,12,49,21,173,101,19,53,32
95GG47S3,1798,1308,73,417,202,231,128,34,69,37,907,704,10,193,81,464,375,17,72,39,196,101,12,83,45
95GG48S1,1615,1385,37,193,42,152,96,10,46,8,1049,959,4,86,22,320,277,4,39,3,94,53,19,22,9
95GG48S2,2411,2078,24,309,41,206,124,14,68,8,1612,1488,4,120,22,493,415,3,75,5,100,51,3,46,6
95GG48S3,1668,1424,33,211,30,158,82,18,58,6,1134,1039,8,87,18,298,263,0,35,2,78,40,7,31,4
95GG49S1,1662,700,462,500,348,436,67,242,127,92,543,404,35,104,64,310,120,63,127,94,373,109,122,142,98
95GG49S2,2270,783,634,853,560,437,46,241,150,96,635,427,38,170,128,448,142,147,159,127,750,168,208,374,209
95GG49S3,2142,514,796,832,442,488,66,246,176,105,427,221,87,119,63,441,109,183,149,98,786,118,280,388,176
95GG49S4,2067,604,673,790,542,631,66,326,239,151,427,283,25,119,83,447,152,172,123,105,562,103,150,309,203
95GG50S1,1499,218,759,522,362,765,13,534,218,159,116,60,17,39,23,263,23,101,139,87,355,122,107,126,93
95GG50S2,2061,286,1074,701,451,1077,27,741,309,190,131,65,18,48,27,338,43,153,142,97,515,151,162,202,137
95GG50S3,1885,301,946,638,417,900,20,620,260,179,209,127,30,52,28,340,30,159,151,105,436,124,137,175,105
95GG51S1,1353,61,926,366,148,954,21,701,232,103,62,8,16,38,5,171,15,105,51,19,166,17,104,45,21
95GG51S2,1399,45,1077,277,116,1010,7,823,180,79,52,16,16,20,0,164,9,124,31,16,173,13,114,46,21
95GG51S3,1336,32,1030,274,139,950,11,786,153,91,36,11,14,11,1,155,5,101,49,14,195,5,129,61,33
95HH01W1,2059,236,1189,634,470,1173,84,755,334,235,93,44,15,34,23,462,73,228,161,123,331,35,191,105,89
95HH02S1,1358,81,972,305,232,828,23,643,162,121,37,24,9,4,2,263,20,171,72,50,230,14,149,67,59
95HH02S2,1604,79,1180,345,291,1004,25,791,188,157,20,4,7,9,5,268,28,172,68,60,312,22,210,80,69
95HH03W1,1663,153,1166,344,246,1044,52,793,199,136,76,39,24,13,8,245,34,149,62,47,298,28,200,70,55
95HH04S1,1709,123,1173,413,316,1093,42,816,235,181,37,21,3,13,6,247,43,118,86,71,332,17,236,79,58
95HH04S2,1358,48,1037,273,212,925,18,757,150,103,14,4,7,3,2,177,11,115,51,44,242,15,158,69,63
95HH05W1,2171,93,1508,570,372,1434,39,1070,325,213,45,5,14,26,8,332,14,213,105,77,360,35,211,114,74
95HH06S1,2231,114,1627,490,364,1378,38,1092,248,162,46,24,15,7,7,384,22,242,120,93,423,30,278,115,102
95HH06S2,2566,154,1820,592,451,1653,59,1257,337,259,69,26,15,28,11,371,36,209,126,105,473,33,339,101,76
95HH07W1,1493,80,1010,403,259,973,48,702,223,126,22,6,9,7,3,261,19,149,93,71,237,7,150,80,59
95HH08W1,2619,308,1588,723,567,1469,64,1020,385,289,154,89,15,50,30,512,98,254,160,135,484,57,299,128,113
95HH09W1,2620,335,1542,743,510,1512,95,1040,377,240,119,60,21,38,19,486,94,237,155,130,503,86,244,173,121
95HH10W1,2489,209,1686,594,506,1465,55,1117,293,251,82,42,21,19,17,502,78,258,166,141,440,34,290,116,97
95HH11W1,1417,70,964,383,254,917,24,666,227,149,48,16,16,16,6,238,20,149,69,50,214,10,133,71,49
95HH12W1,1552,60,1044,448,350,1057,19,742,296,231,37,11,11,15,3,234,18,141,75,66,224,12,150,62,50
95HH13W1,1407,44,976,387,274,982,20,717,245,187,22,3,8,11,0,226,19,132,75,58,177,2,119,56,29
95HH14W1,1530,105,1008,417,264,1003,39,718,246,148,35,13,12,10,3,267,37,139,91,61,225,16,139,70,52
95HH15W1,2630,206,1800,624,468,1710,80,1286,344,243,72,40,20,12,8,392,51,202,139,110,456,35,292,129,107
95HH16W1,2159,346,1184,629,504,1173,112,770,291,221,133,73,22,38,28,471,113,187,171,142,382,48,205,129,113
95HH17W1,2479,114,1810,555,386,1643,37,1263,343,228,64,22,18,24,12,354,30,229,95,70,418,25,300,93,76
95II01S1,1550,68,1113,369,303,986,23,760,203,156,32,6,14,12,11,273,16,169,88,78,259,23,170,66,58
95II01S2,1534,52,1143,339,258,953,18,763,172,123,34,8,15,11,10,273,10,175,88,74,274,16,190,68,51
95II02S1,1781,843,611,327,215,584,104,356,124,82,472,420,13,39,30,434,225,119,90,55,291,94,123,74,48
95II02S2,1700,452,817,431,305,785,57,533,195,126,276,232,20,24,16,320,97,119,104,85,319,66,145,108,78
95II02S3,1480,222,899,359,236,820,42,593,185,126,131,93,19,19,15,270,51,139,80,48,259,36,148,75,47
95II03S1,1739,802,569,368,244,579,71,382,126,86,453,403,7,43,22,389,226,70,93,71,318,102,110,106,65
95II03S2,1784,690,705,389,295,747,106,459,182,136,342,291,9,42,27,469,238,127,104,88,226,55,110,61,44
95II04S1,2352,91,1712,549,417,1476,41,1121,314,249,54,16,21,17,10,366,14,243,109,82,456,20,327,109,76
95II04S2,1965,46,1392,527,372,1274,16,954,304,202,29,5,17,7,2,298,11,184,103,78,364,14,237,113,90
95II05S1,1634,979,415,240,172,513,159,263,91,49,511,465,11,35,22,382,269,46,67,62,228,86,95,47,39
95II05S2,1912,607,895,410,243,928,94,645,189,119,298,253,13,32,17,382,179,107,96,67,304,81,130,93,40
95II06S1,1519,640,566,313,219,626,93,380,153,105,320,284,8,28,18,352,183,84,85,64,221,80,94,47,32
95II06S2,1879,846,651,382,270,711,121,441,149,96,431,374,9,48,33,464,272,99,93,65,273,79,102,92,76
95II07W1,2090,128,1322,640,425,1288,19,913,356,236,90,39,21,30,9,359,41,185,133,95,353,29,203,121,85
95II08W1,2417,201,1600,616,475,1492,34,1146,312,228,115,63,23,29,13,415,48,204,163,149,395,56,227,112,85
95II09S1,1950,178,1320,452,337,1170,59,897,214,149,65,29,13,23,9,354,40,206,108,85,361,50,204,107,94
95II09S2,1413,64,1013,336,242,941,32,717,192,137,28,7,6,15,7,193,7,115,71,52,251,18,175,58,46
95II10W1,2592,68,1908,616,449,1748,13,1361,374,273,60,17,29,14,7,380,12,249,119,87,404,26,269,109,82
95II11W1,2567,1092,929,546,398,941,156,569,216,138,545,461,13,71,60,588,303,142,143,110,493,172,205,116,90
95II12W1,2512,172,1689,651,484,1450,39,1077,334,232,108,54,19,35,22,451,42,256,153,122,503,37,337,129,108
95II13W1,2702,132,1802,768,498,1722,66,1274,382,249,60,15,19,26,10,454,9,256,189,126,466,42,253,171,113
95II14W1,2561,658,1415,488,361,1202,81,926,195,137,357,278,36,43,30,506,174,206,126,96,496,125,247,124,98
95II15S1,1793,855,493,445,296,601,98,305,198,144,522,465,8,49,25,374,192,85,97,59,296,100,95,101,68
95II15S2,1564,561,645,358,267,576,52,389,135,101,379,306,19,54,41,328,135,109,84,71,281,68,128,85,54
95II16W1,2126,63,1600,463,311,1385,11,1130,244,164,60,20,14,26,14,304,9,202,93,69,377,23,254,100,64
95II17W1,2493,93,1802,598,410,1608,15,1260,333,240,73,19,25,29,16,430,34,258,138,78,382,25,259,98,76
95II18W1,2226,106,1556,564,326,1402,21,1107,274,167,104,32,21,51,7,308,18,180,110,66,412,35,248,129,86
95II19S1,1826,369,1137,320,236,965,58,746,161,111,224,184,16,24,18,303,89,148,66,52,334,38,227,69,55
95II19S2,1944,41,1531,372,261,1276,9,1056,211,139,33,7,9,17,9,298,18,198,82,64,337,7,268,62,49
95II20W1,2780,955,1111,714,491,1128,117,742,269,165,568,450,23,95,69,535,246,145,144,104,549,142,201,206,153
95II21W1,2419,43,1754,622,394,1634,13,1300,321,187,44,12,9,23,6,399,9,212,178,131,342,9,233,100,70
95II22W1,2248,114,1610,524,414,1432,26,1119,287,225,74,28,28,18,10,353,23,217,113,92,389,37,246,106,87
95II23W1,2190,870,792,528,378,810,106,485,219,149,498,402,22,74,62,532,262,144,126,94,350,100,141,109,73
95JJ01W1,2499,546,1645,308,200,1400,82,1166,152,93,286,229,34,23,10,471,177,224,70,49,342,58,221,63,48
95JJ02W1,2374,609,1183,582,337,1107,114,735,258,134,305,213,32,60,22,592,200,232,160,105,370,82,184,104,76
95JJ03S1,1406,114,936,356,217,859,42,627,190,126,37,19,7,11,1,313,39,192,82,46,197,14,110,73,44
95JJ03S2,1064,149,693,222,164,640,54,471,115,81,43,26,5,12,8,235,58,125,52,40,146,11,92,43,35
95JJ04S1,1546,242,1116,188,104,961,81,795,85,37,84,54,13,17,7,290,87,168,35,24,211,20,140,51,36
95JJ04S2,1565,230,1064,271,180,990,66,768,156,103,92,55,27,10,5,265,67,147,51,30,218,42,122,54,42
95JJ05W1,1835,438,986,411,229,969,107,665,197,106,127,60,30,37,17,371,105,175,91,51,368,166,116,86,55
95JJ06W1,2472,909,1050,513,253,1254,250,742,262,128,252,197,21,34,14,494,255,141,98,50,472,207,146,119,61
95JJ07W1,2665,525,1633,507,274,1632,183,1160,289,155,99,50,30,19,6,593,195,281,117,55,341,97,162,82,58
95JJ08S1,1377,145,1009,223,150,845,41,686,118,71,60,38,10,12,5,244,52,146,46,39,228,14,167,47,35
95JJ08S2,1899,543,959,397,260,820,98,575,147,77,296,210,40,46,27,475,170,199,106,73,308,65,145,98,83
95JJ09W1,1990,82,1572,336,189,1319,29,1113,177,80,68,19,31,18,13,332,25,232,75,55,271,9,196,66,41
95JJ10W1,2795,1269,1260,266,115,1189,105,948,136,63,727,682,23,22,6,580,394,126,60,20,299,88,163,48,26
95JJ11S1,1821,337,1101,383,239,1019,101,729,189,107,141,91,17,33,22,367,100,171,96,59,294,45,184,65,51
95JJ11S2,1949,377,1139,433,259,941,89,669,183,102,174,101,38,35,17,451,108,231,112,70,383,79,201,103,70
95JJ12W1,2724,1737,698,289,145,710,120,492,98,41,926,846,20,60,30,731,556,101,74,36,357,215,85,57,38
95JJ13S1,2144,325,1375,444,292,1285,98,941,246,148,99,67,12,20,13,342,78,171,93,70,418,82,251,85,61
95JJ13S2,1751,302,1145,304,200,1014,84,775,155,96,121,78,19,24,10,303,73,160,70,53,313,67,191,55,41
95JJ14W1,2325,218,1776,331,215,1501,79,1241,181,105,100,61,26,13,5,355,60,223,72,51,369,18,286,65,54
95JJ15W1,1879,501,971,407,229,825,93,591,141,70,230,148,34,48,12,387,110,158,119,82,437,150,188,99,65
95JJ16W1,1799,507,831,461,255,802,95,505,202,112,298,207,28,63,37,436,162,176,98,43,263,43,122,98,63
95JJ17W1,2455,1152,1038,265,156,1026,145,769,112,60,533,483,21,29,6,626,452,105,69,49,270,72,143,55,41
95JJ18W1,2032,482,1064,486,302,1062,131,718,213,126,174,113,19,42,27,418,145,158,115,75,378,93,169,116,74
95JJ19S1,1690,561,806,323,207,621,74,431,116,67,347,279,27,41,33,429,146,190,93,59,293,62,158,73,48
95JJ19S2,1252,484,518,250,155,441,72,289,80,46,313,249,18,46,23,319,103,142,74,54,179,60,69,50,32
95JJ20S1,2173,363,1423,387,291,1200,74,934,192,138,136,95,13,28,19,413,127,216,70,55,424,67,260,97,79
95JJ20S2,1919,424,1206,289,170,1099,124,822,153,79,136,107,12,17,10,403,149,185,69,50,281,44,187,50,31
95JJ21W1,2873,582,1657,634,430,1429,110,1078,241,151,323,227,40,56,32,595,174,272,149,116,526,71,267,188,131
95JJ22W1,2794,621,1670,503,358,1418,120,1090,208,141,249,188,32,29,18,590,204,250,136,101,537,109,298,130,98
95KK01W1,2578,2360,71,147,21,154,95,28,31,3,1342,1288,10,44,9,935,871,14,50,4,147,106,19,22,5
95KK02W1,2029,651,1102,276,117,973,76,794,103,35,348,288,26,34,11,480,255,139,86,32,228,32,143,53,39
95KK03W1,2357,2059,125,173,29,200,68,87,45,6,1306,1239,5,62,8,732,659,21,52,11,119,93,12,14,4
95KK04W1,2787,1949,380,458,202,551,187,243,121,47,1018,915,10,93,21,778,613,62,103,34,440,234,65,141,100
95KK05W1,2616,2084,287,245,41,360,81,200,79,20,1188,1108,9,71,5,880,785,30,65,6,188,110,48,30,10
95KK06W1,1885,940,692,253,103,694,98,496,100,33,467,411,11,45,11,472,330,95,47,27,252,101,90,61,32
95KK07W1,2045,832,1077,136,52,943,58,822,63,24,446,405,21,20,5,500,326,130,44,16,156,43,104,9,7
95KK08W1,2646,994,1364,288,133,1270,102,1032,136,68,519,455,22,42,9,582,358,166,58,29,275,79,144,52,27
95KK09W1,2187,819,1034,334,178,939,72,737,130,58,290,248,16,26,11,453,248,130,75,39,505,251,151,103,70
95KK10W1,2181,852,1142,187,65,939,32,849,58,17,530,460,23,47,16,479,296,125,58,24,233,64,145,24,8
95KK11W1,2373,669,1363,341,185,1241,62,1010,169,99,320,245,22,53,8,435,224,158,53,31,377,138,173,66,47
95KK12W1,2309,1742,361,206,58,379,67,268,44,10,1038,944,10,84,25,667,587,35,45,7,225,144,48,33,16
95KK13W1,1817,252,1328,237,126,1096,37,974,85,34,162,94,32,36,13,339,99,164,76,54,220,22,158,40,25
95KK14W1,2041,856,999,186,52,845,52,730,63,15,494,433,21,40,12,537,331,148,58,14,165,40,100,25,11
95KK15W1,2946,1862,858,226,76,806,92,640,74,28,1140,1064,15,61,8,760,604,106,50,25,240,102,97,41,15
95KK16W1,2216,1458,385,373,154,455,102,247,106,45,788,690,14,84,22,631,467,68,96,27,342,199,56,87,60
95LL01S1,2488,1912,276,300,157,446,158,177,111,54,1051,986,4,61,30,775,656,48,71,40,216,112,47,57,33
95LL01S2,2443,2011,160,272,158,336,158,88,90,53,1236,1154,4,78,41,684,571,33,80,51,187,128,35,24,13
95LL02S1,1612,240,1123,249,147,995,40,826,129,77,87,59,14,14,7,217,59,123,35,23,313,82,160,71,40
95LL02S2,1430,411,595,424,212,570,38,385,147,63,87,47,16,24,10,208,48,93,67,25,565,278,101,186,114
95LL03W1,2436,198,1768,470,279,1526,26,1294,206,106,108,47,31,30,7,295,51,165,79,39,507,74,278,155,127
95LL04W1,2985,2229,404,352,114,633,243,274,116,20,1125,1022,15,88,16,855,723,52,80,42,372,241,63,68,36
95LL05S1,2383,160,1859,364,236,1598,16,1383,199,131,99,69,11,19,4,306,42,195,69,42,380,33,270,77,59
95LL05S2,1736,579,853,304,139,845,76,623,146,64,288,249,17,22,5,369,214,82,73,42,234,40,131,63,28
95LL06S1,1654,170,1167,317,198,1023,19,851,153,100,95,50,13,32,6,211,25,132,54,38,325,76,171,78,54
95LL06S2,1718,161,1278,279,154,1075,17,924,134,65,75,25,24,26,9,243,29,152,62,40,325,90,178,57,40
95LL07W1,2131,217,1422,492,297,1291,16,1034,241,144,52,13,17,22,4,309,16,196,97,56,479,172,175,132,93
95LL08S1,1649,1324,25,300,92,225,123,12,90,15,684,623,2,59,12,387,332,4,51,6,353,246,7,100,59
95LL08S2,1671,1028,251,392,138,330,80,137,113,17,509,445,6,58,15,361,238,47,76,24,471,265,61,145,82
95LL09S1,1467,1134,113,220,92,238,112,78,48,15,648,581,4,63,18,416,333,16,67,29,165,108,15,42,30
95LL09S2,1683,1319,199,165,62,331,154,128,49,11,692,647,9,36,9,479,388,36,55,27,181,130,26,25,15
95LL10S1,3074,2765,82,227,111,286,189,43,54,15,1711,1621,11,79,50,845,770,14,61,27,232,185,14,33,19
95LL10S2,2401,1833,359,209,66,474,157,251,66,21,1063,989,9,65,16,662,562,60,40,10,202,125,39,38,19
95LL11S1,1538,156,1089,293,209,957,23,783,151,107,95,66,18,11,5,259,58,129,72,54,227,9,159,59,43
95LL11S2,2451,151,1900,400,244,1589,25,1328,236,128,96,55,17,24,11,399,41,286,72,57,367,30,269,68,48
95LL12S1,2929,2251,182,496,217,578,291,119,168,73,1079,990,5,84,34,938,753,42,143,58,334,217,16,101,52
95LL12S2,1283,1130,28,125,53,163,117,17,29,12,600,559,3,38,11,402,376,2,24,6,118,78,6,34,24
95LL13S1,1401,716,341,344,176,456,108,227,121,67,282,213,10,59,14,311,197,50,64,39,352,198,54,100,56
95LL13S2,1344,746,271,327,174,438,121,200,117,50,322,260,6,56,22,388,267,36,85,55,196,98,29,69,47
95LL14S1,1270,1090,29,151,18,132,66,23,43,5,698,648,1,49,2,359,315,3,41,3,81,61,2,18,8
95LL14S2,1381,1260,13,108,20,91,60,4,27,2,797,759,3,35,8,416,379,2,35,7,77,62,4,11,3
95LL15S1,1449,93,1036,320,172,890,16,745,129,60,44,14,10,20,10,197,13,114,70,46,318,50,167,101,56
95LL15S2,1599,100,1233,266,155,1024,18,881,125,72,26,11,11,4,1,214,14,150,50,35,335,57,191,87,47
95LL16S1,2791,341,1990,460,302,1648,70,1388,190,124,158,101,27,30,16,398,47,224,127,97,587,123,351,113,65
95LL16S2,3316,906,1651,759,510,1531,124,1113,294,190,293,217,29,47,19,579,206,227,146,104,913,359,282,272,197
95LL17W1,2539,191,1880,468,317,1643,41,1346,256,163,44,10,21,13,3,359,24,261,74,53,493,116,252,125,98
95LL18S1,1974,68,1556,350,235,1347,15,1135,197,128,57,8,26,23,14,247,22,164,61,46,323,23,231,69,47
95LL18S2,1377,89,1077,211,153,864,8,747,109,76,24,7,10,7,4,193,19,136,38,29,296,55,184,57,44
95LL19S1,2283,120,1746,417,252,1451,24,1206,221,123,63,20,21,22,7,334,37,204,93,60,435,39,315,81,62
95LL19S2,2865,1015,1433,417,263,1306,149,958,199,106,470,401,25,44,23,648,306,234,108,83,441,159,216,66,51
95LL20W1,2401,928,1145,328,168,1086,93,840,153,95,580,496,34,50,18,436,247,134,55,23,299,92,137,70,32
95LL21W1,3983,1980,1332,671,338,1347,136,961,250,123,1170,1021,44,105,29,821,499,158,164,87,645,324,169,152,99
95LL22W1,3728,3173,104,451,165,378,225,37,116,34,2018,1861,7,150,51,969,819,38,112,41,363,268,22,73,39
95LL23W1,2157,239,1505,413,246,1320,18,1108,194,112,85,37,12,36,13,309,42,188,79,46,443,142,197,104,75
95LL24S1,2027,543,1228,256,135,1105,44,933,128,74,283,253,13,17,4,343,194,110,39,30,296,52,172,72,27
95LL24S2,1742,637,933,172,65,820,34,709,77,42,414,368,13,33,3,311,189,95,27,8,197,46,116,35,12
95LL25S1,2583,212,1919,452,293,1562,43,1315,204,124,116,83,16,17,6,454,51,305,98,58,451,35,283,133,105
95LL25S2,1953,110,1527,316,208,1135,21,966,148,95,79,38,18,23,11,344,29,243,72,53,395,22,300,73,49
95LL26S1,1519,1208,62,249,78,195,107,26,62,12,648,571,4,73,22,440,367,9,64,18,236,163,23,50,26
95LL26S2,2179,1994,46,139,58,197,135,31,31,14,1275,1236,0,39,16,556,498,8,50,18,151,125,7,19,10
95MM01S1,1471,560,698,213,50,672,60,522,90,26,390,314,22,54,0,271,150,81,40,9,138,36,73,29,15
95MM01S2,1777,1009,469,299,116,461,102,288,71,30,698,567,31,100,18,359,218,83,58,31,259,122,67,70,37
95MM01S3,1614,145,1245,224,120,996,27,877,92,46,95,49,29,17,5,247,51,141,55,27,276,18,198,60,42
95MM02S1,1559,1296,57,206,58,130,50,23,57,6,1044,935,13,96,38,293,247,9,37,9,92,64,12,16,5
95MM02S2,1685,1475,40,170,58,74,41,8,25,4,1188,1095,10,83,33,313,266,8,39,10,110,73,14,23,11
