GeographyCode,LC4407NI0001,LC4407NI0002,LC4407NI0003,LC4407NI0004,LC4407NI0005,LC4407NI0006,LC4407NI0007,LC4407NI0008,LC4407NI0009,LC4407NI0010,LC4407NI0011,LC4407NI0012,LC4407NI0013,LC4407NI0014,LC4407NI0015,LC4407NI0016,LC4407NI0017,LC4407NI0018,LC4407NI0019,LC4407NI0020,LC4407NI0021,LC4407NI0022,LC4407NI0023,LC4407NI0024,LC4407NI0025,LC4407NI0026,LC4407NI0027,LC4407NI0028,LC4407NI0029,LC4407NI0030,LC4407NI0031,LC4407NI0032
95GG10S2,1051,304,373,374,7,3,2,2,577,109,286,182,43,9,13,21,388,174,61,153,9,5,4,0,3,1,1,1,24,3,6,15
95GG11S1,987,393,283,311,9,7,1,1,496,160,182,154,69,17,37,15,383,198,53,132,13,4,7,2,2,0,2,0,15,7,1,7
95GG11S2,701,540,29,132,7,6,0,1,263,176,20,67,13,5,2,6,383,323,6,54,6,3,0,3,1,1,0,0,28,26,1,1
95GG11S3,998,520,107,371,13,9,0,4,452,200,81,171,40,20,8,12,449,268,14,167,16,12,2,2,5,2,1,2,23,9,1,13
95GG12S1,558,92,42,424,10,5,0,5,390,54,27,309,49,4,8,37,92,28,4,60,1,0,0,1,1,0,1,0,15,1,2,12
95GG12S2,727,116,82,529,15,8,0,7,385,42,59,284,65,14,4,47,242,48,17,177,2,2,0,0,0,0,0,0,18,2,2,14
95GG12S3,586,126,73,387,6,3,2,1,408,73,45,290,25,3,1,21,113,34,23,56,1,1,0,0,3,1,1,1,30,11,1,18
95GG12S4,719,42,118,559,12,0,0,12,454,24,38,392,150,5,66,79,79,13,7,59,2,0,0,2,6,0,4,2,16,0,3,13
95GG12S5,839,208,390,241,5,0,2,3,583,93,339,151,21,2,6,13,187,105,20,62,8,5,3,0,4,0,4,0,31,3,16,12
95GG13S1,664,280,270,114,8,0,3,5,257,97,129,31,152,3,108,41,208,166,11,31,11,3,7,1,10,0,8,2,18,11,4,3
95GG13S2,665,539,61,65,4,3,1,0,296,206,51,39,23,22,1,0,305,278,4,23,6,4,2,0,0,0,0,0,31,26,2,3
95GG13S3,787,453,224,110,7,1,5,1,388,208,115,65,76,7,62,7,284,220,33,31,11,7,3,1,5,0,4,1,16,10,2,4
95GG14S1,618,565,8,45,2,1,0,1,207,181,4,22,3,3,0,0,370,347,3,20,4,4,0,0,1,1,0,0,31,28,1,2
95GG14S2,582,496,36,50,2,2,0,0,256,198,32,26,3,2,1,0,284,261,1,22,3,3,0,0,1,0,0,1,33,30,2,1
95GG14S3,617,564,10,43,1,1,0,0,193,166,8,19,15,10,1,4,373,355,0,18,5,5,0,0,0,0,0,0,30,27,1,2
95GG15S1,736,650,20,66,3,3,0,0,299,254,16,29,24,17,0,7,371,344,4,23,1,0,0,1,2,2,0,0,36,30,0,6
95GG15S2,890,730,34,126,5,3,0,2,322,252,11,59,56,26,13,17,475,420,9,46,4,4,0,0,1,1,0,0,27,24,1,2
95GG15S3,918,595,206,117,3,2,1,0,283,162,72,49,151,48,89,14,425,342,36,47,11,5,4,2,1,0,1,0,44,36,3,5
95GG16S1,866,471,128,267,8,6,0,2,473,224,88,161,49,8,19,22,279,204,11,64,9,7,0,2,2,1,1,0,46,21,9,16
95GG16S2,777,481,154,142,7,7,0,0,432,229,111,92,27,10,15,2,268,208,21,39,1,1,0,0,6,0,5,1,36,26,2,8
95GG16S3,587,390,122,75,3,3,0,0,294,139,110,45,9,7,0,2,239,211,5,23,9,5,3,1,0,0,0,0,33,25,4,4
95GG17S1,770,405,214,151,5,5,0,0,469,181,197,91,10,6,4,0,260,199,7,54,8,5,3,0,0,0,0,0,18,9,3,6
95GG17S2,623,516,48,59,1,1,0,0,225,184,16,25,29,5,24,0,338,306,3,29,5,4,1,0,4,0,4,0,21,16,0,5
95GG17S3,744,353,255,136,3,1,0,2,413,122,204,87,29,5,20,4,274,213,22,39,4,2,1,1,4,2,2,0,17,8,6,3
95GG18S1,1073,471,373,229,6,3,2,1,660,261,269,130,12,3,6,3,364,194,86,84,10,1,4,5,2,2,0,0,19,7,6,6
95GG18S2,1070,384,411,275,6,3,1,2,701,177,337,187,20,6,11,3,308,189,43,76,20,4,12,4,5,1,3,1,10,4,4,2
95GG19S1,1061,270,592,199,11,5,2,4,445,71,295,79,87,2,60,25,437,174,183,80,48,14,29,5,11,1,5,5,22,3,18,1
95GG19S2,1178,243,760,175,0,0,0,0,901,181,593,127,35,2,29,4,168,56,85,27,42,0,34,8,11,0,9,2,21,4,10,7
95GG20S1,1393,319,642,432,13,3,4,6,926,186,451,289,153,8,86,59,215,107,48,60,30,9,19,2,14,0,8,6,42,6,26,10
95GG20S2,966,288,520,158,2,1,0,1,646,139,405,102,50,5,36,9,198,126,35,37,29,6,20,3,8,0,7,1,33,11,17,5
95GG21S1,639,183,375,81,5,0,5,0,455,88,320,47,14,2,9,3,141,85,26,30,12,6,6,0,0,0,0,0,12,2,9,1
95GG21S2,675,208,409,58,0,0,0,0,482,102,341,39,10,2,8,0,160,96,47,17,10,5,5,0,3,0,3,0,10,3,5,2
95GG21S3,948,263,474,211,7,0,7,0,527,111,260,156,136,7,124,5,218,134,45,39,16,7,9,0,27,0,22,5,17,4,7,6
95GG22S1,733,513,87,133,6,6,0,0,286,172,60,54,7,3,2,2,406,314,18,74,3,2,1,0,7,1,6,0,18,15,0,3
95GG22S2,814,578,147,89,1,0,0,1,309,160,106,43,12,1,7,4,451,388,28,35,6,6,0,0,6,3,3,0,29,20,3,6
95GG22S3,661,475,130,56,2,1,0,1,240,125,93,22,7,5,0,2,379,319,30,30,7,4,3,0,0,0,0,0,26,21,4,1
95GG23S1,566,517,6,43,2,2,0,0,112,96,4,12,5,5,0,0,427,395,2,30,2,2,0,0,0,0,0,0,18,17,0,1
95GG23S2,579,470,50,59,5,3,0,2,177,130,34,13,54,25,10,19,310,286,5,19,5,4,0,1,1,1,0,0,27,21,1,5
95GG23S3,676,558,28,90,5,4,1,0,187,132,20,35,38,27,5,6,414,366,2,46,4,4,0,0,0,0,0,0,28,25,0,3
95GG24S1,612,468,71,73,0,0,0,0,251,161,57,33,6,4,0,2,324,282,9,33,3,3,0,0,1,0,0,1,27,18,5,4
95GG24S2,712,507,37,168,9,4,5,0,203,138,12,53,23,5,16,2,432,334,0,98,21,15,1,5,4,1,2,1,20,10,1,9
95GG24S3,621,450,37,134,5,2,0,3,285,197,33,55,12,11,0,1,293,220,3,70,5,4,1,0,1,0,0,1,20,16,0,4
95GG25S1,868,531,213,124,1,0,0,1,443,211,141,91,46,7,34,5,352,293,34,25,2,1,1,0,3,0,3,0,21,19,0,2
95GG25S2,716,542,115,59,1,1,0,0,260,150,89,21,14,9,3,2,421,367,18,36,6,5,1,0,0,0,0,0,14,10,4,0
95GG25S3,610,391,166,53,0,0,0,0,280,125,126,29,18,8,7,3,293,240,32,21,5,5,0,0,1,1,0,0,13,12,1,0
95GG26S1,848,394,329,125,2,1,0,1,344,85,192,67,48,8,31,9,420,285,88,47,16,9,7,0,4,0,4,0,14,6,7,1
95GG26S2,806,452,213,141,2,1,0,1,286,108,133,45,15,7,5,3,464,315,62,87,17,6,8,3,2,2,0,0,20,13,5,2
95GG27S1,487,384,76,27,0,0,0,0,65,37,22,6,38,21,11,6,358,304,40,14,5,3,2,0,3,2,1,0,18,17,0,1
95GG27S2,607,373,183,51,2,1,1,0,228,77,130,21,20,8,10,2,327,263,37,27,5,3,2,0,2,1,1,0,23,20,2,1
95GG27S3,727,432,214,81,5,1,3,1,237,116,76,45,150,28,109,13,294,267,8,19,10,4,3,3,14,3,11,0,17,13,4,0
95GG27S4,646,361,220,65,0,0,0,0,167,74,83,10,87,9,64,14,360,271,58,31,5,3,2,0,18,1,9,8,9,3,4,2
95GG28S1,839,662,63,114,1,1,0,0,390,261,51,78,16,9,5,2,409,377,4,28,3,3,0,0,0,0,0,0,20,11,3,6
95GG28S2,712,498,146,68,4,2,2,0,285,147,106,32,32,7,22,3,361,318,12,31,8,6,2,0,1,0,0,1,21,18,2,1
95GG28S3,774,275,422,77,1,1,0,0,526,126,358,42,28,7,20,1,186,138,20,28,15,1,12,2,0,0,0,0,18,2,12,4
95GG29S1,1083,229,563,291,0,0,0,0,631,97,307,227,27,4,20,3,386,117,217,52,9,2,6,1,5,1,3,1,25,8,10,7
95GG29S2,1347,605,258,484,12,4,3,5,742,286,163,293,39,20,9,10,519,277,81,161,9,5,1,3,1,0,0,1,25,13,1,11
95GG30S1,763,451,238,74,6,1,4,1,289,141,123,25,91,11,68,12,342,283,23,36,6,1,5,0,8,0,8,0,21,14,7,0
95GG30S2,695,560,38,97,3,2,0,1,315,217,37,61,21,11,1,9,325,303,0,22,3,2,0,1,0,0,0,0,28,25,0,3
95GG30S3,625,575,6,44,0,0,0,0,148,126,5,17,16,16,0,0,445,417,1,27,3,3,0,0,1,1,0,0,12,12,0,0
95GG31S1,793,682,27,84,0,0,0,0,308,240,16,52,5,4,0,1,445,409,11,25,3,2,0,1,1,1,0,0,31,26,0,5
95GG31S2,800,551,181,68,1,0,0,1,308,137,140,31,30,7,18,5,427,390,8,29,12,1,11,0,1,1,0,0,21,15,4,2
95GG31S3,870,420,368,82,1,0,1,0,430,103,277,50,21,0,19,2,380,301,54,25,8,5,2,1,3,0,2,1,27,11,13,3
95GG32S1,1257,634,405,218,4,4,0,0,878,355,337,186,9,3,4,2,315,244,45,26,13,5,7,1,4,1,3,0,34,22,9,3
95GG32S2,698,363,189,146,6,3,2,1,355,128,159,68,5,3,0,2,297,210,20,67,12,7,3,2,1,1,0,0,22,11,5,6
95GG32S3,694,490,100,104,6,5,0,1,264,138,86,40,16,9,2,5,371,309,6,56,9,7,1,1,2,2,0,0,26,20,5,1
95GG33S1,737,622,10,105,1,1,0,0,336,250,6,80,38,26,3,9,321,306,1,14,0,0,0,0,2,1,0,1,39,38,0,1
95GG33S2,618,473,35,110,6,2,0,4,270,213,5,52,63,19,25,19,237,209,3,25,4,3,0,1,1,0,1,0,37,27,1,9
95GG33S3,840,556,13,271,6,5,0,1,421,272,10,139,75,48,0,27,292,196,2,94,4,2,0,2,2,1,1,0,40,32,0,8
95GG34S1,650,370,199,81,2,1,1,0,178,81,80,17,101,21,66,14,335,249,39,47,4,2,1,1,7,1,5,1,23,15,7,1
95GG34S2,553,509,8,36,0,0,0,0,157,141,2,14,5,4,0,1,360,336,4,20,2,2,0,0,2,0,2,0,27,26,0,1
95GG34S3,796,574,11,211,4,2,0,2,313,194,5,114,30,10,1,19,415,343,5,67,3,2,0,1,1,0,0,1,30,23,0,7
95GG35S1,867,240,521,106,10,1,9,0,462,109,273,80,74,6,66,2,268,110,138,20,21,8,11,2,10,1,8,1,22,5,16,1
95GG35S2,731,200,457,74,1,0,0,1,352,101,215,36,195,5,179,11,124,87,18,19,8,2,5,1,29,0,25,4,22,5,15,2
95GG35S3,646,210,314,122,1,0,0,1,462,121,263,78,5,1,3,1,135,73,28,34,23,6,12,5,4,4,0,0,16,5,8,3
95GG36S1,827,594,84,149,3,0,0,3,330,192,69,69,15,8,6,1,431,358,7,66,7,7,0,0,2,2,0,0,39,27,2,10
95GG36S2,836,704,67,65,10,9,1,0,309,224,53,32,14,11,0,3,460,423,11,26,7,7,0,0,0,0,0,0,36,30,2,4
95GG36S3,818,651,71,96,4,3,0,1,250,160,51,39,28,14,11,3,502,444,8,50,8,8,0,0,0,0,0,0,26,22,1,3
95GG37S1,779,577,22,180,7,6,0,1,358,257,14,87,48,17,4,27,327,265,3,59,4,4,0,0,3,0,1,2,32,28,0,4
95GG37S2,819,563,34,222,7,4,0,3,273,183,13,77,54,29,8,17,439,311,9,119,8,7,1,0,2,0,2,0,36,29,1,6
95GG37S3,1089,579,82,428,9,7,0,2,455,186,68,201,90,38,3,49,497,327,7,163,7,5,1,1,3,0,0,3,28,16,3,9
95GG38S1,1369,917,133,319,2,1,0,1,894,563,100,231,57,32,13,12,358,284,14,60,4,3,1,0,1,1,0,0,53,33,5,15
95GG38S2,853,470,130,253,3,3,0,0,491,233,93,165,73,22,20,31,251,192,10,49,2,2,0,0,2,0,2,0,31,18,5,8
95GG38S3,693,524,63,106,4,2,0,2,268,169,50,49,23,6,12,5,364,315,1,48,1,1,0,0,0,0,0,0,33,31,0,2
95GG39S1,1172,346,416,410,6,0,3,3,900,239,315,346,101,18,60,23,114,80,15,19,3,0,2,1,15,2,6,7,33,7,15,11
95GG39S2,1402,310,668,424,6,0,2,4,1112,205,573,334,91,32,23,36,134,56,41,37,13,6,7,0,8,2,5,1,38,9,17,12
95GG39S3,1042,219,477,346,5,0,5,0,693,120,352,221,60,2,48,10,235,87,49,99,11,5,4,2,5,1,4,0,33,4,15,14
95GG40S1,802,202,448,152,2,2,0,0,531,104,326,101,37,3,30,4,200,85,77,38,15,4,7,4,2,0,2,0,15,4,6,5
95GG40S2,1059,193,717,149,1,0,1,0,718,96,522,100,100,10,77,13,180,79,76,25,30,5,23,2,7,0,5,2,23,3,13,7
95GG41S1,789,725,6,58,1,1,0,0,282,242,5,35,16,11,1,4,441,426,0,15,4,3,0,1,0,0,0,0,45,42,0,3
95GG41S2,596,512,39,45,3,1,0,2,200,171,9,20,54,22,24,8,303,284,5,14,0,0,0,0,1,0,1,0,35,34,0,1
95GG41S3,788,619,53,116,3,1,0,2,329,239,24,66,53,40,1,12,356,296,27,33,5,4,1,0,2,2,0,0,40,37,0,3
95GG42S1,689,592,8,89,4,4,0,0,267,219,5,43,19,10,1,8,367,335,2,30,2,2,0,0,4,0,0,4,26,22,0,4
95GG42S2,209,141,9,59,1,1,0,0,109,65,4,40,39,29,2,8,52,42,2,8,0,0,0,0,0,0,0,0,8,4,1,3
95GG42S3,740,309,13,418,4,4,0,0,426,178,7,241,55,28,3,24,224,85,3,136,2,2,0,0,3,1,0,2,26,11,0,15
95GG42S4,968,637,22,309,6,2,0,4,450,289,12,149,41,16,4,21,428,298,5,125,6,5,1,0,1,0,0,1,36,27,0,9
95GG43S1,720,350,223,147,3,0,1,2,360,131,143,86,43,23,14,6,289,184,56,49,4,0,1,3,0,0,0,0,21,12,8,1
95GG43S2,734,553,30,151,6,5,0,1,250,167,22,61,17,13,2,2,429,343,4,82,8,7,1,0,0,0,0,0,24,18,1,5
95GG43S3,862,463,185,214,12,7,0,5,396,175,126,95,39,11,19,9,378,252,32,94,11,9,1,1,8,0,4,4,18,9,3,6
95GG44S1,1390,348,606,436,6,4,0,2,827,180,358,289,137,10,103,24,335,138,102,95,24,3,16,5,11,0,7,4,50,13,20,17
95GG44S2,1315,407,472,436,5,4,0,1,800,184,370,246,76,15,37,24,380,184,47,149,18,10,7,1,1,0,1,0,35,10,10,15
95GG45S1,694,604,30,60,4,2,2,0,313,252,23,38,7,4,1,2,344,321,4,19,1,1,0,0,0,0,0,0,25,24,0,1
95GG45S2,686,279,335,72,1,1,0,0,360,90,231,39,18,5,10,3,283,170,85,28,4,3,1,0,0,0,0,0,20,10,8,2
95GG45S3,749,490,124,135,1,1,0,0,249,131,50,68,91,29,42,20,366,297,28,41,4,3,1,0,3,0,3,0,35,29,0,6
95GG46S1,663,378,232,53,1,0,1,0,327,117,176,34,2,1,1,0,306,243,46,17,5,2,3,0,3,1,2,0,19,14,3,2
95GG46S2,646,322,284,40,0,0,0,0,307,73,217,17,11,1,10,0,296,231,45,20,8,5,2,1,6,0,5,1,18,12,5,1
95GG46S3,623,281,293,49,0,0,0,0,341,90,228,23,39,3,32,4,232,185,28,19,3,2,1,0,1,0,1,0,7,1,3,3
95GG47S1,1025,330,448,247,3,0,0,3,657,168,305,184,47,6,38,3,275,141,89,45,8,4,3,1,1,0,0,1,34,11,13,10
95GG47S2,801,304,336,161,7,4,1,2,506,139,266,101,26,1,12,13,223,144,44,35,5,3,1,1,4,0,2,2,30,13,10,7
95GG47S3,815,324,265,226,11,6,0,5,514,128,250,136,14,4,2,8,233,164,7,62,8,5,0,3,0,0,0,0,35,17,6,12
95GG48S1,620,355,145,120,1,1,0,0,311,129,114,68,5,1,1,3,285,215,26,44,6,4,1,1,0,0,0,0,12,5,3,4
95GG48S2,842,201,543,98,3,3,0,0,577,80,425,72,29,3,24,2,202,106,76,20,11,5,5,1,1,1,0,0,19,3,13,3
95GG48S3,589,248,293,48,0,0,0,0,341,90,226,25,8,2,4,2,230,154,55,21,4,1,3,0,1,0,1,0,5,1,4,0
95GG49S1,748,344,47,357,2,0,0,2,404,203,12,189,89,18,23,48,216,104,6,106,2,1,0,1,7,1,5,1,28,17,1,10
95GG49S2,948,222,51,675,15,7,0,8,565,96,40,429,101,24,5,72,223,72,4,147,7,5,2,0,1,1,0,0,36,17,0,19
95GG49S3,821,167,91,563,17,4,0,13,486,90,80,316,21,5,4,12,271,60,5,206,9,5,2,2,0,0,0,0,17,3,0,14
95GG49S4,834,178,114,542,27,7,2,18,390,64,40,286,86,6,57,23,299,83,9,207,11,8,3,0,4,0,3,1,17,10,0,7
95GG50S1,764,350,146,268,8,7,0,1,336,124,115,97,23,8,6,9,371,198,19,154,11,8,1,2,1,0,1,0,14,5,4,5
95GG50S2,972,260,444,268,12,5,6,1,525,111,270,144,100,16,53,31,287,114,93,80,18,7,9,2,7,0,5,2,23,7,8,8
95GG50S3,917,294,331,292,7,5,1,1,382,88,185,109,27,6,11,10,464,177,127,160,12,8,4,0,3,2,0,1,22,8,3,11
95GG51S1,683,297,159,227,6,4,0,2,334,79,137,118,16,9,4,3,288,179,9,100,29,21,6,2,1,1,0,0,9,4,3,2
95GG51S2,710,242,277,191,2,2,0,0,323,64,158,101,66,6,51,9,248,149,40,59,47,12,22,13,5,0,2,3,19,9,4,6
95GG51S3,688,162,427,99,3,1,1,1,376,52,263,61,41,1,35,5,194,99,66,29,55,4,50,1,8,1,5,2,11,4,7,0
95HH01W1,890,622,128,140,2,2,0,0,45,29,2,14,65,10,42,13,664,497,73,94,26,18,4,4,3,0,2,1,85,66,5,14
95HH02S1,522,476,2,44,0,0,0,0,49,45,1,3,7,5,0,2,419,381,1,37,8,8,0,0,0,0,0,0,39,37,0,2
95HH02S2,541,506,5,30,0,0,0,0,36,25,2,9,0,0,0,0,417,400,2,15,5,5,0,0,1,0,1,0,82,76,0,6
95HH03W1,726,617,46,63,4,2,0,2,227,164,37,26,24,11,7,6,419,392,1,26,9,9,0,0,0,0,0,0,43,39,1,3
95HH04S1,645,595,0,50,1,1,0,0,135,114,0,21,5,5,0,0,452,425,0,27,4,4,0,0,0,0,0,0,48,46,0,2
95HH04S2,515,463,32,20,0,0,0,0,93,59,28,6,1,1,0,0,368,352,3,13,1,1,0,0,0,0,0,0,52,50,1,1
95HH05W1,908,507,224,177,3,1,1,1,370,109,183,78,10,6,4,0,470,354,30,86,16,14,1,1,1,0,0,1,38,23,5,10
95HH06S1,762,673,15,74,2,2,0,0,73,40,12,21,14,13,0,1,577,536,1,40,16,13,1,2,1,0,0,1,79,69,1,9
95HH06S2,920,760,72,88,0,0,0,0,183,94,68,21,13,12,0,1,632,579,3,50,7,6,0,1,0,0,0,0,85,69,1,15
95HH07W1,733,364,256,113,5,1,3,1,346,94,198,54,40,16,15,9,293,215,34,44,10,9,1,0,2,0,1,1,37,29,4,4
95HH08W1,1083,820,97,166,8,3,3,2,349,204,75,70,21,8,1,12,611,535,8,68,16,9,6,1,1,0,0,1,77,61,4,12
95HH09W1,1423,699,298,426,6,4,1,1,844,386,196,262,191,70,72,49,290,192,17,81,25,8,7,10,10,4,1,5,57,35,4,18
95HH10W1,945,833,33,79,7,5,2,0,342,296,16,30,16,7,4,5,488,441,11,36,8,7,0,1,3,2,0,1,81,75,0,6
95HH11W1,655,306,268,81,3,3,0,0,297,75,190,32,17,8,9,0,294,194,61,39,14,8,4,2,1,0,0,1,29,18,4,7
95HH12W1,626,491,71,64,0,0,0,0,131,69,52,10,13,12,0,1,411,353,14,44,13,8,3,2,1,1,0,0,57,48,2,7
95HH13W1,614,336,166,112,4,4,0,0,149,50,79,20,28,16,8,4,361,226,59,76,33,14,18,1,1,1,0,0,38,25,2,11
95HH14W1,764,402,232,130,3,2,0,1,266,80,146,40,38,12,16,10,388,264,55,69,22,19,2,1,1,0,0,1,46,25,13,8
95HH15W1,1083,760,165,158,1,1,0,0,407,180,133,94,20,7,7,6,578,505,22,51,12,11,1,0,2,0,1,1,63,56,1,6
95HH16W1,917,708,74,135,11,8,1,2,37,30,1,6,50,11,24,15,686,548,43,95,22,15,3,4,2,1,1,0,109,95,1,13
95HH17W1,928,809,30,89,4,3,0,1,151,107,25,19,10,5,3,2,589,542,2,45,19,18,0,1,3,3,0,0,152,131,0,21
95II01S1,626,517,52,57,2,2,0,0,134,106,10,18,23,4,15,4,415,374,10,31,20,4,15,1,3,1,2,0,29,26,0,3
95II01S2,634,588,4,42,2,1,1,0,92,84,1,7,22,16,0,6,461,433,2,26,3,3,0,0,3,3,0,0,51,48,0,3
95II02S1,507,443,23,41,3,2,0,1,61,36,20,5,1,0,1,0,419,387,1,31,2,2,0,0,2,1,1,0,19,15,0,4
95II02S2,678,481,128,69,1,1,0,0,235,96,110,29,32,18,9,5,372,342,4,26,5,3,2,0,3,1,0,2,30,20,3,7
95II02S3,726,371,293,62,3,1,2,0,291,86,171,34,52,13,37,2,344,252,68,24,8,3,4,1,1,0,0,1,27,16,11,0
95II03S1,575,527,4,44,0,0,0,0,73,68,3,2,1,1,0,0,465,426,1,38,0,0,0,0,0,0,0,0,36,32,0,4
95II03S2,729,643,7,79,1,1,0,0,135,117,3,15,14,10,0,4,537,480,3,54,0,0,0,0,1,1,0,0,41,34,1,6
95II04S1,864,740,40,84,1,0,0,1,201,156,29,16,18,13,4,1,606,543,5,58,4,3,1,0,1,0,0,1,33,25,1,7
95II04S2,808,535,186,87,1,1,0,0,193,55,121,17,34,12,19,3,536,435,35,66,12,10,2,0,2,1,1,0,30,21,8,1
95II05S1,527,494,1,32,1,1,0,0,96,86,1,9,0,0,0,0,386,367,0,19,4,4,0,0,2,2,0,0,38,34,0,4
95II05S2,774,580,94,100,0,0,0,0,132,108,4,20,69,29,36,4,489,385,37,67,19,8,11,0,8,3,5,0,57,47,1,9
95II06S1,533,502,5,26,1,0,0,1,104,96,2,6,4,4,0,0,364,345,2,17,5,4,1,0,0,0,0,0,55,53,0,2
95II06S2,752,621,6,125,1,1,0,0,243,178,4,61,11,8,0,3,431,379,1,51,4,3,0,1,3,3,0,0,59,49,1,9
95II07W1,991,458,403,130,7,2,4,1,362,129,186,47,194,34,141,19,379,265,56,58,16,6,8,2,11,3,5,3,22,19,3,0
95II08W1,1073,792,166,115,5,4,1,0,320,247,38,35,159,33,115,11,533,469,6,58,11,9,1,1,9,2,5,2,36,28,0,8
95II09S1,865,639,75,151,6,5,0,1,328,185,58,85,19,6,3,10,461,407,9,45,5,5,0,0,10,1,4,5,36,30,1,5
95II09S2,552,462,20,70,1,1,0,0,88,64,9,15,10,7,2,1,416,359,7,50,7,3,1,3,1,0,0,1,29,28,1,0
95II10W1,1144,665,377,102,4,1,0,3,422,124,250,48,66,22,34,10,607,497,73,37,19,7,11,1,4,0,3,1,22,14,6,2
95II11W1,1055,884,31,140,1,1,0,0,217,156,28,33,31,23,1,7,749,652,2,95,3,3,0,0,0,0,0,0,54,49,0,5
95II12W1,1007,928,11,68,5,5,0,0,229,202,4,23,37,34,2,1,676,635,3,38,8,7,0,1,2,1,1,0,50,44,1,5
95II13W1,1253,685,380,188,5,2,3,0,364,120,169,75,151,31,96,24,656,494,87,75,19,8,9,2,15,4,9,2,43,26,7,10
95II14W1,1026,939,2,85,5,5,0,0,219,196,1,22,13,13,0,0,740,679,1,60,6,6,0,0,0,0,0,0,43,40,0,3
95II15S1,660,556,28,76,0,0,0,0,164,112,19,33,5,2,3,0,469,427,4,38,1,0,1,0,1,1,0,0,20,14,1,5
95II15S2,659,606,5,48,2,2,0,0,185,166,3,16,14,14,0,0,426,396,1,29,0,0,0,0,0,0,0,0,32,28,1,3
95II16W1,890,660,158,72,1,1,0,0,281,165,91,25,62,20,34,8,512,448,29,35,8,6,1,1,2,0,2,0,24,20,1,3
95II17W1,1190,779,290,121,3,1,2,0,324,120,165,39,154,37,95,22,658,586,18,54,7,2,4,1,6,1,5,0,38,32,1,5
95II18W1,1090,603,361,126,7,5,1,1,437,182,188,67,121,29,79,13,475,362,71,42,23,9,13,1,3,1,2,0,24,15,7,2
95II19S1,633,561,21,51,6,4,0,2,25,24,0,1,19,3,11,5,506,462,6,38,10,8,1,1,3,2,1,0,64,58,2,4
95II19S2,756,644,52,60,4,4,0,0,37,22,8,7,10,6,2,2,604,524,38,42,20,15,4,1,1,1,0,0,80,72,0,8
95II20W1,1211,924,89,198,4,2,0,2,372,235,69,68,82,48,12,22,685,594,3,88,7,5,2,0,5,1,0,4,56,39,3,14
95II21W1,1045,559,374,112,2,1,1,0,305,109,159,37,105,12,87,6,551,413,75,63,53,8,44,1,9,1,5,3,20,15,3,2
95II22W1,990,782,124,84,5,4,1,0,258,170,55,33,72,20,41,11,616,554,23,39,7,3,3,1,2,2,0,0,30,29,1,0
95II23W1,910,728,72,110,2,2,0,0,283,203,49,31,29,18,7,4,553,470,13,70,8,6,2,0,2,1,1,0,33,28,0,5
95JJ01W1,892,755,45,92,6,4,0,2,11,7,1,3,2,1,0,1,627,523,35,69,28,22,5,1,6,6,0,0,212,192,4,16
95JJ02W1,1074,695,189,190,4,4,0,0,79,46,16,17,68,12,33,23,720,498,102,120,51,17,29,5,3,1,1,1,149,117,8,24
95JJ03S1,596,168,379,49,2,0,2,0,16,6,0,10,87,5,76,6,421,120,271,30,23,7,15,1,5,1,4,0,42,29,11,2
95JJ03S2,427,230,137,60,0,0,0,0,1,1,0,0,27,1,22,4,329,181,105,43,11,3,7,1,4,3,1,0,55,41,2,12
95JJ04S1,610,435,77,98,9,7,0,2,4,1,0,3,1,1,0,0,458,324,67,67,11,8,2,1,4,3,1,0,123,91,7,25
95JJ04S2,669,493,39,137,3,3,0,0,23,13,0,10,22,14,3,5,513,388,33,92,8,5,1,2,3,2,0,1,97,68,2,27
95JJ05W1,892,380,172,340,8,4,1,3,79,13,21,45,46,7,14,25,591,263,122,206,55,24,8,23,7,0,2,5,106,69,4,33
95JJ06W1,1063,466,387,210,3,0,2,1,63,20,28,15,117,7,83,27,642,325,182,135,110,19,83,8,3,0,2,1,125,95,7,23
95JJ07W1,1092,468,408,216,2,0,2,0,116,19,53,44,66,8,44,14,782,354,287,141,42,30,11,1,5,2,2,1,79,55,9,15
95JJ08S1,540,421,54,65,3,1,0,2,5,5,0,0,4,3,0,1,403,314,47,42,26,15,5,6,2,2,0,0,97,81,2,14
95JJ08S2,647,429,12,206,1,1,0,0,48,12,0,36,1,1,0,0,506,358,7,141,2,1,0,1,1,1,0,0,88,55,5,28
95JJ09W1,839,712,47,80,9,7,0,2,17,12,0,5,14,10,1,3,588,509,33,46,35,20,9,6,4,4,0,0,172,150,4,18
95JJ10W1,1027,680,161,186,7,5,1,1,5,4,1,0,17,4,11,2,706,455,120,131,34,20,10,4,9,5,3,1,249,187,15,47
95JJ11S1,724,505,93,126,1,1,0,0,4,2,0,2,21,4,17,0,549,401,55,93,31,5,18,8,2,0,2,0,116,92,1,23
95JJ11S2,818,655,4,159,3,3,0,0,24,14,1,9,9,9,0,0,632,509,3,120,14,12,0,2,1,0,0,1,135,108,0,27
95JJ12W1,1002,643,147,212,6,1,3,2,9,6,0,3,33,4,18,11,694,446,111,137,29,16,9,4,6,2,2,2,225,168,4,53
95JJ13S1,779,552,58,169,3,1,0,2,28,24,0,4,1,1,0,0,634,438,57,139,10,9,1,0,4,3,0,1,99,76,0,23
