GeographyCode,QS102NI0001,QS102NI0002,QS102NI0003
N00001063,306,11,27.49
N00001064,632,23,28.04
N00001065,326,47,6.92
N00001066,275,5,51.64
N00001067,278,6,43.07
N00001068,336,8,44.75
N00001069,327,6,51.35
N00001070,518,10,54.32
N00001071,318,8,39.13
N00001072,320,5,61.07
N00001073,283,18,15.98
N00001074,240,10,23.62
N00001075,308,5,61.45
N00001076,272,9,29.20
N00001077,229,6,38.23
N00001078,257,4,63.20
N00001079,829,9,88.08
N00001080,324,5,69.02
N00001081,412,7,55.34
N00001082,431,4,101.71
N00001083,436,8,53.42
N00001084,447,8,54.42
N00001085,1087,11,97.70
N00001086,336,12,28.15
N00001087,307,3,110.77
N00001088,305,4,73.78
N00001089,316,10,33.01
N00001090,222,13,16.84
N00001091,384,7,55.02
N00001092,398,5,81.86
N00001093,642,7,86.52
N00001094,239,3,90.45
N00001095,368,4,98.42
N00001096,397,6,64.54
N00001097,316,5,60.10
N00001098,308,13,23.95
N00001099,282,9,30.11
N00001100,292,6,47.59
N00001101,304,17,17.78
N00001102,569,22,26.39
N00001103,219,3,65.85
N00001104,303,4,75.91
N00001105,309,7,45.04
N00001106,283,4,73.45
N00001107,309,2,178.47
N00001108,217,1,169.90
N00001109,393,16,24.60
N00001110,345,3,105.23
N00001111,687,7,96.05
N00001112,319,2,151.38
N00001113,1384,16,88.14
N00001114,319,2,167.66
N00001115,222,1,161.76
N00001116,497,5,104.51
N00001117,728,8,87.89
N00001118,305,4,81.16
N00001119,176,3,55.44
N00001120,213,3,66.52
N00001121,235,3,82.96
N00001122,176,6,28.14
N00001123,186,3,73.47
N00001124,568,7,78.78
N00001125,413,5,80.02
N00001126,242,5,53.28
N00001127,639,16,40.94
N00001128,251,4,61.63
N00001129,450,16,28.05
N00001130,179,2,79.99
N00001131,1073,107,9.98
N00001132,251,4,61.67
N00001133,643,422,1.53
N00001134,212,3,73.57
N00001135,188,34,5.56
N00001136,261,5,56.08
N00001137,292,4,64.92
N00001138,195,2,82.75
N00001139,546,11,49.95
N00001140,309,13,23.96
N00001141,189,4,51.29
N00001142,190,3,74.98
N00001143,140,5,28.53
N00001144,233,8,27.50
N00001145,311,14,22.19
N00001146,291,4,80.95
N00001147,258,13,19.35
N00001148,260,9,28.65
N00001149,377,5,74.43
N00001150,334,4,87.59
N00001151,390,4,90.12
N00001152,419,5,91.47
N00001153,316,4,86.50
N00001154,293,9,32.01
N00001155,636,22,28.81
N00001156,1299,27,47.57
N00001157,280,45,6.26
N00001158,266,8,31.66
N00001159,365,43,8.54
N00001160,357,41,8.67
N00001161,250,13,18.81
N00001162,169,25,6.82
N00001163,336,6,53.11
N00001164,342,4,84.46
N00001165,322,4,88.85
N00001166,593,9,67.08
N00001167,342,7,51.74
N00001168,353,5,66.99
N00001169,320,5,64.48
N00001170,333,11,30.50
N00001171,408,4,111.76
N00001172,307,6,55.18
N00001173,262,3,94.53
N00001174,343,128,2.69
N00001175,306,7,44.31
N00001176,241,13,18.98
N00001177,266,6,47.42
N00001178,406,11,37.20
N00001179,342,5,64.62
N00001180,157,3,44.90
N00001181,295,5,63.51
N00001182,352,32,10.99
N00001183,444,9,47.23
N00001184,283,20,13.98
N00001185,268,4,68.69
N00001186,267,4,73.25
N00001187,323,9,36.50
N00001188,806,24,34.04
N00001189,304,6,51.02
N00001190,278,5,59.83
N00001191,245,4,62.55
N00001192,256,4,61.07
N00001193,232,2,96.52
N00001194,269,3,87.21
N00001195,184,2,76.76
N00001196,354,4,84.95
N00001197,266,7,38.07
N00001198,467,13,34.99
N00001199,194,5,39.96
N00001200,395,13,29.99
N00001201,311,11,29.16
N00001202,323,40,8.06
N00001203,315,33,9.48
N00001204,956,15,62.46
N00001205,564,10,54.73
N00001206,229,4,58.67
N00001207,400,6,66.79
N00001208,339,6,53.98
N00001209,254,4,62.05
N00001210,332,4,81.97
N00001211,285,7,39.04
N00001212,301,4,83.93
N00001213,299,4,84.70
N00001214,289,3,99.80
N00001215,281,7,41.09
N00001216,406,10,40.33
N00001217,413,14,29.12
N00001218,279,20,13.99
N00001219,301,288,1.05
N00001220,231,6,36.01
N00001221,258,8,30.85
N00001222,213,5,41.47
N00001223,300,26,11.62
N00001224,265,3,104.60
N00001225,242,3,72.40
N00001226,236,3,78.79
N00001227,246,5,47.78
N00001228,212,10,21.02
N00001229,255,14,18.07
N00001230,298,4,76.95
N00001231,401,788,0.51
N00001232,375,36,10.50
N00001233,421,25,17.03
N00001234,351,13,26.30
N00001235,953,22,43.02
N00001236,372,18,21.15
N00001237,289,7,39.37
N00001238,297,3,104.13
N00001239,313,4,82.63
N00001240,1095,12,94.61
N00001241,352,4,79.71
N00001242,335,8,41.24
N00001243,275,4,64.57
N00001244,335,7,45.39
N00001245,334,3,110.59
N00001246,608,12,49.92
N00001247,245,71,3.44
N00001248,430,66,6.52
N00001249,403,6,69.10
N00001250,463,18,26.02
N00001251,327,4,74.41
N00001252,321,14,22.92
N00001253,233,7,34.44
N00001254,314,10,32.64
N00001255,276,28,9.81
N00001256,262,6,47.43
N00001257,233,3,72.65
N00001258,250,4,68.79
N00001259,285,4,75.75
N00001260,363,7,53.79
N00001261,249,4,59.50
N00001262,389,6,60.32
N00001263,289,8,36.12
N00001264,204,4,47.25
N00001265,971,229,4.23
N00001266,188,2,76.79
N00001267,322,5,60.69
N00001268,283,3,94.07
N00001269,522,7,76.75
N00001270,278,4,63.60
N00001271,1514,25,61.01
N00001272,222,3,69.29
N00001273,221,2,93.67
N00001274,238,8,28.58
N00001275,210,6,33.61
N00001276,218,7,30.54
N00001277,266,6,41.46
N00001278,291,6,45.87
N00001279,168,2,81.66
N00001280,213,6,36.01
N00001281,334,7,47.22
N00001282,330,17,19.90
N00001283,338,13,26.65
N00001284,352,7,47.01
N00001285,331,6,54.64
N00001286,348,4,89.69
N00001287,295,6,49.54
N00001288,289,3,99.58
N00001289,288,3,85.05
N00001290,318,3,92.12
N00001291,344,12,28.23
N00001292,878,18,49.86
N00001293,358,12,29.51
N00001294,335,5,64.09
N00001295,312,4,78.29
N00001296,273,7,36.91
N00001297,384,4,93.04
N00001298,394,8,51.73
N00001299,319,16,20.33
N00001300,287,4,68.47
N00001301,375,5,81.49
N00001302,745,10,78.41
N00001303,333,4,81.00
N00001304,322,6,53.94
N00001305,325,5,64.06
N00001306,214,4,56.62
N00001307,321,6,58.15
N00001308,486,372,1.31
N00001309,368,94,3.90
N00001310,981,292,3.36
N00001311,326,8,39.71
N00001312,654,22,30.41
N00001313,417,20,20.72
N00001314,401,6,65.24
N00001315,246,7,36.48
N00001316,352,6,55.88
N00001317,267,4,70.65
N00001318,287,4,72.46
N00001319,285,14,20.91
N00001320,253,8,31.94
N00001321,274,8,32.88
N00001322,274,5,59.71
N00001323,295,7,41.16
N00001324,243,5,46.77
N00001325,1263,86,14.72
N00001326,360,18,20.00
N00001327,328,10,33.41
N00001328,1036,38,27.13
N00001329,281,9,29.98
N00001330,322,10,33.04
N00001331,274,17,16.07
N00001332,186,2,111.60
N00001333,337,7,51.62
N00001334,354,7,50.24
N00001335,194,3,64.72
N00001336,318,7,43.43
N00001337,302,5,66.91
N00001338,303,5,60.26
N00001339,370,5,79.36
N00001340,779,16,49.52
N00001341,329,4,78.45
N00001342,388,9,45.14
N00001343,293,4,65.54
N00001344,330,9,34.91
N00001345,250,12,21.07
N00001346,820,30,27.27
N00001347,513,49,10.48
N00001348,304,5,56.57
N00001349,248,29,8.42
N00001350,919,21,43.13
N00001351,390,10,39.00
N00001352,303,11,28.58
N00001353,358,7,51.87
N00001354,756,7,105.97
N00001355,287,2,166.50
N00001356,280,2,139.40
N00001357,155,1,130.48
N00001358,344,2,140.48
N00001359,294,2,164.47
N00001360,276,2,119.05
N00001361,295,2,182.56
N00001362,293,3,113.79
N00001363,263,3,81.15
N00001364,539,7,71.92
N00001365,387,9,41.22
N00001366,252,5,47.19
N00001367,353,5,72.64
N00001368,295,5,55.20
N00001369,365,6,58.92
N00001370,369,7,52.39
N00001371,313,5,61.31
N00001372,584,9,64.23
N00001373,293,8,34.92
N00001374,297,12,25.36
N00001375,338,10,33.60
N00001376,191,2,79.25
N00001377,276,32,8.58
N00001378,258,4,63.29
N00001379,246,14,17.47
N00001380,381,18,20.71
N00001381,395,54,7.33
N00001382,316,10,30.57
N00001383,344,22,15.59
N00001384,287,9,31.70
N00001385,359,15,23.17
N00001386,532,6,96.33
N00001387,263,1,178.57
N00001388,270,8,34.24
N00001389,188,2,122.44
N00001390,287,6,49.10
N00001391,286,6,49.77
N00001392,263,4,74.58
N00001393,269,3,78.71
N00001394,284,4,63.15
N00001395,277,4,64.65
N00001396,607,5,134.66
N00001397,183,1,150.02
N00001398,250,4,66.08
N00001399,889,41,21.61
N00001400,330,15,22.64
N00001401,851,12,73.60
N00001402,652,11,57.46
N00001403,377,6,61.81
N00001404,706,14,50.50
N00001405,235,3,77.46
N00001406,216,3,69.89
N00001407,256,4,58.23
N00001408,467,20,23.85
N00001409,292,6,45.96
N00001410,294,4,66.03
N00001411,280,5,56.92
N00001412,164,3,60.22
N00001413,277,5,54.77
N00001414,278,3,82.50
N00001415,275,4,71.59
N00001416,947,53,17.75
N00001417,277,24,11.34
N00001418,662,22,30.13
N00001419,248,9,26.36
N00001420,243,11,21.21
N00001421,1333,24,55.26
N00001422,200,2,100.95
N00001423,445,9,49.37
N00001424,223,4,53.12
N00001425,267,5,56.02
N00001426,229,2,98.12
N00001427,251,8,30.07
N00001428,279,5,60.95
N00001429,1073,27,40.43
N00001430,262,6,45.93
N00001431,326,5,68.22
N00001432,281,6,46.79
N00001433,254,8,30.33
N00001434,302,3,89.19
N00001435,233,3,79.38
N00001436,301,6,51.83
N00001437,201,5,44.47
N00001438,291,6,52.06
N00001439,270,10,27.43
N00001440,251,9,29.36
N00001441,282,9,32.35
N00001442,347,5,66.38
N00001443,209,12,17.91
N00001444,268,7,36.74
N00001445,371,399,0.93
N00001446,304,12,24.99
N00001447,315,60,5.29
N00001448,350,18,19.94
N00001449,323,11,29.53
N00001450,263,14,18.47
N00001451,248,17,14.66
N00001452,324,16,19.86
N00001453,372,43,8.57
N00001454,319,44,7.27
N00001455,261,8,32.20
N00001456,334,7,47.78
N00001457,318,13,24.67
N00001458,376,5,78.91
N00001459,471,29,16.12
N00001460,599,9,69.81
N00001461,317,13,24.26
N00001462,357,10,36.96
N00001463,385,17,22.68
N00001464,345,18,19.43
N00001465,422,58,7.26
N00001466,280,12,23.69
N00001467,1504,18,81.59
N00001468,283,2,149.90
N00001469,246,13,18.23
N00001470,348,3,128.35
N00001471,493,2,256.54
N00001472,891,32,27.51
N00001473,426,4,98.58
N00001474,347,12,28.28
N00001475,302,5,57.33
N00001476,277,4,65.48
N00001477,271,9,31.60
N00001478,301,6,51.88
N00001479,344,5,71.22
N00001480,477,445,1.07
N00001481,229,3,69.33
N00001482,307,4,81.01
N00001483,254,5,54.83
N00001484,213,22,9.60
N00001485,248,2,106.67
N00001486,358,6,57.48
N00001487,298,4,83.39
N00001488,277,3,87.68
N00001489,293,4,73.15
N00001490,196,2,83.03
N00001491,250,4,57.24
N00001492,226,2,121.80
N00001493,260,2,119.72
N00001494,198,3,64.09
N00001495,288,3,92.25
N00001496,266,2,148.36
N00001497,236,3,73.36
N00001498,460,3,139.91
N00001499,335,3,98.40
N00001500,214,3,62.93
N00001501,497,6,87.21
N00001502,409,5,77.33
N00001503,204,12,17.49
N00001504,272,2,124.93
N00001505,473,5,98.82
N00001506,239,4,66.85
N00001507,254,3,92.55
N00001508,466,8,57.23
N00001509,385,5,73.99
N00001510,215,2,111.32
N00001511,638,6,103.00
N00001512,294,2,146.92
N00001513,236,5,45.85
N00001514,249,60,4.12
N00001515,351,194,1.81
N00001516,275,16,17.45
N00001517,359,22,16.66
N00001518,436,75,5.85
N00001519,298,6,47.27
N00001520,265,4,59.16
N00001521,249,4,67.65
N00001522,278,5,61.21
N00001523,211,3,69.61
N00001524,253,4,60.22
N00001525,239,3,74.95
N00001526,219,3,66.24
N00001527,243,6,42.15
N00001528,244,4,58.47
N00001529,286,5,58.62
N00001530,386,10,40.05
N00001531,320,12,27.20
N00001532,435,77,5.65
N00001533,636,93,6.85
N00001534,321,4,85.83
N00001535,385,10,40.15
N00001536,401,15,27.46
N00001537,356,4,84.98
N00001538,386,6,63.34
N00001539,346,4,90.09
N00001540,408,9,46.03
N00001541,286,8,34.11
N00001542,324,3,112.08
N00001543,366,3,110.09
N00001544,280,3,89.61
N00001545,352,2,152.84
N00001546,352,3,128.37
N00001547,316,4,80.36
N00001548,317,5,58.67
N00001549,376,8,48.68
N00001550,213,8,28.01
N00001551,388,17,22.34
N00001552,376,8,49.61
N00001553,264,2,116.10
N00001554,326,6,58.72
N00001555,272,3,79.85
N00001556,211,4,52.33
N00001557,268,3,82.29
N00001558,247,2,110.92
N00001559,328,8,41.79
N00001560,266,2,160.42
N00001561,218,15,14.72
N00001562,215,10,20.95
N00001563,172,4,42.13
N00001564,352,3,106.35
N00001565,351,2,156.11
N00001566,387,7,53.70
N00001567,251,4,56.13
N00001568,297,8,37.48
N00001569,329,3,120.05
N00001570,1119,15,75.27
N00001571,493,7,72.05
N00001572,355,5,65.48
N00001573,444,8,57.91
N00001574,310,4,78.11
N00001575,317,4,89.33
N00001576,365,4,101.05
N00001577,364,3,108.44
N00001578,312,4,78.18
N00001579,317,5,63.72
N00001580,328,9,37.13
N00001581,306,12,25.26
N00001582,293,6,45.63
N00001583,234,2,142.43
N00001584,184,2,81.43
N00001585,444,3,171.36
N00001586,254,5,49.38
N00001587,333,2,178.31
N00001588,290,2,154.94
N00001589,318,7,47.76
N00001590,356,6,61.36
N00001591,275,2,156.79
N00001592,305,2,153.33
N00001593,518,3,174.32
N00001594,364,2,186.95
N00001595,289,3,94.65
N00001596,395,2,183.23
N00001597,271,3,101.08
N00001598,381,2,197.32
N00001599,445,2,229.36
N00001600,317,3,123.73
N00001601,277,3,83.11
N00001602,342,3,121.32
N00001603,305,3,120.25
N00001604,276,2,140.50
N00001605,283,3,97.68
N00001606,197,1,139.31
N00001607,262,2,158.38
N00001608,238,2,113.35
N00001609,243,2,150.24
N00001610,220,6,38.49
N00001611,292,3,114.64
N00001612,295,6,48.38
N00001613,691,6,115.20
N00001614,245,2,135.17
N00001615,318,4,83.47
N00001616,299,4,80.49
N00001617,258,2,111.09
N00001618,236,3,93.22
N00001619,278,2,144.87
N00001620,333,2,155.26
N00001621,241,2,123.19
N00001622,240,1,210.68
N00001623,287,3,108.00
N00001624,150,1,108.51
N00001625,253,6,44.09
N00001626,236,2,147.33
N00001627,179,2,94.50
N00001628,248,3,75.82
N00001629,303,12,25.84
N00001630,214,1,151.57
N00001631,226,2,118.02
N00001632,244,3,82.17
N00001633,183,2,99.14
N00001634,229,5,50.23
N00001635,300,5,56.96
N00001636,170,3,64.38
N00001637,220,3,87.42
N00001638,252,2,130.02
N00001639,180,2,105.07
N00001640,214,2,99.18
N00001641,250,9,28.13
N00001642,299,107,2.80
N00001643,595,93,6.38
N00001644,329,9,36.45
N00001645,234,6,40.17
N00001646,352,13,26.67
N00001647,294,8,34.69
N00001648,316,6,54.23
N00001649,443,15,30.21
N00001650,305,4,80.22
N00001651,383,9,42.09
N00001652,396,21,19.05
N00001653,440,19,22.58
N00001654,385,10,38.69
N00001655,386,18,21.95
N00001656,234,9,27.51
N00001657,292,7,40.00
N00001658,209,9,22.52
N00001659,248,7,37.60
N00001660,294,7,40.59
N00001661,373,7,55.09
N00001662,325,8,42.04
N00001663,316,7,42.67
N00001664,325,8,38.74
N00001665,370,7,53.77
N00001666,340,18,18.79
N00001667,301,5,54.95
N00001668,391,46,8.52
N00001669,326,8,41.01
N00001670,263,7,39.85
N00001671,302,6,50.20
N00001672,368,7,50.35
N00001673,447,15,30.13
N00001674,248,9,26.66
N00001675,279,5,56.16
N00001676,264,3,85.56
N00001677,552,18,30.09
N00001678,435,1453,0.30
N00001679,404,8,50.88
N00001680,540,9,57.45
N00001681,300,543,0.55
N00001682,324,4,78.40
N00001683,388,15,25.19
N00001684,930,83,11.17
N00001685,337,18,19.12
N00001686,279,5,55.00
N00001687,308,7,42.50
N00001688,361,7,54.77
N00001689,246,6,42.89
N00001690,352,12,28.35
N00001691,280,6,49.25
N00001692,254,3,82.13
N00001693,311,49,6.33
N00001694,293,32,9.13
N00001695,414,84,4.92
N00001696,379,169,2.25
N00001697,298,72,4.14
N00001698,269,22,11.98
N00001699,395,16,24.19
N00001700,260,8,32.06
N00001701,198,4,52.18
N00001702,338,14,24.96
N00001703,1033,40,25.53
N00001704,829,36,23.24
N00001705,222,6,34.17
N00001706,465,34,13.54
N00001707,395,22,17.80
N00001708,674,17,40.34
N00001709,252,6,41.93
N00001710,341,190,1.80
N00001711,362,48,7.47
N00001712,387,12,31.78
N00001713,207,34,6.14
N00001714,536,31,17.04
N00001715,287,4,75.38
N00001716,303,6,47.80
N00001717,352,5,66.38
N00001718,288,10,27.80
N00001719,320,10,32.50
N00001720,289,6,44.90
N00001721,279,4,74.30
N00001722,335,5,64.61
N00001723,289,4,77.68
N00001724,244,3,90.72
N00001725,260,4,72.45
N00001726,263,7,37.46
N00001727,222,6,36.50
N00001728,292,3,88.74
N00001729,312,5,60.72
N00001730,214,5,46.86
N00001731,227,6,39.24
N00001732,1089,74,14.71
N00001733,282,6,47.89
N00001734,287,5,52.27
N00001735,268,5,53.72
N00001736,352,14,25.85
N00001737,352,6,57.93
N00001738,317,27,11.80
N00001739,352,451,0.78
N00001740,694,152,4.56
N00001741,284,7,41.72
N00001742,229,3,88.16
N00001743,283,6,46.07
N00001744,325,143,2.28
N00001745,336,8,43.61
N00001746,295,8,35.12
N00001747,742,795,0.93
N00001748,456,1131,0.40
N00001749,325,1466,0.22
N00001750,256,10,25.79
N00001751,318,14,22.67
N00001752,299,9,32.79
N00001753,321,6,50.50
N00001754,356,28,12.59
N00001755,380,649,0.59
N00001756,326,211,1.55
N00001757,243,32,7.65
N00001758,272,8,35.44
N00001759,313,88,3.57
N00001760,1278,201,6.35
N00001761,503,14,36.07
N00001762,275,56,4.92
N00001763,1425,60,23.83
N00001764,234,3,76.45
N00001765,990,41,24.25
N00001766,256,7,37.76
N00001767,299,5,63.28
N00001768,296,4,69.62
N00001769,374,5,74.52
N00001770,333,6,57.85
N00001771,437,39,11.27
N00001772,278,5,60.36
N00001773,278,5,58.25
N00001774,281,7,42.55
N00001775,301,5,60.01
N00001776,294,4,77.22
N00001777,352,8,45.46
N00001778,307,5,57.17
N00001779,293,236,1.24
N00001780,621,406,1.53
N00001781,429,33,13.03
N00001782,354,5,69.25
N00001783,348,16,21.34
N00001784,257,4,67.33
N00001785,348,5,75.79
N00001786,319,12,26.17
N00001787,281,4,68.24
N00001788,335,6,58.55
N00001789,425,15,28.05
N00001790,359,244,1.47
N00001791,474,14,33.46
N00001792,345,8,44.70
N00001793,456,14,32.03
N00001794,915,64,14.40
N00001795,320,35,9.11
N00001796,336,8,42.30
N00001797,341,20,16.75
N00001798,423,36,11.63
N00001799,314,293,1.07
N00001800,343,19,17.80
N00001801,439,20,21.56
N00001802,331,4,80.53
N00001803,302,22,13.60
N00001804,353,10,34.98
N00001805,893,18,49.38
N00001806,324,3,95.42
N00001807,249,4,65.41
N00001808,249,3,72.24
N00001809,255,3,84.52
N00001810,231,4,55.10
N00001811,249,3,97.72
N00001812,340,9,39.15
N00001813,193,4,53.49
N00001814,644,17,37.83
N00001815,347,4,93.54
N00001816,486,7,68.17
N00001817,287,4,69.47
N00001818,274,5,49.96
N00001819,379,7,55.62
N00001820,314,25,12.37
N00001821,618,26,23.68
N00001822,270,6,41.89
N00001823,383,7,56.82
N00001824,365,128,2.85
N00001825,240,3,74.89
N00001826,344,6,62.48
N00001827,334,5,69.65
N00001828,257,4,71.47
N00001829,238,8,29.92
N00001830,393,5,81.46
N00001831,337,17,20.10
N00001832,251,4,57.34
N00001833,327,4,81.09
N00001834,235,3,81.68
N00001835,295,4,83.26
N00001836,284,4,69.17
N00001837,236,6,37.58
N00001838,234,5,44.08
N00001839,396,50,7.98
N00001840,374,17,22.65
N00001841,345,10,35.60
N00001842,258,7,36.84
N00001843,326,7,48.61
N00001844,297,5,57.66
N00001845,292,5,63.98
N00001846,279,6,47.36
N00001847,287,13,22.08
N00001848,298,11,26.66
N00001849,303,7,41.65
N00001850,636,18,34.58
N00001851,295,8,35.25
N00001852,349,11,31.23
N00001853,344,11,30.13
N00001854,232,5,51.16
N00001855,292,19,15.17
N00001856,272,10,28.60
N00001857,268,7,38.99
N00001858,232,6,40.61
N00001859,266,11,24.18
N00001860,210,4,54.79
N00001861,271,5,54.01
N00001862,387,12,31.01
N00001863,272,14,19.29
N00001864,364,63,5.78
N00001865,541,14,38.28
N00001866,252,6,41.53
N00001867,359,5,68.45
N00001868,372,9,41.05
N00001869,350,50,6.94
N00001870,323,5,68.62
N00001871,355,6,56.05
N00001872,256,14,17.89
N00001873,806,33,24.08
N00001874,376,7,50.84
N00001875,291,11,25.57
N00001876,332,9,37.76
N00001877,282,10,27.56
N00001878,307,9,32.50
N00001879,352,7,51.27
N00001880,313,6,52.23
N00001881,979,74,13.31
N00001882,281,10,28.53
N00001883,292,4,77.75
N00001884,261,4,60.34
N00001885,229,4,57.78
N00001886,232,3,83.22
N00001887,289,4,65.68
N00001888,287,7,40.20
N00001889,231,5,42.53
N00001890,555,13,41.11
N00001891,390,44,8.90
N00001892,280,8,34.67
N00001893,270,3,81.79
N00001894,320,18,17.30
N00001895,342,9,37.06
N00001896,546,78,6.98
N00001897,283,7,39.11
N00001898,279,6,47.50
N00001899,186,24,7.67
N00001900,346,756,0.46
N00001901,377,696,0.54
N00001902,411,780,0.53
N00001903,427,246,1.74
N00001904,265,120,2.20
N00001905,267,139,1.92
N00001906,308,632,0.49
N00001907,331,150,2.20
N00001908,321,55,5.83
N00001909,331,30,11.21
N00001910,386,10,36.83
N00001911,290,4,76.02
N00001912,428,115,3.72
N00001913,280,9,31.43
N00001914,303,5,58.15
N00001915,651,18,35.53
N00001916,267,9,28.80
N00001917,312,10,32.73
N00001918,249,6,44.25
N00001919,324,5,64.77
N00001920,327,6,50.34
N00001921,272,7,39.10
N00001922,300,8,38.59
N00001923,236,7,32.75
N00001924,367,6,56.71
N00001925,273,6,48.16
N00001926,320,5,61.18
N00001927,225,4,53.63
N00001928,232,5,46.19
N00001929,440,231,1.90
N00001930,249,5,47.62
N00001931,267,8,35.00
N00001932,278,4,65.54
N00001933,292,8,35.24
N00001934,265,16,16.72
N00001935,350,10,33.49
N00001936,304,8,36.19
N00001937,304,10,31.00
N00001938,311,4,75.97
N00001939,278,5,51.85
N00001940,359,6,64.00
N00001941,284,6,49.83
N00001942,451,1285,0.35
N00001943,429,1051,0.41
N00001944,365,526,0.69
N00001945,440,1811,0.24
N00001946,352,1148,0.31
N00001947,462,913,0.51
N00001948,216,7,31.85
N00001949,685,245,2.79
N00001950,230,27,8.51
N00001951,238,13,18.17
N00001952,266,11,25.28
N00001953,200,6,33.66
N00001954,254,14,18.58
N00001955,285,132,2.16
N00001956,207,5,41.65
N00001957,294,10,30.10
N00001958,326,10,32.68
N00001959,261,8,33.63
N00001960,318,13,25.29
N00001961,419,13,31.35
N00001962,209,11,18.24
N00001963,167,13,13.09
N00001964,269,10,27.68
N00001965,304,570,0.53
N00001966,434,142,3.06
N00001967,468,1532,0.31
N00001968,340,53,6.38
N00001969,531,163,3.25
N00001970,293,18,16.67
N00001971,410,263,1.56
N00001972,331,107,3.10
N00001973,321,27,11.86
N00001974,179,6,29.13
N00001975,364,21,17.47
N00001976,427,23,18.45
N00001977,251,5,48.99
N00001978,293,25,11.89
N00001979,274,17,16.13
N00001980,328,4,90.60
N00001981,245,9,26.96
N00001982,769,83,9.23
N00001983,267,4,63.73
N00001984,348,6,55.66
N00001985,241,4,60.34
N00001986,456,21,21.93
N00001987,400,9,45.07
N00001988,344,52,6.64
N00001989,368,13,29.44
N00001990,261,10,27.39
N00001991,320,5,67.24
N00001992,267,11,23.75
N00001993,249,6,38.76
N00001994,355,888,0.40
N00001995,335,671,0.50
N00001996,319,917,0.35
N00001997,368,1507,0.24
N00001998,262,41,6.35
N00001999,1298,377,3.44
N00002000,339,325,1.04
N00002001,376,1358,0.28
N00002002,300,973,0.31
N00002003,291,757,0.38
N00002004,370,1399,0.26
N00002005,186,188,0.99
N00002006,245,71,3.44
N00002007,222,29,7.63
N00002008,630,411,1.53
N00002009,303,94,3.23
N00002010,478,759,0.63
N00002011,564,1542,0.37
N00002012,501,2365,0.21
N00002013,319,160,2.00
N00002014,974,110,8.82
N00002015,292,11,26.05
N00002016,252,4,63.10
N00002017,303,11,26.74
N00002018,1387,49,28.51
N00002019,253,13,18.93
N00002020,309,10,31.49
N00002021,465,1258,0.37
N00002022,378,165,2.29
N00002023,471,660,0.71
N00002024,494,508,0.97
N00002025,227,11,19.96
N00002026,437,15,29.84
N00002027,252,13,19.80
N00002028,1232,100,12.36
N00002029,582,88,6.62
N00002030,330,18,18.53
N00002031,350,13,26.99
N00002032,499,41,12.25
N00002033,249,13,19.56
N00002034,312,16,19.32
N00002035,341,8,43.38
N00002036,354,1312,0.27
N00002037,574,3166,0.18
N00002038,394,886,0.44
N00002039,306,27,11.23
N00002040,342,876,0.39
N00002041,355,997,0.36
N00002042,269,30,8.85
N00002043,350,26,13.68
N00002044,555,46,12.11
N00002045,436,66,6.62
N00002046,269,18,14.97
N00002047,222,15,14.43
N00002048,202,7,28.62
N00002049,218,9,24.84
N00002050,189,7,28.17
N00002051,495,27,18.49
N00002052,241,9,25.97
N00002053,232,5,47.13
N00002054,446,2662,0.17
N00002055,494,2420,0.20
N00002056,470,1534,0.31
N00002057,415,1563,0.27
N00002058,630,2539,0.25
N00002059,257,6,42.38
N00002060,879,63,13.89
N00002061,670,315,2.13
N00002062,226,7,32.25
N00002063,352,30,11.65
N00002064,704,29,24.70
N00002065,270,18,15.40
N00002066,364,176,2.07
N00002067,1004,33,30.37
N00002068,248,13,18.72
N00002069,435,157,2.77
N00002070,1134,124,9.15
N00002071,320,48,6.62
N00002072,284,40,7.03
N00002073,262,4,65.33
N00002074,840,27,30.71
N00002075,362,27,13.20
N00002076,226,9,26.49
N00002077,229,23,9.93
N00002078,266,7,38.06
N00002079,654,34,19.30
N00002080,321,5,64.33
N00002081,282,4,72.76
N00002082,1350,168,8.05
N00002083,323,51,6.35
N00002084,438,14,31.82
N00002085,603,25,23.80
N00002086,482,86,5.59
N00002087,238,16,14.93
N00002088,336,14,23.90
N00002089,374,26,14.33
N00002090,484,507,0.95
N00002091,980,1033,0.95
N00002092,517,141,3.67
N00002093,597,405,1.48
N00002094,695,355,1.96
N00002095,485,737,0.66
N00002096,454,1030,0.44
N00002097,395,774,0.51
N00002098,397,4499,0.09
N00002099,454,690,0.66
N00002100,505,1972,0.26
N00002101,551,1135,0.49
N00002102,450,1506,0.30
N00002103,804,47,17.01
N00002104,280,6,49.83
N00002105,417,25,16.40
N00002106,327,68,4.78
N00002107,538,28,19.02
N00002108,421,10,43.59
N00002109,524,737,0.71
N00002110,530,288,1.84
N00002111,563,945,0.60
N00002112,468,803,0.58
N00002113,531,1237,0.43
N00002114,366,87,4.23
N00002115,249,12,21.11
N00002116,263,4,70.46
N00002117,323,37,8.73
N00002118,406,34,11.89
N00002119,278,17,16.80
N00002120,261,311,0.84
N00002121,454,3409,0.13
N00002122,523,1543,0.34
N00002123,461,1304,0.35
N00002124,346,668,0.52
N00002125,1354,1872,0.72
N00002126,480,178,2.70
N00002127,812,147,5.53
N00002128,763,83,9.22
N00002129,1023,64,15.97
N00002130,401,66,6.05
N00002131,426,1251,0.34
N00002132,381,872,0.44
