GeographyCode,QS109NI0001,QS109NI0002,QS109NI0003,QS109NI0004,QS109NI0005,QS109NI0006,QS109NI0007,QS109NI0008,QS109NI0009,QS109NI0010,QS109NI0011,QS109NI0012,QS109NI0013,QS109NI0014,QS109NI0015,QS109NI0016,QS109NI0017
N00002394,154,42,9,12,21,73,26,16,31,16,4,10,2,23,13,9,1
N00002395,126,16,1,1,14,82,7,21,54,18,2,14,2,10,6,4,0
N00002396,132,26,8,4,14,50,9,20,21,24,11,13,0,32,17,15,0
N00002397,147,40,8,7,25,55,19,14,22,24,12,10,2,28,12,15,1
N00002398,137,36,6,2,28,54,13,20,21,23,3,15,5,24,11,13,0
N00002399,117,24,3,5,16,60,22,10,28,17,7,9,1,16,12,3,1
N00002400,70,6,2,1,3,19,3,7,9,18,4,11,3,27,6,21,0
N00002401,555,163,17,54,92,304,67,70,167,54,10,32,12,34,11,20,3
N00002402,96,5,2,0,3,26,3,10,13,25,5,18,2,40,13,27,0
N00002403,176,27,10,4,13,64,19,20,25,38,11,26,1,47,12,33,2
N00002404,339,68,16,21,31,171,33,50,88,49,8,38,3,51,21,29,1
N00002405,128,24,5,8,11,49,11,9,29,29,5,21,3,26,9,16,1
N00002406,109,2,0,0,2,32,3,10,19,35,3,28,4,40,11,29,0
N00002407,112,8,2,2,4,28,6,11,11,30,9,19,2,46,16,28,2
N00002408,129,3,1,1,1,48,9,12,27,30,3,25,2,48,17,31,0
N00002409,131,22,5,4,13,37,6,8,23,23,6,16,1,49,26,21,2
N00002410,117,8,1,3,4,39,7,10,22,26,10,16,0,44,19,24,1
N00002411,107,3,1,1,1,51,3,11,37,31,3,20,8,22,8,13,1
N00002412,110,3,0,2,1,73,3,12,58,20,3,15,2,14,1,13,0
N00002413,123,9,1,3,5,64,5,16,43,33,4,24,5,17,6,10,1
N00002414,103,5,2,1,2,38,8,8,22,35,4,27,4,25,9,16,0
N00002415,103,12,1,2,9,30,8,6,16,25,2,20,3,36,13,23,0
N00002416,180,21,6,2,13,100,20,21,59,23,3,14,6,36,16,19,1
N00002417,120,13,6,1,6,54,8,7,39,20,6,12,2,33,9,24,0
N00002418,169,20,2,2,16,87,11,16,60,26,9,12,5,36,8,27,1
N00002419,230,73,15,24,34,90,8,20,62,28,6,19,3,39,15,23,1
N00002420,163,21,0,8,13,72,12,13,47,28,3,24,1,42,14,28,0
N00002421,131,7,0,1,6,69,7,16,46,15,4,9,2,40,14,25,1
N00002422,162,14,1,2,11,69,6,18,45,31,9,20,2,48,20,28,0
N00002423,115,4,1,1,2,37,15,8,14,14,9,5,0,60,37,23,0
N00002424,129,22,11,3,8,42,12,12,18,23,2,15,6,42,14,28,0
N00002425,127,22,6,6,10,50,16,15,19,26,11,13,2,29,9,20,0
N00002426,132,14,7,0,7,42,10,6,26,37,6,24,7,39,20,18,1
N00002427,127,16,2,2,12,51,12,12,27,27,8,18,1,33,13,20,0
N00002428,125,17,1,1,15,46,8,13,25,31,13,15,3,31,12,18,1
N00002429,135,20,5,5,10,40,9,12,19,24,12,11,1,51,21,29,1
N00002430,131,18,3,0,15,65,13,21,31,28,15,11,2,20,12,7,1
N00002431,423,63,15,4,44,185,61,35,89,83,40,35,8,92,50,38,4
N00002432,119,21,8,2,11,46,26,6,14,20,10,7,3,32,20,10,2
N00002433,135,27,6,8,13,64,9,21,34,17,6,8,3,27,9,17,1
N00002434,102,31,7,1,23,43,12,6,25,15,6,6,3,13,8,5,0
N00002435,152,18,7,3,8,31,15,2,14,38,21,13,4,65,47,17,1
N00002436,154,36,6,4,26,64,11,14,39,18,9,7,2,36,16,19,1
N00002437,88,5,2,0,3,49,1,10,38,16,4,6,6,18,6,12,0
N00002438,127,20,4,3,13,48,14,11,23,27,6,14,7,32,11,19,2
N00002439,120,22,5,2,15,39,8,10,21,19,9,8,2,40,10,26,4
N00002440,110,25,6,1,18,43,4,14,25,18,4,11,3,24,7,17,0
N00002441,112,16,4,0,12,50,22,6,22,18,9,8,1,28,13,14,1
N00002442,110,30,6,4,20,48,9,8,31,16,4,8,4,16,5,11,0
N00002443,128,37,3,5,29,51,11,13,27,14,5,6,3,26,12,14,0
N00002444,372,56,12,12,32,144,44,28,72,70,34,28,8,102,56,46,0
N00002445,147,10,1,2,7,37,9,12,16,29,9,18,2,71,32,39,0
N00002446,133,34,9,7,18,46,19,17,10,22,12,8,2,31,18,12,1
N00002447,153,38,10,5,23,55,19,11,25,24,10,11,3,36,21,14,1
N00002448,131,25,3,3,19,53,14,11,28,23,9,13,1,30,20,9,1
N00002449,134,27,10,0,17,55,14,13,28,20,4,15,1,32,18,14,0
N00002450,131,14,4,0,10,47,12,17,18,21,8,11,2,49,29,20,0
N00002451,284,73,21,6,46,122,52,20,50,27,11,12,4,62,35,24,3
N00002452,121,12,3,2,7,49,11,12,26,22,4,12,6,38,19,18,1
N00002453,157,14,2,0,12,59,19,9,31,34,19,13,2,50,27,22,1
N00002454,200,11,4,3,4,40,15,10,15,34,18,14,2,115,81,34,0
N00002455,128,9,1,4,4,75,7,21,47,20,3,17,0,24,8,16,0
N00002456,146,9,2,2,5,61,15,13,33,39,6,29,4,37,8,27,2
N00002457,202,47,6,17,24,72,5,24,43,34,9,21,4,49,18,31,0
N00002458,134,22,8,4,10,43,12,5,26,33,16,16,1,36,13,22,1
N00002459,296,41,5,10,26,131,15,31,85,45,17,24,4,79,32,44,3
N00002460,154,27,4,7,16,86,5,20,61,23,7,12,4,18,7,11,0
N00002461,180,28,3,6,19,82,13,9,60,36,5,24,7,34,7,25,2
N00002462,178,20,0,2,18,80,13,12,55,36,12,23,1,42,16,25,1
N00002463,136,6,1,2,3,65,5,14,46,36,11,21,4,29,12,16,1
N00002464,142,15,3,6,6,62,9,16,37,24,4,16,4,41,12,28,1
N00002465,270,71,6,1,64,145,21,20,104,34,7,24,3,20,10,8,2
N00002466,110,17,2,1,14,51,11,8,32,24,9,12,3,18,11,7,0
N00002467,115,22,5,2,15,51,9,8,34,14,5,8,1,28,11,17,0
N00002468,116,23,6,6,11,55,19,15,21,30,11,16,3,8,2,6,0
N00002469,232,43,6,5,32,112,29,26,57,52,18,31,3,25,7,16,2
N00002470,144,17,4,2,11,65,7,17,41,23,10,11,2,39,14,25,0
N00002471,118,15,2,1,12,53,10,18,25,21,5,11,5,29,9,19,1
N00002472,167,39,1,1,37,76,17,16,43,25,6,16,3,27,8,19,0
N00002473,125,17,3,2,12,73,22,13,38,22,10,10,2,13,4,9,0
N00002474,135,33,5,2,26,55,9,11,35,21,7,10,4,26,10,15,1
N00002475,164,28,7,5,16,72,20,13,39,23,11,7,5,41,15,25,1
N00002476,146,20,2,5,13,69,15,16,38,14,4,9,1,43,15,27,1
N00002477,115,20,3,5,12,50,4,13,33,16,4,7,5,29,14,14,1
N00002478,191,60,9,3,48,99,15,15,69,21,8,10,3,11,5,6,0
N00002479,140,16,2,2,12,74,6,15,53,36,2,26,8,14,0,13,1
N00002480,216,13,4,1,8,110,7,21,82,51,7,37,7,42,9,33,0
N00002481,127,45,12,3,30,58,19,12,27,14,6,4,4,10,3,6,1
N00002482,118,29,8,0,21,65,17,16,32,18,8,10,0,6,1,4,1
N00002483,125,35,7,1,27,66,18,20,28,12,2,7,3,12,1,11,0
N00002484,129,37,9,4,24,62,16,18,28,17,6,7,4,13,9,3,1
N00002485,103,21,5,3,13,45,9,7,29,19,6,10,3,18,7,10,1
N00002486,153,37,6,1,30,74,8,16,50,24,9,10,5,18,8,10,0
N00002487,142,22,3,5,14,86,6,20,60,21,6,11,4,13,6,6,1
N00002488,417,141,27,20,94,234,24,41,169,34,9,17,8,8,1,7,0
N00002489,263,20,2,4,14,126,9,27,90,69,9,54,6,48,16,32,0
N00002490,138,17,0,5,12,69,8,14,47,26,7,13,6,26,8,18,0
N00002491,138,31,5,1,25,63,20,9,34,23,12,9,2,21,7,14,0
N00002492,114,32,4,1,27,57,10,12,35,19,8,10,1,6,4,1,1
N00002493,136,32,7,2,23,46,20,9,17,36,14,20,2,22,10,12,0
N00002494,105,24,7,3,14,41,4,7,30,25,10,12,3,15,8,7,0
N00002495,208,52,9,14,29,108,17,23,68,28,5,20,3,20,5,15,0
N00002496,121,27,2,4,21,46,7,9,30,31,8,22,1,17,4,10,3
N00002497,222,75,9,6,60,91,19,16,56,30,12,14,4,26,8,18,0
N00002498,431,107,10,11,86,215,24,30,161,52,16,23,13,57,25,30,2
N00002499,239,13,1,1,11,114,9,10,95,36,15,19,2,76,32,43,1
N00002500,179,38,7,9,22,123,10,12,101,6,1,4,1,12,3,9,0
N00002501,523,87,15,10,62,337,31,43,263,58,6,37,15,41,18,19,4
N00002502,173,19,2,3,14,92,13,16,63,32,7,22,3,30,8,20,2
N00002503,106,3,2,0,1,24,3,4,17,26,2,20,4,53,25,28,0
N00002504,136,18,9,2,7,35,9,5,21,17,12,4,1,66,46,20,0
N00002505,129,29,13,6,10,55,22,13,20,16,9,7,0,29,17,12,0
N00002506,128,29,5,10,14,50,24,9,17,20,9,9,2,29,15,14,0
N00002507,114,26,3,3,20,47,6,11,30,21,3,16,2,20,8,12,0
N00002508,102,25,16,4,5,45,25,9,11,15,6,8,1,17,11,6,0
N00002509,151,30,7,13,10,38,22,9,7,17,14,3,0,66,46,20,0
N00002510,216,64,13,13,38,90,29,13,48,19,15,4,0,43,24,19,0
N00002511,94,25,7,2,16,35,17,10,8,19,12,6,1,15,11,4,0
N00002512,311,30,10,3,17,122,34,31,57,65,23,40,2,94,47,47,0
N00002513,116,5,2,1,2,49,7,8,34,26,2,17,7,36,11,25,0
N00002514,122,5,0,0,5,81,7,17,57,20,4,12,4,16,5,11,0
N00002515,107,5,0,2,3,37,2,10,25,30,8,20,2,35,12,22,1
N00002516,125,2,0,0,2,65,4,18,43,30,5,20,5,28,9,19,0
N00002517,133,14,2,3,9,57,4,13,40,22,5,14,3,40,24,16,0
N00002518,251,71,13,15,43,114,16,22,76,28,6,20,2,38,14,24,0
N00002519,131,21,3,5,13,74,17,14,43,21,7,12,2,15,6,9,0
N00002520,274,26,2,4,20,180,21,28,131,36,9,23,4,32,12,20,0
N00002521,505,163,30,41,92,252,54,50,148,38,18,19,1,52,25,25,2
N00002522,122,26,4,3,19,60,19,10,31,14,8,4,2,22,13,9,0
N00002523,123,20,1,4,15,36,6,8,22,18,2,11,5,49,17,29,3
N00002524,163,56,15,14,27,78,16,12,50,15,8,7,0,14,5,9,0
N00002525,634,141,26,38,77,321,48,66,207,94,20,60,14,78,31,44,3
N00002526,381,75,18,21,36,187,32,36,119,70,18,43,9,49,11,38,0
N00002527,151,11,2,2,7,63,7,9,47,36,2,25,9,41,12,28,1
N00002528,95,10,1,1,8,58,5,12,41,20,3,15,2,7,3,4,0
N00002529,124,9,2,4,3,52,5,10,37,34,4,20,10,29,6,19,4
N00002530,120,15,3,3,9,78,10,13,55,19,2,15,2,8,2,6,0
N00002531,152,14,2,2,10,97,9,31,57,29,4,21,4,12,0,12,0
N00002532,119,12,3,3,6,54,2,17,35,20,3,11,6,33,8,25,0
N00002533,408,87,27,12,48,151,47,32,72,68,34,29,5,102,49,49,4
N00002534,191,35,9,5,21,68,22,13,33,42,17,23,2,46,19,27,0
N00002535,138,8,0,1,7,58,7,13,38,45,4,37,4,27,2,25,0
N00002536,209,57,14,12,31,82,12,24,46,38,7,23,8,32,11,21,0
N00002537,575,81,20,16,45,280,50,57,173,91,14,68,9,123,40,79,4
N00002538,238,48,9,11,28,117,15,29,73,40,7,30,3,33,6,25,2
N00002539,115,21,5,1,15,40,12,12,16,27,10,13,4,27,12,14,1
N00002540,629,149,35,34,80,369,48,68,253,54,8,38,8,57,24,33,0
N00002541,522,64,12,17,35,170,44,53,73,137,27,96,14,151,59,92,0
N00002542,112,16,3,4,9,46,6,17,23,29,7,18,4,21,7,14,0
N00002543,115,31,11,9,11,51,15,14,22,18,8,9,1,15,5,10,0
N00002544,279,77,30,17,30,130,49,18,63,40,13,26,1,32,15,17,0
N00002545,127,47,12,8,27,56,11,14,31,17,6,11,0,7,3,4,0
N00002546,114,28,8,10,10,59,25,12,22,16,6,8,2,11,7,4,0
N00002547,437,52,8,8,36,163,34,34,95,79,24,48,7,143,61,81,1
N00002548,279,40,16,5,19,99,33,26,40,39,12,25,2,101,54,47,0
N00002549,114,10,2,0,8,32,10,10,12,18,4,13,1,54,27,27,0
N00002550,117,15,2,4,9,44,10,17,17,17,6,11,0,41,18,23,0
N00002551,146,26,4,7,15,49,14,14,21,17,6,9,2,54,21,32,1
N00002552,117,22,3,6,13,56,13,19,24,15,5,10,0,24,17,7,0
N00002553,125,17,3,5,9,34,9,11,14,17,7,10,0,57,31,26,0
N00002554,134,19,4,6,9,69,6,15,48,22,5,15,2,24,11,12,1
N00002555,128,15,3,6,6,75,14,17,44,20,4,14,2,18,4,14,0
N00002556,122,30,12,4,14,52,7,13,32,21,6,11,4,19,8,11,0
N00002557,130,29,6,6,17,57,9,21,27,14,3,10,1,30,9,21,0
N00002558,115,20,6,3,11,53,8,18,27,18,2,13,3,24,10,14,0
N00002559,116,25,3,4,18,47,7,8,32,16,5,10,1,28,17,10,1
N00002560,152,7,2,3,2,84,6,15,63,41,5,33,3,20,3,17,0
N00002561,120,6,0,2,4,48,7,15,26,23,6,16,1,43,9,34,0
N00002562,128,14,3,3,8,55,11,14,30,27,3,20,4,32,16,16,0
N00002563,131,15,2,2,11,55,5,13,37,30,5,21,4,31,13,18,0
N00002564,112,19,4,4,11,35,8,12,15,22,4,16,2,36,12,24,0
N00002565,116,21,8,3,10,37,14,3,20,25,12,10,3,33,15,18,0
N00002566,122,7,1,1,5,31,6,6,19,29,6,19,4,55,17,38,0
N00002567,120,18,2,4,12,54,8,12,34,19,4,12,3,29,9,19,1
N00002568,119,15,2,5,8,36,5,9,22,17,5,9,3,51,21,30,0
N00002569,121,6,2,0,4,28,4,5,19,34,8,20,6,53,15,37,1
N00002570,120,4,0,1,3,28,6,4,18,19,6,12,1,69,43,26,0
N00002571,126,7,3,1,3,36,3,15,18,43,7,28,8,40,15,24,1
N00002572,129,12,2,2,8,47,6,16,25,20,2,17,1,50,18,30,2
N00002573,136,20,9,2,9,52,16,16,20,17,4,11,2,47,22,24,1
N00002574,122,29,6,14,9,42,10,13,19,23,4,17,2,28,12,14,2
N00002575,126,28,6,5,17,51,19,11,21,14,8,6,0,33,13,20,0
N00002576,320,85,20,46,19,127,54,29,44,61,25,27,9,47,14,32,1
N00002577,241,79,14,45,20,70,36,11,23,36,14,21,1,56,28,27,1
N00002578,129,42,16,11,15,54,15,16,23,14,5,7,2,19,9,10,0
N00002579,131,17,0,3,14,64,10,14,40,18,5,9,4,32,10,21,1
N00002580,113,11,3,3,5,38,8,6,24,30,6,20,4,34,13,20,1
N00002581,129,7,1,3,3,44,9,11,24,31,5,22,4,47,15,32,0
N00002582,519,106,10,12,84,236,40,42,154,59,17,37,5,118,35,76,7
N00002583,113,37,5,2,30,48,9,8,31,23,6,15,2,5,3,1,1
N00002584,127,31,6,1,24,66,15,13,38,21,8,7,6,9,2,7,0
N00002585,108,27,5,1,21,34,12,7,15,25,10,13,2,22,12,10,0
N00002586,126,35,4,4,27,54,17,11,26,22,3,16,3,15,3,11,1
N00002587,288,91,11,4,76,115,23,20,72,49,13,23,13,33,15,18,0
N00002588,110,46,10,3,33,40,9,6,25,16,1,13,2,8,1,7,0
N00002589,106,25,1,2,22,45,7,10,28,20,4,15,1,16,2,13,1
N00002590,528,159,25,25,109,281,52,40,189,51,13,27,11,37,12,23,2
N00002591,396,102,11,8,83,226,27,36,163,37,3,23,11,31,8,20,3
N00002592,149,9,1,4,4,106,8,29,69,22,1,18,3,12,5,7,0
N00002593,137,25,10,8,7,53,19,9,25,24,14,5,5,35,28,7,0
N00002594,127,38,4,4,30,58,16,12,30,16,6,5,5,15,5,10,0
N00002595,139,21,1,4,16,79,14,16,49,26,8,16,2,13,4,8,1
N00002596,120,11,1,3,7,47,3,19,25,39,5,26,8,23,9,14,0
N00002597,107,21,2,6,13,57,4,15,38,21,5,12,4,8,4,4,0
N00002598,104,27,4,5,18,46,12,15,19,19,7,8,4,12,8,4,0
N00002599,127,7,0,4,3,65,5,18,42,32,6,22,4,23,10,12,1
N00002600,101,6,2,0,4,51,4,15,32,21,6,12,3,23,7,16,0
N00002601,124,16,4,2,10,49,5,17,27,35,6,24,5,24,4,18,2
N00002602,107,6,1,0,5,54,6,18,30,23,3,16,4,24,5,19,0
N00002603,443,156,91,46,19,146,85,33,28,58,39,15,4,83,44,38,1
N00002604,138,49,10,32,7,52,24,16,12,15,8,3,4,22,15,7,0
N00002605,162,58,33,15,10,73,49,13,11,17,10,6,1,14,11,3,0
N00002606,195,45,18,8,19,68,36,15,17,32,19,12,1,50,38,12,0
N00002607,107,20,10,1,9,49,32,6,11,23,19,4,0,15,10,5,0
N00002608,137,44,20,19,5,44,17,11,16,24,14,8,2,25,13,12,0
N00002609,123,7,1,4,2,24,1,12,11,39,5,31,3,53,16,37,0
N00002610,122,34,9,18,7,54,30,8,16,17,10,6,1,17,6,11,0
N00002611,64,14,5,7,2,28,14,8,6,5,0,4,1,17,7,10,0
N00002612,123,44,12,13,19,46,16,9,21,16,3,11,2,17,8,7,2
N00002613,391,94,58,20,16,155,88,23,44,53,40,10,3,89,63,26,0
N00002614,153,26,10,8,8,75,25,25,25,21,6,14,1,31,17,13,1
N00002615,112,16,9,1,6,53,10,11,32,26,7,13,6,17,8,9,0
N00002616,169,40,15,10,15,84,31,23,30,23,15,6,2,22,14,8,0
N00002617,164,35,10,9,16,72,22,13,37,24,9,14,1,33,18,14,1
N00002618,106,12,5,0,7,46,19,6,21,24,14,8,2,24,12,11,1
N00002619,311,103,46,33,24,123,56,35,32,44,24,19,1,41,15,25,1
N00002620,241,90,17,20,53,86,29,13,44,19,7,11,1,46,33,13,0
N00002621,119,19,3,4,12,48,25,12,11,15,10,4,1,37,24,13,0
N00002622,145,41,20,6,15,61,26,6,29,23,12,10,1,20,7,13,0
N00002623,115,12,6,1,5,41,11,14,16,26,7,16,3,36,17,19,0
N00002624,127,43,22,7,14,46,23,11,12,17,8,9,0,21,13,8,0
N00002625,138,28,9,5,14,68,19,12,37,17,4,11,2,25,7,18,0
N00002626,294,86,14,24,48,164,23,32,109,26,8,12,6,18,5,12,1
N00002627,150,8,1,2,5,56,22,10,24,28,10,16,2,58,42,16,0
N00002628,398,45,20,11,14,176,57,39,80,60,17,34,9,117,61,53,3
N00002629,122,26,2,4,20,36,15,8,13,18,8,9,1,42,29,13,0
N00002630,108,19,1,4,14,55,16,9,30,16,4,10,2,18,6,11,1
N00002631,125,20,5,3,12,57,19,12,26,20,6,12,2,28,10,18,0
N00002632,148,41,8,0,33,62,9,16,37,13,4,9,0,32,10,21,1
N00002633,177,46,20,10,16,67,24,15,28,35,17,15,3,29,14,15,0
N00002634,122,3,0,1,2,36,4,13,19,31,4,24,3,52,15,37,0
N00002635,137,18,3,3,12,50,11,13,26,28,7,17,4,41,24,17,0
N00002636,138,20,4,5,11,53,7,16,30,29,7,17,5,36,12,23,1
N00002637,170,26,4,3,19,67,9,14,44,35,7,23,5,42,12,29,1
N00002638,165,26,3,5,18,66,12,11,43,35,7,24,4,38,14,22,2
N00002639,144,24,9,3,12,49,17,9,23,36,25,8,3,35,16,19,0
N00002640,133,7,1,1,5,34,5,9,20,38,8,23,7,54,20,33,1
N00002641,132,19,3,4,12,81,13,20,48,22,5,17,0,10,3,7,0
N00002642,172,6,1,0,5,68,6,12,50,39,9,28,2,59,22,37,0
N00002643,131,7,2,3,2,51,2,14,35,40,2,35,3,33,10,22,1
N00002644,134,27,5,4,18,41,10,10,21,23,7,15,1,43,14,29,0
N00002645,134,20,8,4,8,61,14,14,33,13,5,6,2,40,19,21,0
N00002646,173,31,8,10,13,57,16,18,23,25,9,16,0,60,41,19,0
N00002647,299,41,9,11,21,132,18,36,78,50,12,35,3,76,44,31,1
N00002648,94,22,7,9,6,28,11,5,12,16,4,11,1,28,14,14,0
N00002649,145,18,4,5,9,61,5,15,41,24,4,16,4,42,8,34,0
N00002650,124,24,9,2,13,61,17,14,30,14,4,8,2,25,12,13,0
N00002651,167,18,0,4,14,77,8,13,56,24,4,18,2,48,17,31,0
N00002652,131,23,3,2,18,64,19,20,25,17,6,11,0,27,12,15,0
N00002653,184,51,10,16,25,69,9,24,36,16,7,8,1,48,23,25,0
N00002654,109,27,2,4,21,32,10,7,15,11,4,6,1,39,20,19,0
N00002655,155,34,18,7,9,61,39,9,13,15,5,10,0,45,27,17,1
N00002656,261,91,14,15,62,111,23,23,65,34,11,18,5,25,7,17,1
N00002657,146,32,7,3,22,54,14,17,23,24,7,13,4,36,16,20,0
N00002658,169,68,12,8,48,58,9,14,35,21,10,9,2,22,10,12,0
N00002659,151,64,13,12,39,54,13,10,31,16,11,4,1,17,12,5,0
N00002660,164,30,5,9,16,55,6,14,35,24,7,11,6,55,28,27,0
N00002661,232,62,21,15,26,94,34,17,43,31,19,11,1,45,21,24,0
N00002662,185,54,22,5,27,71,21,15,35,18,12,6,0,42,26,15,1
N00002663,127,28,4,7,17,58,12,12,34,26,4,19,3,15,3,12,0
N00002664,144,31,9,5,17,49,18,11,20,24,16,5,3,40,26,13,1
N00002665,114,13,3,1,9,48,10,12,26,25,6,17,2,28,7,21,0
N00002666,109,15,1,6,8,40,8,11,21,23,7,15,1,31,15,15,1
N00002667,334,62,13,10,39,113,30,34,49,59,18,34,7,100,55,44,1
N00002668,116,22,10,1,11,52,6,11,35,20,7,11,2,22,14,8,0
N00002669,187,38,10,9,19,73,14,18,41,34,12,18,4,42,19,22,1
N00002670,600,123,18,17,88,306,42,62,202,80,22,52,6,91,35,53,3
N00002671,466,99,11,17,71,219,23,50,146,91,14,72,5,57,22,33,2
N00002672,129,50,18,2,30,50,12,11,27,16,7,7,2,13,5,8,0
N00002673,536,103,25,21,57,196,47,44,105,74,26,40,8,163,105,58,0
N00002674,115,28,11,2,15,50,12,11,27,16,7,8,1,21,9,12,0
N00002675,131,0,0,0,0,65,3,22,40,34,2,22,10,32,16,16,0
N00002676,283,49,10,15,24,112,20,32,60,59,17,40,2,63,24,39,0
N00002677,152,6,0,1,5,70,4,19,47,25,8,17,0,51,15,36,0
N00002678,139,31,5,8,18,55,10,14,31,23,8,13,2,30,10,20,0
N00002679,199,44,5,14,25,85,16,15,54,24,6,15,3,46,20,26,0
N00002680,138,2,0,1,1,62,5,15,42,35,5,21,9,39,13,26,0
N00002681,154,9,2,0,7,67,8,16,43,36,3,28,5,42,18,24,0
N00002682,160,30,6,13,11,86,6,15,65,21,4,13,4,23,7,15,1
N00002683,136,7,1,1,5,62,6,18,38,27,4,15,8,40,12,27,1
N00002684,165,24,5,5,14,66,8,13,45,34,3,30,1,41,17,24,0
N00002685,126,8,1,3,4,63,4,20,39,32,8,19,5,23,7,15,1
N00002686,130,4,0,3,1,51,8,16,27,34,6,25,3,41,13,28,0
N00002687,120,18,4,1,13,46,6,10,30,20,4,16,0,36,15,21,0
N00002688,129,6,3,0,3,49,5,18,26,31,2,24,5,43,21,22,0
N00002689,126,19,2,3,14,47,11,13,23,23,7,14,2,37,16,21,0
N00002690,97,14,5,5,4,34,10,8,16,18,7,10,1,31,17,14,0
N00002691,125,13,1,2,10,50,8,11,31,27,7,15,5,35,13,22,0
N00002692,133,14,1,9,4,42,13,10,19,31,11,19,1,46,21,25,0
N00002693,190,15,6,4,5,37,18,6,13,19,14,3,2,119,87,31,1
N00002694,124,8,4,3,1,51,7,16,28,32,5,25,2,33,12,21,0
N00002695,145,16,1,4,11,96,8,17,71,18,3,14,1,15,6,9,0
N00002696,129,12,1,5,6,47,10,9,28,28,5,18,5,42,18,24,0
N00002697,139,14,2,2,10,60,7,16,37,30,10,17,3,35,18,16,1
N00002698,208,29,7,10,12,87,16,22,49,37,11,25,1,55,16,38,1
N00002699,136,27,1,11,15,49,10,11,28,17,3,12,2,43,16,27,0
N00002700,191,52,7,18,27,97,14,30,53,24,3,18,3,18,7,11,0
N00002701,174,26,4,10,12,90,8,21,61,19,1,18,0,39,14,23,2
N00002702,136,25,4,1,20,52,7,18,27,24,5,16,3,35,15,20,0
N00002703,189,18,2,5,11,94,6,18,70,39,4,27,8,38,13,24,1
N00002704,173,16,1,10,5,92,5,15,72,24,5,15,4,41,21,19,1
N00002705,150,21,6,3,12,74,5,15,54,28,4,18,6,27,11,15,1
N00002706,148,9,1,2,6,73,9,22,42,20,1,13,6,46,14,32,0
N00002707,192,37,4,14,19,83,13,14,56,37,8,27,2,35,10,25,0
N00002708,118,28,8,6,14,37,17,5,15,20,8,11,1,33,12,21,0
N00002709,185,26,3,10,13,74,13,17,44,32,8,22,2,53,20,32,1
N00002710,177,54,15,15,24,64,13,14,37,26,12,13,1,33,17,16,0
N00002711,327,62,16,14,32,130,41,27,62,40,15,18,7,95,40,53,2
N00002712,129,8,4,2,2,64,11,13,40,25,7,16,2,32,15,16,1
N00002713,143,24,5,7,12,65,5,14,46,23,3,16,4,31,9,22,0
N00002714,155,9,2,2,5,76,5,24,47,41,5,29,7,29,14,15,0
N00002715,150,8,0,3,5,58,2,13,43,38,9,26,3,46,14,31,1
N00002716,136,19,1,7,11,47,5,8,34,21,1,19,1,49,25,23,1
N00002717,181,17,2,7,8,89,6,23,60,26,6,18,2,49,21,27,1
N00002718,173,16,5,3,8,78,7,17,54,28,1,25,2,51,18,33,0
N00002719,126,9,0,1,8,44,6,16,22,34,4,24,6,39,16,23,0
N00002720,128,21,7,2,12,56,12,11,33,28,7,18,3,23,12,11,0
N00002721,126,10,0,3,7,45,6,10,29,28,11,13,4,43,15,27,1
N00002722,137,7,1,0,6,70,7,13,50,24,8,14,2,36,11,25,0
N00002723,154,27,3,8,16,68,12,19,37,25,7,15,3,34,12,20,2
N00002724,107,17,4,3,10,36,12,8,16,22,10,9,3,32,18,14,0
N00002725,139,12,0,5,7,70,7,14,49,19,1,15,3,38,16,22,0
N00002726,414,125,20,28,77,164,26,34,104,55,14,36,5,70,32,38,0
N00002727,129,4,0,2,2,63,2,14,47,25,4,15,6,37,10,27,0
N00002728,411,72,16,16,40,183,40,47,96,58,18,33,7,98,53,45,0
N00002729,122,36,13,3,20,46,11,12,23,11,2,8,1,29,16,12,1
N00002730,125,26,8,4,14,38,10,11,17,21,11,8,2,40,16,23,1
N00002731,126,32,7,3,22,36,12,10,14,20,6,13,1,38,18,19,1
N00002732,121,19,5,2,12,50,14,9,27,27,9,13,5,25,12,13,0
N00002733,196,32,10,7,15,69,15,28,26,26,11,14,1,69,44,25,0
N00002734,156,13,1,5,7,95,12,18,65,18,3,12,3,30,13,17,0
N00002735,137,9,0,3,6,56,8,8,40,31,5,22,4,41,11,29,1
N00002736,126,5,1,2,2,53,3,15,35,23,5,15,3,45,9,36,0
N00002737,128,2,0,0,2,38,5,8,25,35,2,26,7,53,23,30,0
N00002738,148,3,0,0,3,66,5,15,46,38,7,26,5,41,15,25,1
N00002739,138,12,3,4,5,50,4,12,34,41,4,27,10,35,10,24,1
N00002740,136,20,1,5,14,55,2,15,38,20,9,10,1,41,16,25,0
N00002741,159,25,2,4,19,68,6,15,47,29,1,23,5,37,15,22,0
N00002742,148,29,3,7,19,62,19,12,31,27,11,13,3,30,12,18,0
N00002743,159,20,7,2,11,55,14,10,31,32,8,22,2,52,27,24,1
N00002744,121,28,15,3,10,44,13,16,15,32,15,15,2,17,10,6,1
N00002745,136,13,3,3,7,55,14,6,35,38,12,21,5,30,15,14,1
N00002746,115,21,5,3,13,47,7,13,27,18,3,12,3,29,11,17,1
N00002747,121,12,0,4,8,26,6,9,11,19,4,15,0,64,35,29,0
N00002748,128,23,6,3,14,62,12,14,36,21,3,15,3,22,9,11,2
