GeographyCode,QS602NI0001,QS602NI0002,QS602NI0003,QS602NI0004,QS602NI0005,QS602NI0006,QS602NI0007,QS602NI0008,QS602NI0009,QS602NI0010,QS602NI0011,QS602NI0012,QS602NI0013,QS602NI0014,QS602NI0015,QS602NI0016
N00002165,113,89,13,54,1,2,0,10,9,0,24,10,0,3,7,4
N00002166,106,72,15,38,0,9,2,6,1,1,34,17,0,2,12,3
N00002167,112,72,8,43,0,4,0,8,7,2,40,23,0,2,13,2
N00002168,100,76,14,43,0,6,0,7,4,2,24,18,0,2,3,1
N00002169,161,109,18,65,3,6,1,10,5,1,52,20,1,8,18,5
N00002170,111,67,9,36,1,5,0,6,9,1,44,21,0,2,18,3
N00002171,141,120,7,80,1,8,5,16,3,0,21,13,0,2,4,2
N00002172,178,156,17,102,0,7,3,20,7,0,22,13,0,0,8,1
N00002173,125,105,8,61,2,13,2,17,2,0,20,15,0,1,2,2
N00002174,144,114,9,74,0,5,5,18,3,0,30,17,0,4,8,1
N00002175,224,194,28,127,0,13,4,14,6,2,30,15,1,1,10,3
N00002176,172,136,16,100,0,5,4,7,4,0,36,25,0,3,7,1
N00002177,163,131,7,82,1,11,2,24,3,1,32,22,0,1,5,4
N00002178,147,117,17,57,0,7,4,23,8,1,30,14,0,4,11,1
N00002179,118,100,10,75,0,3,1,8,3,0,18,12,0,1,5,0
N00002180,94,65,11,47,0,1,1,0,5,0,29,13,1,4,9,2
N00002181,236,198,22,148,0,11,0,17,0,0,38,22,1,6,6,3
N00002182,107,83,11,47,0,6,3,14,2,0,24,21,0,1,2,0
N00002183,146,93,6,70,0,1,0,4,9,3,53,18,0,1,22,12
N00002184,102,54,5,33,0,1,4,5,6,0,48,14,1,5,20,8
N00002185,195,110,19,73,0,0,3,4,9,2,85,34,1,7,30,13
N00002186,103,73,14,50,0,0,1,4,4,0,30,13,1,4,9,3
N00002187,105,80,17,55,0,1,0,2,5,0,25,15,0,3,4,3
N00002188,86,41,6,27,0,0,1,0,7,0,45,25,0,6,11,3
N00002189,90,62,11,42,1,0,0,1,7,0,28,19,1,3,5,0
N00002190,209,159,21,107,0,2,4,6,18,1,50,12,2,9,17,10
N00002191,86,46,7,31,0,0,0,4,4,0,40,21,1,5,11,2
N00002192,172,140,16,101,0,5,5,9,3,1,32,17,0,3,6,6
N00002193,90,60,6,44,0,0,1,4,5,0,30,14,2,6,8,0
N00002194,99,55,9,32,0,0,3,0,10,1,44,14,0,5,21,4
N00002195,108,82,8,49,0,4,3,10,7,1,26,8,0,3,13,2
N00002196,182,151,16,97,0,12,3,18,4,1,31,21,0,3,6,1
N00002197,204,169,32,103,1,7,2,16,6,2,35,17,1,6,8,3
N00002198,98,53,9,36,0,1,0,1,6,0,45,28,1,2,7,7
N00002199,113,71,18,37,0,1,5,3,6,1,42,14,0,11,15,2
N00002200,140,90,19,49,0,1,0,8,13,0,50,25,1,5,17,2
N00002201,93,39,6,22,0,1,1,1,7,1,54,19,2,4,20,9
N00002202,127,89,19,57,0,1,1,5,4,2,38,22,1,6,8,1
N00002203,375,307,30,212,1,15,13,33,2,1,68,48,2,3,8,7
N00002204,141,108,11,59,0,16,4,17,1,0,33,26,0,3,3,1
N00002205,244,212,13,150,1,14,3,26,4,1,32,22,0,4,4,2
N00002206,119,92,5,68,1,3,3,8,3,1,27,20,0,3,2,2
N00002207,107,79,10,53,1,2,2,9,0,2,28,18,1,2,7,0
N00002208,98,67,7,36,1,9,1,11,2,0,31,14,1,2,11,3
N00002209,118,90,13,56,0,2,5,9,4,1,28,19,0,2,6,1
N00002210,118,96,4,55,1,12,5,16,2,1,22,14,1,1,3,3
N00002211,118,70,12,44,1,0,1,2,10,0,48,24,0,2,15,7
N00002212,91,71,7,50,1,1,0,6,6,0,20,10,1,4,4,1
N00002213,252,198,21,124,2,8,4,28,10,1,54,25,0,15,8,6
N00002214,116,90,8,68,0,4,2,7,0,1,26,21,0,1,2,2
N00002215,102,65,3,50,0,1,0,5,6,0,37,25,0,1,10,1
N00002216,108,67,10,52,0,0,2,2,1,0,41,28,1,4,7,1
N00002217,84,53,8,35,0,1,2,4,2,1,31,18,0,3,9,1
N00002218,95,64,5,47,1,2,0,5,3,1,31,19,0,2,5,5
N00002219,103,59,11,34,0,2,2,3,6,1,44,33,0,3,6,2
N00002220,164,129,17,94,0,4,2,8,4,0,35,18,0,6,9,2
N00002221,161,92,19,57,0,2,0,4,9,1,69,45,1,7,12,4
N00002222,108,71,16,41,0,2,0,2,9,1,37,14,0,6,14,3
N00002223,61,41,10,25,0,1,1,2,1,1,20,11,0,1,3,5
N00002224,79,53,6,42,0,0,0,0,5,0,26,8,0,3,8,7
N00002225,146,83,9,49,0,1,1,4,18,1,63,24,0,6,24,9
N00002226,84,44,8,31,0,0,0,0,4,1,40,17,1,5,14,3
N00002227,82,50,7,34,0,2,0,1,6,0,32,19,1,4,5,3
N00002228,92,63,7,43,0,1,3,1,8,0,29,16,1,4,6,2
N00002229,312,234,37,158,1,8,7,9,12,2,78,24,1,14,29,10
N00002230,104,60,12,37,0,0,1,0,10,0,44,15,0,8,14,7
N00002231,136,60,11,26,1,0,0,4,18,0,76,18,1,14,31,12
N00002232,300,205,27,143,2,3,0,9,20,1,95,31,0,14,33,17
N00002233,128,90,17,59,2,0,1,1,7,3,38,15,0,2,12,9
N00002234,110,69,7,46,0,2,0,2,12,0,41,9,1,3,19,9
N00002235,127,66,20,31,0,2,0,1,12,0,61,20,0,11,22,8
N00002236,272,135,31,76,0,4,1,3,19,1,137,55,1,17,49,15
N00002237,115,90,31,49,1,0,0,1,8,0,25,10,1,2,11,1
N00002238,96,67,21,32,0,0,0,1,12,1,29,7,0,8,12,2
N00002239,99,54,16,27,0,0,0,1,10,0,45,15,0,6,19,5
N00002240,136,78,13,48,0,2,0,5,9,1,58,21,3,7,20,7
N00002241,108,66,12,47,1,2,0,0,4,0,42,13,0,9,17,3
N00002242,88,55,10,34,0,3,1,5,2,0,33,16,0,1,12,4
N00002243,96,50,11,26,0,1,2,5,4,1,46,22,0,3,18,3
N00002244,89,52,7,33,0,1,4,5,2,0,37,20,0,3,11,3
N00002245,92,20,3,12,0,0,1,0,4,0,72,33,0,1,29,9
N00002246,134,104,10,77,0,4,2,8,2,1,30,23,0,0,4,3
N00002247,136,106,17,68,0,10,0,6,2,3,30,15,2,2,10,1
N00002248,234,199,26,132,0,8,3,20,7,3,35,20,0,4,8,3
N00002249,171,145,10,105,0,13,2,14,0,1,26,19,0,3,3,1
N00002250,109,85,14,58,0,3,2,4,4,0,24,13,0,5,5,1
N00002251,131,96,14,65,1,8,3,5,0,0,35,17,0,3,11,4
N00002252,228,190,9,120,1,11,3,40,6,0,38,24,0,0,13,1
N00002253,112,90,12,51,0,10,6,9,2,0,22,12,0,5,3,2
N00002254,186,154,12,102,1,14,2,15,8,0,32,13,1,8,4,6
N00002255,158,134,14,83,1,7,3,13,12,1,24,16,0,2,6,0
N00002256,148,113,8,68,0,9,8,20,0,0,35,26,0,5,4,0
N00002257,116,89,9,66,0,1,1,7,4,1,27,19,1,0,6,1
N00002258,112,95,7,61,0,10,2,14,1,0,17,11,0,1,3,2
N00002259,138,108,12,78,0,2,3,7,4,2,30,12,1,6,9,2
N00002260,286,242,17,176,0,14,4,23,6,2,44,25,2,7,9,1
N00002261,216,190,11,134,0,12,3,23,6,1,26,20,1,2,3,0
N00002262,136,111,6,76,0,6,2,14,5,2,25,10,0,6,8,1
N00002263,143,126,13,70,2,10,3,25,2,1,17,13,0,1,1,2
N00002264,252,187,33,118,0,2,2,15,15,2,65,29,1,10,18,7
N00002265,208,163,32,109,0,1,0,10,10,1,45,16,0,9,12,8
N00002266,100,52,14,29,0,1,0,3,5,0,48,19,0,3,19,7
N00002267,166,102,14,61,0,1,1,6,18,1,64,14,3,15,27,5
N00002268,279,199,30,130,1,7,5,10,13,3,80,28,2,13,32,5
N00002269,112,47,9,27,1,1,0,2,6,1,65,23,1,11,23,7
N00002270,117,59,22,26,0,1,0,0,9,1,58,13,1,10,30,4
N00002271,107,52,10,28,1,1,0,0,11,1,55,13,1,14,23,4
N00002272,95,47,12,26,0,1,0,3,4,1,48,14,2,10,15,7
N00002273,209,179,25,133,0,9,2,5,5,0,30,14,0,4,7,5
N00002274,87,56,13,35,0,1,1,1,4,1,31,6,0,6,14,5
N00002275,95,50,8,33,0,2,0,2,5,0,45,17,1,11,12,4
N00002276,114,71,9,51,0,0,2,6,2,1,43,29,0,1,11,2
N00002277,184,113,14,77,0,7,2,2,10,1,71,25,0,12,28,6
N00002278,131,67,13,40,0,0,3,2,8,1,64,28,1,12,19,4
N00002279,104,52,9,36,0,0,0,0,7,0,52,25,0,2,20,5
N00002280,105,70,16,40,0,3,0,5,5,1,35,16,1,6,11,1
N00002281,123,61,20,31,1,1,1,2,3,2,62,17,1,16,23,5
N00002282,98,41,11,16,0,1,0,4,8,1,57,24,0,4,23,6
N00002283,94,44,11,26,0,0,0,0,7,0,50,13,0,8,22,7
N00002284,106,48,9,28,0,2,0,2,7,0,58,19,0,5,28,6
N00002285,116,88,9,59,1,8,1,8,2,0,28,15,0,3,7,3
N00002286,122,79,15,46,1,6,1,8,2,0,43,25,0,6,11,1
N00002287,100,58,14,32,1,0,0,3,8,0,42,26,0,5,9,2
N00002288,104,49,15,24,0,0,1,2,7,0,55,22,1,8,19,5
N00002289,96,52,11,35,0,2,0,1,3,0,44,26,1,2,9,6
N00002290,163,92,16,55,1,7,2,8,3,0,71,50,0,4,12,5
N00002291,203,133,12,91,0,3,4,6,15,2,70,41,0,1,24,4
N00002292,97,67,6,42,0,5,2,11,0,1,30,19,0,2,8,1
N00002293,97,56,6,42,0,1,3,1,2,1,41,22,1,0,13,5
N00002294,105,71,8,51,0,1,2,8,0,1,34,25,0,2,6,1
N00002295,123,99,13,76,0,1,1,5,3,0,24,12,1,2,6,3
N00002296,134,107,22,75,0,1,3,3,2,1,27,16,0,2,6,3
N00002297,101,80,9,59,0,3,2,6,1,0,21,18,0,0,2,1
N00002298,105,61,12,38,1,5,0,3,2,0,44,30,0,6,8,0
N00002299,127,97,10,74,0,4,2,5,2,0,30,22,1,2,1,4
N00002300,301,247,14,192,3,15,3,18,2,0,54,44,1,2,5,2
N00002301,210,159,19,119,0,4,4,8,4,1,51,33,0,6,10,2
N00002302,203,152,14,100,0,20,0,17,1,0,51,36,0,2,10,3
N00002303,149,127,11,103,1,3,1,8,0,0,22,10,0,2,7,3
N00002304,85,46,6,29,1,1,0,5,4,0,39,18,0,4,16,1
N00002305,305,277,21,231,1,7,1,8,5,3,28,21,0,0,4,3
N00002306,510,422,39,335,0,10,3,17,16,2,88,29,1,5,38,15
N00002307,120,102,10,62,0,9,3,14,3,1,18,16,0,1,1,0
N00002308,108,84,3,66,1,5,2,7,0,0,24,18,0,1,2,3
N00002309,88,61,9,40,0,1,2,2,7,0,27,10,0,4,12,1
N00002310,80,47,8,35,0,1,0,1,2,0,33,16,2,5,8,2
N00002311,99,76,7,58,0,0,2,5,4,0,23,12,0,6,5,0
N00002312,121,78,11,53,0,0,1,3,10,0,43,28,0,6,9,0
N00002313,110,77,15,45,0,2,5,9,1,0,33,25,0,1,5,2
N00002314,90,59,5,46,0,2,1,3,1,1,31,28,1,0,2,0
N00002315,114,81,11,54,0,6,3,5,1,1,33,26,2,2,1,2
N00002316,94,62,10,43,0,0,0,3,6,0,32,24,0,0,3,5
N00002317,102,73,9,54,0,3,2,2,3,0,29,23,0,2,2,2
N00002318,125,92,12,63,0,4,2,11,0,0,33,22,2,4,4,1
N00002319,216,175,15,130,0,9,4,13,4,0,41,27,0,5,5,4
N00002320,105,77,10,51,0,3,0,5,8,0,28,14,0,5,6,3
N00002321,95,64,7,46,0,6,2,2,1,0,31,20,0,3,8,0
N00002322,108,79,9,54,0,1,4,6,4,1,29,27,0,0,2,0
N00002323,114,80,14,58,0,4,0,4,0,0,34,30,0,3,1,0
N00002324,89,66,5,54,0,0,2,5,0,0,23,15,0,3,5,0
N00002325,154,119,5,96,0,6,1,6,4,1,35,26,1,2,5,1
N00002326,106,82,10,54,1,4,2,6,5,0,24,13,1,1,6,3
N00002327,412,343,28,244,0,20,10,30,10,1,69,50,0,4,13,2
N00002328,125,107,14,75,0,4,3,11,0,0,18,13,0,0,4,1
N00002329,108,71,8,46,0,2,2,8,5,0,37,25,0,1,9,2
N00002330,202,169,12,117,0,10,3,27,0,0,33,25,0,1,6,1
N00002331,179,139,20,81,0,12,3,19,3,1,40,22,0,10,4,4
N00002332,139,109,13,79,0,3,1,6,7,0,30,20,1,4,4,1
N00002333,130,109,10,74,2,7,1,8,6,1,21,18,0,0,3,0
N00002334,119,89,11,65,0,1,3,5,3,1,30,22,0,2,4,2
N00002335,182,141,3,103,2,8,1,19,5,0,41,29,0,0,10,2
N00002336,113,73,9,48,0,1,1,6,6,2,40,26,1,3,8,2
N00002337,133,80,16,47,0,2,1,5,6,3,53,28,0,6,12,7
N00002338,88,57,11,35,0,2,0,3,4,2,31,18,0,2,7,4
N00002339,102,76,11,54,0,1,1,5,3,1,26,17,0,0,7,2
N00002340,101,69,10,50,0,0,1,5,3,0,32,21,0,2,6,3
N00002341,87,56,7,37,0,0,2,4,6,0,31,16,0,3,9,3
N00002342,104,58,6,37,0,3,1,2,8,1,46,19,0,3,20,4
N00002343,116,101,15,67,1,0,2,12,4,0,15,1,0,2,6,6
N00002344,166,103,17,66,0,1,1,5,10,3,63,23,1,9,22,8
N00002345,113,72,11,51,0,1,2,6,1,0,41,24,0,4,10,3
N00002346,97,75,9,54,0,0,1,6,4,1,22,12,0,1,5,4
N00002347,231,176,25,118,1,3,6,13,10,0,55,33,0,4,8,10
N00002348,134,77,10,46,0,2,0,8,11,0,57,31,0,6,17,3
N00002349,93,65,9,43,0,1,2,5,4,1,28,17,0,4,5,2
N00002350,68,41,3,34,0,0,1,0,3,0,27,22,0,1,3,1
N00002351,403,350,32,248,1,25,4,15,21,4,53,18,0,13,15,7
N00002352,94,48,8,29,1,3,1,3,3,0,46,31,0,3,8,4
N00002353,607,459,81,302,0,12,11,25,25,3,148,44,8,39,42,15
N00002354,139,90,10,61,0,4,0,6,9,0,49,23,0,7,15,4
N00002355,109,68,21,37,0,0,0,3,5,2,41,9,0,4,19,9
N00002356,138,109,28,67,0,2,1,4,7,0,29,10,0,7,12,0
N00002357,130,85,17,42,1,4,0,6,15,0,45,16,1,5,22,1
N00002358,98,52,14,29,0,0,0,0,7,2,46,17,0,7,17,5
N00002359,108,65,14,30,0,1,1,4,15,0,43,21,1,5,12,4
N00002360,90,58,7,46,0,3,0,0,2,0,32,21,0,2,7,2
N00002361,102,65,11,40,0,2,1,0,10,1,37,18,1,6,9,3
N00002362,97,55,13,33,0,0,1,0,7,1,42,17,1,3,17,4
N00002363,85,51,10,35,0,1,0,2,3,0,34,15,0,2,13,4
N00002364,103,57,14,36,0,0,2,2,3,0,46,17,0,5,19,5
N00002365,113,69,14,45,0,1,1,1,7,0,44,23,0,4,12,5
N00002366,104,64,11,51,0,0,0,0,2,0,40,20,0,1,15,4
N00002367,139,96,8,73,0,8,2,4,1,0,43,31,0,0,11,1
N00002368,132,111,8,66,0,12,7,16,1,1,21,14,0,2,4,1
N00002369,269,229,22,156,1,16,4,22,7,1,40,15,0,8,11,6
N00002370,115,106,5,53,0,15,5,24,4,0,9,6,0,0,2,1
N00002371,125,111,10,64,2,10,4,20,1,0,14,10,0,0,3,1
N00002372,190,158,15,107,1,6,5,23,1,0,32,21,0,3,7,1
N00002373,118,93,12,53,2,6,3,12,5,0,25,14,0,3,4,4
N00002374,108,68,11,38,0,5,1,10,3,0,40,21,0,2,8,9
N00002375,114,88,7,47,0,7,1,20,6,0,26,14,0,3,5,4
N00002376,125,106,7,69,0,7,6,16,1,0,19,15,0,0,4,0
N00002377,151,121,8,88,0,5,4,11,5,0,30,13,1,4,10,2
N00002378,282,244,20,184,0,8,1,24,6,1,38,21,2,5,9,1
N00002379,225,185,13,137,1,13,5,14,2,0,40,22,3,1,7,7
N00002380,93,65,8,35,1,6,5,9,1,0,28,22,0,0,4,2
N00002381,128,104,17,64,0,5,4,10,3,1,24,21,0,1,2,0
N00002382,168,141,8,106,1,8,4,8,6,0,27,14,0,2,10,1
N00002383,140,108,5,78,1,16,2,6,0,0,32,28,0,0,3,1
N00002384,133,115,14,85,1,3,2,7,3,0,18,16,0,0,2,0
N00002385,97,82,11,64,0,3,0,4,0,0,15,10,0,0,4,1
N00002386,121,84,17,49,0,1,1,0,15,1,37,15,2,5,11,4
N00002387,239,130,22,84,0,3,2,3,16,0,109,33,1,3,61,11
N00002388,90,61,7,37,2,0,1,2,11,1,29,3,0,5,15,6
N00002389,126,79,12,50,0,2,1,3,10,1,47,25,0,5,12,5
N00002390,134,92,7,70,1,0,1,1,11,1,42,7,1,4,21,9
N00002391,119,90,9,51,0,6,8,12,2,2,29,20,0,4,4,1
N00002392,103,73,9,48,0,5,2,8,0,1,30,23,0,0,6,1
N00002393,185,159,11,114,0,13,1,18,1,1,26,15,2,2,5,2
N00002394,147,115,16,65,1,6,1,12,11,3,32,13,2,0,13,4
N00002395,122,100,14,78,0,0,0,7,1,0,22,8,0,4,7,3
N00002396,116,67,24,23,1,0,2,4,12,1,49,24,0,5,10,10
N00002397,137,63,11,31,0,0,0,5,15,1,74,21,1,15,28,9
N00002398,124,66,19,28,0,1,2,6,9,1,58,16,2,13,19,8
N00002399,112,66,14,31,3,0,4,5,9,0,46,9,0,11,21,5
N00002400,60,37,6,27,0,1,1,1,1,0,23,20,1,1,0,1
N00002401,545,454,60,315,1,9,13,25,28,3,91,33,1,28,21,8
N00002402,73,55,5,39,0,4,0,6,1,0,18,17,0,0,1,0
N00002403,157,110,11,71,0,6,4,10,8,0,47,36,0,3,7,1
N00002404,319,233,25,173,0,9,2,9,14,1,86,42,0,15,19,10
N00002405,109,79,8,52,1,7,3,5,2,1,30,13,1,4,10,2
N00002406,99,66,8,29,1,9,3,10,6,0,33,28,0,2,3,0
N00002407,97,61,6,39,0,8,2,4,2,0,36,26,0,3,5,2
N00002408,109,77,9,42,0,12,4,9,1,0,32,28,0,1,2,1
N00002409,106,61,11,38,0,5,0,5,2,0,45,24,0,5,14,2
N00002410,98,53,10,30,1,3,0,4,5,0,45,25,1,4,12,3
N00002411,97,76,4,41,0,17,3,9,0,2,21,18,0,1,1,1
N00002412,105,91,4,66,0,11,2,8,0,0,14,11,0,1,2,0
N00002413,118,95,8,69,1,4,3,8,2,0,23,13,0,2,5,3
N00002414,92,69,9,32,0,14,1,9,3,1,23,20,0,1,1,1
N00002415,90,59,9,34,0,6,4,3,2,1,31,24,1,1,3,2
N00002416,163,115,10,74,0,2,3,17,9,0,48,21,1,6,12,8
N00002417,105,75,7,31,0,8,1,21,7,0,30,17,1,3,7,2
N00002418,154,114,12,56,1,9,7,21,7,1,40,18,1,3,10,8
N00002419,209,174,20,101,1,11,2,21,16,2,35,19,2,6,5,3
N00002420,143,110,6,56,0,10,4,26,7,1,33,16,0,2,9,6
N00002421,103,87,10,33,0,6,5,30,3,0,16,9,0,3,4,0
N00002422,143,102,13,51,2,12,2,15,6,1,41,25,0,2,11,3
N00002423,86,27,10,10,0,0,1,1,5,0,59,26,0,5,24,4
N00002424,103,70,9,39,0,1,5,5,11,0,33,16,0,4,10,3
N00002425,113,62,8,42,0,3,1,0,8,0,51,22,0,5,18,6
N00002426,111,70,13,45,0,0,1,1,7,3,41,22,1,2,13,3
N00002427,111,58,14,26,0,0,1,4,12,1,53,20,1,4,23,5
N00002428,113,62,10,31,1,1,1,6,10,2,51,27,1,6,15,2
N00002429,116,53,10,26,0,0,0,6,11,0,63,25,2,5,26,5
N00002430,124,56,16,24,0,0,0,3,13,0,68,17,0,14,27,10
N00002431,378,161,43,48,0,4,6,12,45,3,217,61,6,20,106,24
N00002432,102,38,16,13,0,0,1,1,7,0,64,13,2,3,43,3
N00002433,128,87,17,43,1,1,2,6,15,2,41,20,2,5,12,2
N00002434,97,46,15,14,0,0,1,5,11,0,51,11,2,14,17,7
N00002435,118,44,12,13,0,0,2,4,11,2,74,42,0,3,27,2
N00002436,144,81,26,36,0,0,2,6,9,2,63,31,1,8,19,4
N00002437,83,64,8,35,0,4,7,5,4,1,19,11,0,3,4,1
N00002438,117,65,13,33,1,2,2,4,10,0,52,23,1,7,18,3
N00002439,109,49,12,24,0,1,0,0,11,1,60,36,1,8,13,2
N00002440,108,54,20,18,1,2,2,4,7,0,54,25,0,7,15,7
N00002441,101,49,10,21,0,0,1,3,14,0,52,16,0,3,29,4
N00002442,106,44,12,20,0,3,1,4,3,1,62,16,0,14,24,8
N00002443,119,73,21,32,0,0,3,5,8,4,46,18,0,6,17,5
N00002444,321,203,40,122,2,12,5,8,14,0,118,53,3,9,45,8
N00002445,106,67,6,45,0,5,4,5,2,0,39,31,1,3,4,0
N00002446,115,64,22,26,1,0,2,4,9,0,51,15,0,6,24,6
N00002447,140,71,20,35,0,1,1,0,10,4,69,22,2,12,24,9
N00002448,120,72,26,36,0,0,0,2,7,1,48,27,1,5,14,1
N00002449,122,79,9,48,0,6,2,6,8,0,43,19,0,4,13,7
N00002450,103,61,13,38,0,2,2,4,2,0,42,21,0,5,14,2
N00002451,255,127,41,50,0,2,1,4,28,1,128,33,2,27,54,12
N00002452,108,65,17,31,0,1,1,11,4,0,43,23,3,4,11,2
N00002453,133,77,17,43,2,1,3,5,5,1,56,34,0,2,16,4
N00002454,134,52,3,36,0,3,0,5,4,1,82,50,0,3,25,4
N00002455,114,96,8,62,0,6,5,12,2,1,18,8,0,4,2,4
N00002456,131,102,10,67,0,7,3,12,2,1,29,19,0,2,6,2
N00002457,178,144,21,99,2,6,8,5,3,0,34,18,0,4,11,1
N00002458,116,62,18,29,0,1,0,6,8,0,54,21,1,5,24,3
N00002459,269,181,19,99,1,18,5,30,8,1,88,45,1,13,23,6
N00002460,147,109,12,69,0,7,0,13,7,1,38,19,2,7,7,3
N00002461,164,124,8,74,1,12,2,21,5,1,40,17,0,6,15,2
N00002462,159,115,9,57,0,18,3,20,8,0,44,25,0,3,13,3
N00002463,118,83,9,39,0,8,5,14,8,0,35,18,0,2,12,3
N00002464,121,91,11,41,2,7,2,23,4,1,30,17,0,2,8,3
N00002465,261,103,34,32,0,0,4,1,29,3,158,18,4,57,53,26
N00002466,106,44,19,11,0,1,0,1,10,2,62,20,0,8,26,8
N00002467,111,51,12,25,1,0,0,3,9,1,60,24,2,10,19,5
N00002468,116,69,8,35,1,2,2,6,15,0,47,11,0,12,19,5
N00002469,223,121,27,56,0,1,4,8,24,1,102,23,2,20,46,11
N00002470,125,68,26,19,0,1,3,6,11,2,57,20,0,11,24,2
N00002471,105,50,15,14,0,1,2,2,13,3,55,16,1,11,25,2
N00002472,155,81,26,25,0,3,4,0,20,3,74,15,0,17,34,8
N00002473,118,55,16,20,0,0,0,2,16,1,63,8,0,8,38,9
N00002474,118,62,19,21,0,0,2,4,16,0,56,8,2,15,21,10
N00002475,138,60,12,29,0,1,3,2,13,0,78,16,2,18,32,10
N00002476,118,63,20,25,0,2,1,4,10,1,55,16,0,10,20,9
N00002477,100,61,16,25,0,5,1,4,8,2,39,16,0,7,12,4
N00002478,187,99,33,37,0,2,3,5,15,4,88,8,3,24,41,12
N00002479,137,117,13,71,1,16,2,9,5,0,20,11,1,4,4,0
N00002480,202,151,23,77,1,15,7,18,7,3,51,27,1,5,15,3
N00002481,125,58,22,22,0,0,0,2,9,3,67,11,1,19,30,6
N00002482,117,55,12,23,0,0,2,3,14,1,62,5,0,14,40,3
N00002483,123,53,14,24,0,0,1,3,11,0,70,11,2,14,37,6
N00002484,127,64,19,29,0,0,2,1,12,1,63,15,2,14,24,8
N00002485,97,43,13,16,0,0,0,2,11,1,54,14,1,12,21,6
N00002486,151,81,24,33,0,1,4,5,13,1,70,16,1,18,31,4
N00002487,137,107,18,63,0,5,5,12,4,0,30,11,0,7,9,3
N00002488,415,289,63,152,2,9,9,23,20,11,126,9,2,42,57,16
N00002489,243,184,24,125,0,13,4,12,5,1,59,38,0,6,12,3
N00002490,124,88,12,54,1,2,1,16,2,0,36,15,1,10,9,1
N00002491,132,47,18,17,0,1,0,1,10,0,85,19,1,15,38,12
N00002492,111,64,23,19,1,0,2,2,16,1,47,3,1,11,23,9
N00002493,130,62,27,19,0,0,0,4,12,0,68,23,1,9,28,7
N00002494,99,41,20,10,0,0,3,0,8,0,58,12,0,13,30,3
N00002495,198,126,20,76,0,3,3,5,15,4,72,11,2,18,36,5
N00002496,117,62,20,26,0,1,0,5,9,1,55,20,1,10,21,3
N00002497,216,119,24,59,2,2,3,7,21,1,97,21,4,31,35,6
N00002498,416,244,59,126,0,2,13,15,25,4,172,39,6,48,54,25
N00002499,220,134,23,85,0,7,2,11,4,2,86,63,1,2,15,5
N00002500,172,137,21,88,0,5,3,9,11,0,35,6,2,10,12,5
N00002501,505,445,51,311,0,28,13,30,11,1,60,27,2,13,10,8
N00002502,162,124,13,81,1,7,0,18,4,0,38,17,0,6,12,3
N00002503,75,50,1,31,0,8,1,9,0,0,25,21,0,0,4,0
N00002504,97,44,11,25,0,2,0,0,6,0,53,32,1,5,11,4
N00002505,114,74,17,48,0,0,0,3,6,0,40,13,2,4,18,3
N00002506,115,72,9,44,0,0,1,6,12,0,43,21,0,6,13,3
N00002507,102,59,15,32,0,2,0,0,7,3,43,10,2,7,16,8
N00002508,93,60,5,30,0,0,0,5,20,0,33,7,1,1,12,12
N00002509,113,59,16,26,1,0,0,6,8,2,54,29,2,4,15,4
N00002510,190,132,16,80,1,2,2,6,20,5,58,16,3,4,23,12
N00002511,87,40,7,21,0,0,1,0,11,0,47,11,1,9,18,8
N00002512,270,157,29,87,1,6,3,16,14,1,113,46,0,13,42,12
N00002513,100,73,8,46,0,7,2,9,1,0,27,20,0,1,5,1
N00002514,116,102,10,70,2,7,0,12,1,0,14,11,0,0,3,0
N00002515,90,63,5,36,0,7,2,13,0,0,27,17,1,3,5,1
N00002516,111,88,7,58,0,10,4,7,2,0,23,16,0,2,5,0
N00002517,112,76,10,45,1,2,1,14,3,0,36,24,1,1,10,0
N00002518,235,175,24,117,0,9,2,9,12,2,60,30,1,9,14,6
N00002519,123,88,16,51,0,2,2,7,10,0,35,11,2,5,10,7
N00002520,261,225,31,155,2,12,5,15,5,0,36,22,2,1,4,7
N00002521,490,349,49,235,0,15,6,23,16,5,141,36,2,25,56,22
N00002522,114,65,15,36,0,1,3,0,10,0,49,17,0,7,17,8
N00002523,109,58,17,31,0,1,0,4,5,0,51,32,1,6,11,1
N00002524,158,119,13,76,0,3,4,6,17,0,39,8,2,4,22,3
N00002525,607,485,47,320,2,30,9,47,27,3,122,57,4,22,30,9
N00002526,363,291,32,186,1,23,14,24,9,2,72,44,3,8,13,4
N00002527,133,107,13,65,0,19,2,6,2,0,26,26,0,0,0,0
N00002528,94,82,11,54,0,0,5,5,4,3,12,7,0,1,2,2
N00002529,114,92,8,59,1,6,4,10,3,1,22,17,0,1,4,0
N00002530,115,99,13,63,0,9,3,8,2,1,16,2,0,2,8,4
N00002531,148,121,18,83,0,0,7,9,4,0,27,14,0,4,8,1
N00002532,110,81,15,44,0,6,3,6,6,1,29,23,0,1,4,1
N00002533,359,195,45,99,0,3,7,10,26,5,164,64,3,29,56,12
N00002534,171,87,17,49,1,2,5,2,9,2,84,33,2,12,28,9
N00002535,131,100,9,70,0,5,4,8,4,0,31,22,1,2,4,2
N00002536,200,163,13,108,0,10,5,22,5,0,37,25,1,5,6,0
N00002537,516,363,58,196,3,30,13,35,26,2,153,60,7,17,52,17
N00002538,225,179,18,99,0,13,7,30,10,2,46,20,2,4,16,4
