GeographyCode,QS607NI0001,QS607NI0002,QS607NI0003,QS607NI0004,QS607NI0005,QS607NI0006,QS607NI0007,QS607NI0008,QS607NI0009,QS607NI0010,QS607NI0011,QS607NI0012,QS607NI0013,QS607NI0014
N00001027,379,35,8,27,70,75,3,15,62,65,40,34,6,14
N00001028,220,16,12,4,34,13,17,26,39,35,37,32,5,3
N00001029,668,42,14,28,97,83,16,67,146,70,104,86,18,43
N00001030,416,31,3,28,57,48,8,27,60,63,76,69,7,46
N00001031,345,35,0,35,59,44,16,22,45,44,28,12,16,52
N00001032,139,8,0,8,13,23,5,7,31,26,26,18,8,0
N00001033,110,2,1,1,11,16,8,7,18,30,18,10,8,0
N00001034,304,24,8,16,81,41,10,45,48,25,19,6,13,11
N00001035,265,2,0,2,12,41,13,10,94,49,41,31,10,3
N00001036,306,27,13,14,63,34,8,32,51,73,15,6,9,3
N00001037,288,98,17,81,87,35,29,5,14,14,4,4,0,2
N00001038,636,142,33,109,211,71,93,20,49,37,13,11,2,0
N00001039,292,105,20,85,92,27,30,19,5,13,1,1,0,0
N00001040,221,0,0,0,31,35,32,20,41,42,20,12,8,0
N00001041,139,4,0,4,15,16,14,8,38,31,13,9,4,0
N00001042,536,117,8,109,143,76,51,27,58,49,15,9,6,0
N00001043,164,10,0,10,9,13,10,21,28,52,21,11,10,0
N00001044,263,18,5,13,37,34,32,27,54,50,8,4,4,3
N00001045,213,34,10,24,43,27,13,37,35,18,2,0,2,4
N00001046,258,67,13,54,102,28,7,20,21,6,1,1,0,6
N00001047,249,50,22,28,62,51,32,21,9,23,1,1,0,0
N00001048,265,47,5,42,117,35,21,6,10,21,8,3,5,0
N00001049,275,49,5,44,60,26,25,57,33,20,1,0,1,4
N00001050,281,55,13,42,94,36,17,22,36,13,2,2,0,6
N00001051,325,129,10,119,92,31,40,9,12,11,1,1,0,0
N00001052,156,9,1,8,21,14,10,15,40,21,19,9,10,7
N00001053,275,85,6,79,96,27,47,4,13,3,0,0,0,0
N00001054,286,105,3,102,92,27,22,12,14,10,4,0,4,0
N00001055,289,79,8,71,122,20,33,9,9,9,8,8,0,0
N00001056,320,28,2,26,102,38,35,27,50,31,5,0,5,4
N00001057,281,47,10,37,62,56,23,34,22,35,0,0,0,2
N00001058,277,99,23,76,95,12,17,16,13,13,5,0,5,7
N00001059,269,45,4,41,91,32,26,9,40,18,8,7,1,0
N00001060,201,23,0,23,57,23,19,17,18,37,5,5,0,2
N00001061,195,91,20,71,51,22,14,5,6,0,2,0,2,4
N00001062,235,59,8,51,93,16,24,10,20,4,5,1,4,4
N00001063,226,88,23,65,85,8,33,5,2,4,1,0,1,0
N00001064,498,195,34,161,179,59,34,4,13,2,12,11,1,0
N00001065,262,72,20,52,109,22,31,14,5,5,0,0,0,4
N00001066,233,31,0,31,80,38,26,21,19,5,5,5,0,8
N00001067,199,51,22,29,78,26,14,4,9,11,5,0,5,1
N00001068,240,73,10,63,70,33,27,11,5,14,6,1,5,1
N00001069,290,57,4,53,87,55,35,18,27,10,1,0,1,0
N00001070,439,115,7,108,148,60,35,15,44,19,1,1,0,2
N00001071,272,59,15,44,92,35,33,13,17,14,8,0,8,1
N00001072,239,41,3,38,66,22,16,26,30,21,4,0,4,13
N00001073,237,13,0,13,31,27,22,28,69,36,5,4,1,6
N00001074,147,45,13,32,55,6,16,0,13,8,0,0,0,4
N00001075,231,28,0,28,54,40,12,25,35,29,8,5,3,0
N00001076,191,17,2,15,69,24,4,24,21,30,2,1,1,0
N00001077,161,11,2,9,21,32,11,15,35,30,6,2,4,0
N00001078,218,51,1,50,59,37,23,9,13,16,5,0,5,5
N00001079,720,35,8,27,119,96,20,55,156,126,100,68,32,13
N00001080,273,24,0,24,60,58,12,24,51,32,12,10,2,0
N00001081,364,38,9,29,75,53,33,26,72,51,16,13,3,0
N00001082,393,25,0,25,98,40,30,32,71,63,22,9,13,12
N00001083,387,97,19,78,118,43,47,15,26,18,23,12,11,0
N00001084,349,44,6,38,74,41,55,18,57,24,28,26,2,8
N00001085,965,131,18,113,249,147,69,72,121,90,72,53,19,14
N00001086,283,53,10,43,73,60,27,23,16,23,5,5,0,3
N00001087,286,61,19,42,74,35,14,13,27,49,7,3,4,6
N00001088,257,27,9,18,132,28,19,13,19,15,1,1,0,3
N00001089,274,24,3,21,65,38,10,20,43,44,27,20,7,3
N00001090,177,2,0,2,27,9,8,15,41,58,12,6,6,5
N00001091,332,33,0,33,84,46,80,30,27,15,17,12,5,0
N00001092,361,14,1,13,67,45,37,42,59,31,57,33,24,9
N00001093,606,26,2,24,57,62,37,32,149,90,144,108,36,9
N00001094,209,2,0,2,27,21,15,16,55,31,41,21,20,1
N00001095,337,38,14,24,56,49,14,22,74,39,38,33,5,7
N00001096,352,25,10,15,115,39,58,34,35,36,10,6,4,0
N00001097,257,11,7,4,55,52,19,21,43,43,13,11,2,0
N00001098,238,17,0,17,59,36,33,22,23,39,6,6,0,3
N00001099,241,21,8,13,56,42,15,17,33,44,10,1,9,3
N00001100,236,34,15,19,55,25,37,17,16,34,18,10,8,0
N00001101,273,23,2,21,35,27,47,36,56,26,11,3,8,12
N00001102,471,23,5,18,30,44,7,28,132,116,80,53,27,11
N00001103,209,3,0,3,15,16,13,19,47,43,48,31,17,5
N00001104,239,13,0,13,43,40,17,23,29,44,23,18,5,7
N00001105,277,22,0,22,54,31,27,23,43,39,28,15,13,10
N00001106,242,11,4,7,37,28,5,9,54,48,50,44,6,0
N00001107,273,14,0,14,24,45,11,10,64,44,50,42,8,11
N00001108,188,8,2,6,22,26,6,20,47,22,36,28,8,1
N00001109,360,3,0,3,47,52,5,21,53,97,77,74,3,5
N00001110,307,8,0,8,22,51,12,23,81,62,36,24,12,12
N00001111,577,19,3,16,68,79,24,33,136,129,74,70,4,15
N00001112,283,14,3,11,21,50,4,21,68,49,53,42,11,3
N00001113,1252,38,1,37,147,181,47,101,228,290,211,180,31,9
N00001114,294,14,1,13,57,33,11,13,59,61,43,24,19,3
N00001115,185,18,2,16,21,22,9,12,37,36,21,10,11,9
N00001116,435,20,0,20,59,73,6,24,102,82,62,55,7,7
N00001117,540,9,2,7,32,49,14,42,128,181,83,65,18,2
N00001118,199,2,0,2,17,15,13,18,36,66,32,14,18,0
N00001119,116,0,0,0,3,4,4,10,25,49,21,17,4,0
N00001120,150,0,0,0,7,25,8,9,23,42,34,25,9,2
N00001121,188,4,4,0,19,11,5,9,43,48,49,36,13,0
N00001122,107,0,0,0,11,8,6,0,25,32,19,15,4,6
N00001123,133,1,1,0,6,10,8,16,29,38,23,17,6,2
N00001124,512,12,3,9,67,46,17,38,124,131,75,60,15,2
N00001125,364,12,4,8,32,12,15,29,107,92,57,43,14,8
N00001126,224,1,0,1,21,25,2,14,72,53,32,28,4,4
N00001127,529,6,1,5,46,49,20,36,148,114,101,83,18,9
N00001128,214,7,3,4,11,18,3,10,50,49,66,42,24,0
N00001129,388,10,0,10,38,56,19,41,92,65,60,45,15,7
N00001130,157,4,4,0,12,13,12,14,21,49,31,23,8,1
N00001131,915,156,8,148,197,108,48,53,133,99,77,65,12,44
N00001132,205,1,0,1,19,14,10,13,37,73,36,22,14,2
N00001133,560,32,5,27,71,54,32,31,133,127,65,40,25,15
N00001134,173,27,8,19,36,18,7,9,30,32,14,4,10,0
N00001135,144,1,0,1,8,24,8,12,26,48,17,14,3,0
N00001136,187,10,0,10,17,24,1,7,39,47,30,13,17,12
N00001137,253,12,8,4,11,18,28,15,50,71,41,34,7,7
N00001138,148,1,0,1,11,10,3,16,34,38,34,29,5,1
N00001139,493,39,2,37,113,76,53,41,71,64,24,17,7,12
N00001140,275,17,0,17,24,15,16,33,73,63,26,16,10,8
N00001141,158,8,0,8,17,21,13,19,31,33,16,13,3,0
N00001142,134,1,0,1,12,13,1,14,43,34,16,11,5,0
N00001143,118,2,2,0,19,8,11,8,23,32,15,7,8,0
N00001144,196,18,2,16,19,7,13,15,41,43,40,27,13,0
N00001145,243,0,0,0,6,30,8,12,60,58,66,52,14,3
N00001146,230,2,2,0,22,14,12,13,74,56,31,24,7,6
N00001147,212,5,1,4,27,16,4,16,52,61,29,17,12,2
N00001148,220,4,0,4,11,5,4,8,59,64,56,45,11,9
N00001149,341,16,0,16,28,29,16,17,55,47,122,112,10,11
N00001150,310,6,0,6,23,31,0,25,43,54,113,102,11,15
N00001151,340,4,0,4,44,34,8,19,38,107,76,72,4,10
N00001152,344,0,0,0,30,43,4,17,50,67,123,100,23,10
N00001153,283,5,5,0,28,30,10,12,65,70,54,45,9,9
N00001154,244,2,0,2,28,32,4,20,31,63,64,57,7,0
N00001155,550,84,0,84,123,80,23,47,70,79,31,20,11,13
N00001156,1090,12,4,8,129,116,46,66,201,270,234,177,57,16
N00001157,225,18,3,15,81,35,22,21,8,25,8,2,6,7
N00001158,192,29,14,15,74,20,24,8,11,19,1,1,0,6
N00001159,317,25,3,22,81,47,46,34,38,28,14,10,4,4
N00001160,284,2,0,2,51,52,9,11,87,44,26,24,2,2
N00001161,222,12,0,12,43,35,12,16,43,33,22,19,3,6
N00001162,135,12,5,7,18,25,25,11,23,13,8,6,2,0
N00001163,158,17,4,13,42,19,4,12,24,23,17,12,5,0
N00001164,318,15,10,5,70,57,27,25,46,60,11,10,1,7
N00001165,259,10,6,4,77,30,24,41,34,35,4,0,4,4
N00001166,486,19,7,12,77,99,49,17,78,109,35,26,9,3
N00001167,271,20,5,15,98,35,26,18,54,14,4,4,0,2
N00001168,321,11,0,11,30,27,2,6,89,94,60,48,12,2
N00001169,267,15,0,15,52,61,50,18,23,44,4,2,2,0
N00001170,287,12,1,11,47,62,35,27,39,52,11,5,6,2
N00001171,310,34,5,29,66,37,16,26,56,55,17,13,4,3
N00001172,250,26,8,18,76,18,21,29,50,24,2,2,0,4
N00001173,208,22,8,14,45,36,5,19,31,44,2,0,2,4
N00001174,288,112,15,97,89,19,37,13,8,6,4,4,0,0
N00001175,256,87,8,79,71,29,31,11,5,20,0,0,0,2
N00001176,166,23,2,21,40,19,10,11,45,15,3,0,3,0
N00001177,222,30,2,28,60,38,17,14,42,20,1,0,1,0
N00001178,338,105,15,90,98,27,45,22,20,15,1,0,1,5
N00001179,297,92,35,57,120,13,37,10,6,13,6,6,0,0
N00001180,113,17,3,14,26,20,3,7,28,7,1,1,0,4
N00001181,175,19,5,14,80,11,11,18,17,8,11,0,11,0
N00001182,308,104,22,82,100,41,22,5,20,16,0,0,0,0
N00001183,357,72,7,65,131,30,44,23,25,25,7,4,3,0
N00001184,228,39,0,39,75,26,19,16,26,18,7,0,7,2
N00001185,182,8,3,5,54,32,26,10,25,22,5,1,4,0
N00001186,212,51,1,50,38,30,21,18,29,18,7,4,3,0
N00001187,281,107,17,90,89,43,15,9,14,3,1,1,0,0
N00001188,486,124,17,107,132,66,41,9,74,26,9,6,3,5
N00001189,261,43,12,31,58,36,39,27,29,21,5,2,3,3
N00001190,237,20,4,16,62,35,12,13,48,36,8,5,3,3
N00001191,195,8,0,8,32,25,12,25,42,40,8,6,2,3
N00001192,209,23,2,21,55,18,19,3,38,38,15,6,9,0
N00001193,192,2,0,2,35,22,10,14,59,38,9,5,4,3
N00001194,216,8,0,8,29,36,9,41,30,47,9,6,3,7
N00001195,167,18,2,16,51,17,3,11,35,16,15,8,7,1
N00001196,270,25,15,10,47,37,26,31,62,35,7,6,1,0
N00001197,229,24,0,24,35,21,18,10,61,40,20,19,1,0
N00001198,351,103,14,89,109,23,40,26,14,30,6,2,4,0
N00001199,155,13,6,7,33,15,16,12,36,23,6,2,4,1
N00001200,332,109,28,81,104,38,21,18,25,8,5,5,0,4
N00001201,264,73,14,59,97,26,38,9,8,8,5,4,1,0
N00001202,275,17,3,14,43,21,19,18,59,40,58,40,18,0
N00001203,249,19,0,19,70,49,7,10,44,24,26,22,4,0
N00001204,755,43,8,35,167,118,67,84,120,108,35,19,16,13
N00001205,456,26,5,21,77,75,21,37,88,84,33,30,3,15
N00001206,202,11,5,6,39,25,6,19,32,45,25,11,14,0
N00001207,349,28,4,24,71,72,43,36,47,37,15,10,5,0
N00001208,289,26,6,20,53,45,25,33,52,42,13,4,9,0
N00001209,220,5,0,5,27,46,12,25,42,39,24,19,5,0
N00001210,280,13,0,13,53,26,50,18,36,59,20,15,5,5
N00001211,236,20,0,20,55,42,23,9,47,23,17,12,5,0
N00001212,244,22,12,10,36,27,24,24,51,52,6,5,1,2
N00001213,267,6,1,5,39,60,10,7,57,45,33,23,10,10
N00001214,244,8,2,6,42,44,19,37,30,22,39,30,9,3
N00001215,235,3,0,3,52,29,23,9,43,43,22,16,6,11
N00001216,399,19,3,16,76,62,40,41,71,68,22,15,7,0
N00001217,304,6,3,3,50,49,14,28,64,48,37,30,7,8
N00001218,232,18,0,18,26,35,27,24,50,39,9,8,1,4
N00001219,255,4,0,4,24,19,14,30,53,59,49,39,10,3
N00001220,195,1,0,1,11,17,15,10,55,45,41,40,1,0
N00001221,222,6,3,3,22,7,11,26,54,54,39,32,7,3
N00001222,185,0,0,0,7,21,8,25,44,52,25,19,6,3
N00001223,246,4,4,0,39,27,3,10,64,79,17,13,4,3
N00001224,213,6,3,3,38,18,2,29,50,47,23,13,10,0
N00001225,181,9,0,9,21,29,7,8,55,25,25,19,6,2
N00001226,199,10,2,8,11,31,14,18,38,54,20,8,12,3
N00001227,189,7,3,4,16,25,7,13,58,38,24,19,5,1
N00001228,149,6,0,6,5,23,5,13,43,29,20,12,8,5
N00001229,194,2,1,1,36,28,18,16,38,37,19,17,2,0
N00001230,241,4,0,4,67,40,20,28,32,37,9,5,4,4
N00001231,305,26,0,26,42,43,17,22,70,38,39,29,10,8
N00001232,361,56,9,47,87,32,68,51,32,25,10,10,0,0
N00001233,419,34,15,19,108,51,64,42,64,35,21,4,17,0
N00001234,327,24,8,16,78,71,27,18,40,50,15,12,3,4
N00001235,885,30,0,30,143,161,46,62,129,172,120,102,18,22
N00001236,346,35,3,32,68,37,25,17,82,53,28,22,6,1
N00001237,226,8,3,5,35,24,14,16,51,51,27,22,5,0
N00001238,254,6,0,6,31,34,23,23,63,47,25,24,1,2
N00001239,229,20,0,20,52,30,32,16,44,22,13,6,7,0
N00001240,980,42,6,36,167,141,45,68,201,183,119,66,53,14
N00001241,292,5,0,5,31,39,11,24,92,50,38,33,5,2
N00001242,295,7,0,7,68,39,33,15,44,56,31,22,9,2
N00001243,228,7,2,5,36,18,13,27,43,37,46,32,14,1
N00001244,233,14,2,12,26,39,11,8,73,33,29,19,10,0
N00001245,293,12,0,12,38,52,13,10,68,38,52,46,6,10
N00001246,536,45,16,29,92,95,43,82,75,72,32,21,11,0
N00001247,198,4,0,4,10,24,18,24,60,46,12,8,4,0
N00001248,397,24,0,24,104,41,30,36,75,68,15,12,3,4
N00001249,323,35,6,29,82,42,34,41,47,30,12,10,2,0
N00001250,437,25,4,21,83,82,62,53,64,44,20,12,8,4
N00001251,299,5,0,5,34,30,12,21,73,88,30,25,5,6
N00001252,256,10,1,9,42,56,29,23,33,39,14,7,7,10
N00001253,177,7,0,7,25,14,11,15,52,39,8,1,7,6
N00001254,266,14,4,10,72,21,27,36,42,45,6,1,5,3
N00001255,219,6,3,3,35,39,17,25,43,29,17,6,11,8
N00001256,201,8,4,4,46,39,23,18,33,26,8,2,6,0
N00001257,199,8,4,4,35,20,0,19,31,46,36,24,12,4
N00001258,216,4,0,4,20,27,10,31,44,53,20,17,3,7
N00001259,245,4,0,4,21,12,1,13,82,74,28,21,7,10
N00001260,333,0,0,0,24,47,2,27,99,74,53,30,23,7
N00001261,216,4,0,4,21,9,3,20,50,73,36,22,14,0
N00001262,337,15,10,5,49,46,21,59,66,58,23,10,13,0
N00001263,248,21,7,14,52,31,12,44,44,39,4,3,1,1
N00001264,192,28,4,24,26,20,9,9,48,36,16,13,3,0
N00001265,893,174,8,166,167,88,46,55,134,114,94,72,22,21
N00001266,169,0,0,0,11,7,4,16,50,59,22,17,5,0
N00001267,267,5,5,0,26,23,5,20,46,86,44,15,29,12
N00001268,206,12,8,4,16,15,6,12,44,66,33,28,5,2
N00001269,441,38,8,30,89,58,28,64,99,39,25,14,11,1
N00001270,224,8,2,6,48,46,10,7,43,48,11,10,1,3
N00001271,1385,182,28,154,278,187,92,123,248,179,82,53,29,14
N00001272,176,11,1,10,40,28,9,15,38,30,5,5,0,0
N00001273,200,13,6,7,47,26,2,13,42,44,9,6,3,4
N00001274,177,9,3,6,22,28,12,13,46,33,13,6,7,1
N00001275,159,13,5,8,7,28,13,20,30,39,9,9,0,0
N00001276,177,11,6,5,27,23,37,6,27,39,6,1,5,1
N00001277,222,51,11,40,75,22,23,21,21,8,0,0,0,1
N00001278,251,69,10,59,65,25,33,19,15,21,4,0,4,0
N00001279,134,0,0,0,28,12,16,9,19,31,7,1,6,12
N00001280,156,5,1,4,31,16,11,6,40,34,13,3,10,0
N00001281,261,81,2,79,101,11,25,10,7,21,5,2,3,0
N00001282,267,76,23,53,76,31,26,13,9,13,17,5,12,6
N00001283,288,73,29,44,122,28,16,26,18,4,1,1,0,0
N00001284,305,84,14,70,84,23,31,25,21,33,4,4,0,0
N00001285,259,53,10,43,87,34,31,17,12,21,2,0,2,2
N00001286,273,10,2,8,61,44,22,47,46,43,0,0,0,0
N00001287,231,34,6,28,66,29,23,18,26,26,6,6,0,3
N00001288,223,19,4,15,53,45,13,37,31,21,0,0,0,4
N00001289,234,19,1,18,77,36,21,15,35,25,2,2,0,4
N00001290,252,22,1,21,73,48,10,29,47,18,0,0,0,5
N00001291,304,34,6,28,73,56,20,35,51,23,4,3,1,8
N00001292,850,81,10,71,296,141,99,39,95,65,26,10,16,8
N00001293,302,43,10,33,84,51,40,10,32,42,0,0,0,0
N00001294,243,17,0,17,49,53,36,8,32,29,16,2,14,3
N00001295,257,22,0,22,63,34,15,43,40,29,11,6,5,0
N00001296,219,14,8,6,34,19,19,34,34,29,31,21,10,5
N00001297,330,24,9,15,94,41,27,36,53,41,14,12,2,0
N00001298,367,21,5,16,57,33,21,33,76,93,31,13,18,2
N00001299,262,10,0,10,47,22,33,27,47,62,14,4,10,0
N00001300,215,5,0,5,73,42,32,14,18,29,2,0,2,0
N00001301,301,22,0,22,70,41,39,33,45,45,6,6,0,0
N00001302,714,20,0,20,78,77,28,46,157,138,148,114,34,22
N00001303,280,10,0,10,32,37,15,29,58,43,51,34,17,5
N00001304,236,13,2,11,46,34,45,24,44,13,17,13,4,0
N00001305,254,14,5,9,60,41,20,17,52,35,13,13,0,2
N00001306,191,6,1,5,17,27,0,17,49,32,43,22,21,0
N00001307,315,5,2,3,37,46,7,20,67,61,67,48,19,5
N00001308,392,34,10,24,67,48,43,37,76,53,32,22,10,2
N00001309,331,9,5,4,51,36,21,17,64,51,73,56,17,9
N00001310,924,81,8,73,143,142,60,68,168,170,78,50,28,14
N00001311,312,4,0,4,29,40,14,25,83,57,57,49,8,3
N00001312,617,34,0,34,94,76,21,34,169,98,91,68,23,0
N00001313,377,26,4,22,107,58,18,12,61,64,31,14,17,0
N00001314,377,10,3,7,75,45,22,27,74,79,37,30,7,8
N00001315,185,10,2,8,25,24,10,22,41,42,11,11,0,0
N00001316,251,13,0,13,24,16,10,26,63,63,36,24,12,0
N00001317,210,6,0,6,21,38,21,41,28,50,5,1,4,0
N00001318,245,25,0,25,32,32,12,49,36,48,9,7,2,2
N00001319,230,18,1,17,58,40,13,12,35,39,13,6,7,2
N00001320,195,22,14,8,44,20,10,20,35,38,2,2,0,4
N00001321,219,13,3,10,64,33,33,20,14,33,7,2,5,2
N00001322,228,11,2,9,39,32,16,11,55,29,33,28,5,2
N00001323,217,21,5,16,46,23,11,31,30,44,5,1,4,6
N00001324,186,21,0,21,46,11,27,24,20,24,12,7,5,1
N00001325,1076,516,51,465,318,47,100,8,38,31,4,1,3,14
N00001326,282,141,13,128,77,11,35,5,5,0,6,1,5,2
N00001327,242,105,11,94,65,29,32,1,3,4,1,1,0,2
N00001328,834,393,43,350,236,33,90,16,30,14,12,6,6,10
N00001329,233,96,14,82,57,28,17,5,19,3,0,0,0,8
N00001330,267,97,7,90,89,12,45,7,2,2,10,5,5,3
N00001331,226,91,4,87,68,16,18,15,11,3,4,3,1,0
N00001332,177,26,0,26,51,20,5,11,27,20,6,3,3,11
N00001333,292,118,12,106,95,32,17,8,4,4,0,0,0,14
N00001334,245,90,4,86,91,33,9,7,3,9,3,1,2,0
N00001335,179,40,3,37,66,27,6,16,11,6,7,2,5,0
N00001336,266,152,9,143,83,5,13,0,4,2,3,3,0,4
N00001337,264,122,10,112,59,23,43,2,6,4,0,0,0,5
N00001338,244,45,13,32,57,28,24,18,28,35,4,4,0,5
N00001339,303,18,0,18,70,43,16,26,55,59,16,12,4,0
N00001340,628,82,12,70,132,115,38,64,92,58,43,18,25,4
N00001341,284,38,11,27,70,73,34,12,35,16,6,4,2,0
N00001342,337,55,17,38,113,36,26,31,21,36,16,16,0,3
N00001343,258,28,4,24,92,48,27,13,22,28,0,0,0,0
N00001344,272,39,4,35,118,25,7,15,21,33,7,0,7,7
N00001345,180,40,11,29,57,31,9,13,8,14,8,1,7,0
N00001346,670,174,11,163,245,80,37,53,55,19,2,0,2,5
N00001347,454,99,16,83,108,66,54,44,49,21,12,7,5,1
N00001348,276,54,5,49,96,54,29,15,13,6,7,4,3,2
N00001349,208,50,6,44,69,28,24,3,18,11,4,4,0,1
N00001350,705,27,11,16,67,43,23,33,151,160,194,163,31,7
N00001351,329,0,0,0,31,37,15,25,67,76,68,52,16,10
N00001352,259,27,4,23,34,42,7,24,53,56,15,11,4,1
N00001353,273,13,0,13,22,43,12,26,40,55,61,49,12,1
N00001354,638,17,4,13,62,60,20,37,120,164,146,129,17,12
N00001355,255,14,8,6,27,38,0,18,63,42,51,41,10,2
N00001356,236,13,3,10,20,22,15,20,28,60,58,50,8,0
N00001357,134,0,0,0,15,9,7,4,26,30,41,34,7,2
N00001358,298,3,0,3,34,36,11,35,69,42,61,45,16,7
N00001359,270,29,16,13,38,20,16,27,47,39,54,47,7,0
N00001360,257,6,0,6,27,30,8,8,66,56,55,51,4,1
N00001361,265,4,2,2,28,10,11,30,70,41,67,56,11,4
N00001362,246,4,0,4,14,23,3,26,56,62,58,51,7,0
N00001363,224,21,3,18,71,29,27,21,32,13,10,5,5,0
N00001364,453,59,8,51,109,62,46,36,54,73,9,7,2,5
N00001365,335,74,17,57,76,42,52,33,27,29,2,2,0,0
N00001366,215,39,12,27,63,23,30,21,18,17,1,0,1,3
N00001367,293,34,9,25,42,40,28,18,49,53,24,18,6,5
N00001368,236,49,5,44,81,21,28,20,9,22,6,2,4,0
N00001369,301,45,0,45,61,44,34,47,37,31,2,2,0,0
N00001370,262,37,3,34,86,29,23,39,22,20,5,5,0,1
N00001371,278,51,15,36,86,44,17,38,21,18,3,0,3,0
N00001372,496,72,4,68,133,77,77,41,48,44,1,1,0,3
N00001373,248,43,5,38,64,24,33,23,38,16,4,1,3,3
N00001374,253,30,5,25,76,40,18,24,25,40,0,0,0,0
N00001375,261,31,3,28,68,45,11,15,50,29,12,5,7,0
N00001376,163,7,0,7,39,23,10,20,18,34,7,3,4,5
N00001377,213,28,11,17,57,34,18,30,9,32,5,5,0,0
N00001378,225,46,7,39,68,20,23,15,33,16,4,4,0,0
N00001379,204,24,10,14,50,22,19,20,44,21,4,4,0,0
N00001380,302,135,16,119,94,23,23,1,9,2,3,0,3,12
N00001381,381,131,8,123,114,31,21,16,21,32,6,1,5,9
N00001382,269,110,19,91,95,20,22,2,11,5,0,0,0,4
N00001383,237,116,21,95,68,9,21,4,7,8,4,0,4,0
N00001384,249,35,5,30,90,20,27,27,37,8,5,0,5,0
N00001385,322,123,9,114,111,9,18,19,24,14,3,0,3,1
N00001386,477,69,2,67,143,49,20,55,61,43,37,15,22,0
N00001387,242,40,2,38,64,24,3,15,46,33,9,3,6,8
N00001388,174,38,3,35,41,21,13,11,19,22,9,3,6,0
N00001389,167,30,10,20,46,30,4,10,23,13,7,7,0,4
N00001390,254,81,10,71,70,47,15,16,15,8,1,0,1,1
N00001391,257,72,21,51,87,23,21,23,18,8,5,0,5,0
N00001392,228,41,0,41,48,36,11,18,29,34,10,1,9,1
N00001393,246,63,5,58,79,44,8,13,18,11,7,7,0,3
N00001394,255,65,2,63,71,33,20,13,22,26,1,0,1,4
N00001395,237,59,13,46,67,23,24,8,27,29,0,0,0,0
N00001396,579,158,8,150,162,97,22,37,49,37,12,8,4,5
N00001397,134,24,4,20,44,24,7,6,15,13,1,0,1,0
N00001398,216,35,1,34,68,31,14,22,24,13,9,6,3,0
N00001399,705,358,21,337,192,45,64,4,16,12,13,9,4,1
N00001400,260,125,27,98,90,5,18,8,1,9,1,1,0,3
N00001401,771,214,2,212,194,87,54,34,71,45,48,25,23,24
N00001402,595,187,23,164,221,47,45,33,29,18,3,1,2,12
N00001403,332,66,11,55,118,33,35,13,27,15,12,10,2,13
N00001404,495,172,19,153,152,38,37,6,30,9,34,13,21,17
N00001405,189,41,11,30,39,15,5,17,37,25,9,9,0,1
N00001406,175,45,0,45,32,15,6,9,27,33,6,0,6,2
N00001407,210,46,0,46,46,33,15,5,23,31,4,2,2,7
N00001408,423,173,13,160,148,51,23,3,4,19,0,0,0,2
N00001409,259,91,17,74,92,12,27,2,19,15,1,0,1,0
N00001410,252,68,7,61,107,10,15,9,13,22,8,7,1,0
N00001411,239,66,8,58,75,20,35,11,21,9,2,2,0,0
N00001412,107,33,1,32,22,17,8,5,14,4,3,3,0,1
N00001413,233,81,9,72,83,26,15,10,10,6,2,2,0,0
N00001414,233,85,7,78,79,12,22,11,17,2,4,0,4,1
N00001415,255,14,2,12,22,34,8,8,53,53,60,52,8,3
N00001416,875,312,16,296,171,81,28,62,92,57,49,40,9,23
N00001417,220,10,7,3,11,19,5,27,50,63,35,26,9,0
N00001418,606,91,6,85,108,56,41,23,76,99,96,80,16,16
N00001419,224,37,7,30,29,21,20,10,32,28,46,35,11,1
N00001420,210,9,0,9,39,18,3,27,39,41,28,22,6,6
N00001421,1208,188,9,179,314,129,39,103,110,143,76,56,20,106
N00001422,163,2,0,2,16,19,12,25,42,23,15,11,4,9
N00001423,351,18,0,18,39,20,21,39,60,53,98,78,20,3
N00001424,185,9,1,8,21,14,11,26,27,47,22,22,0,8
N00001425,231,3,0,3,14,8,14,21,59,76,26,22,4,10
N00001426,180,6,5,1,12,18,17,9,34,51,26,23,3,7
N00001427,211,7,0,7,17,14,9,11,67,43,39,33,6,4
N00001428,235,18,0,18,18,15,1,28,52,40,16,10,6,47
N00001429,921,89,0,89,204,106,18,73,104,97,84,68,16,146
N00001430,219,9,0,9,12,25,5,15,34,61,51,46,5,7
N00001431,278,13,5,8,31,3,22,30,74,70,31,24,7,4
N00001432,245,0,0,0,26,25,5,16,52,74,47,35,12,0
N00001433,220,8,0,8,27,14,16,14,46,60,29,26,3,6
N00001434,240,7,0,7,34,20,22,27,54,55,21,19,2,0
N00001435,185,9,0,9,15,2,17,5,35,56,44,35,9,2
N00001436,271,3,0,3,21,18,13,16,63,73,62,54,8,2
N00001437,178,11,0,11,9,12,0,10,40,37,59,44,15,0
N00001438,240,9,0,9,26,16,2,33,45,61,41,32,9,7
N00001439,220,10,0,10,27,21,8,33,55,37,29,21,8,0
N00001440,167,4,2,2,16,9,2,18,41,42,30,23,7,5
N00001441,247,13,0,13,19,32,3,11,26,79,64,44,20,0
N00001442,240,2,0,2,20,9,22,15,58,64,48,37,11,2
N00001443,150,7,0,7,3,11,3,10,38,51,27,15,12,0
N00001444,216,6,0,6,16,13,15,8,49,41,68,60,8,0
N00001445,280,115,26,89,102,12,37,10,3,1,0,0,0,0
N00001446,211,49,11,38,88,32,27,5,1,9,0,0,0,0
