GeographyCode,QS203NI0001,QS203NI0002,QS203NI0003,QS203NI0004,QS203NI0005,QS203NI0006,QS203NI0007,QS203NI0008,QS203NI0009,QS203NI0010,QS203NI0011,QS203NI0012,QS203NI0013
N00002267,172,162,7,0,0,1,0,1,0,0,0,1,0
N00002268,290,285,0,0,0,3,0,0,0,0,1,1,0
N00002269,117,114,0,1,0,0,1,1,0,0,0,0,0
N00002270,120,119,0,0,0,0,0,0,0,0,0,1,0
N00002271,113,111,0,0,0,0,1,1,0,0,0,0,0
N00002272,99,99,0,0,0,0,0,0,0,0,0,0,0
N00002273,214,205,3,0,1,0,1,1,1,0,1,1,0
N00002274,98,93,3,0,0,0,0,1,0,0,0,1,0
N00002275,103,100,0,0,0,0,0,0,0,0,0,3,0
N00002276,124,121,2,1,0,0,0,0,0,0,0,0,0
N00002277,194,193,0,0,0,0,0,0,0,0,0,0,1
N00002278,137,135,0,0,1,0,0,0,0,0,0,0,1
N00002279,111,110,0,0,0,0,0,0,0,0,0,1,0
N00002280,116,114,0,0,0,0,0,0,0,0,0,1,1
N00002281,127,126,0,0,0,1,0,0,0,0,0,0,0
N00002282,114,112,1,0,0,0,0,0,0,0,0,1,0
N00002283,106,105,0,0,0,0,0,0,0,1,0,0,0
N00002284,128,126,0,0,0,0,0,0,0,1,0,1,0
N00002285,128,126,0,0,0,0,0,0,0,2,0,0,0
N00002286,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002287,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002288,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002289,107,105,1,0,0,0,0,1,0,0,0,0,0
N00002290,238,231,4,0,1,1,0,0,0,1,0,0,0
N00002291,227,218,0,0,2,0,0,0,1,1,1,3,1
N00002292,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002293,113,110,1,0,1,1,0,0,0,0,0,0,0
N00002294,123,122,1,0,0,0,0,0,0,0,0,0,0
N00002295,137,132,1,0,2,0,0,0,0,2,0,0,0
N00002296,143,139,0,0,2,0,0,1,0,1,0,0,0
N00002297,124,122,0,0,0,0,0,1,0,0,0,0,1
N00002298,137,133,0,0,1,0,0,2,0,1,0,0,0
N00002299,149,145,2,0,1,1,0,0,0,0,0,0,0
N00002300,318,312,0,0,0,1,0,3,0,0,0,1,1
N00002301,242,227,4,1,3,0,0,5,0,2,0,0,0
N00002302,221,214,3,0,3,0,0,1,0,0,0,0,0
N00002303,158,148,1,0,1,0,0,3,0,1,1,1,2
N00002304,88,85,1,0,0,1,0,0,0,0,0,1,0
N00002305,311,293,6,0,0,0,0,8,0,0,2,1,1
N00002306,524,500,4,0,5,1,0,5,0,5,3,0,1
N00002307,134,133,1,0,0,0,0,0,0,0,0,0,0
N00002308,124,121,2,0,1,0,0,0,0,0,0,0,0
N00002309,101,100,0,0,1,0,0,0,0,0,0,0,0
N00002310,103,103,0,0,0,0,0,0,0,0,0,0,0
N00002311,119,111,1,0,3,0,0,4,0,0,0,0,0
N00002312,137,131,0,0,5,0,0,1,0,0,0,0,0
N00002313,140,135,1,0,3,0,0,0,0,0,0,0,1
N00002314,121,119,0,0,1,0,0,0,0,0,0,1,0
N00002315,145,138,1,0,2,0,0,2,0,1,0,1,0
N00002316,116,113,0,0,1,0,0,1,0,0,0,1,0
N00002317,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002318,169,167,0,0,0,1,0,1,0,0,0,0,0
N00002319,260,257,1,0,0,2,0,0,0,0,0,0,0
N00002320,131,129,0,0,0,1,0,0,0,0,0,0,1
N00002321,117,116,0,0,0,1,0,0,0,0,0,0,0
N00002322,125,124,0,0,0,0,0,0,0,0,0,0,1
N00002323,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002324,106,106,0,0,0,0,0,0,0,0,0,0,0
N00002325,173,173,0,0,0,0,0,0,0,0,0,0,0
N00002326,130,130,0,0,0,0,0,0,0,0,0,0,0
N00002327,460,453,0,0,1,2,0,1,1,1,0,1,0
N00002328,130,127,2,0,0,0,0,0,0,0,0,1,0
N00002329,135,135,0,0,0,0,0,0,0,0,0,0,0
N00002330,215,213,1,0,0,0,0,0,0,0,0,0,1
N00002331,199,197,1,0,0,0,0,0,0,0,0,1,0
N00002332,159,158,0,0,0,0,0,0,0,0,0,0,1
N00002333,149,148,0,0,0,0,0,0,0,0,0,0,1
N00002334,125,125,0,0,0,0,0,0,0,0,0,0,0
N00002335,202,199,1,0,0,0,0,1,0,0,0,0,1
N00002336,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002337,139,139,0,0,0,0,0,0,0,0,0,0,0
N00002338,109,109,0,0,0,0,0,0,0,0,0,0,0
N00002339,116,115,0,0,1,0,0,0,0,0,0,0,0
N00002340,114,113,0,0,0,0,0,0,0,0,0,1,0
N00002341,100,100,0,0,0,0,0,0,0,0,0,0,0
N00002342,115,115,0,0,0,0,0,0,0,0,0,0,0
N00002343,117,116,1,0,0,0,0,0,0,0,0,0,0
N00002344,182,179,2,0,0,0,0,0,0,0,0,1,0
N00002345,153,151,0,0,0,0,0,0,0,1,0,1,0
N00002346,114,113,0,0,0,0,0,0,0,0,0,0,1
N00002347,280,276,1,0,0,1,0,0,0,0,0,2,0
N00002348,169,164,1,0,3,0,0,0,0,0,0,0,1
N00002349,113,109,2,0,0,0,0,0,0,0,0,1,1
N00002350,96,96,0,0,0,0,0,0,0,0,0,0,0
N00002351,418,413,1,0,0,0,1,0,0,0,0,2,1
N00002352,137,135,0,0,0,0,0,1,0,0,0,0,1
N00002353,647,637,1,1,0,0,0,3,0,1,0,2,2
N00002354,151,149,0,2,0,0,0,0,0,0,0,0,0
N00002355,112,110,0,0,0,0,0,0,0,0,0,0,2
N00002356,140,136,0,2,0,0,0,1,0,0,0,0,1
N00002357,146,142,0,2,0,0,0,0,0,1,0,0,1
N00002358,110,110,0,0,0,0,0,0,0,0,0,0,0
N00002359,118,117,0,0,0,0,0,1,0,0,0,0,0
N00002360,115,114,0,0,0,0,0,0,0,1,0,0,0
N00002361,116,114,0,0,1,0,0,0,0,1,0,0,0
N00002362,113,112,0,0,0,0,0,0,0,1,0,0,0
N00002363,108,107,0,0,0,0,0,1,0,0,0,0,0
N00002364,118,116,1,0,0,0,0,1,0,0,0,0,0
N00002365,121,119,0,0,0,0,0,0,0,2,0,0,0
N00002366,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002367,164,162,0,0,0,0,0,0,0,2,0,0,0
N00002368,141,141,0,0,0,0,0,0,0,0,0,0,0
N00002369,289,286,0,0,0,0,0,0,0,3,0,0,0
N00002370,128,128,0,0,0,0,0,0,0,0,0,0,0
N00002371,146,145,0,0,0,0,0,0,0,0,1,0,0
N00002372,211,210,1,0,0,0,0,0,0,0,0,0,0
N00002373,139,137,0,0,0,0,0,1,0,1,0,0,0
N00002374,126,123,0,0,1,0,0,2,0,0,0,0,0
N00002375,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002376,148,147,0,0,0,0,0,0,0,0,0,1,0
N00002377,169,168,0,0,0,0,0,0,0,0,0,0,1
N00002378,306,302,0,0,0,1,0,1,1,1,0,0,0
N00002379,251,248,0,0,1,1,0,0,1,0,0,0,0
N00002380,133,133,0,0,0,0,0,0,0,0,0,0,0
N00002381,149,147,0,0,0,0,0,1,0,0,0,0,1
N00002382,181,180,1,0,0,0,0,0,0,0,0,0,0
N00002383,150,148,0,0,0,1,0,0,0,0,0,1,0
N00002384,144,142,1,0,0,0,0,0,0,0,0,1,0
N00002385,108,107,1,0,0,0,0,0,0,0,0,0,0
N00002386,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002387,266,263,0,0,0,0,0,0,0,1,0,0,2
N00002388,92,88,1,1,0,0,0,0,0,1,0,1,0
N00002389,134,129,0,0,0,1,0,0,0,0,0,2,2
N00002390,142,140,0,0,0,0,0,0,0,0,0,1,1
N00002391,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002392,116,115,0,0,0,0,0,0,0,0,1,0,0
N00002393,197,194,1,0,0,0,0,0,0,0,0,0,2
N00002394,154,153,0,0,0,0,0,0,0,0,1,0,0
N00002395,126,126,0,0,0,0,0,0,0,0,0,0,0
N00002396,132,132,0,0,0,0,0,0,0,0,0,0,0
N00002397,147,144,1,0,0,1,0,0,0,0,0,0,1
N00002398,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002399,117,116,1,0,0,0,0,0,0,0,0,0,0
N00002400,70,70,0,0,0,0,0,0,0,0,0,0,0
N00002401,555,523,4,0,20,0,0,0,1,6,0,1,0
N00002402,96,95,1,0,0,0,0,0,0,0,0,0,0
N00002403,176,174,0,0,1,0,0,0,1,0,0,0,0
N00002404,339,333,1,0,2,0,0,1,1,0,0,1,0
N00002405,128,125,2,0,0,0,0,0,0,0,1,0,0
N00002406,109,108,0,0,1,0,0,0,0,0,0,0,0
N00002407,112,111,0,0,0,0,0,0,0,0,0,0,1
N00002408,129,128,0,0,1,0,0,0,0,0,0,0,0
N00002409,131,129,0,0,1,0,0,0,0,0,0,1,0
N00002410,117,117,0,0,0,0,0,0,0,0,0,0,0
N00002411,107,106,0,0,1,0,0,0,0,0,0,0,0
N00002412,110,107,1,0,1,0,0,0,0,0,0,0,1
N00002413,123,122,0,0,1,0,0,0,0,0,0,0,0
N00002414,103,103,0,0,0,0,0,0,0,0,0,0,0
N00002415,103,102,0,0,0,0,0,0,0,0,0,1,0
N00002416,180,180,0,0,0,0,0,0,0,0,0,0,0
N00002417,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002418,169,168,0,0,0,0,0,1,0,0,0,0,0
N00002419,230,229,0,0,0,0,0,1,0,0,0,0,0
N00002420,163,162,0,0,0,0,0,0,0,0,0,1,0
N00002421,131,129,1,0,0,0,0,0,0,0,0,1,0
N00002422,162,160,1,0,0,0,0,0,0,1,0,0,0
N00002423,115,114,0,0,0,0,0,0,0,0,0,1,0
N00002424,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002425,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002426,132,129,2,0,0,0,0,0,0,0,0,0,1
N00002427,127,126,0,0,1,0,0,0,0,0,0,0,0
N00002428,125,125,0,0,0,0,0,0,0,0,0,0,0
N00002429,135,134,0,1,0,0,0,0,0,0,0,0,0
N00002430,131,129,0,0,0,0,0,0,0,1,0,1,0
N00002431,423,421,0,0,0,0,0,0,0,0,1,1,0
N00002432,119,119,0,0,0,0,0,0,0,0,0,0,0
N00002433,135,135,0,0,0,0,0,0,0,0,0,0,0
N00002434,102,101,0,0,0,0,0,0,0,0,0,1,0
N00002435,152,150,0,0,0,0,0,0,0,0,0,1,1
N00002436,154,152,0,1,0,0,0,0,0,0,0,1,0
N00002437,88,88,0,0,0,0,0,0,0,0,0,0,0
N00002438,127,126,0,0,0,1,0,0,0,0,0,0,0
N00002439,120,119,0,0,0,0,0,0,0,0,0,1,0
N00002440,110,109,0,0,1,0,0,0,0,0,0,0,0
N00002441,112,110,0,0,1,0,0,0,0,0,0,0,1
N00002442,110,109,0,0,0,0,0,0,0,0,0,1,0
N00002443,128,127,1,0,0,0,0,0,0,0,0,0,0
N00002444,372,372,0,0,0,0,0,0,0,0,0,0,0
N00002445,147,144,0,0,0,1,0,1,0,0,0,0,1
N00002446,133,130,1,0,1,0,0,0,1,0,0,0,0
N00002447,153,151,2,0,0,0,0,0,0,0,0,0,0
N00002448,131,130,0,0,0,0,0,1,0,0,0,0,0
N00002449,134,134,0,0,0,0,0,0,0,0,0,0,0
N00002450,131,130,1,0,0,0,0,0,0,0,0,0,0
N00002451,284,282,0,1,0,0,0,0,0,0,0,0,1
N00002452,121,121,0,0,0,0,0,0,0,0,0,0,0
N00002453,157,155,1,1,0,0,0,0,0,0,0,0,0
N00002454,200,199,0,0,1,0,0,0,0,0,0,0,0
N00002455,128,126,0,0,1,0,0,0,0,0,0,1,0
N00002456,146,144,0,1,1,0,0,0,0,0,0,0,0
N00002457,202,200,0,0,1,0,0,0,0,0,0,0,1
N00002458,134,132,0,0,1,1,0,0,0,0,0,0,0
N00002459,296,294,0,1,0,0,0,0,0,0,0,1,0
N00002460,154,153,0,0,0,0,0,0,0,0,0,0,1
N00002461,180,179,1,0,0,0,0,0,0,0,0,0,0
N00002462,178,178,0,0,0,0,0,0,0,0,0,0,0
N00002463,136,135,0,0,1,0,0,0,0,0,0,0,0
N00002464,142,140,0,0,1,0,0,0,0,1,0,0,0
N00002465,270,268,0,0,0,0,0,2,0,0,0,0,0
N00002466,110,110,0,0,0,0,0,0,0,0,0,0,0
N00002467,115,115,0,0,0,0,0,0,0,0,0,0,0
N00002468,116,116,0,0,0,0,0,0,0,0,0,0,0
N00002469,232,230,0,0,1,0,0,0,0,0,0,0,1
N00002470,144,144,0,0,0,0,0,0,0,0,0,0,0
N00002471,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002472,167,167,0,0,0,0,0,0,0,0,0,0,0
N00002473,125,125,0,0,0,0,0,0,0,0,0,0,0
N00002474,135,135,0,0,0,0,0,0,0,0,0,0,0
N00002475,164,162,0,0,0,0,0,0,0,0,2,0,0
N00002476,146,145,0,0,0,0,0,0,1,0,0,0,0
N00002477,115,114,0,0,0,0,0,0,1,0,0,0,0
N00002478,191,189,0,1,0,0,0,0,0,0,0,1,0
N00002479,140,139,0,0,0,0,0,1,0,0,0,0,0
N00002480,216,214,1,0,0,0,0,0,0,0,0,0,1
N00002481,127,125,0,2,0,0,0,0,0,0,0,0,0
N00002482,118,116,0,1,1,0,0,0,0,0,0,0,0
N00002483,125,123,0,1,0,0,0,0,0,0,0,1,0
N00002484,129,128,0,0,0,0,0,0,0,0,0,1,0
N00002485,103,103,0,0,0,0,0,0,0,0,0,0,0
N00002486,153,151,0,0,0,0,0,1,0,0,0,0,1
N00002487,142,139,0,1,2,0,0,0,0,0,0,0,0
N00002488,417,414,0,0,1,0,0,0,0,0,0,2,0
N00002489,263,261,0,0,0,0,0,1,0,1,0,0,0
N00002490,138,137,0,0,0,0,0,0,0,0,0,0,1
N00002491,138,136,0,0,0,0,0,1,0,1,0,0,0
N00002492,114,112,0,0,0,0,0,0,1,1,0,0,0
N00002493,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002494,105,104,0,0,0,0,0,0,0,0,1,0,0
N00002495,208,206,0,0,0,0,0,0,0,0,0,2,0
N00002496,121,120,0,0,0,0,0,0,0,1,0,0,0
N00002497,222,222,0,0,0,0,0,0,0,0,0,0,0
N00002498,431,425,1,2,1,0,0,1,0,0,0,1,0
N00002499,239,238,0,1,0,0,0,0,0,0,0,0,0
N00002500,179,176,0,1,1,0,0,1,0,0,0,0,0
N00002501,523,514,1,1,2,0,0,3,1,0,0,0,1
N00002502,173,170,1,1,1,0,0,0,0,0,0,0,0
N00002503,106,104,0,0,0,0,0,0,0,0,0,0,2
N00002504,136,133,1,1,0,0,0,0,0,1,0,0,0
N00002505,129,126,0,0,1,2,0,0,0,0,0,0,0
N00002506,128,123,1,0,2,0,0,1,0,0,0,0,1
N00002507,114,111,0,0,0,1,0,2,0,0,0,0,0
N00002508,102,99,0,0,1,0,0,1,0,1,0,0,0
N00002509,151,150,0,0,1,0,0,0,0,0,0,0,0
N00002510,216,191,2,0,17,0,0,3,0,1,1,0,1
N00002511,94,89,1,0,0,0,0,1,0,2,0,1,0
N00002512,311,310,0,0,0,0,0,0,0,0,0,0,1
N00002513,116,115,0,0,1,0,0,0,0,0,0,0,0
N00002514,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002515,107,105,1,0,0,0,0,0,0,0,0,1,0
N00002516,125,124,1,0,0,0,0,0,0,0,0,0,0
N00002517,133,131,0,0,2,0,0,0,0,0,0,0,0
N00002518,251,247,0,0,0,1,0,2,0,0,0,1,0
N00002519,131,129,1,0,1,0,0,0,0,0,0,0,0
N00002520,274,269,3,1,1,0,0,0,0,0,0,0,0
N00002521,505,496,3,0,1,0,1,1,0,1,0,2,0
N00002522,122,121,0,0,0,0,0,0,0,0,0,1,0
N00002523,123,121,0,0,0,0,0,0,1,1,0,0,0
N00002524,163,162,0,0,1,0,0,0,0,0,0,0,0
N00002525,634,612,6,0,12,1,0,1,0,0,0,1,1
N00002526,381,358,5,1,10,1,0,3,1,0,0,1,1
N00002527,151,147,1,0,1,0,0,1,0,0,0,0,1
N00002528,95,94,0,0,1,0,0,0,0,0,0,0,0
N00002529,124,124,0,0,0,0,0,0,0,0,0,0,0
N00002530,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002531,152,150,0,0,0,0,0,0,1,0,0,0,1
N00002532,119,118,0,0,0,1,0,0,0,0,0,0,0
N00002533,408,405,0,0,1,0,0,0,1,0,0,0,1
N00002534,191,190,0,0,0,1,0,0,0,0,0,0,0
N00002535,138,138,0,0,0,0,0,0,0,0,0,0,0
N00002536,209,208,0,0,0,0,0,0,0,0,0,1,0
N00002537,575,572,0,0,0,0,0,0,1,1,0,1,0
N00002538,238,234,2,0,1,0,0,0,0,0,0,0,1
N00002539,115,114,0,0,1,0,0,0,0,0,0,0,0
N00002540,629,614,4,1,3,0,0,0,1,2,0,3,1
N00002541,522,514,1,0,4,1,0,0,0,0,0,1,1
N00002542,112,110,0,0,1,0,0,1,0,0,0,0,0
N00002543,115,112,1,0,0,0,1,0,0,0,0,1,0
N00002544,279,272,0,0,5,0,0,1,0,0,0,0,1
N00002545,127,125,0,0,2,0,0,0,0,0,0,0,0
N00002546,114,112,0,0,0,0,0,1,0,0,0,1,0
N00002547,437,435,1,0,0,1,0,0,0,0,0,0,0
N00002548,279,276,2,0,0,0,0,0,0,0,0,0,1
N00002549,114,113,0,0,0,0,0,0,0,0,0,1,0
N00002550,117,114,0,0,2,0,0,1,0,0,0,0,0
N00002551,146,142,0,0,2,0,0,2,0,0,0,0,0
N00002552,117,111,0,0,4,0,0,2,0,0,0,0,0
N00002553,125,123,1,0,1,0,0,0,0,0,0,0,0
N00002554,134,127,0,0,3,0,0,4,0,0,0,0,0
N00002555,128,128,0,0,0,0,0,0,0,0,0,0,0
N00002556,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002557,130,127,2,0,0,0,0,1,0,0,0,0,0
N00002558,115,115,0,0,0,0,0,0,0,0,0,0,0
N00002559,116,116,0,0,0,0,0,0,0,0,0,0,0
N00002560,152,149,1,0,2,0,0,0,0,0,0,0,0
N00002561,120,119,0,0,1,0,0,0,0,0,0,0,0
N00002562,128,127,0,0,1,0,0,0,0,0,0,0,0
N00002563,131,128,0,0,3,0,0,0,0,0,0,0,0
N00002564,112,112,0,0,0,0,0,0,0,0,0,0,0
N00002565,116,114,1,0,1,0,0,0,0,0,0,0,0
N00002566,122,120,0,0,1,0,0,0,0,0,0,1,0
N00002567,120,119,0,0,0,0,0,0,0,0,0,1,0
N00002568,119,114,1,0,2,0,0,0,0,0,0,1,1
N00002569,121,120,0,0,1,0,0,0,0,0,0,0,0
N00002570,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002571,126,124,0,0,1,0,0,0,0,1,0,0,0
N00002572,129,127,0,0,1,0,0,0,0,0,1,0,0
N00002573,136,131,1,0,0,0,0,1,2,0,0,1,0
N00002574,122,119,0,0,0,0,0,1,0,2,0,0,0
N00002575,126,126,0,0,0,0,0,0,0,0,0,0,0
N00002576,320,308,1,0,0,0,0,3,0,2,2,2,2
N00002577,241,234,1,0,1,0,0,0,1,0,0,1,3
N00002578,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002579,131,131,0,0,0,0,0,0,0,0,0,0,0
N00002580,113,113,0,0,0,0,0,0,0,0,0,0,0
N00002581,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002582,519,514,0,1,0,0,0,1,0,0,1,2,0
N00002583,113,112,0,0,0,0,0,0,0,0,0,0,1
N00002584,127,126,0,1,0,0,0,0,0,0,0,0,0
N00002585,108,107,0,0,0,0,0,0,0,0,0,1,0
N00002586,126,125,1,0,0,0,0,0,0,0,0,0,0
N00002587,288,285,0,1,0,0,0,1,0,0,1,0,0
N00002588,110,110,0,0,0,0,0,0,0,0,0,0,0
N00002589,106,106,0,0,0,0,0,0,0,0,0,0,0
N00002590,528,523,0,0,1,0,0,1,0,3,0,0,0
N00002591,396,390,1,0,1,1,0,0,1,0,0,0,2
N00002592,149,148,0,0,1,0,0,0,0,0,0,0,0
N00002593,137,135,0,0,1,0,0,0,0,0,1,0,0
N00002594,127,126,0,0,0,0,0,0,0,0,0,1,0
N00002595,139,139,0,0,0,0,0,0,0,0,0,0,0
N00002596,120,120,0,0,0,0,0,0,0,0,0,0,0
N00002597,107,106,0,0,1,0,0,0,0,0,0,0,0
N00002598,104,104,0,0,0,0,0,0,0,0,0,0,0
N00002599,127,125,0,0,1,0,0,0,0,0,0,1,0
N00002600,101,101,0,0,0,0,0,0,0,0,0,0,0
N00002601,124,122,1,0,0,0,0,0,0,0,0,1,0
N00002602,107,107,0,0,0,0,0,0,0,0,0,0,0
N00002603,443,425,5,0,5,0,1,1,1,1,2,0,2
N00002604,138,134,0,0,0,0,0,2,0,0,0,2,0
N00002605,162,147,1,1,8,1,0,0,0,1,0,1,2
N00002606,195,192,1,0,0,0,0,0,0,0,0,1,1
N00002607,107,106,0,0,0,0,0,0,0,0,0,1,0
N00002608,137,127,2,0,4,0,0,0,1,2,1,0,0
N00002609,123,119,0,0,0,0,0,0,0,1,0,2,1
N00002610,122,119,0,0,1,0,0,0,1,0,0,1,0
N00002611,64,63,0,0,1,0,0,0,0,0,0,0,0
N00002612,123,117,2,0,3,0,0,0,0,0,1,0,0
N00002613,391,386,1,0,1,0,0,0,0,0,1,2,0
N00002614,153,150,0,1,2,0,0,0,0,0,0,0,0
N00002615,112,112,0,0,0,0,0,0,0,0,0,0,0
N00002616,169,169,0,0,0,0,0,0,0,0,0,0,0
N00002617,164,164,0,0,0,0,0,0,0,0,0,0,0
N00002618,106,105,0,0,0,0,0,0,0,1,0,0,0
N00002619,311,309,1,0,1,0,0,0,0,0,0,0,0
N00002620,241,226,0,0,14,0,0,0,0,0,0,1,0
N00002621,119,118,0,0,0,0,0,0,0,1,0,0,0
N00002622,145,144,1,0,0,0,0,0,0,0,0,0,0
N00002623,115,115,0,0,0,0,0,0,0,0,0,0,0
N00002624,127,127,0,0,0,0,0,0,0,0,0,0,0
N00002625,138,133,4,0,1,0,0,0,0,0,0,0,0
N00002626,294,287,2,0,3,0,0,1,0,0,0,1,0
N00002627,150,150,0,0,0,0,0,0,0,0,0,0,0
N00002628,398,394,1,1,0,0,0,1,0,0,1,0,0
N00002629,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002630,108,108,0,0,0,0,0,0,0,0,0,0,0
N00002631,125,125,0,0,0,0,0,0,0,0,0,0,0
N00002632,148,148,0,0,0,0,0,0,0,0,0,0,0
N00002633,177,174,0,2,0,0,0,0,0,0,0,0,1
N00002634,122,122,0,0,0,0,0,0,0,0,0,0,0
N00002635,137,137,0,0,0,0,0,0,0,0,0,0,0
N00002636,138,138,0,0,0,0,0,0,0,0,0,0,0
N00002637,170,170,0,0,0,0,0,0,0,0,0,0,0
N00002638,165,165,0,0,0,0,0,0,0,0,0,0,0
N00002639,144,140,2,0,0,0,0,1,0,1,0,0,0
N00002640,133,132,1,0,0,0,0,0,0,0,0,0,0
N00002641,132,130,2,0,0,0,0,0,0,0,0,0,0
N00002642,172,172,0,0,0,0,0,0,0,0,0,0,0
N00002643,131,131,0,0,0,0,0,0,0,0,0,0,0
N00002644,134,134,0,0,0,0,0,0,0,0,0,0,0
N00002645,134,132,1,0,0,0,0,0,0,0,1,0,0
N00002646,173,168,3,0,2,0,0,0,0,0,0,0,0
N00002647,299,294,1,0,2,0,0,0,1,0,0,0,1
N00002648,94,93,0,0,0,0,0,0,0,0,1,0,0
N00002649,145,144,1,0,0,0,0,0,0,0,0,0,0
N00002650,124,124,0,0,0,0,0,0,0,0,0,0,0
N00002651,167,165,1,0,0,0,0,0,0,0,1,0,0
N00002652,131,131,0,0,0,0,0,0,0,0,0,0,0
N00002653,184,179,1,0,1,0,0,3,0,0,0,0,0
N00002654,109,108,0,0,1,0,0,0,0,0,0,0,0
N00002655,155,153,0,0,1,1,0,0,0,0,0,0,0
N00002656,261,258,1,1,0,0,0,0,0,0,1,0,0
N00002657,146,145,0,0,0,0,0,0,0,0,0,1,0
N00002658,169,167,0,0,0,0,0,0,0,0,0,2,0
N00002659,151,149,1,0,0,0,0,0,0,0,0,0,1
N00002660,164,160,1,0,2,0,0,0,0,0,0,0,1
N00002661,232,228,1,2,1,0,0,0,0,0,0,0,0
N00002662,185,183,0,0,0,0,0,0,0,0,2,0,0
N00002663,127,126,0,0,1,0,0,0,0,0,0,0,0
N00002664,144,142,0,0,1,0,0,0,0,1,0,0,0
N00002665,114,114,0,0,0,0,0,0,0,0,0,0,0
N00002666,109,109,0,0,0,0,0,0,0,0,0,0,0
N00002667,334,330,0,0,0,1,0,1,0,0,0,0,2
N00002668,116,113,0,0,0,0,0,0,0,1,1,1,0
N00002669,187,185,0,0,0,0,0,1,0,0,0,0,1
N00002670,600,595,0,0,0,0,1,1,0,0,0,0,3
N00002671,466,459,0,0,1,0,0,0,0,2,1,2,1
N00002672,129,127,0,0,0,0,0,0,0,0,0,1,1
N00002673,536,527,0,1,3,0,2,0,0,0,0,3,0
N00002674,115,114,0,0,1,0,0,0,0,0,0,0,0
N00002675,131,130,0,0,0,0,0,0,0,0,0,1,0
N00002676,283,281,0,0,0,0,0,0,0,0,0,2,0
N00002677,152,151,0,0,0,0,0,0,0,0,0,0,1
N00002678,139,139,0,0,0,0,0,0,0,0,0,0,0
N00002679,199,198,0,0,0,0,0,0,0,1,0,0,0
N00002680,138,137,0,0,1,0,0,0,0,0,0,0,0
N00002681,154,154,0,0,0,0,0,0,0,0,0,0,0
N00002682,160,159,0,0,0,0,0,0,0,1,0,0,0
N00002683,136,135,0,0,0,0,0,0,0,0,0,0,1
N00002684,165,164,0,0,1,0,0,0,0,0,0,0,0
N00002685,126,126,0,0,0,0,0,0,0,0,0,0,0
N00002686,130,129,0,0,0,0,0,1,0,0,0,0,0
N00002687,120,119,1,0,0,0,0,0,0,0,0,0,0
N00002688,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002689,126,125,0,0,0,0,0,1,0,0,0,0,0
N00002690,97,97,0,0,0,0,0,0,0,0,0,0,0
N00002691,125,124,0,0,0,0,0,1,0,0,0,0,0
N00002692,133,133,0,0,0,0,0,0,0,0,0,0,0
N00002693,190,188,0,0,0,0,0,0,0,1,1,0,0
N00002694,124,124,0,0,0,0,0,0,0,0,0,0,0
N00002695,145,144,0,0,0,0,0,0,0,0,0,1,0
N00002696,129,127,0,0,0,0,0,0,0,0,0,1,1
N00002697,139,137,0,0,0,0,0,0,0,0,0,1,1
N00002698,208,203,0,0,1,0,0,0,0,2,0,2,0
N00002699,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002700,191,190,0,0,0,0,0,0,0,1,0,0,0
N00002701,174,174,0,0,0,0,0,0,0,0,0,0,0
N00002702,136,136,0,0,0,0,0,0,0,0,0,0,0
N00002703,189,188,0,0,0,0,0,0,0,0,0,1,0
N00002704,173,173,0,0,0,0,0,0,0,0,0,0,0
N00002705,150,150,0,0,0,0,0,0,0,0,0,0,0
N00002706,148,148,0,0,0,0,0,0,0,0,0,0,0
N00002707,192,191,0,0,0,0,0,0,0,0,0,0,1
N00002708,118,118,0,0,0,0,0,0,0,0,0,0,0
N00002709,185,184,0,0,0,0,0,0,0,0,0,0,1
N00002710,177,176,0,0,0,0,0,0,0,1,0,0,0
N00002711,327,324,1,0,0,0,0,0,0,0,0,1,1
N00002712,129,129,0,0,0,0,0,0,0,0,0,0,0
N00002713,143,142,0,0,1,0,0,0,0,0,0,0,0
N00002714,155,154,1,0,0,0,0,0,0,0,0,0,0
