GeographyCode,QS403NI0001,QS403NI0002,QS403NI0003,QS403NI0004,QS403NI0005,QS403NI0006,QS403NI0007,QS403NI0008,QS403NI0009,QS403NI0010,QS403NI0011,QS403NI0012,QS403NI0013,QS403NI0014
N00001188,704,549,274,270,5,88,49,39,57,52,0,1,4,10
N00001189,304,281,105,176,0,2,2,0,17,17,0,0,0,4
N00001190,278,205,74,131,0,7,4,3,65,61,0,4,0,1
N00001191,245,177,84,90,3,14,4,10,49,48,0,1,0,5
N00001192,256,205,98,105,2,2,2,0,47,46,0,1,0,2
N00001193,232,139,74,65,0,8,8,0,85,82,0,3,0,0
N00001194,269,228,107,121,0,0,0,0,40,37,0,3,0,1
N00001195,184,79,35,44,0,39,29,10,63,59,0,2,2,3
N00001196,354,305,150,155,0,1,1,0,45,37,0,1,7,3
N00001197,266,122,53,68,1,13,9,4,126,115,0,11,0,5
N00001198,397,354,107,247,0,9,4,5,33,32,0,1,0,1
N00001199,194,102,60,42,0,16,11,5,75,72,0,3,0,1
N00001200,370,309,83,226,0,30,8,22,29,27,0,2,0,2
N00001201,311,290,137,153,0,0,0,0,20,19,0,0,1,1
N00001202,298,99,22,77,0,158,156,2,21,19,2,0,0,20
N00001203,294,213,65,148,0,33,27,6,46,42,2,2,0,2
N00001204,956,734,285,443,6,126,66,60,87,82,0,5,0,9
N00001205,564,412,168,239,5,94,67,27,55,47,0,8,0,3
N00001206,229,137,51,84,2,77,72,5,15,3,0,12,0,0
N00001207,400,382,116,266,0,9,8,1,8,8,0,0,0,1
N00001208,339,269,97,168,4,36,36,0,32,29,0,3,0,2
N00001209,254,185,60,123,2,46,42,4,21,21,0,0,0,2
N00001210,332,275,80,192,3,42,39,3,7,7,0,0,0,8
N00001211,285,228,84,143,1,27,27,0,22,19,0,3,0,8
N00001212,301,231,55,172,4,54,52,2,13,11,0,2,0,3
N00001213,299,148,26,119,3,136,134,2,8,7,0,1,0,7
N00001214,289,186,58,125,3,83,80,3,8,6,0,2,0,12
N00001215,281,143,52,91,0,109,67,42,21,18,0,3,0,8
N00001216,406,360,46,303,11,22,22,0,24,24,0,0,0,0
N00001217,366,188,66,122,0,48,43,5,121,121,0,0,0,9
N00001218,279,248,110,135,3,3,3,0,21,21,0,0,0,7
N00001219,301,103,35,64,4,179,178,1,16,16,0,0,0,3
N00001220,231,97,34,61,2,111,111,0,19,16,0,0,3,4
N00001221,258,63,42,21,0,147,127,20,36,31,0,0,5,12
N00001222,213,88,24,64,0,98,98,0,22,22,0,0,0,5
N00001223,300,166,68,88,10,107,101,6,20,18,2,0,0,7
N00001224,265,160,62,97,1,30,18,12,75,68,0,1,6,0
N00001225,242,100,54,46,0,110,103,7,25,20,0,5,0,7
N00001226,236,142,66,76,0,21,12,9,73,72,0,1,0,0
N00001227,246,109,58,51,0,109,102,7,16,12,0,0,4,12
N00001228,185,73,29,44,0,81,38,43,27,26,0,0,1,4
N00001229,255,185,68,116,1,46,27,19,22,22,0,0,0,2
N00001230,298,266,107,158,1,13,10,3,15,12,0,3,0,4
N00001231,353,242,77,163,2,93,93,0,16,16,0,0,0,2
N00001232,375,358,50,308,0,8,8,0,4,4,0,0,0,5
N00001233,421,393,43,350,0,16,8,8,12,10,0,2,0,0
N00001234,351,248,19,227,2,77,77,0,22,22,0,0,0,4
N00001235,953,655,94,553,8,245,190,55,48,45,0,3,0,5
N00001236,372,212,26,183,3,119,118,1,33,30,0,3,0,8
N00001237,289,181,66,115,0,84,70,14,22,22,0,0,0,2
N00001238,297,196,64,132,0,80,79,1,13,10,0,3,0,8
N00001239,313,293,128,164,1,12,7,5,7,7,0,0,0,1
N00001240,1095,619,123,479,17,350,303,47,105,91,0,14,0,21
N00001241,352,196,58,138,0,142,90,52,12,7,0,0,5,2
N00001242,335,222,53,160,9,93,87,6,13,13,0,0,0,7
N00001243,275,177,53,122,2,86,80,6,10,5,0,5,0,2
N00001244,291,151,56,95,0,103,96,7,25,24,0,0,1,12
N00001245,334,188,51,129,8,99,96,3,41,37,0,4,0,6
N00001246,608,465,117,328,20,12,12,0,130,125,0,5,0,1
N00001247,245,114,45,69,0,108,98,10,16,16,0,0,0,7
N00001248,430,393,110,281,2,3,3,0,27,23,0,4,0,7
N00001249,403,378,138,240,0,0,0,0,20,18,0,2,0,5
N00001250,463,425,77,341,7,5,5,0,33,23,0,10,0,0
N00001251,327,166,64,102,0,129,112,17,22,15,0,1,6,10
N00001252,305,215,93,120,2,33,31,2,53,48,0,3,2,4
N00001253,233,109,47,60,2,101,100,1,16,12,0,4,0,7
N00001254,314,273,78,195,0,23,11,12,18,14,0,4,0,0
N00001255,276,205,102,94,9,39,33,6,31,31,0,0,0,1
N00001256,262,249,110,135,4,9,6,3,3,3,0,0,0,1
N00001257,233,69,11,58,0,136,129,7,16,16,0,0,0,12
N00001258,250,82,35,47,0,151,146,5,11,11,0,0,0,6
N00001259,285,71,31,36,4,192,187,5,13,10,0,3,0,9
N00001260,363,110,43,67,0,220,220,0,31,30,0,1,0,2
N00001261,249,90,53,36,1,116,116,0,35,35,0,0,0,8
N00001262,389,262,95,162,5,102,96,6,25,20,0,5,0,0
N00001263,289,191,60,126,5,40,9,31,55,51,0,4,0,3
N00001264,204,55,7,43,5,100,18,82,45,44,0,1,0,4
N00001265,971,115,19,90,6,462,159,303,369,342,0,16,11,25
N00001266,188,23,1,22,0,156,17,139,3,3,0,0,0,6
N00001267,322,54,19,33,2,249,78,171,11,11,0,0,0,8
N00001268,283,48,25,23,0,209,159,50,21,15,0,2,4,5
N00001269,512,232,91,138,3,35,20,15,235,228,0,7,0,10
N00001270,278,115,44,71,0,72,25,47,84,83,0,1,0,7
N00001271,1514,569,114,441,14,361,90,271,558,528,0,9,21,26
N00001272,222,134,53,76,5,17,8,9,70,70,0,0,0,1
N00001273,221,129,58,71,0,39,7,32,49,40,0,6,3,4
N00001274,238,125,56,67,2,89,89,0,10,8,0,2,0,14
N00001275,210,127,45,77,5,58,58,0,20,20,0,0,0,5
N00001276,218,139,38,101,0,62,62,0,12,12,0,0,0,5
N00001277,266,244,87,157,0,8,8,0,12,12,0,0,0,2
N00001278,291,273,92,177,4,6,6,0,10,10,0,0,0,2
N00001279,168,33,13,20,0,110,110,0,17,17,0,0,0,8
N00001280,213,83,28,55,0,104,103,1,10,9,0,1,0,16
N00001281,334,272,93,179,0,28,2,26,27,26,0,0,1,7
N00001282,330,253,122,131,0,20,6,14,52,49,0,3,0,5
N00001283,338,293,108,185,0,0,0,0,42,42,0,0,0,3
N00001284,352,295,96,199,0,0,0,0,51,50,0,1,0,6
N00001285,331,310,120,190,0,0,0,0,14,10,0,4,0,7
N00001286,348,307,130,177,0,0,0,0,39,32,0,7,0,2
N00001287,295,261,110,151,0,7,4,3,25,25,0,0,0,2
N00001288,289,274,115,154,5,1,0,1,12,7,0,5,0,2
N00001289,288,270,107,163,0,4,4,0,13,13,0,0,0,1
N00001290,318,295,136,159,0,2,2,0,16,12,0,4,0,5
N00001291,344,299,76,223,0,23,23,0,21,19,0,2,0,1
N00001292,878,712,113,594,5,40,32,8,122,100,0,19,3,4
N00001293,358,348,124,224,0,2,2,0,7,4,0,3,0,1
N00001294,335,318,164,154,0,3,3,0,11,11,0,0,0,3
N00001295,312,294,119,174,1,0,0,0,18,17,0,1,0,0
N00001296,273,174,68,104,2,68,60,8,22,22,0,0,0,9
N00001297,384,328,110,218,0,27,14,13,17,16,0,0,1,12
N00001298,394,130,44,83,3,202,202,0,53,51,0,2,0,9
N00001299,319,203,76,118,9,82,61,21,24,21,0,3,0,10
N00001300,287,274,138,130,6,6,0,6,7,5,0,2,0,0
N00001301,375,362,160,202,0,2,0,2,11,11,0,0,0,0
N00001302,745,231,44,186,1,445,173,272,41,38,0,3,0,28
N00001303,333,160,50,108,2,147,135,12,9,4,0,4,1,17
N00001304,322,283,119,164,0,19,12,7,15,15,0,0,0,5
N00001305,325,275,129,146,0,19,10,9,27,18,0,9,0,4
N00001306,214,53,14,39,0,124,104,20,27,25,2,0,0,10
N00001307,321,132,11,116,5,155,84,71,31,20,0,3,8,3
N00001308,486,346,129,216,1,107,68,39,27,23,0,2,2,6
N00001309,368,188,46,142,0,104,91,13,66,56,0,10,0,10
N00001310,981,659,165,465,29,225,21,204,93,87,0,4,2,4
N00001311,326,73,11,53,9,218,212,6,20,20,0,0,0,15
N00001312,654,198,39,145,14,244,185,59,202,195,0,7,0,10
N00001313,417,242,49,177,16,75,75,0,93,91,0,0,2,7
N00001314,401,199,24,172,3,138,131,7,56,56,0,0,0,8
N00001315,246,170,66,100,4,51,42,9,15,14,0,1,0,10
N00001316,352,115,38,73,4,157,121,36,68,65,0,0,3,12
N00001317,267,229,112,117,0,11,9,2,26,26,0,0,0,1
N00001318,287,159,68,84,7,22,15,7,90,84,0,6,0,16
N00001319,285,226,75,151,0,18,12,6,35,31,0,4,0,6
N00001320,253,232,106,126,0,7,1,6,13,13,0,0,0,1
N00001321,274,245,83,162,0,16,16,0,13,11,0,0,2,0
N00001322,274,104,30,74,0,112,65,47,55,40,0,8,7,3
N00001323,277,196,73,123,0,34,32,2,35,33,0,0,2,12
N00001324,243,203,104,99,0,10,5,5,30,28,0,2,0,0
N00001325,1257,1059,435,622,2,17,6,11,165,153,6,6,0,16
N00001326,360,325,201,124,0,5,0,5,28,26,0,2,0,2
N00001327,328,314,154,160,0,8,8,0,6,6,0,0,0,0
N00001328,992,804,350,453,1,42,11,31,135,128,0,7,0,11
N00001329,281,232,88,144,0,5,0,5,43,41,2,0,0,1
N00001330,322,273,140,133,0,4,3,1,40,37,0,3,0,5
N00001331,266,215,82,133,0,0,0,0,48,46,2,0,0,3
N00001332,186,44,19,25,0,10,10,0,129,122,5,2,0,3
N00001333,337,271,121,150,0,2,2,0,60,49,0,11,0,4
N00001334,313,215,102,113,0,6,2,4,87,76,0,11,0,5
N00001335,194,60,32,26,2,9,8,1,125,116,2,7,0,0
N00001336,314,276,90,186,0,6,5,1,32,31,0,1,0,0
N00001337,302,248,93,155,0,1,1,0,48,42,0,6,0,5
N00001338,303,227,91,131,5,44,44,0,30,27,0,3,0,2
N00001339,359,243,54,189,0,82,81,1,29,28,0,0,1,5
N00001340,779,428,142,284,2,235,205,30,103,96,0,3,4,13
N00001341,329,301,120,181,0,1,0,1,27,23,0,4,0,0
N00001342,388,370,124,246,0,0,0,0,16,16,0,0,0,2
N00001343,293,263,87,176,0,5,5,0,19,19,0,0,0,6
N00001344,330,319,101,216,2,2,2,0,9,8,0,1,0,0
N00001345,250,237,140,97,0,4,1,3,8,8,0,0,0,1
N00001346,790,611,250,357,4,23,16,7,143,143,0,0,0,13
N00001347,493,342,96,235,11,2,2,0,148,148,0,0,0,1
N00001348,304,236,71,165,0,6,6,0,57,49,0,8,0,5
N00001349,248,160,63,95,2,0,0,0,83,72,0,11,0,5
N00001350,869,336,141,187,8,466,340,126,43,38,0,2,3,24
N00001351,390,145,48,97,0,221,164,57,13,12,0,0,1,11
N00001352,303,72,40,30,2,144,97,47,75,72,0,3,0,12
N00001353,327,31,6,25,0,283,131,152,11,6,0,0,5,2
N00001354,756,281,109,166,6,402,376,26,38,35,0,3,0,35
N00001355,287,136,42,92,2,116,102,14,34,31,0,3,0,1
N00001356,280,72,21,50,1,182,182,0,14,14,0,0,0,12
N00001357,155,9,2,7,0,137,132,5,1,1,0,0,0,8
N00001358,344,116,53,63,0,163,133,30,60,58,0,2,0,5
N00001359,294,124,37,87,0,126,111,15,41,41,0,0,0,3
N00001360,276,95,40,53,2,123,59,64,46,43,0,3,0,12
N00001361,295,143,66,74,3,109,95,14,31,27,0,4,0,12
N00001362,293,44,15,29,0,218,151,67,9,6,0,0,3,22
N00001363,263,231,83,147,1,4,4,0,26,24,0,2,0,2
N00001364,539,364,124,235,5,39,12,27,128,116,0,6,6,8
N00001365,387,308,89,219,0,6,0,6,67,62,0,5,0,6
N00001366,252,207,65,142,0,7,0,7,38,37,0,1,0,0
N00001367,353,185,76,102,7,112,30,82,56,46,0,1,9,0
N00001368,295,270,103,167,0,6,3,3,17,13,0,4,0,2
N00001369,365,296,136,159,1,26,3,23,37,36,0,1,0,6
N00001370,369,281,88,193,0,62,13,49,23,20,0,1,2,3
N00001371,313,278,54,222,2,5,2,3,29,28,0,1,0,1
N00001372,584,553,204,345,4,1,1,0,30,28,0,2,0,0
N00001373,293,263,110,153,0,4,0,4,23,23,0,0,0,3
N00001374,297,281,87,194,0,1,1,0,14,14,0,0,0,1
N00001375,338,216,70,139,7,90,5,85,29,29,0,0,0,3
N00001376,191,128,40,79,9,8,8,0,51,50,0,1,0,4
N00001377,276,245,108,136,1,7,4,3,24,21,0,3,0,0
N00001378,258,207,58,149,0,7,3,4,36,29,0,7,0,8
N00001379,246,205,97,108,0,7,0,7,34,31,0,3,0,0
N00001380,331,243,71,171,1,0,0,0,88,83,0,5,0,0
N00001381,394,190,41,147,2,32,7,25,172,163,1,6,2,0
N00001382,316,276,96,180,0,0,0,0,27,27,0,0,0,13
N00001383,285,257,100,157,0,12,11,1,13,12,0,1,0,3
N00001384,287,239,70,169,0,4,4,0,42,42,0,0,0,2
N00001385,359,311,119,192,0,11,11,0,37,37,0,0,0,0
N00001386,532,302,95,197,10,17,9,8,210,196,0,11,3,3
N00001387,263,137,42,93,2,16,6,10,110,102,0,5,3,0
N00001388,230,155,66,88,1,26,24,2,44,35,0,9,0,5
N00001389,188,110,38,72,0,5,5,0,73,71,0,2,0,0
N00001390,287,263,102,160,1,0,0,0,23,19,0,4,0,1
N00001391,286,263,103,156,4,4,4,0,19,15,0,4,0,0
N00001392,263,95,34,57,4,64,21,43,100,98,0,2,0,4
N00001393,269,139,36,98,5,12,12,0,117,115,0,2,0,1
N00001394,284,201,76,125,0,2,0,2,79,76,0,3,0,2
N00001395,277,228,89,139,0,1,0,1,46,44,0,2,0,2
N00001396,607,178,48,127,3,48,27,21,379,369,0,10,0,2
N00001397,183,89,37,52,0,35,9,26,56,52,0,3,1,3
N00001398,250,152,65,84,3,11,5,6,87,75,0,12,0,0
N00001399,849,652,230,422,0,50,7,43,130,120,0,10,0,17
N00001400,330,294,125,169,0,1,0,1,35,32,0,3,0,0
N00001401,851,429,112,310,7,151,74,77,253,225,0,25,3,18
N00001402,652,431,140,291,0,24,14,10,194,190,0,4,0,3
N00001403,362,234,89,143,2,9,9,0,116,106,0,10,0,3
N00001404,596,364,125,237,2,34,3,31,185,161,0,22,2,13
N00001405,235,118,38,80,0,79,79,0,34,34,0,0,0,4
N00001406,216,118,32,82,4,53,53,0,40,38,0,2,0,5
N00001407,238,74,30,44,0,70,8,62,90,84,0,4,2,4
N00001408,467,342,113,227,2,13,8,5,108,102,0,6,0,4
N00001409,292,246,82,164,0,3,3,0,42,42,0,0,0,1
N00001410,294,258,104,154,0,7,4,3,25,21,0,4,0,4
N00001411,280,227,96,131,0,10,3,7,42,42,0,0,0,1
N00001412,162,72,33,39,0,53,16,37,32,32,0,0,0,5
N00001413,277,239,77,162,0,6,5,1,25,25,0,0,0,7
N00001414,278,232,83,149,0,5,5,0,41,41,0,0,0,0
N00001415,275,108,24,84,0,139,136,3,16,16,0,0,0,12
N00001416,947,234,56,177,1,180,127,53,498,462,4,25,7,35
N00001417,277,50,17,33,0,201,158,43,15,13,0,0,2,11
N00001418,654,226,62,162,2,234,191,43,177,174,0,2,1,17
N00001419,248,69,22,47,0,85,83,2,84,82,0,1,1,10
N00001420,243,44,8,36,0,159,154,5,19,15,0,4,0,21
N00001421,1332,326,129,192,5,349,244,105,616,584,0,25,7,41
N00001422,200,40,18,22,0,143,103,40,9,7,0,0,2,8
N00001423,444,96,33,63,0,296,165,131,29,16,0,4,9,23
N00001424,223,35,16,19,0,151,146,5,30,28,0,2,0,7
N00001425,267,83,30,49,4,145,145,0,26,20,0,2,4,13
N00001426,229,49,17,32,0,150,139,11,16,16,0,0,0,14
N00001427,251,98,24,74,0,123,123,0,21,15,0,6,0,9
N00001428,279,69,29,40,0,104,104,0,95,85,0,10,0,11
N00001429,1041,185,89,95,1,306,239,67,486,463,2,21,0,64
N00001430,262,51,17,34,0,168,160,8,34,30,0,4,0,9
N00001431,326,155,27,127,1,128,80,48,39,33,0,1,5,4
N00001432,281,61,7,48,6,163,125,38,39,39,0,0,0,18
N00001433,254,121,14,107,0,66,54,12,59,59,0,0,0,8
N00001434,302,112,16,96,0,144,117,27,32,30,0,2,0,14
N00001435,233,39,8,31,0,164,152,12,15,15,0,0,0,15
N00001436,301,62,11,51,0,189,117,72,24,18,0,6,0,26
N00001437,201,31,11,18,2,166,132,34,0,0,0,0,0,4
N00001438,291,68,23,45,0,196,185,11,12,12,0,0,0,15
N00001439,270,72,23,48,1,134,117,17,41,39,0,2,0,23
N00001440,251,80,28,49,3,136,86,50,15,15,0,0,0,20
N00001441,282,47,12,35,0,217,195,22,11,11,0,0,0,7
N00001442,260,62,25,37,0,169,160,9,23,22,0,0,1,6
N00001443,185,46,18,28,0,105,87,18,23,17,0,4,2,11
N00001444,268,41,17,24,0,207,181,26,5,4,0,0,1,15
N00001445,371,331,149,182,0,3,0,3,35,30,0,5,0,2
N00001446,304,291,144,145,2,0,0,0,8,6,0,0,2,5
N00001447,280,255,160,95,0,0,0,0,22,20,0,0,2,3
N00001448,350,329,137,192,0,7,7,0,7,7,0,0,0,7
N00001449,323,306,154,152,0,2,2,0,13,13,0,0,0,2
N00001450,263,252,134,115,3,1,1,0,9,9,0,0,0,1
N00001451,248,174,90,84,0,41,11,30,22,13,0,3,6,11
N00001452,324,305,145,160,0,9,9,0,10,10,0,0,0,0
N00001453,372,353,172,181,0,12,6,6,0,0,0,0,0,7
N00001454,319,289,145,144,0,6,0,6,19,16,0,3,0,5
N00001455,261,213,77,136,0,10,5,5,31,28,0,1,2,7
N00001456,334,290,140,150,0,0,0,0,42,42,0,0,0,2
N00001457,318,288,125,163,0,8,1,7,21,19,0,2,0,1
N00001458,288,210,69,141,0,26,16,10,51,39,0,12,0,1
N00001459,318,283,112,171,0,5,5,0,26,25,0,1,0,4
N00001460,599,429,156,269,4,89,89,0,71,66,0,2,3,10
N00001461,317,272,126,146,0,1,0,1,43,43,0,0,0,1
N00001462,357,305,146,159,0,0,0,0,49,49,0,0,0,3
N00001463,385,334,158,176,0,2,2,0,48,48,0,0,0,1
N00001464,345,305,134,171,0,13,9,4,25,25,0,0,0,2
N00001465,422,376,187,189,0,10,10,0,32,29,0,2,1,4
N00001466,255,125,67,58,0,17,13,4,111,109,0,2,0,2
N00001467,261,209,120,89,0,9,9,0,38,38,0,0,0,5
N00001468,283,60,48,9,3,12,7,5,209,190,0,19,0,2
N00001469,246,61,34,27,0,10,7,3,173,163,0,10,0,2
N00001470,348,43,21,18,4,8,8,0,294,276,0,18,0,3
N00001471,493,50,12,26,12,6,0,6,435,404,0,31,0,2
N00001472,633,484,170,312,2,10,7,3,133,117,0,16,0,6
N00001473,426,162,76,86,0,23,4,19,238,234,0,3,1,3
N00001474,326,276,130,145,1,5,5,0,44,41,0,3,0,1
N00001475,302,158,86,72,0,4,4,0,139,136,0,3,0,1
N00001476,277,168,80,84,4,7,5,2,99,95,0,0,4,3
N00001477,271,212,95,117,0,5,5,0,52,52,0,0,0,2
N00001478,301,232,107,125,0,0,0,0,68,67,0,1,0,1
N00001479,344,271,126,145,0,7,2,5,64,53,0,11,0,2
N00001480,421,162,53,107,2,198,138,60,49,46,0,1,2,12
N00001481,229,72,20,52,0,141,136,5,9,9,0,0,0,7
N00001482,307,216,92,117,7,13,9,4,74,74,0,0,0,4
N00001483,254,185,42,132,11,19,19,0,42,42,0,0,0,8
N00001484,213,116,31,77,8,37,28,9,57,56,0,1,0,3
N00001485,248,159,51,105,3,4,4,0,84,83,0,1,0,1
N00001486,323,270,92,176,2,5,5,0,46,44,0,2,0,2
N00001487,298,252,117,134,1,13,7,6,32,31,0,1,0,1
N00001488,277,215,57,155,3,24,24,0,38,37,0,1,0,0
N00001489,293,253,129,124,0,8,4,4,30,28,0,2,0,2
N00001490,196,104,30,72,2,23,21,2,68,57,0,11,0,1
N00001491,250,89,36,53,0,114,43,71,41,33,0,8,0,6
N00001492,226,92,31,59,2,113,62,51,17,16,0,0,1,4
N00001493,260,204,67,137,0,5,1,4,50,47,0,3,0,1
N00001494,198,124,36,86,2,10,5,5,64,64,0,0,0,0
N00001495,288,166,58,107,1,54,45,9,56,46,0,9,1,12
N00001496,266,136,27,104,5,27,8,19,97,91,0,4,2,6
N00001497,236,144,32,108,4,5,3,2,87,79,0,8,0,0
N00001498,460,63,7,50,6,237,161,76,144,141,0,0,3,16
N00001499,335,104,36,64,4,112,73,39,109,106,0,3,0,10
N00001500,214,48,17,31,0,113,20,93,47,36,5,4,2,6
N00001501,497,112,47,55,10,229,198,31,142,142,0,0,0,14
N00001502,409,147,40,104,3,173,166,7,83,83,0,0,0,6
N00001503,204,75,27,46,2,97,91,6,14,14,0,0,0,18
N00001504,272,60,25,35,0,168,167,1,35,35,0,0,0,9
N00001505,473,84,29,49,6,151,95,56,231,223,2,6,0,7
N00001506,239,70,30,40,0,59,59,0,106,104,0,2,0,4
N00001507,254,59,21,38,0,150,144,6,32,29,0,3,0,13
N00001508,466,119,26,90,3,191,91,100,152,144,0,6,2,4
N00001509,385,125,33,90,2,173,55,118,76,73,0,3,0,11
N00001510,215,119,51,66,2,45,18,27,50,47,0,3,0,1
N00001511,638,101,44,57,0,336,101,235,179,162,0,8,9,22
N00001512,294,102,36,66,0,50,23,27,134,122,0,8,4,8
N00001513,236,73,20,53,0,51,36,15,108,102,0,5,1,4
N00001514,249,163,71,91,1,48,48,0,37,35,0,2,0,1
N00001515,327,310,175,135,0,0,0,0,10,10,0,0,0,7
N00001516,275,269,152,117,0,1,1,0,3,3,0,0,0,2
N00001517,359,308,184,124,0,11,11,0,40,30,0,10,0,0
N00001518,436,402,166,236,0,7,4,3,27,27,0,0,0,0
N00001519,298,134,53,78,3,134,123,11,28,24,0,4,0,2
N00001520,265,88,17,71,0,149,149,0,26,23,0,1,2,2
N00001521,249,98,23,72,3,122,121,1,24,24,0,0,0,5
N00001522,278,223,101,122,0,28,22,6,24,24,0,0,0,3
N00001523,211,66,21,45,0,124,101,23,19,18,0,0,1,2
N00001524,253,79,15,64,0,133,133,0,33,33,0,0,0,8
N00001525,239,149,57,85,7,58,55,3,16,16,0,0,0,16
N00001526,219,115,47,67,1,83,80,3,15,11,0,4,0,6
N00001527,243,131,61,70,0,44,40,4,60,60,0,0,0,8
N00001528,244,160,54,106,0,7,7,0,76,66,0,10,0,1
N00001529,286,190,76,112,2,54,41,13,34,32,0,0,2,8
N00001530,386,322,121,201,0,4,0,4,60,55,0,5,0,0
N00001531,320,135,42,93,0,171,171,0,2,2,0,0,0,12
N00001532,435,334,92,233,9,51,24,27,41,24,0,2,15,9
N00001533,636,358,115,243,0,238,201,37,33,31,0,1,1,7
N00001534,321,156,66,90,0,143,143,0,18,18,0,0,0,4
N00001535,385,82,7,72,3,285,248,37,13,9,0,0,4,5
N00001536,355,240,82,156,2,97,76,21,9,9,0,0,0,9
N00001537,356,100,26,71,3,237,205,32,5,5,0,0,0,14
N00001538,386,369,155,208,6,0,0,0,14,11,0,3,0,3
N00001539,346,157,32,122,3,167,167,0,17,17,0,0,0,5
N00001540,408,204,47,153,4,169,107,62,16,12,0,4,0,19
N00001541,286,95,17,74,4,173,89,84,13,11,0,0,2,5
N00001542,324,140,40,97,3,172,166,6,10,10,0,0,0,2
N00001543,366,162,75,87,0,162,155,7,33,31,0,2,0,9
N00001544,280,153,51,102,0,112,104,8,7,5,0,2,0,8
N00001545,351,186,63,119,4,101,54,47,56,56,0,0,0,8
N00001546,352,153,39,113,1,135,61,74,50,43,0,7,0,14
N00001547,316,135,53,81,1,98,46,52,80,73,0,6,1,3
N00001548,317,66,35,31,0,131,8,123,113,104,0,1,8,7
N00001549,376,76,26,50,0,241,45,196,58,47,0,0,11,1
N00001550,190,57,28,28,1,84,21,63,48,47,0,0,1,1
N00001551,368,110,53,54,3,201,52,149,50,33,0,14,3,7
N00001552,376,269,83,185,1,48,11,37,44,42,0,1,1,15
N00001553,249,28,8,18,2,114,20,94,95,87,0,0,8,12
N00001554,326,172,69,103,0,92,20,72,51,51,0,0,0,11
N00001555,272,74,15,56,3,172,132,40,16,16,0,0,0,10
N00001556,205,144,34,105,5,37,21,16,23,20,0,3,0,1
N00001557,268,64,19,45,0,181,120,61,15,12,0,1,2,8
N00001558,247,80,25,55,0,90,20,70,71,71,0,0,0,6
N00001559,328,175,76,99,0,45,3,42,98,91,0,6,1,10
N00001560,266,143,32,110,1,52,26,26,65,61,0,4,0,6
N00001561,218,146,43,103,0,33,13,20,39,35,0,2,2,0
N00001562,215,56,21,34,1,103,10,93,50,50,0,0,0,6
N00001563,172,42,13,29,0,102,2,100,18,18,0,0,0,10
N00001564,352,176,69,106,1,96,6,90,76,69,0,4,3,4
N00001565,351,166,59,100,7,133,115,18,33,33,0,0,0,19
N00001566,387,228,75,152,1,114,94,20,41,39,0,2,0,4
N00001567,251,144,52,92,0,89,84,5,12,12,0,0,0,6
N00001568,294,220,43,174,3,19,14,5,54,50,0,4,0,1
N00001569,329,194,52,142,0,29,23,6,92,92,0,0,0,14
N00001570,1119,187,31,153,3,828,266,562,62,53,0,2,7,42
N00001571,403,109,13,96,0,268,200,68,14,8,0,6,0,12
N00001572,355,110,37,73,0,213,208,5,11,11,0,0,0,21
N00001573,444,148,34,114,0,251,168,83,25,22,0,2,1,20
N00001574,310,98,33,65,0,192,190,2,7,7,0,0,0,13
N00001575,317,112,49,63,0,180,166,14,23,19,0,0,4,2
N00001576,365,225,44,181,0,133,128,5,3,3,0,0,0,4
N00001577,364,167,21,145,1,163,155,8,10,7,0,3,0,24
N00001578,312,131,35,94,2,143,143,0,18,18,0,0,0,20
N00001579,317,87,34,53,0,15,4,11,209,203,0,6,0,6
N00001580,322,146,77,66,3,6,6,0,160,158,0,2,0,10
N00001581,306,233,103,130,0,2,2,0,67,62,0,1,4,4
N00001582,254,140,70,70,0,4,3,1,108,104,0,3,1,2
N00001583,234,59,23,36,0,1,0,1,174,169,0,5,0,0
N00001584,184,61,25,35,1,56,55,1,64,63,0,0,1,3
N00001585,444,35,19,12,4,20,8,12,388,378,0,4,6,1
N00001586,254,64,48,16,0,24,1,23,160,130,0,17,13,6
N00001587,333,61,28,30,3,1,1,0,267,251,0,16,0,4
N00001588,290,49,21,28,0,21,3,18,216,198,0,16,2,4
N00001589,262,110,56,54,0,18,4,14,129,118,0,5,6,5
N00001590,356,77,26,42,9,7,7,0,268,258,0,6,4,4
N00001591,275,18,2,16,0,2,2,0,253,248,0,5,0,2
N00001592,305,75,27,48,0,66,37,29,161,142,0,19,0,3
N00001593,517,64,17,36,11,23,14,9,425,406,0,14,5,5
N00001594,364,59,20,35,4,30,24,6,275,248,0,27,0,0
N00001595,289,34,12,22,0,23,8,15,229,210,0,19,0,3
N00001596,393,33,15,18,0,7,7,0,351,345,0,6,0,2
N00001597,271,40,19,12,9,18,13,5,207,194,2,11,0,6
N00001598,381,61,15,37,9,34,30,4,282,259,0,21,2,4
N00001599,445,31,23,5,3,25,17,8,385,370,6,0,9,4
N00001600,317,66,26,40,0,22,18,4,225,204,0,19,2,4
N00001601,276,73,37,32,4,2,0,2,194,183,0,11,0,7
N00001602,342,101,65,36,0,22,7,15,210,198,0,12,0,9
N00001603,305,34,15,19,0,86,1,85,179,173,6,0,0,6
N00001604,276,103,30,72,1,68,68,0,103,92,1,2,8,2
N00001605,283,136,36,96,4,81,63,18,60,58,0,2,0,6
N00001606,197,85,31,54,0,22,15,7,88,81,0,7,0,2
N00001607,262,118,31,85,2,68,53,15,76,72,0,4,0,0
