GeographyCode,QS611NI0001,QS611NI0002,QS611NI0003,QS611NI0004,QS611NI0005
N00000928,102,16,40,20,26
N00000929,113,10,31,19,53
N00000930,134,12,40,14,68
N00000931,203,7,52,17,127
N00000932,141,8,41,19,73
N00000933,105,11,38,15,41
N00000934,97,6,37,21,33
N00000935,93,7,28,15,43
N00000936,147,6,30,23,88
N00000937,125,8,37,29,51
N00000938,107,3,25,25,54
N00000939,73,2,16,17,38
N00000940,102,12,19,19,52
N00000941,80,41,28,6,5
N00000942,73,9,36,16,12
N00000943,70,13,22,17,18
N00000944,70,2,20,14,34
N00000945,68,14,23,16,15
N00000946,159,7,47,29,76
N00000947,88,5,22,21,40
N00000948,93,9,31,12,41
N00000949,105,9,27,20,49
N00000950,112,10,34,18,50
N00000951,70,12,22,13,23
N00000952,156,21,41,27,67
N00000953,97,13,28,18,38
N00000954,89,6,23,19,41
N00000955,120,33,45,18,24
N00000956,191,31,70,33,57
N00000957,151,76,56,11,8
N00000958,82,30,31,8,13
N00000959,111,47,35,11,18
N00000960,155,85,46,11,13
N00000961,78,33,33,8,4
N00000962,134,33,36,19,46
N00000963,65,19,24,13,9
N00000964,86,27,40,8,11
N00000965,81,14,32,16,19
N00000966,104,42,42,5,15
N00000967,110,22,54,21,13
N00000968,92,35,30,12,15
N00000969,65,8,22,18,17
N00000970,190,48,62,20,60
N00000971,86,14,16,17,39
N00000972,106,5,24,22,55
N00000973,133,27,46,16,44
N00000974,84,6,19,15,44
N00000975,102,7,30,13,52
N00000976,60,7,10,14,29
N00000977,100,7,33,14,46
N00000978,112,11,26,22,53
N00000979,101,13,28,16,44
N00000980,108,18,30,15,45
N00000981,90,10,26,16,38
N00000982,108,18,42,13,35
N00000983,128,4,35,22,67
N00000984,140,21,50,23,46
N00000985,93,5,22,15,51
N00000986,98,11,30,19,38
N00000987,124,29,37,14,44
N00000988,57,5,21,12,19
N00000989,99,6,20,14,59
N00000990,123,14,33,19,57
N00000991,92,10,21,17,44
N00000992,225,40,71,39,75
N00000993,98,10,27,17,44
N00000994,363,40,115,72,136
N00000995,73,14,29,15,15
N00000996,99,46,34,12,7
N00000997,80,30,28,13,9
N00000998,101,37,29,14,21
N00000999,99,19,35,12,33
N00001000,89,24,39,10,16
N00001001,116,32,37,19,28
N00001002,352,69,93,75,115
N00001003,94,17,48,11,18
N00001004,117,20,41,22,34
N00001005,136,16,44,17,59
N00001006,145,33,81,7,24
N00001007,226,59,119,16,32
N00001008,82,18,50,2,12
N00001009,82,23,41,6,12
N00001010,113,10,78,6,19
N00001011,122,14,80,9,19
N00001012,116,33,55,6,22
N00001013,92,16,47,9,20
N00001014,98,21,58,7,12
N00001015,128,23,78,14,13
N00001016,98,27,49,9,13
N00001017,113,24,69,8,12
N00001018,101,44,38,9,10
N00001019,74,7,47,4,16
N00001020,80,10,27,14,29
N00001021,82,13,51,2,16
N00001022,263,41,119,19,84
N00001023,90,13,52,5,20
N00001024,146,26,87,11,22
N00001025,99,13,59,10,17
N00001026,101,17,52,13,19
N00001027,147,26,55,17,49
N00001028,82,6,19,11,46
N00001029,220,22,68,22,108
N00001030,151,25,53,15,58
N00001031,124,24,37,20,43
N00001032,69,6,18,14,31
N00001033,93,5,12,29,47
N00001034,113,25,34,22,32
N00001035,99,2,17,17,63
N00001036,124,16,38,30,40
N00001037,86,42,26,8,10
N00001038,205,87,61,29,28
N00001039,89,46,28,8,7
N00001040,78,5,19,16,38
N00001041,72,3,15,15,39
N00001042,197,77,56,25,39
N00001043,84,3,14,13,54
N00001044,119,9,43,23,44
N00001045,74,15,27,16,16
N00001046,79,32,30,8,9
N00001047,84,27,25,21,11
N00001048,77,22,35,10,10
N00001049,88,20,29,23,16
N00001050,88,25,35,16,12
N00001051,89,53,21,10,5
N00001052,82,12,18,17,35
N00001053,80,41,26,5,8
N00001054,85,46,26,8,5
N00001055,81,43,22,10,6
N00001056,103,18,35,25,25
N00001057,100,22,38,25,15
N00001058,86,45,24,8,9
N00001059,85,24,28,16,17
N00001060,66,15,19,10,22
N00001061,64,34,23,6,1
N00001062,82,35,28,8,11
N00001063,71,40,23,7,1
N00001064,173,97,56,7,13
N00001065,84,38,30,9,7
N00001066,91,25,42,10,14
N00001067,73,30,28,6,9
N00001068,114,48,48,9,9
N00001069,105,37,45,10,13
N00001070,153,57,64,17,15
N00001071,108,37,44,12,15
N00001072,81,20,29,15,17
N00001073,93,8,27,18,40
N00001074,49,28,14,2,5
N00001075,95,19,28,20,28
N00001076,79,19,23,17,20
N00001077,78,3,26,15,34
N00001078,106,43,45,11,7
N00001079,309,38,79,53,139
N00001080,112,14,45,20,33
N00001081,134,28,34,24,48
N00001082,151,23,47,21,60
N00001083,132,52,35,14,31
N00001084,138,34,41,26,37
N00001085,342,89,108,50,95
N00001086,95,30,34,16,15
N00001087,91,24,32,19,16
N00001088,77,25,30,15,7
N00001089,106,14,31,16,45
N00001090,71,2,20,18,31
N00001091,99,22,29,24,24
N00001092,118,11,36,18,53
N00001093,206,10,40,27,129
N00001094,93,4,18,18,53
N00001095,126,18,31,20,57
N00001096,98,22,36,23,17
N00001097,81,7,32,20,22
N00001098,81,14,27,17,23
N00001099,95,13,36,21,25
N00001100,72,14,20,21,17
N00001101,98,10,30,29,29
N00001102,184,6,39,33,106
N00001103,91,3,16,22,50
N00001104,81,8,26,19,28
N00001105,105,15,26,23,41
N00001106,101,5,30,13,53
N00001107,115,6,34,17,58
N00001108,80,6,19,16,39
N00001109,117,3,27,16,71
N00001110,120,5,37,16,62
N00001111,185,11,45,31,98
N00001112,102,6,22,14,60
N00001113,512,34,124,69,285
N00001114,115,10,31,23,51
N00001115,81,7,23,12,39
N00001116,182,14,45,32,91
N00001117,221,5,31,42,143
N00001118,84,2,12,15,55
N00001119,50,1,2,13,34
N00001120,73,1,15,13,44
N00001121,87,3,13,11,60
N00001122,64,1,15,10,38
N00001123,63,2,9,15,37
N00001124,200,11,35,38,116
N00001125,129,5,22,23,79
N00001126,100,3,15,15,67
N00001127,227,5,38,33,151
N00001128,102,3,17,13,69
N00001129,159,10,33,27,89
N00001130,67,3,16,11,37
N00001131,472,123,147,58,144
N00001132,90,1,17,13,59
N00001133,251,20,54,50,127
N00001134,80,16,23,12,29
N00001135,62,1,11,12,38
N00001136,94,5,22,15,52
N00001137,106,5,11,18,72
N00001138,77,3,9,14,51
N00001139,170,21,64,30,55
N00001140,109,7,21,20,61
N00001141,67,3,15,10,39
N00001142,62,2,12,10,38
N00001143,45,2,12,8,23
N00001144,79,6,8,14,51
N00001145,93,1,19,7,66
N00001146,79,4,12,15,48
N00001147,91,5,18,16,52
N00001148,82,1,9,8,64
N00001149,104,6,13,10,75
N00001150,102,1,24,10,67
N00001151,118,8,21,10,79
N00001152,120,0,24,9,87
N00001153,111,4,23,15,69
N00001154,88,5,11,13,59
N00001155,286,64,84,36,102
N00001156,462,18,86,57,301
N00001157,75,18,30,12,15
N00001158,60,15,30,10,5
N00001159,100,21,36,20,23
N00001160,111,6,30,20,55
N00001161,95,13,33,18,31
N00001162,58,9,23,8,18
N00001163,75,13,12,16,34
N00001164,100,15,30,31,24
N00001165,81,10,30,17,24
N00001166,180,20,57,37,66
N00001167,75,15,30,16,14
N00001168,100,5,12,21,62
N00001169,84,11,26,21,26
N00001170,98,8,32,26,32
N00001171,108,16,36,22,34
N00001172,78,17,28,19,14
N00001173,76,16,24,14,22
N00001174,83,46,27,6,4
N00001175,81,41,22,9,9
N00001176,61,12,20,15,14
N00001177,84,18,30,21,15
N00001178,102,41,37,15,9
N00001179,81,41,23,11,6
N00001180,57,9,28,7,13
N00001181,64,21,21,7,15
N00001182,84,44,29,6,5
N00001183,143,60,42,26,15
N00001184,73,22,22,13,16
N00001185,73,12,29,11,21
N00001186,69,19,19,16,15
N00001187,93,57,21,9,6
N00001188,188,62,70,22,34
N00001189,87,16,35,18,18
N00001190,108,13,44,18,33
N00001191,82,9,25,17,31
N00001192,87,14,24,18,31
N00001193,91,7,23,16,45
N00001194,81,12,14,21,34
N00001195,79,12,26,12,29
N00001196,89,13,18,18,40
N00001197,98,11,24,18,45
N00001198,110,49,31,16,14
N00001199,72,4,28,16,24
N00001200,107,59,22,19,7
N00001201,79,39,23,9,8
N00001202,96,14,17,13,52
N00001203,86,7,30,12,37
N00001204,244,26,97,49,72
N00001205,161,15,46,27,73
N00001206,82,5,26,22,29
N00001207,93,15,30,32,16
N00001208,82,9,31,19,23
N00001209,88,5,23,16,44
N00001210,86,8,25,22,31
N00001211,90,14,31,14,31
N00001212,85,10,17,22,36
N00001213,106,4,31,18,53
N00001214,80,6,26,16,32
N00001215,73,5,23,16,29
N00001216,128,12,40,30,46
N00001217,116,8,31,25,52
N00001218,74,7,23,18,26
N00001219,102,5,12,20,65
N00001220,84,1,14,16,53
N00001221,101,4,11,22,64
N00001222,69,0,11,15,43
N00001223,89,1,25,18,45
N00001224,91,5,23,22,41
N00001225,81,4,21,18,38
N00001226,87,5,16,19,47
N00001227,67,3,16,12,36
N00001228,61,1,11,14,35
N00001229,70,4,15,18,33
N00001230,80,4,33,13,30
N00001231,96,12,31,15,38
N00001232,93,23,22,26,22
N00001233,121,19,41,32,29
N00001234,119,15,51,21,32
N00001235,305,14,90,61,140
N00001236,114,14,29,19,52
N00001237,78,6,14,14,44
N00001238,83,7,19,16,41
N00001239,63,11,15,14,23
N00001240,430,29,119,97,185
N00001241,90,3,22,16,49
N00001242,95,10,22,22,41
N00001243,90,7,19,20,44
N00001244,93,5,23,22,43
N00001245,108,10,33,11,54
N00001246,211,26,66,53,66
N00001247,83,2,12,14,55
N00001248,123,12,39,32,40
N00001249,101,11,38,28,24
N00001250,149,18,56,41,34
N00001251,102,5,16,26,55
N00001252,96,11,37,18,30
N00001253,75,3,17,18,37
N00001254,81,10,26,18,27
N00001255,80,4,28,17,31
N00001256,67,7,26,18,16
N00001257,88,2,21,16,49
N00001258,92,1,19,26,46
N00001259,101,1,16,13,71
N00001260,115,2,22,17,74
N00001261,93,3,12,27,51
N00001262,131,10,33,38,50
N00001263,110,10,42,22,36
N00001264,78,13,25,8,32
N00001265,392,121,105,58,108
N00001266,75,1,7,13,54
N00001267,116,4,21,16,75
N00001268,94,4,12,15,63
N00001269,217,37,73,42,65
N00001270,111,12,39,21,39
N00001271,586,122,200,94,170
N00001272,83,14,28,14,27
N00001273,91,11,36,17,27
N00001274,80,7,14,18,41
N00001275,67,3,18,19,27
N00001276,60,5,18,9,28
N00001277,81,29,32,12,8
N00001278,92,35,27,13,17
N00001279,73,2,18,27,26
N00001280,70,6,20,8,36
N00001281,79,39,27,10,3
N00001282,105,39,44,10,12
N00001283,94,38,38,11,7
N00001284,118,37,46,16,19
N00001285,94,30,37,17,10
N00001286,88,14,25,27,22
N00001287,83,19,36,13,15
N00001288,73,10,27,23,13
N00001289,84,15,31,18,20
N00001290,86,16,31,20,19
N00001291,95,14,41,26,14
N00001292,282,70,106,52,54
N00001293,93,19,37,19,18
N00001294,72,12,32,6,22
N00001295,87,11,26,24,26
N00001296,82,6,19,16,41
N00001297,97,18,27,27,25
N00001298,141,10,32,26,73
N00001299,92,5,23,30,34
N00001300,70,12,25,17,16
N00001301,87,12,30,26,19
N00001302,234,13,54,27,140
N00001303,97,5,19,13,60
N00001304,71,9,20,17,25
N00001305,71,7,25,15,24
N00001306,91,5,24,17,45
N00001307,126,5,29,23,69
N00001308,146,16,49,25,56
N00001309,122,8,30,18,66
N00001310,298,41,79,68,110
N00001311,110,2,19,16,73
N00001312,214,20,50,26,118
N00001313,165,24,49,32,60
N00001314,123,9,25,23,66
N00001315,73,4,15,19,35
N00001316,119,6,18,26,69
N00001317,73,4,15,19,35
N00001318,103,13,29,21,40
N00001319,83,10,26,22,25
N00001320,61,14,13,20,14
N00001321,69,8,28,16,17
N00001322,97,11,27,17,42
N00001323,78,10,17,18,33
N00001324,70,14,15,17,24
N00001325,373,237,97,18,21
N00001326,80,57,19,2,2
N00001327,63,36,22,3,2
N00001328,275,169,66,15,25
N00001329,81,46,28,3,4
N00001330,88,51,23,6,8
N00001331,87,53,22,4,8
N00001332,95,22,35,13,25
N00001333,102,58,36,4,4
N00001334,86,44,33,4,5
N00001335,109,45,38,7,19
N00001336,77,58,13,2,4
N00001337,92,52,26,9,5
N00001338,82,19,26,13,24
N00001339,105,13,29,20,43
N00001340,258,38,90,41,89
N00001341,82,17,34,18,13
N00001342,96,27,34,13,22
N00001343,78,24,24,15,15
N00001344,82,27,28,16,11
N00001345,51,18,17,7,9
N00001346,254,106,100,29,19
N00001347,180,64,56,26,34
N00001348,109,44,41,12,12
N00001349,92,39,26,13,14
N00001350,294,14,42,48,190
N00001351,125,2,24,29,70
N00001352,109,20,27,12,50
N00001353,105,10,20,18,57
N00001354,307,8,52,55,192
N00001355,98,6,23,13,56
N00001356,80,3,15,11,51
N00001357,81,3,14,19,45
N00001358,133,6,21,20,86
N00001359,101,11,17,17,56
N00001360,101,4,16,17,64
N00001361,91,4,10,18,59
N00001362,101,2,12,22,65
N00001363,89,25,35,12,17
N00001364,186,38,73,33,42
N00001365,143,53,44,24,22
N00001366,89,26,34,15,14
N00001367,116,23,30,20,43
N00001368,88,30,32,13,13
N00001369,121,31,39,29,22
N00001370,105,25,43,18,19
N00001371,87,27,36,17,7
N00001372,184,53,71,24,36
N00001373,82,22,27,18,15
N00001374,80,18,30,12,20
N00001375,104,23,41,18,22
N00001376,73,8,38,15,12
N00001377,73,17,31,12,13
N00001378,82,23,27,18,14
N00001379,86,17,30,16,23
N00001380,114,62,40,8,4
N00001381,175,86,52,11,26
N00001382,85,52,23,5,5
N00001383,69,37,21,6,5
N00001384,92,40,21,15,16
N00001385,108,64,25,8,11
N00001386,220,64,77,37,42
N00001387,114,33,39,9,33
N00001388,73,20,26,10,17
N00001389,84,29,33,7,15
N00001390,85,40,24,14,7
N00001391,89,43,30,8,8
N00001392,109,32,39,16,22
N00001393,124,57,40,10,17
N00001394,101,39,34,9,19
N00001395,93,39,28,13,13
N00001396,295,124,106,26,39
N00001397,77,28,27,6,16
N00001398,105,29,43,19,14
N00001399,259,177,61,13,8
N00001400,92,64,14,7,7
N00001401,382,164,114,39,65
N00001402,252,136,78,18,20
N00001403,112,49,40,10,13
N00001404,219,118,60,18,23
N00001405,79,17,25,9,28
N00001406,77,28,18,12,19
N00001407,100,39,36,7,18
N00001408,178,103,62,7,6
N00001409,90,44,25,10,11
N00001410,94,45,27,9,13
N00001411,98,47,26,12,13
N00001412,53,17,17,7,12
N00001413,84,40,30,8,6
N00001414,84,48,19,10,7
N00001415,99,8,16,13,62
N00001416,414,190,109,39,76
N00001417,99,4,17,10,68
N00001418,285,67,77,28,113
N00001419,102,24,24,13,41
N00001420,102,12,29,12,49
N00001421,611,180,207,65,159
N00001422,82,5,17,17,43
N00001423,134,8,16,25,85
N00001424,84,7,14,17,46
N00001425,90,4,13,17,56
N00001426,77,3,15,10,49
N00001427,92,5,15,13,59
N00001428,93,11,27,17,38
N00001429,454,69,180,59,146
N00001430,91,5,17,14,55
N00001431,101,8,12,22,59
N00001432,107,4,15,19,69
N00001433,108,6,20,16,66
N00001434,88,4,19,16,49
N00001435,90,7,10,7,66
N00001436,107,1,13,18,75
N00001437,78,4,6,5,63
N00001438,97,6,16,22,53
N00001439,123,11,32,24,56
N00001440,77,4,15,17,41
N00001441,108,5,17,17,69
N00001442,101,5,10,16,70
N00001443,86,3,10,18,55
N00001444,111,4,14,19,74
N00001445,92,54,28,8,2
N00001446,73,32,33,3,5
N00001447,72,36,26,5,5
N00001448,101,48,38,6,9
N00001449,92,43,36,9,4
N00001450,60,31,20,4,5
N00001451,60,29,16,7,8
N00001452,80,49,20,4,7
N00001453,75,49,16,4,6
N00001454,77,38,32,3,4
N00001455,74,36,19,5,14
N00001456,102,52,32,12,6
N00001457,92,42,30,12,8
N00001458,102,43,38,9,12
N00001459,93,55,24,7,7
N00001460,192,66,65,26,35
N00001461,80,37,31,5,7
N00001462,89,63,16,2,8
N00001463,98,56,31,4,7
N00001464,100,49,33,11,7
N00001465,105,71,24,5,5
N00001466,77,36,35,3,3
N00001467,63,40,13,5,5
N00001468,97,27,53,4,13
N00001469,92,38,46,1,7
N00001470,128,34,76,7,11
N00001471,136,25,100,6,5
N00001472,185,121,42,12,10
N00001473,188,93,61,16,18
N00001474,74,54,12,4,4
N00001475,111,54,41,8,8
N00001476,104,54,32,8,10
N00001477,79,47,22,4,6
N00001478,105,59,37,3,6
N00001479,102,60,25,6,11
N00001480,157,17,47,31,62
N00001481,77,5,13,22,37
N00001482,112,18,32,26,36
N00001483,101,32,34,14,21
N00001484,97,18,31,20,28
N00001485,109,20,30,28,31
N00001486,100,23,44,18,15
N00001487,95,13,34,22,26
N00001488,99,16,35,24,24
N00001489,80,9,24,24,23
N00001490,76,14,18,7,37
N00001491,58,18,17,7,16
N00001492,101,9,28,23,41
N00001493,105,21,29,27,28
N00001494,77,17,23,14,23
N00001495,110,16,35,26,33
N00001496,123,24,39,25,35
N00001497,91,21,27,19,24
N00001498,166,12,36,30,88
N00001499,122,11,30,22,59
N00001500,129,18,39,26,46
N00001501,231,12,44,46,129
N00001502,163,22,42,31,68
N00001503,85,7,20,10,48
N00001504,90,5,15,14,56
N00001505,189,32,48,35,74
N00001506,105,17,15,22,51
N00001507,85,5,17,10,53
N00001508,198,21,49,41,87
N00001509,136,20,36,28,52
N00001510,99,16,41,9,33
N00001511,217,19,43,39,116
N00001512,117,20,35,13,49
N00001513,109,13,26,16,54
N00001514,80,28,24,8,20
N00001515,69,41,19,5,4
N00001516,45,28,14,1,2
N00001517,83,45,29,4,5
N00001518,131,86,31,8,6
N00001519,96,18,22,19,37
N00001520,93,4,17,21,51
N00001521,80,4,19,20,37
N00001522,82,21,26,12,23
N00001523,79,2,12,21,44
N00001524,84,6,15,13,50
N00001525,67,10,26,12,19
N00001526,79,9,23,15,32
N00001527,82,28,26,11,17
N00001528,100,48,29,13,10
N00001529,100,23,33,19,25
N00001530,104,58,35,7,4
N00001531,93,4,15,11,63
N00001532,128,14,31,25,58
N00001533,204,7,37,33,127
N00001534,99,4,15,15,65
N00001535,126,3,23,11,89
N00001536,102,6,23,22,51
N00001537,92,1,16,17,58
N00001538,91,7,28,23,33
N00001539,97,1,21,17,58
N00001540,112,7,25,14,66
N00001541,81,2,11,13,55
N00001542,82,3,13,16,50
N00001543,93,2,23,14,54
N00001544,80,6,12,15,47
N00001545,116,9,40,21,46
N00001546,111,8,28,17,58
N00001547,139,19,46,18,56
N00001548,150,9,27,23,91
N00001549,149,4,24,26,95
N00001550,84,3,13,15,53
N00001551,131,9,33,30,59
N00001552,113,11,34,23,45
N00001553,109,5,27,20,57
N00001554,118,7,36,19,56
N00001555,92,3,12,12,65
N00001556,79,5,26,15,33
N00001557,95,2,12,16,65
N00001558,98,8,23,21,46
N00001559,111,19,28,20,44
N00001560,91,8,27,16,40
N00001561,88,13,29,11,35
N00001562,96,4,28,20,44
N00001563,45,5,5,5,30
N00001564,111,10,28,18,55
N00001565,106,3,14,19,70
N00001566,112,4,26,28,54
N00001567,77,4,19,15,39
N00001568,92,7,28,18,39
N00001569,97,10,18,18,51
N00001570,377,10,88,41,238
N00001571,122,3,17,14,88
N00001572,110,3,24,18,65
N00001573,139,6,11,22,100
N00001574,97,6,19,16,56
N00001575,94,4,15,11,64
N00001576,105,7,17,13,68
N00001577,106,4,24,20,58
N00001578,94,4,18,12,60
N00001579,122,42,52,7,21
N00001580,134,70,44,4,16
N00001581,82,52,14,10,6
N00001582,87,50,26,0,11
N00001583,114,38,48,6,22
N00001584,79,20,30,10,19
N00001585,131,19,85,8,19
N00001586,100,44,37,6,13
N00001587,128,41,56,6,25
N00001588,125,32,54,9,30
N00001589,89,38,32,7,12
N00001590,130,42,69,7,12
N00001591,127,23,75,8,21
N00001592,100,22,40,12,26
N00001593,190,50,89,11,40
N00001594,133,27,68,10,28
N00001595,103,17,53,12,21
N00001596,118,19,68,8,23
N00001597,104,25,47,9,23
N00001598,123,24,70,7,22
N00001599,142,19,85,16,22
N00001600,119,19,62,12,26
N00001601,91,30,39,5,17
N00001602,123,35,61,7,20
N00001603,126,17,55,15,39
N00001604,124,23,24,28,49
N00001605,109,14,28,24,43
N00001606,89,25,32,10,22
N00001607,108,15,42,15,36
N00001608,104,23,26,16,39
N00001609,111,16,39,25,31
N00001610,119,30,39,11,39
N00001611,113,7,18,27,61
N00001612,97,4,15,19,59
N00001613,246,31,61,46,108
N00001614,111,12,28,20,51
N00001615,102,14,33,22,33
N00001616,118,13,31,24,50
N00001617,115,36,46,12,21
N00001618,99,16,27,17,39
N00001619,88,8,25,16,39
N00001620,118,11,35,16,56
N00001621,91,9,30,21,31
N00001622,92,18,29,16,29
N00001623,110,4,22,18,66
N00001624,63,0,13,17,33
N00001625,93,3,33,12,45
N00001626,96,3,20,21,52
N00001627,61,2,14,11,34
N00001628,79,3,21,18,37
N00001629,81,6,18,17,40
N00001630,85,1,16,16,52
N00001631,82,0,16,14,52
N00001632,70,3,10,13,44
N00001633,76,5,15,24,32
N00001634,94,5,10,20,59
N00001635,91,2,24,19,46
N00001636,56,1,13,9,33
N00001637,89,1,9,11,68
N00001638,106,2,18,16,70
N00001639,85,3,6,17,59
N00001640,76,2,18,11,45
N00001641,91,9,19,29,34
N00001642,68,23,31,9,5
N00001643,176,27,73,31,45
N00001644,97,18,43,21,15
N00001645,74,8,18,19,29
N00001646,99,16,32,21,30
N00001647,77,20,27,10,20
N00001648,101,17,39,24,21
N00001649,114,40,40,22,12
N00001650,93,10,37,19,27
N00001651,120,26,52,28,14
N00001652,111,35,48,21,7
N00001653,128,29,58,27,14
N00001654,124,17,45,32,30
N00001655,135,22,49,37,27
N00001656,55,8,18,13,16
N00001657,71,23,20,12,16
N00001658,36,7,12,9,8
N00001659,57,9,25,10,13
N00001660,80,36,24,11,9
N00001661,110,24,33,28,25
N00001662,92,20,40,24,8
N00001663,90,8,32,31,19
N00001664,100,16,37,26,21
N00001665,126,20,46,33,27
N00001666,98,24,36,21,17
N00001667,96,19,33,24,20
N00001668,102,20,43,29,10
N00001669,84,25,27,18,14
N00001670,95,7,21,14,53
N00001671,100,1,26,18,55
N00001672,116,11,34,31,40
N00001673,139,20,42,42,35
N00001674,92,4,23,17,48
N00001675,96,5,21,29,41
N00001676,96,3,15,19,59
N00001677,154,34,64,45,11
N00001678,116,24,42,31,19
N00001679,130,25,55,38,12
N00001680,161,41,61,36,23
N00001681,110,10,34,24,42
N00001682,100,18,29,33,20
N00001683,113,7,26,35,45
N00001684,264,49,124,50,41
N00001685,98,7,44,26,21
N00001686,102,18,32,28,24
N00001687,89,19,32,25,13
N00001688,98,5,30,20,43
N00001689,125,11,30,23,61
N00001690,100,24,36,21,19
N00001691,130,8,34,28,60
N00001692,83,4,18,22,39
N00001693,79,28,24,15,12
N00001694,72,18,31,13,10
N00001695,123,35,49,21,18
N00001696,124,25,52,23,24
N00001697,85,23,26,19,17
N00001698,97,22,24,21,30
N00001699,135,55,47,18,15
N00001700,96,9,30,19,38
N00001701,67,5,24,13,25
N00001702,92,15,41,13,23
N00001703,438,60,141,80,157
N00001704,288,49,95,52,92
N00001705,97,7,24,21,45
N00001706,132,43,54,23,12
N00001707,115,32,51,14,18
N00001708,203,82,76,26,19
N00001709,78,6,27,19,26
N00001710,78,38,28,8,4
N00001711,100,49,30,15,6
N00001712,120,6,30,25,59
N00001713,44,3,17,9,15
N00001714,192,10,41,39,102
N00001715,107,4,18,20,65
N00001716,82,14,37,16,15
N00001717,109,14,41,28,26
N00001718,78,9,22,24,23
N00001719,111,7,30,10,64
N00001720,83,7,26,21,29
N00001721,96,3,22,25,46
N00001722,120,5,23,32,60
N00001723,100,6,21,25,48
N00001724,96,7,22,16,51
N00001725,96,5,23,17,51
N00001726,80,4,16,27,33
N00001727,58,5,18,11,24
N00001728,113,4,25,28,56
N00001729,97,8,20,27,42
N00001730,94,5,31,21,37
N00001731,69,2,19,17,31
N00001732,323,81,134,61,47
N00001733,84,4,18,24,38
N00001734,80,10,24,16,30
N00001735,80,10,23,26,21
N00001736,84,15,20,17,32
N00001737,128,22,44,26,36
N00001738,77,35,32,7,3
N00001739,102,31,33,24,14
N00001740,184,40,59,44,41
N00001741,73,22,30,7,14
N00001742,88,4,33,19,32
N00001743,85,18,33,14,20
N00001744,113,23,42,30,18
N00001745,107,18,50,15,24
N00001746,81,10,27,26,18
N00001747,226,28,74,70,54
N00001748,110,26,34,35,15
N00001749,83,21,25,23,14
N00001750,87,16,38,16,17
N00001751,83,21,39,15,8
N00001752,63,15,22,14,12
N00001753,109,16,32,27,34
N00001754,103,31,42,19,11
N00001755,95,40,35,15,5
N00001756,82,24,39,12,7
N00001757,94,22,44,13,15
N00001758,67,11,31,15,10
N00001759,71,24,28,11,8
N00001760,334,163,105,31,35
N00001761,105,72,24,3,6
N00001762,93,5,28,22,38
N00001763,437,171,142,47,77
N00001764,85,10,23,15,37
N00001765,345,114,100,43,88
N00001766,76,8,24,22,22
N00001767,93,31,34,16,12
N00001768,100,36,31,20,13
N00001769,104,40,41,14,9
N00001770,83,44,24,10,5
N00001771,137,63,50,15,9
N00001772,72,29,29,6,8
N00001773,69,20,24,14,11
N00001774,104,45,34,17,8
N00001775,106,34,46,13,13
N00001776,104,33,38,19,14
N00001777,95,42,32,14,7
N00001778,100,24,47,21,8
N00001779,93,6,24,25,38
N00001780,220,53,115,23,29
N00001781,109,32,54,12,11
N00001782,113,21,47,24,21
N00001783,103,22,39,25,17
N00001784,106,11,35,19,41
N00001785,99,2,18,32,47
N00001786,83,12,27,20,24
N00001787,96,3,22,20,51
N00001788,99,2,25,23,49
N00001789,146,39,57,24,26
N00001790,83,30,36,12,5
N00001791,100,41,35,13,11
N00001792,82,44,29,5,4
N00001793,113,55,38,14,6
N00001794,234,42,80,49,63
N00001795,102,26,41,14,21
N00001796,102,33,41,17,11
N00001797,93,38,27,17,11
N00001798,133,62,46,16,9
N00001799,73,26,23,16,8
N00001800,99,27,39,17,16
N00001801,117,53,48,12,4
N00001802,118,36,42,25,15
N00001803,79,15,26,19,19
N00001804,87,27,37,14,9
N00001805,300,93,123,38,46
N00001806,102,8,21,28,45
N00001807,87,21,31,16,19
N00001808,80,7,19,16,38
N00001809,70,6,21,19,24
N00001810,71,6,25,13,27
N00001811,73,7,18,17,31
N00001812,161,11,34,36,80
N00001813,41,1,14,7,19
N00001814,253,40,98,48,67
N00001815,95,19,31,21,24
N00001816,151,19,59,35,38
N00001817,77,18,27,18,14
N00001818,74,7,21,23,23
N00001819,97,20,38,20,19
N00001820,74,14,32,14,14
N00001821,221,53,79,43,46
N00001822,87,21,36,13,17
N00001823,120,24,57,17,22
N00001824,105,29,48,18,10
N00001825,72,12,34,13,13
N00001826,109,23,47,20,19
N00001827,80,17,30,21,12
N00001828,80,11,29,21,19
N00001829,72,16,28,15,13
N00001830,124,7,31,26,60
N00001831,104,31,50,12,11
N00001832,76,3,23,21,29
N00001833,125,9,35,39,42
N00001834,64,4,15,14,31
N00001835,84,5,22,24,33
N00001836,83,7,24,22,30
N00001837,74,1,27,17,29
N00001838,85,3,19,24,39
N00001839,102,39,36,16,11
N00001840,95,42,39,6,8
N00001841,110,48,39,15,8
N00001842,85,41,26,10,8
N00001843,109,43,38,17,11
N00001844,97,32,36,15,14
N00001845,74,25,22,13,14
N00001846,73,31,22,12,8
N00001847,64,26,21,13,4
N00001848,83,34,30,11,8
N00001849,81,19,35,14,13
N00001850,194,66,67,32,29
N00001851,73,26,28,7,12
N00001852,71,29,30,8,4
N00001853,87,32,29,19,7
N00001854,86,7,21,25,33
N00001855,87,15,28,20,24
N00001856,84,15,30,19,20
N00001857,105,12,31,22,40
