GeographyCode,QS410NI0001,QS410NI0002,QS410NI0003
N00001268,154,154,0
N00001269,309,271,38
N00001270,159,154,5
N00001271,755,696,59
N00001272,129,118,11
N00001273,118,108,10
N00001274,130,122,8
N00001275,111,107,4
N00001276,91,91,0
N00001277,111,108,3
N00001278,123,120,3
N00001279,112,98,14
N00001280,124,117,7
N00001281,146,132,14
N00001282,159,148,11
N00001283,133,129,4
N00001284,155,147,8
N00001285,141,139,2
N00001286,144,141,3
N00001287,126,124,2
N00001288,121,117,4
N00001289,122,120,2
N00001290,123,123,0
N00001291,121,118,3
N00001292,316,300,16
N00001293,130,128,2
N00001294,129,128,1
N00001295,121,119,2
N00001296,125,122,3
N00001297,130,130,0
N00001298,165,162,3
N00001299,139,135,4
N00001300,120,119,1
N00001301,134,132,2
N00001302,258,257,1
N00001303,134,133,1
N00001304,128,125,3
N00001305,120,119,1
N00001306,107,106,1
N00001307,139,130,9
N00001308,216,210,6
N00001309,156,153,3
N00001310,340,335,5
N00001311,121,120,1
N00001312,269,244,25
N00001313,204,195,9
N00001314,142,142,0
N00001315,122,114,8
N00001316,218,194,24
N00001317,127,115,12
N00001318,145,133,12
N00001319,124,118,6
N00001320,109,101,8
N00001321,111,108,3
N00001322,148,133,15
N00001323,131,121,10
N00001324,121,113,8
N00001325,520,491,29
N00001326,129,125,4
N00001327,123,121,2
N00001328,420,378,42
N00001329,127,116,11
N00001330,129,124,5
N00001331,130,116,14
N00001332,119,103,16
N00001333,138,131,7
N00001334,154,140,14
N00001335,136,121,15
N00001336,113,108,5
N00001337,133,121,12
N00001338,129,125,4
N00001339,149,147,2
N00001340,396,378,18
N00001341,110,110,0
N00001342,129,126,3
N00001343,104,104,0
N00001344,118,117,1
N00001345,98,96,2
N00001346,362,341,21
N00001347,245,208,37
N00001348,133,128,5
N00001349,129,119,10
N00001350,449,413,36
N00001351,176,173,3
N00001352,165,137,28
N00001353,149,144,5
N00001354,459,397,62
N00001355,134,124,10
N00001356,115,112,3
N00001357,110,98,12
N00001358,171,163,8
N00001359,143,120,23
N00001360,123,116,7
N00001361,121,113,8
N00001362,134,134,0
N00001363,126,119,7
N00001364,259,251,8
N00001365,184,174,10
N00001366,120,119,1
N00001367,179,164,15
N00001368,130,126,4
N00001369,174,165,9
N00001370,197,187,10
N00001371,113,111,2
N00001372,255,247,8
N00001373,116,114,2
N00001374,116,112,4
N00001375,172,165,7
N00001376,103,96,7
N00001377,118,115,3
N00001378,109,106,3
N00001379,115,110,5
N00001380,137,133,4
N00001381,186,182,4
N00001382,121,115,6
N00001383,101,100,1
N00001384,123,117,6
N00001385,135,132,3
N00001386,275,262,13
N00001387,141,130,11
N00001388,121,115,6
N00001389,108,98,10
N00001390,109,107,2
N00001391,116,107,9
N00001392,137,132,5
N00001393,152,142,10
N00001394,126,122,4
N00001395,130,123,7
N00001396,338,320,18
N00001397,122,119,3
N00001398,135,131,4
N00001399,379,363,16
N00001400,139,137,2
N00001401,468,442,26
N00001402,303,292,11
N00001403,139,135,4
N00001404,318,295,23
N00001405,120,114,6
N00001406,118,112,6
N00001407,130,121,9
N00001408,221,211,10
N00001409,114,111,3
N00001410,128,125,3
N00001411,125,123,2
N00001412,103,102,1
N00001413,127,120,7
N00001414,114,112,2
N00001415,115,115,0
N00001416,635,472,163
N00001417,152,148,4
N00001418,361,321,40
N00001419,127,116,11
N00001420,138,132,6
N00001421,806,708,98
N00001422,117,115,2
N00001423,213,209,4
N00001424,116,114,2
N00001425,128,124,4
N00001426,123,118,5
N00001427,132,123,9
N00001428,132,128,4
N00001429,587,544,43
N00001430,147,129,18
N00001431,142,136,6
N00001432,149,138,11
N00001433,146,136,10
N00001434,140,134,6
N00001435,132,128,4
N00001436,134,130,4
N00001437,101,96,5
N00001438,150,139,11
N00001439,195,163,32
N00001440,153,141,12
N00001441,139,135,4
N00001442,121,115,6
N00001443,132,115,17
N00001444,162,155,7
N00001445,161,152,9
N00001446,134,132,2
N00001447,132,124,8
N00001448,135,133,2
N00001449,134,130,4
N00001450,128,118,10
N00001451,128,114,14
N00001452,131,124,7
N00001453,136,134,2
N00001454,125,117,8
N00001455,114,107,7
N00001456,151,141,10
N00001457,128,125,3
N00001458,140,130,10
N00001459,136,129,7
N00001460,276,263,13
N00001461,130,127,3
N00001462,144,137,7
N00001463,149,138,11
N00001464,129,128,1
N00001465,171,159,12
N00001466,118,105,13
N00001467,109,104,5
N00001468,133,111,22
N00001469,121,114,7
N00001470,154,134,20
N00001471,149,143,6
N00001472,265,238,27
N00001473,219,209,10
N00001474,114,113,1
N00001475,150,141,9
N00001476,135,128,7
N00001477,115,113,2
N00001478,135,132,3
N00001479,133,132,1
N00001480,244,240,4
N00001481,106,105,1
N00001482,155,139,16
N00001483,135,124,11
N00001484,121,112,9
N00001485,140,130,10
N00001486,130,127,3
N00001487,140,138,2
N00001488,120,117,3
N00001489,125,121,4
N00001490,109,101,8
N00001491,142,140,2
N00001492,122,115,7
N00001493,127,121,6
N00001494,106,96,10
N00001495,149,134,15
N00001496,157,150,7
N00001497,116,106,10
N00001498,200,198,2
N00001499,148,144,4
N00001500,158,147,11
N00001501,301,274,27
N00001502,202,196,6
N00001503,124,113,11
N00001504,113,106,7
N00001505,230,212,18
N00001506,139,128,11
N00001507,118,115,3
N00001508,222,207,15
N00001509,212,201,11
N00001510,133,122,11
N00001511,287,281,6
N00001512,150,137,13
N00001513,144,124,20
N00001514,113,109,4
N00001515,136,131,5
N00001516,131,127,4
N00001517,157,153,4
N00001518,187,174,13
N00001519,139,134,5
N00001520,115,114,1
N00001521,107,106,1
N00001522,121,115,6
N00001523,108,106,2
N00001524,112,111,1
N00001525,100,100,0
N00001526,115,112,3
N00001527,120,115,5
N00001528,129,123,6
N00001529,141,134,7
N00001530,169,165,4
N00001531,113,112,1
N00001532,149,148,1
N00001533,281,271,10
N00001534,133,132,1
N00001535,151,148,3
N00001536,127,126,1
N00001537,130,128,2
N00001538,128,128,0
N00001539,116,116,0
N00001540,137,136,1
N00001541,118,118,0
N00001542,124,121,3
N00001543,134,133,1
N00001544,116,115,1
N00001545,142,139,3
N00001546,151,125,26
N00001547,198,156,42
N00001548,227,179,48
N00001549,187,167,20
N00001550,131,108,23
N00001551,166,151,15
N00001552,172,156,16
N00001553,240,162,78
N00001554,187,151,36
N00001555,124,112,12
N00001556,113,96,17
N00001557,139,124,15
N00001558,124,106,18
N00001559,187,149,38
N00001560,112,101,11
N00001561,123,100,23
N00001562,169,110,59
N00001563,126,109,17
N00001564,158,140,18
N00001565,146,143,3
N00001566,144,141,3
N00001567,111,105,6
N00001568,108,107,1
N00001569,128,124,4
N00001570,427,418,9
N00001571,144,144,0
N00001572,127,126,1
N00001573,155,154,1
N00001574,118,118,0
N00001575,112,110,2
N00001576,124,124,0
N00001577,123,123,0
N00001578,114,114,0
N00001579,151,140,11
N00001580,202,158,44
N00001581,116,111,5
N00001582,145,107,38
N00001583,143,125,18
N00001584,112,107,5
N00001585,146,136,10
N00001586,158,142,16
N00001587,160,142,18
N00001588,149,135,14
N00001589,132,118,14
N00001590,180,147,33
N00001591,178,128,50
N00001592,158,140,18
N00001593,253,194,59
N00001594,163,142,21
N00001595,129,108,21
N00001596,142,126,16
N00001597,147,111,36
N00001598,144,139,5
N00001599,158,149,9
N00001600,140,134,6
N00001601,114,109,5
N00001602,153,145,8
N00001603,174,158,16
N00001604,162,146,16
N00001605,147,138,9
N00001606,112,104,8
N00001607,150,132,18
N00001608,130,123,7
N00001609,145,121,24
N00001610,138,125,13
N00001611,139,138,1
N00001612,132,130,2
N00001613,316,301,15
N00001614,137,132,5
N00001615,153,146,7
N00001616,157,146,11
N00001617,146,133,13
N00001618,127,119,8
N00001619,174,160,14
N00001620,142,138,4
N00001621,124,115,9
N00001622,113,106,7
N00001623,142,132,10
N00001624,113,94,19
N00001625,145,125,20
N00001626,132,122,10
N00001627,100,91,9
N00001628,123,119,4
N00001629,176,155,21
N00001630,122,107,15
N00001631,117,108,9
N00001632,120,118,2
N00001633,125,100,25
N00001634,140,122,18
N00001635,149,145,4
N00001636,86,84,2
N00001637,123,112,11
N00001638,143,132,11
N00001639,120,104,16
N00001640,113,111,2
N00001641,135,131,4
N00001642,127,124,3
N00001643,266,257,9
N00001644,126,125,1
N00001645,123,117,6
N00001646,148,136,12
N00001647,130,127,3
N00001648,148,143,5
N00001649,134,134,0
N00001650,119,118,1
N00001651,134,134,0
N00001652,132,132,0
N00001653,139,136,3
N00001654,140,139,1
N00001655,174,159,15
N00001656,123,118,5
N00001657,119,119,0
N00001658,98,95,3
N00001659,113,112,1
N00001660,123,123,0
N00001661,122,122,0
N00001662,125,125,0
N00001663,128,128,0
N00001664,121,118,3
N00001665,153,152,1
N00001666,125,125,0
N00001667,117,117,0
N00001668,159,156,3
N00001669,119,117,2
N00001670,129,125,4
N00001671,133,129,4
N00001672,138,134,4
N00001673,182,176,6
N00001674,118,114,4
N00001675,125,123,2
N00001676,114,107,7
N00001677,164,163,1
N00001678,151,148,3
N00001679,134,134,0
N00001680,171,170,1
N00001681,159,147,12
N00001682,128,127,1
N00001683,160,155,5
N00001684,289,286,3
N00001685,121,120,1
N00001686,116,114,2
N00001687,118,118,0
N00001688,166,158,8
N00001689,172,156,16
N00001690,143,141,2
N00001691,167,154,13
N00001692,127,124,3
N00001693,133,125,8
N00001694,109,104,5
N00001695,157,152,5
N00001696,187,168,19
N00001697,128,121,7
N00001698,136,131,5
N00001699,181,158,23
N00001700,127,124,3
N00001701,106,102,4
N00001702,151,140,11
N00001703,669,613,56
N00001704,529,450,79
N00001705,135,118,17
N00001706,172,166,6
N00001707,149,145,4
N00001708,246,241,5
N00001709,135,120,15
N00001710,139,136,3
N00001711,142,137,5
N00001712,163,158,5
N00001713,113,110,3
N00001714,266,260,6
N00001715,128,127,1
N00001716,125,124,1
N00001717,134,132,2
N00001718,129,125,4
N00001719,126,123,3
N00001720,123,122,1
N00001721,122,117,5
N00001722,153,148,5
N00001723,132,127,5
N00001724,109,105,4
N00001725,121,117,4
N00001726,120,119,1
N00001727,118,114,4
N00001728,143,137,6
N00001729,142,136,6
N00001730,139,133,6
N00001731,127,125,2
N00001732,358,351,7
N00001733,124,120,4
N00001734,122,120,2
N00001735,129,125,4
N00001736,202,199,3
N00001737,176,168,8
N00001738,136,133,3
N00001739,156,145,11
N00001740,298,292,6
N00001741,119,116,3
N00001742,122,109,13
N00001743,132,122,10
N00001744,130,128,2
N00001745,122,117,5
N00001746,119,118,1
N00001747,311,297,14
N00001748,151,148,3
N00001749,126,120,6
N00001750,122,115,7
N00001751,122,116,6
N00001752,131,128,3
N00001753,140,137,3
N00001754,133,130,3
N00001755,137,131,6
N00001756,135,131,4
N00001757,125,119,6
N00001758,136,132,4
N00001759,124,121,3
N00001760,396,389,7
N00001761,119,118,1
N00001762,136,133,3
N00001763,559,545,14
N00001764,139,128,11
N00001765,495,470,25
N00001766,133,128,5
N00001767,111,110,1
N00001768,115,114,1
N00001769,121,120,1
N00001770,90,89,1
N00001771,160,142,18
N00001772,122,118,4
N00001773,109,106,3
N00001774,131,128,3
N00001775,121,119,2
N00001776,122,122,0
N00001777,137,136,1
N00001778,117,114,3
N00001779,125,118,7
N00001780,264,248,16
N00001781,128,126,2
N00001782,125,124,1
N00001783,137,134,3
N00001784,136,129,7
N00001785,140,136,4
N00001786,140,135,5
N00001787,134,130,4
N00001788,129,126,3
N00001789,157,152,5
N00001790,136,132,4
N00001791,161,155,6
N00001792,97,97,0
N00001793,146,143,3
N00001794,384,374,10
N00001795,124,122,2
N00001796,131,130,1
N00001797,153,148,5
N00001798,151,147,4
N00001799,130,125,5
N00001800,129,128,1
N00001801,133,133,0
N00001802,127,126,1
N00001803,125,123,2
N00001804,138,135,3
N00001805,391,368,23
N00001806,130,128,2
N00001807,117,110,7
N00001808,109,107,2
N00001809,114,111,3
N00001810,125,120,5
N00001811,108,102,6
N00001812,236,213,23
N00001813,110,100,10
N00001814,373,352,21
N00001815,133,128,5
N00001816,244,235,9
N00001817,113,112,1
N00001818,115,109,6
N00001819,140,137,3
N00001820,156,149,7
N00001821,350,296,54
N00001822,146,132,14
N00001823,174,171,3
N00001824,118,117,1
N00001825,107,103,4
N00001826,121,120,1
N00001827,119,118,1
N00001828,108,107,1
N00001829,110,104,6
N00001830,149,146,3
N00001831,119,117,2
N00001832,116,113,3
N00001833,182,167,15
N00001834,107,105,2
N00001835,130,128,2
N00001836,124,122,2
N00001837,122,119,3
N00001838,130,127,3
N00001839,174,168,6
N00001840,113,112,1
N00001841,145,142,3
N00001842,127,124,3
N00001843,142,134,8
N00001844,131,127,4
N00001845,124,123,1
N00001846,126,125,1
N00001847,121,120,1
N00001848,125,118,7
N00001849,130,125,5
N00001850,276,261,15
N00001851,123,116,7
N00001852,126,125,1
N00001853,151,142,9
N00001854,130,127,3
N00001855,147,135,12
N00001856,119,117,2
N00001857,136,129,7
N00001858,113,110,3
N00001859,127,125,2
N00001860,116,112,4
N00001861,125,114,11
N00001862,151,146,5
N00001863,142,138,4
N00001864,156,142,14
N00001865,248,243,5
N00001866,114,114,0
N00001867,150,147,3
N00001868,133,132,1
N00001869,125,121,4
N00001870,133,127,6
N00001871,139,138,1
N00001872,113,113,0
N00001873,287,280,7
N00001874,133,129,4
N00001875,134,134,0
N00001876,136,133,3
N00001877,129,128,1
N00001878,128,127,1
N00001879,139,137,2
N00001880,120,118,2
N00001881,435,414,21
N00001882,123,117,6
N00001883,120,116,4
N00001884,128,125,3
N00001885,139,129,10
N00001886,146,139,7
N00001887,144,133,11
N00001888,146,141,5
N00001889,120,108,12
N00001890,264,254,10
N00001891,157,156,1
N00001892,132,130,2
N00001893,122,117,5
N00001894,161,155,6
N00001895,165,157,8
N00001896,299,279,20
N00001897,135,128,7
N00001898,129,128,1
N00001899,137,126,11
N00001900,130,129,1
N00001901,137,134,3
N00001902,148,142,6
N00001903,126,125,1
N00001904,107,103,4
N00001905,116,113,3
N00001906,133,126,7
N00001907,138,135,3
N00001908,147,144,3
N00001909,122,119,3
N00001910,121,119,2
N00001911,124,120,4
N00001912,216,199,17
N00001913,125,124,1
N00001914,130,129,1
N00001915,288,281,7
N00001916,132,124,8
N00001917,124,121,3
N00001918,116,113,3
N00001919,129,126,3
N00001920,137,136,1
N00001921,123,115,8
N00001922,137,135,2
N00001923,147,135,12
N00001924,150,142,8
N00001925,125,118,7
N00001926,144,138,6
N00001927,110,104,6
N00001928,121,120,1
N00001929,188,180,8
N00001930,114,109,5
N00001931,115,112,3
N00001932,118,117,1
N00001933,124,123,1
N00001934,129,125,4
N00001935,129,128,1
N00001936,126,123,3
N00001937,129,126,3
N00001938,134,133,1
N00001939,135,130,5
N00001940,151,144,7
N00001941,131,126,5
N00001942,160,158,2
N00001943,166,155,11
N00001944,139,130,9
N00001945,159,152,7
N00001946,135,132,3
N00001947,169,165,4
N00001948,93,87,6
N00001949,438,296,142
N00001950,117,114,3
N00001951,152,104,48
N00001952,162,125,37
N00001953,120,111,9
N00001954,118,99,19
N00001955,381,138,243
N00001956,93,90,3
N00001957,115,113,2
N00001958,137,136,1
N00001959,125,119,6
N00001960,139,138,1
N00001961,147,146,1
N00001962,89,88,1
N00001963,74,73,1
N00001964,120,120,0
N00001965,175,129,46
N00001966,188,163,25
N00001967,173,168,5
N00001968,156,150,6
N00001969,424,240,184
N00001970,129,123,6
N00001971,188,165,23
N00001972,192,141,51
N00001973,210,188,22
N00001974,137,101,36
N00001975,149,138,11
N00001976,250,223,27
N00001977,119,108,11
N00001978,142,134,8
N00001979,130,124,6
N00001980,121,120,1
N00001981,158,136,22
N00001982,310,305,5
N00001983,130,127,3
N00001984,135,133,2
N00001985,121,118,3
N00001986,186,175,11
N00001987,166,151,15
N00001988,146,143,3
N00001989,131,129,2
N00001990,110,110,0
N00001991,137,135,2
N00001992,140,132,8
N00001993,118,117,1
N00001994,141,131,10
N00001995,147,138,9
N00001996,128,126,2
N00001997,151,145,6
N00001998,159,110,49
N00001999,525,409,116
N00002000,155,128,27
N00002001,141,137,4
N00002002,142,116,26
N00002003,121,113,8
N00002004,161,144,17
N00002005,249,97,152
N00002006,254,119,135
N00002007,275,113,162
N00002008,293,273,20
N00002009,140,135,5
N00002010,158,155,3
N00002011,180,177,3
N00002012,172,164,8
N00002013,127,123,4
N00002014,424,356,68
N00002015,139,126,13
N00002016,120,115,5
N00002017,140,127,13
N00002018,764,573,191
N00002019,170,122,48
N00002020,142,123,19
N00002021,161,150,11
N00002022,153,146,7
N00002023,155,153,2
N00002024,166,159,7
N00002025,128,121,7
N00002026,173,168,5
N00002027,115,105,10
N00002028,440,430,10
N00002029,242,229,13
N00002030,124,120,4
N00002031,126,123,3
N00002032,203,194,9
N00002033,112,105,7
N00002034,125,120,5
N00002035,145,136,9
N00002036,137,136,1
N00002037,189,184,5
N00002038,160,157,3
N00002039,130,126,4
N00002040,130,125,5
N00002041,124,121,3
N00002042,133,123,10
N00002043,163,141,22
N00002044,315,272,43
N00002045,146,133,13
N00002046,114,110,4
N00002047,205,122,83
N00002048,136,107,29
N00002049,178,117,61
N00002050,118,104,14
N00002051,504,249,255
N00002052,164,108,56
N00002053,127,109,18
N00002054,164,161,3
N00002055,170,166,4
N00002056,172,167,5
N00002057,149,139,10
N00002058,201,191,10
N00002059,133,126,7
N00002060,699,430,269
N00002061,471,307,164
N00002062,137,112,25
N00002063,154,129,25
N00002064,339,293,46
N00002065,178,105,73
N00002066,218,125,93
N00002067,428,372,56
N00002068,155,104,51
N00002069,174,162,12
N00002070,434,422,12
N00002071,142,136,6
N00002072,117,113,4
N00002073,121,119,2
N00002074,335,324,11
N00002075,130,130,0
N00002076,107,104,3
N00002077,116,108,8
N00002078,119,119,0
N00002079,304,289,15
N00002080,133,131,2
N00002081,131,129,2
N00002082,339,294,45
N00002083,134,130,4
N00002084,175,171,4
N00002085,213,208,5
N00002086,178,177,1
N00002087,137,123,14
N00002088,158,143,15
N00002089,139,136,3
N00002090,168,154,14
N00002091,335,314,21
N00002092,196,177,19
N00002093,207,191,16
N00002094,299,277,22
N00002095,163,155,8
N00002096,173,161,12
N00002097,133,129,4
N00002098,144,132,12
N00002099,145,139,6
N00002100,160,147,13
N00002101,166,153,13
N00002102,146,133,13
N00002103,275,267,8
N00002104,124,114,10
N00002105,160,149,11
N00002106,120,118,2
N00002107,176,172,4
N00002108,159,154,5
N00002109,164,162,2
N00002110,182,175,7
N00002111,165,155,10
N00002112,155,144,11
N00002113,177,167,10
N00002114,150,145,5
N00002115,120,111,9
N00002116,121,118,3
N00002117,120,119,1
N00002118,136,135,1
N00002119,114,109,5
N00002120,113,110,3
N00002121,155,149,6
N00002122,159,157,2
N00002123,151,148,3
N00002124,121,118,3
N00002125,511,481,30
N00002126,175,170,5
N00002127,333,316,17
N00002128,351,321,30
N00002129,489,460,29
N00002130,189,166,23
N00002131,141,136,5
N00002132,121,111,10
N00002133,183,172,11
N00002134,130,121,9
N00002135,164,159,5
N00002136,154,149,5
N00002137,119,112,7
N00002138,135,132,3
N00002139,251,245,6
N00002140,120,113,7
N00002141,122,120,2
N00002142,115,111,4
N00002143,150,146,4
N00002144,204,190,14
N00002145,159,144,15
N00002146,173,143,30
N00002147,162,153,9
N00002148,143,134,9
N00002149,145,143,2
N00002150,136,133,3
N00002151,107,103,4
N00002152,133,129,4
N00002153,148,143,5
N00002154,141,132,9
N00002155,154,152,2
N00002156,154,143,11
N00002157,141,133,8
N00002158,152,139,13
N00002159,174,160,14
N00002160,146,125,21
N00002161,172,148,24
N00002162,149,143,6
N00002163,213,206,7
N00002164,129,126,3
N00002165,121,118,3
N00002166,123,123,0
N00002167,158,149,9
N00002168,113,110,3
N00002169,203,183,20
N00002170,130,128,2
N00002171,170,161,9
N00002172,193,192,1
N00002173,158,148,10
N00002174,178,173,5
N00002175,254,249,5
N00002176,178,178,0
N00002177,185,183,2
N00002178,171,167,4
N00002179,151,139,12
N00002180,118,105,13
N00002181,251,243,8
N00002182,144,136,8
N00002183,212,162,50
N00002184,164,130,34
N00002185,258,217,41
N00002186,131,116,15
N00002187,126,119,7
N00002188,116,108,8
N00002189,117,108,9
N00002190,231,217,14
N00002191,112,101,11
N00002192,211,196,15
N00002193,119,115,4
N00002194,127,120,7
N00002195,134,127,7
N00002196,213,204,9
N00002197,222,212,10
N00002198,120,118,2
N00002199,125,122,3
N00002200,163,161,2
N00002201,122,120,2
N00002202,166,153,13
N00002203,432,421,11
N00002204,168,156,12
N00002205,256,249,7
N00002206,132,129,3
N00002207,119,118,1
N00002208,129,123,6
N00002209,122,122,0
N00002210,144,136,8
N00002211,133,131,2
N00002212,111,107,4
N00002213,317,278,39
N00002214,140,138,2
N00002215,132,120,12
N00002216,131,124,7
N00002217,117,111,6
N00002218,117,109,8
N00002219,119,114,5
N00002220,181,176,5
N00002221,203,197,6
N00002222,130,120,10
N00002223,74,71,3
N00002224,101,89,12
N00002225,202,193,9
N00002226,106,99,7
N00002227,115,112,3
N00002228,128,120,8
N00002229,350,340,10
N00002230,122,120,2
N00002231,151,145,6
N00002232,345,324,21
N00002233,154,140,14
N00002234,128,120,8
N00002235,148,137,11
N00002236,363,328,35
N00002237,136,123,13
N00002238,109,98,11
N00002239,113,108,5
N00002240,148,145,3
N00002241,122,116,6
N00002242,122,113,9
N00002243,130,122,8
N00002244,120,114,6
N00002245,130,128,2
N00002246,152,150,2
N00002247,152,146,6
N00002248,253,248,5
N00002249,182,179,3
N00002250,118,115,3
N00002251,138,136,2
N00002252,274,264,10
N00002253,134,129,5
N00002254,211,197,14
N00002255,189,177,12
N00002256,175,166,9
N00002257,144,140,4
N00002258,133,126,7
N00002259,168,153,15
N00002260,318,299,19
N00002261,239,225,14
N00002262,174,156,18
N00002263,168,159,9
N00002264,260,257,3
N00002265,222,216,6
N00002266,109,108,1
N00002267,175,172,3
N00002268,296,290,6
N00002269,118,117,1
N00002270,125,120,5
N00002271,114,113,1
N00002272,101,99,2
N00002273,221,214,7
N00002274,100,98,2
N00002275,111,103,8
N00002276,124,124,0
N00002277,252,194,58
N00002278,143,137,6
N00002279,121,111,10
N00002280,118,116,2
N00002281,129,127,2
N00002282,119,114,5
N00002283,110,106,4
N00002284,131,128,3
N00002285,129,128,1
N00002286,128,127,1
N00002287,126,122,4
N00002288,123,118,5
N00002289,112,107,5
N00002290,264,238,26
N00002291,266,227,39
N00002292,130,118,12
N00002293,116,113,3
N00002294,129,123,6
N00002295,144,137,7
N00002296,146,143,3
N00002297,125,124,1
N00002298,147,137,10
N00002299,157,149,8
N00002300,332,318,14
N00002301,248,242,6
N00002302,227,221,6
N00002303,169,158,11
N00002304,89,88,1
N00002305,325,311,14
N00002306,538,524,14
N00002307,138,134,4
N00002308,126,124,2
N00002309,106,101,5
N00002310,108,103,5
N00002311,126,119,7
N00002312,142,137,5
N00002313,145,140,5
N00002314,128,121,7
N00002315,149,145,4
N00002316,120,116,4
N00002317,123,118,5
N00002318,179,169,10
N00002319,279,260,19
N00002320,152,131,21
N00002321,123,117,6
N00002322,130,125,5
N00002323,137,132,5
N00002324,119,106,13
N00002325,181,173,8
N00002326,136,130,6
N00002327,477,460,17
N00002328,131,130,1
N00002329,141,135,6
N00002330,222,215,7
N00002331,207,199,8
N00002332,169,159,10
N00002333,153,149,4
N00002334,127,125,2
N00002335,219,202,17
N00002336,142,132,10
N00002337,142,139,3
N00002338,117,109,8
N00002339,119,116,3
N00002340,118,114,4
N00002341,107,100,7
N00002342,116,115,1
N00002343,118,117,1
N00002344,194,182,12
N00002345,158,153,5
N00002346,123,114,9
N00002347,307,280,27
N00002348,182,169,13
N00002349,130,113,17
N00002350,99,96,3
N00002351,441,418,23
N00002352,142,137,5
N00002353,675,647,28
N00002354,167,151,16
N00002355,114,112,2
N00002356,142,140,2
N00002357,152,146,6
N00002358,114,110,4
N00002359,118,118,0
N00002360,123,115,8
N00002361,125,116,9
N00002362,116,113,3
N00002363,123,108,15
N00002364,133,118,15
N00002365,123,121,2
N00002366,127,118,9
N00002367,176,164,12
N00002368,151,141,10
N00002369,309,289,20
N00002370,139,128,11
N00002371,152,146,6
N00002372,221,211,10
N00002373,146,139,7
N00002374,133,126,7
N00002375,138,132,6
N00002376,154,148,6
N00002377,189,169,20
N00002378,321,306,15
N00002379,265,251,14
N00002380,145,133,12
N00002381,153,149,4
N00002382,190,181,9
N00002383,151,150,1
N00002384,147,144,3
N00002385,110,108,2
N00002386,134,127,7
N00002387,298,266,32
N00002388,114,92,22
N00002389,152,134,18
N00002390,169,142,27
N00002391,141,136,5
N00002392,120,116,4
N00002393,197,197,0
N00002394,170,154,16
N00002395,129,126,3
N00002396,133,132,1
N00002397,148,147,1
N00002398,139,137,2
N00002399,119,117,2
N00002400,75,70,5
N00002401,569,555,14
N00002402,99,96,3
N00002403,184,176,8
N00002404,348,339,9
N00002405,128,128,0
N00002406,114,109,5
N00002407,117,112,5
N00002408,131,129,2
N00002409,134,131,3
N00002410,119,117,2
N00002411,108,107,1
N00002412,112,110,2
N00002413,123,123,0
N00002414,104,103,1
N00002415,105,103,2
N00002416,185,180,5
N00002417,131,120,11
N00002418,172,169,3
N00002419,242,230,12
N00002420,170,163,7
N00002421,141,131,10
N00002422,165,162,3
N00002423,116,115,1
N00002424,135,129,6
N00002425,129,127,2
N00002426,137,132,5
N00002427,130,127,3
N00002428,126,125,1
N00002429,135,135,0
N00002430,131,131,0
N00002431,434,423,11
N00002432,123,119,4
N00002433,137,135,2
N00002434,106,102,4
N00002435,164,152,12
N00002436,155,154,1
N00002437,88,88,0
N00002438,129,127,2
N00002439,121,120,1
N00002440,110,110,0
N00002441,118,112,6
N00002442,112,110,2
N00002443,129,128,1
N00002444,385,372,13
N00002445,155,147,8
N00002446,134,133,1
N00002447,155,153,2
N00002448,133,131,2
N00002449,134,134,0
N00002450,132,131,1
N00002451,310,284,26
N00002452,123,121,2
N00002453,166,157,9
N00002454,209,200,9
N00002455,131,128,3
N00002456,147,146,1
N00002457,214,202,12
N00002458,143,134,9
N00002459,303,296,7
N00002460,158,154,4
N00002461,184,180,4
N00002462,179,178,1
N00002463,139,136,3
N00002464,144,142,2
N00002465,272,270,2
N00002466,112,110,2
N00002467,119,115,4
N00002468,124,116,8
N00002469,234,232,2
N00002470,149,144,5
N00002471,119,118,1
N00002472,168,167,1
N00002473,126,125,1
N00002474,135,135,0
N00002475,165,164,1
N00002476,147,146,1
N00002477,117,115,2
N00002478,195,191,4
N00002479,145,140,5
N00002480,231,216,15
N00002481,133,127,6
N00002482,119,118,1
N00002483,129,125,4
N00002484,131,129,2
N00002485,105,103,2
N00002486,156,153,3
N00002487,144,142,2
N00002488,431,417,14
N00002489,267,263,4
N00002490,142,138,4
N00002491,139,138,1
N00002492,114,114,0
N00002493,136,136,0
N00002494,106,105,1
N00002495,212,208,4
N00002496,121,121,0
N00002497,223,222,1
N00002498,432,431,1
N00002499,240,239,1
N00002500,181,179,2
N00002501,527,523,4
N00002502,175,173,2
N00002503,112,106,6
N00002504,139,136,3
N00002505,138,129,9
N00002506,148,128,20
N00002507,120,114,6
N00002508,147,102,45
N00002509,164,151,13
N00002510,228,216,12
N00002511,101,94,7
N00002512,321,311,10
N00002513,118,116,2
N00002514,123,122,1
N00002515,110,107,3
N00002516,131,125,6
N00002517,134,133,1
N00002518,259,251,8
N00002519,136,131,5
N00002520,279,274,5
N00002521,518,505,13
N00002522,124,122,2
N00002523,123,123,0
N00002524,164,163,1
N00002525,663,634,29
N00002526,392,381,11
N00002527,154,151,3
N00002528,95,95,0
N00002529,124,124,0
N00002530,121,120,1
N00002531,154,152,2
N00002532,121,119,2
N00002533,418,408,10
N00002534,205,191,14
N00002535,138,138,0
N00002536,214,209,5
