GeographyCode,QS220NI0001,QS220NI0002,QS220NI0003,QS220NI0004,QS220NI0005
N00002788,132,86,43,0,3
N00002789,193,159,27,2,5
N00002790,163,159,4,0,0
N00002791,158,96,56,0,6
N00002792,147,82,64,0,1
N00002793,164,159,5,0,0
N00002794,165,116,45,1,3
N00002795,159,128,26,1,4
N00002796,174,159,14,0,1
N00002797,159,84,71,1,3
N00002798,133,65,67,1,0
N00002799,122,65,54,1,2
N00002800,134,75,55,2,2
N00002801,155,110,45,0,0
N00002802,143,24,114,1,4
N00002803,174,73,97,2,2
N00002804,153,119,33,0,1
N00002805,161,60,98,0,3
N00002806,157,36,118,2,1
N00002807,126,39,86,0,1
N00002808,166,124,38,1,3
N00002809,155,87,68,0,0
N00002810,129,98,28,1,2
N00002811,132,84,45,0,3
N00002812,135,82,52,1,0
N00002813,160,143,16,0,1
N00002814,168,137,27,1,3
N00002815,133,120,8,1,4
N00002816,151,49,95,0,7
N00002817,213,194,15,3,1
N00002818,190,169,12,2,7
N00002819,166,147,11,5,3
N00002820,187,98,87,2,0
N00002821,148,76,70,1,1
N00002822,136,102,30,1,3
N00002823,137,54,79,1,3
N00002824,129,72,55,0,2
N00002825,204,139,60,2,3
N00002826,141,41,99,0,1
N00002827,140,51,88,1,0
N00002828,144,53,85,1,5
N00002829,144,109,33,0,2
N00002830,136,64,66,2,4
N00002831,149,78,68,0,3
N00002832,132,107,22,1,2
N00002833,146,67,76,0,3
N00002834,170,95,73,0,2
N00002835,156,102,48,2,4
N00002836,149,82,63,0,4
N00002837,134,29,101,3,1
N00002838,149,83,66,0,0
N00002839,127,62,63,1,1
N00002840,468,295,164,2,7
N00002841,160,152,7,1,0
N00002842,206,190,14,1,1
N00002843,123,121,2,0,0
N00002844,126,121,4,0,1
N00002845,143,135,4,1,3
N00002846,197,180,14,2,1
N00002847,208,181,26,0,1
N00002848,444,409,31,2,2
N00002849,98,86,9,2,1
N00002850,130,123,5,0,2
N00002851,154,141,11,0,2
N00002852,130,115,10,1,4
N00002853,354,328,21,2,3
N00002854,160,133,25,0,2
N00002855,169,19,149,1,0
N00002856,132,117,15,0,0
N00002857,184,82,100,0,2
N00002858,145,74,59,4,8
N00002859,206,76,125,1,4
N00002860,138,32,99,1,6
N00002861,135,52,76,1,6
N00002862,109,18,88,0,3
N00002863,121,40,78,0,3
N00002864,122,46,68,0,8
N00002865,189,111,68,4,6
N00002866,166,41,121,1,3
N00002867,195,151,41,0,3
N00002868,172,162,8,2,0
N00002869,144,117,24,0,3
N00002870,205,161,36,2,6
N00002871,282,245,29,1,7
N00002872,133,124,7,2,0
N00002873,126,94,31,1,0
N00002874,124,102,19,1,2
N00002875,420,75,335,3,7
N00002876,197,44,147,0,6
N00002877,131,64,60,2,5
N00002878,105,22,80,1,2
N00002879,154,45,104,3,2
N00002880,151,10,132,7,2
N00002881,206,21,176,2,7
N00002882,134,3,125,5,1
N00002883,178,60,116,1,1
N00002884,155,33,118,1,3
N00002885,302,125,159,4,14
N00002886,268,148,107,2,11
N00002887,247,64,175,2,6
N00002888,140,103,33,2,2
N00002889,142,104,36,1,1
N00002890,137,57,78,0,2
N00002891,204,151,51,0,2
N00002892,154,95,59,0,0
N00002893,114,80,28,1,5
N00002894,147,90,55,2,0
N00002895,170,128,35,2,5
N00002896,120,29,88,0,3
N00002897,323,143,166,2,12
N00002898,134,32,96,0,6
N00002899,132,12,113,0,7
N00002900,139,8,126,1,4
N00002901,126,6,117,1,2
N00002902,149,132,13,1,3
N00002903,320,232,73,1,14
N00002904,138,121,13,1,3
N00002905,153,134,16,2,1
N00002906,144,135,5,1,3
N00002907,186,179,7,0,0
N00002908,164,148,13,1,2
N00002909,173,169,4,0,0
N00002910,211,198,11,1,1
N00002911,222,206,15,0,1
N00002912,134,40,89,3,2
N00002913,127,8,117,0,2
N00002914,441,119,311,4,7
N00002915,96,2,92,2,0
N00002916,152,13,134,1,4
N00002917,127,106,18,1,2
N00002918,127,106,16,2,3
N00002919,131,117,8,2,4
N00002920,151,137,9,2,3
N00002921,110,82,24,0,4
N00002922,149,124,19,1,5
N00002923,138,105,32,0,1
N00002924,158,133,20,1,4
N00002925,119,105,13,0,1
N00002926,156,147,6,0,3
N00002927,141,69,69,0,3
N00002928,123,51,67,0,5
N00002929,274,192,75,1,6
N00002930,143,72,70,0,1
N00002931,225,116,99,3,7
N00002932,127,60,63,2,2
N00002933,171,62,104,2,3
N00002934,132,109,23,0,0
N00002935,140,120,19,0,1
N00002936,143,38,102,0,3
N00002937,148,76,71,0,1
N00002938,137,30,102,1,4
N00002939,143,41,98,1,3
N00002940,140,89,49,1,1
N00002941,120,56,62,0,2
N00002942,134,36,95,1,2
N00002943,116,55,56,1,4
N00002944,216,115,90,1,10
N00002945,162,57,101,1,3
N00002946,130,91,37,1,1
N00002947,156,91,52,1,12
N00002948,124,43,75,0,6
N00002949,145,86,53,1,5
N00002950,148,73,70,2,3
N00002951,112,60,52,0,0
N00002952,129,46,79,1,3
N00002953,116,36,76,1,3
N00002954,196,96,93,2,5
N00002955,157,49,98,2,8
N00002956,131,96,30,1,4
N00002957,157,109,45,1,2
N00002958,156,122,32,0,2
N00002959,190,121,62,1,6
N00002960,126,109,15,0,2
N00002961,119,94,23,0,2
N00002962,156,144,10,1,1
N00002963,133,118,11,1,3
N00002964,120,97,23,0,0
N00002965,120,75,41,1,3
N00002966,186,146,36,3,1
N00002967,116,107,7,1,1
N00002968,121,102,16,1,2
N00002969,118,89,28,0,1
N00002970,151,128,20,2,1
N00002971,128,91,27,1,9
N00002972,123,103,19,1,0
N00002973,133,100,32,0,1
N00002974,103,80,21,0,2
N00002975,164,107,53,2,2
N00002976,110,96,13,1,0
N00002977,152,103,46,0,3
N00002978,136,121,12,1,2
N00002979,170,150,19,0,1
N00002980,139,78,57,1,3
N00002981,130,89,36,3,2
N00002982,194,122,63,3,6
N00002983,112,60,50,1,1
N00002984,79,61,16,0,2
N00002985,59,49,6,0,4
N00002986,157,124,28,0,5
N00002987,155,127,26,0,2
N00002988,158,139,16,0,3
N00002989,157,89,63,1,4
N00002990,133,45,86,0,2
N00002991,135,54,80,0,1
N00002992,153,128,24,0,1
N00002993,104,78,22,1,3
N00002994,222,160,58,1,3
N00002995,248,151,90,3,4
N00002996,137,90,44,3,0
N00002997,123,86,34,1,2
N00002998,110,86,22,1,1
N00002999,116,89,24,0,3
N00003000,154,75,76,2,1
N00003001,99,13,86,0,0
N00003002,303,192,106,2,3
N00003003,525,98,414,2,11
N00003004,111,23,82,1,5
N00003005,155,82,72,0,1
N00003006,133,71,59,1,2
N00003007,149,84,58,0,7
N00003008,235,35,193,1,6
N00003009,164,43,117,0,4
N00003010,161,46,109,2,4
N00003011,114,11,99,2,2
N00003012,133,30,101,0,2
N00003013,148,44,102,0,2
N00003014,142,66,69,1,6
N00003015,147,29,116,0,2
N00003016,113,22,88,2,1
N00003017,155,41,110,1,3
N00003018,108,86,21,0,1
N00003019,215,177,34,1,3
N00003020,148,109,36,1,2
N00003021,143,105,33,0,5
N00003022,119,67,50,0,2
N00003023,109,93,15,0,1
N00003024,186,96,87,1,2
N00003025,121,49,67,0,5
N00003026,180,93,81,2,4
N00003027,140,54,82,1,3
N00003028,153,20,130,0,3
N00003029,193,72,114,0,7
N00003030,150,70,76,2,2
N00003031,156,70,82,1,3
N00003032,117,84,32,1,0
N00003033,155,112,41,0,2
N00003034,108,94,11,0,3
N00003035,142,111,26,0,5
N00003036,137,106,31,0,0
N00003037,147,119,26,0,2
N00003038,127,93,32,1,1
N00003039,134,66,61,2,5
N00003040,256,145,96,3,12
N00003041,180,115,58,0,7
N00003042,129,91,36,0,2
N00003043,97,55,38,0,4
N00003044,158,55,96,2,5
N00003045,306,152,141,4,9
N00003046,119,79,36,2,2
N00003047,133,102,31,0,0
N00003048,147,89,54,0,4
N00003049,131,113,16,1,1
N00003050,123,99,24,0,0
N00003051,124,123,0,1,0
N00003052,125,116,8,0,1
N00003053,102,67,33,2,0
N00003054,137,74,58,2,3
N00003055,135,83,47,0,5
N00003056,133,91,38,0,4
N00003057,118,56,58,0,4
N00003058,116,81,32,1,2
N00003059,114,51,60,0,3
N00003060,155,32,115,3,5
N00003061,136,70,65,0,1
N00003062,147,51,94,1,1
N00003063,173,116,51,3,3
N00003064,157,15,138,1,3
N00003065,138,103,34,0,1
N00003066,147,88,55,1,3
N00003067,131,20,107,0,4
N00003068,113,32,73,0,8
N00003069,113,26,77,3,7
N00003070,123,19,101,0,3
N00003071,108,21,81,1,5
N00003072,119,47,68,0,4
N00003073,139,5,124,3,7
N00003074,193,9,173,2,9
N00003075,114,4,102,1,7
N00003076,202,6,181,5,10
N00003077,142,7,129,2,4
N00003078,206,6,183,1,16
N00003079,135,30,98,0,7
N00003080,105,32,72,0,1
N00003081,62,17,39,1,5
N00003082,105,16,87,0,2
N00003083,100,18,75,2,5
N00003084,130,62,66,0,2
N00003085,123,19,99,0,5
N00003086,120,10,108,2,0
N00003087,139,57,79,0,3
N00003088,65,28,31,0,6
N00003089,115,18,90,2,5
N00003090,139,36,99,0,4
N00003091,142,45,90,1,6
N00003092,98,24,71,0,3
N00003093,181,51,123,0,7
N00003094,114,22,90,1,1
N00003095,132,28,97,1,6
N00003096,122,36,84,0,2
N00003097,199,49,144,1,5
N00003098,265,229,29,1,6
N00003099,116,74,39,0,3
N00003100,140,105,31,0,4
N00003101,115,94,20,0,1
N00003102,118,71,46,1,0
N00003103,127,48,74,1,4
N00003104,89,41,44,1,3
N00003105,238,79,142,2,15
N00003106,106,8,94,1,3
N00003107,140,31,102,2,5
N00003108,99,29,63,3,4
N00003109,120,17,99,1,3
N00003110,115,32,78,0,5
N00003111,95,16,73,2,4
N00003112,107,34,68,1,4
N00003113,114,33,78,0,3
N00003114,158,49,104,0,5
N00003115,109,20,83,0,6
N00003116,114,32,80,0,2
N00003117,120,41,74,0,5
N00003118,116,52,60,0,4
N00003119,110,51,52,0,7
N00003120,128,45,78,0,5
N00003121,129,41,84,0,4
N00003122,121,19,99,0,3
N00003123,128,67,57,1,3
N00003124,141,58,76,3,4
N00003125,118,50,66,0,2
N00003126,154,35,114,2,3
N00003127,147,60,80,2,5
N00003128,134,7,121,0,6
N00003129,122,3,115,0,4
N00003130,118,8,104,3,3
N00003131,277,22,240,1,14
N00003132,125,14,107,1,3
N00003133,152,27,118,0,7
N00003134,134,19,106,1,8
N00003135,65,13,50,0,2
N00003136,168,45,116,0,7
N00003137,114,30,80,1,3
N00003138,125,9,111,0,5
N00003139,160,14,134,1,11
N00003140,134,6,119,1,8
N00003141,149,6,134,1,8
N00003142,337,12,299,3,23
N00003143,126,5,105,2,14
N00003144,125,5,109,1,10
N00003145,549,114,396,5,34
N00003146,155,47,99,1,8
N00003147,342,73,254,2,13
N00003148,116,29,80,0,7
N00003149,204,32,158,3,11
N00003150,130,6,118,0,6
N00003151,130,8,112,0,10
N00003152,157,15,138,2,2
N00003153,129,5,118,3,3
N00003154,133,8,121,0,4
N00003155,125,37,83,1,4
N00003156,115,26,83,0,6
N00003157,113,51,56,1,5
N00003158,124,51,67,0,6
N00003159,165,37,120,1,7
N00003160,119,46,68,1,4
N00003161,495,178,300,3,14
N00003162,358,144,204,2,8
N00003163,169,42,124,0,3
N00003164,181,68,105,1,7
N00003165,114,76,36,1,1
N00003166,185,64,118,0,3
N00003167,106,19,85,1,1
N00003168,138,64,72,1,1
N00003169,122,52,65,0,5
N00003170,281,170,107,1,3
N00003171,116,74,40,0,2
N00003172,117,66,47,2,2
N00003173,119,71,45,1,2
N00003174,120,84,32,0,4
N00003175,145,84,58,0,3
N00003176,156,146,7,0,3
N00003177,237,227,9,0,1
N00003178,117,112,5,0,0
N00003179,242,218,19,1,4
N00003180,107,36,70,0,1
N00003181,118,52,64,0,2
N00003182,103,36,65,0,2
N00003183,147,61,79,1,6
N00003184,123,45,69,2,7
N00003185,97,37,59,1,0
N00003186,125,28,88,1,8
N00003187,146,57,81,1,7
N00003188,192,162,25,0,5
N00003189,118,108,9,0,1
N00003190,123,88,34,1,0
N00003191,121,108,13,0,0
N00003192,154,138,15,0,1
N00003193,142,43,98,0,1
N00003194,148,89,58,0,1
N00003195,182,143,38,0,1
N00003196,149,53,88,1,7
N00003197,128,48,73,0,7
N00003198,110,51,58,0,1
N00003199,149,66,81,0,2
N00003200,138,91,43,0,4
N00003201,152,121,28,0,3
N00003202,145,120,21,1,3
N00003203,129,36,91,0,2
N00003204,193,180,12,0,1
N00003205,174,149,20,0,5
N00003206,119,102,15,0,2
N00003207,140,112,27,0,1
N00003208,138,130,8,0,0
N00003209,514,271,216,7,20
N00003210,103,58,39,1,5
N00003211,118,72,43,0,3
N00003212,141,65,72,1,3
N00003213,102,57,43,1,1
N00003214,103,42,60,0,1
N00003215,118,61,54,0,3
N00003216,135,94,39,2,0
N00003217,118,50,67,0,1
N00003218,144,29,113,0,2
N00003219,120,71,44,4,1
N00003220,135,119,14,1,1
N00003221,116,31,83,0,2
N00003222,131,40,89,0,2
N00003223,129,59,66,1,3
N00003224,108,33,74,0,1
N00003225,122,51,70,1,0
N00003226,110,30,76,1,3
N00003227,101,18,83,0,0
N00003228,138,64,71,2,1
N00003229,111,47,59,2,3
N00003230,126,61,61,0,4
N00003231,71,25,43,1,2
N00003232,154,19,131,1,3
N00003233,146,20,125,0,1
N00003234,179,135,42,1,1
N00003235,175,128,45,0,2
N00003236,155,150,4,1,0
N00003237,334,293,39,1,1
N00003238,169,148,21,0,0
N00003239,144,88,55,0,1
N00003240,149,30,117,0,2
N00003241,129,13,113,0,3
N00003242,116,12,101,0,3
N00003243,150,54,94,0,2
N00003244,122,12,107,1,2
N00003245,164,30,124,2,8
N00003246,286,45,221,1,19
N00003247,280,88,175,2,15
N00003248,137,26,108,0,3
N00003249,148,28,110,1,9
N00003250,128,7,114,2,5
N00003251,116,16,95,2,3
N00003252,133,18,101,1,13
N00003253,123,13,107,0,3
N00003254,113,11,94,1,7
N00003255,111,18,88,1,4
N00003256,142,12,120,1,9
N00003257,112,28,81,1,2
N00003258,178,83,87,2,6
N00003259,121,23,98,0,0
N00003260,127,17,105,4,1
N00003261,126,43,78,2,3
N00003262,137,6,128,0,3
N00003263,135,12,117,2,4
N00003264,140,5,132,2,1
N00003265,135,8,118,2,7
N00003266,132,7,122,0,3
N00003267,135,11,120,2,2
N00003268,119,20,92,3,4
N00003269,129,9,115,0,5
N00003270,127,5,119,1,2
N00003271,228,31,176,4,17
N00003272,236,33,184,1,18
N00003273,264,48,194,0,22
N00003274,117,13,92,1,11
N00003275,95,6,75,1,13
N00003276,245,74,154,2,15
N00003277,180,31,137,1,11
N00003278,183,20,150,0,13
N00003279,96,7,83,0,6
N00003280,329,111,193,4,21
N00003281,127,37,83,0,7
N00003282,835,133,638,8,56
N00003283,122,11,103,3,5
N00003284,135,27,92,4,12
N00003285,115,19,88,1,7
N00003286,123,21,93,1,8
N00003287,118,12,97,3,6
N00003288,123,10,102,4,7
N00003289,135,23,107,2,3
N00003290,177,32,135,2,8
N00003291,270,40,217,0,13
N00003292,123,17,100,1,5
N00003293,109,94,14,0,1
N00003294,115,109,4,0,2
N00003295,274,252,21,0,1
N00003296,133,121,7,1,4
N00003297,128,121,5,0,2
N00003298,202,192,10,0,0
N00003299,205,191,13,0,1
N00003300,105,91,11,2,1
N00003301,111,103,7,0,1
N00003302,155,143,9,0,3
N00003303,122,117,2,2,1
N00003304,116,108,4,2,2
N00003305,160,149,10,1,0
N00003306,193,174,12,1,6
N00003307,211,118,84,1,8
N00003308,988,914,50,5,19
N00003309,114,33,75,0,6
N00003310,126,23,93,1,9
N00003311,393,375,14,0,4
N00003312,134,124,7,1,2
N00003313,709,205,448,16,40
N00003314,293,177,102,1,13
N00003315,90,46,40,1,3
N00003316,155,65,82,1,7
N00003317,133,8,121,0,4
N00003318,315,38,266,2,9
N00003319,122,10,106,1,5
N00003320,110,12,93,0,5
N00003321,143,9,130,2,2
N00003322,142,7,131,0,4
N00003323,151,18,125,2,6
N00003324,140,30,97,2,11
N00003325,153,25,121,1,6
N00003326,261,51,193,2,15
N00003327,154,31,115,1,7
N00003328,117,17,79,2,19
N00003329,139,36,96,2,5
N00003330,137,34,96,2,5
N00003331,167,32,127,1,7
N00003332,136,24,105,2,5
N00003333,125,18,102,1,4
N00003334,119,13,103,1,2
N00003335,107,10,87,1,9
N00003336,133,7,120,0,6
N00003337,144,107,27,2,8
N00003338,115,93,17,0,5
N00003339,186,79,94,6,7
N00003340,132,59,66,0,7
N00003341,113,95,17,1,0
N00003342,129,95,29,2,3
N00003343,126,80,40,3,3
N00003344,139,102,32,1,4
N00003345,99,92,6,0,1
N00003346,127,121,4,0,2
N00003347,137,129,4,1,3
N00003348,160,146,12,1,1
N00003349,341,270,60,0,11
N00003350,177,105,70,0,2
N00003351,143,92,48,1,2
N00003352,155,119,34,1,1
N00003353,131,103,25,1,2
N00003354,153,88,60,1,4
N00003355,145,82,63,0,0
N00003356,219,82,123,2,12
N00003357,120,29,83,5,3
N00003358,147,38,103,1,5
N00003359,132,62,66,1,3
N00003360,109,11,88,1,9
N00003361,140,31,101,1,7
N00003362,128,29,97,0,2
N00003363,297,74,205,2,16
N00003364,139,28,99,1,11
N00003365,176,65,105,2,4
N00003366,123,36,79,3,5
N00003367,139,36,98,1,4
N00003368,135,39,80,1,15
N00003369,149,28,109,0,12
N00003370,129,31,97,0,1
N00003371,159,41,103,2,13
N00003372,139,47,80,1,11
N00003373,129,33,84,1,11
N00003374,129,31,88,2,8
N00003375,127,21,90,2,14
N00003376,130,28,93,4,5
N00003377,110,20,82,1,7
N00003378,124,14,102,0,8
N00003379,124,10,102,2,10
N00003380,145,7,127,2,9
N00003381,138,10,119,2,7
N00003382,127,17,101,0,9
N00003383,125,12,102,1,10
N00003384,153,18,123,3,9
N00003385,164,16,138,3,7
N00003386,146,24,115,0,7
N00003387,128,11,114,1,2
N00003388,164,17,138,1,8
N00003389,140,10,125,3,2
N00003390,151,11,134,0,6
N00003391,176,21,146,0,9
N00003392,146,12,130,1,3
N00003393,146,21,117,2,6
N00003394,135,10,122,1,2
N00003395,167,21,135,6,5
N00003396,163,22,136,0,5
N00003397,109,101,5,0,3
N00003398,119,113,5,1,0
N00003399,129,117,7,1,4
N00003400,139,126,9,0,4
N00003401,121,111,8,0,2
N00003402,144,133,9,0,2
N00003403,114,96,16,0,2
N00003404,133,127,4,0,2
N00003405,144,133,10,1,0
N00003406,165,60,91,2,12
N00003407,242,51,175,3,13
N00003408,197,57,126,0,14
N00003409,155,49,93,1,12
N00003410,238,71,153,0,14
N00003411,107,20,81,1,5
N00003412,132,17,110,0,5
N00003413,132,23,96,0,13
N00003414,128,24,87,3,14
N00003415,132,16,110,1,5
N00003416,121,14,102,2,3
N00003417,119,28,84,0,7
N00003418,132,15,106,0,11
N00003419,124,28,88,0,8
N00003420,125,8,106,1,10
N00003421,113,13,91,2,7
N00003422,256,45,197,7,7
N00003423,249,40,188,4,17
N00003424,129,24,97,1,7
N00003425,95,27,64,0,4
N00003426,350,46,266,11,27
N00003427,140,13,119,0,8
N00003428,129,11,107,3,8
N00003429,127,3,115,0,9
N00003430,103,5,91,1,6
N00003431,132,4,119,3,6
N00003432,139,16,115,5,3
N00003433,116,3,105,3,5
N00003434,114,25,82,1,6
N00003435,101,6,89,0,6
N00003436,122,15,98,3,6
N00003437,131,6,117,1,7
N00003438,134,29,99,2,4
N00003439,124,11,108,2,3
N00003440,125,18,106,1,0
N00003441,131,22,103,1,5
N00003442,114,15,93,1,5
N00003443,252,21,212,2,17
N00003444,144,10,124,3,7
N00003445,165,13,137,4,11
N00003446,144,9,128,0,7
N00003447,123,4,105,1,13
N00003448,180,46,130,0,4
N00003449,144,15,123,3,3
N00003450,129,38,88,0,3
N00003451,222,23,178,2,19
N00003452,153,5,142,1,5
N00003453,123,20,68,1,34
N00003454,127,19,100,1,7
N00003455,122,23,92,4,3
N00003456,105,22,63,2,18
N00003457,123,12,103,1,7
N00003458,125,56,66,1,2
N00003459,114,31,77,2,4
N00003460,152,61,86,0,5
N00003461,130,32,92,0,6
N00003462,133,43,84,2,4
N00003463,168,16,146,0,6
N00003464,147,13,124,3,7
N00003465,117,2,110,2,3
N00003466,119,18,87,2,12
N00003467,220,22,176,5,17
N00003468,123,13,98,2,10
N00003469,136,5,116,3,12
N00003470,133,12,111,2,8
N00003471,112,9,94,1,8
N00003472,128,7,115,0,6
N00003473,129,9,109,1,10
N00003474,166,24,133,2,7
N00003475,376,72,286,5,13
N00003476,263,37,214,2,10
N00003477,220,45,164,3,8
N00003478,294,34,251,0,9
N00003479,286,65,190,3,28
N00003480,117,17,93,1,6
N00003481,70,21,46,0,3
N00003482,122,21,92,2,7
N00003483,161,20,123,0,18
N00003484,123,61,55,2,5
N00003485,114,41,70,1,2
N00003486,143,55,77,3,8
N00003487,153,50,100,0,3
N00003488,121,17,91,2,11
N00003489,302,29,235,3,35
N00003490,97,88,6,0,3
N00003491,249,226,18,1,4
N00003492,117,113,4,0,0
N00003493,245,228,10,0,7
N00003494,261,244,15,0,2
N00003495,138,129,7,0,2
N00003496,207,193,10,0,4
N00003497,216,9,191,3,13
N00003498,119,3,106,5,5
N00003499,104,5,93,1,5
N00003500,130,24,100,3,3
N00003501,122,16,93,6,7
N00003502,131,12,108,1,10
N00003503,143,34,103,1,5
N00003504,128,20,102,2,4
N00003505,101,8,84,2,7
N00003506,169,86,71,2,10
N00003507,107,60,40,1,6
N00003508,119,58,57,0,4
N00003509,119,48,65,1,5
N00003510,120,50,62,1,7
N00003511,99,18,78,0,3
N00003512,120,29,80,1,10
N00003513,218,57,150,0,11
N00003514,241,218,17,0,6
N00003515,92,87,5,0,0
N00003516,126,103,20,0,3
N00003517,246,226,17,1,2
N00003518,116,106,8,1,1
N00003519,87,79,6,0,2
N00003520,123,115,5,1,2
N00003521,120,24,94,0,2
N00003522,146,26,111,2,7
N00003523,146,26,115,0,5
N00003524,449,75,334,8,32
N00003525,134,34,99,0,1
N00003526,130,33,88,4,5
N00003527,159,126,32,0,1
N00003528,280,133,139,3,5
N00003529,136,113,21,0,2
N00003530,138,132,6,0,0
N00003531,125,118,7,0,0
N00003532,143,113,29,0,1
N00003533,196,154,40,0,2
N00003534,109,82,26,0,1
N00003535,141,98,41,0,2
N00003536,149,138,11,0,0
N00003537,119,105,11,0,3
N00003538,156,56,95,1,4
N00003539,113,70,41,1,1
N00003540,109,53,51,2,3
N00003541,115,46,65,2,2
N00003542,108,48,59,0,1
N00003543,192,123,65,1,3
N00003544,121,53,66,0,2
N00003545,138,90,46,1,1
N00003546,123,40,81,0,2
N00003547,230,217,7,2,4
N00003548,631,574,47,1,9
N00003549,157,141,16,0,0
N00003550,145,79,62,2,2
N00003551,169,88,71,9,1
N00003552,178,126,44,2,6
N00003553,119,96,20,1,2
N00003554,91,55,35,0,1
N00003555,157,120,34,0,3
N00003556,270,175,92,0,3
N00003557,122,10,107,2,3
N00003558,154,41,113,0,0
N00003559,184,175,8,0,1
N00003560,157,140,15,0,2
N00003561,134,118,15,0,1
N00003562,135,71,62,0,2
N00003563,150,28,119,2,1
N00003564,127,79,45,0,3
N00003565,143,71,69,2,1
N00003566,165,116,48,1,0
N00003567,155,76,74,2,3
N00003568,134,32,99,1,2
N00003569,147,85,62,0,0
N00003570,153,134,16,0,3
N00003571,111,17,93,0,1
N00003572,154,23,127,2,2
N00003573,134,66,63,1,4
N00003574,152,36,111,2,3
N00003575,147,138,9,0,0
N00003576,153,135,17,0,1
N00003577,139,136,3,0,0
N00003578,157,138,18,1,0
N00003579,150,140,9,0,1
N00003580,128,113,14,0,1
N00003581,232,191,31,1,9
N00003582,199,121,74,2,2
N00003583,252,223,28,0,1
N00003584,117,103,13,0,1
N00003585,123,96,25,1,1
N00003586,133,69,61,1,2
N00003587,141,99,42,0,0
N00003588,170,157,12,0,1
N00003589,177,152,24,0,1
N00003590,171,155,15,0,1
N00003591,163,129,32,1,1
N00003592,123,118,5,0,0
N00003593,171,150,20,0,1
N00003594,323,21,294,5,3
N00003595,130,11,112,3,4
N00003596,118,21,94,1,2
N00003597,156,73,82,0,1
N00003598,129,70,51,1,7
N00003599,152,78,70,4,0
N00003600,137,39,88,2,8
N00003601,134,62,67,1,4
N00003602,144,69,63,2,10
N00003603,124,79,37,2,6
N00003604,154,79,70,1,4
N00003605,133,83,45,2,3
N00003606,118,48,64,2,4
N00003607,174,89,78,2,5
N00003608,170,108,58,1,3
N00003609,127,67,56,1,3
N00003610,122,64,52,2,4
N00003611,119,59,56,0,4
N00003612,142,80,61,0,1
N00003613,161,32,125,2,2
N00003614,152,59,88,1,4
N00003615,128,32,94,1,1
N00003616,125,22,102,0,1
N00003617,125,4,120,0,1
N00003618,138,55,79,0,4
N00003619,136,71,63,1,1
N00003620,168,113,53,0,2
N00003621,146,79,65,0,2
N00003622,166,148,17,0,1
N00003623,112,108,4,0,0
N00003624,228,124,99,0,5
N00003625,156,46,104,0,6
N00003626,141,9,127,1,4
N00003627,147,5,136,0,6
N00003628,151,4,146,0,1
N00003629,105,69,35,0,1
N00003630,276,172,88,4,12
N00003631,99,3,92,2,2
N00003632,134,11,120,0,3
N00003633,117,1,113,0,3
N00003634,136,8,125,0,3
N00003635,113,10,99,0,4
N00003636,124,8,112,1,3
N00003637,140,108,29,2,1
N00003638,166,134,26,0,6
N00003639,130,96,29,0,5
N00003640,133,98,30,0,5
N00003641,168,20,138,7,3
N00003642,139,14,123,0,2
N00003643,132,123,7,0,2
N00003644,126,112,13,1,0
N00003645,203,184,13,0,6
N00003646,179,162,13,1,3
N00003647,258,235,18,1,4
N00003648,157,138,18,0,1
N00003649,143,131,10,0,2
N00003650,154,141,10,1,2
N00003651,123,112,9,0,2
N00003652,218,200,14,0,4
N00003653,137,111,22,1,3
N00003654,101,76,22,1,2
N00003655,113,84,27,0,2
N00003656,185,152,27,0,6
N00003657,165,125,36,1,3
N00003658,188,85,101,0,2
N00003659,145,55,85,0,5
N00003660,147,86,59,1,1
N00003661,161,114,45,0,2
N00003662,110,84,23,1,2
N00003663,106,91,13,0,2
N00003664,194,157,32,1,4
N00003665,177,41,132,0,4
N00003666,183,22,157,0,4
N00003667,138,78,59,0,1
N00003668,146,25,118,1,2
N00003669,144,98,45,0,1
N00003670,135,89,41,2,3
N00003671,117,90,22,0,5
N00003672,118,15,98,0,5
N00003673,107,10,94,0,3
N00003674,141,12,125,1,3
N00003675,125,68,55,0,2
N00003676,132,114,13,3,2
N00003677,125,121,1,1,2
N00003678,144,131,8,2,3
N00003679,132,120,9,1,2
N00003680,123,113,4,1,5
N00003681,185,153,17,5,10
N00003682,144,127,11,2,4
N00003683,156,109,44,0,3
N00003684,124,93,27,1,3
N00003685,131,112,15,0,4
N00003686,137,117,19,0,1
N00003687,161,33,121,2,5
N00003688,149,84,62,1,2
N00003689,138,87,48,0,3
N00003690,172,81,88,0,3
N00003691,141,71,69,0,1
N00003692,143,77,63,1,2
N00003693,149,99,46,2,2
N00003694,156,36,118,0,2
N00003695,147,83,59,0,5
N00003696,144,50,92,1,1
N00003697,135,124,9,1,1
N00003698,208,180,25,0,3
N00003699,134,123,8,2,1
N00003700,134,121,12,1,0
N00003701,177,166,8,1,2
N00003702,239,220,15,1,3
N00003703,185,166,16,1,2
N00003704,152,142,7,0,3
N00003705,170,161,6,0,3
N00003706,193,177,13,1,2
N00003707,157,150,6,0,1
N00003708,164,159,5,0,0
N00003709,143,142,1,0,0
N00003710,161,156,3,0,2
N00003711,165,154,6,0,5
N00003712,147,125,18,0,4
N00003713,157,139,13,1,4
N00003714,157,144,10,1,2
N00003715,122,109,12,0,1
N00003716,150,126,20,1,3
N00003717,144,115,27,0,2
