GeographyCode,QS207NI0001,QS207NI0002,QS207NI0003,QS207NI0004,QS207NI0005,QS207NI0006,QS207NI0007,QS207NI0008,QS207NI0009,QS207NI0010,QS207NI0011,QS207NI0012,QS207NI0013,QS207NI0014,QS207NI0015,QS207NI0016,QS207NI0017,QS207NI0018,QS207NI0019,QS207NI0020,QS207NI0021
N00003786,495,493,442,19,6,417,0,0,36,0,0,15,15,0,0,0,1,0,0,1,0
N00003787,402,401,375,9,2,363,1,0,24,0,0,2,2,0,0,0,1,0,0,0,0
N00003788,337,337,272,13,2,257,0,0,20,0,0,45,45,0,0,0,0,0,0,0,0
N00003789,442,433,382,13,0,368,1,0,49,0,0,2,1,1,0,1,8,0,0,0,0
N00003790,363,360,321,20,1,300,0,0,23,0,0,16,16,0,0,2,1,0,0,0,0
N00003791,769,755,683,37,1,645,0,0,55,0,2,15,14,1,1,1,10,0,0,2,0
N00003792,313,311,282,9,0,272,1,0,19,0,0,10,10,0,0,0,2,0,0,0,0
N00003793,722,706,628,27,4,596,1,0,65,0,0,13,13,0,0,5,11,0,0,0,0
N00003794,401,397,358,16,1,340,1,0,32,0,0,7,7,0,4,0,0,0,0,0,0
N00003795,507,501,426,14,1,411,0,0,74,0,0,1,1,0,2,0,4,0,0,0,0
N00003796,654,651,577,22,2,553,0,0,74,0,0,0,0,0,0,0,2,0,0,1,0
N00003797,516,512,415,28,2,385,0,0,69,0,0,28,28,0,0,0,4,0,0,0,0
N00003798,474,461,395,24,4,367,0,0,57,0,0,9,9,0,2,1,9,0,0,1,0
N00003799,329,325,307,11,2,294,0,0,4,0,0,14,14,0,1,2,0,0,0,1,0
N00003800,464,462,457,10,6,441,0,0,3,0,0,2,2,0,0,0,2,0,0,0,0
N00003801,414,408,343,13,1,329,0,0,3,0,1,61,58,3,1,5,0,0,0,0,0
N00003802,282,281,266,10,3,253,0,0,2,0,0,13,13,0,0,1,0,0,0,0,0
N00003803,373,372,351,12,4,335,0,0,6,0,0,15,14,1,0,0,1,0,0,0,0
N00003804,436,434,417,21,2,394,0,0,6,1,0,10,10,0,1,0,0,0,0,1,0
N00003805,289,289,261,11,1,249,0,0,8,0,0,20,20,0,0,0,0,0,0,0,0
N00003806,460,449,399,22,3,374,0,0,7,0,1,42,41,1,2,5,4,0,0,0,0
N00003807,305,302,289,9,2,278,0,0,5,0,0,8,8,0,1,1,1,0,0,0,0
N00003808,335,327,294,16,3,275,0,0,9,0,0,24,24,0,3,5,0,0,0,0,0
N00003809,395,390,372,12,5,353,2,0,12,0,0,6,6,0,0,3,2,0,0,0,0
N00003810,188,186,173,4,1,168,0,0,5,0,0,8,8,0,0,0,2,0,0,0,0
N00003811,377,368,351,19,3,329,0,0,3,0,0,14,14,0,4,1,2,0,0,2,0
N00003812,342,341,331,17,0,314,0,0,5,0,0,5,5,0,0,0,1,0,0,0,0
N00003813,334,332,300,17,3,280,0,0,8,0,0,24,24,0,0,0,2,0,0,0,0
N00003814,350,348,330,12,6,312,0,0,10,0,0,8,8,0,0,0,2,0,0,0,0
N00003815,605,602,549,33,5,510,1,0,7,0,0,46,45,1,0,2,1,0,0,0,0
N00003816,392,390,366,25,1,340,0,0,7,0,0,17,17,0,0,0,0,0,0,2,0
N00003817,505,498,494,6,0,488,0,0,3,0,0,1,1,0,0,3,1,0,0,3,0
N00003818,533,531,496,20,4,472,0,0,13,0,0,22,20,2,0,2,0,0,0,0,0
N00003819,388,387,378,13,1,364,0,0,7,0,0,2,2,0,0,0,0,0,0,1,0
N00003820,593,592,572,16,1,555,0,0,10,0,0,10,10,0,1,0,0,0,0,0,0
N00003821,414,412,401,5,1,395,0,0,9,0,0,2,2,0,1,0,1,0,0,0,0
N00003822,557,550,537,22,2,512,1,0,9,0,1,3,3,0,1,0,6,0,0,0,0
N00003823,588,581,566,12,2,552,0,0,13,0,0,2,2,0,0,0,7,0,0,0,0
N00003824,749,739,712,17,3,692,0,0,17,0,0,10,10,0,2,2,5,0,0,1,0
N00003825,965,949,881,37,4,839,1,0,33,0,0,35,33,2,1,1,11,0,1,2,0
N00003826,675,664,647,10,1,636,0,0,16,0,0,1,1,0,0,4,5,0,1,1,0
N00003827,1060,1052,1019,21,2,995,1,0,19,0,0,14,14,0,0,1,6,0,0,1,0
N00003828,463,462,423,5,0,418,0,0,29,0,0,10,10,0,0,0,1,0,0,0,0
N00003829,519,514,496,8,0,488,0,0,12,0,0,6,6,0,0,1,3,0,0,1,0
N00003830,537,530,495,26,1,468,0,0,26,0,0,9,8,1,2,1,2,0,0,2,0
N00003831,292,292,241,5,3,233,0,0,13,0,0,38,36,2,0,0,0,0,0,0,0
N00003832,558,556,521,15,0,506,0,0,23,0,0,12,12,0,0,2,0,0,0,0,0
N00003833,467,465,412,24,1,385,2,0,25,0,0,28,25,3,0,0,0,0,1,1,0
N00003834,428,426,396,20,3,370,3,0,12,0,0,18,18,0,1,0,0,0,1,0,0
N00003835,539,528,490,48,2,435,5,0,23,0,0,15,14,1,0,2,8,0,0,1,0
N00003836,343,338,304,10,2,292,0,0,26,0,0,8,8,0,0,1,4,0,0,0,0
N00003837,337,329,315,7,0,307,1,0,12,0,0,2,1,1,1,2,1,0,0,4,0
N00003838,409,395,349,16,4,325,4,0,28,0,0,18,18,0,1,3,5,1,2,2,0
N00003839,409,394,358,36,1,320,1,0,25,0,0,11,11,0,2,6,7,0,0,0,0
N00003840,428,419,393,7,2,383,1,0,21,0,0,5,5,0,2,5,2,0,0,0,0
N00003841,256,250,231,15,2,213,1,0,10,0,0,9,9,0,2,2,1,0,0,1,0
N00003842,413,408,361,16,4,341,0,0,34,0,0,13,13,0,1,3,1,0,0,0,0
N00003843,348,336,276,10,5,260,1,0,29,0,0,31,30,1,0,2,10,0,0,0,0
N00003844,515,508,455,29,2,424,0,0,45,0,1,7,6,1,0,1,6,0,0,0,0
N00003845,299,296,264,10,1,252,1,0,18,0,0,14,14,0,0,3,0,0,0,0,0
N00003846,620,614,521,27,8,486,0,0,23,0,0,70,68,2,1,3,2,0,0,0,0
N00003847,254,246,219,8,1,210,0,0,17,0,0,10,9,1,0,4,3,0,1,0,0
N00003848,362,353,328,20,4,303,1,0,9,0,0,16,15,1,2,4,3,0,0,0,0
N00003849,608,598,515,17,2,496,0,0,68,0,0,15,15,0,0,0,10,0,0,0,0
N00003850,415,413,377,13,3,361,0,0,28,0,0,8,8,0,0,0,2,0,0,0,0
N00003851,470,467,434,17,5,412,0,0,31,0,0,2,2,0,0,0,3,0,0,0,0
N00003852,352,345,317,17,5,295,0,0,20,0,1,7,7,0,1,1,5,0,0,0,0
N00003853,514,503,478,20,0,458,0,0,16,0,0,9,9,0,0,4,7,0,0,0,0
N00003854,466,457,430,18,2,410,0,0,26,0,0,1,1,0,0,0,7,0,2,0,0
N00003855,454,450,411,17,1,393,0,0,37,0,0,2,2,0,1,2,1,0,0,0,0
N00003856,491,488,437,15,0,421,1,0,44,0,0,7,6,1,1,0,1,0,0,1,0
N00003857,547,545,521,17,3,501,0,0,8,0,0,16,16,0,0,1,1,0,0,0,0
N00003858,511,507,494,6,6,482,0,0,12,0,0,1,1,0,0,2,2,0,0,0,0
N00003859,478,475,452,14,10,428,0,0,13,0,0,10,10,0,0,2,1,0,0,0,0
N00003860,1070,1064,1029,24,9,994,2,0,29,0,2,4,4,0,0,1,5,0,0,0,0
N00003861,546,545,518,13,2,503,0,0,24,0,0,3,2,1,0,0,1,0,0,0,0
N00003862,431,426,413,4,3,406,0,0,4,0,0,9,9,0,0,0,2,0,0,3,0
N00003863,236,229,196,13,1,181,0,1,4,0,0,29,29,0,1,6,0,0,0,0,0
N00003864,380,375,322,8,2,311,1,0,2,0,0,51,51,0,1,2,1,0,1,0,0
N00003865,255,247,209,10,2,197,0,0,9,0,0,29,28,1,4,0,1,2,1,0,0
N00003866,339,335,290,5,3,281,1,0,11,0,1,33,32,1,0,4,0,0,0,0,0
N00003867,723,719,625,26,6,592,1,0,27,0,0,67,67,0,1,0,0,0,1,2,0
N00003868,351,346,286,10,1,274,1,0,11,0,0,49,47,2,2,1,2,0,0,0,0
N00003869,1226,1205,998,23,8,967,0,0,51,0,0,156,150,6,2,9,7,0,2,1,0
N00003870,254,247,200,5,0,194,1,0,6,0,0,41,41,0,4,3,0,0,0,0,0
N00003871,730,721,633,20,7,605,1,0,52,0,0,36,36,0,2,5,2,0,0,0,0
N00003872,278,270,207,18,4,184,1,0,10,0,0,53,50,3,3,4,0,0,0,1,0
N00003873,1042,1031,924,22,4,897,1,0,43,0,0,64,62,2,1,7,2,0,1,0,0
N00003874,533,530,514,9,1,504,0,0,15,0,0,1,1,0,0,1,2,0,0,0,0
N00003875,418,415,403,8,1,394,0,0,12,0,0,0,0,0,0,2,1,0,0,0,0
N00003876,592,592,585,18,1,566,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0
N00003877,373,371,360,5,1,353,0,1,4,0,0,7,7,0,0,0,1,0,0,1,0
N00003878,478,478,467,11,0,456,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
N00003879,503,499,487,6,1,480,0,0,8,0,0,4,4,0,0,0,4,0,0,0,0
N00003880,469,465,440,16,0,424,0,0,15,0,0,10,10,0,0,1,1,0,0,2,0
N00003881,491,485,451,17,2,432,0,0,23,0,0,11,11,0,0,2,4,0,0,0,0
N00003882,304,292,245,5,1,239,0,0,21,0,0,26,26,0,4,4,2,0,1,1,0
N00003883,819,806,665,23,5,635,1,1,33,0,1,107,107,0,4,5,2,0,2,0,0
N00003884,747,734,633,22,5,606,0,0,25,0,0,76,76,0,2,6,5,0,0,0,0
N00003885,337,331,309,12,7,286,4,0,9,0,0,13,12,1,0,4,2,0,0,0,0
N00003886,305,302,275,9,1,265,0,0,10,0,0,17,16,1,1,0,2,0,0,0,0
N00003887,516,509,494,18,8,468,0,0,1,0,1,13,13,0,2,5,0,0,0,0,0
N00003888,240,233,229,14,1,213,1,0,1,0,0,3,2,1,0,5,1,0,0,1,0
N00003889,429,392,378,15,2,361,0,0,9,0,0,5,5,0,2,31,2,0,0,1,1
N00003890,256,247,233,7,0,226,0,0,2,0,0,12,12,0,0,8,0,0,1,0,0
N00003891,316,299,283,9,3,271,0,0,2,0,0,14,8,6,2,14,1,0,0,0,0
N00003892,256,237,229,9,5,214,1,0,2,0,1,5,5,0,4,14,0,0,0,1,0
N00003893,248,209,194,10,2,180,2,0,3,0,1,11,11,0,2,37,0,0,0,0,0
N00003894,274,261,251,10,0,241,0,0,0,0,0,10,10,0,0,13,0,0,0,0,0
N00003895,279,246,232,9,1,222,0,0,2,0,0,12,12,0,1,32,0,0,0,0,0
N00003896,771,769,757,18,10,727,2,0,6,0,0,6,5,1,0,0,1,0,0,1,0
N00003897,281,272,269,4,0,265,0,0,1,0,0,2,1,1,4,4,1,0,0,0,0
N00003898,372,364,361,12,1,347,1,0,3,0,0,0,0,0,2,0,5,0,1,0,0
N00003899,362,359,358,18,1,338,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0
N00003900,280,280,280,8,3,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N00003901,267,266,264,6,1,256,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
N00003902,349,342,333,6,2,325,0,0,8,0,0,1,1,0,5,0,2,0,0,0,0
N00003903,658,648,643,25,9,609,0,0,5,0,0,0,0,0,1,3,1,0,2,3,0
N00003904,511,501,495,12,2,480,1,0,3,0,0,3,3,0,3,6,0,0,1,0,0
N00003905,294,293,286,7,2,277,0,0,2,1,0,4,3,1,0,1,0,0,0,0,0
N00003906,229,226,223,5,0,218,0,0,1,0,0,2,2,0,0,0,1,0,0,2,0
N00003907,306,301,292,11,5,274,2,0,4,0,1,4,4,0,0,3,2,0,0,0,0
N00003908,195,195,193,9,3,180,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
N00003909,353,349,344,12,2,330,0,0,2,0,0,3,3,0,1,0,2,0,0,1,0
N00003910,250,250,248,6,2,240,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
N00003911,1281,1269,1244,39,8,1195,2,0,8,0,1,16,15,1,5,4,2,0,0,1,0
N00003912,469,461,456,23,7,424,2,0,5,0,0,0,0,0,1,5,1,0,1,0,0
N00003913,261,258,255,4,2,249,0,0,1,0,0,2,2,0,1,0,2,0,0,0,0
N00003914,366,362,352,8,0,342,2,0,3,0,2,5,5,0,0,2,2,0,0,0,0
N00003915,308,304,293,7,2,283,1,0,1,0,0,10,9,1,0,3,1,0,0,0,0
N00003916,390,384,380,7,2,371,0,0,2,0,0,2,2,0,0,2,1,0,0,3,0
N00003917,280,278,272,4,3,264,1,0,1,0,0,5,5,0,0,1,1,0,0,0,0
N00003918,267,267,263,6,3,254,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0
N00003919,297,296,282,5,5,272,0,0,2,0,0,12,12,0,0,1,0,0,0,0,0
N00003920,329,324,313,5,3,305,0,0,7,0,0,4,3,1,2,1,0,0,1,1,0
N00003921,326,322,316,12,1,302,1,0,1,0,0,5,5,0,1,1,1,0,0,1,0
N00003922,303,298,294,5,0,289,0,0,0,0,1,3,3,0,1,4,0,0,0,0,0
N00003923,306,300,295,14,1,280,0,0,3,0,0,2,2,0,1,3,1,0,0,1,0
N00003924,305,296,288,8,2,277,1,0,2,0,0,6,5,1,3,6,0,0,0,0,0
N00003925,289,271,269,4,1,264,0,0,1,0,0,1,1,0,4,12,1,0,0,1,0
N00003926,305,300,296,4,2,290,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0
N00003927,312,304,302,10,2,286,1,3,2,0,0,0,0,0,2,5,1,0,0,0,0
N00003928,462,445,417,13,2,402,0,0,8,0,1,19,19,0,1,14,1,0,1,0,0
N00003929,261,247,241,8,0,233,0,0,1,0,0,5,5,0,9,0,2,0,0,3,0
N00003930,318,312,299,11,1,287,0,0,3,0,0,10,10,0,1,0,2,0,0,3,0
N00003931,214,210,208,11,0,197,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0
N00003932,347,343,330,12,3,315,0,0,3,0,0,10,10,0,1,1,2,0,0,0,0
N00003933,841,832,820,22,4,792,2,0,7,0,0,5,5,0,1,6,2,0,0,0,0
N00003934,337,335,330,4,2,324,0,0,3,0,0,2,2,0,0,0,1,0,0,1,0
N00003935,353,350,346,9,5,332,0,0,3,0,0,1,0,1,0,1,2,0,0,0,0
N00003936,938,926,913,20,9,883,1,0,8,0,0,5,5,0,2,5,4,1,0,0,0
N00003937,331,329,324,7,1,316,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0
N00003938,259,258,256,5,0,251,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
N00003939,386,384,377,15,0,361,1,0,4,0,0,3,3,0,1,1,0,0,0,0,0
N00003940,317,316,313,6,3,301,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
N00003941,379,372,363,7,1,355,0,0,4,0,1,4,2,2,2,2,3,0,0,0,0
N00003942,468,466,462,12,1,449,0,0,3,0,0,1,1,0,0,1,0,0,0,1,0
N00003943,657,638,632,25,4,603,0,0,6,0,0,0,0,0,1,13,4,0,0,1,0
N00003944,390,386,384,17,2,362,3,0,2,0,0,0,0,0,0,2,0,0,1,1,0
N00003945,333,329,323,8,4,311,0,0,3,0,0,3,0,3,0,3,1,0,0,0,0
N00003946,446,442,438,15,5,418,0,0,1,0,1,2,2,0,0,0,1,0,1,2,0
N00003947,620,610,605,28,8,568,1,0,3,0,0,2,2,0,4,1,3,0,0,2,0
N00003948,323,321,319,15,1,303,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
N00003949,316,309,295,7,4,283,1,0,1,0,0,13,12,1,0,5,1,0,0,1,0
N00003950,315,310,304,10,1,293,0,0,2,0,0,4,4,0,0,1,3,0,0,1,0
N00003951,265,259,247,9,1,236,1,0,1,0,0,11,11,0,3,1,0,0,0,2,0
N00003952,267,265,256,17,0,239,0,0,2,0,1,6,6,0,0,0,1,0,0,1,0
N00003953,277,275,275,9,3,261,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
N00003954,223,222,216,9,1,205,1,0,5,0,0,1,1,0,0,0,0,0,0,1,0
N00003955,263,258,257,9,1,247,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0
N00003956,310,305,295,14,1,280,0,0,3,0,2,5,5,0,2,2,1,0,0,0,0
N00003957,221,220,214,10,1,203,0,0,1,0,0,5,5,0,0,0,1,0,0,0,0
N00003958,531,524,514,27,7,479,1,0,4,0,0,6,6,0,3,4,0,0,0,0,0
N00003959,264,261,256,11,4,240,1,0,2,0,0,3,3,0,0,1,1,0,1,0,0
N00003960,260,258,250,4,4,242,0,0,5,0,0,3,2,1,0,0,2,0,0,0,0
N00003961,286,284,277,8,1,268,0,0,4,0,0,3,3,0,1,0,1,0,0,0,0
N00003962,676,667,662,23,2,636,1,0,3,0,0,2,2,0,2,3,2,0,1,1,0
N00003963,296,292,284,6,1,276,1,0,3,0,0,5,4,1,0,3,1,0,0,0,0
N00003964,349,348,347,10,7,330,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
N00003965,381,377,362,6,8,348,0,0,4,0,0,11,11,0,0,1,2,0,0,1,0
N00003966,301,294,291,3,2,284,2,0,1,0,0,2,2,0,1,5,0,0,0,1,0
N00003967,405,397,390,11,3,376,0,0,3,0,0,4,4,0,1,2,3,1,0,1,0
N00003968,282,280,277,8,4,265,0,0,1,0,0,2,2,0,0,0,2,0,0,0,0
N00003969,260,260,253,5,4,244,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0
N00003970,330,317,312,9,4,298,1,0,1,0,0,4,4,0,5,4,2,0,2,0,0
N00003971,311,305,298,7,1,290,0,0,4,0,0,3,3,0,0,6,0,0,0,0,0
N00003972,327,321,315,9,2,304,0,0,0,0,0,6,6,0,2,3,1,0,0,0,0
N00003973,345,339,331,16,3,311,1,0,2,0,0,6,6,0,2,0,3,0,0,1,0
N00003974,633,625,612,14,3,595,0,0,6,0,0,7,7,0,1,7,0,0,0,0,0
N00003975,372,372,367,9,2,356,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0
N00003976,347,339,326,7,3,316,0,0,3,0,1,9,9,0,1,3,3,0,0,1,0
N00003977,284,275,267,7,2,258,0,0,3,0,0,5,5,0,0,3,2,0,2,2,0
N00003978,370,363,350,13,0,337,0,0,4,0,0,9,8,1,0,3,2,0,1,1,0
N00003979,349,343,336,11,0,324,1,0,2,0,1,4,4,0,1,5,0,0,0,0,0
N00003980,378,375,367,11,0,355,1,0,4,2,0,2,2,0,2,0,1,0,0,0,0
N00003981,270,270,266,12,1,253,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0
N00003982,211,205,191,5,1,185,0,0,1,0,0,13,13,0,2,3,1,0,0,0,0
N00003983,265,260,258,10,2,246,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0
N00003984,363,362,355,10,1,344,0,0,0,0,0,7,7,0,0,0,1,0,0,0,0
N00003985,298,295,293,16,2,275,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0
N00003986,247,245,244,9,6,229,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
N00003987,304,302,300,7,1,289,3,0,0,0,0,2,2,0,0,1,1,0,0,0,0
N00003988,288,285,280,4,1,275,0,0,0,0,0,5,5,0,0,1,1,0,0,1,0
N00003989,163,161,155,10,1,144,0,0,0,0,0,6,6,0,0,2,0,0,0,0,0
N00003990,420,419,416,17,3,396,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
N00003991,295,294,293,6,4,283,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
N00003992,379,377,376,22,5,346,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0
N00003993,393,382,378,9,7,362,0,0,0,0,0,4,4,0,2,5,3,0,1,0,0
N00003994,353,350,346,11,4,329,2,0,2,0,0,2,2,0,0,2,0,0,0,1,0
N00003995,395,391,385,15,2,368,0,0,3,0,0,3,3,0,2,0,1,1,0,0,0
N00003996,340,339,329,4,1,324,0,0,2,0,0,8,7,1,0,0,0,0,1,0,0
N00003997,364,356,353,15,3,335,0,0,3,0,0,0,0,0,1,6,1,0,0,0,0
N00003998,347,344,339,16,3,319,1,0,1,0,0,4,2,2,1,0,1,0,0,1,0
N00003999,388,384,381,13,1,367,0,0,2,0,0,1,1,0,1,1,1,0,0,1,0
N00004000,311,307,302,8,6,288,0,0,4,0,0,1,1,0,1,3,0,0,0,0,0
N00004001,332,329,325,10,4,310,1,0,0,0,0,4,4,0,1,0,1,0,0,1,0
N00004002,275,274,266,8,5,252,1,0,1,0,0,7,7,0,0,0,0,0,0,1,0
N00004003,414,410,408,12,4,390,1,1,0,0,0,2,2,0,1,1,1,0,1,0,0
N00004004,234,232,228,6,1,221,0,0,0,1,0,3,3,0,0,0,1,0,0,1,0
N00004005,203,202,197,5,3,188,1,0,1,0,1,3,3,0,0,0,1,0,0,0,0
N00004006,224,223,222,4,5,213,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
N00004007,269,266,262,5,3,253,1,0,0,0,0,4,4,0,0,0,2,0,0,1,0
N00004008,474,468,442,6,1,434,1,0,8,0,0,18,18,0,2,3,1,0,0,0,0
N00004009,326,307,299,7,1,291,0,0,4,0,1,3,2,1,1,17,1,0,0,0,0
N00004010,379,363,349,5,1,343,0,0,8,0,0,6,6,0,2,13,1,0,0,0,0
N00004011,482,467,457,12,3,442,0,0,4,0,0,6,6,0,6,6,2,0,0,1,0
N00004012,315,311,307,11,3,292,1,0,4,0,0,0,0,0,0,2,1,0,1,0,0
N00004013,331,326,311,7,2,302,0,0,7,0,0,8,7,1,0,3,0,0,0,2,0
N00004014,335,330,327,10,4,313,0,0,2,0,0,1,1,0,0,1,1,0,0,3,0
N00004015,299,298,294,6,1,287,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0
N00004016,375,359,347,11,5,330,1,0,5,0,0,7,6,1,3,9,3,0,0,1,0
N00004017,305,295,272,11,2,259,0,0,4,0,0,19,19,0,1,4,2,0,1,2,0
N00004018,296,295,286,6,3,277,0,0,2,0,0,7,7,0,1,0,0,0,0,0,0
N00004019,310,308,293,10,1,280,2,0,6,0,0,9,9,0,0,2,0,0,0,0,0
N00004020,425,413,400,7,2,391,0,0,0,0,0,13,12,1,5,5,0,0,0,2,0
N00004021,332,324,311,10,1,300,0,0,7,0,0,6,6,0,1,3,2,0,1,1,0
N00004022,294,293,288,12,5,268,3,0,2,0,0,3,2,1,0,0,0,0,0,1,0
N00004023,247,246,234,11,3,220,0,0,0,0,0,12,12,0,0,1,0,0,0,0,0
N00004024,307,303,291,10,3,278,0,0,0,0,0,12,12,0,1,1,1,0,0,1,0
N00004025,449,438,423,7,5,410,1,0,5,0,0,10,10,0,1,9,0,0,0,1,0
N00004026,327,324,320,9,5,304,2,0,3,0,0,1,1,0,2,0,1,0,0,0,0
N00004027,305,302,300,6,4,290,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0
N00004028,307,305,299,7,4,288,0,0,1,0,1,4,3,1,1,0,1,0,0,0,0
N00004029,283,281,269,11,3,255,0,0,8,0,0,4,4,0,0,0,0,0,0,2,0
N00004030,281,280,273,12,4,257,0,0,3,0,0,4,3,1,0,0,0,0,0,1,0
N00004031,261,258,252,10,8,232,2,0,0,0,0,6,6,0,1,1,1,0,0,0,0
N00004032,233,233,226,9,1,215,1,0,1,0,0,6,6,0,0,0,0,0,0,0,0
N00004033,269,268,265,5,1,259,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0
N00004034,237,233,217,7,2,207,1,0,5,0,0,11,11,0,0,4,0,0,0,0,0
N00004035,288,286,281,5,3,273,0,0,4,0,0,1,1,0,0,1,1,0,0,0,0
N00004036,261,255,243,10,2,230,1,0,1,0,0,11,11,0,0,1,3,0,1,1,0
N00004037,307,294,282,13,0,269,0,0,4,0,2,6,5,1,0,9,4,0,0,0,0
N00004038,255,251,244,10,2,232,0,0,3,0,0,4,4,0,2,1,1,0,0,0,0
N00004039,285,281,269,8,3,258,0,0,9,0,0,3,3,0,3,0,1,0,0,0,0
N00004040,300,286,279,12,3,264,0,0,7,0,0,0,0,0,4,6,1,0,0,3,0
N00004041,304,302,298,4,3,290,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0
N00004042,586,583,573,9,3,560,1,0,4,0,0,6,5,1,0,0,3,0,0,0,0
N00004043,357,356,351,1,4,345,1,0,4,0,0,1,1,0,0,0,1,0,0,0,0
N00004044,290,284,278,9,1,267,1,0,1,0,1,4,4,0,3,3,0,0,0,0,0
N00004045,347,344,337,5,3,329,0,0,4,0,0,3,3,0,2,0,0,0,0,1,0
N00004046,292,281,277,6,5,266,0,0,1,0,0,3,3,0,1,10,0,0,0,0,0
N00004047,1081,1068,1047,38,6,1001,2,0,9,0,1,11,8,3,0,8,1,0,0,4,0
N00004048,474,461,450,20,1,429,0,0,7,0,1,3,3,0,0,8,2,0,0,3,0
N00004049,492,479,465,15,2,447,1,0,8,0,1,5,1,4,3,6,1,0,1,2,0
N00004050,984,944,907,32,9,865,1,0,22,0,0,15,8,7,5,30,3,0,0,2,0
N00004051,992,962,938,48,10,879,1,0,18,0,0,6,6,0,2,24,2,0,1,1,0
N00004052,330,320,312,14,0,296,2,0,4,0,1,3,3,0,2,4,3,0,1,0,0
N00004053,300,300,299,4,0,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N00004054,483,477,469,10,1,455,3,0,1,0,0,7,7,0,1,2,3,0,0,0,0
N00004055,235,230,218,6,3,209,0,0,4,0,0,8,8,0,1,3,0,0,1,0,0
N00004056,427,424,416,18,3,395,0,0,2,0,0,6,5,1,1,1,1,0,0,0,0
N00004057,382,378,376,17,2,357,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0
N00004058,1248,1237,1200,35,7,1158,0,0,11,0,0,26,26,0,2,5,4,0,0,0,0
N00004059,1463,1431,1366,45,12,1308,1,0,21,0,2,42,41,1,5,15,6,0,1,5,0
N00004060,1223,1207,1162,28,14,1120,0,0,15,0,0,30,30,0,2,10,2,0,0,2,0
N00004061,640,633,607,14,2,591,0,0,13,0,0,13,12,1,0,6,0,0,0,1,0
N00004062,493,473,465,13,2,450,0,0,5,0,0,3,3,0,1,17,1,0,0,1,0
N00004063,832,815,803,28,2,772,1,0,3,0,0,9,7,2,3,14,0,0,0,0,0
N00004064,612,595,582,13,5,564,0,0,6,0,0,7,5,2,0,14,0,0,0,3,0
N00004065,260,257,257,7,3,245,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0
N00004066,245,243,241,5,2,233,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
N00004067,259,252,247,11,2,233,1,0,1,0,0,4,4,0,0,4,0,0,0,3,0
N00004068,289,286,284,11,3,268,2,0,0,0,0,2,1,1,0,2,0,0,0,1,0
N00004069,251,247,240,17,0,223,0,0,1,0,0,6,6,0,3,0,0,0,0,1,0
N00004070,213,213,206,5,2,199,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
N00004071,282,275,274,10,4,259,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0
N00004072,341,334,327,14,3,310,0,0,1,0,0,6,6,0,3,0,4,0,0,0,0
N00004073,1068,1004,965,19,2,940,1,3,9,0,0,30,28,2,4,57,1,0,0,2,0
N00004074,335,320,309,11,4,294,0,0,1,0,0,10,10,0,1,13,0,0,0,1,0
N00004075,427,419,414,7,2,405,0,0,3,0,0,2,2,0,2,5,1,0,0,0,0
N00004076,319,314,306,6,2,298,0,0,0,0,0,8,8,0,1,2,1,0,0,1,0
N00004077,359,356,352,11,3,338,0,0,2,0,0,2,2,0,0,0,3,0,0,0,0
N00004078,309,306,305,13,1,290,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0
