GeographyCode,QS221NI0001,QS221NI0002,QS221NI0003,QS221NI0004,QS221NI0005,QS221NI0006,QS221NI0007,QS221NI0008,QS221NI0009,QS221NI0010,QS221NI0011,QS221NI0012,QS221NI0013,QS221NI0014,QS221NI0015,QS221NI0016,QS221NI0017
N00002184,130,74,11,55,2,6,51,13,30,2,6,5,0,2,2,0,1
N00002185,217,111,30,73,3,5,85,35,39,2,9,21,5,9,5,2,0
N00002186,116,51,11,36,1,3,58,20,32,0,6,7,2,2,3,0,0
N00002187,119,31,5,24,0,2,69,32,35,1,1,19,7,3,5,4,0
N00002188,108,60,1,57,2,0,39,2,32,0,5,9,0,5,4,0,0
N00002189,108,30,1,29,0,0,72,2,66,0,4,6,0,3,2,1,0
N00002190,217,60,3,51,1,5,137,14,106,1,16,20,4,13,2,1,0
N00002191,101,46,3,40,1,2,52,7,42,0,3,3,1,2,0,0,0
N00002192,196,46,3,43,0,0,141,12,127,1,1,9,1,2,3,3,0
N00002193,115,52,2,49,0,1,55,3,49,1,2,8,0,6,1,1,0
N00002194,120,65,1,61,2,1,50,3,47,0,0,5,0,2,3,0,0
N00002195,127,44,9,31,1,3,76,18,54,0,4,7,1,2,3,1,0
N00002196,204,32,13,18,1,0,153,91,59,1,2,19,1,0,16,2,0
N00002197,212,25,14,10,0,1,169,128,39,0,2,18,1,2,13,2,0
N00002198,118,34,29,5,0,0,74,69,5,0,0,10,4,0,4,2,0
N00002199,122,24,23,1,0,0,87,83,2,0,2,11,3,1,7,0,0
N00002200,161,46,42,3,1,0,105,102,1,0,2,10,4,0,6,0,0
N00002201,120,55,51,4,0,0,60,56,3,0,1,5,0,0,4,1,0
N00002202,153,27,22,5,0,0,119,112,6,1,0,7,1,0,6,0,0
N00002203,421,95,10,81,0,4,294,16,270,2,6,32,1,13,15,3,0
N00002204,156,29,3,25,1,0,111,18,92,0,1,16,0,8,6,2,0
N00002205,249,37,0,36,1,0,186,4,174,2,6,26,2,15,7,2,0
N00002206,129,33,3,28,1,1,84,18,64,0,2,12,2,0,6,4,0
N00002207,118,30,8,22,0,0,76,22,54,0,0,12,2,2,6,2,0
N00002208,123,36,13,20,1,2,75,35,34,5,1,12,2,1,8,1,0
N00002209,122,17,5,12,0,0,85,47,32,3,3,20,3,5,8,4,0
N00002210,136,20,5,15,0,0,106,28,74,2,2,10,1,5,4,0,0
N00002211,131,59,8,48,0,3,61,2,56,0,3,11,1,7,2,1,0
N00002212,107,27,3,24,0,0,70,5,59,0,6,10,0,6,2,2,0
N00002213,278,46,10,35,0,1,203,36,155,3,9,29,2,16,6,4,1
N00002214,138,27,5,20,0,2,97,5,92,0,0,14,2,5,6,1,0
N00002215,120,39,3,35,0,1,76,11,63,0,2,5,0,2,3,0,0
N00002216,124,39,5,32,1,1,77,3,71,0,3,8,1,5,2,0,0
N00002217,111,39,1,38,0,0,63,5,56,0,2,9,0,5,3,1,0
N00002218,109,37,1,35,0,1,63,7,56,0,0,9,1,2,5,0,1
N00002219,114,47,2,42,1,2,60,2,57,0,1,7,0,6,1,0,0
N00002220,176,41,5,34,2,0,114,18,89,1,6,21,3,10,8,0,0
N00002221,197,58,1,55,1,1,127,11,112,0,4,12,0,5,5,2,0
N00002222,120,44,1,40,0,3,66,19,45,0,2,10,0,5,4,1,0
N00002223,71,34,2,29,2,1,30,6,21,1,2,7,1,6,0,0,0
N00002224,89,36,8,23,0,5,43,16,25,0,2,10,1,4,2,2,1
N00002225,193,113,7,96,6,4,72,5,63,1,3,8,1,4,2,1,0
N00002226,99,29,1,27,0,1,58,5,51,0,2,12,2,6,3,1,0
N00002227,112,38,2,33,2,1,66,3,59,0,4,8,0,3,4,1,0
N00002228,120,48,3,43,0,2,59,2,53,0,4,13,2,9,1,1,0
N00002229,340,71,65,4,0,2,242,221,13,2,6,27,14,0,10,3,0
N00002230,120,46,42,2,0,2,71,68,1,0,2,3,0,0,1,2,0
N00002231,145,51,49,1,0,1,83,75,4,1,3,11,4,1,3,1,2
N00002232,324,97,80,11,0,6,201,126,65,1,9,26,8,2,13,3,0
N00002233,140,57,37,17,0,3,67,51,12,0,4,16,5,3,7,1,0
N00002234,120,54,34,14,0,6,60,48,5,0,7,6,2,2,1,1,0
N00002235,137,54,44,8,0,2,78,74,1,0,3,5,1,0,4,0,0
N00002236,328,186,119,60,4,3,119,103,13,0,3,23,6,4,13,0,0
N00002237,123,28,27,1,0,0,84,78,1,0,5,11,5,0,4,2,0
N00002238,98,20,16,4,0,0,70,66,2,0,2,8,0,2,4,2,0
N00002239,108,39,35,2,1,1,65,63,0,0,2,4,1,0,3,0,0
N00002240,145,57,46,11,0,0,82,79,2,0,1,6,3,1,2,0,0
N00002241,116,44,21,20,2,1,57,42,13,0,2,15,2,3,7,2,1
N00002242,113,37,34,3,0,0,70,68,2,0,0,6,3,0,3,0,0
N00002243,122,68,48,19,1,0,49,43,5,1,0,5,0,1,2,2,0
N00002244,114,37,36,1,0,0,71,71,0,0,0,6,1,0,5,0,0
N00002245,128,89,72,14,0,3,37,33,4,0,0,2,2,0,0,0,0
N00002246,150,20,19,1,0,0,120,120,0,0,0,10,4,0,6,0,0
N00002247,146,21,18,3,0,0,113,109,3,0,1,12,5,0,6,1,0
N00002248,248,40,38,2,0,0,190,185,4,0,1,18,6,1,10,1,0
N00002249,179,12,10,2,0,0,149,146,3,0,0,18,5,1,11,1,0
N00002250,115,18,18,0,0,0,95,94,1,0,0,2,0,0,2,0,0
N00002251,136,27,26,1,0,0,104,95,7,0,2,5,1,0,3,1,0
N00002252,264,35,27,7,1,0,212,163,49,0,0,17,4,4,8,1,0
N00002253,129,19,16,3,0,0,100,96,4,0,0,10,0,0,10,0,0
N00002254,197,40,30,9,0,1,130,112,15,1,2,27,9,0,18,0,0
N00002255,177,32,17,14,0,1,131,99,32,0,0,14,2,2,10,0,0
N00002256,166,19,5,13,0,1,119,26,89,0,4,28,4,5,11,8,0
N00002257,140,38,0,33,1,4,83,2,76,1,4,19,1,10,5,3,0
N00002258,126,25,3,20,0,2,84,0,81,0,3,17,1,6,7,3,0
N00002259,153,43,3,37,1,2,92,1,88,0,3,18,1,8,8,0,1
N00002260,299,53,3,49,0,1,214,14,193,2,5,32,0,16,12,4,0
N00002261,225,20,3,16,1,0,170,2,165,0,3,35,2,16,12,5,0
N00002262,156,32,3,28,1,0,105,7,96,1,1,19,2,4,8,4,1
N00002263,159,23,4,19,0,0,118,7,107,2,2,18,1,7,5,5,0
N00002264,257,48,37,8,1,2,169,158,6,2,3,40,5,0,23,11,1
N00002265,216,29,23,5,1,0,154,142,10,1,1,33,4,3,21,4,1
N00002266,108,28,24,3,0,1,71,63,6,0,2,9,5,0,3,1,0
N00002267,172,35,28,5,0,2,112,94,7,1,10,25,8,2,12,3,0
N00002268,290,64,55,6,1,2,201,180,12,3,6,25,9,3,10,3,0
N00002269,117,27,24,1,0,2,81,78,2,0,1,9,5,0,2,2,0
N00002270,120,21,20,1,0,0,85,81,2,0,2,14,4,1,9,0,0
N00002271,113,28,26,1,0,1,80,79,1,0,0,5,4,0,1,0,0
N00002272,99,22,19,2,0,1,68,66,1,0,1,9,2,2,4,0,1
N00002273,214,38,27,11,0,0,126,86,31,3,6,50,6,11,25,6,2
N00002274,98,26,13,10,0,3,58,34,23,1,0,14,3,5,5,1,0
N00002275,103,28,11,16,0,1,57,35,19,1,2,18,2,5,10,1,0
N00002276,124,30,13,11,0,6,75,55,16,1,3,19,7,1,9,2,0
N00002277,194,51,36,12,1,2,111,81,25,0,5,32,6,5,16,5,0
N00002278,137,45,31,13,0,1,68,52,14,0,2,24,9,3,10,1,1
N00002279,111,59,40,18,0,1,45,34,10,0,1,7,1,2,3,1,0
N00002280,116,32,13,17,1,1,63,38,21,0,4,21,3,1,14,3,0
N00002281,127,14,14,0,0,0,106,101,4,1,0,7,1,1,5,0,0
N00002282,114,48,47,1,0,0,62,57,4,0,1,4,2,0,2,0,0
N00002283,106,26,26,0,0,0,76,75,1,0,0,4,1,0,2,1,0
N00002284,128,44,42,2,0,0,80,77,3,0,0,4,0,1,3,0,0
N00002285,128,15,14,1,0,0,104,103,1,0,0,9,4,0,5,0,0
N00002286,127,18,18,0,0,0,108,108,0,0,0,1,1,0,0,0,0
N00002287,122,28,27,1,0,0,91,89,2,0,0,3,0,1,1,1,0
N00002288,118,36,34,2,0,0,79,75,3,0,1,3,1,0,2,0,0
N00002289,107,32,3,28,0,1,67,4,58,0,5,8,1,4,3,0,0
N00002290,238,119,3,108,4,4,106,6,94,0,6,13,1,7,5,0,0
N00002291,227,104,6,93,0,5,109,20,79,2,8,14,5,3,4,2,0
N00002292,118,33,0,31,1,1,68,3,63,0,2,17,1,11,5,0,0
N00002293,113,44,2,39,2,1,63,5,55,2,1,6,0,5,1,0,0
N00002294,123,34,0,32,1,1,78,1,77,0,0,11,1,5,4,1,0
N00002295,137,33,0,33,0,0,91,5,84,0,2,13,1,4,7,1,0
N00002296,143,35,2,32,0,1,89,11,77,0,1,19,2,8,2,7,0
N00002297,124,23,1,22,0,0,94,4,87,1,2,7,0,5,2,0,0
N00002298,137,59,0,58,1,0,67,4,61,1,1,11,2,3,4,1,1
N00002299,149,41,4,34,2,1,92,4,81,2,5,16,1,3,9,3,0
N00002300,318,66,8,56,0,2,217,31,183,1,2,35,5,12,14,3,1
N00002301,242,44,10,33,1,0,166,31,127,1,7,32,3,7,14,8,0
N00002302,221,26,3,23,0,0,169,15,146,2,6,26,1,10,10,4,1
N00002303,158,25,14,11,0,0,117,50,61,2,4,16,4,1,7,4,0
N00002304,88,25,2,21,0,2,53,9,39,1,4,10,4,4,1,1,0
N00002305,311,71,13,52,1,5,190,39,142,0,9,50,5,16,20,8,1
N00002306,524,110,22,83,3,2,307,121,156,2,28,107,17,32,43,14,1
N00002307,134,26,6,19,1,0,89,20,66,0,3,19,2,7,8,2,0
N00002308,124,29,1,27,1,0,89,5,81,0,3,6,0,4,1,0,1
N00002309,101,36,2,33,0,1,56,5,48,0,3,9,0,4,4,1,0
N00002310,103,34,1,30,0,3,60,5,52,0,3,9,1,6,1,1,0
N00002311,119,30,1,29,0,0,79,9,66,0,4,10,0,6,2,2,0
N00002312,137,46,2,42,0,2,84,7,74,2,1,7,2,4,0,1,0
N00002313,140,46,1,43,1,1,77,2,73,0,2,17,1,7,7,1,1
N00002314,121,38,2,33,0,3,77,7,64,0,6,6,1,3,1,1,0
N00002315,145,37,0,35,0,2,96,8,85,2,1,12,0,7,5,0,0
N00002316,116,42,1,39,0,2,65,5,56,0,4,9,0,5,2,2,0
N00002317,118,24,1,23,0,0,80,2,78,0,0,14,1,5,8,0,0
N00002318,169,45,1,44,0,0,109,4,101,1,3,15,0,6,7,2,0
N00002319,260,55,2,50,0,3,174,2,163,2,7,31,2,16,10,3,0
N00002320,131,36,0,31,3,2,76,1,70,1,4,19,3,11,3,2,0
N00002321,117,29,2,26,0,1,78,2,74,1,1,10,0,6,1,3,0
N00002322,125,28,7,21,0,0,85,6,77,0,2,12,0,8,4,0,0
N00002323,132,25,3,22,0,0,100,4,92,0,4,7,0,4,2,1,0
N00002324,106,18,1,16,0,1,79,3,74,0,2,9,1,5,1,2,0
N00002325,173,30,2,28,0,0,125,9,112,1,3,18,1,8,8,1,0
N00002326,130,35,1,34,0,0,83,1,80,1,1,12,0,7,5,0,0
N00002327,460,67,1,64,0,2,337,19,308,4,6,56,3,32,17,4,0
N00002328,130,25,0,23,0,2,88,5,81,1,1,17,1,5,8,2,1
N00002329,135,49,1,47,0,1,73,2,70,0,1,13,2,7,2,2,0
N00002330,215,30,9,18,1,2,151,55,91,1,4,34,2,9,20,3,0
N00002331,199,29,13,15,0,1,146,89,55,1,1,24,8,7,7,1,1
N00002332,159,51,9,40,0,2,81,14,63,0,4,27,5,6,13,3,0
N00002333,149,38,18,19,0,1,88,31,56,0,1,23,4,5,11,3,0
N00002334,125,24,10,14,0,0,86,34,52,0,0,15,2,3,8,2,0
N00002335,202,43,5,38,0,0,136,27,106,2,1,23,0,8,13,2,0
N00002336,132,42,1,34,4,3,76,4,70,0,2,14,0,10,4,0,0
N00002337,139,36,31,5,0,0,94,89,5,0,0,9,3,0,5,1,0
N00002338,109,32,0,30,2,0,72,3,67,0,2,5,0,3,2,0,0
N00002339,116,29,2,26,1,0,68,10,58,0,0,19,1,9,6,3,0
N00002340,114,29,2,26,1,0,71,3,65,0,3,14,0,10,3,1,0
N00002341,100,29,0,29,0,0,65,5,59,0,1,6,0,2,4,0,0
N00002342,115,40,37,3,0,0,66,59,6,0,1,9,2,0,7,0,0
N00002343,117,19,15,4,0,0,85,81,1,1,2,13,0,1,10,2,0
N00002344,182,72,60,9,1,2,92,88,2,1,1,18,5,4,7,2,0
N00002345,153,80,22,56,1,1,59,26,33,0,0,14,5,1,5,3,0
N00002346,114,45,7,37,0,1,60,14,41,0,5,9,0,3,5,1,0
N00002347,280,72,8,60,1,3,174,19,144,1,10,34,3,14,14,3,0
N00002348,169,81,2,76,1,2,73,11,60,0,2,15,2,8,4,1,0
N00002349,113,39,5,34,0,0,65,2,58,1,4,9,1,6,0,2,0
N00002350,96,41,1,40,0,0,48,2,46,0,0,7,2,4,1,0,0
N00002351,418,61,51,9,0,1,321,305,16,0,0,36,9,3,20,4,0
N00002352,137,59,54,5,0,0,67,64,3,0,0,11,4,1,6,0,0
N00002353,647,109,103,4,0,2,468,451,12,2,3,70,21,7,33,8,1
N00002354,151,49,40,8,0,1,91,86,4,0,1,11,3,2,6,0,0
N00002355,112,36,33,3,0,0,71,66,4,0,1,5,1,0,4,0,0
N00002356,140,21,18,2,0,1,104,102,1,0,1,15,4,1,9,1,0
N00002357,146,65,57,6,0,2,74,70,4,0,0,7,3,1,1,2,0
N00002358,110,42,36,4,0,2,65,62,2,0,1,3,2,1,0,0,0
N00002359,118,51,43,6,0,2,65,63,2,0,0,2,2,0,0,0,0
N00002360,115,47,6,37,0,4,56,5,50,0,1,12,0,5,6,1,0
N00002361,116,29,1,26,0,2,78,6,71,1,0,9,2,4,1,2,0
N00002362,113,47,4,42,0,1,56,3,50,0,3,10,0,5,4,1,0
N00002363,108,41,0,39,0,2,53,5,45,0,3,14,0,8,5,1,0
N00002364,118,64,2,57,1,4,45,4,39,0,2,9,2,4,3,0,0
N00002365,121,35,1,32,0,2,79,6,70,0,3,7,1,5,1,0,0
N00002366,118,41,1,38,0,2,71,10,58,0,3,6,1,3,1,0,1
N00002367,164,51,13,37,0,1,97,27,66,0,4,16,2,11,2,1,0
N00002368,141,21,3,18,0,0,109,31,76,0,2,11,0,3,6,1,1
N00002369,289,67,14,49,0,4,195,39,150,1,5,27,1,10,12,3,1
N00002370,128,19,9,10,0,0,102,18,83,0,1,7,1,3,2,1,0
N00002371,146,20,8,12,0,0,117,48,66,0,3,9,0,3,3,3,0
N00002372,211,26,7,17,0,2,164,22,140,1,1,21,1,7,12,1,0
N00002373,139,29,19,7,0,3,99,61,36,0,2,11,2,0,9,0,0
N00002374,126,40,18,21,0,1,80,34,43,0,3,6,0,2,4,0,0
N00002375,132,29,10,17,0,2,94,47,46,0,1,9,0,3,6,0,0
N00002376,148,24,2,21,0,1,98,7,91,0,0,26,0,10,12,4,0
N00002377,169,37,6,29,0,2,99,8,83,2,6,33,2,16,13,2,0
N00002378,306,80,6,71,1,2,190,17,172,1,0,36,3,14,15,4,0
N00002379,251,57,5,49,0,3,155,13,138,1,3,39,3,17,12,6,1
N00002380,133,46,3,42,0,1,80,3,77,0,0,7,0,5,1,1,0
N00002381,149,30,2,28,0,0,101,7,92,1,1,18,1,6,6,5,0
N00002382,181,40,5,35,0,0,117,8,108,0,1,24,1,10,12,0,1
N00002383,150,16,1,13,1,1,117,1,114,2,0,17,0,10,4,1,2
N00002384,144,31,2,28,0,1,92,1,89,1,1,21,0,9,10,1,1
N00002385,108,24,4,18,1,1,68,5,62,0,1,16,0,9,3,4,0
N00002386,127,52,48,1,0,3,66,64,2,0,0,9,1,2,6,0,0
N00002387,266,152,138,12,1,1,102,96,6,0,0,12,7,0,4,1,0
N00002388,92,38,30,5,1,2,47,42,4,1,0,7,6,0,1,0,0
N00002389,134,46,40,3,1,2,81,77,3,1,0,7,2,0,2,3,0
N00002390,142,60,49,8,2,1,70,66,3,0,1,12,1,0,10,1,0
N00002391,136,25,21,4,0,0,102,99,3,0,0,9,2,0,6,1,0
N00002392,116,17,15,2,0,0,94,93,1,0,0,5,1,0,3,1,0
N00002393,197,26,22,2,2,0,160,156,2,2,0,11,4,1,6,0,0
N00002394,154,52,43,6,0,3,90,87,1,0,2,12,4,0,8,0,0
N00002395,126,16,15,1,0,0,104,103,1,0,0,6,2,0,4,0,0
N00002396,132,45,3,40,0,2,74,9,65,0,0,13,0,4,9,0,0
N00002397,147,51,43,7,0,1,84,76,6,2,0,12,2,0,10,0,0
N00002398,137,33,6,27,0,0,89,5,84,0,0,15,1,6,8,0,0
N00002399,117,44,39,4,0,1,60,54,5,0,1,13,2,1,8,2,0
N00002400,70,15,5,10,0,0,50,11,39,0,0,5,0,1,2,2,0
N00002401,555,105,69,34,1,1,354,263,77,8,6,96,19,9,60,8,0
N00002402,96,23,9,14,0,0,57,18,38,0,1,16,2,0,13,1,0
N00002403,176,52,20,31,0,1,104,8,95,1,0,20,3,5,10,2,0
N00002404,339,78,9,67,0,2,222,10,208,1,3,39,2,15,20,0,2
N00002405,128,30,4,23,0,3,83,12,70,0,1,15,2,4,8,1,0
N00002406,109,17,16,1,0,0,87,81,4,2,0,5,2,1,2,0,0
N00002407,112,33,33,0,0,0,76,75,1,0,0,3,0,0,3,0,0
N00002408,129,30,29,1,0,0,96,93,2,1,0,3,1,0,2,0,0
N00002409,131,43,39,3,0,1,84,76,7,0,1,4,2,0,2,0,0
N00002410,117,37,34,3,0,0,73,70,3,0,0,7,2,0,5,0,0
N00002411,107,15,15,0,0,0,83,81,1,1,0,9,1,0,7,1,0
N00002412,110,7,6,1,0,0,96,92,2,1,1,7,3,0,4,0,0
N00002413,123,16,16,0,0,0,103,102,1,0,0,4,1,0,3,0,0
N00002414,103,23,20,2,0,1,76,74,2,0,0,4,2,0,2,0,0
N00002415,103,24,22,2,0,0,70,69,1,0,0,9,2,0,7,0,0
N00002416,180,45,27,16,0,2,114,74,40,0,0,21,1,5,14,1,0
N00002417,120,29,24,4,0,1,87,78,8,1,0,4,0,0,3,1,0
N00002418,169,30,29,1,0,0,130,123,6,0,1,9,4,0,4,1,0
N00002419,230,44,24,18,0,2,160,76,83,1,0,26,1,4,19,2,0
N00002420,163,29,26,3,0,0,124,121,3,0,0,10,5,0,5,0,0
N00002421,131,25,21,4,0,0,94,74,19,1,0,12,1,0,8,3,0
N00002422,162,36,8,27,0,1,112,25,86,0,1,14,0,1,10,2,1
N00002423,115,62,58,2,0,2,50,49,1,0,0,3,1,0,2,0,0
N00002424,129,39,37,0,1,1,86,85,0,0,1,4,2,0,2,0,0
N00002425,127,42,39,2,1,0,79,75,2,0,2,6,1,0,5,0,0
N00002426,132,43,39,2,0,2,85,82,2,0,1,4,2,0,2,0,0
N00002427,127,35,34,1,0,0,87,86,1,0,0,5,1,0,4,0,0
N00002428,125,34,32,2,0,0,82,81,1,0,0,9,5,0,4,0,0
N00002429,135,47,43,4,0,0,87,86,1,0,0,1,0,0,1,0,0
N00002430,131,43,39,4,0,0,84,82,2,0,0,4,4,0,0,0,0
N00002431,423,166,153,9,2,2,239,231,8,0,0,18,4,0,13,1,0
N00002432,119,64,63,1,0,0,51,50,1,0,0,4,1,0,3,0,0
N00002433,135,30,29,1,0,0,96,95,1,0,0,9,3,1,3,2,0
N00002434,102,33,32,1,0,0,67,66,1,0,0,2,1,0,1,0,0
N00002435,152,90,83,6,0,1,59,58,1,0,0,3,0,0,3,0,0
N00002436,154,42,40,1,0,1,104,101,3,0,0,8,4,0,4,0,0
N00002437,88,13,13,0,0,0,72,71,1,0,0,3,1,0,1,1,0
N00002438,127,35,32,3,0,0,86,83,2,1,0,6,1,0,5,0,0
N00002439,120,32,31,0,0,1,85,82,2,0,1,3,2,0,1,0,0
N00002440,110,21,21,0,0,0,82,80,2,0,0,7,3,0,4,0,0
N00002441,112,48,46,2,0,0,62,59,3,0,0,2,1,0,1,0,0
N00002442,110,24,24,0,0,0,80,79,1,0,0,6,0,1,5,0,0
N00002443,128,31,27,4,0,0,89,87,1,1,0,8,1,0,6,1,0
N00002444,372,146,37,104,2,3,194,30,160,1,3,32,2,10,19,1,0
N00002445,147,51,14,36,1,0,85,31,51,2,1,11,2,2,7,0,0
N00002446,133,58,3,51,1,3,62,3,56,0,3,13,2,2,9,0,0
N00002447,153,60,5,52,1,2,78,7,69,0,2,15,0,0,12,3,0
N00002448,131,46,2,44,0,0,77,3,71,0,3,8,0,3,4,1,0
N00002449,134,46,2,42,0,2,75,13,59,1,2,13,0,3,8,2,0
N00002450,131,53,11,42,0,0,69,10,57,0,2,9,1,4,4,0,0
N00002451,284,119,108,9,0,2,156,152,4,0,0,9,1,1,5,2,0
N00002452,121,37,23,14,0,0,75,58,16,0,1,9,0,2,5,2,0
N00002453,157,67,37,29,1,0,79,63,16,0,0,11,1,0,8,2,0
N00002454,200,118,59,59,0,0,70,44,26,0,0,12,1,3,8,0,0
N00002455,128,19,11,8,0,0,96,66,30,0,0,13,4,2,7,0,0
N00002456,146,31,24,7,0,0,105,85,19,1,0,10,1,1,7,1,0
N00002457,202,38,8,28,1,1,139,19,119,0,1,25,2,7,15,1,0
N00002458,134,49,28,19,1,1,78,58,19,0,1,7,2,2,2,1,0
N00002459,296,69,54,15,0,0,203,145,58,0,0,24,2,5,14,3,0
N00002460,154,23,21,2,0,0,115,95,20,0,0,16,3,0,13,0,0
N00002461,180,28,23,4,0,1,141,121,20,0,0,11,1,2,7,1,0
N00002462,178,41,34,6,0,1,119,97,22,0,0,18,1,2,15,0,0
N00002463,136,29,19,10,0,0,85,68,17,0,0,22,3,3,14,2,0
N00002464,142,28,13,15,0,0,98,40,57,1,0,16,1,0,13,2,0
N00002465,270,44,44,0,0,0,217,215,2,0,0,9,2,0,7,0,0
N00002466,110,33,33,0,0,0,75,74,1,0,0,2,0,0,2,0,0
N00002467,115,30,29,1,0,0,83,81,1,0,1,2,0,0,2,0,0
N00002468,116,38,34,1,0,3,76,75,1,0,0,2,1,0,1,0,0
N00002469,232,60,59,0,0,1,163,159,3,0,1,9,4,1,3,1,0
N00002470,144,35,33,2,0,0,103,100,3,0,0,6,2,0,4,0,0
N00002471,118,26,24,2,0,0,90,88,2,0,0,2,2,0,0,0,0
N00002472,167,32,32,0,0,0,131,131,0,0,0,4,0,0,3,1,0
N00002473,125,39,37,2,0,0,82,82,0,0,0,4,2,0,1,1,0
N00002474,135,31,31,0,0,0,98,97,1,0,0,6,1,1,4,0,0
N00002475,164,53,50,3,0,0,108,105,3,0,0,3,0,0,3,0,0
N00002476,146,36,34,1,0,1,107,105,2,0,0,3,2,0,1,0,0
N00002477,115,25,17,8,0,0,79,66,13,0,0,11,1,0,10,0,0
N00002478,191,37,33,3,0,1,147,139,6,0,2,7,1,0,5,1,0
N00002479,140,10,8,1,0,1,122,117,5,0,0,8,1,0,7,0,0
N00002480,216,27,18,9,0,0,165,123,42,0,0,24,9,2,13,0,0
N00002481,127,40,37,3,0,0,87,86,1,0,0,0,0,0,0,0,0
N00002482,118,34,34,0,0,0,77,77,0,0,0,7,3,2,2,0,0
N00002483,125,28,27,1,0,0,93,90,3,0,0,4,1,1,2,0,0
N00002484,129,40,40,0,0,0,82,81,1,0,0,7,4,0,3,0,0
N00002485,103,27,27,0,0,0,73,72,1,0,0,3,1,0,2,0,0
N00002486,153,31,30,1,0,0,113,111,1,0,1,9,1,0,7,0,1
N00002487,142,21,19,1,0,1,110,108,2,0,0,11,2,1,8,0,0
N00002488,417,61,60,0,0,1,330,323,6,1,0,26,6,2,16,1,1
N00002489,263,36,26,8,1,1,210,198,12,0,0,17,7,1,9,0,0
N00002490,138,23,16,6,1,0,99,86,13,0,0,16,2,0,14,0,0
N00002491,138,44,41,2,1,0,88,84,3,0,1,6,2,0,4,0,0
N00002492,114,26,26,0,0,0,82,80,2,0,0,6,0,0,6,0,0
N00002493,136,51,49,2,0,0,82,81,1,0,0,3,2,0,1,0,0
N00002494,105,29,29,0,0,0,73,71,2,0,0,3,1,0,2,0,0
N00002495,208,36,34,1,1,0,163,160,2,0,1,9,3,0,5,0,1
N00002496,121,21,20,0,0,1,97,97,0,0,0,3,0,1,2,0,0
N00002497,222,48,45,2,0,1,163,157,6,0,0,11,1,0,9,1,0
N00002498,431,75,69,5,0,1,332,324,7,0,1,24,5,3,13,3,0
N00002499,239,57,55,2,0,0,171,169,2,0,0,11,2,0,8,1,0
N00002500,179,21,21,0,0,0,150,147,1,1,1,8,3,0,5,0,0
N00002501,523,70,60,9,0,1,411,398,10,1,2,42,17,1,24,0,0
N00002502,173,30,19,11,0,0,130,119,11,0,0,13,2,1,8,2,0
N00002503,106,32,14,17,0,1,59,37,20,1,1,15,0,0,14,1,0
N00002504,136,76,25,49,0,2,52,18,33,1,0,8,1,2,5,0,0
N00002505,129,61,12,45,1,3,54,6,46,2,0,14,1,2,8,3,0
N00002506,128,53,12,38,0,3,58,10,47,0,1,17,1,5,10,1,0
N00002507,114,20,2,17,1,0,74,12,61,1,0,20,0,4,13,2,1
N00002508,102,58,32,23,2,1,31,20,10,1,0,13,2,2,8,1,0
N00002509,151,89,30,58,1,0,54,27,26,1,0,8,1,1,6,0,0
N00002510,216,81,63,14,0,4,108,87,17,3,1,27,5,3,17,2,0
N00002511,94,47,34,11,1,1,37,29,6,1,1,10,0,0,9,1,0
N00002512,311,114,77,37,0,0,171,94,75,0,2,26,3,5,14,2,2
N00002513,116,22,8,14,0,0,78,21,56,0,1,16,1,2,12,1,0
N00002514,122,16,7,9,0,0,87,35,51,0,1,19,1,4,13,1,0
N00002515,107,22,10,11,0,1,74,40,34,0,0,11,1,4,5,1,0
N00002516,125,18,9,9,0,0,90,45,44,0,1,17,3,2,12,0,0
N00002517,133,35,14,20,0,1,76,44,32,0,0,22,4,2,13,3,0
N00002518,251,49,24,22,0,3,154,85,68,1,0,48,7,8,31,2,0
N00002519,131,33,18,13,0,2,79,52,26,1,0,19,3,3,12,1,0
N00002520,274,44,16,25,1,2,178,104,73,0,1,52,5,8,36,3,0
N00002521,505,127,101,23,0,3,315,284,25,4,2,63,13,5,41,4,0
N00002522,122,44,36,7,0,1,68,61,4,0,3,10,0,1,8,1,0
N00002523,123,26,16,10,0,0,87,69,18,0,0,10,3,0,7,0,0
N00002524,163,44,35,8,1,0,104,88,15,0,1,15,6,1,8,0,0
N00002525,634,125,65,56,2,2,404,223,164,10,7,105,12,16,64,12,1
N00002526,381,79,41,30,1,7,235,147,74,7,7,67,16,7,39,4,1
N00002527,151,23,6,15,1,1,108,60,47,0,1,20,4,3,11,2,0
N00002528,95,12,12,0,0,0,80,78,2,0,0,3,3,0,0,0,0
N00002529,124,17,16,1,0,0,101,101,0,0,0,6,1,0,4,1,0
N00002530,120,17,15,2,0,0,98,96,2,0,0,5,2,0,3,0,0
N00002531,152,15,15,0,0,0,129,124,4,0,1,8,2,0,6,0,0
N00002532,119,16,15,1,0,0,97,93,3,1,0,6,1,0,5,0,0
N00002533,408,157,122,29,1,5,220,208,11,0,1,31,8,1,20,1,1
N00002534,191,67,50,14,1,2,106,96,8,1,1,18,2,0,16,0,0
N00002535,138,13,13,0,0,0,119,116,3,0,0,6,2,1,3,0,0
N00002536,209,44,7,36,0,1,138,9,128,0,1,27,1,10,11,5,0
N00002537,575,124,93,28,2,1,411,341,67,1,2,40,4,5,26,5,0
N00002538,238,37,23,13,0,1,175,131,44,0,0,26,4,1,19,0,2
