GeographyCode,QS213NI0001,QS213NI0002,QS213NI0003,QS213NI0004,QS213NI0005,QS213NI0006
N00000817,247,24,4,9,1,24
N00000818,307,36,10,14,10,38
N00000819,243,6,3,5,2,7
N00000820,361,25,1,1,0,26
N00000821,257,12,8,6,6,14
N00000822,203,13,2,8,1,14
N00000823,353,24,7,9,7,24
N00000824,240,16,5,5,5,16
N00000825,353,13,0,0,0,13
N00000826,294,5,0,1,0,5
N00000827,291,6,0,0,0,6
N00000828,226,5,0,3,0,6
N00000829,299,1,1,1,0,2
N00000830,254,2,1,1,1,2
N00000831,300,4,3,3,1,4
N00000832,265,5,3,3,3,5
N00000833,248,5,1,1,0,5
N00000834,384,11,1,3,2,12
N00000835,290,9,4,4,4,9
N00000836,338,4,2,3,2,4
N00000837,336,1,0,0,0,1
N00000838,279,5,0,1,0,5
N00000839,349,2,0,0,0,2
N00000840,265,3,0,0,0,3
N00000841,271,10,4,4,4,10
N00000842,530,12,3,4,3,13
N00000843,223,6,3,3,3,6
N00000844,200,1,0,0,0,1
N00000845,197,5,0,0,0,5
N00000846,237,3,2,2,2,3
N00000847,896,13,7,9,7,14
N00000848,221,4,1,1,1,4
N00000849,295,8,0,0,0,8
N00000850,254,2,1,2,1,2
N00000851,230,7,1,1,1,7
N00000852,1121,6,2,2,2,7
N00000853,265,5,1,2,1,6
N00000854,729,11,3,3,3,11
N00000855,167,10,3,1,1,10
N00000856,175,12,0,0,0,12
N00000857,369,39,10,13,7,41
N00000858,225,19,8,8,5,19
N00000859,276,19,5,8,4,21
N00000860,421,24,7,10,4,28
N00000861,284,19,3,9,0,24
N00000862,849,70,11,16,8,72
N00000863,289,20,3,3,0,20
N00000864,296,24,4,6,0,25
N00000865,343,25,4,5,1,26
N00000866,323,22,6,4,3,22
N00000867,272,21,5,7,4,21
N00000868,282,21,2,3,2,21
N00000869,182,12,3,3,2,12
N00000870,381,26,10,12,5,27
N00000871,332,31,4,6,4,33
N00000872,248,18,6,6,4,19
N00000873,311,6,0,1,2,8
N00000874,499,17,4,2,1,19
N00000875,271,12,6,5,3,13
N00000876,201,7,3,3,3,8
N00000877,347,15,4,6,3,15
N00000878,225,9,3,4,3,10
N00000879,951,20,10,9,10,21
N00000880,299,7,3,2,2,9
N00000881,288,23,9,9,8,24
N00000882,237,10,4,5,2,12
N00000883,253,16,2,5,1,17
N00000884,198,7,2,1,1,7
N00000885,582,35,12,14,7,38
N00000886,242,8,2,2,0,10
N00000887,303,18,2,3,3,19
N00000888,298,15,2,3,1,15
N00000889,245,19,8,12,8,21
N00000890,324,10,3,3,2,11
N00000891,335,30,7,11,6,31
N00000892,307,15,3,6,1,16
N00000893,273,18,2,6,1,18
N00000894,256,13,3,3,1,14
N00000895,258,16,8,7,7,16
N00000896,255,10,3,4,3,11
N00000897,290,14,4,7,3,15
N00000898,283,16,2,4,2,16
N00000899,299,19,3,9,0,19
N00000900,207,8,2,3,1,9
N00000901,304,9,3,2,0,10
N00000902,284,13,1,4,1,13
N00000903,188,8,1,1,1,8
N00000904,431,21,3,7,1,26
N00000905,310,22,1,5,2,22
N00000906,253,10,2,5,1,12
N00000907,308,15,6,6,6,15
N00000908,311,28,5,11,1,30
N00000909,244,13,0,2,0,14
N00000910,260,12,5,6,5,14
N00000911,227,14,8,9,6,15
N00000912,227,7,1,2,1,8
N00000913,306,14,4,3,2,15
N00000914,286,20,5,5,4,20
N00000915,205,13,7,7,3,13
N00000916,222,13,0,1,0,14
N00000917,221,10,0,1,1,11
N00000918,250,17,5,2,2,17
N00000919,224,14,0,4,0,16
N00000920,145,8,1,0,0,9
N00000921,685,19,6,9,5,21
N00000922,278,11,3,4,3,11
N00000923,240,19,4,4,2,20
N00000924,218,15,2,2,2,16
N00000925,281,12,1,4,0,12
N00000926,271,3,0,1,1,4
N00000927,405,2,1,4,1,5
N00000928,345,12,1,1,0,12
N00000929,418,7,2,3,2,7
N00000930,337,11,3,4,3,11
N00000931,650,6,1,3,1,7
N00000932,385,8,0,0,0,8
N00000933,270,4,2,2,2,4
N00000934,268,6,1,3,2,7
N00000935,232,10,1,2,0,10
N00000936,463,8,2,2,3,9
N00000937,419,6,2,4,3,6
N00000938,336,2,2,0,1,4
N00000939,191,3,2,2,3,4
N00000940,233,8,3,5,3,9
N00000941,324,20,2,2,1,21
N00000942,269,13,3,4,3,13
N00000943,254,15,4,2,1,16
N00000944,234,9,3,3,0,9
N00000945,251,14,3,3,3,14
N00000946,361,30,17,18,17,31
N00000947,240,9,1,1,1,9
N00000948,212,1,0,0,0,1
N00000949,302,13,8,8,8,13
N00000950,291,4,1,2,0,5
N00000951,235,4,1,2,1,4
N00000952,364,11,1,1,0,11
N00000953,215,5,3,2,3,8
N00000954,262,11,4,5,4,11
N00000955,383,11,2,5,2,11
N00000956,458,15,1,3,1,15
N00000957,523,46,4,7,1,47
N00000958,285,23,4,10,4,24
N00000959,463,42,5,15,3,44
N00000960,493,28,0,4,1,28
N00000961,300,31,7,17,5,34
N00000962,324,27,8,8,5,28
N00000963,247,18,11,11,9,22
N00000964,290,19,1,1,0,19
N00000965,289,20,7,2,2,20
N00000966,314,32,3,5,4,32
N00000967,369,25,1,5,1,25
N00000968,246,15,2,3,1,16
N00000969,178,17,1,2,0,17
N00000970,459,31,8,13,7,35
N00000971,247,10,2,2,1,10
N00000972,298,12,6,5,5,12
N00000973,314,15,4,5,3,15
N00000974,265,22,9,5,5,23
N00000975,254,17,2,5,3,18
N00000976,138,6,1,1,1,6
N00000977,278,16,3,3,2,17
N00000978,227,17,3,8,2,18
N00000979,209,23,8,11,6,24
N00000980,220,29,2,6,1,29
N00000981,201,25,9,11,7,25
N00000982,246,26,2,4,1,27
N00000983,318,19,3,2,3,21
N00000984,325,30,8,8,4,33
N00000985,228,10,2,3,1,10
N00000986,203,15,3,3,2,16
N00000987,353,21,4,6,0,23
N00000988,142,5,1,1,2,6
N00000989,252,12,3,3,3,12
N00000990,263,26,4,8,2,27
N00000991,256,11,3,4,5,13
N00000992,440,37,11,7,5,41
N00000993,226,5,0,0,0,5
N00000994,886,63,13,13,6,65
N00000995,192,13,2,1,1,13
N00000996,371,25,3,2,0,26
N00000997,264,11,4,4,2,11
N00000998,287,25,3,2,0,25
N00000999,219,9,1,4,0,10
N00001000,297,37,7,12,3,38
N00001001,280,15,3,6,2,17
N00001002,760,58,12,15,9,63
N00001003,208,14,2,5,0,15
N00001004,290,32,13,13,3,37
N00001005,248,16,8,7,7,19
N00001006,521,38,12,13,4,40
N00001007,586,45,9,6,3,49
N00001008,243,20,0,3,0,20
N00001009,186,8,1,3,1,9
N00001010,329,14,4,1,0,17
N00001011,359,14,1,1,0,15
N00001012,351,15,6,4,1,18
N00001013,238,9,4,1,1,11
N00001014,238,18,4,5,2,19
N00001015,412,20,8,3,2,25
N00001016,262,10,3,3,3,12
N00001017,316,15,2,1,0,15
N00001018,283,24,10,14,7,25
N00001019,201,15,4,5,4,15
N00001020,164,5,2,2,1,6
N00001021,233,6,3,5,2,8
N00001022,600,42,8,9,4,43
N00001023,216,14,4,3,1,15
N00001024,343,27,7,11,5,31
N00001025,289,25,5,4,2,25
N00001026,232,16,6,5,3,17
N00001027,378,19,9,12,7,19
N00001028,250,4,0,0,0,4
N00001029,644,13,8,7,7,14
N00001030,501,16,6,8,4,19
N00001031,360,12,11,6,5,17
N00001032,179,7,0,0,0,7
N00001033,127,13,6,5,5,14
N00001034,326,22,7,12,2,26
N00001035,267,4,0,0,0,4
N00001036,377,16,5,10,5,20
N00001037,360,23,6,8,3,26
N00001038,692,39,13,17,12,42
N00001039,375,20,1,6,1,20
N00001040,255,8,0,1,1,9
N00001041,185,17,4,5,3,17
N00001042,631,40,7,5,2,42
N00001043,197,9,4,1,1,12
N00001044,288,20,8,9,5,21
N00001045,268,26,8,7,4,26
N00001046,294,23,5,6,4,24
N00001047,302,26,2,7,3,26
N00001048,321,21,10,9,4,26
N00001049,320,18,7,9,3,20
N00001050,327,14,1,2,1,14
N00001051,359,15,3,3,3,16
N00001052,172,4,1,1,1,4
N00001053,346,23,5,7,2,25
N00001054,326,13,3,1,0,13
N00001055,340,16,2,2,0,16
N00001056,338,21,3,4,2,21
N00001057,315,27,6,10,8,29
N00001058,339,32,6,10,2,35
N00001059,307,26,2,5,1,26
N00001060,247,13,5,4,4,14
N00001061,334,21,2,3,2,21
N00001062,341,17,2,3,1,17
N00001063,299,28,5,4,2,29
N00001064,611,39,2,5,1,41
N00001065,313,16,0,3,0,17
N00001066,267,17,2,9,1,19
N00001067,268,27,3,5,1,27
N00001068,326,26,4,7,3,26
N00001069,309,25,1,9,1,26
N00001070,497,41,10,12,3,45
N00001071,298,36,6,9,4,36
N00001072,311,17,4,2,1,17
N00001073,275,13,3,2,1,15
N00001074,237,25,4,12,0,25
N00001075,296,22,3,3,0,25
N00001076,263,23,6,7,4,24
N00001077,222,11,4,11,2,19
N00001078,248,11,4,6,3,13
N00001079,787,30,6,7,5,32
N00001080,309,19,5,6,4,19
N00001081,391,16,4,5,4,16
N00001082,412,16,0,1,1,16
N00001083,418,21,6,8,5,23
N00001084,429,14,4,5,2,14
N00001085,1045,44,8,14,2,45
N00001086,322,16,2,4,1,16
N00001087,295,9,4,3,2,10
N00001088,290,10,4,4,3,11
N00001089,300,33,9,11,8,34
N00001090,212,11,1,2,1,11
N00001091,374,9,1,3,1,9
N00001092,383,8,2,2,2,8
N00001093,583,12,4,3,2,13
N00001094,222,1,1,1,1,1
N00001095,351,10,2,4,2,10
N00001096,389,14,3,2,1,14
N00001097,310,8,6,6,6,8
N00001098,299,7,2,2,1,8
N00001099,270,23,2,4,0,23
N00001100,285,8,0,1,0,8
N00001101,292,12,4,8,3,13
N00001102,542,36,8,13,7,38
N00001103,203,5,3,3,2,5
N00001104,291,13,2,2,1,13
N00001105,291,9,5,3,2,9
N00001106,266,3,0,2,0,3
N00001107,293,5,1,0,0,5
N00001108,196,2,0,0,0,2
N00001109,378,6,1,1,1,7
N00001110,326,9,4,4,4,9
N00001111,661,18,6,6,5,18
N00001112,299,5,0,4,1,6
N00001113,1304,36,9,18,8,37
N00001114,300,4,3,2,1,6
N00001115,216,1,0,0,0,1
N00001116,481,23,8,10,8,23
N00001117,703,49,13,14,14,51
N00001118,291,8,9,3,3,13
N00001119,168,7,0,1,0,7
N00001120,206,16,5,6,5,16
N00001121,227,12,4,3,4,13
N00001122,175,11,7,7,6,12
N00001123,182,12,4,2,3,13
N00001124,535,26,5,5,5,26
N00001125,386,7,3,3,2,8
N00001126,228,12,1,1,1,14
N00001127,614,21,8,12,9,21
N00001128,243,17,6,6,7,18
N00001129,428,22,1,4,1,22
N00001130,171,11,4,5,3,13
N00001131,1036,72,26,30,19,73
N00001132,239,12,2,5,2,13
N00001133,598,24,7,11,6,25
N00001134,201,12,9,8,9,13
N00001135,183,18,6,6,4,19
N00001136,250,18,8,7,7,19
N00001137,279,10,7,4,4,11
N00001138,184,15,5,6,5,15
N00001139,509,23,4,4,3,23
N00001140,296,27,11,16,11,29
N00001141,175,20,3,2,2,20
N00001142,181,13,9,9,6,13
N00001143,138,9,4,5,5,10
N00001144,219,12,5,2,2,14
N00001145,307,8,1,1,1,8
N00001146,280,2,0,0,0,2
N00001147,250,12,5,5,5,12
N00001148,251,3,0,0,0,3
N00001149,363,11,1,2,1,11
N00001150,312,8,4,4,4,8
N00001151,370,7,1,3,0,7
N00001152,386,2,0,1,0,2
N00001153,302,3,2,2,2,3
N00001154,283,4,4,4,4,4
N00001155,602,21,4,6,3,24
N00001156,1247,32,7,7,6,32
N00001157,265,6,0,2,0,7
N00001158,259,6,5,1,1,8
N00001159,348,3,1,2,0,3
N00001160,340,7,0,0,0,7
N00001161,233,4,3,2,2,4
N00001162,169,5,0,0,0,5
N00001163,333,3,2,1,0,4
N00001164,323,5,3,0,0,6
N00001165,311,6,1,0,0,6
N00001166,573,7,3,4,2,7
N00001167,334,5,1,0,0,5
N00001168,339,7,0,0,0,7
N00001169,309,3,0,0,0,3
N00001170,318,3,0,1,0,3
N00001171,394,6,2,3,2,7
N00001172,299,3,3,2,1,4
N00001173,254,21,4,3,2,22
N00001174,326,17,4,5,3,17
N00001175,297,12,1,1,0,12
N00001176,236,13,8,4,3,16
N00001177,253,19,8,8,5,24
N00001178,398,18,3,8,3,18
N00001179,338,16,4,5,3,17
N00001180,153,10,2,2,0,10
N00001181,288,19,7,5,3,19
N00001182,346,22,4,9,2,22
N00001183,434,29,4,5,4,30
N00001184,272,12,3,5,2,12
N00001185,262,15,4,6,4,17
N00001186,252,21,6,6,6,21
N00001187,304,10,2,2,2,10
N00001188,791,36,8,11,9,37
N00001189,297,17,6,6,5,17
N00001190,261,13,0,2,0,14
N00001191,237,18,4,4,3,19
N00001192,248,25,8,7,6,26
N00001193,228,13,3,1,1,14
N00001194,260,27,10,11,7,30
N00001195,175,14,10,10,8,16
N00001196,341,29,6,3,1,33
N00001197,245,11,0,4,0,11
N00001198,441,34,2,12,2,35
N00001199,184,16,3,4,2,17
N00001200,377,19,4,10,4,20
N00001201,298,18,0,2,0,18
N00001202,297,7,2,1,1,7
N00001203,301,6,4,4,4,6
N00001204,931,5,0,0,0,5
N00001205,541,11,2,2,0,12
N00001206,220,3,0,0,1,4
N00001207,391,4,3,4,2,5
N00001208,326,8,2,2,1,8
N00001209,248,3,5,5,5,5
N00001210,326,10,0,0,0,10
N00001211,272,2,1,1,1,2
N00001212,292,2,0,1,1,2
N00001213,289,4,5,2,2,7
N00001214,275,5,2,1,1,5
N00001215,269,11,1,2,1,11
N00001216,388,0,0,0,0,0
N00001217,385,8,4,0,0,10
N00001218,266,12,5,8,5,15
N00001219,290,15,3,6,1,15
N00001220,215,14,14,5,6,20
N00001221,249,21,6,5,5,21
N00001222,206,14,0,1,0,14
N00001223,289,12,3,2,1,13
N00001224,255,23,5,4,4,24
N00001225,229,8,4,2,3,9
N00001226,227,15,3,3,1,15
N00001227,239,18,4,4,4,18
N00001228,202,14,3,4,1,16
N00001229,246,10,5,7,5,10
N00001230,289,11,6,6,5,13
N00001231,388,3,0,0,0,3
N00001232,363,1,0,0,0,1
N00001233,401,14,2,0,0,16
N00001234,332,10,9,9,9,10
N00001235,911,5,2,1,1,8
N00001236,349,4,2,0,0,6
N00001237,283,6,4,4,3,6
N00001238,285,3,0,0,0,3
N00001239,307,6,0,0,0,6
N00001240,1047,11,12,12,10,15
N00001241,339,4,0,0,0,4
N00001242,319,5,0,1,0,6
N00001243,271,7,4,3,3,7
N00001244,323,11,10,10,10,11
N00001245,312,4,2,3,2,5
N00001246,573,28,4,7,4,29
N00001247,235,18,7,7,7,18
N00001248,403,28,1,5,1,28
N00001249,395,22,5,6,5,22
N00001250,436,26,3,1,1,27
N00001251,315,22,10,9,10,23
N00001252,308,2,0,1,0,3
N00001253,227,7,3,3,3,7
N00001254,304,14,0,0,0,14
N00001255,268,16,4,4,3,17
N00001256,255,13,4,4,4,13
N00001257,226,19,1,1,1,19
N00001258,233,3,0,1,0,3
N00001259,272,10,3,5,1,13
N00001260,337,11,3,3,3,11
N00001261,240,20,7,8,6,24
N00001262,368,24,11,10,8,26
N00001263,278,19,4,4,4,19
N00001264,178,5,1,1,1,6
N00001265,916,37,13,12,7,38
N00001266,178,13,3,3,3,14
N00001267,314,10,2,2,2,10
N00001268,276,24,7,9,7,24
N00001269,495,32,6,6,1,35
N00001270,262,23,10,9,8,26
N00001271,1418,80,29,32,24,86
N00001272,213,9,1,2,1,10
N00001273,211,5,1,1,0,5
N00001274,228,10,4,3,2,10
N00001275,204,16,6,7,7,22
N00001276,208,17,3,3,0,17
N00001277,252,25,1,2,0,25
N00001278,275,16,4,3,1,17
N00001279,163,6,3,3,3,7
N00001280,205,13,4,4,4,13
N00001281,325,33,1,3,0,34
N00001282,320,28,4,6,3,29
N00001283,326,11,2,4,2,12
N00001284,341,30,3,3,2,31
N00001285,310,20,3,6,2,21
N00001286,332,21,2,2,0,22
N00001287,289,13,1,1,1,13
N00001288,282,13,4,4,3,13
N00001289,282,28,3,9,3,29
N00001290,312,20,7,7,7,22
N00001291,328,4,1,1,1,4
N00001292,832,10,3,3,3,10
N00001293,349,8,0,0,1,9
N00001294,326,7,1,0,0,7
N00001295,303,8,5,3,3,8
N00001296,264,4,0,0,0,4
N00001297,377,11,5,4,4,11
N00001298,374,26,11,11,8,27
N00001299,305,7,2,1,1,9
N00001300,285,3,0,0,0,3
N00001301,365,0,0,0,0,0
N00001302,720,4,1,1,1,4
N00001303,325,8,0,3,0,8
N00001304,316,11,1,1,1,11
N00001305,322,6,1,0,0,6
N00001306,205,13,0,1,0,13
N00001307,301,4,0,0,0,4
N00001308,469,32,11,13,8,33
N00001309,342,8,1,2,1,8
N00001310,911,21,3,6,3,24
N00001311,295,8,4,4,4,8
N00001312,609,12,6,6,5,13
N00001313,391,15,7,7,5,17
N00001314,385,18,1,5,3,18
N00001315,242,5,5,3,3,6
N00001316,336,29,3,7,3,30
N00001317,260,15,8,7,7,17
N00001318,265,7,4,5,3,10
N00001319,278,13,1,2,0,13
N00001320,241,17,3,2,1,18
N00001321,270,6,0,0,0,6
N00001322,255,19,3,4,2,19
N00001323,288,13,2,2,1,14
N00001324,235,10,6,3,3,10
N00001325,1238,59,2,7,2,60
N00001326,351,34,8,9,3,35
N00001327,324,32,11,10,6,34
N00001328,1013,56,9,16,7,61
N00001329,275,13,1,1,0,13
N00001330,314,15,4,8,0,16
N00001331,268,12,2,1,1,13
N00001332,180,13,3,3,2,14
N00001333,324,29,2,4,0,30
N00001334,344,17,2,2,4,19
N00001335,189,16,5,5,4,16
N00001336,309,11,2,2,1,12
N00001337,288,24,5,7,3,27
N00001338,288,26,6,15,6,29
N00001339,351,10,3,5,3,10
N00001340,751,55,14,17,12,56
N00001341,317,5,2,1,0,5
N00001342,381,10,6,8,4,10
N00001343,287,1,1,1,1,1
N00001344,323,14,6,8,7,16
N00001345,246,17,0,0,0,17
N00001346,781,60,10,26,2,69
N00001347,494,19,1,3,1,19
N00001348,284,8,4,4,2,9
N00001349,238,13,2,3,2,13
N00001350,891,32,10,20,15,41
N00001351,371,20,11,11,9,21
N00001352,295,14,5,5,5,16
N00001353,337,5,0,0,0,5
N00001354,730,11,2,5,2,13
N00001355,275,11,3,3,2,11
N00001356,273,5,2,3,2,5
N00001357,145,1,1,1,1,1
N00001358,321,6,2,1,1,7
N00001359,273,6,1,1,1,6
N00001360,257,10,2,3,0,10
N00001361,280,3,0,0,0,3
N00001362,281,9,4,4,3,10
N00001363,252,18,6,6,2,18
N00001364,519,32,5,9,4,35
N00001365,362,26,6,6,4,28
N00001366,238,15,3,4,3,17
N00001367,341,26,8,7,3,28
N00001368,284,33,5,6,2,34
N00001369,355,28,7,9,7,28
N00001370,357,34,5,6,2,37
N00001371,287,22,1,3,1,22
N00001372,551,30,7,10,2,33
N00001373,279,12,4,4,1,12
N00001374,288,23,4,4,4,23
N00001375,332,15,1,2,1,15
N00001376,186,7,2,3,1,8
N00001377,267,24,8,10,5,24
N00001378,239,12,3,4,1,12
N00001379,233,19,1,7,1,19
N00001380,370,38,2,4,2,39
N00001381,378,13,1,2,0,13
N00001382,306,21,1,8,1,22
N00001383,340,17,2,5,1,18
N00001384,279,23,5,10,5,23
N00001385,346,31,8,13,6,35
N00001386,510,30,9,13,7,36
N00001387,251,19,3,6,1,22
N00001388,264,17,3,6,1,18
N00001389,181,19,5,7,3,20
N00001390,276,18,5,6,3,18
N00001391,271,27,0,2,0,27
N00001392,257,16,3,6,3,17
N00001393,262,15,2,3,1,16
N00001394,266,20,8,11,6,22
N00001395,260,16,2,8,1,20
N00001396,588,40,8,8,5,41
N00001397,181,18,5,5,3,18
N00001398,238,14,3,3,1,14
N00001399,851,53,7,14,1,55
N00001400,316,24,4,5,2,25
N00001401,816,36,12,19,9,36
N00001402,626,27,5,15,5,32
N00001403,367,8,3,3,2,9
N00001404,681,44,9,10,6,44
N00001405,226,14,5,5,3,14
N00001406,203,9,4,6,3,12
N00001407,251,15,3,3,3,15
N00001408,447,17,7,10,4,20
N00001409,276,14,1,0,0,15
N00001410,282,21,4,3,1,22
N00001411,268,20,2,7,0,23
N00001412,162,6,1,1,0,7
N00001413,267,16,0,2,0,17
N00001414,262,7,2,3,1,8
N00001415,259,6,1,1,1,6
N00001416,898,24,8,11,9,26
N00001417,264,23,4,6,4,24
N00001418,643,29,7,8,4,32
N00001419,236,10,0,2,0,10
N00001420,236,17,2,4,2,17
N00001421,1301,74,20,28,15,78
N00001422,197,9,5,7,4,9
N00001423,429,8,5,4,4,10
N00001424,212,18,4,5,3,18
N00001425,256,10,1,1,1,10
N00001426,214,7,2,2,2,7
N00001427,246,8,1,2,1,8
N00001428,273,22,1,6,0,23
N00001429,1033,87,13,19,6,91
N00001430,255,19,6,10,8,19
N00001431,317,23,4,4,3,24
N00001432,264,11,5,4,3,12
N00001433,241,12,2,1,2,12
N00001434,290,12,4,3,4,13
N00001435,229,20,10,10,10,20
N00001436,284,12,4,3,3,14
N00001437,196,13,9,10,9,14
N00001438,278,23,8,9,7,23
N00001439,255,14,6,4,3,15
N00001440,243,24,9,11,10,24
N00001441,264,20,9,8,9,22
N00001442,334,20,8,9,8,21
N00001443,203,17,2,2,0,17
N00001444,256,12,5,7,4,15
N00001445,361,47,13,18,10,48
N00001446,300,24,2,5,2,26
N00001447,311,38,7,13,6,41
N00001448,341,31,4,12,4,32
N00001449,309,31,9,9,2,31
N00001450,256,25,4,3,1,25
N00001451,241,14,3,4,1,17
N00001452,312,34,4,8,3,36
N00001453,362,38,5,7,0,38
N00001454,316,25,2,7,0,25
N00001455,251,14,2,2,0,15
N00001456,327,31,6,11,5,35
N00001457,305,16,3,5,2,16
N00001458,365,28,8,5,3,28
N00001459,455,14,2,1,1,16
N00001460,570,46,5,10,4,47
N00001461,307,11,2,4,2,13
N00001462,343,31,4,8,2,34
N00001463,379,20,0,0,1,21
N00001464,337,22,1,3,0,23
N00001465,416,30,4,9,1,30
N00001466,272,8,1,4,0,8
N00001467,1493,99,21,31,7,105
N00001468,278,18,5,6,2,18
N00001469,238,17,4,3,2,19
N00001470,347,22,5,5,1,25
N00001471,491,43,13,12,8,45
N00001472,855,95,17,23,6,96
N00001473,414,40,11,16,4,42
N00001474,333,24,4,7,2,26
N00001475,287,19,2,4,1,19
N00001476,263,19,8,3,3,21
N00001477,257,21,1,7,0,22
N00001478,286,12,3,4,1,15
N00001479,335,23,5,5,1,23
N00001480,462,29,6,7,5,31
N00001481,222,12,4,6,6,13
N00001482,297,16,5,5,4,16
N00001483,233,16,3,3,1,16
N00001484,204,16,6,6,1,18
N00001485,236,17,7,5,4,19
N00001486,348,19,2,2,1,20
N00001487,291,19,5,8,5,19
N00001488,267,12,4,7,4,14
N00001489,285,9,4,5,4,11
N00001490,179,10,3,2,2,10
N00001491,243,17,3,3,3,17
N00001492,215,20,2,3,1,20
N00001493,247,12,4,5,3,13
N00001494,188,17,7,9,4,21
N00001495,273,20,4,5,3,20
N00001496,243,12,2,3,1,12
N00001497,226,11,2,1,0,11
N00001498,432,30,7,4,3,32
N00001499,321,22,7,6,3,23
N00001500,211,12,4,6,3,13
N00001501,475,19,11,8,7,23
N00001502,395,25,13,11,7,28
N00001503,197,15,3,4,3,15
N00001504,259,9,3,2,2,9
N00001505,450,43,17,17,13,43
N00001506,226,15,5,6,5,16
N00001507,240,4,0,1,0,4
N00001508,446,27,16,15,11,34
N00001509,364,28,4,7,5,28
N00001510,203,15,3,4,3,16
N00001511,612,36,14,15,8,38
N00001512,284,11,6,7,5,12
N00001513,223,9,6,5,2,10
N00001514,235,16,6,9,4,16
N00001515,347,23,3,8,2,23
N00001516,268,24,2,3,1,24
N00001517,350,17,3,8,3,17
N00001518,425,17,4,6,2,20
N00001519,283,13,2,4,0,14
N00001520,252,17,4,7,3,20
N00001521,231,19,8,7,6,19
N00001522,271,14,2,1,0,14
N00001523,204,21,3,6,3,22
N00001524,243,34,15,8,7,34
N00001525,225,18,8,8,7,18
N00001526,215,13,6,5,0,16
N00001527,229,16,4,2,2,16
N00001528,231,11,2,5,2,13
N00001529,278,19,5,7,3,19
N00001530,371,27,4,6,2,27
N00001531,306,5,2,4,2,5
N00001532,422,2,0,0,0,2
N00001533,616,14,4,5,4,14
N00001534,313,3,1,0,0,3
N00001535,358,5,4,3,3,6
N00001536,380,2,1,1,1,2
N00001537,340,1,0,0,0,1
N00001538,371,3,1,0,0,3
N00001539,328,1,1,0,1,2
N00001540,397,6,1,0,0,6
N00001541,281,2,3,0,0,5
N00001542,315,3,1,0,0,3
N00001543,350,2,1,2,1,3
N00001544,272,5,1,1,1,5
N00001545,337,7,1,2,1,7
N00001546,334,9,4,4,4,9
N00001547,300,9,3,4,3,9
N00001548,313,16,8,8,6,16
N00001549,354,4,0,1,1,4
N00001550,207,2,0,0,0,2
N00001551,377,9,2,2,2,9
N00001552,366,9,0,3,0,10
N00001553,254,7,3,3,3,7
N00001554,309,8,1,1,1,9
N00001555,258,1,0,0,0,1
N00001556,205,7,2,2,2,7
N00001557,255,0,0,0,0,0
N00001558,240,5,1,0,0,6
N00001559,321,10,2,3,2,11
N00001560,246,4,2,2,1,5
N00001561,206,13,5,5,5,14
N00001562,210,5,3,4,3,6
N00001563,166,3,0,0,0,3
N00001564,330,1,0,0,0,1
N00001565,337,3,0,1,0,4
N00001566,367,3,0,0,0,3
N00001567,235,8,1,1,1,8
N00001568,283,0,0,0,0,0
N00001569,313,6,3,4,3,6
N00001570,1065,11,5,7,5,12
N00001571,475,3,0,0,0,3
N00001572,338,1,1,1,1,1
N00001573,419,6,2,2,2,6
N00001574,289,3,2,1,1,3
N00001575,301,5,5,3,3,7
N00001576,357,6,4,5,3,7
N00001577,348,1,1,2,1,2
N00001578,305,5,2,2,1,5
N00001579,310,26,3,8,0,26
N00001580,320,29,6,13,3,30
N00001581,301,18,2,3,0,18
N00001582,287,9,1,2,0,9
N00001583,231,8,1,4,1,10
N00001584,184,15,2,10,0,15
N00001585,439,25,10,8,5,26
N00001586,250,23,2,4,1,24
N00001587,325,25,5,10,2,25
N00001588,281,19,9,10,4,20
N00001589,312,43,8,11,6,46
N00001590,350,33,4,15,4,38
N00001591,270,18,5,7,2,19
N00001592,292,15,5,9,4,17
N00001593,502,45,15,16,2,48
N00001594,354,20,4,6,3,20
N00001595,283,21,3,5,2,21
N00001596,394,28,7,8,1,29
N00001597,262,9,3,2,0,9
N00001598,376,19,4,7,1,21
N00001599,435,24,2,2,0,25
N00001600,309,23,11,3,1,28
N00001601,272,15,3,6,1,16
N00001602,334,31,11,7,5,33
N00001603,301,26,5,6,2,27
N00001604,263,16,6,8,4,19
N00001605,274,29,6,10,5,30
N00001606,189,8,1,1,0,8
N00001607,252,22,1,3,0,24
N00001608,230,21,5,6,1,21
N00001609,225,26,11,13,7,29
N00001610,216,19,8,6,2,20
N00001611,278,29,10,10,9,29
N00001612,281,6,2,3,2,7
N00001613,660,42,12,12,6,45
N00001614,228,11,5,6,4,13
N00001615,301,19,7,7,4,21
N00001616,285,26,7,6,4,26
N00001617,253,29,8,9,3,29
N00001618,224,17,4,7,4,17
N00001619,271,22,3,6,3,22
N00001620,319,23,6,11,6,24
N00001621,234,12,6,8,6,13
N00001622,236,12,1,1,0,12
N00001623,274,15,4,4,3,15
N00001624,143,7,1,2,1,7
N00001625,240,13,3,3,1,14
N00001626,217,7,2,2,1,8
N00001627,171,7,3,1,1,7
N00001628,243,24,10,8,8,25
N00001629,292,23,5,7,5,23
N00001630,201,5,0,1,1,5
N00001631,210,13,7,9,7,14
N00001632,236,10,5,3,2,11
N00001633,177,18,10,10,8,19
N00001634,219,14,4,3,3,15
N00001635,286,16,8,7,4,17
