GeographyCode,QS408NI0001,QS408NI0002,QS408NI0003,QS408NI0004,QS408NI0005
N00000928,149,103,43,1,2
N00000929,155,88,58,7,2
N00000930,169,112,53,4,0
N00000931,246,116,114,14,2
N00000932,174,104,61,6,3
N00000933,134,93,35,6,0
N00000934,119,80,37,2,0
N00000935,115,83,28,3,1
N00000936,183,109,69,5,0
N00000937,174,102,69,3,0
N00000938,116,56,55,4,1
N00000939,90,56,30,4,0
N00000940,122,82,35,4,1
N00000941,131,106,25,0,0
N00000942,122,95,23,3,1
N00000943,105,71,33,1,0
N00000944,91,49,37,2,3
N00000945,105,86,18,1,0
N00000946,207,153,47,6,1
N00000947,117,87,27,3,0
N00000948,108,79,28,1,0
N00000949,134,87,44,3,0
N00000950,138,90,44,2,2
N00000951,106,78,27,1,0
N00000952,176,129,46,0,1
N00000953,117,86,31,0,0
N00000954,121,79,40,1,1
N00000955,158,102,52,4,0
N00000956,215,135,74,5,1
N00000957,192,147,45,0,0
N00000958,132,102,29,0,1
N00000959,204,162,41,0,1
N00000960,192,145,45,2,0
N00000961,124,96,27,1,0
N00000962,159,115,40,3,1
N00000963,115,90,24,1,0
N00000964,129,98,30,1,0
N00000965,120,83,37,0,0
N00000966,148,118,29,1,0
N00000967,137,92,43,2,0
N00000968,103,74,26,3,0
N00000969,92,69,20,3,0
N00000970,243,178,60,4,1
N00000971,120,82,36,2,0
N00000972,129,75,48,5,1
N00000973,145,91,50,4,0
N00000974,120,79,39,1,1
N00000975,125,85,34,4,2
N00000976,74,55,17,2,0
N00000977,145,103,39,3,0
N00000978,134,109,22,3,0
N00000979,126,101,24,1,0
N00000980,128,105,20,2,1
N00000981,108,85,18,4,1
N00000982,126,89,32,4,1
N00000983,162,118,41,2,1
N00000984,160,121,38,1,0
N00000985,126,94,31,1,0
N00000986,112,72,38,2,0
N00000987,152,99,48,5,0
N00000988,74,51,21,1,1
N00000989,124,88,31,4,1
N00000990,141,103,37,1,0
N00000991,141,108,29,2,2
N00000992,265,219,45,1,0
N00000993,111,84,23,3,1
N00000994,470,350,108,10,2
N00000995,97,78,19,0,0
N00000996,123,96,27,0,0
N00000997,103,87,15,0,1
N00000998,127,93,34,0,0
N00000999,122,100,20,1,1
N00001000,129,105,24,0,0
N00001001,139,102,30,3,4
N00001002,431,339,82,5,5
N00001003,113,85,26,1,1
N00001004,143,101,40,2,0
N00001005,172,149,23,0,0
N00001006,148,76,64,7,1
N00001007,242,133,97,10,2
N00001008,85,39,44,0,2
N00001009,83,46,35,0,2
N00001010,124,70,51,3,0
N00001011,126,62,59,3,2
N00001012,128,69,53,4,2
N00001013,98,61,34,3,0
N00001014,107,66,39,1,1
N00001015,144,72,68,3,1
N00001016,100,53,42,2,3
N00001017,118,64,50,1,3
N00001018,115,78,34,1,2
N00001019,76,37,36,3,0
N00001020,94,63,29,1,1
N00001021,83,39,34,6,4
N00001022,272,173,84,7,8
N00001023,94,48,43,2,1
N00001024,149,65,75,6,3
N00001025,101,45,48,3,5
N00001026,103,59,34,6,4
N00001027,158,77,75,5,1
N00001028,118,77,37,3,1
N00001029,241,112,110,14,5
N00001030,177,113,53,8,3
N00001031,145,91,48,6,0
N00001032,106,90,15,0,1
N00001033,110,103,6,1,0
N00001034,143,93,50,0,0
N00001035,112,56,51,4,1
N00001036,193,137,52,3,1
N00001037,136,108,24,4,0
N00001038,271,199,69,2,1
N00001039,141,116,24,1,0
N00001040,117,77,38,2,0
N00001041,108,77,31,0,0
N00001042,295,232,60,2,1
N00001043,116,84,29,2,1
N00001044,152,108,43,1,0
N00001045,116,78,37,1,0
N00001046,113,80,32,1,0
N00001047,127,100,27,0,0
N00001048,128,91,36,1,0
N00001049,125,90,34,1,0
N00001050,125,95,30,0,0
N00001051,117,84,31,2,0
N00001052,100,80,20,0,0
N00001053,125,101,23,0,1
N00001054,120,90,29,1,0
N00001055,120,84,36,0,0
N00001056,127,82,44,0,1
N00001057,129,86,43,0,0
N00001058,134,105,28,1,0
N00001059,121,83,37,0,1
N00001060,106,75,31,0,0
N00001061,102,85,17,0,0
N00001062,113,80,32,1,0
N00001063,123,106,16,1,0
N00001064,272,229,42,1,0
N00001065,126,100,26,0,0
N00001066,121,93,26,2,0
N00001067,133,106,26,0,1
N00001068,154,117,34,1,2
N00001069,133,102,30,0,1
N00001070,212,162,49,1,0
N00001071,137,102,34,0,1
N00001072,143,107,36,0,0
N00001073,127,93,32,2,0
N00001074,109,98,11,0,0
N00001075,131,95,34,0,2
N00001076,139,114,24,0,1
N00001077,131,105,25,1,0
N00001078,138,114,23,1,0
N00001079,369,272,89,4,4
N00001080,149,119,27,1,2
N00001081,168,116,49,3,0
N00001082,180,128,46,5,1
N00001083,162,118,43,1,0
N00001084,177,133,43,1,0
N00001085,438,317,117,3,1
N00001086,131,103,26,2,0
N00001087,107,67,37,3,0
N00001088,107,78,29,0,0
N00001089,136,85,49,1,1
N00001090,106,76,30,0,0
N00001091,130,90,38,2,0
N00001092,146,90,54,2,0
N00001093,232,121,101,4,6
N00001094,117,83,33,1,0
N00001095,145,97,45,2,1
N00001096,128,84,40,4,0
N00001097,121,73,47,1,0
N00001098,135,99,34,2,0
N00001099,125,96,28,1,0
N00001100,114,80,32,1,1
N00001101,120,79,41,0,0
N00001102,265,182,79,3,1
N00001103,100,70,25,4,1
N00001104,130,92,36,2,0
N00001105,129,90,35,4,0
N00001106,129,93,32,3,1
N00001107,142,90,48,4,0
N00001108,104,70,33,1,0
N00001109,145,84,48,11,2
N00001110,146,92,51,2,1
N00001111,277,175,92,9,1
N00001112,130,75,50,5,0
N00001113,600,349,217,28,6
N00001114,134,78,52,4,0
N00001115,108,83,22,3,0
N00001116,228,146,76,6,0
N00001117,367,268,94,5,0
N00001118,121,88,32,0,1
N00001119,98,70,26,2,0
N00001120,122,97,23,1,1
N00001121,124,94,30,0,0
N00001122,124,107,15,2,0
N00001123,105,85,19,1,0
N00001124,245,164,77,4,0
N00001125,169,95,70,4,0
N00001126,115,77,38,0,0
N00001127,315,222,85,7,1
N00001128,129,96,29,2,2
N00001129,205,136,64,5,0
N00001130,88,64,22,1,1
N00001131,510,295,184,17,14
N00001132,125,90,33,2,0
N00001133,316,214,98,4,0
N00001134,109,83,25,0,1
N00001135,94,67,27,0,0
N00001136,151,116,31,4,0
N00001137,135,95,36,0,4
N00001138,114,96,17,1,0
N00001139,210,129,76,3,2
N00001140,137,100,33,1,3
N00001141,92,72,18,1,1
N00001142,109,87,20,1,1
N00001143,60,39,19,1,1
N00001144,109,76,24,5,4
N00001145,137,91,45,1,0
N00001146,133,89,41,3,0
N00001147,127,92,30,4,1
N00001148,112,68,39,4,1
N00001149,130,63,62,4,1
N00001150,123,63,51,6,3
N00001151,154,90,61,3,0
N00001152,148,85,54,6,3
N00001153,136,84,44,7,1
N00001154,114,72,38,3,1
N00001155,324,213,88,18,5
N00001156,624,418,193,10,3
N00001157,113,82,26,3,2
N00001158,112,84,26,2,0
N00001159,136,83,52,1,0
N00001160,171,117,49,3,2
N00001161,117,83,29,4,1
N00001162,84,69,14,1,0
N00001163,185,145,38,1,1
N00001164,120,70,47,3,0
N00001165,129,86,41,2,0
N00001166,255,176,78,1,0
N00001167,125,86,37,2,0
N00001168,126,58,64,3,1
N00001169,119,78,37,4,0
N00001170,128,83,41,4,0
N00001171,179,118,55,6,0
N00001172,109,74,33,1,1
N00001173,109,77,32,0,0
N00001174,117,94,21,2,0
N00001175,113,90,20,2,1
N00001176,111,95,15,1,0
N00001177,116,76,36,4,0
N00001178,146,101,45,0,0
N00001179,112,80,31,1,0
N00001180,97,85,11,0,1
N00001181,112,85,26,1,0
N00001182,112,80,30,0,2
N00001183,202,147,53,2,0
N00001184,112,83,28,1,0
N00001185,130,104,24,2,0
N00001186,110,78,31,1,0
N00001187,122,91,30,1,0
N00001188,356,304,50,1,1
N00001189,116,79,36,1,0
N00001190,140,106,31,3,0
N00001191,120,89,28,2,1
N00001192,118,87,27,4,0
N00001193,117,87,27,2,1
N00001194,116,80,35,1,0
N00001195,95,68,18,6,3
N00001196,146,102,43,0,1
N00001197,129,87,39,3,0
N00001198,140,94,44,2,0
N00001199,101,79,20,2,0
N00001200,139,97,39,1,2
N00001201,112,86,24,2,0
N00001202,116,64,46,5,1
N00001203,120,84,33,3,0
N00001204,393,241,143,6,3
N00001205,239,164,69,4,2
N00001206,102,67,31,2,2
N00001207,125,72,50,3,0
N00001208,121,78,39,2,2
N00001209,114,78,36,0,0
N00001210,126,83,38,5,0
N00001211,128,94,31,3,0
N00001212,127,79,47,1,0
N00001213,130,82,41,5,2
N00001214,116,71,43,1,1
N00001215,104,68,27,8,1
N00001216,133,69,60,2,2
N00001217,160,102,51,7,0
N00001218,104,64,40,0,0
N00001219,136,87,47,1,1
N00001220,110,79,29,2,0
N00001221,124,89,34,1,0
N00001222,88,47,39,2,0
N00001223,126,81,43,2,0
N00001224,124,90,33,0,1
N00001225,127,97,29,1,0
N00001226,116,86,29,1,0
N00001227,110,69,39,2,0
N00001228,89,66,20,3,0
N00001229,119,90,27,1,1
N00001230,121,87,33,1,0
N00001231,130,92,31,4,3
N00001232,99,49,45,4,1
N00001233,122,49,66,5,2
N00001234,136,73,59,3,1
N00001235,353,199,141,10,3
N00001236,131,67,59,5,0
N00001237,123,81,38,2,2
N00001238,110,62,45,2,1
N00001239,117,80,35,2,0
N00001240,500,316,173,10,1
N00001241,133,73,54,6,0
N00001242,122,70,45,5,2
N00001243,123,79,42,1,1
N00001244,133,88,39,3,3
N00001245,135,81,50,3,1
N00001246,261,169,90,1,1
N00001247,115,83,31,1,0
N00001248,146,82,60,4,0
N00001249,152,102,49,0,1
N00001250,165,97,66,2,0
N00001251,122,63,56,3,0
N00001252,131,102,28,1,0
N00001253,115,85,29,1,0
N00001254,113,71,40,1,1
N00001255,123,94,28,1,0
N00001256,108,82,26,0,0
N00001257,110,79,30,1,0
N00001258,118,80,37,1,0
N00001259,129,82,43,4,0
N00001260,136,68,62,4,2
N00001261,116,81,33,2,0
N00001262,165,114,49,2,0
N00001263,138,88,48,2,0
N00001264,88,59,23,5,1
N00001265,461,245,189,25,2
N00001266,90,59,30,1,0
N00001267,152,104,46,2,0
N00001268,154,120,33,1,0
N00001269,271,210,55,6,0
N00001270,154,118,32,3,1
N00001271,696,461,223,7,5
N00001272,118,96,20,1,1
N00001273,108,81,26,0,1
N00001274,122,89,33,0,0
N00001275,107,82,23,2,0
N00001276,91,66,23,2,0
N00001277,108,85,23,0,0
N00001278,120,91,27,2,0
N00001279,98,82,16,0,0
N00001280,117,101,15,0,1
N00001281,132,106,25,1,0
N00001282,148,126,20,1,1
N00001283,129,93,36,0,0
N00001284,147,99,47,1,0
N00001285,139,109,28,1,1
N00001286,141,96,43,2,0
N00001287,124,95,28,1,0
N00001288,117,79,38,0,0
N00001289,120,81,38,1,0
N00001290,123,87,35,0,1
N00001291,118,57,59,2,0
N00001292,300,167,128,3,2
N00001293,128,83,42,2,1
N00001294,128,86,41,1,0
N00001295,119,79,38,1,1
N00001296,122,92,28,2,0
N00001297,130,72,56,2,0
N00001298,162,105,55,2,0
N00001299,135,91,43,1,0
N00001300,119,85,34,0,0
N00001301,132,87,44,1,0
N00001302,257,122,115,15,5
N00001303,133,81,50,2,0
N00001304,125,89,35,1,0
N00001305,119,74,43,0,2
N00001306,106,84,21,0,1
N00001307,130,70,56,2,2
N00001308,210,152,54,3,1
N00001309,153,93,55,3,2
N00001310,335,191,135,6,3
N00001311,120,58,53,6,3
N00001312,244,137,98,7,2
N00001313,195,132,58,2,3
N00001314,142,74,63,4,1
N00001315,114,82,31,1,0
N00001316,194,154,37,3,0
N00001317,115,77,36,2,0
N00001318,133,94,38,1,0
N00001319,118,91,27,0,0
N00001320,101,74,25,2,0
N00001321,108,81,26,1,0
N00001322,133,99,32,2,0
N00001323,121,86,35,0,0
N00001324,113,90,21,1,1
N00001325,491,366,120,4,1
N00001326,125,102,21,2,0
N00001327,121,100,19,1,1
N00001328,378,312,64,1,1
N00001329,116,92,24,0,0
N00001330,124,105,19,0,0
N00001331,116,97,18,0,1
N00001332,103,83,19,1,0
N00001333,131,107,23,1,0
N00001334,140,108,30,1,1
N00001335,121,105,16,0,0
N00001336,108,85,20,2,1
N00001337,121,98,21,1,1
N00001338,125,87,37,1,0
N00001339,147,92,51,3,1
N00001340,378,285,88,4,1
N00001341,110,62,47,1,0
N00001342,126,83,43,0,0
N00001343,104,68,36,0,0
N00001344,117,80,37,0,0
N00001345,96,72,24,0,0
N00001346,341,261,77,2,1
N00001347,208,124,80,2,2
N00001348,128,93,33,2,0
N00001349,119,88,28,1,2
N00001350,413,288,116,9,0
N00001351,173,118,51,3,1
N00001352,137,73,59,5,0
N00001353,144,90,50,3,1
N00001354,397,302,84,7,4
N00001355,124,79,41,2,2
N00001356,112,64,46,2,0
N00001357,98,80,18,0,0
N00001358,163,114,38,10,1
N00001359,120,72,43,3,2
N00001360,116,71,43,2,0
N00001361,113,66,45,1,1
N00001362,134,87,43,4,0
N00001363,119,87,32,0,0
N00001364,251,184,63,3,1
N00001365,174,124,47,3,0
N00001366,119,91,28,0,0
N00001367,164,123,36,4,1
N00001368,126,94,31,1,0
N00001369,165,126,39,0,0
N00001370,187,151,35,1,0
N00001371,111,66,43,2,0
N00001372,247,181,65,1,0
N00001373,114,78,35,1,0
N00001374,112,74,38,0,0
N00001375,165,130,34,0,1
N00001376,96,72,22,0,2
N00001377,115,84,29,2,0
N00001378,106,79,26,1,0
N00001379,110,76,32,2,0
N00001380,133,102,30,1,0
N00001381,182,123,58,1,0
N00001382,115,88,25,2,0
N00001383,100,76,24,0,0
N00001384,117,90,25,1,1
N00001385,132,101,31,0,0
N00001386,262,207,52,1,2
N00001387,130,100,28,1,1
N00001388,115,92,22,1,0
N00001389,98,78,18,1,1
N00001390,107,79,28,0,0
N00001391,107,78,28,1,0
N00001392,132,106,25,1,0
N00001393,142,116,26,0,0
N00001394,122,91,30,1,0
N00001395,123,92,30,0,1
N00001396,320,204,113,2,1
N00001397,119,107,11,1,0
N00001398,131,102,29,0,0
N00001399,363,286,74,1,2
N00001400,137,108,28,0,1
N00001401,442,318,113,10,1
N00001402,292,220,71,0,1
N00001403,135,95,40,0,0
N00001404,295,235,55,1,4
N00001405,114,85,28,1,0
N00001406,112,88,24,0,0
N00001407,121,83,36,2,0
N00001408,211,164,46,1,0
N00001409,111,87,23,1,0
N00001410,125,92,33,0,0
N00001411,123,95,27,1,0
N00001412,102,85,17,0,0
N00001413,120,89,30,1,0
N00001414,112,82,29,1,0
N00001415,115,70,41,2,2
N00001416,472,272,169,24,7
N00001417,148,107,38,3,0
N00001418,321,197,109,12,3
N00001419,116,74,38,2,2
N00001420,132,102,27,3,0
N00001421,708,452,232,15,9
N00001422,115,93,19,3,0
N00001423,209,137,65,4,3
N00001424,114,84,28,2,0
N00001425,124,89,30,4,1
N00001426,118,87,27,2,2
N00001427,123,85,37,1,0
N00001428,128,92,34,1,1
N00001429,544,379,141,15,9
N00001430,129,91,33,3,2
N00001431,136,91,41,3,1
N00001432,138,104,32,2,0
N00001433,136,103,32,1,0
N00001434,134,80,53,1,0
N00001435,128,100,26,1,1
N00001436,130,77,49,4,0
N00001437,96,71,23,1,1
N00001438,139,97,39,1,2
N00001439,163,127,33,2,1
N00001440,141,111,29,1,0
N00001441,135,92,34,8,1
N00001442,115,73,40,2,0
N00001443,115,87,27,1,0
N00001444,155,122,30,2,1
N00001445,152,130,20,2,0
N00001446,132,114,18,0,0
N00001447,124,111,13,0,0
N00001448,133,114,18,1,0
N00001449,130,112,18,0,0
N00001450,118,104,14,0,0
N00001451,114,97,15,1,1
N00001452,124,99,25,0,0
N00001453,134,113,21,0,0
N00001454,117,95,22,0,0
N00001455,107,86,20,1,0
N00001456,141,115,25,0,1
N00001457,125,101,23,0,1
N00001458,130,101,28,1,0
N00001459,129,104,25,0,0
N00001460,263,200,63,0,0
N00001461,127,102,24,0,1
N00001462,137,109,28,0,0
N00001463,138,110,28,0,0
N00001464,128,95,31,1,1
N00001465,159,141,17,1,0
N00001466,105,71,30,3,1
N00001467,104,82,21,1,0
N00001468,111,66,40,3,2
N00001469,114,88,25,1,0
N00001470,134,65,68,1,0
N00001471,143,56,85,0,2
N00001472,238,186,50,0,2
N00001473,209,142,62,3,2
N00001474,113,90,23,0,0
N00001475,141,102,39,0,0
N00001476,128,106,20,1,1
N00001477,113,86,24,1,2
N00001478,132,100,32,0,0
N00001479,132,100,31,1,0
N00001480,240,189,51,0,0
N00001481,105,70,33,1,1
N00001482,139,96,43,0,0
N00001483,124,97,26,1,0
N00001484,112,86,25,1,0
N00001485,130,99,31,0,0
N00001486,127,86,40,1,0
N00001487,138,100,38,0,0
N00001488,117,80,33,4,0
N00001489,121,80,41,0,0
N00001490,101,79,22,0,0
N00001491,140,113,26,0,1
N00001492,115,94,21,0,0
N00001493,121,89,31,0,1
N00001494,96,74,18,4,0
N00001495,134,96,31,6,1
N00001496,150,121,26,2,1
N00001497,106,74,32,0,0
N00001498,198,109,74,12,3
N00001499,144,99,42,3,0
N00001500,147,121,23,1,2
N00001501,274,206,62,5,1
N00001502,196,137,51,5,3
N00001503,113,81,32,0,0
N00001504,106,62,42,1,1
N00001505,212,110,95,4,3
N00001506,128,95,31,2,0
N00001507,115,79,26,8,2
N00001508,207,122,75,9,1
N00001509,201,160,37,4,0
N00001510,122,99,23,0,0
N00001511,281,186,77,15,3
N00001512,137,90,44,3,0
N00001513,124,91,31,2,0
N00001514,109,80,29,0,0
N00001515,131,117,12,2,0
N00001516,127,115,12,0,0
N00001517,153,130,22,1,0
N00001518,174,144,28,1,1
N00001519,134,93,39,2,0
N00001520,114,67,40,3,4
N00001521,106,66,39,1,0
N00001522,115,78,35,1,1
N00001523,106,75,30,1,0
N00001524,111,68,41,1,1
N00001525,100,63,34,3,0
N00001526,112,88,24,0,0
N00001527,115,85,29,1,0
N00001528,123,103,19,1,0
N00001529,134,101,29,4,0
N00001530,165,123,40,2,0
N00001531,112,50,53,7,2
N00001532,148,78,68,2,0
N00001533,271,183,81,6,1
N00001534,132,83,45,3,1
N00001535,148,83,59,2,4
N00001536,126,63,58,2,3
N00001537,128,68,53,7,0
N00001538,128,61,63,4,0
N00001539,116,56,50,9,1
N00001540,136,66,64,5,1
N00001541,118,72,37,6,3
N00001542,121,74,44,3,0
N00001543,133,80,47,4,2
N00001544,115,78,32,4,1
N00001545,139,96,37,2,4
N00001546,125,77,44,1,3
N00001547,156,115,39,1,1
N00001548,179,144,29,3,3
N00001549,167,102,58,5,2
N00001550,108,84,23,0,1
N00001551,151,103,42,3,3
N00001552,156,107,43,5,1
N00001553,162,122,36,3,1
N00001554,151,107,41,2,1
N00001555,112,64,45,3,0
N00001556,96,69,27,0,0
N00001557,124,84,38,2,0
N00001558,106,74,27,5,0
N00001559,149,112,30,5,2
N00001560,101,62,37,2,0
N00001561,100,81,18,1,0
N00001562,110,83,25,1,1
N00001563,109,90,19,0,0
N00001564,140,100,36,4,0
N00001565,143,84,51,8,0
N00001566,141,70,59,9,3
N00001567,105,64,37,4,0
N00001568,107,55,48,3,1
N00001569,124,65,55,4,0
N00001570,418,196,190,25,7
N00001571,144,74,65,3,2
N00001572,126,60,59,7,0
N00001573,154,81,64,8,1
N00001574,118,63,43,8,4
N00001575,110,56,45,7,2
N00001576,124,68,47,8,1
N00001577,123,61,53,8,1
N00001578,114,59,52,2,1
N00001579,140,99,39,2,0
N00001580,158,117,38,3,0
N00001581,111,81,30,0,0
N00001582,107,81,25,1,0
N00001583,125,96,23,4,2
N00001584,107,86,20,0,1
N00001585,136,58,67,11,0
N00001586,142,102,38,1,1
N00001587,142,91,49,2,0
N00001588,135,92,40,1,2
N00001589,118,76,34,5,3
N00001590,147,72,69,1,5
N00001591,128,72,49,3,4
N00001592,140,96,40,3,1
N00001593,194,105,65,14,10
N00001594,142,89,39,8,6
N00001595,108,61,46,1,0
N00001596,126,60,55,3,8
N00001597,111,72,31,3,5
N00001598,139,84,48,4,3
N00001599,149,73,53,15,8
N00001600,134,90,40,2,2
N00001601,109,71,35,2,1
N00001602,145,99,39,5,2
N00001603,158,113,40,5,0
N00001604,146,110,36,0,0
N00001605,138,101,32,2,3
N00001606,104,87,15,1,1
N00001607,132,101,28,3,0
N00001608,123,98,22,2,1
N00001609,121,95,26,0,0
N00001610,125,87,37,1,0
N00001611,138,95,40,3,0
N00001612,130,77,50,3,0
N00001613,301,187,102,9,3
N00001614,132,103,26,1,2
N00001615,146,105,37,3,1
N00001616,146,107,38,1,0
N00001617,133,107,21,4,1
N00001618,119,92,24,1,2
N00001619,160,126,29,5,0
N00001620,138,79,54,5,0
N00001621,115,84,31,0,0
N00001622,106,67,32,6,1
N00001623,132,98,29,5,0
N00001624,94,79,14,0,1
N00001625,125,94,30,1,0
N00001626,122,89,33,0,0
N00001627,91,69,21,1,0
N00001628,119,88,30,1,0
N00001629,155,122,31,2,0
N00001630,107,82,23,2,0
N00001631,108,78,30,0,0
N00001632,118,87,30,1,0
N00001633,100,74,26,0,0
N00001634,122,97,21,4,0
N00001635,145,106,33,6,0
N00001636,84,60,23,1,0
N00001637,112,87,22,2,1
N00001638,132,101,28,1,2
N00001639,104,85,18,1,0
N00001640,111,84,26,1,0
N00001641,131,103,28,0,0
N00001642,124,110,14,0,0
N00001643,257,194,62,1,0
N00001644,125,89,35,1,0
N00001645,117,89,28,0,0
N00001646,136,111,24,1,0
N00001647,127,101,25,1,0
N00001648,143,108,35,0,0
N00001649,134,100,32,1,1
N00001650,118,82,36,0,0
N00001651,134,89,45,0,0
N00001652,132,108,24,0,0
N00001653,136,97,39,0,0
N00001654,139,82,54,2,1
N00001655,159,123,34,2,0
N00001656,118,97,21,0,0
N00001657,119,92,27,0,0
N00001658,95,77,16,1,1
N00001659,112,95,16,1,0
N00001660,123,103,20,0,0
N00001661,122,72,50,0,0
N00001662,125,87,38,0,0
N00001663,128,84,44,0,0
N00001664,118,82,35,1,0
N00001665,152,104,48,0,0
N00001666,125,97,28,0,0
N00001667,117,77,38,2,0
N00001668,156,126,30,0,0
N00001669,117,99,18,0,0
N00001670,125,88,36,1,0
N00001671,129,77,48,3,1
N00001672,134,71,62,1,0
N00001673,176,115,59,2,0
N00001674,114,83,31,0,0
N00001675,123,84,38,1,0
N00001676,107,72,34,1,0
N00001677,163,122,39,2,0
N00001678,148,112,35,1,0
N00001679,134,94,40,0,0
N00001680,170,119,51,0,0
N00001681,147,117,30,0,0
N00001682,127,83,43,1,0
N00001683,155,99,52,3,1
N00001684,286,196,87,2,1
N00001685,120,85,35,0,0
N00001686,114,74,40,0,0
N00001687,118,89,29,0,0
N00001688,158,104,53,1,0
N00001689,156,137,18,1,0
N00001690,141,112,27,2,0
N00001691,154,123,31,0,0
N00001692,124,91,33,0,0
N00001693,125,110,15,0,0
N00001694,104,88,16,0,0
N00001695,152,105,46,0,1
N00001696,168,131,37,0,0
N00001697,121,92,26,2,1
N00001698,131,99,29,3,0
N00001699,158,126,29,3,0
N00001700,124,92,32,0,0
N00001701,102,84,17,0,1
N00001702,140,102,33,5,0
N00001703,613,495,113,5,0
N00001704,450,364,84,1,1
N00001705,118,89,28,1,0
N00001706,166,141,25,0,0
N00001707,145,113,30,2,0
N00001708,241,179,62,0,0
N00001709,120,91,29,0,0
N00001710,136,126,10,0,0
N00001711,137,114,21,1,1
N00001712,158,110,48,0,0
N00001713,110,82,27,1,0
N00001714,260,184,75,0,1
N00001715,127,86,39,1,1
N00001716,124,95,28,1,0
N00001717,132,75,56,1,0
N00001718,125,95,29,1,0
N00001719,123,74,44,5,0
N00001720,122,86,35,1,0
N00001721,117,79,36,1,1
N00001722,148,101,45,2,0
N00001723,127,90,34,2,1
N00001724,105,68,37,0,0
N00001725,117,79,37,1,0
N00001726,119,87,30,2,0
N00001727,114,93,21,0,0
N00001728,137,92,44,1,0
N00001729,136,91,43,2,0
N00001730,133,121,11,0,1
N00001731,125,103,22,0,0
N00001732,351,243,106,2,0
N00001733,120,89,26,4,1
N00001734,120,83,35,2,0
N00001735,125,96,28,1,0
N00001736,199,174,24,0,1
N00001737,168,123,44,1,0
N00001738,133,120,13,0,0
N00001739,145,119,26,0,0
N00001740,292,224,64,3,1
N00001741,116,98,18,0,0
N00001742,109,88,20,1,0
N00001743,122,101,21,0,0
N00001744,128,92,34,2,0
N00001745,117,74,42,1,0
N00001746,118,82,35,0,1
N00001747,297,200,95,2,0
N00001748,148,120,25,3,0
N00001749,120,91,28,1,0
N00001750,115,85,30,0,0
N00001751,116,91,25,0,0
N00001752,128,110,17,1,0
N00001753,137,95,41,0,1
N00001754,130,96,32,2,0
N00001755,131,109,22,0,0
N00001756,131,104,27,0,0
N00001757,119,97,21,1,0
N00001758,132,107,25,0,0
N00001759,121,85,35,0,1
N00001760,389,284,101,3,1
N00001761,118,91,27,0,0
N00001762,133,104,27,1,1
N00001763,545,398,139,6,2
N00001764,128,110,18,0,0
N00001765,470,392,76,2,0
N00001766,128,102,26,0,0
N00001767,110,75,34,1,0
N00001768,114,86,28,0,0
N00001769,120,75,42,2,1
N00001770,89,53,36,0,0
N00001771,142,89,50,2,1
N00001772,118,91,27,0,0
N00001773,106,72,32,1,1
N00001774,128,103,23,1,1
N00001775,119,81,36,2,0
N00001776,122,83,34,5,0
N00001777,136,94,39,2,1
N00001778,114,77,35,2,0
N00001779,118,73,42,2,1
N00001780,248,192,56,0,0
N00001781,126,88,36,2,0
N00001782,124,76,48,0,0
N00001783,134,93,38,1,2
N00001784,129,94,34,1,0
N00001785,136,79,53,4,0
N00001786,135,100,34,0,1
N00001787,130,83,43,4,0
N00001788,126,68,56,2,0
N00001789,152,92,57,2,1
N00001790,132,106,24,1,1
N00001791,155,105,47,3,0
N00001792,97,69,25,2,1
N00001793,143,95,44,3,1
N00001794,374,277,91,3,3
N00001795,122,72,48,2,0
N00001796,130,75,53,2,0
N00001797,148,121,25,1,1
N00001798,147,92,53,1,1
N00001799,125,103,22,0,0
N00001800,128,82,44,2,0
N00001801,133,84,45,4,0
N00001802,126,76,48,1,1
N00001803,123,92,31,0,0
N00001804,135,107,26,2,0
N00001805,368,245,120,1,2
N00001806,128,79,44,5,0
N00001807,110,83,26,1,0
N00001808,107,75,32,0,0
N00001809,111,77,32,2,0
N00001810,120,89,27,3,1
N00001811,102,63,38,0,1
N00001812,213,181,27,4,1
N00001813,100,77,21,1,1
N00001814,352,261,88,3,0
N00001815,128,75,50,2,1
N00001816,235,174,60,1,0
N00001817,112,78,34,0,0
N00001818,109,80,27,2,0
N00001819,137,89,46,2,0
N00001820,149,112,34,2,1
N00001821,296,225,61,7,3
N00001822,132,111,21,0,0
N00001823,171,137,33,1,0
N00001824,117,70,47,0,0
N00001825,103,74,28,1,0
N00001826,120,73,47,0,0
N00001827,118,75,40,3,0
N00001828,107,71,34,1,1
N00001829,104,68,35,1,0
N00001830,146,78,64,4,0
N00001831,117,76,40,1,0
N00001832,113,82,31,0,0
N00001833,167,117,47,2,1
N00001834,105,76,28,1,0
N00001835,128,96,30,2,0
N00001836,122,88,31,3,0
N00001837,119,91,27,1,0
N00001838,127,102,24,1,0
N00001839,168,125,42,1,0
N00001840,112,75,35,2,0
N00001841,142,109,31,1,1
N00001842,124,103,21,0,0
N00001843,134,104,30,0,0
N00001844,127,91,35,0,1
N00001845,123,93,29,1,0
N00001846,125,102,23,0,0
N00001847,120,99,21,0,0
N00001848,118,90,27,0,1
N00001849,125,92,30,2,1
N00001850,261,192,68,1,0
N00001851,116,85,31,0,0
N00001852,125,98,26,0,1
N00001853,142,109,32,1,0
N00001854,127,105,21,1,0
N00001855,135,97,35,2,1
N00001856,117,82,33,2,0
N00001857,129,109,17,3,0
