GeographyCode,DC1102NI0001,DC1102NI0002,DC1102NI0003,DC1102NI0004,DC1102NI0005,DC1102NI0006,DC1102NI0007,DC1102NI0008,DC1102NI0009,DC1102NI0010,DC1102NI0011,DC1102NI0012,DC1102NI0013,DC1102NI0014,DC1102NI0015,DC1102NI0016,DC1102NI0017,DC1102NI0018,DC1102NI0019,DC1102NI0020,DC1102NI0021,DC1102NI0022,DC1102NI0023,DC1102NI0024,DC1102NI0025,DC1102NI0026,DC1102NI0027,DC1102NI0028,DC1102NI0029,DC1102NI0030,DC1102NI0031,DC1102NI0032,DC1102NI0033,DC1102NI0034,DC1102NI0035,DC1102NI0036,DC1102NI0037,DC1102NI0038,DC1102NI0039,DC1102NI0040,DC1102NI0041,DC1102NI0042,DC1102NI0043,DC1102NI0044,DC1102NI0045,DC1102NI0046,DC1102NI0047,DC1102NI0048
95EE03W1,19,0,0,0,0,0,0,0,2,3,8,2,1,1,2,0,9,0,0,0,0,0,0,0,1,1,5,0,1,0,1,0,10,0,0,0,0,0,0,0,1,2,3,2,0,1,1,0
95EE04W1,12,0,1,1,0,0,0,2,3,3,1,1,0,0,0,0,5,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0
95EE05W1,24,0,0,0,0,0,0,0,9,5,5,4,1,0,0,0,11,0,0,0,0,0,0,0,3,4,1,2,1,0,0,0,13,0,0,0,0,0,0,0,6,1,4,2,0,0,0,0
95EE06W1,25,1,0,1,0,0,0,0,5,3,6,3,3,1,2,0,12,0,0,1,0,0,0,0,3,1,3,2,1,0,1,0,13,1,0,0,0,0,0,0,2,2,3,1,2,1,1,0
95EE07W1,14,0,0,0,0,0,0,2,3,5,1,0,1,0,2,0,7,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,7,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0
95EE08W1,31,1,1,1,0,0,0,1,4,10,8,5,0,0,0,0,11,0,1,1,0,0,0,1,2,1,4,1,0,0,0,0,20,1,0,0,0,0,0,0,2,9,4,4,0,0,0,0
95EE09W1,27,1,0,0,0,0,1,1,6,7,8,2,0,1,0,0,10,0,0,0,0,0,1,0,2,3,3,0,0,1,0,0,17,1,0,0,0,0,0,1,4,4,5,2,0,0,0,0
95EE10W1,11,1,0,0,0,0,0,0,3,4,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,7,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0
95EE11W1,36,0,1,1,0,0,0,1,8,9,8,5,0,0,3,0,11,0,0,0,0,0,0,1,3,3,1,2,0,0,1,0,25,0,1,1,0,0,0,0,5,6,7,3,0,0,2,0
95EE12W1,13,2,0,0,0,0,0,0,5,2,3,0,0,0,1,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9,1,0,0,0,0,0,0,4,1,3,0,0,0,0,0
95EE13W1,21,0,0,0,0,0,0,0,2,8,2,5,2,1,1,0,8,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,13,0,0,0,0,0,0,0,2,4,1,3,2,0,1,0
95EE14W1,37,1,1,0,0,0,2,0,7,6,6,10,0,2,1,1,15,0,0,0,0,0,2,0,2,4,3,1,0,1,1,1,22,1,1,0,0,0,0,0,5,2,3,9,0,1,0,0
95EE15W1,18,0,0,1,0,0,0,2,4,5,2,2,0,1,1,0,5,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,3,5,1,2,0,1,1,0
95EE16W1,47,1,0,3,0,2,1,3,8,12,8,7,0,2,0,0,27,1,0,1,0,2,1,2,6,5,4,3,0,2,0,0,20,0,0,2,0,0,0,1,2,7,4,4,0,0,0,0
95FF01S1,39,0,0,0,0,0,0,3,8,8,9,8,3,0,0,0,15,0,0,0,0,0,0,2,4,3,4,2,0,0,0,0,24,0,0,0,0,0,0,1,4,5,5,6,3,0,0,0
95FF01S2,42,0,0,0,0,0,0,2,13,7,9,7,1,0,3,0,29,0,0,0,0,0,0,2,6,6,6,6,0,0,3,0,13,0,0,0,0,0,0,0,7,1,3,1,1,0,0,0
95FF02W1,34,1,0,0,0,0,0,2,10,8,7,5,1,0,0,0,9,0,0,0,0,0,0,1,2,3,1,2,0,0,0,0,25,1,0,0,0,0,0,1,8,5,6,3,1,0,0,0
95FF03W1,28,0,0,0,0,0,0,3,8,5,7,1,3,0,1,0,12,0,0,0,0,0,0,1,4,2,3,0,1,0,1,0,16,0,0,0,0,0,0,2,4,3,4,1,2,0,0,0
95FF04W1,50,0,0,1,0,0,0,2,11,10,11,8,2,5,0,0,23,0,0,1,0,0,0,1,6,6,4,2,2,1,0,0,27,0,0,0,0,0,0,1,5,4,7,6,0,4,0,0
95FF05W1,27,1,0,1,1,1,0,3,4,7,2,2,3,1,1,0,9,0,0,0,0,1,0,3,0,3,0,0,1,0,1,0,18,1,0,1,1,0,0,0,4,4,2,2,2,1,0,0
95FF06S1,13,0,0,0,0,0,0,0,4,3,3,2,0,0,1,0,6,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0
95FF06S2,39,0,0,0,0,0,0,2,8,14,7,4,1,3,0,0,24,0,0,0,0,0,0,2,4,10,3,3,0,2,0,0,15,0,0,0,0,0,0,0,4,4,4,1,1,1,0,0
95FF07W1,16,0,0,0,0,1,0,1,3,2,2,3,2,1,1,0,9,0,0,0,0,1,0,1,0,1,2,1,1,1,1,0,7,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0
95FF08W1,29,0,1,0,0,0,0,0,2,9,10,4,1,0,2,0,18,0,0,0,0,0,0,0,1,6,7,2,0,0,2,0,11,0,1,0,0,0,0,0,1,3,3,2,1,0,0,0
95FF09W1,30,1,0,0,0,1,0,3,4,8,7,1,2,2,1,0,14,0,0,0,0,0,0,1,2,3,4,1,0,2,1,0,16,1,0,0,0,1,0,2,2,5,3,0,2,0,0,0
95FF10W1,47,1,0,0,0,0,2,4,12,8,7,5,3,2,3,0,19,0,0,0,0,0,2,1,6,4,2,1,2,0,1,0,28,1,0,0,0,0,0,3,6,4,5,4,1,2,2,0
95FF11W1,21,0,0,0,0,0,0,4,1,8,4,0,1,1,1,1,6,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,15,0,0,0,0,0,0,3,0,6,4,0,1,0,0,1
95FF12W1,35,1,0,1,0,0,0,3,10,10,3,5,1,1,0,0,11,1,0,1,0,0,0,1,2,3,1,1,0,1,0,0,24,0,0,0,0,0,0,2,8,7,2,4,1,0,0,0
95FF13W1,45,1,0,3,1,0,0,3,7,12,8,3,2,3,1,1,26,0,0,1,0,0,0,2,5,6,5,1,2,3,0,1,19,1,0,2,1,0,0,1,2,6,3,2,0,0,1,0
95FF14W1,46,0,0,0,0,0,0,2,10,18,8,5,2,1,0,0,18,0,0,0,0,0,0,0,4,6,5,3,0,0,0,0,28,0,0,0,0,0,0,2,6,12,3,2,2,1,0,0
95FF15W1,17,1,0,1,0,0,0,1,5,2,4,2,0,1,0,0,8,1,0,0,0,0,0,0,2,1,1,2,0,1,0,0,9,0,0,1,0,0,0,1,3,1,3,0,0,0,0,0
95FF16W1,40,0,0,1,0,1,1,2,9,8,12,3,1,1,1,0,18,0,0,0,0,1,1,1,4,5,5,0,0,1,0,0,22,0,0,1,0,0,0,1,5,3,7,3,1,0,1,0
95FF17W1,14,0,0,0,0,0,0,0,3,4,3,1,1,0,0,2,7,0,0,0,0,0,0,0,1,2,1,1,0,0,0,2,7,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0
95GG01S1,8,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
95GG01S2,12,1,0,0,0,0,0,1,2,2,4,1,0,1,0,0,8,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
95GG01S3,7,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
95GG02S1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95GG02S2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG02S3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG03S1,37,0,0,0,0,0,0,2,6,14,9,5,0,1,0,0,14,0,0,0,0,0,0,0,3,6,4,1,0,0,0,0,23,0,0,0,0,0,0,2,3,8,5,4,0,1,0,0
95GG03S2,33,2,0,1,0,0,0,1,5,9,6,7,2,0,0,0,12,1,0,0,0,0,0,0,3,4,2,1,1,0,0,0,21,1,0,1,0,0,0,1,2,5,4,6,1,0,0,0
95GG03S3,10,1,0,0,0,0,0,0,2,1,4,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,6,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0
95GG04S1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
95GG04S2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
95GG04S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG05S1,8,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
95GG05S2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG05S3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG06S1,6,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
95GG06S2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG06S3,12,0,0,0,0,0,0,1,4,1,2,2,1,1,0,0,5,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,7,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0
95GG07S1,6,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
95GG07S2,6,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
95GG07S3,9,0,1,0,0,0,1,1,2,0,3,1,0,0,0,0,5,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
95GG08S1,18,0,0,0,0,0,0,3,2,5,1,4,0,1,2,0,9,0,0,0,0,0,0,1,0,3,1,1,0,1,2,0,9,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0
95GG08S2,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
95GG08S3,12,0,0,1,0,0,0,0,5,2,2,1,1,0,0,0,5,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,7,0,0,1,0,0,0,0,3,1,2,0,0,0,0,0
95GG09S1,44,0,0,0,0,1,0,4,9,11,4,8,4,2,1,0,21,0,0,0,0,1,0,1,4,5,1,5,2,2,0,0,23,0,0,0,0,0,0,3,5,6,3,3,2,0,1,0
95GG09S2,24,1,1,2,0,0,0,1,3,5,5,3,1,1,1,0,12,1,0,0,0,0,0,0,2,3,3,0,1,1,1,0,12,0,1,2,0,0,0,1,1,2,2,3,0,0,0,0
95GG09S3,9,0,3,1,1,0,0,0,1,1,1,1,0,0,0,0,6,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
95GG10S1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95GG10S2,7,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95GG11S1,7,1,0,0,0,1,0,2,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0
95GG11S2,20,0,0,0,0,0,0,1,4,4,6,1,1,1,2,0,9,0,0,0,0,0,0,0,2,3,2,0,1,1,0,0,11,0,0,0,0,0,0,1,2,1,4,1,0,0,2,0
95GG11S3,5,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
95GG12S1,20,0,0,0,0,0,0,0,2,5,3,6,2,0,2,0,9,0,0,0,0,0,0,0,0,2,2,1,2,0,2,0,11,0,0,0,0,0,0,0,2,3,1,5,0,0,0,0
95GG12S2,13,0,0,0,0,0,0,1,0,1,2,5,3,0,1,0,9,0,0,0,0,0,0,1,0,1,1,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
95GG12S3,23,0,0,0,1,0,2,0,2,5,8,2,2,0,1,0,7,0,0,0,1,0,0,0,0,3,1,0,1,0,1,0,16,0,0,0,0,0,2,0,2,2,7,2,1,0,0,0
95GG12S4,14,1,0,0,0,0,0,1,3,3,4,0,2,0,0,0,8,1,0,0,0,0,0,1,2,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0
95GG12S5,7,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
95GG13S1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95GG13S2,28,0,0,0,0,0,0,2,6,6,3,5,3,2,1,0,13,0,0,0,0,0,0,0,3,3,1,2,1,2,1,0,15,0,0,0,0,0,0,2,3,3,2,3,2,0,0,0
95GG13S3,17,0,0,1,0,1,0,1,6,4,1,0,1,1,0,1,7,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,1,1,0,1
95GG14S1,17,2,0,0,0,0,0,0,1,7,2,2,0,1,2,0,9,1,0,0,0,0,0,0,0,4,2,0,0,1,1,0,8,1,0,0,0,0,0,0,1,3,0,2,0,0,1,0
95GG14S2,39,0,0,0,0,0,0,6,6,8,7,7,1,2,2,0,17,0,0,0,0,0,0,1,4,3,3,2,0,2,2,0,22,0,0,0,0,0,0,5,2,5,4,5,1,0,0,0
95GG14S3,18,0,1,0,1,0,0,0,2,8,3,1,2,0,0,0,10,0,0,0,0,0,0,0,1,6,1,0,2,0,0,0,8,0,1,0,1,0,0,0,1,2,2,1,0,0,0,0
95GG15S1,43,0,0,0,0,0,0,2,7,10,14,6,2,1,1,0,29,0,0,0,0,0,0,0,5,7,11,4,2,0,0,0,14,0,0,0,0,0,0,2,2,3,3,2,0,1,1,0
95GG15S2,31,1,0,0,0,0,0,1,2,11,7,6,0,2,1,0,15,1,0,0,0,0,0,0,0,6,3,3,0,1,1,0,16,0,0,0,0,0,0,1,2,5,4,3,0,1,0,0
95GG15S3,14,2,0,0,0,1,0,0,5,2,4,0,0,0,0,0,6,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,8,1,0,0,0,1,0,0,4,1,1,0,0,0,0,0
95GG16S1,9,0,0,0,0,1,0,0,3,1,1,2,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0
95GG16S2,19,0,0,0,0,0,0,1,3,5,5,2,1,1,1,0,7,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,12,0,0,0,0,0,0,0,2,2,4,1,1,1,1,0
95GG16S3,14,0,0,0,0,0,0,0,2,2,5,3,1,1,0,0,8,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0,6,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0
95GG17S1,9,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0,5,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0
95GG17S2,13,0,0,1,0,0,0,1,1,1,3,2,0,2,2,0,6,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,7,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0
95GG17S3,6,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
95GG18S1,9,0,1,2,0,0,0,3,0,1,1,1,0,0,0,0,7,0,1,2,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
95GG18S2,5,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
95GG19S1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95GG19S2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95GG20S1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95GG20S2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95GG21S1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95GG21S2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95GG21S3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S1,14,2,0,1,1,1,1,0,0,4,1,0,2,1,0,0,9,0,0,1,1,1,1,0,0,3,1,0,1,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
95GG22S2,12,0,0,0,0,1,0,1,1,4,1,1,0,0,1,2,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,8,0,0,0,0,1,0,1,1,2,0,1,0,0,0,2
95GG22S3,10,0,0,0,0,0,0,1,2,4,0,2,0,0,0,1,6,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0
95GG23S1,21,0,0,0,0,0,0,0,4,4,4,4,2,0,3,0,10,0,0,0,0,0,0,0,2,1,2,2,1,0,2,0,11,0,0,0,0,0,0,0,2,3,2,2,1,0,1,0
95GG23S2,33,0,0,0,0,0,0,3,6,10,4,3,2,2,3,0,17,0,0,0,0,0,0,2,2,5,2,1,1,2,2,0,16,0,0,0,0,0,0,1,4,5,2,2,1,0,1,0
95GG23S3,15,1,1,1,1,0,0,0,1,4,1,3,1,0,1,0,7,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,8,1,0,0,0,0,0,0,0,3,0,2,1,0,1,0
95GG24S1,10,0,0,1,0,0,0,0,2,2,0,2,1,1,1,0,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0
95GG24S2,7,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
95GG24S3,22,0,0,0,0,0,0,2,6,4,5,2,2,1,0,0,9,0,0,0,0,0,0,0,2,3,2,0,2,0,0,0,13,0,0,0,0,0,0,2,4,1,3,2,0,1,0,0
95GG25S1,15,1,0,0,0,0,0,1,3,1,3,3,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,0,0,0,1,3,1,3,2,2,0,0,0
95GG25S2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG25S3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95GG26S1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95GG26S2,5,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
95GG27S1,11,0,0,0,0,0,0,1,3,4,1,1,0,1,0,0,5,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0
95GG27S2,6,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
95GG27S3,10,1,0,2,0,1,0,0,3,0,1,1,1,0,0,0,8,1,0,2,0,0,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
95GG27S4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95GG28S1,11,1,0,0,0,0,1,2,0,4,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,7,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0
95GG28S2,8,0,0,0,0,0,0,1,0,4,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
95GG28S3,6,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0
95GG29S1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG29S2,10,0,0,0,0,0,1,1,4,0,1,0,2,0,0,1,6,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
95GG30S1,13,0,0,0,0,0,0,0,3,4,3,2,1,0,0,0,7,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,6,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0
95GG30S2,23,0,0,0,1,0,2,1,2,4,5,4,1,1,1,1,16,0,0,0,0,0,2,0,2,3,3,3,1,1,1,0,7,0,0,0,1,0,0,1,0,1,2,1,0,0,0,1
95GG30S3,10,0,0,0,0,0,0,0,1,5,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,1,1,0,0,1,1
95GG31S1,28,0,0,0,0,1,0,0,6,3,10,3,3,0,2,0,12,0,0,0,0,1,0,0,2,2,4,0,1,0,2,0,16,0,0,0,0,0,0,0,4,1,6,3,2,0,0,0
95GG31S2,13,0,0,0,0,0,0,0,1,5,2,3,0,0,2,0,6,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,7,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0
95GG31S3,11,0,0,1,0,0,0,1,0,6,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0
95GG32S1,14,5,2,0,0,0,0,1,2,1,2,0,0,0,1,0,7,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,7,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
95GG32S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG32S3,9,1,0,0,0,0,0,0,3,0,2,1,1,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0
95GG33S1,63,2,2,1,0,0,0,3,10,13,10,8,7,4,3,0,29,0,0,0,0,0,0,1,6,4,6,3,6,1,2,0,34,2,2,1,0,0,0,2,4,9,4,5,1,3,1,0
95GG33S2,62,0,0,0,0,0,1,7,6,16,12,5,7,3,5,0,32,0,0,0,0,0,0,6,2,10,5,3,2,1,3,0,30,0,0,0,0,0,1,1,4,6,7,2,5,2,2,0
95GG33S3,61,0,0,0,1,0,1,2,10,17,10,9,7,2,2,0,33,0,0,0,1,0,1,1,4,6,7,7,4,1,1,0,28,0,0,0,0,0,0,1,6,11,3,2,3,1,1,0
95GG34S1,13,0,1,1,1,0,0,1,1,2,1,2,0,2,0,1,8,0,1,0,1,0,0,0,1,1,0,1,0,2,0,1,5,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
95GG34S2,11,0,0,0,0,0,0,1,4,4,0,0,2,0,0,0,9,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
