GeographyCode,DC2251NI0001,DC2251NI0002,DC2251NI0003,DC2251NI0004,DC2251NI0005,DC2251NI0006,DC2251NI0007,DC2251NI0008,DC2251NI0009,DC2251NI0010,DC2251NI0011,DC2251NI0012,DC2251NI0013,DC2251NI0014,DC2251NI0015,DC2251NI0016,DC2251NI0017,DC2251NI0018,DC2251NI0019,DC2251NI0020,DC2251NI0021,DC2251NI0022,DC2251NI0023,DC2251NI0024,DC2251NI0025,DC2251NI0026,DC2251NI0027,DC2251NI0028,DC2251NI0029,DC2251NI0030,DC2251NI0031,DC2251NI0032,DC2251NI0033,DC2251NI0034,DC2251NI0035,DC2251NI0036,DC2251NI0037,DC2251NI0038,DC2251NI0039,DC2251NI0040,DC2251NI0041,DC2251NI0042,DC2251NI0043,DC2251NI0044,DC2251NI0045,DC2251NI0046,DC2251NI0047,DC2251NI0048,DC2251NI0049,DC2251NI0050,DC2251NI0051,DC2251NI0052,DC2251NI0053,DC2251NI0054,DC2251NI0055,DC2251NI0056,DC2251NI0057,DC2251NI0058,DC2251NI0059,DC2251NI0060,DC2251NI0061,DC2251NI0062,DC2251NI0063,DC2251NI0064,DC2251NI0065,DC2251NI0066,DC2251NI0067,DC2251NI0068,DC2251NI0069,DC2251NI0070,DC2251NI0071,DC2251NI0072,DC2251NI0073,DC2251NI0074,DC2251NI0075,DC2251NI0076,DC2251NI0077,DC2251NI0078,DC2251NI0079,DC2251NI0080,DC2251NI0081,DC2251NI0082,DC2251NI0083,DC2251NI0084,DC2251NI0085,DC2251NI0086,DC2251NI0087,DC2251NI0088,DC2251NI0089,DC2251NI0090
95GG23S3,1585,516,720,301,209,134,76,53,201,95,148,48,72,42,15,11,4,2,15,11,1003,194,593,238,187,111,57,21,132,63,315,241,28,8,5,7,8,1,30,15,47,23,18,11,2,3,2,0,5,1,12,4,2,0,0,0,2,3,3,0,2,0,0,0,0,0,0,0,1,1,17,5,3,2,0,1,0,4,1,4,41,1,4,0,0,1,3,22,14,0
95GG24S1,1388,724,438,218,121,50,49,24,147,55,230,92,103,63,23,8,9,4,21,10,757,303,316,153,89,39,35,17,90,31,323,278,4,0,2,2,0,1,29,11,38,23,10,2,7,1,0,0,3,2,4,2,1,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,14,9,1,0,0,0,1,0,4,0,20,15,3,0,0,0,3,2,0,0
95GG24S2,1540,120,1037,543,246,140,108,12,226,145,203,6,142,70,38,19,15,0,32,23,1166,63,852,460,204,114,74,10,161,80,75,16,11,4,3,3,1,0,12,36,13,3,4,3,1,0,0,0,5,1,6,3,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,43,16,9,3,0,0,6,0,14,4,33,12,17,2,0,4,11,2,1,1
95GG24S3,1633,772,497,225,165,57,50,12,230,122,214,65,100,42,38,12,8,1,32,16,885,295,373,176,125,41,31,8,145,64,417,350,13,4,1,3,5,1,26,27,43,29,4,3,0,0,1,0,7,3,7,1,1,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,1,0,45,20,3,0,0,0,3,1,9,12,21,12,3,0,1,0,2,1,5,0
95GG25S1,2158,1889,24,7,5,1,11,15,37,193,404,351,6,2,2,1,1,2,4,41,692,568,14,4,3,0,7,12,15,83,979,898,4,1,0,0,3,1,15,61,54,52,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,25,18,0,0,0,0,0,0,0,7
95GG25S2,1839,1618,8,2,2,1,3,4,62,147,326,288,3,1,0,0,2,0,4,31,563,474,5,1,2,1,1,0,17,67,902,814,0,0,0,0,0,4,40,44,38,36,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0
95GG25S3,1576,1360,12,2,8,1,1,7,56,141,286,246,3,0,3,0,0,1,7,29,474,372,6,1,3,1,1,0,24,72,775,713,3,1,2,0,0,1,20,38,23,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,7,4,0,0,0,0,0,1,2,0,7,2,0,0,0,0,0,3,2,0
95GG26S1,1995,60,1471,503,734,116,118,13,205,246,398,8,289,101,143,23,22,1,47,53,1447,18,1135,390,571,87,87,8,148,138,96,20,31,11,15,5,0,0,4,41,15,2,7,1,2,1,3,0,0,6,3,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,20,12,3,0,3,0,0,0,4,1,15,0,4,0,0,0,4,4,1,6
95GG26S2,1754,443,985,385,436,82,82,13,123,190,370,63,226,93,96,17,20,4,33,44,1107,166,741,287,333,63,58,7,77,116,247,205,10,2,4,2,2,1,2,29,13,7,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,0,2,0,0,0,9,0,4,0,2,0,0,0,2,1,1,0
95GG27S1,1548,1331,20,6,6,0,8,5,39,153,218,158,3,1,1,0,1,1,5,51,520,441,12,3,5,0,4,3,12,52,745,678,3,1,0,0,2,0,19,45,44,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,1,0,10,4,1,0,0,0,1,0,1,4,5,3,0,0,0,0,0,1,1,0
95GG27S2,1614,1386,17,13,3,0,1,0,35,176,283,240,1,1,0,0,0,0,6,36,566,455,14,10,3,0,1,0,17,80,731,666,0,0,0,0,0,0,9,56,23,18,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,5,1,1,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0
95GG27S3,1705,1451,18,5,7,2,4,3,61,172,278,240,1,1,0,0,0,0,12,25,572,462,14,4,6,2,2,0,21,75,808,714,1,0,1,0,0,1,24,68,30,26,1,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,2,1,1,7,6,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1
95GG27S4,1631,1316,22,7,2,5,8,4,48,241,366,273,9,4,0,1,4,0,5,79,533,416,11,3,2,4,2,1,14,91,697,606,0,0,0,0,0,0,23,68,22,17,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,2,0,2,0,6,1,0,0,0,0,0,3,2,0
95GG28S1,2149,51,1648,685,639,141,183,12,288,150,219,5,157,68,59,9,21,1,46,10,1791,13,1449,601,563,127,158,8,214,107,72,15,23,8,11,1,3,0,4,30,13,0,10,6,3,0,1,0,2,1,6,0,3,2,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,41,18,1,0,1,0,0,1,21,0,6,0,5,0,1,4,0,0,0,1
95GG28S2,1733,248,1182,502,477,99,104,24,185,94,265,30,181,73,79,13,16,1,33,20,1279,102,976,424,387,85,80,11,137,53,148,101,12,3,6,1,2,2,13,20,13,6,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,19,9,1,0,0,0,1,7,2,0,7,0,5,0,0,0,5,2,0,0
95GG28S3,1769,91,1377,535,653,74,115,12,150,139,397,8,307,126,148,11,22,1,50,31,1266,31,1041,398,502,59,82,10,93,91,72,43,10,5,3,0,2,0,5,14,12,4,7,5,0,0,2,0,0,1,3,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,8,2,3,0,0,3,0,1,2,0,9,2,7,0,0,1,6,0,0,0
95GG29S1,2257,181,1352,521,482,186,163,129,377,218,433,12,320,130,116,39,35,0,65,36,1454,64,983,378,363,134,108,25,250,132,122,54,25,6,1,10,8,3,15,25,20,1,9,4,2,1,2,0,4,6,4,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,46,7,1,0,0,6,2,18,7,144,4,6,0,0,2,4,99,23,12
95GG29S2,2757,317,1491,580,521,158,232,73,613,263,410,28,265,82,116,29,38,4,79,34,1847,88,1134,471,395,122,146,32,412,181,118,34,26,8,4,5,9,1,26,31,47,7,22,13,5,1,3,2,13,3,9,0,5,4,0,0,1,0,4,0,3,1,2,2,0,0,0,0,0,0,221,135,17,0,0,0,17,1,58,10,102,24,20,0,1,1,18,33,21,4
95GG30S1,1604,82,1096,559,307,119,111,13,299,114,276,7,197,96,64,21,16,2,46,24,1219,45,861,448,228,94,91,4,231,78,52,20,16,6,8,2,0,1,5,10,25,3,15,7,5,2,1,1,5,1,3,0,1,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,1,0,15,6,1,1,0,0,0,1,6,1,12,1,4,1,2,0,1,4,3,0
95GG30S2,1685,183,1036,466,278,108,184,17,365,84,158,7,96,39,31,13,13,1,39,15,1282,103,851,394,217,88,152,10,265,53,146,58,40,14,15,4,7,3,34,11,66,7,38,17,15,2,4,0,18,3,6,1,4,2,0,0,2,0,1,0,6,0,5,0,0,0,5,0,1,0,8,7,0,0,0,0,0,0,1,0,13,0,2,0,0,1,1,3,6,2
95GG30S3,1538,38,1130,376,270,262,222,19,255,96,154,4,115,35,25,30,25,5,17,13,1279,17,959,332,228,218,181,9,224,70,65,8,39,7,11,11,10,0,7,11,16,2,12,2,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,15,7,2,0,0,2,0,1,5,0,7,0,3,0,0,0,3,3,0,1
95GG31S1,2227,1946,39,6,10,4,19,8,78,156,236,214,1,0,0,0,1,0,6,15,795,654,33,6,8,3,16,2,26,80,1139,1032,4,0,2,1,1,5,40,58,42,36,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,7,4,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
95GG31S2,2032,1259,407,102,216,49,40,20,184,162,297,124,104,29,69,5,1,4,38,27,895,413,288,68,144,43,33,5,107,82,732,646,8,4,3,0,1,2,29,47,41,36,2,0,0,1,1,0,0,3,7,3,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,42,34,1,1,0,0,0,0,7,0,17,2,4,0,0,0,4,8,1,2
95GG31S3,2260,1821,81,17,42,7,15,9,78,271,451,393,15,3,7,3,2,1,10,32,794,552,58,13,32,4,9,3,46,135,949,826,5,1,2,0,2,2,17,99,47,40,2,0,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,0,2,0,0,6,2,0,0,0,0,0,0,4,0,6,4,1,0,0,0,1,0,1,0
95GG32S1,3232,2077,574,201,203,62,108,29,246,306,618,399,92,31,35,9,17,2,54,71,1761,1029,424,156,156,47,65,15,122,171,665,546,28,6,8,5,9,5,32,54,42,29,5,1,3,1,0,0,5,3,8,3,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,83,48,9,2,0,0,7,0,20,6,55,23,15,5,1,0,9,7,10,0
95GG32S2,1553,202,1018,444,375,60,139,10,161,162,362,69,209,86,88,11,24,0,46,38,1029,87,765,340,279,47,99,6,90,81,84,30,22,14,6,2,0,0,5,27,17,2,5,3,1,0,1,0,1,9,7,0,4,0,0,0,4,1,1,1,4,3,0,0,0,0,0,0,1,0,26,2,3,1,1,0,1,0,16,5,24,9,10,0,0,0,10,3,1,1
95GG32S3,1624,443,870,387,323,67,93,9,188,114,256,44,153,69,61,8,15,1,41,17,1045,178,682,302,247,59,74,5,114,66,249,186,18,10,8,0,0,2,15,28,33,15,11,5,4,0,2,0,5,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,3,0,2,0,1,0,10,1,6,1,1,0,0,0,1,1,3,0
95GG33S1,1951,1238,401,218,134,9,40,24,195,93,63,31,15,6,4,3,2,1,6,10,1097,560,338,188,113,5,32,13,140,46,654,589,12,6,4,1,1,0,24,29,80,41,26,13,11,0,2,1,6,6,11,4,3,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,2,7,1,26,3,7,4,0,0,3,7,9,0
95GG33S2,1639,927,396,191,148,19,38,32,216,68,94,26,46,22,17,5,2,0,12,10,907,419,302,152,112,9,29,21,127,38,479,402,17,4,8,4,1,2,44,14,101,61,24,12,10,1,1,0,12,4,10,2,2,0,1,0,1,2,4,0,6,4,0,0,0,0,0,0,2,0,17,10,1,0,0,0,1,1,5,0,25,3,4,1,0,0,3,6,10,2
95GG33S3,1965,885,485,208,182,37,58,53,406,136,113,53,31,15,7,6,3,0,14,15,1130,366,386,166,151,29,40,24,276,78,529,404,28,7,15,0,6,3,63,31,81,30,25,13,9,2,1,1,22,3,8,0,1,1,0,0,0,0,5,2,8,4,3,1,0,0,2,0,1,0,32,15,3,1,0,0,2,4,7,3,64,13,8,4,0,0,4,21,18,4
95GG34S1,1452,218,898,322,304,133,139,46,187,103,237,21,176,72,61,24,19,2,23,15,1001,107,679,238,238,106,97,8,139,68,99,54,14,4,4,1,5,6,11,14,19,4,10,4,1,2,3,0,3,2,9,2,6,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,25,10,5,0,0,0,5,3,5,2,61,20,8,1,0,0,7,27,4,2
95GG34S2,1590,1432,37,12,12,3,10,12,64,45,108,91,5,2,1,0,2,2,4,6,559,474,27,8,9,3,7,10,28,20,835,789,4,2,2,0,0,0,27,15,64,58,1,0,0,0,1,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,2,0,6,4,0,0,0,0,0,0,1,1
95GG34S3,1885,1062,413,140,125,81,67,18,259,133,178,83,58,24,20,12,2,1,16,20,979,417,316,109,98,64,45,10,163,73,585,487,18,4,3,3,8,3,52,25,53,31,11,3,3,2,3,1,4,6,11,6,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,40,20,2,0,1,0,1,0,14,4,38,17,7,0,0,0,7,2,8,4
95GG35S1,1970,1487,79,31,35,7,6,9,70,325,512,409,26,14,8,3,1,3,15,59,889,636,42,14,21,3,4,0,26,185,484,398,8,2,5,0,1,0,12,66,38,21,3,1,1,1,0,0,3,11,3,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,9,2,14,4,0,0,0,0,0,6,4,0
95GG35S2,1478,1198,23,7,8,0,8,9,32,216,376,323,4,1,1,0,2,0,9,40,567,447,12,5,4,0,3,2,9,97,472,399,4,1,3,0,0,0,7,62,21,15,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,2,0,0,0,2,0,2,10,21,7,0,0,0,0,0,7,4,3
95GG35S3,1502,1158,27,7,7,4,9,20,41,256,317,250,7,2,2,3,0,7,4,49,643,454,13,3,5,1,4,3,21,152,471,409,3,2,0,0,1,2,9,48,21,14,0,0,0,0,0,1,0,6,6,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,0,0,0,0,0,3,6,1,7,2,0,0,0,0,0,4,1,0
95GG36S1,1794,195,1005,440,263,173,129,22,418,154,253,18,141,61,28,29,23,8,60,26,1301,67,821,366,221,139,95,10,300,103,92,47,12,3,4,2,3,1,22,10,33,4,21,8,10,2,1,0,6,2,9,2,2,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,2,0,91,57,7,0,0,1,6,0,18,9,13,0,1,1,0,0,0,2,8,2
95GG36S2,1926,144,1305,629,328,134,214,23,380,74,259,15,176,83,43,19,31,5,51,12,1511,72,1074,519,271,110,174,13,299,53,82,40,22,10,4,4,4,1,14,5,43,6,25,11,9,1,4,0,10,2,7,0,5,5,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,14,11,1,0,0,0,1,0,2,0,8,0,2,1,1,0,0,3,2,1
95GG36S3,1899,122,1280,563,320,151,246,24,396,77,202,5,144,62,33,8,41,0,45,8,1517,49,1083,489,266,135,193,23,309,53,100,40,24,7,10,4,3,1,23,12,33,3,22,2,10,4,6,0,6,2,11,1,4,2,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,26,20,0,0,0,0,0,0,5,1,9,4,3,1,1,0,1,0,2,0
95GG37S1,2082,903,558,219,195,59,85,23,469,129,174,76,51,14,21,3,13,1,24,22,1192,343,450,192,150,55,53,7,317,75,523,396,23,4,16,1,2,2,83,19,54,31,10,6,4,0,0,0,9,4,7,2,3,3,0,0,0,0,0,2,13,4,0,0,0,0,0,2,7,0,77,44,6,0,1,0,5,0,21,6,42,7,15,0,3,0,12,11,8,1
95GG37S2,1826,367,801,311,207,139,144,40,447,171,223,22,129,52,35,20,22,1,50,21,1198,122,630,249,168,114,99,22,311,113,212,120,19,3,2,4,10,7,42,24,29,9,7,3,2,1,1,0,11,2,20,5,10,2,0,0,8,1,4,0,5,3,0,0,0,0,0,0,2,0,121,85,4,1,0,0,3,1,21,10,18,1,2,1,0,0,1,8,6,1
95GG37S3,2133,664,768,293,251,109,115,46,528,127,215,32,106,53,26,13,14,4,58,15,1281,250,623,225,211,94,93,21,316,71,401,265,18,10,6,0,2,10,82,26,51,25,12,3,5,2,2,0,11,3,15,1,2,0,1,0,1,1,7,4,2,0,1,0,0,0,1,0,1,0,142,88,6,2,2,0,2,1,41,6,26,3,0,0,0,0,0,9,12,2
95GG38S1,3099,1498,732,280,243,72,137,77,612,180,249,105,96,38,37,9,12,3,32,13,1586,529,537,218,169,60,90,44,371,105,938,744,37,12,16,0,9,7,112,38,145,81,32,11,14,3,4,2,21,9,29,2,8,0,5,0,3,2,17,0,21,7,4,0,0,0,4,0,6,4,63,23,7,0,0,0,7,3,25,5,68,7,11,1,2,0,8,16,28,6
95GG38S2,1880,884,491,176,188,46,81,31,344,130,245,86,93,36,34,11,12,12,32,22,1000,338,353,125,143,35,50,13,218,78,466,371,22,11,8,0,3,1,52,20,69,41,8,4,3,0,1,1,16,3,9,4,1,0,0,0,1,1,2,1,4,3,1,0,0,0,1,0,0,0,62,39,3,0,0,0,3,0,16,4,25,2,10,0,0,0,10,3,8,2
95GG38S3,1585,995,269,121,73,41,34,14,248,59,186,115,51,34,11,0,6,1,12,7,783,390,197,83,59,39,16,9,147,40,499,424,10,3,3,1,3,1,54,10,52,38,2,0,0,0,2,0,11,1,5,2,2,1,0,1,0,0,0,1,12,4,0,0,0,0,0,0,8,0,31,18,4,0,0,0,4,0,9,0,17,4,3,0,0,0,3,3,7,0
95GG39S1,2409,1184,369,108,150,51,60,280,312,264,337,208,62,22,30,8,2,8,33,26,1057,449,258,72,113,38,35,24,177,149,544,442,14,10,3,0,1,6,36,46,58,39,8,2,4,1,1,0,5,6,9,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,75,31,8,1,0,0,7,4,20,12,329,11,19,1,0,4,14,236,38,25
95GG39S2,2711,710,1040,398,409,92,141,62,589,310,443,86,246,113,103,12,18,8,59,44,1595,305,715,257,289,75,94,14,366,195,344,213,35,19,8,5,3,7,39,50,46,14,18,7,9,0,2,1,10,3,10,0,2,0,0,0,2,0,8,0,6,2,1,0,0,0,1,1,2,0,106,57,3,0,0,0,3,2,36,8,161,33,20,2,0,0,18,29,69,10
95GG39S3,2094,164,1232,429,495,183,125,85,314,299,393,19,257,99,102,33,23,10,55,52,1311,52,898,305,381,135,77,13,174,174,167,49,45,16,7,13,9,9,20,44,30,5,13,6,3,1,3,1,6,5,8,2,2,1,1,0,0,1,3,0,4,3,0,0,0,0,0,1,0,0,73,30,8,2,0,0,6,0,21,14,108,4,9,0,1,1,7,50,35,10
95GG40S1,1697,78,1277,524,538,129,86,9,124,209,369,29,271,114,119,19,19,1,27,41,1246,23,986,403,409,109,65,7,90,140,62,20,15,4,9,1,1,0,1,26,8,3,3,1,1,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,1,2,0,4,0,1,1,0,0,0,0,3,0
95GG40S2,2119,105,1478,609,657,80,132,10,221,305,601,39,427,186,182,19,40,4,72,59,1392,30,1008,412,459,59,78,4,128,222,60,21,17,7,7,1,2,0,7,15,20,1,10,2,8,0,0,0,2,7,4,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,33,14,12,1,0,1,10,0,7,0,9,0,2,1,0,0,1,2,3,2
95GG41S1,1926,127,1371,716,368,118,169,14,337,77,120,6,90,52,21,3,14,3,13,8,1599,67,1183,620,324,105,134,7,282,60,118,45,40,14,12,8,6,3,25,5,59,7,39,20,7,1,11,0,10,3,9,0,4,2,1,0,1,0,4,1,5,0,5,5,0,0,0,0,0,0,6,2,3,2,0,0,1,0,1,0,10,0,7,1,3,1,2,1,2,0
95GG41S2,1524,152,963,498,279,77,109,21,294,94,82,10,54,31,13,1,9,2,10,6,1268,91,839,440,241,71,87,19,245,74,94,44,25,10,6,0,9,0,17,8,63,5,37,14,16,5,2,0,15,6,4,0,2,0,2,0,0,0,2,0,3,1,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,1,4,2,0,0,2,0,1,0
95GG41S3,2098,262,1188,586,333,117,152,23,512,113,256,22,169,71,49,21,28,2,43,20,1538,158,940,481,260,92,107,12,362,66,163,59,35,20,9,2,4,2,45,22,62,11,32,13,12,2,5,1,15,3,14,2,2,1,1,0,0,1,8,1,5,0,1,0,1,0,0,0,4,0,18,6,1,0,0,0,1,1,10,0,42,4,8,0,1,0,7,4,25,1
95GG42S1,1826,831,551,260,169,38,84,41,321,82,94,36,32,16,10,3,3,2,14,10,1142,374,465,229,141,32,63,28,222,53,420,340,25,10,10,2,3,1,37,17,104,62,18,4,6,1,7,2,21,1,11,2,1,0,1,0,0,3,4,1,10,4,2,0,1,0,1,0,4,0,17,9,1,0,0,0,1,0,7,0,28,4,7,1,0,0,6,5,12,0
95GG42S2,1784,780,517,218,142,43,114,74,367,46,81,45,16,12,2,2,0,2,17,1,952,255,428,180,126,31,91,21,218,30,540,435,42,23,8,4,7,4,47,12,54,30,10,1,3,1,5,0,14,0,9,3,2,1,1,0,0,1,3,0,8,0,5,0,0,3,2,0,3,0,24,9,2,0,0,0,2,2,10,1,116,3,12,1,2,2,7,44,55,2
95GG42S3,2261,851,786,331,266,42,147,33,491,100,119,41,32,10,17,1,4,4,31,11,1369,325,684,299,227,35,123,8,291,61,551,411,36,14,10,4,8,3,88,13,74,40,15,1,10,2,2,1,13,5,17,5,5,4,1,0,0,0,7,0,4,2,0,0,0,0,0,0,2,0,47,19,5,0,1,0,4,1,17,5,80,8,9,3,0,0,6,16,42,5
95GG42S4,2268,902,650,266,238,50,96,73,501,142,157,51,64,33,18,5,8,3,28,11,1242,328,507,218,193,40,56,28,298,81,583,415,27,3,12,3,9,7,99,35,122,59,30,11,8,2,9,5,21,7,12,3,3,0,2,0,1,0,5,1,18,12,2,0,1,0,1,1,3,0,53,23,6,1,1,0,4,1,18,5,81,11,11,0,3,0,8,28,29,2
95GG43S1,1480,89,941,320,321,158,142,33,295,122,245,18,162,54,57,32,19,1,42,22,1081,28,742,255,253,126,108,14,218,79,79,27,17,6,6,0,5,3,16,16,19,2,11,5,4,0,2,0,2,4,3,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,29,14,3,0,0,0,3,0,11,1,23,0,5,0,0,0,5,13,5,0
95GG43S2,1670,102,1105,384,366,219,136,26,351,86,225,11,156,68,40,34,14,0,43,15,1273,33,902,306,319,177,100,16,266,56,57,19,19,8,5,5,1,0,14,5,19,2,9,2,1,2,4,0,6,2,9,2,6,0,1,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,50,27,2,0,0,0,2,1,13,7,36,8,11,0,0,1,10,9,7,1
95GG43S3,1724,135,1011,407,301,118,185,24,382,172,284,14,202,87,68,14,33,1,45,22,1238,48,773,306,227,101,139,13,285,119,71,22,15,10,1,3,1,1,14,19,20,1,9,2,5,0,2,0,7,3,5,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,3,0,81,46,5,0,0,0,5,1,22,7,22,4,7,2,0,0,5,4,5,2
95GG44S1,2864,304,1575,780,478,110,207,35,585,365,617,46,393,201,123,17,52,3,115,60,1788,54,1123,558,343,91,131,10,364,237,104,26,25,14,9,1,1,4,17,32,33,6,12,4,2,1,5,0,10,5,8,0,6,3,0,0,3,0,1,1,2,0,2,0,1,0,1,0,0,0,264,168,8,0,0,0,8,4,54,30,48,4,6,0,0,0,6,14,24,0
95GG44S2,2727,299,1447,654,428,133,232,28,569,384,652,53,360,161,122,32,45,3,157,79,1640,80,1004,469,290,101,144,10,324,222,143,43,30,9,8,0,13,0,21,49,29,4,16,9,5,0,2,0,7,2,11,3,4,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,191,94,14,1,0,0,13,1,52,30,57,18,19,1,3,0,15,10,8,2
95GG45S1,1670,674,652,368,197,39,48,63,192,89,103,24,64,29,25,7,3,1,9,5,1005,250,512,311,146,27,28,43,136,64,395,328,23,8,12,1,2,1,31,12,113,59,40,20,12,4,4,1,6,7,7,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,6,8,0,1,0,7,0,7,1,25,6,2,0,1,0,1,14,3,0
95GG45S2,1554,102,1057,453,411,100,93,13,246,136,321,17,223,112,81,21,9,0,51,30,1106,48,802,334,317,74,77,12,160,84,70,27,16,5,8,3,0,0,14,13,24,2,10,0,5,2,3,1,6,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,5,2,0,0,0,2,0,5,3,16,3,4,2,0,0,2,0,8,1
95GG45S3,1617,442,760,314,273,88,85,41,270,104,204,27,103,45,34,15,9,1,57,16,1069,198,617,256,230,72,59,27,160,67,210,162,13,5,4,1,3,1,16,18,53,13,19,8,5,0,6,4,14,3,5,2,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,0,37,25,3,0,0,0,3,0,9,0,37,14,4,0,0,0,4,7,12,0
95GG46S1,1712,1444,14,2,6,1,5,1,38,215,325,291,0,0,0,0,0,0,6,28,626,487,8,2,6,0,0,0,16,115,727,640,3,0,0,1,2,0,16,68,22,18,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,6,3,0,0,0,3,1,0,0
95GG46S2,1874,1630,46,13,14,4,15,10,56,132,416,377,6,1,2,1,2,1,7,25,702,558,37,12,11,3,11,6,23,78,707,660,2,0,1,0,1,0,17,28,34,31,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,7,3,1,0,0,0,1,3,0,0
95GG46S3,1664,1372,16,8,6,0,2,5,51,220,439,361,1,1,0,0,0,0,11,66,507,400,12,5,5,0,2,0,14,81,677,586,3,2,1,0,0,2,18,68,26,21,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,4,2,5,1,0,0,0,0,0,3,1,0
95GG47S1,2314,1723,115,37,28,7,43,27,180,269,588,473,29,11,8,3,7,1,31,54,924,653,57,21,13,4,19,13,79,122,635,502,11,5,5,0,1,3,34,85,51,39,2,0,1,0,1,0,8,2,4,3,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,63,37,3,0,0,0,3,2,16,5,46,15,12,0,1,0,11,8,10,1
