GeographyCode,DC3401NI0001,DC3401NI0002,DC3401NI0003,DC3401NI0004,DC3401NI0005,DC3401NI0006,DC3401NI0007,DC3401NI0008,DC3401NI0009,DC3401NI0010,DC3401NI0011,DC3401NI0012,DC3401NI0013,DC3401NI0014,DC3401NI0015,DC3401NI0016,DC3401NI0017,DC3401NI0018,DC3401NI0019,DC3401NI0020,DC3401NI0021,DC3401NI0022,DC3401NI0023,DC3401NI0024,DC3401NI0025,DC3401NI0026,DC3401NI0027,DC3401NI0028,DC3401NI0029,DC3401NI0030,DC3401NI0031,DC3401NI0032,DC3401NI0033,DC3401NI0034,DC3401NI0035,DC3401NI0036,DC3401NI0037,DC3401NI0038,DC3401NI0039,DC3401NI0040,DC3401NI0041,DC3401NI0042,DC3401NI0043,DC3401NI0044,DC3401NI0045,DC3401NI0046,DC3401NI0047,DC3401NI0048,DC3401NI0049,DC3401NI0050,DC3401NI0051,DC3401NI0052
95II13W1,2701,1578,693,430,185,105,57,23,57,25,27,5,50,26,22,2,426,231,161,34,65,30,25,10,201,79,99,23,380,200,147,33,310,156,112,42,53,25,24,4,228,136,75,17,196,107,65,24,1640,994,342,304
95II14W1,2521,2290,7,224,159,154,1,4,38,33,0,5,14,13,0,1,212,201,0,11,33,29,1,3,85,68,0,17,193,180,0,13,169,152,1,16,22,21,0,1,183,175,0,8,123,110,3,10,1789,1610,3,176
95II15S1,1793,1531,69,193,54,46,3,5,19,14,4,1,16,10,4,2,84,63,11,10,28,14,7,7,45,36,3,6,88,66,10,12,109,92,8,9,20,13,5,2,65,55,4,6,78,66,4,8,1416,1230,37,149
95II15S2,1564,1417,11,136,114,110,1,3,22,22,0,0,18,15,3,0,168,154,3,11,26,22,4,0,54,47,1,6,158,146,3,9,127,110,3,14,25,22,0,3,140,131,1,8,92,83,0,9,1057,951,1,105
95II16W1,2126,1587,382,157,157,120,25,12,50,37,10,3,30,16,13,1,308,212,78,18,60,24,29,7,130,68,47,15,271,183,69,19,249,171,59,19,48,28,15,5,178,137,30,11,115,80,27,8,1327,1022,201,104
95II17W1,2493,1809,460,224,197,131,49,17,49,35,12,2,37,21,13,3,349,211,104,34,55,23,22,10,145,67,64,14,312,191,94,27,254,144,84,26,51,31,14,6,218,146,56,16,152,97,42,13,1566,1206,220,140
95II18W1,2226,1370,611,245,157,88,59,10,57,28,22,7,38,13,22,3,380,178,170,32,59,28,27,4,177,81,82,14,343,159,153,31,264,131,107,26,63,19,39,5,224,120,90,14,138,79,52,7,1301,868,262,171
95II19S1,1826,1638,54,134,93,83,5,5,23,16,3,4,13,11,1,1,134,115,12,7,19,16,2,1,48,38,4,6,126,112,9,5,115,99,8,8,19,16,2,1,100,89,6,5,87,78,7,2,1367,1233,27,107
95II19S2,1939,1702,101,136,136,123,8,5,33,26,3,4,20,15,3,2,218,166,33,19,32,21,8,3,90,64,14,12,210,163,26,21,183,145,24,14,29,20,5,4,163,139,12,12,116,101,8,7,1268,1137,45,86
95II20W1,2743,2087,189,467,142,118,17,7,48,40,4,4,30,21,5,4,265,199,42,24,35,25,9,1,111,71,18,22,214,156,31,27,200,137,30,33,30,21,7,2,163,132,14,17,137,106,13,18,1931,1461,103,367
95II21W1,2419,1388,780,251,119,79,31,9,34,18,13,3,49,23,20,6,334,179,120,35,84,31,41,12,170,55,93,22,300,166,107,27,307,146,118,43,42,14,23,5,191,118,55,18,130,63,46,21,1508,908,452,148
95II22W1,2248,1828,236,184,165,145,14,6,57,44,7,6,28,22,3,3,292,233,46,13,35,24,7,4,129,95,25,9,239,195,34,10,212,171,29,12,53,41,7,5,210,167,30,13,169,125,35,9,1450,1183,130,137
95II23W1,2190,1743,173,274,138,115,11,12,38,29,5,4,33,22,3,8,228,175,34,19,42,29,7,6,96,64,17,15,217,160,37,20,173,121,31,21,34,26,6,2,150,121,20,9,92,68,13,11,1502,1206,91,205
95JJ01W1,2495,2189,94,212,121,104,7,10,39,31,4,4,35,29,1,5,224,186,12,26,55,47,3,5,90,75,5,10,235,198,13,24,144,119,12,13,35,27,5,3,159,131,7,21,117,102,7,8,1752,1552,50,150
95JJ02W1,2367,1567,402,398,143,115,14,14,34,24,6,4,32,12,12,8,236,133,68,35,54,16,24,14,129,48,57,24,221,122,61,38,164,87,44,33,33,10,14,9,154,104,33,17,133,90,30,13,1609,1082,241,286
95JJ03S1,1406,440,848,118,50,21,26,3,16,7,7,2,37,8,27,2,146,33,95,18,46,12,28,6,129,27,91,11,159,36,107,16,159,32,109,18,23,2,16,5,75,16,49,10,82,18,55,9,895,307,519,69
95JJ03S2,1064,633,303,128,40,24,13,3,10,5,4,1,11,7,2,2,113,59,37,17,28,12,12,4,82,26,48,8,118,59,43,16,84,39,33,12,12,4,6,2,67,40,19,8,63,36,19,8,708,448,174,86
95JJ04S1,1546,1141,175,230,82,64,10,8,18,15,1,2,15,8,4,3,148,106,24,18,24,17,2,5,63,32,15,16,138,101,26,11,117,91,10,16,30,15,10,5,86,61,14,11,55,39,9,7,1104,821,115,168
95JJ04S2,1565,1193,94,278,106,86,7,13,33,24,3,6,13,5,4,4,154,116,14,24,21,13,3,5,60,41,7,12,155,113,18,24,134,93,18,23,21,10,3,8,115,88,7,20,73,58,7,8,1048,801,45,202
95JJ05W1,1775,805,259,711,152,73,46,33,59,17,27,15,32,11,6,15,281,108,104,69,58,17,14,27,144,42,38,64,249,96,85,68,201,75,64,62,40,13,16,11,165,84,44,37,105,54,25,26,1056,497,74,485
95JJ06W1,2432,1192,800,440,125,66,40,19,38,13,21,4,51,18,18,15,316,146,116,54,57,19,29,9,184,55,88,41,307,148,98,61,236,94,92,50,48,19,16,13,171,79,67,25,138,63,50,25,1602,823,483,296
95JJ07W1,2596,1212,874,510,125,58,47,20,48,15,27,6,38,14,21,3,322,113,166,43,60,18,34,8,172,54,81,37,293,109,151,33,298,100,151,47,43,10,27,6,178,81,73,24,136,61,56,19,1694,844,486,364
95JJ08S1,1377,1115,126,136,91,72,9,10,22,19,1,2,17,13,3,1,162,115,30,17,24,19,3,2,63,46,8,9,144,106,24,14,103,76,14,13,19,14,3,2,117,96,10,11,58,42,8,8,916,758,66,92
95JJ08S2,1720,1128,38,554,66,57,1,8,19,17,0,2,14,7,1,6,110,75,3,32,14,7,0,7,61,23,4,34,107,75,3,29,112,66,4,42,18,7,1,10,77,68,1,8,56,34,3,19,1314,852,28,434
95JJ09W1,1986,1715,100,171,132,114,7,11,39,35,1,3,17,11,2,4,226,189,19,18,23,16,1,6,54,40,3,11,184,158,17,9,146,120,13,13,33,25,2,6,149,123,15,11,105,96,2,7,1364,1191,59,114
95JJ10W1,2795,2029,352,414,129,87,20,22,43,34,4,5,41,24,8,9,264,157,61,46,70,45,13,12,100,66,17,17,245,157,58,30,199,120,39,40,35,19,9,7,157,112,24,21,113,76,16,21,1988,1506,203,279
95JJ11S1,1821,1267,187,367,111,90,15,6,25,13,9,3,24,16,3,5,169,113,39,17,34,18,7,9,62,31,14,17,162,110,36,16,141,88,30,23,19,12,4,3,119,82,28,9,90,68,11,11,1274,893,91,290
95JJ11S2,1943,1558,12,373,111,95,0,16,26,20,1,5,24,15,1,8,184,155,3,26,25,14,2,9,72,43,4,25,172,140,3,29,132,103,3,26,31,22,2,7,137,120,1,16,88,70,0,18,1370,1089,7,274
95JJ12W1,2709,1936,286,487,124,85,22,17,35,18,10,7,48,34,8,6,273,170,67,36,56,35,9,12,129,63,36,30,229,144,52,33,215,139,39,37,49,29,11,9,161,119,20,22,107,70,17,20,1966,1451,141,374
95JJ13S1,2144,1550,155,439,77,59,6,12,18,15,0,3,20,11,3,6,123,92,15,16,41,24,8,9,76,45,10,21,146,111,12,23,143,95,14,34,16,13,0,3,100,72,12,16,87,69,6,12,1623,1172,104,347
95JJ13S2,1751,1469,3,279,93,85,1,7,18,16,0,2,15,13,1,1,133,125,1,7,21,18,1,2,76,66,0,10,149,134,1,14,128,115,0,13,20,17,0,3,120,103,0,17,110,101,0,9,1235,1009,1,225
95JJ14W1,2325,1884,231,210,119,103,9,7,21,16,2,3,18,11,3,4,221,168,27,26,34,21,8,5,94,62,17,15,202,155,22,25,177,128,28,21,26,23,0,3,156,126,17,13,134,114,14,6,1634,1352,145,137
95JJ15W1,1762,1207,14,541,113,93,0,20,32,25,1,6,21,12,0,9,171,136,2,33,29,19,0,10,88,50,3,35,146,116,3,27,148,102,2,44,32,27,1,4,128,112,0,16,101,80,0,21,1182,773,8,401
95JJ16W1,1755,892,284,579,107,72,18,17,24,12,6,6,19,6,4,9,240,125,71,44,20,8,8,4,116,33,50,33,201,92,64,45,179,82,50,47,31,10,12,9,150,87,40,23,118,60,27,31,1098,553,121,424
95JJ17W1,2443,2151,70,222,130,119,1,10,36,32,1,3,33,31,0,2,197,170,10,17,49,43,0,6,77,61,7,9,196,168,10,18,144,126,4,14,24,20,1,3,138,122,6,10,123,111,7,5,1752,1542,43,167
95JJ18W1,1937,1188,194,555,123,79,25,19,44,26,9,9,27,15,6,6,232,120,59,53,40,13,12,15,115,34,27,54,223,123,55,45,191,92,40,59,32,18,6,8,141,89,27,25,117,68,18,31,1267,808,81,378
95JJ19S1,1645,1134,9,502,96,83,0,13,25,20,0,5,18,16,0,2,127,103,3,21,19,11,0,8,54,36,1,17,118,88,4,26,107,59,3,45,19,14,0,5,94,85,1,8,80,60,1,19,1175,782,4,389
95JJ19S2,1251,602,55,594,45,26,15,4,18,9,4,5,3,2,1,0,91,54,21,16,10,4,2,4,42,22,7,13,73,37,12,24,93,41,10,42,10,6,4,0,71,42,15,14,33,19,8,6,954,447,7,500
95JJ20S1,2173,1774,90,309,106,95,3,8,23,18,0,5,22,12,2,8,154,126,11,17,30,16,4,10,97,76,5,16,178,144,12,22,128,100,9,19,26,20,3,3,98,82,4,12,110,84,4,22,1620,1320,62,238
95JJ20S2,1919,1533,164,222,124,101,15,8,25,16,2,7,11,6,5,0,188,137,34,17,29,18,5,6,112,73,24,15,196,145,29,22,160,112,23,25,25,15,8,2,131,95,23,13,96,64,23,9,1284,1068,75,141
95JJ21W1,2292,1296,352,644,138,90,21,27,37,23,2,12,60,12,11,37,297,158,72,67,80,13,13,54,157,75,28,54,284,163,68,53,206,91,52,63,35,19,9,7,182,98,41,43,121,77,18,26,1469,855,193,421
95JJ22W1,2767,2316,56,395,154,141,5,8,31,23,3,5,16,13,0,3,259,196,21,42,33,20,0,13,85,61,5,19,247,190,13,44,199,163,8,28,26,21,3,2,182,158,8,16,143,120,5,18,1949,1639,23,287
95KK01W1,2578,2261,112,205,119,108,7,4,36,31,1,4,43,36,2,5,352,307,17,28,61,51,4,6,203,163,12,28,313,273,10,30,217,181,11,25,51,39,3,9,151,125,9,17,133,117,5,11,1769,1561,76,132
95KK02W1,2000,1661,119,220,102,89,6,7,30,24,1,5,29,22,3,4,280,217,27,36,38,29,5,4,127,90,16,21,236,185,20,31,181,138,16,27,29,22,3,4,135,110,10,15,117,102,3,12,1316,1109,66,141
95KK03W1,2344,2149,18,177,86,79,1,6,27,24,0,3,40,36,0,4,208,189,2,17,41,34,0,7,110,89,2,19,215,198,3,14,163,137,3,23,43,40,0,3,117,108,1,8,109,100,1,8,1714,1586,12,116
95KK04W1,2787,1735,364,688,71,51,12,8,27,20,6,1,44,29,7,8,266,177,44,45,64,37,17,10,207,108,49,50,261,176,38,47,240,139,42,59,49,23,16,10,143,96,26,21,112,72,15,25,1968,1233,220,515
95KK05W1,2587,2288,61,238,90,79,1,10,26,24,1,1,32,29,2,1,279,241,13,25,39,34,2,3,140,116,5,19,248,207,12,29,203,174,13,16,39,29,3,7,141,128,2,11,112,95,7,10,1873,1669,28,176
95KK06W1,1885,1283,267,335,96,67,19,10,30,16,12,2,29,13,13,3,255,159,63,33,43,23,12,8,143,80,42,21,216,143,47,26,200,134,45,21,35,23,8,4,126,91,20,15,98,63,14,21,1230,842,140,248
95KK07W1,2045,1820,38,187,98,94,1,3,26,25,1,0,21,17,0,4,196,168,9,19,38,30,1,7,96,73,11,12,189,169,4,16,153,132,5,16,28,24,0,4,123,109,6,8,95,84,5,6,1461,1303,17,141
95KK08W1,2612,1900,111,601,104,89,6,9,28,23,3,2,28,18,3,7,258,176,26,56,52,33,7,12,154,86,21,47,264,192,25,47,195,136,14,45,29,22,5,2,158,121,10,27,116,78,12,26,1862,1366,54,442
95KK09W1,2154,1240,220,694,119,80,20,19,28,14,7,7,36,18,8,10,293,184,53,56,42,21,8,13,179,88,44,47,262,159,49,54,193,110,45,38,49,25,10,14,157,99,27,31,120,67,18,35,1421,801,88,532
95KK10W1,2181,1982,24,175,91,81,2,8,31,29,0,2,29,22,1,6,192,160,7,25,34,30,0,4,82,66,5,11,189,165,5,19,152,130,6,16,29,23,1,5,108,101,0,7,85,77,2,6,1616,1485,9,122
95KK11W1,2373,1489,339,545,114,84,12,18,45,31,7,7,43,19,12,12,335,213,71,51,56,19,23,14,208,112,58,38,299,187,67,45,265,141,63,61,54,31,14,9,153,111,26,16,132,85,16,31,1563,993,168,402
95KK12W1,2309,1862,109,338,93,87,1,5,33,29,1,3,27,16,6,5,213,153,19,41,34,22,6,6,138,83,22,33,191,144,17,30,174,123,17,34,34,22,3,9,128,101,9,18,78,61,8,9,1676,1392,51,233
95KK13W1,1769,1487,79,203,90,73,5,12,30,22,2,6,38,21,5,12,208,154,14,40,39,22,5,12,98,57,17,24,164,118,17,29,155,113,13,29,28,21,3,4,97,83,0,14,87,68,5,14,1242,1073,47,122
95KK14W1,2041,1607,181,253,111,87,10,14,32,21,5,6,25,17,1,7,267,181,43,43,56,30,15,11,145,86,28,31,231,148,40,43,186,124,31,31,24,10,6,8,118,83,17,18,120,95,8,17,1375,1140,94,141
95KK15W1,2918,2461,67,390,83,64,3,16,36,30,0,6,37,28,2,7,250,209,17,24,57,41,1,15,125,93,5,27,212,176,6,30,182,145,5,32,23,17,1,5,125,106,3,16,115,92,5,18,2192,1870,38,284
95KK16W1,2128,1490,91,547,95,67,12,16,41,31,6,4,34,26,2,6,263,187,29,47,41,30,2,9,134,79,22,33,229,165,23,41,206,132,20,54,37,22,8,7,149,125,10,14,96,64,9,23,1426,989,27,410
95LL01S1,2488,2160,103,225,101,93,2,6,30,27,1,2,26,19,1,6,256,203,19,34,39,28,5,6,95,64,9,22,217,174,12,31,186,161,6,19,30,20,2,8,147,130,6,11,137,124,5,8,1764,1538,68,158
95LL01S2,2443,2151,38,254,83,77,1,5,27,23,2,2,33,25,5,3,192,165,6,21,32,26,4,2,97,79,6,12,175,153,5,17,175,156,3,16,17,13,3,1,102,91,3,8,109,96,3,10,1848,1631,18,199
95LL02S1,1612,1293,32,287,74,62,1,11,21,16,0,5,19,13,1,5,160,123,8,29,23,17,1,5,64,46,3,15,147,107,10,30,136,111,3,22,29,17,2,10,96,78,1,17,78,64,2,12,1153,925,19,209
95LL02S2,1411,418,242,751,76,31,21,24,21,6,5,10,25,6,8,11,187,70,51,66,34,7,10,17,117,23,46,48,185,73,50,62,141,46,35,60,27,10,8,9,86,32,23,31,94,31,19,44,917,248,116,553
95LL03W1,2436,1265,536,635,122,72,36,14,49,26,14,9,48,18,18,12,347,166,118,63,53,16,18,19,162,36,76,50,307,144,104,59,256,117,86,53,66,24,29,13,147,74,51,22,140,63,35,42,1587,867,269,451
95LL04W1,2938,1991,210,737,151,100,24,27,43,32,5,6,46,24,11,11,379,219,68,92,53,35,5,13,183,96,28,59,323,198,52,73,271,176,36,59,53,28,11,14,181,112,35,34,151,98,18,35,2004,1391,96,517
95LL05S1,2345,2093,8,244,100,88,1,11,17,10,0,7,27,18,0,9,156,129,3,24,32,21,1,10,66,40,2,24,166,136,2,28,145,118,1,26,21,15,1,5,122,107,1,14,95,83,2,10,1801,1629,2,170
95LL05S2,1736,1501,42,193,82,68,4,10,19,14,3,2,19,13,3,3,190,158,10,22,22,13,4,5,82,67,6,9,188,156,11,21,129,110,5,14,20,17,0,3,106,86,5,15,101,81,6,14,1225,1086,17,122
95LL06S1,1654,1131,130,393,102,83,8,11,30,23,3,4,15,9,0,6,158,117,19,22,21,7,0,14,57,32,10,15,165,118,19,28,126,80,15,31,11,9,2,0,98,78,6,14,77,53,12,12,1182,802,85,295
95LL06S2,1674,1075,182,417,94,67,17,10,34,19,9,6,16,12,2,2,235,148,48,39,23,12,4,7,112,59,23,30,230,155,37,38,160,96,21,43,40,22,8,10,132,88,25,19,105,69,14,22,1079,698,83,298
95LL07W1,2131,1019,613,499,146,80,45,21,45,22,15,8,35,12,17,6,324,165,106,53,54,14,29,11,171,63,69,39,293,150,92,51,255,125,81,49,50,22,20,8,166,101,45,20,129,65,42,22,1270,586,337,347
95LL08S1,1649,776,497,376,53,20,24,9,26,6,17,3,38,10,20,8,192,79,83,30,58,17,27,14,120,32,53,35,165,63,73,29,144,62,56,26,40,7,26,7,85,42,29,14,75,32,26,17,1153,572,294,287
95LL08S2,1651,642,440,569,68,30,23,15,13,4,2,7,39,14,15,10,200,81,73,46,38,14,12,12,151,52,45,54,178,70,69,39,155,53,62,40,29,11,11,7,104,46,35,23,86,29,31,26,1098,438,253,407
95LL09S1,1448,770,306,372,72,33,27,12,33,15,9,9,34,17,12,5,243,111,89,43,48,22,14,12,151,51,63,37,204,88,84,32,170,60,66,44,42,16,17,9,94,39,40,15,87,41,34,12,889,511,120,258
95LL09S2,1565,807,406,352,115,48,49,18,51,19,21,11,32,9,15,8,318,121,133,64,54,17,23,14,159,64,56,39,256,113,100,43,208,87,74,47,51,15,24,12,150,60,61,29,96,50,23,23,899,515,177,207
95LL10S1,3074,2667,47,360,85,72,1,12,33,28,0,5,38,30,4,4,284,237,10,37,60,43,5,12,153,121,5,27,264,223,8,33,228,188,2,38,32,29,1,2,148,134,3,11,146,125,4,17,2258,1970,27,261
95LL10S2,2401,2082,4,315,99,86,0,13,30,30,0,0,30,24,0,6,193,156,3,34,42,34,0,8,66,50,1,15,184,151,2,31,171,151,0,20,22,16,1,5,134,126,0,8,101,88,0,13,1776,1545,1,230
95LL11S1,1538,1212,186,140,83,57,12,14,22,14,7,1,17,13,3,1,172,104,35,33,28,18,4,6,58,36,15,7,147,95,32,20,105,71,18,16,13,6,5,2,90,70,14,6,81,55,15,11,1091,902,104,85
95LL11S2,2428,2138,46,244,90,82,2,6,21,18,0,3,16,12,1,3,165,132,14,19,25,19,4,2,73,53,8,12,174,149,6,19,135,111,1,23,14,11,1,2,107,93,5,9,101,84,5,12,1890,1684,26,180
95LL12S1,2929,1725,475,729,86,35,22,29,28,13,8,7,46,22,17,7,328,171,85,72,90,32,31,27,249,93,91,65,301,146,85,70,293,155,64,74,51,20,13,18,143,82,30,31,147,75,27,45,2096,1294,279,523
95LL12S2,1283,497,634,152,51,24,23,4,15,5,8,2,31,11,14,6,187,80,91,16,61,12,38,11,124,38,67,19,173,71,84,18,170,54,100,16,36,14,19,3,75,30,39,6,89,34,47,8,806,322,388,96
95LL13S1,1401,780,225,396,72,50,14,8,22,6,12,4,24,14,7,3,167,97,33,37,40,17,15,8,87,39,20,28,154,82,32,40,139,77,34,28,29,13,8,8,85,57,16,12,84,50,16,18,968,538,128,302
95LL13S2,1344,694,279,371,70,35,21,14,21,9,11,1,31,10,8,13,218,108,67,43,46,14,10,22,126,51,43,32,195,99,49,47,172,80,54,38,44,16,15,13,96,52,22,22,89,40,22,27,842,454,137,251
95LL14S1,1270,612,438,220,78,34,29,15,40,17,12,11,32,16,9,7,280,117,119,44,38,12,17,9,117,39,54,24,231,92,93,46,192,84,77,31,38,14,15,9,111,41,52,18,75,32,35,8,729,388,212,129
95LL14S2,1381,1170,66,145,70,61,4,5,30,24,3,3,17,17,0,0,201,166,17,18,34,24,3,7,109,85,12,12,170,137,18,15,144,118,15,11,26,25,1,0,108,93,9,6,79,65,8,6,855,738,27,90
95LL15S1,1446,911,226,309,82,50,22,10,34,21,10,3,33,9,21,3,230,104,75,51,44,11,24,9,109,44,29,36,189,99,48,42,139,63,40,36,37,22,7,8,134,81,31,22,82,51,11,20,890,602,97,191
95LL15S2,1540,1160,137,243,102,84,4,14,42,30,4,8,21,12,5,4,219,159,30,30,20,10,3,7,99,62,15,22,212,149,28,35,134,95,15,24,33,21,4,8,137,110,14,13,99,73,11,15,979,734,74,171
95LL16S1,2789,2281,70,438,138,114,8,16,32,23,4,5,39,32,1,6,267,197,26,44,34,19,4,11,119,79,6,34,255,191,20,44,186,139,14,33,29,15,4,10,175,144,10,21,143,122,5,16,2020,1675,27,318
95LL16S2,3256,2271,267,718,96,72,16,8,34,21,5,8,34,23,4,7,240,148,39,53,43,24,9,10,145,79,34,32,256,152,49,55,203,129,31,43,34,19,7,8,152,109,17,26,136,89,18,29,2511,1767,167,577
95LL17W1,2529,1771,272,486,171,131,24,16,54,36,12,6,27,15,5,7,355,246,68,41,33,14,6,13,133,75,27,31,328,222,57,49,250,173,42,35,40,22,11,7,191,137,32,22,119,76,17,26,1654,1181,133,340
95LL18S1,1954,1606,13,335,101,84,1,16,31,24,0,7,23,15,1,7,220,187,3,30,29,21,0,8,99,68,2,29,185,155,1,29,137,111,2,24,26,20,1,5,158,149,0,9,91,77,1,13,1349,1101,7,241
95LL18S2,1377,1207,23,147,79,73,1,5,24,18,3,3,24,7,11,6,144,120,4,20,35,15,13,7,61,47,5,9,137,116,3,18,102,90,1,11,20,19,0,1,103,90,3,10,88,73,1,14,930,827,7,96
95LL19S1,2283,1965,82,236,121,93,19,9,24,16,6,2,32,23,8,1,229,166,39,24,35,25,8,2,86,58,6,22,203,155,25,23,163,121,22,20,28,16,8,4,156,127,14,15,118,93,12,13,1642,1460,21,161
95LL19S2,2865,2422,91,352,112,94,6,12,27,25,1,1,29,25,1,3,252,200,20,32,34,24,1,9,103,75,10,18,235,183,13,39,218,169,14,35,31,26,0,5,163,149,3,11,135,114,7,14,2087,1780,54,253
95LL20W1,2401,1664,339,398,120,81,25,14,35,24,9,2,30,19,5,6,317,200,78,39,61,35,12,14,197,109,51,37,313,204,69,40,249,161,51,37,54,31,15,8,154,106,34,14,107,80,13,14,1577,1113,185,279
95LL21W1,3983,2601,397,985,222,130,54,38,89,47,23,19,64,23,23,18,428,234,115,79,83,27,31,25,222,114,51,57,413,235,90,88,339,202,63,74,65,28,21,16,201,125,55,21,180,104,30,46,2750,1867,166,717
95LL22W1,3728,2508,320,900,126,83,15,28,35,21,3,11,51,22,7,22,399,260,49,90,74,46,7,21,265,135,52,78,349,223,42,84,292,176,34,82,47,20,10,17,207,138,29,40,161,100,17,44,2627,1793,190,644
95LL23W1,2157,1115,616,426,138,87,38,13,44,22,16,6,32,12,15,5,326,156,124,46,41,21,16,4,159,50,76,33,298,143,112,43,242,108,95,39,64,24,28,12,154,84,47,23,115,65,39,11,1352,706,342,304
95LL24S1,2027,1644,25,358,75,61,0,14,26,20,1,5,25,20,3,2,157,121,3,33,33,26,2,5,69,46,1,22,156,121,0,35,117,84,1,32,20,14,1,5,98,77,4,17,89,66,1,22,1526,1248,18,260
95LL24S2,1716,1356,88,272,76,63,3,10,26,17,4,5,18,6,3,9,167,127,12,28,28,15,4,9,62,34,8,20,156,118,14,24,141,97,13,31,31,19,3,9,114,98,6,10,77,53,9,15,1239,1000,48,191
95LL25S1,2583,2098,132,353,132,98,17,17,31,24,3,4,19,13,3,3,199,136,29,34,32,17,4,11,99,65,15,19,194,137,25,32,183,136,18,29,32,23,3,6,142,119,14,9,90,64,9,17,1921,1592,71,258
95LL25S2,1953,1762,7,184,106,98,1,7,25,23,0,2,17,15,0,2,158,135,2,21,21,21,0,0,80,64,1,15,173,148,3,22,111,92,1,18,20,17,0,3,131,116,2,13,107,98,3,6,1414,1288,2,124
95LL26S1,1517,856,152,509,66,48,6,12,32,19,6,7,26,13,5,8,246,138,50,58,36,11,9,16,159,60,38,61,201,104,39,58,178,102,28,48,44,23,14,7,120,78,19,23,83,48,11,24,939,553,50,336
95LL26S2,2179,1868,23,288,72,64,0,8,19,15,0,4,19,13,0,6,200,168,1,31,29,21,0,8,95,80,1,14,165,138,2,25,167,136,1,30,16,11,0,5,98,82,2,14,116,99,1,16,1599,1377,17,205
95MM01S1,1427,618,619,190,72,32,31,9,25,11,13,1,25,8,15,2,180,72,82,26,58,15,34,9,126,27,73,26,172,72,75,25,151,50,80,21,27,5,18,4,89,42,36,11,75,32,32,11,934,421,390,123
95MM01S2,1734,1217,28,489,46,39,2,5,7,7,0,0,10,8,0,2,121,88,6,27,26,15,0,11,75,38,4,33,110,80,7,23,129,88,6,35,17,9,2,6,80,59,4,17,68,48,5,15,1334,936,15,383
95MM01S3,1614,1239,135,240,66,51,10,5,16,11,3,2,10,5,2,3,142,98,34,10,35,18,11,6,85,48,23,14,149,104,29,16,138,89,27,22,22,16,2,4,105,76,19,10,87,66,10,11,1143,897,64,182
95MM02S1,1507,1251,106,150,94,80,11,3,24,14,9,1,24,16,8,0,204,161,33,10,36,21,10,5,82,52,21,9,169,130,26,13,130,102,18,10,18,14,3,1,114,89,14,11,94,75,9,10,987,838,44,105
95MM02S2,1685,1545,14,126,68,60,1,7,19,19,0,0,16,14,2,0,155,133,3,19,24,20,2,2,58,47,3,8,118,98,3,17,140,119,1,20,24,20,1,3,94,86,0,8,77,71,0,6,1263,1164,10,89
95MM03W1,3508,2912,200,396,120,96,13,11,63,50,5,8,47,32,10,5,299,226,34,39,82,56,12,14,162,115,29,18,263,202,31,30,226,165,27,34,41,29,7,5,158,127,23,8,166,134,16,16,2591,2204,102,285
95MM04W1,2151,1437,411,303,135,91,40,4,48,28,13,7,43,27,12,4,445,282,126,37,68,31,18,19,203,112,64,27,334,213,88,33,304,179,81,44,67,46,18,3,196,126,52,18,153,95,45,13,1252,874,182,196
95MM05W1,2473,948,1245,280,135,58,64,13,56,22,25,9,61,12,40,9,486,160,279,47,76,31,37,8,300,72,186,42,418,147,224,47,391,123,224,44,123,33,70,20,198,76,103,19,184,63,96,25,1415,588,667,160
95MM06S1,1376,908,299,169,53,35,13,5,28,15,11,2,27,14,10,3,205,129,57,19,42,26,13,3,107,53,33,21,165,106,44,15,151,106,32,13,33,15,10,8,90,56,23,11,100,67,21,12,896,598,182,116
95MM06S2,1176,592,397,187,55,37,11,7,15,8,6,1,23,8,9,6,167,84,60,23,39,15,9,15,130,52,56,22,143,72,52,19,124,54,50,20,23,8,8,7,83,44,29,10,76,36,26,14,740,374,242,124
95MM07W1,2578,1357,850,371,173,87,77,9,45,18,26,1,34,10,19,5,386,169,181,36,57,20,30,7,211,63,118,30,324,146,147,31,274,111,127,36,53,20,25,8,207,103,80,24,162,78,67,17,1595,898,442,255
95MM08S1,1291,635,444,212,78,37,28,13,52,27,19,6,21,9,9,3,210,81,91,38,21,8,9,4,127,28,72,27,173,85,67,21,154,68,61,25,29,12,13,4,94,39,42,13,83,38,31,14,777,407,243,127
95MM08S2,1651,1317,137,197,123,80,39,4,33,22,10,1,20,13,4,3,217,125,71,21,25,13,7,5,94,60,16,18,200,131,54,15,160,111,36,13,33,21,9,3,132,93,32,7,94,69,17,8,1077,908,22,147
95MM09S1,1588,1180,181,227,55,36,11,8,23,14,5,4,27,18,5,4,150,78,38,34,37,27,3,7,88,44,17,27,116,66,25,25,115,67,29,19,26,10,6,10,72,46,16,10,63,36,12,15,1155,910,95,150
95MM09S2,1974,1764,44,166,83,71,2,10,28,22,1,5,26,20,3,3,210,181,9,20,32,26,3,3,96,80,8,8,188,161,9,18,149,131,5,13,20,16,2,2,106,92,6,8,106,98,4,4,1405,1272,23,110
95MM10S1,1456,357,975,124,53,18,28,7,22,7,12,3,33,3,27,3,182,40,117,25,50,5,42,3,162,27,114,21,168,36,113,19,180,34,129,17,35,7,22,6,80,20,49,11,89,16,61,12,948,252,631,65
