GeographyCode,DC2250NI0001,DC2250NI0002,DC2250NI0003,DC2250NI0004,DC2250NI0005,DC2250NI0006,DC2250NI0007,DC2250NI0008,DC2250NI0009,DC2250NI0010,DC2250NI0011,DC2250NI0012,DC2250NI0013,DC2250NI0014,DC2250NI0015,DC2250NI0016,DC2250NI0017,DC2250NI0018,DC2250NI0019,DC2250NI0020,DC2250NI0021,DC2250NI0022,DC2250NI0023,DC2250NI0024,DC2250NI0025,DC2250NI0026,DC2250NI0027,DC2250NI0028,DC2250NI0029,DC2250NI0030,DC2250NI0031,DC2250NI0032,DC2250NI0033,DC2250NI0034,DC2250NI0035,DC2250NI0036,DC2250NI0037,DC2250NI0038,DC2250NI0039,DC2250NI0040,DC2250NI0041,DC2250NI0042,DC2250NI0043,DC2250NI0044,DC2250NI0045
95GG35S3,1502,1341,97,24,40,317,289,16,7,5,1199,1064,86,14,35,670,558,76,7,29,492,476,10,4,2,29,26,0,3,0,0,0,0,0,0,8,4,0,0,4,13,5,4,4,0
95GG36S1,1794,266,1276,31,221,253,28,181,9,35,1563,244,1118,19,182,1343,109,1062,16,156,127,67,45,2,13,60,58,0,0,2,1,0,0,0,1,32,10,11,1,10,22,4,6,5,7
95GG36S2,1926,185,1530,25,186,259,18,202,5,34,1703,172,1356,17,158,1561,103,1298,15,145,127,56,57,2,12,11,9,1,0,1,4,4,0,0,0,0,0,0,0,0,16,3,8,4,1
95GG36S3,1899,168,1518,25,188,202,6,160,0,36,1722,164,1383,25,150,1561,78,1324,24,135,134,64,58,1,11,11,11,0,0,0,0,0,0,0,0,16,11,1,0,4,20,6,8,0,6
95GG37S1,2082,1070,769,27,216,174,89,71,1,13,1925,1012,700,14,199,1255,464,634,10,147,592,498,55,4,35,40,36,1,0,3,0,0,0,0,0,38,14,10,0,14,61,17,20,14,10
95GG37S2,1826,506,1054,46,220,223,30,154,1,38,1620,492,910,37,181,1247,207,860,27,153,246,185,42,7,12,88,83,0,3,2,0,0,0,0,0,39,17,8,0,14,37,11,13,9,4
95GG37S3,2133,819,1010,48,256,215,41,129,4,41,1946,806,895,35,210,1348,344,839,23,142,455,360,49,10,36,90,85,0,1,4,4,4,0,0,0,49,13,7,1,28,42,10,7,10,15
95GG38S1,3099,1732,982,82,303,249,113,113,3,20,2934,1703,902,63,266,1761,733,777,50,201,1105,943,115,10,37,23,17,1,2,3,0,0,0,0,0,45,10,9,1,25,112,22,34,20,36
95GG38S2,1880,1044,647,38,151,245,98,111,14,22,1681,992,536,22,131,1078,466,493,20,99,539,475,40,2,22,39,36,0,0,3,0,0,0,0,0,25,15,3,0,7,36,11,15,4,6
95GG38S3,1585,1097,379,14,95,186,119,59,1,7,1440,1024,320,10,86,841,484,287,9,61,564,515,28,1,20,14,11,1,0,2,0,0,0,0,0,21,14,4,0,3,30,9,8,3,10
95GG39S1,2409,1366,560,310,173,337,228,79,8,22,1813,1171,477,43,122,1129,575,421,30,103,605,546,41,7,11,34,31,1,1,1,2,1,1,0,0,43,18,13,5,7,332,15,22,263,32
95GG39S2,2711,891,1349,78,393,443,100,295,9,39,2155,772,1052,30,301,1651,405,977,18,251,396,293,72,9,22,53,45,1,0,7,3,3,0,0,0,52,26,2,3,21,175,41,30,41,63
95GG39S3,2094,290,1505,97,202,393,34,311,11,37,1625,256,1202,29,138,1349,108,1117,15,109,201,107,72,12,10,28,23,1,0,4,6,4,1,0,1,41,14,11,2,14,118,14,10,60,34
95GG40S1,1697,120,1458,12,107,369,34,310,2,23,1332,91,1150,10,81,1255,39,1131,9,76,71,49,19,0,3,5,3,0,1,1,0,0,0,0,0,1,0,0,0,1,6,0,2,0,4
95GG40S2,2119,180,1767,14,158,601,66,469,6,60,1532,118,1314,5,95,1417,67,1260,5,85,81,36,39,0,6,18,13,5,0,0,4,1,3,0,0,12,1,7,0,4,12,0,5,3,4
95GG41S1,1926,157,1600,16,153,120,6,106,3,5,1857,160,1533,12,152,1668,93,1433,9,133,183,64,97,3,19,0,0,0,0,0,1,1,0,0,0,5,2,3,0,0,24,2,18,1,3
95GG41S2,1524,194,1172,23,135,82,11,63,2,6,1499,191,1154,21,133,1335,128,1068,21,118,160,63,86,0,11,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,13,3,9,0,1
95GG41S3,2098,367,1424,32,275,256,34,191,4,27,1868,345,1266,25,232,1616,230,1168,17,201,232,104,95,7,26,2,2,0,0,0,0,0,0,0,0,18,9,3,1,5,59,12,14,6,27
95GG42S1,1826,919,708,46,153,94,40,43,2,9,1821,955,679,42,145,1260,490,617,38,115,537,453,58,3,23,7,7,0,0,0,0,0,0,0,0,17,5,4,1,7,42,11,13,7,11
95GG42S2,1784,855,628,79,222,81,57,18,2,4,1646,827,617,30,172,1017,320,535,23,139,604,496,77,5,26,3,2,1,0,0,6,5,0,0,1,16,4,4,2,6,132,9,19,48,56
95GG42S3,2261,990,957,42,272,119,48,39,4,28,2138,975,928,19,216,1461,427,852,12,170,630,518,70,6,36,14,14,0,0,0,0,0,0,0,0,33,16,6,1,10,101,19,19,21,42
95GG42S4,2268,1086,854,81,247,157,58,77,3,19,2162,1076,817,52,217,1378,481,703,37,157,725,567,100,13,45,19,17,0,0,2,0,0,0,0,0,40,11,14,2,13,105,32,18,32,23
95GG43S1,1480,139,1117,35,189,245,28,188,1,28,1231,114,940,21,156,1103,45,899,18,141,99,52,38,3,6,10,9,0,0,1,5,4,0,0,1,14,4,3,0,7,27,1,6,15,5
95GG43S2,1670,141,1300,27,202,225,18,180,0,27,1428,118,1121,18,171,1301,51,1084,17,149,77,30,35,0,12,33,30,0,0,3,3,0,0,1,2,14,7,2,0,5,46,12,17,9,8
95GG43S3,1724,203,1287,26,208,284,22,232,1,29,1438,179,1060,21,178,1263,81,1014,18,150,94,46,39,2,7,54,41,1,1,11,10,9,1,0,0,17,2,5,0,10,30,7,8,8,7
95GG44S1,2864,441,1968,39,416,617,61,459,3,94,2232,379,1521,22,310,1829,106,1457,13,253,139,64,54,4,17,188,176,1,2,9,14,10,1,0,3,62,23,8,3,28,58,7,16,15,20
95GG44S2,2727,461,1852,32,382,652,79,448,4,121,2047,369,1404,18,256,1680,143,1330,16,191,176,107,57,1,11,108,97,3,0,8,7,2,0,0,5,76,20,14,1,41,72,28,23,14,7
95GG45S1,1670,756,762,65,87,103,25,71,2,5,1655,787,736,51,81,1125,355,656,48,66,508,422,72,3,11,2,2,0,0,0,2,2,0,0,0,18,6,8,0,4,32,7,5,17,3
95GG45S2,1554,157,1249,13,135,321,23,267,0,31,1243,136,995,14,98,1133,75,958,13,87,95,52,35,1,7,8,5,0,0,3,0,0,0,0,0,7,4,2,0,1,18,4,5,0,9
95GG45S3,1617,509,896,44,168,204,33,127,1,43,1430,480,788,40,122,1127,248,743,34,102,265,203,42,6,14,18,16,1,0,1,0,0,0,0,0,20,13,2,0,5,43,16,6,8,13
95GG46S1,1712,1610,83,1,18,325,310,13,0,2,1399,1314,69,0,16,649,577,61,0,11,749,736,8,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,1,0
95GG46S2,1874,1734,95,10,35,416,395,14,1,6,1485,1370,80,6,29,737,637,76,6,18,741,733,4,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,8,4,1,3,0
95GG46S3,1664,1565,63,6,30,439,413,18,0,8,1246,1174,47,3,22,534,479,39,1,15,703,690,7,2,4,4,4,0,0,0,0,0,0,0,0,5,1,1,0,3,6,1,0,3,2
95GG47S1,2314,2003,187,28,96,588,536,35,1,16,1731,1495,143,19,74,979,804,110,14,51,689,645,27,3,14,35,28,2,0,5,1,0,1,0,0,27,18,3,2,4,53,22,14,8,9
95GG47S2,1717,1565,96,9,47,387,358,15,1,13,1330,1208,80,7,35,743,649,72,2,20,534,517,6,4,7,37,31,1,0,5,0,0,0,0,0,16,11,1,1,3,22,15,3,1,3
95GG47S3,1798,1540,130,15,113,385,335,24,4,22,1437,1238,107,10,82,789,641,94,8,46,601,567,11,2,21,25,19,0,0,6,5,4,0,0,1,17,7,2,0,8,26,15,0,1,10
95GG48S1,1615,1480,88,10,37,352,328,14,2,8,1288,1179,74,6,29,644,558,63,5,18,630,614,5,1,10,5,5,0,0,0,0,0,0,0,0,9,2,6,0,1,9,3,2,2,2
95GG48S2,2411,2276,87,3,45,737,716,15,0,6,1685,1571,73,1,40,798,704,64,0,30,881,861,9,1,10,1,1,0,0,0,0,0,0,0,0,5,5,0,0,0,8,6,0,2,0
95GG48S3,1668,1546,95,4,23,417,394,19,0,4,1268,1170,75,4,19,608,525,63,4,16,659,645,11,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,3,3,0,0
95GG49S1,1662,867,604,47,144,125,34,80,4,7,1556,870,533,21,132,979,381,484,17,97,517,448,47,4,18,14,12,1,0,1,13,13,0,0,0,33,16,1,0,16,72,17,19,23,13
95GG49S2,2270,1003,840,143,284,143,57,63,4,19,1982,961,753,36,232,1248,399,669,23,157,605,485,71,8,41,48,40,0,2,6,5,2,0,0,3,76,35,13,3,25,230,27,51,106,46
95GG49S3,2142,716,985,190,251,177,54,91,8,24,1765,653,872,60,180,1191,302,719,41,129,428,267,130,11,20,62,53,0,2,7,2,1,0,0,1,82,30,23,6,23,258,31,45,131,51
95GG49S4,2067,803,887,92,285,189,62,106,3,18,1783,747,790,28,218,1241,339,723,25,154,424,336,58,1,29,43,37,1,0,5,9,8,0,0,1,66,27,8,2,29,153,21,15,62,55
95GG50S1,1499,291,960,38,210,278,16,214,4,44,1190,270,746,20,154,929,91,702,18,118,132,83,36,0,13,95,88,2,0,5,11,4,0,0,7,23,4,6,2,11,64,16,16,15,17
95GG50S2,2061,379,1326,59,297,449,55,320,2,72,1578,326,1003,33,216,1250,112,945,29,164,138,81,39,3,15,126,121,2,0,3,3,3,0,0,0,61,9,17,1,34,72,12,22,25,13
95GG50S3,1885,385,1161,56,283,378,21,276,7,74,1464,355,875,33,201,1134,131,826,20,157,181,126,36,3,16,83,75,1,0,7,3,2,0,0,1,63,21,12,10,20,76,20,21,20,15
95GG51S1,1353,116,1118,13,106,311,27,255,3,26,1047,88,870,9,80,992,56,850,9,77,45,24,20,0,1,7,7,0,0,0,0,0,0,0,0,3,1,0,0,2,8,3,1,1,3
95GG51S2,1399,72,1245,8,74,334,16,294,2,22,1069,56,956,5,52,1008,25,932,5,46,39,20,17,0,2,10,7,3,0,0,2,2,0,0,0,10,2,4,0,4,6,1,4,1,0
95GG51S3,1336,58,1192,3,83,358,17,313,1,27,980,42,879,2,57,933,25,857,2,49,36,12,19,0,5,6,5,0,0,1,0,0,0,0,0,5,0,3,0,2,5,0,5,0,0
95HH01W1,2059,306,1478,15,260,351,56,239,3,53,1751,256,1274,12,209,1573,195,1187,7,184,162,49,84,5,24,13,12,1,0,0,0,0,0,0,0,3,0,2,0,1,19,6,8,2,3
95HH02S1,1358,100,1110,10,138,166,16,134,0,16,1193,79,986,10,118,1146,64,957,10,115,47,15,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,14,0,5
95HH02S2,1604,96,1349,9,150,131,9,107,0,15,1494,93,1263,4,134,1442,79,1227,4,132,45,8,35,0,2,4,4,0,0,0,0,0,0,0,0,3,2,1,0,0,14,6,1,6,1
95HH03W1,1663,184,1358,7,114,192,26,150,2,14,1496,162,1227,6,101,1361,115,1153,5,88,125,45,69,1,10,0,0,0,0,0,0,0,0,0,0,10,2,5,0,3,24,5,13,2,4
95HH04S1,1709,154,1371,19,165,159,17,113,0,29,1562,140,1268,19,135,1476,109,1221,13,133,73,25,41,6,1,3,3,0,0,0,0,0,0,0,0,10,3,6,0,1,6,0,3,1,2
95HH04S2,1358,61,1196,9,92,118,6,98,0,14,1261,56,1118,9,78,1213,45,1085,9,74,43,6,33,0,4,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,1,0
95HH05W1,2171,127,1772,8,264,430,22,332,1,75,1746,103,1447,8,188,1636,61,1393,5,177,65,11,44,3,7,33,27,6,0,0,6,4,2,0,0,6,0,2,0,4,13,2,5,2,4
95HH06S1,2231,140,1861,18,212,229,15,173,0,41,2008,127,1692,18,171,1935,104,1653,18,160,61,17,36,0,8,3,3,0,0,0,0,0,0,0,0,9,3,3,0,3,8,2,4,1,1
95HH06S2,2566,194,2092,30,250,377,42,279,1,55,2209,150,1835,29,195,2103,117,1772,27,187,93,28,56,2,7,0,0,0,0,0,0,0,0,0,0,13,5,7,0,1,22,8,7,5,2
95HH07W1,1493,102,1214,15,162,288,18,225,0,45,1203,85,988,13,117,1142,65,960,13,104,44,13,28,0,3,9,4,0,0,5,0,0,0,0,0,8,3,0,0,5,16,1,10,2,3
95HH08W1,2619,396,1940,22,261,330,35,253,1,41,2322,369,1716,20,217,2079,231,1629,14,205,205,109,79,6,11,18,18,0,0,0,7,6,1,0,0,13,5,7,0,1,35,9,17,2,7
95HH09W1,2620,403,1891,44,282,491,69,363,6,53,2122,328,1542,29,223,1887,196,1461,27,203,163,82,67,2,12,40,38,0,0,2,2,2,0,0,0,30,10,14,0,6,55,16,14,10,15
95HH10W1,2489,261,1954,24,250,210,29,152,0,29,2338,243,1849,24,222,2136,172,1744,23,197,188,65,101,1,21,3,2,0,0,1,0,0,0,0,0,11,4,4,0,3,20,3,4,1,12
95HH11W1,1417,86,1141,13,177,372,25,290,2,55,1061,61,865,11,124,980,43,812,9,116,75,17,50,2,6,1,1,0,0,0,0,0,0,0,0,5,0,3,0,2,7,0,3,1,3
95HH12W1,1552,83,1242,12,215,259,10,185,4,60,1294,73,1058,7,156,1225,55,1021,7,142,60,14,37,0,9,6,4,0,0,2,0,0,0,0,0,3,0,0,0,3,16,0,11,1,4
95HH13W1,1407,71,1150,5,181,400,17,323,2,58,1010,56,828,3,123,980,50,813,2,115,24,4,15,1,4,2,1,0,0,1,0,0,0,0,0,4,1,0,0,3,6,0,6,0,0
95HH14W1,1530,147,1215,11,157,327,24,268,2,33,1208,123,954,8,123,1146,97,927,8,114,47,16,27,0,4,10,8,0,0,2,0,0,0,0,0,5,2,0,0,3,9,4,3,1,1
95HH15W1,2630,262,2091,35,242,413,35,333,4,41,2216,228,1761,30,197,2108,189,1709,26,184,96,35,47,4,10,5,1,4,0,0,0,0,0,0,0,7,3,1,0,3,37,6,20,5,6
95HH16W1,2159,415,1462,35,247,269,63,165,1,40,1902,335,1326,33,208,1699,235,1237,30,197,183,84,86,3,10,10,10,0,0,0,0,0,0,0,0,10,6,3,0,1,45,26,13,4,2
95HH17W1,2479,150,2118,16,195,386,11,338,0,37,2107,142,1792,14,159,2012,104,1744,13,151,77,25,44,1,7,5,5,0,0,0,5,5,0,0,0,8,3,4,0,1,15,1,11,2,1
95II01S1,1550,87,1294,16,153,152,3,126,2,21,1406,81,1182,11,132,1320,58,1135,11,116,65,12,43,0,10,12,9,0,0,3,2,0,0,0,2,7,2,4,0,1,20,6,3,7,4
95II01S2,1534,62,1360,18,94,141,2,121,1,17,1419,53,1275,14,77,1333,38,1209,12,74,79,15,62,1,1,0,0,0,0,0,0,0,0,0,0,7,0,4,1,2,25,12,8,5,0
95II02S1,1781,909,728,38,106,245,116,113,3,13,1566,830,616,27,93,1121,435,587,22,77,431,390,25,4,12,3,3,0,0,0,1,0,1,0,0,10,2,3,1,4,49,21,11,11,6
95II02S2,1700,503,1001,38,158,203,38,138,0,27,1515,476,876,33,130,1218,261,816,26,115,274,204,53,7,10,15,8,5,0,2,2,0,0,0,2,6,3,2,0,1,37,13,13,9,2
95II02S3,1480,263,1064,27,126,223,22,182,1,18,1280,255,892,23,110,1124,153,847,22,102,138,91,43,1,3,13,9,1,0,3,0,0,0,0,0,5,2,1,0,2,16,3,5,7,1
95II03S1,1739,879,705,31,124,107,59,36,0,12,1648,850,679,16,103,1207,455,644,12,96,416,385,27,1,3,6,6,0,0,0,4,2,1,1,0,15,2,7,2,4,45,12,7,17,9
95II03S2,1784,755,840,31,158,149,53,80,2,14,1662,728,773,22,139,1297,439,723,16,119,353,280,48,6,19,7,6,0,0,1,2,2,0,0,0,3,1,2,0,0,34,5,9,13,7
95II04S1,2352,114,2013,20,205,209,11,172,3,23,2152,100,1863,10,179,2052,74,1802,8,168,88,20,59,2,7,3,3,0,0,0,0,0,0,0,0,9,3,2,0,4,32,8,10,10,4
95II04S2,1965,82,1639,23,221,282,5,229,5,43,1693,73,1422,18,180,1631,56,1382,18,175,51,11,37,0,3,7,4,2,0,1,2,0,1,0,1,2,2,0,0,0,9,5,4,0,0
95II05S1,1634,1036,510,15,73,151,81,55,0,15,1518,984,459,15,60,1050,556,426,15,53,467,427,33,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,6,0,3
95II05S2,1912,696,1044,36,136,324,92,209,3,20,1585,601,845,22,117,1288,370,801,21,96,276,218,42,1,15,10,10,0,0,0,3,1,0,0,2,8,2,2,0,4,48,24,10,12,2
95II06S1,1519,705,676,26,112,128,42,72,0,14,1414,678,612,25,99,1050,370,568,23,89,358,302,44,2,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,23,6,14,2,1
95II06S2,1879,934,776,19,150,184,84,83,1,16,1736,882,707,15,132,1309,525,661,14,109,396,340,41,0,15,12,5,4,0,3,3,3,0,0,0,16,9,1,1,5,24,11,4,3,6
95II07W1,2090,177,1649,22,242,456,26,372,4,54,1639,162,1276,16,185,1523,93,1244,12,174,91,50,30,4,7,17,16,0,0,1,0,0,0,0,0,8,3,2,0,3,20,3,9,4,4
95II08W1,2417,262,1893,20,242,322,25,254,2,41,2104,242,1647,14,201,1907,128,1583,13,183,148,78,61,1,8,35,28,0,0,7,0,0,0,0,0,14,8,3,0,3,25,5,15,4,1
95II09S1,1950,214,1533,31,172,228,17,188,4,19,1710,184,1358,21,147,1571,121,1302,17,131,112,49,54,4,5,11,11,0,0,0,0,0,0,0,0,16,3,2,0,11,42,21,8,6,7
95II09S2,1413,79,1166,13,155,131,1,107,0,23,1272,70,1053,15,134,1200,51,1015,10,124,62,16,34,4,8,4,1,1,0,2,1,1,0,0,0,5,1,3,1,0,44,14,22,2,6
95II10W1,2592,88,2200,23,281,460,6,387,1,66,2147,77,1835,21,214,2037,41,1777,20,199,90,25,52,1,12,8,8,0,0,0,0,0,0,0,0,12,3,6,0,3,28,9,7,2,10
95II11W1,2567,1203,1146,30,188,249,92,127,5,25,2364,1133,1050,18,163,1741,622,975,16,128,581,488,72,2,19,16,15,0,0,1,0,0,0,0,0,26,8,3,0,15,41,18,5,11,7
95II12W1,2512,233,2040,27,212,218,18,175,1,24,2320,217,1885,26,192,2109,125,1798,24,162,179,72,85,2,20,9,9,0,0,0,6,6,0,0,0,17,5,2,0,10,28,5,18,2,3
95II13W1,2702,182,2183,47,290,438,18,355,3,62,2222,134,1822,34,232,2096,103,1755,33,205,100,17,63,0,20,7,4,1,1,1,8,7,0,0,1,11,3,3,0,5,66,31,19,15,1
95II14W1,2561,732,1636,21,172,204,60,125,2,17,2418,704,1544,15,155,1962,360,1452,10,140,418,316,86,5,11,23,21,0,0,2,0,0,0,0,0,15,7,6,0,2,19,7,6,4,2
95II15S1,1793,947,630,33,183,125,69,31,1,24,1713,928,613,20,152,1212,480,579,13,140,471,423,32,7,9,19,18,0,0,1,1,1,0,0,0,10,6,2,0,2,31,8,2,13,8
95II15S2,1564,630,807,12,115,145,48,77,0,20,1473,611,751,11,100,1082,323,684,6,69,370,273,65,3,29,12,10,0,1,1,0,0,0,0,0,9,5,2,1,1,11,6,2,2,1
95II16W1,2126,113,1824,19,170,284,7,246,5,26,1869,112,1600,15,142,1761,77,1543,11,130,91,26,55,3,7,11,8,0,1,2,0,0,0,0,0,6,1,2,0,3,9,1,5,0,3
95II17W1,2493,119,2095,47,232,326,11,275,2,38,2202,115,1845,43,199,2072,77,1772,42,181,114,28,70,1,15,9,9,0,0,0,0,0,0,0,0,7,1,3,0,3,17,0,11,6,0
95II18W1,2226,176,1848,39,163,408,21,354,3,30,1800,152,1490,26,132,1667,89,1438,22,118,110,46,50,4,10,18,14,2,0,2,0,0,0,0,0,5,3,0,0,2,50,13,21,11,5
95II19S1,1826,399,1312,12,103,168,20,140,0,8,1687,392,1184,12,99,1413,197,1118,12,86,259,186,64,0,9,5,5,0,0,0,0,0,0,0,0,10,4,2,0,4,22,1,20,0,1
95II19S2,1944,59,1744,21,120,249,4,220,3,22,1709,53,1542,18,96,1637,37,1491,17,92,68,14,50,1,3,2,2,0,0,0,0,0,0,0,0,2,0,1,0,1,17,3,11,0,3
95II20W1,2780,1097,1384,41,258,288,91,161,4,32,2502,1029,1240,32,201,1904,552,1161,26,165,527,417,75,5,30,53,48,0,0,5,0,0,0,0,0,18,12,4,1,1,79,29,13,6,31
95II21W1,2419,87,2075,9,248,451,14,366,0,71,1975,73,1717,9,176,1887,41,1673,8,165,71,23,42,1,5,9,8,0,0,1,1,0,0,0,1,7,1,2,0,4,16,1,10,1,4
95II22W1,2248,143,1884,6,215,298,11,259,1,27,1969,132,1645,5,187,1821,72,1579,5,165,109,31,63,0,15,21,16,0,0,5,10,8,1,0,1,8,5,2,0,1,16,5,6,0,5
95II23W1,2190,990,970,31,199,294,91,170,0,33,1957,944,816,29,168,1406,486,756,22,142,506,423,59,7,17,19,14,1,0,4,5,5,0,0,0,21,16,0,0,5,30,9,6,12,3
95JJ01W1,2499,588,1792,16,103,541,144,363,2,32,1970,443,1441,14,72,1713,235,1396,14,68,250,202,44,0,4,6,6,0,0,0,0,0,0,0,0,1,0,1,0,0,22,12,10,0,0
95JJ02W1,2374,733,1451,15,175,409,101,266,3,39,2008,657,1201,12,138,1607,355,1127,9,116,346,256,70,3,17,39,39,0,0,0,0,0,0,0,0,16,7,4,0,5,18,5,10,1,2
95JJ03S1,1406,146,1103,14,143,548,45,436,5,62,863,101,672,9,81,823,79,655,9,80,35,20,15,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1,6,1,4,0,1
95JJ03S2,1064,176,785,8,95,270,38,202,3,27,794,137,584,5,68,749,112,577,3,57,36,20,6,1,9,2,2,0,0,0,0,0,0,0,0,7,3,1,1,2,8,4,1,1,2
95JJ04S1,1546,266,1201,17,62,378,79,281,0,18,1178,185,933,16,44,1065,126,891,9,39,104,54,40,6,4,3,3,0,0,0,0,0,0,0,0,6,2,2,1,1,18,4,10,3,1
95JJ04S2,1565,259,1217,15,74,239,35,196,0,8,1363,235,1049,15,64,1229,172,987,11,59,119,57,57,2,3,5,5,0,0,0,3,1,2,0,0,7,0,3,2,2,11,0,6,2,3
95JJ05W1,1835,519,1165,7,144,555,141,374,1,39,1274,381,797,2,94,1061,221,753,1,86,106,62,40,1,3,100,97,0,0,3,0,0,0,0,0,7,1,4,0,2,30,4,8,4,14
95JJ06W1,2472,1001,1301,22,148,715,272,390,3,50,1766,738,917,18,93,1447,475,878,17,77,174,138,33,1,2,133,124,1,0,8,0,0,0,0,0,12,1,5,0,6,16,4,3,2,7
95JJ07W1,2665,585,1893,21,166,854,163,613,4,74,1809,422,1283,13,91,1644,306,1243,13,82,103,65,34,0,4,57,50,3,0,4,0,0,0,0,0,5,1,3,0,1,22,8,7,4,3
95JJ08S1,1377,177,1115,12,73,332,32,278,0,22,1065,152,850,12,51,978,100,822,11,45,83,50,27,1,5,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,10,0,9,1,0
95JJ08S2,1899,616,1118,14,151,234,72,143,1,18,1695,551,1001,11,132,1350,311,923,10,106,322,230,75,1,16,12,8,0,0,4,0,0,0,0,0,11,2,3,0,6,31,16,9,2,4
95JJ09W1,1990,121,1775,14,80,479,11,450,2,16,1531,117,1343,6,65,1410,85,1267,6,52,111,26,75,0,10,7,5,0,0,2,0,0,0,0,0,3,1,1,0,1,19,1,9,6,3
95JJ10W1,2795,1322,1395,12,66,732,333,385,2,12,2080,997,1021,9,53,1522,492,983,8,39,527,484,38,1,4,14,14,0,0,0,0,0,0,0,0,17,7,0,0,10,14,4,7,2,1
95JJ11S1,1821,388,1303,10,120,324,68,222,1,33,1516,325,1093,9,89,1343,231,1035,7,70,147,74,56,2,15,18,18,0,0,0,2,2,0,0,0,6,0,2,0,4,12,1,8,1,2
95JJ11S2,1949,450,1349,20,130,238,44,168,3,23,1747,424,1206,17,100,1502,293,1106,14,89,199,92,96,3,8,34,33,1,0,0,0,0,0,0,0,12,6,3,0,3,31,5,15,3,8
95JJ12W1,2724,1828,811,9,76,730,479,225,3,23,2012,1367,590,5,50,1292,717,537,4,34,639,576,51,1,11,64,64,0,0,0,0,0,0,0,0,17,10,2,0,5,21,15,1,1,4
95JJ13S1,2144,367,1596,25,156,312,46,239,3,24,1836,320,1368,17,131,1690,236,1315,11,128,111,56,46,6,3,24,23,1,0,0,1,1,0,0,0,10,4,6,0,0,29,15,5,8,1
95JJ13S2,1751,342,1292,27,90,218,52,146,0,20,1562,295,1171,27,69,1371,192,1098,18,63,147,68,68,7,4,34,32,0,1,1,0,0,0,0,0,10,3,5,1,1,12,6,2,3,1
95JJ14W1,2325,256,1960,14,95,563,64,477,1,21,1782,194,1504,10,74,1641,122,1439,9,71,133,68,61,1,3,1,1,0,0,0,0,0,0,0,0,7,3,4,0,0,15,0,12,3,0
95JJ15W1,1879,590,1154,25,110,367,117,235,1,14,1528,472,943,21,92,1218,263,870,10,75,223,136,67,11,9,63,62,1,0,0,4,4,0,0,0,20,7,5,0,8,57,17,22,8,10
95JJ16W1,1799,582,1046,24,147,398,106,254,2,36,1413,486,804,14,109,1121,276,744,13,88,264,193,57,1,13,12,12,0,0,0,0,0,0,0,0,16,5,3,0,8,25,4,9,10,2
95JJ17W1,2455,1222,1134,14,85,674,360,289,1,24,1816,879,862,14,61,1354,468,818,11,57,443,400,39,1,3,2,2,0,0,0,0,0,0,0,0,17,9,5,2,1,7,5,1,1,0
95JJ18W1,2032,565,1283,13,171,470,119,321,0,30,1578,449,978,13,138,1345,305,916,11,113,160,88,57,1,14,53,46,2,1,4,1,1,0,0,0,19,9,3,0,7,21,9,4,1,7
95JJ19S1,1690,621,965,23,81,190,50,116,9,15,1541,594,866,12,69,1156,297,795,7,57,374,293,69,0,12,2,2,0,0,0,1,0,0,1,0,8,2,2,4,0,26,8,14,2,2
95JJ19S2,1252,563,623,14,52,100,37,55,2,6,1168,543,571,8,46,833,257,527,6,43,312,267,40,2,3,17,17,0,0,0,0,0,0,0,0,6,2,4,0,0,21,11,6,4,0
95JJ20S1,2173,401,1613,15,144,300,49,222,1,28,1897,363,1409,13,112,1659,221,1340,10,88,188,111,66,3,8,26,26,0,0,0,0,0,0,0,0,24,5,3,0,16,17,3,5,3,6
95JJ20S2,1919,483,1353,18,65,391,101,272,4,14,1537,386,1086,14,51,1390,292,1040,13,45,135,90,39,1,5,4,3,0,0,1,0,0,0,0,0,8,1,7,0,0,8,3,4,1,0
95JJ21W1,2873,696,1901,48,228,607,143,410,4,50,2190,548,1475,26,141,1838,302,1388,20,128,314,220,80,4,10,23,21,2,0,0,3,2,0,0,1,12,3,5,2,2,116,13,42,19,42
95JJ22W1,2794,689,1866,55,184,340,95,213,1,31,2487,606,1684,44,153,2114,371,1566,42,135,302,178,110,2,12,44,44,0,0,0,7,7,0,0,0,20,6,8,0,6,36,8,13,11,4
95KK01W1,2578,2449,118,4,7,743,713,29,0,1,1859,1763,88,3,5,981,904,72,1,4,870,851,16,2,1,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,14,11,1,1,1
95KK02W1,2029,709,1229,26,65,524,194,300,8,22,1523,528,936,18,41,1250,302,902,15,31,245,207,31,3,4,16,12,1,0,3,4,4,0,0,0,8,3,2,0,3,9,2,2,3,2
