GeographyCode,DC2249NI0001,DC2249NI0002,DC2249NI0003,DC2249NI0004,DC2249NI0005,DC2249NI0006,DC2249NI0007,DC2249NI0008,DC2249NI0009,DC2249NI0010,DC2249NI0011,DC2249NI0012,DC2249NI0013,DC2249NI0014,DC2249NI0015,DC2249NI0016,DC2249NI0017,DC2249NI0018,DC2249NI0019,DC2249NI0020,DC2249NI0021,DC2249NI0022,DC2249NI0023,DC2249NI0024,DC2249NI0025,DC2249NI0026,DC2249NI0027,DC2249NI0028,DC2249NI0029,DC2249NI0030,DC2249NI0031,DC2249NI0032,DC2249NI0033,DC2249NI0034,DC2249NI0035,DC2249NI0036,DC2249NI0037,DC2249NI0038,DC2249NI0039,DC2249NI0040,DC2249NI0041,DC2249NI0042,DC2249NI0043,DC2249NI0044,DC2249NI0045,DC2249NI0046,DC2249NI0047,DC2249NI0048,DC2249NI0049,DC2249NI0050,DC2249NI0051,DC2249NI0052,DC2249NI0053,DC2249NI0054,DC2249NI0055,DC2249NI0056,DC2249NI0057,DC2249NI0058,DC2249NI0059,DC2249NI0060,DC2249NI0061,DC2249NI0062,DC2249NI0063,DC2249NI0064,DC2249NI0065,DC2249NI0066,DC2249NI0067,DC2249NI0068,DC2249NI0069,DC2249NI0070,DC2249NI0071,DC2249NI0072,DC2249NI0073,DC2249NI0074,DC2249NI0075,DC2249NI0076,DC2249NI0077,DC2249NI0078,DC2249NI0079,DC2249NI0080,DC2249NI0081,DC2249NI0082,DC2249NI0083,DC2249NI0084,DC2249NI0085,DC2249NI0086,DC2249NI0087,DC2249NI0088,DC2249NI0089,DC2249NI0090
95GG07S2,1922,1560,49,6,23,0,20,18,90,205,422,344,9,2,5,0,2,5,35,29,1495,1221,30,4,18,0,8,10,54,180,732,564,22,2,16,0,4,8,25,113,748,651,5,2,2,0,1,0,28,64,10,5,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,2,1,0,1,51,34,10,0,0,0,10,4,3,0
95GG07S3,1701,1469,21,7,7,1,6,7,44,160,277,242,3,1,2,0,0,1,8,23,1439,1240,17,6,5,1,5,6,36,140,652,535,13,6,3,1,3,2,19,83,767,691,2,0,2,0,0,3,14,57,8,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,10,4,2,0,0,0,2,1,3,0,7,6,1,0,0,0,1,0,0,0
95GG08S1,1394,987,151,64,49,15,23,11,133,112,172,120,22,1,9,5,7,2,13,15,1258,903,130,66,41,10,13,8,119,98,742,460,118,63,37,9,9,7,91,66,511,440,12,3,4,1,4,1,26,32,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,12,0,6,0,0,0,6,1,4,1
95GG08S2,1730,958,411,168,104,88,51,14,164,183,333,181,93,38,21,26,8,3,33,23,1421,803,313,128,83,62,40,9,131,165,972,449,298,128,79,61,30,8,89,128,384,312,6,0,4,1,1,1,28,37,46,35,7,0,0,0,7,0,4,0,8,1,1,0,0,0,1,0,6,0,11,6,1,0,0,0,1,0,4,0,16,5,5,2,0,0,3,4,2,0
95GG08S3,1786,845,532,227,151,59,95,20,224,165,255,99,90,39,28,13,10,1,40,25,1555,762,442,188,123,46,85,15,194,142,1107,406,424,184,120,46,74,14,149,114,389,320,11,4,3,0,4,0,32,26,43,27,5,0,0,0,5,1,9,1,3,3,0,0,0,0,0,0,0,0,13,6,2,0,0,0,2,0,4,1,25,12,1,0,0,0,1,8,4,0
95GG09S1,2151,126,1493,684,435,142,232,24,407,101,180,17,123,62,30,10,21,3,26,11,2003,112,1398,639,410,136,213,18,384,91,1849,73,1328,607,399,127,195,13,354,81,140,33,68,32,10,9,17,5,25,9,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4,2,0,1,0,1,0,4,1,34,2,11,2,6,0,3,5,12,4
95GG09S2,1896,133,1288,541,376,171,200,14,359,102,245,12,163,85,35,18,25,0,51,19,1674,124,1135,460,346,153,176,14,317,84,1540,77,1085,444,328,149,164,13,292,73,116,31,49,16,18,4,11,1,24,11,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,17,4,7,3,2,1,1,3,2,1
95GG09S3,2118,133,1427,583,522,137,185,16,385,157,385,26,255,86,110,26,33,1,67,36,1729,103,1178,501,416,112,149,12,311,125,1570,48,1133,485,402,108,138,9,274,106,112,35,43,15,14,4,10,2,17,15,31,18,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,16,2,2,1,0,0,1,1,10,1,31,8,10,2,0,1,7,3,10,0
95GG10S1,1826,190,1052,401,390,145,116,23,340,221,342,17,223,85,82,37,19,2,58,42,1471,180,822,314,310,107,91,17,276,176,1188,46,789,307,306,105,71,11,207,135,124,49,18,7,3,2,6,3,24,30,79,68,1,0,0,0,1,0,7,3,2,1,0,0,0,0,0,0,1,0,78,16,14,0,1,0,13,3,37,8,51,7,14,2,1,2,9,8,18,4
95GG10S2,2172,209,1332,462,531,193,146,43,365,223,396,29,250,89,107,39,15,4,82,31,1792,184,1097,377,435,155,130,27,284,200,1493,75,1040,364,415,152,109,20,203,155,160,41,48,12,20,3,13,2,42,27,77,55,4,1,0,0,3,1,7,10,13,6,1,0,0,0,1,0,5,1,49,7,4,0,0,0,4,4,27,7,51,3,12,1,2,0,9,14,15,7
95GG11S1,1895,176,977,424,345,68,140,17,441,284,396,16,253,116,77,15,45,1,81,45,1504,158,727,311,274,47,95,13,365,241,1236,44,690,301,263,45,81,7,304,191,132,36,29,10,11,2,6,2,30,35,93,72,0,0,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,0,43,6,8,0,0,0,8,1,16,12,31,3,9,0,0,6,3,3,11,5
95GG11S2,1687,171,1012,400,288,129,195,21,338,145,212,14,148,60,33,25,30,0,29,21,1490,162,879,344,257,107,171,23,308,118,1311,80,831,330,248,103,150,18,280,102,125,55,32,14,9,4,5,5,21,12,20,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,9,16,0,0,0,16,0,5,4,22,2,3,0,1,0,2,1,8,8
95GG11S3,1871,237,991,408,285,90,208,33,405,205,368,35,216,80,68,15,53,7,75,35,1523,213,783,333,218,75,157,22,333,172,1210,69,738,319,202,72,145,12,273,118,173,52,40,14,15,3,8,6,36,39,97,75,1,0,0,0,1,2,9,10,3,3,0,0,0,0,0,0,0,0,40,14,4,0,1,0,3,2,15,5,34,3,7,4,1,0,2,7,13,4
95GG12S1,1555,574,356,151,110,29,66,64,431,130,87,47,11,5,3,2,1,5,18,6,1392,534,348,148,111,27,62,31,358,121,824,185,293,125,98,23,47,26,250,70,495,326,45,23,13,4,5,4,87,33,23,14,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,50,9,10,0,0,0,10,0,20,11,138,16,11,3,3,1,4,37,68,6
95GG12S2,1958,947,311,122,110,20,59,70,420,210,174,70,32,13,14,5,0,11,31,30,1763,892,275,110,95,15,55,48,371,177,935,329,238,102,81,13,42,20,233,115,778,545,30,8,14,2,6,24,124,55,16,11,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,34,7,7,0,0,0,7,3,12,5,76,13,7,0,1,0,6,14,33,9
95GG12S3,1488,795,167,73,56,13,25,37,291,198,135,80,9,3,3,0,3,4,14,28,1318,726,155,72,52,10,21,15,262,160,679,260,134,61,49,9,15,11,166,108,571,442,19,11,3,1,4,1,67,42,24,13,0,0,0,0,0,0,9,2,3,3,0,0,0,0,0,0,0,0,41,8,2,0,0,0,2,3,20,8,88,13,8,0,3,3,2,20,34,13
95GG12S4,1703,695,258,119,57,16,66,71,439,240,162,75,31,10,2,3,16,3,32,21,1443,631,226,112,55,11,48,28,354,204,769,232,191,100,43,11,37,20,213,113,551,358,29,12,12,0,5,4,94,66,43,24,0,0,0,0,0,1,12,6,0,0,0,0,0,0,0,0,0,0,80,17,6,0,0,0,6,3,35,19,148,12,6,1,0,2,3,42,66,22
95GG12S5,2241,1473,146,49,56,8,33,63,230,329,429,307,31,9,11,4,7,12,32,47,1783,1167,110,40,44,4,22,27,198,281,1008,579,99,40,37,4,18,19,118,193,674,541,9,0,6,0,3,7,42,75,37,27,1,0,0,0,1,0,5,4,4,4,0,0,0,0,0,0,0,0,60,16,1,0,1,0,0,1,33,9,81,34,6,0,2,0,4,25,10,6
95GG13S1,1333,214,778,336,249,100,93,20,195,126,218,21,148,72,52,13,11,2,25,22,1105,186,631,267,197,87,80,13,171,104,942,96,609,261,190,80,78,10,150,77,126,70,19,6,6,7,0,2,14,21,22,16,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,15,4,3,0,1,0,2,1,4,3,34,19,2,0,0,0,2,6,4,3
95GG13S2,1752,992,419,184,120,72,43,14,217,110,199,79,77,31,24,13,9,0,26,17,1606,955,347,155,97,60,35,14,197,93,974,432,330,150,96,56,28,13,138,61,620,519,13,5,1,4,3,1,55,32,6,1,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,16,9,2,0,0,0,2,1,1,3
95GG13S3,1637,355,974,421,261,187,105,12,189,107,238,17,178,93,39,30,16,1,24,18,1416,352,799,329,225,157,88,9,166,90,1149,147,777,320,219,156,82,7,145,73,232,181,19,9,6,1,3,1,18,13,22,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,0,0,0,1,1,3,4,10,3,3,1,1,0,1,2,2,0
95GG14S1,1617,736,607,317,163,68,59,10,163,101,162,63,62,27,20,8,7,1,20,16,1485,703,545,290,141,60,54,8,143,86,1041,336,515,280,132,53,50,6,119,65,440,366,30,10,9,7,4,2,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,11,2,4,1,2,0,1,1,4,0
95GG14S2,1597,1164,209,88,78,23,20,16,127,81,110,67,25,6,9,5,5,1,7,10,1535,1142,187,83,71,18,15,15,119,72,839,522,176,79,68,18,11,14,80,47,685,613,9,3,3,0,3,1,38,24,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,1,0,0,1,9,5,1,0,0,0,1,1,2,0
95GG14S3,1606,559,715,366,182,104,63,14,187,131,162,42,70,37,13,10,10,0,27,23,1475,541,651,333,172,94,52,12,161,110,1105,270,626,325,159,93,49,9,119,81,352,260,24,8,13,1,2,1,38,29,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,7,1,0,0,0,1,2,3,0,19,2,4,1,0,0,3,5,7,1
95GG15S1,1959,246,1286,667,339,125,155,12,353,62,248,21,184,95,49,27,13,3,32,8,1758,233,1128,587,301,96,144,10,332,55,1532,137,1055,552,284,95,124,7,287,46,216,92,71,35,17,1,18,3,42,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,2,0,3,1,17,3,7,0,0,4,3,0,7,0
95GG15S2,2052,240,1226,603,339,125,159,19,470,97,194,18,125,53,44,14,14,1,36,14,1898,232,1130,557,307,113,153,15,437,84,1665,142,1058,534,282,109,133,14,391,60,197,69,69,22,25,4,18,1,39,19,19,11,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,2,0,15,10,3,1,0,0,2,0,2,0,46,9,13,9,0,0,4,5,18,1
95GG15S3,1909,167,1269,617,366,111,175,14,307,152,277,10,196,83,68,19,26,1,48,22,1651,160,1084,546,299,93,146,10,262,135,1508,100,1046,526,292,91,137,9,239,114,99,32,37,20,7,2,8,1,13,16,13,10,0,0,0,0,0,0,1,2,14,8,0,0,0,0,0,0,4,2,17,10,1,0,0,0,1,0,5,1,29,3,16,1,3,1,11,5,4,1
95GG16S1,1996,1292,157,78,43,9,27,23,272,252,337,186,30,16,7,1,6,2,66,53,1678,1123,127,62,37,8,20,19,205,204,965,576,108,56,32,7,13,13,123,145,658,514,11,2,5,1,3,5,74,54,33,25,3,0,0,0,3,0,2,3,4,2,0,0,0,0,0,0,0,2,18,6,5,4,0,0,1,1,6,0,43,27,3,0,0,0,3,2,11,0
95GG16S2,1970,1399,108,46,35,6,21,25,254,184,294,218,26,12,8,1,5,1,16,33,1717,1214,85,35,28,5,17,17,246,155,924,584,74,31,26,5,12,10,145,111,760,618,6,2,2,0,2,6,87,43,14,9,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,19,3,3,2,0,0,1,1,11,1,20,8,1,0,1,0,0,7,4,0
95GG16S3,1486,780,361,119,132,43,67,32,206,107,188,84,58,25,13,12,8,0,31,15,1306,714,304,94,118,31,61,21,173,94,795,316,279,91,111,30,47,17,125,58,476,386,17,3,7,1,6,3,39,31,16,9,4,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,19,3,4,0,0,0,4,1,7,4,37,6,4,0,1,0,3,16,11,0
95GG17S1,2031,1595,61,23,13,8,17,22,141,212,423,321,30,8,4,7,11,2,29,41,1629,1294,32,16,9,1,6,10,120,173,868,652,28,14,8,1,5,7,69,112,734,630,4,2,1,0,1,3,37,60,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,10,1,26,10,0,0,0,0,0,10,4,2
95GG17S2,1595,1121,209,69,69,40,31,5,116,144,204,125,32,14,10,4,4,0,21,26,1409,1021,175,55,59,36,25,5,92,116,823,506,168,53,56,36,23,3,63,83,577,509,6,2,3,0,1,2,27,33,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,3,1,0,0,0,1,0,2,0,11,2,3,0,0,0,3,0,4,2
95GG17S3,1704,651,715,276,294,78,67,3,164,171,340,121,152,72,53,22,5,0,32,35,1378,542,568,206,243,57,62,3,129,136,1040,289,556,201,240,56,59,2,98,95,306,236,11,5,3,1,2,1,17,41,16,14,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,15,2,1,0,0,0,1,0,12,0,14,4,1,0,0,0,1,3,4,2
95GG18S1,2553,2082,39,8,12,18,1,12,84,336,622,530,10,2,6,2,0,5,14,63,1943,1559,31,6,7,17,1,7,69,277,1011,735,28,5,6,16,1,6,44,198,916,813,3,1,1,1,0,1,22,77,9,7,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,22,19,0,0,0,0,0,0,1,2
95GG18S2,2422,1922,44,6,12,2,24,17,90,349,501,419,9,1,4,1,3,0,12,61,1915,1517,30,5,7,1,17,8,73,287,871,626,21,5,5,1,10,6,34,184,970,841,4,0,2,0,2,1,26,98,45,36,0,0,0,0,0,1,3,5,4,4,0,0,0,0,0,0,0,0,25,10,5,0,0,0,5,0,10,0,63,34,6,0,1,0,5,10,10,3
95GG19S1,2019,43,1617,657,673,156,131,12,151,196,555,10,465,196,202,42,25,1,39,40,1470,33,1155,462,473,114,106,11,111,160,1391,16,1142,459,466,113,104,9,101,123,69,17,11,3,7,0,1,0,4,37,4,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0
95GG19S2,2563,277,1740,734,706,177,123,11,246,289,641,79,429,197,169,33,30,5,57,71,1929,200,1317,536,544,144,93,6,184,222,1726,112,1276,525,522,143,86,6,168,164,169,67,36,11,22,1,2,0,9,57,23,17,4,0,0,0,4,0,2,0,2,1,1,0,0,0,1,0,0,0,9,3,0,0,0,0,0,0,5,1,13,1,5,3,0,0,2,0,7,0
95GG20S1,2807,530,1403,684,387,165,167,57,497,320,611,81,362,194,92,44,32,8,104,56,2137,447,1042,495,295,121,131,23,374,251,1643,210,983,479,282,120,102,17,268,165,329,162,39,14,13,1,11,4,51,73,90,59,11,0,0,0,11,0,14,6,6,5,0,0,0,0,0,0,1,0,69,11,9,2,0,0,7,2,40,7,99,18,10,0,4,0,6,26,28,17
95GG20S2,2094,287,1247,631,314,158,144,31,267,262,488,36,324,170,79,44,31,6,56,66,1607,254,925,465,238,114,108,24,203,201,1316,107,879,447,227,112,93,18,169,143,224,108,37,17,11,2,7,4,21,54,44,35,0,0,0,0,0,2,6,1,2,0,2,0,0,0,2,0,0,0,21,4,7,1,0,0,6,0,7,3,37,5,9,0,0,0,9,2,16,5
95GG21S1,1497,1198,39,17,10,3,9,2,37,221,404,356,5,5,0,0,0,0,7,36,1101,850,33,12,10,3,8,2,29,187,562,415,27,12,8,3,4,2,12,106,520,430,3,0,2,0,1,0,7,80,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,4,3,0,0,0,3,0,10,0,15,10,1,0,0,0,1,1,3,0
95GG21S2,1752,1380,32,18,7,5,2,2,37,301,469,398,6,3,2,1,0,1,12,52,1291,989,25,15,5,4,1,1,26,250,682,464,22,12,5,4,1,1,17,178,603,519,3,3,0,0,0,0,9,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,6,1,0,0,0,1,1,1,0
95GG21S3,1935,1384,74,18,15,4,37,107,129,241,398,328,9,1,5,1,2,0,19,42,1435,1067,54,15,10,3,26,21,95,198,701,475,45,15,7,2,21,14,50,117,675,563,5,0,3,1,1,6,25,76,21,19,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,0,1,0,32,5,4,0,0,0,4,1,18,4,130,6,12,2,0,0,10,88,19,5
95GG22S1,1687,1404,29,9,7,2,11,14,102,138,286,230,1,1,0,0,0,8,13,34,1422,1196,25,7,7,2,9,3,89,109,535,422,21,7,5,2,7,1,44,47,875,764,4,0,2,0,2,1,44,62,4,3,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,18,7,3,1,0,0,2,3,5,0
95GG22S2,1935,1689,16,5,8,0,3,11,69,150,318,277,0,0,0,0,0,0,15,26,1649,1445,15,5,8,0,2,13,51,125,660,538,10,3,5,0,2,10,20,82,984,903,5,2,3,0,0,3,30,43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,20,9,3,0,0,0,3,0,7,1
95GG22S3,1721,1511,14,2,5,0,7,3,55,138,241,217,2,0,0,0,2,0,6,16,1499,1318,12,2,5,0,5,3,46,120,561,473,7,0,4,0,3,3,17,61,926,837,3,2,1,0,0,0,29,57,8,5,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,0,0,21,11,0,0,0,0,0,0,5,5
95GG23S1,1418,414,721,283,210,126,102,40,187,56,108,23,67,28,14,13,12,0,13,5,1310,396,655,259,199,113,84,30,178,51,1030,193,625,249,192,109,75,27,153,32,269,202,27,10,7,4,6,3,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,0,0,3,0,4,3,46,12,9,1,2,0,6,14,6,5
95GG23S2,1552,1065,270,82,85,24,79,20,126,71,163,60,72,20,24,3,25,8,9,14,1434,1051,200,61,62,21,56,6,119,58,693,408,184,55,58,21,50,6,64,31,735,642,15,6,4,0,5,0,51,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,4,0,23,3,8,3,0,0,5,6,5,1
95GG23S3,1585,516,720,301,209,134,76,53,201,95,148,48,72,42,15,11,4,2,15,11,1448,490,667,270,196,125,76,29,177,85,1063,221,614,249,189,114,62,24,140,64,365,264,47,19,7,10,11,1,36,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,5,6,2,0,1,3,3,1,4,52,5,3,0,0,1,2,25,18,1
95GG24S1,1388,724,438,218,121,50,49,24,147,55,230,92,103,63,23,8,9,4,21,10,1176,640,342,157,105,43,37,18,129,47,799,328,327,155,96,40,36,17,93,34,363,303,14,2,9,3,0,1,32,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,1,0,4,0,26,19,4,0,0,0,4,2,0,1
95GG24S2,1540,120,1037,543,246,140,108,12,226,145,203,6,142,70,38,19,15,0,32,23,1319,105,883,474,209,117,83,10,199,122,1185,69,858,464,205,114,75,10,167,81,89,20,15,7,4,3,1,0,17,37,26,14,7,3,0,0,4,0,5,0,11,1,0,0,0,0,0,0,9,1,8,1,3,0,0,0,3,0,1,3,38,16,18,3,0,4,11,2,1,1
95GG24S3,1633,772,497,225,165,57,50,12,230,122,214,65,100,42,38,12,8,1,32,16,1441,724,398,186,126,45,41,10,200,109,935,325,378,179,125,42,32,8,157,67,461,379,17,7,1,3,6,1,34,30,31,18,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,14,2,3,0,0,0,3,1,6,2,29,13,4,0,1,1,2,1,11,0
95GG25S1,2158,1889,24,7,5,1,11,15,37,193,404,351,6,2,2,1,1,2,4,41,1783,1572,18,5,3,0,10,13,34,146,746,620,14,4,3,0,7,12,16,84,1033,950,4,1,0,0,3,1,16,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,25,18,0,0,0,0,0,0,0,7
95GG25S2,1839,1618,8,2,2,1,3,4,62,147,326,288,3,1,0,0,2,0,4,31,1550,1364,5,1,2,1,1,4,58,119,602,510,5,1,2,1,1,0,17,70,942,852,0,0,0,0,0,4,40,46,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0
95GG25S3,1576,1360,12,2,8,1,1,7,56,141,286,246,3,0,3,0,0,1,7,29,1306,1132,9,2,5,1,1,3,48,114,497,392,6,1,3,1,1,0,25,74,802,736,3,1,2,0,0,2,21,40,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,11,5,0,0,0,0,0,4,2,0
95GG26S1,1995,60,1471,503,734,116,118,13,205,246,398,8,289,101,143,23,22,1,47,53,1597,54,1185,403,593,94,95,8,157,193,1465,20,1144,391,573,88,92,8,149,144,112,22,38,12,17,6,3,0,4,48,10,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,4,1,19,0,6,0,0,0,6,4,2,7
95GG26S2,1754,443,985,385,436,82,82,13,123,190,370,63,226,93,96,17,20,4,33,44,1393,387,761,295,341,65,60,8,90,147,1120,173,745,290,334,63,58,7,78,117,260,212,14,5,5,2,2,1,3,30,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,2,0,0,0,4,0,4,0,2,0,0,0,2,1,1,0
95GG27S1,1548,1331,20,6,6,0,8,5,39,153,218,158,3,1,1,0,1,1,5,51,1369,1212,18,6,5,0,7,3,33,103,564,483,13,4,5,0,4,3,12,53,795,725,4,2,0,0,2,0,20,46,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,0,1,0,11,8,0,0,0,0,0,1,2,0
95GG27S2,1614,1386,17,13,3,0,1,0,35,176,283,240,1,1,0,0,0,0,6,36,1352,1163,15,11,3,0,1,0,30,144,589,473,14,10,3,0,1,0,18,84,755,685,0,0,0,0,0,0,10,60,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,2,0,3,2,1,1,0,0,0,0,0,0
95GG27S3,1705,1451,18,5,7,2,4,3,61,172,278,240,1,1,0,0,0,0,12,25,1454,1235,18,4,7,2,5,3,51,147,604,488,15,4,6,2,3,0,24,77,843,741,2,0,1,0,1,3,27,70,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,2,2,3
95GG27S4,1631,1316,22,7,2,5,8,4,48,241,366,273,9,4,0,1,4,0,5,79,1281,1059,13,3,2,4,4,1,43,165,557,435,11,3,2,4,2,1,16,94,719,623,0,0,0,0,0,0,25,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,2,0,8,3,0,0,0,0,0,3,2,0
95GG28S1,2149,51,1648,685,639,141,183,12,288,150,219,5,157,68,59,9,21,1,46,10,1939,46,1496,623,582,128,163,11,244,142,1811,13,1462,609,567,127,159,9,217,110,87,15,33,14,14,1,4,1,6,32,28,17,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,12,1,1,0,1,0,0,1,9,0,13,0,8,2,2,4,0,2,1,2
95GG28S2,1733,248,1182,502,477,99,104,24,185,94,265,30,181,73,79,13,16,1,33,20,1474,224,1003,431,403,86,83,21,152,74,1292,108,983,426,392,85,80,11,137,53,163,107,19,5,11,1,2,3,13,21,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,1,7,2,0,9,0,5,0,0,0,5,3,0,1
95GG28S3,1769,91,1377,535,653,74,115,12,150,139,397,8,307,126,148,11,22,1,50,31,1375,85,1070,414,505,62,89,11,100,109,1281,35,1049,404,502,59,84,10,93,94,86,48,18,10,3,0,5,0,5,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,1,3,0,0,3,0,1,1,0,14,3,9,1,0,1,7,0,0,2
95GG29S1,2257,181,1352,521,482,186,163,129,377,218,433,12,320,130,116,39,35,0,65,36,1704,166,1035,395,368,146,126,30,297,176,1480,65,994,384,365,135,110,25,258,138,144,55,34,10,3,11,10,3,21,31,51,40,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,29,6,7,1,0,0,6,1,9,6,148,4,8,2,0,2,4,99,25,12
95GG29S2,2757,317,1491,580,521,158,232,73,613,263,410,28,265,82,116,29,38,4,79,34,2297,272,1229,512,409,129,179,38,530,228,1906,95,1161,488,400,123,150,34,432,184,169,42,50,23,9,6,12,3,40,34,150,126,1,0,0,0,1,0,18,5,1,0,0,0,0,0,0,0,1,0,71,9,17,1,0,0,16,1,39,5,111,25,26,5,1,1,19,33,23,4
95GG30S1,1604,82,1096,559,307,119,111,13,299,114,276,7,197,96,64,21,16,2,46,24,1343,77,912,469,248,100,95,8,255,91,1248,48,878,455,234,96,93,5,238,79,80,23,33,13,14,4,2,2,11,11,8,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,4,0,17,1,6,1,2,0,3,4,6,0
95GG30S2,1685,183,1036,466,278,108,184,17,365,84,158,7,96,39,31,13,13,1,39,15,1582,183,977,444,262,96,175,13,339,70,1354,111,893,413,232,90,158,10,284,56,218,65,83,31,30,6,16,3,53,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,23,1,10,2,0,1,7,3,7,2
95GG30S3,1538,38,1130,376,270,262,222,19,255,96,154,4,115,35,25,30,25,5,17,13,1393,36,1024,343,251,233,197,11,239,83,1295,19,971,334,234,219,184,9,225,71,83,10,51,9,17,12,13,1,9,12,5,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,7,3,2,0,0,2,0,1,1,0,9,0,3,0,0,0,3,4,1,1
95GG31S1,2227,1946,39,6,10,4,19,8,78,156,236,214,1,0,0,0,1,0,6,15,2033,1769,38,6,10,4,18,7,76,143,839,692,33,6,8,3,16,2,30,82,1186,1072,4,0,2,1,1,5,45,60,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,1,0,1,0,7,5,0,0,0,0,0,1,1,0
