GeographyCode,DC2252NI0001,DC2252NI0002,DC2252NI0003,DC2252NI0004,DC2252NI0005,DC2252NI0006,DC2252NI0007,DC2252NI0008,DC2252NI0009,DC2252NI0010,DC2252NI0011,DC2252NI0012,DC2252NI0013,DC2252NI0014,DC2252NI0015,DC2252NI0016,DC2252NI0017,DC2252NI0018,DC2252NI0019,DC2252NI0020,DC2252NI0021,DC2252NI0022,DC2252NI0023,DC2252NI0024,DC2252NI0025,DC2252NI0026,DC2252NI0027,DC2252NI0028,DC2252NI0029,DC2252NI0030,DC2252NI0031,DC2252NI0032,DC2252NI0033,DC2252NI0034,DC2252NI0035,DC2252NI0036,DC2252NI0037,DC2252NI0038,DC2252NI0039,DC2252NI0040,DC2252NI0041,DC2252NI0042,DC2252NI0043,DC2252NI0044,DC2252NI0045
95EE07W1,1798,299,1371,18,110,555,87,422,3,43,1163,163,925,14,61,67,43,21,0,3,8,3,3,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,1,0
95EE08W1,1719,278,1323,21,97,385,58,308,1,18,1201,146,978,16,61,67,42,21,0,4,32,10,15,0,7,0,0,0,0,0,0,0,0,0,0,29,22,0,0,7,5,0,1,4,0
95EE09W1,1890,662,1131,10,87,553,181,346,3,23,1039,243,735,7,54,254,220,29,0,5,22,13,9,0,0,6,0,6,0,0,0,0,0,0,0,15,5,5,0,5,1,0,1,0,0
95EE10W1,1797,1069,677,11,40,462,237,221,1,3,821,356,436,9,20,407,384,12,1,10,17,14,2,0,1,0,0,0,0,0,0,0,0,0,0,74,68,4,0,2,16,10,2,0,4
95EE11W1,1677,589,1015,11,62,462,173,263,3,23,1001,237,725,7,32,196,168,23,0,5,11,8,3,0,0,2,1,1,0,0,0,0,0,0,0,4,2,0,0,2,1,0,0,1,0
95EE12W1,2507,327,2015,12,153,664,81,519,2,62,1725,168,1466,10,81,50,25,23,0,2,15,11,4,0,0,2,0,2,0,0,0,0,0,0,0,50,42,1,0,7,1,0,0,0,1
95EE13W1,1529,349,1088,15,77,462,129,296,6,31,953,169,741,6,37,74,38,33,0,3,13,3,7,0,3,4,0,3,0,1,3,1,2,0,0,15,9,6,0,0,5,0,0,3,2
95EE14W1,2684,394,2100,25,165,686,113,519,7,47,1844,217,1499,15,113,101,50,48,0,3,25,4,21,0,0,2,0,0,0,2,1,0,1,0,0,11,10,1,0,0,14,0,11,3,0
95EE15W1,1728,362,1257,12,97,482,77,365,1,39,1094,183,855,11,45,119,89,25,0,5,18,10,7,0,1,1,0,0,0,1,1,1,0,0,0,10,0,5,0,5,3,2,0,0,1
95EE16W1,2126,605,1422,12,87,606,168,403,4,31,1290,239,990,6,55,207,189,15,2,1,13,5,8,0,0,2,0,2,0,0,0,0,0,0,0,6,2,4,0,0,2,2,0,0,0
95FF01S1,2129,565,1405,21,138,264,64,169,1,30,1618,325,1183,15,95,182,141,32,2,7,31,15,16,0,0,7,0,4,1,2,1,1,0,0,0,18,16,0,0,2,8,3,1,2,2
95FF01S2,2667,908,1573,23,163,281,75,171,1,34,1834,421,1289,16,108,389,318,60,1,10,73,39,31,1,2,9,1,7,0,1,3,1,1,0,1,60,50,5,0,5,18,3,9,4,2
95FF02W1,2817,1593,1130,7,87,728,385,321,1,21,1414,581,777,3,53,594,564,25,0,5,32,27,5,0,0,3,1,0,2,0,0,0,0,0,0,39,32,0,0,7,7,3,2,1,1
95FF03W1,3006,1156,1645,20,185,559,215,285,4,55,2005,591,1299,8,107,326,285,29,2,10,38,19,16,0,3,7,3,0,4,0,2,2,0,0,0,56,40,9,0,7,13,1,7,2,3
95FF04W1,2629,988,1528,16,97,533,204,306,3,20,1646,426,1145,7,68,388,333,48,2,5,41,16,24,1,0,6,1,3,2,0,3,3,0,0,0,9,4,1,0,4,3,1,1,1,0
95FF05W1,2563,469,1894,29,171,550,99,405,4,42,1751,223,1386,23,119,152,86,59,0,7,38,5,32,0,1,5,0,4,0,1,1,1,0,0,0,53,50,3,0,0,13,5,5,2,1
95FF06S1,2036,309,1536,18,173,383,64,282,5,32,1484,153,1196,11,124,91,53,35,0,3,19,4,13,0,2,4,0,4,0,0,1,1,0,0,0,42,28,2,0,12,12,6,4,2,0
95FF06S2,2080,278,1635,19,148,301,46,223,3,29,1611,141,1353,8,109,104,69,30,2,3,30,11,18,1,0,6,0,2,0,4,0,0,0,0,0,9,6,0,0,3,19,5,9,5,0
95FF07W1,2769,1345,1254,14,156,635,298,276,1,60,1670,663,912,10,85,373,317,46,1,9,31,22,7,1,1,7,6,1,0,0,2,1,1,0,0,33,30,2,0,1,18,8,9,1,0
95FF08W1,2364,649,1583,16,116,421,108,281,2,30,1672,351,1232,12,77,210,156,49,2,3,25,16,9,0,0,6,1,4,0,1,0,0,0,0,0,17,12,3,0,2,13,5,5,0,3
95FF09W1,2522,992,1376,22,132,547,200,315,5,27,1593,484,1006,7,96,308,262,39,2,5,29,19,8,1,1,1,0,1,0,0,1,1,0,0,0,28,19,6,0,3,15,7,1,7,0
95FF10W1,3473,482,2758,23,210,659,92,521,1,45,2531,225,2143,12,151,187,139,40,0,8,61,16,39,6,0,9,0,8,0,1,3,1,1,0,1,13,7,4,1,1,10,2,2,3,3
95FF11W1,2582,769,1682,26,105,624,194,412,2,16,1606,297,1216,20,73,300,252,37,1,10,21,11,5,2,3,7,1,6,0,0,3,3,0,0,0,9,6,0,0,3,12,5,6,1,0
95FF12W1,2724,1460,1142,22,100,459,270,170,2,17,1683,695,910,18,60,500,449,38,0,13,53,36,15,0,2,7,1,4,0,2,1,1,0,0,0,10,5,1,0,4,11,3,4,2,2
95FF13W1,2708,949,1643,17,99,472,159,298,0,15,1766,417,1276,13,60,378,334,28,3,13,52,22,28,0,2,2,1,1,0,0,2,0,2,0,0,21,10,4,0,7,15,6,6,1,2
95FF14W1,2432,351,1947,22,112,409,87,304,0,18,1842,184,1554,19,85,103,61,39,1,2,50,12,35,1,2,9,0,6,1,2,1,1,0,0,0,11,5,3,0,3,7,1,6,0,0
95FF15W1,2740,1056,1557,19,108,808,254,522,5,27,1474,424,973,11,66,336,292,32,2,10,31,14,17,0,0,4,1,3,0,0,0,0,0,0,0,80,70,8,0,2,7,1,2,1,3
95FF16W1,2374,544,1705,11,114,413,89,303,2,19,1714,290,1331,7,86,175,140,31,1,3,37,11,24,0,2,5,1,4,0,0,5,4,0,0,1,15,7,4,1,3,10,2,8,0,0
95FF17W1,1724,616,986,16,106,427,121,271,5,30,1079,330,676,9,64,153,122,23,2,6,22,14,8,0,0,1,0,1,0,0,1,1,0,0,0,31,22,4,0,5,10,6,3,0,1
95GG01S1,1768,1680,68,4,16,253,242,8,0,3,577,511,55,3,8,854,849,3,1,1,74,72,2,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,2,6,5,0,0,1
95GG01S2,1523,1443,55,1,24,301,281,14,0,6,471,425,33,0,13,716,706,5,0,5,25,25,0,0,0,1,1,0,0,0,1,1,0,0,0,3,3,0,0,0,5,1,3,1,0
95GG01S3,1616,1516,53,8,39,284,269,8,0,7,469,414,38,4,13,827,806,3,1,17,25,23,2,0,0,1,0,0,1,0,0,0,0,0,0,5,2,1,0,2,5,2,1,2,0
95GG02S1,1745,1621,104,5,15,418,399,18,0,1,727,639,76,3,9,546,538,4,0,4,44,38,6,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,7,4,0,2,1
95GG02S2,2018,1848,108,5,57,528,500,18,1,9,853,739,81,2,31,577,564,5,0,8,40,34,2,1,3,6,2,1,1,2,1,1,0,0,0,8,5,0,0,3,5,3,1,0,1
95GG02S3,2224,2089,94,5,36,586,558,14,2,12,859,769,71,2,17,724,712,6,1,5,27,27,0,0,0,2,2,0,0,0,3,2,1,0,0,18,16,0,0,2,5,3,2,0,0
95GG03S1,2003,415,1319,36,233,218,39,139,3,37,1464,209,1073,20,162,160,110,34,3,13,63,12,47,0,4,17,4,11,2,0,1,0,1,0,0,29,18,2,0,9,51,23,12,8,8
95GG03S2,1833,308,1255,46,224,176,24,121,1,30,1380,152,1029,30,169,143,94,36,4,9,56,7,44,1,4,11,1,8,0,2,1,0,1,0,0,22,11,4,4,3,44,19,12,6,7
95GG03S3,2103,301,1474,31,297,276,16,199,5,56,1488,129,1156,19,184,151,91,50,0,10,46,9,31,0,6,11,0,6,1,4,5,0,2,0,3,48,34,3,0,11,78,22,27,6,23
95GG04S1,1708,1063,534,38,73,336,213,114,0,9,829,387,393,4,45,442,422,9,1,10,28,22,6,0,0,8,2,3,0,3,2,2,0,0,0,21,11,6,0,4,42,4,3,33,2
95GG04S2,1564,1225,295,6,38,364,281,71,0,12,689,457,208,4,20,474,459,11,1,3,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,15,11,1,0,3,4,1,2,1,0
95GG04S3,1636,234,1191,25,186,386,35,306,3,42,1021,69,834,15,103,88,62,17,2,7,21,6,15,0,0,5,0,4,0,1,0,0,0,0,0,83,54,7,2,20,32,8,8,3,13
95GG05S1,1813,1207,385,45,176,257,129,84,7,37,832,474,252,14,92,479,433,20,3,23,71,61,6,0,4,5,0,3,1,1,12,8,2,0,2,77,58,6,4,9,80,44,12,16,8
95GG05S2,2009,1148,550,53,258,225,92,79,9,45,987,440,398,29,120,479,402,34,3,40,58,41,11,0,6,11,3,4,0,4,10,7,1,0,2,162,137,8,0,17,77,26,15,12,24
95GG05S3,2106,1021,672,71,342,292,115,137,2,38,1095,427,455,34,179,402,331,32,7,32,42,32,5,1,4,12,1,5,1,5,8,7,1,0,0,140,95,9,6,30,115,13,28,20,54
95GG06S1,1925,116,1618,24,167,416,26,334,3,53,1407,43,1256,13,95,63,34,17,3,9,5,3,2,0,0,2,2,0,0,0,0,0,0,0,0,20,6,5,0,9,12,2,4,5,1
95GG06S2,1779,165,1466,29,119,300,28,232,5,35,1353,73,1192,9,79,68,44,17,6,1,19,5,14,0,0,6,0,2,3,1,0,0,0,0,0,26,15,7,1,3,7,0,2,5,0
95GG06S3,1922,157,1603,24,138,234,19,183,3,29,1534,62,1360,14,98,88,50,33,2,3,26,8,18,0,0,7,0,5,1,1,1,0,0,0,1,18,15,1,0,2,14,3,3,4,4
95GG07S1,1862,1660,143,6,53,340,302,21,4,13,680,554,104,0,22,708,682,12,1,13,37,34,2,0,1,20,19,1,0,0,12,12,0,0,0,12,11,1,0,0,53,46,2,1,4
95GG07S2,1922,1738,110,21,53,422,374,15,5,28,688,592,74,8,14,706,693,6,0,7,40,39,1,0,0,4,2,1,1,0,2,2,0,0,0,14,6,3,2,3,46,30,10,5,1
95GG07S3,1701,1583,81,8,29,277,258,11,1,7,630,550,61,3,16,746,735,5,3,3,21,20,1,0,0,1,1,0,0,0,0,0,0,0,0,20,14,2,1,3,6,5,1,0,0
95GG08S1,1394,1085,243,12,54,172,125,37,2,8,694,472,185,7,30,465,444,8,1,12,46,39,7,0,0,2,1,1,0,0,0,0,0,0,0,5,4,0,0,1,10,0,5,2,3
95GG08S2,1730,1078,538,18,96,333,191,111,4,27,935,481,397,9,48,345,323,12,0,10,36,32,3,1,0,1,0,0,1,0,3,3,0,0,0,65,45,10,0,10,12,3,5,3,1
95GG08S3,1786,964,655,23,144,255,116,108,1,30,1060,437,523,13,87,352,330,13,0,9,35,26,3,0,6,11,6,0,4,1,1,0,0,0,1,59,42,7,1,9,13,7,1,4,1
95GG09S1,2151,174,1761,27,189,180,20,141,3,16,1787,105,1517,15,150,89,35,41,4,9,47,4,42,0,1,15,2,11,0,2,4,2,0,2,0,9,4,1,0,4,20,2,8,3,7
95GG09S2,1896,167,1525,17,187,245,15,196,0,34,1502,88,1260,12,142,82,35,38,1,8,32,8,22,0,2,5,0,3,2,0,1,0,0,1,0,17,17,0,0,0,12,4,6,1,1
95GG09S3,2118,190,1685,17,226,385,35,304,1,45,1543,68,1315,10,150,87,46,34,2,5,25,5,20,0,0,2,0,1,0,1,0,0,0,0,0,47,28,2,1,16,29,8,9,3,9
95GG10S1,1826,290,1290,26,220,342,29,262,2,49,1157,72,967,8,110,95,71,19,0,5,22,10,8,3,1,9,3,3,1,2,7,4,2,1,0,157,93,17,3,44,37,8,12,8,9
95GG10S2,2172,310,1569,47,246,396,45,284,4,63,1428,114,1187,20,107,107,56,32,2,17,51,8,35,0,8,14,1,9,2,2,2,2,0,0,0,139,83,11,6,39,35,1,11,13,10
95GG11S1,1895,296,1285,20,294,396,36,292,1,67,1200,86,930,8,176,102,71,21,2,8,30,5,22,0,3,6,3,0,0,3,0,0,0,0,0,136,88,9,5,34,25,7,11,4,3
95GG11S2,1687,231,1253,34,169,212,22,169,1,20,1275,109,1013,22,131,97,62,26,2,7,27,5,17,3,2,9,1,6,0,2,1,1,0,0,0,46,28,15,0,3,20,3,7,6,4
95GG11S3,1871,351,1264,38,218,368,49,268,8,43,1157,98,921,10,128,125,71,37,5,12,47,20,22,2,3,5,1,3,1,0,0,0,0,0,0,140,107,7,4,22,29,5,6,8,10
95GG12S1,1555,720,514,70,251,87,52,16,6,13,768,216,412,18,122,454,375,48,4,27,35,18,11,0,6,20,5,4,9,2,5,3,1,0,1,73,38,15,1,19,113,13,7,32,61
95GG12S2,1958,1153,513,78,214,174,90,50,11,23,882,374,385,22,101,729,613,49,23,44,47,35,10,1,1,6,3,0,2,1,2,1,1,0,0,49,23,10,3,13,69,14,8,16,31
95GG12S3,1488,962,304,41,181,135,96,19,4,16,634,293,242,11,88,525,490,18,1,16,38,25,7,0,6,6,3,0,2,1,7,6,0,0,1,68,40,7,3,18,75,9,11,20,35
95GG12S4,1703,891,445,93,274,162,92,47,3,20,722,265,315,24,118,508,433,44,4,27,40,25,7,1,7,7,2,2,0,3,3,2,0,1,0,123,60,21,4,38,138,12,9,56,61
95GG12S5,2241,1715,304,67,155,429,339,55,12,23,965,654,224,18,69,629,590,13,7,19,36,31,1,1,3,6,2,0,1,3,8,7,1,0,0,100,64,4,1,31,68,28,6,27,7
95GG13S1,1333,268,928,24,113,218,25,167,2,24,921,106,726,14,75,106,83,19,1,3,17,9,7,0,1,4,4,0,0,0,3,2,0,1,0,35,23,4,0,8,29,16,5,6,2
95GG13S2,1752,1116,529,18,89,199,91,94,0,14,909,432,407,15,55,558,529,13,0,16,58,49,7,1,1,6,4,1,0,1,3,1,1,0,1,11,4,5,1,1,8,6,1,1,0
95GG13S3,1637,417,1102,14,104,238,27,194,1,16,1123,161,880,8,74,206,182,16,2,6,25,18,6,0,1,1,0,1,0,0,1,1,0,0,0,35,26,3,1,5,8,2,2,2,2
95GG14S1,1617,815,720,10,72,162,73,73,1,15,1001,341,606,6,48,402,365,33,2,2,37,32,4,0,1,3,1,0,0,2,1,1,0,0,0,4,2,0,0,2,7,0,4,1,2
95GG14S2,1597,1268,259,16,54,110,76,28,1,5,787,524,217,13,33,628,607,6,0,15,52,47,4,1,0,0,0,0,0,0,5,5,0,0,0,11,8,3,0,0,4,1,1,1,1
95GG14S3,1606,671,838,16,81,162,62,83,0,17,1062,287,720,8,47,305,276,18,0,11,40,28,11,0,1,2,0,1,1,0,6,4,0,1,1,18,13,1,2,2,11,1,4,4,2
95GG15S1,1959,289,1497,12,161,248,22,199,3,24,1471,151,1199,6,115,156,94,48,2,12,57,12,41,1,3,4,0,1,0,3,3,2,0,0,1,10,6,2,0,2,10,2,7,0,1
95GG15S2,2052,331,1457,20,244,194,25,137,1,31,1583,178,1216,13,176,130,73,43,0,14,63,18,42,1,2,16,3,9,1,3,1,0,0,0,1,36,26,4,0,6,29,8,6,4,11
95GG15S3,1909,236,1502,18,153,277,16,232,1,28,1461,133,1205,10,113,61,39,17,1,4,37,9,27,0,1,10,1,6,2,1,1,0,1,0,0,44,36,2,0,6,18,2,12,4,0
95GG16S1,1996,1547,274,25,150,337,237,50,3,47,907,626,193,13,75,603,568,14,6,15,51,47,1,0,3,6,4,1,0,1,3,0,2,0,1,54,41,10,1,2,35,24,3,2,6
95GG16S2,1970,1608,225,26,111,294,249,36,2,7,865,628,162,10,65,705,663,11,6,25,53,44,7,0,2,5,5,0,0,0,1,1,0,0,0,32,15,7,1,9,15,3,2,7,3
95GG16S3,1486,898,439,35,114,188,91,71,0,26,754,351,334,12,57,441,412,14,2,13,31,24,6,1,0,10,1,0,7,2,4,1,3,0,0,32,14,5,1,12,26,4,6,12,4
95GG17S1,2031,1794,124,26,87,423,357,47,2,17,828,710,69,8,41,689,667,5,4,13,38,30,3,0,5,2,0,0,0,2,7,7,0,0,0,26,16,0,2,8,18,7,0,10,1
95GG17S2,1595,1233,300,6,56,204,141,49,0,14,794,532,233,3,26,552,524,14,2,12,25,25,0,0,0,4,2,1,0,1,0,0,0,0,0,9,6,1,0,2,7,3,2,1,1
95GG17S3,1704,758,834,4,108,340,137,178,0,25,1013,316,636,0,61,283,265,11,0,7,22,15,7,0,0,4,3,0,1,0,0,0,0,0,0,32,20,1,0,11,10,2,1,3,4
95GG18S1,2553,2330,146,15,62,622,574,29,5,14,978,822,111,7,38,883,872,4,1,6,32,30,2,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,3,22,19,0,2,1
95GG18S2,2422,2170,170,17,65,501,453,33,0,15,818,680,109,5,24,923,905,11,1,6,43,41,1,0,1,10,5,1,1,3,4,4,0,0,0,74,55,7,1,11,49,27,8,9,5
95GG19S1,2019,127,1773,13,106,555,27,498,1,29,1384,47,1259,9,69,62,49,11,1,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,6,1,0,0,0,1
95GG19S2,2563,392,1997,12,162,641,101,494,6,40,1706,148,1446,6,106,150,114,32,0,4,19,5,14,0,0,1,0,0,0,1,0,0,0,0,0,34,23,5,0,6,12,1,6,0,5
95GG20S1,2807,733,1686,75,313,611,116,416,8,71,1606,255,1181,20,150,293,231,42,5,15,33,17,14,0,2,4,3,0,0,1,3,1,1,0,1,165,92,21,2,50,92,18,11,40,23
95GG20S2,2094,422,1445,35,192,488,67,369,6,46,1280,140,1013,17,110,189,147,29,3,10,33,18,13,1,1,2,0,0,0,2,1,0,1,0,0,67,42,9,2,14,34,8,11,6,9
95GG21S1,1497,1367,106,2,22,404,382,18,0,4,540,451,81,1,7,500,497,3,0,0,19,18,0,0,1,3,2,0,1,0,1,0,0,0,1,19,8,3,0,8,11,9,1,0,1
95GG21S2,1752,1588,130,4,30,469,438,26,1,4,667,547,97,1,22,587,577,6,1,3,14,14,0,0,0,1,0,0,1,0,2,2,0,0,0,6,6,0,0,0,6,4,1,0,1
95GG21S3,1935,1584,154,114,83,398,368,19,0,11,676,528,110,13,25,651,628,7,7,9,21,17,1,1,2,3,0,0,1,2,2,2,0,0,0,58,35,5,0,18,126,6,12,92,16
95GG22S1,1687,1570,57,17,43,286,261,6,8,11,500,438,40,4,18,836,820,7,1,8,35,34,1,0,0,0,0,0,0,0,4,3,0,0,1,12,10,0,1,1,14,4,3,3,4
95GG22S2,1935,1841,61,14,19,318,304,8,0,6,611,557,41,10,3,939,925,9,1,4,42,39,0,2,1,7,5,2,0,0,3,3,0,0,0,5,4,0,0,1,10,4,1,1,4
95GG22S3,1721,1633,57,8,23,241,231,5,0,5,523,466,45,3,9,886,878,4,0,4,38,38,0,0,0,0,0,0,0,0,2,1,0,0,1,12,8,2,0,2,19,11,1,5,2
95GG23S1,1418,479,798,45,96,108,24,73,0,11,985,215,682,24,64,234,204,21,3,6,34,20,10,0,4,11,3,2,5,1,1,0,0,1,0,11,2,3,0,6,34,11,7,12,4
95GG23S2,1552,1169,312,20,51,163,70,80,8,5,625,388,203,6,28,672,654,11,0,7,63,52,9,0,2,5,2,3,0,0,0,0,0,0,0,5,1,0,0,4,19,2,6,6,5
95GG23S3,1585,592,832,55,106,148,55,80,2,11,1003,228,684,21,70,315,272,35,1,7,47,25,22,0,0,12,4,2,4,2,2,0,1,0,1,17,6,4,4,3,41,2,4,23,12
95GG24S1,1388,784,508,28,68,230,97,114,4,15,757,328,367,21,41,323,305,9,1,8,38,25,12,0,1,4,2,2,0,0,2,2,0,0,0,14,10,1,0,3,20,15,3,2,0
95GG24S2,1540,212,1178,12,138,203,16,166,0,21,1166,102,960,10,94,75,52,15,0,8,13,4,7,0,2,6,4,2,0,0,1,1,0,0,0,43,20,10,0,13,33,13,18,2,0
95GG24S3,1633,887,610,13,123,214,73,119,1,21,885,352,458,8,67,417,384,19,2,12,43,34,6,0,3,7,1,1,0,5,1,0,0,0,1,45,31,3,1,10,21,12,4,1,4
95GG25S1,2158,2048,79,17,14,404,385,15,2,2,692,614,59,12,7,979,970,5,1,3,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,25,23,0,2,0
95GG25S2,1839,1759,53,5,22,326,312,10,0,4,563,514,41,1,7,902,886,1,4,11,38,38,0,0,0,1,1,0,0,0,2,2,0,0,0,5,4,1,0,0,2,2,0,0,0
95GG25S3,1576,1495,49,7,25,286,266,13,1,6,474,431,32,0,11,775,766,4,1,4,23,23,0,0,0,0,0,0,0,0,4,3,0,1,0,7,4,0,1,2,7,2,0,3,2
95GG26S1,1995,150,1688,16,141,398,30,334,1,33,1447,42,1301,8,96,96,58,34,0,4,15,6,8,1,0,3,0,2,1,0,1,0,0,0,1,20,13,3,0,4,15,1,6,5,3
95GG26S2,1754,505,1144,16,89,370,76,265,5,24,1107,188,858,9,52,247,227,13,1,6,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,0,6,4,0,2,1,1
95GG27S1,1548,1436,89,6,17,218,176,37,1,4,520,467,43,3,7,745,734,6,0,5,44,43,1,0,0,0,0,0,0,0,6,5,1,0,0,10,8,1,0,1,5,3,0,2,0
95GG27S2,1614,1524,72,0,18,283,265,12,0,6,566,501,54,0,11,731,730,1,0,0,23,20,3,0,0,0,0,0,0,0,1,1,0,0,0,8,6,1,0,1,2,1,1,0,0
95GG27S3,1705,1614,58,3,30,278,253,9,0,16,572,520,43,0,9,808,800,2,1,5,30,29,1,0,0,2,1,1,0,0,5,3,0,2,0,7,6,1,0,0,3,2,1,0,0
95GG27S4,1631,1479,113,4,35,366,303,50,0,13,533,465,58,1,9,697,683,3,0,11,22,22,0,0,0,2,2,0,0,0,0,0,0,0,0,5,1,2,0,2,6,3,0,3,0
95GG28S1,2149,99,1841,13,196,219,6,168,1,44,1791,32,1622,8,129,72,41,28,0,3,13,0,12,1,0,6,0,4,1,1,1,0,0,1,0,41,20,1,1,19,6,0,6,0,0
95GG28S2,1733,291,1316,24,102,265,33,211,1,20,1279,120,1075,11,73,148,123,16,2,7,13,6,7,0,0,0,0,0,0,0,2,0,1,1,0,19,9,1,7,2,7,0,5,2,0
95GG28S3,1769,146,1510,13,100,397,18,339,1,39,1266,61,1141,10,54,72,58,10,0,4,12,4,7,0,1,3,0,2,1,0,2,1,1,0,0,8,2,3,1,2,9,2,7,0,0
95GG29S1,2257,265,1596,145,251,433,22,367,0,44,1454,100,1167,27,160,122,82,30,3,7,20,3,15,0,2,4,0,2,0,2,0,0,0,0,0,80,53,8,2,17,144,5,7,113,19
95GG29S2,2757,431,1903,83,340,410,32,318,4,56,1847,138,1459,35,215,118,68,37,1,12,47,10,28,2,7,9,0,6,2,1,3,1,2,0,0,221,156,26,2,37,102,26,27,37,12
95GG30S1,1604,126,1278,21,179,276,15,226,2,33,1219,67,1008,11,133,52,30,19,2,1,25,3,18,1,3,3,0,1,0,2,2,0,1,0,1,15,10,1,1,3,12,1,4,4,3
95GG30S2,1685,244,1228,18,195,158,17,114,1,26,1282,131,1003,10,138,146,77,53,4,12,66,9,44,0,13,6,1,4,0,1,6,1,5,0,0,8,7,0,0,1,13,1,5,3,4
95GG30S3,1538,71,1339,20,108,154,8,128,5,13,1279,33,1150,10,86,65,19,42,0,4,16,3,13,0,0,0,0,0,0,0,2,0,0,1,1,15,8,3,1,3,7,0,3,3,1
95GG31S1,2227,2105,78,9,35,236,225,6,0,5,795,712,65,2,16,1139,1115,5,6,13,42,41,1,0,0,2,2,0,0,0,5,5,0,0,0,7,5,1,0,1,1,0,0,1,0
95GG31S2,2032,1411,483,23,115,297,147,114,4,32,895,466,349,6,74,732,713,11,2,6,41,39,2,0,0,7,4,2,1,0,1,1,0,0,0,42,39,1,0,2,17,2,4,10,1
95GG31S3,2260,2045,152,10,53,451,418,25,1,7,794,642,116,4,32,949,930,8,2,9,47,45,2,0,0,1,0,0,1,0,6,4,0,2,0,6,2,0,0,4,6,4,1,0,1
95GG32S1,3232,2280,771,29,152,618,451,128,2,37,1761,1108,568,15,70,665,608,37,5,15,42,31,11,0,0,8,3,2,0,3,0,0,0,0,0,83,55,10,0,18,55,24,15,7,9
95GG32S2,1553,288,1150,11,104,362,85,248,0,29,1029,117,849,7,56,84,57,24,0,3,17,9,6,0,2,7,0,6,1,0,4,3,1,0,0,26,8,5,0,13,24,9,11,3,1
95GG32S3,1624,524,989,9,102,256,55,173,1,27,1045,207,777,5,56,249,218,20,2,9,33,18,13,0,2,2,0,2,0,0,0,0,0,0,0,33,24,3,0,6,6,2,1,1,2
95GG33S1,1951,1337,502,29,83,63,38,19,2,4,1097,600,418,17,62,654,626,23,0,5,80,48,30,1,1,11,5,5,0,1,0,0,0,0,0,20,15,0,2,3,26,5,7,7,7
95GG33S2,1639,1016,502,39,82,94,30,58,0,6,907,459,376,23,49,479,434,29,2,14,101,68,31,0,2,10,2,2,3,3,6,6,0,0,0,17,12,2,1,2,25,5,4,10,6
95GG33S3,1965,1045,678,59,183,113,63,42,0,8,1130,435,541,26,128,529,475,35,4,15,81,33,37,1,10,8,1,2,0,5,8,4,3,0,1,32,19,5,4,4,64,15,13,24,12
95GG34S1,1452,268,1028,51,105,237,25,193,2,17,1001,129,784,13,75,99,73,18,6,2,19,8,10,0,1,9,2,7,0,0,1,0,0,0,1,25,11,6,3,5,61,20,10,27,4
95GG34S2,1590,1505,58,12,15,108,97,7,2,2,559,502,40,10,7,835,824,7,0,4,64,61,3,0,0,2,2,0,0,0,0,0,0,0,0,16,14,0,0,2,6,5,1,0,0
95GG34S3,1885,1211,537,20,117,178,91,68,2,17,979,484,417,10,68,585,546,24,3,12,53,38,14,1,0,11,9,1,1,0,1,1,0,0,0,40,24,3,0,13,38,18,10,3,7
95GG35S1,1970,1707,197,10,56,512,464,34,3,11,889,721,138,0,30,484,467,13,0,4,38,29,8,0,1,3,1,1,0,1,1,1,0,0,0,29,20,2,1,6,14,4,1,6,3
95GG35S2,1478,1369,84,9,16,376,360,15,0,1,567,503,53,2,9,472,463,6,0,3,21,18,3,0,0,1,1,0,0,0,0,0,0,0,0,20,14,5,0,1,21,10,2,7,2
95GG35S3,1502,1341,97,24,40,317,289,16,7,5,643,541,67,6,29,471,461,5,3,2,21,15,5,1,0,6,2,4,0,0,0,0,0,0,0,37,30,0,3,4,7,3,0,4,0
95GG36S1,1794,266,1276,31,221,253,28,181,9,35,1301,99,1034,14,154,92,60,21,1,10,33,7,23,1,2,9,3,5,1,0,2,0,1,0,1,91,68,9,1,13,13,1,2,4,6
95GG36S2,1926,185,1530,25,186,259,18,202,5,34,1511,96,1262,15,138,82,48,27,1,6,43,7,30,0,6,7,0,6,0,1,2,1,0,1,0,14,12,1,0,1,8,3,2,3,0
95GG36S3,1899,168,1518,25,188,202,6,160,0,36,1517,71,1291,24,131,100,58,30,1,11,33,5,28,0,0,11,2,5,0,4,1,1,0,0,0,26,21,1,0,4,9,4,3,0,2
95GG37S1,2082,1070,769,27,216,174,89,71,1,13,1192,424,614,10,144,523,452,37,2,32,54,38,16,0,0,7,2,3,0,2,13,8,1,2,2,77,49,11,0,17,42,8,16,12,6
95GG37S2,1826,506,1054,46,220,223,30,154,1,38,1198,184,838,26,150,212,166,30,7,9,29,15,11,0,3,20,8,11,1,0,5,4,1,0,0,121,98,4,3,16,18,1,5,8,4
