GeographyCode,DC2417NI0001,DC2417NI0002,DC2417NI0003,DC2417NI0004,DC2417NI0005,DC2417NI0006,DC2417NI0007,DC2417NI0008,DC2417NI0009,DC2417NI0010,DC2417NI0011,DC2417NI0012,DC2417NI0013,DC2417NI0014,DC2417NI0015,DC2417NI0016,DC2417NI0017,DC2417NI0018,DC2417NI0019,DC2417NI0020,DC2417NI0021,DC2417NI0022,DC2417NI0023,DC2417NI0024,DC2417NI0025,DC2417NI0026,DC2417NI0027,DC2417NI0028,DC2417NI0029,DC2417NI0030,DC2417NI0031,DC2417NI0032,DC2417NI0033,DC2417NI0034,DC2417NI0035,DC2417NI0036,DC2417NI0037,DC2417NI0038,DC2417NI0039,DC2417NI0040,DC2417NI0041,DC2417NI0042,DC2417NI0043,DC2417NI0044,DC2417NI0045,DC2417NI0046,DC2417NI0047,DC2417NI0048,DC2417NI0049,DC2417NI0050,DC2417NI0051,DC2417NI0052,DC2417NI0053,DC2417NI0054,DC2417NI0055,DC2417NI0056,DC2417NI0057,DC2417NI0058,DC2417NI0059,DC2417NI0060,DC2417NI0061,DC2417NI0062,DC2417NI0063,DC2417NI0064,DC2417NI0065,DC2417NI0066,DC2417NI0067,DC2417NI0068,DC2417NI0069,DC2417NI0070,DC2417NI0071,DC2417NI0072,DC2417NI0073,DC2417NI0074,DC2417NI0075,DC2417NI0076,DC2417NI0077,DC2417NI0078,DC2417NI0079,DC2417NI0080,DC2417NI0081,DC2417NI0082,DC2417NI0083,DC2417NI0084,DC2417NI0085,DC2417NI0086,DC2417NI0087,DC2417NI0088,DC2417NI0089,DC2417NI0090,DC2417NI0091,DC2417NI0092,DC2417NI0093,DC2417NI0094,DC2417NI0095,DC2417NI0096,DC2417NI0097,DC2417NI0098,DC2417NI0099,DC2417NI0100,DC2417NI0101,DC2417NI0102,DC2417NI0103,DC2417NI0104,DC2417NI0105,DC2417NI0106,DC2417NI0107,DC2417NI0108,DC2417NI0109,DC2417NI0110,DC2417NI0111,DC2417NI0112,DC2417NI0113,DC2417NI0114,DC2417NI0115,DC2417NI0116,DC2417NI0117,DC2417NI0118,DC2417NI0119,DC2417NI0120,DC2417NI0121,DC2417NI0122,DC2417NI0123,DC2417NI0124,DC2417NI0125
95LL19S2,2865,1091,1610,17,147,1913,644,1155,16,98,520,229,269,1,21,255,118,116,0,21,177,100,70,0,7,2422,857,1423,16,126,1741,574,1066,16,85,377,145,214,0,18,174,71,85,0,18,130,67,58,0,5,86,40,43,1,2,21,9,12,0,0,32,15,16,1,0,21,12,8,0,1,12,4,7,0,1,5,1,4,0,0,1,0,1,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,352,193,140,0,19,150,61,76,0,13,111,69,39,0,3,56,34,20,0,2,35,29,5,0,1
95LL20W1,2401,998,1282,18,103,979,350,585,14,30,639,276,326,2,35,528,242,258,1,27,255,130,113,1,11,1664,633,959,13,59,773,259,475,12,27,399,158,230,1,10,354,152,187,0,15,138,64,67,0,7,292,129,149,3,11,66,19,45,2,0,96,43,43,0,10,78,38,38,1,1,52,29,23,0,0,47,45,1,1,0,1,1,0,0,0,6,4,1,1,0,28,28,0,0,0,12,12,0,0,0,398,191,173,1,33,139,71,65,0,3,138,71,52,0,15,68,24,33,0,11,53,25,23,1,4
95LL21W1,3983,2156,1579,30,218,1836,1000,773,8,55,1135,621,446,3,65,652,325,258,10,59,360,210,102,9,39,2601,1430,1078,12,81,1542,865,632,6,39,639,349,263,2,25,297,167,118,0,12,123,49,65,4,5,264,86,160,2,16,44,6,37,0,1,106,31,67,0,8,81,20,53,2,6,33,29,3,0,1,133,84,39,5,5,12,6,5,1,0,22,15,7,0,0,58,38,20,0,0,41,25,7,4,5,985,556,302,11,116,238,123,99,1,15,368,226,109,1,32,216,100,67,8,41,163,107,27,1,28
95LL22W1,3728,3382,221,20,105,1536,1406,98,1,31,1083,984,58,7,34,692,616,46,11,19,417,376,19,1,21,2508,2328,125,8,47,1219,1115,84,1,19,665,620,20,7,18,357,339,15,0,3,267,254,6,0,7,246,212,20,6,8,26,22,4,0,0,82,73,7,0,2,93,76,6,6,5,45,41,3,0,1,74,64,10,0,0,28,28,0,0,0,24,24,0,0,0,18,8,10,0,0,4,4,0,0,0,900,778,66,6,50,263,241,10,0,12,312,267,31,0,14,224,193,15,5,11,101,77,10,1,13
95LL23W1,2157,302,1684,11,160,754,95,611,8,40,716,75,585,3,53,495,76,369,0,50,192,56,119,0,17,1115,108,954,8,45,535,64,442,5,24,340,22,306,3,9,182,9,162,0,11,58,13,44,0,1,577,73,449,0,55,109,9,97,0,3,204,19,165,0,20,183,20,137,0,26,81,25,50,0,6,39,11,25,0,3,1,0,1,0,0,18,0,16,0,2,8,3,5,0,0,12,8,3,0,1,426,110,256,3,57,109,22,71,3,13,154,34,98,0,22,122,44,65,0,13,41,10,22,0,9
95LL24S1,2027,585,1348,9,85,1391,381,956,2,52,362,94,247,2,19,175,62,103,0,10,99,48,42,5,4,1644,476,1111,3,54,1240,337,856,2,45,258,70,181,1,6,107,45,59,0,3,39,24,15,0,0,25,0,20,0,5,0,0,0,0,0,14,0,9,0,5,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,109,217,6,26,151,44,100,0,7,90,24,57,1,8,57,17,33,0,7,60,24,27,5,4
95LL24S2,1716,690,972,3,51,1035,374,630,2,29,354,170,176,0,8,168,58,98,0,12,159,88,68,1,2,1356,542,790,2,22,909,340,552,2,15,244,109,130,0,5,91,33,56,0,2,112,60,52,0,0,70,52,18,0,0,13,9,4,0,0,31,21,10,0,0,18,15,3,0,0,8,7,1,0,0,18,7,5,0,6,12,1,5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,272,89,159,1,23,101,24,69,0,8,73,34,36,0,3,59,10,39,0,10,39,21,15,1,2
95LL25S1,2583,254,2136,30,163,1739,149,1481,16,93,563,65,440,4,54,201,22,167,2,10,80,18,48,8,6,2098,161,1811,17,109,1545,110,1344,14,77,388,33,326,3,26,132,9,117,0,6,33,9,24,0,0,124,17,97,2,8,20,3,17,0,0,49,3,44,0,2,36,9,24,1,2,19,2,12,1,4,8,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,353,74,228,5,46,172,34,120,2,16,126,29,70,1,26,33,4,26,1,2,22,7,12,1,2
95LL25S2,1953,143,1687,26,97,1496,86,1328,15,67,302,35,241,8,18,135,12,110,3,10,20,10,8,0,2,1762,100,1555,21,86,1385,77,1234,13,61,253,16,216,5,16,115,2,101,3,9,9,5,4,0,0,5,0,4,0,1,4,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,43,126,5,10,105,9,88,2,6,49,19,25,3,2,19,10,9,0,0,11,5,4,0,2
95LL26S1,1517,1338,124,16,39,538,488,38,4,8,455,397,42,2,14,274,244,18,1,11,250,209,26,9,6,856,771,66,3,16,383,351,26,2,4,239,206,28,1,4,140,130,3,0,7,94,84,9,0,1,56,52,2,0,2,9,8,0,0,1,22,20,2,0,0,19,18,0,0,1,6,6,0,0,0,96,89,5,1,1,13,13,0,0,0,29,27,1,0,1,19,15,3,1,0,35,34,1,0,0,509,426,51,12,20,133,116,12,2,3,165,144,11,1,9,96,81,12,0,3,115,85,16,9,5
95LL26S2,2179,2072,76,11,20,1446,1360,59,8,19,397,390,6,1,0,233,223,8,1,1,103,99,3,1,0,1868,1778,65,8,17,1309,1233,53,7,16,303,298,4,1,0,184,177,6,0,1,72,70,2,0,0,15,14,0,1,0,6,6,0,0,0,4,4,0,0,0,5,4,0,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,288,272,11,2,3,131,121,6,1,3,85,83,2,0,0,41,39,2,0,0,31,29,1,1,0
95MM01S1,1427,623,758,15,31,374,132,231,4,7,433,203,220,1,9,366,186,161,5,14,254,102,146,5,1,618,235,372,6,5,206,66,139,1,0,144,51,91,0,2,140,65,68,4,3,128,53,74,1,0,612,319,276,0,17,104,51,51,0,2,219,115,97,0,7,187,108,72,0,7,102,45,56,0,1,7,3,4,0,0,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,190,66,106,9,9,63,15,40,3,5,67,34,32,1,0,39,13,21,1,4,21,4,13,4,0
95MM01S2,1734,1111,530,33,60,857,500,311,17,29,486,340,113,12,21,260,184,67,3,6,131,87,39,1,4,1217,768,403,18,28,714,410,273,13,18,282,200,68,5,9,153,115,37,0,1,68,43,25,0,0,11,11,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,5,5,0,0,0,17,12,3,0,2,2,1,0,0,1,6,4,2,0,0,6,5,0,0,1,3,2,1,0,0,489,320,124,15,30,139,87,38,4,10,194,132,43,7,12,101,64,30,3,4,55,37,13,1,4
95MM01S3,1614,183,1356,20,55,833,87,707,9,30,426,55,351,7,13,243,25,208,4,6,112,16,90,0,6,1239,132,1065,11,31,752,75,648,8,21,293,37,249,3,4,126,13,111,0,2,68,7,57,0,4,132,4,120,2,6,15,1,13,0,1,44,0,37,2,5,58,2,56,0,0,15,1,14,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,240,46,171,5,18,66,11,46,1,8,89,18,65,2,4,56,9,41,2,4,29,8,19,0,2
95MM02S1,1507,1403,82,10,12,971,910,46,7,8,266,254,7,3,2,163,142,20,0,1,107,97,9,0,1,1251,1179,50,10,12,878,822,41,7,8,201,192,4,3,2,114,108,5,0,1,58,57,0,0,1,93,89,4,0,0,21,21,0,0,0,25,23,2,0,0,27,25,2,0,0,20,20,0,0,0,13,3,10,0,0,3,0,3,0,0,3,3,0,0,0,1,0,1,0,0,6,0,6,0,0,150,132,18,0,0,69,67,2,0,0,37,36,1,0,0,21,9,12,0,0,23,20,3,0,0
95MM02S2,1685,1584,71,14,16,1227,1166,50,2,9,261,230,17,12,2,111,102,4,0,5,86,86,0,0,0,1545,1471,53,10,11,1179,1134,38,2,5,213,189,15,8,1,94,89,0,0,5,59,59,0,0,0,14,14,0,0,0,0,0,0,0,0,1,1,0,0,0,8,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,99,18,4,5,48,32,12,0,4,47,40,2,4,1,9,5,4,0,0,22,22,0,0,0
95MM03W1,3508,2416,1003,17,72,2162,1456,655,5,46,660,458,189,3,10,406,284,102,9,11,280,218,57,0,5,2912,2012,843,11,46,1961,1329,593,5,34,490,329,155,2,4,266,197,60,4,5,195,157,35,0,3,177,124,42,5,6,37,21,16,0,0,56,47,9,0,0,53,26,16,5,6,31,30,1,0,0,23,23,0,0,0,3,3,0,0,0,6,6,0,0,0,0,0,0,0,0,14,14,0,0,0,396,257,118,1,20,161,103,46,0,12,108,76,25,1,6,87,61,26,0,0,40,17,21,0,2
95MM04W1,2151,2062,55,3,31,792,753,19,3,17,535,505,22,0,8,475,461,8,0,6,349,343,6,0,0,1437,1381,35,3,18,624,594,14,3,13,330,311,14,0,5,284,278,6,0,0,199,198,1,0,0,319,302,7,0,10,61,56,1,0,4,98,93,4,0,1,73,67,1,0,5,87,86,1,0,0,92,87,5,0,0,12,12,0,0,0,14,14,0,0,0,46,45,1,0,0,20,16,4,0,0,303,292,8,0,3,95,91,4,0,0,93,87,4,0,2,72,71,0,0,1,43,43,0,0,0
95MM05W1,2473,2342,106,2,23,441,416,24,1,0,579,547,24,0,8,798,756,30,1,11,655,623,28,0,4,948,903,34,0,11,245,234,11,0,0,222,211,7,0,4,212,201,7,0,4,269,257,9,0,3,808,770,33,0,5,100,96,4,0,0,187,178,8,0,1,343,326,13,0,4,178,170,8,0,0,437,412,20,1,4,43,40,2,1,0,83,79,3,0,1,155,147,6,0,2,156,146,9,0,1,280,257,19,1,3,53,46,7,0,0,87,79,6,0,2,88,82,4,1,1,52,50,2,0,0
95MM06S1,1376,1296,58,6,16,330,321,4,2,3,308,294,13,0,1,388,365,16,4,3,350,316,25,0,9,908,859,30,6,13,251,243,3,2,3,186,177,8,0,1,241,230,7,4,0,230,209,12,0,9,251,235,15,0,1,39,39,0,0,0,49,49,0,0,0,79,76,2,0,1,84,71,13,0,0,48,41,7,0,0,1,1,0,0,0,18,15,3,0,0,16,12,4,0,0,13,13,0,0,0,169,161,6,0,2,39,38,1,0,0,55,53,2,0,0,52,47,3,0,2,23,23,0,0,0
95MM06S2,1176,1109,57,6,4,217,212,5,0,0,348,334,12,0,2,347,326,15,5,1,264,237,25,1,1,592,555,33,4,0,151,148,3,0,0,144,139,5,0,0,135,130,2,3,0,162,138,23,1,0,345,330,13,0,2,26,26,0,0,0,110,104,6,0,0,142,135,6,0,1,67,65,1,0,1,52,47,2,1,2,4,4,0,0,0,24,21,1,0,2,14,12,1,1,0,10,10,0,0,0,187,177,9,1,0,36,34,2,0,0,70,70,0,0,0,56,49,6,1,0,25,24,1,0,0
95MM07W1,2578,461,2001,22,94,1017,264,718,10,25,796,92,658,9,37,505,59,425,3,18,260,46,200,0,14,1357,299,1022,9,27,782,224,534,9,15,315,51,255,0,9,188,14,171,0,3,72,10,62,0,0,762,67,656,8,31,111,5,104,1,1,338,22,292,5,19,192,21,165,2,4,121,19,95,0,7,88,14,71,1,2,11,0,10,0,1,20,1,19,0,0,42,9,31,1,1,15,4,11,0,0,371,81,252,4,34,113,35,70,0,8,123,18,92,4,9,83,15,58,0,10,52,13,32,0,7
95MM08S1,1291,1097,175,2,17,379,290,82,1,6,305,273,29,1,2,391,331,56,0,4,216,203,8,0,5,635,544,83,1,7,273,209,61,0,3,134,120,12,1,1,139,127,9,0,3,89,88,1,0,0,335,303,27,0,5,43,37,4,0,2,99,87,12,0,0,120,109,10,0,1,73,70,1,0,2,109,83,26,0,0,3,3,0,0,0,16,16,0,0,0,71,45,26,0,0,19,19,0,0,0,212,167,39,1,5,60,41,17,1,1,56,50,5,0,1,61,50,11,0,0,35,26,6,0,3
95MM08S2,1651,842,771,8,30,1077,534,521,8,14,312,170,133,0,9,172,87,78,0,7,90,51,39,0,0,1317,668,622,8,19,962,474,469,8,11,220,124,95,0,1,99,55,37,0,7,36,15,21,0,0,14,11,3,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,8,7,1,0,0,123,62,60,0,1,5,4,1,0,0,43,24,18,0,1,46,22,24,0,0,29,12,17,0,0,197,101,86,0,10,110,56,51,0,3,47,20,20,0,7,23,8,15,0,0,17,17,0,0,0
95MM09S1,1588,1163,388,3,34,806,583,213,0,10,395,293,87,2,13,250,190,53,1,6,137,97,35,0,5,1180,876,283,0,21,694,509,176,0,9,265,193,65,0,7,165,129,32,0,4,56,45,10,0,1,113,93,14,1,5,14,10,4,0,0,43,35,5,0,3,24,16,5,1,2,32,32,0,0,0,68,49,15,0,4,8,4,4,0,0,17,12,5,0,0,23,22,1,0,0,20,11,5,0,4,227,145,76,2,4,90,60,29,0,1,70,53,12,2,3,38,23,15,0,0,29,9,20,0,0
95MM09S2,1974,1419,521,10,24,1298,947,327,8,16,322,206,113,1,2,185,134,49,0,2,169,132,32,1,4,1764,1301,431,10,22,1221,897,302,8,14,229,157,69,1,2,152,118,32,0,2,162,129,28,1,4,40,30,10,0,0,11,10,1,0,0,20,11,9,0,0,9,9,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,166,84,80,0,2,66,40,24,0,2,69,34,35,0,0,24,7,17,0,0,7,3,4,0,0
95MM10S1,1456,1409,43,0,4,223,221,1,0,1,339,339,0,0,0,436,423,11,0,2,458,426,31,0,1,357,347,8,0,2,76,75,0,0,1,78,78,0,0,0,90,90,0,0,0,113,104,8,0,1,757,728,27,0,2,104,103,1,0,0,185,185,0,0,0,237,228,7,0,2,231,212,19,0,0,218,214,4,0,0,13,13,0,0,0,39,39,0,0,0,86,83,3,0,0,80,79,1,0,0,124,120,4,0,0,30,30,0,0,0,37,37,0,0,0,23,22,1,0,0,34,31,3,0,0
95MM10S2,1294,1229,47,2,16,316,296,10,0,10,288,280,5,2,1,372,362,8,0,2,318,291,24,0,3,715,674,33,0,8,236,218,10,0,8,137,133,4,0,0,181,175,6,0,0,161,148,13,0,0,236,230,3,0,3,31,30,0,0,1,44,44,0,0,0,87,85,1,0,1,74,71,2,0,1,178,169,6,0,3,27,26,0,0,1,43,42,1,0,0,61,60,0,0,1,47,41,5,0,1,165,156,5,2,2,22,22,0,0,0,64,61,0,2,1,43,42,1,0,0,36,31,4,0,1
95MM11W1,2277,2215,50,1,11,404,389,11,0,4,624,611,9,1,3,697,678,16,0,3,552,537,14,0,1,1020,991,26,0,3,224,220,2,0,2,269,263,5,0,1,252,246,6,0,0,275,262,13,0,0,914,899,10,0,5,120,114,4,0,2,271,268,2,0,1,295,290,4,0,1,228,227,0,0,1,150,145,4,0,1,6,6,0,0,0,37,37,0,0,0,93,88,4,0,1,14,14,0,0,0,193,180,10,1,2,54,49,5,0,0,47,43,2,1,1,57,54,2,0,1,35,34,1,0,0
95MM12S1,2022,1733,263,3,23,942,788,137,0,17,428,358,66,2,2,390,352,37,0,1,262,235,23,1,3,1317,1097,202,2,16,811,676,122,0,13,222,181,40,1,0,153,131,22,0,0,131,109,18,1,3,245,209,34,0,2,45,41,4,0,0,74,50,22,0,2,98,92,6,0,0,28,26,2,0,0,261,260,1,0,0,28,28,0,0,0,66,65,1,0,0,104,104,0,0,0,63,63,0,0,0,199,167,26,1,5,58,43,11,0,4,66,62,3,1,0,35,25,9,0,1,40,37,3,0,0
95MM12S2,1298,1249,35,2,12,165,154,7,1,3,409,391,13,0,5,399,391,5,0,3,325,313,10,1,1,423,398,17,1,7,78,69,5,1,3,130,118,8,0,4,92,92,0,0,0,123,119,4,0,0,632,611,15,1,5,62,60,2,0,0,199,193,5,0,1,234,228,3,0,3,137,130,5,1,1,67,67,0,0,0,1,1,0,0,0,15,15,0,0,0,24,24,0,0,0,27,27,0,0,0,176,173,3,0,0,24,24,0,0,0,65,65,0,0,0,49,47,2,0,0,38,37,1,0,0
95MM12S3,2538,2411,85,12,30,699,654,23,10,12,620,601,16,0,3,620,590,21,1,8,599,566,25,1,7,1332,1280,33,10,9,540,505,16,10,9,358,350,8,0,0,202,196,6,0,0,232,229,3,0,0,272,269,1,0,2,19,19,0,0,0,56,53,1,0,2,94,94,0,0,0,103,103,0,0,0,506,464,31,1,10,42,41,1,0,0,117,111,5,0,1,232,208,15,1,8,115,104,10,0,1,428,398,20,1,9,98,89,6,0,3,89,87,2,0,0,92,92,0,0,0,149,130,12,1,6
95MM13S1,1205,1070,121,2,12,778,683,85,2,8,241,214,23,0,4,135,129,6,0,0,51,44,7,0,0,1033,921,101,2,9,698,615,74,2,7,215,192,21,0,2,80,74,6,0,0,40,40,0,0,0,23,19,4,0,0,9,5,4,0,0,7,7,0,0,0,4,4,0,0,0,3,3,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,133,114,16,0,3,71,63,7,0,1,19,15,2,0,2,35,35,0,0,0,8,1,7,0,0
95MM13S2,1236,1179,46,1,10,187,180,6,0,1,353,332,16,0,5,354,341,10,1,2,342,326,14,0,2,397,386,9,0,2,107,103,4,0,0,109,108,1,0,0,78,74,4,0,0,103,101,0,0,2,624,601,19,1,3,54,53,0,0,1,165,157,8,0,0,217,208,6,1,2,188,183,5,0,0,101,87,14,0,0,3,3,0,0,0,39,34,5,0,0,33,33,0,0,0,26,17,9,0,0,114,105,4,0,5,23,21,2,0,0,40,33,2,0,5,26,26,0,0,0,25,25,0,0,0
95MM13S3,1569,1498,57,5,9,374,358,11,1,4,425,409,12,1,3,528,501,24,2,1,242,230,10,1,1,697,681,12,1,3,244,240,3,0,1,165,162,1,1,1,170,166,4,0,0,118,113,4,0,1,350,342,6,1,1,35,35,0,0,0,104,104,0,0,0,155,152,1,1,1,56,51,5,0,0,324,300,22,1,1,63,57,5,0,1,86,80,6,0,0,141,131,10,0,0,34,32,1,1,0,198,175,17,2,4,32,26,3,1,2,70,63,5,0,2,62,52,9,1,0,34,34,0,0,0
95MM13S4,2553,2421,98,9,25,969,926,38,1,4,743,710,12,7,14,542,519,18,1,4,299,266,30,0,3,1492,1445,31,8,8,736,713,19,1,3,365,351,2,7,5,253,248,5,0,0,138,133,5,0,0,336,316,15,0,5,68,65,2,0,1,80,78,1,0,1,112,103,6,0,3,76,70,6,0,0,269,249,16,0,4,56,51,5,0,0,89,82,5,0,2,99,95,4,0,0,25,21,2,0,2,456,411,36,1,8,109,97,12,0,0,209,199,4,0,6,78,73,3,1,1,60,42,17,0,1
95MM13S5,2309,2117,142,15,35,1434,1313,89,3,29,517,485,23,5,4,249,228,17,2,2,109,91,13,5,0,1971,1819,112,12,28,1292,1194,73,3,22,419,391,19,5,4,187,170,15,0,2,73,64,5,4,0,21,17,4,0,0,4,3,1,0,0,6,5,1,0,0,11,9,2,0,0,0,0,0,0,0,8,8,0,0,0,2,2,0,0,0,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,309,273,26,3,7,136,114,15,0,7,88,85,3,0,0,49,47,0,2,0,36,27,8,1,0
95MM14S1,768,305,429,18,16,344,180,155,5,4,201,61,136,2,2,136,31,86,11,8,87,33,52,0,2,459,227,219,3,10,299,166,127,3,3,101,41,59,0,1,38,14,20,0,4,21,6,13,0,2,133,36,90,6,1,10,6,4,0,0,54,7,47,0,0,36,4,25,6,1,33,19,14,0,0,50,12,37,0,1,0,0,0,0,0,3,0,3,0,0,28,7,20,0,1,19,5,14,0,0,126,30,83,9,4,35,8,24,2,1,43,13,27,2,1,34,6,21,5,2,14,3,11,0,0
95MM14S2,1676,826,766,36,48,476,260,193,11,12,467,194,253,3,17,436,211,198,12,15,297,161,122,10,4,707,321,372,3,11,300,152,137,3,8,181,67,112,0,2,157,74,82,0,1,69,28,41,0,0,283,127,146,5,5,52,28,21,1,2,80,34,45,0,1,84,31,51,0,2,67,34,29,4,0,54,28,25,1,0,6,6,0,0,0,15,4,11,0,0,20,11,8,1,0,13,7,6,0,0,632,350,223,27,32,118,74,35,7,2,191,89,85,3,14,175,95,57,11,12,148,92,46,6,4
95MM15S1,1681,808,819,6,48,1140,479,625,5,31,240,138,91,1,10,224,142,77,0,5,77,49,26,0,2,1314,603,672,4,35,1029,424,574,4,27,138,86,45,0,7,121,73,48,0,0,26,20,5,0,1,105,59,42,1,3,20,15,5,0,0,34,13,19,1,1,34,19,13,0,2,17,12,5,0,0,71,45,22,0,4,9,3,6,0,0,21,16,5,0,0,23,16,4,0,3,18,10,7,0,1,191,101,83,1,6,82,37,40,1,4,47,23,22,0,2,46,34,12,0,0,16,7,9,0,0
95MM15S2,2648,1460,1079,14,95,1776,951,754,10,61,479,263,195,0,21,228,148,78,0,2,165,98,52,4,11,2100,1125,895,10,70,1556,808,684,9,55,300,166,126,0,8,133,88,44,0,1,111,63,41,1,6,46,27,19,0,0,9,6,3,0,0,15,10,5,0,0,15,9,6,0,0,7,2,5,0,0,55,26,29,0,0,11,3,8,0,0,17,9,8,0,0,21,11,10,0,0,6,3,3,0,0,447,282,136,4,25,200,134,59,1,6,147,78,56,0,13,59,40,18,0,1,41,30,3,3,5
95MM16S1,2407,1969,356,23,59,989,756,193,17,23,608,534,58,3,13,478,418,53,0,7,332,261,52,3,16,1348,1074,230,21,23,741,563,145,16,17,294,250,38,2,4,194,163,31,0,0,119,98,16,3,2,531,449,65,2,15,119,91,26,1,1,168,147,14,1,6,157,142,11,0,4,87,69,14,0,4,15,15,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,8,8,0,0,0,513,431,61,0,21,125,98,22,0,5,146,137,6,0,3,124,110,11,0,3,118,86,22,0,10
95MM16S2,3271,1817,1207,81,166,2259,1167,916,53,123,558,327,181,22,28,271,178,80,5,8,183,145,30,1,7,2448,1355,937,60,96,1873,957,793,40,83,315,192,95,19,9,152,110,37,1,4,108,96,12,0,0,65,31,28,0,6,15,10,3,0,2,19,6,11,0,2,15,5,10,0,0,16,10,4,0,2,9,8,1,0,0,0,0,0,0,0,4,4,0,0,0,5,4,1,0,0,0,0,0,0,0,749,423,241,21,64,371,200,120,13,38,220,125,75,3,17,99,59,32,4,4,59,39,14,1,5
95MM17S1,1962,1883,60,4,15,853,823,24,2,4,512,487,21,1,3,326,320,4,1,1,271,253,11,0,7,1735,1678,43,0,14,797,770,23,0,4,408,390,16,0,2,288,286,1,0,1,242,232,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,2,0,0,0,0,0,0,6,5,0,1,0,10,9,0,1,0,0,0,0,0,0,211,191,17,2,1,56,53,1,2,0,98,92,5,0,1,28,25,3,0,0,29,21,8,0,0
95MM17S2,1787,1573,174,10,30,606,522,69,8,7,462,414,36,2,10,412,375,28,0,9,307,262,41,0,4,1102,985,95,5,17,489,436,44,3,6,261,234,18,2,7,217,201,14,0,2,135,114,19,0,2,317,269,44,0,4,41,26,15,0,0,100,88,11,0,1,79,71,5,0,3,97,84,13,0,0,61,58,2,0,1,0,0,0,0,0,6,6,0,0,0,29,27,2,0,0,26,25,0,0,1,307,261,33,5,8,76,60,10,5,1,95,86,7,0,2,87,76,7,0,4,49,39,9,0,1
95MM18S1,2241,1364,810,7,60,1329,723,569,4,33,441,278,145,1,17,270,200,63,1,6,201,163,33,1,4,1804,1047,707,4,46,1165,604,530,3,28,319,190,115,0,14,187,140,42,1,4,133,113,20,0,0,135,129,3,1,2,40,36,1,1,2,22,21,1,0,0,37,36,1,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,188,100,2,12,124,83,38,0,3,100,67,29,1,3,46,24,20,0,2,32,14,13,1,4
95MM18S2,2875,1997,768,27,83,1809,1180,554,16,59,558,410,126,7,15,353,270,74,0,9,155,137,14,4,0,2330,1608,638,16,68,1596,1026,503,13,54,421,319,90,3,9,226,181,40,0,5,87,82,5,0,0,127,109,8,7,3,8,7,1,0,0,48,37,4,4,3,35,35,0,0,0,36,30,3,3,0,16,12,3,0,1,1,0,0,0,1,12,9,3,0,0,3,3,0,0,0,0,0,0,0,0,402,268,119,4,11,204,147,50,3,4,77,45,29,0,3,89,51,34,0,4,32,25,6,1,0
95MM19S1,1558,481,1003,29,45,906,247,624,11,24,372,128,219,8,17,195,71,116,4,4,85,35,44,6,0,1335,397,878,21,39,834,224,577,10,23,303,99,185,7,12,145,49,88,4,4,53,25,28,0,0,14,9,5,0,0,0,0,0,0,0,3,3,0,0,0,6,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,75,120,8,6,72,23,47,1,1,66,26,34,1,5,44,16,28,0,0,27,10,11,6,0
95MM19S2,1486,631,761,28,66,593,214,354,5,20,457,213,207,18,19,300,123,148,5,24,136,81,52,0,3,968,395,530,11,32,469,158,294,4,13,273,133,129,4,7,144,60,69,3,12,82,44,38,0,0,7,2,5,0,0,0,0,0,0,0,5,2,3,0,0,2,0,2,0,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,3,0,3,0,0,8,2,6,0,0,0,0,0,0,0,500,232,217,17,34,124,56,60,1,7,176,78,72,14,12,146,61,71,2,12,54,37,14,0,3
