GeographyCode,DC6202NI0001,DC6202NI0002,DC6202NI0003,DC6202NI0004,DC6202NI0005,DC6202NI0006,DC6202NI0007,DC6202NI0008,DC6202NI0009,DC6202NI0010,DC6202NI0011,DC6202NI0012,DC6202NI0013,DC6202NI0014,DC6202NI0015
95TT03S2,1301,198,1103,760,111,649,514,80,434,5,1,4,22,6,16
95TT04W1,2215,321,1894,2054,302,1752,134,17,117,6,0,6,21,2,19
95TT05S1,1388,268,1120,907,166,741,437,97,340,25,4,21,19,1,18
95TT05S2,1024,110,914,688,83,605,321,27,294,0,0,0,15,0,15
95TT06W1,2048,295,1753,1357,200,1157,662,93,569,4,0,4,25,2,23
95TT07W1,2141,339,1802,1030,165,865,1061,170,891,14,1,13,36,3,33
95TT08W1,2130,347,1783,995,171,824,1084,169,915,15,5,10,36,2,34
95TT09S1,1128,148,980,1060,139,921,61,7,54,2,1,1,5,1,4
95TT09S2,1136,207,929,1037,195,842,92,11,81,2,1,1,5,0,5
95TT10W1,2234,225,2009,1733,168,1565,447,53,394,5,0,5,49,4,45
95TT11S1,1281,245,1036,1084,219,865,192,25,167,0,0,0,5,1,4
95TT11S2,1166,197,969,1042,174,868,115,23,92,2,0,2,7,0,7
95TT12W1,1996,286,1710,722,88,634,1232,190,1042,18,3,15,24,5,19
95TT13S1,1186,168,1018,568,91,477,564,70,494,13,3,10,41,4,37
95TT13S2,1083,101,982,627,56,571,398,34,364,12,2,10,46,9,37
95TT14W1,1760,234,1526,929,117,812,766,106,660,25,6,19,40,5,35
95TT15W1,1858,235,1623,573,73,500,1246,156,1090,8,0,8,31,6,25
95TT16W1,2090,287,1803,1452,177,1275,616,107,509,1,0,1,21,3,18
95UU06W1,1180,214,966,943,171,772,197,41,156,6,0,6,34,2,32
95UU09W1,1282,233,1049,1160,211,949,100,18,82,7,2,5,15,2,13
95UU14W1,1357,166,1191,1024,110,914,300,49,251,8,0,8,25,7,18
95UU99C1,1609,214,1395,500,75,425,1035,129,906,3,3,0,71,7,64
95UU99C2,1415,161,1254,72,12,60,1300,142,1158,7,3,4,36,4,32
95UU99C3,1579,342,1237,1230,254,976,310,77,233,13,5,8,26,6,20
95UU99C4,1441,252,1189,127,15,112,1260,230,1030,15,3,12,39,4,35
95UU99C5,1977,344,1633,1833,316,1517,121,25,96,5,2,3,18,1,17
95UU99C6,1763,262,1501,1130,160,970,585,87,498,5,2,3,43,13,30
95VV01S1,1293,221,1072,684,113,571,575,104,471,10,2,8,24,2,22
95VV01S2,1226,184,1042,393,34,359,784,147,637,7,0,7,42,3,39
95VV02W1,1763,190,1573,1576,168,1408,110,13,97,29,6,23,48,3,45
95VV03W1,1990,196,1794,1286,126,1160,647,64,583,10,1,9,47,5,42
95VV04W1,2369,371,1998,1081,137,944,1242,228,1014,15,3,12,31,3,28
95VV05S1,1467,271,1196,1322,244,1078,123,23,100,5,2,3,17,2,15
95VV05S2,1747,325,1422,1620,307,1313,103,17,86,4,0,4,20,1,19
95VV06W1,2565,384,2181,2455,369,2086,76,10,66,5,1,4,29,4,25
95VV07S1,1629,237,1392,1414,207,1207,172,26,146,5,2,3,38,2,36
95VV07S2,1733,312,1421,1525,273,1252,180,37,143,4,0,4,24,2,22
95VV08W1,2291,332,1959,2145,309,1836,129,20,109,1,0,1,16,3,13
95VV09W1,2097,268,1829,2008,262,1746,74,5,69,1,0,1,14,1,13
95VV10S1,1185,147,1038,1119,136,983,34,5,29,6,2,4,26,4,22
95VV10S2,1234,153,1081,1129,131,998,61,15,46,16,1,15,28,6,22
95VV11S1,1558,283,1275,1420,253,1167,123,24,99,2,2,0,13,4,9
95VV11S2,1808,322,1486,1521,270,1251,243,43,200,14,6,8,30,3,27
95VV12S1,1231,147,1084,1130,129,1001,78,16,62,9,2,7,14,0,14
95VV12S2,1182,121,1061,1023,104,919,135,14,121,2,0,2,22,3,19
95VV13S1,1459,255,1204,806,142,664,622,103,519,11,4,7,20,6,14
95VV13S2,1096,186,910,812,143,669,270,38,232,1,1,0,13,4,9
95VV14S1,1515,225,1290,1371,204,1167,101,19,82,7,1,6,36,1,35
95VV14S2,1165,177,988,1098,173,925,32,3,29,10,1,9,25,0,25
95VV15S1,1115,104,1011,979,87,892,95,11,84,4,1,3,37,5,32
95VV15S2,1321,156,1165,1140,139,1001,145,16,129,16,0,16,20,1,19
95VV16W1,2431,333,2098,2325,315,2010,81,14,67,4,1,3,21,3,18
95VV17S1,1613,251,1362,1518,241,1277,69,5,64,1,0,1,25,5,20
95VV17S2,1553,244,1309,1477,230,1247,60,13,47,7,0,7,9,1,8
95VV18S1,1484,267,1217,203,26,177,1216,234,982,14,1,13,51,6,45
95VV18S2,1452,167,1285,561,43,518,820,110,710,10,4,6,61,10,51
95VV19S1,1059,174,885,327,38,289,714,133,581,5,1,4,13,2,11
95VV19S2,1256,135,1121,962,109,853,254,22,232,4,0,4,36,4,32
95VV20W1,2277,411,1866,1454,260,1194,769,142,627,11,3,8,43,6,37
95VV21S1,1683,237,1446,1399,194,1205,244,42,202,4,1,3,36,0,36
95VV21S2,1238,215,1023,1027,171,856,192,42,150,4,0,4,15,2,13
95VV22W1,2096,326,1770,1303,183,1120,741,130,611,13,4,9,39,9,30
95VV23W1,2312,398,1914,1989,317,1672,237,65,172,17,2,15,69,14,55
95VV24S1,1241,237,1004,1016,190,826,185,41,144,3,0,3,37,6,31
95VV24S2,1263,155,1108,1104,132,972,123,20,103,5,0,5,31,3,28
95VV25S1,1303,197,1106,1229,187,1042,47,6,41,8,1,7,19,3,16
95VV25S2,1400,251,1149,1319,237,1082,60,9,51,5,1,4,16,4,12
95VV26W1,2630,427,2203,2200,377,1823,403,46,357,2,1,1,25,3,22
95VV27W1,1905,205,1700,1737,178,1559,118,22,96,10,0,10,40,5,35
95VV28S1,1737,236,1501,1499,205,1294,179,23,156,9,0,9,50,8,42
95VV28S2,1087,126,961,1002,112,890,69,13,56,2,0,2,14,1,13
95VV29W1,2442,378,2064,1406,223,1183,1003,151,852,9,1,8,24,3,21
95VV30S1,1326,268,1058,1137,224,913,159,36,123,6,2,4,24,6,18
95VV30S2,1135,123,1012,672,70,602,399,48,351,28,1,27,36,4,32
95WW01S1,1258,198,1060,317,55,262,817,128,689,21,8,13,103,7,96
95WW01S2,1081,132,949,170,22,148,799,95,704,22,3,19,90,12,78
95WW02S1,1419,192,1227,82,15,67,1253,167,1086,12,3,9,72,7,65
95WW02S2,1571,209,1362,58,10,48,1417,189,1228,8,2,6,88,8,80
95WW03S1,1369,118,1251,101,13,88,1165,95,1070,4,0,4,99,10,89
95WW03S2,1523,205,1318,88,8,80,1315,186,1129,13,2,11,107,9,98
95WW04S1,1226,142,1084,98,13,85,1014,116,898,8,1,7,106,12,94
95WW04S2,1011,120,891,147,9,138,790,107,683,5,0,5,69,4,65
95WW05S1,1231,175,1056,374,44,330,754,119,635,30,3,27,73,9,64
95WW05S2,1050,123,927,268,35,233,726,77,649,9,1,8,47,10,37
95WW06S1,1247,239,1008,62,8,54,1111,219,892,3,1,2,71,11,60
95WW06S2,1280,252,1028,49,11,38,1168,230,938,14,6,8,49,5,44
95WW07S1,1464,282,1182,76,16,60,1291,245,1046,9,1,8,88,20,68
95WW07S2,1922,327,1595,91,18,73,1733,296,1437,11,2,9,87,11,76
95WW08S1,961,141,820,207,28,179,687,109,578,14,1,13,53,3,50
95WW08S2,1124,148,976,182,23,159,869,118,751,6,1,5,67,6,61
95WW09S1,1014,105,909,64,5,59,858,97,761,14,1,13,78,2,76
95WW09S2,1082,162,920,210,37,173,821,119,702,13,2,11,38,4,34
95WW10S1,1308,174,1134,148,24,124,1051,144,907,15,1,14,94,5,89
95WW10S2,976,124,852,38,4,34,873,109,764,6,2,4,59,9,50
95WW11S1,1306,212,1094,986,158,828,266,49,217,11,3,8,43,2,41
95WW11S2,1133,191,942,837,128,709,262,55,207,5,4,1,29,4,25
95WW12W1,1923,159,1764,78,8,70,1665,141,1524,18,0,18,162,10,152
95WW13S1,1487,233,1254,42,5,37,1345,211,1134,8,2,6,92,15,77
95WW13S2,1407,239,1168,49,9,40,1259,219,1040,8,1,7,91,10,81
95WW14W1,1791,114,1677,54,4,50,1572,104,1468,13,0,13,152,6,146
95WW15S1,1268,151,1117,932,111,821,274,34,240,18,3,15,44,3,41
95WW15S2,1357,200,1157,676,97,579,589,96,493,17,1,16,75,6,69
95WW16S1,1316,152,1164,825,100,725,429,48,381,5,2,3,57,2,55
95WW16S2,1058,99,959,163,18,145,804,67,737,10,2,8,81,12,69
95WW17W1,1886,247,1639,168,14,154,1597,224,1373,13,1,12,108,8,100
95WW18W1,1845,250,1595,564,82,482,1160,158,1002,25,2,23,96,8,88
95WW19S1,1530,238,1292,56,5,51,1381,224,1157,10,2,8,83,7,76
95WW19S2,1491,313,1178,251,46,205,1111,238,873,22,3,19,107,26,81
95WW19S3,1756,427,1329,337,75,262,1229,320,909,29,9,20,161,23,138
95WW20S1,1457,235,1222,239,40,199,1135,182,953,20,6,14,63,7,56
95WW20S2,3313,462,2851,2003,251,1752,1124,181,943,32,11,21,154,19,135
95WW20S3,1519,259,1260,443,61,382,949,178,771,36,7,29,91,13,78
95WW21S1,1227,106,1121,37,0,37,1083,96,987,15,5,10,92,5,87
95WW21S2,1455,223,1232,215,41,174,1069,158,911,24,7,17,147,17,130
95WW22S1,1130,204,926,118,17,101,939,179,760,9,0,9,64,8,56
95WW22S2,1227,101,1126,55,8,47,1052,88,964,22,0,22,98,5,93
95WW23S1,1845,324,1521,627,84,543,1017,214,803,44,7,37,157,19,138
95WW23S2,2386,671,1715,761,237,524,1260,348,912,108,18,90,257,68,189
95WW24S1,1284,147,1137,767,77,690,459,63,396,6,2,4,52,5,47
95WW24S2,1510,138,1372,608,44,564,794,75,719,13,2,11,95,17,78
95WW25W1,1768,178,1590,99,10,89,1516,155,1361,24,4,20,129,9,120
95XX01S1,1416,287,1129,141,27,114,1161,240,921,17,1,16,97,19,78
95XX01S2,1397,247,1150,129,28,101,1139,204,935,25,4,21,104,11,93
95XX01S3,1309,170,1139,125,11,114,1066,144,922,5,1,4,113,14,99
95XX02W1,2154,519,1635,248,53,195,1722,428,1294,15,6,9,169,32,137
95XX03S1,1028,202,826,96,21,75,844,163,681,17,5,12,71,13,58
95XX03S2,1212,191,1021,111,16,95,986,158,828,14,1,13,101,16,85
95XX04S1,1428,237,1191,162,28,134,1143,186,957,16,3,13,107,20,87
95XX04S2,1504,220,1284,162,22,140,1199,181,1018,13,2,11,130,15,115
95XX05W1,2274,370,1904,234,35,199,1801,300,1501,22,3,19,217,32,185
95XX06S1,1340,180,1160,123,22,101,1062,144,918,11,5,6,144,9,135
95XX06S2,1576,225,1351,139,24,115,1241,175,1066,11,2,9,185,24,161
95XX07S1,1238,262,976,132,22,110,998,221,777,9,3,6,99,16,83
95XX07S2,1171,214,957,131,28,103,937,172,765,7,2,5,96,12,84
95XX08S1,1133,225,908,419,107,312,629,101,528,11,4,7,74,13,61
95XX08S2,1088,164,924,217,37,180,820,120,700,10,1,9,41,6,35
95XX09S1,1178,171,1007,108,22,86,1003,134,869,11,3,8,56,12,44
95XX09S2,1200,230,970,140,30,110,973,192,781,3,0,3,84,8,76
95XX10S1,1256,177,1079,127,21,106,998,140,858,9,3,6,122,13,109
95XX10S2,1377,217,1160,147,18,129,1060,176,884,18,2,16,152,21,131
95XX10S3,964,97,867,69,4,65,797,82,715,7,1,6,91,10,81
95XX11S1,1902,250,1652,127,11,116,1572,219,1353,25,5,20,178,15,163
95XX11S2,1688,270,1418,163,33,130,1307,210,1097,16,5,11,202,22,180
95XX11S3,1206,132,1074,97,14,83,897,97,800,10,2,8,202,19,183
95XX12W1,2157,587,1570,296,67,229,1653,468,1185,20,9,11,188,43,145
95XX13W1,2312,505,1807,254,53,201,1850,407,1443,29,9,20,179,36,143
95XX14W1,2060,502,1558,431,103,328,1467,365,1102,38,10,28,124,24,100
95XX15W1,2048,218,1830,163,16,147,1676,187,1489,19,3,16,190,12,178
95XX16W1,2646,434,2212,194,31,163,2261,369,1892,29,3,26,162,31,131
95XX17S1,1296,182,1114,348,45,303,731,109,622,37,6,31,180,22,158
95XX17S2,1252,232,1020,201,28,173,853,167,686,21,10,11,177,27,150
95XX18W1,2536,510,2026,723,149,574,1493,301,1192,31,7,24,289,53,236
95XX19W1,2173,567,1606,456,110,346,1544,415,1129,17,5,12,156,37,119
95XX20S1,1636,207,1429,355,45,310,1146,151,995,28,3,25,107,8,99
95XX20S2,1086,151,935,166,23,143,641,96,545,34,5,29,245,27,218
95XX21W1,2410,569,1841,408,89,319,1787,448,1339,36,9,27,179,23,156
95XX22W1,1887,252,1635,227,27,200,1484,195,1289,19,1,18,157,29,128
95XX23W1,2633,321,2312,425,50,375,1917,239,1678,35,8,27,256,24,232
95XX24S1,1109,198,911,124,14,110,910,170,740,9,0,9,66,14,52
95XX24S2,1161,179,982,156,24,132,895,139,756,18,2,16,92,14,78
95XX25W1,1981,216,1765,240,32,208,1499,162,1337,22,6,16,220,16,204
95YY01W1,1879,383,1496,835,168,667,997,211,786,15,1,14,32,3,29
95YY02W1,1873,295,1578,1022,154,868,777,129,648,25,8,17,49,4,45
95YY03W1,2336,406,1930,1484,260,1224,800,135,665,16,5,11,36,6,30
95YY04W1,2654,392,2262,2228,354,1874,358,30,328,14,2,12,54,6,48
95YY05W1,1421,237,1184,882,146,736,482,79,403,15,6,9,42,6,36
95YY06W1,1839,249,1590,1480,197,1283,321,50,271,12,1,11,26,1,25
95YY07W1,2174,373,1801,1750,298,1452,406,73,333,2,0,2,16,2,14
95YY08W1,1712,258,1454,1174,165,1009,513,89,424,5,1,4,20,3,17
95YY09W1,1982,364,1618,470,70,400,1423,284,1139,31,5,26,58,5,53
95YY10W1,1718,379,1339,774,168,606,924,208,716,1,0,1,19,3,16
95YY11W1,1637,227,1410,1147,153,994,466,71,395,7,0,7,17,3,14
95YY12W1,2125,443,1682,1148,247,901,941,188,753,10,2,8,26,6,20
95YY13S1,1091,137,954,1019,129,890,60,7,53,1,0,1,11,1,10
95YY13S2,1106,110,996,967,91,876,120,18,102,1,0,1,18,1,17
95YY14S1,1156,194,962,987,168,819,149,24,125,9,2,7,11,0,11
95YY14S2,1182,160,1022,1076,149,927,79,8,71,8,1,7,19,2,17
95YY15S1,327,50,277,180,20,160,135,28,107,0,0,0,12,2,10
95YY15S2,1203,134,1069,959,100,859,215,33,182,3,0,3,26,1,25
95YY16W1,1838,350,1488,1171,230,941,650,118,532,5,1,4,12,1,11
95YY17W1,1770,330,1440,1601,302,1299,149,26,123,2,0,2,18,2,16
95YY18W1,1755,302,1453,1344,241,1103,397,57,340,2,1,1,12,3,9
95YY19W1,1259,163,1096,924,120,804,304,41,263,4,2,2,27,0,27
95YY20W1,1815,340,1475,1736,329,1407,68,10,58,1,1,0,10,0,10
95YY21W1,1837,290,1547,1235,191,1044,578,97,481,12,0,12,12,2,10
95ZZ01W1,2140,303,1837,945,139,806,1155,155,1000,16,1,15,24,8,16
95ZZ02W1,1440,157,1283,1355,146,1209,77,11,66,2,0,2,6,0,6
95ZZ03W1,1724,184,1540,1054,111,943,658,73,585,1,0,1,11,0,11
95ZZ04W1,2099,291,1808,563,66,497,1517,223,1294,11,2,9,8,0,8
95ZZ05W1,1699,244,1455,796,131,665,891,111,780,3,0,3,9,2,7
95ZZ06W1,1363,144,1219,1282,131,1151,69,11,58,4,1,3,8,1,7
95ZZ07W1,2154,268,1886,1547,156,1391,583,109,474,1,1,0,23,2,21
95ZZ08W1,2022,236,1786,1405,171,1234,598,65,533,5,0,5,14,0,14
95ZZ09W1,1779,249,1530,798,103,695,961,146,815,2,0,2,18,0,18
95ZZ10W1,2443,296,2147,2122,248,1874,286,46,240,12,1,11,23,1,22
95ZZ11W1,1726,344,1382,1171,250,921,540,92,448,4,1,3,11,1,10
95ZZ12W1,1730,196,1534,1031,116,915,686,77,609,2,0,2,11,3,8
95ZZ13W1,1970,280,1690,394,38,356,1535,237,1298,5,0,5,36,5,31
95ZZ14S1,1405,168,1237,1276,154,1122,113,10,103,4,0,4,12,4,8
95ZZ14S2,1086,148,938,1022,135,887,56,11,45,3,1,2,5,1,4
95ZZ15W1,1798,241,1557,898,99,799,875,134,741,7,5,2,18,3,15
95ZZ16S1,1332,150,1182,1176,126,1050,131,20,111,8,4,4,17,0,17
95ZZ16S2,1110,91,1019,1025,90,935,76,1,75,2,0,2,7,0,7
