GeographyCode,DC4402NI0001,DC4402NI0002,DC4402NI0003,DC4402NI0004,DC4402NI0005,DC4402NI0006,DC4402NI0007,DC4402NI0008,DC4402NI0009,DC4402NI0010,DC4402NI0011,DC4402NI0012,DC4402NI0013,DC4402NI0014,DC4402NI0015,DC4402NI0016,DC4402NI0017,DC4402NI0018,DC4402NI0019,DC4402NI0020,DC4402NI0021,DC4402NI0022,DC4402NI0023,DC4402NI0024,DC4402NI0025,DC4402NI0026,DC4402NI0027,DC4402NI0028,DC4402NI0029,DC4402NI0030,DC4402NI0031,DC4402NI0032,DC4402NI0033,DC4402NI0034,DC4402NI0035,DC4402NI0036,DC4402NI0037,DC4402NI0038,DC4402NI0039,DC4402NI0040,DC4402NI0041,DC4402NI0042,DC4402NI0043,DC4402NI0044,DC4402NI0045,DC4402NI0046,DC4402NI0047,DC4402NI0048,DC4402NI0049,DC4402NI0050,DC4402NI0051,DC4402NI0052,DC4402NI0053,DC4402NI0054,DC4402NI0055,DC4402NI0056,DC4402NI0057,DC4402NI0058,DC4402NI0059,DC4402NI0060,DC4402NI0061,DC4402NI0062,DC4402NI0063,DC4402NI0064,DC4402NI0065,DC4402NI0066,DC4402NI0067,DC4402NI0068,DC4402NI0069,DC4402NI0070,DC4402NI0071,DC4402NI0072,DC4402NI0073,DC4402NI0074,DC4402NI0075,DC4402NI0076,DC4402NI0077,DC4402NI0078,DC4402NI0079,DC4402NI0080,DC4402NI0081,DC4402NI0082,DC4402NI0083,DC4402NI0084,DC4402NI0085,DC4402NI0086,DC4402NI0087,DC4402NI0088,DC4402NI0089,DC4402NI0090,DC4402NI0091,DC4402NI0092,DC4402NI0093,DC4402NI0094,DC4402NI0095,DC4402NI0096,DC4402NI0097,DC4402NI0098,DC4402NI0099,DC4402NI0100,DC4402NI0101,DC4402NI0102,DC4402NI0103,DC4402NI0104,DC4402NI0105,DC4402NI0106,DC4402NI0107,DC4402NI0108,DC4402NI0109,DC4402NI0110,DC4402NI0111,DC4402NI0112,DC4402NI0113,DC4402NI0114,DC4402NI0115,DC4402NI0116,DC4402NI0117,DC4402NI0118,DC4402NI0119,DC4402NI0120,DC4402NI0121,DC4402NI0122,DC4402NI0123,DC4402NI0124,DC4402NI0125,DC4402NI0126,DC4402NI0127,DC4402NI0128,DC4402NI0129,DC4402NI0130,DC4402NI0131,DC4402NI0132
95FF15W1,1073,348,296,4,163,22,172,0,16,4,48,1073,348,296,4,163,22,172,0,16,4,48,1034,347,295,2,162,3,160,0,15,3,47,267,122,99,0,3,0,28,0,6,1,8,453,123,124,1,92,2,85,0,0,2,24,314,102,72,1,67,1,47,0,9,0,15,38,1,1,2,1,19,12,0,1,1,0,25,1,1,0,1,19,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,11,0,0,2,0,0,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95FF16W1,927,343,364,4,75,32,76,0,3,3,27,927,343,364,4,75,32,76,0,3,3,27,852,337,357,4,62,1,67,0,3,0,21,503,237,226,0,5,0,22,0,0,0,13,164,45,76,3,7,0,28,0,0,0,5,185,55,55,1,50,1,17,0,3,0,3,73,5,7,0,13,31,9,0,0,3,5,70,5,7,0,13,30,7,0,0,3,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95FF17W1,857,208,198,3,169,19,205,0,13,2,40,857,208,198,3,169,19,205,0,13,2,40,729,193,188,3,135,2,162,0,12,1,33,118,55,43,0,9,0,7,0,0,0,4,135,29,21,1,42,1,30,0,2,0,9,476,109,124,2,84,1,125,0,10,1,20,128,15,10,0,34,17,43,0,1,1,7,109,15,7,0,34,17,27,0,1,1,7,6,0,2,0,0,0,4,0,0,0,0,13,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG01S1,739,251,235,3,42,116,70,0,3,3,16,739,251,235,3,42,116,70,0,3,3,16,664,247,215,2,39,86,65,0,0,2,8,81,43,19,0,3,9,5,0,0,0,2,424,181,171,1,22,30,14,0,0,0,5,159,23,25,1,14,47,46,0,0,2,1,75,4,20,1,3,30,5,0,3,1,8,67,4,15,1,3,30,3,0,3,1,7,4,0,3,0,0,0,1,0,0,0,0,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG01S2,624,176,186,3,53,64,113,0,3,7,19,622,176,186,3,53,62,113,0,3,7,19,530,164,162,2,33,50,102,0,2,3,12,20,10,1,0,1,1,4,0,1,0,2,244,100,90,2,18,6,22,0,0,2,4,266,54,71,0,14,43,76,0,1,1,6,92,12,24,1,20,12,11,0,1,4,7,91,12,23,1,20,12,11,0,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
95GG01S3,641,240,266,1,47,7,58,1,7,1,13,641,240,266,1,47,7,58,1,7,1,13,576,225,250,1,33,4,46,1,6,1,9,29,12,10,0,0,1,4,1,0,0,1,249,118,94,0,8,1,18,0,1,1,8,298,95,146,1,25,2,24,0,5,0,0,65,15,16,0,14,3,12,0,1,0,4,62,14,16,0,14,3,11,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG02S1,749,163,194,5,166,57,134,0,5,2,23,749,163,194,5,166,57,134,0,5,2,23,736,162,193,5,165,55,127,0,5,2,22,39,7,2,0,17,3,7,0,0,0,3,36,9,10,0,6,3,8,0,0,0,0,661,146,181,5,142,49,112,0,5,2,19,13,1,1,0,1,2,7,0,0,0,1,9,1,0,0,1,2,4,0,0,0,1,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG02S2,859,198,171,4,160,118,168,0,7,4,29,859,198,171,4,160,118,168,0,7,4,29,833,198,170,4,156,102,166,0,7,2,28,41,5,2,0,8,6,16,0,0,0,4,80,15,6,0,11,36,7,0,0,1,4,712,178,162,4,137,60,143,0,7,1,20,26,0,1,0,4,16,2,0,0,2,1,23,0,1,0,4,14,1,0,0,2,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG02S3,960,47,166,4,422,213,47,0,4,2,55,960,47,166,4,422,213,47,0,4,2,55,751,43,153,4,389,86,29,0,4,0,43,57,3,6,0,31,6,5,0,0,0,6,122,6,18,1,58,26,2,0,0,0,11,572,34,129,3,300,54,22,0,4,0,26,208,4,13,0,33,126,18,0,0,2,12,189,4,11,0,28,118,15,0,0,2,11,18,0,2,0,4,8,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG03S1,895,295,360,7,13,17,166,2,15,3,17,891,295,359,7,13,17,163,2,15,3,17,770,261,338,6,13,3,120,1,13,2,13,104,36,54,1,1,2,7,0,0,0,3,450,165,219,3,2,1,47,0,3,2,8,216,60,65,2,10,0,66,1,10,0,2,121,34,21,1,0,14,43,1,2,1,4,89,31,16,1,0,14,22,0,2,1,2,32,3,5,0,0,0,21,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0
95GG03S2,767,279,337,0,16,25,91,2,7,3,7,767,279,337,0,16,25,91,2,7,3,7,662,252,323,0,8,3,65,2,6,1,2,90,41,44,0,0,0,4,0,0,1,0,430,178,217,0,0,1,28,1,3,0,2,142,33,62,0,8,2,33,1,3,0,0,105,27,14,0,8,22,26,0,1,2,5,87,25,12,0,8,22,14,0,1,1,4,17,2,2,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG03S3,1005,245,345,3,65,93,217,0,9,3,25,1005,245,345,3,65,93,217,0,9,3,25,751,209,321,3,25,24,148,0,8,2,11,62,26,23,0,1,2,7,0,0,0,3,242,83,115,0,4,13,21,0,2,0,4,447,100,183,3,20,9,120,0,6,2,4,254,36,24,0,40,69,69,0,1,1,14,233,35,23,0,38,68,54,0,1,1,13,20,1,1,0,2,1,14,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG04S1,801,90,165,1,303,105,88,1,9,4,35,801,90,165,1,303,105,88,1,9,4,35,487,70,125,1,186,53,24,1,5,1,21,36,2,9,0,15,3,2,0,1,0,4,60,7,6,0,18,21,3,0,0,0,5,391,61,110,1,153,29,19,1,4,1,12,314,20,40,0,117,52,64,0,4,3,14,310,20,40,0,114,52,63,0,4,3,14,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG04S2,640,97,127,3,207,143,39,0,4,2,18,640,97,127,3,207,143,39,0,4,2,18,553,95,117,3,171,110,36,0,3,2,16,33,6,5,0,8,7,5,0,0,0,2,72,10,17,0,21,9,8,0,0,2,5,448,79,95,3,142,94,23,0,3,0,9,87,2,10,0,36,33,3,0,1,0,2,78,1,8,0,34,30,2,0,1,0,2,9,1,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG04S3,856,81,145,7,387,13,171,0,7,0,45,856,81,145,7,387,13,171,0,7,0,45,648,74,129,4,286,12,106,0,6,0,31,38,7,5,0,20,2,4,0,0,0,0,75,8,30,4,17,1,11,0,0,0,4,535,59,94,0,249,9,91,0,6,0,27,208,7,16,3,101,1,65,0,1,0,14,195,7,16,2,100,1,56,0,1,0,12,11,0,0,1,1,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG05S1,845,156,252,6,68,61,273,2,16,1,10,841,156,252,6,67,61,270,2,16,1,10,709,150,243,5,54,7,226,2,15,0,7,30,6,14,0,1,0,9,0,0,0,0,190,56,75,0,12,2,41,0,3,0,1,489,88,154,5,41,5,176,2,12,0,6,132,6,9,1,13,54,44,0,1,1,3,91,3,5,0,10,52,18,0,1,1,1,36,3,3,1,2,1,24,0,0,0,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0
95GG05S2,948,173,326,14,51,33,318,1,22,0,10,948,173,326,14,51,33,318,1,22,0,10,838,165,309,13,23,15,284,0,20,0,9,24,7,8,0,1,0,8,0,0,0,0,226,61,98,1,7,1,51,0,5,0,2,588,97,203,12,15,14,225,0,15,0,7,110,8,17,1,28,18,34,1,2,0,1,91,7,16,0,28,15,22,0,2,0,1,16,1,1,1,0,3,10,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG05S3,1007,125,168,7,131,222,306,1,18,6,23,1007,125,168,7,131,222,306,1,18,6,23,700,111,149,5,26,149,228,0,15,3,14,20,2,4,0,2,1,10,0,0,0,1,60,14,16,1,5,3,20,0,0,0,1,620,95,129,4,19,145,198,0,15,3,12,307,14,19,2,105,73,78,1,3,3,9,292,14,18,2,104,67,72,0,3,3,9,14,0,1,0,1,6,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG06S1,794,195,212,1,251,11,98,0,5,1,20,794,195,212,1,251,11,98,0,5,1,20,790,195,212,1,249,11,97,0,5,1,19,42,6,12,0,12,2,9,0,0,0,1,510,152,162,0,109,4,69,0,2,1,11,238,37,38,1,128,5,19,0,3,0,7,4,0,0,0,2,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG06S2,833,257,306,3,95,5,145,0,8,1,13,833,257,306,3,95,5,145,0,8,1,13,826,257,306,3,91,5,142,0,8,1,13,25,5,7,0,7,0,5,0,0,0,1,670,239,260,3,27,1,122,0,8,1,9,131,13,39,0,57,4,15,0,0,0,3,7,0,0,0,4,0,3,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG06S3,754,196,351,5,105,9,70,0,3,1,14,754,196,351,5,105,9,70,0,3,1,14,702,192,346,5,72,8,62,0,3,1,13,133,26,95,0,3,1,5,0,1,0,2,420,132,202,5,22,4,45,0,1,0,9,149,34,49,0,47,3,12,0,1,1,2,52,4,5,0,33,1,8,0,0,0,1,47,3,5,0,33,1,4,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG07S1,796,230,229,6,66,25,147,41,7,36,9,796,230,229,6,66,25,147,41,7,36,9,658,226,220,6,61,11,121,0,7,0,6,32,9,9,0,2,5,5,0,1,0,1,162,74,57,1,14,2,12,0,1,0,1,464,143,154,5,45,4,104,0,5,0,4,138,4,9,0,5,14,26,41,0,36,3,118,3,7,0,3,10,17,39,0,36,3,18,1,2,0,2,4,9,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG07S2,788,142,157,3,70,192,182,0,12,5,25,788,142,157,3,70,192,182,0,12,5,25,699,141,156,3,65,133,166,0,12,3,20,40,3,3,0,8,13,8,0,0,0,5,92,3,11,0,13,52,8,0,1,0,4,567,135,142,3,44,68,150,0,11,3,11,87,1,1,0,5,59,16,0,0,2,3,74,0,0,0,5,57,7,0,0,2,3,3,1,1,0,0,1,0,0,0,0,0,10,0,0,0,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
95GG07S3,685,142,236,10,133,39,102,1,4,5,13,685,142,236,10,133,39,102,1,4,5,13,648,135,232,10,126,32,90,1,4,5,13,29,4,7,0,9,3,4,1,0,0,1,200,27,77,4,58,12,15,0,2,2,3,419,104,148,6,59,17,71,0,2,3,9,37,7,4,0,7,7,12,0,0,0,0,35,7,4,0,7,5,12,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG08S1,554,210,231,2,51,2,40,3,7,0,8,554,210,231,2,51,2,40,3,7,0,8,499,203,220,1,32,1,26,2,7,0,7,201,105,85,0,0,0,4,2,5,0,0,217,83,106,1,7,0,16,0,1,0,3,81,15,29,0,25,1,6,0,1,0,4,55,7,11,1,19,1,14,1,0,0,1,54,7,11,1,19,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG08S2,810,181,256,9,143,55,129,2,14,2,19,810,181,256,9,143,55,129,2,14,2,19,735,179,252,8,110,31,120,2,14,2,17,51,19,15,0,4,3,6,1,0,2,1,449,106,153,3,69,24,76,1,7,0,10,235,54,84,5,37,4,38,0,7,0,6,75,2,4,1,33,24,9,0,0,0,2,69,2,4,0,33,24,5,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG08S3,787,139,290,14,165,17,142,0,7,0,13,787,139,290,14,165,17,142,0,7,0,13,630,124,255,9,148,9,73,0,3,0,9,74,26,32,0,5,0,11,0,0,0,0,495,95,193,8,128,9,51,0,3,0,8,61,3,30,1,15,0,11,0,0,0,1,157,15,35,5,17,8,69,0,4,0,4,148,14,32,3,17,8,66,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,9,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG09S1,844,355,352,4,1,29,82,0,7,2,12,844,355,352,4,1,29,82,0,7,2,12,732,342,333,2,1,3,34,0,7,0,10,354,191,145,0,0,1,9,0,2,0,6,316,141,155,1,0,0,12,0,3,0,4,62,10,33,1,1,2,13,0,2,0,0,112,13,19,2,0,26,48,0,0,2,2,103,11,13,2,0,26,47,0,0,2,2,7,1,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG09S2,808,309,319,6,99,2,59,0,1,1,12,808,309,319,6,99,2,59,0,1,1,12,780,306,308,6,97,2,47,0,1,1,12,78,45,23,0,4,0,3,0,0,0,3,564,244,234,2,45,1,29,0,1,1,7,138,17,51,4,48,1,15,0,0,0,2,28,3,11,0,2,0,12,0,0,0,0,23,3,10,0,2,0,8,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG09S3,952,135,290,6,270,86,130,0,8,0,27,952,135,290,6,270,86,130,0,8,0,27,830,125,268,6,240,81,76,0,8,0,26,96,28,42,0,14,3,7,0,0,0,2,323,42,113,0,70,42,41,0,4,0,11,411,55,113,6,156,36,28,0,4,0,13,122,10,22,0,30,5,54,0,0,0,1,115,10,20,0,28,5,51,0,0,0,1,3,0,0,0,1,0,2,0,0,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG10S1,966,183,176,4,245,4,308,0,20,2,24,966,183,176,4,245,4,308,0,20,2,24,941,181,173,4,234,4,299,0,20,2,24,40,5,2,0,10,1,21,0,0,0,1,44,4,12,0,17,2,8,0,0,0,1,857,172,159,4,207,1,270,0,20,2,22,25,2,3,0,11,0,9,0,0,0,0,21,2,3,0,10,0,6,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG10S2,1051,159,142,3,298,75,306,0,26,4,38,1051,159,142,3,298,75,306,0,26,4,38,939,157,140,2,266,50,263,0,23,3,35,38,1,11,0,11,2,12,0,0,0,1,104,4,21,0,34,14,21,0,1,1,8,797,152,108,2,221,34,230,0,22,2,26,112,2,2,1,32,25,43,0,3,1,3,105,2,2,1,31,25,38,0,3,1,2,7,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG11S1,987,161,218,14,102,181,280,0,5,9,17,985,161,218,14,102,181,278,0,5,9,17,803,159,212,14,79,108,210,0,5,6,10,34,3,2,0,6,9,12,0,0,1,1,90,13,30,2,11,21,10,0,0,1,2,679,143,180,12,62,78,188,0,5,4,7,182,2,6,0,23,73,68,0,0,3,7,163,2,6,0,23,72,51,0,0,3,6,14,0,0,0,0,0,13,0,0,0,1,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
95GG11S2,701,247,289,4,16,13,116,0,6,0,10,701,247,289,4,16,13,116,0,6,0,10,653,236,286,4,14,9,91,0,5,0,8,69,35,27,0,0,2,3,0,0,0,2,397,159,200,4,3,2,26,0,1,0,2,187,42,59,0,11,5,62,0,4,0,4,47,11,3,0,2,4,24,0,1,0,2,29,9,2,0,2,2,13,0,0,0,1,17,2,1,0,0,1,11,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG11S3,998,207,301,12,36,71,343,0,9,1,18,998,207,301,12,36,71,343,0,9,1,18,860,203,290,12,26,10,301,0,9,0,9,29,3,9,1,0,1,15,0,0,0,0,169,42,61,2,5,6,50,0,2,0,1,662,158,220,9,21,3,236,0,7,0,8,138,4,11,0,10,61,42,0,0,1,9,130,4,11,0,9,61,35,0,0,1,9,6,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG12S1,558,42,48,2,28,14,398,2,9,8,7,554,42,48,2,28,14,394,2,9,8,7,219,32,32,1,14,7,119,0,8,3,3,17,8,6,0,0,0,3,0,0,0,0,38,0,9,0,2,2,22,0,2,0,1,164,24,17,1,12,5,94,0,6,3,2,335,10,16,1,14,7,275,2,1,5,4,129,7,13,0,14,3,88,2,0,2,0,202,3,3,1,0,4,183,0,1,3,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
95GG12S2,727,69,46,1,38,44,476,1,41,6,5,727,69,46,1,38,44,476,1,41,6,5,553,55,34,1,36,27,350,1,40,5,4,18,3,2,0,3,1,8,0,0,0,1,58,5,5,0,2,2,22,0,22,0,0,477,47,27,1,31,24,320,1,18,5,3,174,14,12,0,2,17,126,0,1,1,1,102,11,10,0,1,9,68,0,1,1,1,66,2,2,0,1,8,53,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG12S3,586,61,56,9,28,45,366,2,10,3,6,581,61,56,9,28,45,361,2,10,3,6,317,57,50,6,21,15,156,1,6,1,4,18,5,6,2,1,0,3,0,0,1,0,31,9,10,0,1,0,9,1,1,0,0,268,43,34,4,19,15,144,0,5,0,4,264,4,6,3,7,30,205,1,4,2,2,156,3,6,3,7,26,104,1,3,1,2,105,1,0,0,0,4,98,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0
95GG12S4,719,14,21,7,13,105,542,1,6,5,5,708,14,21,7,13,105,531,1,6,5,5,147,11,9,2,9,10,100,0,5,0,1,20,1,1,0,1,1,16,0,0,0,0,12,2,2,0,1,1,6,0,0,0,0,115,8,6,2,7,8,78,0,5,0,1,561,3,12,5,4,95,431,1,1,5,4,263,3,4,2,3,75,168,1,1,3,3,293,0,8,3,1,19,259,0,0,2,1,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0
95GG12S5,839,88,115,5,211,179,207,1,13,3,17,839,88,115,5,211,179,207,1,13,3,17,685,87,104,4,206,133,126,1,11,1,12,34,2,4,0,8,10,7,0,0,0,3,82,6,8,1,12,43,9,0,2,1,0,569,79,92,3,186,80,110,1,9,0,9,154,1,11,1,5,46,81,0,2,2,5,112,0,10,1,4,43,46,0,2,2,4,35,1,1,0,0,3,29,0,0,0,1,7,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG13S1,664,113,165,2,238,32,79,0,5,3,27,664,113,165,2,238,32,79,0,5,3,27,460,111,156,1,117,19,38,0,5,2,11,54,10,21,0,17,3,2,0,0,0,1,261,82,94,1,38,12,24,0,3,2,5,145,19,41,0,62,4,12,0,2,0,5,204,2,9,1,121,13,41,0,0,1,16,198,1,9,1,117,13,40,0,0,1,16,5,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG13S2,665,244,293,2,59,2,44,0,1,1,19,665,244,293,2,59,2,44,0,1,1,19,591,223,272,2,53,2,21,0,1,1,16,179,87,85,0,1,0,3,0,0,1,2,278,107,146,0,9,0,11,0,1,0,4,134,29,41,2,43,2,7,0,0,0,10,73,21,21,0,6,0,22,0,0,0,3,60,20,17,0,6,0,17,0,0,0,0,13,1,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG13S3,787,201,248,4,223,1,64,0,6,2,38,787,201,248,4,223,1,64,0,6,2,38,596,182,213,1,137,1,33,0,3,0,26,100,42,47,0,3,0,4,0,0,0,4,224,57,91,0,51,0,12,0,1,0,12,272,83,75,1,83,1,17,0,2,0,10,191,19,35,3,86,0,31,0,3,2,12,187,19,35,3,86,0,29,0,3,1,11,4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG14S1,618,284,281,0,6,2,26,0,5,0,14,618,284,281,0,6,2,26,0,5,0,14,610,281,281,0,6,2,22,0,4,0,14,306,141,146,0,0,0,8,0,1,0,10,284,132,129,0,3,0,14,0,2,0,4,20,8,6,0,3,2,0,0,1,0,0,8,3,0,0,0,0,4,0,1,0,0,7,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG14S2,582,248,248,0,26,10,32,0,7,0,11,582,248,248,0,26,10,32,0,7,0,11,528,242,242,0,7,2,20,0,7,0,8,348,169,162,0,1,0,5,0,3,0,8,139,59,66,0,2,1,8,0,3,0,0,41,14,14,0,4,1,7,0,1,0,0,54,6,6,0,19,8,12,0,0,0,3,44,4,4,0,19,8,6,0,0,0,3,10,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG14S3,617,265,293,6,9,1,35,0,2,1,5,617,265,293,6,9,1,35,0,2,1,5,598,260,291,6,7,0,27,0,2,1,4,260,134,112,0,0,0,11,0,0,0,3,319,123,173,5,2,0,12,0,2,1,1,19,3,6,1,5,0,4,0,0,0,0,19,5,2,0,2,1,8,0,0,0,1,16,5,1,0,2,1,6,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG15S1,736,337,313,0,15,5,54,0,2,1,9,736,337,313,0,15,5,54,0,2,1,9,641,286,292,0,15,4,35,0,0,1,8,336,183,137,0,0,2,9,0,0,1,4,284,100,145,0,11,2,22,0,0,0,4,21,3,10,0,4,0,4,0,0,0,0,95,51,21,0,0,1,19,0,2,0,1,92,49,21,0,0,1,18,0,2,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
