GeographyCode,DC2418NI0001,DC2418NI0002,DC2418NI0003,DC2418NI0004,DC2418NI0005,DC2418NI0006,DC2418NI0007,DC2418NI0008,DC2418NI0009,DC2418NI0010,DC2418NI0011,DC2418NI0012,DC2418NI0013,DC2418NI0014,DC2418NI0015,DC2418NI0016,DC2418NI0017,DC2418NI0018,DC2418NI0019,DC2418NI0020,DC2418NI0021,DC2418NI0022,DC2418NI0023,DC2418NI0024,DC2418NI0025,DC2418NI0026,DC2418NI0027,DC2418NI0028,DC2418NI0029,DC2418NI0030,DC2418NI0031,DC2418NI0032,DC2418NI0033,DC2418NI0034,DC2418NI0035,DC2418NI0036,DC2418NI0037,DC2418NI0038,DC2418NI0039,DC2418NI0040,DC2418NI0041,DC2418NI0042,DC2418NI0043,DC2418NI0044,DC2418NI0045,DC2418NI0046,DC2418NI0047,DC2418NI0048,DC2418NI0049,DC2418NI0050,DC2418NI0051,DC2418NI0052,DC2418NI0053,DC2418NI0054,DC2418NI0055,DC2418NI0056,DC2418NI0057,DC2418NI0058,DC2418NI0059,DC2418NI0060,DC2418NI0061,DC2418NI0062,DC2418NI0063,DC2418NI0064,DC2418NI0065,DC2418NI0066,DC2418NI0067,DC2418NI0068,DC2418NI0069,DC2418NI0070,DC2418NI0071,DC2418NI0072,DC2418NI0073,DC2418NI0074,DC2418NI0075,DC2418NI0076,DC2418NI0077,DC2418NI0078,DC2418NI0079,DC2418NI0080,DC2418NI0081,DC2418NI0082,DC2418NI0083,DC2418NI0084,DC2418NI0085,DC2418NI0086,DC2418NI0087,DC2418NI0088,DC2418NI0089,DC2418NI0090,DC2418NI0091,DC2418NI0092,DC2418NI0093,DC2418NI0094,DC2418NI0095,DC2418NI0096,DC2418NI0097,DC2418NI0098,DC2418NI0099,DC2418NI0100,DC2418NI0101,DC2418NI0102,DC2418NI0103,DC2418NI0104,DC2418NI0105,DC2418NI0106,DC2418NI0107,DC2418NI0108,DC2418NI0109,DC2418NI0110,DC2418NI0111,DC2418NI0112,DC2418NI0113,DC2418NI0114,DC2418NI0115,DC2418NI0116,DC2418NI0117,DC2418NI0118,DC2418NI0119,DC2418NI0120,DC2418NI0121,DC2418NI0122,DC2418NI0123,DC2418NI0124,DC2418NI0125,DC2418NI0126,DC2418NI0127,DC2418NI0128,DC2418NI0129,DC2418NI0130,DC2418NI0131,DC2418NI0132,DC2418NI0133,DC2418NI0134,DC2418NI0135,DC2418NI0136,DC2418NI0137,DC2418NI0138,DC2418NI0139,DC2418NI0140
95MM17S2,737,569,65,32,23,2,8,3,44,56,406,327,28,9,11,0,8,2,26,23,199,154,15,5,8,0,2,1,16,13,207,173,13,4,3,0,6,1,10,10,2,2,0,0,0,0,0,0,0,0,179,127,24,17,7,0,0,0,7,21,144,101,22,17,5,0,0,0,7,14,35,26,2,0,2,0,0,0,0,7,127,98,7,4,2,1,0,1,11,10,116,88,7,4,2,1,0,1,11,9,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,23,15,6,2,3,1,0,0,0,2
95MM18S1,784,445,266,158,79,11,18,2,28,43,606,322,227,142,65,6,14,1,20,36,287,140,117,79,30,4,4,1,10,19,319,182,110,63,35,2,10,0,10,17,2,2,0,0,0,0,0,0,0,0,54,47,2,1,1,0,0,1,2,2,54,47,2,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,110,67,34,13,12,5,4,0,6,3,93,56,30,12,11,5,2,0,5,2,1,0,1,0,0,0,1,0,0,0,14,9,3,1,1,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,12,7,3,2,1,0,0,0,0,2
95MM18S2,982,605,253,124,103,8,18,9,61,54,749,455,210,110,80,7,13,6,41,37,194,102,64,34,23,2,5,4,7,17,555,353,146,76,57,5,8,2,34,20,2,0,2,0,2,0,0,0,0,0,64,51,4,1,3,0,0,2,2,5,58,48,4,1,3,0,0,2,1,3,6,3,0,0,0,0,0,0,1,2,147,82,37,13,18,1,5,1,18,9,136,76,34,12,16,1,5,0,17,9,0,0,0,0,0,0,0,0,0,0,10,6,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,20,17,0,0,0,0,0,0,0,3
95MM19S1,634,167,394,204,153,15,22,7,34,32,533,132,342,182,127,15,18,6,29,24,301,62,208,115,75,7,11,4,9,18,232,70,134,67,52,8,7,2,20,6,10,2,7,6,1,0,0,0,1,0,4,3,1,0,1,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,30,40,15,21,0,4,1,4,8,72,25,35,10,21,0,4,1,4,7,0,0,0,0,0,0,0,0,0,0,11,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,1,3,0,0,0,0,0
95MM19S2,635,214,302,151,103,19,29,5,61,53,360,114,187,100,55,15,17,1,32,26,123,23,79,40,24,9,6,0,10,11,237,91,108,60,31,6,11,1,22,15,31,11,13,6,4,3,0,0,3,4,13,1,7,3,4,0,0,0,4,1,3,1,2,1,1,0,0,0,0,0,10,0,5,2,3,0,0,0,4,1,229,87,94,42,39,1,12,4,22,22,218,83,89,40,36,1,12,4,20,22,0,0,0,0,0,0,0,0,0,0,10,3,5,2,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0
95MM20S1,716,119,486,236,192,30,28,5,55,51,441,77,309,172,110,15,12,2,30,23,223,34,168,97,58,6,7,1,8,12,218,43,141,75,52,9,5,1,22,11,2,0,0,0,0,0,0,0,2,0,178,27,118,37,61,10,10,1,12,20,151,20,100,29,54,9,8,1,12,18,27,7,18,8,7,1,2,0,0,2,73,13,46,23,15,3,5,1,11,2,67,12,41,20,14,3,4,1,11,2,0,0,0,0,0,0,0,0,0,0,6,1,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,13,4,6,2,1,1,0,6
95MM20S2,753,119,525,274,194,24,33,5,50,54,485,75,346,181,132,16,17,2,29,33,283,37,208,109,79,10,10,1,12,25,202,38,138,72,53,6,7,1,17,8,4,3,1,0,1,0,0,0,0,0,91,2,79,37,31,6,5,0,5,5,91,2,79,37,31,6,5,0,5,5,0,0,0,0,0,0,0,0,0,0,148,37,80,46,23,2,9,3,15,13,133,34,70,40,20,2,8,3,15,11,1,0,1,0,0,0,1,0,0,0,12,2,8,5,3,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,25,2,19,10,7,0,2,0,1,3
95MM21S1,611,36,514,219,239,37,19,2,19,40,431,20,371,160,176,24,11,1,12,27,175,6,153,81,61,5,6,1,6,9,256,14,218,79,115,19,5,0,6,18,5,0,4,1,2,1,0,0,1,0,98,7,80,34,36,7,3,1,5,5,97,7,79,34,35,7,3,1,5,5,1,0,1,0,1,0,0,0,0,0,64,7,50,20,21,5,4,0,1,6,57,7,43,19,19,3,2,0,1,6,0,0,0,0,0,0,0,0,0,0,7,0,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,9,4,4,0,1,0,0,2
95MM21S2,643,356,196,79,86,19,12,4,49,38,564,321,163,71,66,17,9,4,43,33,269,131,102,47,41,10,4,1,15,20,295,190,61,24,25,7,5,3,28,13,3,2,0,0,0,0,0,0,1,0,22,6,14,6,7,0,1,0,0,2,20,4,14,6,7,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,47,23,17,2,12,1,2,0,4,3,38,17,14,1,10,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,9,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,1,1,0,0,1,0
95MM22S1,477,407,13,6,5,0,2,2,17,38,362,319,9,4,4,0,1,1,9,24,220,195,7,4,3,0,0,1,4,13,142,124,2,0,1,0,1,0,5,11,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,1,92,70,4,2,1,0,1,1,8,9,83,63,4,2,1,0,1,1,6,9,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,3
95MM22S2,496,421,12,4,4,0,4,1,33,29,387,332,8,3,2,0,3,1,22,24,244,211,6,3,2,0,1,1,10,16,143,121,2,0,0,0,2,0,12,8,3,3,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,46,32,3,1,2,0,0,0,9,2,40,28,3,1,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,14,8,1,0,0,0,1,0,2,3
95MM23W1,1074,772,45,11,18,1,15,11,94,152,475,358,22,6,10,0,6,1,31,63,243,182,15,4,7,0,4,0,13,33,232,176,7,2,3,0,2,1,18,30,4,4,0,0,0,0,0,0,0,0,171,133,6,2,3,0,1,1,8,23,117,94,6,2,3,0,1,1,3,13,54,39,0,0,0,0,0,0,5,10,399,257,15,2,4,1,8,9,54,64,373,236,14,2,4,1,7,9,54,60,2,2,0,0,0,0,0,0,0,0,19,14,1,0,0,0,1,0,0,4,5,5,0,0,0,0,0,0,0,0,25,20,2,1,1,0,0,0,1,2
95MM24W1,892,803,18,12,4,0,2,3,23,45,427,393,8,6,2,0,0,0,9,17,203,187,5,4,1,0,0,0,5,6,224,206,3,2,1,0,0,0,4,11,2,2,0,0,0,0,0,0,0,0,352,312,8,5,2,0,1,0,10,22,274,242,8,5,2,0,1,0,6,18,78,70,0,0,0,0,0,0,4,4,74,63,2,1,0,0,1,3,3,3,64,54,2,1,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,37,33,0,0,0,0,0,0,1,3
95MM25S1,474,412,5,0,2,0,3,1,7,49,150,131,2,0,1,0,1,0,2,15,30,25,1,0,1,0,0,0,2,2,120,106,1,0,0,0,1,0,0,13,1,1,0,0,0,0,0,0,0,0,273,234,3,0,1,0,2,0,5,31,252,217,3,0,1,0,2,0,5,27,21,17,0,0,0,0,0,0,0,4,34,32,0,0,0,0,0,1,0,1,33,31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,2
95MM25S2,504,427,5,0,2,0,3,2,11,59,139,122,0,0,0,0,0,1,2,14,20,16,0,0,0,0,0,0,1,3,119,106,0,0,0,0,0,1,1,11,3,2,0,0,0,0,0,0,0,1,320,264,4,0,2,0,2,1,8,43,241,200,4,0,2,0,2,1,6,30,79,64,0,0,0,0,0,0,2,13,28,25,1,0,0,0,1,0,1,1,26,23,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
95MM25S3,528,459,13,6,3,0,4,2,17,37,185,153,10,6,2,0,2,0,8,14,26,21,4,4,0,0,0,0,1,0,159,132,6,2,2,0,2,0,7,14,0,0,0,0,0,0,0,0,0,0,249,230,1,0,0,0,1,2,3,13,119,109,0,0,0,0,0,1,0,9,130,121,1,0,0,0,1,1,3,4,90,73,2,0,1,0,1,0,6,9,81,65,2,0,1,0,1,0,6,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,1
95MM25S4,682,573,13,3,2,0,8,5,14,77,410,343,9,2,2,0,5,2,8,48,93,80,2,1,1,0,0,0,0,11,317,263,7,1,1,0,5,2,8,37,5,5,0,0,0,0,0,0,0,0,179,152,4,1,0,0,3,1,3,19,33,26,1,1,0,0,0,0,0,6,146,126,3,0,0,0,3,1,3,13,82,68,0,0,0,0,0,2,3,9,71,60,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,1
95MM26S1,597,532,5,1,3,0,1,1,20,39,309,281,1,0,1,0,0,1,10,16,95,87,1,0,1,0,0,0,3,4,214,194,0,0,0,0,0,1,7,12,7,7,0,0,0,0,0,0,0,0,184,159,0,0,0,0,0,0,7,18,161,142,0,0,0,0,0,0,6,13,23,17,0,0,0,0,0,0,1,5,80,71,4,1,2,0,1,0,3,2,66,57,4,1,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,3
95MM26S2,459,410,8,5,1,0,2,2,20,19,398,362,6,4,0,0,2,2,14,14,155,136,4,3,0,0,1,1,4,10,243,226,2,1,0,0,1,1,10,4,15,14,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36,25,2,1,1,0,0,0,5,4,34,23,2,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1
95MM27S1,1045,715,48,15,18,3,12,24,84,174,248,178,13,4,6,0,3,3,16,38,147,109,8,4,3,0,1,1,8,21,101,69,5,0,3,0,2,2,8,17,5,3,0,0,0,0,0,2,0,0,398,292,8,1,3,2,2,6,25,67,213,166,2,0,0,1,1,2,5,38,185,126,6,1,3,1,1,4,20,29,376,226,27,10,9,1,7,13,43,67,355,215,26,10,8,1,7,12,39,63,0,0,0,0,0,0,0,0,0,0,9,4,1,0,1,0,0,0,3,1,12,7,0,0,0,0,0,1,1,3,18,16,0,0,0,0,0,0,0,2
95MM27S2,569,395,31,6,9,4,12,6,60,77,284,217,17,3,7,3,4,1,19,30,162,125,14,2,6,2,4,1,6,16,122,92,3,1,1,1,0,0,13,14,0,0,0,0,0,0,0,0,0,0,57,33,3,0,0,0,3,1,10,10,18,11,1,0,0,0,1,1,2,3,39,22,2,0,0,0,2,0,8,7,223,141,10,3,2,1,4,4,31,37,202,129,9,3,1,1,4,4,29,31,2,1,0,0,0,0,0,0,1,0,10,7,1,0,1,0,0,0,0,2,9,4,0,0,0,0,0,0,1,4,5,4,1,0,0,0,1,0,0,0
95MM28W1,1095,691,144,57,65,6,16,2,70,188,406,292,26,10,10,1,5,0,13,75,212,142,17,7,8,1,1,0,5,48,194,150,9,3,2,0,4,0,8,27,1,1,0,0,0,0,0,0,0,0,325,179,79,32,39,3,5,1,17,49,216,104,66,30,32,1,3,1,8,37,109,75,13,2,7,2,2,0,9,12,331,202,29,13,9,1,6,1,40,59,313,189,27,11,9,1,6,1,40,56,1,1,0,0,0,0,0,0,0,0,10,7,2,2,0,0,0,0,0,1,7,5,0,0,0,0,0,0,0,2,32,17,10,2,7,1,0,0,0,5
95MM29W1,1490,864,351,168,137,14,32,17,105,153,740,431,189,92,77,7,13,12,43,65,282,133,106,56,37,6,7,2,10,31,458,298,83,36,40,1,6,10,33,34,10,7,3,1,2,0,0,0,0,0,222,109,82,46,24,6,6,1,12,18,188,86,79,44,24,5,6,1,9,13,34,23,3,2,0,1,0,0,3,5,493,304,70,27,30,1,12,3,49,67,476,292,67,25,30,1,11,3,48,66,1,0,0,0,0,0,0,0,0,1,10,7,3,2,0,0,1,0,0,0,6,5,0,0,0,0,0,0,1,0,25,13,7,2,4,0,1,1,1,3
95MM30W1,903,774,7,3,3,0,1,3,36,83,472,399,3,2,0,0,1,2,22,46,239,205,0,0,0,0,0,1,7,26,233,194,3,2,0,0,1,1,15,20,5,5,0,0,0,0,0,0,0,0,248,223,1,0,1,0,0,0,5,19,172,155,0,0,0,0,0,0,5,12,76,68,1,0,1,0,0,0,0,7,139,111,3,1,2,0,0,1,9,15,127,101,3,1,2,0,0,1,8,14,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,39,36,0,0,0,0,0,0,0,3
95NN01S1,584,451,49,21,18,0,10,4,28,52,344,259,33,12,14,0,7,1,15,36,187,123,28,9,12,0,7,1,10,25,157,136,5,3,2,0,0,0,5,11,5,4,0,0,0,0,0,0,0,1,106,87,7,5,1,0,1,1,6,5,79,62,6,5,0,0,1,1,5,5,27,25,1,0,1,0,0,0,1,0,118,93,9,4,3,0,2,2,7,7,102,78,9,4,3,0,2,2,6,7,1,1,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,3
95NN01S2,617,482,65,18,39,2,6,2,30,38,461,359,53,16,31,0,6,2,24,23,243,177,38,11,24,0,3,2,16,10,218,182,15,5,7,0,3,0,8,13,2,2,0,0,0,0,0,0,0,0,37,31,3,0,3,0,0,0,0,3,33,27,3,0,3,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,101,78,7,2,3,2,0,0,6,10,88,68,5,2,2,1,0,0,5,10,0,0,0,0,0,0,0,0,0,0,12,9,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,16,12,2,0,2,0,0,0,0,2
95NN02W1,836,697,61,23,29,0,9,1,33,44,673,574,46,16,23,0,7,0,24,29,335,290,18,5,10,0,3,0,12,15,338,284,28,11,13,0,4,0,12,14,2,1,0,0,0,0,0,0,1,0,81,66,6,2,4,0,0,1,0,8,58,47,5,2,3,0,0,1,0,5,23,19,1,0,1,0,0,0,0,3,70,49,8,4,2,0,2,0,8,5,58,43,5,2,1,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,8,5,1,0,1,0,0,0,0,2,4,1,2,2,0,0,0,0,1,0,10,7,1,1,0,0,0,0,0,2
95NN03S1,566,119,338,163,86,19,70,3,72,34,353,68,224,109,56,16,43,3,46,12,153,25,111,63,19,9,20,1,10,6,200,43,113,46,37,7,23,2,36,6,6,3,3,2,0,1,0,0,0,0,67,10,48,22,15,1,10,0,3,6,27,10,13,5,7,0,1,0,1,3,40,0,35,17,8,1,9,0,2,3,122,35,49,25,12,0,12,0,23,15,109,30,46,23,12,0,11,0,21,12,0,0,0,0,0,0,0,0,0,0,11,4,2,1,0,0,1,0,2,3,2,1,1,1,0,0,0,0,0,0,18,3,14,5,3,1,5,0,0,1
95NN03S2,567,40,443,187,126,31,99,1,46,37,389,29,311,135,83,23,70,1,31,17,161,13,130,54,37,10,29,1,8,9,228,16,181,81,46,13,41,0,23,8,1,0,1,0,0,1,0,0,0,0,108,4,82,37,28,5,12,0,12,10,106,3,82,37,28,5,12,0,11,10,2,1,0,0,0,0,0,0,1,0,51,7,34,10,10,2,12,0,3,7,46,7,30,10,9,2,9,0,2,7,0,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,15,5,5,0,5,0,0,3
95NN04W1,1175,909,60,25,18,2,15,8,59,139,549,430,29,10,14,0,5,3,27,60,209,168,13,5,8,0,0,1,4,23,340,262,16,5,6,0,5,2,23,37,11,9,0,0,0,0,0,0,1,1,277,219,12,4,3,0,5,2,10,34,273,216,12,4,3,0,5,2,9,34,4,3,0,0,0,0,0,0,1,0,292,213,17,9,1,2,5,3,20,39,262,188,16,9,1,1,5,3,18,37,1,1,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,2,0,6,3,1,0,0,1,0,0,0,2,46,38,2,2,0,0,0,0,1,5
95NN05W1,1075,488,399,196,120,10,73,9,99,80,658,268,288,144,84,9,51,4,52,46,302,111,151,76,39,5,31,2,15,23,356,157,137,68,45,4,20,2,37,23,7,3,4,1,3,0,0,0,0,0,198,120,49,22,18,1,8,2,16,11,173,102,43,19,15,1,8,2,15,11,25,18,6,3,3,0,0,0,1,0,180,85,44,20,12,0,12,2,30,19,156,77,40,18,12,0,10,1,25,13,2,1,0,0,0,0,0,0,1,0,22,7,4,2,0,0,2,1,4,6,0,0,0,0,0,0,0,0,0,0,32,12,14,9,3,0,2,1,1,4
95NN06S1,450,374,23,6,11,0,6,4,20,29,268,230,12,3,5,0,4,2,10,14,138,119,6,2,2,0,2,2,4,7,130,111,6,1,3,0,2,0,6,7,1,1,0,0,0,0,0,0,0,0,69,57,3,1,2,0,0,0,5,4,59,49,3,1,2,0,0,0,3,4,10,8,0,0,0,0,0,0,2,0,99,75,7,1,4,0,2,2,5,10,88,66,7,1,4,0,2,2,5,8,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,11,1,1,0,0,0,0,0,1
95NN06S2,787,625,72,28,32,0,12,6,39,45,553,442,61,25,26,0,10,3,17,30,236,162,48,22,20,0,6,2,7,17,317,280,13,3,6,0,4,1,10,13,3,3,0,0,0,0,0,0,0,0,64,55,0,0,0,0,0,0,6,3,20,19,0,0,0,0,0,0,1,0,44,36,0,0,0,0,0,0,5,3,147,108,9,2,5,0,2,3,16,11,137,101,6,0,4,0,2,3,16,11,1,0,1,1,0,0,0,0,0,0,8,6,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,17,2,1,1,0,0,0,0,1
95NN07S1,595,501,36,8,16,5,7,2,27,29,380,326,23,8,11,2,2,1,16,14,87,76,6,1,4,1,0,0,1,4,293,250,17,7,7,1,2,1,15,10,14,14,0,0,0,0,0,0,0,0,100,81,5,0,2,1,2,0,5,9,76,64,1,0,0,0,1,0,4,7,24,17,4,0,2,1,1,0,1,2,93,74,7,0,2,2,3,1,5,6,81,64,6,0,2,1,3,1,5,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,8,6,1,0,1,0,0,0,1,0
95NN07S2,651,508,62,15,34,1,12,2,29,50,336,273,23,4,16,0,3,1,14,25,146,115,12,4,7,0,1,0,3,16,190,158,11,0,9,0,2,1,11,9,7,6,0,0,0,0,0,0,0,1,118,77,27,7,11,1,8,0,2,12,62,52,4,2,1,0,1,0,1,5,56,25,23,5,10,1,7,0,1,7,169,135,10,4,5,0,1,1,13,10,150,119,10,4,5,0,1,1,11,9,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,0,1,0,21,17,2,0,2,0,0,0,0,2
95NN08S1,566,227,247,142,71,6,28,6,54,32,443,163,208,118,63,5,22,4,43,25,236,68,130,74,41,2,13,3,21,14,207,95,78,44,22,3,9,1,22,11,3,2,1,1,0,0,0,0,0,0,35,14,12,7,3,1,1,0,4,5,33,14,10,6,3,0,1,0,4,5,2,0,2,1,0,1,0,0,0,0,73,45,17,12,3,0,2,2,7,2,65,39,16,11,3,0,2,2,7,1,2,1,0,0,0,0,0,0,0,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,4,2,0,3,0,0,0
95NN08S2,630,321,205,87,80,5,33,6,61,37,488,242,163,68,65,3,27,4,50,29,258,106,109,48,44,3,14,3,21,19,230,136,54,20,21,0,13,1,29,10,1,0,0,0,0,0,0,0,0,1,34,17,12,8,4,0,0,0,3,2,33,16,12,8,4,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,86,53,20,8,5,2,5,2,7,4,73,46,16,7,4,2,3,1,6,4,2,2,0,0,0,0,0,0,0,0,10,5,4,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,21,9,10,3,6,0,1,0,1,1
95NN09S1,587,194,295,206,49,5,35,4,66,28,513,159,265,184,47,4,30,4,59,26,234,49,152,113,23,2,14,2,20,11,279,110,113,71,24,2,16,2,39,15,1,1,0,0,0,0,0,0,0,0,8,2,6,4,1,0,1,0,0,0,8,2,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,30,18,13,1,1,3,0,7,2,49,24,17,12,1,1,3,0,6,2,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,6,5,0,0,1,0,0,0
95NN09S2,505,101,315,201,75,4,35,3,58,28,365,55,246,159,54,3,30,1,44,19,215,19,153,94,34,3,22,1,26,16,150,36,93,65,20,0,8,0,18,3,2,1,1,1,0,0,0,0,0,0,66,27,28,17,10,0,1,1,6,4,66,27,28,17,10,0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,57,16,28,16,9,1,2,1,8,4,52,16,24,14,8,1,1,1,7,4,1,0,1,1,0,0,0,0,0,0,3,0,2,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,15,2,12,8,2,0,2,0,0,1
95NN10S1,669,353,205,75,76,13,41,3,59,49,430,217,139,52,52,11,24,2,41,31,263,124,95,31,39,11,14,0,20,24,167,93,44,21,13,0,10,2,21,7,0,0,0,0,0,0,0,0,0,0,96,55,29,8,13,1,7,1,1,10,13,10,2,0,1,0,1,0,1,0,83,45,27,8,12,1,6,1,0,10,127,76,29,12,8,0,9,0,15,7,111,66,23,10,6,0,7,0,15,7,3,3,0,0,0,0,0,0,0,0,11,5,6,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,16,5,8,3,3,1,1,0,2,1
95NN10S2,621,354,158,71,46,15,26,6,66,37,497,276,136,61,40,13,22,4,51,30,230,113,84,36,24,7,17,2,14,17,267,163,52,25,16,6,5,2,37,13,1,1,0,0,0,0,0,0,0,0,9,8,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,5,1,0,0,1,0,0,0,0,104,65,16,7,4,1,4,2,14,7,93,57,15,7,3,1,4,2,14,5,0,0,0,0,0,0,0,0,0,0,11,8,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,4,5,3,2,0,0,0,1,0
95NN11S1,637,498,63,21,19,4,19,2,38,36,455,354,50,17,16,2,15,1,23,27,178,143,17,5,6,1,5,0,5,13,277,211,33,12,10,1,10,1,18,14,6,4,2,1,0,0,1,0,0,0,52,46,1,0,0,0,1,0,4,1,51,46,0,0,0,0,0,0,4,1,1,0,1,0,0,0,1,0,0,0,100,75,10,3,3,2,2,0,11,4,98,73,10,3,3,2,2,0,11,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,0,1,0,4
95NN11S2,660,470,108,57,34,3,14,2,53,27,575,414,94,50,29,2,13,2,46,19,264,185,50,26,13,1,10,2,18,9,311,229,44,24,16,1,3,0,28,10,2,1,1,1,0,0,0,0,0,0,14,11,2,1,1,0,0,0,0,1,14,11,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,34,5,1,2,1,1,0,6,6,44,30,5,1,2,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,18,10,6,4,2,0,0,0,1,1
95NN12W1,1128,612,336,136,145,11,44,6,115,59,726,367,258,115,104,10,29,2,70,29,366,159,160,68,72,5,15,2,31,14,360,208,98,47,32,5,14,0,39,15,5,2,1,1,0,0,0,0,2,0,133,86,24,6,15,0,3,2,7,14,133,86,24,6,15,0,3,2,7,14,0,0,0,0,0,0,0,0,0,0,227,137,44,12,20,0,12,2,29,15,208,128,36,11,14,0,11,2,27,15,2,1,1,0,0,0,1,0,0,0,14,7,5,1,4,0,0,0,2,0,3,1,2,0,2,0,0,0,0,0,37,20,9,2,6,1,0,0,7,1
